"","date","NURO"
"1057","2011-03-14",56448
"1058","2011-03-15",55296
"1059","2011-03-16",56448
"1060","2011-03-17",56448
"1061","2011-03-18",58752
"1062","2011-03-21",56448
"1063","2011-03-22",52992
"1064","2011-03-23",55296
"1065","2011-03-24",56448
"1066","2011-03-25",57600
"1067","2011-03-28",55296
"1068","2011-03-29",62208
"1069","2011-03-30",62208
"1070","2011-03-31",59904
"1071","2011-04-01",57600
"1072","2011-04-04",58752
"1073","2011-04-05",59904
"1074","2011-04-06",58752
"1075","2011-04-07",58752
"1076","2011-04-08",58752
"1077","2011-04-11",58752
"1078","2011-04-12",59904
"1079","2011-04-13",64512
"1080","2011-04-14",64512
"1081","2011-04-15",61056
"1082","2011-04-18",61056
"1083","2011-04-19",62208
"1084","2011-04-20",62208
"1085","2011-04-21",62208
"1086","2011-04-25",63360
"1087","2011-04-26",61056
"1088","2011-04-27",58752
"1089","2011-04-28",58752
"1090","2011-04-29",58752
"1091","2011-05-02",61056
"1092","2011-05-03",62208
"1093","2011-05-04",58752
"1094","2011-05-05",61056
"1095","2011-05-06",61056
"1096","2011-05-09",61056
"1097","2011-05-10",61056
"1098","2011-05-11",58752
"1099","2011-05-12",57600
"1100","2011-05-13",54144
"1101","2011-05-16",51840
"1102","2011-05-17",52992
"1103","2011-05-18",50688
"1104","2011-05-19",51840
"1105","2011-05-20",52992
"1106","2011-05-23",52992
"1107","2011-05-24",55296
"1108","2011-05-25",54144
"1109","2011-05-26",54144
"1110","2011-05-27",55296
"1111","2011-05-31",52992
"1112","2011-06-01",52992
"1113","2011-06-02",54144
"1114","2011-06-03",54144
"1115","2011-06-06",52992
"1116","2011-06-07",54144
"1117","2011-06-08",50688
"1118","2011-06-09",51840
"1119","2011-06-10",49536
"1120","2011-06-13",52992
"1121","2011-06-14",54144
"1122","2011-06-15",50688
"1123","2011-06-16",56448
"1124","2011-06-17",58752
"1125","2011-06-20",58752
"1126","2011-06-21",56448
"1127","2011-06-22",58752
"1128","2011-06-23",55296
"1129","2011-06-24",51840
"1130","2011-06-27",52992
"1131","2011-06-28",52992
"1132","2011-06-29",49536
"1133","2011-06-30",47232
"1134","2011-07-01",50688
"1135","2011-07-05",48384
"1136","2011-07-06",49536
"1137","2011-07-07",49536
"1138","2011-07-08",50688
"1139","2011-07-11",51840
"1140","2011-07-12",55296
"1141","2011-07-13",56448
"1142","2011-07-14",57600
"1143","2011-07-15",57600
"1144","2011-07-18",55296
"1145","2011-07-19",55296
"1146","2011-07-20",57600
"1147","2011-07-21",58752
"1148","2011-07-22",58752
"1149","2011-07-25",57600
"1150","2011-07-26",51840
"1151","2011-07-27",51840
"1152","2011-07-28",55296
"1153","2011-07-29",50688
"1154","2011-08-01",46080
"1155","2011-08-02",51840
"1156","2011-08-03",50688
"1157","2011-08-04",51840
"1158","2011-08-05",48384
"1159","2011-08-08",46080
"1160","2011-08-09",49536
"1161","2011-08-10",51840
"1162","2011-08-11",49536
"1163","2011-08-12",50688
"1164","2011-08-15",43776
"1165","2011-08-16",48384
"1166","2011-08-17",48384
"1167","2011-08-18",46080
"1168","2011-08-19",50688
"1169","2011-08-22",50688
"1170","2011-08-23",48384
"1171","2011-08-24",42624
"1172","2011-08-25",42624
"1173","2011-08-26",40320
"1174","2011-08-29",44928
"1175","2011-08-30",46080
"1176","2011-08-31",42624
"1177","2011-09-01",42624
"1178","2011-09-02",38400
"1179","2011-09-06",40320
"1180","2011-09-07",40704
"1181","2011-09-08",39360
"1182","2011-09-09",40512
"1183","2011-09-12",40320
"1184","2011-09-13",41472
"1185","2011-09-14",40512
"1186","2011-09-15",41088
"1187","2011-09-16",39360
"1188","2011-09-19",33984
"1189","2011-09-20",33216
"1190","2011-09-21",33408
"1191","2011-09-22",32832
"1192","2011-09-23",33024
"1193","2011-09-26",32832
"1194","2011-09-27",31296
"1195","2011-09-28",32640
"1196","2011-09-29",33600
"1197","2011-09-30",33600
"1198","2011-10-03",30720
"1199","2011-10-04",32256
"1200","2011-10-05",32448
"1201","2011-10-06",30720
"1202","2011-10-07",31872
"1203","2011-10-10",32064
"1204","2011-10-11",31296
"1205","2011-10-12",30528
"1206","2011-10-13",30720
"1207","2011-10-14",30912
"1208","2011-10-17",32640
"1209","2011-10-18",32640
"1210","2011-10-19",32448
"1211","2011-10-20",29568
"1212","2011-10-21",31680
"1213","2011-10-24",32640
"1214","2011-10-25",31872
"1215","2011-10-26",33408
"1216","2011-10-27",31872
"1217","2011-10-28",31872
"1218","2011-10-31",33600
"1219","2011-11-01",34176
"1220","2011-11-02",34560
"1221","2011-11-03",34944
"1222","2011-11-04",34944
"1223","2011-11-07",36288
"1224","2011-11-08",36672
"1225","2011-11-09",36672
"1226","2011-11-10",37440
"1227","2011-11-11",37248
"1228","2011-11-14",35136
"1229","2011-11-15",37440
"1230","2011-11-16",36864
"1231","2011-11-17",37440
"1232","2011-11-18",36480
"1233","2011-11-21",36480
"1234","2011-11-22",34944
"1235","2011-11-23",34560
"1236","2011-11-25",31104
"1237","2011-11-28",30336
"1238","2011-11-29",31296
"1239","2011-11-30",29952
"1240","2011-12-01",29760
"1241","2011-12-02",29376
"1242","2011-12-05",28800
"1243","2011-12-06",28224
"1244","2011-12-07",28224
"1245","2011-12-08",28032
"1246","2011-12-09",28032
"1247","2011-12-12",27840
"1248","2011-12-13",26880
"1249","2011-12-14",25536
"1250","2011-12-15",28224
"1251","2011-12-16",24576
"1252","2011-12-19",28032
"1253","2011-12-20",27264
"1254","2011-12-21",25728
"1255","2011-12-22",25344
"1256","2011-12-23",26496
"1257","2011-12-27",25344
"1258","2011-12-28",26304
"1259","2011-12-29",24576
"1260","2011-12-30",24000
"1261","2012-01-03",25344
"1262","2012-01-04",24192
"1263","2012-01-05",24768
"1264","2012-01-06",24768
"1265","2012-01-09",24384
"1266","2012-01-10",25728
"1267","2012-01-11",25344
"1268","2012-01-12",26880
"1269","2012-01-13",26112
"1270","2012-01-17",25536
"1271","2012-01-18",25728
"1272","2012-01-19",26688
"1273","2012-01-20",25536
"1274","2012-01-23",26112
"1275","2012-01-24",26688
"1276","2012-01-25",27264
"1277","2012-01-26",28224
"1278","2012-01-27",28224
"1279","2012-01-30",26496
"1280","2012-01-31",26304
"1281","2012-02-01",25920
"1282","2012-02-02",25920
"1283","2012-02-03",25728
"1284","2012-02-06",23808
"1285","2012-02-07",22080
"1286","2012-02-08",18240
"1287","2012-02-09",17472
"1288","2012-02-10",17664
"1289","2012-02-13",17664
"1290","2012-02-14",17472
"1291","2012-02-15",16896
"1292","2012-02-16",16320
"1293","2012-02-17",15936
"1294","2012-02-21",16128
"1295","2012-02-22",15552
"1296","2012-02-23",15168
"1297","2012-02-24",14976
"1298","2012-02-27",15168
"1299","2012-02-28",16128
"1300","2012-02-29",14976
"1301","2012-03-01",14784
"1302","2012-03-02",15168
"1303","2012-03-05",14976
"1304","2012-03-06",13440
"1305","2012-03-07",13248
"1306","2012-03-08",13248
"1307","2012-03-09",13248
"1308","2012-03-12",13440
"1309","2012-03-13",13440
"1310","2012-03-14",13440
"1311","2012-03-15",13824
"1312","2012-03-16",14976
"1313","2012-03-19",14400
"1314","2012-03-20",14784
"1315","2012-03-21",14976
"1316","2012-03-22",15168
"1317","2012-03-23",15168
"1318","2012-03-26",14400
"1319","2012-03-27",14592
"1320","2012-03-28",14400
"1321","2012-03-29",14208
"1322","2012-03-30",14208
"1323","2012-04-02",15168
"1324","2012-04-03",14784
"1325","2012-04-04",14976
"1326","2012-04-05",14592
"1327","2012-04-09",14016
"1328","2012-04-10",14400
"1329","2012-04-11",13824
"1330","2012-04-12",14400
"1331","2012-04-13",14208
"1332","2012-04-16",14400
"1333","2012-04-17",13824
"1334","2012-04-18",14016
"1335","2012-04-19",13632
"1336","2012-04-20",14016
"1337","2012-04-23",13824
"1338","2012-04-24",13824
"1339","2012-04-25",13440
"1340","2012-04-26",13632
"1341","2012-04-27",14016
"1342","2012-04-30",13824
"1343","2012-05-01",14016
"1344","2012-05-02",14208
"1345","2012-05-03",13824
"1346","2012-05-04",13632
"1347","2012-05-07",13632
"1348","2012-05-08",13632
"1349","2012-05-09",13632
"1350","2012-05-10",14016
"1351","2012-05-11",13632
"1352","2012-05-14",13440
"1353","2012-05-15",13440
"1354","2012-05-16",13440
"1355","2012-05-17",13248
"1356","2012-05-18",13056
"1357","2012-05-21",13440
"1358","2012-05-22",13248
"1359","2012-05-23",12672
"1360","2012-05-24",14208
"1361","2012-05-25",14400
"1362","2012-05-29",14208
"1363","2012-05-30",13440
"1364","2012-05-31",13824
"1365","2012-06-01",13632
"1366","2012-06-04",13056
"1367","2012-06-05",12672
"1368","2012-06-06",13440
"1369","2012-06-07",13248
"1370","2012-06-08",12864
"1371","2012-06-11",12672
"1372","2012-06-12",12864
"1373","2012-06-13",12096
"1374","2012-06-14",12288
"1375","2012-06-15",12672
"1376","2012-06-18",11904
"1377","2012-06-19",11904
"1378","2012-06-20",12288
"1379","2012-06-21",11904
"1380","2012-06-22",11904
"1381","2012-06-25",13056
"1382","2012-06-26",12480
"1383","2012-06-27",12480
"1384","2012-06-28",12480
"1385","2012-06-29",11904
"1386","2012-07-02",12288
"1387","2012-07-03",11904
"1388","2012-07-05",12096
"1389","2012-07-06",11904
"1390","2012-07-09",12480
"1391","2012-07-10",11904
"1392","2012-07-11",11904
"1393","2012-07-12",11904
"1394","2012-07-13",11904
"1395","2012-07-16",12672
"1396","2012-07-17",11520
"1397","2012-07-18",11328
"1398","2012-07-19",11904
"1399","2012-07-20",11904
"1400","2012-07-23",12288
"1401","2012-07-24",11520
"1402","2012-07-25",11904
"1403","2012-07-26",11520
"1404","2012-07-27",12288
"1405","2012-07-30",11904
"1406","2012-07-31",11904
"1407","2012-08-01",12288
"1408","2012-08-02",12864
"1409","2012-08-03",12480
"1410","2012-08-06",15360
"1411","2012-08-07",13440
"1412","2012-08-08",13248
"1413","2012-08-09",13632
"1414","2012-08-10",13632
"1415","2012-08-13",13248
"1416","2012-08-14",13440
"1417","2012-08-15",12672
"1418","2012-08-16",12864
"1419","2012-08-17",12672
"1420","2012-08-20",12480
"1421","2012-08-21",12480
"1422","2012-08-22",12480
"1423","2012-08-23",12480
"1424","2012-08-24",12480
"1425","2012-08-27",12672
"1426","2012-08-28",13824
"1427","2012-08-29",13440
"1428","2012-08-30",13056
"1429","2012-08-31",13248
"1430","2012-09-04",12672
"1431","2012-09-05",12864
"1432","2012-09-06",12672
"1433","2012-09-07",12288
"1434","2012-09-10",12096
"1435","2012-09-11",11520
"1436","2012-09-12",12096
"1437","2012-09-13",11520
"1438","2012-09-14",11712
"1439","2012-09-17",12096
"1440","2012-09-18",12288
"1441","2012-09-19",12480
"1442","2012-09-20",12096
"1443","2012-09-21",11520
"1444","2012-09-24",12096
"1445","2012-09-25",11904
"1446","2012-09-26",11520
"1447","2012-09-27",11904
"1448","2012-09-28",11712
"1449","2012-10-01",11520
"1450","2012-10-02",11136
"1451","2012-10-03",11328
"1452","2012-10-04",11520
"1453","2012-10-05",11520
"1454","2012-10-08",11136
"1455","2012-10-09",10944
"1456","2012-10-10",10752
"1457","2012-10-11",11136
"1458","2012-10-12",10752
"1459","2012-10-15",11328
"1460","2012-10-16",10944
"1461","2012-10-17",10944
"1462","2012-10-18",10752
"1463","2012-10-19",10752
"1464","2012-10-22",10752
"1465","2012-10-23",10752
"1466","2012-10-24",10560
"1467","2012-10-25",9792
"1468","2012-10-26",10176
"1469","2012-10-31",9984
"1470","2012-11-01",9984
"1471","2012-11-02",9600
"1472","2012-11-05",9600
"1473","2012-11-06",9600
"1474","2012-11-07",10560
"1475","2012-11-08",11328
"1476","2012-11-09",10560
"1477","2012-11-12",10560
"1478","2012-11-13",10368
"1479","2012-11-14",10944
"1480","2012-11-15",10752
"1481","2012-11-16",9792
"1482","2012-11-19",9408
"1483","2012-11-20",8832
"1484","2012-11-21",9792
"1485","2012-11-23",9792
"1486","2012-11-26",9792
"1487","2012-11-27",9216
"1488","2012-11-28",9792
"1489","2012-11-29",10560
"1490","2012-11-30",9600
"1491","2012-12-03",9600
"1492","2012-12-04",9984
"1493","2012-12-05",9408
"1494","2012-12-06",9216
"1495","2012-12-07",9600
"1496","2012-12-10",8832
"1497","2012-12-11",9408
"1498","2012-12-12",9408
"1499","2012-12-13",8832
"1500","2012-12-14",9216
"1501","2012-12-17",8832
"1502","2012-12-18",8640
"1503","2012-12-19",8640
"1504","2012-12-20",9024
"1505","2012-12-21",9024
"1506","2012-12-24",9024
"1507","2012-12-26",8832
"1508","2012-12-27",8640
"1509","2012-12-28",8640
"1510","2012-12-31",8256
"1511","2013-01-02",8832
"1512","2013-01-03",9024
"1513","2013-01-04",8832
"1514","2013-01-07",9600
"1515","2013-01-08",9600
"1516","2013-01-09",9600
"1517","2013-01-10",9216
"1518","2013-01-11",9408
"1519","2013-01-14",9792
"1520","2013-01-15",9792
"1521","2013-01-16",9600
"1522","2013-01-17",9600
"1523","2013-01-18",9600
"1524","2013-01-22",9600
"1525","2013-01-23",9792
"1526","2013-01-24",9024
"1527","2013-01-25",9408
"1528","2013-01-28",8832
"1529","2013-01-29",9408
"1530","2013-01-30",8832
"1531","2013-01-31",9024
"1532","2013-02-01",9216
"1533","2013-02-04",9408
"1534","2013-02-05",9024
"1535","2013-02-06",9216
"1536","2013-02-07",9024
"1537","2013-02-08",9408
"1538","2013-02-11",9408
"1539","2013-02-12",9408
"1540","2013-02-13",9600
"1541","2013-02-14",9408
"1542","2013-02-15",9216
"1543","2013-02-19",8032
"1544","2013-02-20",7424
"1545","2013-02-21",9600
"1546","2013-02-22",8960
"1547","2013-02-25",8512
"1548","2013-02-26",8128
"1549","2013-02-27",8192
"1550","2013-02-28",8256
"1551","2013-03-01",7904
"1552","2013-03-04",7648
"1553","2013-03-05",6624
"1554","2013-03-06",6528
"1555","2013-03-07",6464
"1556","2013-03-08",6912
"1557","2013-03-11",6848
"1558","2013-03-12",6848
"1559","2013-03-13",7104
"1560","2013-03-14",7808
"1561","2013-03-15",8160
"1562","2013-03-18",8160
"1563","2013-03-19",8032
"1564","2013-03-20",7520
"1565","2013-03-21",7840
"1566","2013-03-22",7936
"1567","2013-03-25",7488
"1568","2013-03-26",7936
"1569","2013-03-27",8000
"1570","2013-03-28",7904
"1571","2013-04-01",7424
"1572","2013-04-02",7456
"1573","2013-04-03",7328
"1574","2013-04-04",7712
"1575","2013-04-05",7712
"1576","2013-04-08",7680
"1577","2013-04-09",7744
"1578","2013-04-10",7648
"1579","2013-04-11",7328
"1580","2013-04-12",7552
"1581","2013-04-15",6784
"1582","2013-04-16",7232
"1583","2013-04-17",7200
"1584","2013-04-18",6976
"1585","2013-04-19",6752
"1586","2013-04-22",7264
"1587","2013-04-23",7136
"1588","2013-04-24",6784
"1589","2013-04-25",6560
"1590","2013-04-26",6336
"1591","2013-04-29",6304
"1592","2013-04-30",6272
"1593","2013-05-01",6304
"1594","2013-05-02",6176
"1595","2013-05-03",6144
"1596","2013-05-06",6016
"1597","2013-05-07",6016
"1598","2013-05-08",6112
"1599","2013-05-09",5920
"1600","2013-05-10",6272
"1601","2013-05-13",6400
"1602","2013-05-14",6368
"1603","2013-05-15",6144
"1604","2013-05-16",6112
"1605","2013-05-17",6400
"1606","2013-05-20",6080
"1607","2013-05-21",6080
"1608","2013-05-22",6144
"1609","2013-05-23",6208
"1610","2013-05-24",6112
"1611","2013-05-28",6016
"1612","2013-05-29",6080
"1613","2013-05-30",6240
"1614","2013-05-31",6368
"1615","2013-06-03",6400
"1616","2013-06-04",8320
"1617","2013-06-05",6912
"1618","2013-06-06",6560
"1619","2013-06-07",6496
"1620","2013-06-10",6528
"1621","2013-06-11",6368
"1622","2013-06-12",6400
"1623","2013-06-13",6528
"1624","2013-06-14",6464
"1625","2013-06-17",6464
"1626","2013-06-18",6400
"1627","2013-06-19",6432
"1628","2013-06-20",6432
"1629","2013-06-21",6336
"1630","2013-06-24",6464
"1631","2013-06-25",6432
"1632","2013-06-26",6400
"1633","2013-06-27",6400
"1634","2013-06-28",6400
"1635","2013-07-01",6144
"1636","2013-07-02",6208
"1637","2013-07-03",6208
"1638","2013-07-05",6080
"1639","2013-07-08",6016
"1640","2013-07-09",5760
"1641","2013-07-10",5984
"1642","2013-07-11",5952
"1643","2013-07-12",5952
"1644","2013-07-15",5888
"1645","2013-07-16",5888
"1646","2013-07-17",5920
"1647","2013-07-18",5792
"1648","2013-07-19",5920
"1649","2013-07-22",5952
"1650","2013-07-23",6016
"1651","2013-07-24",6016
"1652","2013-07-25",5664
"1653","2013-07-26",5792
"1654","2013-07-29",5760
"1655","2013-07-30",5696
"1656","2013-07-31",5600
"1657","2013-08-01",5504
"1658","2013-08-02",5728
"1659","2013-08-05",5984
"1660","2013-08-06",5984
"1661","2013-08-07",6048
"1662","2013-08-08",6016
"1663","2013-08-09",5920
"1664","2013-08-12",5760
"1665","2013-08-13",5696
"1666","2013-08-14",5504
"1667","2013-08-15",5440
"1668","2013-08-16",5376
"1669","2013-08-19",5312
"1670","2013-08-20",5440
"1671","2013-08-21",5440
"1672","2013-08-22",5312
"1673","2013-08-23",5184
"1674","2013-08-26",5408
"1675","2013-08-27",5280
"1676","2013-08-28",5216
"1677","2013-08-29",5152
"1678","2013-08-30",5088
"1679","2013-09-03",4992
"1680","2013-09-04",5024
"1681","2013-09-05",4960
"1682","2013-09-06",5376
"1683","2013-09-09",5152
"1684","2013-09-10",4960
"1685","2013-09-11",5088
"1686","2013-09-12",5056
"1687","2013-09-13",5088
"1688","2013-09-16",5088
"1689","2013-09-17",5056
"1690","2013-09-18",4864
"1691","2013-09-19",4832
"1692","2013-09-20",4928
"1693","2013-09-23",4800
"1694","2013-09-24",5024
"1695","2013-09-25",5216
"1696","2013-09-26",5280
"1697","2013-09-27",5440
"1698","2013-09-30",5280
"1699","2013-10-01",5568
"1700","2013-10-02",5920
"1701","2013-10-03",5344
"1702","2013-10-04",5376
"1703","2013-10-07",5440
"1704","2013-10-08",5376
"1705","2013-10-09",5280
"1706","2013-10-10",5120
"1707","2013-10-11",5248
"1708","2013-10-14",5088
"1709","2013-10-15",5216
"1710","2013-10-16",5184
"1711","2013-10-17",5184
"1712","2013-10-18",5216
"1713","2013-10-21",4928
"1714","2013-10-22",4992
"1715","2013-10-23",5056
"1716","2013-10-24",4832
"1717","2013-10-25",4832
"1718","2013-10-28",4800
"1719","2013-10-29",4928
"1720","2013-10-30",5024
"1721","2013-10-31",5088
"1722","2013-11-01",4896
"1723","2013-11-04",4960
"1724","2013-11-05",4992
"1725","2013-11-06",6112
"1726","2013-11-07",7712
"1727","2013-11-08",6336
"1728","2013-11-11",5856
"1729","2013-11-12",6816
"1730","2013-11-13",8928
"1731","2013-11-14",8352
"1732","2013-11-15",7360
"1733","2013-11-18",6912
"1734","2013-11-19",7680
"1735","2013-11-20",7616
"1736","2013-11-21",7584
"1737","2013-11-22",7808
"1738","2013-11-25",7232
"1739","2013-11-26",7584
"1740","2013-11-27",7776
"1741","2013-11-29",7616
"1742","2013-12-02",7936
"1743","2013-12-03",7648
"1744","2013-12-04",8160
"1745","2013-12-05",8224
"1746","2013-12-06",8512
"1747","2013-12-09",9600
"1748","2013-12-10",9920
"1749","2013-12-11",9472
"1750","2013-12-12",10016
"1751","2013-12-13",9504
"1752","2013-12-16",9600
"1753","2013-12-17",9632
"1754","2013-12-18",9440
"1755","2013-12-19",8960
"1756","2013-12-20",9600
"1757","2013-12-23",9280
"1758","2013-12-24",9184
"1759","2013-12-26",8992
"1760","2013-12-27",8768
"1761","2013-12-30",8736
"1762","2013-12-31",9344
"1763","2014-01-02",9344
"1764","2014-01-03",8832
"1765","2014-01-06",9088
"1766","2014-01-07",8832
"1767","2014-01-08",8512
"1768","2014-01-09",8672
"1769","2014-01-10",8992
"1770","2014-01-13",8672
"1771","2014-01-14",8288
"1772","2014-01-15",8480
"1773","2014-01-16",8768
"1774","2014-01-17",8352
"1775","2014-01-21",7776
"1776","2014-01-22",7520
"1777","2014-01-23",8288
"1778","2014-01-24",7520
"1779","2014-01-27",7424
"1780","2014-01-28",7392
"1781","2014-01-29",7424
"1782","2014-01-30",7968
"1783","2014-01-31",8480
"1784","2014-02-03",8096
"1785","2014-02-04",8256
"1786","2014-02-05",8128
"1787","2014-02-06",7936
"1788","2014-02-07",8288
"1789","2014-02-10",8448
"1790","2014-02-11",8640
"1791","2014-02-12",8384
"1792","2014-02-13",8064
"1793","2014-02-14",7968
"1794","2014-02-18",7936
"1795","2014-02-19",7968
"1796","2014-02-20",7840
"1797","2014-02-21",7808
"1798","2014-02-24",7936
"1799","2014-02-25",7840
"1800","2014-02-26",7360
"1801","2014-02-27",7360
"1802","2014-02-28",7424
"1803","2014-03-03",8032
"1804","2014-03-04",7968
"1805","2014-03-05",8000
"1806","2014-03-06",7776
"1807","2014-03-07",7584
"1808","2014-03-10",7808
"1809","2014-03-11",7392
"1810","2014-03-12",8192
"1811","2014-03-13",7776
"1812","2014-03-14",7648
"1813","2014-03-17",7456
"1814","2014-03-18",8000
"1815","2014-03-19",7680
"1816","2014-03-20",8224
"1817","2014-03-21",8576
"1818","2014-03-24",8032
"1819","2014-03-25",8000
"1820","2014-03-26",7840
"1821","2014-03-27",7712
"1822","2014-03-28",7520
"1823","2014-03-31",7488
"1824","2014-04-01",7936
"1825","2014-04-02",7872
"1826","2014-04-03",7776
"1827","2014-04-04",7520
"1828","2014-04-07",7488
"1829","2014-04-08",7552
"1830","2014-04-09",7584
"1831","2014-04-10",7360
"1832","2014-04-11",7008
"1833","2014-04-14",6784
"1834","2014-04-15",6432
"1835","2014-04-16",6912
"1836","2014-04-17",6880
"1837","2014-04-21",6976
"1838","2014-04-22",7424
"1839","2014-04-23",7264
"1840","2014-04-24",7040
"1841","2014-04-25",6560
"1842","2014-04-28",6176
"1843","2014-04-29",6016
"1844","2014-04-30",6112
"1845","2014-05-01",6304
"1846","2014-05-02",6176
"1847","2014-05-05",6208
"1848","2014-05-06",5984
"1849","2014-05-07",5824
"1850","2014-05-08",5600
"1851","2014-05-09",5632
"1852","2014-05-12",5696
"1853","2014-05-13",5792
"1854","2014-05-14",5664
"1855","2014-05-15",5632
"1856","2014-05-16",5600
"1857","2014-05-19",5408
"1858","2014-05-20",5440
"1859","2014-05-21",5536
"1860","2014-05-22",5888
"1861","2014-05-23",6080
"1862","2014-05-27",5760
"1863","2014-05-28",5888
"1864","2014-05-29",6240
"1865","2014-05-30",6272
"1866","2014-06-02",5952
"1867","2014-06-03",5760
"1868","2014-06-04",5568
"1869","2014-06-05",5760
"1870","2014-06-06",5792
"1871","2014-06-09",6048
"1872","2014-06-10",5888
"1873","2014-06-11",6016
"1874","2014-06-12",6176
"1875","2014-06-13",6240
"1876","2014-06-16",5984
"1877","2014-06-17",6112
"1878","2014-06-18",6016
"1879","2014-06-19",6080
"1880","2014-06-20",6048
"1881","2014-06-23",6016
"1882","2014-06-24",7168
"1883","2014-06-25",6464
"1884","2014-06-26",6432
"1885","2014-06-27",6336
"1886","2014-06-30",6208
"1887","2014-07-01",6144
"1888","2014-07-02",6112
"1889","2014-07-03",6144
"1890","2014-07-07",6048
"1891","2014-07-08",7488
"1892","2014-07-09",7200
"1893","2014-07-10",7168
"1894","2014-07-11",6880
"1895","2014-07-14",6944
"1896","2014-07-15",6784
"1897","2014-07-16",6496
"1898","2014-07-17",6240
"1899","2014-07-18",6592
"1900","2014-07-21",6464
"1901","2014-07-22",6464
"1902","2014-07-23",6304
"1903","2014-07-24",6176
"1904","2014-07-25",6176
"1905","2014-07-28",5952
"1906","2014-07-29",5760
"1907","2014-07-30",5696
"1908","2014-07-31",5664
"1909","2014-08-01",5600
"1910","2014-08-04",5440
"1911","2014-08-05",5312
"1912","2014-08-06",5312
"1913","2014-08-07",5280
"1914","2014-08-08",5248
"1915","2014-08-11",5632
"1916","2014-08-12",5504
"1917","2014-08-13",5440
"1918","2014-08-14",5920
"1919","2014-08-15",5728
"1920","2014-08-18",5600
"1921","2014-08-19",5696
"1922","2014-08-20",5600
"1923","2014-08-21",5760
"1924","2014-08-22",5824
"1925","2014-08-25",6016
"1926","2014-08-26",5856
"1927","2014-08-27",5760
"1928","2014-08-28",5728
"1929","2014-08-29",5568
"1930","2014-09-02",5632
"1931","2014-09-03",5696
"1932","2014-09-04",5568
"1933","2014-09-05",5568
"1934","2014-09-08",5728
"1935","2014-09-09",5696
"1936","2014-09-10",5440
"1937","2014-09-11",5536
"1938","2014-09-12",5600
"1939","2014-09-15",5472
"1940","2014-09-16",5472
"1941","2014-09-17",5344
"1942","2014-09-18",5280
"1943","2014-09-19",5280
"1944","2014-09-22",5024
"1945","2014-09-23",5184
"1946","2014-09-24",5248
"1947","2014-09-25",5216
"1948","2014-09-26",5248
"1949","2014-09-29",5376
"1950","2014-09-30",5760
"1951","2014-10-01",5600
"1952","2014-10-02",5504
"1953","2014-10-03",5632
"1954","2014-10-06",5600
"1955","2014-10-07",5696
"1956","2014-10-08",5664
"1957","2014-10-09",5440
"1958","2014-10-10",5376
"1959","2014-10-13",5344
"1960","2014-10-14",5312
"1961","2014-10-15",5280
"1962","2014-10-16",5376
"1963","2014-10-17",5280
"1964","2014-10-20",5504
"1965","2014-10-21",5568
"1966","2014-10-22",5280
"1967","2014-10-23",5376
"1968","2014-10-24",5472
"1969","2014-10-27",5504
"1970","2014-10-28",5376
"1971","2014-10-29",5248
"1972","2014-10-30",5408
"1973","2014-10-31",5408
"1974","2014-11-03",5472
"1975","2014-11-04",5312
"1976","2014-11-05",5568
"1977","2014-11-06",5408
"1978","2014-11-07",5344
"1979","2014-11-10",5312
"1980","2014-11-11",5248
"1981","2014-11-12",5152
"1982","2014-11-13",5344
"1983","2014-11-14",5248
"1984","2014-11-17",5248
"1985","2014-11-18",5184
"1986","2014-11-19",5440
"1987","2014-11-20",5440
"1988","2014-11-21",5120
"1989","2014-11-24",5664
"1990","2014-11-25",5760
"1991","2014-11-26",5696
"1992","2014-11-28",5728
"1993","2014-12-01",5568
"1994","2014-12-02",5600
"1995","2014-12-03",5568
"1996","2014-12-04",5568
"1997","2014-12-05",5504
"1998","2014-12-08",5536
"1999","2014-12-09",5696
"2000","2014-12-10",5440
"2001","2014-12-11",5568
"2002","2014-12-12",5440
"2003","2014-12-15",5344
"2004","2014-12-16",5344
"2005","2014-12-17",5312
"2006","2014-12-18",5344
"2007","2014-12-19",5600
"2008","2014-12-22",5696
"2009","2014-12-23",5696
"2010","2014-12-24",5696
"2011","2014-12-26",5600
"2012","2014-12-29",5600
"2013","2014-12-30",5568
"2014","2014-12-31",6240
"2015","2015-01-02",6144
"2016","2015-01-05",5984
"2017","2015-01-06",5728
"2018","2015-01-07",5728
"2019","2015-01-08",5600
"2020","2015-01-09",5696
"2021","2015-01-12",5856
"2022","2015-01-13",5632
"2023","2015-01-14",5472
"2024","2015-01-15",5408
"2025","2015-01-16",5472
"2026","2015-01-20",5664
"2027","2015-01-21",5536
"2028","2015-01-22",5536
"2029","2015-01-23",5504
"2030","2015-01-26",5600
"2031","2015-01-27",5600
"2032","2015-01-28",5504
"2033","2015-01-29",5376
"2034","2015-01-30",5376
"2035","2015-02-02",5696
"2036","2015-02-03",5568
"2037","2015-02-04",5472
"2038","2015-02-05",5536
"2039","2015-02-06",5440
"2040","2015-02-09",5344
"2041","2015-02-10",5376
"2042","2015-02-11",5312
"2043","2015-02-12",5312
"2044","2015-02-13",5312
"2045","2015-02-17",5312
"2046","2015-02-18",5344
"2047","2015-02-19",5728
"2048","2015-02-20",5504
"2049","2015-02-23",5440
"2050","2015-02-24",5376
"2051","2015-02-25",5280
"2052","2015-02-26",5248
"2053","2015-02-27",5280
"2054","2015-03-02",5344
"2055","2015-03-03",5600
