"","date","WSTG"
"1003","2010-12-23",11.33
"1004","2010-12-27",11.28
"1005","2010-12-28",11.28
"1006","2010-12-29",11.24
"1007","2010-12-30",11.27
"1008","2010-12-31",11.26
"1009","2011-01-03",11.3
"1010","2011-01-04",11.62
"1011","2011-01-05",11.4
"1012","2011-01-06",11.39
"1013","2011-01-07",11.27
"1014","2011-01-10",11.27
"1015","2011-01-11",11.28
"1016","2011-01-12",11.45
"1017","2011-01-13",11.4
"1018","2011-01-14",11.67
"1019","2011-01-18",11.76
"1020","2011-01-19",11.75
"1021","2011-01-20",12
"1022","2011-01-21",11.88
"1023","2011-01-24",12.09
"1024","2011-01-25",11.85
"1025","2011-01-26",12.19
"1026","2011-01-27",12.3
"1027","2011-01-28",12.13
"1028","2011-01-31",12.03
"1029","2011-02-01",12.1
"1030","2011-02-02",12.44
"1031","2011-02-03",12.85
"1032","2011-02-04",14.1
"1033","2011-02-07",14.44
"1034","2011-02-08",14.95
"1035","2011-02-09",15.34
"1036","2011-02-10",15.22
"1037","2011-02-11",15.33
"1038","2011-02-14",15.3
"1039","2011-02-15",14.69
"1040","2011-02-16",14.28
"1041","2011-02-17",14.31
"1042","2011-02-18",14.2
"1043","2011-02-22",13.67
"1044","2011-02-23",14.16
"1045","2011-02-24",14.15
"1046","2011-02-25",14.35
"1047","2011-02-28",14.52
"1048","2011-03-01",14.6
"1049","2011-03-02",14.8
"1050","2011-03-03",14.9
"1051","2011-03-04",15.35
"1052","2011-03-07",15.24
"1053","2011-03-08",15.01
"1054","2011-03-09",14.98
"1055","2011-03-10",15.31
"1056","2011-03-11",15.1
"1057","2011-03-14",15.05
"1058","2011-03-15",15.01
"1059","2011-03-16",14.7
"1060","2011-03-17",13.89
"1061","2011-03-18",13.12
"1062","2011-03-21",14.11
"1063","2011-03-22",13.99
"1064","2011-03-23",13.65
"1065","2011-03-24",13.74
"1066","2011-03-25",13.63
"1067","2011-03-28",13.38
"1068","2011-03-29",13.53
"1069","2011-03-30",13.59
"1070","2011-03-31",13.73
"1071","2011-04-01",13.71
"1072","2011-04-04",13.67
"1073","2011-04-05",13.87
"1074","2011-04-06",13.86
"1075","2011-04-07",13.88
"1076","2011-04-08",13.65
"1077","2011-04-11",13.7
"1078","2011-04-12",13.92
"1079","2011-04-13",14.28
"1080","2011-04-14",14.1
"1081","2011-04-15",14.11
"1082","2011-04-18",14.01
"1083","2011-04-19",14.15
"1084","2011-04-20",14.15
"1085","2011-04-21",14.3
"1086","2011-04-25",14.32
"1087","2011-04-26",13.95
"1088","2011-04-27",13.99
"1089","2011-04-28",13.91
"1090","2011-04-29",14.11
"1091","2011-05-02",14
"1092","2011-05-03",14.22
"1093","2011-05-04",14.16
"1094","2011-05-05",13.82
"1095","2011-05-06",13.99
"1096","2011-05-09",14.25
"1097","2011-05-10",13.9
"1098","2011-05-11",13.96
"1099","2011-05-12",13.85
"1100","2011-05-13",13.75
"1101","2011-05-16",13.6
"1102","2011-05-17",13.61
"1103","2011-05-18",13.97
"1104","2011-05-19",13.82
"1105","2011-05-20",13.83
"1106","2011-05-23",13.97
"1107","2011-05-24",13.84
"1108","2011-05-25",14.19
"1109","2011-05-26",14.62
"1110","2011-05-27",14.9
"1111","2011-05-31",15.3
"1112","2011-06-01",14.41
"1113","2011-06-02",14.48
"1114","2011-06-03",14.61
"1115","2011-06-06",13.83
"1116","2011-06-07",13.58
"1117","2011-06-08",13.7
"1118","2011-06-09",13.8
"1119","2011-06-10",13.73
"1120","2011-06-13",13.2
"1121","2011-06-14",13.37
"1122","2011-06-15",13.14
"1123","2011-06-16",13.21
"1124","2011-06-17",13.59
"1125","2011-06-20",13.4
"1126","2011-06-21",13.24
"1127","2011-06-22",13.3
"1128","2011-06-23",13.25
"1129","2011-06-24",13.06
"1130","2011-06-27",13.27
"1131","2011-06-28",13.88
"1132","2011-06-29",13.56
"1133","2011-06-30",13.56
"1134","2011-07-01",13.7
"1135","2011-07-05",13.81
"1136","2011-07-06",13.69
"1137","2011-07-07",13.88
"1138","2011-07-08",13.68
"1139","2011-07-11",13.62
"1140","2011-07-12",13.69
"1141","2011-07-13",13.74
"1142","2011-07-14",13.65
"1143","2011-07-15",13.55
"1144","2011-07-18",13.8
"1145","2011-07-19",13.32
"1146","2011-07-20",13.35
"1147","2011-07-21",13.26
"1148","2011-07-22",13.3
"1149","2011-07-25",13.14
"1150","2011-07-26",13.35
"1151","2011-07-27",13.19
"1152","2011-07-28",13.25
"1153","2011-07-29",11.32
"1154","2011-08-01",11.29
"1155","2011-08-02",10.89
"1156","2011-08-03",10.92
"1157","2011-08-04",10.91
"1158","2011-08-05",11.32
"1159","2011-08-08",10.5
"1160","2011-08-09",10.62
"1161","2011-08-10",12.09
"1162","2011-08-11",12.74
"1163","2011-08-12",12.18
"1164","2011-08-15",12.42
"1165","2011-08-16",12.63
"1166","2011-08-17",12.01
"1167","2011-08-18",11.74
"1168","2011-08-19",11.44
"1169","2011-08-22",11.4
"1170","2011-08-23",11.29
"1171","2011-08-24",12.07
"1172","2011-08-25",11.7
"1173","2011-08-26",11.39
"1174","2011-08-29",11.26
"1175","2011-08-30",11.66
"1176","2011-08-31",11.6
"1177","2011-09-01",11.28
"1178","2011-09-02",10.93
"1179","2011-09-06",10.93
"1180","2011-09-07",11.29
"1181","2011-09-08",11.27
"1182","2011-09-09",11.13
"1183","2011-09-12",11
"1184","2011-09-13",11.15
"1185","2011-09-14",11.14
"1186","2011-09-15",11.14
"1187","2011-09-16",10.81
"1188","2011-09-19",10.77
"1189","2011-09-20",10.9
"1190","2011-09-21",10.9
"1191","2011-09-22",10.52
"1192","2011-09-23",10.32
"1193","2011-09-26",10.05
"1194","2011-09-27",10.27
"1195","2011-09-28",10.46
"1196","2011-09-29",10.3
"1197","2011-09-30",10
"1198","2011-10-03",9.6
"1199","2011-10-04",9.51
"1200","2011-10-05",9.8
"1201","2011-10-06",10.15
"1202","2011-10-07",10.11
"1203","2011-10-10",10.33
"1204","2011-10-11",10.41
"1205","2011-10-12",10.67
"1206","2011-10-13",10.75
"1207","2011-10-14",10.58
"1208","2011-10-17",10.74
"1209","2011-10-18",11.09
"1210","2011-10-19",11.04
"1211","2011-10-20",11.2
"1212","2011-10-21",11.11
"1213","2011-10-24",11.45
"1214","2011-10-25",11.83
"1215","2011-10-26",11.46
"1216","2011-10-27",12.1
"1217","2011-10-28",12.16
"1218","2011-10-31",11.89
"1219","2011-11-01",12.18
"1220","2011-11-02",12.01
"1221","2011-11-03",11.71
"1222","2011-11-04",12.18
"1223","2011-11-07",12.1
"1224","2011-11-08",12.37
"1225","2011-11-09",12.09
"1226","2011-11-10",11.94
"1227","2011-11-11",12.2
"1228","2011-11-14",12.33
"1229","2011-11-15",12.55
"1230","2011-11-16",11.9
"1231","2011-11-17",12.14
"1232","2011-11-18",12.29
"1233","2011-11-21",11.89
"1234","2011-11-22",12.2
"1235","2011-11-23",12.05
"1236","2011-11-25",11.93
"1237","2011-11-28",11.99
"1238","2011-11-29",11.9
"1239","2011-11-30",12.18
"1240","2011-12-01",12.01
"1241","2011-12-02",11.91
"1242","2011-12-05",11.99
"1243","2011-12-06",12
"1244","2011-12-07",11.81
"1245","2011-12-08",11.94
"1246","2011-12-09",11.77
"1247","2011-12-12",11.91
"1248","2011-12-13",11.72
"1249","2011-12-14",11.9
"1250","2011-12-15",11.92
"1251","2011-12-16",11.95
"1252","2011-12-19",12.15
"1253","2011-12-20",11.99
"1254","2011-12-21",12
"1255","2011-12-22",12
"1256","2011-12-23",11.8
"1257","2011-12-27",12
"1258","2011-12-28",11.71
"1259","2011-12-29",12.05
"1260","2011-12-30",12.2
"1261","2012-01-03",11.91
"1262","2012-01-04",11.99
"1263","2012-01-05",11.75
"1264","2012-01-06",11.96
"1265","2012-01-09",12
"1266","2012-01-10",11.84
"1267","2012-01-11",12.02
"1268","2012-01-12",11.7
"1269","2012-01-13",11.86
"1270","2012-01-17",11.96
"1271","2012-01-18",11.88
"1272","2012-01-19",11.8
"1273","2012-01-20",11.99
"1274","2012-01-23",11.99
"1275","2012-01-24",12.16
"1276","2012-01-25",12
"1277","2012-01-26",11.86
"1278","2012-01-27",12
"1279","2012-01-30",11.89
"1280","2012-01-31",11.89
"1281","2012-02-01",11.94
"1282","2012-02-02",11.93
"1283","2012-02-03",12.25
"1284","2012-02-06",12.44
"1285","2012-02-07",12.64
"1286","2012-02-08",12.75
"1287","2012-02-09",12.8
"1288","2012-02-10",12.94
"1289","2012-02-13",12.86
"1290","2012-02-14",12.99
"1291","2012-02-15",12.89
"1292","2012-02-16",12.9
"1293","2012-02-17",12.8
"1294","2012-02-21",12.85
"1295","2012-02-22",12.9
"1296","2012-02-23",12.7
"1297","2012-02-24",12.88
"1298","2012-02-27",12.8
"1299","2012-02-28",12.93
"1300","2012-02-29",12.75
"1301","2012-03-01",13.05
"1302","2012-03-02",13.49
"1303","2012-03-05",13.72
"1304","2012-03-06",13.34
"1305","2012-03-07",13.9
"1306","2012-03-08",14.13
"1307","2012-03-09",13.93
"1308","2012-03-12",13.97
"1309","2012-03-13",14.25
"1310","2012-03-14",14.38
"1311","2012-03-15",14.25
"1312","2012-03-16",14.25
"1313","2012-03-19",14.4
"1314","2012-03-20",14.22
"1315","2012-03-21",14.33
"1316","2012-03-22",14.18
"1317","2012-03-23",14.12
"1318","2012-03-26",14.21
"1319","2012-03-27",14.2
"1320","2012-03-28",14.4
"1321","2012-03-29",14.32
"1322","2012-03-30",14.21
"1323","2012-04-02",14.39
"1324","2012-04-03",14.48
"1325","2012-04-04",14.5
"1326","2012-04-05",14.68
"1327","2012-04-09",14.67
"1328","2012-04-10",14.7
"1329","2012-04-11",14.74
"1330","2012-04-12",14.86
"1331","2012-04-13",15.04
"1332","2012-04-16",15.7
"1333","2012-04-17",15.85
"1334","2012-04-18",15.9
"1335","2012-04-19",15.82
"1336","2012-04-20",15.9
"1337","2012-04-23",15.78
"1338","2012-04-24",16.200001
"1339","2012-04-25",17
"1340","2012-04-26",16.77
"1341","2012-04-27",13.52
"1342","2012-04-30",13.59
"1343","2012-05-01",13.3
"1344","2012-05-02",13.13
"1345","2012-05-03",12.8
"1346","2012-05-04",12.99
"1347","2012-05-07",13.1
"1348","2012-05-08",13.11
"1349","2012-05-09",13
"1350","2012-05-10",12.96
"1351","2012-05-11",12.9
"1352","2012-05-14",12.93
"1353","2012-05-15",12.95
"1354","2012-05-16",13.08
"1355","2012-05-17",13.02
"1356","2012-05-18",13
"1357","2012-05-21",13.05
"1358","2012-05-22",13.19
"1359","2012-05-23",12.93
"1360","2012-05-24",13.01
"1361","2012-05-25",13.2
"1362","2012-05-29",13.14
"1363","2012-05-30",13.25
"1364","2012-05-31",13.21
"1365","2012-06-01",13.06
"1366","2012-06-04",13.15
"1367","2012-06-05",13.18
"1368","2012-06-06",13.14
"1369","2012-06-07",12.95
"1370","2012-06-08",12.95
"1371","2012-06-11",12.85
"1372","2012-06-12",12.9
"1373","2012-06-13",12.89
"1374","2012-06-14",12.6
"1375","2012-06-15",12.9
"1376","2012-06-18",12.7
"1377","2012-06-19",12.65
"1378","2012-06-20",12.41
"1379","2012-06-21",12.5
"1380","2012-06-22",12.34
"1381","2012-06-25",12.2
"1382","2012-06-26",12.05
"1383","2012-06-27",12.27
"1384","2012-06-28",12.38
"1385","2012-06-29",12.25
"1386","2012-07-02",12.21
"1387","2012-07-03",12.36
"1388","2012-07-05",12.34
"1389","2012-07-06",12.4
"1390","2012-07-09",12.32
"1391","2012-07-10",12.15
"1392","2012-07-11",12.33
"1393","2012-07-12",12.41
"1394","2012-07-13",12.43
"1395","2012-07-16",12.31
"1396","2012-07-17",12.25
"1397","2012-07-18",12.26
"1398","2012-07-19",12.45
"1399","2012-07-20",12.42
"1400","2012-07-23",12.7
"1401","2012-07-24",12.62
"1402","2012-07-25",12.53
"1403","2012-07-26",12.54
"1404","2012-07-27",12.5
"1405","2012-07-30",12.75
"1406","2012-07-31",12.79
"1407","2012-08-01",12.8
"1408","2012-08-02",12.76
"1409","2012-08-03",12.7
"1410","2012-08-06",12.66
"1411","2012-08-07",12.51
"1412","2012-08-08",12.35
"1413","2012-08-09",12.29
"1414","2012-08-10",12.36
"1415","2012-08-13",12.42
"1416","2012-08-14",12.43
"1417","2012-08-15",12.48
"1418","2012-08-16",12.45
"1419","2012-08-17",12.55
"1420","2012-08-20",12.63
"1421","2012-08-21",12.72
"1422","2012-08-22",12.97
"1423","2012-08-23",12.95
"1424","2012-08-24",12.86
"1425","2012-08-27",12.94
"1426","2012-08-28",12.88
"1427","2012-08-29",12.69
"1428","2012-08-30",12.69
"1429","2012-08-31",12.74
"1430","2012-09-04",12.9
"1431","2012-09-05",12.55
"1432","2012-09-06",12.59
"1433","2012-09-07",12.74
"1434","2012-09-10",12.81
"1435","2012-09-11",12.76
"1436","2012-09-12",12.75
"1437","2012-09-13",12.67
"1438","2012-09-14",12.64
"1439","2012-09-17",12.47
"1440","2012-09-18",12.55
"1441","2012-09-19",12.65
"1442","2012-09-20",12.59
"1443","2012-09-21",12.57
"1444","2012-09-24",12.57
"1445","2012-09-25",12.51
"1446","2012-09-26",12.4
"1447","2012-09-27",12.45
"1448","2012-09-28",12.45
"1449","2012-10-01",12.58
"1450","2012-10-02",12.6
"1451","2012-10-03",12.69
"1452","2012-10-04",12.63
"1453","2012-10-05",12.74
"1454","2012-10-08",12.77
"1455","2012-10-09",12.78
"1456","2012-10-10",12.82
"1457","2012-10-11",12.87
"1458","2012-10-12",12.9
"1459","2012-10-15",12.7
"1460","2012-10-16",12.77
"1461","2012-10-17",12.7
"1462","2012-10-18",12.77
"1463","2012-10-19",12.65
"1464","2012-10-22",12.68
"1465","2012-10-23",12.83
"1466","2012-10-24",12.84
"1467","2012-10-25",12.55
"1468","2012-10-26",12.44
"1469","2012-10-31",12.5
"1470","2012-11-01",12.78
"1471","2012-11-02",12.67
"1472","2012-11-05",12.61
"1473","2012-11-06",12.5
"1474","2012-11-07",12.25
"1475","2012-11-08",12.02
"1476","2012-11-09",12.13
"1477","2012-11-12",12.19
"1478","2012-11-13",12.05
"1479","2012-11-14",12.05
"1480","2012-11-15",11.89
"1481","2012-11-16",12.05
"1482","2012-11-19",12.07
"1483","2012-11-20",12.13
"1484","2012-11-21",12.1
"1485","2012-11-23",12.27
"1486","2012-11-26",12.15
"1487","2012-11-27",11.8
"1488","2012-11-28",11.35
"1489","2012-11-29",11.39
"1490","2012-11-30",11.15
"1491","2012-12-03",11.05
"1492","2012-12-04",10.89
"1493","2012-12-05",10.99
"1494","2012-12-06",10.82
"1495","2012-12-07",10.81
"1496","2012-12-10",10.95
"1497","2012-12-11",11.16
"1498","2012-12-12",11.3
"1499","2012-12-13",11.22
"1500","2012-12-14",11.21
"1501","2012-12-17",11.08
"1502","2012-12-18",11.26
"1503","2012-12-19",11.11
"1504","2012-12-20",11.05
"1505","2012-12-21",11.1
"1506","2012-12-24",11.2
"1507","2012-12-26",11.2
"1508","2012-12-27",11.25
"1509","2012-12-28",11.08
"1510","2012-12-31",11.09
"1511","2013-01-02",11.25
"1512","2013-01-03",11.32
"1513","2013-01-04",11.97
"1514","2013-01-07",12.41
"1515","2013-01-08",12.24
"1516","2013-01-09",12.16
"1517","2013-01-10",11.98
"1518","2013-01-11",11.78
"1519","2013-01-14",11.99
"1520","2013-01-15",12.08
"1521","2013-01-16",12.13
"1522","2013-01-17",11.68
"1523","2013-01-18",12.01
"1524","2013-01-22",12.11
"1525","2013-01-23",12.35
"1526","2013-01-24",12.31
"1527","2013-01-25",12.23
"1528","2013-01-28",12.21
"1529","2013-01-29",12.39
"1530","2013-01-30",12.4
"1531","2013-01-31",12.3
"1532","2013-02-01",12.36
"1533","2013-02-04",12.47
"1534","2013-02-05",12.54
"1535","2013-02-06",12.61
"1536","2013-02-07",12.65
"1537","2013-02-08",12.56
"1538","2013-02-11",12.84
"1539","2013-02-12",12.88
"1540","2013-02-13",12.85
"1541","2013-02-14",12.6
"1542","2013-02-15",12.84
"1543","2013-02-19",12.98
"1544","2013-02-20",12.92
"1545","2013-02-21",12.95
"1546","2013-02-22",12.83
"1547","2013-02-25",13.05
"1548","2013-02-26",12.96
"1549","2013-02-27",12.92
"1550","2013-02-28",12.77
"1551","2013-03-01",12.9
"1552","2013-03-04",12.94
"1553","2013-03-05",13.05
"1554","2013-03-06",12.86
"1555","2013-03-07",12.89
"1556","2013-03-08",12.92
"1557","2013-03-11",12.91
"1558","2013-03-12",12.9
"1559","2013-03-13",12.9
"1560","2013-03-14",12.94
"1561","2013-03-15",12.35
"1562","2013-03-18",12.14
"1563","2013-03-19",12.35
"1564","2013-03-20",12.18
"1565","2013-03-21",11.79
"1566","2013-03-22",11.84
"1567","2013-03-25",11.72
"1568","2013-03-26",11.86
"1569","2013-03-27",11.85
"1570","2013-03-28",11.88
"1571","2013-04-01",11.99
"1572","2013-04-02",11.73
"1573","2013-04-03",11.7
"1574","2013-04-04",11.59
"1575","2013-04-05",11.32
"1576","2013-04-08",11.29
"1577","2013-04-09",11.67
"1578","2013-04-10",11.83
"1579","2013-04-11",11.83
"1580","2013-04-12",11.7
"1581","2013-04-15",11.36
"1582","2013-04-16",11.22
"1583","2013-04-17",11.17
"1584","2013-04-18",11.13
"1585","2013-04-19",11.17
"1586","2013-04-22",11.39
"1587","2013-04-23",11.58
"1588","2013-04-24",11.71
"1589","2013-04-25",11.86
"1590","2013-04-26",12.04
"1591","2013-04-29",12.18
"1592","2013-04-30",11.99
"1593","2013-05-01",11.96
"1594","2013-05-02",12.17
"1595","2013-05-03",12.14
"1596","2013-05-06",11.94
"1597","2013-05-07",12.01
"1598","2013-05-08",11.95
"1599","2013-05-09",11.82
"1600","2013-05-10",11.84
"1601","2013-05-13",11.71
"1602","2013-05-14",11.9
"1603","2013-05-15",11.62
"1604","2013-05-16",11.7
"1605","2013-05-17",11.52
"1606","2013-05-20",11.87
"1607","2013-05-21",11.8
"1608","2013-05-22",11.65
"1609","2013-05-23",11.52
"1610","2013-05-24",11.56
"1611","2013-05-28",11.48
"1612","2013-05-29",11.58
"1613","2013-05-30",11.66
"1614","2013-05-31",11.7
"1615","2013-06-03",11.6
"1616","2013-06-04",11.66
"1617","2013-06-05",11.66
"1618","2013-06-06",11.72
"1619","2013-06-07",11.91
"1620","2013-06-10",11.79
"1621","2013-06-11",11.51
"1622","2013-06-12",11.65
"1623","2013-06-13",11.54
"1624","2013-06-14",11.6
"1625","2013-06-17",11.55
"1626","2013-06-18",11.3
"1627","2013-06-19",11.39
"1628","2013-06-20",11.39
"1629","2013-06-21",11.39
"1630","2013-06-24",11.35
"1631","2013-06-25",11.52
"1632","2013-06-26",11.49
"1633","2013-06-27",11.52
"1634","2013-06-28",11.58
"1635","2013-07-01",11.59
"1636","2013-07-02",11.59
"1637","2013-07-03",11.5
"1638","2013-07-05",11.54
"1639","2013-07-08",11.4
"1640","2013-07-09",11.43
"1641","2013-07-10",11.56
"1642","2013-07-11",11.68
"1643","2013-07-12",11.55
"1644","2013-07-15",11.57
"1645","2013-07-16",11.6
"1646","2013-07-17",11.59
"1647","2013-07-18",11.59
"1648","2013-07-19",11.58
"1649","2013-07-22",11.44
"1650","2013-07-23",11.59
"1651","2013-07-24",11.63
"1652","2013-07-25",11.55
"1653","2013-07-26",12.01
"1654","2013-07-29",12.48
"1655","2013-07-30",12.55
"1656","2013-07-31",12.49
"1657","2013-08-01",12.47
"1658","2013-08-02",12.55
"1659","2013-08-05",12.53
"1660","2013-08-06",12.24
"1661","2013-08-07",12.35
"1662","2013-08-08",12.14
"1663","2013-08-09",12.22
"1664","2013-08-12",12.4
"1665","2013-08-13",12.28
"1666","2013-08-14",12.25
"1667","2013-08-15",12.24
"1668","2013-08-16",12.5
"1669","2013-08-19",12.16
"1670","2013-08-20",12.29
"1671","2013-08-21",12.49
"1672","2013-08-22",12.7
"1673","2013-08-23",12.69
"1674","2013-08-26",12.7
"1675","2013-08-27",12.48
"1676","2013-08-28",12.74
"1677","2013-08-29",12.66
"1678","2013-08-30",12.71
"1679","2013-09-03",12.93
"1680","2013-09-04",12.8
"1681","2013-09-05",12.76
"1682","2013-09-06",12.8
"1683","2013-09-09",12.91
"1684","2013-09-10",12.94
"1685","2013-09-11",12.94
"1686","2013-09-12",12.66
"1687","2013-09-13",12.87
"1688","2013-09-16",12.8
"1689","2013-09-17",12.82
"1690","2013-09-18",12.83
"1691","2013-09-19",12.86
"1692","2013-09-20",12.92
"1693","2013-09-23",12.94
"1694","2013-09-24",12.85
"1695","2013-09-25",12.9
"1696","2013-09-26",12.94
"1697","2013-09-27",12.95
"1698","2013-09-30",12.95
"1699","2013-10-01",12.91
"1700","2013-10-02",12.95
"1701","2013-10-03",12.9
"1702","2013-10-04",12.93
"1703","2013-10-07",12.86
"1704","2013-10-08",12.88
"1705","2013-10-09",12.74
"1706","2013-10-10",12.85
"1707","2013-10-11",12.91
"1708","2013-10-14",12.9
"1709","2013-10-15",12.95
"1710","2013-10-16",12.94
"1711","2013-10-17",13.1
"1712","2013-10-18",13.35
"1713","2013-10-21",13.66
"1714","2013-10-22",13.71
"1715","2013-10-23",13.7
"1716","2013-10-24",13.93
"1717","2013-10-25",13.88
"1718","2013-10-28",13.59
"1719","2013-10-29",13.4
"1720","2013-10-30",13.34
"1721","2013-10-31",13.1
"1722","2013-11-01",12.74
"1723","2013-11-04",13.13
"1724","2013-11-05",13.44
"1725","2013-11-06",13.27
"1726","2013-11-07",13.4
"1727","2013-11-08",13.4
"1728","2013-11-11",13.4
"1729","2013-11-12",13.28
"1730","2013-11-13",13.39
"1731","2013-11-14",13.29
"1732","2013-11-15",13.14
"1733","2013-11-18",13.13
"1734","2013-11-19",13.03
"1735","2013-11-20",13.03
"1736","2013-11-21",13.01
"1737","2013-11-22",13.06
"1738","2013-11-25",13.05
"1739","2013-11-26",13.16
"1740","2013-11-27",13.13
"1741","2013-11-29",13.07
"1742","2013-12-02",12.95
"1743","2013-12-03",13.02
"1744","2013-12-04",13.03
"1745","2013-12-05",12.92
"1746","2013-12-06",13
"1747","2013-12-09",13.03
"1748","2013-12-10",13.03
"1749","2013-12-11",13.1
"1750","2013-12-12",12.97
"1751","2013-12-13",12.98
"1752","2013-12-16",12.89
"1753","2013-12-17",12.99
"1754","2013-12-18",13
"1755","2013-12-19",13.13
"1756","2013-12-20",13.12
"1757","2013-12-23",13.25
"1758","2013-12-24",13.38
"1759","2013-12-26",13.64
"1760","2013-12-27",13.69
"1761","2013-12-30",13.52
"1762","2013-12-31",13.53
"1763","2014-01-02",13.76
"1764","2014-01-03",13.9
"1765","2014-01-06",13.96
"1766","2014-01-07",14.16
"1767","2014-01-08",14.34
"1768","2014-01-09",14.27
"1769","2014-01-10",14.24
"1770","2014-01-13",14.34
"1771","2014-01-14",14.24
"1772","2014-01-15",14.31
"1773","2014-01-16",14.19
"1774","2014-01-17",14.39
"1775","2014-01-21",15.45
"1776","2014-01-22",15.1
"1777","2014-01-23",14.83
"1778","2014-01-24",14.78
"1779","2014-01-27",14.73
"1780","2014-01-28",14.67
"1781","2014-01-29",14.54
"1782","2014-01-30",14.49
"1783","2014-01-31",14.11
"1784","2014-02-03",14.14
"1785","2014-02-04",14.12
"1786","2014-02-05",14.23
"1787","2014-02-06",14.25
"1788","2014-02-07",15.2
"1789","2014-02-10",15.56
"1790","2014-02-11",15.45
"1791","2014-02-12",15.4
"1792","2014-02-13",15.24
"1793","2014-02-14",14.57
"1794","2014-02-18",14.22
"1795","2014-02-19",14.51
"1796","2014-02-20",14.46
"1797","2014-02-21",14.22
"1798","2014-02-24",14.5
"1799","2014-02-25",14.11
"1800","2014-02-26",14.41
"1801","2014-02-27",14.13
"1802","2014-02-28",14.2
"1803","2014-03-03",14.87
"1804","2014-03-04",15.09
"1805","2014-03-05",14.99
"1806","2014-03-06",15.02
"1807","2014-03-07",15.05
"1808","2014-03-10",15.14
"1809","2014-03-11",15.49
"1810","2014-03-12",15.44
"1811","2014-03-13",15.43
"1812","2014-03-14",15.23
"1813","2014-03-17",15.2
"1814","2014-03-18",15.2
"1815","2014-03-19",15.2
"1816","2014-03-20",15.4
"1817","2014-03-21",15.69
"1818","2014-03-24",16.6
"1819","2014-03-25",16.49
"1820","2014-03-26",17.360001
"1821","2014-03-27",17.799999
"1822","2014-03-28",19.76
"1823","2014-03-31",19.84
"1824","2014-04-01",20.299999
"1825","2014-04-02",19.74
"1826","2014-04-03",19.99
"1827","2014-04-04",20.42
"1828","2014-04-07",21.889999
"1829","2014-04-08",22.77
"1830","2014-04-09",22.309999
"1831","2014-04-10",22.26
"1832","2014-04-11",22.35
"1833","2014-04-14",19.379999
"1834","2014-04-15",19.049999
"1835","2014-04-16",18.98
"1836","2014-04-17",18.969999
"1837","2014-04-21",19.940001
"1838","2014-04-22",20.780001
"1839","2014-04-23",20.540001
"1840","2014-04-24",20.610001
"1841","2014-04-25",17.93
"1842","2014-04-28",15.87
"1843","2014-04-29",16.139999
"1844","2014-04-30",16.16
"1845","2014-05-01",16.4
"1846","2014-05-02",16.469999
"1847","2014-05-05",15.92
"1848","2014-05-06",16.01
"1849","2014-05-07",15.52
"1850","2014-05-08",15.68
"1851","2014-05-09",15.41
"1852","2014-05-12",15.49
"1853","2014-05-13",15.55
"1854","2014-05-14",16.17
"1855","2014-05-15",16.379999
"1856","2014-05-16",16.26
"1857","2014-05-19",16.469999
"1858","2014-05-20",16.459999
"1859","2014-05-21",16.379999
"1860","2014-05-22",16.32
"1861","2014-05-23",16.610001
"1862","2014-05-27",16.809999
"1863","2014-05-28",16.639999
"1864","2014-05-29",16.299999
"1865","2014-05-30",16.41
"1866","2014-06-02",15.34
"1867","2014-06-03",15.28
"1868","2014-06-04",14.69
"1869","2014-06-05",14.87
"1870","2014-06-06",14.96
"1871","2014-06-09",14.84
"1872","2014-06-10",14.9
"1873","2014-06-11",14.8
"1874","2014-06-12",14.79
"1875","2014-06-13",14.79
"1876","2014-06-16",15
"1877","2014-06-17",15.4
"1878","2014-06-18",15.61
"1879","2014-06-19",15.65
"1880","2014-06-20",15.28
"1881","2014-06-23",15.37
"1882","2014-06-24",15.26
"1883","2014-06-25",15.14
"1884","2014-06-26",15.2
"1885","2014-06-27",15.21
"1886","2014-06-30",15.35
"1887","2014-07-01",15.2
"1888","2014-07-02",15.25
"1889","2014-07-03",15.37
"1890","2014-07-07",15.3
"1891","2014-07-08",15.42
"1892","2014-07-09",15.43
"1893","2014-07-10",15.97
"1894","2014-07-11",16.110001
"1895","2014-07-14",16.09
"1896","2014-07-15",15.86
"1897","2014-07-16",15.85
"1898","2014-07-17",15.93
"1899","2014-07-18",16.200001
"1900","2014-07-21",16.049999
"1901","2014-07-22",16.1
"1902","2014-07-23",16.17
"1903","2014-07-24",16.48
"1904","2014-07-25",16.01
"1905","2014-07-28",16.290001
"1906","2014-07-29",17.139999
"1907","2014-07-30",17.440001
"1908","2014-07-31",17.469999
"1909","2014-08-01",17.639999
"1910","2014-08-04",17.530001
"1911","2014-08-05",17.15
"1912","2014-08-06",16.49
"1913","2014-08-07",16.049999
"1914","2014-08-08",15.52
"1915","2014-08-11",15.73
"1916","2014-08-12",15.12
"1917","2014-08-13",15.54
"1918","2014-08-14",15.55
"1919","2014-08-15",15.34
"1920","2014-08-18",15.16
"1921","2014-08-19",14.9
"1922","2014-08-20",14.88
"1923","2014-08-21",14.89
"1924","2014-08-22",15.1
"1925","2014-08-25",15.13
"1926","2014-08-26",15.01
"1927","2014-08-27",15.2
"1928","2014-08-28",15.72
"1929","2014-08-29",15.77
"1930","2014-09-02",15.88
"1931","2014-09-03",16.32
"1932","2014-09-04",16.530001
"1933","2014-09-05",16.389999
"1934","2014-09-08",16.83
