"","date","BCOV"
"1000","2016-02-09",4.82
"1001","2016-02-10",4.82
"1002","2016-02-11",4.91
"1003","2016-02-12",5.61
"1004","2016-02-16",5.94
"1005","2016-02-17",5.9
"1006","2016-02-18",5.7
"1007","2016-02-19",5.91
"1008","2016-02-22",5.86
"1009","2016-02-23",5.75
"1010","2016-02-24",5.88
"1011","2016-02-25",5.87
"1012","2016-02-26",5.88
"1013","2016-02-29",6
"1014","2016-03-01",6.15
"1015","2016-03-02",6.11
"1016","2016-03-03",6.2
"1017","2016-03-04",6.29
"1018","2016-03-07",6.15
"1019","2016-03-08",6.19
"1020","2016-03-09",6.18
"1021","2016-03-10",5.98
"1022","2016-03-11",6.08
"1023","2016-03-14",6.02
"1024","2016-03-15",5.8
"1025","2016-03-16",5.8
"1026","2016-03-17",5.81
"1027","2016-03-18",5.86
"1028","2016-03-21",5.73
"1029","2016-03-22",5.93
"1030","2016-03-23",5.85
"1031","2016-03-24",5.95
"1032","2016-03-28",6
"1033","2016-03-29",6.23
"1034","2016-03-30",6.31
"1035","2016-03-31",6.24
"1036","2016-04-01",6.16
"1037","2016-04-04",6.08
"1038","2016-04-05",5.97
"1039","2016-04-06",6.05
"1040","2016-04-07",6.05
"1041","2016-04-08",6.05
"1042","2016-04-11",5.99
"1043","2016-04-12",5.99
"1044","2016-04-13",6.09
"1045","2016-04-14",6.07
"1046","2016-04-15",6.09
"1047","2016-04-18",6.18
"1048","2016-04-19",6.17
"1049","2016-04-20",6.09
"1050","2016-04-21",6.14
"1051","2016-04-22",6.16
"1052","2016-04-25",6.2
"1053","2016-04-26",6.25
"1054","2016-04-27",6.39
"1055","2016-04-28",6.54
"1056","2016-04-29",6.05
"1057","2016-05-02",6.18
"1058","2016-05-03",6.1
"1059","2016-05-04",6.06
"1060","2016-05-05",5.97
"1061","2016-05-06",6.05
"1062","2016-05-09",6.12
"1063","2016-05-10",6.12
"1064","2016-05-11",6.16
"1065","2016-05-12",6.07
"1066","2016-05-13",6.05
"1067","2016-05-16",6.11
"1068","2016-05-17",6
"1069","2016-05-18",6.13
"1070","2016-05-19",6.15
"1071","2016-05-20",6.27
"1072","2016-05-23",6.21
"1073","2016-05-24",6.37
"1074","2016-05-25",6.41
"1075","2016-05-26",6.54
"1076","2016-05-27",6.53
"1077","2016-05-31",6.7
"1078","2016-06-01",6.72
"1079","2016-06-02",6.85
"1080","2016-06-03",6.78
"1081","2016-06-06",6.95
"1082","2016-06-07",6.83
"1083","2016-06-08",7.38
"1084","2016-06-09",7.38
"1085","2016-06-10",7.3
"1086","2016-06-13",7.2
"1087","2016-06-14",7.35
"1088","2016-06-15",7.57
"1089","2016-06-16",8.02
"1090","2016-06-17",7.87
"1091","2016-06-20",8.01
"1092","2016-06-21",8.16
"1093","2016-06-22",8.73
"1094","2016-06-23",8.88
"1095","2016-06-24",8.63
"1096","2016-06-27",8.16
"1097","2016-06-28",8.46
"1098","2016-06-29",8.47
"1099","2016-06-30",8.8
"1100","2016-07-01",8.89
"1101","2016-07-05",8.77
"1102","2016-07-06",9.18
"1103","2016-07-07",9.09
"1104","2016-07-08",9.44
"1105","2016-07-11",9.46
"1106","2016-07-12",9.74
"1107","2016-07-13",9.66
"1108","2016-07-14",9.54
"1109","2016-07-15",9.68
"1110","2016-07-18",9.75
"1111","2016-07-19",9.66
"1112","2016-07-20",9.75
"1113","2016-07-21",9.59
"1114","2016-07-22",9.57
"1115","2016-07-25",9.66
"1116","2016-07-26",9.69
"1117","2016-07-27",9.67
"1118","2016-07-28",9.7
"1119","2016-07-29",10.47
"1120","2016-08-01",11.08
"1121","2016-08-02",11.1
"1122","2016-08-03",10.99
"1123","2016-08-04",11.22
"1124","2016-08-05",11.28
"1125","2016-08-08",11.69
"1126","2016-08-09",12
"1127","2016-08-10",11.67
"1128","2016-08-11",11.94
"1129","2016-08-12",11.95
"1130","2016-08-15",12.05
"1131","2016-08-16",12
"1132","2016-08-17",11.98
"1133","2016-08-18",11.77
"1134","2016-08-19",11.79
"1135","2016-08-22",11.8
"1136","2016-08-23",11.96
"1137","2016-08-24",11.7
"1138","2016-08-25",11.74
"1139","2016-08-26",12.46
"1140","2016-08-29",12.63
"1141","2016-08-30",12.54
"1142","2016-08-31",12.89
"1143","2016-09-01",13.02
"1144","2016-09-02",13.29
"1145","2016-09-06",12.95
"1146","2016-09-07",13.06
"1147","2016-09-08",12.85
"1148","2016-09-09",12.3
"1149","2016-09-12",12.57
"1150","2016-09-13",12.26
"1151","2016-09-14",12.35
"1152","2016-09-15",12.3
"1153","2016-09-16",12.56
"1154","2016-09-19",12.59
"1155","2016-09-20",12.45
"1156","2016-09-21",12.68
"1157","2016-09-22",13.23
"1158","2016-09-23",12.92
"1159","2016-09-26",12.71
"1160","2016-09-27",12.96
"1161","2016-09-28",13.19
"1162","2016-09-29",12.89
"1163","2016-09-30",13.05
"1164","2016-10-03",13.29
"1165","2016-10-04",13.6
"1166","2016-10-05",13.29
"1167","2016-10-06",12.92
"1168","2016-10-07",12.65
"1169","2016-10-10",13.16
"1170","2016-10-11",12.59
"1171","2016-10-12",12.49
"1172","2016-10-13",12.54
"1173","2016-10-14",12.56
"1174","2016-10-17",12.53
"1175","2016-10-18",12.66
"1176","2016-10-19",12.92
"1177","2016-10-20",12.81
"1178","2016-10-21",12.72
"1179","2016-10-24",12.69
"1180","2016-10-25",12.52
"1181","2016-10-26",11.91
"1182","2016-10-27",11.6
"1183","2016-10-28",11.35
"1184","2016-10-31",11.15
"1185","2016-11-01",10.95
"1186","2016-11-02",10.7
"1187","2016-11-03",8.5
"1188","2016-11-04",8.6
"1189","2016-11-07",8.6
"1190","2016-11-08",8.6
"1191","2016-11-09",8.7
"1192","2016-11-10",8.55
"1193","2016-11-11",8.85
"1194","2016-11-14",8.2
"1195","2016-11-15",8.35
"1196","2016-11-16",8.5
"1197","2016-11-17",8.4
"1198","2016-11-18",8.2
"1199","2016-11-21",8.1
"1200","2016-11-22",8.25
"1201","2016-11-23",8.35
"1202","2016-11-25",8.55
"1203","2016-11-28",8.45
"1204","2016-11-29",8.25
"1205","2016-11-30",8.3
"1206","2016-12-01",7.9
"1207","2016-12-02",7.9
"1208","2016-12-05",7.9
"1209","2016-12-06",7.9
"1210","2016-12-07",7.65
"1211","2016-12-08",7.95
"1212","2016-12-09",8.15
"1213","2016-12-12",8
"1214","2016-12-13",8.05
"1215","2016-12-14",8
"1216","2016-12-15",8.2
"1217","2016-12-16",8.1
"1218","2016-12-19",8.3
"1219","2016-12-20",8.1
"1220","2016-12-21",8.05
"1221","2016-12-22",8.05
"1222","2016-12-23",8
"1223","2016-12-27",8.2
"1224","2016-12-28",8.3
"1225","2016-12-29",8.25
"1226","2016-12-30",8.05
"1227","2017-01-03",8.3
"1228","2017-01-04",8.2
"1229","2017-01-05",8.15
"1230","2017-01-06",8.1
"1231","2017-01-09",8.2
"1232","2017-01-10",8.05
"1233","2017-01-11",8.05
"1234","2017-01-12",7.95
"1235","2017-01-13",7.95
"1236","2017-01-17",7.75
"1237","2017-01-18",7.7
"1238","2017-01-19",7.55
"1239","2017-01-20",7.8
"1240","2017-01-23",7.7
"1241","2017-01-24",7.8
"1242","2017-01-25",7.85
"1243","2017-01-26",7.45
"1244","2017-01-27",7.6
"1245","2017-01-30",7.3
"1246","2017-01-31",7.2
"1247","2017-02-01",7.1
"1248","2017-02-02",7
"1249","2017-02-03",7
"1250","2017-02-06",6.95
"1251","2017-02-07",7.05
"1252","2017-02-08",7
"1253","2017-02-09",7
"1254","2017-02-10",7.1
"1255","2017-02-13",7.05
"1256","2017-02-14",7
"1257","2017-02-15",7.1
"1258","2017-02-16",7.6
"1259","2017-02-17",8.05
"1260","2017-02-21",8.05
"1261","2017-02-22",8.05
"1262","2017-02-23",8.1
"1263","2017-02-24",8.15
"1264","2017-02-27",8.2
"1265","2017-02-28",8.4
"1266","2017-03-01",8.5
"1267","2017-03-02",8.25
"1268","2017-03-03",8.35
"1269","2017-03-06",8.2
"1270","2017-03-07",8.3
"1271","2017-03-08",8.2
"1272","2017-03-09",8.15
"1273","2017-03-10",8.15
"1274","2017-03-13",8.35
"1275","2017-03-14",8.3
"1276","2017-03-15",8.25
"1277","2017-03-16",8.4
"1278","2017-03-17",9
"1279","2017-03-20",8.55
"1280","2017-03-21",8.15
"1281","2017-03-22",7.9
"1282","2017-03-23",8
"1283","2017-03-24",9.05
"1284","2017-03-27",8.85
"1285","2017-03-28",8.8
"1286","2017-03-29",8.6
"1287","2017-03-30",8.7
"1288","2017-03-31",8.9
"1289","2017-04-03",8.55
"1290","2017-04-04",8.3
"1291","2017-04-05",8.5
"1292","2017-04-06",8.25
"1293","2017-04-07",8.45
"1294","2017-04-10",8.2
"1295","2017-04-11",8.7
"1296","2017-04-12",8.3
"1297","2017-04-13",8.2
"1298","2017-04-17",8.45
"1299","2017-04-18",8.3
"1300","2017-04-19",8.45
"1301","2017-04-20",8.45
"1302","2017-04-21",8.45
"1303","2017-04-24",8.55
"1304","2017-04-25",8.65
"1305","2017-04-26",8.8
"1306","2017-04-27",8.7
"1307","2017-04-28",8.7
"1308","2017-05-01",8.6
"1309","2017-05-02",8.55
"1310","2017-05-03",8.45
"1311","2017-05-04",8.7
"1312","2017-05-05",6.03
"1313","2017-05-08",5.9
"1314","2017-05-09",5.85
"1315","2017-05-10",5.9
"1316","2017-05-11",5.95
"1317","2017-05-12",5.9
"1318","2017-05-15",6.05
"1319","2017-05-16",5.9
"1320","2017-05-17",5.9
"1321","2017-05-18",6
"1322","2017-05-19",6
"1323","2017-05-22",6.25
"1324","2017-05-23",6.1
"1325","2017-05-24",6.05
"1326","2017-05-25",6
"1327","2017-05-26",6.25
"1328","2017-05-30",6
"1329","2017-05-31",5.95
"1330","2017-06-01",6.05
"1331","2017-06-02",6.2
"1332","2017-06-05",6.2
"1333","2017-06-06",6.2
"1334","2017-06-07",6.35
"1335","2017-06-08",6.25
"1336","2017-06-09",6.15
"1337","2017-06-12",6.45
"1338","2017-06-13",6.35
"1339","2017-06-14",6.4
"1340","2017-06-15",6.3
"1341","2017-06-16",6.25
"1342","2017-06-19",6.4
"1343","2017-06-20",6.25
"1344","2017-06-21",6.1
"1345","2017-06-22",6.13
"1346","2017-06-23",6.1
"1347","2017-06-26",6.1
"1348","2017-06-27",6.05
"1349","2017-06-28",6.35
"1350","2017-06-29",6.2
"1351","2017-06-30",6.2
"1352","2017-07-03",6.25
"1353","2017-07-05",6.3
"1354","2017-07-06",6.15
"1355","2017-07-07",6.3
"1356","2017-07-10",6.25
"1357","2017-07-11",6.35
"1358","2017-07-12",6.45
"1359","2017-07-13",6.5
"1360","2017-07-14",6.5
"1361","2017-07-17",6.45
"1362","2017-07-18",6.45
"1363","2017-07-19",6.5
"1364","2017-07-20",6.75
"1365","2017-07-21",6.6
"1366","2017-07-24",6.78
"1367","2017-07-25",6.85
"1368","2017-07-26",7
"1369","2017-07-27",6.4
"1370","2017-07-28",6.5
"1371","2017-07-31",6.7
"1372","2017-08-01",6.9
"1373","2017-08-02",6.85
"1374","2017-08-03",6.9
"1375","2017-08-04",6.85
"1376","2017-08-07",6.8
"1377","2017-08-08",6.85
"1378","2017-08-09",7
"1379","2017-08-10",7
"1380","2017-08-11",6.95
"1381","2017-08-14",6.95
"1382","2017-08-15",6.95
"1383","2017-08-16",6.95
"1384","2017-08-17",6.8
"1385","2017-08-18",6.75
"1386","2017-08-21",6.75
"1387","2017-08-22",6.8
"1388","2017-08-23",6.8
"1389","2017-08-24",6.9
"1390","2017-08-25",7.05
"1391","2017-08-28",6.95
"1392","2017-08-29",7.1
"1393","2017-08-30",7.05
"1394","2017-08-31",7.05
"1395","2017-09-01",7
"1396","2017-09-05",6.85
"1397","2017-09-06",6.85
"1398","2017-09-07",6.8
"1399","2017-09-08",6.8
"1400","2017-09-11",6.9
"1401","2017-09-12",6.85
"1402","2017-09-13",6.9
"1403","2017-09-14",6.9
"1404","2017-09-15",7
"1405","2017-09-18",7
"1406","2017-09-19",7
"1407","2017-09-20",7
"1408","2017-09-21",7.05
"1409","2017-09-22",7.25
"1410","2017-09-25",6.95
"1411","2017-09-26",7.15
"1412","2017-09-27",7.23
"1413","2017-09-28",7.2
"1414","2017-09-29",7.2
"1415","2017-10-02",7.2
"1416","2017-10-03",7.25
"1417","2017-10-04",7.25
"1418","2017-10-05",7.3
"1419","2017-10-06",7.33
"1420","2017-10-09",7.2
"1421","2017-10-10",7.25
"1422","2017-10-11",7.15
"1423","2017-10-12",7.03
"1424","2017-10-13",7.15
"1425","2017-10-16",7.15
"1426","2017-10-17",7.2
"1427","2017-10-18",7.15
"1428","2017-10-19",7
"1429","2017-10-20",6.95
"1430","2017-10-23",6.9
"1431","2017-10-24",7
"1432","2017-10-25",7
"1433","2017-10-26",7.05
"1434","2017-10-27",7.85
"1435","2017-10-30",7.85
"1436","2017-10-31",8
"1437","2017-11-01",7.7
"1438","2017-11-02",7.75
"1439","2017-11-03",7.75
"1440","2017-11-06",7.55
"1441","2017-11-07",7.4
"1442","2017-11-08",7.4
"1443","2017-11-09",7.3
"1444","2017-11-10",7.35
"1445","2017-11-13",7.35
"1446","2017-11-14",7.15
"1447","2017-11-15",7.2
"1448","2017-11-16",7.45
"1449","2017-11-17",7.4
"1450","2017-11-20",7.55
"1451","2017-11-21",7.5
"1452","2017-11-22",7.5
"1453","2017-11-24",7.55
"1454","2017-11-27",7.6
"1455","2017-11-28",7.65
"1456","2017-11-29",7.45
"1457","2017-11-30",7.4
"1458","2017-12-01",7.25
"1459","2017-12-04",7.2
"1460","2017-12-05",7.05
"1461","2017-12-06",7.15
"1462","2017-12-07",7.1
"1463","2017-12-08",6.9
"1464","2017-12-11",6.95
"1465","2017-12-12",6.95
"1466","2017-12-13",7
"1467","2017-12-14",7
"1468","2017-12-15",7.05
"1469","2017-12-18",7.15
"1470","2017-12-19",7.1
"1471","2017-12-20",7
"1472","2017-12-21",7
"1473","2017-12-22",6.75
"1474","2017-12-26",6.75
"1475","2017-12-27",7
"1476","2017-12-28",7
"1477","2017-12-29",7.1
"1478","2018-01-02",7.1
"1479","2018-01-03",7.2
"1480","2018-01-04",7.25
"1481","2018-01-05",7.15
"1482","2018-01-08",7.15
"1483","2018-01-09",7.03
"1484","2018-01-10",7.05
"1485","2018-01-11",7.1
"1486","2018-01-12",7.1
"1487","2018-01-16",6.9
"1488","2018-01-17",6.85
"1489","2018-01-18",7
"1490","2018-01-19",6.98
"1491","2018-01-22",6.95
"1492","2018-01-23",6.9
"1493","2018-01-24",6.75
"1494","2018-01-25",6.95
"1495","2018-01-26",7
"1496","2018-01-29",6.9
"1497","2018-01-30",6.8
"1498","2018-01-31",6.75
"1499","2018-02-01",6.8
"1500","2018-02-02",6.75
"1501","2018-02-05",6.55
"1502","2018-02-06",6.7
"1503","2018-02-07",6.75
"1504","2018-02-08",6.7
"1505","2018-02-09",6.75
"1506","2018-02-12",6.75
"1507","2018-02-13",6.75
"1508","2018-02-14",6.85
"1509","2018-02-15",6.85
"1510","2018-02-16",6.8
"1511","2018-02-20",6.8
"1512","2018-02-21",7.05
"1513","2018-02-22",7.3
"1514","2018-02-23",7.15
"1515","2018-02-26",7.2
"1516","2018-02-27",6.95
"1517","2018-02-28",6.85
"1518","2018-03-01",6.9
"1519","2018-03-02",6.95
"1520","2018-03-05",7.1
"1521","2018-03-06",7.05
"1522","2018-03-07",7.15
"1523","2018-03-08",7.15
"1524","2018-03-09",7.2
"1525","2018-03-12",7.2
"1526","2018-03-13",7.05
"1527","2018-03-14",6.9
"1528","2018-03-15",6.95
"1529","2018-03-16",6.95
"1530","2018-03-19",7
"1531","2018-03-20",7.05
"1532","2018-03-21",7.15
"1533","2018-03-22",6.95
"1534","2018-03-23",6.95
"1535","2018-03-26",7
"1536","2018-03-27",6.95
"1537","2018-03-28",6.9
"1538","2018-03-29",6.95
"1539","2018-04-02",6.9
"1540","2018-04-03",6.9
"1541","2018-04-04",6.95
"1542","2018-04-05",7
"1543","2018-04-06",7.05
"1544","2018-04-09",7.1
"1545","2018-04-10",7.35
"1546","2018-04-11",7.25
"1547","2018-04-12",7.23
"1548","2018-04-13",7.03
"1549","2018-04-16",7.05
"1550","2018-04-17",7.15
"1551","2018-04-18",7.6
"1552","2018-04-19",7.45
"1553","2018-04-20",7.35
"1554","2018-04-23",7.6
"1555","2018-04-24",7.75
"1556","2018-04-25",7.9
"1557","2018-04-26",8
"1558","2018-04-27",9.25
"1559","2018-04-30",9.65
"1560","2018-05-01",9.8
"1561","2018-05-02",9.55
"1562","2018-05-03",9.75
"1563","2018-05-04",9.78
"1564","2018-05-07",9.8
"1565","2018-05-08",9.9
"1566","2018-05-09",10.3
"1567","2018-05-10",10.28
"1568","2018-05-11",10.05
"1569","2018-05-14",9.95
"1570","2018-05-15",10
"1571","2018-05-16",10.15
"1572","2018-05-17",10.45
"1573","2018-05-18",10.15
"1574","2018-05-21",10
"1575","2018-05-22",9.9
"1576","2018-05-23",9.9
"1577","2018-05-24",9.95
"1578","2018-05-25",10.5
"1579","2018-05-29",10.2
"1580","2018-05-30",10.35
"1581","2018-05-31",10.25
"1582","2018-06-01",10.45
"1583","2018-06-04",10.3
"1584","2018-06-05",10.48
"1585","2018-06-06",10.5
"1586","2018-06-07",10.35
"1587","2018-06-08",10.15
"1588","2018-06-11",10.2
"1589","2018-06-12",10.1
"1590","2018-06-13",10.05
"1591","2018-06-14",10.2
"1592","2018-06-15",10.55
"1593","2018-06-18",10.5
"1594","2018-06-19",10.1
"1595","2018-06-20",10.05
"1596","2018-06-21",9.7
"1597","2018-06-22",9.6
"1598","2018-06-25",9.6
"1599","2018-06-26",9.85
"1600","2018-06-27",9.6
"1601","2018-06-28",9.65
"1602","2018-06-29",9.65
"1603","2018-07-02",9.9
"1604","2018-07-03",9.7
"1605","2018-07-05",9.85
"1606","2018-07-06",9.8
"1607","2018-07-09",9.65
"1608","2018-07-10",9.55
"1609","2018-07-11",9.5
"1610","2018-07-12",9.55
"1611","2018-07-13",9.5
"1612","2018-07-16",9.57
"1613","2018-07-17",9.55
"1614","2018-07-18",9.55
"1615","2018-07-19",9.5
"1616","2018-07-20",9.4
"1617","2018-07-23",9.45
"1618","2018-07-24",9.4
"1619","2018-07-25",9.45
"1620","2018-07-26",9.35
"1621","2018-07-27",8.5
"1622","2018-07-30",8.45
"1623","2018-07-31",8.55
"1624","2018-08-01",8.2
"1625","2018-08-02",8.15
"1626","2018-08-03",8.05
"1627","2018-08-06",8.15
"1628","2018-08-07",8
"1629","2018-08-08",8
"1630","2018-08-09",8.13
"1631","2018-08-10",8.07
"1632","2018-08-13",7.95
"1633","2018-08-14",7.95
"1634","2018-08-15",7.9
"1635","2018-08-16",8.2
"1636","2018-08-17",8.13
"1637","2018-08-20",8.1
"1638","2018-08-21",8.15
"1639","2018-08-22",8.2
"1640","2018-08-23",8.2
"1641","2018-08-24",8.2
"1642","2018-08-27",8.3
"1643","2018-08-28",8.2
"1644","2018-08-29",8.15
"1645","2018-08-30",8.15
"1646","2018-08-31",8.2
"1647","2018-09-04",8.13
"1648","2018-09-05",8.1
"1649","2018-09-06",8.2
"1650","2018-09-07",8.25
"1651","2018-09-10",8.3
"1652","2018-09-11",8.4
"1653","2018-09-12",8.25
"1654","2018-09-13",8.15
"1655","2018-09-14",8.05
"1656","2018-09-17",8.15
"1657","2018-09-18",8.3
"1658","2018-09-19",8.15
"1659","2018-09-20",8.25
"1660","2018-09-21",8.25
"1661","2018-09-24",8.2
"1662","2018-09-25",8.25
"1663","2018-09-26",8.25
"1664","2018-09-27",8.2
"1665","2018-09-28",8.4
"1666","2018-10-01",8.11
"1667","2018-10-02",8.06
"1668","2018-10-03",8.11
"1669","2018-10-04",8.03
"1670","2018-10-05",8.07
"1671","2018-10-08",8.11
"1672","2018-10-09",8.05
"1673","2018-10-10",7.84
"1674","2018-10-11",7.73
"1675","2018-10-12",7.72
"1676","2018-10-15",7.86
"1677","2018-10-16",8.01
"1678","2018-10-17",8.03
"1679","2018-10-18",7.94
"1680","2018-10-19",7.82
"1681","2018-10-22",7.94
"1682","2018-10-23",7.91
"1683","2018-10-24",7.77
"1684","2018-10-25",7.97
"1685","2018-10-26",7.96
"1686","2018-10-29",7.98
"1687","2018-10-30",8
"1688","2018-10-31",8.02
"1689","2018-11-01",8.19
"1690","2018-11-02",7.55
"1691","2018-11-05",7.67
"1692","2018-11-06",7.62
"1693","2018-11-07",7.4
"1694","2018-11-08",7.51
"1695","2018-11-09",7.44
"1696","2018-11-12",7.38
"1697","2018-11-13",7.23
"1698","2018-11-14",7.25
"1699","2018-11-15",7.36
"1700","2018-11-16",7.27
"1701","2018-11-19",6.99
"1702","2018-11-20",7.07
"1703","2018-11-21",7.09
"1704","2018-11-23",7.06
"1705","2018-11-26",7.1
"1706","2018-11-27",6.97
"1707","2018-11-28",7.19
"1708","2018-11-29",7.1
"1709","2018-11-30",7.18
"1710","2018-12-03",7.16
"1711","2018-12-04",6.95
"1712","2018-12-06",7.11
"1713","2018-12-07",7.03
"1714","2018-12-10",7.05
"1715","2018-12-11",7.29
"1716","2018-12-12",7.41
"1717","2018-12-13",7.36
"1718","2018-12-14",7.39
"1719","2018-12-17",7.35
"1720","2018-12-18",7.33
"1721","2018-12-19",7.29
"1722","2018-12-20",7.14
"1723","2018-12-21",6.99
"1724","2018-12-24",6.95
"1725","2018-12-26",7.12
"1726","2018-12-27",7.11
"1727","2018-12-28",7.07
"1728","2018-12-31",7.04
"1729","2019-01-02",7.05
"1730","2019-01-03",6.9
"1731","2019-01-04",7.1
"1732","2019-01-07",7.21
"1733","2019-01-08",7.31
"1734","2019-01-09",7.46
"1735","2019-01-10",7.4
"1736","2019-01-11",7.37
"1737","2019-01-14",7.16
"1738","2019-01-15",7.35
"1739","2019-01-16",7.21
"1740","2019-01-17",7.23
"1741","2019-01-18",7.28
"1742","2019-01-22",7.31
"1743","2019-01-23",7.27
"1744","2019-01-24",7.51
"1745","2019-01-25",7.61
"1746","2019-01-28",7.52
"1747","2019-01-29",7.54
"1748","2019-01-30",7.62
"1749","2019-01-31",8.02
"1750","2019-02-01",7.97
"1751","2019-02-04",8.11
"1752","2019-02-05",8.35
"1753","2019-02-06",8.48
"1754","2019-02-07",8.46
"1755","2019-02-08",8.59
"1756","2019-02-11",8.69
"1757","2019-02-12",8.7
"1758","2019-02-13",8.58
"1759","2019-02-14",8.47
"1760","2019-02-15",8.58
"1761","2019-02-19",8.37
"1762","2019-02-20",8.42
"1763","2019-02-21",8.29
"1764","2019-02-22",8.42
"1765","2019-02-25",8.45
"1766","2019-02-26",8.71
"1767","2019-02-27",8.81
"1768","2019-02-28",8.87
"1769","2019-03-01",8.94
"1770","2019-03-04",8.73
"1771","2019-03-05",8.45
"1772","2019-03-06",8.23
"1773","2019-03-07",8.18
"1774","2019-03-08",8.49
"1775","2019-03-11",8.34
"1776","2019-03-12",8.31
"1777","2019-03-13",8.27
"1778","2019-03-14",8.09
"1779","2019-03-15",8.13
"1780","2019-03-18",8.29
"1781","2019-03-19",8.24
"1782","2019-03-20",8.4
"1783","2019-03-21",8.43
"1784","2019-03-22",8.15
"1785","2019-03-25",8.2
"1786","2019-03-26",8.19
"1787","2019-03-27",8.3
"1788","2019-03-28",8.42
"1789","2019-03-29",8.41
"1790","2019-04-01",8.39
"1791","2019-04-02",8.35
"1792","2019-04-03",8.2
"1793","2019-04-04",8.17
"1794","2019-04-05",8.28
"1795","2019-04-08",8.26
"1796","2019-04-09",8.27
"1797","2019-04-10",8.45
"1798","2019-04-11",8.62
"1799","2019-04-12",8.61
"1800","2019-04-15",8.6
"1801","2019-04-16",8.44
"1802","2019-04-17",8.3
"1803","2019-04-18",8.39
"1804","2019-04-22",8.42
"1805","2019-04-23",8.62
"1806","2019-04-24",8.74
"1807","2019-04-25",9.63
"1808","2019-04-26",9.98
"1809","2019-04-29",9.97
"1810","2019-04-30",10.03
"1811","2019-05-01",9.97
"1812","2019-05-02",9.9
"1813","2019-05-03",9.98
"1814","2019-05-06",9.92
"1815","2019-05-07",9.77
"1816","2019-05-08",9.65
"1817","2019-05-09",9.63
"1818","2019-05-10",9.77
"1819","2019-05-13",9.77
"1820","2019-05-14",9.91
"1821","2019-05-15",10.06
"1822","2019-05-16",10.25
"1823","2019-05-17",10.28
"1824","2019-05-20",10.23
"1825","2019-05-21",10.3
"1826","2019-05-22",10.62
"1827","2019-05-23",10.5
"1828","2019-05-24",10.39
"1829","2019-05-28",10.36
"1830","2019-05-29",10.1
"1831","2019-05-30",10.22
"1832","2019-05-31",9.98
"1833","2019-06-03",9.64
"1834","2019-06-04",9.99
"1835","2019-06-05",10.09
"1836","2019-06-06",10.13
"1837","2019-06-07",10.28
"1838","2019-06-10",10.12
"1839","2019-06-11",10
"1840","2019-06-12",10
"1841","2019-06-13",10.03
"1842","2019-06-14",10.03
"1843","2019-06-17",10.03
"1844","2019-06-18",10.25
"1845","2019-06-19",10.45
"1846","2019-06-20",10.38
"1847","2019-06-21",10.4
"1848","2019-06-24",10.45
"1849","2019-06-25",9.84
"1850","2019-06-26",10.07
"1851","2019-06-27",10.18
"1852","2019-06-28",10.33
"1853","2019-07-01",10.44
"1854","2019-07-02",10.34
"1855","2019-07-03",10.46
"1856","2019-07-05",10.41
"1857","2019-07-08",10.37
"1858","2019-07-09",10.25
"1859","2019-07-10",10.43
"1860","2019-07-11",10.71
"1861","2019-07-12",10.97
"1862","2019-07-15",11.42
"1863","2019-07-16",11.53
"1864","2019-07-17",11.67
"1865","2019-07-18",11.48
"1866","2019-07-19",11.38
"1867","2019-07-22",11.42
"1868","2019-07-23",11.41
"1869","2019-07-24",11.7
"1870","2019-07-25",11.94
"1871","2019-07-26",11.79
"1872","2019-07-29",12.37
"1873","2019-07-30",12.53
"1874","2019-07-31",12.48
"1875","2019-08-01",12.5
"1876","2019-08-02",12.29
"1877","2019-08-05",11.96
"1878","2019-08-06",12.01
"1879","2019-08-07",11.9
"1880","2019-08-08",12.24
"1881","2019-08-09",12.19
"1882","2019-08-12",12.09
"1883","2019-08-13",12.35
"1884","2019-08-14",11.99
"1885","2019-08-15",11.94
"1886","2019-08-16",11.94
"1887","2019-08-19",12.08
"1888","2019-08-20",12.29
"1889","2019-08-21",12.75
"1890","2019-08-22",12.56
"1891","2019-08-23",12.11
"1892","2019-08-26",12.21
"1893","2019-08-27",12.22
"1894","2019-08-28",12.19
"1895","2019-08-29",12.3
"1896","2019-08-30",12.33
"1897","2019-09-03",12.23
"1898","2019-09-04",12.16
"1899","2019-09-05",12.4
"1900","2019-09-06",11.82
"1901","2019-09-09",10.89
"1902","2019-09-10",10.82
"1903","2019-09-11",10.96
"1904","2019-09-12",11.11
"1905","2019-09-13",11.21
"1906","2019-09-16",10.88
"1907","2019-09-17",10.85
"1908","2019-09-18",10.69
"1909","2019-09-19",10.72
"1910","2019-09-20",10.88
"1911","2019-09-23",10.43
"1912","2019-09-24",10.27
"1913","2019-09-25",10.56
"1914","2019-09-26",10.49
"1915","2019-09-27",10.5
"1916","2019-09-30",10.48
"1917","2019-10-01",10.35
"1918","2019-10-02",9.94
"1919","2019-10-03",10.08
"1920","2019-10-04",10.45
"1921","2019-10-07",10.56
"1922","2019-10-08",10.7
"1923","2019-10-09",10.65
"1924","2019-10-10",10.55
"1925","2019-10-11",10.6
"1926","2019-10-14",10.55
"1927","2019-10-15",10.66
"1928","2019-10-16",10.34
"1929","2019-10-17",10.43
"1930","2019-10-18",9.98
"1931","2019-10-21",10.16
"1932","2019-10-22",9.81
"1933","2019-10-23",9.73
"1934","2019-10-24",9.08
"1935","2019-10-25",9
"1936","2019-10-28",8.98
"1937","2019-10-29",8.98
"1938","2019-10-30",9.19
