"","date","ORBC"
"1001","2010-12-21",2.56
"1002","2010-12-22",2.58
"1003","2010-12-23",2.51
"1004","2010-12-27",2.58
"1005","2010-12-28",2.6
"1006","2010-12-29",2.61
"1007","2010-12-30",2.6
"1008","2010-12-31",2.59
"1009","2011-01-03",2.63
"1010","2011-01-04",2.81
"1011","2011-01-05",2.86
"1012","2011-01-06",3.05
"1013","2011-01-07",2.89
"1014","2011-01-10",2.93
"1015","2011-01-11",3.04
"1016","2011-01-12",3.03
"1017","2011-01-13",3.01
"1018","2011-01-14",2.98
"1019","2011-01-18",2.9
"1020","2011-01-19",2.88
"1021","2011-01-20",2.79
"1022","2011-01-21",2.86
"1023","2011-01-24",2.83
"1024","2011-01-25",2.79
"1025","2011-01-26",2.79
"1026","2011-01-27",2.84
"1027","2011-01-28",2.98
"1028","2011-01-31",2.98
"1029","2011-02-01",3
"1030","2011-02-02",3.01
"1031","2011-02-03",3.02
"1032","2011-02-04",3.01
"1033","2011-02-07",3.04
"1034","2011-02-08",3.07
"1035","2011-02-09",3.07
"1036","2011-02-10",3.06
"1037","2011-02-11",3.02
"1038","2011-02-14",3.03
"1039","2011-02-15",3.03
"1040","2011-02-16",3.05
"1041","2011-02-17",3.12
"1042","2011-02-18",3.04
"1043","2011-02-22",3.07
"1044","2011-02-23",3
"1045","2011-02-24",3.06
"1046","2011-02-25",3.46
"1047","2011-02-28",3.55
"1048","2011-03-01",3.56
"1049","2011-03-02",3.65
"1050","2011-03-03",3.64
"1051","2011-03-04",3.44
"1052","2011-03-07",3.39
"1053","2011-03-08",3.36
"1054","2011-03-09",3.39
"1055","2011-03-10",3.28
"1056","2011-03-11",3.19
"1057","2011-03-14",3.12
"1058","2011-03-15",3.1
"1059","2011-03-16",3.05
"1060","2011-03-17",3.11
"1061","2011-03-18",3.19
"1062","2011-03-21",3.25
"1063","2011-03-22",3.22
"1064","2011-03-23",3.33
"1065","2011-03-24",3.25
"1066","2011-03-25",3.23
"1067","2011-03-28",3.2
"1068","2011-03-29",3.16
"1069","2011-03-30",3.35
"1070","2011-03-31",3.3
"1071","2011-04-01",3.14
"1072","2011-04-04",3.18
"1073","2011-04-05",3.23
"1074","2011-04-06",3.46
"1075","2011-04-07",3.39
"1076","2011-04-08",3.36
"1077","2011-04-11",3.27
"1078","2011-04-12",3.26
"1079","2011-04-13",3.26
"1080","2011-04-14",3.2
"1081","2011-04-15",3.1
"1082","2011-04-18",3.02
"1083","2011-04-19",3.1
"1084","2011-04-20",3.15
"1085","2011-04-21",3.15
"1086","2011-04-25",3.11
"1087","2011-04-26",3.08
"1088","2011-04-27",3.08
"1089","2011-04-28",3.02
"1090","2011-04-29",3.09
"1091","2011-05-02",3.15
"1092","2011-05-03",3.13
"1093","2011-05-04",2.96
"1094","2011-05-05",2.95
"1095","2011-05-06",2.97
"1096","2011-05-09",2.88
"1097","2011-05-10",2.88
"1098","2011-05-11",2.93
"1099","2011-05-12",2.92
"1100","2011-05-13",2.95
"1101","2011-05-16",2.91
"1102","2011-05-17",2.93
"1103","2011-05-18",2.93
"1104","2011-05-19",3.03
"1105","2011-05-20",3
"1106","2011-05-23",3
"1107","2011-05-24",3.14
"1108","2011-05-25",3.03
"1109","2011-05-26",3.09
"1110","2011-05-27",3.17
"1111","2011-05-31",3.24
"1112","2011-06-01",3.24
"1113","2011-06-02",3.3
"1114","2011-06-03",3.3
"1115","2011-06-06",3.49
"1116","2011-06-07",3.39
"1117","2011-06-08",3.38
"1118","2011-06-09",3.33
"1119","2011-06-10",3.34
"1120","2011-06-13",3.31
"1121","2011-06-14",3.35
"1122","2011-06-15",3.23
"1123","2011-06-16",3.2
"1124","2011-06-17",3.19
"1125","2011-06-20",3.18
"1126","2011-06-21",3.22
"1127","2011-06-22",3.22
"1128","2011-06-23",3.12
"1129","2011-06-24",3.08
"1130","2011-06-27",3.16
"1131","2011-06-28",3.19
"1132","2011-06-29",3.15
"1133","2011-06-30",3.13
"1134","2011-07-01",3.2
"1135","2011-07-05",3.2
"1136","2011-07-06",3.14
"1137","2011-07-07",3.2
"1138","2011-07-08",3.16
"1139","2011-07-11",3.07
"1140","2011-07-12",3.06
"1141","2011-07-13",3.16
"1142","2011-07-14",3.09
"1143","2011-07-15",3.04
"1144","2011-07-18",3.02
"1145","2011-07-19",3.11
"1146","2011-07-20",3
"1147","2011-07-21",2.92
"1148","2011-07-22",2.93
"1149","2011-07-25",2.91
"1150","2011-07-26",2.89
"1151","2011-07-27",2.83
"1152","2011-07-28",2.96
"1153","2011-07-29",2.97
"1154","2011-08-01",2.88
"1155","2011-08-02",2.81
"1156","2011-08-03",2.69
"1157","2011-08-04",2.53
"1158","2011-08-05",2.46
"1159","2011-08-08",2.18
"1160","2011-08-09",2.22
"1161","2011-08-10",2.03
"1162","2011-08-11",2.19
"1163","2011-08-12",2.27
"1164","2011-08-15",2.3
"1165","2011-08-16",2.31
"1166","2011-08-17",2.35
"1167","2011-08-18",2.19
"1168","2011-08-19",2.17
"1169","2011-08-22",2.16
"1170","2011-08-23",2.18
"1171","2011-08-24",2.16
"1172","2011-08-25",2.12
"1173","2011-08-26",2.18
"1174","2011-08-29",2.27
"1175","2011-08-30",2.3
"1176","2011-08-31",2.26
"1177","2011-09-01",2.2
"1178","2011-09-02",2.08
"1179","2011-09-06",1.99
"1180","2011-09-07",2.07
"1181","2011-09-08",2.27
"1182","2011-09-09",2.2
"1183","2011-09-12",2.25
"1184","2011-09-13",2.41
"1185","2011-09-14",2.59
"1186","2011-09-15",2.87
"1187","2011-09-16",2.71
"1188","2011-09-19",2.63
"1189","2011-09-20",2.57
"1190","2011-09-21",2.47
"1191","2011-09-22",2.44
"1192","2011-09-23",2.71
"1193","2011-09-26",2.65
"1194","2011-09-27",2.76
"1195","2011-09-28",2.63
"1196","2011-09-29",2.73
"1197","2011-09-30",2.55
"1198","2011-10-03",2.32
"1199","2011-10-04",2.31
"1200","2011-10-05",2.37
"1201","2011-10-06",2.58
"1202","2011-10-07",2.47
"1203","2011-10-10",2.68
"1204","2011-10-11",2.73
"1205","2011-10-12",2.78
"1206","2011-10-13",2.68
"1207","2011-10-14",2.77
"1208","2011-10-17",2.73
"1209","2011-10-18",2.8
"1210","2011-10-19",2.68
"1211","2011-10-20",2.66
"1212","2011-10-21",2.72
"1213","2011-10-24",2.78
"1214","2011-10-25",2.68
"1215","2011-10-26",2.74
"1216","2011-10-27",2.8
"1217","2011-10-28",2.79
"1218","2011-10-31",2.75
"1219","2011-11-01",2.57
"1220","2011-11-02",2.64
"1221","2011-11-03",2.8
"1222","2011-11-04",2.75
"1223","2011-11-07",2.77
"1224","2011-11-08",2.87
"1225","2011-11-09",2.85
"1226","2011-11-10",2.97
"1227","2011-11-11",3.05
"1228","2011-11-14",2.95
"1229","2011-11-15",2.99
"1230","2011-11-16",2.98
"1231","2011-11-17",3.01
"1232","2011-11-18",2.89
"1233","2011-11-21",2.97
"1234","2011-11-22",3.01
"1235","2011-11-23",2.97
"1236","2011-11-25",3.06
"1237","2011-11-28",3.15
"1238","2011-11-29",3.17
"1239","2011-11-30",3.3
"1240","2011-12-01",3.19
"1241","2011-12-02",3.18
"1242","2011-12-05",3.26
"1243","2011-12-06",3.18
"1244","2011-12-07",3.16
"1245","2011-12-08",3.03
"1246","2011-12-09",3.09
"1247","2011-12-12",3.11
"1248","2011-12-13",3
"1249","2011-12-14",3.13
"1250","2011-12-15",3.06
"1251","2011-12-16",3
"1252","2011-12-19",2.98
"1253","2011-12-20",3.01
"1254","2011-12-21",2.99
"1255","2011-12-22",2.98
"1256","2011-12-23",3.05
"1257","2011-12-27",3.01
"1258","2011-12-28",2.93
"1259","2011-12-29",2.97
"1260","2011-12-30",2.99
"1261","2012-01-03",3.18
"1262","2012-01-04",3.18
"1263","2012-01-05",3.15
"1264","2012-01-06",3.2
"1265","2012-01-09",3.19
"1266","2012-01-10",3.26
"1267","2012-01-11",3.25
"1268","2012-01-12",3.29
"1269","2012-01-13",3.23
"1270","2012-01-17",3.33
"1271","2012-01-18",3.39
"1272","2012-01-19",3.42
"1273","2012-01-20",3.48
"1274","2012-01-23",3.48
"1275","2012-01-24",3.48
"1276","2012-01-25",3.54
"1277","2012-01-26",3.49
"1278","2012-01-27",3.55
"1279","2012-01-30",3.44
"1280","2012-01-31",3.45
"1281","2012-02-01",3.57
"1282","2012-02-02",3.52
"1283","2012-02-03",3.56
"1284","2012-02-06",3.54
"1285","2012-02-07",3.5
"1286","2012-02-08",3.56
"1287","2012-02-09",3.51
"1288","2012-02-10",3.47
"1289","2012-02-13",3.5
"1290","2012-02-14",3.38
"1291","2012-02-15",3.32
"1292","2012-02-16",3.43
"1293","2012-02-17",3.45
"1294","2012-02-21",3.39
"1295","2012-02-22",3.39
"1296","2012-02-23",3.41
"1297","2012-02-24",3.39
"1298","2012-02-27",3.41
"1299","2012-02-28",3.4
"1300","2012-02-29",3.23
"1301","2012-03-01",3.24
"1302","2012-03-02",3.24
"1303","2012-03-05",3.39
"1304","2012-03-06",3.26
"1305","2012-03-07",3.42
"1306","2012-03-08",3.6
"1307","2012-03-09",3.7
"1308","2012-03-12",3.75
"1309","2012-03-13",3.78
"1310","2012-03-14",3.74
"1311","2012-03-15",3.69
"1312","2012-03-16",3.82
"1313","2012-03-19",3.82
"1314","2012-03-20",3.73
"1315","2012-03-21",3.64
"1316","2012-03-22",3.62
"1317","2012-03-23",3.77
"1318","2012-03-26",3.78
"1319","2012-03-27",3.8
"1320","2012-03-28",3.84
"1321","2012-03-29",3.88
"1322","2012-03-30",3.85
"1323","2012-04-02",3.9
"1324","2012-04-03",3.84
"1325","2012-04-04",3.7
"1326","2012-04-05",3.62
"1327","2012-04-09",3.55
"1328","2012-04-10",3.48
"1329","2012-04-11",3.56
"1330","2012-04-12",3.5
"1331","2012-04-13",3.39
"1332","2012-04-16",3.4
"1333","2012-04-17",3.41
"1334","2012-04-18",3.38
"1335","2012-04-19",3.28
"1336","2012-04-20",3.35
"1337","2012-04-23",3.25
"1338","2012-04-24",3.24
"1339","2012-04-25",3.31
"1340","2012-04-26",3.35
"1341","2012-04-27",3.31
"1342","2012-04-30",3.26
"1343","2012-05-01",3.24
"1344","2012-05-02",3.24
"1345","2012-05-03",3.2
"1346","2012-05-04",3.07
"1347","2012-05-07",3.06
"1348","2012-05-08",3.06
"1349","2012-05-09",3.08
"1350","2012-05-10",3.33
"1351","2012-05-11",3.29
"1352","2012-05-14",3.2
"1353","2012-05-15",3.15
"1354","2012-05-16",3.22
"1355","2012-05-17",3.21
"1356","2012-05-18",3.26
"1357","2012-05-21",3.45
"1358","2012-05-22",3.3
"1359","2012-05-23",3.28
"1360","2012-05-24",3.27
"1361","2012-05-25",3.26
"1362","2012-05-29",3.27
"1363","2012-05-30",3.23
"1364","2012-05-31",3.26
"1365","2012-06-01",3.18
"1366","2012-06-04",3.2
"1367","2012-06-05",3.27
"1368","2012-06-06",3.27
"1369","2012-06-07",3.28
"1370","2012-06-08",3.29
"1371","2012-06-11",3.2
"1372","2012-06-12",3.18
"1373","2012-06-13",3.14
"1374","2012-06-14",3.18
"1375","2012-06-15",3.23
"1376","2012-06-18",3.22
"1377","2012-06-19",3.31
"1378","2012-06-20",3.25
"1379","2012-06-21",3.22
"1380","2012-06-22",3.31
"1381","2012-06-25",3.29
"1382","2012-06-26",3.24
"1383","2012-06-27",3.27
"1384","2012-06-28",3.21
"1385","2012-06-29",3.26
"1386","2012-07-02",3.46
"1387","2012-07-03",3.47
"1388","2012-07-05",3.5
"1389","2012-07-06",3.44
"1390","2012-07-09",3.51
"1391","2012-07-10",3.59
"1392","2012-07-11",3.56
"1393","2012-07-12",3.69
"1394","2012-07-13",3.83
"1395","2012-07-16",3.53
"1396","2012-07-17",3.55
"1397","2012-07-18",3.46
"1398","2012-07-19",3.32
"1399","2012-07-20",3.32
"1400","2012-07-23",3.3
"1401","2012-07-24",3.19
"1402","2012-07-25",3.2
"1403","2012-07-26",3.21
"1404","2012-07-27",3.28
"1405","2012-07-30",3.21
"1406","2012-07-31",3.11
"1407","2012-08-01",3.05
"1408","2012-08-02",2.94
"1409","2012-08-03",3.23
"1410","2012-08-06",3.18
"1411","2012-08-07",3.26
"1412","2012-08-08",3.22
"1413","2012-08-09",3.25
"1414","2012-08-10",3.25
"1415","2012-08-13",3.28
"1416","2012-08-14",3.24
"1417","2012-08-15",3.3
"1418","2012-08-16",3.23
"1419","2012-08-17",3.25
"1420","2012-08-20",3.17
"1421","2012-08-21",3.29
"1422","2012-08-22",3.3
"1423","2012-08-23",3.27
"1424","2012-08-24",3.35
"1425","2012-08-27",3.43
"1426","2012-08-28",3.49
"1427","2012-08-29",3.58
"1428","2012-08-30",3.5
"1429","2012-08-31",3.52
"1430","2012-09-04",3.64
"1431","2012-09-05",3.7
"1432","2012-09-06",3.75
"1433","2012-09-07",3.78
"1434","2012-09-10",3.66
"1435","2012-09-11",3.74
"1436","2012-09-12",3.74
"1437","2012-09-13",3.74
"1438","2012-09-14",3.74
"1439","2012-09-17",3.7
"1440","2012-09-18",3.74
"1441","2012-09-19",3.75
"1442","2012-09-20",3.72
"1443","2012-09-21",3.75
"1444","2012-09-24",3.74
"1445","2012-09-25",3.71
"1446","2012-09-26",3.74
"1447","2012-09-27",3.74
"1448","2012-09-28",3.74
"1449","2012-10-01",3.77
"1450","2012-10-02",3.77
"1451","2012-10-03",3.82
"1452","2012-10-04",3.98
"1453","2012-10-05",3.94
"1454","2012-10-08",3.83
"1455","2012-10-09",3.54
"1456","2012-10-10",3.41
"1457","2012-10-11",3.5
"1458","2012-10-12",3.36
"1459","2012-10-15",3.29
"1460","2012-10-16",3.28
"1461","2012-10-17",3.32
"1462","2012-10-18",3.46
"1463","2012-10-19",3.41
"1464","2012-10-22",3.51
"1465","2012-10-23",3.52
"1466","2012-10-24",3.53
"1467","2012-10-25",3.51
"1468","2012-10-26",3.49
"1469","2012-10-31",3.5
"1470","2012-11-01",3.54
"1471","2012-11-02",3.41
"1472","2012-11-05",3.4
"1473","2012-11-06",3.39
"1474","2012-11-07",3.19
"1475","2012-11-08",3.31
"1476","2012-11-09",3.32
"1477","2012-11-12",3.25
"1478","2012-11-13",3.15
"1479","2012-11-14",3.15
"1480","2012-11-15",3.06
"1481","2012-11-16",3.07
"1482","2012-11-19",3.08
"1483","2012-11-20",3.08
"1484","2012-11-21",3.14
"1485","2012-11-23",3.08
"1486","2012-11-26",3.11
"1487","2012-11-27",3.15
"1488","2012-11-28",3.16
"1489","2012-11-29",3.27
"1490","2012-11-30",3.38
"1491","2012-12-03",3.38
"1492","2012-12-04",3.44
"1493","2012-12-05",3.42
"1494","2012-12-06",3.37
"1495","2012-12-07",3.31
"1496","2012-12-10",3.26
"1497","2012-12-11",3.53
"1498","2012-12-12",3.46
"1499","2012-12-13",3.55
"1500","2012-12-14",3.8
"1501","2012-12-17",3.87
"1502","2012-12-18",3.81
"1503","2012-12-19",3.9
"1504","2012-12-20",3.94
"1505","2012-12-21",3.7
"1506","2012-12-24",3.69
"1507","2012-12-26",3.65
"1508","2012-12-27",3.64
"1509","2012-12-28",3.6
"1510","2012-12-31",3.92
"1511","2013-01-02",3.83
"1512","2013-01-03",3.78
"1513","2013-01-04",3.85
"1514","2013-01-07",3.75
"1515","2013-01-08",3.93
"1516","2013-01-09",3.99
"1517","2013-01-10",4
"1518","2013-01-11",3.99
"1519","2013-01-14",4.03
"1520","2013-01-15",4.08
"1521","2013-01-16",4.11
"1522","2013-01-17",4.06
"1523","2013-01-18",4.09
"1524","2013-01-22",4.1
"1525","2013-01-23",4.13
"1526","2013-01-24",4.15
"1527","2013-01-25",4.19
"1528","2013-01-28",4.24
"1529","2013-01-29",4.28
"1530","2013-01-30",4.22
"1531","2013-01-31",4.22
"1532","2013-02-01",4.39
"1533","2013-02-04",4.26
"1534","2013-02-05",4.32
"1535","2013-02-06",4.32
"1536","2013-02-07",4.37
"1537","2013-02-08",4.43
"1538","2013-02-11",4.41
"1539","2013-02-12",4.47
"1540","2013-02-13",4.49
"1541","2013-02-14",4.55
"1542","2013-02-15",4.65
"1543","2013-02-19",4.6
"1544","2013-02-20",4.59
"1545","2013-02-21",4.4
"1546","2013-02-22",4.5
"1547","2013-02-25",4.39
"1548","2013-02-26",4.38
"1549","2013-02-27",4.43
"1550","2013-02-28",4.41
"1551","2013-03-01",4.53
"1552","2013-03-04",4.63
"1553","2013-03-05",4.62
"1554","2013-03-06",4.61
"1555","2013-03-07",4.59
"1556","2013-03-08",4.6
"1557","2013-03-11",4.7
"1558","2013-03-12",4.95
"1559","2013-03-13",4.97
"1560","2013-03-14",5
"1561","2013-03-15",5.03
"1562","2013-03-18",5.07
"1563","2013-03-19",5.22
"1564","2013-03-20",5.19
"1565","2013-03-21",5.11
"1566","2013-03-22",5.05
"1567","2013-03-25",4.98
"1568","2013-03-26",5.04
"1569","2013-03-27",5.13
"1570","2013-03-28",5.21
"1571","2013-04-01",4.96
"1572","2013-04-02",4.83
"1573","2013-04-03",4.83
"1574","2013-04-04",4.7
"1575","2013-04-05",4.65
"1576","2013-04-08",4.65
"1577","2013-04-09",4.59
"1578","2013-04-10",4.6
"1579","2013-04-11",4.66
"1580","2013-04-12",4.73
"1581","2013-04-15",4.44
"1582","2013-04-16",4.8
"1583","2013-04-17",4.61
"1584","2013-04-18",4.46
"1585","2013-04-19",4.5
"1586","2013-04-22",4.45
"1587","2013-04-23",4.5
"1588","2013-04-24",4.41
"1589","2013-04-25",4.38
"1590","2013-04-26",4.45
"1591","2013-04-29",4.63
"1592","2013-04-30",4.73
"1593","2013-05-01",4.55
"1594","2013-05-02",4.35
"1595","2013-05-03",4.34
"1596","2013-05-06",4.42
"1597","2013-05-07",4.61
"1598","2013-05-08",4.37
"1599","2013-05-09",3.74
"1600","2013-05-10",3.73
"1601","2013-05-13",3.64
"1602","2013-05-14",3.72
"1603","2013-05-15",3.55
"1604","2013-05-16",3.45
"1605","2013-05-17",3.62
"1606","2013-05-20",3.61
"1607","2013-05-21",3.61
"1608","2013-05-22",3.6
"1609","2013-05-23",3.6
"1610","2013-05-24",3.67
"1611","2013-05-28",3.83
"1612","2013-05-29",3.81
"1613","2013-05-30",3.92
"1614","2013-05-31",3.92
"1615","2013-06-03",4.01
"1616","2013-06-04",4.11
"1617","2013-06-05",4.1
"1618","2013-06-06",4.17
"1619","2013-06-07",4.17
"1620","2013-06-10",4.2
"1621","2013-06-11",4.2
"1622","2013-06-12",4.16
"1623","2013-06-13",4.18
"1624","2013-06-14",4.25
"1625","2013-06-17",4.25
"1626","2013-06-18",4.44
"1627","2013-06-19",4.37
"1628","2013-06-20",4.42
"1629","2013-06-21",4.45
"1630","2013-06-24",4.52
"1631","2013-06-25",4.41
"1632","2013-06-26",4.45
"1633","2013-06-27",4.49
"1634","2013-06-28",4.49
"1635","2013-07-01",4.57
"1636","2013-07-02",4.61
"1637","2013-07-03",4.61
"1638","2013-07-05",4.74
"1639","2013-07-08",4.7
"1640","2013-07-09",4.67
"1641","2013-07-10",4.62
"1642","2013-07-11",4.55
"1643","2013-07-12",4.62
"1644","2013-07-15",4.66
"1645","2013-07-16",4.66
"1646","2013-07-17",4.7
"1647","2013-07-18",4.63
"1648","2013-07-19",4.68
"1649","2013-07-22",4.74
"1650","2013-07-23",4.76
"1651","2013-07-24",4.87
"1652","2013-07-25",4.92
"1653","2013-07-26",4.87
"1654","2013-07-29",4.84
"1655","2013-07-30",4.83
"1656","2013-07-31",4.82
"1657","2013-08-01",4.88
"1658","2013-08-02",4.88
"1659","2013-08-05",5.02
"1660","2013-08-06",4.95
"1661","2013-08-07",4.93
"1662","2013-08-08",4.97
"1663","2013-08-09",5.03
"1664","2013-08-12",5.02
"1665","2013-08-13",5.03
"1666","2013-08-14",5.03
"1667","2013-08-15",4.97
"1668","2013-08-16",5
"1669","2013-08-19",4.99
"1670","2013-08-20",5.03
"1671","2013-08-21",4.53
"1672","2013-08-22",4.82
"1673","2013-08-23",4.89
"1674","2013-08-26",4.85
"1675","2013-08-27",4.66
"1676","2013-08-28",4.66
"1677","2013-08-29",4.87
"1678","2013-08-30",4.76
"1679","2013-09-03",4.71
"1680","2013-09-04",4.72
"1681","2013-09-05",4.85
"1682","2013-09-06",4.8
"1683","2013-09-09",4.84
"1684","2013-09-10",4.79
"1685","2013-09-11",4.76
"1686","2013-09-12",4.8
"1687","2013-09-13",5
"1688","2013-09-16",4.92
"1689","2013-09-17",5.09
"1690","2013-09-18",5.03
"1691","2013-09-19",5.02
"1692","2013-09-20",5.03
"1693","2013-09-23",5.16
"1694","2013-09-24",5.09
"1695","2013-09-25",5.14
"1696","2013-09-26",5
"1697","2013-09-27",5.14
"1698","2013-09-30",5.24
"1699","2013-10-01",5.27
"1700","2013-10-02",5.3
"1701","2013-10-03",5.3
"1702","2013-10-04",5.49
"1703","2013-10-07",5.72
"1704","2013-10-08",5.65
"1705","2013-10-09",5.6
"1706","2013-10-10",5.78
"1707","2013-10-11",5.79
"1708","2013-10-14",5.75
"1709","2013-10-15",5.7
"1710","2013-10-16",5.74
"1711","2013-10-17",5.78
"1712","2013-10-18",5.8
"1713","2013-10-21",5.73
"1714","2013-10-22",6.1
"1715","2013-10-23",6
"1716","2013-10-24",6.05
"1717","2013-10-25",6.05
"1718","2013-10-28",6.07
"1719","2013-10-29",6.05
"1720","2013-10-30",6
"1721","2013-10-31",6.03
"1722","2013-11-01",6.06
"1723","2013-11-04",6.06
"1724","2013-11-05",6.11
"1725","2013-11-06",6.11
"1726","2013-11-07",6.18
"1727","2013-11-08",6.5
"1728","2013-11-11",6.41
"1729","2013-11-12",6.31
"1730","2013-11-13",6.22
"1731","2013-11-14",6.05
"1732","2013-11-15",6.01
"1733","2013-11-18",6.11
"1734","2013-11-19",5.85
"1735","2013-11-20",5.88
"1736","2013-11-21",5.91
"1737","2013-11-22",6.1
"1738","2013-11-25",6.08
"1739","2013-11-26",6.14
"1740","2013-11-27",6.15
"1741","2013-11-29",6.22
"1742","2013-12-02",6.14
"1743","2013-12-03",6.1
"1744","2013-12-04",6.13
"1745","2013-12-05",6.15
"1746","2013-12-06",6.23
"1747","2013-12-09",6.14
"1748","2013-12-10",6
"1749","2013-12-11",5.91
"1750","2013-12-12",5.92
"1751","2013-12-13",6.01
"1752","2013-12-16",6.16
"1753","2013-12-17",6.16
"1754","2013-12-18",6.33
"1755","2013-12-19",6.33
"1756","2013-12-20",6.33
"1757","2013-12-23",6.38
"1758","2013-12-24",6.33
"1759","2013-12-26",6.34
"1760","2013-12-27",6.3
"1761","2013-12-30",6.4
"1762","2013-12-31",6.34
"1763","2014-01-02",6.21
"1764","2014-01-03",6.2
"1765","2014-01-06",6.26
"1766","2014-01-07",6.44
"1767","2014-01-08",6.52
"1768","2014-01-09",6.45
"1769","2014-01-10",6.5
"1770","2014-01-13",6.55
"1771","2014-01-14",6.72
"1772","2014-01-15",6.78
"1773","2014-01-16",6.79
"1774","2014-01-17",6.69
"1775","2014-01-21",6.79
"1776","2014-01-22",6.79
"1777","2014-01-23",6.73
"1778","2014-01-24",6.62
"1779","2014-01-27",6.6
"1780","2014-01-28",7.84
"1781","2014-01-29",7.17
"1782","2014-01-30",7.14
"1783","2014-01-31",6.9
"1784","2014-02-03",6.91
"1785","2014-02-04",7.37
"1786","2014-02-05",7.08
"1787","2014-02-06",7.11
"1788","2014-02-07",7.15
"1789","2014-02-10",7.45
"1790","2014-02-11",7.43
"1791","2014-02-12",7.47
"1792","2014-02-13",7.42
"1793","2014-02-14",7.46
"1794","2014-02-18",7.71
"1795","2014-02-19",7.61
"1796","2014-02-20",7.64
"1797","2014-02-21",7.72
"1798","2014-02-24",7.55
"1799","2014-02-25",7.28
"1800","2014-02-26",7.54
"1801","2014-02-27",7.8
"1802","2014-02-28",7.81
"1803","2014-03-03",7.79
"1804","2014-03-04",8
"1805","2014-03-05",7.99
"1806","2014-03-06",7.89
"1807","2014-03-07",7.89
"1808","2014-03-10",7.83
"1809","2014-03-11",7.7
"1810","2014-03-12",7.8
"1811","2014-03-13",7.78
"1812","2014-03-14",7.79
"1813","2014-03-17",7.77
"1814","2014-03-18",7.84
"1815","2014-03-19",7.33
"1816","2014-03-20",7.19
"1817","2014-03-21",7
"1818","2014-03-24",6.85
"1819","2014-03-25",6.82
"1820","2014-03-26",6.54
"1821","2014-03-27",6.38
"1822","2014-03-28",6.34
"1823","2014-03-31",6.85
"1824","2014-04-01",6.86
"1825","2014-04-02",6.97
"1826","2014-04-03",6.88
"1827","2014-04-04",6.51
"1828","2014-04-07",6.47
"1829","2014-04-08",6.51
"1830","2014-04-09",6.61
"1831","2014-04-10",6.42
"1832","2014-04-11",6.29
"1833","2014-04-14",6.21
"1834","2014-04-15",6.3
"1835","2014-04-16",6.67
"1836","2014-04-17",6.55
"1837","2014-04-21",6.57
"1838","2014-04-22",6.57
"1839","2014-04-23",6.52
"1840","2014-04-24",6.41
"1841","2014-04-25",6.29
"1842","2014-04-28",6.19
"1843","2014-04-29",6.19
"1844","2014-04-30",6.27
"1845","2014-05-01",6.28
"1846","2014-05-02",6.18
"1847","2014-05-05",6.35
"1848","2014-05-06",6.07
"1849","2014-05-07",6
"1850","2014-05-08",5.93
"1851","2014-05-09",6.07
"1852","2014-05-12",6.38
"1853","2014-05-13",6.11
"1854","2014-05-14",5.98
"1855","2014-05-15",5.94
"1856","2014-05-16",6.09
"1857","2014-05-19",6.15
"1858","2014-05-20",6.07
"1859","2014-05-21",6.08
"1860","2014-05-22",6.16
"1861","2014-05-23",6.33
"1862","2014-05-27",6.36
"1863","2014-05-28",6.41
"1864","2014-05-29",6.47
"1865","2014-05-30",6.38
"1866","2014-06-02",6.24
"1867","2014-06-03",6.12
"1868","2014-06-04",6.11
"1869","2014-06-05",6.39
"1870","2014-06-06",6.49
"1871","2014-06-09",6.7
"1872","2014-06-10",6.67
"1873","2014-06-11",6.46
"1874","2014-06-12",6.33
"1875","2014-06-13",6.31
"1876","2014-06-16",6.35
"1877","2014-06-17",6.37
"1878","2014-06-18",6.37
"1879","2014-06-19",6.45
"1880","2014-06-20",6.74
"1881","2014-06-23",6.37
"1882","2014-06-24",6.21
"1883","2014-06-25",6.29
"1884","2014-06-26",6.49
"1885","2014-06-27",6.57
"1886","2014-06-30",6.59
"1887","2014-07-01",6.59
"1888","2014-07-02",6.55
"1889","2014-07-03",6.56
"1890","2014-07-07",6.53
"1891","2014-07-08",6.35
"1892","2014-07-09",6.37
"1893","2014-07-10",6.4
"1894","2014-07-11",6.81
"1895","2014-07-14",7
"1896","2014-07-15",6.74
"1897","2014-07-16",6.63
"1898","2014-07-17",6.35
"1899","2014-07-18",6.42
"1900","2014-07-21",6.22
"1901","2014-07-22",6.37
"1902","2014-07-23",6.4
"1903","2014-07-24",6.38
"1904","2014-07-25",6.2
"1905","2014-07-28",6.15
"1906","2014-07-29",6.29
"1907","2014-07-30",6.33
"1908","2014-07-31",6.28
"1909","2014-08-01",6.14
"1910","2014-08-04",6.12
"1911","2014-08-05",6.09
"1912","2014-08-06",6.05
"1913","2014-08-07",5.85
"1914","2014-08-08",6.07
"1915","2014-08-11",6.11
"1916","2014-08-12",6.22
"1917","2014-08-13",6.25
"1918","2014-08-14",6.16
"1919","2014-08-15",6.19
"1920","2014-08-18",6.29
"1921","2014-08-19",6.25
"1922","2014-08-20",6.21
"1923","2014-08-21",6.28
"1924","2014-08-22",6.23
"1925","2014-08-25",6.23
"1926","2014-08-26",6.25
"1927","2014-08-27",6.24
"1928","2014-08-28",6.22
"1929","2014-08-29",6.23
"1930","2014-09-02",6.28
"1931","2014-09-03",6.22
"1932","2014-09-04",6.08
"1933","2014-09-05",6.15
"1934","2014-09-08",6.2
"1935","2014-09-09",6.17
