"","date","ZSAN"
"996","2019-01-09",2.81
"997","2019-01-10",2.79
"998","2019-01-11",2.61
"999","2019-01-14",2.56
"1000","2019-01-15",2.34
"1001","2019-01-16",2.25
"1002","2019-01-17",2.26
"1003","2019-01-18",2.29
"1004","2019-01-22",2.19
"1005","2019-01-23",2.19
"1006","2019-01-24",2.43
"1007","2019-01-25",2.58
"1008","2019-01-28",2.52
"1009","2019-01-29",2.42
"1010","2019-01-30",2.38
"1011","2019-01-31",2.35
"1012","2019-02-01",2.23
"1013","2019-02-04",2.3
"1014","2019-02-05",2.22
"1015","2019-02-06",2.14
"1016","2019-02-07",2.17
"1017","2019-02-08",2.17
"1018","2019-02-11",2.18
"1019","2019-02-12",2.24
"1020","2019-02-13",2.4
"1021","2019-02-14",2.2
"1022","2019-02-15",2.18
"1023","2019-02-19",2.24
"1024","2019-02-20",2.21
"1025","2019-02-21",6
"1026","2019-02-22",4.54
"1027","2019-02-25",5.09
"1028","2019-02-26",4.78
"1029","2019-02-27",5.02
"1030","2019-02-28",5.13
"1031","2019-03-01",4.89
"1032","2019-03-04",4.84
"1033","2019-03-05",4.39
"1034","2019-03-06",4.57
"1035","2019-03-07",4.76
"1036","2019-03-08",4.76
"1037","2019-03-11",5.24
"1038","2019-03-12",5.24
"1039","2019-03-13",5.1
"1040","2019-03-14",5.07
"1041","2019-03-15",4.76
"1042","2019-03-18",4.69
"1043","2019-03-19",4.83
"1044","2019-03-20",4.78
"1045","2019-03-21",5.35
"1046","2019-03-22",5.09
"1047","2019-03-25",4.81
"1048","2019-03-26",4.76
"1049","2019-03-27",4.75
"1050","2019-03-28",4.79
"1051","2019-03-29",4.77
"1052","2019-04-01",4.74
"1053","2019-04-02",4.81
"1054","2019-04-03",4.73
"1055","2019-04-04",4.78
"1056","2019-04-05",5.09
"1057","2019-04-08",5.01
"1058","2019-04-09",3.67
"1059","2019-04-10",3.71
"1060","2019-04-11",3.48
"1061","2019-04-12",3.42
"1062","2019-04-15",3.32
"1063","2019-04-16",3.27
"1064","2019-04-17",3.49
"1065","2019-04-18",3.4
"1066","2019-04-22",3.66
"1067","2019-04-23",3.97
"1068","2019-04-24",3.96
"1069","2019-04-25",3.89
"1070","2019-04-26",3.92
"1071","2019-04-29",3.95
"1072","2019-04-30",3.8
"1073","2019-05-01",3.76
"1074","2019-05-02",3.69
"1075","2019-05-03",3.64
"1076","2019-05-06",3.55
"1077","2019-05-07",3.49
"1078","2019-05-08",3.42
"1079","2019-05-09",3.54
"1080","2019-05-10",3.48
"1081","2019-05-13",3.29
"1082","2019-05-14",3.29
"1083","2019-05-15",3.12
"1084","2019-05-16",3.06
"1085","2019-05-17",3.01
"1086","2019-05-20",2.795
"1087","2019-05-21",2.68
"1088","2019-05-22",2.8
"1089","2019-05-23",2.76
"1090","2019-05-24",2.73
"1091","2019-05-28",2.95
"1092","2019-05-29",2.86
"1093","2019-05-30",2.92
"1094","2019-05-31",2.94
"1095","2019-06-03",2.93
"1096","2019-06-04",2.96
"1097","2019-06-05",2.89
"1098","2019-06-06",2.71
"1099","2019-06-07",2.76
"1100","2019-06-10",2.87
"1101","2019-06-11",2.75
"1102","2019-06-12",2.71
"1103","2019-06-13",2.78
"1104","2019-06-14",2.77
"1105","2019-06-17",2.81
"1106","2019-06-18",2.94
"1107","2019-06-19",3.06
"1108","2019-06-20",3.07
"1109","2019-06-21",3.12
"1110","2019-06-24",3.17
"1111","2019-06-25",3.13
"1112","2019-06-26",3.15
"1113","2019-06-27",3.29
"1114","2019-06-28",3.27
"1115","2019-07-01",3.23
"1116","2019-07-02",3.18
"1117","2019-07-03",3.205
"1118","2019-07-05",3.32
"1119","2019-07-08",3.43
"1120","2019-07-09",3.25
"1121","2019-07-10",3.29
"1122","2019-07-11",3.25
"1123","2019-07-12",3.26
"1124","2019-07-15",3.26
"1125","2019-07-16",3.25
"1126","2019-07-17",3.23
"1127","2019-07-18",3.26
"1128","2019-07-19",3.24
"1129","2019-07-22",3.24
"1130","2019-07-23",3.12
"1131","2019-07-24",3.02
"1132","2019-07-25",2.94
"1133","2019-07-26",2.83
"1134","2019-07-29",2.82
"1135","2019-07-30",2.82
"1136","2019-07-31",2.9
"1137","2019-08-01",2.76
"1138","2019-08-02",2.75
"1139","2019-08-05",2.66
"1140","2019-08-06",2.6
"1141","2019-08-07",2.68
"1142","2019-08-08",2.77
"1143","2019-08-09",2.73
"1144","2019-08-12",2.92
"1145","2019-08-13",3.02
"1146","2019-08-14",2.92
"1147","2019-08-15",2.78
"1148","2019-08-16",2.77
"1149","2019-08-19",2.76
"1150","2019-08-20",2.51
"1151","2019-08-21",2.31
"1152","2019-08-22",2.26
"1153","2019-08-23",2.12
"1154","2019-08-26",2.2
"1155","2019-08-27",2.1
"1156","2019-08-28",2.14
"1157","2019-08-29",2.1
"1158","2019-08-30",2.14
"1159","2019-09-03",2.02
"1160","2019-09-04",2.08
"1161","2019-09-05",2.06
"1162","2019-09-06",2.13
"1163","2019-09-09",2.03
"1164","2019-09-10",2.05
"1165","2019-09-11",2.07
"1166","2019-09-12",2
"1167","2019-09-13",2.03
"1168","2019-09-16",2.03
"1169","2019-09-17",2
"1170","2019-09-18",2.01
"1171","2019-09-19",1.94
"1172","2019-09-20",1.97
"1173","2019-09-23",1.89
"1174","2019-09-24",1.75
"1175","2019-09-25",1.69
"1176","2019-09-26",1.7
"1177","2019-09-27",1.61
"1178","2019-09-30",1.56
"1179","2019-10-01",1.53
"1180","2019-10-02",1.46
"1181","2019-10-03",1.553
"1182","2019-10-04",1.96
"1183","2019-10-07",1.82
"1184","2019-10-08",1.79
"1185","2019-10-09",1.67
"1186","2019-10-10",1.66
"1187","2019-10-11",1.67
"1188","2019-10-14",1.64
"1189","2019-10-15",1.69
"1190","2019-10-16",1.91
"1191","2019-10-17",1.95
"1192","2019-10-18",1.92
"1193","2019-10-21",1.94
"1194","2019-10-22",2.1
"1195","2019-10-23",2.26
"1196","2019-10-24",2.4
"1197","2019-10-25",2.18
"1198","2019-10-28",2.08
"1199","2019-10-29",2.12
"1200","2019-10-30",2.15
"1201","2019-10-31",1.95
"1202","2019-11-01",1.98
"1203","2019-11-04",2.03
"1204","2019-11-05",2.1
"1205","2019-11-06",2
"1206","2019-11-07",1.98
"1207","2019-11-08",1.995
"1208","2019-11-11",1.97
"1209","2019-11-12",2.03
"1210","2019-11-13",2.03
"1211","2019-11-14",1.97
"1212","2019-11-15",1.91
"1213","2019-11-18",1.9
"1214","2019-11-19",1.84
"1215","2019-11-20",1.86
"1216","2019-11-21",1.69
"1217","2019-11-22",1.64
"1218","2019-11-25",1.5
"1219","2019-11-26",1.52
"1220","2019-11-27",1.86
"1221","2019-11-29",1.87
"1222","2019-12-02",1.79
"1223","2019-12-03",1.85
"1224","2019-12-04",1.7
"1225","2019-12-05",1.71
"1226","2019-12-06",1.64
"1227","2019-12-09",1.59
"1228","2019-12-10",1.5
"1229","2019-12-11",1.44
"1230","2019-12-12",1.52
"1231","2019-12-13",1.44
"1232","2019-12-16",1.43
"1233","2019-12-17",1.44
"1234","2019-12-18",1.41
"1235","2019-12-19",1.39
"1236","2019-12-20",1.38
"1237","2019-12-23",1.41
"1238","2019-12-24",1.39
"1239","2019-12-26",1.4
"1240","2019-12-27",1.37
"1241","2019-12-30",1.4
"1242","2019-12-31",1.52
"1243","2020-01-02",1.52
"1244","2020-01-03",1.55
"1245","2020-01-06",1.64
"1246","2020-01-07",1.71
"1247","2020-01-08",1.62
"1248","2020-01-09",1.6
"1249","2020-01-10",1.54
"1250","2020-01-13",1.5
"1251","2020-01-14",1.48
"1252","2020-01-15",1.46
"1253","2020-01-16",1.49
"1254","2020-01-17",1.465
"1255","2020-01-21",1.45
"1256","2020-01-22",1.42
"1257","2020-01-23",1.4
"1258","2020-01-24",1.34
"1259","2020-01-27",1.3
"1260","2020-01-28",1.3
"1261","2020-01-29",1.293
"1262","2020-01-30",1.19
"1263","2020-01-31",1.16
"1264","2020-02-03",1.14
"1265","2020-02-04",1.14
"1266","2020-02-05",1.15
"1267","2020-02-06",1
"1268","2020-02-07",0.821
"1269","2020-02-10",0.873
"1270","2020-02-11",1.03
"1271","2020-02-12",0.531
"1272","2020-02-13",0.581
"1273","2020-02-14",0.805
"1274","2020-02-18",0.819
"1275","2020-02-19",0.779
"1276","2020-02-20",0.796
"1277","2020-02-21",0.74
"1278","2020-02-24",0.75
"1279","2020-02-25",0.741
"1280","2020-02-26",0.718
"1281","2020-02-27",0.7
"1282","2020-02-28",0.729
"1283","2020-03-02",0.99
"1284","2020-03-03",0.876
"1285","2020-03-04",0.88
"1286","2020-03-05",0.776
"1287","2020-03-06",0.739
"1288","2020-03-09",0.63
"1289","2020-03-10",0.571
"1290","2020-03-11",0.566
"1291","2020-03-12",0.472
"1292","2020-03-13",0.471
"1293","2020-03-16",0.454
"1294","2020-03-17",0.481
"1295","2020-03-18",0.43
"1296","2020-03-19",0.475
"1297","2020-03-20",0.478
"1298","2020-03-23",0.477
"1299","2020-03-24",0.533
"1300","2020-03-25",0.583
"1301","2020-03-26",0.57
"1302","2020-03-27",0.56
"1303","2020-03-30",0.545
"1304","2020-03-31",0.562
"1305","2020-04-01",0.546
"1306","2020-04-02",0.558
"1307","2020-04-03",0.537
"1308","2020-04-06",0.529
"1309","2020-04-07",0.52
"1310","2020-04-08",0.53
"1311","2020-04-09",0.6
"1312","2020-04-13",0.688
"1313","2020-04-14",0.75
"1314","2020-04-15",0.751
"1315","2020-04-16",0.691
"1316","2020-04-17",0.699
"1317","2020-04-20",0.699
"1318","2020-04-21",0.708
"1319","2020-04-22",0.685
"1320","2020-04-23",0.7
"1321","2020-04-24",0.715
"1322","2020-04-27",0.78
"1323","2020-04-28",0.767
"1324","2020-04-29",0.756
"1325","2020-04-30",0.746
"1326","2020-05-01",0.701
"1327","2020-05-04",0.695
"1328","2020-05-05",0.705
"1329","2020-05-06",0.72
"1330","2020-05-07",0.75
"1331","2020-05-08",0.789
"1332","2020-05-11",0.888
"1333","2020-05-12",0.885
"1334","2020-05-13",0.83
"1335","2020-05-14",0.83
"1336","2020-05-15",0.836
"1337","2020-05-18",0.835
"1338","2020-05-19",0.865
"1339","2020-05-20",0.869
"1340","2020-05-21",0.85
"1341","2020-05-22",0.853
"1342","2020-05-26",0.9
"1343","2020-05-27",1.04
"1344","2020-05-28",1
"1345","2020-05-29",0.98
"1346","2020-06-01",0.985
"1347","2020-06-02",1
"1348","2020-06-03",1.01
"1349","2020-06-04",0.975
"1350","2020-06-05",0.99
"1351","2020-06-08",1.1
"1352","2020-06-09",0.988
"1353","2020-06-10",0.937
"1354","2020-06-11",0.875
"1355","2020-06-12",0.9
"1356","2020-06-15",0.915
"1357","2020-06-16",0.907
"1358","2020-06-17",0.88
"1359","2020-06-18",0.86
"1360","2020-06-19",0.842
"1361","2020-06-22",0.855
"1362","2020-06-23",0.857
"1363","2020-06-24",0.852
"1364","2020-06-25",0.838
"1365","2020-06-26",0.813
"1366","2020-06-29",0.816
"1367","2020-06-30",0.856
"1368","2020-07-01",0.855
"1369","2020-07-02",0.821
"1370","2020-07-06",0.81
"1371","2020-07-07",0.809
"1372","2020-07-08",0.833
"1373","2020-07-09",0.83
"1374","2020-07-10",0.82
"1375","2020-07-13",0.811
"1376","2020-07-14",0.812
"1377","2020-07-15",0.831
"1378","2020-07-16",0.86
"1379","2020-07-17",0.916
"1380","2020-07-20",0.935
"1381","2020-07-21",0.94
"1382","2020-07-22",0.897
"1383","2020-07-23",0.873
"1384","2020-07-24",0.875
"1385","2020-07-27",0.85
"1386","2020-07-28",0.841
"1387","2020-07-29",0.83
"1388","2020-07-30",0.95
"1389","2020-07-31",1
"1390","2020-08-03",1.05
"1391","2020-08-04",1.22
"1392","2020-08-05",1.34
"1393","2020-08-06",1.36
"1394","2020-08-07",1.56
"1395","2020-08-10",1.59
"1396","2020-08-11",1.54
"1397","2020-08-12",1.39
"1398","2020-08-13",1.36
"1399","2020-08-14",1.64
"1400","2020-08-17",1.59
"1401","2020-08-18",1.6
"1402","2020-08-19",1.69
"1403","2020-08-20",1.82
"1404","2020-08-21",1.78
"1405","2020-08-24",1.65
"1406","2020-08-25",1.72
"1407","2020-08-26",1.69
"1408","2020-08-27",1.64
"1409","2020-08-28",1.61
"1410","2020-08-31",1.63
"1411","2020-09-01",1.53
"1412","2020-09-02",1.45
"1413","2020-09-03",1.37
"1414","2020-09-04",1.36
"1415","2020-09-08",1.38
"1416","2020-09-09",1.43
"1417","2020-09-10",1.52
"1418","2020-09-11",1.5
"1419","2020-09-14",1.72
"1420","2020-09-15",1.76
"1421","2020-09-16",1.77
"1422","2020-09-17",1.79
"1423","2020-09-18",1.78
"1424","2020-09-21",1.77
"1425","2020-09-22",1.75
"1426","2020-09-23",1.66
"1427","2020-09-24",1.56
"1428","2020-09-25",1.7
"1429","2020-09-28",1.66
"1430","2020-09-29",1.6
"1431","2020-09-30",1.62
"1432","2020-10-01",0.7
"1433","2020-10-02",0.66
"1434","2020-10-05",0.673
"1435","2020-10-06",0.744
"1436","2020-10-07",0.719
"1437","2020-10-08",0.724
"1438","2020-10-09",0.704
"1439","2020-10-12",0.672
"1440","2020-10-13",0.671
"1441","2020-10-14",0.657
"1442","2020-10-15",0.65
"1443","2020-10-16",0.67
"1444","2020-10-19",0.644
"1445","2020-10-20",0.615
"1446","2020-10-21",0.444
"1447","2020-10-22",0.425
"1448","2020-10-23",0.434
"1449","2020-10-26",0.417
"1450","2020-10-27",0.403
"1451","2020-10-28",0.364
"1452","2020-10-29",0.41
"1453","2020-10-30",0.382
"1454","2020-11-02",0.375
"1455","2020-11-03",0.364
"1456","2020-11-04",0.358
"1457","2020-11-05",0.342
"1458","2020-11-06",0.336
"1459","2020-11-09",0.41
"1460","2020-11-10",0.488
"1461","2020-11-11",0.5
"1462","2020-11-12",0.464
"1463","2020-11-13",0.462
"1464","2020-11-16",0.478
"1465","2020-11-17",0.49
"1466","2020-11-18",0.484
"1467","2020-11-19",0.49
"1468","2020-11-20",0.589
"1469","2020-11-23",0.592
"1470","2020-11-24",0.567
"1471","2020-11-25",0.58
"1472","2020-11-27",0.647
