"","date","EGO"
"503","2008-12-30",39.049999
"504","2008-12-31",39.75
"505","2009-01-02",37.349998
"506","2009-01-05",35.349998
"507","2009-01-06",37.349998
"508","2009-01-07",34.200001
"509","2009-01-08",37.849998
"510","2009-01-09",38.450001
"511","2009-01-12",35.200001
"512","2009-01-13",36.5
"513","2009-01-14",34.599998
"514","2009-01-15",34.75
"515","2009-01-16",36.650002
"516","2009-01-20",36.799999
"517","2009-01-21",37.049999
"518","2009-01-22",35.650002
"519","2009-01-23",39.900002
"520","2009-01-26",40.450001
"521","2009-01-27",38.549999
"522","2009-01-28",36.400002
"523","2009-01-29",38.549999
"524","2009-01-30",38.75
"525","2009-02-02",37.75
"526","2009-02-03",38.400002
"527","2009-02-04",39.799999
"528","2009-02-05",39.700001
"529","2009-02-06",40.599998
"530","2009-02-09",40.75
"531","2009-02-10",40.150002
"532","2009-02-11",42.599998
"533","2009-02-12",43.049999
"534","2009-02-13",42.299999
"535","2009-02-17",44.299999
"536","2009-02-18",43.450001
"537","2009-02-19",42.700001
"538","2009-02-20",45.099998
"539","2009-02-23",46.700001
"540","2009-02-24",40.950001
"541","2009-02-25",39.700001
"542","2009-02-26",41.650002
"543","2009-02-27",41.25
"544","2009-03-02",38.950001
"545","2009-03-03",40.650002
"546","2009-03-04",40.75
"547","2009-03-05",43.200001
"548","2009-03-06",41.549999
"549","2009-03-09",40.549999
"550","2009-03-10",36.450001
"551","2009-03-11",35.400002
"552","2009-03-12",37.799999
"553","2009-03-13",38.299999
"554","2009-03-16",37.599998
"555","2009-03-17",35.849998
"556","2009-03-18",40.599998
"557","2009-03-19",43.900002
"558","2009-03-20",40.849998
"559","2009-03-23",42.75
"560","2009-03-24",43.849998
"561","2009-03-25",46.299999
"562","2009-03-26",45.5
"563","2009-03-27",45.75
"564","2009-03-30",44.049999
"565","2009-03-31",45
"566","2009-04-01",45.700001
"567","2009-04-02",44.75
"568","2009-04-03",40.900002
"569","2009-04-06",39
"570","2009-04-07",38.150002
"571","2009-04-08",38.900002
"572","2009-04-09",37.700001
"573","2009-04-13",39.349998
"574","2009-04-14",38.099998
"575","2009-04-15",39.5
"576","2009-04-16",37.700001
"577","2009-04-17",36.099998
"578","2009-04-20",38
"579","2009-04-21",37.25
"580","2009-04-22",36.450001
"581","2009-04-23",38.75
"582","2009-04-24",40.900002
"583","2009-04-27",41.75
"584","2009-04-28",41.349998
"585","2009-04-29",41.299999
"586","2009-04-30",40
"587","2009-05-01",40
"588","2009-05-04",43.049999
"589","2009-05-05",42
"590","2009-05-06",43.950001
"591","2009-05-07",43.099998
"592","2009-05-08",42.450001
"593","2009-05-11",41.700001
"594","2009-05-12",42.650002
"595","2009-05-13",40.700001
"596","2009-05-14",41.200001
"597","2009-05-15",41.549999
"598","2009-05-18",41.599998
"599","2009-05-19",41.599998
"600","2009-05-20",46.099998
"601","2009-05-21",46
"602","2009-05-22",47
"603","2009-05-26",46.150002
"604","2009-05-27",45.599998
"605","2009-05-28",48.650002
"606","2009-05-29",49.599998
"607","2009-06-01",48.450001
"608","2009-06-02",50.650002
"609","2009-06-03",47.700001
"610","2009-06-04",47.599998
"611","2009-06-05",46.200001
"612","2009-06-08",46.349998
"613","2009-06-09",46.099998
"614","2009-06-10",45.650002
"615","2009-06-11",45.75
"616","2009-06-12",43.950001
"617","2009-06-15",41.400002
"618","2009-06-16",42.549999
"619","2009-06-17",43.25
"620","2009-06-18",39.849998
"621","2009-06-19",41
"622","2009-06-22",38.25
"623","2009-06-23",40.349998
"624","2009-06-24",42.549999
"625","2009-06-25",46.950001
"626","2009-06-26",47
"627","2009-06-29",47.25
"628","2009-06-30",44.75
"629","2009-07-01",45.849998
"630","2009-07-02",46.25
"631","2009-07-06",43.75
"632","2009-07-07",43.950001
"633","2009-07-08",41.549999
"634","2009-07-09",40.5
"635","2009-07-10",41.349998
"636","2009-07-13",42.349998
"637","2009-07-14",43.549999
"638","2009-07-15",45.25
"639","2009-07-16",46
"640","2009-07-17",46.049999
"641","2009-07-20",47.599998
"642","2009-07-21",47.799999
"643","2009-07-22",47.349998
"644","2009-07-23",46.650002
"645","2009-07-24",46.349998
"646","2009-07-27",46.849998
"647","2009-07-28",46
"648","2009-07-29",46.5
"649","2009-07-30",46.849998
"650","2009-07-31",50
"651","2009-08-03",50.049999
"652","2009-08-04",52.349998
"653","2009-08-05",53.400002
"654","2009-08-06",54.400002
"655","2009-08-07",53.450001
"656","2009-08-10",52.799999
"657","2009-08-11",52.099998
"658","2009-08-12",52.049999
"659","2009-08-13",56.25
"660","2009-08-14",55
"661","2009-08-17",51.150002
"662","2009-08-18",52.650002
"663","2009-08-19",52.900002
"664","2009-08-20",53.299999
"665","2009-08-21",55.099998
"666","2009-08-24",54.450001
"667","2009-08-25",55.099998
"668","2009-08-26",51.849998
"669","2009-08-27",54.150002
"670","2009-08-28",52.799999
"671","2009-08-31",51.450001
"672","2009-09-01",49.099998
"673","2009-09-02",53.599998
"674","2009-09-03",55.549999
"675","2009-09-04",56.049999
"676","2009-09-08",56.099998
"677","2009-09-09",55.299999
"678","2009-09-10",57.349998
"679","2009-09-11",59.5
"680","2009-09-14",57.450001
"681","2009-09-15",58.549999
"682","2009-09-16",60.950001
"683","2009-09-17",59.849998
"684","2009-09-18",58.5
"685","2009-09-21",57.400002
"686","2009-09-22",59.049999
"687","2009-09-23",57.349998
"688","2009-09-24",54.900002
"689","2009-09-25",53.599998
"690","2009-09-28",53.5
"691","2009-09-29",55.150002
"692","2009-09-30",57
"693","2009-10-01",53.700001
"694","2009-10-02",53
"695","2009-10-05",54.650002
"696","2009-10-06",60.099998
"697","2009-10-07",60.650002
"698","2009-10-08",60.650002
"699","2009-10-09",60.099998
"700","2009-10-12",60.349998
"701","2009-10-13",61.549999
"702","2009-10-14",62
"703","2009-10-15",60.200001
"704","2009-10-16",60
"705","2009-10-19",60.799999
"706","2009-10-20",59.900002
"707","2009-10-21",59.549999
"708","2009-10-22",59.5
"709","2009-10-23",59.549999
"710","2009-10-26",57.299999
"711","2009-10-27",55.950001
"712","2009-10-28",53.5
"713","2009-10-29",57.099998
"714","2009-10-30",55.150002
"715","2009-11-02",55.950001
"716","2009-11-03",60.549999
"717","2009-11-04",60.900002
"718","2009-11-05",62
"719","2009-11-06",61.75
"720","2009-11-09",65.599998
"721","2009-11-10",66.199997
"722","2009-11-11",66.599998
"723","2009-11-12",64.650002
"724","2009-11-13",66.150002
"725","2009-11-16",68.099998
"726","2009-11-17",68.449997
"727","2009-11-18",67.599998
"728","2009-11-19",67.599998
"729","2009-11-20",67.300003
"730","2009-11-23",68.150002
"731","2009-11-24",68.900002
"732","2009-11-25",70.150002
"733","2009-11-27",66.599998
"734","2009-11-30",66.199997
"735","2009-12-01",69.650002
"736","2009-12-02",71.300003
"737","2009-12-03",69.650002
"738","2009-12-04",67.199997
"739","2009-12-07",65.550003
"740","2009-12-08",62.900002
"741","2009-12-09",65.650002
"742","2009-12-10",66.949997
"743","2009-12-11",65.949997
"744","2009-12-14",68.099998
"745","2009-12-15",66
"746","2009-12-16",68.699997
"747","2009-12-17",64.199997
"748","2009-12-18",68.050003
"749","2009-12-21",67.199997
"750","2009-12-22",67.949997
"751","2009-12-23",70.349998
"752","2009-12-24",70.550003
"753","2009-12-28",72
"754","2009-12-29",70.800003
"755","2009-12-30",69.599998
"756","2009-12-31",70.849998
"757","2010-01-04",73.449997
"758","2010-01-05",74
"759","2010-01-06",74.25
"760","2010-01-07",73.699997
"761","2010-01-08",74.150002
"762","2010-01-11",75.25
"763","2010-01-12",72.900002
"764","2010-01-13",74.25
"765","2010-01-14",74.5
"766","2010-01-15",72.5
"767","2010-01-19",72.699997
"768","2010-01-20",70.099998
"769","2010-01-21",66.599998
"770","2010-01-22",66.199997
"771","2010-01-25",64.650002
"772","2010-01-26",65.050003
"773","2010-01-27",64.050003
"774","2010-01-28",62.299999
"775","2010-01-29",59.200001
"776","2010-02-01",62.450001
"777","2010-02-02",63.450001
"778","2010-02-03",61.849998
"779","2010-02-04",58.549999
"780","2010-02-05",61.75
"781","2010-02-08",59.25
"782","2010-02-09",62.299999
"783","2010-02-10",61.650002
"784","2010-02-11",63.75
"785","2010-02-12",63
"786","2010-02-16",65.800003
"787","2010-02-17",65.150002
"788","2010-02-18",65.050003
"789","2010-02-19",63.950001
"790","2010-02-22",63.450001
"791","2010-02-23",60.900002
"792","2010-02-24",60
"793","2010-02-25",62.200001
"794","2010-02-26",62.849998
"795","2010-03-01",63.799999
"796","2010-03-02",64.949997
"797","2010-03-03",66.349998
"798","2010-03-04",65.099998
"799","2010-03-05",66.25
"800","2010-03-08",65.75
"801","2010-03-09",65.150002
"802","2010-03-10",64.800003
"803","2010-03-11",66.300003
"804","2010-03-12",66.25
"805","2010-03-15",65.75
"806","2010-03-16",67.900002
"807","2010-03-17",68
"808","2010-03-18",67
"809","2010-03-19",64.099998
"810","2010-03-22",63.099998
"811","2010-03-23",63.299999
"812","2010-03-24",60.200001
"813","2010-03-25",58.950001
"814","2010-03-26",60.450001
"815","2010-03-29",60.799999
"816","2010-03-30",59.849998
"817","2010-03-31",60.400002
"818","2010-04-01",62.549999
"819","2010-04-05",63
"820","2010-04-06",63.5
"821","2010-04-07",67.949997
"822","2010-04-08",68.849998
"823","2010-04-09",70.75
"824","2010-04-12",70
"825","2010-04-13",69.050003
"826","2010-04-14",70.900002
"827","2010-04-15",69.900002
"828","2010-04-16",67.900002
"829","2010-04-19",68.650002
"830","2010-04-20",68.800003
"831","2010-04-21",69.199997
"832","2010-04-22",69.599998
"833","2010-04-23",71.150002
"834","2010-04-26",71.699997
"835","2010-04-27",72.650002
"836","2010-04-28",74.25
"837","2010-04-29",76.599998
"838","2010-04-30",76.400002
"839","2010-05-03",77.699997
"840","2010-05-04",77.5
"841","2010-05-05",78.099998
"842","2010-05-06",79.400002
"843","2010-05-07",80.150002
"844","2010-05-10",80.900002
"845","2010-05-11",88.300003
"846","2010-05-12",89.599998
"847","2010-05-13",87.5
"848","2010-05-14",88.75
"849","2010-05-17",86.099998
"850","2010-05-18",85.75
"851","2010-05-19",82.599998
"852","2010-05-20",77.949997
"853","2010-05-21",78.650002
"854","2010-05-24",80.5
"855","2010-05-25",83
"856","2010-05-26",82.849998
"857","2010-05-27",85.199997
"858","2010-05-28",84.75
"859","2010-06-01",85.75
"860","2010-06-02",86.849998
"861","2010-06-03",85.800003
"862","2010-06-04",84.199997
"863","2010-06-07",86.699997
"864","2010-06-08",88
"865","2010-06-09",86.400002
"866","2010-06-10",85.449997
"867","2010-06-11",86.5
"868","2010-06-14",83.699997
"869","2010-06-15",85.949997
"870","2010-06-16",86.400002
"871","2010-06-17",90.699997
"872","2010-06-18",91.849998
"873","2010-06-21",88.949997
"874","2010-06-22",89.400002
"875","2010-06-23",88.800003
"876","2010-06-24",88.449997
"877","2010-06-25",91.900002
"878","2010-06-28",91.800003
"879","2010-06-29",88.75
"880","2010-06-30",89.800003
"881","2010-07-01",84.550003
"882","2010-07-02",84.449997
"883","2010-07-06",81.099998
"884","2010-07-07",83.599998
"885","2010-07-08",81.949997
"886","2010-07-09",85.75
"887","2010-07-12",83.099998
"888","2010-07-13",82.75
"889","2010-07-14",81.449997
"890","2010-07-15",81.300003
"891","2010-07-16",79.449997
"892","2010-07-19",76.900002
"893","2010-07-20",79.599998
"894","2010-07-21",78.449997
"895","2010-07-22",80.150002
"896","2010-07-23",81.5
"897","2010-07-26",80.300003
"898","2010-07-27",77.699997
"899","2010-07-28",78.849998
"900","2010-07-29",79.650002
"901","2010-07-30",81.449997
"902","2010-08-02",79.650002
"903","2010-08-03",82.5
"904","2010-08-04",85.099998
"905","2010-08-05",85.550003
"906","2010-08-06",86.099998
"907","2010-08-09",86.800003
"908","2010-08-10",87.300003
"909","2010-08-11",85.650002
"910","2010-08-12",89.099998
"911","2010-08-13",88.050003
"912","2010-08-16",89.849998
"913","2010-08-17",90.949997
"914","2010-08-18",93.050003
"915","2010-08-19",92.650002
"916","2010-08-20",92.099998
"917","2010-08-23",91.449997
"918","2010-08-24",89.900002
"919","2010-08-25",94.900002
"920","2010-08-26",96.099998
"921","2010-08-27",98.150002
"922","2010-08-30",96.550003
"923","2010-08-31",97.800003
"924","2010-09-01",96.300003
"925","2010-09-02",97.300003
"926","2010-09-03",95.5
"927","2010-09-07",96.449997
"928","2010-09-08",96.599998
"929","2010-09-09",95.150002
"930","2010-09-10",94.900002
"931","2010-09-13",95.050003
"932","2010-09-14",99.25
"933","2010-09-15",99.199997
"934","2010-09-16",99.349998
"935","2010-09-17",97.449997
"936","2010-09-20",96
"937","2010-09-21",94.449997
"938","2010-09-22",94.75
"939","2010-09-23",93.5
"940","2010-09-24",91.25
"941","2010-09-27",90.800003
"942","2010-09-28",95
"943","2010-09-29",95.25
"944","2010-09-30",92.449997
"945","2010-10-01",92.25
"946","2010-10-04",91.150002
"947","2010-10-05",93.349998
"948","2010-10-06",95.400002
"949","2010-10-07",91.800003
"950","2010-10-08",92.699997
"951","2010-10-11",92.849998
"952","2010-10-12",92.099998
"953","2010-10-13",93.550003
"954","2010-10-14",92.800003
"955","2010-10-15",91
"956","2010-10-18",90.150002
"957","2010-10-19",85.099998
"958","2010-10-20",86.25
"959","2010-10-21",82.550003
"960","2010-10-22",83.900002
"961","2010-10-25",86.300003
"962","2010-10-26",85.849998
"963","2010-10-27",83.099998
"964","2010-10-28",85.550003
"965","2010-10-29",84.650002
