"","date","DMRC"
"1000","2010-12-20",30.809999
"1001","2010-12-21",30.200001
"1002","2010-12-22",30.389999
"1003","2010-12-23",29.860001
"1004","2010-12-27",30.719999
"1005","2010-12-28",30.379999
"1006","2010-12-29",30.66
"1007","2010-12-30",30.469999
"1008","2010-12-31",30.01
"1009","2011-01-03",30.469999
"1010","2011-01-04",29.33
"1011","2011-01-05",29.57
"1012","2011-01-06",29.440001
"1013","2011-01-07",29.57
"1014","2011-01-10",29.879999
"1015","2011-01-11",30.049999
"1016","2011-01-12",30.049999
"1017","2011-01-13",29.92
"1018","2011-01-14",30.49
"1019","2011-01-18",30.629999
"1020","2011-01-19",30.35
"1021","2011-01-20",29.629999
"1022","2011-01-21",29.110001
"1023","2011-01-24",29.459999
"1024","2011-01-25",28.76
"1025","2011-01-26",29.389999
"1026","2011-01-27",30.360001
"1027","2011-01-28",29.940001
"1028","2011-01-31",30.01
"1029","2011-02-01",30.48
"1030","2011-02-02",30.110001
"1031","2011-02-03",30.200001
"1032","2011-02-04",29.84
"1033","2011-02-07",29.68
"1034","2011-02-08",30.26
"1035","2011-02-09",30.15
"1036","2011-02-10",30.25
"1037","2011-02-11",30.1
"1038","2011-02-14",30.01
"1039","2011-02-15",29.85
"1040","2011-02-16",29.99
"1041","2011-02-17",30
"1042","2011-02-18",29.809999
"1043","2011-02-22",28.98
"1044","2011-02-23",28.9
"1045","2011-02-24",29.139999
"1046","2011-02-25",29.459999
"1047","2011-02-28",29.870001
"1048","2011-03-01",29.940001
"1049","2011-03-02",29.49
"1050","2011-03-03",29.16
"1051","2011-03-04",29.1
"1052","2011-03-07",28.549999
"1053","2011-03-08",28.93
"1054","2011-03-09",28.799999
"1055","2011-03-10",26.66
"1056","2011-03-11",26.67
"1057","2011-03-14",26.84
"1058","2011-03-15",26.42
"1059","2011-03-16",26.09
"1060","2011-03-17",26.440001
"1061","2011-03-18",27.17
"1062","2011-03-21",27.200001
"1063","2011-03-22",27.34
"1064","2011-03-23",27.42
"1065","2011-03-24",27.950001
"1066","2011-03-25",27.719999
"1067","2011-03-28",27.879999
"1068","2011-03-29",27.870001
"1069","2011-03-30",28.67
"1070","2011-03-31",28.9
"1071","2011-04-01",28.48
"1072","2011-04-04",28.49
"1073","2011-04-05",28.5
"1074","2011-04-06",28.360001
"1075","2011-04-07",28.25
"1076","2011-04-08",27.129999
"1077","2011-04-11",26.959999
"1078","2011-04-12",26.280001
"1079","2011-04-13",26.040001
"1080","2011-04-14",26.08
"1081","2011-04-15",26.360001
"1082","2011-04-18",25.959999
"1083","2011-04-19",25.950001
"1084","2011-04-20",26.08
"1085","2011-04-21",25.48
"1086","2011-04-25",25.33
"1087","2011-04-26",26.940001
"1088","2011-04-27",26.93
"1089","2011-04-28",27.17
"1090","2011-04-29",26.99
"1091","2011-05-02",26.450001
"1092","2011-05-03",26.01
"1093","2011-05-04",25.77
"1094","2011-05-05",26.309999
"1095","2011-05-06",26.209999
"1096","2011-05-09",26.389999
"1097","2011-05-10",27.200001
"1098","2011-05-11",28.110001
"1099","2011-05-12",31.02
"1100","2011-05-13",31.870001
"1101","2011-05-16",29.799999
"1102","2011-05-17",29.25
"1103","2011-05-18",29.889999
"1104","2011-05-19",29.34
"1105","2011-05-20",28.790001
"1106","2011-05-23",28.08
"1107","2011-05-24",27.77
"1108","2011-05-25",28.75
"1109","2011-05-26",29
"1110","2011-05-27",29.4
"1111","2011-05-31",29.85
"1112","2011-06-01",28.48
"1113","2011-06-02",28.030001
"1114","2011-06-03",27.91
"1115","2011-06-06",28.09
"1116","2011-06-07",28.459999
"1117","2011-06-08",28.059999
"1118","2011-06-09",28.209999
"1119","2011-06-10",27.93
"1120","2011-06-13",28.24
"1121","2011-06-14",29.219999
"1122","2011-06-15",28.559999
"1123","2011-06-16",30.219999
"1124","2011-06-17",29.65
"1125","2011-06-20",29.66
"1126","2011-06-21",30.469999
"1127","2011-06-22",29.889999
"1128","2011-06-23",30.73
"1129","2011-06-24",32.689999
"1130","2011-06-27",33.82
"1131","2011-06-28",34.860001
"1132","2011-06-29",34.779999
"1133","2011-06-30",35.029999
"1134","2011-07-01",36.009998
"1135","2011-07-05",36.02
"1136","2011-07-06",37.700001
"1137","2011-07-07",37.790001
"1138","2011-07-08",37.720001
"1139","2011-07-11",38.099998
"1140","2011-07-12",38.139999
"1141","2011-07-13",38.93
"1142","2011-07-14",38.110001
"1143","2011-07-15",38.619999
"1144","2011-07-18",38.389999
"1145","2011-07-19",38.700001
"1146","2011-07-20",38.799999
"1147","2011-07-21",39.380001
"1148","2011-07-22",42.540001
"1149","2011-07-25",41.049999
"1150","2011-07-26",40.57
"1151","2011-07-27",38.77
"1152","2011-07-28",40.040001
"1153","2011-07-29",39.709999
"1154","2011-08-01",40.66
"1155","2011-08-02",40.139999
"1156","2011-08-03",41.330002
"1157","2011-08-04",39.580002
"1158","2011-08-05",39.25
"1159","2011-08-08",35.66
"1160","2011-08-09",36.650002
"1161","2011-08-10",34.09
"1162","2011-08-11",35.560001
"1163","2011-08-12",35.27
"1164","2011-08-15",36.240002
"1165","2011-08-16",36.82
"1166","2011-08-17",36.57
"1167","2011-08-18",33.240002
"1168","2011-08-19",31.84
"1169","2011-08-22",33.07
"1170","2011-08-23",34.330002
"1171","2011-08-24",34.380001
"1172","2011-08-25",32.880001
"1173","2011-08-26",33.5
"1174","2011-08-29",34.790001
"1175","2011-08-30",34.209999
"1176","2011-08-31",33.41
"1177","2011-09-01",33.369999
"1178","2011-09-02",31.719999
"1179","2011-09-06",32.279999
"1180","2011-09-07",33.360001
"1181","2011-09-08",32.240002
"1182","2011-09-09",30.709999
"1183","2011-09-12",30.09
"1184","2011-09-13",30.780001
"1185","2011-09-14",31.34
"1186","2011-09-15",31.82
"1187","2011-09-16",32.23
"1188","2011-09-19",31.129999
"1189","2011-09-20",29.969999
"1190","2011-09-21",29.129999
"1191","2011-09-22",28.16
"1192","2011-09-23",28.5
"1193","2011-09-26",28.17
"1194","2011-09-27",28.219999
"1195","2011-09-28",28.01
"1196","2011-09-29",27.360001
"1197","2011-09-30",25.379999
"1198","2011-10-03",21.639999
"1199","2011-10-04",24.780001
"1200","2011-10-05",26.059999
"1201","2011-10-06",26.040001
"1202","2011-10-07",26.15
"1203","2011-10-10",25.92
"1204","2011-10-11",25.76
"1205","2011-10-12",27.73
"1206","2011-10-13",27.43
"1207","2011-10-14",28.860001
"1208","2011-10-17",26.690001
"1209","2011-10-18",26.889999
"1210","2011-10-19",26.09
"1211","2011-10-20",25.719999
"1212","2011-10-21",26.25
"1213","2011-10-24",27.120001
"1214","2011-10-25",25.84
"1215","2011-10-26",24.719999
"1216","2011-10-27",25.629999
"1217","2011-10-28",26.83
"1218","2011-10-31",26.75
"1219","2011-11-01",26.540001
"1220","2011-11-02",27.459999
"1221","2011-11-03",28.6
"1222","2011-11-04",27.610001
"1223","2011-11-07",27.209999
"1224","2011-11-08",27.940001
"1225","2011-11-09",26.75
"1226","2011-11-10",26.469999
"1227","2011-11-11",27.280001
"1228","2011-11-14",26.76
"1229","2011-11-15",27.16
"1230","2011-11-16",27.52
"1231","2011-11-17",26.92
"1232","2011-11-18",27.42
"1233","2011-11-21",26.139999
"1234","2011-11-22",25.01
"1235","2011-11-23",24.639999
"1236","2011-11-25",24.389999
"1237","2011-11-28",24.9
"1238","2011-11-29",24.98
"1239","2011-11-30",25.99
"1240","2011-12-01",25.1
"1241","2011-12-02",25.360001
"1242","2011-12-05",25.32
"1243","2011-12-06",24.799999
"1244","2011-12-07",25.17
"1245","2011-12-08",24.35
"1246","2011-12-09",25.299999
"1247","2011-12-12",25.059999
"1248","2011-12-13",24.48
"1249","2011-12-14",25.209999
"1250","2011-12-15",25.41
"1251","2011-12-16",25.620001
"1252","2011-12-19",24.35
"1253","2011-12-20",24.76
"1254","2011-12-21",24.530001
"1255","2011-12-22",24.709999
"1256","2011-12-23",24.639999
"1257","2011-12-27",24.629999
"1258","2011-12-28",24.290001
"1259","2011-12-29",23.690001
"1260","2011-12-30",23.889999
"1261","2012-01-03",25.6
"1262","2012-01-04",25
"1263","2012-01-05",25.190001
"1264","2012-01-06",25.16
"1265","2012-01-09",24.93
"1266","2012-01-10",24.870001
"1267","2012-01-11",24.73
"1268","2012-01-12",25.1
"1269","2012-01-13",25.1
"1270","2012-01-17",25.01
"1271","2012-01-18",25.629999
"1272","2012-01-19",25.780001
"1273","2012-01-20",26.690001
"1274","2012-01-23",26.49
"1275","2012-01-24",28.1
"1276","2012-01-25",28.48
"1277","2012-01-26",27.66
"1278","2012-01-27",27.5
"1279","2012-01-30",26.92
"1280","2012-01-31",26.549999
"1281","2012-02-01",29.34
"1282","2012-02-02",30.49
"1283","2012-02-03",31.83
"1284","2012-02-06",31.18
"1285","2012-02-07",31.25
"1286","2012-02-08",30.75
"1287","2012-02-09",30.18
"1288","2012-02-10",30.049999
"1289","2012-02-13",30.27
"1290","2012-02-14",29.799999
"1291","2012-02-15",29.200001
"1292","2012-02-16",29.290001
"1293","2012-02-17",29.34
"1294","2012-02-21",29.15
"1295","2012-02-22",28.360001
"1296","2012-02-23",28.719999
"1297","2012-02-24",28.6
"1298","2012-02-27",28.049999
"1299","2012-02-28",28.9
"1300","2012-02-29",27.889999
"1301","2012-03-01",27.030001
"1302","2012-03-02",25.879999
"1303","2012-03-05",27.02
"1304","2012-03-06",27.17
"1305","2012-03-07",28.120001
"1306","2012-03-08",28.360001
"1307","2012-03-09",28.1
"1308","2012-03-12",28.370001
"1309","2012-03-13",28.950001
"1310","2012-03-14",28.35
"1311","2012-03-15",28.139999
"1312","2012-03-16",28.08
"1313","2012-03-19",28.700001
"1314","2012-03-20",28.469999
"1315","2012-03-21",28.26
"1316","2012-03-22",28.16
"1317","2012-03-23",28.690001
"1318","2012-03-26",28.82
"1319","2012-03-27",28.15
"1320","2012-03-28",28.32
"1321","2012-03-29",28.309999
"1322","2012-03-30",27.940001
"1323","2012-04-02",28.469999
"1324","2012-04-03",28.110001
"1325","2012-04-04",27.99
"1326","2012-04-05",28.15
"1327","2012-04-09",27.98
"1328","2012-04-10",27.73
"1329","2012-04-11",28.629999
"1330","2012-04-12",29.290001
"1331","2012-04-13",28.709999
"1332","2012-04-16",28.82
"1333","2012-04-17",29.219999
"1334","2012-04-18",29.219999
"1335","2012-04-19",28.379999
"1336","2012-04-20",29.07
"1337","2012-04-23",28.15
"1338","2012-04-24",28.780001
"1339","2012-04-25",29.940001
"1340","2012-04-26",30.030001
"1341","2012-04-27",26.049999
"1342","2012-04-30",26.15
"1343","2012-05-01",26.17
"1344","2012-05-02",26.030001
"1345","2012-05-03",25.9
"1346","2012-05-04",24.799999
"1347","2012-05-07",25.190001
"1348","2012-05-08",24.889999
"1349","2012-05-09",24.85
"1350","2012-05-10",24.9
"1351","2012-05-11",24.82
"1352","2012-05-14",23.9
"1353","2012-05-15",23.76
"1354","2012-05-16",24.709999
"1355","2012-05-17",24.610001
"1356","2012-05-18",24.68
"1357","2012-05-21",24.67
"1358","2012-05-22",24.65
"1359","2012-05-23",24.85
"1360","2012-05-24",24.84
"1361","2012-05-25",24.940001
"1362","2012-05-29",25.01
"1363","2012-05-30",24.75
"1364","2012-05-31",24.58
"1365","2012-06-01",24.870001
"1366","2012-06-04",25.75
"1367","2012-06-05",26.1
"1368","2012-06-06",26.040001
"1369","2012-06-07",26.16
"1370","2012-06-08",25.290001
"1371","2012-06-11",25.209999
"1372","2012-06-12",24.9
"1373","2012-06-13",24.57
"1374","2012-06-14",25.389999
"1375","2012-06-15",26.51
"1376","2012-06-18",26.309999
"1377","2012-06-19",26.32
"1378","2012-06-20",25.48
"1379","2012-06-21",24.25
"1380","2012-06-22",24.73
"1381","2012-06-25",24.49
"1382","2012-06-26",24.629999
"1383","2012-06-27",25.67
"1384","2012-06-28",25.299999
"1385","2012-06-29",25.66
"1386","2012-07-02",26.24
"1387","2012-07-03",26.540001
"1388","2012-07-05",26.620001
"1389","2012-07-06",26.690001
"1390","2012-07-09",26.73
"1391","2012-07-10",26.18
"1392","2012-07-11",26.66
"1393","2012-07-12",27.299999
"1394","2012-07-13",27.76
"1395","2012-07-16",27.83
"1396","2012-07-17",27.74
"1397","2012-07-18",28
"1398","2012-07-19",27.76
"1399","2012-07-20",27.639999
"1400","2012-07-23",26.889999
"1401","2012-07-24",25.51
"1402","2012-07-25",25.84
"1403","2012-07-26",25.459999
"1404","2012-07-27",26.280001
"1405","2012-07-30",25.379999
"1406","2012-07-31",24.290001
"1407","2012-08-01",22.49
"1408","2012-08-02",22.99
"1409","2012-08-03",23.35
"1410","2012-08-06",23.379999
"1411","2012-08-07",22.84
"1412","2012-08-08",22.719999
"1413","2012-08-09",23.129999
"1414","2012-08-10",22.27
"1415","2012-08-13",22.99
"1416","2012-08-14",22.65
"1417","2012-08-15",22.76
"1418","2012-08-16",23.549999
"1419","2012-08-17",23.6
"1420","2012-08-20",23.049999
"1421","2012-08-21",22.200001
"1422","2012-08-22",21.799999
"1423","2012-08-23",21.309999
"1424","2012-08-24",21.6
"1425","2012-08-27",21.469999
"1426","2012-08-28",21.540001
"1427","2012-08-29",21.58
"1428","2012-08-30",21.24
"1429","2012-08-31",21.74
"1430","2012-09-04",21.74
"1431","2012-09-05",21.74
"1432","2012-09-06",22.34
"1433","2012-09-07",22.18
"1434","2012-09-10",22.24
"1435","2012-09-11",22.219999
"1436","2012-09-12",22.02
"1437","2012-09-13",22.389999
"1438","2012-09-14",22.73
"1439","2012-09-17",22.6
"1440","2012-09-18",22.58
"1441","2012-09-19",22.48
"1442","2012-09-20",22.190001
"1443","2012-09-21",22.51
"1444","2012-09-24",23.129999
"1445","2012-09-25",22.209999
"1446","2012-09-26",22.360001
"1447","2012-09-27",22.379999
"1448","2012-09-28",22.25
"1449","2012-10-01",22.110001
"1450","2012-10-02",22.049999
"1451","2012-10-03",21.950001
"1452","2012-10-04",22.27
"1453","2012-10-05",22.35
"1454","2012-10-08",22.6
"1455","2012-10-09",22.65
"1456","2012-10-10",22.370001
"1457","2012-10-11",22.6
"1458","2012-10-12",22.4
"1459","2012-10-15",22.280001
"1460","2012-10-16",22.1
"1461","2012-10-17",21.68
"1462","2012-10-18",21.200001
"1463","2012-10-19",20.34
"1464","2012-10-22",20.07
"1465","2012-10-23",19.6
"1466","2012-10-24",19.43
"1467","2012-10-25",19.43
"1468","2012-10-26",19.52
"1469","2012-10-31",19.639999
"1470","2012-11-01",20.83
"1471","2012-11-02",20.52
"1472","2012-11-05",20.639999
"1473","2012-11-06",20.43
"1474","2012-11-07",19.610001
"1475","2012-11-08",19.139999
"1476","2012-11-09",19.25
"1477","2012-11-12",19.24
"1478","2012-11-13",19.389999
"1479","2012-11-14",18.809999
"1480","2012-11-15",18.879999
"1481","2012-11-16",18.01
"1482","2012-11-19",18.18
"1483","2012-11-20",17.91
"1484","2012-11-21",18
"1485","2012-11-23",18
"1486","2012-11-26",17.969999
"1487","2012-11-27",17.98
"1488","2012-11-28",18
"1489","2012-11-29",17.99
"1490","2012-11-30",18.57
"1491","2012-12-03",18.610001
"1492","2012-12-04",18.790001
"1493","2012-12-05",18.870001
"1494","2012-12-06",18.860001
"1495","2012-12-07",18.870001
"1496","2012-12-10",19.110001
"1497","2012-12-11",19.129999
"1498","2012-12-12",19
"1499","2012-12-13",19.549999
"1500","2012-12-14",19.85
"1501","2012-12-17",20.370001
"1502","2012-12-18",20.950001
"1503","2012-12-19",20.469999
"1504","2012-12-20",20.059999
"1505","2012-12-21",20.610001
"1506","2012-12-24",19.700001
"1507","2012-12-26",19.77
"1508","2012-12-27",19.870001
"1509","2012-12-28",19.92
"1510","2012-12-31",20.700001
"1511","2013-01-02",21.780001
"1512","2013-01-03",21.58
"1513","2013-01-04",21.59
"1514","2013-01-07",21.809999
"1515","2013-01-08",21.42
"1516","2013-01-09",21.98
"1517","2013-01-10",22.190001
"1518","2013-01-11",22.18
"1519","2013-01-14",22.110001
"1520","2013-01-15",22.16
"1521","2013-01-16",22.219999
"1522","2013-01-17",22.18
"1523","2013-01-18",22.209999
"1524","2013-01-22",22.030001
"1525","2013-01-23",22.040001
"1526","2013-01-24",21.98
"1527","2013-01-25",21.74
"1528","2013-01-28",21.65
"1529","2013-01-29",21.629999
"1530","2013-01-30",21.41
"1531","2013-01-31",21.41
"1532","2013-02-01",21.51
"1533","2013-02-04",21.58
"1534","2013-02-05",21.92
"1535","2013-02-06",21.639999
"1536","2013-02-07",21.41
"1537","2013-02-08",21.309999
"1538","2013-02-11",21.73
"1539","2013-02-12",22.25
"1540","2013-02-13",22.25
"1541","2013-02-14",22.52
"1542","2013-02-15",22.940001
"1543","2013-02-19",24.290001
"1544","2013-02-20",25
"1545","2013-02-21",25.59
"1546","2013-02-22",23.559999
"1547","2013-02-25",22.68
"1548","2013-02-26",22.799999
"1549","2013-02-27",22.639999
"1550","2013-02-28",22.33
"1551","2013-03-01",22.690001
"1552","2013-03-04",23.299999
"1553","2013-03-05",23.4
"1554","2013-03-06",23.08
"1555","2013-03-07",22.25
"1556","2013-03-08",22.08
"1557","2013-03-11",22.15
"1558","2013-03-12",22.02
"1559","2013-03-13",22.030001
"1560","2013-03-14",21.889999
"1561","2013-03-15",21.84
"1562","2013-03-18",21.66
"1563","2013-03-19",21.59
"1564","2013-03-20",21.950001
"1565","2013-03-21",21.99
"1566","2013-03-22",21.709999
"1567","2013-03-25",21.969999
"1568","2013-03-26",22.09
"1569","2013-03-27",21.620001
"1570","2013-03-28",21.969999
"1571","2013-04-01",21.379999
"1572","2013-04-02",21.35
"1573","2013-04-03",21.200001
"1574","2013-04-04",21.27
"1575","2013-04-05",21.02
"1576","2013-04-08",20.530001
"1577","2013-04-09",20.18
"1578","2013-04-10",21.110001
"1579","2013-04-11",21.059999
"1580","2013-04-12",20.950001
"1581","2013-04-15",19.870001
"1582","2013-04-16",20.219999
"1583","2013-04-17",19.83
"1584","2013-04-18",19.9
"1585","2013-04-19",19.889999
"1586","2013-04-22",20
"1587","2013-04-23",20.76
"1588","2013-04-24",21.059999
"1589","2013-04-25",21.09
"1590","2013-04-26",21.370001
"1591","2013-04-29",21.790001
"1592","2013-04-30",21.940001
"1593","2013-05-01",20.6
"1594","2013-05-02",20.870001
"1595","2013-05-03",23.16
"1596","2013-05-06",23.93
"1597","2013-05-07",25.540001
"1598","2013-05-08",25.5
"1599","2013-05-09",25.49
"1600","2013-05-10",24.99
"1601","2013-05-13",24.440001
"1602","2013-05-14",24.219999
"1603","2013-05-15",24.6
"1604","2013-05-16",24.49
"1605","2013-05-17",25.299999
"1606","2013-05-20",25.26
"1607","2013-05-21",25.09
"1608","2013-05-22",24.51
"1609","2013-05-23",24.5
"1610","2013-05-24",24.9
"1611","2013-05-28",24.73
"1612","2013-05-29",24.26
"1613","2013-05-30",24.299999
"1614","2013-05-31",23.01
"1615","2013-06-03",23.59
"1616","2013-06-04",22.84
"1617","2013-06-05",22.15
"1618","2013-06-06",22.459999
"1619","2013-06-07",22.57
"1620","2013-06-10",22.690001
"1621","2013-06-11",22.98
"1622","2013-06-12",22.639999
"1623","2013-06-13",22.84
"1624","2013-06-14",22.440001
"1625","2013-06-17",21.99
"1626","2013-06-18",22.309999
"1627","2013-06-19",21.809999
"1628","2013-06-20",20.59
"1629","2013-06-21",22
"1630","2013-06-24",21.530001
"1631","2013-06-25",21.4
"1632","2013-06-26",20.58
"1633","2013-06-27",20.24
"1634","2013-06-28",20.77
"1635","2013-07-01",21.040001
"1636","2013-07-02",20.93
"1637","2013-07-03",21.23
"1638","2013-07-05",21.51
"1639","2013-07-08",21.440001
"1640","2013-07-09",21.52
"1641","2013-07-10",21.85
"1642","2013-07-11",21.91
"1643","2013-07-12",22.110001
"1644","2013-07-15",22.309999
"1645","2013-07-16",22.02
"1646","2013-07-17",21.950001
"1647","2013-07-18",21.9
"1648","2013-07-19",22.16
"1649","2013-07-22",22.290001
"1650","2013-07-23",22.040001
"1651","2013-07-24",22.190001
"1652","2013-07-25",22.280001
"1653","2013-07-26",22.139999
"1654","2013-07-29",21.190001
"1655","2013-07-30",21.07
"1656","2013-07-31",20.99
"1657","2013-08-01",20.84
"1658","2013-08-02",20.959999
"1659","2013-08-05",21.059999
"1660","2013-08-06",20.98
"1661","2013-08-07",21.02
"1662","2013-08-08",21.09
"1663","2013-08-09",20.9
"1664","2013-08-12",20.809999
"1665","2013-08-13",20.540001
"1666","2013-08-14",20.99
"1667","2013-08-15",20.379999
"1668","2013-08-16",20.27
"1669","2013-08-19",20.110001
"1670","2013-08-20",20.41
"1671","2013-08-21",20.17
"1672","2013-08-22",20.73
"1673","2013-08-23",20.73
"1674","2013-08-26",20.389999
"1675","2013-08-27",19.9
"1676","2013-08-28",19.42
"1677","2013-08-29",19.6
"1678","2013-08-30",19.01
"1679","2013-09-03",19.33
"1680","2013-09-04",19.48
"1681","2013-09-05",19.459999
"1682","2013-09-06",19.549999
"1683","2013-09-09",19.780001
"1684","2013-09-10",20.09
"1685","2013-09-11",20.42
"1686","2013-09-12",20.639999
"1687","2013-09-13",20.76
"1688","2013-09-16",20.700001
"1689","2013-09-17",20.690001
"1690","2013-09-18",20.969999
"1691","2013-09-19",20.639999
"1692","2013-09-20",20.93
"1693","2013-09-23",20.950001
"1694","2013-09-24",20.52
"1695","2013-09-25",20.540001
"1696","2013-09-26",20.5
"1697","2013-09-27",20.450001
"1698","2013-09-30",20.200001
"1699","2013-10-01",19.67
"1700","2013-10-02",19.610001
"1701","2013-10-03",19.459999
"1702","2013-10-04",19.540001
"1703","2013-10-07",19.5
"1704","2013-10-08",19.01
"1705","2013-10-09",19.02
"1706","2013-10-10",19.1
"1707","2013-10-11",19.190001
"1708","2013-10-14",19.870001
"1709","2013-10-15",19.719999
"1710","2013-10-16",19.940001
"1711","2013-10-17",19.98
"1712","2013-10-18",20.73
"1713","2013-10-21",21.360001
"1714","2013-10-22",21.17
"1715","2013-10-23",21.280001
"1716","2013-10-24",22.09
"1717","2013-10-25",22.360001
"1718","2013-10-28",22.139999
"1719","2013-10-29",22.5
"1720","2013-10-30",21.799999
"1721","2013-10-31",21.059999
"1722","2013-11-01",20.690001
"1723","2013-11-04",20.030001
"1724","2013-11-05",19.24
"1725","2013-11-06",18.93
"1726","2013-11-07",18.360001
"1727","2013-11-08",18.549999
"1728","2013-11-11",18.379999
"1729","2013-11-12",18.5
"1730","2013-11-13",18.440001
"1731","2013-11-14",18.299999
"1732","2013-11-15",18.25
"1733","2013-11-18",18.15
"1734","2013-11-19",18.059999
"1735","2013-11-20",18.059999
"1736","2013-11-21",18.209999
"1737","2013-11-22",18.17
"1738","2013-11-25",17.969999
"1739","2013-11-26",18.290001
"1740","2013-11-27",18.370001
"1741","2013-11-29",18.73
"1742","2013-12-02",18.09
"1743","2013-12-03",18.139999
"1744","2013-12-04",18.110001
"1745","2013-12-05",17.950001
"1746","2013-12-06",18.059999
"1747","2013-12-09",18.110001
"1748","2013-12-10",18.08
"1749","2013-12-11",17.879999
"1750","2013-12-12",18.16
"1751","2013-12-13",18.030001
"1752","2013-12-16",18.6
"1753","2013-12-17",18.790001
"1754","2013-12-18",19.559999
"1755","2013-12-19",18.65
"1756","2013-12-20",18.77
"1757","2013-12-23",18.74
"1758","2013-12-24",19.190001
"1759","2013-12-26",19.190001
"1760","2013-12-27",19.33
"1761","2013-12-30",19.26
"1762","2013-12-31",19.26
"1763","2014-01-02",18.99
"1764","2014-01-03",19.469999
"1765","2014-01-06",19.67
"1766","2014-01-07",20.4
"1767","2014-01-08",20.33
"1768","2014-01-09",21.809999
"1769","2014-01-10",23.059999
"1770","2014-01-13",22.25
"1771","2014-01-14",26.440001
"1772","2014-01-15",25.959999
"1773","2014-01-16",26.49
"1774","2014-01-17",27.129999
"1775","2014-01-21",29.940001
"1776","2014-01-22",30.799999
"1777","2014-01-23",32.810001
"1778","2014-01-24",31
"1779","2014-01-27",30.629999
"1780","2014-01-28",30.99
"1781","2014-01-29",31.43
"1782","2014-01-30",34.689999
"1783","2014-01-31",36.580002
"1784","2014-02-03",33.43
"1785","2014-02-04",31.25
"1786","2014-02-05",29.379999
"1787","2014-02-06",28.610001
"1788","2014-02-07",30.200001
"1789","2014-02-10",31.07
"1790","2014-02-11",30.84
"1791","2014-02-12",31.07
"1792","2014-02-13",32.290001
"1793","2014-02-14",32.560001
"1794","2014-02-18",33.27
"1795","2014-02-19",31.059999
"1796","2014-02-20",32
"1797","2014-02-21",30.030001
"1798","2014-02-24",30.1
"1799","2014-02-25",30.040001
"1800","2014-02-26",30.299999
"1801","2014-02-27",29.92
"1802","2014-02-28",29.379999
"1803","2014-03-03",29.32
"1804","2014-03-04",30.65
"1805","2014-03-05",30.16
"1806","2014-03-06",31.01
"1807","2014-03-07",30.65
"1808","2014-03-10",30.51
"1809","2014-03-11",29.35
"1810","2014-03-12",29.9
"1811","2014-03-13",29.629999
"1812","2014-03-14",30.6
"1813","2014-03-17",31.01
"1814","2014-03-18",33.009998
"1815","2014-03-19",32.93
"1816","2014-03-20",32.98
"1817","2014-03-21",32.369999
"1818","2014-03-24",32.57
"1819","2014-03-25",33.360001
"1820","2014-03-26",32.110001
"1821","2014-03-27",32.23
"1822","2014-03-28",31.540001
"1823","2014-03-31",31.4
"1824","2014-04-01",31.49
"1825","2014-04-02",31.120001
"1826","2014-04-03",30.07
"1827","2014-04-04",29.110001
"1828","2014-04-07",29.040001
"1829","2014-04-08",29.549999
"1830","2014-04-09",32.610001
"1831","2014-04-10",31.23
"1832","2014-04-11",30.879999
"1833","2014-04-14",30.950001
"1834","2014-04-15",31.17
"1835","2014-04-16",33.810001
"1836","2014-04-17",34.82
"1837","2014-04-21",36.07
"1838","2014-04-22",36.950001
"1839","2014-04-23",35.470001
"1840","2014-04-24",33.389999
"1841","2014-04-25",32.950001
"1842","2014-04-28",33.259998
"1843","2014-04-29",34.099998
"1844","2014-04-30",33.02
"1845","2014-05-01",32.07
"1846","2014-05-02",33.16
"1847","2014-05-05",35.009998
"1848","2014-05-06",33.189999
"1849","2014-05-07",32.560001
"1850","2014-05-08",31.07
"1851","2014-05-09",32.5
"1852","2014-05-12",33.34
"1853","2014-05-13",33.549999
"1854","2014-05-14",33.040001
"1855","2014-05-15",33.810001
"1856","2014-05-16",33.299999
"1857","2014-05-19",32.709999
"1858","2014-05-20",31.620001
"1859","2014-05-21",30.83
"1860","2014-05-22",32.209999
"1861","2014-05-23",31.940001
"1862","2014-05-27",32.529999
"1863","2014-05-28",31.67
"1864","2014-05-29",32.380001
"1865","2014-05-30",31.860001
"1866","2014-06-02",30.780001
"1867","2014-06-03",30.719999
"1868","2014-06-04",29.85
"1869","2014-06-05",30.860001
"1870","2014-06-06",31.4
"1871","2014-06-09",31.91
"1872","2014-06-10",33.150002
"1873","2014-06-11",32.34
"1874","2014-06-12",32.43
"1875","2014-06-13",33.169998
"1876","2014-06-16",34.68
"1877","2014-06-17",34.279999
"1878","2014-06-18",33.450001
"1879","2014-06-19",34.48
"1880","2014-06-20",34.619999
"1881","2014-06-23",34.16
"1882","2014-06-24",32.990002
"1883","2014-06-25",33.470001
"1884","2014-06-26",33.040001
"1885","2014-06-27",33.07
"1886","2014-06-30",32.599998
"1887","2014-07-01",34.009998
"1888","2014-07-02",33.5
"1889","2014-07-03",34.119999
"1890","2014-07-07",32.32
"1891","2014-07-08",31.07
"1892","2014-07-09",30.719999
"1893","2014-07-10",29.67
"1894","2014-07-11",29.93
"1895","2014-07-14",30.42
"1896","2014-07-15",28.59
"1897","2014-07-16",28.52
"1898","2014-07-17",27.51
"1899","2014-07-18",28.129999
"1900","2014-07-21",26.370001
"1901","2014-07-22",26.42
"1902","2014-07-23",25.91
"1903","2014-07-24",27.120001
