"","date","ITI"
"1000","2010-12-20",1.6
"1001","2010-12-21",1.63
"1002","2010-12-22",1.68
"1003","2010-12-23",1.77
"1004","2010-12-27",1.77
"1005","2010-12-28",1.79
"1006","2010-12-29",1.84
"1007","2010-12-30",1.86
"1008","2010-12-31",1.82
"1009","2011-01-03",1.75
"1010","2011-01-04",1.71
"1011","2011-01-05",1.72
"1012","2011-01-06",1.72
"1013","2011-01-07",1.72
"1014","2011-01-10",1.71
"1015","2011-01-11",1.7
"1016","2011-01-12",1.72
"1017","2011-01-13",1.72
"1018","2011-01-14",1.72
"1019","2011-01-18",1.71
"1020","2011-01-19",1.71
"1021","2011-01-20",1.69
"1022","2011-01-21",1.71
"1023","2011-01-24",1.76
"1024","2011-01-25",1.75
"1025","2011-01-26",1.77
"1026","2011-01-27",1.77
"1027","2011-01-28",1.76
"1028","2011-01-31",1.75
"1029","2011-02-01",1.76
"1030","2011-02-02",1.73
"1031","2011-02-03",1.69
"1032","2011-02-04",1.73
"1033","2011-02-07",1.73
"1034","2011-02-08",1.74
"1035","2011-02-09",1.71
"1036","2011-02-10",1.75
"1037","2011-02-11",1.64
"1038","2011-02-14",1.68
"1039","2011-02-15",1.66
"1040","2011-02-16",1.66
"1041","2011-02-17",1.68
"1042","2011-02-18",1.69
"1043","2011-02-22",1.7
"1044","2011-02-23",1.63
"1045","2011-02-24",1.65
"1046","2011-02-25",1.71
"1047","2011-02-28",1.65
"1048","2011-03-01",1.65
"1049","2011-03-02",1.62
"1050","2011-03-03",1.69
"1051","2011-03-04",1.68
"1052","2011-03-07",1.67
"1053","2011-03-08",1.69
"1054","2011-03-09",1.61
"1055","2011-03-10",1.57
"1056","2011-03-11",1.47
"1057","2011-03-14",1.41
"1058","2011-03-15",1.44
"1059","2011-03-16",1.43
"1060","2011-03-17",1.45
"1061","2011-03-18",1.47
"1062","2011-03-21",1.49
"1063","2011-03-22",1.48
"1064","2011-03-23",1.45
"1065","2011-03-24",1.48
"1066","2011-03-25",1.48
"1067","2011-03-28",1.46
"1068","2011-03-29",1.46
"1069","2011-03-30",1.44
"1070","2011-03-31",1.44
"1071","2011-04-01",1.44
"1072","2011-04-04",1.43
"1073","2011-04-05",1.42
"1074","2011-04-06",1.45
"1075","2011-04-07",1.44
"1076","2011-04-08",1.52
"1077","2011-04-11",1.48
"1078","2011-04-12",1.48
"1079","2011-04-13",1.48
"1080","2011-04-14",1.45
"1081","2011-04-15",1.42
"1082","2011-04-18",1.4
"1083","2011-04-19",1.41
"1084","2011-04-20",1.38
"1085","2011-04-21",1.37
"1086","2011-04-25",1.39
"1087","2011-04-26",1.35
"1088","2011-04-27",1.42
"1089","2011-04-28",1.39
"1090","2011-04-29",1.39
"1091","2011-05-02",1.37
"1092","2011-05-03",1.4
"1093","2011-05-04",1.39
"1094","2011-05-05",1.39
"1095","2011-05-06",1.36
"1096","2011-05-09",1.36
"1097","2011-05-10",1.34
"1098","2011-05-11",1.35
"1099","2011-05-12",1.33
"1100","2011-05-13",1.39
"1101","2011-05-16",1.37
"1102","2011-05-17",1.34
"1103","2011-05-18",1.35
"1104","2011-05-19",1.35
"1105","2011-05-20",1.31
"1106","2011-05-23",1.35
"1107","2011-05-24",1.33
"1108","2011-05-25",1.33
"1109","2011-05-26",1.33
"1110","2011-05-27",1.34
"1111","2011-05-31",1.33
"1112","2011-06-01",1.32
"1113","2011-06-02",1.29
"1114","2011-06-03",1.29
"1115","2011-06-06",1.31
"1116","2011-06-07",1.33
"1117","2011-06-08",1.33
"1118","2011-06-09",1.31
"1119","2011-06-10",1.29
"1120","2011-06-13",1.26
"1121","2011-06-14",1.28
"1122","2011-06-15",1.29
"1123","2011-06-16",1.29
"1124","2011-06-17",1.28
"1125","2011-06-20",1.28
"1126","2011-06-21",1.29
"1127","2011-06-22",1.28
"1128","2011-06-23",1.28
"1129","2011-06-24",1.3
"1130","2011-06-27",1.3
"1131","2011-06-28",1.31
"1132","2011-06-29",1.3
"1133","2011-06-30",1.3
"1134","2011-07-01",1.3
"1135","2011-07-05",1.3
"1136","2011-07-06",1.28
"1137","2011-07-07",1.3
"1138","2011-07-08",1.29
"1139","2011-07-11",1.29
"1140","2011-07-12",1.29
"1141","2011-07-13",1.29
"1142","2011-07-14",1.35
"1143","2011-07-15",1.29
"1144","2011-07-18",1.29
"1145","2011-07-19",1.22
"1146","2011-07-20",1.29
"1147","2011-07-21",1.31
"1148","2011-07-22",1.28
"1149","2011-07-25",1.29
"1150","2011-07-26",1.31
"1151","2011-07-27",1.3
"1152","2011-07-28",1.28
"1153","2011-07-29",1.29
"1154","2011-08-01",1.29
"1155","2011-08-02",1.31
"1156","2011-08-03",1.32
"1157","2011-08-04",1.3
"1158","2011-08-05",1.27
"1159","2011-08-08",1.11
"1160","2011-08-09",1.09
"1161","2011-08-10",1.1
"1162","2011-08-11",1.13
"1163","2011-08-12",1.12
"1164","2011-08-15",1.15
"1165","2011-08-16",1.15
"1166","2011-08-17",1.13
"1167","2011-08-18",1.11
"1168","2011-08-19",1.09
"1169","2011-08-22",1.09
"1170","2011-08-23",1.15
"1171","2011-08-24",1.18
"1172","2011-08-25",1.17
"1173","2011-08-26",1.14
"1174","2011-08-29",1.15
"1175","2011-08-30",1.14
"1176","2011-08-31",1.17
"1177","2011-09-01",1.15
"1178","2011-09-02",1.14
"1179","2011-09-06",1.13
"1180","2011-09-07",1.16
"1181","2011-09-08",1.15
"1182","2011-09-09",1.27
"1183","2011-09-12",1.24
"1184","2011-09-13",1.23
"1185","2011-09-14",1.23
"1186","2011-09-15",1.22
"1187","2011-09-16",1.18
"1188","2011-09-19",1.18
"1189","2011-09-20",1.16
"1190","2011-09-21",1.17
"1191","2011-09-22",1.15
"1192","2011-09-23",1.16
"1193","2011-09-26",1.13
"1194","2011-09-27",1.13
"1195","2011-09-28",1.14
"1196","2011-09-29",1.14
"1197","2011-09-30",1.14
"1198","2011-10-03",1.1
"1199","2011-10-04",1.13
"1200","2011-10-05",1.11
"1201","2011-10-06",1.18
"1202","2011-10-07",1.14
"1203","2011-10-10",1.14
"1204","2011-10-11",1.21
"1205","2011-10-12",1.22
"1206","2011-10-13",1.26
"1207","2011-10-14",1.24
"1208","2011-10-17",1.17
"1209","2011-10-18",1.19
"1210","2011-10-19",1.17
"1211","2011-10-20",1.22
"1212","2011-10-21",1.2
"1213","2011-10-24",1.24
"1214","2011-10-25",1.23
"1215","2011-10-26",1.16
"1216","2011-10-27",1.2
"1217","2011-10-28",1.39
"1218","2011-10-31",1.29
"1219","2011-11-01",1.32
"1220","2011-11-02",1.3
"1221","2011-11-03",1.31
"1222","2011-11-04",1.3
"1223","2011-11-07",1.27
"1224","2011-11-08",1.3
"1225","2011-11-09",1.28
"1226","2011-11-10",1.28
"1227","2011-11-11",1.26
"1228","2011-11-14",1.25
"1229","2011-11-15",1.3
"1230","2011-11-16",1.25
"1231","2011-11-17",1.25
"1232","2011-11-18",1.22
"1233","2011-11-21",1.3
"1234","2011-11-22",1.25
"1235","2011-11-23",1.29
"1236","2011-11-25",1.27
"1237","2011-11-28",1.27
"1238","2011-11-29",1.27
"1239","2011-11-30",1.29
"1240","2011-12-01",1.26
"1241","2011-12-02",1.25
"1242","2011-12-05",1.26
"1243","2011-12-06",1.23
"1244","2011-12-07",1.25
"1245","2011-12-08",1.25
"1246","2011-12-09",1.23
"1247","2011-12-12",1.23
"1248","2011-12-13",1.26
"1249","2011-12-14",1.23
"1250","2011-12-15",1.3
"1251","2011-12-16",1.25
"1252","2011-12-19",1.24
"1253","2011-12-20",1.28
"1254","2011-12-21",1.24
"1255","2011-12-22",1.3
"1256","2011-12-23",1.29
"1257","2011-12-27",1.29
"1258","2011-12-28",1.31
"1259","2011-12-29",1.28
"1260","2011-12-30",1.31
"1261","2012-01-03",1.31
"1262","2012-01-04",1.35
"1263","2012-01-05",1.33
"1264","2012-01-06",1.33
"1265","2012-01-09",1.35
"1266","2012-01-10",1.33
"1267","2012-01-11",1.34
"1268","2012-01-12",1.36
"1269","2012-01-13",1.38
"1270","2012-01-17",1.4
"1271","2012-01-18",1.37
"1272","2012-01-19",1.37
"1273","2012-01-20",1.36
"1274","2012-01-23",1.37
"1275","2012-01-24",1.38
"1276","2012-01-25",1.4
"1277","2012-01-26",1.4
"1278","2012-01-27",1.5
"1279","2012-01-30",1.57
"1280","2012-01-31",1.54
"1281","2012-02-01",1.52
"1282","2012-02-02",1.5
"1283","2012-02-03",1.46
"1284","2012-02-06",1.48
"1285","2012-02-07",1.45
"1286","2012-02-08",1.47
"1287","2012-02-09",1.49
"1288","2012-02-10",1.48
"1289","2012-02-13",1.46
"1290","2012-02-14",1.47
"1291","2012-02-15",1.46
"1292","2012-02-16",1.43
"1293","2012-02-17",1.49
"1294","2012-02-21",1.48
"1295","2012-02-22",1.46
"1296","2012-02-23",1.48
"1297","2012-02-24",1.48
"1298","2012-02-27",1.47
"1299","2012-02-28",1.49
"1300","2012-02-29",1.5
"1301","2012-03-01",1.52
"1302","2012-03-02",1.48
"1303","2012-03-05",1.48
"1304","2012-03-06",1.48
"1305","2012-03-07",1.47
"1306","2012-03-08",1.38
"1307","2012-03-09",1.5
"1308","2012-03-12",1.5
"1309","2012-03-13",1.5
"1310","2012-03-14",1.49
"1311","2012-03-15",1.48
"1312","2012-03-16",1.5
"1313","2012-03-19",1.47
"1314","2012-03-20",1.47
"1315","2012-03-21",1.49
"1316","2012-03-22",1.48
"1317","2012-03-23",1.5
"1318","2012-03-26",1.5
"1319","2012-03-27",1.47
"1320","2012-03-28",1.44
"1321","2012-03-29",1.43
"1322","2012-03-30",1.49
"1323","2012-04-02",1.42
"1324","2012-04-03",1.49
"1325","2012-04-04",1.47
"1326","2012-04-05",1.44
"1327","2012-04-09",1.42
"1328","2012-04-10",1.42
"1329","2012-04-11",1.43
"1330","2012-04-12",1.42
"1331","2012-04-13",1.42
"1332","2012-04-16",1.45
"1333","2012-04-17",1.47
"1334","2012-04-18",1.5
"1335","2012-04-19",1.49
"1336","2012-04-20",1.47
"1337","2012-04-23",1.49
"1338","2012-04-24",1.48
"1339","2012-04-25",1.5
"1340","2012-04-26",1.49
"1341","2012-04-27",1.46
"1342","2012-04-30",1.45
"1343","2012-05-01",1.47
"1344","2012-05-02",1.45
"1345","2012-05-03",1.5
"1346","2012-05-04",1.48
"1347","2012-05-07",1.45
"1348","2012-05-08",1.45
"1349","2012-05-09",1.44
"1350","2012-05-10",1.39
"1351","2012-05-11",1.36
"1352","2012-05-14",1.33
"1353","2012-05-15",1.26
"1354","2012-05-16",1.31
"1355","2012-05-17",1.27
"1356","2012-05-18",1.32
"1357","2012-05-21",1.46
"1358","2012-05-22",1.37
"1359","2012-05-23",1.38
"1360","2012-05-24",1.42
"1361","2012-05-25",1.45
"1362","2012-05-29",1.41
"1363","2012-05-30",1.39
"1364","2012-05-31",1.33
"1365","2012-06-01",1.42
"1366","2012-06-04",1.38
"1367","2012-06-05",1.38
"1368","2012-06-06",1.32
"1369","2012-06-07",1.3
"1370","2012-06-08",1.27
"1371","2012-06-11",1.3
"1372","2012-06-12",1.31
"1373","2012-06-13",1.32
"1374","2012-06-14",1.33
"1375","2012-06-15",1.4
"1376","2012-06-18",1.33
"1377","2012-06-19",1.35
"1378","2012-06-20",1.37
"1379","2012-06-21",1.39
"1380","2012-06-22",1.38
"1381","2012-06-25",1.36
"1382","2012-06-26",1.3
"1383","2012-06-27",1.35
"1384","2012-06-28",1.35
"1385","2012-06-29",1.36
"1386","2012-07-02",1.51
"1387","2012-07-03",1.54
"1388","2012-07-05",1.53
"1389","2012-07-06",1.55
"1390","2012-07-09",1.51
"1391","2012-07-10",1.52
"1392","2012-07-11",1.5
"1393","2012-07-12",1.5
"1394","2012-07-13",1.48
"1395","2012-07-16",1.47
"1396","2012-07-17",1.44
"1397","2012-07-18",1.4
"1398","2012-07-19",1.45
"1399","2012-07-20",1.45
"1400","2012-07-23",1.39
"1401","2012-07-24",1.42
"1402","2012-07-25",1.46
"1403","2012-07-26",1.48
"1404","2012-07-27",1.54
"1405","2012-07-30",1.54
"1406","2012-07-31",1.52
"1407","2012-08-01",1.52
"1408","2012-08-02",1.53
"1409","2012-08-03",1.52
"1410","2012-08-06",1.52
"1411","2012-08-07",1.49
"1412","2012-08-08",1.5
"1413","2012-08-09",1.5
"1414","2012-08-10",1.48
"1415","2012-08-13",1.49
"1416","2012-08-14",1.53
"1417","2012-08-15",1.51
"1418","2012-08-16",1.5
"1419","2012-08-17",1.5
"1420","2012-08-20",1.49
"1421","2012-08-21",1.49
"1422","2012-08-22",1.48
"1423","2012-08-23",1.48
"1424","2012-08-24",1.49
"1425","2012-08-27",1.5
"1426","2012-08-28",1.51
"1427","2012-08-29",1.49
"1428","2012-08-30",1.5
"1429","2012-08-31",1.52
"1430","2012-09-04",1.55
"1431","2012-09-05",1.58
"1432","2012-09-06",1.61
"1433","2012-09-07",1.63
"1434","2012-09-10",1.62
"1435","2012-09-11",1.61
"1436","2012-09-12",1.61
"1437","2012-09-13",1.63
"1438","2012-09-14",1.61
"1439","2012-09-17",1.58
"1440","2012-09-18",1.57
"1441","2012-09-19",1.59
"1442","2012-09-20",1.57
"1443","2012-09-21",1.7
"1444","2012-09-24",1.65
"1445","2012-09-25",1.59
"1446","2012-09-26",1.56
"1447","2012-09-27",1.53
"1448","2012-09-28",1.51
"1449","2012-10-01",1.52
"1450","2012-10-02",1.5
"1451","2012-10-03",1.54
"1452","2012-10-04",1.56
"1453","2012-10-05",1.61
"1454","2012-10-08",1.59
"1455","2012-10-09",1.6
"1456","2012-10-10",1.6
"1457","2012-10-11",1.64
"1458","2012-10-12",1.6
"1459","2012-10-15",1.6
"1460","2012-10-16",1.66
"1461","2012-10-17",1.62
"1462","2012-10-18",1.62
"1463","2012-10-19",1.64
"1464","2012-10-22",1.63
"1465","2012-10-23",1.58
"1466","2012-10-24",1.58
"1467","2012-10-25",1.59
"1468","2012-10-26",1.57
"1469","2012-10-31",1.58
"1470","2012-11-01",1.59
"1471","2012-11-02",1.58
"1472","2012-11-05",1.63
"1473","2012-11-06",1.64
"1474","2012-11-07",1.65
"1475","2012-11-08",1.63
"1476","2012-11-09",1.63
"1477","2012-11-12",1.62
"1478","2012-11-13",1.64
"1479","2012-11-14",1.59
"1480","2012-11-15",1.61
"1481","2012-11-16",1.6
"1482","2012-11-19",1.63
"1483","2012-11-20",1.61
"1484","2012-11-21",1.64
"1485","2012-11-23",1.6
"1486","2012-11-26",1.63
"1487","2012-11-27",1.65
"1488","2012-11-28",1.63
"1489","2012-11-29",1.67
"1490","2012-11-30",1.67
"1491","2012-12-03",1.7
"1492","2012-12-04",1.67
"1493","2012-12-05",1.64
"1494","2012-12-06",1.66
"1495","2012-12-07",1.71
"1496","2012-12-10",1.7
"1497","2012-12-11",1.66
"1498","2012-12-12",1.66
"1499","2012-12-13",1.67
"1500","2012-12-14",1.67
"1501","2012-12-17",1.64
"1502","2012-12-18",1.69
"1503","2012-12-19",1.68
"1504","2012-12-20",1.68
"1505","2012-12-21",1.69
"1506","2012-12-24",1.65
"1507","2012-12-26",1.61
"1508","2012-12-27",1.68
"1509","2012-12-28",1.59
"1510","2012-12-31",1.7
"1511","2013-01-02",1.68
"1512","2013-01-03",1.61
"1513","2013-01-04",1.66
"1514","2013-01-07",1.6
"1515","2013-01-08",1.64
"1516","2013-01-09",1.65
"1517","2013-01-10",1.71
"1518","2013-01-11",1.7
"1519","2013-01-14",1.71
"1520","2013-01-15",1.7
"1521","2013-01-16",1.73
"1522","2013-01-17",1.79
"1523","2013-01-18",1.8
"1524","2013-01-22",1.81
"1525","2013-01-23",1.81
"1526","2013-01-24",1.84
"1527","2013-01-25",1.73
"1528","2013-01-28",1.7
"1529","2013-01-29",1.64
"1530","2013-01-30",1.63
"1531","2013-01-31",1.63
"1532","2013-02-01",1.61
"1533","2013-02-04",1.63
"1534","2013-02-05",1.62
"1535","2013-02-06",1.64
"1536","2013-02-07",1.71
"1537","2013-02-08",1.64
"1538","2013-02-11",1.62
"1539","2013-02-12",1.65
"1540","2013-02-13",1.66
"1541","2013-02-14",1.66
"1542","2013-02-15",1.69
"1543","2013-02-19",1.66
"1544","2013-02-20",1.71
"1545","2013-02-21",1.73
"1546","2013-02-22",1.73
"1547","2013-02-25",1.75
"1548","2013-02-26",1.75
"1549","2013-02-27",1.75
"1550","2013-02-28",1.75
"1551","2013-03-01",1.67
"1552","2013-03-04",1.66
"1553","2013-03-05",1.67
"1554","2013-03-06",1.67
"1555","2013-03-07",1.71
"1556","2013-03-08",1.76
"1557","2013-03-11",1.79
"1558","2013-03-12",1.8
"1559","2013-03-13",1.79
"1560","2013-03-14",1.8
"1561","2013-03-15",1.7
"1562","2013-03-18",1.73
"1563","2013-03-19",1.78
"1564","2013-03-20",1.79
"1565","2013-03-21",1.79
"1566","2013-03-22",1.75
"1567","2013-03-25",1.8
"1568","2013-03-26",1.78
"1569","2013-03-27",1.83
"1570","2013-03-28",1.82
"1571","2013-04-01",1.81
"1572","2013-04-02",1.76
"1573","2013-04-03",1.65
"1574","2013-04-04",1.7
"1575","2013-04-05",1.79
"1576","2013-04-08",1.75
"1577","2013-04-09",1.81
"1578","2013-04-10",1.75
"1579","2013-04-11",1.71
"1580","2013-04-12",1.71
"1581","2013-04-15",1.69
"1582","2013-04-16",1.69
"1583","2013-04-17",1.7
"1584","2013-04-18",1.65
"1585","2013-04-19",1.6
"1586","2013-04-22",1.7
"1587","2013-04-23",1.6
"1588","2013-04-24",1.68
"1589","2013-04-25",1.65
"1590","2013-04-26",1.65
"1591","2013-04-29",1.63
"1592","2013-04-30",1.56
"1593","2013-05-01",1.62
"1594","2013-05-02",1.68
"1595","2013-05-03",1.69
"1596","2013-05-06",1.61
"1597","2013-05-07",1.62
"1598","2013-05-08",1.67
"1599","2013-05-09",1.7
"1600","2013-05-10",1.7
"1601","2013-05-13",1.71
"1602","2013-05-14",1.68
"1603","2013-05-15",1.61
"1604","2013-05-16",1.64
"1605","2013-05-17",1.66
"1606","2013-05-20",1.72
"1607","2013-05-21",1.76
"1608","2013-05-22",1.77
"1609","2013-05-23",1.77
"1610","2013-05-24",1.7
"1611","2013-05-28",1.7
"1612","2013-05-29",1.68
"1613","2013-05-30",1.69
"1614","2013-05-31",1.68
"1615","2013-06-03",1.68
"1616","2013-06-04",1.68
"1617","2013-06-05",1.66
"1618","2013-06-06",1.79
"1619","2013-06-07",1.71
"1620","2013-06-10",1.75
"1621","2013-06-11",1.75
"1622","2013-06-12",1.7
"1623","2013-06-13",1.78
"1624","2013-06-14",1.75
"1625","2013-06-17",1.78
"1626","2013-06-18",1.82
"1627","2013-06-19",1.8
"1628","2013-06-20",1.76
"1629","2013-06-21",1.82
"1630","2013-06-24",1.75
"1631","2013-06-25",1.76
"1632","2013-06-26",1.74
"1633","2013-06-27",1.73
"1634","2013-06-28",1.79
"1635","2013-07-01",1.75
"1636","2013-07-02",1.74
"1637","2013-07-03",1.8
"1638","2013-07-05",1.8
"1639","2013-07-08",1.79
"1640","2013-07-09",1.81
"1641","2013-07-10",1.8
"1642","2013-07-11",1.8
"1643","2013-07-12",1.82
"1644","2013-07-15",1.8
"1645","2013-07-16",1.82
"1646","2013-07-17",1.8
"1647","2013-07-18",1.78
"1648","2013-07-19",1.78
"1649","2013-07-22",1.76
"1650","2013-07-23",1.85
"1651","2013-07-24",1.83
"1652","2013-07-25",1.82
"1653","2013-07-26",1.81
"1654","2013-07-29",1.81
"1655","2013-07-30",1.79
"1656","2013-07-31",1.79
"1657","2013-08-01",1.83
"1658","2013-08-02",1.83
"1659","2013-08-05",1.8
"1660","2013-08-06",1.8
"1661","2013-08-07",1.82
"1662","2013-08-08",1.83
"1663","2013-08-09",1.82
"1664","2013-08-12",1.81
"1665","2013-08-13",1.81
"1666","2013-08-14",1.82
"1667","2013-08-15",1.79
"1668","2013-08-16",1.76
"1669","2013-08-19",1.83
"1670","2013-08-20",1.83
"1671","2013-08-21",1.77
"1672","2013-08-22",1.8
"1673","2013-08-23",1.81
"1674","2013-08-26",1.79
"1675","2013-08-27",1.83
"1676","2013-08-28",1.78
"1677","2013-08-29",1.81
"1678","2013-08-30",1.81
"1679","2013-09-03",1.81
"1680","2013-09-04",1.81
"1681","2013-09-05",1.8
"1682","2013-09-06",1.81
"1683","2013-09-09",1.82
"1684","2013-09-10",1.81
"1685","2013-09-11",1.8
"1686","2013-09-12",1.76
"1687","2013-09-13",1.76
"1688","2013-09-16",1.82
"1689","2013-09-17",1.82
"1690","2013-09-18",1.78
"1691","2013-09-19",1.81
"1692","2013-09-20",1.75
"1693","2013-09-23",1.75
"1694","2013-09-24",1.79
"1695","2013-09-25",1.77
"1696","2013-09-26",1.82
"1697","2013-09-27",1.82
"1698","2013-09-30",1.83
"1699","2013-10-01",1.79
"1700","2013-10-02",1.82
"1701","2013-10-03",1.8
"1702","2013-10-04",1.81
"1703","2013-10-07",1.83
"1704","2013-10-08",1.8
"1705","2013-10-09",1.76
"1706","2013-10-10",1.8
"1707","2013-10-11",1.82
"1708","2013-10-14",1.84
"1709","2013-10-15",1.8
"1710","2013-10-16",1.85
"1711","2013-10-17",1.9
"1712","2013-10-18",1.93
"1713","2013-10-21",1.95
"1714","2013-10-22",1.99
"1715","2013-10-23",1.98
"1716","2013-10-24",1.99
"1717","2013-10-25",2.09
"1718","2013-10-28",2.1
"1719","2013-10-29",2.1
"1720","2013-10-30",2.05
"1721","2013-10-31",2.05
"1722","2013-11-01",2.1
"1723","2013-11-04",2.16
"1724","2013-11-05",2.09
"1725","2013-11-06",2.04
"1726","2013-11-07",2.09
"1727","2013-11-08",2.07
"1728","2013-11-11",2.11
"1729","2013-11-12",2.07
"1730","2013-11-13",2.1
"1731","2013-11-14",2.1
"1732","2013-11-15",2.12
"1733","2013-11-18",2.07
"1734","2013-11-19",2.05
"1735","2013-11-20",2.04
"1736","2013-11-21",2.07
"1737","2013-11-22",2.11
"1738","2013-11-25",2.11
"1739","2013-11-26",2.2
"1740","2013-11-27",2.2
"1741","2013-11-29",2.15
"1742","2013-12-02",2.14
"1743","2013-12-03",2.17
"1744","2013-12-04",2.13
"1745","2013-12-05",2.15
"1746","2013-12-06",2.14
"1747","2013-12-09",2.16
"1748","2013-12-10",2.13
"1749","2013-12-11",2.1
"1750","2013-12-12",2.11
"1751","2013-12-13",2.12
"1752","2013-12-16",2.05
"1753","2013-12-17",2.08
"1754","2013-12-18",2.1
"1755","2013-12-19",2.15
"1756","2013-12-20",2.25
"1757","2013-12-23",2.2
"1758","2013-12-24",2.15
"1759","2013-12-26",2.19
"1760","2013-12-27",2.2
"1761","2013-12-30",2.15
"1762","2013-12-31",2.1
"1763","2014-01-02",2
"1764","2014-01-03",2
"1765","2014-01-06",2
"1766","2014-01-07",2
"1767","2014-01-08",1.99
"1768","2014-01-09",2.03
"1769","2014-01-10",2
"1770","2014-01-13",1.98
"1771","2014-01-14",2.08
"1772","2014-01-15",2.06
"1773","2014-01-16",2.12
"1774","2014-01-17",2.25
"1775","2014-01-21",2.34
"1776","2014-01-22",2.45
"1777","2014-01-23",2.45
"1778","2014-01-24",2.42
"1779","2014-01-27",2.31
"1780","2014-01-28",2.28
"1781","2014-01-29",2.23
"1782","2014-01-30",2.23
"1783","2014-01-31",2.26
"1784","2014-02-03",2.1
"1785","2014-02-04",2.13
"1786","2014-02-05",2.14
"1787","2014-02-06",2.1
"1788","2014-02-07",2.11
"1789","2014-02-10",2.08
"1790","2014-02-11",2.11
"1791","2014-02-12",2.11
"1792","2014-02-13",2.14
"1793","2014-02-14",2.15
"1794","2014-02-18",2.11
"1795","2014-02-19",2.1
"1796","2014-02-20",2.17
"1797","2014-02-21",2.15
"1798","2014-02-24",2.17
"1799","2014-02-25",2.19
"1800","2014-02-26",2.2
"1801","2014-02-27",2.24
"1802","2014-02-28",2.22
"1803","2014-03-03",2.22
"1804","2014-03-04",2.2
"1805","2014-03-05",2.18
"1806","2014-03-06",2.17
"1807","2014-03-07",2.2
"1808","2014-03-10",2.2
"1809","2014-03-11",2.23
"1810","2014-03-12",2.16
"1811","2014-03-13",2.15
"1812","2014-03-14",2.12
"1813","2014-03-17",2.15
"1814","2014-03-18",2.13
"1815","2014-03-19",2.13
"1816","2014-03-20",2.11
"1817","2014-03-21",2.13
"1818","2014-03-24",2.04
"1819","2014-03-25",2.04
"1820","2014-03-26",2.02
"1821","2014-03-27",2
"1822","2014-03-28",1.92
"1823","2014-03-31",1.98
"1824","2014-04-01",2
"1825","2014-04-02",2.05
"1826","2014-04-03",2.11
"1827","2014-04-04",2.1
"1828","2014-04-07",2.01
"1829","2014-04-08",2.01
"1830","2014-04-09",2
"1831","2014-04-10",1.91
"1832","2014-04-11",1.94
"1833","2014-04-14",1.9
"1834","2014-04-15",1.92
"1835","2014-04-16",1.93
"1836","2014-04-17",1.99
"1837","2014-04-21",1.98
"1838","2014-04-22",2
"1839","2014-04-23",2.05
"1840","2014-04-24",1.95
"1841","2014-04-25",1.9
"1842","2014-04-28",1.93
"1843","2014-04-29",1.93
"1844","2014-04-30",1.94
"1845","2014-05-01",1.88
"1846","2014-05-02",1.8
"1847","2014-05-05",1.84
"1848","2014-05-06",1.78
"1849","2014-05-07",1.76
"1850","2014-05-08",1.73
"1851","2014-05-09",1.67
"1852","2014-05-12",1.77
"1853","2014-05-13",1.73
"1854","2014-05-14",1.77
"1855","2014-05-15",1.77
"1856","2014-05-16",1.73
"1857","2014-05-19",1.69
"1858","2014-05-20",1.71
"1859","2014-05-21",1.75
"1860","2014-05-22",1.71
"1861","2014-05-23",1.73
"1862","2014-05-27",1.75
"1863","2014-05-28",1.74
"1864","2014-05-29",1.74
"1865","2014-05-30",1.75
"1866","2014-06-02",1.73
"1867","2014-06-03",1.75
"1868","2014-06-04",1.76
"1869","2014-06-05",1.76
"1870","2014-06-06",1.79
"1871","2014-06-09",1.78
"1872","2014-06-10",1.78
"1873","2014-06-11",1.81
"1874","2014-06-12",1.79
"1875","2014-06-13",1.78
"1876","2014-06-16",1.8
"1877","2014-06-17",1.92
"1878","2014-06-18",1.92
"1879","2014-06-19",1.83
"1880","2014-06-20",1.86
"1881","2014-06-23",1.83
"1882","2014-06-24",1.79
"1883","2014-06-25",1.78
"1884","2014-06-26",1.73
"1885","2014-06-27",1.7
"1886","2014-06-30",1.7
"1887","2014-07-01",1.7
"1888","2014-07-02",1.75
"1889","2014-07-03",1.73
"1890","2014-07-07",1.71
"1891","2014-07-08",1.7
"1892","2014-07-09",1.66
"1893","2014-07-10",1.62
"1894","2014-07-11",1.69
"1895","2014-07-14",1.67
"1896","2014-07-15",1.65
"1897","2014-07-16",1.6
"1898","2014-07-17",1.49
"1899","2014-07-18",1.57
"1900","2014-07-21",1.89
"1901","2014-07-22",1.71
"1902","2014-07-23",1.7
"1903","2014-07-24",1.74
"1904","2014-07-25",1.74
"1905","2014-07-28",1.71
"1906","2014-07-29",1.7
"1907","2014-07-30",1.7
"1908","2014-07-31",1.65
"1909","2014-08-01",1.67
"1910","2014-08-04",1.65
"1911","2014-08-05",1.6
"1912","2014-08-06",1.62
"1913","2014-08-07",1.61
"1914","2014-08-08",1.63
"1915","2014-08-11",1.68
"1916","2014-08-12",1.59
"1917","2014-08-13",1.63
"1918","2014-08-14",1.61
"1919","2014-08-15",1.59
"1920","2014-08-18",1.57
"1921","2014-08-19",1.64
"1922","2014-08-20",1.65
"1923","2014-08-21",1.59
"1924","2014-08-22",1.61
"1925","2014-08-25",1.62
"1926","2014-08-26",1.75
"1927","2014-08-27",1.72
"1928","2014-08-28",1.73
"1929","2014-08-29",1.74
"1930","2014-09-02",1.82
"1931","2014-09-03",1.97
"1932","2014-09-04",1.92
