"","date","CATM"
"995","2011-11-22",24.32
"996","2011-11-23",23.51
"997","2011-11-25",23.379999
"998","2011-11-28",24.76
"999","2011-11-29",25.34
"1000","2011-11-30",27.18
"1001","2011-12-01",26.6
"1002","2011-12-02",26.48
"1003","2011-12-05",27.35
"1004","2011-12-06",27.379999
"1005","2011-12-07",27.780001
"1006","2011-12-08",26.629999
"1007","2011-12-09",26.73
"1008","2011-12-12",26.4
"1009","2011-12-13",25.98
"1010","2011-12-14",25.110001
"1011","2011-12-15",26.190001
"1012","2011-12-16",27
"1013","2011-12-19",26.440001
"1014","2011-12-20",27.450001
"1015","2011-12-21",27.52
"1016","2011-12-22",27.75
"1017","2011-12-23",28.48
"1018","2011-12-27",27.65
"1019","2011-12-28",27.1
"1020","2011-12-29",27.379999
"1021","2011-12-30",27.059999
"1022","2012-01-03",27.24
"1023","2012-01-04",26.83
"1024","2012-01-05",26.83
"1025","2012-01-06",26.09
"1026","2012-01-09",26.25
"1027","2012-01-10",26.52
"1028","2012-01-11",26.700001
"1029","2012-01-12",26.280001
"1030","2012-01-13",25.709999
"1031","2012-01-17",26.059999
"1032","2012-01-18",26.59
"1033","2012-01-19",27.290001
"1034","2012-01-20",27.02
"1035","2012-01-23",27.280001
"1036","2012-01-24",27.66
"1037","2012-01-25",27.120001
"1038","2012-01-26",26.93
"1039","2012-01-27",26.73
"1040","2012-01-30",25.360001
"1041","2012-01-31",25.549999
"1042","2012-02-01",25.91
"1043","2012-02-02",25.49
"1044","2012-02-03",25.360001
"1045","2012-02-06",26.27
"1046","2012-02-07",26.67
"1047","2012-02-08",26.639999
"1048","2012-02-09",26.67
"1049","2012-02-10",26.620001
"1050","2012-02-13",26.799999
"1051","2012-02-14",26.559999
"1052","2012-02-15",26.629999
"1053","2012-02-16",27.030001
"1054","2012-02-17",26.6
"1055","2012-02-21",26.870001
"1056","2012-02-22",27.200001
"1057","2012-02-23",27.809999
"1058","2012-02-24",27.940001
"1059","2012-02-27",26.959999
"1060","2012-02-28",26.719999
"1061","2012-02-29",26.59
"1062","2012-03-01",28.27
"1063","2012-03-02",27.66
"1064","2012-03-05",27.969999
"1065","2012-03-06",27.65
"1066","2012-03-07",27.5
"1067","2012-03-08",27.41
"1068","2012-03-09",27.389999
"1069","2012-03-12",27
"1070","2012-03-13",27.35
"1071","2012-03-14",26.99
"1072","2012-03-15",27.02
"1073","2012-03-16",26.940001
"1074","2012-03-19",26.73
"1075","2012-03-20",26.549999
"1076","2012-03-21",26.860001
"1077","2012-03-22",26.799999
"1078","2012-03-23",27.07
"1079","2012-03-26",26.99
"1080","2012-03-27",26.1
"1081","2012-03-28",26.32
"1082","2012-03-29",26.34
"1083","2012-03-30",26.25
"1084","2012-04-02",26.799999
"1085","2012-04-03",25.93
"1086","2012-04-04",25.23
"1087","2012-04-05",25.75
"1088","2012-04-09",25.09
"1089","2012-04-10",24.950001
"1090","2012-04-11",25.559999
"1091","2012-04-12",25.549999
"1092","2012-04-13",25.33
"1093","2012-04-16",25.5
"1094","2012-04-17",25.58
"1095","2012-04-18",25.85
"1096","2012-04-19",25.77
"1097","2012-04-20",26.129999
"1098","2012-04-23",25.73
"1099","2012-04-24",25.9
"1100","2012-04-25",26.299999
"1101","2012-04-26",26.280001
"1102","2012-04-27",26.690001
"1103","2012-04-30",26.360001
"1104","2012-05-01",28.719999
"1105","2012-05-02",29.700001
"1106","2012-05-03",29.799999
"1107","2012-05-04",28.9
"1108","2012-05-07",29.16
"1109","2012-05-08",29.33
"1110","2012-05-09",29.049999
"1111","2012-05-10",29.59
"1112","2012-05-11",29.57
"1113","2012-05-14",28.99
"1114","2012-05-15",29.309999
"1115","2012-05-16",29.41
"1116","2012-05-17",29.1
"1117","2012-05-18",28.190001
"1118","2012-05-21",28.6
"1119","2012-05-22",28.25
"1120","2012-05-23",28.51
"1121","2012-05-24",28.42
"1122","2012-05-25",28.16
"1123","2012-05-29",28.280001
"1124","2012-05-30",27.959999
"1125","2012-05-31",28.02
"1126","2012-06-01",26.950001
"1127","2012-06-04",26.709999
"1128","2012-06-05",27.379999
"1129","2012-06-06",27.49
"1130","2012-06-07",27.57
"1131","2012-06-08",27.92
"1132","2012-06-11",27.6
"1133","2012-06-12",28.1
"1134","2012-06-13",27.889999
"1135","2012-06-14",28.57
"1136","2012-06-15",29.25
"1137","2012-06-18",28.719999
"1138","2012-06-19",28.629999
"1139","2012-06-20",28.17
"1140","2012-06-21",28.18
"1141","2012-06-22",28.379999
"1142","2012-06-25",27.799999
"1143","2012-06-26",28.440001
"1144","2012-06-27",29.889999
"1145","2012-06-28",29.74
"1146","2012-06-29",30.209999
"1147","2012-07-02",31.059999
"1148","2012-07-03",31.030001
"1149","2012-07-05",30.73
"1150","2012-07-06",30.540001
"1151","2012-07-09",30.74
"1152","2012-07-10",30.190001
"1153","2012-07-11",30.700001
"1154","2012-07-12",30.49
"1155","2012-07-13",31.17
"1156","2012-07-16",30.82
"1157","2012-07-17",31.219999
"1158","2012-07-18",31.02
"1159","2012-07-19",30.030001
"1160","2012-07-20",29.74
"1161","2012-07-23",29.5
"1162","2012-07-24",28.84
"1163","2012-07-25",29.540001
"1164","2012-07-26",29.860001
"1165","2012-07-27",31.01
"1166","2012-07-30",31
"1167","2012-07-31",31.01
"1168","2012-08-01",30.91
"1169","2012-08-02",30.75
"1170","2012-08-03",30.23
"1171","2012-08-06",30.52
"1172","2012-08-07",30.610001
"1173","2012-08-08",30.48
"1174","2012-08-09",30.309999
"1175","2012-08-10",30.57
"1176","2012-08-13",29.360001
"1177","2012-08-14",30.1
"1178","2012-08-15",29.629999
"1179","2012-08-16",29.68
"1180","2012-08-17",29.59
"1181","2012-08-20",29.65
"1182","2012-08-21",30.129999
"1183","2012-08-22",30.030001
"1184","2012-08-23",29.610001
"1185","2012-08-24",29.450001
"1186","2012-08-27",29.17
"1187","2012-08-28",28.950001
"1188","2012-08-29",28.870001
"1189","2012-08-30",28.57
"1190","2012-08-31",28.25
"1191","2012-09-04",28.93
"1192","2012-09-05",28.959999
"1193","2012-09-06",29
"1194","2012-09-07",28.68
"1195","2012-09-10",28.719999
"1196","2012-09-11",29.24
"1197","2012-09-12",29.559999
"1198","2012-09-13",30.290001
"1199","2012-09-14",30.559999
"1200","2012-09-17",30.35
"1201","2012-09-18",30.629999
"1202","2012-09-19",30.57
"1203","2012-09-20",30.709999
"1204","2012-09-21",31.059999
"1205","2012-09-24",30.309999
"1206","2012-09-25",29.610001
"1207","2012-09-26",29.65
"1208","2012-09-27",30.07
"1209","2012-09-28",29.76
"1210","2012-10-01",29.559999
"1211","2012-10-02",29.690001
"1212","2012-10-03",29.74
"1213","2012-10-04",30.629999
"1214","2012-10-05",30.370001
"1215","2012-10-08",30.4
"1216","2012-10-09",30.33
"1217","2012-10-10",30.1
"1218","2012-10-11",29.049999
"1219","2012-10-12",28.76
"1220","2012-10-15",29.15
"1221","2012-10-16",29.66
"1222","2012-10-17",29.43
"1223","2012-10-18",29.5
"1224","2012-10-19",29.08
"1225","2012-10-22",28.700001
"1226","2012-10-23",29.299999
"1227","2012-10-24",29.18
"1228","2012-10-25",29.18
"1229","2012-10-26",28.620001
"1230","2012-10-31",28.41
"1231","2012-11-01",28.440001
"1232","2012-11-02",25.27
"1233","2012-11-05",25
"1234","2012-11-06",25.059999
"1235","2012-11-07",24.99
"1236","2012-11-08",24.52
"1237","2012-11-09",24.040001
"1238","2012-11-12",24.34
"1239","2012-11-13",23.84
"1240","2012-11-14",23.49
"1241","2012-11-15",23.09
"1242","2012-11-16",23.09
"1243","2012-11-19",23.49
"1244","2012-11-20",22.799999
"1245","2012-11-21",22.790001
"1246","2012-11-23",23.110001
"1247","2012-11-26",23.27
"1248","2012-11-27",23.09
"1249","2012-11-28",22.879999
"1250","2012-11-29",22.99
"1251","2012-11-30",22.940001
"1252","2012-12-03",22.67
"1253","2012-12-04",23.040001
"1254","2012-12-05",23.299999
"1255","2012-12-06",23.860001
"1256","2012-12-07",24.129999
"1257","2012-12-10",23.41
"1258","2012-12-11",23.299999
"1259","2012-12-12",23.120001
"1260","2012-12-13",22.93
"1261","2012-12-14",22.360001
"1262","2012-12-17",22.459999
"1263","2012-12-18",24.629999
"1264","2012-12-19",24.040001
"1265","2012-12-20",24.110001
"1266","2012-12-21",24
"1267","2012-12-24",23.91
"1268","2012-12-26",23.469999
"1269","2012-12-27",23.450001
"1270","2012-12-28",23.24
"1271","2012-12-31",23.74
"1272","2013-01-02",23.99
"1273","2013-01-03",23.49
"1274","2013-01-04",23.59
"1275","2013-01-07",23.74
"1276","2013-01-08",24.16
"1277","2013-01-09",24.5
"1278","2013-01-10",24.41
"1279","2013-01-11",25.889999
"1280","2013-01-14",25.75
"1281","2013-01-15",25.57
"1282","2013-01-16",25.43
"1283","2013-01-17",26.129999
"1284","2013-01-18",26.51
"1285","2013-01-22",26.32
"1286","2013-01-23",25.959999
"1287","2013-01-24",25.799999
"1288","2013-01-25",25.860001
"1289","2013-01-28",26.15
"1290","2013-01-29",26.25
"1291","2013-01-30",25.690001
"1292","2013-01-31",25.889999
"1293","2013-02-01",26.41
"1294","2013-02-04",26.040001
"1295","2013-02-05",25.790001
"1296","2013-02-06",25.91
"1297","2013-02-07",25.41
"1298","2013-02-08",27.559999
"1299","2013-02-11",27.02
"1300","2013-02-12",26.49
"1301","2013-02-13",26.43
"1302","2013-02-14",26.93
"1303","2013-02-15",26.83
"1304","2013-02-19",27.51
"1305","2013-02-20",27.059999
"1306","2013-02-21",26.719999
"1307","2013-02-22",26.35
"1308","2013-02-25",25.870001
"1309","2013-02-26",25.719999
"1310","2013-02-27",26.190001
"1311","2013-02-28",26.360001
"1312","2013-03-01",26.68
"1313","2013-03-04",26.610001
"1314","2013-03-05",26.33
"1315","2013-03-06",26.5
"1316","2013-03-07",26.75
"1317","2013-03-08",27.01
"1318","2013-03-11",26.91
"1319","2013-03-12",26.99
"1320","2013-03-13",27.129999
"1321","2013-03-14",26.98
"1322","2013-03-15",26.75
"1323","2013-03-18",26.389999
"1324","2013-03-19",26.41
"1325","2013-03-20",26.43
"1326","2013-03-21",26.120001
"1327","2013-03-22",26.540001
"1328","2013-03-25",26.5
"1329","2013-03-26",26.73
"1330","2013-03-27",26.860001
"1331","2013-03-28",27.459999
"1332","2013-04-01",26.950001
"1333","2013-04-02",27.190001
"1334","2013-04-03",27.57
"1335","2013-04-04",28.15
"1336","2013-04-05",27.33
"1337","2013-04-08",27.68
"1338","2013-04-09",27.43
"1339","2013-04-10",28.120001
"1340","2013-04-11",27.92
"1341","2013-04-12",27.75
"1342","2013-04-15",27.120001
"1343","2013-04-16",27.139999
"1344","2013-04-17",26.49
"1345","2013-04-18",26.67
"1346","2013-04-19",26.879999
"1347","2013-04-22",27.290001
"1348","2013-04-23",27.870001
"1349","2013-04-24",27.860001
"1350","2013-04-25",28.1
"1351","2013-04-26",27.85
"1352","2013-04-29",28.09
"1353","2013-04-30",28.01
"1354","2013-05-01",27.17
"1355","2013-05-02",28.24
"1356","2013-05-03",28.620001
"1357","2013-05-06",28.43
"1358","2013-05-07",28.540001
"1359","2013-05-08",28.959999
"1360","2013-05-09",28.719999
"1361","2013-05-10",29.030001
"1362","2013-05-13",28.790001
"1363","2013-05-14",28.959999
"1364","2013-05-15",28.92
"1365","2013-05-16",29
"1366","2013-05-17",29.15
"1367","2013-05-20",29.200001
"1368","2013-05-21",29.09
"1369","2013-05-22",28.809999
"1370","2013-05-23",28.690001
"1371","2013-05-24",28.75
"1372","2013-05-28",29.02
"1373","2013-05-29",28.6
"1374","2013-05-30",28.83
"1375","2013-05-31",28.530001
"1376","2013-06-03",28.719999
"1377","2013-06-04",29.120001
"1378","2013-06-05",29.17
"1379","2013-06-06",28.92
"1380","2013-06-07",29.030001
"1381","2013-06-10",28.860001
"1382","2013-06-11",28.559999
"1383","2013-06-12",28.67
"1384","2013-06-13",29.200001
"1385","2013-06-14",29.1
"1386","2013-06-17",29.59
"1387","2013-06-18",29.540001
"1388","2013-06-19",29.02
"1389","2013-06-20",27.959999
"1390","2013-06-21",28.059999
"1391","2013-06-24",27.379999
"1392","2013-06-25",27.27
"1393","2013-06-26",27.24
"1394","2013-06-27",27.57
"1395","2013-06-28",27.6
"1396","2013-07-01",28.16
"1397","2013-07-02",28.389999
"1398","2013-07-03",28.52
"1399","2013-07-05",28.68
"1400","2013-07-08",28.43
"1401","2013-07-09",29.16
"1402","2013-07-10",29.07
"1403","2013-07-11",29.450001
"1404","2013-07-12",29.360001
"1405","2013-07-15",29.309999
"1406","2013-07-16",29.51
"1407","2013-07-17",29.450001
"1408","2013-07-18",29.440001
"1409","2013-07-19",29.030001
"1410","2013-07-22",29.360001
"1411","2013-07-23",29.48
"1412","2013-07-24",29.52
"1413","2013-07-25",29.77
"1414","2013-07-26",29.6
"1415","2013-07-29",29.620001
"1416","2013-07-30",29.620001
"1417","2013-07-31",29.459999
"1418","2013-08-01",33.029999
"1419","2013-08-02",33.279999
"1420","2013-08-05",34.580002
"1421","2013-08-06",34.290001
"1422","2013-08-07",35.91
"1423","2013-08-08",36.450001
"1424","2013-08-09",36.16
"1425","2013-08-12",36.23
"1426","2013-08-13",36.639999
"1427","2013-08-14",36.66
"1428","2013-08-15",35.950001
"1429","2013-08-16",36.169998
"1430","2013-08-19",35.900002
"1431","2013-08-20",36.540001
"1432","2013-08-21",35.98
"1433","2013-08-22",36.52
"1434","2013-08-23",36.48
"1435","2013-08-26",36.66
"1436","2013-08-27",35.779999
"1437","2013-08-28",35.66
"1438","2013-08-29",35.52
"1439","2013-08-30",34.689999
"1440","2013-09-03",34.349998
"1441","2013-09-04",35.82
"1442","2013-09-05",36.09
"1443","2013-09-06",35.970001
"1444","2013-09-09",35.68
"1445","2013-09-10",36.150002
"1446","2013-09-11",36.610001
"1447","2013-09-12",36.400002
"1448","2013-09-13",36.110001
"1449","2013-09-16",36.209999
"1450","2013-09-17",36.98
"1451","2013-09-18",36.689999
"1452","2013-09-19",36.200001
"1453","2013-09-20",37.59
"1454","2013-09-23",37.099998
"1455","2013-09-24",37.23
"1456","2013-09-25",36.810001
"1457","2013-09-26",37.060001
"1458","2013-09-27",36.77
"1459","2013-09-30",37.110001
"1460","2013-10-01",37.52
"1461","2013-10-02",37.77
"1462","2013-10-03",37.060001
"1463","2013-10-04",37.41
"1464","2013-10-07",36.709999
"1465","2013-10-08",35.889999
"1466","2013-10-09",35.630001
"1467","2013-10-10",37.060001
"1468","2013-10-11",37.68
"1469","2013-10-14",38.220001
"1470","2013-10-15",38.029999
"1471","2013-10-16",38.650002
"1472","2013-10-17",38.639999
"1473","2013-10-18",38.650002
"1474","2013-10-21",38.509998
"1475","2013-10-22",38.419998
"1476","2013-10-23",38.18
"1477","2013-10-24",38.779999
"1478","2013-10-25",38.650002
"1479","2013-10-28",38.970001
"1480","2013-10-29",39.48
"1481","2013-10-30",39.310001
"1482","2013-10-31",39.25
"1483","2013-11-01",39.580002
"1484","2013-11-04",40.099998
"1485","2013-11-05",39.509998
"1486","2013-11-06",39.860001
"1487","2013-11-07",39.689999
"1488","2013-11-08",40.549999
"1489","2013-11-11",40.5
"1490","2013-11-12",41.400002
"1491","2013-11-13",41.709999
"1492","2013-11-14",41.849998
"1493","2013-11-15",42.529999
"1494","2013-11-18",42.200001
"1495","2013-11-19",41.880001
"1496","2013-11-20",43.360001
"1497","2013-11-21",42.630001
"1498","2013-11-22",42.599998
"1499","2013-11-25",42.549999
"1500","2013-11-26",42.669998
"1501","2013-11-27",42.73
"1502","2013-11-29",42.59
"1503","2013-12-02",42.34
"1504","2013-12-03",42.549999
"1505","2013-12-04",42.470001
"1506","2013-12-05",42.509998
"1507","2013-12-06",42.82
"1508","2013-12-09",42.57
"1509","2013-12-10",42.150002
"1510","2013-12-11",41.639999
"1511","2013-12-12",41.73
"1512","2013-12-13",41.889999
"1513","2013-12-16",42.43
"1514","2013-12-17",42.779999
"1515","2013-12-18",43.349998
"1516","2013-12-19",42.869999
"1517","2013-12-20",43.869999
"1518","2013-12-23",44.310001
"1519","2013-12-24",43.669998
"1520","2013-12-26",43.970001
"1521","2013-12-27",43.59
"1522","2013-12-30",43.43
"1523","2013-12-31",43.450001
"1524","2014-01-02",42.529999
"1525","2014-01-03",42.91
"1526","2014-01-06",42.450001
"1527","2014-01-07",42.509998
"1528","2014-01-08",42.779999
"1529","2014-01-09",43.009998
"1530","2014-01-10",43.880001
"1531","2014-01-13",42.860001
"1532","2014-01-14",41.66
"1533","2014-01-15",41.189999
"1534","2014-01-16",41.700001
"1535","2014-01-17",40.349998
"1536","2014-01-21",40.099998
"1537","2014-01-22",41.119999
"1538","2014-01-23",40.669998
"1539","2014-01-24",39.41
"1540","2014-01-27",38.84
"1541","2014-01-28",39.259998
"1542","2014-01-29",38.669998
"1543","2014-01-30",39.240002
"1544","2014-01-31",38.52
"1545","2014-02-03",37.66
"1546","2014-02-04",37.900002
"1547","2014-02-05",37.790001
"1548","2014-02-06",38.279999
"1549","2014-02-07",40.450001
"1550","2014-02-10",39.529999
"1551","2014-02-11",39.73
"1552","2014-02-12",40.09
"1553","2014-02-13",40.27
"1554","2014-02-14",39.869999
"1555","2014-02-18",40.110001
"1556","2014-02-19",39.330002
"1557","2014-02-20",39.330002
"1558","2014-02-21",39.580002
"1559","2014-02-24",39.939999
"1560","2014-02-25",39.880001
"1561","2014-02-26",40
"1562","2014-02-27",40.43
"1563","2014-02-28",40.52
"1564","2014-03-03",40.27
"1565","2014-03-04",41.75
"1566","2014-03-05",42.290001
"1567","2014-03-06",42.689999
"1568","2014-03-07",43.07
"1569","2014-03-10",43.18
"1570","2014-03-11",42.57
"1571","2014-03-12",41.919998
"1572","2014-03-13",41.169998
"1573","2014-03-14",41.02
"1574","2014-03-17",41.060001
"1575","2014-03-18",41.66
"1576","2014-03-19",41.209999
"1577","2014-03-20",41.360001
"1578","2014-03-21",40.59
"1579","2014-03-24",39.869999
"1580","2014-03-25",39.459999
"1581","2014-03-26",38.41
"1582","2014-03-27",38.299999
"1583","2014-03-28",38.119999
"1584","2014-03-31",38.849998
"1585","2014-04-01",38.900002
"1586","2014-04-02",38.889999
"1587","2014-04-03",38.540001
"1588","2014-04-04",37.540001
"1589","2014-04-07",37.02
"1590","2014-04-08",37.580002
"1591","2014-04-09",37.810001
"1592","2014-04-10",36.439999
"1593","2014-04-11",36.299999
"1594","2014-04-14",36.41
"1595","2014-04-15",36.5
"1596","2014-04-16",37.349998
"1597","2014-04-17",37.209999
"1598","2014-04-21",36.349998
"1599","2014-04-22",36.52
"1600","2014-04-23",35.389999
"1601","2014-04-24",34.689999
"1602","2014-04-25",32.98
"1603","2014-04-28",32.93
"1604","2014-04-29",32.599998
"1605","2014-04-30",33.48
"1606","2014-05-01",33.919998
"1607","2014-05-02",35.029999
"1608","2014-05-05",35.23
"1609","2014-05-06",33.610001
"1610","2014-05-07",32.43
"1611","2014-05-08",33.02
"1612","2014-05-09",32.59
"1613","2014-05-12",33.470001
"1614","2014-05-13",32.25
"1615","2014-05-14",31.110001
"1616","2014-05-15",31.24
"1617","2014-05-16",31.26
"1618","2014-05-19",31.879999
"1619","2014-05-20",31.209999
"1620","2014-05-21",30.93
"1621","2014-05-22",31.74
"1622","2014-05-23",32.080002
"1623","2014-05-27",28.99
"1624","2014-05-28",29.309999
"1625","2014-05-29",29.09
"1626","2014-05-30",28.98
"1627","2014-06-02",28.290001
"1628","2014-06-03",28.43
"1629","2014-06-04",28.34
"1630","2014-06-05",28.67
"1631","2014-06-06",29.9
"1632","2014-06-09",30.17
"1633","2014-06-10",30.34
"1634","2014-06-11",31.709999
"1635","2014-06-12",32.889999
"1636","2014-06-13",32.91
"1637","2014-06-16",32.98
"1638","2014-06-17",33.610001
"1639","2014-06-18",34.060001
"1640","2014-06-19",33.919998
"1641","2014-06-20",34.130001
"1642","2014-06-23",34.18
"1643","2014-06-24",34.07
"1644","2014-06-25",33.959999
"1645","2014-06-26",33.779999
"1646","2014-06-27",33.610001
"1647","2014-06-30",34.080002
"1648","2014-07-01",34.720001
"1649","2014-07-02",34.189999
"1650","2014-07-03",34.389999
"1651","2014-07-07",33.810001
"1652","2014-07-08",32.73
"1653","2014-07-09",32.900002
"1654","2014-07-10",32.049999
"1655","2014-07-11",31.77
"1656","2014-07-14",32.310001
"1657","2014-07-15",31.809999
"1658","2014-07-16",32.209999
"1659","2014-07-17",31.91
"1660","2014-07-18",32.41
"1661","2014-07-21",32.360001
"1662","2014-07-22",36.209999
"1663","2014-07-23",36.040001
"1664","2014-07-24",35.919998
"1665","2014-07-25",36.389999
"1666","2014-07-28",36.459999
"1667","2014-07-29",36.900002
"1668","2014-07-30",37.259998
"1669","2014-07-31",38.560001
"1670","2014-08-01",38.759998
"1671","2014-08-04",38.220001
"1672","2014-08-05",38.099998
"1673","2014-08-06",37.889999
"1674","2014-08-07",38.200001
"1675","2014-08-08",38.18
"1676","2014-08-11",38.389999
"1677","2014-08-12",37.75
"1678","2014-08-13",38.099998
"1679","2014-08-14",38.150002
"1680","2014-08-15",38.119999
"1681","2014-08-18",38.84
"1682","2014-08-19",39.389999
"1683","2014-08-20",37.959999
"1684","2014-08-21",38.040001
"1685","2014-08-22",37.869999
"1686","2014-08-25",38.009998
"1687","2014-08-26",37.23
"1688","2014-08-27",36.73
"1689","2014-08-28",35.84
"1690","2014-08-29",35.5
"1691","2014-09-02",36.16
"1692","2014-09-03",36
"1693","2014-09-04",35.73
"1694","2014-09-05",35.130001
"1695","2014-09-08",35.009998
"1696","2014-09-09",34.299999
"1697","2014-09-10",34.490002
"1698","2014-09-11",34.119999
"1699","2014-09-12",33.98
"1700","2014-09-15",33.84
"1701","2014-09-16",33.619999
"1702","2014-09-17",34.330002
"1703","2014-09-18",34.919998
"1704","2014-09-19",34.599998
"1705","2014-09-22",34.799999
"1706","2014-09-23",35.099998
"1707","2014-09-24",35.23
"1708","2014-09-25",34.830002
"1709","2014-09-26",34.599998
"1710","2014-09-29",35.299999
"1711","2014-09-30",35.200001
"1712","2014-10-01",34.59
"1713","2014-10-02",34.68
"1714","2014-10-03",34.880001
"1715","2014-10-06",34.619999
"1716","2014-10-07",34.619999
"1717","2014-10-08",35.34
"1718","2014-10-09",34.66
"1719","2014-10-10",33.560001
"1720","2014-10-13",33.439999
"1721","2014-10-14",34.400002
"1722","2014-10-15",35.049999
"1723","2014-10-16",35.43
"1724","2014-10-17",34.799999
"1725","2014-10-20",34.540001
"1726","2014-10-21",34.950001
"1727","2014-10-22",35.16
"1728","2014-10-23",35.360001
"1729","2014-10-24",35.060001
"1730","2014-10-27",35.279999
"1731","2014-10-28",36.98
"1732","2014-10-29",37.02
"1733","2014-10-30",37.849998
"1734","2014-10-31",38.389999
"1735","2014-11-03",37.84
"1736","2014-11-04",37.84
"1737","2014-11-05",38.150002
"1738","2014-11-06",38.310001
"1739","2014-11-07",38.34
"1740","2014-11-10",37.919998
"1741","2014-11-11",38.240002
"1742","2014-11-12",38.290001
"1743","2014-11-13",37.919998
"1744","2014-11-14",37.389999
"1745","2014-11-17",37.66
"1746","2014-11-18",37.799999
"1747","2014-11-19",37.619999
"1748","2014-11-20",37.869999
"1749","2014-11-21",37.889999
"1750","2014-11-24",37.740002
"1751","2014-11-25",39.099998
"1752","2014-11-26",39.200001
"1753","2014-11-28",39.16
"1754","2014-12-01",38.25
"1755","2014-12-02",38.07
"1756","2014-12-03",38.419998
"1757","2014-12-04",38.740002
"1758","2014-12-05",39.130001
"1759","2014-12-08",38.580002
"1760","2014-12-09",39.080002
"1761","2014-12-10",37.810001
"1762","2014-12-11",38.560001
"1763","2014-12-12",36.939999
"1764","2014-12-15",36.779999
"1765","2014-12-16",36.639999
"1766","2014-12-17",37.990002
"1767","2014-12-18",38.610001
"1768","2014-12-19",38.459999
"1769","2014-12-22",38.509998
"1770","2014-12-23",39.610001
"1771","2014-12-24",39.580002
"1772","2014-12-26",39.689999
"1773","2014-12-29",39.84
"1774","2014-12-30",38.880001
"1775","2014-12-31",38.580002
"1776","2015-01-02",37.82
"1777","2015-01-05",36.810001
"1778","2015-01-06",36.380001
"1779","2015-01-07",37.040001
"1780","2015-01-08",36.93
"1781","2015-01-09",36.889999
"1782","2015-01-12",36.849998
"1783","2015-01-13",37.43
"1784","2015-01-14",36.5
"1785","2015-01-15",34.509998
"1786","2015-01-16",34.720001
"1787","2015-01-20",34.470001
"1788","2015-01-21",34.200001
"1789","2015-01-22",34.369999
"1790","2015-01-23",34.389999
"1791","2015-01-26",35.09
"1792","2015-01-27",35.040001
"1793","2015-01-28",35.07
"1794","2015-01-29",34.299999
"1795","2015-01-30",33.610001
"1796","2015-02-02",34.580002
"1797","2015-02-03",36.009998
"1798","2015-02-04",35.77
"1799","2015-02-05",38.060001
"1800","2015-02-06",37.52
"1801","2015-02-09",37.610001
"1802","2015-02-10",37.470001
"1803","2015-02-11",37.189999
"1804","2015-02-12",37.389999
"1805","2015-02-13",37.02
"1806","2015-02-17",36.84
"1807","2015-02-18",37.419998
"1808","2015-02-19",37.650002
"1809","2015-02-20",38.27
"1810","2015-02-23",37.919998
"1811","2015-02-24",37.84
"1812","2015-02-25",38.080002
"1813","2015-02-26",37.66
"1814","2015-02-27",36.59
"1815","2015-03-02",36.220001
"1816","2015-03-03",36.669998
"1817","2015-03-04",36.689999
"1818","2015-03-05",36.689999
"1819","2015-03-06",36.689999
"1820","2015-03-09",36.459999
"1821","2015-03-10",35.27
"1822","2015-03-11",35.470001
"1823","2015-03-12",36.93
"1824","2015-03-13",37.099998
"1825","2015-03-16",37.810001
"1826","2015-03-17",38.139999
"1827","2015-03-18",38.790001
"1828","2015-03-19",38.48
"1829","2015-03-20",39.189999
"1830","2015-03-23",39.700001
"1831","2015-03-24",39.77
"1832","2015-03-25",38.389999
"1833","2015-03-26",38.139999
"1834","2015-03-27",37.25
"1835","2015-03-30",37.84
"1836","2015-03-31",37.599998
"1837","2015-04-01",37.5
"1838","2015-04-02",37.860001
"1839","2015-04-06",37.959999
"1840","2015-04-07",37.91
"1841","2015-04-08",37.98
"1842","2015-04-09",38.75
"1843","2015-04-10",38.740002
"1844","2015-04-13",39.029999
"1845","2015-04-14",39.48
"1846","2015-04-15",39.869999
"1847","2015-04-16",39.310001
"1848","2015-04-17",37
"1849","2015-04-20",36.970001
"1850","2015-04-21",37.23
"1851","2015-04-22",37.669998
"1852","2015-04-23",37.959999
"1853","2015-04-24",37.869999
"1854","2015-04-27",38
"1855","2015-04-28",37.939999
"1856","2015-04-29",37.709999
"1857","2015-04-30",37.73
"1858","2015-05-01",37.450001
"1859","2015-05-04",37.630001
"1860","2015-05-05",37.639999
"1861","2015-05-06",37.689999
"1862","2015-05-07",37.869999
"1863","2015-05-08",38.349998
"1864","2015-05-11",38.77
"1865","2015-05-12",37.98
"1866","2015-05-13",38.040001
"1867","2015-05-14",38.549999
"1868","2015-05-15",37.779999
"1869","2015-05-18",38.240002
"1870","2015-05-19",38.240002
"1871","2015-05-20",37.830002
"1872","2015-05-21",38.009998
"1873","2015-05-22",37.639999
"1874","2015-05-26",36.889999
"1875","2015-05-27",37.349998
"1876","2015-05-28",36.990002
"1877","2015-05-29",36.5
"1878","2015-06-01",36.290001
"1879","2015-06-02",36.639999
"1880","2015-06-03",37.18
"1881","2015-06-04",36.77
"1882","2015-06-05",36.98
"1883","2015-06-08",37.099998
"1884","2015-06-09",36.98
"1885","2015-06-10",37.240002
"1886","2015-06-11",37.439999
"1887","2015-06-12",38.23
"1888","2015-06-15",37.810001
"1889","2015-06-16",38.25
"1890","2015-06-17",38.700001
"1891","2015-06-18",38.709999
"1892","2015-06-19",38.75
"1893","2015-06-22",39.27
"1894","2015-06-23",38.990002
