"","date","JRVR"
"960","2018-10-04",42.139999
"961","2018-10-05",42.25
"962","2018-10-08",42.110001
"963","2018-10-09",42.450001
"964","2018-10-10",42.040001
"965","2018-10-11",39.790001
"966","2018-10-12",38.57
"967","2018-10-15",38.560001
"968","2018-10-16",38.93
"969","2018-10-17",39.540001
"970","2018-10-18",39.349998
"971","2018-10-19",38.709999
"972","2018-10-22",38.490002
"973","2018-10-23",38.349998
"974","2018-10-24",37.59
"975","2018-10-25",38.369999
"976","2018-10-26",37.759998
"977","2018-10-29",37.91
"978","2018-10-30",39.029999
"979","2018-10-31",38.5
"980","2018-11-01",37.610001
"981","2018-11-02",38.279999
"982","2018-11-05",38.310001
"983","2018-11-06",39.419998
"984","2018-11-07",39.599998
"985","2018-11-08",37.91
"986","2018-11-09",37.459999
"987","2018-11-12",35.619999
"988","2018-11-13",36.099998
"989","2018-11-14",36.18
"990","2018-11-15",36.939999
"991","2018-11-16",37.32
"992","2018-11-19",37.540001
"993","2018-11-20",36.57
"994","2018-11-21",36.490002
"995","2018-11-23",36.700001
"996","2018-11-26",37.07
"997","2018-11-27",36.810001
"998","2018-11-28",37.509998
"999","2018-11-29",37.580002
"1000","2018-11-30",38.060001
"1001","2018-12-03",38.330002
"1002","2018-12-04",37.240002
"1003","2018-12-06",38.009998
"1004","2018-12-07",37.970001
"1005","2018-12-10",37.91
"1006","2018-12-11",37.740002
"1007","2018-12-12",37.48
"1008","2018-12-13",36.599998
"1009","2018-12-14",36.509998
"1010","2018-12-17",36.450001
"1011","2018-12-18",37
"1012","2018-12-19",36.740002
"1013","2018-12-20",37.029999
"1014","2018-12-21",35.740002
"1015","2018-12-24",34.759998
"1016","2018-12-26",35.610001
"1017","2018-12-27",35.779999
"1018","2018-12-28",35.98
"1019","2018-12-31",36.540001
"1020","2019-01-02",35.900002
"1021","2019-01-03",35.84
"1022","2019-01-04",36.169998
"1023","2019-01-07",35.400002
"1024","2019-01-08",35.41
"1025","2019-01-09",35.75
"1026","2019-01-10",36.299999
"1027","2019-01-11",35.93
"1028","2019-01-14",36.110001
"1029","2019-01-15",37.700001
"1030","2019-01-16",38.84
"1031","2019-01-17",39.48
"1032","2019-01-18",38.889999
"1033","2019-01-22",38.52
"1034","2019-01-23",38.700001
"1035","2019-01-24",38.400002
"1036","2019-01-25",38.27
"1037","2019-01-28",37.990002
"1038","2019-01-29",37.84
"1039","2019-01-30",37.849998
"1040","2019-01-31",38.57
"1041","2019-02-01",38.5
"1042","2019-02-04",38.669998
"1043","2019-02-05",38.709999
"1044","2019-02-06",38.84
"1045","2019-02-07",39.25
"1046","2019-02-08",39.599998
"1047","2019-02-11",40.029999
"1048","2019-02-12",39.880001
"1049","2019-02-13",39.779999
"1050","2019-02-14",39.689999
"1051","2019-02-15",40.610001
"1052","2019-02-19",41.040001
"1053","2019-02-20",42.07
"1054","2019-02-21",41.27
"1055","2019-02-22",40.799999
"1056","2019-02-25",40.919998
"1057","2019-02-26",41.029999
"1058","2019-02-27",41.310001
"1059","2019-02-28",41.09
"1060","2019-03-01",40.84
"1061","2019-03-04",41.110001
"1062","2019-03-05",41.290001
"1063","2019-03-06",40.560001
"1064","2019-03-07",39.900002
"1065","2019-03-08",39.880001
"1066","2019-03-11",40.110001
"1067","2019-03-12",40.049999
"1068","2019-03-13",39.849998
"1069","2019-03-14",39.849998
"1070","2019-03-15",40
"1071","2019-03-18",40.07
"1072","2019-03-19",39.580002
"1073","2019-03-20",39.580002
"1074","2019-03-21",40.110001
"1075","2019-03-22",39.740002
"1076","2019-03-25",39.700001
"1077","2019-03-26",39.950001
"1078","2019-03-27",40.310001
"1079","2019-03-28",40.299999
"1080","2019-03-29",40.080002
"1081","2019-04-01",40.07
"1082","2019-04-02",39.75
"1083","2019-04-03",37.580002
"1084","2019-04-04",37.52
"1085","2019-04-05",37.77
"1086","2019-04-08",37.630001
"1087","2019-04-09",37.549999
"1088","2019-04-10",38.25
"1089","2019-04-11",38.959999
"1090","2019-04-12",38.310001
"1091","2019-04-15",38.290001
"1092","2019-04-16",39.279999
"1093","2019-04-17",39.5
"1094","2019-04-18",39.610001
"1095","2019-04-22",39.610001
"1096","2019-04-23",40.040001
"1097","2019-04-24",40.75
"1098","2019-04-25",41.419998
"1099","2019-04-26",41.889999
"1100","2019-04-29",41.619999
"1101","2019-04-30",42.220001
"1102","2019-05-01",42.389999
"1103","2019-05-02",43.5
"1104","2019-05-03",45.299999
"1105","2019-05-06",45.970001
"1106","2019-05-07",45.290001
"1107","2019-05-08",45.299999
"1108","2019-05-09",45.43
"1109","2019-05-10",45.009998
"1110","2019-05-13",44.59
"1111","2019-05-14",45.049999
"1112","2019-05-15",45.18
"1113","2019-05-16",45.619999
"1114","2019-05-17",45.18
"1115","2019-05-20",44.91
"1116","2019-05-21",45.07
"1117","2019-05-22",45.200001
"1118","2019-05-23",44.959999
"1119","2019-05-24",44.919998
"1120","2019-05-28",44.860001
"1121","2019-05-29",44.860001
"1122","2019-05-30",44.48
"1123","2019-05-31",44.599998
"1124","2019-06-03",44.950001
"1125","2019-06-04",45.130001
"1126","2019-06-05",45.880001
"1127","2019-06-06",46.490002
"1128","2019-06-07",46.389999
"1129","2019-06-10",46.549999
"1130","2019-06-11",46.080002
"1131","2019-06-12",46.580002
"1132","2019-06-13",46.419998
"1133","2019-06-14",46.419998
"1134","2019-06-17",46.380001
"1135","2019-06-18",46.509998
"1136","2019-06-19",47.16
"1137","2019-06-20",47
"1138","2019-06-21",46.59
"1139","2019-06-24",46.080002
"1140","2019-06-25",46.32
"1141","2019-06-26",45.66
"1142","2019-06-27",46.279999
"1143","2019-06-28",46.900002
"1144","2019-07-01",46.75
"1145","2019-07-02",47
"1146","2019-07-03",47.32
"1147","2019-07-05",47.970001
"1148","2019-07-08",47.91
"1149","2019-07-09",48
"1150","2019-07-10",48.189999
"1151","2019-07-11",48
"1152","2019-07-12",47.860001
"1153","2019-07-15",47.73
"1154","2019-07-16",47.580002
"1155","2019-07-17",47.07
"1156","2019-07-18",47.099998
"1157","2019-07-19",47.23
"1158","2019-07-22",46.880001
"1159","2019-07-23",46.91
"1160","2019-07-24",47.290001
"1161","2019-07-25",47.470001
"1162","2019-07-26",48.080002
"1163","2019-07-29",47.549999
"1164","2019-07-30",47.889999
"1165","2019-07-31",47.830002
"1166","2019-08-01",46.869999
"1167","2019-08-02",47.439999
"1168","2019-08-05",47.220001
"1169","2019-08-06",48
"1170","2019-08-07",48.09
"1171","2019-08-08",48.380001
"1172","2019-08-09",48.029999
"1173","2019-08-12",48.43
"1174","2019-08-13",48.709999
"1175","2019-08-14",48.639999
"1176","2019-08-15",48.970001
"1177","2019-08-16",50.099998
"1178","2019-08-19",50.009998
"1179","2019-08-20",49.299999
"1180","2019-08-21",49.130001
"1181","2019-08-22",49.490002
"1182","2019-08-23",48.709999
"1183","2019-08-26",48.919998
"1184","2019-08-27",48.57
"1185","2019-08-28",48.939999
"1186","2019-08-29",49.259998
"1187","2019-08-30",49.279999
"1188","2019-09-03",49.110001
"1189","2019-09-04",49.619999
"1190","2019-09-05",49.740002
"1191","2019-09-06",50.150002
"1192","2019-09-09",50.880001
"1193","2019-09-10",49.93
"1194","2019-09-11",49.740002
"1195","2019-09-12",49.439999
"1196","2019-09-13",49.619999
"1197","2019-09-16",49.619999
"1198","2019-09-17",50.040001
"1199","2019-09-18",50.029999
"1200","2019-09-19",49.540001
"1201","2019-09-20",49.950001
"1202","2019-09-23",50.029999
"1203","2019-09-24",50.709999
"1204","2019-09-25",52.115002
"1205","2019-09-26",51.599998
"1206","2019-09-27",50.939999
"1207","2019-09-30",51.240002
"1208","2019-10-01",50.549999
"1209","2019-10-02",49.470001
"1210","2019-10-03",49.41
"1211","2019-10-04",50.52
"1212","2019-10-07",50.040001
"1213","2019-10-08",48.939999
"1214","2019-10-09",37.880001
"1215","2019-10-10",38.27
"1216","2019-10-11",37.919998
"1217","2019-10-14",38.195
"1218","2019-10-15",36.799999
"1219","2019-10-16",37.080002
"1220","2019-10-17",36.799999
"1221","2019-10-18",36.665001
"1222","2019-10-21",36.720001
"1223","2019-10-22",36.23
"1224","2019-10-23",35.189999
"1225","2019-10-24",34.59
"1226","2019-10-25",34.790001
"1227","2019-10-28",35.07
"1228","2019-10-29",34.939999
"1229","2019-10-30",35.52
"1230","2019-10-31",35.810001
"1231","2019-11-01",35.98
"1232","2019-11-04",35.700001
"1233","2019-11-05",35.419998
"1234","2019-11-06",35.740002
"1235","2019-11-07",34.950001
"1236","2019-11-08",34.68
"1237","2019-11-11",35.080002
"1238","2019-11-12",35.77
"1239","2019-11-13",35.169998
"1240","2019-11-14",36
"1241","2019-11-15",35.93
"1242","2019-11-18",36.540001
"1243","2019-11-19",36.869999
"1244","2019-11-20",37.27
"1245","2019-11-21",36.41
"1246","2019-11-22",36.610001
"1247","2019-11-25",37.419998
"1248","2019-11-26",39.169998
"1249","2019-11-27",39.619999
"1250","2019-11-29",39.560001
"1251","2019-12-02",39.299999
"1252","2019-12-03",39.369999
"1253","2019-12-04",39.419998
"1254","2019-12-05",39.810001
"1255","2019-12-06",40.540001
"1256","2019-12-09",40.73
"1257","2019-12-10",41.349998
"1258","2019-12-11",41.5
"1259","2019-12-12",42.25
"1260","2019-12-13",41.880001
"1261","2019-12-16",41.884998
"1262","2019-12-17",42.360001
"1263","2019-12-18",42.459999
"1264","2019-12-19",42.419998
"1265","2019-12-20",42.07
"1266","2019-12-23",42.080002
"1267","2019-12-24",42.049999
"1268","2019-12-26",41.990002
"1269","2019-12-27",41.490002
"1270","2019-12-30",41.009998
"1271","2019-12-31",41.209999
"1272","2020-01-02",40.75
"1273","2020-01-03",41.290001
"1274","2020-01-06",41.970001
"1275","2020-01-07",40.950001
"1276","2020-01-08",40.400002
"1277","2020-01-09",40.799999
"1278","2020-01-10",40.169998
"1279","2020-01-13",40.360001
"1280","2020-01-14",40.314999
"1281","2020-01-15",40.970001
"1282","2020-01-16",41.619999
"1283","2020-01-17",42.169998
"1284","2020-01-21",42.169998
"1285","2020-01-22",43.290001
"1286","2020-01-23",43.619999
"1287","2020-01-24",43.439999
"1288","2020-01-27",43.810001
"1289","2020-01-28",44.43
"1290","2020-01-29",43.810001
"1291","2020-01-30",43.810001
"1292","2020-01-31",42.939999
"1293","2020-02-03",42.970001
"1294","2020-02-04",41.68
"1295","2020-02-05",42.619999
"1296","2020-02-06",43.34
"1297","2020-02-07",43.07
"1298","2020-02-10",43.52
"1299","2020-02-11",43.98
"1300","2020-02-12",43.25
"1301","2020-02-13",43.669998
"1302","2020-02-14",43.509998
"1303","2020-02-18",43.580002
"1304","2020-02-19",43.549999
"1305","2020-02-20",43.450001
"1306","2020-02-21",46.099998
"1307","2020-02-24",45.439999
"1308","2020-02-25",44.950001
"1309","2020-02-26",46.509998
"1310","2020-02-27",44.044998
"1311","2020-02-28",40.41
"1312","2020-03-02",42.68
"1313","2020-03-03",41.689999
"1314","2020-03-04",43.080002
"1315","2020-03-05",41.950001
"1316","2020-03-06",42.299999
"1317","2020-03-09",38.869999
"1318","2020-03-10",39.240002
"1319","2020-03-11",37.07
"1320","2020-03-12",33.43
"1321","2020-03-13",34.849998
"1322","2020-03-16",32.810001
"1323","2020-03-17",35.900002
"1324","2020-03-18",27.74
"1325","2020-03-19",29.219999
"1326","2020-03-20",28.91
"1327","2020-03-23",30.75
"1328","2020-03-24",34.110001
"1329","2020-03-25",32.830002
"1330","2020-03-26",33.23
"1331","2020-03-27",33.349998
"1332","2020-03-30",34.82
"1333","2020-03-31",36.240002
"1334","2020-04-01",34.630001
"1335","2020-04-02",34.099998
"1336","2020-04-03",32.310001
"1337","2020-04-06",33.459999
"1338","2020-04-07",32.689999
"1339","2020-04-08",34.310001
"1340","2020-04-09",38.27
"1341","2020-04-13",36.700001
"1342","2020-04-14",37.400002
"1343","2020-04-15",35.66
"1344","2020-04-16",35.360001
"1345","2020-04-17",36.490002
"1346","2020-04-20",35.830002
"1347","2020-04-21",35.360001
"1348","2020-04-22",34.66
"1349","2020-04-23",34.009998
"1350","2020-04-24",34.049999
"1351","2020-04-27",35.959999
"1352","2020-04-28",36.75
"1353","2020-04-29",38.57
"1354","2020-04-30",35.48
"1355","2020-05-01",34.27
"1356","2020-05-04",33.900002
"1357","2020-05-05",34.119999
"1358","2020-05-06",31.5
"1359","2020-05-07",31.73
"1360","2020-05-08",33.509998
"1361","2020-05-11",32.27
"1362","2020-05-12",31.17
"1363","2020-05-13",29.58
"1364","2020-05-14",29.549999
"1365","2020-05-15",30.58
"1366","2020-05-18",33.470001
"1367","2020-05-19",32.52
"1368","2020-05-20",34.790001
"1369","2020-05-21",35.650002
"1370","2020-05-22",36
"1371","2020-05-26",35.700001
"1372","2020-05-27",38.919998
"1373","2020-05-28",38.450001
"1374","2020-05-29",38.669998
"1375","2020-06-01",37.439999
"1376","2020-06-02",38.080002
"1377","2020-06-03",39.18
"1378","2020-06-04",39.560001
"1379","2020-06-05",42.419998
"1380","2020-06-08",41.810001
"1381","2020-06-09",41.41
"1382","2020-06-10",40.84
"1383","2020-06-11",39.375
"1384","2020-06-12",41.82
"1385","2020-06-15",42.259998
"1386","2020-06-16",42.599998
"1387","2020-06-17",41.970001
"1388","2020-06-18",42.939999
"1389","2020-06-19",42.84
"1390","2020-06-22",43.290001
"1391","2020-06-23",44.610001
"1392","2020-06-24",43.82
"1393","2020-06-25",44.02
"1394","2020-06-26",43.52
"1395","2020-06-29",44.740002
"1396","2020-06-30",45
"1397","2020-07-01",44.41
"1398","2020-07-02",44.630001
"1399","2020-07-06",45.400002
"1400","2020-07-07",44.709999
"1401","2020-07-08",45.07
"1402","2020-07-09",44.830002
"1403","2020-07-10",45.75
"1404","2020-07-13",45.400002
"1405","2020-07-14",47.049999
"1406","2020-07-15",47.66
"1407","2020-07-16",47.400002
"1408","2020-07-17",47.470001
"1409","2020-07-20",46.91
"1410","2020-07-21",47.34
"1411","2020-07-22",47.049999
"1412","2020-07-23",47.91
"1413","2020-07-24",46.93
"1414","2020-07-27",46.689999
"1415","2020-07-28",45.91
"1416","2020-07-29",46.950001
"1417","2020-07-30",46.849998
"1418","2020-07-31",46.32
"1419","2020-08-03",46.360001
"1420","2020-08-04",45.259998
"1421","2020-08-05",45.945
"1422","2020-08-06",45.529999
"1423","2020-08-07",46.990002
"1424","2020-08-10",46.740002
"1425","2020-08-11",47.810001
"1426","2020-08-12",47.439999
"1427","2020-08-13",47.810001
"1428","2020-08-14",47.049999
"1429","2020-08-17",47.029999
"1430","2020-08-18",47.529999
"1431","2020-08-19",47.93
"1432","2020-08-20",48.41
"1433","2020-08-21",48.279999
"1434","2020-08-24",49.419998
"1435","2020-08-25",50.060001
"1436","2020-08-26",48.810001
"1437","2020-08-27",49.154999
"1438","2020-08-28",48.759998
"1439","2020-08-31",48.709999
"1440","2020-09-01",48.970001
"1441","2020-09-02",48.970001
"1442","2020-09-03",48.48
"1443","2020-09-04",47.73
"1444","2020-09-08",48.080002
"1445","2020-09-09",50.189999
"1446","2020-09-10",48.799999
"1447","2020-09-11",47.130001
"1448","2020-09-14",46.889999
"1449","2020-09-15",46.16
"1450","2020-09-16",45.93
"1451","2020-09-17",44.540001
"1452","2020-09-18",44.209999
"1453","2020-09-21",42.639999
"1454","2020-09-22",43.23
"1455","2020-09-23",42.099998
"1456","2020-09-24",43
"1457","2020-09-25",43.18
"1458","2020-09-28",44.080002
"1459","2020-09-29",43.959999
"1460","2020-09-30",44.529999
"1461","2020-10-01",44.41
"1462","2020-10-02",44.650002
"1463","2020-10-05",45.380001
"1464","2020-10-06",44.830002
"1465","2020-10-07",45.369999
"1466","2020-10-08",46.970001
"1467","2020-10-09",46.98
"1468","2020-10-12",49.139999
"1469","2020-10-13",47.139999
"1470","2020-10-14",48.709999
"1471","2020-10-15",48.98
"1472","2020-10-16",49.599998
"1473","2020-10-19",50.189999
"1474","2020-10-20",50.669998
"1475","2020-10-21",53.290001
"1476","2020-10-22",53.779999
"1477","2020-10-23",55.220001
"1478","2020-10-26",54.5
"1479","2020-10-27",52.740002
"1480","2020-10-28",52.330002
"1481","2020-10-29",50.41
"1482","2020-10-30",46.73
"1483","2020-11-02",47.869999
"1484","2020-11-03",47.09
"1485","2020-11-04",46.740002
"1486","2020-11-05",48.349998
"1487","2020-11-06",46.849998
"1488","2020-11-09",46.59
"1489","2020-11-10",49.09
"1490","2020-11-11",49.43
"1491","2020-11-12",49.360001
"1492","2020-11-13",50.16
"1493","2020-11-16",51.189999
"1494","2020-11-17",50.200001
"1495","2020-11-18",49.549999
"1496","2020-11-19",48.32
"1497","2020-11-20",46.889999
"1498","2020-11-23",46.610001
"1499","2020-11-24",46.900002
"1500","2020-11-25",47.07
"1501","2020-11-27",47.509998
