"","date","XOMA"
"1113","2011-06-02",60.400002
"1114","2011-06-03",59.599998
"1115","2011-06-06",58.599998
"1116","2011-06-07",58
"1117","2011-06-08",56.799999
"1118","2011-06-09",56.799999
"1119","2011-06-10",56.400002
"1120","2011-06-13",50.400002
"1121","2011-06-14",48.599998
"1122","2011-06-15",48
"1123","2011-06-16",46.599998
"1124","2011-06-17",47.200001
"1125","2011-06-20",45.400002
"1126","2011-06-21",46
"1127","2011-06-22",45.400002
"1128","2011-06-23",45.200001
"1129","2011-06-24",44.799999
"1130","2011-06-27",51.799999
"1131","2011-06-28",48.599998
"1132","2011-06-29",47.200001
"1133","2011-06-30",47
"1134","2011-07-01",47
"1135","2011-07-05",47.400002
"1136","2011-07-06",46.599998
"1137","2011-07-07",47.200001
"1138","2011-07-08",47
"1139","2011-07-11",45.200001
"1140","2011-07-12",45.599998
"1141","2011-07-13",48.200001
"1142","2011-07-14",46.599998
"1143","2011-07-15",46.400002
"1144","2011-07-18",45.200001
"1145","2011-07-19",45.200001
"1146","2011-07-20",44.400002
"1147","2011-07-21",45.400002
"1148","2011-07-22",44.599998
"1149","2011-07-25",45.200001
"1150","2011-07-26",44
"1151","2011-07-27",44.400002
"1152","2011-07-28",44.200001
"1153","2011-07-29",44
"1154","2011-08-01",44.400002
"1155","2011-08-02",41.599998
"1156","2011-08-03",42
"1157","2011-08-04",37.599998
"1158","2011-08-05",34.200001
"1159","2011-08-08",29.6
"1160","2011-08-09",31
"1161","2011-08-10",28.4
"1162","2011-08-11",29
"1163","2011-08-12",40
"1164","2011-08-15",42
"1165","2011-08-16",45.200001
"1166","2011-08-17",42.599998
"1167","2011-08-18",38.200001
"1168","2011-08-19",38.200001
"1169","2011-08-22",35
"1170","2011-08-23",36.200001
"1171","2011-08-24",34.599998
"1172","2011-08-25",37.599998
"1173","2011-08-26",37
"1174","2011-08-29",40.599998
"1175","2011-08-30",41.200001
"1176","2011-08-31",39.200001
"1177","2011-09-01",39.400002
"1178","2011-09-02",37.200001
"1179","2011-09-06",37.200001
"1180","2011-09-07",39
"1181","2011-09-08",37.799999
"1182","2011-09-09",37.200001
"1183","2011-09-12",38.200001
"1184","2011-09-13",38.200001
"1185","2011-09-14",38.400002
"1186","2011-09-15",40.200001
"1187","2011-09-16",43.599998
"1188","2011-09-19",40.599998
"1189","2011-09-20",40.200001
"1190","2011-09-21",39.200001
"1191","2011-09-22",37.200001
"1192","2011-09-23",37
"1193","2011-09-26",36.200001
"1194","2011-09-27",37.200001
"1195","2011-09-28",35.200001
"1196","2011-09-29",34
"1197","2011-09-30",35
"1198","2011-10-03",30.799999
"1199","2011-10-04",32
"1200","2011-10-05",36.599998
"1201","2011-10-06",36.200001
"1202","2011-10-07",35.200001
"1203","2011-10-10",36
"1204","2011-10-11",35.799999
"1205","2011-10-12",34.400002
"1206","2011-10-13",34.400002
"1207","2011-10-14",33.400002
"1208","2011-10-17",33.599998
"1209","2011-10-18",34
"1210","2011-10-19",33.799999
"1211","2011-10-20",33.599998
"1212","2011-10-21",33.400002
"1213","2011-10-24",34.400002
"1214","2011-10-25",33.599998
"1215","2011-10-26",33.599998
"1216","2011-10-27",33.799999
"1217","2011-10-28",34.200001
"1218","2011-10-31",33
"1219","2011-11-01",31.6
"1220","2011-11-02",33.400002
"1221","2011-11-03",32.799999
"1222","2011-11-04",33.400002
"1223","2011-11-07",33
"1224","2011-11-08",32.400002
"1225","2011-11-09",31.200001
"1226","2011-11-10",32
"1227","2011-11-11",31.6
"1228","2011-11-14",32.599998
"1229","2011-11-15",31.799999
"1230","2011-11-16",30.6
"1231","2011-11-17",30
"1232","2011-11-18",30.4
"1233","2011-11-21",29.4
"1234","2011-11-22",28.799999
"1235","2011-11-23",27.6
"1236","2011-11-25",30.799999
"1237","2011-11-28",31.799999
"1238","2011-11-29",31.4
"1239","2011-11-30",29
"1240","2011-12-01",29.799999
"1241","2011-12-02",29.6
"1242","2011-12-05",30.4
"1243","2011-12-06",30.200001
"1244","2011-12-07",30
"1245","2011-12-08",29
"1246","2011-12-09",29.799999
"1247","2011-12-12",29.6
"1248","2011-12-13",28.6
"1249","2011-12-14",25.200001
"1250","2011-12-15",24.4
"1251","2011-12-16",23
"1252","2011-12-19",22
"1253","2011-12-20",22.200001
"1254","2011-12-21",23.4
"1255","2011-12-22",23.799999
"1256","2011-12-23",24.799999
"1257","2011-12-27",23.200001
"1258","2011-12-28",22.799999
"1259","2011-12-29",22.799999
"1260","2011-12-30",23
"1261","2012-01-03",25
"1262","2012-01-04",24.799999
"1263","2012-01-05",25
"1264","2012-01-06",25.6
"1265","2012-01-09",27.799999
"1266","2012-01-10",28.200001
"1267","2012-01-11",31.4
"1268","2012-01-12",36.799999
"1269","2012-01-13",34.400002
"1270","2012-01-17",33.599998
"1271","2012-01-18",34
"1272","2012-01-19",33
"1273","2012-01-20",33.200001
"1274","2012-01-23",32.799999
"1275","2012-01-24",31.4
"1276","2012-01-25",29.4
"1277","2012-01-26",28.4
"1278","2012-01-27",27.799999
"1279","2012-01-30",27.799999
"1280","2012-01-31",27.799999
"1281","2012-02-01",28.4
"1282","2012-02-02",26.799999
"1283","2012-02-03",26.799999
"1284","2012-02-06",32.599998
"1285","2012-02-07",30.6
"1286","2012-02-08",31.6
"1287","2012-02-09",31.799999
"1288","2012-02-10",30.6
"1289","2012-02-13",31.200001
"1290","2012-02-14",30
"1291","2012-02-15",31
"1292","2012-02-16",31.4
"1293","2012-02-17",31
"1294","2012-02-21",30
"1295","2012-02-22",28.799999
"1296","2012-02-23",30
"1297","2012-02-24",29.6
"1298","2012-02-27",31
"1299","2012-02-28",31.200001
"1300","2012-02-29",30.200001
"1301","2012-03-01",30.200001
"1302","2012-03-02",30
"1303","2012-03-05",29
"1304","2012-03-06",37.400002
"1305","2012-03-07",37
"1306","2012-03-08",37
"1307","2012-03-09",37.200001
"1308","2012-03-12",37
"1309","2012-03-13",37.599998
"1310","2012-03-14",39.200001
"1311","2012-03-15",42.400002
"1312","2012-03-16",46
"1313","2012-03-19",47
"1314","2012-03-20",46.400002
"1315","2012-03-21",46.799999
"1316","2012-03-22",44.400002
"1317","2012-03-23",43.799999
"1318","2012-03-26",47.400002
"1319","2012-03-27",54.599998
"1320","2012-03-28",51.799999
"1321","2012-03-29",53.599998
"1322","2012-03-30",55.400002
"1323","2012-04-02",55.200001
"1324","2012-04-03",55
"1325","2012-04-04",54.200001
"1326","2012-04-05",55.799999
"1327","2012-04-09",53
"1328","2012-04-10",50
"1329","2012-04-11",52.400002
"1330","2012-04-12",54
"1331","2012-04-13",54
"1332","2012-04-16",51.400002
"1333","2012-04-17",52
"1334","2012-04-18",52
"1335","2012-04-19",55.599998
"1336","2012-04-20",55.799999
"1337","2012-04-23",54.799999
"1338","2012-04-24",56.599998
"1339","2012-04-25",56
"1340","2012-04-26",55.200001
"1341","2012-04-27",55.599998
"1342","2012-04-30",57.799999
"1343","2012-05-01",58.799999
"1344","2012-05-02",60.400002
"1345","2012-05-03",60.799999
"1346","2012-05-04",60.200001
"1347","2012-05-07",61.200001
"1348","2012-05-08",62
"1349","2012-05-09",54.599998
"1350","2012-05-10",49.400002
"1351","2012-05-11",52.400002
"1352","2012-05-14",51.799999
"1353","2012-05-15",50.400002
"1354","2012-05-16",48.200001
"1355","2012-05-17",48.400002
"1356","2012-05-18",47.400002
"1357","2012-05-21",48.400002
"1358","2012-05-22",48.200001
"1359","2012-05-23",47.799999
"1360","2012-05-24",47.200001
"1361","2012-05-25",47.599998
"1362","2012-05-29",50
"1363","2012-05-30",48.200001
"1364","2012-05-31",47.799999
"1365","2012-06-01",47.200001
"1366","2012-06-04",45.799999
"1367","2012-06-05",46
"1368","2012-06-06",48.200001
"1369","2012-06-07",48
"1370","2012-06-08",52.799999
"1371","2012-06-11",50.400002
"1372","2012-06-12",49.400002
"1373","2012-06-13",50.799999
"1374","2012-06-14",53.200001
"1375","2012-06-15",53.200001
"1376","2012-06-18",53.400002
"1377","2012-06-19",53.599998
"1378","2012-06-20",54
"1379","2012-06-21",53.200001
"1380","2012-06-22",53.200001
"1381","2012-06-25",55
"1382","2012-06-26",55.400002
"1383","2012-06-27",60.599998
"1384","2012-06-28",58
"1385","2012-06-29",59.599998
"1386","2012-07-02",60
"1387","2012-07-03",68.800003
"1388","2012-07-05",69
"1389","2012-07-06",76.599998
"1390","2012-07-09",78
"1391","2012-07-10",78.400002
"1392","2012-07-11",79
"1393","2012-07-12",75.400002
"1394","2012-07-13",75.800003
"1395","2012-07-16",74
"1396","2012-07-17",75.199997
"1397","2012-07-18",74.199997
"1398","2012-07-19",70.599998
"1399","2012-07-20",73
"1400","2012-07-23",70.199997
"1401","2012-07-24",70
"1402","2012-07-25",69.599998
"1403","2012-07-26",72.400002
"1404","2012-07-27",76
"1405","2012-07-30",73.800003
"1406","2012-07-31",72.599998
"1407","2012-08-01",65
"1408","2012-08-02",62.400002
"1409","2012-08-03",65.800003
"1410","2012-08-06",65.599998
"1411","2012-08-07",63.400002
"1412","2012-08-08",63.599998
"1413","2012-08-09",63.200001
"1414","2012-08-10",62.400002
"1415","2012-08-13",63
"1416","2012-08-14",61.200001
"1417","2012-08-15",64.199997
"1418","2012-08-16",64.199997
"1419","2012-08-17",64.800003
"1420","2012-08-20",64
"1421","2012-08-21",63.400002
"1422","2012-08-22",64.199997
"1423","2012-08-23",61.599998
"1424","2012-08-24",63.799999
"1425","2012-08-27",64
"1426","2012-08-28",66.199997
"1427","2012-08-29",69.400002
"1428","2012-08-30",67.800003
"1429","2012-08-31",69.400002
"1430","2012-09-04",69.199997
"1431","2012-09-05",69
"1432","2012-09-06",72.400002
"1433","2012-09-07",71.599998
"1434","2012-09-10",71.400002
"1435","2012-09-11",68.599998
"1436","2012-09-12",69
"1437","2012-09-13",71.599998
"1438","2012-09-14",75.199997
"1439","2012-09-17",77.400002
"1440","2012-09-18",78
"1441","2012-09-19",77.400002
"1442","2012-09-20",77.800003
"1443","2012-09-21",76.599998
"1444","2012-09-24",76.800003
"1445","2012-09-25",76.199997
"1446","2012-09-26",70.599998
"1447","2012-09-27",74.800003
"1448","2012-09-28",73.800003
"1449","2012-10-01",73.199997
"1450","2012-10-02",71.800003
"1451","2012-10-03",73
"1452","2012-10-04",71.599998
"1453","2012-10-05",72.400002
"1454","2012-10-08",70.199997
"1455","2012-10-09",66
"1456","2012-10-10",65.800003
"1457","2012-10-11",66.199997
"1458","2012-10-12",65
"1459","2012-10-15",65.800003
"1460","2012-10-16",67.599998
"1461","2012-10-17",67.599998
"1462","2012-10-18",67.599998
"1463","2012-10-19",64.199997
"1464","2012-10-22",64.400002
"1465","2012-10-23",64.400002
"1466","2012-10-24",59.799999
"1467","2012-10-25",56.599998
"1468","2012-10-26",56.200001
"1469","2012-10-31",54.799999
"1470","2012-11-01",56.400002
"1471","2012-11-02",54.599998
"1472","2012-11-05",55
"1473","2012-11-06",55.400002
"1474","2012-11-07",53
"1475","2012-11-08",53
"1476","2012-11-09",53.599998
"1477","2012-11-12",53.200001
"1478","2012-11-13",55.200001
"1479","2012-11-14",53.400002
"1480","2012-11-15",52.400002
"1481","2012-11-16",52
"1482","2012-11-19",52.200001
"1483","2012-11-20",53.599998
"1484","2012-11-21",55.799999
"1485","2012-11-23",56.200001
"1486","2012-11-26",59.599998
"1487","2012-11-27",57.200001
"1488","2012-11-28",59.400002
"1489","2012-11-29",60.200001
"1490","2012-11-30",61
"1491","2012-12-03",59.799999
"1492","2012-12-04",59.599998
"1493","2012-12-05",59
"1494","2012-12-06",55.799999
"1495","2012-12-07",56
"1496","2012-12-10",55
"1497","2012-12-11",55
"1498","2012-12-12",54.400002
"1499","2012-12-13",53.200001
"1500","2012-12-14",52.400002
"1501","2012-12-17",53
"1502","2012-12-18",53.400002
"1503","2012-12-19",52.599998
"1504","2012-12-20",52.599998
"1505","2012-12-21",51
"1506","2012-12-24",50
"1507","2012-12-26",48.799999
"1508","2012-12-27",48
"1509","2012-12-28",47.599998
"1510","2012-12-31",48
"1511","2013-01-02",51.799999
"1512","2013-01-03",54.400002
"1513","2013-01-04",55
"1514","2013-01-07",57.799999
"1515","2013-01-08",59.200001
"1516","2013-01-09",59.200001
"1517","2013-01-10",57
"1518","2013-01-11",56.599998
"1519","2013-01-14",56.200001
"1520","2013-01-15",56.400002
"1521","2013-01-16",55
"1522","2013-01-17",54.599998
"1523","2013-01-18",53.200001
"1524","2013-01-22",53.200001
"1525","2013-01-23",54.599998
"1526","2013-01-24",54
"1527","2013-01-25",53.799999
"1528","2013-01-28",54.200001
"1529","2013-01-29",53.599998
"1530","2013-01-30",51.599998
"1531","2013-01-31",53.799999
"1532","2013-02-01",54
"1533","2013-02-04",53.599998
"1534","2013-02-05",56.599998
"1535","2013-02-06",56.599998
"1536","2013-02-07",55.400002
"1537","2013-02-08",54.599998
"1538","2013-02-11",54.200001
"1539","2013-02-12",54.400002
"1540","2013-02-13",55
"1541","2013-02-14",54
"1542","2013-02-15",53.799999
"1543","2013-02-19",54
"1544","2013-02-20",52.200001
"1545","2013-02-21",52.400002
"1546","2013-02-22",51.599998
"1547","2013-02-25",50.200001
"1548","2013-02-26",50.599998
"1549","2013-02-27",50.200001
"1550","2013-02-28",54.400002
"1551","2013-03-01",55.799999
"1552","2013-03-04",57
"1553","2013-03-05",58.599998
"1554","2013-03-06",59
"1555","2013-03-07",59.599998
"1556","2013-03-08",60.200001
"1557","2013-03-11",60.599998
"1558","2013-03-12",60.599998
"1559","2013-03-13",63.599998
"1560","2013-03-14",66.199997
"1561","2013-03-15",66
"1562","2013-03-18",66.199997
"1563","2013-03-19",67.400002
"1564","2013-03-20",68.199997
"1565","2013-03-21",68.199997
"1566","2013-03-22",70
"1567","2013-03-25",71
"1568","2013-03-26",69
"1569","2013-03-27",69.800003
"1570","2013-03-28",69.800003
"1571","2013-04-01",66.599998
"1572","2013-04-02",67.800003
"1573","2013-04-03",66.400002
"1574","2013-04-04",69.400002
"1575","2013-04-05",68
"1576","2013-04-08",69.800003
"1577","2013-04-09",69.800003
"1578","2013-04-10",69.599998
"1579","2013-04-11",70.599998
"1580","2013-04-12",71.400002
"1581","2013-04-15",68.400002
"1582","2013-04-16",70.800003
"1583","2013-04-17",66.599998
"1584","2013-04-18",64.800003
"1585","2013-04-19",68.599998
"1586","2013-04-22",67.199997
"1587","2013-04-23",69.599998
"1588","2013-04-24",69.199997
"1589","2013-04-25",69
"1590","2013-04-26",69.400002
"1591","2013-04-29",69.800003
"1592","2013-04-30",70
"1593","2013-05-01",64.599998
"1594","2013-05-02",65.599998
"1595","2013-05-03",67
"1596","2013-05-06",65.599998
"1597","2013-05-07",64.199997
"1598","2013-05-08",62.599998
"1599","2013-05-09",76.599998
"1600","2013-05-10",79.400002
"1601","2013-05-13",86
"1602","2013-05-14",83.599998
"1603","2013-05-15",84.400002
"1604","2013-05-16",84.199997
"1605","2013-05-17",84.400002
"1606","2013-05-20",83.199997
"1607","2013-05-21",83.599998
"1608","2013-05-22",79.199997
"1609","2013-05-23",82.599998
"1610","2013-05-24",81.800003
"1611","2013-05-28",84.199997
"1612","2013-05-29",82.400002
"1613","2013-05-30",84.599998
"1614","2013-05-31",83.800003
"1615","2013-06-03",83.599998
"1616","2013-06-04",81.800003
"1617","2013-06-05",81.599998
"1618","2013-06-06",81.599998
"1619","2013-06-07",82.400002
"1620","2013-06-10",81.800003
"1621","2013-06-11",82
"1622","2013-06-12",80.199997
"1623","2013-06-13",81.199997
"1624","2013-06-14",80
"1625","2013-06-17",77
"1626","2013-06-18",76.800003
"1627","2013-06-19",72.800003
"1628","2013-06-20",70
"1629","2013-06-21",71.599998
"1630","2013-06-24",66.599998
"1631","2013-06-25",69
"1632","2013-06-26",72.800003
"1633","2013-06-27",71.800003
"1634","2013-06-28",72.599998
"1635","2013-07-01",73.400002
"1636","2013-07-02",73.599998
"1637","2013-07-03",77.199997
"1638","2013-07-05",78.599998
"1639","2013-07-08",77
"1640","2013-07-09",78.599998
"1641","2013-07-10",77.400002
"1642","2013-07-11",78.599998
"1643","2013-07-12",90.599998
"1644","2013-07-15",94.800003
"1645","2013-07-16",94.199997
"1646","2013-07-17",93.400002
"1647","2013-07-18",94.400002
"1648","2013-07-19",97.199997
"1649","2013-07-22",99.199997
"1650","2013-07-23",101.599998
"1651","2013-07-24",100.400002
"1652","2013-07-25",104.800003
"1653","2013-07-26",104.800003
"1654","2013-07-29",108.199997
"1655","2013-07-30",108
"1656","2013-07-31",108.599998
"1657","2013-08-01",106.199997
"1658","2013-08-02",107.800003
"1659","2013-08-05",106.599998
"1660","2013-08-06",105
"1661","2013-08-07",106
"1662","2013-08-08",83.400002
"1663","2013-08-09",80.400002
"1664","2013-08-12",77.400002
"1665","2013-08-13",80
"1666","2013-08-14",79.800003
"1667","2013-08-15",78.599998
"1668","2013-08-16",78.199997
"1669","2013-08-19",72.400002
"1670","2013-08-20",81.400002
"1671","2013-08-21",80.400002
"1672","2013-08-22",90
"1673","2013-08-23",88.400002
"1674","2013-08-26",93.800003
"1675","2013-08-27",86.199997
"1676","2013-08-28",95.400002
"1677","2013-08-29",95.199997
"1678","2013-08-30",93.400002
"1679","2013-09-03",92.800003
"1680","2013-09-04",92.800003
"1681","2013-09-05",91.800003
"1682","2013-09-06",94.199997
"1683","2013-09-09",98.800003
"1684","2013-09-10",97.199997
"1685","2013-09-11",94
"1686","2013-09-12",91.599998
"1687","2013-09-13",92
"1688","2013-09-16",91.199997
"1689","2013-09-17",92.599998
"1690","2013-09-18",91.599998
"1691","2013-09-19",91.800003
"1692","2013-09-20",91.400002
"1693","2013-09-23",89.199997
"1694","2013-09-24",90
"1695","2013-09-25",88
"1696","2013-09-26",88.400002
"1697","2013-09-27",88.199997
"1698","2013-09-30",89.800003
"1699","2013-10-01",103.199997
"1700","2013-10-02",108.199997
"1701","2013-10-03",104.599998
"1702","2013-10-04",107.800003
"1703","2013-10-07",103.599998
"1704","2013-10-08",96.400002
"1705","2013-10-09",88.800003
"1706","2013-10-10",93.599998
"1707","2013-10-11",93.400002
"1708","2013-10-14",95.800003
"1709","2013-10-15",90.800003
"1710","2013-10-16",93
"1711","2013-10-17",96.400002
"1712","2013-10-18",94.800003
"1713","2013-10-21",90.599998
"1714","2013-10-22",92.400002
"1715","2013-10-23",93.599998
"1716","2013-10-24",96.800003
"1717","2013-10-25",94.199997
"1718","2013-10-28",92.800003
"1719","2013-10-29",89.800003
"1720","2013-10-30",87.400002
"1721","2013-10-31",90.199997
"1722","2013-11-01",84.199997
"1723","2013-11-04",86
"1724","2013-11-05",85.800003
"1725","2013-11-06",87.599998
"1726","2013-11-07",80.400002
"1727","2013-11-08",77.599998
"1728","2013-11-11",74.400002
"1729","2013-11-12",79.599998
"1730","2013-11-13",80.800003
"1731","2013-11-14",82.400002
"1732","2013-11-15",83.199997
"1733","2013-11-18",78
"1734","2013-11-19",76.599998
"1735","2013-11-20",77.199997
"1736","2013-11-21",81.199997
"1737","2013-11-22",83.199997
"1738","2013-11-25",82
"1739","2013-11-26",85.599998
"1740","2013-11-27",92.400002
"1741","2013-11-29",95.599998
"1742","2013-12-02",116.800003
"1743","2013-12-03",117.599998
"1744","2013-12-04",122.199997
"1745","2013-12-05",120.199997
"1746","2013-12-06",120.400002
"1747","2013-12-09",118.599998
"1748","2013-12-10",120.199997
"1749","2013-12-11",112.400002
"1750","2013-12-12",113.199997
"1751","2013-12-13",105.400002
"1752","2013-12-16",110.400002
"1753","2013-12-17",109
"1754","2013-12-18",116.199997
"1755","2013-12-19",126
"1756","2013-12-20",134
"1757","2013-12-23",137
"1758","2013-12-24",141.399994
"1759","2013-12-26",146
"1760","2013-12-27",138.199997
"1761","2013-12-30",139
"1762","2013-12-31",134.600006
"1763","2014-01-02",138.399994
"1764","2014-01-03",141.800003
"1765","2014-01-06",141.199997
"1766","2014-01-07",140
"1767","2014-01-08",143.199997
"1768","2014-01-09",163.399994
"1769","2014-01-10",166.399994
"1770","2014-01-13",157.800003
"1771","2014-01-14",166.399994
"1772","2014-01-15",163.800003
"1773","2014-01-16",167.600006
"1774","2014-01-17",164
"1775","2014-01-21",168
"1776","2014-01-22",165.199997
"1777","2014-01-23",166.600006
"1778","2014-01-24",150.199997
"1779","2014-01-27",147.800003
"1780","2014-01-28",152.600006
"1781","2014-01-29",153
"1782","2014-01-30",159.399994
"1783","2014-01-31",155.399994
"1784","2014-02-03",142.399994
"1785","2014-02-04",147
"1786","2014-02-05",141.600006
"1787","2014-02-06",140.199997
"1788","2014-02-07",146.600006
"1789","2014-02-10",153.600006
"1790","2014-02-11",149.800003
"1791","2014-02-12",148.199997
"1792","2014-02-13",149.800003
"1793","2014-02-14",146.800003
"1794","2014-02-18",148.800003
"1795","2014-02-19",145.399994
"1796","2014-02-20",152
"1797","2014-02-21",169.600006
"1798","2014-02-24",177
"1799","2014-02-25",185.199997
"1800","2014-02-26",178.600006
"1801","2014-02-27",178.199997
"1802","2014-02-28",167.199997
"1803","2014-03-03",178.199997
"1804","2014-03-04",188.800003
"1805","2014-03-05",136.399994
"1806","2014-03-06",131
"1807","2014-03-07",126.599998
"1808","2014-03-10",128.600006
"1809","2014-03-11",117.400002
"1810","2014-03-12",121.199997
"1811","2014-03-13",123
"1812","2014-03-14",120.400002
"1813","2014-03-17",119
"1814","2014-03-18",128
"1815","2014-03-19",126
"1816","2014-03-20",124.599998
"1817","2014-03-21",121.199997
"1818","2014-03-24",108.199997
"1819","2014-03-25",108
"1820","2014-03-26",100.599998
"1821","2014-03-27",105.199997
"1822","2014-03-28",99.199997
"1823","2014-03-31",104.199997
"1824","2014-04-01",105.400002
"1825","2014-04-02",104.800003
"1826","2014-04-03",98.400002
"1827","2014-04-04",93
"1828","2014-04-07",92.400002
"1829","2014-04-08",93.400002
"1830","2014-04-09",94.800003
"1831","2014-04-10",86
"1832","2014-04-11",82.800003
"1833","2014-04-14",79.199997
"1834","2014-04-15",84
"1835","2014-04-16",86.400002
"1836","2014-04-17",84.199997
"1837","2014-04-21",86.599998
"1838","2014-04-22",89
"1839","2014-04-23",86
"1840","2014-04-24",84
"1841","2014-04-25",79.199997
"1842","2014-04-28",76.400002
"1843","2014-04-29",91.800003
"1844","2014-04-30",88.800003
"1845","2014-05-01",87.599998
"1846","2014-05-02",86
"1847","2014-05-05",93
"1848","2014-05-06",85.800003
"1849","2014-05-07",84.199997
"1850","2014-05-08",68.599998
"1851","2014-05-09",72.800003
"1852","2014-05-12",78.599998
"1853","2014-05-13",76.800003
"1854","2014-05-14",74.199997
"1855","2014-05-15",71.800003
"1856","2014-05-16",72.599998
"1857","2014-05-19",75.199997
"1858","2014-05-20",73
"1859","2014-05-21",74.599998
"1860","2014-05-22",77.400002
"1861","2014-05-23",81
"1862","2014-05-27",83.400002
"1863","2014-05-28",82.800003
"1864","2014-05-29",84.400002
"1865","2014-05-30",82.800003
"1866","2014-06-02",81
"1867","2014-06-03",79.800003
"1868","2014-06-04",82
"1869","2014-06-05",88.199997
"1870","2014-06-06",92.199997
"1871","2014-06-09",96.599998
"1872","2014-06-10",93.199997
"1873","2014-06-11",93.800003
"1874","2014-06-12",95
"1875","2014-06-13",89.199997
"1876","2014-06-16",93.199997
"1877","2014-06-17",97.400002
"1878","2014-06-18",97.599998
"1879","2014-06-19",97.199997
"1880","2014-06-20",95.400002
"1881","2014-06-23",96.400002
"1882","2014-06-24",93.400002
"1883","2014-06-25",93.400002
"1884","2014-06-26",91.800003
"1885","2014-06-27",93
"1886","2014-06-30",91.800003
"1887","2014-07-01",95.199997
"1888","2014-07-02",96.599998
"1889","2014-07-03",94.199997
"1890","2014-07-07",89
"1891","2014-07-08",82.400002
"1892","2014-07-09",85.199997
"1893","2014-07-10",82.199997
"1894","2014-07-11",85
"1895","2014-07-14",83
"1896","2014-07-15",80.199997
"1897","2014-07-16",78.199997
"1898","2014-07-17",74
"1899","2014-07-18",76.800003
"1900","2014-07-21",80.599998
"1901","2014-07-22",80.599998
"1902","2014-07-23",83
"1903","2014-07-24",81.400002
"1904","2014-07-25",78.599998
"1905","2014-07-28",77
"1906","2014-07-29",78.400002
"1907","2014-07-30",81.199997
"1908","2014-07-31",77.599998
"1909","2014-08-01",78.199997
"1910","2014-08-04",80.599998
"1911","2014-08-05",78.199997
"1912","2014-08-06",78
"1913","2014-08-07",77.800003
"1914","2014-08-08",80.400002
"1915","2014-08-11",84.400002
"1916","2014-08-12",83.400002
"1917","2014-08-13",83.199997
"1918","2014-08-14",86.400002
"1919","2014-08-15",86
"1920","2014-08-18",87.400002
"1921","2014-08-19",87.800003
"1922","2014-08-20",85.800003
"1923","2014-08-21",83.599998
"1924","2014-08-22",84.800003
"1925","2014-08-25",84
"1926","2014-08-26",88
"1927","2014-08-27",86.400002
"1928","2014-08-28",87.199997
"1929","2014-08-29",87.599998
"1930","2014-09-02",86.199997
"1931","2014-09-03",87.599998
"1932","2014-09-04",93
"1933","2014-09-05",89.400002
"1934","2014-09-08",91.400002
"1935","2014-09-09",88.199997
"1936","2014-09-10",90.599998
"1937","2014-09-11",97
"1938","2014-09-12",94.599998
"1939","2014-09-15",90.199997
"1940","2014-09-16",91.400002
"1941","2014-09-17",92.599998
"1942","2014-09-18",91.599998
"1943","2014-09-19",90.800003
"1944","2014-09-22",88.599998
"1945","2014-09-23",86.599998
"1946","2014-09-24",88.800003
"1947","2014-09-25",85.599998
"1948","2014-09-26",86.599998
"1949","2014-09-29",85.400002
"1950","2014-09-30",84.199997
"1951","2014-10-01",82
"1952","2014-10-02",82
"1953","2014-10-03",83.400002
"1954","2014-10-06",80.599998
"1955","2014-10-07",77.800003
"1956","2014-10-08",80
"1957","2014-10-09",74.400002
"1958","2014-10-10",74
"1959","2014-10-13",75.599998
"1960","2014-10-14",76.199997
"1961","2014-10-15",78.800003
"1962","2014-10-16",81.400002
"1963","2014-10-17",80.599998
"1964","2014-10-20",85
"1965","2014-10-21",85.400002
"1966","2014-10-22",84.599998
"1967","2014-10-23",87.400002
"1968","2014-10-24",86
"1969","2014-10-27",88.400002
"1970","2014-10-28",91.800003
"1971","2014-10-29",89
"1972","2014-10-30",91.400002
"1973","2014-10-31",85.800003
"1974","2014-11-03",85.800003
"1975","2014-11-04",83.599998
"1976","2014-11-05",80
"1977","2014-11-06",82.400002
"1978","2014-11-07",76.199997
"1979","2014-11-10",78
"1980","2014-11-11",80.800003
"1981","2014-11-12",81.599998
"1982","2014-11-13",79.400002
"1983","2014-11-14",78.400002
"1984","2014-11-17",79.599998
"1985","2014-11-18",81.199997
"1986","2014-11-19",82.400002
"1987","2014-11-20",90.800003
"1988","2014-11-21",91.800003
"1989","2014-11-24",105.400002
"1990","2014-11-25",110.400002
"1991","2014-11-26",114
"1992","2014-11-28",113.800003
"1993","2014-12-01",111.199997
"1994","2014-12-02",101.800003
"1995","2014-12-03",95.199997
"1996","2014-12-04",89.199997
"1997","2014-12-05",93.400002
"1998","2014-12-08",99
"1999","2014-12-09",98.599998
"2000","2014-12-10",95.400002
"2001","2014-12-11",94
"2002","2014-12-12",93.599998
"2003","2014-12-15",86
"2004","2014-12-16",83
"2005","2014-12-17",86.400002
"2006","2014-12-18",85
"2007","2014-12-19",80.199997
"2008","2014-12-22",79.199997
"2009","2014-12-23",71.400002
"2010","2014-12-24",73.599998
"2011","2014-12-26",74
"2012","2014-12-29",73
"2013","2014-12-30",71.800003
"2014","2014-12-31",71.800003
"2015","2015-01-02",71
"2016","2015-01-05",77.400002
"2017","2015-01-06",70.199997
"2018","2015-01-07",73.199997
"2019","2015-01-08",74.599998
"2020","2015-01-09",73.199997
"2021","2015-01-12",74.599998
"2022","2015-01-13",73
"2023","2015-01-14",72.199997
"2024","2015-01-15",69.800003
"2025","2015-01-16",70
