"","date","VNET"
"1918","2018-12-03",9.98
"1919","2018-12-04",9.48
"1920","2018-12-06",9.7
"1921","2018-12-07",9.39
"1922","2018-12-10",9.16
"1923","2018-12-11",9.12
"1924","2018-12-12",9.43
"1925","2018-12-13",9.5
"1926","2018-12-14",9.47
"1927","2018-12-17",9.11
"1928","2018-12-18",9.36
"1929","2018-12-19",9.23
"1930","2018-12-20",9.18
"1931","2018-12-21",8.66
"1932","2018-12-24",8.65
"1933","2018-12-26",8.9
"1934","2018-12-27",8.72
"1935","2018-12-28",8.63
"1936","2018-12-31",8.64
"1937","2019-01-02",8.55
"1938","2019-01-03",8.59
"1939","2019-01-04",8.88
"1940","2019-01-07",8.86
"1941","2019-01-08",9.4
"1942","2019-01-09",9.43
"1943","2019-01-10",9.4
"1944","2019-01-11",9.51
"1945","2019-01-14",9.48
"1946","2019-01-15",9.52
"1947","2019-01-16",9.52
"1948","2019-01-17",9.5
"1949","2019-01-18",9.41
"1950","2019-01-22",8.9
"1951","2019-01-23",8.83
"1952","2019-01-24",8.73
"1953","2019-01-25",8.93
"1954","2019-01-28",8.83
"1955","2019-01-29",8.83
"1956","2019-01-30",8.74
"1957","2019-01-31",8.98
"1958","2019-02-01",9.09
"1959","2019-02-04",9.26
"1960","2019-02-05",9.41
"1961","2019-02-06",9.4
"1962","2019-02-07",9.29
"1963","2019-02-08",9.31
"1964","2019-02-11",9.36
"1965","2019-02-12",9.23
"1966","2019-02-13",8.9
"1967","2019-02-14",9.12
"1968","2019-02-15",8.88
"1969","2019-02-19",8.89
"1970","2019-02-20",8.74
"1971","2019-02-21",8.78
"1972","2019-02-22",9.41
"1973","2019-02-25",9.91
"1974","2019-02-26",10
"1975","2019-02-27",10.13
"1976","2019-02-28",9.44
"1977","2019-03-01",8.54
"1978","2019-03-04",8.97
"1979","2019-03-05",8.44
"1980","2019-03-06",8.62
"1981","2019-03-07",8.79
"1982","2019-03-08",8.81
"1983","2019-03-11",8.76
"1984","2019-03-12",8.75
"1985","2019-03-13",8.71
"1986","2019-03-14",8.45
"1987","2019-03-15",9.01
"1988","2019-03-18",8.56
"1989","2019-03-19",8.54
"1990","2019-03-20",8.58
"1991","2019-03-21",8.57
"1992","2019-03-22",8.37
"1993","2019-03-25",8.3
"1994","2019-03-26",8.17
"1995","2019-03-27",7.91
"1996","2019-03-28",7.78
"1997","2019-03-29",7.94
"1998","2019-04-01",7.81
"1999","2019-04-02",7.8
"2000","2019-04-03",7.98
"2001","2019-04-04",7.9
"2002","2019-04-05",7.84
"2003","2019-04-08",7.72
"2004","2019-04-09",7.39
"2005","2019-04-10",7.13
"2006","2019-04-11",7.17
"2007","2019-04-12",7.2
"2008","2019-04-15",7.19
"2009","2019-04-16",7.27
"2010","2019-04-17",7.98
"2011","2019-04-18",7.76
"2012","2019-04-22",7.61
"2013","2019-04-23",7.78
"2014","2019-04-24",7.78
"2015","2019-04-25",7.75
"2016","2019-04-26",7.8
"2017","2019-04-29",8.05
"2018","2019-04-30",7.86
"2019","2019-05-01",7.74
"2020","2019-05-02",7.71
"2021","2019-05-03",7.81
"2022","2019-05-06",7.76
"2023","2019-05-07",7.64
"2024","2019-05-08",7.77
"2025","2019-05-09",7.6
"2026","2019-05-10",7.74
"2027","2019-05-13",7.78
"2028","2019-05-14",7.78
"2029","2019-05-15",7.97
"2030","2019-05-16",7.92
"2031","2019-05-17",8.99
"2032","2019-05-20",8.81
"2033","2019-05-21",8.8
"2034","2019-05-22",8.27
"2035","2019-05-23",8
"2036","2019-05-24",7.55
"2037","2019-05-28",7.6
"2038","2019-05-29",7.43
"2039","2019-05-30",7.34
"2040","2019-05-31",7.15
"2041","2019-06-03",7.22
"2042","2019-06-04",7.29
"2043","2019-06-05",7.36
"2044","2019-06-06",7.26
"2045","2019-06-07",7.11
"2046","2019-06-10",7.24
"2047","2019-06-11",7.33
"2048","2019-06-12",7.23
"2049","2019-06-13",6.98
"2050","2019-06-14",6.68
"2051","2019-06-17",7.19
"2052","2019-06-18",7.54
"2053","2019-06-19",7.7
"2054","2019-06-20",7.78
"2055","2019-06-21",7.64
"2056","2019-06-24",7.74
"2057","2019-06-25",7.59
"2058","2019-06-26",7.61
"2059","2019-06-27",7.9
"2060","2019-06-28",7.79
"2061","2019-07-01",7.89
"2062","2019-07-02",8.08
"2063","2019-07-03",8.04
"2064","2019-07-05",8.05
"2065","2019-07-08",7.73
"2066","2019-07-09",7.84
"2067","2019-07-10",7.84
"2068","2019-07-11",7.81
"2069","2019-07-12",7.78
"2070","2019-07-15",7.76
"2071","2019-07-16",7.58
"2072","2019-07-17",7.24
"2073","2019-07-18",7.12
"2074","2019-07-19",7.14
"2075","2019-07-22",7.17
"2076","2019-07-23",7.3
"2077","2019-07-24",7.24
"2078","2019-07-25",7.28
"2079","2019-07-26",7.28
"2080","2019-07-29",7.38
"2081","2019-07-30",7.37
"2082","2019-07-31",7.36
"2083","2019-08-01",7.24
"2084","2019-08-02",7.5
"2085","2019-08-05",7.32
"2086","2019-08-06",7.1
"2087","2019-08-07",7.03
"2088","2019-08-08",7.09
"2089","2019-08-09",7.07
"2090","2019-08-12",7.02
"2091","2019-08-13",7.23
"2092","2019-08-14",6.87
"2093","2019-08-15",6.78
"2094","2019-08-16",6.82
"2095","2019-08-19",7.02
"2096","2019-08-20",7.77
"2097","2019-08-21",7.45
"2098","2019-08-22",7.72
"2099","2019-08-23",7.63
"2100","2019-08-26",7.23
"2101","2019-08-27",7.13
"2102","2019-08-28",7.27
"2103","2019-08-29",7.31
"2104","2019-08-30",7.85
"2105","2019-09-03",7.69
"2106","2019-09-04",7.95
"2107","2019-09-05",8.41
"2108","2019-09-06",8.43
"2109","2019-09-09",8.39
"2110","2019-09-10",8.62
"2111","2019-09-11",8.86
"2112","2019-09-12",8.54
"2113","2019-09-13",8.47
"2114","2019-09-16",8.69
"2115","2019-09-17",8.64
"2116","2019-09-18",8.42
"2117","2019-09-19",8.43
"2118","2019-09-20",8.27
"2119","2019-09-23",8.36
"2120","2019-09-24",8.12
"2121","2019-09-25",8.12
"2122","2019-09-26",7.99
"2123","2019-09-27",7.55
"2124","2019-09-30",7.62
"2125","2019-10-01",7.74
"2126","2019-10-02",7.49
"2127","2019-10-03",7.59
"2128","2019-10-04",7.49
"2129","2019-10-07",7.49
"2130","2019-10-08",7.18
"2131","2019-10-09",7.21
"2132","2019-10-10",7.19
"2133","2019-10-11",7.22
"2134","2019-10-14",8.36
"2135","2019-10-15",8.76
"2136","2019-10-16",8.52
"2137","2019-10-17",8.4
"2138","2019-10-18",8.18
"2139","2019-10-21",8.35
"2140","2019-10-22",8.16
"2141","2019-10-23",8.01
"2142","2019-10-24",8.15
"2143","2019-10-25",8.1
"2144","2019-10-28",8.27
"2145","2019-10-29",8.34
"2146","2019-10-30",8.3
"2147","2019-10-31",8.48
"2148","2019-11-01",8.52
"2149","2019-11-04",8.47
"2150","2019-11-05",8.19
"2151","2019-11-06",8.08
"2152","2019-11-07",8.26
"2153","2019-11-08",8.31
"2154","2019-11-11",8.2
"2155","2019-11-12",8.21
"2156","2019-11-13",7.93
"2157","2019-11-14",7.92
"2158","2019-11-15",8.07
"2159","2019-11-18",8.27
"2160","2019-11-19",7.55
"2161","2019-11-20",7.48
"2162","2019-11-21",7.52
"2163","2019-11-22",7.51
"2164","2019-11-25",7.45
"2165","2019-11-26",7.03
"2166","2019-11-27",6.94
"2167","2019-11-29",6.77
"2168","2019-12-02",6.81
"2169","2019-12-03",6.51
"2170","2019-12-04",7.01
"2171","2019-12-05",7.04
"2172","2019-12-06",6.98
"2173","2019-12-09",6.96
"2174","2019-12-10",7.18
"2175","2019-12-11",7.24
"2176","2019-12-12",7.34
"2177","2019-12-13",7.18
"2178","2019-12-16",7.29
"2179","2019-12-17",7.34
"2180","2019-12-18",7.26
"2181","2019-12-19",7.16
"2182","2019-12-20",6.95
"2183","2019-12-23",6.73
"2184","2019-12-24",6.6
"2185","2019-12-26",6.44
"2186","2019-12-27",6.41
"2187","2019-12-30",6.64
"2188","2019-12-31",7.25
"2189","2020-01-02",7.64
"2190","2020-01-03",8.25
"2191","2020-01-06",9.3
"2192","2020-01-07",9.43
"2193","2020-01-08",9.23
"2194","2020-01-09",9.2
"2195","2020-01-10",8.94
"2196","2020-01-13",9.5
"2197","2020-01-14",9.5
"2198","2020-01-15",10.33
"2199","2020-01-16",10.95
"2200","2020-01-17",10.77
"2201","2020-01-21",10.36
"2202","2020-01-22",10.33
"2203","2020-01-23",10.43
"2204","2020-01-24",10.28
"2205","2020-01-27",9.75
"2206","2020-01-28",9.72
"2207","2020-01-29",9.66
"2208","2020-01-30",9.44
"2209","2020-01-31",9.24
"2210","2020-02-03",9.82
"2211","2020-02-04",10.43
"2212","2020-02-05",10.65
"2213","2020-02-06",12.72
"2214","2020-02-07",12.05
"2215","2020-02-10",12.95
"2216","2020-02-11",12.83
"2217","2020-02-12",13.62
"2218","2020-02-13",13.47
"2219","2020-02-14",13.2
"2220","2020-02-18",14.44
"2221","2020-02-19",14.63
"2222","2020-02-20",14.89
"2223","2020-02-21",14.67
"2224","2020-02-24",14.46
"2225","2020-02-25",15.22
"2226","2020-02-26",14.95
"2227","2020-02-27",15.23
"2228","2020-02-28",14.98
"2229","2020-03-02",15.06
"2230","2020-03-03",15.25
"2231","2020-03-04",16.530001
"2232","2020-03-05",15.26
"2233","2020-03-06",15.28
"2234","2020-03-09",14.66
"2235","2020-03-10",15.5
"2236","2020-03-11",14.95
"2237","2020-03-12",12.2
"2238","2020-03-13",14.03
"2239","2020-03-16",12.78
"2240","2020-03-17",12.66
"2241","2020-03-18",10.15
"2242","2020-03-19",11.88
"2243","2020-03-20",13.41
"2244","2020-03-23",12.98
"2245","2020-03-24",13
"2246","2020-03-25",12.73
"2247","2020-03-26",13.79
"2248","2020-03-27",13.79
"2249","2020-03-30",13.53
"2250","2020-03-31",13.86
"2251","2020-04-01",13.45
"2252","2020-04-02",14.87
"2253","2020-04-03",13.24
"2254","2020-04-06",15.26
"2255","2020-04-07",14.38
"2256","2020-04-08",14.04
"2257","2020-04-09",14
"2258","2020-04-13",13.76
"2259","2020-04-14",14.83
"2260","2020-04-15",14.47
"2261","2020-04-16",15.18
"2262","2020-04-17",15.41
"2263","2020-04-20",15.49
"2264","2020-04-21",15.22
"2265","2020-04-22",16.27
"2266","2020-04-23",17.1
"2267","2020-04-24",16.700001
"2268","2020-04-27",16.5
"2269","2020-04-28",15.31
"2270","2020-04-29",14.91
"2271","2020-04-30",14.97
"2272","2020-05-01",14.11
"2273","2020-05-04",14.27
"2274","2020-05-05",15.2
"2275","2020-05-06",16.059999
"2276","2020-05-07",16.440001
"2277","2020-05-08",17
"2278","2020-05-11",16.1
"2279","2020-05-12",16.780001
"2280","2020-05-13",16.799999
"2281","2020-05-14",16.98
"2282","2020-05-15",16.950001
"2283","2020-05-18",16.85
"2284","2020-05-19",15.21
"2285","2020-05-20",15.52
"2286","2020-05-21",14.79
"2287","2020-05-22",13.89
"2288","2020-05-26",15.16
"2289","2020-05-27",15.14
"2290","2020-05-28",14.13
"2291","2020-05-29",14.6
"2292","2020-06-01",14.96
"2293","2020-06-02",14.53
"2294","2020-06-03",14.24
"2295","2020-06-04",13.84
"2296","2020-06-05",13.34
"2297","2020-06-08",13.5
"2298","2020-06-09",13.05
"2299","2020-06-10",14.91
"2300","2020-06-11",14.85
"2301","2020-06-12",14.82
"2302","2020-06-15",14.84
"2303","2020-06-16",14.66
"2304","2020-06-17",16.99
"2305","2020-06-18",16.559999
"2306","2020-06-19",18.33
"2307","2020-06-22",21.52
"2308","2020-06-23",23.75
"2309","2020-06-24",22.209999
"2310","2020-06-25",24.27
"2311","2020-06-26",24.559999
"2312","2020-06-29",24.790001
"2313","2020-06-30",23.860001
"2314","2020-07-01",25.25
"2315","2020-07-02",26.07
"2316","2020-07-06",26.370001
"2317","2020-07-07",27.360001
"2318","2020-07-08",29.25
"2319","2020-07-09",28.950001
"2320","2020-07-10",27.52
"2321","2020-07-13",24.629999
"2322","2020-07-14",24.950001
"2323","2020-07-15",24.65
"2324","2020-07-16",24.1
"2325","2020-07-17",24.110001
"2326","2020-07-20",24.120001
"2327","2020-07-21",23.52
"2328","2020-07-22",22.440001
"2329","2020-07-23",22.17
"2330","2020-07-24",22
"2331","2020-07-27",23.4
"2332","2020-07-28",22.93
"2333","2020-07-29",22.530001
"2334","2020-07-30",22.01
"2335","2020-07-31",21.74
"2336","2020-08-03",24.15
"2337","2020-08-04",26.68
"2338","2020-08-05",26.9
"2339","2020-08-06",25.33
"2340","2020-08-07",23.129999
"2341","2020-08-10",22.959999
"2342","2020-08-11",23.459999
"2343","2020-08-12",24.309999
"2344","2020-08-13",23.93
"2345","2020-08-14",22.530001
"2346","2020-08-17",23.6
"2347","2020-08-18",24.08
"2348","2020-08-19",22.33
"2349","2020-08-20",23.08
"2350","2020-08-21",22.18
"2351","2020-08-24",21.6
"2352","2020-08-25",21.09
"2353","2020-08-26",24.700001
"2354","2020-08-27",23.25
"2355","2020-08-28",23.75
"2356","2020-08-31",23.209999
"2357","2020-09-01",24.629999
"2358","2020-09-02",23.5
"2359","2020-09-03",22.440001
"2360","2020-09-04",22.76
"2361","2020-09-08",21.049999
"2362","2020-09-09",21.18
"2363","2020-09-10",20.6
"2364","2020-09-11",20.66
"2365","2020-09-14",21.870001
"2366","2020-09-15",21.82
"2367","2020-09-16",20.809999
"2368","2020-09-17",20.74
"2369","2020-09-18",21.139999
"2370","2020-09-21",21.08
"2371","2020-09-22",21.35
"2372","2020-09-23",20.42
"2373","2020-09-24",19.940001
"2374","2020-09-25",20.52
"2375","2020-09-28",22.01
"2376","2020-09-29",22.77
"2377","2020-09-30",23.16
"2378","2020-10-01",23.83
"2379","2020-10-02",22.84
"2380","2020-10-05",22.370001
"2381","2020-10-06",22.559999
"2382","2020-10-07",23.450001
"2383","2020-10-08",22.6
"2384","2020-10-09",23.030001
"2385","2020-10-12",23.110001
"2386","2020-10-13",23.459999
"2387","2020-10-14",22.9
"2388","2020-10-15",22.9
"2389","2020-10-16",24.08
"2390","2020-10-19",23.74
"2391","2020-10-20",24.6
"2392","2020-10-21",25.639999
"2393","2020-10-22",24.709999
"2394","2020-10-23",23.879999
"2395","2020-10-26",22.870001
"2396","2020-10-27",23.33
"2397","2020-10-28",22.629999
"2398","2020-10-29",23.139999
"2399","2020-10-30",22.959999
"2400","2020-11-02",23.4
"2401","2020-11-03",23.969999
"2402","2020-11-04",25.049999
"2403","2020-11-05",26.129999
"2404","2020-11-06",26.5
"2405","2020-11-09",23.35
"2406","2020-11-10",22.709999
"2407","2020-11-11",23.51
"2408","2020-11-12",24.059999
"2409","2020-11-13",24.5
"2410","2020-11-16",23.959999
"2411","2020-11-17",22.92
"2412","2020-11-18",22.74
"2413","2020-11-19",23.82
"2414","2020-11-20",24.129999
"2415","2020-11-23",24.799999
"2416","2020-11-24",24.889999
"2417","2020-11-25",29.959999
"2418","2020-11-27",29.99
