"","date","GPRK"
"680","2013-06-28",9.1
"681","2013-07-01",9.1
"682","2013-07-02",9.1
"683","2013-07-03",9.1
"684","2013-07-05",9.1
"685","2013-07-08",9.1
"686","2013-07-09",9.1
"687","2013-07-10",9.1
"688","2013-07-11",9.1
"689","2013-07-12",9.1
"690","2013-07-15",9.1
"691","2013-07-16",9.1
"692","2013-07-17",9.1
"693","2013-07-18",9.1
"694","2013-07-19",9.1
"695","2013-07-22",9.1
"696","2013-07-23",9.1
"697","2013-07-24",9.1
"698","2013-07-25",9.1
"699","2013-07-26",9.1
"700","2013-07-29",9.1
"701","2013-07-30",9.1
"702","2013-07-31",9.1
"703","2013-08-01",9.1
"704","2013-08-02",9.1
"705","2013-08-05",9.1
"706","2013-08-06",9.1
"707","2013-08-07",9.1
"708","2013-08-08",9.1
"709","2013-08-09",9.1
"710","2013-08-12",9.1
"711","2013-08-13",9.1
"712","2013-08-14",9.18
"713","2013-08-15",9.18
"714","2013-08-16",9.18
"715","2013-08-19",9.18
"716","2013-08-20",9.18
"717","2013-08-21",9.18
"718","2013-08-22",9.18
"719","2013-08-23",9.18
"720","2013-08-26",9.18
"721","2013-08-27",9.18
"722","2013-08-28",9.18
"723","2013-08-29",9.18
"724","2013-08-30",9.18
"725","2013-09-03",9.18
"726","2013-09-04",9.23
"727","2013-09-05",9.23
"728","2013-09-06",8.25
"729","2013-09-09",8.25
"730","2013-09-10",8.25
"731","2013-09-11",8.25
"732","2013-09-12",8.25
"733","2013-09-13",8.25
"734","2013-09-16",8.25
"735","2013-09-17",8.25
"736","2013-09-18",8.25
"737","2013-09-19",8.25
"738","2013-09-20",8.8
"739","2013-09-23",8.8
"740","2013-09-24",8.8
"741","2013-09-25",8.8
"742","2013-09-26",8.81
"743","2013-09-27",8.81
"744","2013-09-30",8.81
"745","2013-10-01",8.79
"746","2013-10-02",8.27
"747","2013-10-03",8.2
"748","2013-10-04",8.2
"749","2013-10-07",8.2
"750","2013-10-08",8.2
"751","2013-10-09",8.2
"752","2013-10-10",8.2
"753","2013-10-11",8.2
"754","2013-10-14",8.2
"755","2013-10-15",8.2
"756","2013-10-16",8
"757","2013-10-17",8
"758","2013-10-18",8
"759","2013-10-21",8
"760","2013-10-22",8.3
"761","2013-10-23",8.3
"762","2013-10-24",8.38
"763","2013-10-25",8.38
"764","2013-10-28",8.38
"765","2013-10-29",8.38
"766","2013-10-30",8.38
"767","2013-10-31",8.38
"768","2013-11-01",8.38
"769","2013-11-04",8.38
"770","2013-11-05",8.38
"771","2013-11-06",8.38
"772","2013-11-07",8.79
"773","2013-11-08",8.79
"774","2013-11-11",8.79
"775","2013-11-12",8.79
"776","2013-11-13",8.79
"777","2013-11-14",8.79
"778","2013-11-15",8.79
"779","2013-11-18",8.79
"780","2013-11-19",8.79
"781","2013-11-20",8.79
"782","2013-11-21",8.79
"783","2013-11-22",8.79
"784","2013-11-25",8.79
"785","2013-11-26",8.79
"786","2013-11-27",8.79
"787","2013-11-29",8.79
"788","2013-12-02",8.79
"789","2013-12-03",8.79
"790","2013-12-04",8.79
"791","2013-12-05",8.79
"792","2013-12-06",8.79
"793","2013-12-09",8.79
"794","2013-12-10",8.79
"795","2013-12-11",8.79
"796","2013-12-12",8.79
"797","2013-12-13",8.79
"798","2013-12-16",8.79
"799","2013-12-17",8.79
"800","2013-12-18",8.79
"801","2013-12-19",8.79
"802","2013-12-20",8.79
"803","2013-12-23",8.79
"804","2013-12-24",8.79
"805","2013-12-26",10.12
"806","2013-12-27",10.04
"807","2013-12-30",10.04
"808","2013-12-31",10.04
"809","2014-01-02",10.04
"810","2014-01-03",10.27
"811","2014-01-06",10.27
"812","2014-01-07",10.11
"813","2014-01-08",10.11
"814","2014-01-09",10.11
"815","2014-01-10",10.11
"816","2014-01-13",10.11
"817","2014-01-14",10.11
"818","2014-01-15",10.11
"819","2014-01-16",10.11
"820","2014-01-17",10.11
"821","2014-01-21",10.11
"822","2014-01-22",10.11
"823","2014-01-23",10.11
"824","2014-01-24",10.11
"825","2014-01-27",10.11
"826","2014-01-28",10.11
"827","2014-01-29",10.11
"828","2014-01-30",10.11
"829","2014-01-31",10.11
"830","2014-02-03",9.52
"831","2014-02-04",9.56
"832","2014-02-05",9.56
"833","2014-02-06",8.3
"834","2014-02-07",6.45
"835","2014-02-10",6.57
"836","2014-02-11",6.65
"837","2014-02-12",6.67
"838","2014-02-13",7.03
"839","2014-02-14",7.25
"840","2014-02-18",7.3
"841","2014-02-19",7.26
"842","2014-02-20",7.28
"843","2014-02-21",8.05
"844","2014-02-24",7.7
"845","2014-02-25",7.56
"846","2014-02-26",7.7
"847","2014-02-27",7.76
"848","2014-02-28",7.65
"849","2014-03-03",7.97
"850","2014-03-04",7.79
"851","2014-03-05",7.72
"852","2014-03-06",8.1
"853","2014-03-07",7.9
"854","2014-03-10",7.68
"855","2014-03-11",7.66
"856","2014-03-12",7.66
"857","2014-03-13",7.72
"858","2014-03-14",7.75
"859","2014-03-17",7.66
"860","2014-03-18",7.75
"861","2014-03-19",7.79
"862","2014-03-20",7.6
"863","2014-03-21",7.29
"864","2014-03-24",7.2
"865","2014-03-25",7.2
"866","2014-03-26",7.2
"867","2014-03-27",7.25
"868","2014-03-28",7.08
"869","2014-03-31",7.07
"870","2014-04-01",6.98
"871","2014-04-02",6.76
"872","2014-04-03",7
"873","2014-04-04",7.03
"874","2014-04-07",7.11
"875","2014-04-08",7.5
"876","2014-04-09",7.95
"877","2014-04-10",7.98
"878","2014-04-11",7.96
"879","2014-04-14",7.91
"880","2014-04-15",7.8
"881","2014-04-16",7.78
"882","2014-04-17",7.94
"883","2014-04-21",8.38
"884","2014-04-22",8.4
"885","2014-04-23",8.25
"886","2014-04-24",8.1
"887","2014-04-25",7.9
"888","2014-04-28",7.91
"889","2014-04-29",8
"890","2014-04-30",7.91
"891","2014-05-01",7.97
"892","2014-05-02",8
"893","2014-05-05",9
"894","2014-05-06",9.4
"895","2014-05-07",9.35
"896","2014-05-08",9.28
"897","2014-05-09",9.13
"898","2014-05-12",9.19
"899","2014-05-13",9.05
"900","2014-05-14",9.05
"901","2014-05-15",8.95
"902","2014-05-16",8.96
"903","2014-05-19",8.98
"904","2014-05-20",9.3
"905","2014-05-21",9.63
"906","2014-05-22",9.07
"907","2014-05-23",9.25
"908","2014-05-27",9.34
"909","2014-05-28",9.4
"910","2014-05-29",9.43
"911","2014-05-30",9.4
"912","2014-06-02",9.4
"913","2014-06-03",9.3
"914","2014-06-04",9.11
"915","2014-06-05",9.35
"916","2014-06-06",9.35
"917","2014-06-09",9.3
"918","2014-06-10",9.01
"919","2014-06-11",9
"920","2014-06-12",9.4
"921","2014-06-13",9.3
"922","2014-06-16",9.01
"923","2014-06-17",9.06
"924","2014-06-18",9.13
"925","2014-06-19",9.6
"926","2014-06-20",9.55
"927","2014-06-23",9.62
"928","2014-06-24",9.25
"929","2014-06-25",9.35
"930","2014-06-26",9.25
"931","2014-06-27",9.25
"932","2014-06-30",9.15
"933","2014-07-01",9.2
"934","2014-07-02",9.35
"935","2014-07-03",9.4
"936","2014-07-07",9.43
"937","2014-07-08",9.47
"938","2014-07-09",9.47
"939","2014-07-10",9.7
"940","2014-07-11",10.49
"941","2014-07-14",10.13
"942","2014-07-15",10.32
"943","2014-07-16",10.47
"944","2014-07-17",10.05
"945","2014-07-18",9.9
"946","2014-07-21",9.85
"947","2014-07-22",9.88
"948","2014-07-23",10.04
"949","2014-07-24",9.9
"950","2014-07-25",10.19
"951","2014-07-28",10.26
"952","2014-07-29",9.9
"953","2014-07-30",10.01
"954","2014-07-31",9.92
"955","2014-08-01",10.14
"956","2014-08-04",10.06
"957","2014-08-05",9.99
"958","2014-08-06",10.01
"959","2014-08-07",10.03
"960","2014-08-08",10.02
"961","2014-08-11",9.91
"962","2014-08-12",9.9
"963","2014-08-13",9.85
"964","2014-08-14",9.81
"965","2014-08-15",10.9
"966","2014-08-18",10.62
"967","2014-08-19",10.19
"968","2014-08-20",10.35
"969","2014-08-21",10.7
"970","2014-08-22",10.76
"971","2014-08-25",10.8
"972","2014-08-26",10.65
"973","2014-08-27",10.74
"974","2014-08-28",10.75
"975","2014-08-29",10.75
"976","2014-09-02",10.64
"977","2014-09-03",10.5
"978","2014-09-04",10.37
"979","2014-09-05",10.38
"980","2014-09-08",10.8
"981","2014-09-09",10.8
"982","2014-09-10",10.64
"983","2014-09-11",10.64
"984","2014-09-12",10.36
"985","2014-09-15",10.24
"986","2014-09-16",10.15
"987","2014-09-17",10.3
"988","2014-09-18",10.15
"989","2014-09-19",10.44
"990","2014-09-22",10.1
"991","2014-09-23",10.06
"992","2014-09-24",10.07
"993","2014-09-25",9.81
"994","2014-09-26",10.1
"995","2014-09-29",9.88
"996","2014-09-30",9.79
"997","2014-10-01",9.15
"998","2014-10-02",9
"999","2014-10-03",9.15
"1000","2014-10-06",9.14
"1001","2014-10-07",9.34
"1002","2014-10-08",8.69
"1003","2014-10-09",8.59
"1004","2014-10-10",8.07
"1005","2014-10-13",7.85
"1006","2014-10-14",8.18
"1007","2014-10-15",8.07
"1008","2014-10-16",8.1
"1009","2014-10-17",8.2
