"","date","AHC"
"1002","2012-01-31",5.94
"1003","2012-02-01",6.06
"1004","2012-02-02",6.07
"1005","2012-02-03",6.08
"1006","2012-02-06",5.97
"1007","2012-02-07",5.86
"1008","2012-02-08",5.82
"1009","2012-02-09",5.71
"1010","2012-02-10",5.76
"1011","2012-02-13",5.78
"1012","2012-02-14",5.77
"1013","2012-02-15",5.63
"1014","2012-02-16",5.71
"1015","2012-02-17",5.69
"1016","2012-02-21",5.16
"1017","2012-02-22",5.18
"1018","2012-02-23",5.1
"1019","2012-02-24",4.98
"1020","2012-02-27",4.95
"1021","2012-02-28",4.88
"1022","2012-02-29",4.72
"1023","2012-03-01",4.78
"1024","2012-03-02",4.51
"1025","2012-03-05",4.61
"1026","2012-03-06",4.56
"1027","2012-03-07",4.76
"1028","2012-03-08",5
"1029","2012-03-09",5
"1030","2012-03-12",4.99
"1031","2012-03-13",5.16
"1032","2012-03-14",5.03
"1033","2012-03-15",5
"1034","2012-03-16",5
"1035","2012-03-19",5.03
"1036","2012-03-20",4.9
"1037","2012-03-21",4.91
"1038","2012-03-22",4.83
"1039","2012-03-23",4.96
"1040","2012-03-26",5.26
"1041","2012-03-27",5.07
"1042","2012-03-28",5.01
"1043","2012-03-29",4.94
"1044","2012-03-30",4.89
"1045","2012-04-02",4.95
"1046","2012-04-03",4.9
"1047","2012-04-04",4.75
"1048","2012-04-05",4.75
"1049","2012-04-09",4.73
"1050","2012-04-10",4.5
"1051","2012-04-11",4.53
"1052","2012-04-12",4.56
"1053","2012-04-13",4.59
"1054","2012-04-16",4.57
"1055","2012-04-17",4.62
"1056","2012-04-18",4.55
"1057","2012-04-19",4.54
"1058","2012-04-20",4.63
"1059","2012-04-23",4.5
"1060","2012-04-24",4.54
"1061","2012-04-25",4.63
"1062","2012-04-26",4.59
"1063","2012-04-27",4.69
"1064","2012-04-30",4.41
"1065","2012-05-01",4.27
"1066","2012-05-02",4.17
"1067","2012-05-03",4.14
"1068","2012-05-04",4.07
"1069","2012-05-07",4.17
"1070","2012-05-08",4.27
"1071","2012-05-09",4.1
"1072","2012-05-10",4.28
"1073","2012-05-11",4.27
"1074","2012-05-14",4.1
"1075","2012-05-15",4.2
"1076","2012-05-16",4.34
"1077","2012-05-17",4.3
"1078","2012-05-18",4.23
"1079","2012-05-21",4.11
"1080","2012-05-22",4.05
"1081","2012-05-23",4.06
"1082","2012-05-24",4.06
"1083","2012-05-25",3.96
"1084","2012-05-29",4.08
"1085","2012-05-30",4.03
"1086","2012-05-31",4
"1087","2012-06-01",4.02
"1088","2012-06-04",4.02
"1089","2012-06-05",3.98
"1090","2012-06-06",4.03
"1091","2012-06-07",4.01
"1092","2012-06-08",3.83
"1093","2012-06-11",3.8
"1094","2012-06-12",3.86
"1095","2012-06-13",3.83
"1096","2012-06-14",3.81
"1097","2012-06-15",3.66
"1098","2012-06-18",3.74
"1099","2012-06-19",3.83
"1100","2012-06-20",3.79
"1101","2012-06-21",3.72
"1102","2012-06-22",3.86
"1103","2012-06-25",4.18
"1104","2012-06-26",4.08
"1105","2012-06-27",4.1
"1106","2012-06-28",4.04
"1107","2012-06-29",4.02
"1108","2012-07-02",4.1
"1109","2012-07-03",4.19
"1110","2012-07-05",4.27
"1111","2012-07-06",4.28
"1112","2012-07-09",4.28
"1113","2012-07-10",4.11
"1114","2012-07-11",4.17
"1115","2012-07-12",4.19
"1116","2012-07-13",4.25
"1117","2012-07-16",4.22
"1118","2012-07-17",4.11
"1119","2012-07-18",4.2
"1120","2012-07-19",4.16
"1121","2012-07-20",4.1
"1122","2012-07-23",4.03
"1123","2012-07-24",3.96
"1124","2012-07-25",4.1
"1125","2012-07-26",4.05
"1126","2012-07-27",4.11
"1127","2012-07-30",4.18
"1128","2012-07-31",4.14
"1129","2012-08-01",4.22
"1130","2012-08-02",4.3
"1131","2012-08-03",4.23
"1132","2012-08-06",4.28
"1133","2012-08-07",4.29
"1134","2012-08-08",4.28
"1135","2012-08-09",4.32
"1136","2012-08-10",4.32
"1137","2012-08-13",4.33
"1138","2012-08-14",4.4
"1139","2012-08-15",4.37
"1140","2012-08-16",4.5
"1141","2012-08-17",4.48
"1142","2012-08-20",4.64
"1143","2012-08-21",4.6
"1144","2012-08-22",4.6
"1145","2012-08-23",4.65
"1146","2012-08-24",4.66
"1147","2012-08-27",4.73
"1148","2012-08-28",4.74
"1149","2012-08-29",4.75
"1150","2012-08-30",4.74
"1151","2012-08-31",4.8
"1152","2012-09-04",4.62
"1153","2012-09-05",4.66
"1154","2012-09-06",4.75
"1155","2012-09-07",4.66
"1156","2012-09-10",4.61
"1157","2012-09-11",4.66
"1158","2012-09-12",4.6
"1159","2012-09-13",4.65
"1160","2012-09-14",4.74
"1161","2012-09-17",4.77
"1162","2012-09-18",4.78
"1163","2012-09-19",4.75
"1164","2012-09-20",4.75
"1165","2012-09-21",4.82
"1166","2012-09-24",4.92
"1167","2012-09-25",4.9
"1168","2012-09-26",4.8
"1169","2012-09-27",4.88
"1170","2012-09-28",4.83
"1171","2012-10-01",4.82
"1172","2012-10-02",4.83
"1173","2012-10-03",4.85
"1174","2012-10-04",5.07
"1175","2012-10-05",5.28
"1176","2012-10-08",5.1
"1177","2012-10-09",5.01
"1178","2012-10-10",4.9
"1179","2012-10-11",4.99
"1180","2012-10-12",5
"1181","2012-10-15",4.98
"1182","2012-10-16",5.01
"1183","2012-10-17",5.01
"1184","2012-10-18",5
"1185","2012-10-19",5.07
"1186","2012-10-22",5.05
"1187","2012-10-23",4.96
"1188","2012-10-24",5
"1189","2012-10-25",5
"1190","2012-10-26",4.95
"1191","2012-10-31",5
"1192","2012-11-01",5.02
"1193","2012-11-02",4.92
"1194","2012-11-05",5
"1195","2012-11-06",4.95
"1196","2012-11-07",4.95
"1197","2012-11-08",4.95
"1198","2012-11-09",4.95
"1199","2012-11-12",4.88
"1200","2012-11-13",4.89
"1201","2012-11-14",4.63
"1202","2012-11-15",4.66
"1203","2012-11-16",4.68
"1204","2012-11-19",4.69
"1205","2012-11-20",4.71
"1206","2012-11-21",4.73
"1207","2012-11-23",4.7
"1208","2012-11-26",4.68
"1209","2012-11-27",4.7
"1210","2012-11-28",4.68
"1211","2012-11-29",4.6
"1212","2012-11-30",4.64
"1213","2012-12-03",4.56
"1214","2012-12-04",4.6
"1215","2012-12-05",4.53
"1216","2012-12-06",4.49
"1217","2012-12-07",4.49
"1218","2012-12-10",4.46
"1219","2012-12-11",4.5
"1220","2012-12-12",4.5
"1221","2012-12-13",4.68
"1222","2012-12-14",4.69
"1223","2012-12-17",4.82
"1224","2012-12-18",4.71
"1225","2012-12-19",4.61
"1226","2012-12-20",4.7
"1227","2012-12-21",4.75
"1228","2012-12-24",4.64
"1229","2012-12-26",4.7
"1230","2012-12-27",4.76
"1231","2012-12-28",4.8
"1232","2012-12-31",4.65
"1233","2013-01-02",4.9
"1234","2013-01-03",4.91
"1235","2013-01-04",4.98
"1236","2013-01-07",5.07
"1237","2013-01-08",5.15
"1238","2013-01-09",5.25
"1239","2013-01-10",5.16
"1240","2013-01-11",5.27
"1241","2013-01-14",5.16
"1242","2013-01-15",5.13
"1243","2013-01-16",5.1
"1244","2013-01-17",5.24
"1245","2013-01-18",5.18
"1246","2013-01-22",5.11
"1247","2013-01-23",5.15
"1248","2013-01-24",5.24
"1249","2013-01-25",5.24
"1250","2013-01-28",5.42
"1251","2013-01-29",5.37
"1252","2013-01-30",5.31
"1253","2013-01-31",5.28
"1254","2013-02-01",5.34
"1255","2013-02-04",5.34
"1256","2013-02-05",5.34
"1257","2013-02-06",5.36
"1258","2013-02-07",5.38
"1259","2013-02-08",5.39
"1260","2013-02-11",5.36
"1261","2013-02-12",5.26
"1262","2013-02-13",5.26
"1263","2013-02-14",5.35
"1264","2013-02-15",5.34
"1265","2013-02-19",5.33
"1266","2013-02-20",5.22
"1267","2013-02-21",5.26
"1268","2013-02-22",5.25
"1269","2013-02-25",5.26
"1270","2013-02-26",5.1
"1271","2013-02-27",5.15
"1272","2013-02-28",5.03
"1273","2013-03-01",5.14
"1274","2013-03-04",5.13
"1275","2013-03-05",5.33
"1276","2013-03-06",5.31
"1277","2013-03-07",5.3
"1278","2013-03-08",5.28
"1279","2013-03-11",5.37
"1280","2013-03-12",5.29
"1281","2013-03-13",5.38
"1282","2013-03-14",5.5
"1283","2013-03-15",5.24
"1284","2013-03-18",5.3
"1285","2013-03-19",5.43
"1286","2013-03-20",5.48
"1287","2013-03-21",5.46
"1288","2013-03-22",5.43
"1289","2013-03-25",5.44
"1290","2013-03-26",5.47
"1291","2013-03-27",5.57
"1292","2013-03-28",5.84
"1293","2013-04-01",5.76
"1294","2013-04-02",5.84
"1295","2013-04-03",5.98
"1296","2013-04-04",5.89
"1297","2013-04-05",5.78
"1298","2013-04-08",5.7
"1299","2013-04-09",5.75
"1300","2013-04-10",5.73
"1301","2013-04-11",5.75
"1302","2013-04-12",5.75
"1303","2013-04-15",5.67
"1304","2013-04-16",5.74
"1305","2013-04-17",5.59
"1306","2013-04-18",5.49
"1307","2013-04-19",5.55
"1308","2013-04-22",5.56
"1309","2013-04-23",5.65
"1310","2013-04-24",5.7
"1311","2013-04-25",5.75
"1312","2013-04-26",5.82
"1313","2013-04-29",5.92
"1314","2013-04-30",5.8
"1315","2013-05-01",5.88
"1316","2013-05-02",5.82
"1317","2013-05-03",5.9
"1318","2013-05-06",5.86
"1319","2013-05-07",6.07
"1320","2013-05-08",6.2
"1321","2013-05-09",5.95
"1322","2013-05-10",5.95
"1323","2013-05-13",6.03
"1324","2013-05-14",6.05
"1325","2013-05-15",6.19
"1326","2013-05-16",6.09
"1327","2013-05-17",6.59
"1328","2013-05-20",6.7
"1329","2013-05-21",6.68
"1330","2013-05-22",6.57
"1331","2013-05-23",6.85
"1332","2013-05-24",6.84
"1333","2013-05-28",6.95
"1334","2013-05-29",6.89
"1335","2013-05-30",6.73
"1336","2013-05-31",6.85
"1337","2013-06-03",6.72
"1338","2013-06-04",6.7
"1339","2013-06-05",6.45
"1340","2013-06-06",6.72
"1341","2013-06-07",6.71
"1342","2013-06-10",6.75
"1343","2013-06-11",6.9
"1344","2013-06-12",6.83
"1345","2013-06-13",6.85
"1346","2013-06-14",6.94
"1347","2013-06-17",6.83
"1348","2013-06-18",6.68
"1349","2013-06-19",6.73
"1350","2013-06-20",6.51
"1351","2013-06-21",6.6
"1352","2013-06-24",6.6
"1353","2013-06-25",6.76
"1354","2013-06-26",6.9
"1355","2013-06-27",6.98
"1356","2013-06-28",6.86
"1357","2013-07-01",6.62
"1358","2013-07-02",6.79
"1359","2013-07-03",6.91
"1360","2013-07-05",6.99
"1361","2013-07-08",7.04
"1362","2013-07-09",7.16
"1363","2013-07-10",7.24
"1364","2013-07-11",7.42
"1365","2013-07-12",7.47
"1366","2013-07-15",7.68
"1367","2013-07-16",7.77
"1368","2013-07-17",7.83
"1369","2013-07-18",7.96
"1370","2013-07-19",8.01
"1371","2013-07-22",8
"1372","2013-07-23",7.99
"1373","2013-07-24",7.89
"1374","2013-07-25",7.53
"1375","2013-07-26",7.62
"1376","2013-07-29",7.5
"1377","2013-07-30",7.43
"1378","2013-07-31",7.5
"1379","2013-08-01",7.46
"1380","2013-08-02",7.43
"1381","2013-08-05",7.31
"1382","2013-08-06",7.29
"1383","2013-08-07",7.27
"1384","2013-08-08",7.24
"1385","2013-08-09",7.08
"1386","2013-08-12",7.3
"1387","2013-08-13",7.3
"1388","2013-08-14",7.24
"1389","2013-08-15",6.75
"1390","2013-08-16",7.04
"1391","2013-08-19",7.09
"1392","2013-08-20",7.15
"1393","2013-08-21",7.13
"1394","2013-08-22",7.29
"1395","2013-08-23",7.27
"1396","2013-08-26",7.07
"1397","2013-08-27",7.01
"1398","2013-08-28",7.16
"1399","2013-08-29",7.17
"1400","2013-08-30",7.24
"1401","2013-09-03",7.16
"1402","2013-09-04",7.25
"1403","2013-09-05",7.3
"1404","2013-09-06",7.37
"1405","2013-09-09",7.49
"1406","2013-09-10",7.5
"1407","2013-09-11",7.45
"1408","2013-09-12",7.34
"1409","2013-09-13",7.43
"1410","2013-09-16",7.42
"1411","2013-09-17",7.49
"1412","2013-09-18",7.59
"1413","2013-09-19",7.6
"1414","2013-09-20",7.73
"1415","2013-09-23",7.77
"1416","2013-09-24",7.88
"1417","2013-09-25",7.83
"1418","2013-09-26",7.89
"1419","2013-09-27",7.82
"1420","2013-09-30",7.85
"1421","2013-10-01",7.9
"1422","2013-10-02",7.73
"1423","2013-10-03",7.6
"1424","2013-10-04",7.76
"1425","2013-10-07",7.56
"1426","2013-10-08",7.43
"1427","2013-10-09",7.59
"1428","2013-10-10",8.01
"1429","2013-10-11",8.35
"1430","2013-10-14",8.41
"1431","2013-10-15",8.36
"1432","2013-10-16",8.37
"1433","2013-10-17",8.4
"1434","2013-10-18",8.58
"1435","2013-10-21",8.3
"1436","2013-10-22",8.4
"1437","2013-10-23",8.31
"1438","2013-10-24",8.31
"1439","2013-10-25",8.27
"1440","2013-10-28",8.27
"1441","2013-10-29",8.38
"1442","2013-10-30",8.12
"1443","2013-10-31",8.04
"1444","2013-11-01",7.88
"1445","2013-11-04",7.68
"1446","2013-11-05",7.9
"1447","2013-11-06",7.6
"1448","2013-11-07",7.39
"1449","2013-11-08",7.65
"1450","2013-11-11",7.53
"1451","2013-11-12",7.46
"1452","2013-11-13",7.33
"1453","2013-11-14",7.22
"1454","2013-11-15",7.2
"1455","2013-11-18",7.3
"1456","2013-11-19",7.02
"1457","2013-11-20",7.06
"1458","2013-11-21",7.28
"1459","2013-11-22",7.31
"1460","2013-11-25",7.43
"1461","2013-11-26",7.48
"1462","2013-11-27",7.74
"1463","2013-11-29",7.74
"1464","2013-12-02",7.52
"1465","2013-12-03",7.67
"1466","2013-12-04",7.62
"1467","2013-12-05",7.5
"1468","2013-12-06",7.69
"1469","2013-12-09",7.55
"1470","2013-12-10",7.56
"1471","2013-12-11",7.42
"1472","2013-12-12",7.48
"1473","2013-12-13",7.47
"1474","2013-12-16",7.56
"1475","2013-12-17",7.52
"1476","2013-12-18",7.59
"1477","2013-12-19",7.49
"1478","2013-12-20",7.73
"1479","2013-12-23",7.76
"1480","2013-12-24",7.76
"1481","2013-12-26",7.6
"1482","2013-12-27",7.47
"1483","2013-12-30",7.69
"1484","2013-12-31",7.47
"1485","2014-01-02",7.41
"1486","2014-01-03",7.53
"1487","2014-01-06",7.61
"1488","2014-01-07",7.69
"1489","2014-01-08",7.57
"1490","2014-01-09",7.45
"1491","2014-01-10",7.51
"1492","2014-01-13",7.56
"1493","2014-01-14",8.04
"1494","2014-01-15",8.16
"1495","2014-01-16",8.1
"1496","2014-01-17",8.05
"1497","2014-01-21",8.1
"1498","2014-01-22",8.12
"1499","2014-01-23",8.09
"1500","2014-01-24",7.85
"1501","2014-01-27",7.84
"1502","2014-01-28",7.94
"1503","2014-01-29",7.8
"1504","2014-01-30",7.96
"1505","2014-01-31",7.99
"1506","2014-02-03",7.87
"1507","2014-02-04",7.9
"1508","2014-02-05",7.82
"1509","2014-02-06",7.76
"1510","2014-02-07",7.81
"1511","2014-02-10",8.04
"1512","2014-02-11",8.05
"1513","2014-02-12",8.36
"1514","2014-02-13",8.9
"1515","2014-02-14",9.56
"1516","2014-02-18",10.12
"1517","2014-02-19",9.82
"1518","2014-02-20",10.2
"1519","2014-02-21",10.31
"1520","2014-02-24",10.57
"1521","2014-02-25",10.48
"1522","2014-02-26",10.44
"1523","2014-02-27",10.5
"1524","2014-02-28",11.04
"1525","2014-03-03",11.9
"1526","2014-03-04",12.64
"1527","2014-03-05",12.4
"1528","2014-03-06",12.07
"1529","2014-03-07",11.6
"1530","2014-03-10",12.22
"1531","2014-03-11",12.11
"1532","2014-03-12",12.49
"1533","2014-03-13",12.45
"1534","2014-03-14",12.42
"1535","2014-03-17",12.34
"1536","2014-03-18",12.57
"1537","2014-03-19",12.48
"1538","2014-03-20",12.61
"1539","2014-03-21",12.75
"1540","2014-03-24",12.36
"1541","2014-03-25",12.02
"1542","2014-03-26",11.57
"1543","2014-03-27",11.7
"1544","2014-03-28",11.64
"1545","2014-03-31",11.58
"1546","2014-04-01",11.65
"1547","2014-04-02",11.8
"1548","2014-04-03",11.61
"1549","2014-04-04",11.02
"1550","2014-04-07",11.06
"1551","2014-04-08",11.23
"1552","2014-04-09",11.52
"1553","2014-04-10",10.99
"1554","2014-04-11",10.94
"1555","2014-04-14",10.86
"1556","2014-04-15",10.97
"1557","2014-04-16",11.11
"1558","2014-04-17",10.88
"1559","2014-04-21",11.05
"1560","2014-04-22",11.88
"1561","2014-04-23",11.74
"1562","2014-04-24",11.6
"1563","2014-04-25",11.2
"1564","2014-04-28",10.93
"1565","2014-04-29",11.36
"1566","2014-04-30",11.51
"1567","2014-05-01",11.21
"1568","2014-05-02",11.14
"1569","2014-05-05",11.19
"1570","2014-05-06",10.82
"1571","2014-05-07",11.21
"1572","2014-05-08",11.29
"1573","2014-05-09",11.66
"1574","2014-05-12",11.8
"1575","2014-05-13",11.45
"1576","2014-05-14",11.46
"1577","2014-05-15",11.32
"1578","2014-05-16",11.65
"1579","2014-05-19",12.09
"1580","2014-05-20",11.59
"1581","2014-05-21",11.87
"1582","2014-05-22",12.78
"1583","2014-05-23",11.27
"1584","2014-05-27",11.55
"1585","2014-05-28",11.8
"1586","2014-05-29",11.67
"1587","2014-05-30",11.78
"1588","2014-06-02",11.76
"1589","2014-06-03",11.73
"1590","2014-06-04",11.58
"1591","2014-06-05",12.04
"1592","2014-06-06",12.01
"1593","2014-06-09",12.18
"1594","2014-06-10",12.19
"1595","2014-06-11",12
"1596","2014-06-12",11.81
"1597","2014-06-13",11.65
"1598","2014-06-16",11.49
"1599","2014-06-17",11.43
"1600","2014-06-18",11.51
"1601","2014-06-19",11.5
"1602","2014-06-20",11.49
"1603","2014-06-23",11.88
"1604","2014-06-24",11.49
"1605","2014-06-25",12
"1606","2014-06-26",11.72
"1607","2014-06-27",12
"1608","2014-06-30",11.85
"1609","2014-07-01",11.92
"1610","2014-07-02",11.83
"1611","2014-07-03",12.07
"1612","2014-07-07",11.85
"1613","2014-07-08",11.76
"1614","2014-07-09",11.58
"1615","2014-07-10",11.53
"1616","2014-07-11",11.46
"1617","2014-07-14",11.73
"1618","2014-07-15",11.37
"1619","2014-07-16",11.45
"1620","2014-07-17",10.85
"1621","2014-07-18",11.36
"1622","2014-07-21",10.96
"1623","2014-07-22",11.24
"1624","2014-07-23",11.18
"1625","2014-07-24",11.35
"1626","2014-07-25",11.1
"1627","2014-07-28",11.21
"1628","2014-07-29",11
"1629","2014-07-30",10.63
"1630","2014-07-31",10.55
"1631","2014-08-01",10.42
"1632","2014-08-04",10.55
"1633","2014-08-05",11.29
"1634","2014-08-06",11.38
"1635","2014-08-07",11.3
"1636","2014-08-08",11.29
"1637","2014-08-11",11.23
"1638","2014-08-12",11.15
"1639","2014-08-13",11.25
"1640","2014-08-14",11.27
"1641","2014-08-15",11.23
"1642","2014-08-18",11.35
"1643","2014-08-19",11.31
"1644","2014-08-20",11.12
"1645","2014-08-21",11.31
"1646","2014-08-22",11.31
"1647","2014-08-25",11.26
"1648","2014-08-26",11.44
"1649","2014-08-27",11.5
"1650","2014-08-28",11.5
"1651","2014-08-29",11.52
"1652","2014-09-02",11.54
"1653","2014-09-03",11.3
"1654","2014-09-04",11.4
"1655","2014-09-05",11.45
"1656","2014-09-08",11.47
"1657","2014-09-09",11.3
"1658","2014-09-10",11.36
"1659","2014-09-11",11.09
"1660","2014-09-12",10.74
"1661","2014-09-15",10.3
"1662","2014-09-16",10.55
"1663","2014-09-17",10.73
"1664","2014-09-18",10.59
"1665","2014-09-19",10.95
"1666","2014-09-22",10.73
"1667","2014-09-23",10.73
"1668","2014-09-24",10.72
"1669","2014-09-25",10.59
"1670","2014-09-26",10.94
"1671","2014-09-29",10.9
"1672","2014-09-30",10.67
"1673","2014-10-01",10.74
"1674","2014-10-02",11.02
"1675","2014-10-03",11.1
"1676","2014-10-06",11.05
"1677","2014-10-07",11.01
"1678","2014-10-08",11.14
"1679","2014-10-09",10.71
"1680","2014-10-10",10.56
"1681","2014-10-13",10.57
"1682","2014-10-14",10.66
"1683","2014-10-15",11.32
"1684","2014-10-16",11.5
"1685","2014-10-17",11.31
"1686","2014-10-20",11.19
"1687","2014-10-21",11.38
"1688","2014-10-22",10.95
"1689","2014-10-23",11.42
"1690","2014-10-24",11.52
"1691","2014-10-27",11.34
"1692","2014-10-28",11.55
"1693","2014-10-29",11.5
"1694","2014-10-30",11.39
"1695","2014-10-31",11.51
"1696","2014-11-03",11.5
"1697","2014-11-04",11.27
"1698","2014-11-05",11.47
"1699","2014-11-06",11.52
"1700","2014-11-07",11.6
"1701","2014-11-10",11.51
"1702","2014-11-11",11.49
"1703","2014-11-12",11.42
"1704","2014-11-13",11.43
"1705","2014-11-14",11.57
"1706","2014-11-17",11.68
"1707","2014-11-18",11.95
"1708","2014-11-19",11.66
"1709","2014-11-20",11.64
"1710","2014-11-21",11.46
"1711","2014-11-24",11.66
"1712","2014-11-25",12.03
"1713","2014-11-26",12.13
"1714","2014-11-28",12
"1715","2014-12-01",11.81
"1716","2014-12-02",12.21
"1717","2014-12-03",12.21
"1718","2014-12-04",12.16
"1719","2014-12-05",12.38
"1720","2014-12-08",11.92
"1721","2014-12-09",12.47
"1722","2014-12-10",12.37
"1723","2014-12-11",12.19
"1724","2014-12-12",12.26
"1725","2014-12-15",12.2
"1726","2014-12-16",12.17
"1727","2014-12-17",12.55
"1728","2014-12-18",12.38
"1729","2014-12-19",12.65
"1730","2014-12-22",12.66
"1731","2014-12-23",13.12
"1732","2014-12-24",13.09
"1733","2014-12-26",10.7
"1734","2014-12-29",10.89
"1735","2014-12-30",10.79
"1736","2014-12-31",10.38
"1737","2015-01-02",10.42
"1738","2015-01-05",10.74
"1739","2015-01-06",10.2
"1740","2015-01-07",10.33
"1741","2015-01-08",10.39
"1742","2015-01-09",10.44
"1743","2015-01-12",10.46
"1744","2015-01-13",10.25
"1745","2015-01-14",10.09
"1746","2015-01-15",9.82
"1747","2015-01-16",9.77
"1748","2015-01-20",9.48
"1749","2015-01-21",9.21
"1750","2015-01-22",9.54
"1751","2015-01-23",9.41
"1752","2015-01-26",9.74
"1753","2015-01-27",9.48
"1754","2015-01-28",9.37
"1755","2015-01-29",9.68
"1756","2015-01-30",9.02
"1757","2015-02-02",8.83
"1758","2015-02-03",9
"1759","2015-02-04",9.2
"1760","2015-02-05",9.4
"1761","2015-02-06",9.3
"1762","2015-02-09",9.13
"1763","2015-02-10",8.79
"1764","2015-02-11",8.98
"1765","2015-02-12",9.05
"1766","2015-02-13",9.13
"1767","2015-02-17",8.89
"1768","2015-02-18",8.75
"1769","2015-02-19",8.79
"1770","2015-02-20",8.8
"1771","2015-02-23",9.06
"1772","2015-02-24",9
"1773","2015-02-25",9.07
"1774","2015-02-26",8.97
"1775","2015-02-27",8.69
"1776","2015-03-02",8.94
"1777","2015-03-03",8.81
"1778","2015-03-04",8.77
"1779","2015-03-05",8.79
"1780","2015-03-06",8.71
"1781","2015-03-09",8.64
"1782","2015-03-10",8.12
"1783","2015-03-11",8.02
"1784","2015-03-12",8.11
"1785","2015-03-13",8.08
"1786","2015-03-16",8.04
"1787","2015-03-17",8.01
"1788","2015-03-18",8.04
"1789","2015-03-19",8.19
"1790","2015-03-20",8.31
"1791","2015-03-23",8.29
"1792","2015-03-24",8.37
"1793","2015-03-25",8.15
"1794","2015-03-26",8.15
"1795","2015-03-27",8.35
"1796","2015-03-30",8.22
"1797","2015-03-31",8.23
"1798","2015-04-01",8.28
"1799","2015-04-02",8.27
"1800","2015-04-06",8.2
"1801","2015-04-07",8.21
"1802","2015-04-08",8.24
"1803","2015-04-09",8.2
"1804","2015-04-10",8.02
"1805","2015-04-13",7.98
"1806","2015-04-14",7.98
"1807","2015-04-15",7.96
"1808","2015-04-16",7.55
"1809","2015-04-17",7.45
"1810","2015-04-20",7.55
"1811","2015-04-21",7.55
"1812","2015-04-22",7.58
"1813","2015-04-23",7.55
"1814","2015-04-24",7.52
"1815","2015-04-27",7.35
"1816","2015-04-28",6.8
"1817","2015-04-29",6.8
"1818","2015-04-30",6.69
"1819","2015-05-01",6.53
"1820","2015-05-04",6.46
"1821","2015-05-05",6.19
"1822","2015-05-06",6.13
"1823","2015-05-07",6
"1824","2015-05-08",6.01
"1825","2015-05-11",6.23
"1826","2015-05-12",6.25
"1827","2015-05-13",6.2
"1828","2015-05-14",6.17
"1829","2015-05-15",6.29
"1830","2015-05-18",6.4
"1831","2015-05-19",6.05
"1832","2015-05-20",6.07
"1833","2015-05-21",6.15
"1834","2015-05-22",6.15
"1835","2015-05-26",6.26
"1836","2015-05-27",6.15
"1837","2015-05-28",5.97
"1838","2015-05-29",5.81
"1839","2015-06-01",5.81
"1840","2015-06-02",5.73
"1841","2015-06-03",5.92
"1842","2015-06-04",6
"1843","2015-06-05",5.92
"1844","2015-06-08",5.8
"1845","2015-06-09",5.6
"1846","2015-06-10",5.76
"1847","2015-06-11",5.71
"1848","2015-06-12",5.62
"1849","2015-06-15",5.48
"1850","2015-06-16",5.66
"1851","2015-06-17",5.8
"1852","2015-06-18",5.88
"1853","2015-06-19",5.98
"1854","2015-06-22",6.11
"1855","2015-06-23",6.37
"1856","2015-06-24",6.12
"1857","2015-06-25",6.09
"1858","2015-06-26",6.02
"1859","2015-06-29",5.59
"1860","2015-06-30",5.6
"1861","2015-07-01",5.56
"1862","2015-07-02",5.5
"1863","2015-07-06",5.33
"1864","2015-07-07",5.36
"1865","2015-07-08",5.3
"1866","2015-07-09",5.11
"1867","2015-07-10",5.19
"1868","2015-07-13",5.27
"1869","2015-07-14",5.24
"1870","2015-07-15",5.16
"1871","2015-07-16",5.11
"1872","2015-07-17",5.01
"1873","2015-07-20",4.99
"1874","2015-07-21",4.91
"1875","2015-07-22",4.99
"1876","2015-07-23",4.76
"1877","2015-07-24",4.69
"1878","2015-07-27",4.59
"1879","2015-07-28",5.34
"1880","2015-07-29",5.3
"1881","2015-07-30",5.35
"1882","2015-07-31",5.15
"1883","2015-08-03",5.33
"1884","2015-08-04",5.37
"1885","2015-08-05",5.25
"1886","2015-08-06",5.21
"1887","2015-08-07",5.16
"1888","2015-08-10",5.11
"1889","2015-08-11",5.01
"1890","2015-08-12",4.91
"1891","2015-08-13",4.71
"1892","2015-08-14",4.94
"1893","2015-08-17",4.76
"1894","2015-08-18",4.68
"1895","2015-08-19",4.92
"1896","2015-08-20",4.72
"1897","2015-08-21",4.4
"1898","2015-08-24",4.35
"1899","2015-08-25",4.6
"1900","2015-08-26",4.64
"1901","2015-08-27",4.73
"1902","2015-08-28",4.82
"1903","2015-08-31",5.01
"1904","2015-09-01",4.9
"1905","2015-09-02",5.15
"1906","2015-09-03",4.97
"1907","2015-09-04",5.01
"1908","2015-09-08",5.05
"1909","2015-09-09",5.11
"1910","2015-09-10",5.07
"1911","2015-09-11",5.2
"1912","2015-09-14",5.1
"1913","2015-09-15",5.08
"1914","2015-09-16",5.05
"1915","2015-09-17",5.02
"1916","2015-09-18",5.03
"1917","2015-09-21",4.94
"1918","2015-09-22",4.94
"1919","2015-09-23",4.82
"1920","2015-09-24",4.87
"1921","2015-09-25",4.84
"1922","2015-09-28",4.75
"1923","2015-09-29",4.62
"1924","2015-09-30",4.93
"1925","2015-10-01",4.79
"1926","2015-10-02",4.87
"1927","2015-10-05",4.94
"1928","2015-10-06",4.77
"1929","2015-10-07",4.68
"1930","2015-10-08",5.7
"1931","2015-10-09",5.95
"1932","2015-10-12",6
"1933","2015-10-13",5.98
"1934","2015-10-14",5.76
"1935","2015-10-15",5.66
"1936","2015-10-16",5.61
