"","date","CTS"
"1001","2010-12-21",11.05
"1002","2010-12-22",11.14
"1003","2010-12-23",11.01
"1004","2010-12-27",11.21
"1005","2010-12-28",11.12
"1006","2010-12-29",11.11
"1007","2010-12-30",11.16
"1008","2010-12-31",11.06
"1009","2011-01-03",11.49
"1010","2011-01-04",11.15
"1011","2011-01-05",11.36
"1012","2011-01-06",11.39
"1013","2011-01-07",11.43
"1014","2011-01-10",11.77
"1015","2011-01-11",11.7
"1016","2011-01-12",11.79
"1017","2011-01-13",11.58
"1018","2011-01-14",11.9
"1019","2011-01-18",11.89
"1020","2011-01-19",11.41
"1021","2011-01-20",11.06
"1022","2011-01-21",10.78
"1023","2011-01-24",11.06
"1024","2011-01-25",11.22
"1025","2011-01-26",11.89
"1026","2011-01-27",11.39
"1027","2011-01-28",11.19
"1028","2011-01-31",11.34
"1029","2011-02-01",12.27
"1030","2011-02-02",11.97
"1031","2011-02-03",11.84
"1032","2011-02-04",11.79
"1033","2011-02-07",11.93
"1034","2011-02-08",11.99
"1035","2011-02-09",11.94
"1036","2011-02-10",11.93
"1037","2011-02-11",12.03
"1038","2011-02-14",11.91
"1039","2011-02-15",11.79
"1040","2011-02-16",11.91
"1041","2011-02-17",11.93
"1042","2011-02-18",12.03
"1043","2011-02-22",11.97
"1044","2011-02-23",11.53
"1045","2011-02-24",11.49
"1046","2011-02-25",11.92
"1047","2011-02-28",11.86
"1048","2011-03-01",11.41
"1049","2011-03-02",11.24
"1050","2011-03-03",11.61
"1051","2011-03-04",11.65
"1052","2011-03-07",11.4
"1053","2011-03-08",11.8
"1054","2011-03-09",11.51
"1055","2011-03-10",10.9
"1056","2011-03-11",10.6
"1057","2011-03-14",10.52
"1058","2011-03-15",10.31
"1059","2011-03-16",10.23
"1060","2011-03-17",10.19
"1061","2011-03-18",10.23
"1062","2011-03-21",10.55
"1063","2011-03-22",10.7
"1064","2011-03-23",10.73
"1065","2011-03-24",10.79
"1066","2011-03-25",10.73
"1067","2011-03-28",10.4
"1068","2011-03-29",10.51
"1069","2011-03-30",10.59
"1070","2011-03-31",10.8
"1071","2011-04-01",10.71
"1072","2011-04-04",10.84
"1073","2011-04-05",10.95
"1074","2011-04-06",10.75
"1075","2011-04-07",10.43
"1076","2011-04-08",10.13
"1077","2011-04-11",9.96
"1078","2011-04-12",9.65
"1079","2011-04-13",10.09
"1080","2011-04-14",10.18
"1081","2011-04-15",10.42
"1082","2011-04-18",10.28
"1083","2011-04-19",10.28
"1084","2011-04-20",10.48
"1085","2011-04-21",10.82
"1086","2011-04-25",10.69
"1087","2011-04-26",10.82
"1088","2011-04-27",10.73
"1089","2011-04-28",10.79
"1090","2011-04-29",10.99
"1091","2011-05-02",10.58
"1092","2011-05-03",10.2
"1093","2011-05-04",10.08
"1094","2011-05-05",10.01
"1095","2011-05-06",10.09
"1096","2011-05-09",10.14
"1097","2011-05-10",10.58
"1098","2011-05-11",10.66
"1099","2011-05-12",10.76
"1100","2011-05-13",10.86
"1101","2011-05-16",10.39
"1102","2011-05-17",10.16
"1103","2011-05-18",10.24
"1104","2011-05-19",10.1
"1105","2011-05-20",10.1
"1106","2011-05-23",9.83
"1107","2011-05-24",9.83
"1108","2011-05-25",9.88
"1109","2011-05-26",9.98
"1110","2011-05-27",9.97
"1111","2011-05-31",10.24
"1112","2011-06-01",9.65
"1113","2011-06-02",9.67
"1114","2011-06-03",9.61
"1115","2011-06-06",9.47
"1116","2011-06-07",9.41
"1117","2011-06-08",9.31
"1118","2011-06-09",9.33
"1119","2011-06-10",9.09
"1120","2011-06-13",8.99
"1121","2011-06-14",9.01
"1122","2011-06-15",8.84
"1123","2011-06-16",8.87
"1124","2011-06-17",8.88
"1125","2011-06-20",8.9
"1126","2011-06-21",9.15
"1127","2011-06-22",9.08
"1128","2011-06-23",9.23
"1129","2011-06-24",8.99
"1130","2011-06-27",9.25
"1131","2011-06-28",9.39
"1132","2011-06-29",9.35
"1133","2011-06-30",9.67
"1134","2011-07-01",9.71
"1135","2011-07-05",9.69
"1136","2011-07-06",9.57
"1137","2011-07-07",10.02
"1138","2011-07-08",10
"1139","2011-07-11",9.84
"1140","2011-07-12",9.71
"1141","2011-07-13",9.85
"1142","2011-07-14",9.71
"1143","2011-07-15",9.61
"1144","2011-07-18",9.32
"1145","2011-07-19",9.86
"1146","2011-07-20",9.77
"1147","2011-07-21",9.8
"1148","2011-07-22",9.89
"1149","2011-07-25",9.7
"1150","2011-07-26",10.09
"1151","2011-07-27",9.99
"1152","2011-07-28",9.91
"1153","2011-07-29",9.83
"1154","2011-08-01",9.82
"1155","2011-08-02",9.75
"1156","2011-08-03",9.9
"1157","2011-08-04",9.58
"1158","2011-08-05",9.65
"1159","2011-08-08",8.45
"1160","2011-08-09",9.13
"1161","2011-08-10",8.59
"1162","2011-08-11",9.24
"1163","2011-08-12",9.15
"1164","2011-08-15",9.65
"1165","2011-08-16",9.41
"1166","2011-08-17",9.39
"1167","2011-08-18",8.65
"1168","2011-08-19",8.43
"1169","2011-08-22",8.56
"1170","2011-08-23",9.34
"1171","2011-08-24",9.34
"1172","2011-08-25",8.94
"1173","2011-08-26",9.28
"1174","2011-08-29",9.95
"1175","2011-08-30",9.77
"1176","2011-08-31",9.6
"1177","2011-09-01",9.27
"1178","2011-09-02",8.82
"1179","2011-09-06",8.74
"1180","2011-09-07",9.24
"1181","2011-09-08",9.17
"1182","2011-09-09",8.86
"1183","2011-09-12",9
"1184","2011-09-13",9.24
"1185","2011-09-14",9.51
"1186","2011-09-15",9.64
"1187","2011-09-16",9.53
"1188","2011-09-19",9.3
"1189","2011-09-20",8.87
"1190","2011-09-21",8.41
"1191","2011-09-22",8.13
"1192","2011-09-23",8.22
"1193","2011-09-26",8.38
"1194","2011-09-27",8.7
"1195","2011-09-28",8.15
"1196","2011-09-29",8.4
"1197","2011-09-30",8.13
"1198","2011-10-03",7.4
"1199","2011-10-04",8.61
"1200","2011-10-05",8.67
"1201","2011-10-06",8.97
"1202","2011-10-07",8.53
"1203","2011-10-10",9.12
"1204","2011-10-11",9.36
"1205","2011-10-12",9.71
"1206","2011-10-13",9.71
"1207","2011-10-14",10.09
"1208","2011-10-17",9.46
"1209","2011-10-18",10.19
"1210","2011-10-19",9.7
"1211","2011-10-20",9.61
"1212","2011-10-21",9.84
"1213","2011-10-24",10.19
"1214","2011-10-25",9.64
"1215","2011-10-26",9.43
"1216","2011-10-27",9.8
"1217","2011-10-28",9.91
"1218","2011-10-31",9.28
"1219","2011-11-01",8.8
"1220","2011-11-02",9.3
"1221","2011-11-03",9.65
"1222","2011-11-04",9.21
"1223","2011-11-07",9.41
"1224","2011-11-08",9.45
"1225","2011-11-09",8.64
"1226","2011-11-10",8.83
"1227","2011-11-11",9.06
"1228","2011-11-14",8.82
"1229","2011-11-15",9.06
"1230","2011-11-16",8.66
"1231","2011-11-17",8.52
"1232","2011-11-18",8.45
"1233","2011-11-21",8.11
"1234","2011-11-22",8
"1235","2011-11-23",7.76
"1236","2011-11-25",7.68
"1237","2011-11-28",8.15
"1238","2011-11-29",7.98
"1239","2011-11-30",8.51
"1240","2011-12-01",8.64
"1241","2011-12-02",8.86
"1242","2011-12-05",8.84
"1243","2011-12-06",8.94
"1244","2011-12-07",9.06
"1245","2011-12-08",8.53
"1246","2011-12-09",8.97
"1247","2011-12-12",8.82
"1248","2011-12-13",8.58
"1249","2011-12-14",8.64
"1250","2011-12-15",8.9
"1251","2011-12-16",9.06
"1252","2011-12-19",8.63
"1253","2011-12-20",9.18
"1254","2011-12-21",9.47
"1255","2011-12-22",9.51
"1256","2011-12-23",9.56
"1257","2011-12-27",9.72
"1258","2011-12-28",9.26
"1259","2011-12-29",9.4
"1260","2011-12-30",9.2
"1261","2012-01-03",9.54
"1262","2012-01-04",9.46
"1263","2012-01-05",9.58
"1264","2012-01-06",9.47
"1265","2012-01-09",9.49
"1266","2012-01-10",9.49
"1267","2012-01-11",9.48
"1268","2012-01-12",9.5
"1269","2012-01-13",9.49
"1270","2012-01-17",9.48
"1271","2012-01-18",9.5
"1272","2012-01-19",9.65
"1273","2012-01-20",9.84
"1274","2012-01-23",9.86
"1275","2012-01-24",9.98
"1276","2012-01-25",9.96
"1277","2012-01-26",9.8
"1278","2012-01-27",9.89
"1279","2012-01-30",9.98
"1280","2012-01-31",10.06
"1281","2012-02-01",10.55
"1282","2012-02-02",10.56
"1283","2012-02-03",10.98
"1284","2012-02-06",10.87
"1285","2012-02-07",10.8
"1286","2012-02-08",10.86
"1287","2012-02-09",10.67
"1288","2012-02-10",10.35
"1289","2012-02-13",10.45
"1290","2012-02-14",10.24
"1291","2012-02-15",10.05
"1292","2012-02-16",10.62
"1293","2012-02-17",10.78
"1294","2012-02-21",10.68
"1295","2012-02-22",10.55
"1296","2012-02-23",10.74
"1297","2012-02-24",10.51
"1298","2012-02-27",10.52
"1299","2012-02-28",10.4
"1300","2012-02-29",9.95
"1301","2012-03-01",10.01
"1302","2012-03-02",9.63
"1303","2012-03-05",9.57
"1304","2012-03-06",9.28
"1305","2012-03-07",9.41
"1306","2012-03-08",9.5
"1307","2012-03-09",9.57
"1308","2012-03-12",9.69
"1309","2012-03-13",10.32
"1310","2012-03-14",10.18
"1311","2012-03-15",10.08
"1312","2012-03-16",9.68
"1313","2012-03-19",10.28
"1314","2012-03-20",9.95
"1315","2012-03-21",10.03
"1316","2012-03-22",9.76
"1317","2012-03-23",10.12
"1318","2012-03-26",10.58
"1319","2012-03-27",10.34
"1320","2012-03-28",10.35
"1321","2012-03-29",10.55
"1322","2012-03-30",10.52
"1323","2012-04-02",10.73
"1324","2012-04-03",10.32
"1325","2012-04-04",10.35
"1326","2012-04-05",10.38
"1327","2012-04-09",10.23
"1328","2012-04-10",10.14
"1329","2012-04-11",10.39
"1330","2012-04-12",10.57
"1331","2012-04-13",10.43
"1332","2012-04-16",10.61
"1333","2012-04-17",10.8
"1334","2012-04-18",10.71
"1335","2012-04-19",10.73
"1336","2012-04-20",10.79
"1337","2012-04-23",10.51
"1338","2012-04-24",10.85
"1339","2012-04-25",11
"1340","2012-04-26",10.97
"1341","2012-04-27",11.03
"1342","2012-04-30",10.73
"1343","2012-05-01",10.44
"1344","2012-05-02",10.45
"1345","2012-05-03",10.3
"1346","2012-05-04",10.18
"1347","2012-05-07",10.07
"1348","2012-05-08",10.16
"1349","2012-05-09",10.31
"1350","2012-05-10",10.3
"1351","2012-05-11",10.08
"1352","2012-05-14",9.8
"1353","2012-05-15",9.93
"1354","2012-05-16",9.96
"1355","2012-05-17",9.82
"1356","2012-05-18",9.57
"1357","2012-05-21",9.64
"1358","2012-05-22",9.36
"1359","2012-05-23",9.38
"1360","2012-05-24",9.45
"1361","2012-05-25",9.37
"1362","2012-05-29",9.58
"1363","2012-05-30",9.36
"1364","2012-05-31",9.38
"1365","2012-06-01",9.18
"1366","2012-06-04",9.29
"1367","2012-06-05",9.32
"1368","2012-06-06",9.53
"1369","2012-06-07",9.44
"1370","2012-06-08",9.46
"1371","2012-06-11",9.13
"1372","2012-06-12",9.23
"1373","2012-06-13",9.12
"1374","2012-06-14",9.3
"1375","2012-06-15",9.24
"1376","2012-06-18",9.22
"1377","2012-06-19",9.47
"1378","2012-06-20",9.44
"1379","2012-06-21",9.1
"1380","2012-06-22",9.27
"1381","2012-06-25",9.13
"1382","2012-06-26",9.16
"1383","2012-06-27",9.27
"1384","2012-06-28",9.21
"1385","2012-06-29",9.42
"1386","2012-07-02",9.5
"1387","2012-07-03",9.93
"1388","2012-07-05",9.89
"1389","2012-07-06",9.49
"1390","2012-07-09",9.43
"1391","2012-07-10",9.46
"1392","2012-07-11",9.35
"1393","2012-07-12",9.27
"1394","2012-07-13",9.42
"1395","2012-07-16",9.27
"1396","2012-07-17",9.27
"1397","2012-07-18",9.61
"1398","2012-07-19",9.59
"1399","2012-07-20",9.32
"1400","2012-07-23",8.86
"1401","2012-07-24",8.57
"1402","2012-07-25",8.74
"1403","2012-07-26",8.93
"1404","2012-07-27",9.13
"1405","2012-07-30",9.02
"1406","2012-07-31",8.9
"1407","2012-08-01",8.44
"1408","2012-08-02",8.45
"1409","2012-08-03",9.25
"1410","2012-08-06",9.11
"1411","2012-08-07",9.68
"1412","2012-08-08",10
"1413","2012-08-09",9.83
"1414","2012-08-10",9.89
"1415","2012-08-13",9.62
"1416","2012-08-14",9.37
"1417","2012-08-15",9.53
"1418","2012-08-16",9.52
"1419","2012-08-17",9.59
"1420","2012-08-20",9.7
"1421","2012-08-21",9.76
"1422","2012-08-22",9.78
"1423","2012-08-23",9.55
"1424","2012-08-24",9.83
"1425","2012-08-27",9.66
"1426","2012-08-28",9.75
"1427","2012-08-29",9.99
"1428","2012-08-30",9.79
"1429","2012-08-31",9.85
"1430","2012-09-04",9.69
"1431","2012-09-05",9.63
"1432","2012-09-06",10.22
"1433","2012-09-07",10.29
"1434","2012-09-10",9.97
"1435","2012-09-11",10.09
"1436","2012-09-12",9.97
"1437","2012-09-13",10.18
"1438","2012-09-14",10.6
"1439","2012-09-17",10.38
"1440","2012-09-18",10.47
"1441","2012-09-19",10.29
"1442","2012-09-20",10.05
"1443","2012-09-21",10.37
"1444","2012-09-24",10.44
"1445","2012-09-25",10.04
"1446","2012-09-26",10.05
"1447","2012-09-27",10.37
"1448","2012-09-28",10.07
"1449","2012-10-01",10.09
"1450","2012-10-02",9.99
"1451","2012-10-03",9.73
"1452","2012-10-04",9.38
"1453","2012-10-05",9.38
"1454","2012-10-08",8.65
"1455","2012-10-09",8.49
"1456","2012-10-10",8.51
"1457","2012-10-11",8.48
"1458","2012-10-12",8.38
"1459","2012-10-15",8.49
"1460","2012-10-16",8.55
"1461","2012-10-17",8.66
"1462","2012-10-18",8.33
"1463","2012-10-19",8.25
"1464","2012-10-22",8.29
"1465","2012-10-23",8.04
"1466","2012-10-24",8.04
"1467","2012-10-25",8.06
"1468","2012-10-26",8.12
"1469","2012-10-31",8.28
"1470","2012-11-01",8.38
"1471","2012-11-02",8.5
"1472","2012-11-05",8.54
"1473","2012-11-06",8.97
"1474","2012-11-07",8.2
"1475","2012-11-08",8.17
"1476","2012-11-09",8.33
"1477","2012-11-12",8.21
"1478","2012-11-13",8.13
"1479","2012-11-14",8.2
"1480","2012-11-15",8.14
"1481","2012-11-16",8.15
"1482","2012-11-19",8.27
"1483","2012-11-20",8.22
"1484","2012-11-21",8.44
"1485","2012-11-23",8.49
"1486","2012-11-26",8.45
"1487","2012-11-27",8.42
"1488","2012-11-28",8.54
"1489","2012-11-29",8.82
"1490","2012-11-30",8.86
"1491","2012-12-03",8.91
"1492","2012-12-04",8.91
"1493","2012-12-05",9.05
"1494","2012-12-06",9.14
"1495","2012-12-07",9.2
"1496","2012-12-10",9.44
"1497","2012-12-11",9.53
"1498","2012-12-12",9.34
"1499","2012-12-13",9.47
"1500","2012-12-14",9.4
"1501","2012-12-17",9.75
"1502","2012-12-18",10.05
"1503","2012-12-19",10.17
"1504","2012-12-20",10.38
"1505","2012-12-21",10.37
"1506","2012-12-24",10.34
"1507","2012-12-26",10.03
"1508","2012-12-27",10.2
"1509","2012-12-28",10.16
"1510","2012-12-31",10.63
"1511","2013-01-02",11.25
"1512","2013-01-03",10.98
"1513","2013-01-04",10.98
"1514","2013-01-07",10.81
"1515","2013-01-08",10.64
"1516","2013-01-09",10.72
"1517","2013-01-10",10.79
"1518","2013-01-11",10.69
"1519","2013-01-14",10.59
"1520","2013-01-15",10.5
"1521","2013-01-16",10.38
"1522","2013-01-17",10.56
"1523","2013-01-18",10.5
"1524","2013-01-22",10.67
"1525","2013-01-23",10.65
"1526","2013-01-24",10.74
"1527","2013-01-25",10.67
"1528","2013-01-28",10.54
"1529","2013-01-29",10.2
"1530","2013-01-30",10.05
"1531","2013-01-31",9.95
"1532","2013-02-01",10.24
"1533","2013-02-04",9.84
"1534","2013-02-05",10.09
"1535","2013-02-06",9.98
"1536","2013-02-07",9.87
"1537","2013-02-08",9.95
"1538","2013-02-11",9.96
"1539","2013-02-12",10.06
"1540","2013-02-13",10
"1541","2013-02-14",9.96
"1542","2013-02-15",9.9
"1543","2013-02-19",9.92
"1544","2013-02-20",9.74
"1545","2013-02-21",9.79
"1546","2013-02-22",10.14
"1547","2013-02-25",9.77
"1548","2013-02-26",9.88
"1549","2013-02-27",9.96
"1550","2013-02-28",9.8
"1551","2013-03-01",9.89
"1552","2013-03-04",9.83
"1553","2013-03-05",9.9
"1554","2013-03-06",10.09
"1555","2013-03-07",10
"1556","2013-03-08",10.15
"1557","2013-03-11",9.99
"1558","2013-03-12",10.21
"1559","2013-03-13",10.31
"1560","2013-03-14",10.63
"1561","2013-03-15",10.82
"1562","2013-03-18",10.62
"1563","2013-03-19",10.5
"1564","2013-03-20",10.56
"1565","2013-03-21",10.65
"1566","2013-03-22",10.62
"1567","2013-03-25",10.75
"1568","2013-03-26",10.65
"1569","2013-03-27",10.47
"1570","2013-03-28",10.44
"1571","2013-04-01",9.9
"1572","2013-04-02",9.85
"1573","2013-04-03",9.69
"1574","2013-04-04",9.72
"1575","2013-04-05",9.87
"1576","2013-04-08",10.08
"1577","2013-04-09",9.9
"1578","2013-04-10",10.22
"1579","2013-04-11",10.25
"1580","2013-04-12",10.31
"1581","2013-04-15",9.88
"1582","2013-04-16",10.26
"1583","2013-04-17",9.93
"1584","2013-04-18",9.98
"1585","2013-04-19",10.32
"1586","2013-04-22",10.29
"1587","2013-04-23",10.74
"1588","2013-04-24",11.05
"1589","2013-04-25",10.86
"1590","2013-04-26",10.46
"1591","2013-04-29",10.53
"1592","2013-04-30",10.65
"1593","2013-05-01",10.3
"1594","2013-05-02",10.35
"1595","2013-05-03",10.78
"1596","2013-05-06",10.67
"1597","2013-05-07",10.62
"1598","2013-05-08",10.65
"1599","2013-05-09",10.6
"1600","2013-05-10",10.91
"1601","2013-05-13",10.77
"1602","2013-05-14",10.99
"1603","2013-05-15",11.1
"1604","2013-05-16",11.02
"1605","2013-05-17",11.2
"1606","2013-05-20",11.46
"1607","2013-05-21",11.75
"1608","2013-05-22",11.51
"1609","2013-05-23",11.42
"1610","2013-05-24",11.75
"1611","2013-05-28",12.12
"1612","2013-05-29",11.9
"1613","2013-05-30",12.1
"1614","2013-05-31",12.02
"1615","2013-06-03",12.57
"1616","2013-06-04",12.38
"1617","2013-06-05",12.14
"1618","2013-06-06",12.25
"1619","2013-06-07",12.23
"1620","2013-06-10",12.49
"1621","2013-06-11",12.16
"1622","2013-06-12",12.12
"1623","2013-06-13",12.67
"1624","2013-06-14",12.36
"1625","2013-06-17",12.2
"1626","2013-06-18",12.18
"1627","2013-06-19",12.11
"1628","2013-06-20",11.96
"1629","2013-06-21",12.96
"1630","2013-06-24",13.33
"1631","2013-06-25",13.62
"1632","2013-06-26",13.68
"1633","2013-06-27",13.95
"1634","2013-06-28",13.64
"1635","2013-07-01",13.85
"1636","2013-07-02",13.79
"1637","2013-07-03",13.79
"1638","2013-07-05",13.76
"1639","2013-07-08",13.85
"1640","2013-07-09",14.16
"1641","2013-07-10",14.32
"1642","2013-07-11",14.51
"1643","2013-07-12",14.44
"1644","2013-07-15",14.48
"1645","2013-07-16",14.53
"1646","2013-07-17",14.52
"1647","2013-07-18",14.57
"1648","2013-07-19",14.61
"1649","2013-07-22",14.78
"1650","2013-07-23",14.36
"1651","2013-07-24",14.44
"1652","2013-07-25",14.53
"1653","2013-07-26",14.46
"1654","2013-07-29",14.41
"1655","2013-07-30",14.25
"1656","2013-07-31",14.05
"1657","2013-08-01",14.4
"1658","2013-08-02",14.35
"1659","2013-08-05",14.65
"1660","2013-08-06",14.56
"1661","2013-08-07",14.41
"1662","2013-08-08",14.45
"1663","2013-08-09",14.24
"1664","2013-08-12",14.32
"1665","2013-08-13",14.3
"1666","2013-08-14",14.37
"1667","2013-08-15",14
"1668","2013-08-16",14.07
"1669","2013-08-19",14.11
"1670","2013-08-20",14.06
"1671","2013-08-21",13.92
"1672","2013-08-22",14.12
"1673","2013-08-23",14.05
"1674","2013-08-26",14.23
"1675","2013-08-27",13.87
"1676","2013-08-28",13.76
"1677","2013-08-29",13.98
"1678","2013-08-30",13.92
"1679","2013-09-03",14.29
"1680","2013-09-04",14.38
"1681","2013-09-05",14.73
"1682","2013-09-06",14.26
"1683","2013-09-09",14.79
"1684","2013-09-10",15.05
"1685","2013-09-11",14.93
"1686","2013-09-12",15.09
"1687","2013-09-13",14.91
"1688","2013-09-16",14.69
"1689","2013-09-17",14.74
"1690","2013-09-18",15.05
"1691","2013-09-19",15.18
"1692","2013-09-20",15.47
"1693","2013-09-23",15.51
"1694","2013-09-24",15.46
"1695","2013-09-25",15.36
"1696","2013-09-26",15.49
"1697","2013-09-27",15.58
"1698","2013-09-30",15.77
"1699","2013-10-01",16.26
"1700","2013-10-02",15.8
"1701","2013-10-03",16.42
"1702","2013-10-04",16.6
"1703","2013-10-07",16.450001
"1704","2013-10-08",16.030001
"1705","2013-10-09",16.110001
"1706","2013-10-10",16.860001
"1707","2013-10-11",16.959999
"1708","2013-10-14",16.99
"1709","2013-10-15",17.120001
"1710","2013-10-16",17.379999
"1711","2013-10-17",17.68
"1712","2013-10-18",17.98
"1713","2013-10-21",17.719999
"1714","2013-10-22",17.85
"1715","2013-10-23",17.75
"1716","2013-10-24",17.969999
"1717","2013-10-25",18.059999
"1718","2013-10-28",17.700001
"1719","2013-10-29",18.77
"1720","2013-10-30",18.700001
"1721","2013-10-31",18.620001
"1722","2013-11-01",18.5
"1723","2013-11-04",19.09
"1724","2013-11-05",18.889999
"1725","2013-11-06",18.91
"1726","2013-11-07",18.43
"1727","2013-11-08",18.6
"1728","2013-11-11",18.299999
"1729","2013-11-12",18.24
"1730","2013-11-13",18.469999
"1731","2013-11-14",18.190001
"1732","2013-11-15",18.07
"1733","2013-11-18",17.959999
"1734","2013-11-19",17.67
"1735","2013-11-20",17.67
"1736","2013-11-21",18.01
"1737","2013-11-22",18.190001
"1738","2013-11-25",17.690001
"1739","2013-11-26",17.99
"1740","2013-11-27",18.23
"1741","2013-11-29",18.18
"1742","2013-12-02",18.040001
"1743","2013-12-03",18.08
"1744","2013-12-04",17.719999
"1745","2013-12-05",17.700001
"1746","2013-12-06",18.01
"1747","2013-12-09",17.799999
"1748","2013-12-10",17.620001
"1749","2013-12-11",17.360001
"1750","2013-12-12",17.049999
"1751","2013-12-13",17.35
"1752","2013-12-16",17.280001
"1753","2013-12-17",17.49
"1754","2013-12-18",17.99
"1755","2013-12-19",17.98
"1756","2013-12-20",18.110001
"1757","2013-12-23",18.700001
"1758","2013-12-24",18.809999
"1759","2013-12-26",19.049999
"1760","2013-12-27",19
"1761","2013-12-30",19.030001
"1762","2013-12-31",19.91
"1763","2014-01-02",19.690001
"1764","2014-01-03",19.92
"1765","2014-01-06",19.93
"1766","2014-01-07",20.25
"1767","2014-01-08",20.440001
"1768","2014-01-09",20.629999
"1769","2014-01-10",20.4
"1770","2014-01-13",19.75
"1771","2014-01-14",20.219999
"1772","2014-01-15",20.040001
"1773","2014-01-16",19.799999
"1774","2014-01-17",19.49
"1775","2014-01-21",19.83
"1776","2014-01-22",19.719999
"1777","2014-01-23",19.76
"1778","2014-01-24",19.549999
"1779","2014-01-27",19.370001
"1780","2014-01-28",19.280001
"1781","2014-01-29",18.92
"1782","2014-01-30",19.200001
"1783","2014-01-31",18.690001
"1784","2014-02-03",18.219999
"1785","2014-02-04",17.98
"1786","2014-02-05",17.49
"1787","2014-02-06",17.709999
"1788","2014-02-07",18.75
"1789","2014-02-10",18.01
"1790","2014-02-11",18.309999
"1791","2014-02-12",18.51
"1792","2014-02-13",18.77
"1793","2014-02-14",19.139999
"1794","2014-02-18",19.66
"1795","2014-02-19",19.49
"1796","2014-02-20",20.120001
"1797","2014-02-21",20.540001
"1798","2014-02-24",20.58
"1799","2014-02-25",21.059999
"1800","2014-02-26",21
"1801","2014-02-27",20.5
"1802","2014-02-28",20.42
"1803","2014-03-03",20.42
"1804","2014-03-04",21.049999
"1805","2014-03-05",20.540001
"1806","2014-03-06",20.629999
"1807","2014-03-07",20.65
"1808","2014-03-10",20.639999
"1809","2014-03-11",20.68
"1810","2014-03-12",20.6
"1811","2014-03-13",20.49
"1812","2014-03-14",20.559999
"1813","2014-03-17",20.75
"1814","2014-03-18",20.790001
"1815","2014-03-19",20.719999
"1816","2014-03-20",21.08
"1817","2014-03-21",20.9
"1818","2014-03-24",20.719999
"1819","2014-03-25",20.809999
"1820","2014-03-26",20.5
"1821","2014-03-27",20.530001
"1822","2014-03-28",20.559999
"1823","2014-03-31",20.879999
"1824","2014-04-01",21.25
"1825","2014-04-02",21.59
"1826","2014-04-03",20.73
"1827","2014-04-04",20.15
"1828","2014-04-07",19.82
"1829","2014-04-08",20.290001
"1830","2014-04-09",20.389999
"1831","2014-04-10",19.73
"1832","2014-04-11",19.549999
"1833","2014-04-14",19.379999
"1834","2014-04-15",19.25
"1835","2014-04-16",19.42
"1836","2014-04-17",19.719999
"1837","2014-04-21",19.870001
"1838","2014-04-22",20.139999
"1839","2014-04-23",19.719999
"1840","2014-04-24",19.58
"1841","2014-04-25",19.5
"1842","2014-04-28",18.950001
"1843","2014-04-29",17.93
"1844","2014-04-30",17.790001
"1845","2014-05-01",18
"1846","2014-05-02",18.09
"1847","2014-05-05",18.290001
"1848","2014-05-06",17.700001
"1849","2014-05-07",17.26
"1850","2014-05-08",16.959999
"1851","2014-05-09",17.32
"1852","2014-05-12",18.17
"1853","2014-05-13",17.73
"1854","2014-05-14",16.889999
"1855","2014-05-15",16.6
"1856","2014-05-16",16.809999
"1857","2014-05-19",17.049999
"1858","2014-05-20",16.77
"1859","2014-05-21",16.98
"1860","2014-05-22",17
"1861","2014-05-23",17.4
"1862","2014-05-27",17.82
"1863","2014-05-28",17.620001
"1864","2014-05-29",17.540001
"1865","2014-05-30",17.51
"1866","2014-06-02",17.030001
"1867","2014-06-03",16.93
"1868","2014-06-04",16.969999
"1869","2014-06-05",17.74
"1870","2014-06-06",18.1
"1871","2014-06-09",18.52
"1872","2014-06-10",18.68
"1873","2014-06-11",18.43
"1874","2014-06-12",18.200001
"1875","2014-06-13",18.209999
"1876","2014-06-16",17.93
"1877","2014-06-17",18.17
"1878","2014-06-18",18.1
"1879","2014-06-19",17.959999
"1880","2014-06-20",18.27
"1881","2014-06-23",18.07
"1882","2014-06-24",18.01
"1883","2014-06-25",18.440001
"1884","2014-06-26",18.35
"1885","2014-06-27",18.530001
"1886","2014-06-30",18.700001
"1887","2014-07-01",19.01
"1888","2014-07-02",19
"1889","2014-07-03",19.09
"1890","2014-07-07",18.860001
"1891","2014-07-08",18.469999
"1892","2014-07-09",18.530001
"1893","2014-07-10",18.33
"1894","2014-07-11",18.34
"1895","2014-07-14",18.389999
"1896","2014-07-15",18.24
"1897","2014-07-16",18.25
"1898","2014-07-17",17.879999
"1899","2014-07-18",18.23
"1900","2014-07-21",18.07
"1901","2014-07-22",18.16
"1902","2014-07-23",17.950001
"1903","2014-07-24",17.969999
"1904","2014-07-25",17.74
"1905","2014-07-28",17.83
"1906","2014-07-29",17.950001
"1907","2014-07-30",17.85
"1908","2014-07-31",17.389999
"1909","2014-08-01",17.24
"1910","2014-08-04",17.77
"1911","2014-08-05",17.790001
"1912","2014-08-06",17.99
"1913","2014-08-07",17.93
"1914","2014-08-08",18.09
"1915","2014-08-11",18.27
"1916","2014-08-12",17.99
"1917","2014-08-13",18.01
"1918","2014-08-14",17.93
"1919","2014-08-15",17.969999
"1920","2014-08-18",18.18
"1921","2014-08-19",18.129999
"1922","2014-08-20",17.879999
"1923","2014-08-21",18.040001
"1924","2014-08-22",17.98
"1925","2014-08-25",17.9
"1926","2014-08-26",18.01
"1927","2014-08-27",17.92
