"","date","NKTR"
"1935","2014-09-09",13.56
"1936","2014-09-10",13.98
"1937","2014-09-11",13.82
"1938","2014-09-12",13.83
"1939","2014-09-15",13.53
"1940","2014-09-16",13.59
"1941","2014-09-17",13.72
"1942","2014-09-18",13.36
"1943","2014-09-19",12.82
"1944","2014-09-22",12.53
"1945","2014-09-23",12.7
"1946","2014-09-24",12.96
"1947","2014-09-25",12.6
"1948","2014-09-26",12.71
"1949","2014-09-29",12.59
"1950","2014-09-30",12.07
"1951","2014-10-01",12.07
"1952","2014-10-02",12.25
"1953","2014-10-03",12.57
"1954","2014-10-06",12.45
"1955","2014-10-07",12.47
"1956","2014-10-08",12.89
"1957","2014-10-09",12.67
"1958","2014-10-10",12.65
"1959","2014-10-13",12.53
"1960","2014-10-14",12.53
"1961","2014-10-15",12.61
"1962","2014-10-16",13.28
"1963","2014-10-17",12.4
"1964","2014-10-20",12.86
"1965","2014-10-21",12.64
"1966","2014-10-22",12.67
"1967","2014-10-23",13.25
"1968","2014-10-24",13.15
"1969","2014-10-27",13.48
"1970","2014-10-28",13.94
"1971","2014-10-29",13.88
"1972","2014-10-30",14.03
"1973","2014-10-31",13.79
"1974","2014-11-03",13.81
"1975","2014-11-04",13.8
"1976","2014-11-05",13.6
"1977","2014-11-06",13.56
"1978","2014-11-07",13.35
"1979","2014-11-10",13.79
"1980","2014-11-11",13.89
"1981","2014-11-12",13.97
"1982","2014-11-13",13.86
"1983","2014-11-14",13.63
"1984","2014-11-17",13.76
"1985","2014-11-18",14.09
"1986","2014-11-19",13.76
"1987","2014-11-20",14.32
"1988","2014-11-21",14.67
"1989","2014-11-24",14.98
"1990","2014-11-25",15.93
"1991","2014-11-26",16.709999
"1992","2014-11-28",16.67
"1993","2014-12-01",17.049999
"1994","2014-12-02",16.66
"1995","2014-12-03",15.76
"1996","2014-12-04",15.96
"1997","2014-12-05",16.24
"1998","2014-12-08",15.91
"1999","2014-12-09",16.309999
"2000","2014-12-10",15.62
"2001","2014-12-11",15.6
"2002","2014-12-12",15.31
"2003","2014-12-15",14.5
"2004","2014-12-16",14.47
"2005","2014-12-17",15.21
"2006","2014-12-18",15.62
"2007","2014-12-19",15.69
"2008","2014-12-22",15.35
"2009","2014-12-23",14.79
"2010","2014-12-24",15.02
"2011","2014-12-26",15.23
"2012","2014-12-29",15.58
"2013","2014-12-30",15.36
"2014","2014-12-31",15.5
"2015","2015-01-02",15.17
"2016","2015-01-05",14.97
"2017","2015-01-06",14.67
"2018","2015-01-07",15.19
"2019","2015-01-08",15.7
"2020","2015-01-09",15.39
"2021","2015-01-12",15.68
"2022","2015-01-13",15.38
"2023","2015-01-14",15.61
"2024","2015-01-15",14.59
"2025","2015-01-16",15.25
"2026","2015-01-20",14.85
"2027","2015-01-21",14.5
"2028","2015-01-22",14.59
"2029","2015-01-23",14.62
"2030","2015-01-26",14.75
"2031","2015-01-27",14.97
"2032","2015-01-28",14.52
"2033","2015-01-29",15.06
"2034","2015-01-30",14.64
"2035","2015-02-02",14.59
"2036","2015-02-03",14.55
"2037","2015-02-04",14.13
"2038","2015-02-05",14.47
"2039","2015-02-06",13.95
"2040","2015-02-09",13.85
"2041","2015-02-10",13.77
"2042","2015-02-11",13.69
"2043","2015-02-12",13.68
"2044","2015-02-13",13.54
"2045","2015-02-17",13.65
"2046","2015-02-18",13.6
"2047","2015-02-19",13.65
"2048","2015-02-20",13.61
"2049","2015-02-23",13.59
"2050","2015-02-24",13.48
"2051","2015-02-25",13.22
"2052","2015-02-26",12.98
"2053","2015-02-27",13.07
"2054","2015-03-02",13.03
"2055","2015-03-03",12.94
"2056","2015-03-04",13.39
"2057","2015-03-05",13.3
"2058","2015-03-06",13.02
"2059","2015-03-09",12.8
"2060","2015-03-10",12.66
"2061","2015-03-11",13.03
"2062","2015-03-12",13.49
"2063","2015-03-13",13.89
"2064","2015-03-16",14.07
"2065","2015-03-17",14.13
"2066","2015-03-18",12.51
"2067","2015-03-19",11.89
"2068","2015-03-20",12.02
"2069","2015-03-23",11.62
"2070","2015-03-24",11.52
"2071","2015-03-25",11.02
"2072","2015-03-26",10.91
"2073","2015-03-27",11.09
"2074","2015-03-30",11.31
"2075","2015-03-31",11
"2076","2015-04-01",10.82
"2077","2015-04-02",11
"2078","2015-04-06",10.72
"2079","2015-04-07",10.73
"2080","2015-04-08",11.15
"2081","2015-04-09",11.18
"2082","2015-04-10",11.22
"2083","2015-04-13",11.37
"2084","2015-04-14",11.77
"2085","2015-04-15",12.1
"2086","2015-04-16",12.13
"2087","2015-04-17",11.95
"2088","2015-04-20",10.96
"2089","2015-04-21",10.74
"2090","2015-04-22",10.9
"2091","2015-04-23",11.06
"2092","2015-04-24",10.77
"2093","2015-04-27",10.56
"2094","2015-04-28",10.33
"2095","2015-04-29",10.13
"2096","2015-04-30",9.52
"2097","2015-05-01",11.48
"2098","2015-05-04",11.34
"2099","2015-05-05",11.17
"2100","2015-05-06",11.41
"2101","2015-05-07",11.32
"2102","2015-05-08",11.36
"2103","2015-05-11",11.47
"2104","2015-05-12",11.29
"2105","2015-05-13",10.93
"2106","2015-05-14",10.93
"2107","2015-05-15",11.13
"2108","2015-05-18",11.32
"2109","2015-05-19",11.53
"2110","2015-05-20",11.58
"2111","2015-05-21",11.58
"2112","2015-05-22",11.87
"2113","2015-05-26",11.53
"2114","2015-05-27",11.55
"2115","2015-05-28",11.52
"2116","2015-05-29",11.5
"2117","2015-06-01",11.48
"2118","2015-06-02",11.78
"2119","2015-06-03",11.74
"2120","2015-06-04",11.44
"2121","2015-06-05",11.69
"2122","2015-06-08",11.77
"2123","2015-06-09",11.4
"2124","2015-06-10",11.66
"2125","2015-06-11",11.49
"2126","2015-06-12",11.41
"2127","2015-06-15",11.19
"2128","2015-06-16",11.51
"2129","2015-06-17",11.51
"2130","2015-06-18",11.8
"2131","2015-06-19",11.83
"2132","2015-06-22",12.47
"2133","2015-06-23",12.57
"2134","2015-06-24",13.45
"2135","2015-06-25",13.84
"2136","2015-06-26",12.97
"2137","2015-06-29",12.36
"2138","2015-06-30",12.51
"2139","2015-07-01",12.12
"2140","2015-07-02",11.89
"2141","2015-07-06",11.79
"2142","2015-07-07",11.68
"2143","2015-07-08",11.1
"2144","2015-07-09",11.18
"2145","2015-07-10",11.4
"2146","2015-07-13",11.82
"2147","2015-07-14",12.11
"2148","2015-07-15",12.28
"2149","2015-07-16",12.62
"2150","2015-07-17",12.48
"2151","2015-07-20",12.45
"2152","2015-07-21",12.6
"2153","2015-07-22",12.79
"2154","2015-07-23",12.72
"2155","2015-07-24",12.78
"2156","2015-07-27",12.42
"2157","2015-07-28",12.88
"2158","2015-07-29",12.17
"2159","2015-07-30",12.33
"2160","2015-07-31",12.61
"2161","2015-08-03",12.58
"2162","2015-08-04",12.43
"2163","2015-08-05",12.3
"2164","2015-08-06",11.73
"2165","2015-08-07",11.34
"2166","2015-08-10",11.46
"2167","2015-08-11",10.73
"2168","2015-08-12",10.66
"2169","2015-08-13",11
"2170","2015-08-14",11.21
"2171","2015-08-17",11.44
"2172","2015-08-18",11.09
"2173","2015-08-19",10.82
"2174","2015-08-20",10.31
"2175","2015-08-21",10.27
"2176","2015-08-24",9.5
"2177","2015-08-25",9.83
"2178","2015-08-26",10.08
"2179","2015-08-27",10.83
"2180","2015-08-28",10.87
"2181","2015-08-31",11.05
"2182","2015-09-01",10.75
"2183","2015-09-02",11.4
"2184","2015-09-03",11.11
"2185","2015-09-04",11.26
"2186","2015-09-08",11.82
"2187","2015-09-09",11.34
"2188","2015-09-10",11.45
"2189","2015-09-11",12.24
"2190","2015-09-14",12.52
"2191","2015-09-15",12.8
"2192","2015-09-16",13.21
"2193","2015-09-17",13.76
"2194","2015-09-18",13.92
"2195","2015-09-21",13.74
"2196","2015-09-22",13.04
"2197","2015-09-23",12.89
"2198","2015-09-24",13.05
"2199","2015-09-25",11.95
"2200","2015-09-28",11.23
"2201","2015-09-29",10.55
"2202","2015-09-30",10.96
"2203","2015-10-01",10.71
"2204","2015-10-02",11.17
"2205","2015-10-05",11.41
"2206","2015-10-06",10.3
"2207","2015-10-07",11.15
"2208","2015-10-08",10.78
"2209","2015-10-09",11.34
"2210","2015-10-12",11.09
"2211","2015-10-13",10.22
"2212","2015-10-14",9.98
"2213","2015-10-15",10.86
"2214","2015-10-16",10.88
"2215","2015-10-19",11.29
"2216","2015-10-20",11.16
"2217","2015-10-21",11.11
"2218","2015-10-22",11.11
"2219","2015-10-23",11.37
"2220","2015-10-26",11.34
"2221","2015-10-27",11.43
"2222","2015-10-28",12.29
"2223","2015-10-29",11.91
"2224","2015-10-30",11.87
"2225","2015-11-02",12.26
"2226","2015-11-03",12.49
"2227","2015-11-04",12.35
"2228","2015-11-05",12.3
"2229","2015-11-06",12.88
"2230","2015-11-09",12.78
"2231","2015-11-10",13.85
"2232","2015-11-11",12.9
"2233","2015-11-12",12.42
"2234","2015-11-13",13.43
"2235","2015-11-16",13.72
"2236","2015-11-17",14.37
"2237","2015-11-18",15
"2238","2015-11-19",14.95
"2239","2015-11-20",15.49
"2240","2015-11-23",14.92
"2241","2015-11-24",15.06
"2242","2015-11-25",15.64
"2243","2015-11-27",15.21
"2244","2015-11-30",15.66
"2245","2015-12-01",15.81
"2246","2015-12-02",15.71
"2247","2015-12-03",15.21
"2248","2015-12-04",15.88
"2249","2015-12-07",15.39
"2250","2015-12-08",15.32
"2251","2015-12-09",15.67
"2252","2015-12-10",15.83
"2253","2015-12-11",15.45
"2254","2015-12-14",15.18
"2255","2015-12-15",15.55
"2256","2015-12-16",16.129999
"2257","2015-12-17",15.91
"2258","2015-12-18",15.87
"2259","2015-12-21",16.51
"2260","2015-12-22",17.02
"2261","2015-12-23",16.83
"2262","2015-12-24",17.07
"2263","2015-12-28",17.16
"2264","2015-12-29",17.41
"2265","2015-12-30",17.16
"2266","2015-12-31",16.85
"2267","2016-01-04",16.200001
"2268","2016-01-05",16.040001
"2269","2016-01-06",15.63
"2270","2016-01-07",14.99
"2271","2016-01-08",14.72
"2272","2016-01-11",13.85
"2273","2016-01-12",14.27
"2274","2016-01-13",13.19
"2275","2016-01-14",13.76
"2276","2016-01-15",14.01
"2277","2016-01-19",14.03
"2278","2016-01-20",14.57
"2279","2016-01-21",14.28
"2280","2016-01-22",14.76
"2281","2016-01-25",14.94
"2282","2016-01-26",15.25
"2283","2016-01-27",14.43
"2284","2016-01-28",13.71
"2285","2016-01-29",13.64
"2286","2016-02-01",13.33
"2287","2016-02-02",12.16
"2288","2016-02-03",12.21
"2289","2016-02-04",11.69
"2290","2016-02-05",11.94
"2291","2016-02-08",11.17
"2292","2016-02-09",11.34
"2293","2016-02-10",11.17
"2294","2016-02-11",11.32
"2295","2016-02-12",11.54
"2296","2016-02-16",11.54
"2297","2016-02-17",11.94
"2298","2016-02-18",11.34
"2299","2016-02-19",11.42
"2300","2016-02-22",11.5
"2301","2016-02-23",11
"2302","2016-02-24",11.36
"2303","2016-02-25",11.3
"2304","2016-02-26",11.27
"2305","2016-02-29",11.17
"2306","2016-03-01",11.47
"2307","2016-03-02",11.15
"2308","2016-03-03",11.44
"2309","2016-03-04",11.35
"2310","2016-03-07",12.06
"2311","2016-03-08",11.9
"2312","2016-03-09",11.65
"2313","2016-03-10",12.03
"2314","2016-03-11",12.87
"2315","2016-03-14",13.05
"2316","2016-03-15",12.77
"2317","2016-03-16",12.3
"2318","2016-03-17",12.32
"2319","2016-03-18",12.59
"2320","2016-03-21",12.64
"2321","2016-03-22",12.97
"2322","2016-03-23",12.6
"2323","2016-03-24",12.71
"2324","2016-03-28",12.62
"2325","2016-03-29",13.35
"2326","2016-03-30",13.57
"2327","2016-03-31",13.75
"2328","2016-04-01",14.44
"2329","2016-04-04",14.26
"2330","2016-04-05",14.37
"2331","2016-04-06",15.32
"2332","2016-04-07",15.15
"2333","2016-04-08",15.48
"2334","2016-04-11",15.29
"2335","2016-04-12",14.85
"2336","2016-04-13",15.27
"2337","2016-04-14",15.19
"2338","2016-04-15",15.14
"2339","2016-04-18",15.75
"2340","2016-04-19",15.56
"2341","2016-04-20",15.37
"2342","2016-04-21",15.77
"2343","2016-04-22",16.219999
"2344","2016-04-25",16.200001
"2345","2016-04-26",16.139999
"2346","2016-04-27",16.24
"2347","2016-04-28",16.139999
"2348","2016-04-29",15.68
"2349","2016-05-02",15.98
"2350","2016-05-03",15.59
"2351","2016-05-04",14.02
"2352","2016-05-05",13.65
"2353","2016-05-06",13.38
"2354","2016-05-09",13.58
"2355","2016-05-10",13.71
"2356","2016-05-11",13.29
"2357","2016-05-12",13.09
"2358","2016-05-13",13.32
"2359","2016-05-16",13.91
"2360","2016-05-17",13.35
"2361","2016-05-18",13.65
"2362","2016-05-19",13.39
"2363","2016-05-20",13.84
"2364","2016-05-23",14.07
"2365","2016-05-24",14.54
"2366","2016-05-25",14.8
"2367","2016-05-26",14.9
"2368","2016-05-27",15.17
"2369","2016-05-31",15.44
"2370","2016-06-01",15.53
"2371","2016-06-02",15.96
"2372","2016-06-03",15.84
"2373","2016-06-06",16.25
"2374","2016-06-07",16.01
"2375","2016-06-08",16.01
"2376","2016-06-09",16.280001
"2377","2016-06-10",15.8
"2378","2016-06-13",14.98
"2379","2016-06-14",15.05
"2380","2016-06-15",15.05
"2381","2016-06-16",15.02
"2382","2016-06-17",14.85
"2383","2016-06-20",15.21
"2384","2016-06-21",14.98
"2385","2016-06-22",15.09
"2386","2016-06-23",15.54
"2387","2016-06-24",14.38
"2388","2016-06-27",13.39
"2389","2016-06-28",13.76
"2390","2016-06-29",13.97
"2391","2016-06-30",14.23
"2392","2016-07-01",14.4
"2393","2016-07-05",14.09
"2394","2016-07-06",14.21
"2395","2016-07-07",14.3
"2396","2016-07-08",14.92
"2397","2016-07-11",15.07
"2398","2016-07-12",15.69
"2399","2016-07-13",15.77
"2400","2016-07-14",15.62
"2401","2016-07-15",15.45
"2402","2016-07-18",15.4
"2403","2016-07-19",14.95
"2404","2016-07-20",15.29
"2405","2016-07-21",15.39
"2406","2016-07-22",15.2
"2407","2016-07-25",15.31
"2408","2016-07-26",15.15
"2409","2016-07-27",15.17
"2410","2016-07-28",16.1
"2411","2016-07-29",17.290001
"2412","2016-08-01",17.76
"2413","2016-08-02",17.18
"2414","2016-08-03",17.530001
"2415","2016-08-04",17.459999
"2416","2016-08-05",17.58
"2417","2016-08-08",17.26
"2418","2016-08-09",17.379999
"2419","2016-08-10",17.040001
"2420","2016-08-11",17.209999
"2421","2016-08-12",17.16
"2422","2016-08-15",17.639999
"2423","2016-08-16",17.52
"2424","2016-08-17",17.66
"2425","2016-08-18",17.719999
"2426","2016-08-19",17.26
"2427","2016-08-22",17.83
"2428","2016-08-23",18.16
"2429","2016-08-24",17.58
"2430","2016-08-25",17.34
"2431","2016-08-26",17.43
"2432","2016-08-29",17.32
"2433","2016-08-30",17.51
"2434","2016-08-31",17.85
"2435","2016-09-01",18.110001
"2436","2016-09-02",18.450001
"2437","2016-09-06",18.93
"2438","2016-09-07",19.68
"2439","2016-09-08",19.610001
"2440","2016-09-09",18.66
"2441","2016-09-12",19.32
"2442","2016-09-13",18.68
"2443","2016-09-14",19.110001
"2444","2016-09-15",19.25
"2445","2016-09-16",19.08
"2446","2016-09-19",18.99
"2447","2016-09-20",18.969999
"2448","2016-09-21",19.15
"2449","2016-09-22",19.52
"2450","2016-09-23",18.75
"2451","2016-09-26",18.030001
"2452","2016-09-27",17.35
"2453","2016-09-28",17.67
"2454","2016-09-29",16.950001
"2455","2016-09-30",17.18
"2456","2016-10-03",17.48
"2457","2016-10-04",16.940001
"2458","2016-10-05",17.059999
"2459","2016-10-06",17
"2460","2016-10-07",16.809999
"2461","2016-10-10",17.209999
"2462","2016-10-11",16.639999
"2463","2016-10-12",16.219999
"2464","2016-10-13",16.08
"2465","2016-10-14",15.89
"2466","2016-10-17",15.67
"2467","2016-10-18",14.08
"2468","2016-10-19",13.35
"2469","2016-10-20",13.75
"2470","2016-10-21",13.34
"2471","2016-10-24",13.1
"2472","2016-10-25",12.78
"2473","2016-10-26",12.61
"2474","2016-10-27",12.25
"2475","2016-10-28",12.01
"2476","2016-10-31",12.4
"2477","2016-11-01",12.49
"2478","2016-11-02",12.44
"2479","2016-11-03",11.85
"2480","2016-11-04",12.3
"2481","2016-11-07",12.8
"2482","2016-11-08",13.07
"2483","2016-11-09",13.6
"2484","2016-11-10",13.68
"2485","2016-11-11",14.41
"2486","2016-11-14",14.41
"2487","2016-11-15",13.93
"2488","2016-11-16",13.91
"2489","2016-11-17",13.97
"2490","2016-11-18",13.94
"2491","2016-11-21",13.5
"2492","2016-11-22",13.11
"2493","2016-11-23",13.27
"2494","2016-11-25",13.48
"2495","2016-11-28",12.75
"2496","2016-11-29",12.58
"2497","2016-11-30",12.29
"2498","2016-12-01",12.1
"2499","2016-12-02",12.37
"2500","2016-12-05",12.59
"2501","2016-12-06",12.79
"2502","2016-12-07",12.33
"2503","2016-12-08",12.95
"2504","2016-12-09",13.28
"2505","2016-12-12",12.55
"2506","2016-12-13",12.24
"2507","2016-12-14",12.18
"2508","2016-12-15",12.59
"2509","2016-12-16",12.9
"2510","2016-12-19",12.98
"2511","2016-12-20",12.79
"2512","2016-12-21",12.34
"2513","2016-12-22",12.32
"2514","2016-12-23",12.88
"2515","2016-12-27",12.66
"2516","2016-12-28",12.18
"2517","2016-12-29",12.2
"2518","2016-12-30",12.27
"2519","2017-01-03",12.69
"2520","2017-01-04",13.16
"2521","2017-01-05",13.2
"2522","2017-01-06",13.75
"2523","2017-01-09",13.64
"2524","2017-01-10",13.51
"2525","2017-01-11",13.1
"2526","2017-01-12",12.82
"2527","2017-01-13",12.93
"2528","2017-01-17",12.31
"2529","2017-01-18",12.51
"2530","2017-01-19",12.25
"2531","2017-01-20",12.02
"2532","2017-01-23",12.14
"2533","2017-01-24",12.13
"2534","2017-01-25",12.41
"2535","2017-01-26",12.25
"2536","2017-01-27",12.37
"2537","2017-01-30",11.75
"2538","2017-01-31",12.11
"2539","2017-02-01",12.63
"2540","2017-02-02",12.39
"2541","2017-02-03",12.89
"2542","2017-02-06",13.45
"2543","2017-02-07",13.17
"2544","2017-02-08",13.14
"2545","2017-02-09",13.69
"2546","2017-02-10",13.29
"2547","2017-02-13",13.25
"2548","2017-02-14",13.38
"2549","2017-02-15",13.7
"2550","2017-02-16",12.98
"2551","2017-02-17",13.1
"2552","2017-02-21",13.41
"2553","2017-02-22",13.21
"2554","2017-02-23",13.2
"2555","2017-02-24",13.45
"2556","2017-02-27",13.7
"2557","2017-02-28",13.08
"2558","2017-03-01",13.01
"2559","2017-03-02",14.79
"2560","2017-03-03",14.64
"2561","2017-03-06",14.38
"2562","2017-03-07",14.26
"2563","2017-03-08",15.24
"2564","2017-03-09",15.32
"2565","2017-03-10",15.34
"2566","2017-03-13",15.69
"2567","2017-03-14",15.39
"2568","2017-03-15",15.68
"2569","2017-03-16",15.71
"2570","2017-03-17",15.5
"2571","2017-03-20",22.110001
"2572","2017-03-21",21.83
"2573","2017-03-22",22.889999
"2574","2017-03-23",22.530001
"2575","2017-03-24",22.42
"2576","2017-03-27",23.379999
"2577","2017-03-28",23.93
"2578","2017-03-29",24.200001
"2579","2017-03-30",23.25
"2580","2017-03-31",23.469999
"2581","2017-04-03",22.57
"2582","2017-04-04",22.360001
"2583","2017-04-05",21.08
"2584","2017-04-06",21.040001
"2585","2017-04-07",20.110001
"2586","2017-04-10",18.5
"2587","2017-04-11",18.52
"2588","2017-04-12",18.219999
"2589","2017-04-13",18.73
"2590","2017-04-17",18.860001
"2591","2017-04-18",18.59
"2592","2017-04-19",18.610001
"2593","2017-04-20",19.129999
"2594","2017-04-21",18.370001
"2595","2017-04-24",18.860001
"2596","2017-04-25",19.389999
"2597","2017-04-26",18.790001
"2598","2017-04-27",18.93
"2599","2017-04-28",18.969999
"2600","2017-05-01",18.77
"2601","2017-05-02",18.559999
"2602","2017-05-03",18.389999
"2603","2017-05-04",18.58
"2604","2017-05-05",18.639999
"2605","2017-05-08",17.93
"2606","2017-05-09",17.540001
"2607","2017-05-10",18.969999
"2608","2017-05-11",19.41
"2609","2017-05-12",19.709999
"2610","2017-05-15",19.809999
"2611","2017-05-16",19.540001
"2612","2017-05-17",18.9
"2613","2017-05-18",19.540001
"2614","2017-05-19",18.950001
"2615","2017-05-22",19.280001
"2616","2017-05-23",19.75
"2617","2017-05-24",21.1
"2618","2017-05-25",21.5
"2619","2017-05-26",20.790001
"2620","2017-05-30",19.02
"2621","2017-05-31",19.879999
"2622","2017-06-01",20
"2623","2017-06-02",20.51
"2624","2017-06-05",19.65
"2625","2017-06-06",19.68
"2626","2017-06-07",18.85
"2627","2017-06-08",18.66
"2628","2017-06-09",19.02
"2629","2017-06-12",18.030001
"2630","2017-06-13",18.27
"2631","2017-06-14",18.440001
"2632","2017-06-15",18.09
"2633","2017-06-16",18.200001
"2634","2017-06-19",18.389999
"2635","2017-06-20",18.16
"2636","2017-06-21",19.16
"2637","2017-06-22",19.5
"2638","2017-06-23",19.99
"2639","2017-06-26",19.74
"2640","2017-06-27",18.82
"2641","2017-06-28",19.51
"2642","2017-06-29",19.34
"2643","2017-06-30",19.549999
"2644","2017-07-03",19.76
"2645","2017-07-05",20.049999
"2646","2017-07-06",19.5
"2647","2017-07-07",19.790001
"2648","2017-07-10",19.51
"2649","2017-07-11",20.959999
"2650","2017-07-12",20.85
"2651","2017-07-13",20.809999
"2652","2017-07-14",20.67
"2653","2017-07-17",20.66
"2654","2017-07-18",21.6
"2655","2017-07-19",21.66
"2656","2017-07-20",22.17
"2657","2017-07-21",22.24
"2658","2017-07-24",22.950001
"2659","2017-07-25",23.23
"2660","2017-07-26",23.120001
"2661","2017-07-27",22.610001
"2662","2017-07-28",22.91
"2663","2017-07-31",21.83
"2664","2017-08-01",20.65
"2665","2017-08-02",20.5
"2666","2017-08-03",20.040001
"2667","2017-08-04",20.030001
"2668","2017-08-07",20.25
"2669","2017-08-08",19.639999
"2670","2017-08-09",18.68
"2671","2017-08-10",17.950001
"2672","2017-08-11",18.26
"2673","2017-08-14",19.280001
"2674","2017-08-15",19.49
"2675","2017-08-16",19.52
"2676","2017-08-17",18.42
"2677","2017-08-18",18.040001
"2678","2017-08-21",17.790001
"2679","2017-08-22",18.610001
"2680","2017-08-23",18.33
"2681","2017-08-24",18.67
"2682","2017-08-25",18.68
"2683","2017-08-28",19.110001
"2684","2017-08-29",19.190001
"2685","2017-08-30",19.51
"2686","2017-08-31",21.030001
"2687","2017-09-01",21.6
"2688","2017-09-05",21.73
"2689","2017-09-06",21.67
"2690","2017-09-07",22.469999
"2691","2017-09-08",22.27
"2692","2017-09-11",21.83
"2693","2017-09-12",21.889999
"2694","2017-09-13",21.76
"2695","2017-09-14",22
"2696","2017-09-15",22.049999
"2697","2017-09-18",22.6
"2698","2017-09-19",21.75
"2699","2017-09-20",21.389999
"2700","2017-09-21",21.870001
"2701","2017-09-22",22.43
"2702","2017-09-25",22.92
"2703","2017-09-26",22.26
"2704","2017-09-27",23.1
"2705","2017-09-28",23.68
"2706","2017-09-29",24
"2707","2017-10-02",24.77
"2708","2017-10-03",24.5
"2709","2017-10-04",24.91
"2710","2017-10-05",24.690001
"2711","2017-10-06",24.809999
"2712","2017-10-09",23.889999
"2713","2017-10-10",23.27
"2714","2017-10-11",23.08
"2715","2017-10-12",23.02
"2716","2017-10-13",23.200001
"2717","2017-10-16",23.67
"2718","2017-10-17",23.99
"2719","2017-10-18",24.309999
"2720","2017-10-19",23.67
"2721","2017-10-20",24.16
"2722","2017-10-23",24.549999
"2723","2017-10-24",24.139999
"2724","2017-10-25",24.17
"2725","2017-10-26",23.66
"2726","2017-10-27",23.610001
"2727","2017-10-30",23.51
"2728","2017-10-31",24.09
"2729","2017-11-01",23.370001
"2730","2017-11-02",23.530001
"2731","2017-11-03",23.75
"2732","2017-11-06",24.280001
"2733","2017-11-07",26.84
"2734","2017-11-08",30.299999
"2735","2017-11-09",31.74
"2736","2017-11-10",32.5
"2737","2017-11-13",37.099998
"2738","2017-11-14",39.560001
"2739","2017-11-15",43.07
"2740","2017-11-16",44.93
"2741","2017-11-17",44.990002
"2742","2017-11-20",46.400002
"2743","2017-11-21",49.98
"2744","2017-11-22",49.75
"2745","2017-11-24",52.59
"2746","2017-11-27",51.970001
"2747","2017-11-28",52.119999
"2748","2017-11-29",54.139999
"2749","2017-11-30",53.990002
"2750","2017-12-01",53.34
"2751","2017-12-04",50.73
"2752","2017-12-05",51.919998
"2753","2017-12-06",49.689999
"2754","2017-12-07",54.830002
"2755","2017-12-08",53.970001
"2756","2017-12-11",55.209999
"2757","2017-12-12",54.869999
"2758","2017-12-13",56.630001
"2759","2017-12-14",55.049999
"2760","2017-12-15",56.900002
"2761","2017-12-18",56.900002
"2762","2017-12-19",57.049999
"2763","2017-12-20",57.880001
"2764","2017-12-21",57.419998
"2765","2017-12-22",57.990002
"2766","2017-12-26",60
"2767","2017-12-27",59.040001
"2768","2017-12-28",60.5
"2769","2017-12-29",59.720001
"2770","2018-01-02",57.650002
"2771","2018-01-03",57.860001
"2772","2018-01-04",58.34
"2773","2018-01-05",57.759998
"2774","2018-01-08",57.400002
"2775","2018-01-09",68.029999
"2776","2018-01-10",68.900002
"2777","2018-01-11",69.879997
"2778","2018-01-12",72
"2779","2018-01-16",69.739998
"2780","2018-01-17",69.400002
"2781","2018-01-18",70.160004
"2782","2018-01-19",71.589996
"2783","2018-01-22",76.779999
"2784","2018-01-23",77.790001
"2785","2018-01-24",76.529999
"2786","2018-01-25",78.93
"2787","2018-01-26",79.029999
"2788","2018-01-29",82.389999
"2789","2018-01-30",82.449997
"2790","2018-01-31",83.610001
"2791","2018-02-01",88.739998
"2792","2018-02-02",88
"2793","2018-02-05",82.440002
"2794","2018-02-06",78.730003
"2795","2018-02-07",76.57
"2796","2018-02-08",74.650002
"2797","2018-02-09",74.639999
"2798","2018-02-12",78.699997
"2799","2018-02-13",75.660004
"2800","2018-02-14",84
"2801","2018-02-15",82.139999
"2802","2018-02-16",83.43
"2803","2018-02-20",83.449997
"2804","2018-02-21",86.449997
"2805","2018-02-22",88.209999
"2806","2018-02-23",89.599998
"2807","2018-02-26",90.559998
"2808","2018-02-27",90.050003
"2809","2018-02-28",86.559998
"2810","2018-03-01",84.550003
"2811","2018-03-02",102.870003
"2812","2018-03-05",102.080002
"2813","2018-03-06",98.089996
"2814","2018-03-07",101.300003
"2815","2018-03-08",108.440002
"2816","2018-03-09",108.339996
"2817","2018-03-12",103.07
"2818","2018-03-13",103.160004
"2819","2018-03-14",104.510002
"2820","2018-03-15",102.010002
"2821","2018-03-16",103
"2822","2018-03-19",105.010002
"2823","2018-03-20",107.199997
"2824","2018-03-21",106.910004
"2825","2018-03-22",104.010002
"2826","2018-03-23",103
"2827","2018-03-26",107.029999
"2828","2018-03-27",104.510002
"2829","2018-03-28",105.010002
"2830","2018-03-29",106.260002
"2831","2018-04-02",98.769997
"2832","2018-04-03",99.360001
"2833","2018-04-04",101.849998
"2834","2018-04-05",101.440002
"2835","2018-04-06",93.870003
"2836","2018-04-09",104.449997
"2837","2018-04-10",102.739998
"2838","2018-04-11",102.769997
"2839","2018-04-12",103.739998
"2840","2018-04-13",100.5
"2841","2018-04-16",93.470001
"2842","2018-04-17",93.709999
"2843","2018-04-18",92.540001
"2844","2018-04-19",90.150002
"2845","2018-04-20",86.209999
"2846","2018-04-23",85.449997
"2847","2018-04-24",84.510002
"2848","2018-04-25",82.589996
"2849","2018-04-26",84.190002
"2850","2018-04-27",83.660004
"2851","2018-04-30",83.660004
"2852","2018-05-01",84.120003
"2853","2018-05-02",85.309998
"2854","2018-05-03",82.75
"2855","2018-05-04",77.199997
