"","date","XENE"
"1004","2018-10-30",10.13
"1005","2018-10-31",10.13
"1006","2018-11-01",10.62
"1007","2018-11-02",10.68
"1008","2018-11-05",10.44
"1009","2018-11-06",9.97
"1010","2018-11-07",9.85
"1011","2018-11-08",9.94
"1012","2018-11-09",9.43
"1013","2018-11-12",8.35
"1014","2018-11-13",8.42
"1015","2018-11-14",8.04
"1016","2018-11-15",8.28
"1017","2018-11-16",8.47
"1018","2018-11-19",8.09
"1019","2018-11-20",8.12
"1020","2018-11-21",8
"1021","2018-11-23",8.04
"1022","2018-11-26",7.9
"1023","2018-11-27",7.99
"1024","2018-11-28",8.04
"1025","2018-11-29",7.99
"1026","2018-11-30",8.43
"1027","2018-12-03",8.16
"1028","2018-12-04",7.8
"1029","2018-12-06",7.37
"1030","2018-12-07",7.31
"1031","2018-12-10",7
"1032","2018-12-11",7.05
"1033","2018-12-12",7.22
"1034","2018-12-13",6.96
"1035","2018-12-14",6.57
"1036","2018-12-17",6.29
"1037","2018-12-18",6.27
"1038","2018-12-19",6.29
"1039","2018-12-20",5.82
"1040","2018-12-21",5.63
"1041","2018-12-24",5.61
"1042","2018-12-26",5.72
"1043","2018-12-27",5.71
"1044","2018-12-28",5.92
"1045","2018-12-31",6.31
"1046","2019-01-02",6.68
"1047","2019-01-03",6.39
"1048","2019-01-04",6.87
"1049","2019-01-07",7.53
"1050","2019-01-08",8.28
"1051","2019-01-09",7.89
"1052","2019-01-10",7.78
"1053","2019-01-11",7.96
"1054","2019-01-14",7.59
"1055","2019-01-15",7.71
"1056","2019-01-16",7.7
"1057","2019-01-17",7.81
"1058","2019-01-18",7.65
"1059","2019-01-22",7.75
"1060","2019-01-23",7.72
"1061","2019-01-24",7.81
"1062","2019-01-25",7.92
"1063","2019-01-28",8.07
"1064","2019-01-29",8.05
"1065","2019-01-30",8.2
"1066","2019-01-31",8.54
"1067","2019-02-01",8.58
"1068","2019-02-04",8.6
"1069","2019-02-05",8.75
"1070","2019-02-06",8.46
"1071","2019-02-07",8.1
"1072","2019-02-08",8.28
"1073","2019-02-11",7.96
"1074","2019-02-12",7.87
"1075","2019-02-13",7.78
"1076","2019-02-14",8.02
"1077","2019-02-15",8.08
"1078","2019-02-19",8.03
"1079","2019-02-20",7.9
"1080","2019-02-21",7.72
"1081","2019-02-22",7.84
"1082","2019-02-25",8.17
"1083","2019-02-26",8.49
"1084","2019-02-27",9.12
"1085","2019-02-28",9.18
"1086","2019-03-01",8.94
"1087","2019-03-04",8.84
"1088","2019-03-05",8.67
"1089","2019-03-06",8.78
"1090","2019-03-07",9.3
"1091","2019-03-08",9.19
"1092","2019-03-11",9.22
"1093","2019-03-12",9.47
"1094","2019-03-13",9.27
"1095","2019-03-14",9.83
"1096","2019-03-15",9.49
"1097","2019-03-18",9.28
"1098","2019-03-19",9.6
"1099","2019-03-20",9.66
"1100","2019-03-21",10.42
"1101","2019-03-22",9.81
"1102","2019-03-25",9.53
"1103","2019-03-26",9.79
"1104","2019-03-27",9.42
"1105","2019-03-28",9.63
"1106","2019-03-29",10.16
"1107","2019-04-01",10.1
"1108","2019-04-02",10.15
"1109","2019-04-03",10.45
"1110","2019-04-04",10.06
"1111","2019-04-05",10.3
"1112","2019-04-08",10.29
"1113","2019-04-09",9.81
"1114","2019-04-10",9.73
"1115","2019-04-11",9.67
"1116","2019-04-12",9.34
"1117","2019-04-15",9.12
"1118","2019-04-16",9.05
"1119","2019-04-17",8.51
"1120","2019-04-18",8.66
"1121","2019-04-22",8.66
"1122","2019-04-23",9.26
"1123","2019-04-24",9.47
"1124","2019-04-25",9.58
"1125","2019-04-26",9.37
"1126","2019-04-29",9.31
"1127","2019-04-30",9.29
"1128","2019-05-01",8.68
"1129","2019-05-02",8.86
"1130","2019-05-03",9.36
"1131","2019-05-06",9.74
"1132","2019-05-07",9.5
"1133","2019-05-08",9.29
"1134","2019-05-09",9.29
"1135","2019-05-10",9.1
"1136","2019-05-13",8.96
"1137","2019-05-14",8.99
"1138","2019-05-15",9.1
"1139","2019-05-16",9.4
"1140","2019-05-17",9.54
"1141","2019-05-20",9.29
"1142","2019-05-21",9.85
"1143","2019-05-22",9.9
"1144","2019-05-23",9.75
"1145","2019-05-24",10.08
"1146","2019-05-28",9.9
"1147","2019-05-29",9.98
"1148","2019-05-30",10.02
"1149","2019-05-31",10.1
"1150","2019-06-03",10.35
"1151","2019-06-04",10.73
"1152","2019-06-05",10.75
"1153","2019-06-06",10.59
"1154","2019-06-07",10.37
"1155","2019-06-10",9.65
"1156","2019-06-11",9.07
"1157","2019-06-12",8.97
"1158","2019-06-13",9.06
"1159","2019-06-14",8.96
"1160","2019-06-17",9.33
"1161","2019-06-18",9.15
"1162","2019-06-19",9.2
"1163","2019-06-20",9.75
"1164","2019-06-21",9.53
"1165","2019-06-24",9.56
"1166","2019-06-25",9.56
"1167","2019-06-26",9.66
"1168","2019-06-27",9.87
"1169","2019-06-28",9.86
"1170","2019-07-01",10.34
"1171","2019-07-02",9.76
"1172","2019-07-03",10.05
"1173","2019-07-05",10.16
"1174","2019-07-08",10
"1175","2019-07-09",10
"1176","2019-07-10",10.26
"1177","2019-07-11",10.17
"1178","2019-07-12",10.16
"1179","2019-07-15",10.51
"1180","2019-07-16",10.07
"1181","2019-07-17",10.13
"1182","2019-07-18",10
"1183","2019-07-19",10.02
"1184","2019-07-22",9.95
"1185","2019-07-23",9.84
"1186","2019-07-24",9.66
"1187","2019-07-25",9.58
"1188","2019-07-26",9.6
"1189","2019-07-29",9.37
"1190","2019-07-30",9.52
"1191","2019-07-31",9.62
"1192","2019-08-01",9.58
"1193","2019-08-02",9.37
"1194","2019-08-05",8.93
"1195","2019-08-06",9.18
"1196","2019-08-07",8.98
"1197","2019-08-08",9.48
"1198","2019-08-09",9.29
"1199","2019-08-12",9.06
"1200","2019-08-13",9.14
"1201","2019-08-14",8.83
"1202","2019-08-15",8.74
"1203","2019-08-16",8.76
"1204","2019-08-19",8.87
"1205","2019-08-20",8.9
"1206","2019-08-21",9
"1207","2019-08-22",8.9
"1208","2019-08-23",8.78
"1209","2019-08-26",9.07
"1210","2019-08-27",8.98
"1211","2019-08-28",9.13
"1212","2019-08-29",9.29
"1213","2019-08-30",9.32
"1214","2019-09-03",9.58
"1215","2019-09-04",9.8
"1216","2019-09-05",9.84
"1217","2019-09-06",9.73
"1218","2019-09-09",9.51
"1219","2019-09-10",9.32
"1220","2019-09-11",9.38
"1221","2019-09-12",9.32
"1222","2019-09-13",9.25
"1223","2019-09-16",9.44
"1224","2019-09-17",9.26
"1225","2019-09-18",9.23
"1226","2019-09-19",9.23
"1227","2019-09-20",9.4
"1228","2019-09-23",9.23
"1229","2019-09-24",9.17
"1230","2019-09-25",9.4
"1231","2019-09-26",8.95
"1232","2019-09-27",8.77
"1233","2019-09-30",9.01
"1234","2019-10-01",8.97
"1235","2019-10-02",8.99
"1236","2019-10-03",8.96
"1237","2019-10-04",8.64
"1238","2019-10-07",8.26
"1239","2019-10-08",8.18
"1240","2019-10-09",8.11
"1241","2019-10-10",8.15
"1242","2019-10-11",8.35
"1243","2019-10-14",8.27
"1244","2019-10-15",8.85
"1245","2019-10-16",8.75
"1246","2019-10-17",8.91
"1247","2019-10-18",8.8
"1248","2019-10-21",8.97
"1249","2019-10-22",8.95
"1250","2019-10-23",8.89
"1251","2019-10-24",8.75
"1252","2019-10-25",8.8
"1253","2019-10-28",8.87
"1254","2019-10-29",8.73
"1255","2019-10-30",8.65
"1256","2019-10-31",8.54
"1257","2019-11-01",8.71
"1258","2019-11-04",9.02
"1259","2019-11-05",9.15
"1260","2019-11-06",9.1
"1261","2019-11-07",8.88
"1262","2019-11-08",9
"1263","2019-11-11",9.04
"1264","2019-11-12",9.02
"1265","2019-11-13",9.09
"1266","2019-11-14",8.75
"1267","2019-11-15",8.77
"1268","2019-11-18",8.95
"1269","2019-11-19",9.33
"1270","2019-11-20",9.16
"1271","2019-11-21",9.4
"1272","2019-11-22",9.38
"1273","2019-11-25",10.02
"1274","2019-11-26",11.66
"1275","2019-11-27",11.49
"1276","2019-11-29",11.83
"1277","2019-12-02",12.31
"1278","2019-12-03",13.58
"1279","2019-12-04",14.28
"1280","2019-12-05",13.88
"1281","2019-12-06",13.95
"1282","2019-12-09",13.87
"1283","2019-12-10",14.65
"1284","2019-12-11",13.36
"1285","2019-12-12",13.99
"1286","2019-12-13",13.28
"1287","2019-12-16",12.98
"1288","2019-12-17",13.02
"1289","2019-12-18",12.99
"1290","2019-12-19",13.3
"1291","2019-12-20",13.48
"1292","2019-12-23",13.8
"1293","2019-12-24",13.95
"1294","2019-12-26",13.75
"1295","2019-12-27",13.36
"1296","2019-12-30",13.2
"1297","2019-12-31",13.11
"1298","2020-01-02",13.72
"1299","2020-01-03",13.25
"1300","2020-01-06",13.49
"1301","2020-01-07",14.73
"1302","2020-01-08",15.24
"1303","2020-01-09",15.88
"1304","2020-01-10",16.65
"1305","2020-01-13",16.42
"1306","2020-01-14",16.719999
"1307","2020-01-15",16.93
"1308","2020-01-16",17.450001
"1309","2020-01-17",17.4
"1310","2020-01-21",16.719999
"1311","2020-01-22",16.83
"1312","2020-01-23",15.66
"1313","2020-01-24",15.5
"1314","2020-01-27",15.29
"1315","2020-01-28",15.29
"1316","2020-01-29",15.31
"1317","2020-01-30",14.92
"1318","2020-01-31",14.64
"1319","2020-02-03",14.14
"1320","2020-02-04",14.56
"1321","2020-02-05",15.04
"1322","2020-02-06",14.75
"1323","2020-02-07",14.73
"1324","2020-02-10",15.03
"1325","2020-02-11",15.4
"1326","2020-02-12",17.18
"1327","2020-02-13",17.57
"1328","2020-02-14",16.91
"1329","2020-02-18",16.940001
"1330","2020-02-19",16.41
"1331","2020-02-20",16.709999
"1332","2020-02-21",16.290001
"1333","2020-02-24",15.37
"1334","2020-02-25",14.5
"1335","2020-02-26",13.77
"1336","2020-02-27",13.85
"1337","2020-02-28",14.42
"1338","2020-03-02",14.51
"1339","2020-03-03",15.25
"1340","2020-03-04",15.11
"1341","2020-03-05",15.38
"1342","2020-03-06",14.18
"1343","2020-03-09",12.12
"1344","2020-03-10",12.86
"1345","2020-03-11",12.71
"1346","2020-03-12",11.58
"1347","2020-03-13",11.53
"1348","2020-03-16",10.79
"1349","2020-03-17",9.99
"1350","2020-03-18",8.08
"1351","2020-03-19",10.06
"1352","2020-03-20",10.06
"1353","2020-03-23",10.01
"1354","2020-03-24",11.15
"1355","2020-03-25",11.25
"1356","2020-03-26",11.45
"1357","2020-03-27",11
"1358","2020-03-30",10.96
"1359","2020-03-31",11.34
"1360","2020-04-01",10.21
"1361","2020-04-02",10.99
"1362","2020-04-03",10.56
"1363","2020-04-06",12.13
"1364","2020-04-07",12.4
"1365","2020-04-08",12.72
"1366","2020-04-09",12.86
"1367","2020-04-13",12.46
"1368","2020-04-14",13.95
"1369","2020-04-15",12.92
"1370","2020-04-16",12.55
"1371","2020-04-17",12.61
"1372","2020-04-20",13.11
"1373","2020-04-21",12.92
"1374","2020-04-22",12.13
"1375","2020-04-23",11.9
"1376","2020-04-24",12.45
"1377","2020-04-27",13.45
"1378","2020-04-28",13.32
"1379","2020-04-29",12.98
"1380","2020-04-30",12.96
"1381","2020-05-01",12.36
"1382","2020-05-04",13.04
"1383","2020-05-05",13.8
"1384","2020-05-06",13.49
"1385","2020-05-07",13.05
"1386","2020-05-08",12.67
"1387","2020-05-11",12.86
"1388","2020-05-12",12.87
"1389","2020-05-13",12.96
"1390","2020-05-14",12.72
"1391","2020-05-15",13
"1392","2020-05-18",14.02
"1393","2020-05-19",14.33
"1394","2020-05-20",14.29
"1395","2020-05-21",13.87
"1396","2020-05-22",14.9
"1397","2020-05-26",13.78
"1398","2020-05-27",13.38
"1399","2020-05-28",12.7
"1400","2020-05-29",13.7
"1401","2020-06-01",13.11
"1402","2020-06-02",12.91
"1403","2020-06-03",12.25
"1404","2020-06-04",11.85
"1405","2020-06-05",11.83
"1406","2020-06-08",12.11
"1407","2020-06-09",12.47
"1408","2020-06-10",12.11
"1409","2020-06-11",11.84
"1410","2020-06-12",12.01
"1411","2020-06-15",11.57
"1412","2020-06-16",11.81
"1413","2020-06-17",11.8
"1414","2020-06-18",12.05
"1415","2020-06-19",12.94
"1416","2020-06-22",13.21
"1417","2020-06-23",12.95
"1418","2020-06-24",13.06
"1419","2020-06-25",13.03
"1420","2020-06-26",12.89
"1421","2020-06-29",12.01
"1422","2020-06-30",12.54
"1423","2020-07-01",12.94
"1424","2020-07-02",12.81
"1425","2020-07-06",13.2
"1426","2020-07-07",13.35
"1427","2020-07-08",13.35
"1428","2020-07-09",13.31
"1429","2020-07-10",13.22
"1430","2020-07-13",12.15
"1431","2020-07-14",12.03
"1432","2020-07-15",12.29
"1433","2020-07-16",11.85
"1434","2020-07-17",12.26
"1435","2020-07-20",12.81
"1436","2020-07-21",12.91
"1437","2020-07-22",12.98
"1438","2020-07-23",12.76
"1439","2020-07-24",12.78
"1440","2020-07-27",12.59
"1441","2020-07-28",12.3
"1442","2020-07-29",11.55
"1443","2020-07-30",11.22
"1444","2020-07-31",10.93
"1445","2020-08-03",11.52
"1446","2020-08-04",11.24
"1447","2020-08-05",11.44
"1448","2020-08-06",11.3
"1449","2020-08-07",11.2
"1450","2020-08-10",11.28
"1451","2020-08-11",11.03
"1452","2020-08-12",11.25
"1453","2020-08-13",10.91
"1454","2020-08-14",10.82
"1455","2020-08-17",11.27
"1456","2020-08-18",11.61
"1457","2020-08-19",11.85
"1458","2020-08-20",12.05
"1459","2020-08-21",12.04
"1460","2020-08-24",11.52
"1461","2020-08-25",12.23
"1462","2020-08-26",12.27
"1463","2020-08-27",11.61
"1464","2020-08-28",11.97
"1465","2020-08-31",12.15
"1466","2020-09-01",11.86
"1467","2020-09-02",11.67
"1468","2020-09-03",11.3
"1469","2020-09-04",11.22
"1470","2020-09-08",11.06
"1471","2020-09-09",11.22
"1472","2020-09-10",12.05
"1473","2020-09-11",10.83
"1474","2020-09-14",11
"1475","2020-09-15",11
"1476","2020-09-16",11.17
"1477","2020-09-17",11.04
"1478","2020-09-18",11.44
"1479","2020-09-21",11.2
"1480","2020-09-22",11.05
"1481","2020-09-23",11.02
"1482","2020-09-24",10.85
"1483","2020-09-25",11.01
"1484","2020-09-28",11.02
"1485","2020-09-29",10.83
"1486","2020-09-30",11.07
"1487","2020-10-01",11.19
"1488","2020-10-02",10.92
"1489","2020-10-05",12
"1490","2020-10-06",11.78
"1491","2020-10-07",12.21
"1492","2020-10-08",12.18
"1493","2020-10-09",11.85
"1494","2020-10-12",11.55
"1495","2020-10-13",11.8
"1496","2020-10-14",11.17
"1497","2020-10-15",10.94
"1498","2020-10-16",11.28
"1499","2020-10-19",10.83
"1500","2020-10-20",10.7
"1501","2020-10-21",10.5
"1502","2020-10-22",10.46
"1503","2020-10-23",10.72
"1504","2020-10-26",10.49
"1505","2020-10-27",10.07
"1506","2020-10-28",9.49
"1507","2020-10-29",9.62
"1508","2020-10-30",9.72
"1509","2020-11-02",10.33
"1510","2020-11-03",10.98
"1511","2020-11-04",11.23
"1512","2020-11-05",11.85
"1513","2020-11-06",10.97
"1514","2020-11-09",11.3
"1515","2020-11-10",11.35
"1516","2020-11-11",11.08
"1517","2020-11-12",11.26
"1518","2020-11-13",11.65
"1519","2020-11-16",10.9
"1520","2020-11-17",10.51
"1521","2020-11-18",9.99
"1522","2020-11-19",10.53
"1523","2020-11-20",11.04
"1524","2020-11-23",10.97
"1525","2020-11-24",11.02
"1526","2020-11-25",11.34
"1527","2020-11-27",11.4
