"","date","ATRC"
"1004","2010-12-27",10.2
"1005","2010-12-28",10.22
"1006","2010-12-29",10.27
"1007","2010-12-30",10.27
"1008","2010-12-31",10.27
"1009","2011-01-03",10.25
"1010","2011-01-04",10.54
"1011","2011-01-05",10.8
"1012","2011-01-06",10.82
"1013","2011-01-07",11.06
"1014","2011-01-10",11.1
"1015","2011-01-11",11.22
"1016","2011-01-12",11.22
"1017","2011-01-13",11.22
"1018","2011-01-14",11.13
"1019","2011-01-18",10.97
"1020","2011-01-19",10.56
"1021","2011-01-20",10.53
"1022","2011-01-21",10.74
"1023","2011-01-24",10.93
"1024","2011-01-25",11.13
"1025","2011-01-26",11.07
"1026","2011-01-27",11.18
"1027","2011-01-28",11.09
"1028","2011-01-31",11
"1029","2011-02-01",10.93
"1030","2011-02-02",11.02
"1031","2011-02-03",10.9
"1032","2011-02-04",10.72
"1033","2011-02-07",10.97
"1034","2011-02-08",11.06
"1035","2011-02-09",11.2
"1036","2011-02-10",11.18
"1037","2011-02-11",11.29
"1038","2011-02-14",11.28
"1039","2011-02-15",11.25
"1040","2011-02-16",11.49
"1041","2011-02-17",11.52
"1042","2011-02-18",11.27
"1043","2011-02-22",10.89
"1044","2011-02-23",10.3
"1045","2011-02-24",10.07
"1046","2011-02-25",10.1
"1047","2011-02-28",10.04
"1048","2011-03-01",10.1
"1049","2011-03-02",10.1
"1050","2011-03-03",10.25
"1051","2011-03-04",10.01
"1052","2011-03-07",10.06
"1053","2011-03-08",10.1
"1054","2011-03-09",9.85
"1055","2011-03-10",9.62
"1056","2011-03-11",9.65
"1057","2011-03-14",9.64
"1058","2011-03-15",9.75
"1059","2011-03-16",9.84
"1060","2011-03-17",9.94
"1061","2011-03-18",10.24
"1062","2011-03-21",10.71
"1063","2011-03-22",10.78
"1064","2011-03-23",10.76
"1065","2011-03-24",11.03
"1066","2011-03-25",11.04
"1067","2011-03-28",11.15
"1068","2011-03-29",11.21
"1069","2011-03-30",11.29
"1070","2011-03-31",11.38
"1071","2011-04-01",11.58
"1072","2011-04-04",11.61
"1073","2011-04-05",11.7
"1074","2011-04-06",11.92
"1075","2011-04-07",12.43
"1076","2011-04-08",12.52
"1077","2011-04-11",12.73
"1078","2011-04-12",12.7
"1079","2011-04-13",12.93
"1080","2011-04-14",13.53
"1081","2011-04-15",13.45
"1082","2011-04-18",12.8
"1083","2011-04-19",12.25
"1084","2011-04-20",12.5
"1085","2011-04-21",12.67
"1086","2011-04-25",12.56
"1087","2011-04-26",12.86
"1088","2011-04-27",13.43
"1089","2011-04-28",13.28
"1090","2011-04-29",13.53
"1091","2011-05-02",13.5
"1092","2011-05-03",12.93
"1093","2011-05-04",12.36
"1094","2011-05-05",13.34
"1095","2011-05-06",13.58
"1096","2011-05-09",13.59
"1097","2011-05-10",13.61
"1098","2011-05-11",13.51
"1099","2011-05-12",13.7
"1100","2011-05-13",13.63
"1101","2011-05-16",14.05
"1102","2011-05-17",14.37
"1103","2011-05-18",14.17
"1104","2011-05-19",13.97
"1105","2011-05-20",13.68
"1106","2011-05-23",13.81
"1107","2011-05-24",14
"1108","2011-05-25",14.28
"1109","2011-05-26",14.29
"1110","2011-05-27",14.24
"1111","2011-05-31",14.22
"1112","2011-06-01",14.21
"1113","2011-06-02",14.5
"1114","2011-06-03",14.37
"1115","2011-06-06",14.42
"1116","2011-06-07",14.48
"1117","2011-06-08",14.5
"1118","2011-06-09",14.4
"1119","2011-06-10",13.99
"1120","2011-06-13",14.49
"1121","2011-06-14",13.66
"1122","2011-06-15",13.48
"1123","2011-06-16",13.23
"1124","2011-06-17",12.66
"1125","2011-06-20",12.6
"1126","2011-06-21",12.48
"1127","2011-06-22",12.35
"1128","2011-06-23",12.14
"1129","2011-06-24",12.4
"1130","2011-06-27",12.82
"1131","2011-06-28",13.33
"1132","2011-06-29",12.92
"1133","2011-06-30",12.9
"1134","2011-07-01",12.96
"1135","2011-07-05",13.38
"1136","2011-07-06",13.76
"1137","2011-07-07",14.4
"1138","2011-07-08",14.44
"1139","2011-07-11",14.18
"1140","2011-07-12",13.83
"1141","2011-07-13",13.86
"1142","2011-07-14",13.46
"1143","2011-07-15",13.62
"1144","2011-07-18",13.67
"1145","2011-07-19",13.81
"1146","2011-07-20",13.49
"1147","2011-07-21",13.68
"1148","2011-07-22",13.45
"1149","2011-07-25",13.48
"1150","2011-07-26",13.12
"1151","2011-07-27",12.22
"1152","2011-07-28",11.97
"1153","2011-07-29",12.17
"1154","2011-08-01",11.81
"1155","2011-08-02",11.67
"1156","2011-08-03",11.59
"1157","2011-08-04",10.96
"1158","2011-08-05",10.77
"1159","2011-08-08",9.51
"1160","2011-08-09",9.81
"1161","2011-08-10",9.08
"1162","2011-08-11",9.05
"1163","2011-08-12",9.65
"1164","2011-08-15",10.51
"1165","2011-08-16",10.81
"1166","2011-08-17",10.53
"1167","2011-08-18",10.06
"1168","2011-08-19",10.27
"1169","2011-08-22",10.01
"1170","2011-08-23",10.82
"1171","2011-08-24",10.9
"1172","2011-08-25",10.07
"1173","2011-08-26",10.14
"1174","2011-08-29",10.37
"1175","2011-08-30",10.11
"1176","2011-08-31",10.26
"1177","2011-09-01",9.93
"1178","2011-09-02",9.41
"1179","2011-09-06",9.47
"1180","2011-09-07",10.09
"1181","2011-09-08",9.98
"1182","2011-09-09",9.83
"1183","2011-09-12",9.64
"1184","2011-09-13",9.66
"1185","2011-09-14",10.44
"1186","2011-09-15",10.18
"1187","2011-09-16",10.42
"1188","2011-09-19",10.79
"1189","2011-09-20",10.55
"1190","2011-09-21",9.8
"1191","2011-09-22",10.25
"1192","2011-09-23",10.25
"1193","2011-09-26",10.31
"1194","2011-09-27",10.59
"1195","2011-09-28",10.05
"1196","2011-09-29",10.21
"1197","2011-09-30",9.74
"1198","2011-10-03",9.69
"1199","2011-10-04",9.79
"1200","2011-10-05",10.49
"1201","2011-10-06",10.44
"1202","2011-10-07",10.22
"1203","2011-10-10",10.33
"1204","2011-10-11",10.88
"1205","2011-10-12",11.36
"1206","2011-10-13",11.34
"1207","2011-10-14",12.17
"1208","2011-10-17",11.63
"1209","2011-10-18",12.02
"1210","2011-10-19",11.88
"1211","2011-10-20",12.02
"1212","2011-10-21",11.63
"1213","2011-10-24",10.16
"1214","2011-10-25",9.97
"1215","2011-10-26",10
"1216","2011-10-27",12.05
"1217","2011-10-28",11.96
"1218","2011-10-31",11.16
"1219","2011-11-01",10.35
"1220","2011-11-02",10.78
"1221","2011-11-03",10.55
"1222","2011-11-04",10.1
"1223","2011-11-07",10.02
"1224","2011-11-08",10.62
"1225","2011-11-09",9.84
"1226","2011-11-10",9.8
"1227","2011-11-11",10.09
"1228","2011-11-14",9.87
"1229","2011-11-15",10.02
"1230","2011-11-16",10.01
"1231","2011-11-17",9.99
"1232","2011-11-18",10.07
"1233","2011-11-21",9.46
"1234","2011-11-22",9.41
"1235","2011-11-23",8.69
"1236","2011-11-25",8.54
"1237","2011-11-28",9.28
"1238","2011-11-29",9.09
"1239","2011-11-30",10.14
"1240","2011-12-01",9.65
"1241","2011-12-02",9.82
"1242","2011-12-05",10.09
"1243","2011-12-06",10.64
"1244","2011-12-07",10.58
"1245","2011-12-08",10.24
"1246","2011-12-09",10.39
"1247","2011-12-12",9.98
"1248","2011-12-13",10.01
"1249","2011-12-14",10.44
"1250","2011-12-15",10.64
"1251","2011-12-16",10.87
"1252","2011-12-19",11
"1253","2011-12-20",11.59
"1254","2011-12-21",11.78
"1255","2011-12-22",11.5
"1256","2011-12-23",11.72
"1257","2011-12-27",11.49
"1258","2011-12-28",11.13
"1259","2011-12-29",11.14
"1260","2011-12-30",11.1
"1261","2012-01-03",11.74
"1262","2012-01-04",11.62
"1263","2012-01-05",11.59
"1264","2012-01-06",11.23
"1265","2012-01-09",10.86
"1266","2012-01-10",11.27
"1267","2012-01-11",11.28
"1268","2012-01-12",11.22
"1269","2012-01-13",11.14
"1270","2012-01-17",11.25
"1271","2012-01-18",11.45
"1272","2012-01-19",11.58
"1273","2012-01-20",11.39
"1274","2012-01-23",10.98
"1275","2012-01-24",11.33
"1276","2012-01-25",11.29
"1277","2012-01-26",11.49
"1278","2012-01-27",11.87
"1279","2012-01-30",11.59
"1280","2012-01-31",11.52
"1281","2012-02-01",11.38
"1282","2012-02-02",11.9
"1283","2012-02-03",11.96
"1284","2012-02-06",11.76
"1285","2012-02-07",11.5
"1286","2012-02-08",11.24
"1287","2012-02-09",11.05
"1288","2012-02-10",10.75
"1289","2012-02-13",10.84
"1290","2012-02-14",10.34
"1291","2012-02-15",9.92
"1292","2012-02-16",10.08
"1293","2012-02-17",9.95
"1294","2012-02-21",9.83
"1295","2012-02-22",10
"1296","2012-02-23",10.57
"1297","2012-02-24",10.27
"1298","2012-02-27",10.35
"1299","2012-02-28",10.71
"1300","2012-02-29",10.2
"1301","2012-03-01",10.32
"1302","2012-03-02",9.78
"1303","2012-03-05",10.17
"1304","2012-03-06",9.82
"1305","2012-03-07",9.88
"1306","2012-03-08",9.85
"1307","2012-03-09",10.4
"1308","2012-03-12",10.04
"1309","2012-03-13",9.91
"1310","2012-03-14",9.53
"1311","2012-03-15",9.9
"1312","2012-03-16",9.65
"1313","2012-03-19",9.79
"1314","2012-03-20",9.64
"1315","2012-03-21",9.64
"1316","2012-03-22",9.1
"1317","2012-03-23",9.65
"1318","2012-03-26",9.89
"1319","2012-03-27",10.24
"1320","2012-03-28",9.84
"1321","2012-03-29",10.05
"1322","2012-03-30",9.95
"1323","2012-04-02",9.85
"1324","2012-04-03",9.28
"1325","2012-04-04",9.02
"1326","2012-04-05",8.91
"1327","2012-04-09",8.37
"1328","2012-04-10",8.36
"1329","2012-04-11",8.51
"1330","2012-04-12",8.66
"1331","2012-04-13",8.58
"1332","2012-04-16",8.57
"1333","2012-04-17",8.68
"1334","2012-04-18",8.49
"1335","2012-04-19",8.14
"1336","2012-04-20",8.25
"1337","2012-04-23",8.18
"1338","2012-04-24",8.23
"1339","2012-04-25",8.55
"1340","2012-04-26",8.5
"1341","2012-04-27",8.5
"1342","2012-04-30",8.2
"1343","2012-05-01",8.13
"1344","2012-05-02",8.05
"1345","2012-05-03",9.71
"1346","2012-05-04",9.18
"1347","2012-05-07",9.21
"1348","2012-05-08",9.03
"1349","2012-05-09",9
"1350","2012-05-10",8.85
"1351","2012-05-11",8.53
"1352","2012-05-14",8.21
"1353","2012-05-15",8.04
"1354","2012-05-16",8.22
"1355","2012-05-17",8.34
"1356","2012-05-18",7.96
"1357","2012-05-21",8.45
"1358","2012-05-22",8.2
"1359","2012-05-23",8.41
"1360","2012-05-24",8.41
"1361","2012-05-25",8.99
"1362","2012-05-29",8.92
"1363","2012-05-30",8.99
"1364","2012-05-31",8.99
"1365","2012-06-01",8.8
"1366","2012-06-04",9.14
"1367","2012-06-05",9.2
"1368","2012-06-06",9.65
"1369","2012-06-07",9.54
"1370","2012-06-08",9.61
"1371","2012-06-11",9.41
"1372","2012-06-12",9.42
"1373","2012-06-13",9.47
"1374","2012-06-14",9.01
"1375","2012-06-15",9.2
"1376","2012-06-18",9.48
"1377","2012-06-19",9.43
"1378","2012-06-20",9.54
"1379","2012-06-21",9.56
"1380","2012-06-22",9.64
"1381","2012-06-25",9.4
"1382","2012-06-26",9.5
"1383","2012-06-27",9.75
"1384","2012-06-28",9.27
"1385","2012-06-29",9.61
"1386","2012-07-02",9.57
"1387","2012-07-03",9.53
"1388","2012-07-05",9.49
"1389","2012-07-06",9.36
"1390","2012-07-09",9.48
"1391","2012-07-10",9.63
"1392","2012-07-11",9.55
"1393","2012-07-12",9.49
"1394","2012-07-13",9.84
"1395","2012-07-16",9.88
"1396","2012-07-17",9.7
"1397","2012-07-18",9.38
"1398","2012-07-19",9.14
"1399","2012-07-20",8.83
"1400","2012-07-23",8.67
"1401","2012-07-24",8.33
"1402","2012-07-25",8.41
"1403","2012-07-26",8.38
"1404","2012-07-27",8.82
"1405","2012-07-30",8.43
"1406","2012-07-31",8.37
"1407","2012-08-01",8.04
"1408","2012-08-02",8.1
"1409","2012-08-03",7.62
"1410","2012-08-06",7.56
"1411","2012-08-07",7.72
"1412","2012-08-08",7.64
"1413","2012-08-09",7.64
"1414","2012-08-10",7.65
"1415","2012-08-13",7.69
"1416","2012-08-14",7.31
"1417","2012-08-15",7.12
"1418","2012-08-16",6.92
"1419","2012-08-17",7.2
"1420","2012-08-20",7.33
"1421","2012-08-21",6.9
"1422","2012-08-22",6.73
"1423","2012-08-23",6.58
"1424","2012-08-24",6.65
"1425","2012-08-27",6.54
"1426","2012-08-28",6.64
"1427","2012-08-29",7.04
"1428","2012-08-30",6.84
"1429","2012-08-31",6.98
"1430","2012-09-04",7.02
"1431","2012-09-05",6.83
"1432","2012-09-06",6.77
"1433","2012-09-07",6.8
"1434","2012-09-10",7.09
"1435","2012-09-11",7.13
"1436","2012-09-12",7.07
"1437","2012-09-13",7.67
"1438","2012-09-14",7.6
"1439","2012-09-17",7.62
"1440","2012-09-18",7.72
"1441","2012-09-19",7.58
"1442","2012-09-20",7.78
"1443","2012-09-21",7.99
"1444","2012-09-24",7.9
"1445","2012-09-25",7.76
"1446","2012-09-26",7.64
"1447","2012-09-27",7.65
"1448","2012-09-28",7.44
"1449","2012-10-01",7.61
"1450","2012-10-02",7.65
"1451","2012-10-03",7.27
"1452","2012-10-04",7.27
"1453","2012-10-05",7.33
"1454","2012-10-08",7.25
"1455","2012-10-09",7.24
"1456","2012-10-10",7.28
"1457","2012-10-11",7.31
"1458","2012-10-12",7.48
"1459","2012-10-15",7.29
"1460","2012-10-16",7.3
"1461","2012-10-17",7.25
"1462","2012-10-18",7.14
"1463","2012-10-19",7.15
"1464","2012-10-22",7.16
"1465","2012-10-23",6.88
"1466","2012-10-24",6.54
"1467","2012-10-25",6.27
"1468","2012-10-26",6.3
"1469","2012-10-31",6.42
"1470","2012-11-01",5.91
"1471","2012-11-02",6.56
"1472","2012-11-05",7.11
"1473","2012-11-06",7.28
"1474","2012-11-07",6.96
"1475","2012-11-08",6.7
"1476","2012-11-09",7.21
"1477","2012-11-12",7.09
"1478","2012-11-13",6.78
"1479","2012-11-14",6.62
"1480","2012-11-15",6.43
"1481","2012-11-16",6.75
"1482","2012-11-19",7.23
"1483","2012-11-20",7.18
"1484","2012-11-21",7.08
"1485","2012-11-23",7.1
"1486","2012-11-26",7.14
"1487","2012-11-27",6.76
"1488","2012-11-28",6.8
"1489","2012-11-29",6.74
"1490","2012-11-30",6.75
"1491","2012-12-03",6.53
"1492","2012-12-04",6.45
"1493","2012-12-05",6.33
"1494","2012-12-06",6.18
"1495","2012-12-07",6.16
"1496","2012-12-10",6.09
"1497","2012-12-11",6.15
"1498","2012-12-12",6.15
"1499","2012-12-13",6.39
"1500","2012-12-14",6.31
"1501","2012-12-17",6.57
"1502","2012-12-18",6.72
"1503","2012-12-19",6.69
"1504","2012-12-20",6.8
"1505","2012-12-21",6.81
"1506","2012-12-24",6.75
"1507","2012-12-26",6.78
"1508","2012-12-27",6.73
"1509","2012-12-28",6.65
"1510","2012-12-31",6.9
"1511","2013-01-02",7.14
"1512","2013-01-03",7.32
"1513","2013-01-04",7.46
"1514","2013-01-07",7.56
"1515","2013-01-08",7.8
"1516","2013-01-09",7.95
"1517","2013-01-10",7.96
"1518","2013-01-11",7.68
"1519","2013-01-14",7.46
"1520","2013-01-15",7.49
"1521","2013-01-16",8.01
"1522","2013-01-17",7.86
"1523","2013-01-18",7.9
"1524","2013-01-22",7.9
"1525","2013-01-23",7.65
"1526","2013-01-24",7.51
"1527","2013-01-25",7.62
"1528","2013-01-28",7.66
"1529","2013-01-29",8.07
"1530","2013-01-30",8.2
"1531","2013-01-31",8.06
"1532","2013-02-01",8.03
"1533","2013-02-04",7.79
"1534","2013-02-05",7.89
"1535","2013-02-06",8.08
"1536","2013-02-07",8
"1537","2013-02-08",8.06
"1538","2013-02-11",8.16
"1539","2013-02-12",8.24
"1540","2013-02-13",8.5
"1541","2013-02-14",8.54
"1542","2013-02-15",8.31
"1543","2013-02-19",8.49
"1544","2013-02-20",8.47
"1545","2013-02-21",8.25
"1546","2013-02-22",8.54
"1547","2013-02-25",8.25
"1548","2013-02-26",8.47
"1549","2013-02-27",8.54
"1550","2013-02-28",8.88
"1551","2013-03-01",8.51
"1552","2013-03-04",8.31
"1553","2013-03-05",8
"1554","2013-03-06",8.12
"1555","2013-03-07",8.03
"1556","2013-03-08",8.34
"1557","2013-03-11",8.48
"1558","2013-03-12",8.35
"1559","2013-03-13",8.46
"1560","2013-03-14",8.55
"1561","2013-03-15",8.68
"1562","2013-03-18",8.49
"1563","2013-03-19",8.4
"1564","2013-03-20",8.29
"1565","2013-03-21",8.08
"1566","2013-03-22",7.99
"1567","2013-03-25",8
"1568","2013-03-26",7.91
"1569","2013-03-27",7.99
"1570","2013-03-28",7.92
"1571","2013-04-01",8.19
"1572","2013-04-02",8.49
"1573","2013-04-03",8.16
"1574","2013-04-04",8.15
"1575","2013-04-05",8.07
"1576","2013-04-08",8.08
"1577","2013-04-09",8.05
"1578","2013-04-10",8.39
"1579","2013-04-11",8.28
"1580","2013-04-12",7.95
"1581","2013-04-15",7.76
"1582","2013-04-16",7.74
"1583","2013-04-17",7.65
"1584","2013-04-18",7.51
"1585","2013-04-19",7.94
"1586","2013-04-22",7.98
"1587","2013-04-23",8.07
"1588","2013-04-24",7.72
"1589","2013-04-25",7.7
"1590","2013-04-26",7.76
"1591","2013-04-29",7.87
"1592","2013-04-30",8.34
"1593","2013-05-01",7.75
"1594","2013-05-02",7.9
"1595","2013-05-03",8.4
"1596","2013-05-06",8.62
"1597","2013-05-07",8.9
"1598","2013-05-08",9.52
"1599","2013-05-09",9.2
"1600","2013-05-10",9.57
"1601","2013-05-13",9.25
"1602","2013-05-14",9.24
"1603","2013-05-15",8.97
"1604","2013-05-16",9.25
"1605","2013-05-17",9.07
"1606","2013-05-20",9.05
"1607","2013-05-21",8.99
"1608","2013-05-22",9.14
"1609","2013-05-23",9.3
"1610","2013-05-24",9.28
"1611","2013-05-28",9.54
"1612","2013-05-29",9.31
"1613","2013-05-30",8.86
"1614","2013-05-31",9.05
"1615","2013-06-03",9.38
"1616","2013-06-04",9.21
"1617","2013-06-05",9.21
"1618","2013-06-06",9.07
"1619","2013-06-07",9.04
"1620","2013-06-10",9.29
"1621","2013-06-11",9.04
"1622","2013-06-12",8.96
"1623","2013-06-13",9.04
"1624","2013-06-14",9
"1625","2013-06-17",9.19
"1626","2013-06-18",9.12
"1627","2013-06-19",9
"1628","2013-06-20",9.05
"1629","2013-06-21",9.07
"1630","2013-06-24",9.16
"1631","2013-06-25",9.38
"1632","2013-06-26",9.39
"1633","2013-06-27",9.45
"1634","2013-06-28",9.5
"1635","2013-07-01",9.52
"1636","2013-07-02",9.72
"1637","2013-07-03",9.69
"1638","2013-07-05",9.85
"1639","2013-07-08",9.97
"1640","2013-07-09",9.89
"1641","2013-07-10",9.96
"1642","2013-07-11",9.98
"1643","2013-07-12",9.89
"1644","2013-07-15",9.9
"1645","2013-07-16",9.89
"1646","2013-07-17",9.82
"1647","2013-07-18",9.89
"1648","2013-07-19",9.75
"1649","2013-07-22",9.86
"1650","2013-07-23",9.87
"1651","2013-07-24",9.9
"1652","2013-07-25",9.9
"1653","2013-07-26",9.8
"1654","2013-07-29",9.57
"1655","2013-07-30",9.66
"1656","2013-07-31",9.66
"1657","2013-08-01",9.8
"1658","2013-08-02",9.9
"1659","2013-08-05",9.89
"1660","2013-08-06",9.88
"1661","2013-08-07",9.8
"1662","2013-08-08",9.8
"1663","2013-08-09",9.53
"1664","2013-08-12",9.49
"1665","2013-08-13",9.37
"1666","2013-08-14",9.43
"1667","2013-08-15",9.36
"1668","2013-08-16",9.26
"1669","2013-08-19",9.49
"1670","2013-08-20",9.7
"1671","2013-08-21",9.61
"1672","2013-08-22",9.84
"1673","2013-08-23",9.66
"1674","2013-08-26",9.38
"1675","2013-08-27",8.99
"1676","2013-08-28",8.62
"1677","2013-08-29",8.81
"1678","2013-08-30",8.79
"1679","2013-09-03",8.98
"1680","2013-09-04",9.44
"1681","2013-09-05",9.5
"1682","2013-09-06",9.58
"1683","2013-09-09",9.85
"1684","2013-09-10",9.89
"1685","2013-09-11",9.9
"1686","2013-09-12",9.94
"1687","2013-09-13",10.11
"1688","2013-09-16",10.41
"1689","2013-09-17",10.69
"1690","2013-09-18",11.14
"1691","2013-09-19",11.01
"1692","2013-09-20",10.88
"1693","2013-09-23",10.93
"1694","2013-09-24",10.75
"1695","2013-09-25",10.74
"1696","2013-09-26",10.82
"1697","2013-09-27",10.96
"1698","2013-09-30",10.98
"1699","2013-10-01",11.5
"1700","2013-10-02",11.28
"1701","2013-10-03",11.57
"1702","2013-10-04",11.51
"1703","2013-10-07",11.48
"1704","2013-10-08",11.42
"1705","2013-10-09",11.46
"1706","2013-10-10",11.73
"1707","2013-10-11",12.4
"1708","2013-10-14",12.37
"1709","2013-10-15",12.36
"1710","2013-10-16",12.44
"1711","2013-10-17",12.75
"1712","2013-10-18",12.95
"1713","2013-10-21",12.52
"1714","2013-10-22",12.49
"1715","2013-10-23",12.28
"1716","2013-10-24",12.59
"1717","2013-10-25",12.57
"1718","2013-10-28",12.71
"1719","2013-10-29",12.45
"1720","2013-10-30",13.8
"1721","2013-10-31",13.85
"1722","2013-11-01",13.95
"1723","2013-11-04",14
"1724","2013-11-05",14.19
"1725","2013-11-06",14.01
"1726","2013-11-07",13.85
"1727","2013-11-08",14.46
"1728","2013-11-11",14.34
"1729","2013-11-12",14.69
"1730","2013-11-13",14.94
"1731","2013-11-14",15.04
"1732","2013-11-15",15.34
"1733","2013-11-18",14.35
"1734","2013-11-19",14.55
"1735","2013-11-20",14.88
"1736","2013-11-21",15.01
"1737","2013-11-22",15.32
"1738","2013-11-25",15.01
"1739","2013-11-26",15.52
"1740","2013-11-27",16.049999
"1741","2013-11-29",15.66
"1742","2013-12-02",15.5
"1743","2013-12-03",15.38
"1744","2013-12-04",15.92
"1745","2013-12-05",15.95
"1746","2013-12-06",16.09
"1747","2013-12-09",16.219999
"1748","2013-12-10",15.96
"1749","2013-12-11",15.66
"1750","2013-12-12",15.74
"1751","2013-12-13",15.85
"1752","2013-12-16",16.360001
"1753","2013-12-17",16.389999
"1754","2013-12-18",16.32
"1755","2013-12-19",15.93
"1756","2013-12-20",18.030001
"1757","2013-12-23",18.1
"1758","2013-12-24",18.52
"1759","2013-12-26",18.73
"1760","2013-12-27",18.93
"1761","2013-12-30",18.620001
"1762","2013-12-31",18.68
"1763","2014-01-02",18.030001
"1764","2014-01-03",18.110001
"1765","2014-01-06",18.299999
"1766","2014-01-07",18.049999
"1767","2014-01-08",18.83
"1768","2014-01-09",19.01
"1769","2014-01-10",22.129999
"1770","2014-01-13",20.959999
"1771","2014-01-14",21.99
"1772","2014-01-15",21.33
"1773","2014-01-16",21.790001
"1774","2014-01-17",21.73
"1775","2014-01-21",21.66
"1776","2014-01-22",22.18
"1777","2014-01-23",21.65
"1778","2014-01-24",21.040001
"1779","2014-01-27",20.77
"1780","2014-01-28",20.59
"1781","2014-01-29",20.6
"1782","2014-01-30",20.83
"1783","2014-01-31",20.5
"1784","2014-02-03",20.219999
"1785","2014-02-04",20.9
"1786","2014-02-05",20.98
"1787","2014-02-06",20.77
"1788","2014-02-07",20.799999
"1789","2014-02-10",20.48
"1790","2014-02-11",20.26
"1791","2014-02-12",20.27
"1792","2014-02-13",21.030001
"1793","2014-02-14",21.01
"1794","2014-02-18",21.25
"1795","2014-02-19",21.059999
"1796","2014-02-20",22.01
"1797","2014-02-21",21.469999
"1798","2014-02-24",21.280001
"1799","2014-02-25",21.299999
"1800","2014-02-26",21.48
"1801","2014-02-27",21.58
"1802","2014-02-28",20.790001
"1803","2014-03-03",20.6
"1804","2014-03-04",20.98
"1805","2014-03-05",20.9
"1806","2014-03-06",20.58
"1807","2014-03-07",20.389999
"1808","2014-03-10",20.559999
"1809","2014-03-11",20.389999
"1810","2014-03-12",20.370001
"1811","2014-03-13",20.17
"1812","2014-03-14",20.309999
"1813","2014-03-17",20.389999
"1814","2014-03-18",21.389999
"1815","2014-03-19",20.92
"1816","2014-03-20",20.860001
"1817","2014-03-21",20.02
"1818","2014-03-24",19.389999
"1819","2014-03-25",19.35
"1820","2014-03-26",18.23
"1821","2014-03-27",18.23
"1822","2014-03-28",18.1
"1823","2014-03-31",18.809999
"1824","2014-04-01",19.09
"1825","2014-04-02",19.25
"1826","2014-04-03",18.6
"1827","2014-04-04",17.48
"1828","2014-04-07",16.49
"1829","2014-04-08",16.639999
"1830","2014-04-09",16.620001
"1831","2014-04-10",15.95
"1832","2014-04-11",16.26
"1833","2014-04-14",16.1
"1834","2014-04-15",16.190001
"1835","2014-04-16",16.1
"1836","2014-04-17",16.309999
"1837","2014-04-21",16.48
"1838","2014-04-22",16.82
"1839","2014-04-23",17.18
"1840","2014-04-24",16.68
"1841","2014-04-25",16.66
"1842","2014-04-28",16.01
"1843","2014-04-29",15.76
"1844","2014-04-30",15.4
"1845","2014-05-01",15.4
"1846","2014-05-02",15.12
"1847","2014-05-05",15.31
"1848","2014-05-06",15.09
"1849","2014-05-07",14.19
"1850","2014-05-08",14.3
"1851","2014-05-09",15.44
"1852","2014-05-12",16.469999
"1853","2014-05-13",16.24
"1854","2014-05-14",15.96
"1855","2014-05-15",15.6
"1856","2014-05-16",15.6
"1857","2014-05-19",15.72
"1858","2014-05-20",15.48
"1859","2014-05-21",15.5
"1860","2014-05-22",15.33
"1861","2014-05-23",15.59
"1862","2014-05-27",15.92
"1863","2014-05-28",15.76
"1864","2014-05-29",16.07
"1865","2014-05-30",16.52
"1866","2014-06-02",16.110001
"1867","2014-06-03",15.6
"1868","2014-06-04",15.82
"1869","2014-06-05",16.24
"1870","2014-06-06",16.610001
"1871","2014-06-09",17.1
"1872","2014-06-10",17.1
"1873","2014-06-11",16.85
"1874","2014-06-12",16.959999
"1875","2014-06-13",17.02
"1876","2014-06-16",17.75
"1877","2014-06-17",18.15
"1878","2014-06-18",18.58
"1879","2014-06-19",18.719999
"1880","2014-06-20",18.91
"1881","2014-06-23",18.75
"1882","2014-06-24",18.74
"1883","2014-06-25",18.91
"1884","2014-06-26",18.9
"1885","2014-06-27",18.67
"1886","2014-06-30",18.379999
"1887","2014-07-01",18.469999
"1888","2014-07-02",18.08
"1889","2014-07-03",18.26
"1890","2014-07-07",17.32
"1891","2014-07-08",16.469999
"1892","2014-07-09",16.76
"1893","2014-07-10",16.780001
"1894","2014-07-11",16.780001
"1895","2014-07-14",16.73
"1896","2014-07-15",16.299999
"1897","2014-07-16",15.78
"1898","2014-07-17",15.33
"1899","2014-07-18",15.61
"1900","2014-07-21",15.71
"1901","2014-07-22",15.97
"1902","2014-07-23",15.89
"1903","2014-07-24",15.91
"1904","2014-07-25",16.969999
"1905","2014-07-28",16.950001
"1906","2014-07-29",17.23
"1907","2014-07-30",17.24
"1908","2014-07-31",16.469999
"1909","2014-08-01",15.85
"1910","2014-08-04",15.79
"1911","2014-08-05",15.61
"1912","2014-08-06",15.85
"1913","2014-08-07",15.81
"1914","2014-08-08",15.97
"1915","2014-08-11",15.93
"1916","2014-08-12",15.65
"1917","2014-08-13",15.94
"1918","2014-08-14",15.84
"1919","2014-08-15",15.69
"1920","2014-08-18",15.8
"1921","2014-08-19",16.110001
"1922","2014-08-20",15.95
"1923","2014-08-21",15.74
"1924","2014-08-22",15.8
"1925","2014-08-25",15.91
"1926","2014-08-26",16.35
"1927","2014-08-27",16.110001
"1928","2014-08-28",15.61
"1929","2014-08-29",15.52
"1930","2014-09-02",15.79
"1931","2014-09-03",15.41
"1932","2014-09-04",15.5
"1933","2014-09-05",15.63
