"","date","BHF"
"507","2019-07-22",37.200001
"508","2019-07-23",38.349998
"509","2019-07-24",39.099998
"510","2019-07-25",38.560001
"511","2019-07-26",39.299999
"512","2019-07-29",38.860001
"513","2019-07-30",39.240002
"514","2019-07-31",39.169998
"515","2019-08-01",35.77
"516","2019-08-02",34.599998
"517","2019-08-05",33.84
"518","2019-08-06",35.779999
"519","2019-08-07",34.93
"520","2019-08-08",35.919998
"521","2019-08-09",34.759998
"522","2019-08-12",33.740002
"523","2019-08-13",35.150002
"524","2019-08-14",34.220001
"525","2019-08-15",33.82
"526","2019-08-16",35.240002
"527","2019-08-19",35.599998
"528","2019-08-20",34.849998
"529","2019-08-21",35.389999
"530","2019-08-22",35.599998
"531","2019-08-23",34.279999
"532","2019-08-26",35.25
"533","2019-08-27",34.619999
"534","2019-08-28",34.650002
"535","2019-08-29",34.75
"536","2019-08-30",35.259998
"537","2019-09-03",34.57
"538","2019-09-04",35.07
"539","2019-09-05",36.389999
"540","2019-09-06",36.48
"541","2019-09-09",37.830002
"542","2019-09-10",39.099998
"543","2019-09-11",39.299999
"544","2019-09-12",39.490002
"545","2019-09-13",40.630001
"546","2019-09-16",39.82
"547","2019-09-17",40.040001
"548","2019-09-18",40.049999
"549","2019-09-19",40.75
"550","2019-09-20",40.310001
"551","2019-09-23",40.619999
"552","2019-09-24",39.970001
"553","2019-09-25",40.360001
"554","2019-09-26",40.700001
"555","2019-09-27",40.52
"556","2019-09-30",40.470001
"557","2019-10-01",39.02
"558","2019-10-02",36.990002
"559","2019-10-03",36.490002
"560","2019-10-04",37.174999
"561","2019-10-07",36.919998
"562","2019-10-08",35.16
"563","2019-10-09",35.25
"564","2019-10-10",35.73
"565","2019-10-11",36.66
"566","2019-10-14",36.5
"567","2019-10-15",37.290001
"568","2019-10-16",37.310001
"569","2019-10-17",37
"570","2019-10-18",36.955002
"571","2019-10-21",37.689999
"572","2019-10-22",38.169998
"573","2019-10-23",38.16
"574","2019-10-24",38.369999
"575","2019-10-25",38.209999
"576","2019-10-28",39.049999
"577","2019-10-29",39.459999
"578","2019-10-30",38.490002
"579","2019-10-31",37.759998
"580","2019-11-01",39.049999
"581","2019-11-04",40.07
"582","2019-11-05",41.049999
"583","2019-11-06",41.32
"584","2019-11-07",42.02
"585","2019-11-08",41.02
"586","2019-11-11",40.91
"587","2019-11-12",41.23
"588","2019-11-13",40.02
"589","2019-11-14",40.040001
"590","2019-11-15",40.43
"591","2019-11-18",40.220001
"592","2019-11-19",40.41
"593","2019-11-20",40.099998
"594","2019-11-21",39.630001
"595","2019-11-22",40.119999
"596","2019-11-25",40.77
"597","2019-11-26",40.599998
"598","2019-11-27",41.290001
"599","2019-11-29",41.16
"600","2019-12-02",40.599998
"601","2019-12-03",38.099998
"602","2019-12-04",38.34
"603","2019-12-05",38.560001
"604","2019-12-06",39.91
"605","2019-12-09",39.369999
"606","2019-12-10",39.41
"607","2019-12-11",39.84
"608","2019-12-12",41.68
"609","2019-12-13",42.189999
"610","2019-12-16",42.330002
"611","2019-12-17",42.759998
"612","2019-12-18",42.34
"613","2019-12-19",42.02
"614","2019-12-20",41.299999
"615","2019-12-23",40.849998
"616","2019-12-24",40.5
"617","2019-12-26",40.060001
"618","2019-12-27",39.490002
"619","2019-12-30",38.849998
"620","2019-12-31",39.23
"621","2020-01-02",39.220001
"622","2020-01-03",38.990002
"623","2020-01-06",37.959999
"624","2020-01-07",37.900002
"625","2020-01-08",38.459999
"626","2020-01-09",39.389999
"627","2020-01-10",39.110001
"628","2020-01-13",39.830002
"629","2020-01-14",39.900002
"630","2020-01-15",40.169998
"631","2020-01-16",40.68
"632","2020-01-17",40.990002
"633","2020-01-21",40.75
"634","2020-01-22",40.990002
"635","2020-01-23",41.5
"636","2020-01-24",40.75
"637","2020-01-27",39.32
"638","2020-01-28",39.810001
"639","2020-01-29",39.82
"640","2020-01-30",39.540001
"641","2020-01-31",38.900002
"642","2020-02-03",39.509998
"643","2020-02-04",40.41
"644","2020-02-05",42.540001
"645","2020-02-06",42.259998
"646","2020-02-07",42.209999
"647","2020-02-10",42.110001
"648","2020-02-11",46.599998
"649","2020-02-12",46.029999
"650","2020-02-13",45.98
"651","2020-02-14",46.650002
"652","2020-02-18",47.040001
"653","2020-02-19",46.900002
"654","2020-02-20",47.369999
"655","2020-02-21",46.099998
"656","2020-02-24",43.119999
"657","2020-02-25",41.610001
"658","2020-02-26",40.810001
"659","2020-02-27",37.91
"660","2020-02-28",35.84
"661","2020-03-02",37.459999
"662","2020-03-03",34.16
"663","2020-03-04",35.049999
"664","2020-03-05",31.969999
"665","2020-03-06",29.77
"666","2020-03-09",23.67
"667","2020-03-10",27.07
"668","2020-03-11",24.030001
"669","2020-03-12",19.940001
"670","2020-03-13",23.26
"671","2020-03-16",18.110001
"672","2020-03-17",19.440001
"673","2020-03-18",16.700001
"674","2020-03-19",17.25
"675","2020-03-20",16.15
"676","2020-03-23",16.690001
"677","2020-03-24",21.58
"678","2020-03-25",24.43
"679","2020-03-26",26.540001
"680","2020-03-27",25.280001
"681","2020-03-30",25.52
"682","2020-03-31",24.17
"683","2020-04-01",21.200001
"684","2020-04-02",20.389999
"685","2020-04-03",19.700001
"686","2020-04-06",22.67
"687","2020-04-07",22.9
"688","2020-04-08",25.49
"689","2020-04-09",27.52
"690","2020-04-13",25.620001
"691","2020-04-14",25.389999
"692","2020-04-15",21.809999
"693","2020-04-16",21.040001
"694","2020-04-17",22.6
"695","2020-04-20",21.49
"696","2020-04-21",19.93
"697","2020-04-22",20.549999
"698","2020-04-23",20.540001
"699","2020-04-24",22.379999
"700","2020-04-27",23.65
"701","2020-04-28",25.33
"702","2020-04-29",27.23
"703","2020-04-30",25.709999
"704","2020-05-01",24.709999
"705","2020-05-04",25.219999
"706","2020-05-05",25.370001
"707","2020-05-06",24.1
"708","2020-05-07",26.969999
"709","2020-05-08",28.73
"710","2020-05-11",28.09
"711","2020-05-12",26.959999
"712","2020-05-13",24.93
"713","2020-05-14",26.32
"714","2020-05-15",26.68
"715","2020-05-18",29.65
"716","2020-05-19",28.49
"717","2020-05-20",29.280001
"718","2020-05-21",29.780001
"719","2020-05-22",28.85
"720","2020-05-26",31.58
"721","2020-05-27",31.719999
"722","2020-05-28",30.82
"723","2020-05-29",29.709999
"724","2020-06-01",30.690001
"725","2020-06-02",30.59
"726","2020-06-03",32.349998
"727","2020-06-04",33.740002
"728","2020-06-05",35.580002
"729","2020-06-08",38.560001
"730","2020-06-09",37.049999
"731","2020-06-10",34.740002
"732","2020-06-11",29.700001
"733","2020-06-12",32.07
"734","2020-06-15",33.060001
"735","2020-06-16",32.990002
"736","2020-06-17",31.9
"737","2020-06-18",31.639999
"738","2020-06-19",31.309999
"739","2020-06-22",31.219999
"740","2020-06-23",30.65
"741","2020-06-24",28.27
"742","2020-06-25",28.459999
"743","2020-06-26",26.23
"744","2020-06-29",26.969999
"745","2020-06-30",27.82
"746","2020-07-01",26.209999
"747","2020-07-02",26.75
"748","2020-07-06",27.540001
"749","2020-07-07",25.879999
"750","2020-07-08",26.790001
"751","2020-07-09",25.33
"752","2020-07-10",26.879999
"753","2020-07-13",27.15
"754","2020-07-14",27.77
"755","2020-07-15",29.219999
"756","2020-07-16",29.370001
"757","2020-07-17",29.190001
"758","2020-07-20",28.469999
"759","2020-07-21",29.25
"760","2020-07-22",29.395
"761","2020-07-23",29.514999
"762","2020-07-24",29.15
"763","2020-07-27",28.85
"764","2020-07-28",28.059999
"765","2020-07-29",29.120001
"766","2020-07-30",28.309999
"767","2020-07-31",28.34
"768","2020-08-03",28.709999
"769","2020-08-04",28.17
"770","2020-08-05",29.68
"771","2020-08-06",28.68
"772","2020-08-07",30.73
"773","2020-08-10",31.73
"774","2020-08-11",32.169998
"775","2020-08-12",31.780001
"776","2020-08-13",31.639999
"777","2020-08-14",32.18
"778","2020-08-17",31
"779","2020-08-18",30.049999
"780","2020-08-19",29.85
"781","2020-08-20",29.370001
"782","2020-08-21",28.459999
"783","2020-08-24",31.030001
"784","2020-08-25",31.41
"785","2020-08-26",31.120001
"786","2020-08-27",31.889999
"787","2020-08-28",31.799999
"788","2020-08-31",30.360001
"789","2020-09-01",30.48
"790","2020-09-02",30.799999
"791","2020-09-03",30.549999
"792","2020-09-04",32.43
"793","2020-09-08",30.59
"794","2020-09-09",30.415001
"795","2020-09-10",29.559999
"796","2020-09-11",29.51
"797","2020-09-14",29.700001
"798","2020-09-15",28.6
"799","2020-09-16",29.33
"800","2020-09-17",28.790001
"801","2020-09-18",28.290001
"802","2020-09-21",26.51
"803","2020-09-22",26.58
"804","2020-09-23",26.049999
"805","2020-09-24",25.65
"806","2020-09-25",25.809999
"807","2020-09-28",27.280001
"808","2020-09-29",26.51
"809","2020-09-30",26.91
"810","2020-10-01",27.76
"811","2020-10-02",28.690001
"812","2020-10-05",29.719999
"813","2020-10-06",29.790001
"814","2020-10-07",30.809999
"815","2020-10-08",31
"816","2020-10-09",30.610001
"817","2020-10-12",31.370001
"818","2020-10-13",30.42
"819","2020-10-14",30.76
"820","2020-10-15",32.290001
"821","2020-10-16",31.74
"822","2020-10-19",32
"823","2020-10-20",32.279999
"824","2020-10-21",31.34
"825","2020-10-22",32.41
"826","2020-10-23",32.970001
"827","2020-10-26",31.51
"828","2020-10-27",29.629999
"829","2020-10-28",30.1
"830","2020-10-29",31.809999
"831","2020-10-30",33.099998
"832","2020-11-02",32.580002
"833","2020-11-03",32.91
"834","2020-11-04",31.32
"835","2020-11-05",33.209999
"836","2020-11-06",31.52
"837","2020-11-09",36.709999
"838","2020-11-10",37.279999
"839","2020-11-11",35.049999
"840","2020-11-12",33.66
"841","2020-11-13",33.900002
"842","2020-11-16",34.700001
"843","2020-11-17",34.490002
"844","2020-11-18",33.959999
"845","2020-11-19",34.110001
"846","2020-11-20",34.009998
"847","2020-11-23",36.93
"848","2020-11-24",38.310001
"849","2020-11-25",37.610001
"850","2020-11-27",37.16
