"","date","UONE"
"2874","2018-06-01",2.9
"2875","2018-06-04",2.7
"2876","2018-06-05",2.25
"2877","2018-06-06",2.7
"2878","2018-06-07",2.8
"2879","2018-06-08",2.75
"2880","2018-06-11",2.5
"2881","2018-06-12",2.65
"2882","2018-06-13",2.65
"2883","2018-06-14",2.7
"2884","2018-06-15",2.59
"2885","2018-06-18",2.5
"2886","2018-06-19",2.5
"2887","2018-06-20",2.4
"2888","2018-06-21",2.25
"2889","2018-06-22",2.25
"2890","2018-06-25",2.25
"2891","2018-06-26",2.35
"2892","2018-06-27",2.26
"2893","2018-06-28",2.48
"2894","2018-06-29",2.43
"2895","2018-07-02",2.75
"2896","2018-07-03",3.25
"2897","2018-07-05",3
"2898","2018-07-06",2.6
"2899","2018-07-09",2.6
"2900","2018-07-10",2.4
"2901","2018-07-11",2.4
"2902","2018-07-12",2.44
"2903","2018-07-13",2.4
"2904","2018-07-16",2.4
"2905","2018-07-17",2.3
"2906","2018-07-18",2.3
"2907","2018-07-19",2.35
"2908","2018-07-20",2.3
"2909","2018-07-23",2.3
"2910","2018-07-24",2.25
"2911","2018-07-25",2.45
"2912","2018-07-26",2.26
"2913","2018-07-27",2.25
"2914","2018-07-30",2.35
"2915","2018-07-31",2.33
"2916","2018-08-01",2.4
"2917","2018-08-02",2.25
"2918","2018-08-03",2.25
"2919","2018-08-06",2.6
"2920","2018-08-07",2.65
"2921","2018-08-08",3.09
"2922","2018-08-09",2.65
"2923","2018-08-10",2.62
"2924","2018-08-13",2.5
"2925","2018-08-14",2.5
"2926","2018-08-15",2.4
"2927","2018-08-16",2.4
"2928","2018-08-17",2.35
"2929","2018-08-20",2.35
"2930","2018-08-21",2.4
"2931","2018-08-22",2.55
"2932","2018-08-23",2.4
"2933","2018-08-24",2.4
"2934","2018-08-27",2.4
"2935","2018-08-28",2.35
"2936","2018-08-29",2.35
"2937","2018-08-30",2.35
"2938","2018-08-31",2.3
"2939","2018-09-04",2.4
"2940","2018-09-05",2.4
"2941","2018-09-06",2.5
"2942","2018-09-07",2.3
"2943","2018-09-10",2.5
"2944","2018-09-11",2.5
"2945","2018-09-12",2.35
"2946","2018-09-13",2.4
"2947","2018-09-14",2.35
"2948","2018-09-17",2.25
"2949","2018-09-18",2.26
"2950","2018-09-19",2.33
"2951","2018-09-20",2.35
"2952","2018-09-21",2.4
"2953","2018-09-24",2.28
"2954","2018-09-25",2.31
"2955","2018-09-26",2.3
"2956","2018-09-27",2.4
"2957","2018-09-28",2.4
"2958","2018-10-01",2.5
"2959","2018-10-02",2.5
"2960","2018-10-03",2.5
"2961","2018-10-04",2.54
"2962","2018-10-05",2.54
"2963","2018-10-08",2.56
"2964","2018-10-09",2.56
"2965","2018-10-10",2.6
"2966","2018-10-11",2.56
"2967","2018-10-12",2.4
"2968","2018-10-15",2.3
"2969","2018-10-16",2.3
"2970","2018-10-17",2.4
"2971","2018-10-18",2.76
"2972","2018-10-19",2.61
"2973","2018-10-22",2.69
"2974","2018-10-23",2.63
"2975","2018-10-24",2.55
"2976","2018-10-25",2.6
"2977","2018-10-26",2.8
"2978","2018-10-29",2.85
"2979","2018-10-30",2.76
"2980","2018-10-31",3.02
"2981","2018-11-01",3.04
"2982","2018-11-02",2.67
"2983","2018-11-05",2.68
"2984","2018-11-06",2.75
"2985","2018-11-07",2.54
"2986","2018-11-08",2.56
"2987","2018-11-09",2.62
"2988","2018-11-12",2.54
"2989","2018-11-13",2.6
"2990","2018-11-14",2.6
"2991","2018-11-15",2.57
"2992","2018-11-16",2.57
"2993","2018-11-19",2.51
"2994","2018-11-20",2.45
"2995","2018-11-21",2.46
"2996","2018-11-23",2.37
"2997","2018-11-26",2.39
"2998","2018-11-27",2.3
"2999","2018-11-28",2.3
"3000","2018-11-29",2.3
"3001","2018-11-30",2.26
"3002","2018-12-03",2.26
"3003","2018-12-04",2.26
"3004","2018-12-06",2.26
"3005","2018-12-07",2.26
"3006","2018-12-10",2.48
"3007","2018-12-11",2.56
"3008","2018-12-12",2.41
"3009","2018-12-13",2.51
"3010","2018-12-14",2.51
"3011","2018-12-17",2.51
"3012","2018-12-18",2.52
"3013","2018-12-19",2.4
"3014","2018-12-20",2.18
"3015","2018-12-21",2.45
"3016","2018-12-24",2.24
"3017","2018-12-26",2.24
"3018","2018-12-27",2.24
"3019","2018-12-28",2.01
"3020","2018-12-31",2.09
"3021","2019-01-02",2.1
"3022","2019-01-03",1.93
"3023","2019-01-04",2.1
"3024","2019-01-07",2.25
"3025","2019-01-08",2.25
"3026","2019-01-09",2.23
"3027","2019-01-10",2.15
"3028","2019-01-11",2
"3029","2019-01-14",2.4
"3030","2019-01-15",2.33
"3031","2019-01-16",2.4
"3032","2019-01-17",2.39
"3033","2019-01-18",2.38
"3034","2019-01-22",2.38
"3035","2019-01-23",2.38
"3036","2019-01-24",2.4
"3037","2019-01-25",2.43
"3038","2019-01-28",2.43
"3039","2019-01-29",2.12
"3040","2019-01-30",2.15
"3041","2019-01-31",2.15
"3042","2019-02-01",2.15
"3043","2019-02-04",2.15
"3044","2019-02-05",2.54
"3045","2019-02-06",2.32
"3046","2019-02-07",2.31
"3047","2019-02-08",2.25
"3048","2019-02-11",2.23
"3049","2019-02-12",2.22
"3050","2019-02-13",2.2
"3051","2019-02-14",2.2
"3052","2019-02-15",2.15
"3053","2019-02-19",2.27
"3054","2019-02-20",2.25
"3055","2019-02-21",2.25
"3056","2019-02-22",2.25
"3057","2019-02-25",2.25
"3058","2019-02-26",2.25
"3059","2019-02-27",2.19
"3060","2019-02-28",2.21
"3061","2019-03-01",2.24
"3062","2019-03-04",2.24
"3063","2019-03-05",2.24
"3064","2019-03-06",2.28
"3065","2019-03-07",2.23
"3066","2019-03-08",2.17
"3067","2019-03-11",2.16
"3068","2019-03-12",2.19
"3069","2019-03-13",2.2
"3070","2019-03-14",2.19
"3071","2019-03-15",2.19
"3072","2019-03-18",2.1
"3073","2019-03-19",2.09
"3074","2019-03-20",2.09
"3075","2019-03-21",2.09
"3076","2019-03-22",2.09
"3077","2019-03-25",2.09
"3078","2019-03-26",2.18
"3079","2019-03-27",2.72
"3080","2019-03-28",2.46
"3081","2019-03-29",2.48
"3082","2019-04-01",2.29
"3083","2019-04-02",2.38
"3084","2019-04-03",2.26
"3085","2019-04-04",2.05
"3086","2019-04-05",2.11
"3087","2019-04-08",2.27
"3088","2019-04-09",2.26
"3089","2019-04-10",2.03
"3090","2019-04-11",2.19
"3091","2019-04-12",2.17
"3092","2019-04-15",2.39
"3093","2019-04-16",2.39
"3094","2019-04-17",2.32
"3095","2019-04-18",2.32
"3096","2019-04-22",2.12
"3097","2019-04-23",2.11
"3098","2019-04-24",2.16
"3099","2019-04-25",2.32
"3100","2019-04-26",2.32
"3101","2019-04-29",2.28
"3102","2019-04-30",2.2
"3103","2019-05-01",2.3
"3104","2019-05-02",2.26
"3105","2019-05-03",2.26
"3106","2019-05-06",2.26
"3107","2019-05-07",2.24
"3108","2019-05-08",2.24
"3109","2019-05-09",1.89
"3110","2019-05-10",1.87
"3111","2019-05-13",1.97
"3112","2019-05-14",1.97
"3113","2019-05-15",2.08
"3114","2019-05-16",1.94
"3115","2019-05-17",2.03
"3116","2019-05-20",2.12
"3117","2019-05-21",2.06
"3118","2019-05-22",1.97
"3119","2019-05-23",1.96
"3120","2019-05-24",1.96
"3121","2019-05-28",2
"3122","2019-05-29",2
"3123","2019-05-30",1.9
"3124","2019-05-31",1.9
"3125","2019-06-03",1.9
"3126","2019-06-04",1.98
"3127","2019-06-05",2.06
"3128","2019-06-06",2
"3129","2019-06-07",1.95
"3130","2019-06-10",2.93
"3131","2019-06-11",2.22
"3132","2019-06-12",2.12
"3133","2019-06-13",2.08
"3134","2019-06-14",2.11
"3135","2019-06-17",2.12
"3136","2019-06-18",2.06
"3137","2019-06-19",2.17
"3138","2019-06-20",2.14
"3139","2019-06-21",2
"3140","2019-06-24",2.19
"3141","2019-06-25",2.17
"3142","2019-06-26",2.1
"3143","2019-06-27",2.1
"3144","2019-06-28",2.1
"3145","2019-07-01",2.18
"3146","2019-07-02",2.21
"3147","2019-07-03",2.26
"3148","2019-07-05",2.26
"3149","2019-07-08",2.28
"3150","2019-07-09",2.31
"3151","2019-07-10",2.27
"3152","2019-07-11",2.1
"3153","2019-07-12",2.2
"3154","2019-07-15",2.25
"3155","2019-07-16",2.32
"3156","2019-07-17",2.22
"3157","2019-07-18",2.28
"3158","2019-07-19",2.23
"3159","2019-07-22",2.23
"3160","2019-07-23",2.23
"3161","2019-07-24",2.23
"3162","2019-07-25",2.23
"3163","2019-07-26",2.19
"3164","2019-07-29",2.15
"3165","2019-07-30",2.15
"3166","2019-07-31",2.31
"3167","2019-08-01",2.15
"3168","2019-08-02",2.1
"3169","2019-08-05",2.11
"3170","2019-08-06",2.07
"3171","2019-08-07",2.07
"3172","2019-08-08",2.13
"3173","2019-08-09",2.05
"3174","2019-08-12",2
"3175","2019-08-13",2.04
"3176","2019-08-14",2
"3177","2019-08-15",2
"3178","2019-08-16",1.89
"3179","2019-08-19",1.86
"3180","2019-08-20",1.86
"3181","2019-08-21",1.86
"3182","2019-08-22",1.86
"3183","2019-08-23",1.86
"3184","2019-08-26",1.95
"3185","2019-08-27",1.95
"3186","2019-08-28",1.86
"3187","2019-08-29",1.86
"3188","2019-08-30",1.86
"3189","2019-09-03",1.78
"3190","2019-09-04",1.78
"3191","2019-09-05",1.86
"3192","2019-09-06",1.88
"3193","2019-09-09",1.97
"3194","2019-09-10",1.8
"3195","2019-09-11",1.75
"3196","2019-09-12",1.81
"3197","2019-09-13",1.8
"3198","2019-09-16",1.8
"3199","2019-09-17",1.82
"3200","2019-09-18",1.81
"3201","2019-09-19",1.81
"3202","2019-09-20",1.99
"3203","2019-09-23",1.88
"3204","2019-09-24",1.94
"3205","2019-09-25",1.85
"3206","2019-09-26",1.98
"3207","2019-09-27",2
"3208","2019-09-30",1.94
"3209","2019-10-01",2.11
"3210","2019-10-02",2.01
"3211","2019-10-03",2.01
"3212","2019-10-04",2.06
"3213","2019-10-07",1.98
"3214","2019-10-08",1.98
"3215","2019-10-09",1.98
"3216","2019-10-10",1.99
"3217","2019-10-11",2.1
"3218","2019-10-14",2.04
"3219","2019-10-15",1.98
"3220","2019-10-16",2.05
"3221","2019-10-17",2.19
"3222","2019-10-18",2.19
"3223","2019-10-21",2.19
"3224","2019-10-22",2.19
"3225","2019-10-23",2.11
"3226","2019-10-24",2.15
"3227","2019-10-25",2.15
"3228","2019-10-28",2.15
"3229","2019-10-29",2.19
"3230","2019-10-30",2.2
"3231","2019-10-31",2.2
"3232","2019-11-01",2.2
"3233","2019-11-04",2.16
"3234","2019-11-05",2.16
"3235","2019-11-06",2.17
"3236","2019-11-07",2.17
"3237","2019-11-08",2.21
"3238","2019-11-11",2.25
"3239","2019-11-12",2.15
"3240","2019-11-13",2.11
"3241","2019-11-14",2.09
"3242","2019-11-15",2.2
"3243","2019-11-18",2.24
"3244","2019-11-19",2.21
"3245","2019-11-20",2.21
"3246","2019-11-21",2.05
"3247","2019-11-22",2.11
"3248","2019-11-25",2.06
"3249","2019-11-26",2.08
"3250","2019-11-27",2.08
"3251","2019-11-29",2.08
"3252","2019-12-02",2.12
"3253","2019-12-03",2.01
"3254","2019-12-04",2.01
"3255","2019-12-05",2.01
"3256","2019-12-06",2.07
"3257","2019-12-09",2
"3258","2019-12-10",1.98
"3259","2019-12-11",2.01
"3260","2019-12-12",2.03
"3261","2019-12-13",1.96
"3262","2019-12-16",1.96
"3263","2019-12-17",2.08
"3264","2019-12-18",1.94
"3265","2019-12-19",2.02
"3266","2019-12-20",2.02
"3267","2019-12-23",2.08
"3268","2019-12-24",2.08
"3269","2019-12-26",1.98
"3270","2019-12-27",2
"3271","2019-12-30",2.04
"3272","2019-12-31",2.02
"3273","2020-01-02",1.96
"3274","2020-01-03",1.96
"3275","2020-01-06",2.14
"3276","2020-01-07",1.99
"3277","2020-01-08",2.14
"3278","2020-01-09",2.21
"3279","2020-01-10",2.02
"3280","2020-01-13",2.09
"3281","2020-01-14",1.96
"3282","2020-01-15",1.96
"3283","2020-01-16",2.04
"3284","2020-01-17",2.04
"3285","2020-01-21",2
"3286","2020-01-22",2.07
"3287","2020-01-23",2.07
"3288","2020-01-24",2.07
"3289","2020-01-27",2.09
"3290","2020-01-28",2.09
"3291","2020-01-29",2.09
"3292","2020-01-30",2.09
"3293","2020-01-31",1.91
"3294","2020-02-03",1.95
"3295","2020-02-04",1.95
"3296","2020-02-05",2.12
"3297","2020-02-06",2.07
"3298","2020-02-07",2.17
"3299","2020-02-10",2.12
"3300","2020-02-11",2.14
"3301","2020-02-12",1.98
"3302","2020-02-13",1.98
"3303","2020-02-14",1.98
"3304","2020-02-18",2.03
"3305","2020-02-19",2.03
"3306","2020-02-20",2.03
"3307","2020-02-21",2.15
"3308","2020-02-24",2.1
"3309","2020-02-25",2.01
"3310","2020-02-26",2.05
"3311","2020-02-27",1.96
"3312","2020-02-28",1.96
"3313","2020-03-02",2
"3314","2020-03-03",1.91
"3315","2020-03-04",1.91
"3316","2020-03-05",1.91
"3317","2020-03-06",1.95
"3318","2020-03-09",1.93
"3319","2020-03-10",1.68
"3320","2020-03-11",1.62
"3321","2020-03-12",1.68
"3322","2020-03-13",1.54
"3323","2020-03-16",1.61
"3324","2020-03-17",1.54
"3325","2020-03-18",1.54
"3326","2020-03-19",1.54
"3327","2020-03-20",1.51
"3328","2020-03-23",1.18
"3329","2020-03-24",1.14
"3330","2020-03-25",1.25
"3331","2020-03-26",1.5
"3332","2020-03-27",1.18
"3333","2020-03-30",1.26
"3334","2020-03-31",1.06
"3335","2020-04-01",1.27
"3336","2020-04-02",1.29
"3337","2020-04-03",1.27
"3338","2020-04-06",1.27
"3339","2020-04-07",1.19
"3340","2020-04-08",1.06
"3341","2020-04-09",1.19
"3342","2020-04-13",1.25
"3343","2020-04-14",1.16
"3344","2020-04-15",1.14
"3345","2020-04-16",1.18
"3346","2020-04-17",1.23
"3347","2020-04-20",1.23
"3348","2020-04-21",1.35
"3349","2020-04-22",1.26
"3350","2020-04-23",1.21
"3351","2020-04-24",1.12
"3352","2020-04-27",1.2
"3353","2020-04-28",1.2
"3354","2020-04-29",1.32
"3355","2020-04-30",1.37
"3356","2020-05-01",1.37
"3357","2020-05-04",1.25
"3358","2020-05-05",1.25
"3359","2020-05-06",1.24
"3360","2020-05-07",1.24
"3361","2020-05-08",1.3
"3362","2020-05-11",1.31
"3363","2020-05-12",1.4
"3364","2020-05-13",1.39
"3365","2020-05-14",1.3
"3366","2020-05-15",1.24
"3367","2020-05-18",1.3
"3368","2020-05-19",1.15
"3369","2020-05-20",1.31
"3370","2020-05-21",1.22
"3371","2020-05-22",1.3
"3372","2020-05-26",1.28
"3373","2020-05-27",1.25
"3374","2020-05-28",1.31
"3375","2020-05-29",1.31
"3376","2020-06-01",1.32
"3377","2020-06-02",1.31
"3378","2020-06-03",1.34
"3379","2020-06-04",2
"3380","2020-06-05",1.94
"3381","2020-06-08",2.07
"3382","2020-06-09",2
"3383","2020-06-10",1.86
"3384","2020-06-11",1.51
"3385","2020-06-12",1.84
"3386","2020-06-15",6.54
"3387","2020-06-16",27.190001
"3388","2020-06-17",12.71
"3389","2020-06-18",25
"3390","2020-06-19",36.299999
"3391","2020-06-22",19.360001
"3392","2020-06-23",25.969999
"3393","2020-06-24",24.870001
"3394","2020-06-25",22
"3395","2020-06-26",20.75
"3396","2020-06-29",18.030001
"3397","2020-06-30",20.25
"3398","2020-07-01",19.629999
"3399","2020-07-02",19.27
"3400","2020-07-06",19.01
"3401","2020-07-07",17.809999
"3402","2020-07-08",15.9
"3403","2020-07-09",14.06
"3404","2020-07-10",15.57
"3405","2020-07-13",13.94
"3406","2020-07-14",14.3
"3407","2020-07-15",14.8
"3408","2020-07-16",14.15
"3409","2020-07-17",14.3
"3410","2020-07-20",14.1
"3411","2020-07-21",13.8
"3412","2020-07-22",14.58
"3413","2020-07-23",14.07
"3414","2020-07-24",13.96
"3415","2020-07-27",13.84
"3416","2020-07-28",14.03
"3417","2020-07-29",14.1
"3418","2020-07-30",14
"3419","2020-07-31",12.8
"3420","2020-08-03",12.67
"3421","2020-08-04",12.9
"3422","2020-08-05",12.91
"3423","2020-08-06",12.09
"3424","2020-08-07",11.55
"3425","2020-08-10",10.93
"3426","2020-08-11",10.66
"3427","2020-08-12",10.93
"3428","2020-08-13",10.89
"3429","2020-08-14",10.65
"3430","2020-08-17",9.56
"3431","2020-08-18",7.33
"3432","2020-08-19",6.3
"3433","2020-08-20",5.76
"3434","2020-08-21",5.02
"3435","2020-08-24",4.15
"3436","2020-08-25",4.49
"3437","2020-08-26",3.9
"3438","2020-08-27",4.2
"3439","2020-08-28",4.07
"3440","2020-08-31",3.68
"3441","2020-09-01",3.43
"3442","2020-09-02",4.21
"3443","2020-09-03",3.51
"3444","2020-09-04",3.61
"3445","2020-09-08",3.45
"3446","2020-09-09",3.64
"3447","2020-09-10",3.71
"3448","2020-09-11",3.48
"3449","2020-09-14",3.58
"3450","2020-09-15",3.79
"3451","2020-09-16",3.97
"3452","2020-09-17",3.86
"3453","2020-09-18",3.93
"3454","2020-09-21",3.71
"3455","2020-09-22",3.78
"3456","2020-09-23",4.14
"3457","2020-09-24",3.83
"3458","2020-09-25",6.56
"3459","2020-09-28",6.11
"3460","2020-09-29",6.42
"3461","2020-09-30",5.73
"3462","2020-10-01",4.89
"3463","2020-10-02",5.15
"3464","2020-10-05",5.05
"3465","2020-10-06",5.21
"3466","2020-10-07",5.77
"3467","2020-10-08",5.78
"3468","2020-10-09",5.49
"3469","2020-10-12",5.24
"3470","2020-10-13",5.25
"3471","2020-10-14",5.01
"3472","2020-10-15",4.96
"3473","2020-10-16",4.93
"3474","2020-10-19",4.95
"3475","2020-10-20",5.22
"3476","2020-10-21",5.32
"3477","2020-10-22",5.73
"3478","2020-10-23",5.33
"3479","2020-10-26",5.1
"3480","2020-10-27",5.15
"3481","2020-10-28",4.97
"3482","2020-10-29",4.93
"3483","2020-10-30",4.68
"3484","2020-11-02",4.76
"3485","2020-11-03",5.13
"3486","2020-11-04",4.99
"3487","2020-11-05",5.08
"3488","2020-11-06",5.12
"3489","2020-11-09",5.28
"3490","2020-11-10",5.07
"3491","2020-11-11",5.06
"3492","2020-11-12",4.95
"3493","2020-11-13",4.82
"3494","2020-11-16",4.98
"3495","2020-11-17",5.27
"3496","2020-11-18",5.01
"3497","2020-11-19",5.05
"3498","2020-11-20",5.07
"3499","2020-11-23",5.26
"3500","2020-11-24",5.14
"3501","2020-11-25",5.43
"3502","2020-11-27",5.37
