"","date","INSW"
"971","2020-09-25",14.43
"972","2020-09-28",14.37
"973","2020-09-29",14.49
"974","2020-09-30",14.61
"975","2020-10-01",14.88
"976","2020-10-02",15.06
"977","2020-10-05",15.82
"978","2020-10-06",15.3
"979","2020-10-07",15.28
"980","2020-10-08",15.81
"981","2020-10-09",15.74
"982","2020-10-12",15.4
"983","2020-10-13",15.18
"984","2020-10-14",15.8
"985","2020-10-15",16.07
"986","2020-10-16",15.6
"987","2020-10-19",14.84
"988","2020-10-20",14.75
"989","2020-10-21",14.26
"990","2020-10-22",14.71
"991","2020-10-23",14.13
"992","2020-10-26",13.94
"993","2020-10-27",13.68
"994","2020-10-28",12.9
"995","2020-10-29",13.52
"996","2020-10-30",13.54
"997","2020-11-02",13.95
"998","2020-11-03",13.93
"999","2020-11-04",13.67
"1000","2020-11-05",14.88
"1001","2020-11-06",14.55
"1002","2020-11-09",15.68
"1003","2020-11-10",16.49
"1004","2020-11-11",16.030001
"1005","2020-11-12",15.36
"1006","2020-11-13",15.93
"1007","2020-11-16",16.92
"1008","2020-11-17",17.08
"1009","2020-11-18",16.530001
"1010","2020-11-19",16.870001
"1011","2020-11-20",17.059999
"1012","2020-11-23",17.709999
"1013","2020-11-24",17.33
"1014","2020-11-25",17.559999
"1015","2020-11-27",17.76
