"","date","APO"
"982","2015-02-24",23.120001
"983","2015-02-25",23.530001
"984","2015-02-26",23.1
"985","2015-02-27",23.32
"986","2015-03-02",23.190001
"987","2015-03-03",23.200001
"988","2015-03-04",22.84
"989","2015-03-05",22.700001
"990","2015-03-06",22.280001
"991","2015-03-09",21.84
"992","2015-03-10",21.620001
"993","2015-03-11",22.01
"994","2015-03-12",22.280001
"995","2015-03-13",22.530001
"996","2015-03-16",22.75
"997","2015-03-17",22.290001
"998","2015-03-18",22.07
"999","2015-03-19",22.190001
"1000","2015-03-20",22.24
"1001","2015-03-23",22.09
"1002","2015-03-24",22.01
"1003","2015-03-25",21.76
"1004","2015-03-26",21.27
"1005","2015-03-27",21.07
"1006","2015-03-30",21.5
"1007","2015-03-31",21.6
"1008","2015-04-01",21.49
"1009","2015-04-02",21.49
"1010","2015-04-06",21.49
"1011","2015-04-07",21.41
"1012","2015-04-08",21.01
"1013","2015-04-09",21.040001
"1014","2015-04-10",21.25
"1015","2015-04-13",21.370001
"1016","2015-04-14",21.690001
"1017","2015-04-15",21.93
"1018","2015-04-16",22.08
"1019","2015-04-17",22.059999
"1020","2015-04-20",22.110001
"1021","2015-04-21",21.92
"1022","2015-04-22",21.75
"1023","2015-04-23",21.75
"1024","2015-04-24",22.02
"1025","2015-04-27",22.27
"1026","2015-04-28",22.360001
"1027","2015-04-29",22.559999
"1028","2015-04-30",22.860001
"1029","2015-05-01",22.879999
"1030","2015-05-04",23.15
"1031","2015-05-05",22.73
"1032","2015-05-06",22.59
"1033","2015-05-07",22.200001
"1034","2015-05-08",21.950001
"1035","2015-05-11",21.68
"1036","2015-05-12",21.59
"1037","2015-05-13",21.65
"1038","2015-05-14",21.66
"1039","2015-05-15",21.870001
"1040","2015-05-18",21.719999
"1041","2015-05-19",21.559999
"1042","2015-05-20",21.799999
"1043","2015-05-21",21.68
"1044","2015-05-22",21.75
"1045","2015-05-26",21.799999
"1046","2015-05-27",21.969999
"1047","2015-05-28",22.24
"1048","2015-05-29",22.200001
"1049","2015-06-01",22.280001
"1050","2015-06-02",22.4
"1051","2015-06-03",22.889999
"1052","2015-06-04",22.73
"1053","2015-06-05",22.42
"1054","2015-06-08",22.200001
"1055","2015-06-09",21.440001
"1056","2015-06-10",21.49
"1057","2015-06-11",21.540001
"1058","2015-06-12",21.41
"1059","2015-06-15",21.299999
"1060","2015-06-16",21.290001
"1061","2015-06-17",21.309999
"1062","2015-06-18",21.629999
"1063","2015-06-19",21.67
"1064","2015-06-22",22.280001
"1065","2015-06-23",22.65
"1066","2015-06-24",22.58
"1067","2015-06-25",22.629999
"1068","2015-06-26",22.41
"1069","2015-06-29",22.15
"1070","2015-06-30",22.15
"1071","2015-07-01",22.030001
"1072","2015-07-02",22.15
"1073","2015-07-06",21.969999
"1074","2015-07-07",21.84
"1075","2015-07-08",21.26
"1076","2015-07-09",21.48
"1077","2015-07-10",21.85
"1078","2015-07-13",22
"1079","2015-07-14",22.360001
"1080","2015-07-15",22.290001
"1081","2015-07-16",22.1
"1082","2015-07-17",22.16
"1083","2015-07-20",21.790001
"1084","2015-07-21",21.85
"1085","2015-07-22",21.209999
"1086","2015-07-23",20.700001
"1087","2015-07-24",20.360001
"1088","2015-07-27",20.18
"1089","2015-07-28",20.360001
"1090","2015-07-29",20.43
"1091","2015-07-30",20.67
"1092","2015-07-31",20.57
"1093","2015-08-03",20.35
"1094","2015-08-04",20.540001
"1095","2015-08-05",20.219999
"1096","2015-08-06",20.139999
"1097","2015-08-07",21.18
"1098","2015-08-10",21.9
"1099","2015-08-11",20.92
"1100","2015-08-12",20.83
"1101","2015-08-13",21
"1102","2015-08-14",20.709999
"1103","2015-08-17",20.52
"1104","2015-08-18",20.01
"1105","2015-08-19",19.48
"1106","2015-08-20",18.85
"1107","2015-08-21",18.84
"1108","2015-08-24",18.08
"1109","2015-08-25",17.709999
"1110","2015-08-26",18.02
"1111","2015-08-27",18.790001
"1112","2015-08-28",19.049999
"1113","2015-08-31",18.58
"1114","2015-09-01",18.309999
"1115","2015-09-02",18.9
"1116","2015-09-03",19.01
"1117","2015-09-04",18.809999
"1118","2015-09-08",19.52
"1119","2015-09-09",19.15
"1120","2015-09-10",19.040001
"1121","2015-09-11",18.889999
"1122","2015-09-14",18.67
"1123","2015-09-15",18.98
"1124","2015-09-16",19.27
"1125","2015-09-17",18.93
"1126","2015-09-18",18.66
"1127","2015-09-21",18.700001
"1128","2015-09-22",18.200001
"1129","2015-09-23",17.959999
"1130","2015-09-24",17.75
"1131","2015-09-25",17.690001
"1132","2015-09-28",17.33
"1133","2015-09-29",16.719999
"1134","2015-09-30",17.18
"1135","2015-10-01",17.6
"1136","2015-10-02",17.9
"1137","2015-10-05",18.280001
"1138","2015-10-06",18.4
"1139","2015-10-07",18.6
"1140","2015-10-08",18.66
"1141","2015-10-09",18.620001
"1142","2015-10-12",18.58
"1143","2015-10-13",18.51
"1144","2015-10-14",18.4
"1145","2015-10-15",18.59
"1146","2015-10-16",18.57
"1147","2015-10-19",18.58
"1148","2015-10-20",18.59
"1149","2015-10-21",18.059999
"1150","2015-10-22",18.6
"1151","2015-10-23",18.59
"1152","2015-10-26",18.379999
"1153","2015-10-27",18.450001
"1154","2015-10-28",18.219999
"1155","2015-10-29",18.389999
"1156","2015-10-30",18.27
"1157","2015-11-02",18.799999
"1158","2015-11-03",18.959999
"1159","2015-11-04",18.969999
"1160","2015-11-05",18.540001
"1161","2015-11-06",18.48
"1162","2015-11-09",18.139999
"1163","2015-11-10",17.99
"1164","2015-11-11",18.23
"1165","2015-11-12",17.92
"1166","2015-11-13",17.76
"1167","2015-11-16",17.66
"1168","2015-11-17",16.639999
"1169","2015-11-18",16.83
"1170","2015-11-19",17
"1171","2015-11-20",16.57
"1172","2015-11-23",16.48
"1173","2015-11-24",16.379999
"1174","2015-11-25",16.290001
"1175","2015-11-27",16.34
"1176","2015-11-30",16.33
"1177","2015-12-01",16.129999
"1178","2015-12-02",16.049999
"1179","2015-12-03",15.67
"1180","2015-12-04",15.85
"1181","2015-12-07",15.7
"1182","2015-12-08",15.48
"1183","2015-12-09",15.27
"1184","2015-12-10",15.45
"1185","2015-12-11",15.08
"1186","2015-12-14",14.5
"1187","2015-12-15",15.5
"1188","2015-12-16",15.56
"1189","2015-12-17",15.49
"1190","2015-12-18",14.76
"1191","2015-12-21",14.99
"1192","2015-12-22",15
"1193","2015-12-23",15.89
"1194","2015-12-24",15.6
"1195","2015-12-28",15.28
"1196","2015-12-29",15.38
"1197","2015-12-30",15.25
"1198","2015-12-31",15.18
"1199","2016-01-04",15.47
"1200","2016-01-05",15.23
"1201","2016-01-06",14.85
"1202","2016-01-07",14.56
"1203","2016-01-08",14
"1204","2016-01-11",14.02
"1205","2016-01-12",14.12
"1206","2016-01-13",13.93
"1207","2016-01-14",13.39
"1208","2016-01-15",13.38
"1209","2016-01-19",13.2
"1210","2016-01-20",13
"1211","2016-01-21",13.15
"1212","2016-01-22",13.8
"1213","2016-01-25",13.24
"1214","2016-01-26",13.73
"1215","2016-01-27",13.6
"1216","2016-01-28",13.43
"1217","2016-01-29",13.58
"1218","2016-02-01",13.58
"1219","2016-02-02",12.94
"1220","2016-02-03",12.73
"1221","2016-02-04",13.4
"1222","2016-02-05",13.6
"1223","2016-02-08",12.94
"1224","2016-02-09",13.17
"1225","2016-02-10",12.95
"1226","2016-02-11",12.6
"1227","2016-02-12",13.4
"1228","2016-02-16",14.12
"1229","2016-02-17",14.66
"1230","2016-02-18",15.6
"1231","2016-02-19",14.91
"1232","2016-02-22",15
"1233","2016-02-23",14.7
"1234","2016-02-24",14.58
"1235","2016-02-25",14.77
"1236","2016-02-26",15.07
"1237","2016-02-29",15.55
"1238","2016-03-01",15.75
"1239","2016-03-02",15.89
"1240","2016-03-03",16.57
"1241","2016-03-04",16.85
"1242","2016-03-07",17.08
"1243","2016-03-08",16.799999
"1244","2016-03-09",16.809999
"1245","2016-03-10",16.799999
"1246","2016-03-11",16.91
"1247","2016-03-14",16.98
"1248","2016-03-15",16.85
"1249","2016-03-16",16.940001
"1250","2016-03-17",17.26
"1251","2016-03-18",17.15
"1252","2016-03-21",17.08
"1253","2016-03-22",17.469999
"1254","2016-03-23",17.059999
"1255","2016-03-24",16.73
"1256","2016-03-28",16.610001
"1257","2016-03-29",16.860001
"1258","2016-03-30",17.040001
"1259","2016-03-31",17.120001
"1260","2016-04-01",17.35
"1261","2016-04-04",17.23
"1262","2016-04-05",16.84
"1263","2016-04-06",16.309999
"1264","2016-04-07",16
"1265","2016-04-08",15.83
"1266","2016-04-11",16.1
"1267","2016-04-12",16.389999
"1268","2016-04-13",16.799999
"1269","2016-04-14",16.959999
"1270","2016-04-15",16.92
"1271","2016-04-18",17.34
"1272","2016-04-19",17.450001
"1273","2016-04-20",17.35
"1274","2016-04-21",17.33
"1275","2016-04-22",17.32
"1276","2016-04-25",17.110001
"1277","2016-04-26",17.290001
"1278","2016-04-27",17.719999
"1279","2016-04-28",17.41
"1280","2016-04-29",16.91
"1281","2016-05-02",17.32
"1282","2016-05-03",16.99
"1283","2016-05-04",16.76
"1284","2016-05-05",16.639999
"1285","2016-05-06",17.07
"1286","2016-05-09",17.059999
"1287","2016-05-10",17.209999
"1288","2016-05-11",16.9
"1289","2016-05-12",17.1
"1290","2016-05-13",16.629999
"1291","2016-05-16",16.4
"1292","2016-05-17",16.469999
"1293","2016-05-18",16.629999
"1294","2016-05-19",15.98
"1295","2016-05-20",16
"1296","2016-05-23",16.18
"1297","2016-05-24",16.299999
"1298","2016-05-25",16.639999
"1299","2016-05-26",16.389999
"1300","2016-05-27",16.57
"1301","2016-05-31",16.42
"1302","2016-06-01",16.530001
"1303","2016-06-02",16.639999
"1304","2016-06-03",16.24
"1305","2016-06-06",16.389999
"1306","2016-06-07",16.280001
"1307","2016-06-08",16.35
"1308","2016-06-09",16.24
"1309","2016-06-10",16.1
"1310","2016-06-13",15.81
"1311","2016-06-14",15.49
"1312","2016-06-15",15.44
"1313","2016-06-16",15.53
"1314","2016-06-17",15.38
"1315","2016-06-20",15.39
"1316","2016-06-21",15.36
"1317","2016-06-22",15.29
"1318","2016-06-23",15.69
"1319","2016-06-24",15.01
"1320","2016-06-27",14.48
"1321","2016-06-28",15.04
"1322","2016-06-29",15.15
"1323","2016-06-30",15.15
"1324","2016-07-01",15.01
"1325","2016-07-05",14.58
"1326","2016-07-06",14.74
"1327","2016-07-07",14.99
"1328","2016-07-08",15.45
"1329","2016-07-11",15.43
"1330","2016-07-12",15.59
"1331","2016-07-13",15.71
"1332","2016-07-14",15.75
"1333","2016-07-15",15.91
"1334","2016-07-18",16.02
"1335","2016-07-19",15.99
"1336","2016-07-20",16.25
"1337","2016-07-21",16.459999
"1338","2016-07-22",16.549999
"1339","2016-07-25",16.49
"1340","2016-07-26",16.700001
"1341","2016-07-27",16.99
"1342","2016-07-28",17.01
"1343","2016-07-29",17.15
"1344","2016-08-01",17.15
"1345","2016-08-02",16.959999
"1346","2016-08-03",17.610001
"1347","2016-08-04",18.110001
"1348","2016-08-05",18.42
"1349","2016-08-08",18.4
"1350","2016-08-09",18.65
"1351","2016-08-10",18.5
"1352","2016-08-11",18.690001
"1353","2016-08-12",18.690001
"1354","2016-08-15",18.879999
"1355","2016-08-16",18.549999
"1356","2016-08-17",18.620001
"1357","2016-08-18",18.639999
"1358","2016-08-19",18.26
"1359","2016-08-22",18.299999
"1360","2016-08-23",18.33
"1361","2016-08-24",18.440001
"1362","2016-08-25",18.469999
"1363","2016-08-26",18.459999
"1364","2016-08-29",18.66
"1365","2016-08-30",18.719999
"1366","2016-08-31",18.620001
"1367","2016-09-01",18.76
"1368","2016-09-02",18.9
"1369","2016-09-06",18.51
"1370","2016-09-07",18.59
"1371","2016-09-08",18.52
"1372","2016-09-09",18.360001
"1373","2016-09-12",18.66
"1374","2016-09-13",18.450001
"1375","2016-09-14",18.059999
"1376","2016-09-15",18.139999
"1377","2016-09-16",17.959999
"1378","2016-09-19",17.940001
"1379","2016-09-20",17.940001
"1380","2016-09-21",18.049999
"1381","2016-09-22",17.969999
"1382","2016-09-23",17.93
"1383","2016-09-26",17.620001
"1384","2016-09-27",17.66
"1385","2016-09-28",17.83
"1386","2016-09-29",17.780001
"1387","2016-09-30",17.959999
"1388","2016-10-03",18.200001
"1389","2016-10-04",18.15
"1390","2016-10-05",18.51
"1391","2016-10-06",18.77
"1392","2016-10-07",18.639999
"1393","2016-10-10",18.799999
"1394","2016-10-11",18.639999
"1395","2016-10-12",18.690001
"1396","2016-10-13",18.139999
"1397","2016-10-14",17.9
"1398","2016-10-17",17.49
"1399","2016-10-18",17.610001
"1400","2016-10-19",17.51
"1401","2016-10-20",17.700001
"1402","2016-10-21",17.75
"1403","2016-10-24",17.9
"1404","2016-10-25",18.17
"1405","2016-10-26",18.110001
"1406","2016-10-27",18.25
"1407","2016-10-28",18.18
"1408","2016-10-31",18.280001
"1409","2016-11-01",17.98
"1410","2016-11-02",17.93
"1411","2016-11-03",17.879999
"1412","2016-11-04",17.67
"1413","2016-11-07",17.940001
"1414","2016-11-08",18.059999
"1415","2016-11-09",18.059999
"1416","2016-11-10",19.09
"1417","2016-11-11",19.24
"1418","2016-11-14",19.049999
"1419","2016-11-15",19.280001
"1420","2016-11-16",19.18
"1421","2016-11-17",18.99
"1422","2016-11-18",19.379999
"1423","2016-11-21",19.48
"1424","2016-11-22",19.51
"1425","2016-11-23",19.74
"1426","2016-11-25",20
"1427","2016-11-28",19.43
"1428","2016-11-29",19.290001
"1429","2016-11-30",19.26
"1430","2016-12-01",19.43
"1431","2016-12-02",19.309999
"1432","2016-12-05",19.25
"1433","2016-12-06",19.280001
"1434","2016-12-07",20
"1435","2016-12-08",20.49
"1436","2016-12-09",20.860001
"1437","2016-12-12",20.18
"1438","2016-12-13",20.049999
"1439","2016-12-14",19.66
"1440","2016-12-15",19.75
"1441","2016-12-16",19.719999
"1442","2016-12-19",19.5
"1443","2016-12-20",19.65
"1444","2016-12-21",19.52
"1445","2016-12-22",19.26
"1446","2016-12-23",19.15
"1447","2016-12-27",19.139999
"1448","2016-12-28",19.17
"1449","2016-12-29",19.309999
"1450","2016-12-30",19.360001
"1451","2017-01-03",19.68
"1452","2017-01-04",20.459999
"1453","2017-01-05",20.5
"1454","2017-01-06",21.42
"1455","2017-01-09",21.32
"1456","2017-01-10",21.139999
"1457","2017-01-11",21.440001
"1458","2017-01-12",21.43
"1459","2017-01-13",21.42
"1460","2017-01-17",21.040001
"1461","2017-01-18",21.200001
"1462","2017-01-19",20.799999
"1463","2017-01-20",20.799999
"1464","2017-01-23",20.700001
"1465","2017-01-24",20.83
"1466","2017-01-25",21.379999
"1467","2017-01-26",21.68
"1468","2017-01-27",21.18
"1469","2017-01-30",21.030001
"1470","2017-01-31",21.24
"1471","2017-02-01",21.43
"1472","2017-02-02",21.700001
"1473","2017-02-03",22.129999
"1474","2017-02-06",22.139999
"1475","2017-02-07",22.809999
"1476","2017-02-08",22.91
"1477","2017-02-09",23.549999
"1478","2017-02-10",23.620001
"1479","2017-02-13",23.34
"1480","2017-02-14",23.34
"1481","2017-02-15",23.08
"1482","2017-02-16",22.209999
"1483","2017-02-17",22.1
"1484","2017-02-21",22.200001
"1485","2017-02-22",22.25
"1486","2017-02-23",21.809999
"1487","2017-02-24",21.98
"1488","2017-02-27",22.370001
"1489","2017-02-28",22.74
"1490","2017-03-01",22.93
"1491","2017-03-02",22.309999
"1492","2017-03-03",22.719999
"1493","2017-03-06",22.9
"1494","2017-03-07",22.75
"1495","2017-03-08",22.67
"1496","2017-03-09",22.440001
"1497","2017-03-10",22.82
"1498","2017-03-13",23.35
"1499","2017-03-14",23.32
"1500","2017-03-15",23.709999
"1501","2017-03-16",23.18
"1502","2017-03-17",22.99
"1503","2017-03-20",23.35
"1504","2017-03-21",23.309999
"1505","2017-03-22",23.66
"1506","2017-03-23",23.5
"1507","2017-03-24",23.4
"1508","2017-03-27",23.440001
"1509","2017-03-28",23.49
"1510","2017-03-29",23.49
"1511","2017-03-30",23.99
"1512","2017-03-31",24.32
"1513","2017-04-03",24.639999
"1514","2017-04-04",24.700001
"1515","2017-04-05",24.969999
"1516","2017-04-06",25.4
"1517","2017-04-07",25.299999
"1518","2017-04-10",25.51
"1519","2017-04-11",25.700001
"1520","2017-04-12",25.799999
"1521","2017-04-13",25.620001
"1522","2017-04-17",26.09
"1523","2017-04-18",25.6
"1524","2017-04-19",25.459999
"1525","2017-04-20",25.6
"1526","2017-04-21",25.01
"1527","2017-04-24",25.09
"1528","2017-04-25",25.84
"1529","2017-04-26",26.370001
"1530","2017-04-27",27.200001
"1531","2017-04-28",26.77
"1532","2017-05-01",26.85
"1533","2017-05-02",26.700001
"1534","2017-05-03",26.42
"1535","2017-05-04",26.16
"1536","2017-05-05",26.450001
"1537","2017-05-08",26.639999
"1538","2017-05-09",27.17
"1539","2017-05-10",27.02
"1540","2017-05-11",27.059999
"1541","2017-05-12",26.98
"1542","2017-05-15",27.110001
"1543","2017-05-16",27.33
"1544","2017-05-17",26.450001
"1545","2017-05-18",26.219999
"1546","2017-05-19",26.1
"1547","2017-05-22",26.959999
"1548","2017-05-23",27.59
"1549","2017-05-24",27.51
"1550","2017-05-25",27.65
"1551","2017-05-26",27.559999
"1552","2017-05-30",27.450001
"1553","2017-05-31",27.030001
"1554","2017-06-01",27.4
"1555","2017-06-02",27.469999
"1556","2017-06-05",26.93
"1557","2017-06-06",26.940001
"1558","2017-06-07",27.219999
"1559","2017-06-08",27.959999
"1560","2017-06-09",27.43
"1561","2017-06-12",27.379999
"1562","2017-06-13",27.85
"1563","2017-06-14",27.5
"1564","2017-06-15",27.5
"1565","2017-06-16",27.51
"1566","2017-06-19",28.42
"1567","2017-06-20",27.51
"1568","2017-06-21",27.52
"1569","2017-06-22",27.49
"1570","2017-06-23",27.299999
"1571","2017-06-26",26.23
"1572","2017-06-27",25.9
"1573","2017-06-28",26.52
"1574","2017-06-29",26.379999
"1575","2017-06-30",26.450001
"1576","2017-07-03",26.42
"1577","2017-07-05",26.360001
"1578","2017-07-06",26.700001
"1579","2017-07-07",26.34
"1580","2017-07-10",26.91
"1581","2017-07-11",27.09
"1582","2017-07-12",27.01
"1583","2017-07-13",27.190001
"1584","2017-07-14",27.26
"1585","2017-07-17",27.25
"1586","2017-07-18",26.9
"1587","2017-07-19",27.700001
"1588","2017-07-20",27.870001
"1589","2017-07-21",27.93
"1590","2017-07-24",28
"1591","2017-07-25",28.110001
"1592","2017-07-26",28.18
"1593","2017-07-27",28.059999
"1594","2017-07-28",27.74
"1595","2017-07-31",28.1
"1596","2017-08-01",28.34
"1597","2017-08-02",28.139999
"1598","2017-08-03",28.83
"1599","2017-08-04",29
"1600","2017-08-07",29.92
"1601","2017-08-08",29.879999
"1602","2017-08-09",30.02
"1603","2017-08-10",29.5
"1604","2017-08-11",29.389999
"1605","2017-08-14",29.75
"1606","2017-08-15",30.4
"1607","2017-08-16",30.209999
"1608","2017-08-17",28.93
"1609","2017-08-18",29.280001
"1610","2017-08-21",28.98
"1611","2017-08-22",29.459999
"1612","2017-08-23",29.34
"1613","2017-08-24",29.17
"1614","2017-08-25",29.23
"1615","2017-08-28",28.91
"1616","2017-08-29",28.84
"1617","2017-08-30",29.389999
"1618","2017-08-31",29.530001
"1619","2017-09-01",29.459999
"1620","2017-09-05",28.610001
"1621","2017-09-06",28.58
"1622","2017-09-07",28.52
"1623","2017-09-08",28.450001
"1624","2017-09-11",28.889999
"1625","2017-09-12",28.959999
"1626","2017-09-13",28.6
"1627","2017-09-14",29.43
"1628","2017-09-15",29.629999
"1629","2017-09-18",30.059999
"1630","2017-09-19",30
"1631","2017-09-20",30.08
"1632","2017-09-21",30.33
"1633","2017-09-22",31.049999
"1634","2017-09-25",30.690001
"1635","2017-09-26",30.120001
"1636","2017-09-27",30.01
"1637","2017-09-28",30.389999
"1638","2017-09-29",30.1
"1639","2017-10-02",30.120001
"1640","2017-10-03",30.040001
"1641","2017-10-04",30.379999
"1642","2017-10-05",30.540001
"1643","2017-10-06",30.459999
"1644","2017-10-09",30.559999
"1645","2017-10-10",30.83
"1646","2017-10-11",30.91
"1647","2017-10-12",30.84
"1648","2017-10-13",31.129999
"1649","2017-10-16",31.379999
"1650","2017-10-17",31.75
"1651","2017-10-18",31.73
"1652","2017-10-19",31.860001
"1653","2017-10-20",32.029999
"1654","2017-10-23",32.150002
"1655","2017-10-24",32.849998
"1656","2017-10-25",32.279999
"1657","2017-10-26",31.959999
"1658","2017-10-27",32.27
"1659","2017-10-30",31.450001
"1660","2017-10-31",31.58
"1661","2017-11-01",31.629999
"1662","2017-11-02",30.639999
"1663","2017-11-03",31.290001
"1664","2017-11-06",31.110001
"1665","2017-11-07",31.4
"1666","2017-11-08",31.139999
"1667","2017-11-09",30.5
"1668","2017-11-10",30.389999
"1669","2017-11-13",29.190001
"1670","2017-11-14",29.620001
"1671","2017-11-15",29.01
"1672","2017-11-16",29.33
"1673","2017-11-17",29.280001
"1674","2017-11-20",29.92
"1675","2017-11-21",30.16
"1676","2017-11-22",30.43
"1677","2017-11-24",30.299999
"1678","2017-11-27",30.35
"1679","2017-11-28",30.559999
"1680","2017-11-29",30.92
"1681","2017-11-30",31.309999
"1682","2017-12-01",30.950001
"1683","2017-12-04",31.049999
"1684","2017-12-05",30.940001
"1685","2017-12-06",30.290001
"1686","2017-12-07",30.719999
"1687","2017-12-08",31.9
"1688","2017-12-11",32.380001
"1689","2017-12-12",32.619999
"1690","2017-12-13",32.169998
"1691","2017-12-14",32.09
"1692","2017-12-15",32.310001
"1693","2017-12-18",32.630001
"1694","2017-12-19",32.5
"1695","2017-12-20",32.610001
"1696","2017-12-21",33.66
"1697","2017-12-22",34.009998
"1698","2017-12-26",33.639999
"1699","2017-12-27",33.419998
"1700","2017-12-28",33.290001
"1701","2017-12-29",33.470001
"1702","2018-01-02",33.599998
"1703","2018-01-03",34.27
"1704","2018-01-04",34.310001
"1705","2018-01-05",34.48
"1706","2018-01-08",34.919998
"1707","2018-01-09",35.689999
"1708","2018-01-10",35.560001
"1709","2018-01-11",35.889999
"1710","2018-01-12",36.189999
"1711","2018-01-16",35.080002
"1712","2018-01-17",35.419998
"1713","2018-01-18",35.07
"1714","2018-01-19",34.740002
"1715","2018-01-22",34.66
"1716","2018-01-23",35.389999
"1717","2018-01-24",35.540001
"1718","2018-01-25",36.400002
"1719","2018-01-26",36.419998
"1720","2018-01-29",35.599998
"1721","2018-01-30",35.5
"1722","2018-01-31",35.75
"1723","2018-02-01",36.779999
"1724","2018-02-02",35.900002
"1725","2018-02-05",34
"1726","2018-02-06",33.59
"1727","2018-02-07",33.75
"1728","2018-02-08",32.029999
"1729","2018-02-09",32.330002
"1730","2018-02-12",33.02
"1731","2018-02-13",33.57
"1732","2018-02-14",34.279999
"1733","2018-02-15",34.52
"1734","2018-02-16",34.009998
"1735","2018-02-20",33.599998
"1736","2018-02-21",33.84
"1737","2018-02-22",33.900002
"1738","2018-02-23",34.25
"1739","2018-02-26",34.150002
"1740","2018-02-27",32.700001
"1741","2018-02-28",32.799999
"1742","2018-03-01",31.99
"1743","2018-03-02",32.049999
"1744","2018-03-05",32.450001
"1745","2018-03-06",32.849998
"1746","2018-03-07",32.75
"1747","2018-03-08",33.009998
"1748","2018-03-09",33.560001
"1749","2018-03-12",33.540001
"1750","2018-03-13",33.009998
"1751","2018-03-14",32.830002
"1752","2018-03-15",32.369999
"1753","2018-03-16",32.049999
"1754","2018-03-19",31.27
"1755","2018-03-20",31.76
"1756","2018-03-21",31.99
"1757","2018-03-22",30.52
"1758","2018-03-23",30.16
"1759","2018-03-26",30.51
"1760","2018-03-27",30.23
"1761","2018-03-28",29.620001
"1762","2018-03-29",29.620001
"1763","2018-04-02",29.780001
"1764","2018-04-03",30.139999
"1765","2018-04-04",30.190001
"1766","2018-04-05",30.209999
"1767","2018-04-06",29.620001
"1768","2018-04-09",29.76
"1769","2018-04-10",30.73
"1770","2018-04-11",29.809999
"1771","2018-04-12",29.790001
"1772","2018-04-13",29.129999
"1773","2018-04-16",29.299999
"1774","2018-04-17",29.440001
"1775","2018-04-18",29.209999
"1776","2018-04-19",29.43
"1777","2018-04-20",29.26
"1778","2018-04-23",28.889999
"1779","2018-04-24",28.42
"1780","2018-04-25",28.1
"1781","2018-04-26",28.51
"1782","2018-04-27",28.469999
"1783","2018-04-30",28.84
"1784","2018-05-01",28.6
"1785","2018-05-02",29.639999
"1786","2018-05-03",30.67
"1787","2018-05-04",31.15
"1788","2018-05-07",31.389999
"1789","2018-05-08",30.73
"1790","2018-05-09",30.33
"1791","2018-05-10",30.559999
"1792","2018-05-11",30.280001
"1793","2018-05-14",30.030001
"1794","2018-05-15",29.719999
"1795","2018-05-16",30.07
"1796","2018-05-17",29.809999
"1797","2018-05-18",29.280001
"1798","2018-05-21",30.66
"1799","2018-05-22",30.65
"1800","2018-05-23",30.799999
"1801","2018-05-24",31.27
"1802","2018-05-25",31.620001
"1803","2018-05-29",31.4
"1804","2018-05-30",31.48
"1805","2018-05-31",31.32
"1806","2018-06-01",32.330002
"1807","2018-06-04",32.18
"1808","2018-06-05",32.290001
"1809","2018-06-06",32.23
"1810","2018-06-07",32.189999
"1811","2018-06-08",32.240002
"1812","2018-06-11",32.330002
"1813","2018-06-12",32
"1814","2018-06-13",32.110001
"1815","2018-06-14",32.279999
"1816","2018-06-15",32.09
"1817","2018-06-18",32.189999
"1818","2018-06-19",31.65
"1819","2018-06-20",31.83
"1820","2018-06-21",31.690001
"1821","2018-06-22",31.77
"1822","2018-06-25",30.469999
"1823","2018-06-26",30.879999
"1824","2018-06-27",30.76
"1825","2018-06-28",31.139999
"1826","2018-06-29",31.870001
"1827","2018-07-02",33.09
"1828","2018-07-03",33.849998
"1829","2018-07-05",34.759998
"1830","2018-07-06",34.869999
"1831","2018-07-09",35.290001
"1832","2018-07-10",35.389999
"1833","2018-07-11",35.41
"1834","2018-07-12",35.880001
"1835","2018-07-13",36.119999
"1836","2018-07-16",35.919998
"1837","2018-07-17",36.02
"1838","2018-07-18",36.299999
"1839","2018-07-19",35.599998
"1840","2018-07-20",35.400002
"1841","2018-07-23",35.720001
"1842","2018-07-24",35.849998
"1843","2018-07-25",35.380001
"1844","2018-07-26",34.860001
"1845","2018-07-27",35.029999
"1846","2018-07-30",34.900002
"1847","2018-07-31",35.5
"1848","2018-08-01",35.080002
"1849","2018-08-02",34.110001
"1850","2018-08-03",34.75
"1851","2018-08-06",35.259998
"1852","2018-08-07",35.91
"1853","2018-08-08",35.75
"1854","2018-08-09",35.09
"1855","2018-08-10",34.540001
"1856","2018-08-13",34.029999
"1857","2018-08-14",34.389999
"1858","2018-08-15",34.189999
"1859","2018-08-16",33.630001
"1860","2018-08-17",33.720001
"1861","2018-08-20",34.209999
"1862","2018-08-21",34.349998
"1863","2018-08-22",34.619999
"1864","2018-08-23",34.5
"1865","2018-08-24",34.700001
"1866","2018-08-27",34.720001
"1867","2018-08-28",34.75
"1868","2018-08-29",34.75
"1869","2018-08-30",34.41
"1870","2018-08-31",34.529999
"1871","2018-09-04",34.720001
"1872","2018-09-05",34.360001
"1873","2018-09-06",33.990002
"1874","2018-09-07",33.470001
"1875","2018-09-10",33.849998
"1876","2018-09-11",34.279999
"1877","2018-09-12",34.200001
"1878","2018-09-13",34.080002
"1879","2018-09-14",34.400002
"1880","2018-09-17",34.07
"1881","2018-09-18",34.349998
"1882","2018-09-19",34.439999
"1883","2018-09-20",35.209999
"1884","2018-09-21",36.07
"1885","2018-09-24",35.900002
"1886","2018-09-25",36.119999
"1887","2018-09-26",35.560001
"1888","2018-09-27",34.93
"1889","2018-09-28",34.549999
