"","date","ZYXI"
"1003","2010-12-23",0.62
"1004","2010-12-27",0.55
"1005","2010-12-28",0.55
"1006","2010-12-29",0.58
"1007","2010-12-30",0.62
"1008","2010-12-31",0.6
"1009","2011-01-03",0.62
"1010","2011-01-04",0.63
"1011","2011-01-05",0.64
"1012","2011-01-06",0.64
"1013","2011-01-07",0.64
"1014","2011-01-10",0.64
"1015","2011-01-11",0.64
"1016","2011-01-12",0.64
"1017","2011-01-13",0.65
"1018","2011-01-14",0.65
"1019","2011-01-18",0.64
"1020","2011-01-19",0.65
"1021","2011-01-20",0.65
"1022","2011-01-21",0.64
"1023","2011-01-24",0.63
"1024","2011-01-25",0.6
"1025","2011-01-26",0.6
"1026","2011-01-27",0.6
"1027","2011-01-28",0.64
"1028","2011-01-31",0.6
"1029","2011-02-01",0.65
"1030","2011-02-02",0.64
"1031","2011-02-03",0.62
"1032","2011-02-04",0.65
"1033","2011-02-07",0.65
"1034","2011-02-08",0.65
"1035","2011-02-09",0.65
"1036","2011-02-10",0.62
"1037","2011-02-11",0.65
"1038","2011-02-14",0.65
"1039","2011-02-15",0.67
"1040","2011-02-16",0.68
"1041","2011-02-17",0.7
"1042","2011-02-18",0.7
"1043","2011-02-22",0.7
"1044","2011-02-23",0.73
"1045","2011-02-24",0.73
"1046","2011-02-25",0.73
"1047","2011-02-28",0.73
"1048","2011-03-01",0.74
"1049","2011-03-02",0.74
"1050","2011-03-03",0.78
"1051","2011-03-04",0.71
"1052","2011-03-07",0.8
"1053","2011-03-08",0.76
"1054","2011-03-09",0.8
"1055","2011-03-10",0.75
"1056","2011-03-11",0.72
"1057","2011-03-14",0.72
"1058","2011-03-15",0.77
"1059","2011-03-16",0.75
"1060","2011-03-17",0.75
"1061","2011-03-18",0.75
"1062","2011-03-21",0.75
"1063","2011-03-22",0.75
"1064","2011-03-23",0.75
"1065","2011-03-24",0.75
"1066","2011-03-25",0.75
"1067","2011-03-28",0.75
"1068","2011-03-29",0.75
"1069","2011-03-30",0.72
"1070","2011-03-31",0.72
"1071","2011-04-01",0.73
"1072","2011-04-04",0.85
"1073","2011-04-05",0.82
"1074","2011-04-06",0.86
"1075","2011-04-07",0.85
"1076","2011-04-08",0.89
"1077","2011-04-11",0.82
"1078","2011-04-12",0.89
"1079","2011-04-13",0.92
"1080","2011-04-14",0.9
"1081","2011-04-15",0.9
"1082","2011-04-18",1
"1083","2011-04-19",1
"1084","2011-04-20",0.98
"1085","2011-04-21",0.98
"1086","2011-04-25",0.97
"1087","2011-04-26",0.98
"1088","2011-04-27",0.92
"1089","2011-04-28",0.79
"1090","2011-04-29",0.98
"1091","2011-05-02",0.95
"1092","2011-05-03",0.95
"1093","2011-05-04",1
"1094","2011-05-05",1
"1095","2011-05-06",1
"1096","2011-05-09",0.98
"1097","2011-05-10",0.98
"1098","2011-05-11",0.98
"1099","2011-05-12",0.9
"1100","2011-05-13",0.9
"1101","2011-05-16",0.9
"1102","2011-05-17",0.9
"1103","2011-05-18",0.9
"1104","2011-05-19",0.9
"1105","2011-05-20",0.83
"1106","2011-05-23",0.8
"1107","2011-05-24",0.8
"1108","2011-05-25",0.8
"1109","2011-05-26",0.77
"1110","2011-05-27",0.93
"1111","2011-05-31",0.9
"1112","2011-06-01",0.87
"1113","2011-06-02",0.86
"1114","2011-06-03",0.9
"1115","2011-06-06",0.89
"1116","2011-06-07",0.89
"1117","2011-06-08",0.85
"1118","2011-06-09",0.77
"1119","2011-06-10",0.68
"1120","2011-06-13",0.77
"1121","2011-06-14",0.85
"1122","2011-06-15",0.9
"1123","2011-06-16",0.7
"1124","2011-06-17",0.71
"1125","2011-06-20",0.8
"1126","2011-06-21",0.9
"1127","2011-06-22",0.9
"1128","2011-06-23",0.89
"1129","2011-06-24",0.89
"1130","2011-06-27",0.85
"1131","2011-06-28",0.88
"1132","2011-06-29",0.87
"1133","2011-06-30",0.87
"1134","2011-07-01",0.9
"1135","2011-07-05",0.8
"1136","2011-07-06",0.83
"1137","2011-07-07",0.85
"1138","2011-07-08",0.83
"1139","2011-07-11",0.8
"1140","2011-07-12",0.75
"1141","2011-07-13",0.75
"1142","2011-07-14",0.75
"1143","2011-07-15",0.75
"1144","2011-07-18",0.82
"1145","2011-07-19",0.75
"1146","2011-07-20",0.79
"1147","2011-07-21",0.85
"1148","2011-07-22",0.83
"1149","2011-07-25",0.85
"1150","2011-07-26",0.87
"1151","2011-07-27",0.87
"1152","2011-07-28",0.87
"1153","2011-07-29",0.88
"1154","2011-08-01",0.9
"1155","2011-08-02",0.89
"1156","2011-08-03",0.85
"1157","2011-08-04",0.9
"1158","2011-08-05",0.9
"1159","2011-08-08",0.9
"1160","2011-08-09",0.88
"1161","2011-08-10",0.88
"1162","2011-08-11",0.87
"1163","2011-08-12",0.87
"1164","2011-08-15",0.88
"1165","2011-08-16",0.89
"1166","2011-08-17",0.89
"1167","2011-08-18",0.85
"1168","2011-08-19",0.85
"1169","2011-08-22",0.8
"1170","2011-08-23",0.75
"1171","2011-08-24",0.75
"1172","2011-08-25",0.85
"1173","2011-08-26",0.7
"1174","2011-08-29",0.82
"1175","2011-08-30",0.77
"1176","2011-08-31",0.81
"1177","2011-09-01",0.81
"1178","2011-09-02",0.8
"1179","2011-09-06",0.75
"1180","2011-09-07",0.75
"1181","2011-09-08",0.75
"1182","2011-09-09",0.8
"1183","2011-09-12",0.8
"1184","2011-09-13",0.8
"1185","2011-09-14",0.8
"1186","2011-09-15",0.75
"1187","2011-09-16",0.8
"1188","2011-09-19",0.8
"1189","2011-09-20",0.73
"1190","2011-09-21",0.73
"1191","2011-09-22",0.77
"1192","2011-09-23",0.73
"1193","2011-09-26",0.78
"1194","2011-09-27",0.79
"1195","2011-09-28",0.79
"1196","2011-09-29",0.79
"1197","2011-09-30",0.79
"1198","2011-10-03",0.79
"1199","2011-10-04",0.76
"1200","2011-10-05",0.69
"1201","2011-10-06",0.69
"1202","2011-10-07",0.69
"1203","2011-10-10",0.74
"1204","2011-10-11",0.74
"1205","2011-10-12",0.74
"1206","2011-10-13",0.74
"1207","2011-10-14",0.73
"1208","2011-10-17",0.73
"1209","2011-10-18",0.7
"1210","2011-10-19",0.7
"1211","2011-10-20",0.74
"1212","2011-10-21",0.74
"1213","2011-10-24",0.74
"1214","2011-10-25",0.71
"1215","2011-10-26",0.68
"1216","2011-10-27",0.75
"1217","2011-10-28",0.78
"1218","2011-10-31",0.77
"1219","2011-11-01",0.77
"1220","2011-11-02",0.77
"1221","2011-11-03",0.79
"1222","2011-11-04",0.8
"1223","2011-11-07",0.79
"1224","2011-11-08",0.75
"1225","2011-11-09",0.7
"1226","2011-11-10",0.79
"1227","2011-11-11",0.79
"1228","2011-11-14",0.79
"1229","2011-11-15",0.75
"1230","2011-11-16",0.75
"1231","2011-11-17",0.73
"1232","2011-11-18",0.73
"1233","2011-11-21",0.78
"1234","2011-11-22",0.77
"1235","2011-11-23",0.72
"1236","2011-11-25",0.75
"1237","2011-11-28",0.75
"1238","2011-11-29",0.75
"1239","2011-11-30",0.75
"1240","2011-12-01",0.7
"1241","2011-12-02",0.72
"1242","2011-12-05",0.7
"1243","2011-12-06",0.63
"1244","2011-12-07",0.69
"1245","2011-12-08",0.7
"1246","2011-12-09",0.7
"1247","2011-12-12",0.7
"1248","2011-12-13",0.64
"1249","2011-12-14",0.7
"1250","2011-12-15",0.7
"1251","2011-12-16",0.7
"1252","2011-12-19",0.7
"1253","2011-12-20",0.62
"1254","2011-12-21",0.62
"1255","2011-12-22",0.64
"1256","2011-12-23",0.65
"1257","2011-12-27",0.65
"1258","2011-12-28",0.65
"1259","2011-12-29",0.61
"1260","2011-12-30",0.68
"1261","2012-01-03",0.7
"1262","2012-01-04",0.71
"1263","2012-01-05",0.73
"1264","2012-01-06",0.74
"1265","2012-01-09",0.69
"1266","2012-01-10",0.7
"1267","2012-01-11",0.7
"1268","2012-01-12",0.69
"1269","2012-01-13",0.69
"1270","2012-01-17",0.64
"1271","2012-01-18",0.7
"1272","2012-01-19",0.7
"1273","2012-01-20",0.7
"1274","2012-01-23",0.64
"1275","2012-01-24",0.64
"1276","2012-01-25",0.64
"1277","2012-01-26",0.7
"1278","2012-01-27",0.69
"1279","2012-01-30",0.69
"1280","2012-01-31",0.68
"1281","2012-02-01",0.68
"1282","2012-02-02",0.67
"1283","2012-02-03",0.69
"1284","2012-02-06",0.74
"1285","2012-02-07",0.75
"1286","2012-02-08",0.75
"1287","2012-02-09",0.7
"1288","2012-02-10",0.7
"1289","2012-02-13",0.7
"1290","2012-02-14",0.7
"1291","2012-02-15",0.63
"1292","2012-02-16",0.66
"1293","2012-02-17",0.65
"1294","2012-02-21",0.68
"1295","2012-02-22",0.68
"1296","2012-02-23",0.65
"1297","2012-02-24",0.65
"1298","2012-02-27",0.7
"1299","2012-02-28",0.65
"1300","2012-02-29",0.63
"1301","2012-03-01",0.65
"1302","2012-03-02",0.65
"1303","2012-03-05",0.65
"1304","2012-03-06",0.65
"1305","2012-03-07",0.67
"1306","2012-03-08",0.68
"1307","2012-03-09",0.7
"1308","2012-03-12",0.68
"1309","2012-03-13",0.68
"1310","2012-03-14",0.7
"1311","2012-03-15",0.74
"1312","2012-03-16",0.75
"1313","2012-03-19",0.84
"1314","2012-03-20",0.8
"1315","2012-03-21",0.8
"1316","2012-03-22",0.75
"1317","2012-03-23",0.75
"1318","2012-03-26",0.83
"1319","2012-03-27",0.8
"1320","2012-03-28",0.8
"1321","2012-03-29",0.8
"1322","2012-03-30",0.8
"1323","2012-04-02",0.75
"1324","2012-04-03",0.7
"1325","2012-04-04",0.75
"1326","2012-04-05",0.75
"1327","2012-04-09",0.7
"1328","2012-04-10",0.7
"1329","2012-04-11",0.7
"1330","2012-04-12",0.75
"1331","2012-04-13",0.75
"1332","2012-04-16",0.75
"1333","2012-04-17",0.62
"1334","2012-04-18",0.66
"1335","2012-04-19",0.64
"1336","2012-04-20",0.64
"1337","2012-04-23",0.64
"1338","2012-04-24",0.64
"1339","2012-04-25",0.63
"1340","2012-04-26",0.75
"1341","2012-04-27",0.75
"1342","2012-04-30",0.75
"1343","2012-05-01",0.75
"1344","2012-05-02",0.7
"1345","2012-05-03",0.74
"1346","2012-05-04",0.75
"1347","2012-05-07",0.75
"1348","2012-05-08",0.7
"1349","2012-05-09",0.7
"1350","2012-05-10",0.7
"1351","2012-05-11",0.7
"1352","2012-05-14",0.69
"1353","2012-05-15",0.65
"1354","2012-05-16",0.75
"1355","2012-05-17",0.7
"1356","2012-05-18",0.7
"1357","2012-05-21",0.7
"1358","2012-05-22",0.68
"1359","2012-05-23",0.7
"1360","2012-05-24",0.74
"1361","2012-05-25",0.74
"1362","2012-05-29",0.74
"1363","2012-05-30",0.74
"1364","2012-05-31",0.74
"1365","2012-06-01",0.75
"1366","2012-06-04",0.74
"1367","2012-06-05",0.75
"1368","2012-06-06",0.79
"1369","2012-06-07",0.75
"1370","2012-06-08",0.75
"1371","2012-06-11",0.75
"1372","2012-06-12",0.75
"1373","2012-06-13",0.79
"1374","2012-06-14",0.74
"1375","2012-06-15",0.74
"1376","2012-06-18",0.78
"1377","2012-06-19",0.84
"1378","2012-06-20",0.84
"1379","2012-06-21",0.69
"1380","2012-06-22",0.8
"1381","2012-06-25",0.82
"1382","2012-06-26",0.83
"1383","2012-06-27",0.83
"1384","2012-06-28",0.83
"1385","2012-06-29",0.83
"1386","2012-07-02",0.81
"1387","2012-07-03",0.81
"1388","2012-07-05",0.81
"1389","2012-07-06",0.81
"1390","2012-07-09",0.82
"1391","2012-07-10",0.82
"1392","2012-07-11",0.7
"1393","2012-07-12",0.7
"1394","2012-07-13",0.75
"1395","2012-07-16",0.75
"1396","2012-07-17",0.8
"1397","2012-07-18",0.74
"1398","2012-07-19",0.8
"1399","2012-07-20",0.8
"1400","2012-07-23",0.8
"1401","2012-07-24",0.8
"1402","2012-07-25",0.8
"1403","2012-07-26",0.8
"1404","2012-07-27",0.67
"1405","2012-07-30",0.8
"1406","2012-07-31",0.8
"1407","2012-08-01",0.8
"1408","2012-08-02",0.8
"1409","2012-08-03",0.8
"1410","2012-08-06",0.8
"1411","2012-08-07",0.8
"1412","2012-08-08",0.79
"1413","2012-08-09",0.78
"1414","2012-08-10",0.78
"1415","2012-08-13",0.78
"1416","2012-08-14",0.74
"1417","2012-08-15",0.75
"1418","2012-08-16",0.72
"1419","2012-08-17",0.79
"1420","2012-08-20",0.79
"1421","2012-08-21",0.79
"1422","2012-08-22",0.79
"1423","2012-08-23",0.78
"1424","2012-08-24",0.72
"1425","2012-08-27",0.8
"1426","2012-08-28",0.78
"1427","2012-08-29",0.78
"1428","2012-08-30",0.76
"1429","2012-08-31",0.78
"1430","2012-09-04",0.78
"1431","2012-09-05",0.8
"1432","2012-09-06",0.76
"1433","2012-09-07",0.82
"1434","2012-09-10",0.8
"1435","2012-09-11",0.81
"1436","2012-09-12",0.72
"1437","2012-09-13",0.72
"1438","2012-09-14",0.72
"1439","2012-09-17",0.72
"1440","2012-09-18",0.72
"1441","2012-09-19",0.79
"1442","2012-09-20",0.79
"1443","2012-09-21",0.79
"1444","2012-09-24",0.7
"1445","2012-09-25",0.8
"1446","2012-09-26",0.8
"1447","2012-09-27",0.76
"1448","2012-09-28",0.8
"1449","2012-10-01",0.8
"1450","2012-10-02",0.75
"1451","2012-10-03",0.8
"1452","2012-10-04",0.8
"1453","2012-10-05",0.8
"1454","2012-10-08",0.8
"1455","2012-10-09",0.7
"1456","2012-10-10",0.72
"1457","2012-10-11",0.75
"1458","2012-10-12",0.75
"1459","2012-10-15",0.75
"1460","2012-10-16",0.77
"1461","2012-10-17",0.77
"1462","2012-10-18",0.77
"1463","2012-10-19",0.77
"1464","2012-10-22",0.77
"1465","2012-10-23",0.78
"1466","2012-10-24",0.78
"1467","2012-10-25",0.78
"1468","2012-10-26",0.78
"1469","2012-10-31",0.75
"1470","2012-11-01",0.75
"1471","2012-11-02",0.76
"1472","2012-11-05",0.76
"1473","2012-11-06",0.75
"1474","2012-11-07",0.75
"1475","2012-11-08",0.76
"1476","2012-11-09",0.72
"1477","2012-11-12",0.72
"1478","2012-11-13",0.76
"1479","2012-11-14",0.76
"1480","2012-11-15",0.76
"1481","2012-11-16",0.76
"1482","2012-11-19",0.67
"1483","2012-11-20",0.76
"1484","2012-11-21",0.76
"1485","2012-11-23",0.69
"1486","2012-11-26",0.7
"1487","2012-11-27",0.7
"1488","2012-11-28",0.68
"1489","2012-11-29",0.69
"1490","2012-11-30",0.68
"1491","2012-12-03",0.76
"1492","2012-12-04",0.67
"1493","2012-12-05",0.7
"1494","2012-12-06",0.66
"1495","2012-12-07",0.76
"1496","2012-12-10",0.65
"1497","2012-12-11",0.66
"1498","2012-12-12",0.66
"1499","2012-12-13",0.65
"1500","2012-12-14",0.7
"1501","2012-12-17",0.7
"1502","2012-12-18",0.7
"1503","2012-12-19",0.7
"1504","2012-12-20",0.7
"1505","2012-12-21",0.7
"1506","2012-12-24",0.7
"1507","2012-12-26",0.7
"1508","2012-12-27",0.61
"1509","2012-12-28",0.7
"1510","2012-12-31",0.7
"1511","2013-01-02",0.7
"1512","2013-01-03",0.7
"1513","2013-01-04",0.65
"1514","2013-01-07",0.65
"1515","2013-01-08",0.65
"1516","2013-01-09",0.64
"1517","2013-01-10",0.63
"1518","2013-01-11",0.63
"1519","2013-01-14",0.64
"1520","2013-01-15",0.61
"1521","2013-01-16",0.64
"1522","2013-01-17",0.65
"1523","2013-01-18",0.65
"1524","2013-01-22",0.65
"1525","2013-01-23",0.65
"1526","2013-01-24",0.65
"1527","2013-01-25",0.65
"1528","2013-01-28",0.62
"1529","2013-01-29",0.62
"1530","2013-01-30",0.62
"1531","2013-01-31",0.6
"1532","2013-02-01",0.6
"1533","2013-02-04",0.6
"1534","2013-02-05",0.56
"1535","2013-02-06",0.58
"1536","2013-02-07",0.57
"1537","2013-02-08",0.57
"1538","2013-02-11",0.6
"1539","2013-02-12",0.57
"1540","2013-02-13",0.57
"1541","2013-02-14",0.6
"1542","2013-02-15",0.6
"1543","2013-02-19",0.55
"1544","2013-02-20",0.55
"1545","2013-02-21",0.56
"1546","2013-02-22",0.55
"1547","2013-02-25",0.55
"1548","2013-02-26",0.55
"1549","2013-02-27",0.54
"1550","2013-02-28",0.51
"1551","2013-03-01",0.6
"1552","2013-03-04",0.52
"1553","2013-03-05",0.56
"1554","2013-03-06",0.56
"1555","2013-03-07",0.56
"1556","2013-03-08",0.56
"1557","2013-03-11",0.56
"1558","2013-03-12",0.55
"1559","2013-03-13",0.52
"1560","2013-03-14",0.55
"1561","2013-03-15",0.6
"1562","2013-03-18",0.6
"1563","2013-03-19",0.6
"1564","2013-03-20",0.6
"1565","2013-03-21",0.6
"1566","2013-03-22",0.58
"1567","2013-03-25",0.58
"1568","2013-03-26",0.56
"1569","2013-03-27",0.58
"1570","2013-03-28",0.6
"1571","2013-04-01",0.6
"1572","2013-04-02",0.58
"1573","2013-04-03",0.6
"1574","2013-04-04",0.55
"1575","2013-04-05",0.55
"1576","2013-04-08",0.51
"1577","2013-04-09",0.55
"1578","2013-04-10",0.58
"1579","2013-04-11",0.55
"1580","2013-04-12",0.56
"1581","2013-04-15",0.53
"1582","2013-04-16",0.55
"1583","2013-04-17",0.52
"1584","2013-04-18",0.52
"1585","2013-04-19",0.53
"1586","2013-04-22",0.53
"1587","2013-04-23",0.52
"1588","2013-04-24",0.52
"1589","2013-04-25",0.52
"1590","2013-04-26",0.51
"1591","2013-04-29",0.51
"1592","2013-04-30",0.51
"1593","2013-05-01",0.51
"1594","2013-05-02",0.58
"1595","2013-05-03",0.56
"1596","2013-05-06",0.56
"1597","2013-05-07",0.6
"1598","2013-05-08",0.48
"1599","2013-05-09",0.5
"1600","2013-05-10",0.44
"1601","2013-05-13",0.44
"1602","2013-05-14",0.48
"1603","2013-05-15",0.43
"1604","2013-05-16",0.4
"1605","2013-05-17",0.42
"1606","2013-05-20",0.44
"1607","2013-05-21",0.43
"1608","2013-05-22",0.43
"1609","2013-05-23",0.43
"1610","2013-05-24",0.42
"1611","2013-05-28",0.38
"1612","2013-05-29",0.44
"1613","2013-05-30",0.48
"1614","2013-05-31",0.48
"1615","2013-06-03",0.48
"1616","2013-06-04",0.48
"1617","2013-06-05",0.48
"1618","2013-06-06",0.42
"1619","2013-06-07",0.47
"1620","2013-06-10",0.47
"1621","2013-06-11",0.47
"1622","2013-06-12",0.47
"1623","2013-06-13",0.47
"1624","2013-06-14",0.47
"1625","2013-06-17",0.47
"1626","2013-06-18",0.42
"1627","2013-06-19",0.48
"1628","2013-06-20",0.48
"1629","2013-06-21",0.48
"1630","2013-06-24",0.48
"1631","2013-06-25",0.41
"1632","2013-06-26",0.48
"1633","2013-06-27",0.48
"1634","2013-06-28",0.48
"1635","2013-07-01",0.48
"1636","2013-07-02",0.48
"1637","2013-07-03",0.48
"1638","2013-07-05",0.42
"1639","2013-07-08",0.42
"1640","2013-07-09",0.46
"1641","2013-07-10",0.45
"1642","2013-07-11",0.49
"1643","2013-07-12",0.48
"1644","2013-07-15",0.49
"1645","2013-07-16",0.49
"1646","2013-07-17",0.49
"1647","2013-07-18",0.49
"1648","2013-07-19",0.47
"1649","2013-07-22",0.49
"1650","2013-07-23",0.49
"1651","2013-07-24",0.49
"1652","2013-07-25",0.49
"1653","2013-07-26",0.49
"1654","2013-07-29",0.49
"1655","2013-07-30",0.49
"1656","2013-07-31",0.44
"1657","2013-08-01",0.47
"1658","2013-08-02",0.44
"1659","2013-08-05",0.44
"1660","2013-08-06",0.44
"1661","2013-08-07",0.44
"1662","2013-08-08",0.39
"1663","2013-08-09",0.38
"1664","2013-08-12",0.38
"1665","2013-08-13",0.31
"1666","2013-08-14",0.32
"1667","2013-08-15",0.33
"1668","2013-08-16",0.33
"1669","2013-08-19",0.31
"1670","2013-08-20",0.32
"1671","2013-08-21",0.3
"1672","2013-08-22",0.29
"1673","2013-08-23",0.29
"1674","2013-08-26",0.29
"1675","2013-08-27",0.29
"1676","2013-08-28",0.29
"1677","2013-08-29",0.3
"1678","2013-08-30",0.3
"1679","2013-09-03",0.3
"1680","2013-09-04",0.26
"1681","2013-09-05",0.26
"1682","2013-09-06",0.27
"1683","2013-09-09",0.23
"1684","2013-09-10",0.22
"1685","2013-09-11",0.24
"1686","2013-09-12",0.26
"1687","2013-09-13",0.26
"1688","2013-09-16",0.26
"1689","2013-09-17",0.26
"1690","2013-09-18",0.24
"1691","2013-09-19",0.24
"1692","2013-09-20",0.27
"1693","2013-09-23",0.27
"1694","2013-09-24",0.26
"1695","2013-09-25",0.25
"1696","2013-09-26",0.26
"1697","2013-09-27",0.26
"1698","2013-09-30",0.26
"1699","2013-10-01",0.26
"1700","2013-10-02",0.24
"1701","2013-10-03",0.24
"1702","2013-10-04",0.24
"1703","2013-10-07",0.24
"1704","2013-10-08",0.24
"1705","2013-10-09",0.26
"1706","2013-10-10",0.35
"1707","2013-10-11",0.24
"1708","2013-10-14",0.26
"1709","2013-10-15",0.25
"1710","2013-10-16",0.25
"1711","2013-10-17",0.25
"1712","2013-10-18",0.25
"1713","2013-10-21",0.25
"1714","2013-10-22",0.23
"1715","2013-10-23",0.23
"1716","2013-10-24",0.25
"1717","2013-10-25",0.26
"1718","2013-10-28",0.25
"1719","2013-10-29",0.25
"1720","2013-10-30",0.21
"1721","2013-10-31",0.22
"1722","2013-11-01",0.25
"1723","2013-11-04",0.21
"1724","2013-11-05",0.24
"1725","2013-11-06",0.25
"1726","2013-11-07",0.23
"1727","2013-11-08",0.23
"1728","2013-11-11",0.22
"1729","2013-11-12",0.22
"1730","2013-11-13",0.22
"1731","2013-11-14",0.25
"1732","2013-11-15",0.25
"1733","2013-11-18",0.23
"1734","2013-11-19",0.32
"1735","2013-11-20",0.3
"1736","2013-11-21",0.33
"1737","2013-11-22",0.32
"1738","2013-11-25",0.31
"1739","2013-11-26",0.26
"1740","2013-11-27",0.3
"1741","2013-11-29",0.31
"1742","2013-12-02",0.31
"1743","2013-12-03",0.3
"1744","2013-12-04",0.25
"1745","2013-12-05",0.3
"1746","2013-12-06",0.36
"1747","2013-12-09",0.36
"1748","2013-12-10",0.36
"1749","2013-12-11",0.33
"1750","2013-12-12",0.28
"1751","2013-12-13",0.28
"1752","2013-12-16",0.33
"1753","2013-12-17",0.31
"1754","2013-12-18",0.27
"1755","2013-12-19",0.31
"1756","2013-12-20",0.31
"1757","2013-12-23",0.31
"1758","2013-12-24",0.25
"1759","2013-12-26",0.3
"1760","2013-12-27",0.32
"1761","2013-12-30",0.34
"1762","2013-12-31",0.37
"1763","2014-01-02",0.36
"1764","2014-01-03",0.36
"1765","2014-01-06",0.35
"1766","2014-01-07",0.37
"1767","2014-01-08",0.39
"1768","2014-01-09",0.34
"1769","2014-01-10",0.36
"1770","2014-01-13",0.35
"1771","2014-01-14",0.36
"1772","2014-01-15",0.3
"1773","2014-01-16",0.35
"1774","2014-01-17",0.3
"1775","2014-01-21",0.35
"1776","2014-01-22",0.33
"1777","2014-01-23",0.33
"1778","2014-01-24",0.33
"1779","2014-01-27",0.33
"1780","2014-01-28",0.33
"1781","2014-01-29",0.37
"1782","2014-01-30",0.37
"1783","2014-01-31",0.37
"1784","2014-02-03",0.37
"1785","2014-02-04",0.35
"1786","2014-02-05",0.35
"1787","2014-02-06",0.35
"1788","2014-02-07",0.35
"1789","2014-02-10",0.35
"1790","2014-02-11",0.38
"1791","2014-02-12",0.38
"1792","2014-02-13",0.36
"1793","2014-02-14",0.36
"1794","2014-02-18",0.31
"1795","2014-02-19",0.31
"1796","2014-02-20",0.36
"1797","2014-02-21",0.36
"1798","2014-02-24",0.37
"1799","2014-02-25",0.3
"1800","2014-02-26",0.37
"1801","2014-02-27",0.37
"1802","2014-02-28",0.37
"1803","2014-03-03",0.37
"1804","2014-03-04",0.37
"1805","2014-03-05",0.36
"1806","2014-03-06",0.35
"1807","2014-03-07",0.47
"1808","2014-03-10",0.47
"1809","2014-03-11",0.47
"1810","2014-03-12",0.49
"1811","2014-03-13",0.47
"1812","2014-03-14",0.41
"1813","2014-03-17",0.41
"1814","2014-03-18",0.44
"1815","2014-03-19",0.4
"1816","2014-03-20",0.47
"1817","2014-03-21",0.47
"1818","2014-03-24",0.51
"1819","2014-03-25",0.47
"1820","2014-03-26",0.47
"1821","2014-03-27",0.45
"1822","2014-03-28",0.43
"1823","2014-03-31",0.43
"1824","2014-04-01",0.43
"1825","2014-04-02",0.46
"1826","2014-04-03",0.5
"1827","2014-04-04",0.5
"1828","2014-04-07",0.49
"1829","2014-04-08",0.4
"1830","2014-04-09",0.4
"1831","2014-04-10",0.47
"1832","2014-04-11",0.5
"1833","2014-04-14",0.5
"1834","2014-04-15",0.49
"1835","2014-04-16",0.49
"1836","2014-04-17",0.49
"1837","2014-04-21",0.49
"1838","2014-04-22",0.47
"1839","2014-04-23",0.47
"1840","2014-04-24",0.4
"1841","2014-04-25",0.44
"1842","2014-04-28",0.44
"1843","2014-04-29",0.44
"1844","2014-04-30",0.44
"1845","2014-05-01",0.4
"1846","2014-05-02",0.44
"1847","2014-05-05",0.44
"1848","2014-05-06",0.44
"1849","2014-05-07",0.44
"1850","2014-05-08",0.44
"1851","2014-05-09",0.44
"1852","2014-05-12",0.43
"1853","2014-05-13",0.33
"1854","2014-05-14",0.31
"1855","2014-05-15",0.27
"1856","2014-05-16",0.31
"1857","2014-05-19",0.31
"1858","2014-05-20",0.31
"1859","2014-05-21",0.3
"1860","2014-05-22",0.3
"1861","2014-05-23",0.33
"1862","2014-05-27",0.33
"1863","2014-05-28",0.33
"1864","2014-05-29",0.26
"1865","2014-05-30",0.3
"1866","2014-06-02",0.35
"1867","2014-06-03",0.35
"1868","2014-06-04",0.35
"1869","2014-06-05",0.35
"1870","2014-06-06",0.35
"1871","2014-06-09",0.35
"1872","2014-06-10",0.35
"1873","2014-06-11",0.34
"1874","2014-06-12",0.34
"1875","2014-06-13",0.34
"1876","2014-06-16",0.34
"1877","2014-06-17",0.35
"1878","2014-06-18",0.25
"1879","2014-06-19",0.34
"1880","2014-06-20",0.34
"1881","2014-06-23",0.3
"1882","2014-06-24",0.28
"1883","2014-06-25",0.25
"1884","2014-06-26",0.24
"1885","2014-06-27",0.28
"1886","2014-06-30",0.29
"1887","2014-07-01",0.29
"1888","2014-07-02",0.27
"1889","2014-07-03",0.23
"1890","2014-07-07",0.23
"1891","2014-07-08",0.26
"1892","2014-07-09",0.24
"1893","2014-07-10",0.25
"1894","2014-07-11",0.21
"1895","2014-07-14",0.25
"1896","2014-07-15",0.24
"1897","2014-07-16",0.23
"1898","2014-07-17",0.25
"1899","2014-07-18",0.25
"1900","2014-07-21",0.25
"1901","2014-07-22",0.24
"1902","2014-07-23",0.24
"1903","2014-07-24",0.24
"1904","2014-07-25",0.24
"1905","2014-07-28",0.21
"1906","2014-07-29",0.24
"1907","2014-07-30",0.24
"1908","2014-07-31",0.24
"1909","2014-08-01",0.24
"1910","2014-08-04",0.21
"1911","2014-08-05",0.21
"1912","2014-08-06",0.16
"1913","2014-08-07",0.21
"1914","2014-08-08",0.24
"1915","2014-08-11",0.24
"1916","2014-08-12",0.23
"1917","2014-08-13",0.23
"1918","2014-08-14",0.23
"1919","2014-08-15",0.23
"1920","2014-08-18",0.23
"1921","2014-08-19",0.23
"1922","2014-08-20",0.24
"1923","2014-08-21",0.2
"1924","2014-08-22",0.2
"1925","2014-08-25",0.21
"1926","2014-08-26",0.22
"1927","2014-08-27",0.17
"1928","2014-08-28",0.22
"1929","2014-08-29",0.22
"1930","2014-09-02",0.22
"1931","2014-09-03",0.2
"1932","2014-09-04",0.2
"1933","2014-09-05",0.22
"1934","2014-09-08",0.2
"1935","2014-09-09",0.2
