"","date","RVSB"
"1004","2010-12-27",2.68
"1005","2010-12-28",2.8
"1006","2010-12-29",2.68
"1007","2010-12-30",2.7
"1008","2010-12-31",2.72
"1009","2011-01-03",2.75
"1010","2011-01-04",2.74
"1011","2011-01-05",2.7
"1012","2011-01-06",2.74
"1013","2011-01-07",2.69
"1014","2011-01-10",2.73
"1015","2011-01-11",2.71
"1016","2011-01-12",2.71
"1017","2011-01-13",2.7
"1018","2011-01-14",2.72
"1019","2011-01-18",2.82
"1020","2011-01-19",2.78
"1021","2011-01-20",2.74
"1022","2011-01-21",2.7
"1023","2011-01-24",2.87
"1024","2011-01-25",2.85
"1025","2011-01-26",2.87
"1026","2011-01-27",2.85
"1027","2011-01-28",2.99
"1028","2011-01-31",3
"1029","2011-02-01",3.17
"1030","2011-02-02",3.19
"1031","2011-02-03",3.15
"1032","2011-02-04",3.13
"1033","2011-02-07",3.21
"1034","2011-02-08",3.18
"1035","2011-02-09",3.18
"1036","2011-02-10",3.18
"1037","2011-02-11",3.08
"1038","2011-02-14",3.17
"1039","2011-02-15",3.08
"1040","2011-02-16",3.09
"1041","2011-02-17",3.1
"1042","2011-02-18",3.12
"1043","2011-02-22",3.17
"1044","2011-02-23",3.07
"1045","2011-02-24",3.03
"1046","2011-02-25",3.08
"1047","2011-02-28",3.01
"1048","2011-03-01",3.03
"1049","2011-03-02",3.1
"1050","2011-03-03",3.07
"1051","2011-03-04",3.04
"1052","2011-03-07",3.05
"1053","2011-03-08",3.04
"1054","2011-03-09",3.07
"1055","2011-03-10",3.05
"1056","2011-03-11",3.07
"1057","2011-03-14",3.1
"1058","2011-03-15",3.06
"1059","2011-03-16",3.08
"1060","2011-03-17",3.02
"1061","2011-03-18",3
"1062","2011-03-21",3.06
"1063","2011-03-22",3.04
"1064","2011-03-23",3.01
"1065","2011-03-24",3.07
"1066","2011-03-25",3.04
"1067","2011-03-28",3.01
"1068","2011-03-29",3.02
"1069","2011-03-30",3.05
"1070","2011-03-31",3.04
"1071","2011-04-01",3.03
"1072","2011-04-04",3.04
"1073","2011-04-05",3.01
"1074","2011-04-06",3.02
"1075","2011-04-07",3.02
"1076","2011-04-08",3.02
"1077","2011-04-11",3.01
"1078","2011-04-12",3.08
"1079","2011-04-13",3.06
"1080","2011-04-14",3.08
"1081","2011-04-15",3.03
"1082","2011-04-18",3.08
"1083","2011-04-19",3.1
"1084","2011-04-20",3.14
"1085","2011-04-21",3.18
"1086","2011-04-25",3.15
"1087","2011-04-26",3.14
"1088","2011-04-27",3.13
"1089","2011-04-28",3.18
"1090","2011-04-29",3.13
"1091","2011-05-02",3.17
"1092","2011-05-03",3.11
"1093","2011-05-04",2.92
"1094","2011-05-05",3
"1095","2011-05-06",3.14
"1096","2011-05-09",3.16
"1097","2011-05-10",3.13
"1098","2011-05-11",3.11
"1099","2011-05-12",3.14
"1100","2011-05-13",3.09
"1101","2011-05-16",3.1
"1102","2011-05-17",3.15
"1103","2011-05-18",3.07
"1104","2011-05-19",3.02
"1105","2011-05-20",3.03
"1106","2011-05-23",3.02
"1107","2011-05-24",3.04
"1108","2011-05-25",3.05
"1109","2011-05-26",3.07
"1110","2011-05-27",3.04
"1111","2011-05-31",2.94
"1112","2011-06-01",3.1
"1113","2011-06-02",3.04
"1114","2011-06-03",3.06
"1115","2011-06-06",3.06
"1116","2011-06-07",3.02
"1117","2011-06-08",3.02
"1118","2011-06-09",3.04
"1119","2011-06-10",3.1
"1120","2011-06-13",2.9
"1121","2011-06-14",2.89
"1122","2011-06-15",2.8
"1123","2011-06-16",2.92
"1124","2011-06-17",3
"1125","2011-06-20",2.92
"1126","2011-06-21",3
"1127","2011-06-22",3
"1128","2011-06-23",3.04
"1129","2011-06-24",3.18
"1130","2011-06-27",3.05
"1131","2011-06-28",3.1
"1132","2011-06-29",3.05
"1133","2011-06-30",3.07
"1134","2011-07-01",3.06
"1135","2011-07-05",3.09
"1136","2011-07-06",3.04
"1137","2011-07-07",3.05
"1138","2011-07-08",3.01
"1139","2011-07-11",3.12
"1140","2011-07-12",3.12
"1141","2011-07-13",3.04
"1142","2011-07-14",2.95
"1143","2011-07-15",3
"1144","2011-07-18",2.96
"1145","2011-07-19",3.02
"1146","2011-07-20",3.02
"1147","2011-07-21",3.04
"1148","2011-07-22",3.04
"1149","2011-07-25",3.01
"1150","2011-07-26",3
"1151","2011-07-27",3
"1152","2011-07-28",3.02
"1153","2011-07-29",3
"1154","2011-08-01",3.01
"1155","2011-08-02",3.01
"1156","2011-08-03",3
"1157","2011-08-04",2.9
"1158","2011-08-05",2.91
"1159","2011-08-08",2.85
"1160","2011-08-09",2.88
"1161","2011-08-10",2.78
"1162","2011-08-11",2.7
"1163","2011-08-12",2.74
"1164","2011-08-15",2.76
"1165","2011-08-16",2.67
"1166","2011-08-17",2.7
"1167","2011-08-18",2.65
"1168","2011-08-19",2.7
"1169","2011-08-22",2.6
"1170","2011-08-23",2.54
"1171","2011-08-24",2.62
"1172","2011-08-25",2.7
"1173","2011-08-26",2.7
"1174","2011-08-29",2.7
"1175","2011-08-30",2.74
"1176","2011-08-31",2.74
"1177","2011-09-01",2.73
"1178","2011-09-02",2.61
"1179","2011-09-06",2.55
"1180","2011-09-07",2.55
"1181","2011-09-08",2.47
"1182","2011-09-09",2.45
"1183","2011-09-12",2.5
"1184","2011-09-13",2.6
"1185","2011-09-14",2.54
"1186","2011-09-15",2.6
"1187","2011-09-16",2.6
"1188","2011-09-19",2.46
"1189","2011-09-20",2.46
"1190","2011-09-21",2.4
"1191","2011-09-22",2.4
"1192","2011-09-23",2.2
"1193","2011-09-26",2.3
"1194","2011-09-27",2.28
"1195","2011-09-28",2.25
"1196","2011-09-29",2.27
"1197","2011-09-30",2.4
"1198","2011-10-03",2.5
"1199","2011-10-04",2.4
"1200","2011-10-05",2.33
"1201","2011-10-06",2.35
"1202","2011-10-07",2.44
"1203","2011-10-10",2.41
"1204","2011-10-11",2.42
"1205","2011-10-12",2.42
"1206","2011-10-13",2.35
"1207","2011-10-14",2.4
"1208","2011-10-17",2.35
"1209","2011-10-18",2.35
"1210","2011-10-19",2.4
"1211","2011-10-20",2.35
"1212","2011-10-21",2.46
"1213","2011-10-24",2.4
"1214","2011-10-25",2.35
"1215","2011-10-26",2.4
"1216","2011-10-27",2.45
"1217","2011-10-28",2.39
"1218","2011-10-31",2.27
"1219","2011-11-01",2.12
"1220","2011-11-02",2.39
"1221","2011-11-03",2.3
"1222","2011-11-04",2.29
"1223","2011-11-07",2.25
"1224","2011-11-08",2.28
"1225","2011-11-09",2.24
"1226","2011-11-10",2.2
"1227","2011-11-11",2.22
"1228","2011-11-14",2.23
"1229","2011-11-15",2.25
"1230","2011-11-16",2.23
"1231","2011-11-17",2.11
"1232","2011-11-18",2.18
"1233","2011-11-21",2.18
"1234","2011-11-22",2.22
"1235","2011-11-23",2.2
"1236","2011-11-25",2.2
"1237","2011-11-28",2.15
"1238","2011-11-29",2.11
"1239","2011-11-30",2.18
"1240","2011-12-01",2.16
"1241","2011-12-02",2.15
"1242","2011-12-05",2.15
"1243","2011-12-06",2.27
"1244","2011-12-07",2.24
"1245","2011-12-08",2.15
"1246","2011-12-09",2.15
"1247","2011-12-12",2.35
"1248","2011-12-13",2.31
"1249","2011-12-14",2.25
"1250","2011-12-15",2.2
"1251","2011-12-16",2.25
"1252","2011-12-19",2.25
"1253","2011-12-20",2.27
"1254","2011-12-21",2.26
"1255","2011-12-22",2.35
"1256","2011-12-23",2.34
"1257","2011-12-27",2.31
"1258","2011-12-28",2.31
"1259","2011-12-29",2.3
"1260","2011-12-30",2.37
"1261","2012-01-03",2.38
"1262","2012-01-04",2.24
"1263","2012-01-05",2.22
"1264","2012-01-06",2.35
"1265","2012-01-09",2.39
"1266","2012-01-10",2.4
"1267","2012-01-11",2.45
"1268","2012-01-12",2.46
"1269","2012-01-13",2.44
"1270","2012-01-17",2.24
"1271","2012-01-18",2.15
"1272","2012-01-19",2.2
"1273","2012-01-20",2.24
"1274","2012-01-23",2.23
"1275","2012-01-24",2.24
"1276","2012-01-25",2.21
"1277","2012-01-26",2.17
"1278","2012-01-27",2.04
"1279","2012-01-30",2.11
"1280","2012-01-31",2.07
"1281","2012-02-01",2.03
"1282","2012-02-02",2.09
"1283","2012-02-03",2.16
"1284","2012-02-06",2.15
"1285","2012-02-07",2.15
"1286","2012-02-08",2.19
"1287","2012-02-09",2.27
"1288","2012-02-10",2.24
"1289","2012-02-13",2.3
"1290","2012-02-14",2.26
"1291","2012-02-15",2.3
"1292","2012-02-16",2.26
"1293","2012-02-17",2.3
"1294","2012-02-21",2.3
"1295","2012-02-22",2.26
"1296","2012-02-23",2.26
"1297","2012-02-24",2.26
"1298","2012-02-27",2.25
"1299","2012-02-28",2.25
"1300","2012-02-29",2.26
"1301","2012-03-01",2.24
"1302","2012-03-02",2.25
"1303","2012-03-05",2.25
"1304","2012-03-06",2.22
"1305","2012-03-07",2.25
"1306","2012-03-08",2.25
"1307","2012-03-09",2.25
"1308","2012-03-12",2.28
"1309","2012-03-13",2.25
"1310","2012-03-14",2.25
"1311","2012-03-15",2.25
"1312","2012-03-16",2.3
"1313","2012-03-19",2.25
"1314","2012-03-20",2.19
"1315","2012-03-21",2.2
"1316","2012-03-22",2.14
"1317","2012-03-23",2.35
"1318","2012-03-26",2.26
"1319","2012-03-27",2.3
"1320","2012-03-28",2.3
"1321","2012-03-29",2.3
"1322","2012-03-30",2.26
"1323","2012-04-02",2.25
"1324","2012-04-03",2.25
"1325","2012-04-04",2.25
"1326","2012-04-05",2.29
"1327","2012-04-09",2.21
"1328","2012-04-10",2.25
"1329","2012-04-11",2.25
"1330","2012-04-12",2.21
"1331","2012-04-13",2.2
"1332","2012-04-16",2.23
"1333","2012-04-17",2.17
"1334","2012-04-18",2.16
"1335","2012-04-19",2.07
"1336","2012-04-20",2.06
"1337","2012-04-23",1.9
"1338","2012-04-24",1.88
"1339","2012-04-25",1.87
"1340","2012-04-26",1.78
"1341","2012-04-27",1.8
"1342","2012-04-30",1.75
"1343","2012-05-01",1.65
"1344","2012-05-02",1.64
"1345","2012-05-03",1.64
"1346","2012-05-04",1.57
"1347","2012-05-07",1.63
"1348","2012-05-08",1.59
"1349","2012-05-09",1.58
"1350","2012-05-10",1.56
"1351","2012-05-11",1.61
"1352","2012-05-14",1.58
"1353","2012-05-15",1.56
"1354","2012-05-16",1.56
"1355","2012-05-17",1.55
"1356","2012-05-18",1.42
"1357","2012-05-21",1.37
"1358","2012-05-22",1.33
"1359","2012-05-23",1.4
"1360","2012-05-24",1.4
"1361","2012-05-25",1.4
"1362","2012-05-29",1.38
"1363","2012-05-30",1.31
"1364","2012-05-31",1.32
"1365","2012-06-01",1.35
"1366","2012-06-04",1.31
"1367","2012-06-05",1.4
"1368","2012-06-06",1.36
"1369","2012-06-07",1.39
"1370","2012-06-08",1.32
"1371","2012-06-11",1.3
"1372","2012-06-12",1.36
"1373","2012-06-13",1.35
"1374","2012-06-14",1.27
"1375","2012-06-15",1.33
"1376","2012-06-18",1.3
"1377","2012-06-19",1.26
"1378","2012-06-20",1.3
"1379","2012-06-21",1.3
"1380","2012-06-22",1.11
"1381","2012-06-25",1.08
"1382","2012-06-26",1.12
"1383","2012-06-27",1.17
"1384","2012-06-28",1.21
"1385","2012-06-29",1.25
"1386","2012-07-02",1.25
"1387","2012-07-03",1.34
"1388","2012-07-05",1.28
"1389","2012-07-06",1.3
"1390","2012-07-09",1.3
"1391","2012-07-10",1.34
"1392","2012-07-11",1.33
"1393","2012-07-12",1.32
"1394","2012-07-13",1.35
"1395","2012-07-16",1.37
"1396","2012-07-17",1.44
"1397","2012-07-18",1.4
"1398","2012-07-19",1.4
"1399","2012-07-20",1.48
"1400","2012-07-23",1.39
"1401","2012-07-24",1.33
"1402","2012-07-25",1.36
"1403","2012-07-26",1.42
"1404","2012-07-27",1.38
"1405","2012-07-30",1.38
"1406","2012-07-31",1.4
"1407","2012-08-01",1.43
"1408","2012-08-02",1.43
"1409","2012-08-03",1.44
"1410","2012-08-06",1.44
"1411","2012-08-07",1.33
"1412","2012-08-08",1.37
"1413","2012-08-09",1.49
"1414","2012-08-10",1.49
"1415","2012-08-13",1.38
"1416","2012-08-14",1.38
"1417","2012-08-15",1.38
"1418","2012-08-16",1.35
"1419","2012-08-17",1.38
"1420","2012-08-20",1.38
"1421","2012-08-21",1.36
"1422","2012-08-22",1.3
"1423","2012-08-23",1.3
"1424","2012-08-24",1.31
"1425","2012-08-27",1.24
"1426","2012-08-28",1.28
"1427","2012-08-29",1.33
"1428","2012-08-30",1.28
"1429","2012-08-31",1.29
"1430","2012-09-04",1.28
"1431","2012-09-05",1.29
"1432","2012-09-06",1.31
"1433","2012-09-07",1.35
"1434","2012-09-10",1.32
"1435","2012-09-11",1.28
"1436","2012-09-12",1.34
"1437","2012-09-13",1.32
"1438","2012-09-14",1.36
"1439","2012-09-17",1.4
"1440","2012-09-18",1.34
"1441","2012-09-19",1.33
"1442","2012-09-20",1.41
"1443","2012-09-21",1.47
"1444","2012-09-24",1.35
"1445","2012-09-25",1.37
"1446","2012-09-26",1.33
"1447","2012-09-27",1.35
"1448","2012-09-28",1.37
"1449","2012-10-01",1.44
"1450","2012-10-02",1.43
"1451","2012-10-03",1.44
"1452","2012-10-04",1.43
"1453","2012-10-05",1.47
"1454","2012-10-08",1.52
"1455","2012-10-09",1.41
"1456","2012-10-10",1.48
"1457","2012-10-11",1.48
"1458","2012-10-12",1.48
"1459","2012-10-15",1.48
"1460","2012-10-16",1.49
"1461","2012-10-17",1.48
"1462","2012-10-18",1.5
"1463","2012-10-19",1.53
"1464","2012-10-22",1.69
"1465","2012-10-23",1.64
"1466","2012-10-24",1.56
"1467","2012-10-25",1.52
"1468","2012-10-26",1.6
"1469","2012-10-31",1.8
"1470","2012-11-01",1.83
"1471","2012-11-02",1.84
"1472","2012-11-05",1.99
"1473","2012-11-06",1.89
"1474","2012-11-07",1.97
"1475","2012-11-08",1.95
"1476","2012-11-09",1.77
"1477","2012-11-12",1.74
"1478","2012-11-13",1.94
"1479","2012-11-14",1.82
"1480","2012-11-15",1.8
"1481","2012-11-16",1.75
"1482","2012-11-19",1.73
"1483","2012-11-20",1.77
"1484","2012-11-21",1.8
"1485","2012-11-23",1.8
"1486","2012-11-26",1.79
"1487","2012-11-27",1.7
"1488","2012-11-28",1.8
"1489","2012-11-29",1.72
"1490","2012-11-30",1.79
"1491","2012-12-03",1.74
"1492","2012-12-04",1.73
"1493","2012-12-05",1.8
"1494","2012-12-06",1.67
"1495","2012-12-07",1.65
"1496","2012-12-10",1.64
"1497","2012-12-11",1.63
"1498","2012-12-12",1.67
"1499","2012-12-13",1.78
"1500","2012-12-14",1.64
"1501","2012-12-17",1.64
"1502","2012-12-18",1.75
"1503","2012-12-19",1.73
"1504","2012-12-20",1.75
"1505","2012-12-21",1.75
"1506","2012-12-24",1.7
"1507","2012-12-26",1.67
"1508","2012-12-27",1.66
"1509","2012-12-28",1.66
"1510","2012-12-31",1.69
"1511","2013-01-02",1.66
"1512","2013-01-03",1.76
"1513","2013-01-04",1.86
"1514","2013-01-07",1.9
"1515","2013-01-08",1.9
"1516","2013-01-09",1.76
"1517","2013-01-10",1.82
"1518","2013-01-11",1.84
"1519","2013-01-14",1.91
"1520","2013-01-15",1.86
"1521","2013-01-16",1.86
"1522","2013-01-17",1.98
"1523","2013-01-18",1.97
"1524","2013-01-22",1.97
"1525","2013-01-23",1.98
"1526","2013-01-24",2.09
"1527","2013-01-25",2.06
"1528","2013-01-28",2.06
"1529","2013-01-29",2.06
"1530","2013-01-30",2.01
"1531","2013-01-31",2.18
"1532","2013-02-01",2.2
"1533","2013-02-04",2.18
"1534","2013-02-05",2.1
"1535","2013-02-06",2.1
"1536","2013-02-07",2.1
"1537","2013-02-08",2.07
"1538","2013-02-11",2.11
"1539","2013-02-12",2.11
"1540","2013-02-13",2.05
"1541","2013-02-14",2.14
"1542","2013-02-15",2.05
"1543","2013-02-19",2.13
"1544","2013-02-20",2.15
"1545","2013-02-21",2.16
"1546","2013-02-22",2.14
"1547","2013-02-25",2.11
"1548","2013-02-26",2.14
"1549","2013-02-27",2.11
"1550","2013-02-28",2.2
"1551","2013-03-01",2.22
"1552","2013-03-04",2.27
"1553","2013-03-05",2.21
"1554","2013-03-06",2.26
"1555","2013-03-07",2.39
"1556","2013-03-08",2.55
"1557","2013-03-11",2.5
"1558","2013-03-12",2.75
"1559","2013-03-13",2.75
"1560","2013-03-14",2.75
"1561","2013-03-15",2.65
"1562","2013-03-18",2.7
"1563","2013-03-19",2.73
"1564","2013-03-20",2.76
"1565","2013-03-21",2.75
"1566","2013-03-22",2.75
"1567","2013-03-25",2.71
"1568","2013-03-26",2.66
"1569","2013-03-27",2.58
"1570","2013-03-28",2.64
"1571","2013-04-01",2.54
"1572","2013-04-02",2.55
"1573","2013-04-03",2.48
"1574","2013-04-04",2.48
"1575","2013-04-05",2.54
"1576","2013-04-08",2.63
"1577","2013-04-09",2.65
"1578","2013-04-10",2.67
"1579","2013-04-11",2.66
"1580","2013-04-12",2.63
"1581","2013-04-15",2.43
"1582","2013-04-16",2.54
"1583","2013-04-17",2.61
"1584","2013-04-18",2.64
"1585","2013-04-19",2.65
"1586","2013-04-22",2.63
"1587","2013-04-23",2.62
"1588","2013-04-24",2.65
"1589","2013-04-25",2.65
"1590","2013-04-26",2.6
"1591","2013-04-29",2.59
"1592","2013-04-30",2.45
"1593","2013-05-01",2.65
"1594","2013-05-02",2.61
"1595","2013-05-03",2.58
"1596","2013-05-06",2.65
"1597","2013-05-07",2.64
"1598","2013-05-08",2.57
"1599","2013-05-09",2.47
"1600","2013-05-10",2.47
"1601","2013-05-13",2.5
"1602","2013-05-14",2.42
"1603","2013-05-15",2.46
"1604","2013-05-16",2.39
"1605","2013-05-17",2.39
"1606","2013-05-20",2.5
"1607","2013-05-21",2.34
"1608","2013-05-22",2.37
"1609","2013-05-23",2.31
"1610","2013-05-24",2.34
"1611","2013-05-28",2.4
"1612","2013-05-29",2.32
"1613","2013-05-30",2.4
"1614","2013-05-31",2.38
"1615","2013-06-03",2.32
"1616","2013-06-04",2.34
"1617","2013-06-05",2.34
"1618","2013-06-06",2.31
"1619","2013-06-07",2.3
"1620","2013-06-10",2.27
"1621","2013-06-11",2.41
"1622","2013-06-12",2.34
"1623","2013-06-13",2.32
"1624","2013-06-14",2.32
"1625","2013-06-17",2.47
"1626","2013-06-18",2.52
"1627","2013-06-19",2.47
"1628","2013-06-20",2.45
"1629","2013-06-21",2.53
"1630","2013-06-24",2.42
"1631","2013-06-25",2.5
"1632","2013-06-26",2.54
"1633","2013-06-27",2.53
"1634","2013-06-28",2.51
"1635","2013-07-01",2.47
"1636","2013-07-02",2.43
"1637","2013-07-03",2.42
"1638","2013-07-05",2.44
"1639","2013-07-08",2.44
"1640","2013-07-09",2.52
"1641","2013-07-10",2.75
"1642","2013-07-11",2.85
"1643","2013-07-12",2.83
"1644","2013-07-15",2.79
"1645","2013-07-16",2.84
"1646","2013-07-17",2.85
"1647","2013-07-18",2.76
"1648","2013-07-19",2.72
"1649","2013-07-22",2.83
"1650","2013-07-23",2.74
"1651","2013-07-24",2.96
"1652","2013-07-25",2.9
"1653","2013-07-26",2.85
"1654","2013-07-29",2.76
"1655","2013-07-30",2.51
"1656","2013-07-31",2.6
"1657","2013-08-01",2.7
"1658","2013-08-02",2.63
"1659","2013-08-05",2.72
"1660","2013-08-06",2.72
"1661","2013-08-07",2.68
"1662","2013-08-08",2.69
"1663","2013-08-09",2.69
"1664","2013-08-12",2.77
"1665","2013-08-13",2.77
"1666","2013-08-14",2.75
"1667","2013-08-15",2.71
"1668","2013-08-16",2.7
"1669","2013-08-19",2.66
"1670","2013-08-20",2.63
"1671","2013-08-21",2.65
"1672","2013-08-22",2.7
"1673","2013-08-23",2.65
"1674","2013-08-26",2.66
"1675","2013-08-27",2.53
"1676","2013-08-28",2.68
"1677","2013-08-29",2.56
"1678","2013-08-30",2.68
"1679","2013-09-03",2.68
"1680","2013-09-04",2.69
"1681","2013-09-05",2.63
"1682","2013-09-06",2.7
"1683","2013-09-09",2.73
"1684","2013-09-10",2.73
"1685","2013-09-11",2.71
"1686","2013-09-12",2.77
"1687","2013-09-13",2.75
"1688","2013-09-16",2.72
"1689","2013-09-17",2.75
"1690","2013-09-18",2.73
"1691","2013-09-19",2.7
"1692","2013-09-20",2.7
"1693","2013-09-23",2.67
"1694","2013-09-24",2.77
"1695","2013-09-25",2.73
"1696","2013-09-26",2.69
"1697","2013-09-27",2.61
"1698","2013-09-30",2.63
"1699","2013-10-01",2.69
"1700","2013-10-02",2.69
"1701","2013-10-03",2.6
"1702","2013-10-04",2.59
"1703","2013-10-07",2.51
"1704","2013-10-08",2.53
"1705","2013-10-09",2.63
"1706","2013-10-10",2.59
"1707","2013-10-11",2.6
"1708","2013-10-14",2.7
"1709","2013-10-15",2.63
"1710","2013-10-16",2.67
"1711","2013-10-17",2.67
"1712","2013-10-18",2.65
"1713","2013-10-21",2.74
"1714","2013-10-22",2.69
"1715","2013-10-23",2.69
"1716","2013-10-24",2.73
"1717","2013-10-25",2.74
"1718","2013-10-28",2.69
"1719","2013-10-29",2.75
"1720","2013-10-30",2.6
"1721","2013-10-31",2.66
"1722","2013-11-01",2.61
"1723","2013-11-04",2.65
"1724","2013-11-05",2.62
"1725","2013-11-06",2.63
"1726","2013-11-07",2.66
"1727","2013-11-08",2.7
"1728","2013-11-11",2.6
"1729","2013-11-12",2.63
"1730","2013-11-13",2.72
"1731","2013-11-14",2.61
"1732","2013-11-15",2.71
"1733","2013-11-18",2.71
"1734","2013-11-19",2.73
"1735","2013-11-20",2.73
"1736","2013-11-21",2.72
"1737","2013-11-22",2.7
"1738","2013-11-25",2.71
"1739","2013-11-26",2.74
"1740","2013-11-27",2.76
"1741","2013-11-29",2.7
"1742","2013-12-02",2.75
"1743","2013-12-03",2.77
"1744","2013-12-04",2.77
"1745","2013-12-05",2.75
"1746","2013-12-06",2.77
"1747","2013-12-09",2.75
"1748","2013-12-10",2.78
"1749","2013-12-11",2.76
"1750","2013-12-12",2.78
"1751","2013-12-13",2.8
"1752","2013-12-16",2.88
"1753","2013-12-17",2.98
"1754","2013-12-18",2.93
"1755","2013-12-19",2.93
"1756","2013-12-20",2.9
"1757","2013-12-23",2.94
"1758","2013-12-24",2.9
"1759","2013-12-26",2.95
"1760","2013-12-27",2.94
"1761","2013-12-30",2.93
"1762","2013-12-31",2.9
"1763","2014-01-02",2.83
"1764","2014-01-03",2.89
"1765","2014-01-06",2.86
"1766","2014-01-07",2.89
"1767","2014-01-08",2.87
"1768","2014-01-09",2.82
"1769","2014-01-10",2.83
"1770","2014-01-13",2.92
"1771","2014-01-14",3.09
"1772","2014-01-15",3.14
"1773","2014-01-16",3.04
"1774","2014-01-17",3.09
"1775","2014-01-21",3.09
"1776","2014-01-22",3.18
"1777","2014-01-23",3.13
"1778","2014-01-24",3.06
"1779","2014-01-27",3.09
"1780","2014-01-28",3.15
"1781","2014-01-29",3.15
"1782","2014-01-30",3.18
"1783","2014-01-31",3.13
"1784","2014-02-03",3.17
"1785","2014-02-04",3.23
"1786","2014-02-05",3.18
"1787","2014-02-06",3.21
"1788","2014-02-07",3.23
"1789","2014-02-10",3.25
"1790","2014-02-11",3.29
"1791","2014-02-12",3.36
"1792","2014-02-13",3.36
"1793","2014-02-14",3.45
"1794","2014-02-18",3.42
"1795","2014-02-19",3.4
"1796","2014-02-20",3.39
"1797","2014-02-21",3.4
"1798","2014-02-24",3.38
"1799","2014-02-25",3.35
"1800","2014-02-26",3.39
"1801","2014-02-27",3.39
"1802","2014-02-28",3.38
"1803","2014-03-03",3.44
"1804","2014-03-04",3.44
"1805","2014-03-05",3.43
"1806","2014-03-06",3.41
"1807","2014-03-07",3.45
"1808","2014-03-10",3.4
"1809","2014-03-11",3.41
"1810","2014-03-12",3.39
"1811","2014-03-13",3.42
"1812","2014-03-14",3.41
"1813","2014-03-17",3.41
"1814","2014-03-18",3.41
"1815","2014-03-19",3.38
"1816","2014-03-20",3.36
"1817","2014-03-21",3.42
"1818","2014-03-24",3.4
"1819","2014-03-25",3.4
"1820","2014-03-26",3.38
"1821","2014-03-27",3.4
"1822","2014-03-28",3.49
"1823","2014-03-31",3.43
"1824","2014-04-01",3.45
"1825","2014-04-02",3.42
"1826","2014-04-03",3.4
"1827","2014-04-04",3.38
"1828","2014-04-07",3.41
"1829","2014-04-08",3.44
"1830","2014-04-09",3.45
"1831","2014-04-10",3.49
"1832","2014-04-11",3.47
"1833","2014-04-14",3.44
"1834","2014-04-15",3.43
"1835","2014-04-16",3.39
"1836","2014-04-17",3.4
"1837","2014-04-21",3.48
"1838","2014-04-22",3.59
"1839","2014-04-23",3.6
"1840","2014-04-24",3.54
"1841","2014-04-25",3.49
"1842","2014-04-28",3.43
"1843","2014-04-29",3.45
"1844","2014-04-30",3.48
"1845","2014-05-01",3.45
"1846","2014-05-02",3.63
"1847","2014-05-05",3.76
"1848","2014-05-06",3.75
"1849","2014-05-07",3.78
"1850","2014-05-08",3.69
"1851","2014-05-09",3.7
"1852","2014-05-12",3.72
"1853","2014-05-13",3.79
"1854","2014-05-14",3.75
"1855","2014-05-15",3.73
"1856","2014-05-16",3.67
"1857","2014-05-19",3.68
"1858","2014-05-20",3.7
"1859","2014-05-21",3.71
"1860","2014-05-22",3.74
"1861","2014-05-23",3.72
"1862","2014-05-27",3.74
"1863","2014-05-28",3.73
"1864","2014-05-29",3.7
"1865","2014-05-30",3.71
"1866","2014-06-02",3.66
"1867","2014-06-03",3.69
"1868","2014-06-04",3.71
"1869","2014-06-05",3.74
"1870","2014-06-06",3.71
"1871","2014-06-09",3.73
"1872","2014-06-10",3.79
"1873","2014-06-11",3.79
"1874","2014-06-12",3.75
"1875","2014-06-13",3.77
"1876","2014-06-16",3.77
"1877","2014-06-17",3.72
"1878","2014-06-18",3.78
"1879","2014-06-19",3.73
"1880","2014-06-20",3.79
"1881","2014-06-23",3.71
"1882","2014-06-24",3.68
"1883","2014-06-25",3.64
"1884","2014-06-26",3.76
"1885","2014-06-27",4.03
"1886","2014-06-30",3.88
"1887","2014-07-01",3.98
"1888","2014-07-02",3.92
"1889","2014-07-03",3.95
"1890","2014-07-07",3.93
"1891","2014-07-08",3.9
"1892","2014-07-09",3.91
"1893","2014-07-10",3.95
"1894","2014-07-11",3.85
"1895","2014-07-14",3.91
"1896","2014-07-15",3.9
"1897","2014-07-16",3.92
"1898","2014-07-17",3.9
"1899","2014-07-18",3.84
"1900","2014-07-21",3.83
"1901","2014-07-22",3.86
"1902","2014-07-23",3.81
"1903","2014-07-24",3.82
"1904","2014-07-25",3.84
"1905","2014-07-28",3.83
"1906","2014-07-29",3.81
"1907","2014-07-30",3.87
"1908","2014-07-31",3.82
"1909","2014-08-01",3.84
"1910","2014-08-04",3.74
"1911","2014-08-05",3.67
"1912","2014-08-06",3.72
"1913","2014-08-07",3.67
"1914","2014-08-08",3.78
"1915","2014-08-11",3.79
"1916","2014-08-12",3.75
"1917","2014-08-13",3.73
"1918","2014-08-14",3.72
"1919","2014-08-15",3.74
"1920","2014-08-18",3.72
"1921","2014-08-19",3.74
"1922","2014-08-20",3.72
"1923","2014-08-21",3.76
"1924","2014-08-22",3.76
"1925","2014-08-25",3.75
"1926","2014-08-26",3.78
"1927","2014-08-27",3.77
"1928","2014-08-28",3.8
"1929","2014-08-29",3.84
"1930","2014-09-02",3.81
"1931","2014-09-03",3.83
"1932","2014-09-04",3.83
"1933","2014-09-05",3.84
"1934","2014-09-08",3.9
"1935","2014-09-09",3.85
"1936","2014-09-10",3.87
"1937","2014-09-11",3.85
