"","date","AKTX"
"1009","2018-01-05",4.07
"1010","2018-01-08",4.14
"1011","2018-01-09",4.09
"1012","2018-01-10",4.23
"1013","2018-01-11",4.06
"1014","2018-01-12",3.95
"1015","2018-01-16",3.7
"1016","2018-01-17",3.77
"1017","2018-01-18",3.6
"1018","2018-01-19",3.59
"1019","2018-01-22",3.49
"1020","2018-01-23",3.46
"1021","2018-01-24",3.26
"1022","2018-01-25",3.19
"1023","2018-01-26",3.16
"1024","2018-01-29",3.16
"1025","2018-01-30",2.89
"1026","2018-01-31",2.86
"1027","2018-02-01",2.48
"1028","2018-02-02",2.54
"1029","2018-02-05",2.36
"1030","2018-02-06",2.11
"1031","2018-02-07",2.19
"1032","2018-02-08",2.29
"1033","2018-02-09",2.32
"1034","2018-02-12",2.55
"1035","2018-02-13",2.41
"1036","2018-02-14",2.42
"1037","2018-02-15",2.44
"1038","2018-02-16",2.39
"1039","2018-02-20",2.36
"1040","2018-02-21",2.33
"1041","2018-02-22",2.2
"1042","2018-02-23",2.03
"1043","2018-02-26",1.98
"1044","2018-02-27",2.08
"1045","2018-02-28",1.95
"1046","2018-03-01",1.94
"1047","2018-03-02",2
"1048","2018-03-05",2.14
"1049","2018-03-06",2.19
"1050","2018-03-07",2.17
"1051","2018-03-08",2.22
"1052","2018-03-09",2.3
"1053","2018-03-12",2.32
"1054","2018-03-13",2.31
"1055","2018-03-14",2.35
"1056","2018-03-15",2.12
"1057","2018-03-16",2.13
"1058","2018-03-19",2.18
"1059","2018-03-20",2.12
"1060","2018-03-21",1.99
"1061","2018-03-22",2
"1062","2018-03-23",1.88
"1063","2018-03-26",1.87
"1064","2018-03-27",1.82
"1065","2018-03-28",1.77
"1066","2018-03-29",1.82
"1067","2018-04-02",1.84
"1068","2018-04-03",1.8
"1069","2018-04-04",1.8
"1070","2018-04-05",1.97
"1071","2018-04-06",2.01
"1072","2018-04-09",1.9
"1073","2018-04-10",1.91
"1074","2018-04-11",1.87
"1075","2018-04-12",2.09
"1076","2018-04-13",2.09
"1077","2018-04-16",1.97
"1078","2018-04-17",2.06
"1079","2018-04-18",2.015
"1080","2018-04-19",2
"1081","2018-04-20",1.95
"1082","2018-04-23",1.96
"1083","2018-04-24",1.9
"1084","2018-04-25",1.89
"1085","2018-04-26",1.97
"1086","2018-04-27",1.86
"1087","2018-04-30",1.91
"1088","2018-05-01",1.99
"1089","2018-05-02",2.08
"1090","2018-05-03",2.17
"1091","2018-05-04",2.19
"1092","2018-05-07",2.28
"1093","2018-05-08",2.13
"1094","2018-05-09",2.22
"1095","2018-05-10",2.16
"1096","2018-05-11",2.05
"1097","2018-05-14",1.93
"1098","2018-05-15",1.92
"1099","2018-05-16",1.88
"1100","2018-05-17",1.9
"1101","2018-05-18",1.9
"1102","2018-05-21",1.77
"1103","2018-05-22",1.91
"1104","2018-05-23",1.84
"1105","2018-05-24",1.81
"1106","2018-05-25",1.88
"1107","2018-05-29",1.86
"1108","2018-05-30",1.8
"1109","2018-05-31",1.84
"1110","2018-06-01",1.93
"1111","2018-06-04",1.84
"1112","2018-06-05",1.86
"1113","2018-06-06",1.85
"1114","2018-06-07",1.85
"1115","2018-06-08",1.926
"1116","2018-06-11",1.93
"1117","2018-06-12",1.88
"1118","2018-06-13",1.86
"1119","2018-06-14",1.89
"1120","2018-06-15",2.06
"1121","2018-06-18",2.052
"1122","2018-06-19",2.07
"1123","2018-06-20",2.01
"1124","2018-06-21",2
"1125","2018-06-22",1.99
"1126","2018-06-25",2.2
"1127","2018-06-26",2.17
"1128","2018-06-27",2.03
"1129","2018-06-28",2.01
"1130","2018-06-29",1.95
"1131","2018-07-02",2.09
"1132","2018-07-03",2.06
"1133","2018-07-05",2.01
"1134","2018-07-06",2.06
"1135","2018-07-09",2.05
"1136","2018-07-10",2.02
"1137","2018-07-11",2
"1138","2018-07-12",2.079
"1139","2018-07-13",2.1
"1140","2018-07-16",2.16
"1141","2018-07-17",2.12
"1142","2018-07-18",2.09
"1143","2018-07-19",2.06
"1144","2018-07-20",2.08
"1145","2018-07-23",2.1
"1146","2018-07-24",2.1
"1147","2018-07-25",2.1
"1148","2018-07-26",1.99
"1149","2018-07-27",2
"1150","2018-07-30",1.9
"1151","2018-07-31",1.92
"1152","2018-08-01",1.889
"1153","2018-08-02",2
"1154","2018-08-03",1.97
"1155","2018-08-06",1.88
"1156","2018-08-07",1.88
"1157","2018-08-08",1.892
"1158","2018-08-09",1.84
"1159","2018-08-10",1.91
"1160","2018-08-13",1.92
"1161","2018-08-14",1.88
"1162","2018-08-15",1.87
"1163","2018-08-16",1.82
"1164","2018-08-17",1.84
"1165","2018-08-20",1.92
"1166","2018-08-21",1.89
"1167","2018-08-22",1.89
"1168","2018-08-23",1.87
"1169","2018-08-24",1.88
"1170","2018-08-27",1.89
"1171","2018-08-28",1.85
"1172","2018-08-29",1.91
"1173","2018-08-30",1.86
"1174","2018-08-31",1.88
"1175","2018-09-04",2.22
"1176","2018-09-05",2.09
"1177","2018-09-06",2.06
"1178","2018-09-07",2.079
"1179","2018-09-10",2.05
"1180","2018-09-11",2.088
"1181","2018-09-12",2.24
"1182","2018-09-13",2.175
"1183","2018-09-14",2.12
"1184","2018-09-17",2.04
"1185","2018-09-18",2.013
"1186","2018-09-19",2.079
"1187","2018-09-20",2.09
"1188","2018-09-21",2.11
"1189","2018-09-24",2.039
"1190","2018-09-25",2.07
"1191","2018-09-26",2.08
"1192","2018-09-27",2.329
"1193","2018-09-28",2.56
"1194","2018-10-01",2.49
"1195","2018-10-02",2.25
"1196","2018-10-03",2.13
"1197","2018-10-04",2.189
"1198","2018-10-05",2.29
"1199","2018-10-08",2.05
"1200","2018-10-09",2.11
"1201","2018-10-10",1.92
"1202","2018-10-11",2
"1203","2018-10-12",1.81
"1204","2018-10-15",1.78
"1205","2018-10-16",1.76
"1206","2018-10-17",1.95
"1207","2018-10-18",1.86
"1208","2018-10-19",1.92
"1209","2018-10-22",1.82
"1210","2018-10-23",1.8
"1211","2018-10-24",1.75
"1212","2018-10-25",1.75
"1213","2018-10-26",1.8
"1214","2018-10-29",1.63
"1215","2018-10-30",1.8
"1216","2018-10-31",1.8
"1217","2018-11-01",1.85
"1218","2018-11-02",1.9
"1219","2018-11-05",1.85
"1220","2018-11-06",1.82
"1221","2018-11-07",1.84
"1222","2018-11-08",1.88
"1223","2018-11-09",1.85
"1224","2018-11-12",1.89
"1225","2018-11-13",1.82
"1226","2018-11-14",1.73
"1227","2018-11-15",1.711
"1228","2018-11-16",1.75
"1229","2018-11-19",1.73
"1230","2018-11-20",1.65
"1231","2018-11-21",1.65
"1232","2018-11-23",1.8
"1233","2018-11-26",1.7
"1234","2018-11-27",1.73
"1235","2018-11-28",1.73
"1236","2018-11-29",1.76
"1237","2018-11-30",1.79
"1238","2018-12-03",1.82
"1239","2018-12-04",1.82
"1240","2018-12-06",1.8
"1241","2018-12-07",1.84
"1242","2018-12-10",1.77
"1243","2018-12-11",1.815
"1244","2018-12-12",1.8
"1245","2018-12-13",1.7
"1246","2018-12-14",1.77
"1247","2018-12-17",1.76
"1248","2018-12-18",1.76
"1249","2018-12-19",1.76
"1250","2018-12-20",1.75
"1251","2018-12-21",1.64
"1252","2018-12-24",1.76
"1253","2018-12-26",1.76
"1254","2018-12-27",1.73
"1255","2018-12-28",1.63
"1256","2018-12-31",1.57
"1257","2019-01-02",1.665
"1258","2019-01-03",1.69
"1259","2019-01-04",1.79
"1260","2019-01-07",1.82
"1261","2019-01-08",1.819
"1262","2019-01-09",1.8
"1263","2019-01-10",1.861
"1264","2019-01-11",2.01
"1265","2019-01-14",1.99
"1266","2019-01-15",2
"1267","2019-01-16",1.91
"1268","2019-01-17",1.92
"1269","2019-01-18",1.851
"1270","2019-01-22",1.9
"1271","2019-01-23",1.91
"1272","2019-01-24",1.9
"1273","2019-01-25",1.88
"1274","2019-01-28",2
"1275","2019-01-29",1.93
"1276","2019-01-30",2
"1277","2019-01-31",2.01
"1278","2019-02-01",1.95
"1279","2019-02-04",1.91
"1280","2019-02-05",1.9
"1281","2019-02-06",1.926
"1282","2019-02-07",1.98
"1283","2019-02-08",1.944
"1284","2019-02-11",1.9
"1285","2019-02-12",1.869
"1286","2019-02-13",1.9
"1287","2019-02-14",1.871
"1288","2019-02-15",1.85
"1289","2019-02-19",1.91
"1290","2019-02-20",1.87
"1291","2019-02-21",1.85
"1292","2019-02-22",1.8
"1293","2019-02-25",1.821
"1294","2019-02-26",1.81
"1295","2019-02-27",1.81
"1296","2019-02-28",1.81
"1297","2019-03-01",1.8
"1298","2019-03-04",1.83
"1299","2019-03-05",1.84
"1300","2019-03-06",1.85
"1301","2019-03-07",1.809
"1302","2019-03-08",1.83
"1303","2019-03-11",1.88
"1304","2019-03-12",1.82
"1305","2019-03-13",5.9
"1306","2019-03-14",5.8
"1307","2019-03-15",4.08
"1308","2019-03-18",4.57
"1309","2019-03-19",4.5
"1310","2019-03-20",4.1
"1311","2019-03-21",4.06
"1312","2019-03-22",4.1
"1313","2019-03-25",3.69
"1314","2019-03-26",3.8
"1315","2019-03-27",3.61
"1316","2019-03-28",3.7
"1317","2019-03-29",3.58
"1318","2019-04-01",3.18
"1319","2019-04-02",3.08
"1320","2019-04-03",3.01
"1321","2019-04-04",3.22
"1322","2019-04-05",3.25
"1323","2019-04-08",3.45
"1324","2019-04-09",3.43
"1325","2019-04-10",3.35
"1326","2019-04-11",3.33
"1327","2019-04-12",3.25
"1328","2019-04-15",3.17
"1329","2019-04-16",3.2
"1330","2019-04-17",3.11
"1331","2019-04-18",3.12
"1332","2019-04-22",3.35
"1333","2019-04-23",3.88
"1334","2019-04-24",4
"1335","2019-04-25",4.01
"1336","2019-04-26",3.57
"1337","2019-04-29",3.44
"1338","2019-04-30",3.58
"1339","2019-05-01",3.48
"1340","2019-05-02",3.7
"1341","2019-05-03",3.78
"1342","2019-05-06",3.65
"1343","2019-05-07",3.47
"1344","2019-05-08",3.36
"1345","2019-05-09",3.24
"1346","2019-05-10",3.18
"1347","2019-05-13",3.11
"1348","2019-05-14",3.12
"1349","2019-05-15",3.02
"1350","2019-05-16",2.94
"1351","2019-05-17",2.76
"1352","2019-05-20",2.63
"1353","2019-05-21",2.53
"1354","2019-05-22",2.41
"1355","2019-05-23",2.34
"1356","2019-05-24",2.3
"1357","2019-05-28",2.28
"1358","2019-05-29",2.11
"1359","2019-05-30",1.98
"1360","2019-05-31",1.9
"1361","2019-06-03",2.03
"1362","2019-06-04",2
"1363","2019-06-05",1.93
"1364","2019-06-06",1.89
"1365","2019-06-07",1.97
"1366","2019-06-10",2.1
"1367","2019-06-11",2.13
"1368","2019-06-12",2.28
"1369","2019-06-13",2.21
"1370","2019-06-14",2.24
"1371","2019-06-17",2.2
"1372","2019-06-18",2.14
"1373","2019-06-19",2.19
"1374","2019-06-20",2.07
"1375","2019-06-21",2.14
"1376","2019-06-24",2.09
"1377","2019-06-25",2.08
"1378","2019-06-26",2.01
"1379","2019-06-27",2.07
"1380","2019-06-28",2.02
"1381","2019-07-01",2.13
"1382","2019-07-02",2.05
"1383","2019-07-03",2
"1384","2019-07-05",2.03
"1385","2019-07-08",1.98
"1386","2019-07-09",2.03
"1387","2019-07-10",2
"1388","2019-07-11",1.91
"1389","2019-07-12",1.9
"1390","2019-07-15",1.87
"1391","2019-07-16",1.87
"1392","2019-07-17",1.86
"1393","2019-07-18",1.91
"1394","2019-07-19",2.25
"1395","2019-07-22",1.92
"1396","2019-07-23",2.03
"1397","2019-07-24",2.02
"1398","2019-07-25",1.93
"1399","2019-07-26",1.94
"1400","2019-07-29",1.875
"1401","2019-07-30",1.92
"1402","2019-07-31",1.88
"1403","2019-08-01",1.8
"1404","2019-08-02",1.82
"1405","2019-08-05",1.78
"1406","2019-08-06",1.77
"1407","2019-08-07",1.8
"1408","2019-08-08",1.85
"1409","2019-08-09",1.84
"1410","2019-08-12",1.766
"1411","2019-08-13",1.8
"1412","2019-08-14",2.92
"1413","2019-08-15",2.05
"1414","2019-08-16",1.94
"1415","2019-08-19",1.93
"1416","2019-08-20",1.83
"1417","2019-08-21",1.87
"1418","2019-08-22",1.78
"1419","2019-08-23",1.73
"1420","2019-08-26",1.71
"1421","2019-08-27",1.72
"1422","2019-08-28",1.72
"1423","2019-08-29",1.93
"1424","2019-08-30",2.08
"1425","2019-09-03",1.91
"1426","2019-09-04",1.96
"1427","2019-09-05",1.95
"1428","2019-09-06",1.9
"1429","2019-09-09",1.91
"1430","2019-09-10",1.85
"1431","2019-09-11",2
"1432","2019-09-12",1.95
"1433","2019-09-13",1.91
"1434","2019-09-16",1.98
"1435","2019-09-17",2.01
"1436","2019-09-18",1.92
"1437","2019-09-19",1.93
"1438","2019-09-20",1.94
"1439","2019-09-23",1.89
"1440","2019-09-24",1.83
"1441","2019-09-25",1.76
"1442","2019-09-26",1.71
"1443","2019-09-27",1.69
"1444","2019-09-30",1.71
"1445","2019-10-01",1.8
"1446","2019-10-02",1.81
"1447","2019-10-03",1.94
"1448","2019-10-04",1.91
"1449","2019-10-07",1.96
"1450","2019-10-08",2.04
"1451","2019-10-09",2.09
"1452","2019-10-10",1.83
"1453","2019-10-11",1.82
"1454","2019-10-14",1.79
"1455","2019-10-15",1.73
"1456","2019-10-16",1.77
"1457","2019-10-17",1.74
"1458","2019-10-18",1.69
"1459","2019-10-21",1.734
"1460","2019-10-22",1.7
"1461","2019-10-23",1.74
"1462","2019-10-24",1.75
"1463","2019-10-25",1.77
"1464","2019-10-28",1.81
"1465","2019-10-29",1.79
"1466","2019-10-30",1.883
"1467","2019-10-31",1.9
"1468","2019-11-01",1.86
"1469","2019-11-04",1.87
"1470","2019-11-05",1.84
"1471","2019-11-06",1.79
"1472","2019-11-07",1.8
"1473","2019-11-08",1.824
"1474","2019-11-11",1.77
"1475","2019-11-12",1.81
"1476","2019-11-13",1.808
"1477","2019-11-14",1.82
"1478","2019-11-15",1.83
"1479","2019-11-18",1.803
"1480","2019-11-19",1.86
"1481","2019-11-20",1.83
"1482","2019-11-21",1.85
"1483","2019-11-22",1.83
"1484","2019-11-25",1.87
"1485","2019-11-26",1.91
"1486","2019-11-27",2.03
"1487","2019-11-29",2.06
"1488","2019-12-02",2.16
"1489","2019-12-03",1.96
"1490","2019-12-04",1.95
"1491","2019-12-05",1.98
"1492","2019-12-06",1.98
"1493","2019-12-09",1.91
"1494","2019-12-10",1.92
"1495","2019-12-11",1.93
"1496","2019-12-12",1.9
"1497","2019-12-13",1.89
"1498","2019-12-16",1.8
"1499","2019-12-17",1.79
"1500","2019-12-18",1.8
"1501","2019-12-19",1.74
"1502","2019-12-20",1.77
"1503","2019-12-23",1.74
"1504","2019-12-24",1.75
"1505","2019-12-26",1.735
"1506","2019-12-27",1.72
"1507","2019-12-30",1.71
"1508","2019-12-31",1.75
"1509","2020-01-02",1.74
"1510","2020-01-03",1.71
"1511","2020-01-06",1.7
"1512","2020-01-07",1.74
"1513","2020-01-08",1.77
"1514","2020-01-09",1.73
"1515","2020-01-10",2.16
"1516","2020-01-13",2
"1517","2020-01-14",1.92
"1518","2020-01-15",1.87
"1519","2020-01-16",1.93
"1520","2020-01-17",1.94
"1521","2020-01-21",1.92
"1522","2020-01-22",1.88
"1523","2020-01-23",1.87
"1524","2020-01-24",1.85
"1525","2020-01-27",1.87
"1526","2020-01-28",1.85
"1527","2020-01-29",1.83
"1528","2020-01-30",1.81
"1529","2020-01-31",1.8
"1530","2020-02-03",1.78
"1531","2020-02-04",1.78
"1532","2020-02-05",1.81
"1533","2020-02-06",1.81
"1534","2020-02-07",1.8
"1535","2020-02-10",1.8
"1536","2020-02-11",1.85
"1537","2020-02-12",1.86
"1538","2020-02-13",1.86
"1539","2020-02-14",1.92
"1540","2020-02-18",1.97
"1541","2020-02-19",1.99
"1542","2020-02-20",1.99
"1543","2020-02-21",1.97
"1544","2020-02-24",1.93
"1545","2020-02-25",1.91
"1546","2020-02-26",1.91
"1547","2020-02-27",1.86
"1548","2020-02-28",1.84
"1549","2020-03-02",1.89
"1550","2020-03-03",1.91
"1551","2020-03-04",1.88
"1552","2020-03-05",1.89
"1553","2020-03-06",1.82
"1554","2020-03-09",1.695
"1555","2020-03-10",1.66
"1556","2020-03-11",1.542
"1557","2020-03-12",1.38
"1558","2020-03-13",1.26
"1559","2020-03-16",1.06
"1560","2020-03-17",1.26
"1561","2020-03-18",1.233
"1562","2020-03-19",1.267
"1563","2020-03-20",1.21
"1564","2020-03-23",1.27
"1565","2020-03-24",1.47
"1566","2020-03-25",1.53
"1567","2020-03-26",1.67
"1568","2020-03-27",1.52
"1569","2020-03-30",1.54
"1570","2020-03-31",1.45
"1571","2020-04-01",1.37
"1572","2020-04-02",1.162
"1573","2020-04-03",1.29
"1574","2020-04-06",1.4
"1575","2020-04-07",1.44
"1576","2020-04-08",1.47
"1577","2020-04-09",1.5
"1578","2020-04-13",1.55
"1579","2020-04-14",1.59
"1580","2020-04-15",1.55
"1581","2020-04-16",1.56
"1582","2020-04-17",1.55
"1583","2020-04-20",1.6
"1584","2020-04-21",1.58
"1585","2020-04-22",1.62
"1586","2020-04-23",1.6
"1587","2020-04-24",1.69
"1588","2020-04-27",1.79
"1589","2020-04-28",1.792
"1590","2020-04-29",1.958
"1591","2020-04-30",1.92
"1592","2020-05-01",1.89
"1593","2020-05-04",1.85
"1594","2020-05-05",1.71
"1595","2020-05-06",1.72
"1596","2020-05-07",1.73
"1597","2020-05-08",1.77
"1598","2020-05-11",1.95
"1599","2020-05-12",1.91
"1600","2020-05-13",1.85
"1601","2020-05-14",1.74
"1602","2020-05-15",1.76
"1603","2020-05-18",1.9
"1604","2020-05-19",1.9
"1605","2020-05-20",2.03
"1606","2020-05-21",2
"1607","2020-05-22",2.01
"1608","2020-05-26",2.1
"1609","2020-05-27",2
"1610","2020-05-28",2
"1611","2020-05-29",2.04
"1612","2020-06-01",2.2
"1613","2020-06-02",2.15
"1614","2020-06-03",2.19
"1615","2020-06-04",2.3
"1616","2020-06-05",2.47
"1617","2020-06-08",2.61
"1618","2020-06-09",2.5
"1619","2020-06-10",2.47
"1620","2020-06-11",2.24
"1621","2020-06-12",2.28
"1622","2020-06-15",1.97
"1623","2020-06-16",2.156
"1624","2020-06-17",2.15
"1625","2020-06-18",2.11
"1626","2020-06-19",2.05
"1627","2020-06-22",2.08
"1628","2020-06-23",2.15
"1629","2020-06-24",2.14
"1630","2020-06-25",2.17
"1631","2020-06-26",2.32
"1632","2020-06-29",2.26
"1633","2020-06-30",2.18
"1634","2020-07-01",2.37
"1635","2020-07-02",2.24
"1636","2020-07-06",2.2
"1637","2020-07-07",2.11
"1638","2020-07-08",2.08
"1639","2020-07-09",1.99
"1640","2020-07-10",1.98
"1641","2020-07-13",1.98
"1642","2020-07-14",1.99
"1643","2020-07-15",1.99
"1644","2020-07-16",2.02
"1645","2020-07-17",2.02
"1646","2020-07-20",2.06
"1647","2020-07-21",1.98
"1648","2020-07-22",2.03
"1649","2020-07-23",2
"1650","2020-07-24",1.95
"1651","2020-07-27",2.08
"1652","2020-07-28",2.07
"1653","2020-07-29",1.97
"1654","2020-07-30",2.06
"1655","2020-07-31",2.01
"1656","2020-08-03",1.94
"1657","2020-08-04",1.93
"1658","2020-08-05",1.92
"1659","2020-08-06",1.9
"1660","2020-08-07",1.91
"1661","2020-08-10",2.03
"1662","2020-08-11",1.97
"1663","2020-08-12",1.97
"1664","2020-08-13",1.86
"1665","2020-08-14",1.9
"1666","2020-08-17",1.86
"1667","2020-08-18",1.84
"1668","2020-08-19",1.83
"1669","2020-08-20",1.83
"1670","2020-08-21",1.75
"1671","2020-08-24",1.67
"1672","2020-08-25",1.69
"1673","2020-08-26",1.65
"1674","2020-08-27",1.68
"1675","2020-08-28",1.68
"1676","2020-08-31",1.72
"1677","2020-09-01",1.65
"1678","2020-09-02",1.64
"1679","2020-09-03",1.61
"1680","2020-09-04",1.59
"1681","2020-09-08",1.58
"1682","2020-09-09",1.58
"1683","2020-09-10",1.67
"1684","2020-09-11",1.6
"1685","2020-09-14",1.68
"1686","2020-09-15",1.71
"1687","2020-09-16",1.69
"1688","2020-09-17",1.8
"1689","2020-09-18",1.73
"1690","2020-09-21",1.68
"1691","2020-09-22",1.68
"1692","2020-09-23",1.67
"1693","2020-09-24",1.6
"1694","2020-09-25",1.64
"1695","2020-09-28",1.7
"1696","2020-09-29",1.68
"1697","2020-09-30",1.74
"1698","2020-10-01",1.75
"1699","2020-10-02",1.73
"1700","2020-10-05",1.73
"1701","2020-10-06",1.85
"1702","2020-10-07",1.88
"1703","2020-10-08",1.77
"1704","2020-10-09",1.89
"1705","2020-10-12",1.82
"1706","2020-10-13",1.92
"1707","2020-10-14",1.83
"1708","2020-10-15",1.79
"1709","2020-10-16",1.76
"1710","2020-10-19",1.72
"1711","2020-10-20",1.68
"1712","2020-10-21",1.63
"1713","2020-10-22",1.7
"1714","2020-10-23",1.68
"1715","2020-10-26",1.68
"1716","2020-10-27",1.66
"1717","2020-10-28",1.63
"1718","2020-10-29",1.59
"1719","2020-10-30",1.5
"1720","2020-11-02",1.53
"1721","2020-11-03",1.54
"1722","2020-11-04",1.54
"1723","2020-11-05",1.64
"1724","2020-11-06",1.67
"1725","2020-11-09",1.51
"1726","2020-11-10",1.509
"1727","2020-11-11",1.56
"1728","2020-11-12",1.56
"1729","2020-11-13",1.62
"1730","2020-11-16",1.65
"1731","2020-11-17",1.66
"1732","2020-11-18",1.56
"1733","2020-11-19",1.59
"1734","2020-11-20",1.59
"1735","2020-11-23",1.53
"1736","2020-11-24",1.52
"1737","2020-11-25",1.58
"1738","2020-11-27",1.57
