"","date","ROL"
"446","2008-10-08",4.740741
"447","2008-10-09",4.041481
"448","2008-10-10",4.562963
"449","2008-10-13",4.678518
"450","2008-10-14",4.417778
"451","2008-10-15",3.774815
"452","2008-10-16",4.500741
"453","2008-10-17",4.302222
"454","2008-10-20",4.66963
"455","2008-10-21",4.604445
"456","2008-10-22",4.524445
"457","2008-10-23",4.041481
"458","2008-10-24",4.260741
"459","2008-10-27",4.408889
"460","2008-10-28",4.645926
"461","2008-10-29",4.758519
"462","2008-10-30",4.856296
"463","2008-10-31",5.205926
"464","2008-11-03",5.105185
"465","2008-11-04",4.977778
"466","2008-11-05",4.791111
"467","2008-11-06",4.725926
"468","2008-11-07",4.868148
"469","2008-11-10",4.948148
"470","2008-11-11",4.939259
"471","2008-11-12",4.758519
"472","2008-11-13",5.202963
"473","2008-11-14",4.788148
"474","2008-11-17",4.853333
"475","2008-11-18",4.811852
"476","2008-11-19",4.562963
"477","2008-11-20",4.266667
"478","2008-11-21",4.717037
"479","2008-11-24",4.983704
"480","2008-11-25",4.903704
"481","2008-11-26",5.045926
"482","2008-11-28",5.131852
"483","2008-12-01",4.648889
"484","2008-12-02",4.877037
"485","2008-12-03",4.915555
"486","2008-12-04",4.72
"487","2008-12-05",4.862222
"488","2008-12-08",4.977778
"489","2008-12-09",4.717037
"490","2008-12-10",4.847407
"491","2008-12-11",4.734815
"492","2008-12-12",4.838519
"493","2008-12-15",4.746666
"494","2008-12-16",5.045926
"495","2008-12-17",4.859259
"496","2008-12-18",4.939259
"497","2008-12-19",5.111111
"498","2008-12-22",5.051852
"499","2008-12-23",4.936296
"500","2008-12-24",4.998518
"501","2008-12-26",5.025185
"502","2008-12-29",4.903704
"503","2008-12-30",5.235556
"504","2008-12-31",5.357037
"505","2009-01-02",5.300741
"506","2009-01-05",5.291852
"507","2009-01-06",5.265185
"508","2009-01-07",5.143704
"509","2009-01-08",5.202963
"510","2009-01-09",4.986667
"511","2009-01-12",4.968889
"512","2009-01-13",4.965926
"513","2009-01-14",4.702222
"514","2009-01-15",4.853333
"515","2009-01-16",4.894815
"516","2009-01-20",4.657778
"517","2009-01-21",4.865185
"518","2009-01-22",4.755556
"519","2009-01-23",4.693333
"520","2009-01-26",4.874074
"521","2009-01-27",4.882963
"522","2009-01-28",5.031111
"523","2009-01-29",4.690371
"524","2009-01-30",4.622222
"525","2009-02-02",4.945185
"526","2009-02-03",5.072593
"527","2009-02-04",4.971852
"528","2009-02-05",5.102222
"529","2009-02-06",5.250371
"530","2009-02-09",5.087408
"531","2009-02-10",4.891852
"532","2009-02-11",4.957037
"533","2009-02-12",4.992593
"534","2009-02-13",4.962963
"535","2009-02-17",4.696296
"536","2009-02-18",4.66963
"537","2009-02-19",4.66963
"538","2009-02-20",4.690371
"539","2009-02-23",4.752593
"540","2009-02-24",4.912592
"541","2009-02-25",4.693333
"542","2009-02-26",4.524445
"543","2009-02-27",4.681481
"544","2009-03-02",4.595556
"545","2009-03-03",4.551111
"546","2009-03-04",4.571852
"547","2009-03-05",4.29037
"548","2009-03-06",4.299259
"549","2009-03-09",4.237037
"550","2009-03-10",4.426667
"551","2009-03-11",4.305185
"552","2009-03-12",4.536296
"553","2009-03-13",4.533333
"554","2009-03-16",4.592593
"555","2009-03-17",4.746666
"556","2009-03-18",4.829629
"557","2009-03-19",4.773334
"558","2009-03-20",4.794074
"559","2009-03-23",5.037037
"560","2009-03-24",5.045926
"561","2009-03-25",5.075555
"562","2009-03-26",5.016296
"563","2009-03-27",4.714074
"564","2009-03-30",4.767407
"565","2009-03-31",5.081481
"566","2009-04-01",5.01037
"567","2009-04-02",5.315556
"568","2009-04-03",5.285926
"569","2009-04-06",5.176296
"570","2009-04-07",4.96
"571","2009-04-08",5.007407
"572","2009-04-09",5.194074
"573","2009-04-13",5.12
"574","2009-04-14",5.048889
"575","2009-04-15",5.211852
"576","2009-04-16",5.324444
"577","2009-04-17",5.437037
"578","2009-04-20",5.235556
"579","2009-04-21",5.357037
"580","2009-04-22",5.285926
"581","2009-04-23",5.205926
"582","2009-04-24",5.36
"583","2009-04-27",5.288889
"584","2009-04-28",5.351111
"585","2009-04-29",5.413333
"586","2009-04-30",5.333333
"587","2009-05-01",5.253334
"588","2009-05-04",5.155556
"589","2009-05-05",5.072593
"590","2009-05-06",5.063704
"591","2009-05-07",5.057778
"592","2009-05-08",5.170371
"593","2009-05-11",5.051852
"594","2009-05-12",5.078518
"595","2009-05-13",5.072593
"596","2009-05-14",5.048889
"597","2009-05-15",4.957037
"598","2009-05-18",5.075555
"599","2009-05-19",5.028148
"600","2009-05-20",5.013333
"601","2009-05-21",4.968889
"602","2009-05-22",4.924445
"603","2009-05-26",5.152593
"604","2009-05-27",4.986667
"605","2009-05-28",4.965926
"606","2009-05-29",4.951111
"607","2009-06-01",5.208889
"608","2009-06-02",5.318519
"609","2009-06-03",5.377778
"610","2009-06-04",5.282963
"611","2009-06-05",5.211852
"612","2009-06-08",5.188148
"613","2009-06-09",5.114074
"614","2009-06-10",5.013333
"615","2009-06-11",5.025185
"616","2009-06-12",5.054815
"617","2009-06-15",4.954074
"618","2009-06-16",4.868148
"619","2009-06-17",4.88
"620","2009-06-18",5.004445
"621","2009-06-19",5.117037
"622","2009-06-22",4.951111
"623","2009-06-23",4.921482
"624","2009-06-24",4.936296
"625","2009-06-25",5.12
"626","2009-06-26",5.238519
"627","2009-06-29",5.176296
"628","2009-06-30",5.128889
"629","2009-07-01",5.247407
"630","2009-07-02",5.096296
"631","2009-07-06",5.128889
"632","2009-07-07",4.968889
"633","2009-07-08",4.977778
"634","2009-07-09",4.882963
"635","2009-07-10",4.862222
"636","2009-07-13",4.948148
"637","2009-07-14",5.028148
"638","2009-07-15",5.223704
"639","2009-07-16",5.220741
"640","2009-07-17",5.235556
"641","2009-07-20",5.152593
"642","2009-07-21",5.188148
"643","2009-07-22",5.238519
"644","2009-07-23",5.46963
"645","2009-07-24",5.419259
"646","2009-07-27",5.398519
"647","2009-07-28",5.419259
"648","2009-07-29",5.262222
"649","2009-07-30",5.481482
"650","2009-07-31",5.431111
"651","2009-08-03",5.540741
"652","2009-08-04",5.585185
"653","2009-08-05",5.442963
"654","2009-08-06",5.442963
"655","2009-08-07",5.496296
"656","2009-08-10",5.502222
"657","2009-08-11",5.445926
"658","2009-08-12",5.52
"659","2009-08-13",5.478518
"660","2009-08-14",5.377778
"661","2009-08-17",5.28
"662","2009-08-18",5.288889
"663","2009-08-19",5.357037
"664","2009-08-20",5.374815
"665","2009-08-21",5.484445
"666","2009-08-24",5.493333
"667","2009-08-25",5.460741
"668","2009-08-26",5.425185
"669","2009-08-27",5.392592
"670","2009-08-28",5.291852
"671","2009-08-31",5.288889
"672","2009-09-01",5.285926
"673","2009-09-02",5.294815
"674","2009-09-03",5.333333
"675","2009-09-04",5.342222
"676","2009-09-08",5.36
"677","2009-09-09",5.380741
"678","2009-09-10",5.386667
"679","2009-09-11",5.416296
"680","2009-09-14",5.534815
"681","2009-09-15",5.522963
"682","2009-09-16",5.582222
"683","2009-09-17",5.62963
"684","2009-09-18",5.611852
"685","2009-09-21",5.602963
"686","2009-09-22",5.555555
"687","2009-09-23",5.522963
"688","2009-09-24",5.537778
"689","2009-09-25",5.457778
"690","2009-09-28",5.579259
"691","2009-09-29",5.537778
"692","2009-09-30",5.585185
"693","2009-10-01",5.49037
"694","2009-10-02",5.573333
"695","2009-10-05",5.597037
"696","2009-10-06",5.70963
"697","2009-10-07",5.662222
"698","2009-10-08",5.671111
"699","2009-10-09",5.700741
"700","2009-10-12",5.62963
"701","2009-10-13",5.608889
"702","2009-10-14",5.68
"703","2009-10-15",5.694815
"704","2009-10-16",5.653333
"705","2009-10-19",5.712593
"706","2009-10-20",5.608889
"707","2009-10-21",5.588148
"708","2009-10-22",5.68
"709","2009-10-23",5.674074
"710","2009-10-26",5.685926
"711","2009-10-27",5.653333
"712","2009-10-28",5.437037
"713","2009-10-29",5.398519
"714","2009-10-30",5.357037
"715","2009-11-02",5.416296
"716","2009-11-03",5.434074
"717","2009-11-04",5.386667
"718","2009-11-05",5.537778
"719","2009-11-06",5.517037
"720","2009-11-09",5.555555
"721","2009-11-10",5.460741
"722","2009-11-11",5.463704
"723","2009-11-12",5.377778
"724","2009-11-13",5.431111
"725","2009-11-16",5.573333
"726","2009-11-17",5.582222
"727","2009-11-18",5.528889
"728","2009-11-19",5.386667
"729","2009-11-20",5.398519
"730","2009-11-23",5.511111
"731","2009-11-24",5.499259
"732","2009-11-25",5.478518
"733","2009-11-27",5.365926
"734","2009-11-30",5.265185
"735","2009-12-01",5.407407
"736","2009-12-02",5.460741
"737","2009-12-03",5.460741
"738","2009-12-04",5.668148
"739","2009-12-07",5.715556
"740","2009-12-08",5.656296
"741","2009-12-09",5.644444
"742","2009-12-10",5.632593
"743","2009-12-11",5.685926
"744","2009-12-14",5.825185
"745","2009-12-15",5.727407
"746","2009-12-16",5.703704
"747","2009-12-17",5.594074
"748","2009-12-18",5.546667
"749","2009-12-21",5.614815
"750","2009-12-22",5.694815
"751","2009-12-23",5.762963
"752","2009-12-24",5.789629
"753","2009-12-28",5.774815
"754","2009-12-29",5.789629
"755","2009-12-30",5.825185
"756","2009-12-31",5.712593
"757","2010-01-04",5.81037
"758","2010-01-05",5.780741
"759","2010-01-06",5.783704
"760","2010-01-07",5.828148
"761","2010-01-08",5.819259
"762","2010-01-11",5.81037
"763","2010-01-12",5.777778
"764","2010-01-13",5.845926
"765","2010-01-14",5.863704
"766","2010-01-15",5.730371
"767","2010-01-19",5.789629
"768","2010-01-20",5.665185
"769","2010-01-21",5.605926
"770","2010-01-22",5.540741
"771","2010-01-25",5.508148
"772","2010-01-26",5.445926
"773","2010-01-27",5.908148
"774","2010-01-28",5.751111
"775","2010-01-29",5.831111
"776","2010-02-01",5.819259
"777","2010-02-02",5.771852
"778","2010-02-03",5.795556
"779","2010-02-04",5.712593
"780","2010-02-05",5.757037
"781","2010-02-08",5.659259
"782","2010-02-09",5.715556
"783","2010-02-10",5.688889
"784","2010-02-11",5.795556
"785","2010-02-12",5.961482
"786","2010-02-16",6
"787","2010-02-17",6.088889
"788","2010-02-18",6.201481
"789","2010-02-19",6.266667
"790","2010-02-22",6.343704
"791","2010-02-23",6.296296
"792","2010-02-24",6.328889
"793","2010-02-25",6.349629
"794","2010-02-26",6.296296
"795","2010-03-01",6.397037
"796","2010-03-02",6.456296
"797","2010-03-03",6.471111
"798","2010-03-04",6.45037
"799","2010-03-05",6.631111
"800","2010-03-08",6.619259
"801","2010-03-09",6.684444
"802","2010-03-10",6.725926
"803","2010-03-11",6.696296
"804","2010-03-12",6.666667
"805","2010-03-15",6.586667
"806","2010-03-16",6.571852
"807","2010-03-17",6.619259
"808","2010-03-18",6.631111
"809","2010-03-19",6.604445
"810","2010-03-22",6.660741
"811","2010-03-23",6.740741
"812","2010-03-24",6.628148
"813","2010-03-25",6.459259
"814","2010-03-26",6.414815
"815","2010-03-29",6.474074
"816","2010-03-30",6.48
"817","2010-03-31",6.423704
"818","2010-04-01",6.4
"819","2010-04-05",6.485926
"820","2010-04-06",6.548148
"821","2010-04-07",6.554074
"822","2010-04-08",6.494815
"823","2010-04-09",6.441482
"824","2010-04-12",6.438519
"825","2010-04-13",6.50963
"826","2010-04-14",6.595556
"827","2010-04-15",6.622222
"828","2010-04-16",6.568889
"829","2010-04-19",6.56
"830","2010-04-20",6.628148
"831","2010-04-21",6.702222
"832","2010-04-22",6.717037
"833","2010-04-23",6.681481
"834","2010-04-26",6.657778
"835","2010-04-27",6.574815
"836","2010-04-28",6.631111
"837","2010-04-29",6.562963
"838","2010-04-30",6.444445
"839","2010-05-03",6.571852
"840","2010-05-04",6.497778
"841","2010-05-05",6.497778
"842","2010-05-06",6.305185
"843","2010-05-07",6.154074
"844","2010-05-10",6.539259
"845","2010-05-11",6.601481
"846","2010-05-12",6.794074
"847","2010-05-13",6.64
"848","2010-05-14",6.583704
"849","2010-05-17",6.663704
"850","2010-05-18",6.465185
"851","2010-05-19",6.497778
"852","2010-05-20",6.157037
"853","2010-05-21",6.171852
"854","2010-05-24",6.157037
"855","2010-05-25",6.180741
"856","2010-05-26",6.201481
"857","2010-05-27",6.364444
"858","2010-05-28",6.299259
"859","2010-06-01",6.201481
"860","2010-06-02",6.358519
"861","2010-06-03",6.358519
"862","2010-06-04",6.139259
"863","2010-06-07",6.112593
"864","2010-06-08",6.195556
"865","2010-06-09",6.18963
"866","2010-06-10",6.305185
"867","2010-06-11",6.355556
"868","2010-06-14",6.263704
"869","2010-06-15",6.405926
"870","2010-06-16",6.352592
"871","2010-06-17",6.358519
"872","2010-06-18",6.349629
"873","2010-06-21",6.322963
"874","2010-06-22",6.287407
"875","2010-06-23",6.234074
"876","2010-06-24",6.180741
"877","2010-06-25",6.269629
"878","2010-06-28",6.340741
"879","2010-06-29",6.177778
"880","2010-06-30",6.13037
"881","2010-07-01",6.05037
"882","2010-07-02",6.023704
"883","2010-07-06",6.02963
"884","2010-07-07",6.162963
"885","2010-07-08",6.331852
"886","2010-07-09",6.352592
"887","2010-07-12",6.37037
"888","2010-07-13",6.503704
"889","2010-07-14",6.435555
"890","2010-07-15",6.367407
"891","2010-07-16",6.186666
"892","2010-07-19",6.248889
"893","2010-07-20",6.340741
"894","2010-07-21",6.231111
"895","2010-07-22",6.361482
"896","2010-07-23",6.48
"897","2010-07-26",6.56
"898","2010-07-27",6.53037
"899","2010-07-28",6.554074
"900","2010-07-29",6.494815
"901","2010-07-30",6.471111
"902","2010-08-02",6.53037
"903","2010-08-03",6.48
"904","2010-08-04",6.562963
"905","2010-08-05",6.477037
"906","2010-08-06",6.394074
"907","2010-08-09",6.491852
"908","2010-08-10",6.388148
"909","2010-08-11",6.201481
"910","2010-08-12",6.174815
"911","2010-08-13",6.124444
"912","2010-08-16",6.180741
"913","2010-08-17",6.287407
"914","2010-08-18",6.266667
"915","2010-08-19",6.088889
"916","2010-08-20",6.097778
"917","2010-08-23",6.053333
"918","2010-08-24",5.991111
"919","2010-08-25",6.053333
"920","2010-08-26",6.017778
"921","2010-08-27",6.234074
"922","2010-08-30",6.165926
"923","2010-08-31",6.068148
"924","2010-09-01",6.248889
"925","2010-09-02",6.266667
"926","2010-09-03",6.385185
"927","2010-09-07",6.346667
"928","2010-09-08",6.308148
"929","2010-09-09",6.343704
"930","2010-09-10",6.373333
"931","2010-09-13",6.539259
"932","2010-09-14",6.494815
"933","2010-09-15",6.533333
"934","2010-09-16",6.435555
