"","date","ATR"
"549","2009-03-09",25.299999
"550","2009-03-10",26.309999
"551","2009-03-11",26.139999
"552","2009-03-12",26.940001
"553","2009-03-13",27.42
"554","2009-03-16",27.370001
"555","2009-03-17",27.959999
"556","2009-03-18",29.540001
"557","2009-03-19",30.049999
"558","2009-03-20",29.49
"559","2009-03-23",30.809999
"560","2009-03-24",30.440001
"561","2009-03-25",30.91
"562","2009-03-26",32.48
"563","2009-03-27",32.099998
"564","2009-03-30",30.950001
"565","2009-03-31",31.139999
"566","2009-04-01",31.09
"567","2009-04-02",32.759998
"568","2009-04-03",32.849998
"569","2009-04-06",32.849998
"570","2009-04-07",31.700001
"571","2009-04-08",32.459999
"572","2009-04-09",33.5
"573","2009-04-13",32.849998
"574","2009-04-14",32
"575","2009-04-15",32.360001
"576","2009-04-16",30.23
"577","2009-04-17",29.67
"578","2009-04-20",28.83
"579","2009-04-21",29.610001
"580","2009-04-22",29.389999
"581","2009-04-23",29.860001
"582","2009-04-24",30.280001
"583","2009-04-27",30.23
"584","2009-04-28",30
"585","2009-04-29",30.790001
"586","2009-04-30",31.030001
"587","2009-05-01",30.690001
"588","2009-05-04",31.33
"589","2009-05-05",31.32
"590","2009-05-06",31.57
"591","2009-05-07",31.139999
"592","2009-05-08",31.360001
"593","2009-05-11",31.09
"594","2009-05-12",31.16
"595","2009-05-13",30.17
"596","2009-05-14",30.719999
"597","2009-05-15",30.65
"598","2009-05-18",31
"599","2009-05-19",31.26
"600","2009-05-20",31.040001
"601","2009-05-21",30.74
"602","2009-05-22",30.68
"603","2009-05-26",31.629999
"604","2009-05-27",30.700001
"605","2009-05-28",30.450001
"606","2009-05-29",31.01
"607","2009-06-01",32.169998
"608","2009-06-02",32.860001
"609","2009-06-03",32.799999
"610","2009-06-04",32.849998
"611","2009-06-05",32.439999
"612","2009-06-08",32.75
"613","2009-06-09",33.02
"614","2009-06-10",33.330002
"615","2009-06-11",34.029999
"616","2009-06-12",34.02
"617","2009-06-15",33.290001
"618","2009-06-16",32.98
"619","2009-06-17",33.139999
"620","2009-06-18",32.990002
"621","2009-06-19",32.91
"622","2009-06-22",32.02
"623","2009-06-23",32.209999
"624","2009-06-24",32.240002
"625","2009-06-25",32.959999
"626","2009-06-26",33.360001
"627","2009-06-29",33.790001
"628","2009-06-30",33.77
"629","2009-07-01",34.110001
"630","2009-07-02",33.650002
"631","2009-07-06",33.150002
"632","2009-07-07",32.560001
"633","2009-07-08",32.400002
"634","2009-07-09",32.419998
"635","2009-07-10",32.709999
"636","2009-07-13",33.32
"637","2009-07-14",33.330002
"638","2009-07-15",35
"639","2009-07-16",35.740002
"640","2009-07-17",35.139999
"641","2009-07-20",35.82
"642","2009-07-21",35.599998
"643","2009-07-22",35.73
"644","2009-07-23",36.09
"645","2009-07-24",36.060001
"646","2009-07-27",35.25
"647","2009-07-28",34.970001
"648","2009-07-29",34.619999
"649","2009-07-30",34.98
"650","2009-07-31",34.919998
"651","2009-08-03",35.68
"652","2009-08-04",35.889999
"653","2009-08-05",35.540001
"654","2009-08-06",35.09
"655","2009-08-07",35.32
"656","2009-08-10",35
"657","2009-08-11",35.52
"658","2009-08-12",35.709999
"659","2009-08-13",35.970001
"660","2009-08-14",35.450001
"661","2009-08-17",34.73
"662","2009-08-18",34.889999
"663","2009-08-19",35.220001
"664","2009-08-20",35.290001
"665","2009-08-21",35.630001
"666","2009-08-24",35.5
"667","2009-08-25",35.490002
"668","2009-08-26",35.169998
"669","2009-08-27",35.09
"670","2009-08-28",34.77
"671","2009-08-31",34.380001
"672","2009-09-01",34.139999
"673","2009-09-02",33.98
"674","2009-09-03",34.139999
"675","2009-09-04",34.299999
"676","2009-09-08",34.950001
"677","2009-09-09",35.169998
"678","2009-09-10",35.27
"679","2009-09-11",35.48
"680","2009-09-14",35.900002
"681","2009-09-15",36.799999
"682","2009-09-16",37.110001
"683","2009-09-17",36.939999
"684","2009-09-18",36.700001
"685","2009-09-21",36.950001
"686","2009-09-22",37.099998
"687","2009-09-23",37.360001
"688","2009-09-24",36.810001
"689","2009-09-25",36.380001
"690","2009-09-28",37.349998
"691","2009-09-29",37.380001
"692","2009-09-30",37.360001
"693","2009-10-01",36.419998
"694","2009-10-02",36.119999
"695","2009-10-05",36.709999
"696","2009-10-06",36.830002
"697","2009-10-07",37.07
"698","2009-10-08",37.34
"699","2009-10-09",37.98
"700","2009-10-12",37.950001
"701","2009-10-13",38.040001
"702","2009-10-14",38.889999
"703","2009-10-15",37.700001
"704","2009-10-16",37.490002
"705","2009-10-19",37.529999
"706","2009-10-20",37.07
"707","2009-10-21",36.619999
"708","2009-10-22",37.169998
"709","2009-10-23",36.959999
"710","2009-10-26",36.919998
"711","2009-10-27",36.27
"712","2009-10-28",35.43
"713","2009-10-29",35.740002
"714","2009-10-30",35.310001
"715","2009-11-02",34.93
"716","2009-11-03",35.200001
"717","2009-11-04",35.02
"718","2009-11-05",35.66
"719","2009-11-06",35.439999
"720","2009-11-09",36.029999
"721","2009-11-10",35.950001
"722","2009-11-11",35.959999
"723","2009-11-12",35.599998
"724","2009-11-13",36
"725","2009-11-16",36.709999
"726","2009-11-17",36.91
"727","2009-11-18",36.599998
"728","2009-11-19",36.41
"729","2009-11-20",36.34
"730","2009-11-23",36.68
"731","2009-11-24",36.509998
"732","2009-11-25",36.82
"733","2009-11-27",35.91
"734","2009-11-30",36.119999
"735","2009-12-01",36.310001
"736","2009-12-02",36.470001
"737","2009-12-03",36.060001
"738","2009-12-04",36.529999
"739","2009-12-07",36.639999
"740","2009-12-08",36.68
"741","2009-12-09",36.709999
"742","2009-12-10",36.310001
"743","2009-12-11",36.580002
"744","2009-12-14",36.540001
"745","2009-12-15",36.66
"746","2009-12-16",36.75
"747","2009-12-17",36.209999
"748","2009-12-18",35.93
"749","2009-12-21",36.189999
"750","2009-12-22",36.299999
"751","2009-12-23",36.169998
"752","2009-12-24",36.369999
"753","2009-12-28",36.389999
"754","2009-12-29",36.360001
"755","2009-12-30",36.32
"756","2009-12-31",35.740002
"757","2010-01-04",36.240002
"758","2010-01-05",36.200001
"759","2010-01-06",36.75
"760","2010-01-07",36.75
"761","2010-01-08",36.779999
"762","2010-01-11",36.810001
"763","2010-01-12",36.830002
"764","2010-01-13",36.889999
"765","2010-01-14",36.779999
"766","2010-01-15",36.240002
"767","2010-01-19",36.889999
"768","2010-01-20",36.419998
"769","2010-01-21",36.07
"770","2010-01-22",36.060001
"771","2010-01-25",36.060001
"772","2010-01-26",36
"773","2010-01-27",36.209999
"774","2010-01-28",35.919998
"775","2010-01-29",35.48
"776","2010-02-01",35.560001
"777","2010-02-02",36.080002
"778","2010-02-03",36
"779","2010-02-04",35.099998
"780","2010-02-05",35.029999
"781","2010-02-08",35.150002
"782","2010-02-09",35.419998
"783","2010-02-10",35.080002
"784","2010-02-11",37.900002
"785","2010-02-12",38.040001
"786","2010-02-16",37.77
"787","2010-02-17",37.459999
"788","2010-02-18",37.900002
"789","2010-02-19",38.119999
"790","2010-02-22",38.220001
"791","2010-02-23",38.060001
"792","2010-02-24",38.450001
"793","2010-02-25",38.360001
"794","2010-02-26",38.529999
"795","2010-03-01",39.009998
"796","2010-03-02",39.310001
"797","2010-03-03",39.639999
"798","2010-03-04",39.639999
"799","2010-03-05",40.349998
"800","2010-03-08",40.459999
"801","2010-03-09",40.18
"802","2010-03-10",40.290001
"803","2010-03-11",40.360001
"804","2010-03-12",40.400002
"805","2010-03-15",40
"806","2010-03-16",40.34
"807","2010-03-17",40.5
"808","2010-03-18",40.23
"809","2010-03-19",39.810001
"810","2010-03-22",39.689999
"811","2010-03-23",39.950001
"812","2010-03-24",39.150002
"813","2010-03-25",38.84
"814","2010-03-26",39.119999
"815","2010-03-29",39.57
"816","2010-03-30",39.740002
"817","2010-03-31",39.349998
"818","2010-04-01",39.5
"819","2010-04-05",39.66
"820","2010-04-06",39.740002
"821","2010-04-07",39.900002
"822","2010-04-08",40.189999
"823","2010-04-09",40.919998
"824","2010-04-12",41.009998
"825","2010-04-13",41.150002
"826","2010-04-14",41.779999
"827","2010-04-15",42.349998
"828","2010-04-16",42.849998
"829","2010-04-19",42.919998
"830","2010-04-20",42.779999
"831","2010-04-21",42.900002
"832","2010-04-22",43.099998
"833","2010-04-23",43.240002
"834","2010-04-26",43.099998
"835","2010-04-27",42.700001
"836","2010-04-28",42.950001
"837","2010-04-29",43.720001
"838","2010-04-30",43.040001
"839","2010-05-03",43.669998
"840","2010-05-04",43.52
"841","2010-05-05",42.5
"842","2010-05-06",41.360001
"843","2010-05-07",40.34
"844","2010-05-10",42.16
"845","2010-05-11",42.189999
"846","2010-05-12",42.68
"847","2010-05-13",42.27
"848","2010-05-14",40.810001
"849","2010-05-17",41.23
"850","2010-05-18",40.32
"851","2010-05-19",40.259998
"852","2010-05-20",38.900002
"853","2010-05-21",38.709999
"854","2010-05-24",38.57
"855","2010-05-25",38.23
"856","2010-05-26",38.57
"857","2010-05-27",39.950001
"858","2010-05-28",39.860001
"859","2010-06-01",39.060001
"860","2010-06-02",39.849998
"861","2010-06-03",39.790001
"862","2010-06-04",38.459999
"863","2010-06-07",38.02
"864","2010-06-08",38
"865","2010-06-09",37.619999
"866","2010-06-10",38.599998
"867","2010-06-11",39.130001
"868","2010-06-14",38.990002
"869","2010-06-15",40.16
"870","2010-06-16",40.650002
"871","2010-06-17",40.490002
"872","2010-06-18",40.52
"873","2010-06-21",40.099998
"874","2010-06-22",39
"875","2010-06-23",38.59
"876","2010-06-24",38.380001
"877","2010-06-25",38.740002
"878","2010-06-28",39.240002
"879","2010-06-29",38.209999
"880","2010-06-30",37.82
"881","2010-07-01",37.619999
"882","2010-07-02",38.029999
"883","2010-07-06",37.34
"884","2010-07-07",38.509998
"885","2010-07-08",39.040001
"886","2010-07-09",39.23
"887","2010-07-12",39.09
"888","2010-07-13",40.75
"889","2010-07-14",40.68
"890","2010-07-15",40.66
"891","2010-07-16",39.830002
"892","2010-07-19",39.720001
"893","2010-07-20",40.259998
"894","2010-07-21",40.240002
"895","2010-07-22",42.040001
"896","2010-07-23",42.700001
"897","2010-07-26",43.470001
"898","2010-07-27",43.32
"899","2010-07-28",43.240002
"900","2010-07-29",42.990002
"901","2010-07-30",43.07
"902","2010-08-02",43.529999
"903","2010-08-03",43.439999
"904","2010-08-04",43.599998
"905","2010-08-05",43.650002
"906","2010-08-06",43.77
"907","2010-08-09",43.77
"908","2010-08-10",43.18
"909","2010-08-11",41.869999
"910","2010-08-12",41.98
"911","2010-08-13",41.849998
"912","2010-08-16",41.869999
"913","2010-08-17",42.639999
"914","2010-08-18",42.549999
"915","2010-08-19",41.900002
"916","2010-08-20",42.060001
"917","2010-08-23",41.669998
"918","2010-08-24",40.990002
"919","2010-08-25",41.07
"920","2010-08-26",40.950001
"921","2010-08-27",42.009998
"922","2010-08-30",40.990002
"923","2010-08-31",41.650002
"924","2010-09-01",42.759998
"925","2010-09-02",43.209999
"926","2010-09-03",43.849998
"927","2010-09-07",43.580002
"928","2010-09-08",43.869999
"929","2010-09-09",43.98
"930","2010-09-10",44.009998
"931","2010-09-13",44.68
"932","2010-09-14",44.959999
"933","2010-09-15",45.720001
"934","2010-09-16",45.650002
"935","2010-09-17",45.27
"936","2010-09-20",45.290001
"937","2010-09-21",44.689999
"938","2010-09-22",44.450001
"939","2010-09-23",44.139999
"940","2010-09-24",44.830002
"941","2010-09-27",44.599998
"942","2010-09-28",45.43
"943","2010-09-29",45.560001
"944","2010-09-30",45.669998
"945","2010-10-01",45.279999
"946","2010-10-04",45.389999
"947","2010-10-05",46.439999
"948","2010-10-06",46.41
"949","2010-10-07",46.16
"950","2010-10-08",46.439999
"951","2010-10-11",46.740002
"952","2010-10-12",46.689999
"953","2010-10-13",47.07
"954","2010-10-14",46.990002
"955","2010-10-15",46.759998
