"","date","ACGLO"
"376","2019-02-19",23.32
"377","2019-02-20",23.639999
"378","2019-02-21",23.58
"379","2019-02-22",23.620001
"380","2019-02-25",23.620001
"381","2019-02-26",23.639999
"382","2019-02-27",23.57
"383","2019-02-28",23.15
"384","2019-03-01",23.469999
"385","2019-03-04",23.469999
"386","2019-03-05",23.67
"387","2019-03-06",23.82
"388","2019-03-07",23.700001
"389","2019-03-08",23.610001
"390","2019-03-11",23.639999
"391","2019-03-12",23.67
"392","2019-03-13",23.83
"393","2019-03-14",23.690001
"394","2019-03-15",23.559999
"395","2019-03-18",23.719999
"396","2019-03-19",23.610001
"397","2019-03-20",23.700001
"398","2019-03-21",23.709999
"399","2019-03-22",23.719999
"400","2019-03-25",23.82
"401","2019-03-26",23.940001
"402","2019-03-27",23.870001
"403","2019-03-28",23.92
"404","2019-03-29",24.24
"405","2019-04-01",24.32
"406","2019-04-02",24.42
"407","2019-04-03",24.486
"408","2019-04-04",24.58
"409","2019-04-05",24.68
"410","2019-04-08",24.549999
"411","2019-04-09",24.6
"412","2019-04-10",24.6
"413","2019-04-11",24.621
"414","2019-04-12",24.66
"415","2019-04-15",24.719999
"416","2019-04-16",24.780001
"417","2019-04-17",24.84
"418","2019-04-18",24.719999
"419","2019-04-22",24.700001
"420","2019-04-23",24.73
"421","2019-04-24",24.719999
"422","2019-04-25",24.65
"423","2019-04-26",24.549999
"424","2019-04-29",24.610001
"425","2019-04-30",24.459999
"426","2019-05-01",24.58
"427","2019-05-02",24.57
"428","2019-05-03",24.540001
"429","2019-05-06",24.57
"430","2019-05-07",24.52
"431","2019-05-08",24.440001
"432","2019-05-09",24.459999
"433","2019-05-10",24.469999
"434","2019-05-13",24.4
"435","2019-05-14",24.4
"436","2019-05-15",24.549999
"437","2019-05-16",24.57
"438","2019-05-17",24.52
"439","2019-05-20",24.469999
"440","2019-05-21",24.48
"441","2019-05-22",24.52
"442","2019-05-23",24.57
"443","2019-05-24",24.629999
"444","2019-05-28",24.57
"445","2019-05-29",24.6
"446","2019-05-30",24.58
"447","2019-05-31",24.459999
"448","2019-06-03",24.57
"449","2019-06-04",24.639999
"450","2019-06-05",24.610001
"451","2019-06-06",24.610001
"452","2019-06-07",24.77
"453","2019-06-10",24.809999
"454","2019-06-11",24.9
"455","2019-06-12",24.92
"456","2019-06-13",24.740999
"457","2019-06-14",24.799999
"458","2019-06-17",24.990999
"459","2019-06-18",25.07
"460","2019-06-19",25.1
"461","2019-06-20",25.094999
"462","2019-06-21",25.134001
"463","2019-06-24",25.125999
"464","2019-06-25",25.139999
"465","2019-06-26",25.110001
"466","2019-06-27",25.16
"467","2019-06-28",24.780001
"468","2019-07-01",24.92
"469","2019-07-02",25.049999
"470","2019-07-03",25.040001
"471","2019-07-05",25.030001
"472","2019-07-08",25.07
"473","2019-07-09",25.01
"474","2019-07-10",25
"475","2019-07-11",25.059999
"476","2019-07-12",25.059999
"477","2019-07-15",25.120001
"478","2019-07-16",25.1
"479","2019-07-17",25.17
"480","2019-07-18",25.24
"481","2019-07-19",25.280001
"482","2019-07-22",25.27
"483","2019-07-23",25.370001
"484","2019-07-24",25.33
"485","2019-07-25",25.200001
"486","2019-07-26",25.290001
"487","2019-07-29",25.57
"488","2019-07-30",25.610001
"489","2019-07-31",25.75
"490","2019-08-01",25.709999
"491","2019-08-02",25.65
"492","2019-08-05",25.48
"493","2019-08-06",25.41
"494","2019-08-07",25.309999
"495","2019-08-08",25.41
"496","2019-08-09",25.48
"497","2019-08-12",25.440001
"498","2019-08-13",25.65
"499","2019-08-14",25.67
"500","2019-08-15",25.85
"501","2019-08-16",25.82
"502","2019-08-19",25.68
"503","2019-08-20",25.809999
"504","2019-08-21",25.870001
"505","2019-08-22",25.959999
"506","2019-08-23",25.85
"507","2019-08-26",25.709999
"508","2019-08-27",25.73
"509","2019-08-28",25.77
"510","2019-08-29",25.58
"511","2019-08-30",25.35
"512","2019-09-03",25.540001
"513","2019-09-04",25.75
"514","2019-09-05",25.799999
"515","2019-09-06",25.93
"516","2019-09-09",25.85
"517","2019-09-10",25.85
"518","2019-09-11",25.940001
"519","2019-09-12",25.65
"520","2019-09-13",25.4
"521","2019-09-16",25.559999
"522","2019-09-17",25.65
"523","2019-09-18",25.700001
"524","2019-09-19",25.700001
"525","2019-09-20",25.73
"526","2019-09-23",25.719999
"527","2019-09-24",25.73
"528","2019-09-25",25.74
"529","2019-09-26",25.639999
"530","2019-09-27",25.83
"531","2019-09-30",25.790001
"532","2019-10-01",25.9
"533","2019-10-02",25.809999
"534","2019-10-03",25.799999
"535","2019-10-04",25.809999
"536","2019-10-07",25.889999
"537","2019-10-08",25.91
"538","2019-10-09",25.91
"539","2019-10-10",25.93
"540","2019-10-11",26.09
"541","2019-10-14",26.280001
"542","2019-10-15",26.059999
"543","2019-10-16",26.290001
"544","2019-10-17",26.219999
"545","2019-10-18",26.235001
"546","2019-10-21",26.07
"547","2019-10-22",26.120001
"548","2019-10-23",26.120001
"549","2019-10-24",26.129999
"550","2019-10-25",26.16
"551","2019-10-28",26.129999
"552","2019-10-29",26.110001
"553","2019-10-30",26.129999
"554","2019-10-31",25.950001
"555","2019-11-01",26.07
"556","2019-11-04",26.049999
"557","2019-11-05",25.959999
"558","2019-11-06",25.879999
"559","2019-11-07",25.790001
"560","2019-11-08",25.93
"561","2019-11-11",25.879999
"562","2019-11-12",26.02
"563","2019-11-13",26.01
"564","2019-11-14",26.059999
"565","2019-11-15",26.059999
"566","2019-11-18",25.969999
"567","2019-11-19",25.91
"568","2019-11-20",25.99
"569","2019-11-21",25.889999
"570","2019-11-22",25.952
"571","2019-11-25",25.860001
"572","2019-11-26",25.85
"573","2019-11-27",25.700001
"574","2019-11-29",25.57
"575","2019-12-02",25.450001
"576","2019-12-03",25.48
"577","2019-12-04",25.450001
"578","2019-12-05",25.450001
"579","2019-12-06",25.51
"580","2019-12-09",25.549999
"581","2019-12-10",25.549999
"582","2019-12-11",25.67
"583","2019-12-12",25.32
"584","2019-12-13",25.700001
"585","2019-12-16",25.84
"586","2019-12-17",25.870001
"587","2019-12-18",26
"588","2019-12-19",25.98
"589","2019-12-20",25.950001
"590","2019-12-23",25.959999
"591","2019-12-24",25.879999
"592","2019-12-26",25.93
"593","2019-12-27",25.9
"594","2019-12-30",25.91
"595","2019-12-31",25.790001
"596","2020-01-02",26.219999
"597","2020-01-03",26.219999
"598","2020-01-06",26.16
"599","2020-01-07",26.16
"600","2020-01-08",26.23
"601","2020-01-09",26.43
"602","2020-01-10",26.440001
"603","2020-01-13",26.41
"604","2020-01-14",26.280001
"605","2020-01-15",26.16
"606","2020-01-16",26.139999
"607","2020-01-17",26.129999
"608","2020-01-21",26.120001
"609","2020-01-22",26.139999
"610","2020-01-23",26.129999
"611","2020-01-24",26.25
"612","2020-01-27",26.469999
"613","2020-01-28",26.370001
"614","2020-01-29",26.25
"615","2020-01-30",26.318001
"616","2020-01-31",26.59
"617","2020-02-03",26.495001
"618","2020-02-04",26.584999
"619","2020-02-05",26.59
"620","2020-02-06",26.629999
"621","2020-02-07",26.674999
"622","2020-02-10",26.629999
"623","2020-02-11",26.65
"624","2020-02-12",26.6
"625","2020-02-13",26.643999
"626","2020-02-14",26.68
"627","2020-02-18",26.687
"628","2020-02-19",26.51
"629","2020-02-20",26.6
"630","2020-02-21",26.549999
"631","2020-02-24",26.459999
"632","2020-02-25",25.940001
"633","2020-02-26",25.9
"634","2020-02-27",25.690001
"635","2020-02-28",25.23
"636","2020-03-02",25.790001
"637","2020-03-03",26.25
"638","2020-03-04",26.33
"639","2020-03-05",26.4
"640","2020-03-06",26.18
"641","2020-03-09",25.34
"642","2020-03-10",25.790001
"643","2020-03-11",25.51
"644","2020-03-12",23.01
"645","2020-03-13",23.07
"646","2020-03-16",22.129999
"647","2020-03-17",21.5
"648","2020-03-18",17.33
"649","2020-03-19",16.809999
"650","2020-03-20",17.879999
"651","2020-03-23",19
"652","2020-03-24",19.950001
"653","2020-03-25",21.18
"654","2020-03-26",22.700001
"655","2020-03-27",22.125
"656","2020-03-30",22.48
"657","2020-03-31",22.25
"658","2020-04-01",21.559999
"659","2020-04-02",21.15
"660","2020-04-03",19.92
"661","2020-04-06",21.59
"662","2020-04-07",21.879999
"663","2020-04-08",23.174
"664","2020-04-09",24.1
"665","2020-04-13",23.5
"666","2020-04-14",24.35
"667","2020-04-15",24.26
"668","2020-04-16",24.190001
"669","2020-04-17",24.75
"670","2020-04-20",24.940001
"671","2020-04-21",24.6
"672","2020-04-22",24.66
"673","2020-04-23",24.719999
"674","2020-04-24",24.719999
"675","2020-04-27",24.76
"676","2020-04-28",24.74
"677","2020-04-29",24.950001
"678","2020-04-30",24.92
"679","2020-05-01",24.940001
"680","2020-05-04",24.889999
"681","2020-05-05",24.469999
"682","2020-05-06",24.639999
"683","2020-05-07",24.35
"684","2020-05-08",24.57
"685","2020-05-11",24.639999
"686","2020-05-12",24.9
"687","2020-05-13",24.4
"688","2020-05-14",24.129999
"689","2020-05-15",24.059999
"690","2020-05-18",24.190001
"691","2020-05-19",24.620001
"692","2020-05-20",24.49
"693","2020-05-21",24.83
"694","2020-05-22",24.950001
"695","2020-05-26",24.969999
"696","2020-05-27",25.09
"697","2020-05-28",25.200001
"698","2020-05-29",25.35
"699","2020-06-01",25.49
"700","2020-06-02",25.459999
"701","2020-06-03",25.4
"702","2020-06-04",25.27
"703","2020-06-05",25.27
"704","2020-06-08",25.49
"705","2020-06-09",25.52
"706","2020-06-10",25.475
"707","2020-06-11",25
"708","2020-06-12",24.68
"709","2020-06-15",24.68
"710","2020-06-16",25.1
"711","2020-06-17",25.1
"712","2020-06-18",25.07
"713","2020-06-19",24.889999
"714","2020-06-22",24.860001
"715","2020-06-23",25.049999
"716","2020-06-24",24.85
"717","2020-06-25",24.825001
"718","2020-06-26",24.65
"719","2020-06-29",24.75
"720","2020-06-30",24.49
"721","2020-07-01",24.58
"722","2020-07-02",24.85
"723","2020-07-06",25.040001
"724","2020-07-07",25.030001
"725","2020-07-08",25.49
"726","2020-07-09",25.35
"727","2020-07-10",25.305
"728","2020-07-13",25.24
"729","2020-07-14",25.32
"730","2020-07-15",25.32
"731","2020-07-16",25.6
"732","2020-07-17",25.629999
"733","2020-07-20",25.75
"734","2020-07-21",25.700001
"735","2020-07-22",25.59
"736","2020-07-23",25.65
"737","2020-07-24",25.610001
"738","2020-07-27",25.42
"739","2020-07-28",25.700001
"740","2020-07-29",25.950001
"741","2020-07-30",25.99
"742","2020-07-31",26.34
"743","2020-08-03",26.48
"744","2020-08-04",26.23
"745","2020-08-05",26.27
"746","2020-08-06",26.23
"747","2020-08-07",26.299999
"748","2020-08-10",26.120001
"749","2020-08-11",26.15
"750","2020-08-12",26.15
"751","2020-08-13",26.18
"752","2020-08-14",26.1
"753","2020-08-17",26.177999
"754","2020-08-18",26.299999
"755","2020-08-19",26.35
"756","2020-08-20",26.32
"757","2020-08-21",26.27
"758","2020-08-24",26.280001
"759","2020-08-25",26.190001
"760","2020-08-26",26.42
"761","2020-08-27",26.440001
"762","2020-08-28",26.337999
"763","2020-08-31",26.309999
"764","2020-09-01",26.41
"765","2020-09-02",26.57
"766","2020-09-03",26.59
"767","2020-09-04",26.280001
"768","2020-09-08",26.18
"769","2020-09-09",26.41
"770","2020-09-10",26.58
"771","2020-09-11",26.26
"772","2020-09-14",26.16
"773","2020-09-15",26.459999
"774","2020-09-16",26.120001
"775","2020-09-17",25.99
"776","2020-09-18",26.129999
"777","2020-09-21",25.790001
"778","2020-09-22",26.129999
"779","2020-09-23",25.725
"780","2020-09-24",25.610001
"781","2020-09-25",26.129999
"782","2020-09-28",26.030001
"783","2020-09-29",26.139999
"784","2020-09-30",25.860001
"785","2020-10-01",26.16
"786","2020-10-02",26.129999
"787","2020-10-05",26.280001
"788","2020-10-06",26.26
"789","2020-10-07",26.42
"790","2020-10-08",26.440001
"791","2020-10-09",26.469999
"792","2020-10-12",26.469999
"793","2020-10-13",26.469999
"794","2020-10-14",26.41
"795","2020-10-15",26.549999
"796","2020-10-16",26.23
"797","2020-10-19",26.360001
"798","2020-10-20",26.25
"799","2020-10-21",26.17
"800","2020-10-22",26.43
"801","2020-10-23",26.43
"802","2020-10-26",26.459999
"803","2020-10-27",26.389999
"804","2020-10-28",26.049999
"805","2020-10-29",25.879999
"806","2020-10-30",26.1
"807","2020-11-02",26.4
"808","2020-11-03",26.209999
"809","2020-11-04",26.57
"810","2020-11-05",26.450001
"811","2020-11-06",26.309999
"812","2020-11-09",26.540001
"813","2020-11-10",26.469999
"814","2020-11-11",26.440001
"815","2020-11-12",26.441
"816","2020-11-13",26.436001
"817","2020-11-16",26.93
"818","2020-11-17",26.93
"819","2020-11-18",26.940001
"820","2020-11-19",26.85
"821","2020-11-20",26.889999
"822","2020-11-23",26.790001
"823","2020-11-24",26.67
"824","2020-11-25",26.610001
"825","2020-11-27",26.690001
