"","date","NEPT"
"1005","2011-08-05",3.72
"1006","2011-08-08",3.46
"1007","2011-08-09",3.9
"1008","2011-08-10",4.11
"1009","2011-08-11",4.2
"1010","2011-08-12",4.32
"1011","2011-08-15",4.41
"1012","2011-08-16",4.16
"1013","2011-08-17",4.27
"1014","2011-08-18",3.99
"1015","2011-08-19",3.71
"1016","2011-08-22",3.41
"1017","2011-08-23",3.33
"1018","2011-08-24",3.43
"1019","2011-08-25",3.27
"1020","2011-08-26",3.32
"1021","2011-08-29",3.33
"1022","2011-08-30",3.33
"1023","2011-08-31",3.44
"1024","2011-09-01",3.68
"1025","2011-09-02",3.51
"1026","2011-09-06",3.36
"1027","2011-09-07",3.29
"1028","2011-09-08",3.22
"1029","2011-09-09",3.1
"1030","2011-09-12",3.03
"1031","2011-09-13",3.15
"1032","2011-09-14",3.14
"1033","2011-09-15",3.2
"1034","2011-09-16",3.39
"1035","2011-09-19",3.56
"1036","2011-09-20",3.57
"1037","2011-09-21",3.44
"1038","2011-09-22",3.16
"1039","2011-09-23",2.99
"1040","2011-09-26",2.96
"1041","2011-09-27",3.1
"1042","2011-09-28",3.21
"1043","2011-09-29",2.89
"1044","2011-09-30",2.54
"1045","2011-10-03",2.22
"1046","2011-10-04",2.38
"1047","2011-10-05",2.4
"1048","2011-10-06",2.65
"1049","2011-10-07",2.54
"1050","2011-10-10",2.51
"1051","2011-10-11",2.29
"1052","2011-10-12",2.3
"1053","2011-10-13",2.37
"1054","2011-10-14",2.27
"1055","2011-10-17",2.05
"1056","2011-10-18",2.25
"1057","2011-10-19",2.26
"1058","2011-10-20",2.28
"1059","2011-10-21",2.39
"1060","2011-10-24",2.62
"1061","2011-10-25",2.58
"1062","2011-10-26",2.55
"1063","2011-10-27",2.68
"1064","2011-10-28",2.81
"1065","2011-10-31",2.75
"1066","2011-11-01",2.68
"1067","2011-11-02",2.69
"1068","2011-11-03",2.69
"1069","2011-11-04",2.76
"1070","2011-11-07",2.74
"1071","2011-11-08",2.67
"1072","2011-11-09",2.58
"1073","2011-11-10",2.58
"1074","2011-11-11",2.71
"1075","2011-11-14",2.75
"1076","2011-11-15",2.71
"1077","2011-11-16",2.8
"1078","2011-11-17",2.85
"1079","2011-11-18",2.85
"1080","2011-11-21",2.93
"1081","2011-11-22",2.84
"1082","2011-11-23",2.84
"1083","2011-11-25",2.84
"1084","2011-11-28",2.95
"1085","2011-11-29",2.94
"1086","2011-11-30",2.95
"1087","2011-12-01",2.93
"1088","2011-12-02",2.89
"1089","2011-12-05",2.95
"1090","2011-12-06",2.89
"1091","2011-12-07",2.85
"1092","2011-12-08",2.9
"1093","2011-12-09",2.91
"1094","2011-12-12",2.74
"1095","2011-12-13",2.65
"1096","2011-12-14",2.56
"1097","2011-12-15",2.65
"1098","2011-12-16",2.61
"1099","2011-12-19",2.47
"1100","2011-12-20",2.43
"1101","2011-12-21",2.4
"1102","2011-12-22",2.38
"1103","2011-12-23",2.42
"1104","2011-12-27",2.36
"1105","2011-12-28",2.32
"1106","2011-12-29",2.28
"1107","2011-12-30",2.92
"1108","2012-01-03",2.49
"1109","2012-01-04",2.43
"1110","2012-01-05",2.4
"1111","2012-01-06",2.39
"1112","2012-01-09",2.6
"1113","2012-01-10",2.55
"1114","2012-01-11",2.52
"1115","2012-01-12",2.66
"1116","2012-01-13",2.75
"1117","2012-01-17",2.7
"1118","2012-01-18",2.67
"1119","2012-01-19",2.6
"1120","2012-01-20",2.45
"1121","2012-01-23",2.62
"1122","2012-01-24",2.62
"1123","2012-01-25",2.58
"1124","2012-01-26",2.65
"1125","2012-01-27",2.74
"1126","2012-01-30",2.68
"1127","2012-01-31",2.56
"1128","2012-02-01",2.53
"1129","2012-02-02",2.51
"1130","2012-02-03",2.54
"1131","2012-02-06",2.51
"1132","2012-02-07",2.79
"1133","2012-02-08",2.72
"1134","2012-02-09",2.75
"1135","2012-02-10",2.58
"1136","2012-02-13",2.62
"1137","2012-02-14",2.62
"1138","2012-02-15",2.84
"1139","2012-02-16",2.81
"1140","2012-02-17",2.93
"1141","2012-02-21",3.1
"1142","2012-02-22",3.22
"1143","2012-02-23",3.2
"1144","2012-02-24",3.24
"1145","2012-02-27",3.25
"1146","2012-02-28",3.13
"1147","2012-02-29",3.16
"1148","2012-03-01",3.17
"1149","2012-03-02",3.16
"1150","2012-03-05",3.12
"1151","2012-03-06",2.99
"1152","2012-03-07",3.04
"1153","2012-03-08",3.06
"1154","2012-03-09",3.13
"1155","2012-03-12",3.16
"1156","2012-03-13",3.15
"1157","2012-03-14",3.03
"1158","2012-03-15",3.07
"1159","2012-03-16",3.01
"1160","2012-03-19",2.96
"1161","2012-03-20",2.91
"1162","2012-03-21",2.95
"1163","2012-03-22",2.91
"1164","2012-03-23",3.03
"1165","2012-03-26",3.06
"1166","2012-03-27",3.14
"1167","2012-03-28",3.2
"1168","2012-03-29",3.16
"1169","2012-03-30",3.15
"1170","2012-04-02",3.12
"1171","2012-04-03",3.04
"1172","2012-04-04",3.05
"1173","2012-04-05",3.11
"1174","2012-04-09",3.03
"1175","2012-04-10",2.87
"1176","2012-04-11",3
"1177","2012-04-12",3.02
"1178","2012-04-13",2.95
"1179","2012-04-16",2.94
"1180","2012-04-17",2.96
"1181","2012-04-18",2.98
"1182","2012-04-19",2.99
"1183","2012-04-20",3
"1184","2012-04-23",2.94
"1185","2012-04-24",3.09
"1186","2012-04-25",3.15
"1187","2012-04-26",3.59
"1188","2012-04-27",3.41
"1189","2012-04-30",3.36
"1190","2012-05-01",3.28
"1191","2012-05-02",3.18
"1192","2012-05-03",3.12
"1193","2012-05-04",3.1
"1194","2012-05-07",3.14
"1195","2012-05-08",3.25
"1196","2012-05-09",3.27
"1197","2012-05-10",3.5
"1198","2012-05-11",3.4
"1199","2012-05-14",3.3
"1200","2012-05-15",3.2
"1201","2012-05-16",3.15
"1202","2012-05-17",3
"1203","2012-05-18",2.88
"1204","2012-05-21",2.91
"1205","2012-05-22",2.93
"1206","2012-05-23",3.23
"1207","2012-05-24",3.48
"1208","2012-05-25",3.84
"1209","2012-05-29",3.8
"1210","2012-05-30",3.72
"1211","2012-05-31",3.75
"1212","2012-06-01",3.52
"1213","2012-06-04",3.41
"1214","2012-06-05",3.59
"1215","2012-06-06",3.71
"1216","2012-06-07",3.7
"1217","2012-06-08",3.63
"1218","2012-06-11",3.61
"1219","2012-06-12",3.84
"1220","2012-06-13",3.77
"1221","2012-06-14",3.87
"1222","2012-06-15",3.85
"1223","2012-06-18",3.75
"1224","2012-06-19",3.86
"1225","2012-06-20",4.07
"1226","2012-06-21",4.07
"1227","2012-06-22",4.02
"1228","2012-06-25",3.87
"1229","2012-06-26",4.18
"1230","2012-06-27",4.37
"1231","2012-06-28",4.66
"1232","2012-06-29",4.74
"1233","2012-07-02",4.94
"1234","2012-07-03",4.92
"1235","2012-07-05",4.63
"1236","2012-07-06",4.46
"1237","2012-07-09",4.37
"1238","2012-07-10",4.4
"1239","2012-07-11",4.4
"1240","2012-07-12",4.72
"1241","2012-07-13",4.56
"1242","2012-07-16",4.68
"1243","2012-07-17",4.62
"1244","2012-07-18",4.62
"1245","2012-07-19",4.72
"1246","2012-07-20",4.68
"1247","2012-07-23",4.54
"1248","2012-07-24",4.39
"1249","2012-07-25",4.6
"1250","2012-07-26",4.47
"1251","2012-07-27",4.79
"1252","2012-07-30",4.92
"1253","2012-07-31",4.89
"1254","2012-08-01",4.73
"1255","2012-08-02",4.78
"1256","2012-08-03",4.71
"1257","2012-08-06",4.67
"1258","2012-08-07",4.72
"1259","2012-08-08",4.72
"1260","2012-08-09",4.63
"1261","2012-08-10",4.54
"1262","2012-08-13",4.61
"1263","2012-08-14",4.62
"1264","2012-08-15",4.68
"1265","2012-08-16",4.81
"1266","2012-08-17",4.71
"1267","2012-08-20",4.79
"1268","2012-08-21",4.72
"1269","2012-08-22",4.68
"1270","2012-08-23",4.6
"1271","2012-08-24",4.61
"1272","2012-08-27",4.53
"1273","2012-08-28",4.53
"1274","2012-08-29",4.5
"1275","2012-08-30",4.4
"1276","2012-08-31",4.5
"1277","2012-09-04",4.38
"1278","2012-09-05",4.35
"1279","2012-09-06",4.29
"1280","2012-09-07",4.44
"1281","2012-09-10",4.67
"1282","2012-09-11",4.87
"1283","2012-09-12",4.69
"1284","2012-09-13",4.57
"1285","2012-09-14",4.47
"1286","2012-09-17",4.3
"1287","2012-09-18",4.35
"1288","2012-09-19",4.42
"1289","2012-09-20",4.38
"1290","2012-09-21",4.68
"1291","2012-09-24",4.47
"1292","2012-09-25",4.32
"1293","2012-09-26",4.12
"1294","2012-09-27",3.91
"1295","2012-09-28",3.95
"1296","2012-10-01",4.02
"1297","2012-10-02",3.96
"1298","2012-10-03",3.94
"1299","2012-10-04",4.15
"1300","2012-10-05",4.23
"1301","2012-10-08",4.26
"1302","2012-10-09",4.1
"1303","2012-10-10",4.2
"1304","2012-10-11",4.13
"1305","2012-10-12",3.96
"1306","2012-10-15",3.8
"1307","2012-10-16",3.86
"1308","2012-10-17",3.77
"1309","2012-10-18",3.71
"1310","2012-10-19",3.59
"1311","2012-10-22",3.55
"1312","2012-10-23",3.45
"1313","2012-10-24",3.33
"1314","2012-10-25",3.66
"1315","2012-10-26",3.68
"1316","2012-10-31",3.97
"1317","2012-11-01",3.96
"1318","2012-11-02",4
"1319","2012-11-05",3.82
"1320","2012-11-06",3.82
"1321","2012-11-07",3.68
"1322","2012-11-08",3.31
"1323","2012-11-09",3.31
"1324","2012-11-12",3.31
"1325","2012-11-13",3.31
"1326","2012-11-14",3.31
"1327","2012-11-15",3.31
"1328","2012-11-16",3.31
"1329","2012-11-19",3.31
"1330","2012-11-20",3.31
"1331","2012-11-21",3.31
"1332","2012-11-23",3.31
"1333","2012-11-26",3.31
"1334","2012-11-27",2.5
"1335","2012-11-28",2.75
"1336","2012-11-29",3.01
"1337","2012-11-30",2.99
"1338","2012-12-03",2.84
"1339","2012-12-04",2.87
"1340","2012-12-05",2.82
"1341","2012-12-06",2.8
"1342","2012-12-07",2.71
"1343","2012-12-10",2.61
"1344","2012-12-11",2.61
"1345","2012-12-12",2.57
"1346","2012-12-13",2.43
"1347","2012-12-14",2.46
"1348","2012-12-17",1.9
"1349","2012-12-18",1.71
"1350","2012-12-19",2.06
"1351","2012-12-20",2.03
"1352","2012-12-21",1.99
"1353","2012-12-24",1.99
"1354","2012-12-26",2.03
"1355","2012-12-27",2.03
"1356","2012-12-28",2.09
"1357","2012-12-31",2.01
"1358","2013-01-02",1.91
"1359","2013-01-03",1.78
"1360","2013-01-04",1.89
"1361","2013-01-07",1.95
"1362","2013-01-08",2.02
"1363","2013-01-09",2.13
"1364","2013-01-10",2.24
"1365","2013-01-11",2.35
"1366","2013-01-14",2.4
"1367","2013-01-15",2.65
"1368","2013-01-16",2.52
"1369","2013-01-17",2.47
"1370","2013-01-18",2.54
"1371","2013-01-22",2.5
"1372","2013-01-23",2.57
"1373","2013-01-24",2.77
"1374","2013-01-25",2.66
"1375","2013-01-28",2.76
"1376","2013-01-29",2.89
"1377","2013-01-30",2.79
"1378","2013-01-31",2.8
"1379","2013-02-01",2.72
"1380","2013-02-04",2.72
"1381","2013-02-05",2.77
"1382","2013-02-06",2.7
"1383","2013-02-07",2.59
"1384","2013-02-08",2.67
"1385","2013-02-11",2.63
"1386","2013-02-12",2.62
"1387","2013-02-13",2.67
"1388","2013-02-14",2.66
"1389","2013-02-15",2.8
"1390","2013-02-19",2.76
"1391","2013-02-20",2.66
"1392","2013-02-21",2.51
"1393","2013-02-22",2.68
"1394","2013-02-25",2.61
"1395","2013-02-26",2.56
"1396","2013-02-27",2.63
"1397","2013-02-28",2.6
"1398","2013-03-01",2.61
"1399","2013-03-04",2.63
"1400","2013-03-05",2.55
"1401","2013-03-06",2.63
"1402","2013-03-07",2.61
"1403","2013-03-08",2.56
"1404","2013-03-11",2.63
"1405","2013-03-12",2.62
"1406","2013-03-13",2.61
"1407","2013-03-14",2.62
"1408","2013-03-15",2.65
"1409","2013-03-18",2.57
"1410","2013-03-19",2.47
"1411","2013-03-20",2.42
"1412","2013-03-21",2.52
"1413","2013-03-22",2.52
"1414","2013-03-25",2.51
"1415","2013-03-26",2.61
"1416","2013-03-27",2.62
"1417","2013-03-28",2.52
"1418","2013-04-01",2.59
"1419","2013-04-02",2.48
"1420","2013-04-03",2.4
"1421","2013-04-04",2.45
"1422","2013-04-05",2.45
"1423","2013-04-08",2.48
"1424","2013-04-09",2.53
"1425","2013-04-10",2.56
"1426","2013-04-11",2.6
"1427","2013-04-12",2.63
"1428","2013-04-15",2.52
"1429","2013-04-16",2.53
"1430","2013-04-17",2.49
"1431","2013-04-18",2.52
"1432","2013-04-19",2.48
"1433","2013-04-22",2.51
"1434","2013-04-23",2.52
"1435","2013-04-24",2.53
"1436","2013-04-25",2.58
"1437","2013-04-26",2.61
"1438","2013-04-29",2.62
"1439","2013-04-30",2.65
"1440","2013-05-01",2.66
"1441","2013-05-02",2.79
"1442","2013-05-03",3.05
"1443","2013-05-06",2.93
"1444","2013-05-07",2.75
"1445","2013-05-08",2.79
"1446","2013-05-09",2.9
"1447","2013-05-10",2.89
"1448","2013-05-13",2.8
"1449","2013-05-14",2.94
"1450","2013-05-15",3.07
"1451","2013-05-16",3.02
"1452","2013-05-17",3.02
"1453","2013-05-20",2.97
"1454","2013-05-21",3.02
"1455","2013-05-22",2.73
"1456","2013-05-23",2.85
"1457","2013-05-24",2.76
"1458","2013-05-28",2.8
"1459","2013-05-29",2.88
"1460","2013-05-30",2.95
"1461","2013-05-31",2.92
"1462","2013-06-03",2.9
"1463","2013-06-04",2.94
"1464","2013-06-05",2.86
"1465","2013-06-06",2.9
"1466","2013-06-07",2.94
"1467","2013-06-10",2.97
"1468","2013-06-11",3.03
"1469","2013-06-12",3.05
"1470","2013-06-13",3.06
"1471","2013-06-14",3.01
"1472","2013-06-17",3
"1473","2013-06-18",2.98
"1474","2013-06-19",3.04
"1475","2013-06-20",3
"1476","2013-06-21",3.04
"1477","2013-06-24",3
"1478","2013-06-25",3.04
"1479","2013-06-26",3.16
"1480","2013-06-27",3.19
"1481","2013-06-28",3.25
"1482","2013-07-01",3.37
"1483","2013-07-02",3.18
"1484","2013-07-03",3.24
"1485","2013-07-05",3.36
"1486","2013-07-08",3.54
"1487","2013-07-09",3.62
"1488","2013-07-10",3.49
"1489","2013-07-11",3.6
"1490","2013-07-12",3.65
"1491","2013-07-15",3.61
"1492","2013-07-16",3.69
"1493","2013-07-17",3.88
"1494","2013-07-18",3.9
"1495","2013-07-19",3.96
"1496","2013-07-22",3.9
"1497","2013-07-23",3.9
"1498","2013-07-24",4.01
"1499","2013-07-25",4.12
"1500","2013-07-26",4.09
"1501","2013-07-29",4.22
"1502","2013-07-30",4.08
"1503","2013-07-31",4.04
"1504","2013-08-01",3.94
"1505","2013-08-02",4.03
"1506","2013-08-05",4.06
"1507","2013-08-06",3.95
"1508","2013-08-07",3.98
"1509","2013-08-08",3.97
"1510","2013-08-09",3.9
"1511","2013-08-12",3.71
"1512","2013-08-13",3.92
"1513","2013-08-14",3.89
"1514","2013-08-15",3.57
"1515","2013-08-16",3.56
"1516","2013-08-19",3.3
"1517","2013-08-20",3.34
"1518","2013-08-21",3.3
"1519","2013-08-22",3.32
"1520","2013-08-23",3.05
"1521","2013-08-26",3.07
"1522","2013-08-27",3.04
"1523","2013-08-28",3.05
"1524","2013-08-29",3.1
"1525","2013-08-30",3.17
"1526","2013-09-03",3.07
"1527","2013-09-04",3.2
"1528","2013-09-05",3.46
"1529","2013-09-06",3.46
"1530","2013-09-09",3.44
"1531","2013-09-10",3.44
"1532","2013-09-11",3.5
"1533","2013-09-12",3.49
"1534","2013-09-13",3.42
"1535","2013-09-16",3.4
"1536","2013-09-17",3.49
"1537","2013-09-18",3.51
"1538","2013-09-19",3.44
"1539","2013-09-20",3.36
"1540","2013-09-23",3.37
"1541","2013-09-24",3.42
"1542","2013-09-25",3.4
"1543","2013-09-26",3.33
"1544","2013-09-27",3.31
"1545","2013-09-30",3.18
"1546","2013-10-01",3.07
"1547","2013-10-02",3.57
"1548","2013-10-03",3.73
"1549","2013-10-04",3.77
"1550","2013-10-07",3.92
"1551","2013-10-08",3.67
"1552","2013-10-09",3.56
"1553","2013-10-10",3.56
"1554","2013-10-11",3.52
"1555","2013-10-14",3.53
"1556","2013-10-15",3.6
"1557","2013-10-16",3.16
"1558","2013-10-17",3.37
"1559","2013-10-18",3.2
"1560","2013-10-21",3.22
"1561","2013-10-22",3.08
"1562","2013-10-23",3.13
"1563","2013-10-24",3.08
"1564","2013-10-25",3.05
"1565","2013-10-28",3.14
"1566","2013-10-29",3.11
"1567","2013-10-30",3.04
"1568","2013-10-31",3.05
"1569","2013-11-01",3.04
"1570","2013-11-04",3.1
"1571","2013-11-05",3.05
"1572","2013-11-06",2.96
"1573","2013-11-07",2.85
"1574","2013-11-08",2.88
"1575","2013-11-11",2.99
"1576","2013-11-12",2.77
"1577","2013-11-13",2.67
"1578","2013-11-14",2.54
"1579","2013-11-15",2.67
"1580","2013-11-18",2.58
"1581","2013-11-19",2.5
"1582","2013-11-20",2.45
"1583","2013-11-21",2.37
"1584","2013-11-22",2.43
"1585","2013-11-25",2.55
"1586","2013-11-26",2.5
"1587","2013-11-27",2.46
"1588","2013-11-29",2.55
"1589","2013-12-02",2.5
"1590","2013-12-03",2.53
"1591","2013-12-04",2.74
"1592","2013-12-05",2.66
"1593","2013-12-06",2.75
"1594","2013-12-09",2.96
"1595","2013-12-10",2.88
"1596","2013-12-11",2.83
"1597","2013-12-12",2.75
"1598","2013-12-13",2.95
"1599","2013-12-16",2.89
"1600","2013-12-17",3.1
"1601","2013-12-18",3.17
"1602","2013-12-19",3.07
"1603","2013-12-20",3.08
"1604","2013-12-23",3.14
"1605","2013-12-24",3.05
"1606","2013-12-26",2.99
"1607","2013-12-27",2.98
"1608","2013-12-30",2.94
"1609","2013-12-31",2.9
"1610","2014-01-02",2.98
"1611","2014-01-03",3.03
"1612","2014-01-06",2.96
"1613","2014-01-07",2.97
"1614","2014-01-08",2.97
"1615","2014-01-09",3.12
"1616","2014-01-10",3.11
"1617","2014-01-13",3.3
"1618","2014-01-14",3.23
"1619","2014-01-15",3.19
"1620","2014-01-16",3.21
"1621","2014-01-17",3.17
"1622","2014-01-21",3.19
"1623","2014-01-22",3.38
"1624","2014-01-23",3.61
"1625","2014-01-24",3.49
"1626","2014-01-27",3.36
"1627","2014-01-28",3.21
"1628","2014-01-29",3.18
"1629","2014-01-30",3.1
"1630","2014-01-31",3.15
"1631","2014-02-03",3.01
"1632","2014-02-04",3.13
"1633","2014-02-05",3.13
"1634","2014-02-06",3.14
"1635","2014-02-07",3.07
"1636","2014-02-10",3.05
"1637","2014-02-11",3.03
"1638","2014-02-12",3.01
"1639","2014-02-13",3
"1640","2014-02-14",2.98
"1641","2014-02-18",3.08
"1642","2014-02-19",3.03
"1643","2014-02-20",3
"1644","2014-02-21",3.11
"1645","2014-02-24",3.36
"1646","2014-02-25",3.27
"1647","2014-02-26",3.23
"1648","2014-02-27",2.98
"1649","2014-02-28",2.57
"1650","2014-03-03",2.54
"1651","2014-03-04",2.58
"1652","2014-03-05",2.7
"1653","2014-03-06",2.67
"1654","2014-03-07",2.7
"1655","2014-03-10",2.68
"1656","2014-03-11",2.6
"1657","2014-03-12",2.6
"1658","2014-03-13",2.54
"1659","2014-03-14",2.51
"1660","2014-03-17",2.49
"1661","2014-03-18",2.47
"1662","2014-03-19",2.51
"1663","2014-03-20",2.51
"1664","2014-03-21",2.49
"1665","2014-03-24",2.42
"1666","2014-03-25",2.4
"1667","2014-03-26",2.24
"1668","2014-03-27",2.48
"1669","2014-03-28",2.41
"1670","2014-03-31",2.48
"1671","2014-04-01",2.39
"1672","2014-04-02",2.37
"1673","2014-04-03",2.29
"1674","2014-04-04",2.24
"1675","2014-04-07",2.21
"1676","2014-04-08",2.31
"1677","2014-04-09",2.44
"1678","2014-04-10",2.39
"1679","2014-04-11",2.51
"1680","2014-04-14",2.36
"1681","2014-04-15",2.38
"1682","2014-04-16",2.42
"1683","2014-04-17",2.42
"1684","2014-04-21",2.35
"1685","2014-04-22",2.27
"1686","2014-04-23",2.28
"1687","2014-04-24",2.28
"1688","2014-04-25",2.23
"1689","2014-04-28",2.41
"1690","2014-04-29",2.42
"1691","2014-04-30",2.4
"1692","2014-05-01",2.55
"1693","2014-05-02",2.56
"1694","2014-05-05",2.55
"1695","2014-05-06",2.44
"1696","2014-05-07",2.31
"1697","2014-05-08",2.32
"1698","2014-05-09",2.31
"1699","2014-05-12",2.35
"1700","2014-05-13",2.33
"1701","2014-05-14",2.29
"1702","2014-05-15",2.27
"1703","2014-05-16",2.37
"1704","2014-05-19",2.33
"1705","2014-05-20",2.36
"1706","2014-05-21",2.35
"1707","2014-05-22",2.45
"1708","2014-05-23",2.42
"1709","2014-05-27",2.39
"1710","2014-05-28",2.44
"1711","2014-05-29",2.46
"1712","2014-05-30",2.44
"1713","2014-06-02",2.37
"1714","2014-06-03",2.38
"1715","2014-06-04",2.35
"1716","2014-06-05",2.32
"1717","2014-06-06",2.46
"1718","2014-06-09",2.49
"1719","2014-06-10",2.49
"1720","2014-06-11",2.5
"1721","2014-06-12",2.45
"1722","2014-06-13",2.54
"1723","2014-06-16",2.46
"1724","2014-06-17",2.7
"1725","2014-06-18",2.78
"1726","2014-06-19",2.73
"1727","2014-06-20",2.67
"1728","2014-06-23",2.78
"1729","2014-06-24",2.73
"1730","2014-06-25",2.67
"1731","2014-06-26",2.65
"1732","2014-06-27",2.73
"1733","2014-06-30",2.76
"1734","2014-07-01",2.76
"1735","2014-07-02",2.76
"1736","2014-07-03",2.77
"1737","2014-07-07",2.65
"1738","2014-07-08",2.54
"1739","2014-07-09",2.54
"1740","2014-07-10",2.5
"1741","2014-07-11",2.51
"1742","2014-07-14",2.5
"1743","2014-07-15",2.43
"1744","2014-07-16",2.45
"1745","2014-07-17",2.32
"1746","2014-07-18",2.31
"1747","2014-07-21",2.31
"1748","2014-07-22",2.32
"1749","2014-07-23",2.35
"1750","2014-07-24",2.39
"1751","2014-07-25",2.31
"1752","2014-07-28",2.26
"1753","2014-07-29",2.23
"1754","2014-07-30",2.19
"1755","2014-07-31",2.15
"1756","2014-08-01",2.02
"1757","2014-08-04",1.97
"1758","2014-08-05",1.93
"1759","2014-08-06",2
"1760","2014-08-07",1.94
"1761","2014-08-08",2.01
"1762","2014-08-11",1.94
"1763","2014-08-12",1.89
"1764","2014-08-13",1.93
"1765","2014-08-14",2.12
"1766","2014-08-15",2.11
"1767","2014-08-18",2.03
"1768","2014-08-19",2
"1769","2014-08-20",1.97
"1770","2014-08-21",1.92
"1771","2014-08-22",1.89
"1772","2014-08-25",1.88
"1773","2014-08-26",1.89
"1774","2014-08-27",1.93
"1775","2014-08-28",1.92
"1776","2014-08-29",1.93
"1777","2014-09-02",1.88
"1778","2014-09-03",1.96
"1779","2014-09-04",2.02
"1780","2014-09-05",1.98
"1781","2014-09-08",1.91
"1782","2014-09-09",1.88
"1783","2014-09-10",1.99
"1784","2014-09-11",2.23
"1785","2014-09-12",2.32
"1786","2014-09-15",2.34
"1787","2014-09-16",2.27
"1788","2014-09-17",2.2
"1789","2014-09-18",2.08
"1790","2014-09-19",2.13
"1791","2014-09-22",2.04
"1792","2014-09-23",2.06
"1793","2014-09-24",2.02
"1794","2014-09-25",1.99
"1795","2014-09-26",2.08
"1796","2014-09-29",1.99
"1797","2014-09-30",1.93
"1798","2014-10-01",1.73
"1799","2014-10-02",1.69
"1800","2014-10-03",1.72
"1801","2014-10-06",1.65
"1802","2014-10-07",1.63
"1803","2014-10-08",1.62
"1804","2014-10-09",1.55
"1805","2014-10-10",1.57
"1806","2014-10-13",1.57
"1807","2014-10-14",1.43
"1808","2014-10-15",1.48
"1809","2014-10-16",1.55
"1810","2014-10-17",1.59
"1811","2014-10-20",1.65
"1812","2014-10-21",1.65
"1813","2014-10-22",1.61
"1814","2014-10-23",1.54
"1815","2014-10-24",1.67
"1816","2014-10-27",1.59
"1817","2014-10-28",1.6
"1818","2014-10-29",1.68
"1819","2014-10-30",1.67
"1820","2014-10-31",1.68
"1821","2014-11-03",1.64
"1822","2014-11-04",1.66
"1823","2014-11-05",1.74
"1824","2014-11-06",1.77
"1825","2014-11-07",1.69
"1826","2014-11-10",1.83
"1827","2014-11-11",1.88
"1828","2014-11-12",1.98
"1829","2014-11-13",1.92
"1830","2014-11-14",1.92
"1831","2014-11-17",1.89
"1832","2014-11-18",1.89
"1833","2014-11-19",1.85
"1834","2014-11-20",1.91
"1835","2014-11-21",2.05
"1836","2014-11-24",2.1
"1837","2014-11-25",2.05
"1838","2014-11-26",2.05
"1839","2014-11-28",2.01
"1840","2014-12-01",1.89
"1841","2014-12-02",1.98
"1842","2014-12-03",1.92
"1843","2014-12-04",1.84
"1844","2014-12-05",1.85
"1845","2014-12-08",1.75
"1846","2014-12-09",1.8
"1847","2014-12-10",1.82
"1848","2014-12-11",1.98
"1849","2014-12-12",1.96
"1850","2014-12-15",1.92
"1851","2014-12-16",1.91
"1852","2014-12-17",1.89
"1853","2014-12-18",2
"1854","2014-12-19",1.92
"1855","2014-12-22",1.9
"1856","2014-12-23",1.85
"1857","2014-12-24",1.88
"1858","2014-12-26",1.85
"1859","2014-12-29",1.86
"1860","2014-12-30",1.86
"1861","2014-12-31",1.9
"1862","2015-01-02",1.88
"1863","2015-01-05",1.82
"1864","2015-01-06",1.81
"1865","2015-01-07",1.78
"1866","2015-01-08",1.84
"1867","2015-01-09",1.9
"1868","2015-01-12",1.94
"1869","2015-01-13",1.98
"1870","2015-01-14",1.86
"1871","2015-01-15",1.73
"1872","2015-01-16",1.71
"1873","2015-01-20",1.7
"1874","2015-01-21",1.64
"1875","2015-01-22",1.68
"1876","2015-01-23",1.69
"1877","2015-01-26",1.71
"1878","2015-01-27",1.8
"1879","2015-01-28",1.74
"1880","2015-01-29",1.83
"1881","2015-01-30",1.75
"1882","2015-02-02",1.76
"1883","2015-02-03",1.76
"1884","2015-02-04",1.72
"1885","2015-02-05",1.74
"1886","2015-02-06",1.74
"1887","2015-02-09",1.65
"1888","2015-02-10",1.74
"1889","2015-02-11",1.72
"1890","2015-02-12",1.77
"1891","2015-02-13",1.83
"1892","2015-02-17",1.86
"1893","2015-02-18",1.83
"1894","2015-02-19",1.83
"1895","2015-02-20",1.82
"1896","2015-02-23",1.82
"1897","2015-02-24",1.83
"1898","2015-02-25",1.88
"1899","2015-02-26",1.87
"1900","2015-02-27",1.87
"1901","2015-03-02",1.81
"1902","2015-03-03",1.84
"1903","2015-03-04",1.84
"1904","2015-03-05",1.88
"1905","2015-03-06",1.83
"1906","2015-03-09",1.82
"1907","2015-03-10",1.79
"1908","2015-03-11",1.78
"1909","2015-03-12",1.76
"1910","2015-03-13",1.79
"1911","2015-03-16",1.75
"1912","2015-03-17",1.77
"1913","2015-03-18",1.76
"1914","2015-03-19",1.78
"1915","2015-03-20",1.78
"1916","2015-03-23",1.75
"1917","2015-03-24",1.67
"1918","2015-03-25",1.68
"1919","2015-03-26",1.71
"1920","2015-03-27",1.66
"1921","2015-03-30",1.66
"1922","2015-03-31",1.62
"1923","2015-04-01",1.63
"1924","2015-04-02",1.62
"1925","2015-04-06",1.61
"1926","2015-04-07",1.7
"1927","2015-04-08",1.85
"1928","2015-04-09",1.83
"1929","2015-04-10",1.81
"1930","2015-04-13",1.82
"1931","2015-04-14",1.77
"1932","2015-04-15",1.82
"1933","2015-04-16",1.86
"1934","2015-04-17",1.79
"1935","2015-04-20",1.81
"1936","2015-04-21",1.78
"1937","2015-04-22",1.77
"1938","2015-04-23",1.76
