"","date","VICI"
"362","2019-06-11",22.389999
"363","2019-06-12",22.43
"364","2019-06-13",22.540001
"365","2019-06-14",22.73
"366","2019-06-17",22.799999
"367","2019-06-18",22.75
"368","2019-06-19",22.879999
"369","2019-06-20",23.01
"370","2019-06-21",22.790001
"371","2019-06-24",22.280001
"372","2019-06-25",21.799999
"373","2019-06-26",21.58
"374","2019-06-27",21.709999
"375","2019-06-28",22.040001
"376","2019-07-01",22.290001
"377","2019-07-02",22.49
"378","2019-07-03",22.74
"379","2019-07-05",22.32
"380","2019-07-08",22.15
"381","2019-07-09",22.24
"382","2019-07-10",22.309999
"383","2019-07-11",22.08
"384","2019-07-12",22.27
"385","2019-07-15",22.49
"386","2019-07-16",22.23
"387","2019-07-17",21.889999
"388","2019-07-18",21.99
"389","2019-07-19",21.639999
"390","2019-07-22",21.57
"391","2019-07-23",21.459999
"392","2019-07-24",21.450001
"393","2019-07-25",21.280001
"394","2019-07-26",21.370001
"395","2019-07-29",21.27
"396","2019-07-30",21.49
"397","2019-07-31",21.34
"398","2019-08-01",20.969999
"399","2019-08-02",21.23
"400","2019-08-05",20.85
"401","2019-08-06",20.860001
"402","2019-08-07",20.98
"403","2019-08-08",21.190001
"404","2019-08-09",21.17
"405","2019-08-12",21.209999
"406","2019-08-13",21.26
"407","2019-08-14",20.66
"408","2019-08-15",20.57
"409","2019-08-16",20.73
"410","2019-08-19",21.110001
"411","2019-08-20",20.73
"412","2019-08-21",20.959999
"413","2019-08-22",21.27
"414","2019-08-23",21
"415","2019-08-26",21.68
"416","2019-08-27",21.780001
"417","2019-08-28",21.799999
"418","2019-08-29",22.08
"419","2019-08-30",22.16
"420","2019-09-03",22.16
"421","2019-09-04",22.18
"422","2019-09-05",22.190001
"423","2019-09-06",22.309999
"424","2019-09-09",21.950001
"425","2019-09-10",21.790001
"426","2019-09-11",21.959999
"427","2019-09-12",22
"428","2019-09-13",21.76
"429","2019-09-16",22.1
"430","2019-09-17",22.34
"431","2019-09-18",22.459999
"432","2019-09-19",22.719999
"433","2019-09-20",22.940001
"434","2019-09-23",22.92
"435","2019-09-24",22.98
"436","2019-09-25",23.040001
"437","2019-09-26",22.5
"438","2019-09-27",22.51
"439","2019-09-30",22.65
"440","2019-10-01",22.59
"441","2019-10-02",22.610001
"442","2019-10-03",22.85
"443","2019-10-04",22.950001
"444","2019-10-07",23.040001
"445","2019-10-08",23.059999
"446","2019-10-09",22.98
"447","2019-10-10",23.059999
"448","2019-10-11",22.950001
"449","2019-10-14",22.99
"450","2019-10-15",23.120001
"451","2019-10-16",23.059999
"452","2019-10-17",23.139999
"453","2019-10-18",23.139999
"454","2019-10-21",23.49
"455","2019-10-22",23.6
"456","2019-10-23",23.65
"457","2019-10-24",23.709999
"458","2019-10-25",23.66
"459","2019-10-28",23.77
"460","2019-10-29",23.74
"461","2019-10-30",23.99
"462","2019-10-31",23.549999
"463","2019-11-01",24.530001
"464","2019-11-04",24.58
"465","2019-11-05",24.059999
"466","2019-11-06",24.18
"467","2019-11-07",23.99
"468","2019-11-08",24.280001
"469","2019-11-11",24.58
"470","2019-11-12",24.379999
"471","2019-11-13",24.35
"472","2019-11-14",24.59
"473","2019-11-15",24.639999
"474","2019-11-18",24.559999
"475","2019-11-19",24.48
"476","2019-11-20",24.700001
"477","2019-11-21",24.35
"478","2019-11-22",24.32
"479","2019-11-25",24.48
"480","2019-11-26",24.6
"481","2019-11-27",24.889999
"482","2019-11-29",24.73
"483","2019-12-02",24.469999
"484","2019-12-03",24.66
"485","2019-12-04",24.48
"486","2019-12-05",24.700001
"487","2019-12-06",24.940001
"488","2019-12-09",24.92
"489","2019-12-10",24.9
"490","2019-12-11",24.690001
"491","2019-12-12",24.65
"492","2019-12-13",24.33
"493","2019-12-16",24.610001
"494","2019-12-17",24.85
"495","2019-12-18",25.030001
"496","2019-12-19",25.32
"497","2019-12-20",25.360001
"498","2019-12-23",25.34
"499","2019-12-24",25.200001
"500","2019-12-26",25.030001
"501","2019-12-27",25.24
"502","2019-12-30",25.280001
"503","2019-12-31",25.549999
"504","2020-01-02",25.280001
"505","2020-01-03",25.299999
"506","2020-01-06",25.040001
"507","2020-01-07",24.940001
"508","2020-01-08",25.1
"509","2020-01-09",25.35
"510","2020-01-10",25.370001
"511","2020-01-13",25.35
"512","2020-01-14",25.469999
"513","2020-01-15",25.98
"514","2020-01-16",26.190001
"515","2020-01-17",26.27
"516","2020-01-21",26.370001
"517","2020-01-22",26.549999
"518","2020-01-23",26.610001
"519","2020-01-24",26.65
"520","2020-01-27",26.370001
"521","2020-01-28",26.309999
"522","2020-01-29",26.73
"523","2020-01-30",26.83
"524","2020-01-31",26.799999
"525","2020-02-03",26.85
"526","2020-02-04",27.030001
"527","2020-02-05",26.959999
"528","2020-02-06",27.15
"529","2020-02-07",27.120001
"530","2020-02-10",27.48
"531","2020-02-11",27.690001
"532","2020-02-12",27.719999
"533","2020-02-13",27.889999
"534","2020-02-14",28.110001
"535","2020-02-18",27.879999
"536","2020-02-19",27.469999
"537","2020-02-20",28.129999
"538","2020-02-21",28.15
"539","2020-02-24",27.5
"540","2020-02-25",26.690001
"541","2020-02-26",25.639999
"542","2020-02-27",24.799999
"543","2020-02-28",25.059999
"544","2020-03-02",24.66
"545","2020-03-03",24.719999
"546","2020-03-04",25.65
"547","2020-03-05",24.9
"548","2020-03-06",24.219999
"549","2020-03-09",21.67
"550","2020-03-10",23.02
"551","2020-03-11",20.620001
"552","2020-03-12",16.23
"553","2020-03-13",17.6
"554","2020-03-16",12.56
"555","2020-03-17",13.02
"556","2020-03-18",11.2
"557","2020-03-19",11.49
"558","2020-03-20",12.31
"559","2020-03-23",11.74
"560","2020-03-24",13.11
"561","2020-03-25",15.43
"562","2020-03-26",16.15
"563","2020-03-27",16.110001
"564","2020-03-30",16.040001
"565","2020-03-31",16.639999
"566","2020-04-01",15.04
"567","2020-04-02",14.83
"568","2020-04-03",13.78
"569","2020-04-06",14.26
"570","2020-04-07",14.52
"571","2020-04-08",15.92
"572","2020-04-09",17.16
"573","2020-04-13",16.58
"574","2020-04-14",16.98
"575","2020-04-15",16.09
"576","2020-04-16",15.75
"577","2020-04-17",16.09
"578","2020-04-20",15.68
"579","2020-04-21",15.35
"580","2020-04-22",15.5
"581","2020-04-23",15.28
"582","2020-04-24",15.58
"583","2020-04-27",16.309999
"584","2020-04-28",16.780001
"585","2020-04-29",17.9
"586","2020-04-30",17.42
"587","2020-05-01",16.559999
"588","2020-05-04",16.379999
"589","2020-05-05",16.43
"590","2020-05-06",16.25
"591","2020-05-07",16.57
"592","2020-05-08",17.09
"593","2020-05-11",16.700001
"594","2020-05-12",15.77
"595","2020-05-13",14.87
"596","2020-05-14",15.19
"597","2020-05-15",15.3
"598","2020-05-18",16.52
"599","2020-05-19",17.24
"600","2020-05-20",17.92
"601","2020-05-21",18.33
"602","2020-05-22",18.83
"603","2020-05-26",19.83
"604","2020-05-27",20.059999
"605","2020-05-28",19.379999
"606","2020-05-29",19.620001
"607","2020-06-01",20.6
"608","2020-06-02",20.459999
"609","2020-06-03",21.91
"610","2020-06-04",22.23
"611","2020-06-05",22.99
"612","2020-06-08",22.83
"613","2020-06-09",22
"614","2020-06-10",21.15
"615","2020-06-11",20.51
"616","2020-06-12",22.290001
"617","2020-06-15",22.83
"618","2020-06-16",22.370001
"619","2020-06-17",22.9
"620","2020-06-18",22.6
"621","2020-06-19",22.48
"622","2020-06-22",21.790001
"623","2020-06-23",22.059999
"624","2020-06-24",21.08
"625","2020-06-25",21.059999
"626","2020-06-26",20.030001
"627","2020-06-29",20
"628","2020-06-30",20.190001
"629","2020-07-01",20.700001
"630","2020-07-02",20.860001
"631","2020-07-06",20.219999
"632","2020-07-07",19.99
"633","2020-07-08",20.200001
"634","2020-07-09",19.790001
"635","2020-07-10",19.959999
"636","2020-07-13",19.75
"637","2020-07-14",19.68
"638","2020-07-15",21.190001
"639","2020-07-16",21.059999
"640","2020-07-17",21.549999
"641","2020-07-20",21.129999
"642","2020-07-21",21.469999
"643","2020-07-22",22.26
"644","2020-07-23",21.6
"645","2020-07-24",21.030001
"646","2020-07-27",20.77
"647","2020-07-28",20.709999
"648","2020-07-29",21.42
"649","2020-07-30",21.66
"650","2020-07-31",21.709999
"651","2020-08-03",22
"652","2020-08-04",22.700001
"653","2020-08-05",22.360001
"654","2020-08-06",22.700001
"655","2020-08-07",22.879999
"656","2020-08-10",23.129999
"657","2020-08-11",23.27
"658","2020-08-12",23.34
"659","2020-08-13",23.02
"660","2020-08-14",22.93
"661","2020-08-17",23.190001
"662","2020-08-18",22.98
"663","2020-08-19",23.110001
"664","2020-08-20",23.110001
"665","2020-08-21",22.52
"666","2020-08-24",22.99
"667","2020-08-25",22.9
"668","2020-08-26",22.780001
"669","2020-08-27",23.139999
"670","2020-08-28",22.98
"671","2020-08-31",22.34
"672","2020-09-01",23.370001
"673","2020-09-02",23.59
"674","2020-09-03",22.92
"675","2020-09-04",22.879999
"676","2020-09-08",23.280001
"677","2020-09-09",23.77
"678","2020-09-10",23.75
"679","2020-09-11",24.059999
"680","2020-09-14",24.809999
"681","2020-09-15",25.42
"682","2020-09-16",25.1
"683","2020-09-17",24.469999
"684","2020-09-18",23.809999
"685","2020-09-21",23.01
"686","2020-09-22",23.26
"687","2020-09-23",22.809999
"688","2020-09-24",23.030001
"689","2020-09-25",23.559999
"690","2020-09-28",24.190001
"691","2020-09-29",23.389999
"692","2020-09-30",23.370001
"693","2020-10-01",23.719999
"694","2020-10-02",24.059999
"695","2020-10-05",24.25
"696","2020-10-06",23.85
"697","2020-10-07",23.719999
"698","2020-10-08",24.02
"699","2020-10-09",23.639999
"700","2020-10-12",23.870001
"701","2020-10-13",23.709999
"702","2020-10-14",23.68
"703","2020-10-15",23.940001
"704","2020-10-16",23.68
"705","2020-10-19",23.15
"706","2020-10-20",23.27
"707","2020-10-21",23.43
"708","2020-10-22",23.9
"709","2020-10-23",24.110001
"710","2020-10-26",23.389999
"711","2020-10-27",22.629999
"712","2020-10-28",22.540001
"713","2020-10-29",23.25
"714","2020-10-30",22.950001
"715","2020-11-02",23.639999
"716","2020-11-03",23.92
"717","2020-11-04",24.48
"718","2020-11-05",24.129999
"719","2020-11-06",23.98
"720","2020-11-09",23.82
"721","2020-11-10",25.280001
"722","2020-11-11",25.4
"723","2020-11-12",24.9
"724","2020-11-13",25.809999
"725","2020-11-16",26.200001
"726","2020-11-17",26.43
"727","2020-11-18",25.809999
"728","2020-11-19",25.870001
"729","2020-11-20",25.870001
"730","2020-11-23",26.09
"731","2020-11-24",26.110001
"732","2020-11-25",25.5
"733","2020-11-27",25.68
