"","date","SREV"
"997","2015-03-12",3.4
"998","2015-03-13",3.29
"999","2015-03-16",3.34
"1000","2015-03-17",3.28
"1001","2015-03-18",3.39
"1002","2015-03-19",3.45
"1003","2015-03-20",3.51
"1004","2015-03-23",3.54
"1005","2015-03-24",3.57
"1006","2015-03-25",3.49
"1007","2015-03-26",3.42
"1008","2015-03-27",3.34
"1009","2015-03-30",3.15
"1010","2015-03-31",3.1
"1011","2015-04-01",3.1
"1012","2015-04-02",3.16
"1013","2015-04-06",3.12
"1014","2015-04-07",3.29
"1015","2015-04-08",3.27
"1016","2015-04-09",3.26
"1017","2015-04-10",3.31
"1018","2015-04-13",3.3
"1019","2015-04-14",3.28
"1020","2015-04-15",3.29
"1021","2015-04-16",3.24
"1022","2015-04-17",3.06
"1023","2015-04-20",3.2
"1024","2015-04-21",3.33
"1025","2015-04-22",3.35
"1026","2015-04-23",3.38
"1027","2015-04-24",3.46
"1028","2015-04-27",3.37
"1029","2015-04-28",3.69
"1030","2015-04-29",3.7
"1031","2015-04-30",3.57
"1032","2015-05-01",3.61
"1033","2015-05-04",3.68
"1034","2015-05-05",3.6
"1035","2015-05-06",3.74
"1036","2015-05-07",3.75
"1037","2015-05-08",4.35
"1038","2015-05-11",4.4
"1039","2015-05-12",4.22
"1040","2015-05-13",4.17
"1041","2015-05-14",4.11
"1042","2015-05-15",4.51
"1043","2015-05-18",4.58
"1044","2015-05-19",4.6
"1045","2015-05-20",4.6
"1046","2015-05-21",4.57
"1047","2015-05-22",4.6
"1048","2015-05-26",4.47
"1049","2015-05-27",4.44
"1050","2015-05-28",4.42
"1051","2015-05-29",4.38
"1052","2015-06-01",4.5
"1053","2015-06-02",4.56
"1054","2015-06-03",4.68
"1055","2015-06-04",4.63
"1056","2015-06-05",4.64
"1057","2015-06-08",4.57
"1058","2015-06-09",4.53
"1059","2015-06-10",4.73
"1060","2015-06-11",4.77
"1061","2015-06-12",4.85
"1062","2015-06-15",4.75
"1063","2015-06-16",4.78
"1064","2015-06-17",4.79
"1065","2015-06-18",4.79
"1066","2015-06-19",5
"1067","2015-06-22",4.96
"1068","2015-06-23",4.97
"1069","2015-06-24",5.2
"1070","2015-06-25",5.47
"1071","2015-06-26",5.28
"1072","2015-06-29",5.3
"1073","2015-06-30",5.47
"1074","2015-07-01",5.62
"1075","2015-07-02",5.39
"1076","2015-07-06",5.36
"1077","2015-07-07",5.37
"1078","2015-07-08",5.67
"1079","2015-07-09",5.69
"1080","2015-07-10",5.89
"1081","2015-07-13",6.08
"1082","2015-07-14",6.02
"1083","2015-07-15",5.66
"1084","2015-07-16",5.6
"1085","2015-07-17",5.55
"1086","2015-07-20",5.46
"1087","2015-07-21",5.52
"1088","2015-07-22",5.46
"1089","2015-07-23",5.29
"1090","2015-07-24",5.19
"1091","2015-07-27",5.09
"1092","2015-07-28",5.08
"1093","2015-07-29",5
"1094","2015-07-30",5.14
"1095","2015-07-31",5.3
"1096","2015-08-03",5.1
"1097","2015-08-04",5.1
"1098","2015-08-05",5.03
"1099","2015-08-06",4.78
"1100","2015-08-07",5.7
"1101","2015-08-10",5.78
"1102","2015-08-11",5.7
"1103","2015-08-12",5.44
"1104","2015-08-13",5.72
"1105","2015-08-14",5.71
"1106","2015-08-17",5.67
"1107","2015-08-18",5.41
"1108","2015-08-19",5.26
"1109","2015-08-20",5.05
"1110","2015-08-21",5.1
"1111","2015-08-24",4.97
"1112","2015-08-25",4.82
"1113","2015-08-26",4.9
"1114","2015-08-27",4.8
"1115","2015-08-28",4.82
"1116","2015-08-31",4.74
"1117","2015-09-01",4.5
"1118","2015-09-02",4.53
"1119","2015-09-03",4.49
"1120","2015-09-04",4.44
"1121","2015-09-08",4.41
"1122","2015-09-09",4.3
"1123","2015-09-10",4.35
"1124","2015-09-11",4.42
"1125","2015-09-14",4.35
"1126","2015-09-15",4.36
"1127","2015-09-16",4.35
"1128","2015-09-17",4.37
"1129","2015-09-18",4.35
"1130","2015-09-21",4.51
"1131","2015-09-22",4.41
"1132","2015-09-23",4.38
"1133","2015-09-24",4.31
"1134","2015-09-25",4.2
"1135","2015-09-28",4.11
"1136","2015-09-29",4
"1137","2015-09-30",4
"1138","2015-10-01",4
"1139","2015-10-02",4.1
"1140","2015-10-05",4.34
"1141","2015-10-06",4.24
"1142","2015-10-07",4.44
"1143","2015-10-08",4.5
"1144","2015-10-09",4.49
"1145","2015-10-12",4.35
"1146","2015-10-13",4.47
"1147","2015-10-14",4.3
"1148","2015-10-15",4.61
"1149","2015-10-16",4.43
"1150","2015-10-19",4.46
"1151","2015-10-20",4.1
"1152","2015-10-21",4.22
"1153","2015-10-22",4.44
"1154","2015-10-23",4.66
"1155","2015-10-26",4.65
"1156","2015-10-27",4.45
"1157","2015-10-28",4.77
"1158","2015-10-29",4.46
"1159","2015-10-30",4.27
"1160","2015-11-02",4.31
"1161","2015-11-03",4.58
"1162","2015-11-04",4.71
"1163","2015-11-05",4.67
"1164","2015-11-06",5.22
"1165","2015-11-09",5.19
"1166","2015-11-10",5.25
"1167","2015-11-11",5.16
"1168","2015-11-12",5.06
"1169","2015-11-13",5.02
"1170","2015-11-16",5.03
"1171","2015-11-17",4.95
"1172","2015-11-18",4.94
"1173","2015-11-19",4.82
"1174","2015-11-20",5.01
"1175","2015-11-23",5.1
"1176","2015-11-24",5.24
"1177","2015-11-25",5.24
"1178","2015-11-27",5.24
"1179","2015-11-30",5.4
"1180","2015-12-01",5.45
"1181","2015-12-02",5.31
"1182","2015-12-03",5.25
"1183","2015-12-04",5.25
"1184","2015-12-07",4.97
"1185","2015-12-08",4.86
"1186","2015-12-09",4.72
"1187","2015-12-10",4.58
"1188","2015-12-11",4.54
"1189","2015-12-14",4.5
"1190","2015-12-15",4.55
"1191","2015-12-16",4.63
"1192","2015-12-17",4.51
"1193","2015-12-18",4.5
"1194","2015-12-21",4.53
"1195","2015-12-22",4.54
"1196","2015-12-23",4.65
"1197","2015-12-24",4.62
"1198","2015-12-28",4.47
"1199","2015-12-29",4.56
"1200","2015-12-30",4.6
"1201","2015-12-31",4.61
"1202","2016-01-04",4.36
"1203","2016-01-05",4.33
"1204","2016-01-06",4.31
"1205","2016-01-07",4.16
"1206","2016-01-08",4.08
"1207","2016-01-11",4.28
"1208","2016-01-12",4.18
"1209","2016-01-13",4.08
"1210","2016-01-14",4.21
"1211","2016-01-15",4.11
"1212","2016-01-19",4.1
"1213","2016-01-20",3.88
"1214","2016-01-21",4.04
"1215","2016-01-22",4.21
"1216","2016-01-25",3.94
"1217","2016-01-26",3.91
"1218","2016-01-27",3.78
"1219","2016-01-28",3.78
"1220","2016-01-29",3.87
"1221","2016-02-01",3.86
"1222","2016-02-02",3.72
"1223","2016-02-03",3.71
"1224","2016-02-04",3.69
"1225","2016-02-05",3.46
"1226","2016-02-08",3.58
"1227","2016-02-09",3.51
"1228","2016-02-10",3.61
"1229","2016-02-11",3.61
"1230","2016-02-12",3.66
"1231","2016-02-16",3.79
"1232","2016-02-17",3.9
"1233","2016-02-18",3.96
"1234","2016-02-19",4.11
"1235","2016-02-22",4.15
"1236","2016-02-23",3.78
"1237","2016-02-24",3.78
"1238","2016-02-25",3.78
"1239","2016-02-26",3.86
"1240","2016-02-29",4.06
"1241","2016-03-01",4.17
"1242","2016-03-02",4.29
"1243","2016-03-03",4.31
"1244","2016-03-04",4.32
"1245","2016-03-07",4.46
"1246","2016-03-08",4.22
"1247","2016-03-09",4.25
"1248","2016-03-10",4.13
"1249","2016-03-11",4.25
"1250","2016-03-14",4.18
"1251","2016-03-15",4.06
"1252","2016-03-16",4.19
"1253","2016-03-17",4.31
"1254","2016-03-18",4.37
"1255","2016-03-21",4.32
"1256","2016-03-22",4.48
"1257","2016-03-23",4.21
"1258","2016-03-24",4.12
"1259","2016-03-28",4.11
"1260","2016-03-29",4.19
"1261","2016-03-30",4.24
"1262","2016-03-31",4.26
"1263","2016-04-01",4.24
"1264","2016-04-04",4.21
"1265","2016-04-05",4.15
"1266","2016-04-06",4.21
"1267","2016-04-07",4.08
"1268","2016-04-08",4.08
"1269","2016-04-11",3.87
"1270","2016-04-12",3.91
"1271","2016-04-13",4.08
"1272","2016-04-14",4.11
"1273","2016-04-15",4.14
"1274","2016-04-18",4.21
"1275","2016-04-19",4.18
"1276","2016-04-20",4.19
"1277","2016-04-21",4.24
"1278","2016-04-22",4.22
"1279","2016-04-25",4.15
"1280","2016-04-26",4.19
"1281","2016-04-27",4.19
"1282","2016-04-28",4.07
"1283","2016-04-29",4.03
"1284","2016-05-02",4.12
"1285","2016-05-03",3.9
"1286","2016-05-04",3.91
"1287","2016-05-05",3.9
"1288","2016-05-06",3.79
"1289","2016-05-09",3.73
"1290","2016-05-10",3.79
"1291","2016-05-11",3.78
"1292","2016-05-12",3.75
"1293","2016-05-13",3.72
"1294","2016-05-16",3.7
"1295","2016-05-17",3.58
"1296","2016-05-18",3.62
"1297","2016-05-19",3.61
"1298","2016-05-20",3.69
"1299","2016-05-23",3.67
"1300","2016-05-24",3.68
"1301","2016-05-25",3.73
"1302","2016-05-26",3.71
"1303","2016-05-27",3.72
"1304","2016-05-31",3.72
"1305","2016-06-01",3.76
"1306","2016-06-02",4.04
"1307","2016-06-03",3.97
"1308","2016-06-06",4.04
"1309","2016-06-07",3.99
"1310","2016-06-08",4.03
"1311","2016-06-09",4.02
"1312","2016-06-10",4.04
"1313","2016-06-13",4.05
"1314","2016-06-14",4
"1315","2016-06-15",4.12
"1316","2016-06-16",4.15
"1317","2016-06-17",4.29
"1318","2016-06-20",4.24
"1319","2016-06-21",4.14
"1320","2016-06-22",4.1
"1321","2016-06-23",4.12
"1322","2016-06-24",3.94
"1323","2016-06-27",3.76
"1324","2016-06-28",3.79
"1325","2016-06-29",3.88
"1326","2016-06-30",4.03
"1327","2016-07-01",4.08
"1328","2016-07-05",3.97
"1329","2016-07-06",3.99
"1330","2016-07-07",4.05
"1331","2016-07-08",4.12
"1332","2016-07-11",4.06
"1333","2016-07-12",4.17
"1334","2016-07-13",4.17
"1335","2016-07-14",4.24
"1336","2016-07-15",4.37
"1337","2016-07-18",4.21
"1338","2016-07-19",4.26
"1339","2016-07-20",4.3
"1340","2016-07-21",4.29
"1341","2016-07-22",4.37
"1342","2016-07-25",4.29
"1343","2016-07-26",4.41
"1344","2016-07-27",4.4
"1345","2016-07-28",4.48
"1346","2016-07-29",4.52
"1347","2016-08-01",4.59
"1348","2016-08-02",4.67
"1349","2016-08-03",4.68
"1350","2016-08-04",4.63
"1351","2016-08-05",4.7
"1352","2016-08-08",4.7
"1353","2016-08-09",5.02
"1354","2016-08-10",5.04
"1355","2016-08-11",5.11
"1356","2016-08-12",5.02
"1357","2016-08-15",5.11
"1358","2016-08-16",5.14
"1359","2016-08-17",5.03
"1360","2016-08-18",5.03
"1361","2016-08-19",5.01
"1362","2016-08-22",5
"1363","2016-08-23",5.06
"1364","2016-08-24",5.09
"1365","2016-08-25",5.11
"1366","2016-08-26",5.1
"1367","2016-08-29",5.09
"1368","2016-08-30",5.1
"1369","2016-08-31",5.06
"1370","2016-09-01",5.09
"1371","2016-09-02",5.1
"1372","2016-09-06",5.03
"1373","2016-09-07",4.99
"1374","2016-09-08",4.98
"1375","2016-09-09",4.79
"1376","2016-09-12",4.88
"1377","2016-09-13",4.75
"1378","2016-09-14",4.7
"1379","2016-09-15",4.71
"1380","2016-09-16",4.75
"1381","2016-09-19",4.7
"1382","2016-09-20",4.73
"1383","2016-09-21",4.85
"1384","2016-09-22",4.99
"1385","2016-09-23",4.96
"1386","2016-09-26",4.86
"1387","2016-09-27",4.92
"1388","2016-09-28",4.92
"1389","2016-09-29",4.81
"1390","2016-09-30",4.88
"1391","2016-10-03",4.83
"1392","2016-10-04",4.79
"1393","2016-10-05",4.75
"1394","2016-10-06",4.73
"1395","2016-10-07",4.75
"1396","2016-10-10",4.81
"1397","2016-10-11",4.77
"1398","2016-10-12",4.79
"1399","2016-10-13",4.78
"1400","2016-10-14",4.8
"1401","2016-10-17",4.81
"1402","2016-10-18",4.82
"1403","2016-10-19",4.86
"1404","2016-10-20",4.81
"1405","2016-10-21",4.8
"1406","2016-10-24",4.86
"1407","2016-10-25",4.78
"1408","2016-10-26",4.79
"1409","2016-10-27",4.83
"1410","2016-10-28",4.76
"1411","2016-10-31",4.75
"1412","2016-11-01",4.75
"1413","2016-11-02",4.65
"1414","2016-11-03",4.51
"1415","2016-11-04",4.43
"1416","2016-11-07",4.65
"1417","2016-11-08",4.74
"1418","2016-11-09",4.91
"1419","2016-11-10",5.35
"1420","2016-11-11",5.65
"1421","2016-11-14",5.51
"1422","2016-11-15",5.57
"1423","2016-11-16",5.6
"1424","2016-11-17",5.82
"1425","2016-11-18",5.9
"1426","2016-11-21",5.85
"1427","2016-11-22",5.91
"1428","2016-11-23",5.94
"1429","2016-11-25",5.95
"1430","2016-11-28",5.87
"1431","2016-11-29",5.92
"1432","2016-11-30",5.93
"1433","2016-12-01",5.9
"1434","2016-12-02",5.85
"1435","2016-12-05",5.89
"1436","2016-12-06",5.91
"1437","2016-12-07",5.99
"1438","2016-12-08",6.15
"1439","2016-12-09",5.88
"1440","2016-12-12",5.84
"1441","2016-12-13",5.89
"1442","2016-12-14",5.76
"1443","2016-12-15",5.68
"1444","2016-12-16",5.74
"1445","2016-12-19",5.72
"1446","2016-12-20",5.87
"1447","2016-12-21",5.69
"1448","2016-12-22",5.62
"1449","2016-12-23",5.54
"1450","2016-12-27",5.6
"1451","2016-12-28",5.57
"1452","2016-12-29",5.59
"1453","2016-12-30",5.68
"1454","2017-01-03",5.67
"1455","2017-01-04",5.66
"1456","2017-01-05",5.66
"1457","2017-01-06",5.67
"1458","2017-01-09",5.66
"1459","2017-01-10",5.7
"1460","2017-01-11",5.77
"1461","2017-01-12",5.52
"1462","2017-01-13",5.55
"1463","2017-01-17",5.43
"1464","2017-01-18",5.45
"1465","2017-01-19",5.34
"1466","2017-01-20",5.31
"1467","2017-01-23",5.3
"1468","2017-01-24",5.46
"1469","2017-01-25",5.51
"1470","2017-01-26",5.4
"1471","2017-01-27",5.46
"1472","2017-01-30",5.32
"1473","2017-01-31",5.3
"1474","2017-02-01",5.3
"1475","2017-02-02",5.29
"1476","2017-02-03",5.37
"1477","2017-02-06",5.35
"1478","2017-02-07",5.3
"1479","2017-02-08",5.17
"1480","2017-02-09",5.36
"1481","2017-02-10",5.64
"1482","2017-02-13",5.7
"1483","2017-02-14",5.75
"1484","2017-02-15",5.81
"1485","2017-02-16",5.76
"1486","2017-02-17",5.83
"1487","2017-02-21",6.05
"1488","2017-02-22",4.18
"1489","2017-02-23",3.99
"1490","2017-02-24",4.01
"1491","2017-02-27",4
"1492","2017-02-28",3.94
"1493","2017-03-01",3.94
"1494","2017-03-02",3.82
"1495","2017-03-03",3.76
"1496","2017-03-06",3.65
"1497","2017-03-07",3.69
"1498","2017-03-08",3.68
"1499","2017-03-09",3.66
"1500","2017-03-10",3.72
"1501","2017-03-13",3.75
"1502","2017-03-14",3.76
"1503","2017-03-15",3.76
"1504","2017-03-16",3.77
"1505","2017-03-17",3.83
"1506","2017-03-20",3.73
"1507","2017-03-21",3.64
"1508","2017-03-22",3.58
"1509","2017-03-23",3.62
"1510","2017-03-24",3.69
"1511","2017-03-27",3.7
"1512","2017-03-28",3.77
"1513","2017-03-29",3.77
"1514","2017-03-30",3.79
"1515","2017-03-31",3.88
"1516","2017-04-03",3.74
"1517","2017-04-04",3.69
"1518","2017-04-05",3.55
"1519","2017-04-06",3.55
"1520","2017-04-07",3.7
"1521","2017-04-10",3.65
"1522","2017-04-11",3.7
"1523","2017-04-12",3.61
"1524","2017-04-13",3.57
"1525","2017-04-17",3.58
"1526","2017-04-18",3.62
"1527","2017-04-19",3.65
"1528","2017-04-20",3.65
"1529","2017-04-21",3.62
"1530","2017-04-24",3.61
"1531","2017-04-25",3.61
"1532","2017-04-26",3.71
"1533","2017-04-27",3.78
"1534","2017-04-28",3.76
"1535","2017-05-01",3.75
"1536","2017-05-02",3.71
"1537","2017-05-03",3.67
"1538","2017-05-04",3.7
"1539","2017-05-05",3.76
"1540","2017-05-08",3.85
"1541","2017-05-09",3.29
"1542","2017-05-10",3.4
"1543","2017-05-11",3.31
"1544","2017-05-12",3.28
"1545","2017-05-15",3.36
"1546","2017-05-16",3.31
"1547","2017-05-17",3.18
"1548","2017-05-18",3.18
"1549","2017-05-19",3.17
"1550","2017-05-22",3.27
"1551","2017-05-23",3.4
"1552","2017-05-24",3.49
"1553","2017-05-25",3.55
"1554","2017-05-26",3.5
"1555","2017-05-30",3.46
"1556","2017-05-31",3.46
"1557","2017-06-01",3.66
"1558","2017-06-02",3.6
"1559","2017-06-05",3.47
"1560","2017-06-06",3.5
"1561","2017-06-07",3.51
"1562","2017-06-08",3.67
"1563","2017-06-09",3.56
"1564","2017-06-12",3.66
"1565","2017-06-13",3.73
"1566","2017-06-14",3.86
"1567","2017-06-15",3.64
"1568","2017-06-16",3.58
"1569","2017-06-19",3.64
"1570","2017-06-20",3.54
"1571","2017-06-21",3.56
"1572","2017-06-22",3.58
"1573","2017-06-23",3.7
"1574","2017-06-26",3.82
"1575","2017-06-27",3.75
"1576","2017-06-28",3.96
"1577","2017-06-29",3.9
"1578","2017-06-30",3.88
"1579","2017-07-03",3.91
"1580","2017-07-05",3.77
"1581","2017-07-06",3.79
"1582","2017-07-07",3.89
"1583","2017-07-10",3.85
"1584","2017-07-11",3.83
"1585","2017-07-12",3.89
"1586","2017-07-13",3.85
"1587","2017-07-14",3.86
"1588","2017-07-17",3.94
"1589","2017-07-18",3.81
"1590","2017-07-19",3.81
"1591","2017-07-20",3.81
"1592","2017-07-21",3.75
"1593","2017-07-24",3.79
"1594","2017-07-25",3.85
"1595","2017-07-26",3.86
"1596","2017-07-27",3.8
"1597","2017-07-28",3.8
"1598","2017-07-31",3.8
"1599","2017-08-01",3.83
"1600","2017-08-02",3.82
"1601","2017-08-03",3.81
"1602","2017-08-04",3.75
"1603","2017-08-07",3.76
"1604","2017-08-08",3.76
"1605","2017-08-09",3.66
"1606","2017-08-10",3.52
"1607","2017-08-11",3.55
"1608","2017-08-14",3.55
"1609","2017-08-15",3.5
"1610","2017-08-16",3.42
"1611","2017-08-17",3.24
"1612","2017-08-18",3.28
"1613","2017-08-21",3.3
"1614","2017-08-22",3.36
"1615","2017-08-23",3.41
"1616","2017-08-24",3.66
"1617","2017-08-25",3.66
"1618","2017-08-28",3.65
"1619","2017-08-29",3.7
"1620","2017-08-30",3.56
"1621","2017-08-31",3.52
"1622","2017-09-01",3.56
"1623","2017-09-05",3.59
"1624","2017-09-06",3.37
"1625","2017-09-07",3.54
"1626","2017-09-08",3.47
"1627","2017-09-11",3.53
"1628","2017-09-12",3.65
"1629","2017-09-13",3.69
"1630","2017-09-14",3.71
"1631","2017-09-15",3.58
"1632","2017-09-18",3.53
"1633","2017-09-19",3.42
"1634","2017-09-20",3.5
"1635","2017-09-21",3.48
"1636","2017-09-22",3.48
"1637","2017-09-25",3.41
"1638","2017-09-26",3.37
"1639","2017-09-27",3.48
"1640","2017-09-28",3.48
"1641","2017-09-29",3.46
"1642","2017-10-02",3.52
"1643","2017-10-03",3.48
"1644","2017-10-04",3.47
"1645","2017-10-05",3.51
"1646","2017-10-06",3.55
"1647","2017-10-09",3.52
"1648","2017-10-10",3.54
"1649","2017-10-11",3.55
"1650","2017-10-12",3.54
"1651","2017-10-13",3.55
"1652","2017-10-16",3.6
"1653","2017-10-17",3.6
"1654","2017-10-18",3.55
"1655","2017-10-19",3.61
"1656","2017-10-20",3.59
"1657","2017-10-23",3.5
"1658","2017-10-24",3.5
"1659","2017-10-25",3.49
"1660","2017-10-26",3.5
"1661","2017-10-27",3.51
"1662","2017-10-30",3.48
"1663","2017-10-31",3.48
"1664","2017-11-01",3.48
"1665","2017-11-02",3.52
"1666","2017-11-03",3.53
"1667","2017-11-06",3.54
"1668","2017-11-07",3.46
"1669","2017-11-08",3.22
"1670","2017-11-09",2.87
"1671","2017-11-10",2.81
"1672","2017-11-13",2.78
"1673","2017-11-14",2.76
"1674","2017-11-15",2.64
"1675","2017-11-16",2.87
"1676","2017-11-17",3.02
"1677","2017-11-20",3.02
"1678","2017-11-21",3.02
"1679","2017-11-22",3.02
"1680","2017-11-24",3.05
"1681","2017-11-27",2.99
"1682","2017-11-28",2.97
"1683","2017-11-29",2.93
"1684","2017-11-30",2.87
"1685","2017-12-01",2.87
"1686","2017-12-04",2.89
"1687","2017-12-05",2.86
"1688","2017-12-06",2.82
"1689","2017-12-07",2.85
"1690","2017-12-08",2.87
"1691","2017-12-11",2.96
"1692","2017-12-12",3.05
"1693","2017-12-13",3.01
"1694","2017-12-14",3.1
"1695","2017-12-15",3.03
"1696","2017-12-18",3.09
"1697","2017-12-19",3.12
"1698","2017-12-20",3.1
"1699","2017-12-21",3.15
"1700","2017-12-22",3.18
"1701","2017-12-26",3.19
"1702","2017-12-27",3.17
"1703","2017-12-28",3.18
"1704","2017-12-29",3.09
"1705","2018-01-02",3.18
"1706","2018-01-03",3.2
"1707","2018-01-04",3.29
"1708","2018-01-05",3.37
"1709","2018-01-08",3.38
"1710","2018-01-09",3.36
"1711","2018-01-10",3.37
"1712","2018-01-11",3.42
"1713","2018-01-12",3.43
"1714","2018-01-16",3.33
"1715","2018-01-17",3.39
"1716","2018-01-18",3.32
"1717","2018-01-19",3.33
"1718","2018-01-22",3.43
"1719","2018-01-23",3.47
"1720","2018-01-24",3.46
"1721","2018-01-25",3.55
"1722","2018-01-26",3.5
"1723","2018-01-29",3.48
"1724","2018-01-30",3.46
"1725","2018-01-31",3.4
"1726","2018-02-01",3.4
"1727","2018-02-02",3.37
"1728","2018-02-05",3.12
"1729","2018-02-06",3.17
"1730","2018-02-07",3.22
"1731","2018-02-08",3.17
"1732","2018-02-09",3.18
"1733","2018-02-12",3.3
"1734","2018-02-13",3.49
"1735","2018-02-14",3.46
"1736","2018-02-15",3.55
"1737","2018-02-16",3.69
"1738","2018-02-20",3.63
"1739","2018-02-21",3.7
"1740","2018-02-22",3.76
"1741","2018-02-23",3.75
"1742","2018-02-26",3.79
"1743","2018-02-27",3.77
"1744","2018-02-28",3.66
"1745","2018-03-01",3.71
"1746","2018-03-02",3.8
"1747","2018-03-05",3.79
"1748","2018-03-06",3.94
"1749","2018-03-07",3.98
"1750","2018-03-08",4
"1751","2018-03-09",4.08
"1752","2018-03-12",4.06
"1753","2018-03-13",4.01
"1754","2018-03-14",4.03
"1755","2018-03-15",3.97
"1756","2018-03-16",3.97
"1757","2018-03-19",3.92
"1758","2018-03-20",3.86
"1759","2018-03-21",3.83
"1760","2018-03-22",3.74
"1761","2018-03-23",3.64
"1762","2018-03-26",3.7
"1763","2018-03-27",3.66
"1764","2018-03-28",3.76
"1765","2018-03-29",3.81
"1766","2018-04-02",3.7
"1767","2018-04-03",3.7
"1768","2018-04-04",3.75
"1769","2018-04-05",3.75
"1770","2018-04-06",3.76
"1771","2018-04-09",3.72
"1772","2018-04-10",3.79
"1773","2018-04-11",3.78
"1774","2018-04-12",3.78
"1775","2018-04-13",3.75
"1776","2018-04-16",3.78
"1777","2018-04-17",3.91
"1778","2018-04-18",3.9
"1779","2018-04-19",3.89
"1780","2018-04-20",3.88
"1781","2018-04-23",3.84
"1782","2018-04-24",3.87
"1783","2018-04-25",3.86
"1784","2018-04-26",3.9
"1785","2018-04-27",3.81
"1786","2018-04-30",3.79
"1787","2018-05-01",3.75
"1788","2018-05-02",3.74
"1789","2018-05-03",3.74
"1790","2018-05-04",3.83
"1791","2018-05-07",3.84
"1792","2018-05-08",3.8
"1793","2018-05-09",3.84
"1794","2018-05-10",3.88
"1795","2018-05-11",3.91
"1796","2018-05-14",3.89
"1797","2018-05-15",3.98
"1798","2018-05-16",4
"1799","2018-05-17",4
"1800","2018-05-18",4.05
"1801","2018-05-21",4.25
"1802","2018-05-22",4.22
"1803","2018-05-23",4.28
"1804","2018-05-24",4.25
"1805","2018-05-25",4.42
"1806","2018-05-29",4.26
"1807","2018-05-30",4.26
"1808","2018-05-31",4.19
"1809","2018-06-01",4.2
"1810","2018-06-04",4.26
"1811","2018-06-05",4.33
"1812","2018-06-06",4.3
"1813","2018-06-07",4.19
"1814","2018-06-08",4.12
"1815","2018-06-11",4.11
"1816","2018-06-12",4.14
"1817","2018-06-13",4.02
"1818","2018-06-14",3.99
"1819","2018-06-15",4.07
"1820","2018-06-18",4
"1821","2018-06-19",4
"1822","2018-06-20",4.07
"1823","2018-06-21",4.03
"1824","2018-06-22",4.12
"1825","2018-06-25",4.01
"1826","2018-06-26",3.97
"1827","2018-06-27",3.95
"1828","2018-06-28",4.01
"1829","2018-06-29",3.94
"1830","2018-07-02",3.96
"1831","2018-07-03",3.88
"1832","2018-07-05",3.89
"1833","2018-07-06",3.97
"1834","2018-07-09",3.88
"1835","2018-07-10",3.76
"1836","2018-07-11",3.75
"1837","2018-07-12",3.73
"1838","2018-07-13",3.76
"1839","2018-07-16",3.74
"1840","2018-07-17",3.83
"1841","2018-07-18",3.77
"1842","2018-07-19",3.75
"1843","2018-07-20",3.7
"1844","2018-07-23",3.74
"1845","2018-07-24",3.66
"1846","2018-07-25",3.77
"1847","2018-07-26",3.69
"1848","2018-07-27",3.52
"1849","2018-07-30",3.44
"1850","2018-07-31",3.5
"1851","2018-08-01",3.45
"1852","2018-08-02",3.68
"1853","2018-08-03",3.76
"1854","2018-08-06",3.82
"1855","2018-08-07",3.31
"1856","2018-08-08",3.18
"1857","2018-08-09",3.37
"1858","2018-08-10",3.22
"1859","2018-08-13",3.15
"1860","2018-08-14",2.99
"1861","2018-08-15",2.98
"1862","2018-08-16",3.17
"1863","2018-08-17",3.17
"1864","2018-08-20",3.2
"1865","2018-08-21",3.27
"1866","2018-08-22",3.28
"1867","2018-08-23",3.23
"1868","2018-08-24",3.19
"1869","2018-08-27",3.17
"1870","2018-08-28",3.17
"1871","2018-08-29",3.12
"1872","2018-08-30",3.13
"1873","2018-08-31",3.19
"1874","2018-09-04",3.18
"1875","2018-09-05",3.1
"1876","2018-09-06",3.05
"1877","2018-09-07",3.05
"1878","2018-09-10",3
"1879","2018-09-11",2.97
"1880","2018-09-12",2.99
"1881","2018-09-13",2.9
"1882","2018-09-14",3
"1883","2018-09-17",2.84
"1884","2018-09-18",2.79
"1885","2018-09-19",2.81
"1886","2018-09-20",2.81
"1887","2018-09-21",2.89
"1888","2018-09-24",2.88
"1889","2018-09-25",2.83
"1890","2018-09-26",2.78
"1891","2018-09-27",2.75
"1892","2018-09-28",2.85
"1893","2018-10-01",2.78
"1894","2018-10-02",2.77
"1895","2018-10-03",2.81
"1896","2018-10-04",2.78
"1897","2018-10-05",2.84
"1898","2018-10-08",2.7
"1899","2018-10-09",2.7
"1900","2018-10-10",2.61
"1901","2018-10-11",2.59
"1902","2018-10-12",2.53
"1903","2018-10-15",2.56
"1904","2018-10-16",2.7
"1905","2018-10-17",2.68
"1906","2018-10-18",2.61
"1907","2018-10-19",1.41
"1908","2018-10-22",1.37
"1909","2018-10-23",1.38
"1910","2018-10-24",1.37
"1911","2018-10-25",1.37
"1912","2018-10-26",1.32
"1913","2018-10-29",1.32
"1914","2018-10-30",1.34
"1915","2018-10-31",1.33
"1916","2018-11-01",1.32
"1917","2018-11-02",1.33
"1918","2018-11-05",1.3
"1919","2018-11-06",1.36
"1920","2018-11-07",1.38
"1921","2018-11-08",1.46
"1922","2018-11-09",1.45
"1923","2018-11-12",1.44
"1924","2018-11-13",1.37
"1925","2018-11-14",1.36
"1926","2018-11-15",1.39
"1927","2018-11-16",1.35
"1928","2018-11-19",1.38
"1929","2018-11-20",1.34
"1930","2018-11-21",1.37
