"","date","CDTX"
"1004","2019-04-09",2.86
"1005","2019-04-10",2.85
"1006","2019-04-11",2.94
"1007","2019-04-12",2.84
"1008","2019-04-15",2.57
"1009","2019-04-16",2.56
"1010","2019-04-17",2.42
"1011","2019-04-18",2.38
"1012","2019-04-22",2.32
"1013","2019-04-23",2.3
"1014","2019-04-24",2.3
"1015","2019-04-25",2.3
"1016","2019-04-26",2.3
"1017","2019-04-29",2.37
"1018","2019-04-30",2.25
"1019","2019-05-01",2.18
"1020","2019-05-02",2.25
"1021","2019-05-03",2.44
"1022","2019-05-06",2.42
"1023","2019-05-07",2.3
"1024","2019-05-08",2.3
"1025","2019-05-09",2.13
"1026","2019-05-10",2.11
"1027","2019-05-13",2.01
"1028","2019-05-14",2.09
"1029","2019-05-15",2.05
"1030","2019-05-16",2.05
"1031","2019-05-17",2.02
"1032","2019-05-20",1.97
"1033","2019-05-21",2.02
"1034","2019-05-22",2.01
"1035","2019-05-23",1.9
"1036","2019-05-24",1.92
"1037","2019-05-28",1.8
"1038","2019-05-29",1.76
"1039","2019-05-30",1.75
"1040","2019-05-31",1.61
"1041","2019-06-03",1.61
"1042","2019-06-04",1.52
"1043","2019-06-05",1.49
"1044","2019-06-06",1.68
"1045","2019-06-07",1.62
"1046","2019-06-10",1.63
"1047","2019-06-11",1.56
"1048","2019-06-12",1.52
"1049","2019-06-13",1.59
"1050","2019-06-14",1.54
"1051","2019-06-17",1.6
"1052","2019-06-18",1.55
"1053","2019-06-19",1.66
"1054","2019-06-20",1.67
"1055","2019-06-21",1.67
"1056","2019-06-24",1.68
"1057","2019-06-25",1.6
"1058","2019-06-26",1.52
"1059","2019-06-27",1.57
"1060","2019-06-28",1.68
"1061","2019-07-01",1.65
"1062","2019-07-02",1.65
"1063","2019-07-03",1.66
"1064","2019-07-05",1.63
"1065","2019-07-08",1.69
"1066","2019-07-09",1.68
"1067","2019-07-10",1.66
"1068","2019-07-11",1.68
"1069","2019-07-12",1.7
"1070","2019-07-15",1.61
"1071","2019-07-16",1.61
"1072","2019-07-17",1.72
"1073","2019-07-18",1.69
"1074","2019-07-19",1.64
"1075","2019-07-22",1.61
"1076","2019-07-23",1.67
"1077","2019-07-24",1.71
"1078","2019-07-25",1.65
"1079","2019-07-26",1.6
"1080","2019-07-29",1.62
"1081","2019-07-30",1.55
"1082","2019-07-31",1.42
"1083","2019-08-01",1.35
"1084","2019-08-02",1.33
"1085","2019-08-05",1.35
"1086","2019-08-06",1.25
"1087","2019-08-07",1.33
"1088","2019-08-08",1.3
"1089","2019-08-09",1.3
"1090","2019-08-12",1.32
"1091","2019-08-13",1.31
"1092","2019-08-14",1.32
"1093","2019-08-15",1.28
"1094","2019-08-16",1.34
"1095","2019-08-19",1.47
"1096","2019-08-20",1.3
"1097","2019-08-21",1.38
"1098","2019-08-22",1.41
"1099","2019-08-23",1.43
"1100","2019-08-26",1.35
"1101","2019-08-27",1.5
"1102","2019-08-28",1.5
"1103","2019-08-29",1.78
"1104","2019-08-30",1.68
"1105","2019-09-03",2.35
"1106","2019-09-04",2.12
"1107","2019-09-05",2.23
"1108","2019-09-06",2.18
"1109","2019-09-09",2.1
"1110","2019-09-10",2.05
"1111","2019-09-11",2.13
"1112","2019-09-12",2.15
"1113","2019-09-13",2.13
"1114","2019-09-16",2.09
"1115","2019-09-17",2.06
"1116","2019-09-18",1.98
"1117","2019-09-19",1.98
"1118","2019-09-20",1.9
"1119","2019-09-23",1.96
"1120","2019-09-24",1.87
"1121","2019-09-25",1.84
"1122","2019-09-26",1.83
"1123","2019-09-27",1.94
"1124","2019-09-30",1.995
"1125","2019-10-01",1.935
"1126","2019-10-02",1.82
"1127","2019-10-03",1.88
"1128","2019-10-04",1.93
"1129","2019-10-07",1.88
"1130","2019-10-08",1.77
"1131","2019-10-09",1.83
"1132","2019-10-10",1.81
"1133","2019-10-11",1.82
"1134","2019-10-14",1.81
"1135","2019-10-15",1.89
"1136","2019-10-16",1.94
"1137","2019-10-17",1.92
"1138","2019-10-18",1.88
"1139","2019-10-21",1.89
"1140","2019-10-22",1.895
"1141","2019-10-23",1.9
"1142","2019-10-24",1.85
"1143","2019-10-25",1.86
"1144","2019-10-28",1.98
"1145","2019-10-29",1.95
"1146","2019-10-30",2.1
"1147","2019-10-31",2.19
"1148","2019-11-01",2.34
"1149","2019-11-04",2.36
"1150","2019-11-05",2.28
"1151","2019-11-06",2.21
"1152","2019-11-07",2.29
"1153","2019-11-08",2.38
"1154","2019-11-11",2.33
"1155","2019-11-12",2.28
"1156","2019-11-13",2.29
"1157","2019-11-14",2.4
"1158","2019-11-15",2.39
"1159","2019-11-18",2.33
"1160","2019-11-19",2.31
"1161","2019-11-20",2.26
"1162","2019-11-21",2.28
"1163","2019-11-22",2.31
"1164","2019-11-25",2.47
"1165","2019-11-26",2.36
"1166","2019-11-27",2.3
"1167","2019-11-29",2.35
"1168","2019-12-02",2.42
"1169","2019-12-03",2.37
"1170","2019-12-04",2.49
"1171","2019-12-05",2.5
"1172","2019-12-06",2.64
"1173","2019-12-09",2.71
"1174","2019-12-10",2.69
"1175","2019-12-11",2.65
"1176","2019-12-12",2.64
"1177","2019-12-13",2.58
"1178","2019-12-16",2.58
"1179","2019-12-17",2.43
"1180","2019-12-18",2.45
"1181","2019-12-19",2.39
"1182","2019-12-20",2.41
"1183","2019-12-23",2.54
"1184","2019-12-24",2.59
"1185","2019-12-26",2.65
"1186","2019-12-27",3.16
"1187","2019-12-30",3.5
"1188","2019-12-31",3.84
"1189","2020-01-02",3.41
"1190","2020-01-03",3.43
"1191","2020-01-06",3.62
"1192","2020-01-07",3.85
"1193","2020-01-08",3.73
"1194","2020-01-09",3.8
"1195","2020-01-10",3.5
"1196","2020-01-13",3.22
"1197","2020-01-14",3.33
"1198","2020-01-15",3.61
"1199","2020-01-16",3.67
"1200","2020-01-17",3.475
"1201","2020-01-21",3.91
"1202","2020-01-22",3.75
"1203","2020-01-23",3.53
"1204","2020-01-24",3.47
"1205","2020-01-27",4.26
"1206","2020-01-28",3.94
"1207","2020-01-29",3.67
"1208","2020-01-30",3.42
"1209","2020-01-31",3.15
"1210","2020-02-03",3.02
"1211","2020-02-04",2.97
"1212","2020-02-05",2.93
"1213","2020-02-06",2.97
"1214","2020-02-07",2.92
"1215","2020-02-10",2.92
"1216","2020-02-11",2.94
"1217","2020-02-12",3.03
"1218","2020-02-13",2.94
"1219","2020-02-14",2.98
"1220","2020-02-18",3.05
"1221","2020-02-19",3.19
"1222","2020-02-20",3.16
"1223","2020-02-21",3.16
"1224","2020-02-24",2.99
"1225","2020-02-25",2.88
"1226","2020-02-26",2.9
"1227","2020-02-27",2.84
"1228","2020-02-28",2.9
"1229","2020-03-02",2.96
"1230","2020-03-03",2.86
"1231","2020-03-04",3.15
"1232","2020-03-05",3.06
"1233","2020-03-06",2.91
"1234","2020-03-09",2.65
"1235","2020-03-10",2.64
"1236","2020-03-11",2.48
"1237","2020-03-12",2.12
"1238","2020-03-13",2.29
"1239","2020-03-16",1.74
"1240","2020-03-17",1.8
"1241","2020-03-18",1.74
"1242","2020-03-19",1.98
"1243","2020-03-20",2.09
"1244","2020-03-23",2.21
"1245","2020-03-24",2.38
"1246","2020-03-25",2.45
"1247","2020-03-26",2.46
"1248","2020-03-27",2.47
"1249","2020-03-30",2.39
"1250","2020-03-31",2.48
"1251","2020-04-01",2.47
"1252","2020-04-02",2.39
"1253","2020-04-03",2.46
"1254","2020-04-06",2.44
"1255","2020-04-07",2.48
"1256","2020-04-08",2.45
"1257","2020-04-09",2.47
"1258","2020-04-13",2.64
"1259","2020-04-14",2.79
"1260","2020-04-15",2.63
"1261","2020-04-16",2.76
"1262","2020-04-17",2.82
"1263","2020-04-20",2.79
"1264","2020-04-21",2.68
"1265","2020-04-22",2.74
"1266","2020-04-23",2.76
"1267","2020-04-24",2.76
"1268","2020-04-27",2.79
"1269","2020-04-28",2.8
"1270","2020-04-29",2.89
"1271","2020-04-30",2.83
"1272","2020-05-01",2.77
"1273","2020-05-04",2.92
"1274","2020-05-05",2.99
"1275","2020-05-06",3.03
"1276","2020-05-07",3.09
"1277","2020-05-08",3.22
"1278","2020-05-11",3.37
"1279","2020-05-12",3.25
"1280","2020-05-13",3.2
"1281","2020-05-14",2.92
"1282","2020-05-15",2.99
"1283","2020-05-18",3.2
"1284","2020-05-19",3.39
"1285","2020-05-20",3.54
"1286","2020-05-21",3.52
"1287","2020-05-22",3.62
"1288","2020-05-26",3.57
"1289","2020-05-27",3.63
"1290","2020-05-28",3.58
"1291","2020-05-29",3.62
"1292","2020-06-01",3.69
"1293","2020-06-02",3.71
"1294","2020-06-03",3.68
"1295","2020-06-04",3.63
"1296","2020-06-05",3.53
"1297","2020-06-08",3.58
"1298","2020-06-09",3.65
"1299","2020-06-10",3.73
"1300","2020-06-11",3.34
"1301","2020-06-12",3.67
"1302","2020-06-15",3.81
"1303","2020-06-16",3.87
"1304","2020-06-17",3.89
"1305","2020-06-18",3.94
"1306","2020-06-19",4
"1307","2020-06-22",3.93
"1308","2020-06-23",3.91
"1309","2020-06-24",4
"1310","2020-06-25",3.97
"1311","2020-06-26",3.9
"1312","2020-06-29",3.75
"1313","2020-06-30",3.69
"1314","2020-07-01",3.66
"1315","2020-07-02",3.67
"1316","2020-07-06",3.88
"1317","2020-07-07",3.82
"1318","2020-07-08",3.73
"1319","2020-07-09",3.74
"1320","2020-07-10",3.75
"1321","2020-07-13",3.5
"1322","2020-07-14",3.55
"1323","2020-07-15",3.755
"1324","2020-07-16",3.64
"1325","2020-07-17",3.83
"1326","2020-07-20",3.93
"1327","2020-07-21",3.94
"1328","2020-07-22",4.1
"1329","2020-07-23",4.09
"1330","2020-07-24",3.85
"1331","2020-07-27",3.88
"1332","2020-07-28",3.88
"1333","2020-07-29",3.87
"1334","2020-07-30",3.81
"1335","2020-07-31",3.65
"1336","2020-08-03",3.61
"1337","2020-08-04",3.89
"1338","2020-08-05",4.02
"1339","2020-08-06",3.79
"1340","2020-08-07",3.9
"1341","2020-08-10",3.98
"1342","2020-08-11",4.03
"1343","2020-08-12",3.78
"1344","2020-08-13",3.78
"1345","2020-08-14",3.81
"1346","2020-08-17",3.9
"1347","2020-08-18",3.88
"1348","2020-08-19",3.9
"1349","2020-08-20",3.91
"1350","2020-08-21",3.72
"1351","2020-08-24",3.62
"1352","2020-08-25",3.64
"1353","2020-08-26",3.41
"1354","2020-08-27",3.4
"1355","2020-08-28",3.36
"1356","2020-08-31",3.18
"1357","2020-09-01",3.04
"1358","2020-09-02",3.06
"1359","2020-09-03",3.22
"1360","2020-09-04",3.08
"1361","2020-09-08",2.9
"1362","2020-09-09",2.91
"1363","2020-09-10",2.89
"1364","2020-09-11",3.16
"1365","2020-09-14",3.27
"1366","2020-09-15",3.27
"1367","2020-09-16",3.23
"1368","2020-09-17",3.26
"1369","2020-09-18",3.13
"1370","2020-09-21",3.07
"1371","2020-09-22",3.04
"1372","2020-09-23",2.92
"1373","2020-09-24",2.86
"1374","2020-09-25",2.99
"1375","2020-09-28",2.89
"1376","2020-09-29",2.93
"1377","2020-09-30",2.85
"1378","2020-10-01",2.87
"1379","2020-10-02",2.81
"1380","2020-10-05",3.04
"1381","2020-10-06",2.97
"1382","2020-10-07",3.11
"1383","2020-10-08",3.23
"1384","2020-10-09",3.25
"1385","2020-10-12",3
"1386","2020-10-13",2.98
"1387","2020-10-14",2.97
"1388","2020-10-15",3
"1389","2020-10-16",3.08
"1390","2020-10-19",2.96
"1391","2020-10-20",2.99
"1392","2020-10-21",2.98
"1393","2020-10-22",3.19
"1394","2020-10-23",3.03
"1395","2020-10-26",2.97
"1396","2020-10-27",2.91
"1397","2020-10-28",2.78
"1398","2020-10-29",2.65
"1399","2020-10-30",2.61
"1400","2020-11-02",2.48
"1401","2020-11-03",2.44
"1402","2020-11-04",2.48
"1403","2020-11-05",2.54
"1404","2020-11-06",2.32
"1405","2020-11-09",1.99
"1406","2020-11-10",1.99
"1407","2020-11-11",2.04
"1408","2020-11-12",2.52
"1409","2020-11-13",2.54
"1410","2020-11-16",2.68
"1411","2020-11-17",2.57
"1412","2020-11-18",2.52
"1413","2020-11-19",2.49
"1414","2020-11-20",2.42
"1415","2020-11-23",2.27
"1416","2020-11-24",2.31
"1417","2020-11-25",2.3
"1418","2020-11-27",2.33
