"","date","RUN"
"1000","2019-07-25",18.74
"1001","2019-07-26",18.77
"1002","2019-07-29",18.639999
"1003","2019-07-30",19.120001
"1004","2019-07-31",19.049999
"1005","2019-08-01",19.629999
"1006","2019-08-02",19.49
"1007","2019-08-05",18.379999
"1008","2019-08-06",18.719999
"1009","2019-08-07",19.98
"1010","2019-08-08",18.74
"1011","2019-08-09",16.360001
"1012","2019-08-12",16.01
"1013","2019-08-13",16.139999
"1014","2019-08-14",15.13
"1015","2019-08-15",14.69
"1016","2019-08-16",15.39
"1017","2019-08-19",15.77
"1018","2019-08-20",15.89
"1019","2019-08-21",15.65
"1020","2019-08-22",15.47
"1021","2019-08-23",14.66
"1022","2019-08-26",15.18
"1023","2019-08-27",14.84
"1024","2019-08-28",14.82
"1025","2019-08-29",15.17
"1026","2019-08-30",15.33
"1027","2019-09-03",14.79
"1028","2019-09-04",15.33
"1029","2019-09-05",15.3
"1030","2019-09-06",15.03
"1031","2019-09-09",14.95
"1032","2019-09-10",14.93
"1033","2019-09-11",15.64
"1034","2019-09-12",15.83
"1035","2019-09-13",15.96
"1036","2019-09-16",16.459999
"1037","2019-09-17",17.48
"1038","2019-09-18",17.370001
"1039","2019-09-19",17.459999
"1040","2019-09-20",17.299999
"1041","2019-09-23",17.540001
"1042","2019-09-24",16.68
"1043","2019-09-25",16.93
"1044","2019-09-26",16.639999
"1045","2019-09-27",16.139999
"1046","2019-09-30",16.705
"1047","2019-10-01",16.26
"1048","2019-10-02",15.5
"1049","2019-10-03",15.77
"1050","2019-10-04",16.219999
"1051","2019-10-07",16.52
"1052","2019-10-08",16.549999
"1053","2019-10-09",16.684999
"1054","2019-10-10",16.940001
"1055","2019-10-11",17.51
"1056","2019-10-14",17.209999
"1057","2019-10-15",17.215
"1058","2019-10-16",16.934999
"1059","2019-10-17",16.77
"1060","2019-10-18",17
"1061","2019-10-21",17.049999
"1062","2019-10-22",15.26
"1063","2019-10-23",15.93
"1064","2019-10-24",15.67
"1065","2019-10-25",15.24
"1066","2019-10-28",15.86
"1067","2019-10-29",15.97
"1068","2019-10-30",15.86
"1069","2019-10-31",15.54
"1070","2019-11-01",15.59
"1071","2019-11-04",14.915
"1072","2019-11-05",14.95
"1073","2019-11-06",14.85
"1074","2019-11-07",14.77
"1075","2019-11-08",14.74
"1076","2019-11-11",14.43
"1077","2019-11-12",14.485
"1078","2019-11-13",13.77
"1079","2019-11-14",14.4
"1080","2019-11-15",14.71
"1081","2019-11-18",14.44
"1082","2019-11-19",14.09
"1083","2019-11-20",13.54
"1084","2019-11-21",13.42
"1085","2019-11-22",13.49
"1086","2019-11-25",13.75
"1087","2019-11-26",13.79
"1088","2019-11-27",13.99
"1089","2019-11-29",13.88
"1090","2019-12-02",13.55
"1091","2019-12-03",13.51
"1092","2019-12-04",13.35
"1093","2019-12-05",13.21
"1094","2019-12-06",13.62
"1095","2019-12-09",13.31
"1096","2019-12-10",13.26
"1097","2019-12-11",13.19
"1098","2019-12-12",14.17
"1099","2019-12-13",13.94
"1100","2019-12-16",14.26
"1101","2019-12-17",14.29
"1102","2019-12-18",14.67
"1103","2019-12-19",14.79
"1104","2019-12-20",14.37
"1105","2019-12-23",14.4
"1106","2019-12-24",14.59
"1107","2019-12-26",14.55
"1108","2019-12-27",14.16
"1109","2019-12-30",13.74
"1110","2019-12-31",13.81
"1111","2020-01-02",14.185
"1112","2020-01-03",14.37
"1113","2020-01-06",14.38
"1114","2020-01-07",14.7
"1115","2020-01-08",14.64
"1116","2020-01-09",15
"1117","2020-01-10",14.91
"1118","2020-01-13",15.24
"1119","2020-01-14",15.27
"1120","2020-01-15",15.19
"1121","2020-01-16",16.6
"1122","2020-01-17",17.18
"1123","2020-01-21",17.370001
"1124","2020-01-22",16.85
"1125","2020-01-23",16.955
"1126","2020-01-24",16.790001
"1127","2020-01-27",16.33
"1128","2020-01-28",16.959999
"1129","2020-01-29",16.950001
"1130","2020-01-30",17.48
"1131","2020-01-31",17.030001
"1132","2020-02-03",17.540001
"1133","2020-02-04",18.25
"1134","2020-02-05",18.99
"1135","2020-02-06",19.129999
"1136","2020-02-07",18.950001
"1137","2020-02-10",19.959999
"1138","2020-02-11",20.129999
"1139","2020-02-12",21.299999
"1140","2020-02-13",21.299999
"1141","2020-02-14",21.42
"1142","2020-02-18",21.77
"1143","2020-02-19",22.48
"1144","2020-02-20",23.4
"1145","2020-02-21",21.950001
"1146","2020-02-24",22.129999
"1147","2020-02-25",20.799999
"1148","2020-02-26",20.91
"1149","2020-02-27",20.27
"1150","2020-02-28",19.34
"1151","2020-03-02",19.360001
"1152","2020-03-03",19.514999
"1153","2020-03-04",20.799999
"1154","2020-03-05",21.299999
"1155","2020-03-06",20.219999
"1156","2020-03-09",16.790001
"1157","2020-03-10",16.719999
"1158","2020-03-11",15.05
"1159","2020-03-12",11.68
"1160","2020-03-13",11.2
"1161","2020-03-16",9.49
"1162","2020-03-17",9.92
"1163","2020-03-18",8.9
"1164","2020-03-19",9.11
"1165","2020-03-20",8.36
"1166","2020-03-23",9.02
"1167","2020-03-24",11.16
"1168","2020-03-25",12.16
"1169","2020-03-26",12.38
"1170","2020-03-27",10.22
"1171","2020-03-30",9.81
"1172","2020-03-31",10.1
"1173","2020-04-01",9.32
"1174","2020-04-02",9.8
"1175","2020-04-03",8.85
"1176","2020-04-06",9.98
"1177","2020-04-07",10.57
"1178","2020-04-08",11.47
"1179","2020-04-09",11.73
"1180","2020-04-13",11.1
"1181","2020-04-14",12.065
"1182","2020-04-15",11.46
"1183","2020-04-16",11.11
"1184","2020-04-17",11.87
"1185","2020-04-20",12.35
"1186","2020-04-21",12.01
"1187","2020-04-22",12.64
"1188","2020-04-23",13.11
"1189","2020-04-24",12.94
"1190","2020-04-27",13.52
"1191","2020-04-28",13.69
"1192","2020-04-29",14.8
"1193","2020-04-30",14.03
"1194","2020-05-01",12.96
"1195","2020-05-04",13.425
"1196","2020-05-05",13.25
"1197","2020-05-06",13.87
"1198","2020-05-07",13.81
"1199","2020-05-08",14.77
"1200","2020-05-11",14.56
"1201","2020-05-12",13.97
"1202","2020-05-13",13.54
"1203","2020-05-14",13.965
"1204","2020-05-15",14.07
"1205","2020-05-18",15.14
"1206","2020-05-19",15.51
"1207","2020-05-20",15.91
"1208","2020-05-21",16.07
"1209","2020-05-22",15.86
"1210","2020-05-26",16.33
"1211","2020-05-27",16.85
"1212","2020-05-28",16.43
"1213","2020-05-29",16.700001
"1214","2020-06-01",17.67
"1215","2020-06-02",17.940001
"1216","2020-06-03",18.6
"1217","2020-06-04",18.285
"1218","2020-06-05",18.690001
"1219","2020-06-08",19.639999
"1220","2020-06-09",19.33
"1221","2020-06-10",18.620001
"1222","2020-06-11",17.165001
"1223","2020-06-12",17.93
"1224","2020-06-15",18.99
"1225","2020-06-16",20.1
"1226","2020-06-17",19.290001
"1227","2020-06-18",19.799999
"1228","2020-06-19",19.895
"1229","2020-06-22",19.969999
"1230","2020-06-23",19.74
"1231","2020-06-24",19.719999
"1232","2020-06-25",19.879999
"1233","2020-06-26",18.58
"1234","2020-06-29",19.52
"1235","2020-06-30",19.719999
"1236","2020-07-01",19.84
"1237","2020-07-02",20
"1238","2020-07-06",21.34
"1239","2020-07-07",26.17
"1240","2020-07-08",28.27
"1241","2020-07-09",27.83
"1242","2020-07-10",28.885
"1243","2020-07-13",30.09
"1244","2020-07-14",33.779999
"1245","2020-07-15",35.814999
"1246","2020-07-16",36.650002
"1247","2020-07-17",36.810001
"1248","2020-07-20",38.400002
"1249","2020-07-21",38.98
"1250","2020-07-22",40.349998
"1251","2020-07-23",42.459999
"1252","2020-07-24",40.990002
"1253","2020-07-27",42.5
"1254","2020-07-28",40.459999
"1255","2020-07-29",36.605
"1256","2020-07-30",36.669998
"1257","2020-07-31",36.689999
"1258","2020-08-03",39.779999
"1259","2020-08-04",43.540001
"1260","2020-08-05",46.400002
"1261","2020-08-06",46.529999
"1262","2020-08-07",46
"1263","2020-08-10",47.279999
"1264","2020-08-11",42.369999
"1265","2020-08-12",44.939999
"1266","2020-08-13",46.73
"1267","2020-08-14",45.630001
"1268","2020-08-17",47.73
"1269","2020-08-18",46.310001
"1270","2020-08-19",48.139999
"1271","2020-08-20",45.994999
"1272","2020-08-21",48.23
"1273","2020-08-24",51
"1274","2020-08-25",50.790001
"1275","2020-08-26",50.029999
"1276","2020-08-27",52.099998
"1277","2020-08-28",55.509998
"1278","2020-08-31",56.555
"1279","2020-09-01",58.27
"1280","2020-09-02",57.075001
"1281","2020-09-03",51.150002
"1282","2020-09-04",49.224998
"1283","2020-09-08",51.889999
"1284","2020-09-09",55.240002
"1285","2020-09-10",56.189999
"1286","2020-09-11",55.880001
"1287","2020-09-14",59.099998
"1288","2020-09-15",61.009998
"1289","2020-09-16",62.330002
"1290","2020-09-17",59.52
"1291","2020-09-18",60.860001
"1292","2020-09-21",60.200001
"1293","2020-09-22",62.799999
"1294","2020-09-23",61.720001
"1295","2020-09-24",60.630001
"1296","2020-09-25",66.459999
"1297","2020-09-28",71.980003
"1298","2020-09-29",72.800003
"1299","2020-09-30",77.07
"1300","2020-10-01",79.970001
"1301","2020-10-02",76.449997
"1302","2020-10-05",78.620003
"1303","2020-10-06",78.57
"1304","2020-10-07",78.050003
"1305","2020-10-08",70.540001
"1306","2020-10-09",71.43
"1307","2020-10-12",63.790001
"1308","2020-10-13",65.349998
"1309","2020-10-14",63.27
"1310","2020-10-15",64.209999
"1311","2020-10-16",62.389999
"1312","2020-10-19",62.380001
"1313","2020-10-20",62.580002
"1314","2020-10-21",56.82
"1315","2020-10-22",57.470001
"1316","2020-10-23",56.029999
"1317","2020-10-26",56.299999
"1318","2020-10-27",54.66
"1319","2020-10-28",55.84
"1320","2020-10-29",54.259998
"1321","2020-10-30",52.02
"1322","2020-11-02",54.18
"1323","2020-11-03",54
"1324","2020-11-04",54
"1325","2020-11-05",58
"1326","2020-11-06",57.73
"1327","2020-11-09",55.490002
"1328","2020-11-10",53.59
"1329","2020-11-11",54
"1330","2020-11-12",53.380001
"1331","2020-11-13",55.400002
"1332","2020-11-16",55.529999
"1333","2020-11-17",58.490002
"1334","2020-11-18",56.73
"1335","2020-11-19",59.5
"1336","2020-11-20",61.439999
"1337","2020-11-23",63.790001
"1338","2020-11-24",66.339996
"1339","2020-11-25",67.970001
"1340","2020-11-27",66.75
