"","date","WHLRP"
"633","2017-08-02",22.790001
"634","2017-08-03",22.599001
"635","2017-08-04",22.68
"636","2017-08-07",22.790001
"637","2017-08-08",22.728001
"638","2017-08-09",22.530001
"639","2017-08-10",22.4
"640","2017-08-11",21.837
"641","2017-08-14",21.441999
"642","2017-08-15",21.35
"643","2017-08-16",21.450001
"644","2017-08-17",20.709999
"645","2017-08-18",21.030001
"646","2017-08-21",21.049999
"647","2017-08-22",20.860001
"648","2017-08-23",21
"649","2017-08-24",21.018
"650","2017-08-25",21
"651","2017-08-28",20.879999
"652","2017-08-29",20.9
"653","2017-08-30",20.948999
"654","2017-08-31",21.450001
"655","2017-09-01",21.450001
"656","2017-09-05",21.280001
"657","2017-09-06",21.299999
"658","2017-09-07",21.85
"659","2017-09-08",21.907
"660","2017-09-11",21.865999
"661","2017-09-12",22.195
"662","2017-09-13",22.58
"663","2017-09-14",22.179001
"664","2017-09-15",22.799999
"665","2017-09-18",23.049999
"666","2017-09-19",22.360001
"667","2017-09-20",22.4
"668","2017-09-21",22.629999
"669","2017-09-22",22.73
"670","2017-09-25",22.940001
"671","2017-09-26",22.995001
"672","2017-09-27",22.775999
"673","2017-09-28",22.200001
"674","2017-09-29",22.191
"675","2017-10-02",22.431
"676","2017-10-03",22.35
"677","2017-10-04",22.35
"678","2017-10-05",22.6
"679","2017-10-06",22.5
"680","2017-10-09",22.365
"681","2017-10-10",22.4
"682","2017-10-11",22.620001
"683","2017-10-12",22.5
"684","2017-10-13",22.43
"685","2017-10-16",21.75
"686","2017-10-17",21.59
"687","2017-10-18",20.26
"688","2017-10-19",19.51
"689","2017-10-20",20.209999
"690","2017-10-23",20.700001
"691","2017-10-24",20.4
"692","2017-10-25",20.110001
"693","2017-10-26",20.17
"694","2017-10-27",20.209999
"695","2017-10-30",20.049999
"696","2017-10-31",19.959999
"697","2017-11-01",19.01
"698","2017-11-02",19.17
"699","2017-11-03",18.360001
"700","2017-11-06",18.65
"701","2017-11-07",18.98
"702","2017-11-08",18.940001
"703","2017-11-09",20.15
"704","2017-11-10",20.84
"705","2017-11-13",20.440001
"706","2017-11-14",20.51
"707","2017-11-15",20.858
"708","2017-11-16",21.34
"709","2017-11-17",20.950001
"710","2017-11-20",20.65
"711","2017-11-21",21.302
"712","2017-11-22",21.040001
"713","2017-11-24",21.02
"714","2017-11-27",21.5
"715","2017-11-28",21.200001
"716","2017-11-29",21.610001
"717","2017-11-30",21.48
"718","2017-12-01",21.443001
"719","2017-12-04",21.664
"720","2017-12-05",21.790001
"721","2017-12-06",21.799999
"722","2017-12-07",21.549999
"723","2017-12-08",21.9
"724","2017-12-11",21.747999
"725","2017-12-12",21.549999
"726","2017-12-13",21.593
"727","2017-12-14",21.59
"728","2017-12-15",21.750999
"729","2017-12-18",21.68
"730","2017-12-19",21.879999
"731","2017-12-20",21.625
"732","2017-12-21",21.65
"733","2017-12-22",21.746
"734","2017-12-26",21.83
"735","2017-12-27",21.799999
"736","2017-12-28",20.940001
"737","2017-12-29",21.889999
"738","2018-01-02",20.66
"739","2018-01-03",20.658001
"740","2018-01-04",20.068001
"741","2018-01-05",19.32
"742","2018-01-08",18.76
"743","2018-01-09",18.040001
"744","2018-01-10",17.26
"745","2018-01-11",18.879999
"746","2018-01-12",18.15
"747","2018-01-16",16.610001
"748","2018-01-17",17.370001
"749","2018-01-18",17.530001
"750","2018-01-19",17.799999
"751","2018-01-22",17.74
"752","2018-01-23",17.959999
"753","2018-01-24",17.809999
"754","2018-01-25",17.34
"755","2018-01-26",17.9
"756","2018-01-29",17.25
"757","2018-01-30",17.059999
"758","2018-01-31",17.27
"759","2018-02-01",17.5
"760","2018-02-02",16.93
"761","2018-02-05",17
"762","2018-02-06",16.66
"763","2018-02-07",17
"764","2018-02-08",16.870001
"765","2018-02-09",17
"766","2018-02-12",16.950001
"767","2018-02-13",16.85
"768","2018-02-14",17
"769","2018-02-15",17
"770","2018-02-16",17.261999
"771","2018-02-20",16.299999
"772","2018-02-21",15.35
"773","2018-02-22",14.55
"774","2018-02-23",13.98
"775","2018-02-26",13.7
"776","2018-02-27",14.6
"777","2018-02-28",15.28
"778","2018-03-01",14.94
"779","2018-03-02",14.61
"780","2018-03-05",13.98
"781","2018-03-06",13.9
"782","2018-03-07",13.86
"783","2018-03-08",13.455
"784","2018-03-09",14.05
"785","2018-03-12",13.95
"786","2018-03-13",14.15
"787","2018-03-14",14.14
"788","2018-03-15",13.5
"789","2018-03-16",13.72
"790","2018-03-19",13.355
"791","2018-03-20",13.53
"792","2018-03-21",14.09
"793","2018-03-22",14
"794","2018-03-23",14.72
"795","2018-03-26",14.87
"796","2018-03-27",14.509
"797","2018-03-28",14.31
"798","2018-03-29",14.208
"799","2018-04-02",13.71
"800","2018-04-03",13.98
"801","2018-04-04",13.892
"802","2018-04-05",13.81
"803","2018-04-06",13.8
"804","2018-04-09",13.76
"805","2018-04-10",14.38
"806","2018-04-11",14.5
"807","2018-04-12",14.57
"808","2018-04-13",14.55
"809","2018-04-16",14.69
"810","2018-04-17",15.47
"811","2018-04-18",15.673
"812","2018-04-19",15.676
"813","2018-04-20",15.56
"814","2018-04-23",15.1
"815","2018-04-24",15.37
"816","2018-04-25",15.253
"817","2018-04-26",15.5
"818","2018-04-27",15.42
"819","2018-04-30",15.5
"820","2018-05-01",15.75
"821","2018-05-02",15.9
"822","2018-05-03",15.9
"823","2018-05-04",15.36
"824","2018-05-07",15.375
"825","2018-05-08",15.45
"826","2018-05-09",16.950001
"827","2018-05-10",16.49
"828","2018-05-11",16.57
"829","2018-05-14",16.610001
"830","2018-05-15",16.653
"831","2018-05-16",16.566999
"832","2018-05-17",16.625
"833","2018-05-18",16.459999
"834","2018-05-21",16.288
"835","2018-05-22",16.200001
"836","2018-05-23",16.1
"837","2018-05-24",15.56
"838","2018-05-25",15.6
"839","2018-05-29",15.72
"840","2018-05-30",15.84
"841","2018-05-31",15.8
"842","2018-06-01",15.99
"843","2018-06-04",15.95
"844","2018-06-05",15.99
"845","2018-06-06",15.99
"846","2018-06-07",15.99
"847","2018-06-08",15.63
"848","2018-06-11",15.95
"849","2018-06-12",16.18
"850","2018-06-13",15.91
"851","2018-06-14",16.162001
"852","2018-06-15",16.18
"853","2018-06-18",16.01
"854","2018-06-19",16.049999
"855","2018-06-20",16.1
"856","2018-06-21",16.190001
"857","2018-06-22",16.187
"858","2018-06-25",16.649
"859","2018-06-26",16.360001
"860","2018-06-27",16.540001
"861","2018-06-28",16.108
"862","2018-06-29",16.07
"863","2018-07-02",16.403999
"864","2018-07-03",16.368
"865","2018-07-05",16.4
"866","2018-07-06",16.4
"867","2018-07-09",16.549
"868","2018-07-10",16.620001
"869","2018-07-11",16.65
"870","2018-07-12",16.83
"871","2018-07-13",16.790001
"872","2018-07-16",16.834
"873","2018-07-17",16.98
"874","2018-07-18",16.983
"875","2018-07-19",17.615
"876","2018-07-20",17.745001
"877","2018-07-23",18.200001
"878","2018-07-24",18.48
"879","2018-07-25",18.5
"880","2018-07-26",18.304001
"881","2018-07-27",18.216999
"882","2018-07-30",18.643
"883","2018-07-31",18.75
"884","2018-08-01",18.6
"885","2018-08-02",18.49
"886","2018-08-03",18.525
"887","2018-08-06",18.99
"888","2018-08-07",18.73
"889","2018-08-08",18.73
"890","2018-08-09",19.139999
"891","2018-08-10",19.02
"892","2018-08-13",18.679001
"893","2018-08-14",18.65
"894","2018-08-15",18.378
"895","2018-08-16",18.4
"896","2018-08-17",18.341
"897","2018-08-20",18.5
"898","2018-08-21",18.75
"899","2018-08-22",18.98
"900","2018-08-23",18.799999
"901","2018-08-24",18.67
"902","2018-08-27",18.67
"903","2018-08-28",18.780001
"904","2018-08-29",18.799999
"905","2018-08-30",18.799999
"906","2018-08-31",18.85
"907","2018-09-04",18.85
"908","2018-09-05",18.959999
"909","2018-09-06",19.112
"910","2018-09-07",18.85
"911","2018-09-10",19.049999
"912","2018-09-11",18.85
"913","2018-09-12",19
"914","2018-09-13",19.105
"915","2018-09-14",19.18
"916","2018-09-17",18.952
"917","2018-09-18",19.000999
"918","2018-09-19",19.08
"919","2018-09-20",18.870001
"920","2018-09-21",19.200001
"921","2018-09-24",19.08
"922","2018-09-25",19
"923","2018-09-26",19
"924","2018-09-27",18.5
"925","2018-09-28",18.67
"926","2018-10-01",18.6
"927","2018-10-02",18.5
"928","2018-10-03",18.586
"929","2018-10-04",18.341
"930","2018-10-05",18.379999
"931","2018-10-08",18.403999
"932","2018-10-09",18.360001
"933","2018-10-10",18.35
"934","2018-10-11",18.190001
"935","2018-10-12",17.959999
"936","2018-10-15",17.4
"937","2018-10-16",17.73
"938","2018-10-17",17.73
"939","2018-10-18",17.6
"940","2018-10-19",17.51
"941","2018-10-22",17.01
"942","2018-10-23",17.343
"943","2018-10-24",17.34
"944","2018-10-25",17.43
"945","2018-10-26",17.290001
"946","2018-10-29",17.440001
"947","2018-10-30",17.280001
"948","2018-10-31",17.34
"949","2018-11-01",18.735001
"950","2018-11-02",17.712999
"951","2018-11-05",17.620001
"952","2018-11-06",17.84
"953","2018-11-07",17.75
"954","2018-11-08",17.33
"955","2018-11-09",17.469999
"956","2018-11-12",17.469999
"957","2018-11-13",17.469999
"958","2018-11-14",17.450001
"959","2018-11-15",17.24
"960","2018-11-16",16.879999
"961","2018-11-19",16.700001
"962","2018-11-20",16.870001
"963","2018-11-21",17.08
"964","2018-11-23",16.58
"965","2018-11-26",16.700001
"966","2018-11-27",16.552999
"967","2018-11-28",16.690001
"968","2018-11-29",16.690001
"969","2018-11-30",16.599001
"970","2018-12-03",16.85
"971","2018-12-04",17.018999
"972","2018-12-06",16.76
"973","2018-12-07",16.174
"974","2018-12-10",16.040001
"975","2018-12-11",15.92
"976","2018-12-12",15.56
"977","2018-12-13",15.52
"978","2018-12-14",15.12
