"","date","GGG"
"721","2009-11-10",10.083333
"722","2009-11-11",10.103333
"723","2009-11-12",9.936666
"724","2009-11-13",10.06
"725","2009-11-16",10.233334
"726","2009-11-17",10.213333
"727","2009-11-18",10.043333
"728","2009-11-19",9.766666
"729","2009-11-20",9.643333
"730","2009-11-23",9.8
"731","2009-11-24",9.636666
"732","2009-11-25",9.66
"733","2009-11-27",9.436666
"734","2009-11-30",9.39
"735","2009-12-01",9.52
"736","2009-12-02",9.566667
"737","2009-12-03",9.403334
"738","2009-12-04",9.64
"739","2009-12-07",9.73
"740","2009-12-08",9.6
"741","2009-12-09",9.523334
"742","2009-12-10",9.53
"743","2009-12-11",9.626667
"744","2009-12-14",9.84
"745","2009-12-15",9.95
"746","2009-12-16",9.833333
"747","2009-12-17",9.66
"748","2009-12-18",9.566667
"749","2009-12-21",9.73
"750","2009-12-22",9.886666
"751","2009-12-23",10.006667
"752","2009-12-24",9.986667
"753","2009-12-28",9.953333
"754","2009-12-29",9.923333
"755","2009-12-30",9.746667
"756","2009-12-31",9.523334
"757","2010-01-04",9.873333
"758","2010-01-05",9.796667
"759","2010-01-06",9.736667
"760","2010-01-07",9.816667
"761","2010-01-08",10.133333
"762","2010-01-11",10.256667
"763","2010-01-12",10.216666
"764","2010-01-13",10.256667
"765","2010-01-14",10.243333
"766","2010-01-15",10.156667
"767","2010-01-19",10.466666
"768","2010-01-20",10.333333
"769","2010-01-21",10.166667
"770","2010-01-22",10.153334
"771","2010-01-25",9.996667
"772","2010-01-26",9.5
"773","2010-01-27",9.263333
"774","2010-01-28",9.16
"775","2010-01-29",8.896667
"776","2010-02-01",9.056666
"777","2010-02-02",9.08
"778","2010-02-03",9.03
"779","2010-02-04",8.813334
"780","2010-02-05",8.866667
"781","2010-02-08",8.793333
"782","2010-02-09",8.873333
"783","2010-02-10",8.853333
"784","2010-02-11",9.056666
"785","2010-02-12",9.106667
"786","2010-02-16",9.193334
"787","2010-02-17",9.186666
"788","2010-02-18",9.36
"789","2010-02-19",9.306666
"790","2010-02-22",8.863334
"791","2010-02-23",8.983334
"792","2010-02-24",8.976666
"793","2010-02-25",9.066667
"794","2010-02-26",9.136666
"795","2010-03-01",9.29
"796","2010-03-02",9.48
"797","2010-03-03",9.576667
"798","2010-03-04",9.563334
"799","2010-03-05",9.88
"800","2010-03-08",10.03
"801","2010-03-09",10.04
"802","2010-03-10",10.113334
"803","2010-03-11",10.063334
"804","2010-03-12",10.113334
"805","2010-03-15",10.143333
"806","2010-03-16",10.236667
"807","2010-03-17",10.346666
"808","2010-03-18",10.366667
"809","2010-03-19",10.203333
"810","2010-03-22",10.28
"811","2010-03-23",10.48
"812","2010-03-24",10.36
"813","2010-03-25",10.41
"814","2010-03-26",10.496667
"815","2010-03-29",10.686666
"816","2010-03-30",10.783334
"817","2010-03-31",10.666667
"818","2010-04-01",10.753333
"819","2010-04-05",10.833333
"820","2010-04-06",10.83
"821","2010-04-07",10.79
"822","2010-04-08",10.656667
"823","2010-04-09",10.666667
"824","2010-04-12",10.676666
"825","2010-04-13",10.67
"826","2010-04-14",10.716666
"827","2010-04-15",10.65
"828","2010-04-16",10.533334
"829","2010-04-19",10.49
"830","2010-04-20",10.586667
"831","2010-04-21",10.743333
"832","2010-04-22",11.72
"833","2010-04-23",11.753333
"834","2010-04-26",11.81
"835","2010-04-27",11.583333
"836","2010-04-28",11.53
"837","2010-04-29",11.916667
"838","2010-04-30",11.56
"839","2010-05-03",11.833333
"840","2010-05-04",11.393333
"841","2010-05-05",11.18
"842","2010-05-06",10.81
"843","2010-05-07",10.81
"844","2010-05-10",11.52
"845","2010-05-11",11.573334
"846","2010-05-12",11.886666
"847","2010-05-13",11.883333
"848","2010-05-14",11.486667
"849","2010-05-17",11.256667
"850","2010-05-18",11.036667
"851","2010-05-19",10.77
"852","2010-05-20",10.333333
"853","2010-05-21",10.593333
"854","2010-05-24",10.47
"855","2010-05-25",10.383333
"856","2010-05-26",10.35
"857","2010-05-27",10.663333
"858","2010-05-28",10.563334
"859","2010-06-01",10.263333
"860","2010-06-02",10.643333
"861","2010-06-03",10.71
"862","2010-06-04",10.026667
"863","2010-06-07",9.72
"864","2010-06-08",9.82
"865","2010-06-09",9.88
"866","2010-06-10",10.146667
"867","2010-06-11",10.23
"868","2010-06-14",10.363334
"869","2010-06-15",10.5
"870","2010-06-16",10.58
"871","2010-06-17",10.513333
"872","2010-06-18",10.383333
"873","2010-06-21",10.3
"874","2010-06-22",9.98
"875","2010-06-23",10.033334
"876","2010-06-24",9.863334
"877","2010-06-25",10.003333
"878","2010-06-28",10.053333
"879","2010-06-29",9.686666
"880","2010-06-30",9.396667
"881","2010-07-01",9.243333
"882","2010-07-02",9.503333
"883","2010-07-06",9.586667
"884","2010-07-07",9.883333
"885","2010-07-08",10.153334
"886","2010-07-09",10.24
"887","2010-07-12",10.036667
"888","2010-07-13",10.366667
"889","2010-07-14",10.27
"890","2010-07-15",10.18
"891","2010-07-16",9.8
"892","2010-07-19",9.88
"893","2010-07-20",10.203333
"894","2010-07-21",10.2
"895","2010-07-22",10.226666
"896","2010-07-23",10.47
"897","2010-07-26",10.593333
"898","2010-07-27",10.62
"899","2010-07-28",10.483334
"900","2010-07-29",10.473333
"901","2010-07-30",10.523334
"902","2010-08-02",10.686666
"903","2010-08-03",10.566667
"904","2010-08-04",10.84
"905","2010-08-05",10.673333
"906","2010-08-06",10.68
"907","2010-08-09",10.733334
"908","2010-08-10",10.583333
"909","2010-08-11",10.113334
"910","2010-08-12",9.963333
"911","2010-08-13",9.8
"912","2010-08-16",9.713333
"913","2010-08-17",9.896667
"914","2010-08-18",9.93
"915","2010-08-19",9.65
"916","2010-08-20",9.663333
"917","2010-08-23",9.513333
"918","2010-08-24",9.19
"919","2010-08-25",9.28
"920","2010-08-26",9.3
"921","2010-08-27",9.49
"922","2010-08-30",9.34
"923","2010-08-31",9.303333
"924","2010-09-01",9.596666
"925","2010-09-02",9.726666
"926","2010-09-03",9.85
"927","2010-09-07",9.76
"928","2010-09-08",9.773334
"929","2010-09-09",9.873333
"930","2010-09-10",9.846666
"931","2010-09-13",10.006667
"932","2010-09-14",9.903334
"933","2010-09-15",9.953333
"934","2010-09-16",10.033334
"935","2010-09-17",10.04
"936","2010-09-20",10.176666
"937","2010-09-21",10.12
"938","2010-09-22",10.1
"939","2010-09-23",9.96
"940","2010-09-24",10.266666
"941","2010-09-27",10.183333
"942","2010-09-28",10.3
"943","2010-09-29",10.53
"944","2010-09-30",10.576667
"945","2010-10-01",10.603333
"946","2010-10-04",10.47
"947","2010-10-05",10.836667
"948","2010-10-06",10.783334
"949","2010-10-07",10.74
"950","2010-10-08",10.926666
"951","2010-10-11",10.963333
"952","2010-10-12",10.976666
"953","2010-10-13",11.153334
"954","2010-10-14",11.253333
"955","2010-10-15",11.116667
