"","date","SWKS"
"996","2010-12-14",26.889999
"997","2010-12-15",27
"998","2010-12-16",27.809999
"999","2010-12-17",28.440001
"1000","2010-12-20",28.129999
"1001","2010-12-21",28.24
"1002","2010-12-22",28.1
"1003","2010-12-23",28.389999
"1004","2010-12-27",28.75
"1005","2010-12-28",28.799999
"1006","2010-12-29",29.18
"1007","2010-12-30",29.08
"1008","2010-12-31",28.629999
"1009","2011-01-03",29.559999
"1010","2011-01-04",29.629999
"1011","2011-01-05",30.200001
"1012","2011-01-06",30.15
"1013","2011-01-07",30.24
"1014","2011-01-10",31.700001
"1015","2011-01-11",31.610001
"1016","2011-01-12",31.879999
"1017","2011-01-13",31.799999
"1018","2011-01-14",32.509998
"1019","2011-01-18",32.759998
"1020","2011-01-19",31.91
"1021","2011-01-20",30.030001
"1022","2011-01-21",29.190001
"1023","2011-01-24",29.190001
"1024","2011-01-25",30.01
"1025","2011-01-26",31.49
"1026","2011-01-27",32.75
"1027","2011-01-28",31.33
"1028","2011-01-31",31.77
"1029","2011-02-01",32.720001
"1030","2011-02-02",32.919998
"1031","2011-02-03",33.810001
"1032","2011-02-04",34.919998
"1033","2011-02-07",35.540001
"1034","2011-02-08",35.459999
"1035","2011-02-09",35.189999
"1036","2011-02-10",35.720001
"1037","2011-02-11",36.549999
"1038","2011-02-14",36.950001
"1039","2011-02-15",36.330002
"1040","2011-02-16",36.66
"1041","2011-02-17",36.98
"1042","2011-02-18",36.650002
"1043","2011-02-22",34.310001
"1044","2011-02-23",33.41
"1045","2011-02-24",34.91
"1046","2011-02-25",35.990002
"1047","2011-02-28",35.939999
"1048","2011-03-01",34.75
"1049","2011-03-02",34.529999
"1050","2011-03-03",35.41
"1051","2011-03-04",34.98
"1052","2011-03-07",34.41
"1053","2011-03-08",33.82
"1054","2011-03-09",32.009998
"1055","2011-03-10",31.639999
"1056","2011-03-11",31.84
"1057","2011-03-14",31.27
"1058","2011-03-15",31.639999
"1059","2011-03-16",30.85
"1060","2011-03-17",29.950001
"1061","2011-03-18",29.969999
"1062","2011-03-21",31.18
"1063","2011-03-22",30.469999
"1064","2011-03-23",30.76
"1065","2011-03-24",31.879999
"1066","2011-03-25",32.310001
"1067","2011-03-28",32.57
"1068","2011-03-29",32.59
"1069","2011-03-30",32.650002
"1070","2011-03-31",32.400002
"1071","2011-04-01",31.450001
"1072","2011-04-04",30.790001
"1073","2011-04-05",30.879999
"1074","2011-04-06",28.73
"1075","2011-04-07",27.74
"1076","2011-04-08",27.549999
"1077","2011-04-11",27.129999
"1078","2011-04-12",26.360001
"1079","2011-04-13",26.65
"1080","2011-04-14",26.4
"1081","2011-04-15",26.32
"1082","2011-04-18",26.049999
"1083","2011-04-19",26.870001
"1084","2011-04-20",27.92
"1085","2011-04-21",28.190001
"1086","2011-04-25",28.219999
"1087","2011-04-26",28.290001
"1088","2011-04-27",27.52
"1089","2011-04-28",27.51
"1090","2011-04-29",31.459999
"1091","2011-05-02",30.58
"1092","2011-05-03",29.82
"1093","2011-05-04",29.5
"1094","2011-05-05",29.82
"1095","2011-05-06",29.610001
"1096","2011-05-09",29.66
"1097","2011-05-10",29.940001
"1098","2011-05-11",28.77
"1099","2011-05-12",28.57
"1100","2011-05-13",28.34
"1101","2011-05-16",27.24
"1102","2011-05-17",26.639999
"1103","2011-05-18",27.75
"1104","2011-05-19",27.51
"1105","2011-05-20",27.309999
"1106","2011-05-23",26.629999
"1107","2011-05-24",26.52
"1108","2011-05-25",26.84
"1109","2011-05-26",27.030001
"1110","2011-05-27",25.5
"1111","2011-05-31",25.469999
"1112","2011-06-01",24.559999
"1113","2011-06-02",24.92
"1114","2011-06-03",23.059999
"1115","2011-06-06",23.280001
"1116","2011-06-07",25.08
"1117","2011-06-08",24.42
"1118","2011-06-09",24.940001
"1119","2011-06-10",24.32
"1120","2011-06-13",23.52
"1121","2011-06-14",24.91
"1122","2011-06-15",24.120001
"1123","2011-06-16",23.51
"1124","2011-06-17",23.16
"1125","2011-06-20",21.700001
"1126","2011-06-21",22.530001
"1127","2011-06-22",22.389999
"1128","2011-06-23",23.280001
"1129","2011-06-24",22.870001
"1130","2011-06-27",22.92
"1131","2011-06-28",23.559999
"1132","2011-06-29",22.620001
"1133","2011-06-30",22.98
"1134","2011-07-01",23.440001
"1135","2011-07-05",23.059999
"1136","2011-07-06",23.65
"1137","2011-07-07",25.209999
"1138","2011-07-08",24.719999
"1139","2011-07-11",24.23
"1140","2011-07-12",22.65
"1141","2011-07-13",22.83
"1142","2011-07-14",22.379999
"1143","2011-07-15",22.68
"1144","2011-07-18",22.23
"1145","2011-07-19",22.9
"1146","2011-07-20",23.610001
"1147","2011-07-21",22.68
"1148","2011-07-22",26.98
"1149","2011-07-25",26.459999
"1150","2011-07-26",27
"1151","2011-07-27",26.1
"1152","2011-07-28",25.549999
"1153","2011-07-29",25.309999
"1154","2011-08-01",25
"1155","2011-08-02",23.549999
"1156","2011-08-03",24.299999
"1157","2011-08-04",22.299999
"1158","2011-08-05",20.68
"1159","2011-08-08",19.389999
"1160","2011-08-09",20.530001
"1161","2011-08-10",20.280001
"1162","2011-08-11",22.02
"1163","2011-08-12",22.07
"1164","2011-08-15",23.110001
"1165","2011-08-16",21.469999
"1166","2011-08-17",21.360001
"1167","2011-08-18",19.42
"1168","2011-08-19",18.780001
"1169","2011-08-22",19.110001
"1170","2011-08-23",20.040001
"1171","2011-08-24",20.049999
"1172","2011-08-25",19.459999
"1173","2011-08-26",19.889999
"1174","2011-08-29",20.799999
"1175","2011-08-30",20.85
"1176","2011-08-31",20.629999
"1177","2011-09-01",20.92
"1178","2011-09-02",19.620001
"1179","2011-09-06",19.299999
"1180","2011-09-07",20.17
"1181","2011-09-08",20.33
"1182","2011-09-09",19.58
"1183","2011-09-12",20.280001
"1184","2011-09-13",21.190001
"1185","2011-09-14",22.18
"1186","2011-09-15",22.35
"1187","2011-09-16",22.07
"1188","2011-09-19",21.59
"1189","2011-09-20",21.57
"1190","2011-09-21",21.92
"1191","2011-09-22",20.309999
"1192","2011-09-23",20.91
"1193","2011-09-26",20.57
"1194","2011-09-27",20.58
"1195","2011-09-28",19.85
"1196","2011-09-29",19.09
"1197","2011-09-30",17.959999
"1198","2011-10-03",16.959999
"1199","2011-10-04",18.16
"1200","2011-10-05",19.34
"1201","2011-10-06",19.33
"1202","2011-10-07",19.129999
"1203","2011-10-10",19.559999
"1204","2011-10-11",19.91
"1205","2011-10-12",20.719999
"1206","2011-10-13",21.43
"1207","2011-10-14",22.4
"1208","2011-10-17",21.24
"1209","2011-10-18",21.92
"1210","2011-10-19",20.83
"1211","2011-10-20",20.68
"1212","2011-10-21",20.93
"1213","2011-10-24",21.889999
"1214","2011-10-25",21.02
"1215","2011-10-26",21.389999
"1216","2011-10-27",21.379999
"1217","2011-10-28",20.290001
"1218","2011-10-31",19.809999
"1219","2011-11-01",19.110001
"1220","2011-11-02",19.08
"1221","2011-11-03",20.5
"1222","2011-11-04",21.83
"1223","2011-11-07",21.32
"1224","2011-11-08",21.129999
"1225","2011-11-09",19.620001
"1226","2011-11-10",19.08
"1227","2011-11-11",19.77
"1228","2011-11-14",19.49
"1229","2011-11-15",19.530001
"1230","2011-11-16",18.99
"1231","2011-11-17",17.4
"1232","2011-11-18",16.99
"1233","2011-11-21",16.57
"1234","2011-11-22",15.9
"1235","2011-11-23",14.54
"1236","2011-11-25",14.13
"1237","2011-11-28",14.35
"1238","2011-11-29",14.51
"1239","2011-11-30",16.309999
"1240","2011-12-01",16.16
"1241","2011-12-02",16.35
"1242","2011-12-05",16.379999
"1243","2011-12-06",16.1
"1244","2011-12-07",15.85
"1245","2011-12-08",15.27
"1246","2011-12-09",15.49
"1247","2011-12-12",14.99
"1248","2011-12-13",14.08
"1249","2011-12-14",14.04
"1250","2011-12-15",14.29
"1251","2011-12-16",14.37
"1252","2011-12-19",14.74
"1253","2011-12-20",15.53
"1254","2011-12-21",15.47
"1255","2011-12-22",16.33
"1256","2011-12-23",16.209999
"1257","2011-12-27",16.190001
"1258","2011-12-28",15.98
"1259","2011-12-29",16.1
"1260","2011-12-30",16.219999
"1261","2012-01-03",16.82
"1262","2012-01-04",16.780001
"1263","2012-01-05",17.280001
"1264","2012-01-06",17.15
"1265","2012-01-09",17.809999
"1266","2012-01-10",17.98
"1267","2012-01-11",18.030001
"1268","2012-01-12",17.98
"1269","2012-01-13",17.639999
"1270","2012-01-17",18.290001
"1271","2012-01-18",19.08
"1272","2012-01-19",19.23
"1273","2012-01-20",21.389999
"1274","2012-01-23",21.290001
"1275","2012-01-24",21.559999
"1276","2012-01-25",21.77
"1277","2012-01-26",21.620001
"1278","2012-01-27",22
"1279","2012-01-30",21.76
"1280","2012-01-31",21.58
"1281","2012-02-01",21.83
"1282","2012-02-02",22.83
"1283","2012-02-03",23.68
"1284","2012-02-06",23.440001
"1285","2012-02-07",23.690001
"1286","2012-02-08",24.280001
"1287","2012-02-09",24.549999
"1288","2012-02-10",23.459999
"1289","2012-02-13",23.629999
"1290","2012-02-14",23.98
"1291","2012-02-15",24.24
"1292","2012-02-16",25.219999
"1293","2012-02-17",24.860001
"1294","2012-02-21",24.780001
"1295","2012-02-22",24.85
"1296","2012-02-23",25.559999
"1297","2012-02-24",25.860001
"1298","2012-02-27",26.6
"1299","2012-02-28",26.889999
"1300","2012-02-29",26.969999
"1301","2012-03-01",27.370001
"1302","2012-03-02",27.459999
"1303","2012-03-05",26.07
"1304","2012-03-06",25.379999
"1305","2012-03-07",26.09
"1306","2012-03-08",26.77
"1307","2012-03-09",26.91
"1308","2012-03-12",26.450001
"1309","2012-03-13",27.15
"1310","2012-03-14",27.73
"1311","2012-03-15",28.290001
"1312","2012-03-16",28.049999
"1313","2012-03-19",28.66
"1314","2012-03-20",28.27
"1315","2012-03-21",28.49
"1316","2012-03-22",28.4
"1317","2012-03-23",28.16
"1318","2012-03-26",28.52
"1319","2012-03-27",28.610001
"1320","2012-03-28",27.82
"1321","2012-03-29",27.66
"1322","2012-03-30",27.65
"1323","2012-04-02",27.709999
"1324","2012-04-03",27.530001
"1325","2012-04-04",26.379999
"1326","2012-04-05",26.940001
"1327","2012-04-09",26.35
"1328","2012-04-10",25.75
"1329","2012-04-11",26.35
"1330","2012-04-12",27.02
"1331","2012-04-13",26.290001
"1332","2012-04-16",26.049999
"1333","2012-04-17",26.9
"1334","2012-04-18",27.23
"1335","2012-04-19",25.91
"1336","2012-04-20",24.379999
"1337","2012-04-23",23.309999
"1338","2012-04-24",23.76
"1339","2012-04-25",25.219999
"1340","2012-04-26",25.5
"1341","2012-04-27",27.809999
"1342","2012-04-30",27.139999
"1343","2012-05-01",27.200001
"1344","2012-05-02",27.290001
"1345","2012-05-03",26.15
"1346","2012-05-04",25.57
"1347","2012-05-07",25.25
"1348","2012-05-08",24.67
"1349","2012-05-09",24.92
"1350","2012-05-10",25.24
"1351","2012-05-11",25.389999
"1352","2012-05-14",24.91
"1353","2012-05-15",25.540001
"1354","2012-05-16",25.709999
"1355","2012-05-17",24.5
"1356","2012-05-18",23.43
"1357","2012-05-21",25.09
"1358","2012-05-22",25.530001
"1359","2012-05-23",26.110001
"1360","2012-05-24",25.51
"1361","2012-05-25",25.68
"1362","2012-05-29",26.98
"1363","2012-05-30",25.809999
"1364","2012-05-31",26.860001
"1365","2012-06-01",25.23
"1366","2012-06-04",25.84
"1367","2012-06-05",26.709999
"1368","2012-06-06",28.4
"1369","2012-06-07",27.469999
"1370","2012-06-08",27.959999
"1371","2012-06-11",26.9
"1372","2012-06-12",27.76
"1373","2012-06-13",28.370001
"1374","2012-06-14",27.42
"1375","2012-06-15",28.1
"1376","2012-06-18",28.26
"1377","2012-06-19",28.07
"1378","2012-06-20",28.190001
"1379","2012-06-21",26.66
"1380","2012-06-22",26.85
"1381","2012-06-25",25.48
"1382","2012-06-26",25
"1383","2012-06-27",25.76
"1384","2012-06-28",25.790001
"1385","2012-06-29",27.32
"1386","2012-07-02",27.24
"1387","2012-07-03",27.68
"1388","2012-07-05",27.6
"1389","2012-07-06",26.49
"1390","2012-07-09",26.65
"1391","2012-07-10",25.780001
"1392","2012-07-11",25.84
"1393","2012-07-12",26.32
"1394","2012-07-13",26.82
"1395","2012-07-16",25.860001
"1396","2012-07-17",25.52
"1397","2012-07-18",26.639999
"1398","2012-07-19",29.17
"1399","2012-07-20",28.58
"1400","2012-07-23",27.540001
"1401","2012-07-24",26.57
"1402","2012-07-25",26.75
"1403","2012-07-26",27.41
"1404","2012-07-27",28.120001
"1405","2012-07-30",27.83
"1406","2012-07-31",28.93
"1407","2012-08-01",28.18
"1408","2012-08-02",27.870001
"1409","2012-08-03",28.32
"1410","2012-08-06",28.5
"1411","2012-08-07",29.059999
"1412","2012-08-08",28.65
"1413","2012-08-09",29
"1414","2012-08-10",29.629999
"1415","2012-08-13",29.389999
"1416","2012-08-14",29.23
"1417","2012-08-15",28.58
"1418","2012-08-16",29.629999
"1419","2012-08-17",29.799999
"1420","2012-08-20",29.459999
"1421","2012-08-21",29.65
"1422","2012-08-22",29.24
"1423","2012-08-23",29.790001
"1424","2012-08-24",29.639999
"1425","2012-08-27",28.950001
"1426","2012-08-28",29.49
"1427","2012-08-29",29.73
"1428","2012-08-30",29.4
"1429","2012-08-31",30.459999
"1430","2012-09-04",30.02
"1431","2012-09-05",29.200001
"1432","2012-09-06",31.18
"1433","2012-09-07",31.16
"1434","2012-09-10",29.91
"1435","2012-09-11",29.459999
"1436","2012-09-12",29.059999
"1437","2012-09-13",28.93
"1438","2012-09-14",29.610001
"1439","2012-09-17",29
"1440","2012-09-18",29.219999
"1441","2012-09-19",29.48
"1442","2012-09-20",24.030001
"1443","2012-09-21",24.809999
"1444","2012-09-24",24.030001
"1445","2012-09-25",23.51
"1446","2012-09-26",23.18
"1447","2012-09-27",23.950001
"1448","2012-09-28",23.559999
"1449","2012-10-01",22.99
"1450","2012-10-02",23.42
"1451","2012-10-03",23.389999
"1452","2012-10-04",23.540001
"1453","2012-10-05",23.5
"1454","2012-10-08",23.15
"1455","2012-10-09",22.98
"1456","2012-10-10",22.48
"1457","2012-10-11",22.41
"1458","2012-10-12",22.17
"1459","2012-10-15",22.51
"1460","2012-10-16",23.549999
"1461","2012-10-17",23.15
"1462","2012-10-18",22.549999
"1463","2012-10-19",22.139999
"1464","2012-10-22",22.59
"1465","2012-10-23",22.709999
"1466","2012-10-24",22.68
"1467","2012-10-25",22.870001
"1468","2012-10-26",23.17
"1469","2012-10-31",23.389999
"1470","2012-11-01",24.08
"1471","2012-11-02",19.950001
"1472","2012-11-05",20.85
"1473","2012-11-06",20.84
"1474","2012-11-07",20.07
"1475","2012-11-08",20.02
"1476","2012-11-09",20.57
"1477","2012-11-12",20.809999
"1478","2012-11-13",20.85
"1479","2012-11-14",20.73
"1480","2012-11-15",20.25
"1481","2012-11-16",19.82
"1482","2012-11-19",20.66
"1483","2012-11-20",21.049999
"1484","2012-11-21",21.35
"1485","2012-11-23",21.77
"1486","2012-11-26",21.629999
"1487","2012-11-27",21.65
"1488","2012-11-28",21.559999
"1489","2012-11-29",22.41
"1490","2012-11-30",22.65
"1491","2012-12-03",22.75
"1492","2012-12-04",23.17
"1493","2012-12-05",23.51
"1494","2012-12-06",23.370001
"1495","2012-12-07",22.84
"1496","2012-12-10",22.33
"1497","2012-12-11",22.879999
"1498","2012-12-12",22.5
"1499","2012-12-13",21.049999
"1500","2012-12-14",19.799999
"1501","2012-12-17",20.76
"1502","2012-12-18",21.1
"1503","2012-12-19",20.870001
"1504","2012-12-20",20.4
"1505","2012-12-21",20.08
"1506","2012-12-24",20.27
"1507","2012-12-26",19.799999
"1508","2012-12-27",19.969999
"1509","2012-12-28",19.879999
"1510","2012-12-31",20.299999
"1511","2013-01-02",21.65
"1512","2013-01-03",21.49
"1513","2013-01-04",20.950001
"1514","2013-01-07",21.26
"1515","2013-01-08",20.41
"1516","2013-01-09",21.01
"1517","2013-01-10",21.32
"1518","2013-01-11",21.370001
"1519","2013-01-14",21.01
"1520","2013-01-15",20.5
"1521","2013-01-16",21.309999
"1522","2013-01-17",21.66
"1523","2013-01-18",20.879999
"1524","2013-01-22",20.76
"1525","2013-01-23",21.84
"1526","2013-01-24",21.440001
"1527","2013-01-25",21.049999
"1528","2013-01-28",21.309999
"1529","2013-01-29",21.17
"1530","2013-01-30",21.559999
"1531","2013-01-31",23.940001
"1532","2013-02-01",24.33
"1533","2013-02-04",23.530001
"1534","2013-02-05",23.59
"1535","2013-02-06",24.18
"1536","2013-02-07",23.77
"1537","2013-02-08",23.93
"1538","2013-02-11",24.25
"1539","2013-02-12",24.200001
"1540","2013-02-13",24.299999
"1541","2013-02-14",24.969999
"1542","2013-02-15",24.5
"1543","2013-02-19",24.540001
"1544","2013-02-20",23.620001
"1545","2013-02-21",21.16
"1546","2013-02-22",21.85
"1547","2013-02-25",20.93
"1548","2013-02-26",20.440001
"1549","2013-02-27",21.190001
"1550","2013-02-28",21.299999
"1551","2013-03-01",20.700001
"1552","2013-03-04",20.42
"1553","2013-03-05",20.870001
"1554","2013-03-06",21.16
"1555","2013-03-07",21.09
"1556","2013-03-08",21.4
"1557","2013-03-11",21.440001
"1558","2013-03-12",21.51
"1559","2013-03-13",22.17
"1560","2013-03-14",22.299999
"1561","2013-03-15",21.74
"1562","2013-03-18",21.57
"1563","2013-03-19",21.639999
"1564","2013-03-20",21.68
"1565","2013-03-21",21.52
"1566","2013-03-22",21.49
"1567","2013-03-25",21.27
"1568","2013-03-26",21.6
"1569","2013-03-27",21.639999
"1570","2013-03-28",22.030001
"1571","2013-04-01",21.200001
"1572","2013-04-02",20.969999
"1573","2013-04-03",20.530001
"1574","2013-04-04",21.01
"1575","2013-04-05",20.91
"1576","2013-04-08",21.24
"1577","2013-04-09",21.1
"1578","2013-04-10",21.84
"1579","2013-04-11",22.42
"1580","2013-04-12",22.110001
"1581","2013-04-15",21.25
"1582","2013-04-16",21.639999
"1583","2013-04-17",20.68
"1584","2013-04-18",20.15
"1585","2013-04-19",20.17
"1586","2013-04-22",20.58
"1587","2013-04-23",20.799999
"1588","2013-04-24",21.440001
"1589","2013-04-25",22.02
"1590","2013-04-26",21.42
"1591","2013-04-29",22.049999
"1592","2013-04-30",22.07
"1593","2013-05-01",21.57
"1594","2013-05-02",21.950001
"1595","2013-05-03",22.360001
"1596","2013-05-06",23.040001
"1597","2013-05-07",22.68
"1598","2013-05-08",23.01
"1599","2013-05-09",23.26
"1600","2013-05-10",23.690001
"1601","2013-05-13",23.559999
"1602","2013-05-14",23.68
"1603","2013-05-15",23.950001
"1604","2013-05-16",23.6
"1605","2013-05-17",23.889999
"1606","2013-05-20",23.73
"1607","2013-05-21",23.68
"1608","2013-05-22",23.23
"1609","2013-05-23",23.09
"1610","2013-05-24",22.639999
"1611","2013-05-28",22.860001
"1612","2013-05-29",22.58
"1613","2013-05-30",23.639999
"1614","2013-05-31",23.860001
"1615","2013-06-03",23.57
"1616","2013-06-04",23.6
"1617","2013-06-05",23.129999
"1618","2013-06-06",22.66
"1619","2013-06-07",22.4
"1620","2013-06-10",22.17
"1621","2013-06-11",21.34
"1622","2013-06-12",20.719999
"1623","2013-06-13",21.98
"1624","2013-06-14",21.77
"1625","2013-06-17",21.83
"1626","2013-06-18",22.309999
"1627","2013-06-19",22.209999
"1628","2013-06-20",21.620001
"1629","2013-06-21",21.799999
"1630","2013-06-24",21.16
"1631","2013-06-25",21.4
"1632","2013-06-26",21.76
"1633","2013-06-27",21.6
"1634","2013-06-28",21.889999
"1635","2013-07-01",21.92
"1636","2013-07-02",21.58
"1637","2013-07-03",21.809999
"1638","2013-07-05",21.85
"1639","2013-07-08",20.99
"1640","2013-07-09",21.35
"1641","2013-07-10",21.469999
"1642","2013-07-11",21.940001
"1643","2013-07-12",22.190001
"1644","2013-07-15",21.940001
"1645","2013-07-16",22.74
"1646","2013-07-17",22.82
"1647","2013-07-18",22.450001
"1648","2013-07-19",23.889999
"1649","2013-07-22",23.93
"1650","2013-07-23",24.25
"1651","2013-07-24",24.51
"1652","2013-07-25",24.41
"1653","2013-07-26",23.950001
"1654","2013-07-29",23.6
"1655","2013-07-30",23.77
"1656","2013-07-31",24.040001
"1657","2013-08-01",24.74
"1658","2013-08-02",24.610001
"1659","2013-08-05",24.65
"1660","2013-08-06",24.26
"1661","2013-08-07",23.629999
"1662","2013-08-08",23.639999
"1663","2013-08-09",23.75
"1664","2013-08-12",24.25
"1665","2013-08-13",24.74
"1666","2013-08-14",24.68
"1667","2013-08-15",24.41
"1668","2013-08-16",24.5
"1669","2013-08-19",24.49
"1670","2013-08-20",24.85
"1671","2013-08-21",24.77
"1672","2013-08-22",25.09
"1673","2013-08-23",25.16
"1674","2013-08-26",25.209999
"1675","2013-08-27",24.440001
"1676","2013-08-28",25.360001
"1677","2013-08-29",25.92
"1678","2013-08-30",25.360001
"1679","2013-09-03",25.41
"1680","2013-09-04",25.82
"1681","2013-09-05",25.91
"1682","2013-09-06",25.719999
"1683","2013-09-09",25.99
"1684","2013-09-10",26.33
"1685","2013-09-11",25.58
"1686","2013-09-12",25.4
"1687","2013-09-13",25.27
"1688","2013-09-16",25.309999
"1689","2013-09-17",25.68
"1690","2013-09-18",25.77
"1691","2013-09-19",25.629999
"1692","2013-09-20",25.59
"1693","2013-09-23",25.860001
"1694","2013-09-24",25.83
"1695","2013-09-25",25.129999
"1696","2013-09-26",25.01
"1697","2013-09-27",24.77
"1698","2013-09-30",24.84
"1699","2013-10-01",25.559999
"1700","2013-10-02",25.190001
"1701","2013-10-03",24.92
"1702","2013-10-04",25.639999
"1703","2013-10-07",25.290001
"1704","2013-10-08",24.870001
"1705","2013-10-09",24.700001
"1706","2013-10-10",25.08
"1707","2013-10-11",25.049999
"1708","2013-10-14",25.209999
"1709","2013-10-15",24.85
"1710","2013-10-16",25.190001
"1711","2013-10-17",24.6
"1712","2013-10-18",24.92
"1713","2013-10-21",25.6
"1714","2013-10-22",25.299999
"1715","2013-10-23",23.84
"1716","2013-10-24",23.709999
"1717","2013-10-25",23.860001
"1718","2013-10-28",24.24
"1719","2013-10-29",24.610001
"1720","2013-10-30",24.48
"1721","2013-10-31",25.799999
"1722","2013-11-01",25.969999
"1723","2013-11-04",25.809999
"1724","2013-11-05",25.809999
"1725","2013-11-06",26.18
"1726","2013-11-07",25.25
"1727","2013-11-08",25.35
"1728","2013-11-11",25.15
"1729","2013-11-12",25.559999
"1730","2013-11-13",26.01
"1731","2013-11-14",26.07
"1732","2013-11-15",25.93
"1733","2013-11-18",25.33
"1734","2013-11-19",25.120001
"1735","2013-11-20",25.67
"1736","2013-11-21",26.57
"1737","2013-11-22",26.51
"1738","2013-11-25",26.719999
"1739","2013-11-26",26.48
"1740","2013-11-27",26.610001
"1741","2013-11-29",26.59
"1742","2013-12-02",27.18
"1743","2013-12-03",27.58
"1744","2013-12-04",27.629999
"1745","2013-12-05",28.15
"1746","2013-12-06",27.5
"1747","2013-12-09",28.43
"1748","2013-12-10",28.24
"1749","2013-12-11",27.870001
"1750","2013-12-12",27.73
"1751","2013-12-13",27.32
"1752","2013-12-16",27.67
"1753","2013-12-17",28.41
"1754","2013-12-18",27.969999
"1755","2013-12-19",27.469999
"1756","2013-12-20",27.690001
"1757","2013-12-23",27.860001
"1758","2013-12-24",28.08
"1759","2013-12-26",27.92
"1760","2013-12-27",27.85
"1761","2013-12-30",28.32
"1762","2013-12-31",28.559999
"1763","2014-01-02",27.4
"1764","2014-01-03",27.719999
"1765","2014-01-06",27.629999
"1766","2014-01-07",27.790001
"1767","2014-01-08",27.92
"1768","2014-01-09",27.719999
"1769","2014-01-10",27.75
"1770","2014-01-13",28.440001
"1771","2014-01-14",28.92
"1772","2014-01-15",29.110001
"1773","2014-01-16",28.620001
"1774","2014-01-17",30.530001
"1775","2014-01-21",31.219999
"1776","2014-01-22",31.59
"1777","2014-01-23",31.43
"1778","2014-01-24",30.77
"1779","2014-01-27",30.379999
"1780","2014-01-28",30.049999
"1781","2014-01-29",30.139999
"1782","2014-01-30",30.559999
"1783","2014-01-31",30.25
"1784","2014-02-03",29.57
"1785","2014-02-04",29.709999
"1786","2014-02-05",29.860001
"1787","2014-02-06",30.26
"1788","2014-02-07",30.469999
"1789","2014-02-10",30.700001
"1790","2014-02-11",31.09
"1791","2014-02-12",32.119999
"1792","2014-02-13",32.110001
"1793","2014-02-14",32
"1794","2014-02-18",31.799999
"1795","2014-02-19",31.32
"1796","2014-02-20",33.32
"1797","2014-02-21",32.720001
"1798","2014-02-24",34.400002
"1799","2014-02-25",33.759998
"1800","2014-02-26",35.02
"1801","2014-02-27",34.950001
"1802","2014-02-28",35.459999
"1803","2014-03-03",36.200001
"1804","2014-03-04",36.75
"1805","2014-03-05",36.799999
"1806","2014-03-06",37
"1807","2014-03-07",36.650002
"1808","2014-03-10",36.5
"1809","2014-03-11",36.23
"1810","2014-03-12",37.32
"1811","2014-03-13",36.830002
"1812","2014-03-14",36.68
"1813","2014-03-17",36.880001
"1814","2014-03-18",37.490002
"1815","2014-03-19",37.689999
"1816","2014-03-20",39.27
"1817","2014-03-21",37.549999
"1818","2014-03-24",37.380001
"1819","2014-03-25",37.720001
"1820","2014-03-26",36.740002
"1821","2014-03-27",36.91
"1822","2014-03-28",36.939999
"1823","2014-03-31",37.52
"1824","2014-04-01",37.610001
"1825","2014-04-02",37.580002
"1826","2014-04-03",37.669998
"1827","2014-04-04",35.900002
"1828","2014-04-07",35.720001
"1829","2014-04-08",36.02
"1830","2014-04-09",36.889999
"1831","2014-04-10",35.509998
"1832","2014-04-11",34.900002
"1833","2014-04-14",35.330002
"1834","2014-04-15",35.759998
"1835","2014-04-16",35.810001
"1836","2014-04-17",36.080002
"1837","2014-04-21",37.02
"1838","2014-04-22",37.959999
"1839","2014-04-23",41.5
"1840","2014-04-24",42.16
"1841","2014-04-25",41.459999
"1842","2014-04-28",41.380001
"1843","2014-04-29",41.029999
"1844","2014-04-30",41.049999
"1845","2014-05-01",41.25
"1846","2014-05-02",41.43
"1847","2014-05-05",41.970001
"1848","2014-05-06",41.369999
"1849","2014-05-07",41.049999
"1850","2014-05-08",41.439999
"1851","2014-05-09",41.349998
"1852","2014-05-12",42.720001
"1853","2014-05-13",42.52
"1854","2014-05-14",41.919998
"1855","2014-05-15",40.84
"1856","2014-05-16",40.75
"1857","2014-05-19",41.110001
"1858","2014-05-20",40.529999
"1859","2014-05-21",41.259998
"1860","2014-05-22",41.240002
"1861","2014-05-23",41.790001
"1862","2014-05-27",42.18
"1863","2014-05-28",42.240002
"1864","2014-05-29",42.91
"1865","2014-05-30",43.310001
"1866","2014-06-02",43.07
"1867","2014-06-03",45.650002
"1868","2014-06-04",46.759998
"1869","2014-06-05",46.48
"1870","2014-06-06",46.810001
"1871","2014-06-09",46.689999
"1872","2014-06-10",46.880001
"1873","2014-06-11",47.810001
"1874","2014-06-12",46.919998
"1875","2014-06-13",47.189999
"1876","2014-06-16",47.369999
"1877","2014-06-17",47.950001
"1878","2014-06-18",47.529999
"1879","2014-06-19",47.48
"1880","2014-06-20",48.34
"1881","2014-06-23",47.889999
"1882","2014-06-24",46.810001
"1883","2014-06-25",46.790001
"1884","2014-06-26",46.360001
"1885","2014-06-27",46.060001
"1886","2014-06-30",46.959999
"1887","2014-07-01",47.73
"1888","2014-07-02",47.619999
"1889","2014-07-03",48.09
"1890","2014-07-07",47.389999
"1891","2014-07-08",47.169998
"1892","2014-07-09",47.669998
"1893","2014-07-10",46.849998
"1894","2014-07-11",47.23
"1895","2014-07-14",47.459999
"1896","2014-07-15",47.549999
"1897","2014-07-16",47.779999
"1898","2014-07-17",46.34
"1899","2014-07-18",52.869999
"1900","2014-07-21",54.240002
