"","date","NCBS"
"994","2017-04-27",49.380001
"995","2017-04-28",49.299999
"996","2017-05-01",50.990002
"997","2017-05-02",51.139999
"998","2017-05-03",50.880001
"999","2017-05-04",51.23
"1000","2017-05-05",51.110001
"1001","2017-05-08",50.580002
"1002","2017-05-09",49.799999
"1003","2017-05-10",48.990002
"1004","2017-05-11",48.849998
"1005","2017-05-12",48.709999
"1006","2017-05-15",48.98
"1007","2017-05-16",48.849998
"1008","2017-05-17",47.950001
"1009","2017-05-18",48.060001
"1010","2017-05-19",48.110001
"1011","2017-05-22",48.470001
"1012","2017-05-23",48.75
"1013","2017-05-24",48.900002
"1014","2017-05-25",49.330002
"1015","2017-05-26",49.57
"1016","2017-05-30",49.360001
"1017","2017-05-31",49.779999
"1018","2017-06-01",50.580002
"1019","2017-06-02",49.91
"1020","2017-06-05",49.709999
"1021","2017-06-06",49.900002
"1022","2017-06-07",49.919998
"1023","2017-06-08",51.139999
"1024","2017-06-09",53.66
"1025","2017-06-12",53.970001
"1026","2017-06-13",55.040001
"1027","2017-06-14",55.639999
"1028","2017-06-15",55.610001
"1029","2017-06-16",55.639999
"1030","2017-06-19",54.48
"1031","2017-06-20",53.82
"1032","2017-06-21",53.419998
"1033","2017-06-22",52.799999
"1034","2017-06-23",53.400002
"1035","2017-06-26",53.310001
"1036","2017-06-27",53.970001
"1037","2017-06-28",54.790001
"1038","2017-06-29",55.509998
"1039","2017-06-30",54.709999
"1040","2017-07-03",55.650002
"1041","2017-07-05",54.98
"1042","2017-07-06",54.540001
"1043","2017-07-07",55.080002
"1044","2017-07-10",54.34
"1045","2017-07-11",54.130001
"1046","2017-07-12",55.080002
"1047","2017-07-13",54.689999
"1048","2017-07-14",54.5
"1049","2017-07-17",54.48
"1050","2017-07-18",54
"1051","2017-07-19",54.169998
"1052","2017-07-20",55.099998
"1053","2017-07-21",54.82
"1054","2017-07-24",54.279999
"1055","2017-07-25",54.68
"1056","2017-07-26",54.169998
"1057","2017-07-27",54.040001
"1058","2017-07-28",53.869999
"1059","2017-07-31",54.169998
"1060","2017-08-01",54.43
"1061","2017-08-02",53.52
"1062","2017-08-03",53.290001
"1063","2017-08-04",52.619999
"1064","2017-08-07",53.220001
"1065","2017-08-08",53.560001
"1066","2017-08-09",53.119999
"1067","2017-08-10",52.52
"1068","2017-08-11",52.009998
"1069","2017-08-14",53.299999
"1070","2017-08-15",53.669998
"1071","2017-08-16",53.360001
"1072","2017-08-17",52.68
"1073","2017-08-18",53
"1074","2017-08-21",53.48
"1075","2017-08-22",53.549999
"1076","2017-08-23",53.48
"1077","2017-08-24",53.610001
"1078","2017-08-25",54.130001
"1079","2017-08-28",54.220001
"1080","2017-08-29",54.02
"1081","2017-08-30",53.459999
"1082","2017-08-31",54.650002
"1083","2017-09-01",56.09
"1084","2017-09-05",54.099998
"1085","2017-09-06",53.439999
"1086","2017-09-07",52.889999
"1087","2017-09-08",53.77
"1088","2017-09-11",54.740002
"1089","2017-09-12",55.380001
"1090","2017-09-13",55.23
"1091","2017-09-14",54.77
"1092","2017-09-15",56.439999
"1093","2017-09-18",56.93
"1094","2017-09-19",57.380001
"1095","2017-09-20",57.610001
"1096","2017-09-21",57.529999
"1097","2017-09-22",57.669998
"1098","2017-09-25",57.43
"1099","2017-09-26",58.549999
"1100","2017-09-27",60.32
"1101","2017-09-28",60.75
"1102","2017-09-29",57.529999
"1103","2017-10-02",59.130001
"1104","2017-10-03",60.290001
"1105","2017-10-04",60.18
"1106","2017-10-05",61.16
"1107","2017-10-06",60.790001
"1108","2017-10-09",60.84
"1109","2017-10-10",60.98
"1110","2017-10-11",60.610001
"1111","2017-10-12",60.880001
"1112","2017-10-13",60.029999
"1113","2017-10-16",59.700001
"1114","2017-10-17",58.490002
"1115","2017-10-18",58.799999
"1116","2017-10-19",58.580002
"1117","2017-10-20",58.790001
"1118","2017-10-23",58.060001
"1119","2017-10-24",58.389999
"1120","2017-10-25",58.490002
"1121","2017-10-26",57.759998
"1122","2017-10-27",58.389999
"1123","2017-10-30",56.689999
"1124","2017-10-31",56.939999
"1125","2017-11-01",56.43
"1126","2017-11-02",57.709999
"1127","2017-11-03",56.630001
"1128","2017-11-06",56.369999
"1129","2017-11-07",54.959999
"1130","2017-11-08",54.369999
"1131","2017-11-09",55.580002
"1132","2017-11-10",55.509998
"1133","2017-11-13",55.310001
"1134","2017-11-14",57.580002
"1135","2017-11-15",56.349998
"1136","2017-11-16",57.119999
"1137","2017-11-17",57.150002
"1138","2017-11-20",57.75
"1139","2017-11-21",58.599998
"1140","2017-11-22",58.369999
"1141","2017-11-24",57.59
"1142","2017-11-27",57.32
"1143","2017-11-28",58.82
"1144","2017-11-29",58.990002
"1145","2017-11-30",57.950001
"1146","2017-12-01",58.5
"1147","2017-12-04",58.73
"1148","2017-12-05",57.560001
"1149","2017-12-06",56.57
"1150","2017-12-07",56.759998
"1151","2017-12-08",57.75
"1152","2017-12-11",57.32
"1153","2017-12-12",57.75
"1154","2017-12-13",57.639999
"1155","2017-12-14",56.52
"1156","2017-12-15",56.240002
"1157","2017-12-18",57
"1158","2017-12-19",56.099998
"1159","2017-12-20",56.099998
"1160","2017-12-21",55.959999
"1161","2017-12-22",55.290001
"1162","2017-12-26",55.25
"1163","2017-12-27",55.049999
"1164","2017-12-28",55.400002
"1165","2017-12-29",54.740002
"1166","2018-01-02",53.5
"1167","2018-01-03",53.310001
"1168","2018-01-04",53.48
"1169","2018-01-05",53.18
"1170","2018-01-08",54.34
"1171","2018-01-09",53.400002
"1172","2018-01-10",54.689999
"1173","2018-01-11",56.09
"1174","2018-01-12",55.880001
"1175","2018-01-16",54.060001
"1176","2018-01-17",54.25
"1177","2018-01-18",54.16
"1178","2018-01-19",55.720001
"1179","2018-01-22",55.790001
"1180","2018-01-23",55.700001
"1181","2018-01-24",55.619999
"1182","2018-01-25",55.799999
"1183","2018-01-26",54.400002
"1184","2018-01-29",54.080002
"1185","2018-01-30",54.52
"1186","2018-01-31",54.290001
"1187","2018-02-01",55.380001
"1188","2018-02-02",55.07
"1189","2018-02-05",54.200001
"1190","2018-02-06",53.400002
"1191","2018-02-07",54.360001
"1192","2018-02-08",53.610001
"1193","2018-02-09",54.310001
"1194","2018-02-12",53.610001
"1195","2018-02-13",54.310001
"1196","2018-02-14",55.59
"1197","2018-02-15",54.599998
"1198","2018-02-16",54.490002
"1199","2018-02-20",53.790001
"1200","2018-02-21",54.959999
"1201","2018-02-22",54.689999
"1202","2018-02-23",54.669998
"1203","2018-02-26",54.700001
"1204","2018-02-27",54.360001
"1205","2018-02-28",54.07
"1206","2018-03-01",53.049999
"1207","2018-03-02",54.099998
"1208","2018-03-05",53.919998
"1209","2018-03-06",54.400002
"1210","2018-03-07",54.52
"1211","2018-03-08",55.119999
"1212","2018-03-09",55.759998
"1213","2018-03-12",56.709999
"1214","2018-03-13",56.790001
"1215","2018-03-14",56.200001
"1216","2018-03-15",55.790001
"1217","2018-03-16",55.93
"1218","2018-03-19",56.119999
"1219","2018-03-20",56.009998
"1220","2018-03-21",56.18
"1221","2018-03-22",55.650002
"1222","2018-03-23",54.169998
"1223","2018-03-26",55.779999
"1224","2018-03-27",55.150002
"1225","2018-03-28",54.5
"1226","2018-03-29",55.07
"1227","2018-04-02",54.200001
"1228","2018-04-03",54.630001
"1229","2018-04-04",55.18
"1230","2018-04-05",55.630001
"1231","2018-04-06",53.91
"1232","2018-04-09",54.02
"1233","2018-04-10",54.810001
"1234","2018-04-11",54.439999
"1235","2018-04-12",55.290001
"1236","2018-04-13",55.75
"1237","2018-04-16",56.560001
"1238","2018-04-17",56.41
"1239","2018-04-18",54.810001
"1240","2018-04-19",56.18
"1241","2018-04-20",56.740002
"1242","2018-04-23",56.880001
"1243","2018-04-24",56.82
"1244","2018-04-25",56.639999
"1245","2018-04-26",56.169998
"1246","2018-04-27",55.91
"1247","2018-04-30",55.57
"1248","2018-05-01",55.990002
"1249","2018-05-02",56.369999
"1250","2018-05-03",56.049999
"1251","2018-05-04",56.5
"1252","2018-05-07",55.450001
"1253","2018-05-08",54.849998
"1254","2018-05-09",55.509998
"1255","2018-05-10",55.849998
"1256","2018-05-11",55.540001
"1257","2018-05-14",55.080002
"1258","2018-05-15",55.400002
"1259","2018-05-16",55.650002
"1260","2018-05-17",56.650002
"1261","2018-05-18",55.93
"1262","2018-05-21",57.119999
"1263","2018-05-22",57.330002
"1264","2018-05-23",57.060001
"1265","2018-05-24",57.209999
"1266","2018-05-25",57.389999
"1267","2018-05-29",56.459999
"1268","2018-05-30",57.48
"1269","2018-05-31",56.830002
"1270","2018-06-01",57.490002
"1271","2018-06-04",57.419998
"1272","2018-06-05",57.369999
"1273","2018-06-06",57.549999
"1274","2018-06-07",57.98
"1275","2018-06-08",57.150002
"1276","2018-06-11",56.380001
"1277","2018-06-12",55.900002
"1278","2018-06-13",56.41
"1279","2018-06-14",56.32
"1280","2018-06-15",56.560001
"1281","2018-06-18",56.549999
"1282","2018-06-19",57.290001
"1283","2018-06-20",57.98
"1284","2018-06-21",57.509998
"1285","2018-06-22",58.34
"1286","2018-06-25",57.759998
"1287","2018-06-26",57.75
"1288","2018-06-27",56.200001
"1289","2018-06-28",55.790001
"1290","2018-06-29",55.110001
"1291","2018-07-02",55.700001
"1292","2018-07-03",55.799999
"1293","2018-07-05",56.110001
"1294","2018-07-06",56.43
"1295","2018-07-09",58.299999
"1296","2018-07-10",56.200001
"1297","2018-07-11",56.27
"1298","2018-07-12",55.59
"1299","2018-07-13",54.580002
"1300","2018-07-16",55.599998
"1301","2018-07-17",55.470001
"1302","2018-07-18",55.810001
"1303","2018-07-19",55.66
"1304","2018-07-20",56.25
"1305","2018-07-23",57.490002
"1306","2018-07-24",56.540001
"1307","2018-07-25",56.049999
"1308","2018-07-26",57.279999
"1309","2018-07-27",55.66
"1310","2018-07-30",56.049999
"1311","2018-07-31",55.349998
"1312","2018-08-01",55.130001
"1313","2018-08-02",55.599998
"1314","2018-08-03",54.689999
"1315","2018-08-06",54.93
"1316","2018-08-07",55.650002
"1317","2018-08-08",55.369999
"1318","2018-08-09",55.360001
"1319","2018-08-10",54.919998
"1320","2018-08-13",54.52
"1321","2018-08-14",55.509998
"1322","2018-08-15",54.990002
"1323","2018-08-16",54.919998
"1324","2018-08-17",55.619999
"1325","2018-08-20",55.25
"1326","2018-08-21",55.799999
"1327","2018-08-22",55.369999
"1328","2018-08-23",55.48
"1329","2018-08-24",55.75
"1330","2018-08-27",55.25
"1331","2018-08-28",55.27
"1332","2018-08-29",55.16
"1333","2018-08-30",55.32
"1334","2018-08-31",55.360001
"1335","2018-09-04",55.130001
"1336","2018-09-05",54.990002
"1337","2018-09-06",55.150002
"1338","2018-09-07",55.25
"1339","2018-09-10",55.220001
"1340","2018-09-11",55
"1341","2018-09-12",54.5
"1342","2018-09-13",53.849998
"1343","2018-09-14",53.580002
"1344","2018-09-17",53.060001
"1345","2018-09-18",55.110001
"1346","2018-09-19",54.880001
"1347","2018-09-20",55.450001
"1348","2018-09-21",54.779999
"1349","2018-09-24",54.110001
"1350","2018-09-25",54.139999
"1351","2018-09-26",53.73
"1352","2018-09-27",54.130001
"1353","2018-09-28",54.509998
"1354","2018-10-01",53.880001
"1355","2018-10-02",54.099998
"1356","2018-10-03",54.799999
"1357","2018-10-04",54.52
"1358","2018-10-05",54.16
"1359","2018-10-08",54.23
"1360","2018-10-09",53.560001
"1361","2018-10-10",54.41
"1362","2018-10-11",52.630001
"1363","2018-10-12",51.75
"1364","2018-10-15",50.099998
"1365","2018-10-16",53.470001
"1366","2018-10-17",54.880001
"1367","2018-10-18",54.380001
"1368","2018-10-19",51.59
"1369","2018-10-22",51.889999
"1370","2018-10-23",52.560001
"1371","2018-10-24",51.189999
"1372","2018-10-25",53.200001
"1373","2018-10-26",53.439999
"1374","2018-10-29",52.900002
"1375","2018-10-30",53.009998
"1376","2018-10-31",53.400002
"1377","2018-11-01",53.400002
"1378","2018-11-02",53.779999
"1379","2018-11-05",53.720001
"1380","2018-11-06",53.389999
"1381","2018-11-07",53.889999
"1382","2018-11-08",53.330002
"1383","2018-11-09",52.75
"1384","2018-11-12",52.470001
"1385","2018-11-13",52.98
"1386","2018-11-14",51.799999
"1387","2018-11-15",53.360001
"1388","2018-11-16",52.830002
"1389","2018-11-19",52.689999
"1390","2018-11-20",52.759998
"1391","2018-11-21",52.610001
"1392","2018-11-23",53.25
"1393","2018-11-26",52.560001
"1394","2018-11-27",51.259998
"1395","2018-11-28",52.150002
"1396","2018-11-29",51.27
"1397","2018-11-30",51.950001
"1398","2018-12-03",51.790001
"1399","2018-12-04",50.389999
"1400","2018-12-06",50.169998
"1401","2018-12-07",51.490002
"1402","2018-12-10",51.490002
"1403","2018-12-11",50.450001
"1404","2018-12-12",51.549999
"1405","2018-12-13",51.060001
"1406","2018-12-14",50.209999
"1407","2018-12-17",47.099998
"1408","2018-12-18",48.240002
"1409","2018-12-19",46.349998
"1410","2018-12-20",47.849998
"1411","2018-12-21",48.459999
"1412","2018-12-24",47.080002
"1413","2018-12-26",48.610001
"1414","2018-12-27",47.57
"1415","2018-12-28",47.650002
"1416","2018-12-31",48.799999
"1417","2019-01-02",49.689999
"1418","2019-01-03",50.619999
"1419","2019-01-04",50.950001
"1420","2019-01-07",51.700001
"1421","2019-01-08",52.900002
"1422","2019-01-09",52.02
"1423","2019-01-10",51.400002
"1424","2019-01-11",51.959999
"1425","2019-01-14",49.5
"1426","2019-01-15",51.400002
"1427","2019-01-16",52.009998
"1428","2019-01-17",54.98
"1429","2019-01-18",54.490002
"1430","2019-01-22",53.830002
"1431","2019-01-23",53.279999
"1432","2019-01-24",53.709999
"1433","2019-01-25",54.759998
"1434","2019-01-28",54.630001
"1435","2019-01-29",54.25
"1436","2019-01-30",55
"1437","2019-01-31",54.689999
"1438","2019-02-01",55.599998
"1439","2019-02-04",55.299999
"1440","2019-02-05",55.18
"1441","2019-02-06",54.91
"1442","2019-02-07",55.580002
"1443","2019-02-08",57.18
"1444","2019-02-11",57.450001
"1445","2019-02-12",57.400002
"1446","2019-02-13",57.07
"1447","2019-02-14",56.169998
"1448","2019-02-15",56.869999
"1449","2019-02-19",56.98
"1450","2019-02-20",56.810001
"1451","2019-02-21",57.18
"1452","2019-02-22",57
"1453","2019-02-25",56.57
"1454","2019-02-26",57.060001
"1455","2019-02-27",56.73
"1456","2019-02-28",57.419998
"1457","2019-03-01",57.84
"1458","2019-03-04",57.43
"1459","2019-03-05",57.240002
"1460","2019-03-06",56.610001
"1461","2019-03-07",56.700001
"1462","2019-03-08",56.68
"1463","2019-03-11",57.889999
"1464","2019-03-12",57.599998
"1465","2019-03-13",58.189999
"1466","2019-03-14",57.860001
"1467","2019-03-15",57.799999
"1468","2019-03-18",58.18
"1469","2019-03-19",58.009998
"1470","2019-03-20",57.169998
"1471","2019-03-21",56.689999
"1472","2019-03-22",55.549999
"1473","2019-03-25",56.669998
"1474","2019-03-26",59.209999
"1475","2019-03-27",58.790001
"1476","2019-03-28",58.849998
"1477","2019-03-29",59.599998
"1478","2019-04-01",60.27
"1479","2019-04-02",60
"1480","2019-04-03",59.709999
"1481","2019-04-04",60.09
"1482","2019-04-05",60.5
"1483","2019-04-08",59.700001
"1484","2019-04-09",58.830002
"1485","2019-04-10",59.52
"1486","2019-04-11",58.919998
"1487","2019-04-12",58.919998
"1488","2019-04-15",59.310001
"1489","2019-04-16",57.259998
"1490","2019-04-17",59.279999
"1491","2019-04-18",60.459999
"1492","2019-04-22",59.299999
"1493","2019-04-23",60.740002
"1494","2019-04-24",60.279999
"1495","2019-04-25",61
"1496","2019-04-26",61.490002
"1497","2019-04-29",62.060001
"1498","2019-04-30",61.049999
"1499","2019-05-01",61
"1500","2019-05-02",60.700001
"1501","2019-05-03",61.400002
"1502","2019-05-06",60.32
"1503","2019-05-07",61.549999
"1504","2019-05-08",60.07
"1505","2019-05-09",61.66
"1506","2019-05-10",60.110001
"1507","2019-05-13",59.400002
"1508","2019-05-14",60.799999
"1509","2019-05-15",60.330002
"1510","2019-05-16",60.950001
"1511","2019-05-17",61
"1512","2019-05-20",61.32
"1513","2019-05-21",60.700001
"1514","2019-05-22",60.849998
"1515","2019-05-23",58.939999
"1516","2019-05-24",59.950001
"1517","2019-05-28",60.009998
"1518","2019-05-29",59.25
"1519","2019-05-30",59.810001
"1520","2019-05-31",58.490002
"1521","2019-06-03",58.66
"1522","2019-06-04",60.66
"1523","2019-06-05",59.91
"1524","2019-06-06",59.889999
"1525","2019-06-07",59.639999
"1526","2019-06-10",60.689999
"1527","2019-06-11",61.130001
"1528","2019-06-12",61.07
"1529","2019-06-13",61.599998
"1530","2019-06-14",61.810001
"1531","2019-06-17",61.400002
"1532","2019-06-18",61.959999
"1533","2019-06-19",61.759998
"1534","2019-06-20",61.619999
"1535","2019-06-21",60.93
"1536","2019-06-24",61.369999
"1537","2019-06-25",61.84
"1538","2019-06-26",61.130001
"1539","2019-06-27",62.400002
"1540","2019-06-28",62.060001
"1541","2019-07-01",63.27
"1542","2019-07-02",62.599998
"1543","2019-07-03",63.169998
"1544","2019-07-05",63.560001
"1545","2019-07-08",63.07
"1546","2019-07-09",63.25
"1547","2019-07-10",62.849998
"1548","2019-07-11",62.900002
"1549","2019-07-12",63.330002
"1550","2019-07-15",62.810001
"1551","2019-07-16",62.84
"1552","2019-07-17",63.48
"1553","2019-07-18",63.639999
"1554","2019-07-19",63.25
"1555","2019-07-22",63.290001
"1556","2019-07-23",63.52
"1557","2019-07-24",65.089996
"1558","2019-07-25",64.489998
"1559","2019-07-26",65.480003
"1560","2019-07-29",64.519997
"1561","2019-07-30",66.019997
"1562","2019-07-31",65.709999
"1563","2019-08-01",64.610001
"1564","2019-08-02",63.91
"1565","2019-08-05",62.830002
"1566","2019-08-06",63.32
"1567","2019-08-07",62.509998
"1568","2019-08-08",63.139999
"1569","2019-08-09",63.099998
"1570","2019-08-12",62.919998
"1571","2019-08-13",63.150002
"1572","2019-08-14",61.950001
"1573","2019-08-15",62.639999
"1574","2019-08-16",63.900002
"1575","2019-08-19",64.019997
"1576","2019-08-20",63.5
"1577","2019-08-21",63.41
"1578","2019-08-22",63.41
"1579","2019-08-23",61.970001
"1580","2019-08-26",62.98
"1581","2019-08-27",62.66
"1582","2019-08-28",63
"1583","2019-08-29",63.799999
"1584","2019-08-30",63.380001
"1585","2019-09-03",62.900002
"1586","2019-09-04",63.119999
"1587","2019-09-05",64.230003
"1588","2019-09-06",63.369999
"1589","2019-09-09",66.360001
"1590","2019-09-10",66.75
"1591","2019-09-11",68.220001
"1592","2019-09-12",68.139999
"1593","2019-09-13",67.989998
"1594","2019-09-16",68.860001
"1595","2019-09-17",68.160004
"1596","2019-09-18",68.360001
"1597","2019-09-19",68.019997
"1598","2019-09-20",68.410004
"1599","2019-09-23",68.559998
"1600","2019-09-24",66.550003
"1601","2019-09-25",68.769997
"1602","2019-09-26",66.959999
"1603","2019-09-27",66.709999
"1604","2019-09-30",66.57
"1605","2019-10-01",65.269997
"1606","2019-10-02",65.25
"1607","2019-10-03",64.620003
"1608","2019-10-04",65.779999
"1609","2019-10-07",66.330002
"1610","2019-10-08",65.68
"1611","2019-10-09",65.5
"1612","2019-10-10",65.169998
"1613","2019-10-11",65.940002
"1614","2019-10-14",65.739998
"1615","2019-10-15",66.709999
"1616","2019-10-16",68.559998
"1617","2019-10-17",68.75
"1618","2019-10-18",68.529999
"1619","2019-10-21",69.660004
"1620","2019-10-22",69.540001
"1621","2019-10-23",69.599998
"1622","2019-10-24",69.470001
"1623","2019-10-25",69.470001
"1624","2019-10-28",68.949997
"1625","2019-10-29",69.209999
"1626","2019-10-30",69.110001
"1627","2019-10-31",68.980003
"1628","2019-11-01",69.330002
"1629","2019-11-04",69.690002
"1630","2019-11-05",70.160004
"1631","2019-11-06",69.75
"1632","2019-11-07",70.190002
"1633","2019-11-08",70.190002
"1634","2019-11-11",69.889999
"1635","2019-11-12",70.029999
"1636","2019-11-13",69.800003
"1637","2019-11-14",69.599998
"1638","2019-11-15",70.449997
"1639","2019-11-18",70.5
"1640","2019-11-19",70.959999
"1641","2019-11-20",70.370003
"1642","2019-11-21",70.389999
"1643","2019-11-22",70.760002
"1644","2019-11-25",72.25
"1645","2019-11-26",72.839996
"1646","2019-11-27",72.610001
"1647","2019-11-29",72.459999
"1648","2019-12-02",71.199997
"1649","2019-12-03",70.699997
"1650","2019-12-04",70.610001
"1651","2019-12-05",73.220001
"1652","2019-12-06",74.370003
"1653","2019-12-09",73.919998
"1654","2019-12-10",73.440002
"1655","2019-12-11",73.260002
"1656","2019-12-12",74.199997
"1657","2019-12-13",74.099998
"1658","2019-12-16",74.400002
"1659","2019-12-17",74.440002
"1660","2019-12-18",74.75
"1661","2019-12-19",74.940002
"1662","2019-12-20",75.089996
"1663","2019-12-23",74.300003
"1664","2019-12-24",73.610001
"1665","2019-12-26",73.739998
"1666","2019-12-27",74.639999
"1667","2019-12-30",74.290001
"1668","2019-12-31",73.849998
"1669","2020-01-02",73.519997
"1670","2020-01-03",71.879997
"1671","2020-01-06",73.199997
"1672","2020-01-07",72
"1673","2020-01-08",72.230003
"1674","2020-01-09",71.940002
"1675","2020-01-10",71.940002
"1676","2020-01-13",72.459999
"1677","2020-01-14",71.160004
"1678","2020-01-15",71.5
"1679","2020-01-16",72.559998
"1680","2020-01-17",71.480003
"1681","2020-01-21",71.57
"1682","2020-01-22",71.980003
"1683","2020-01-23",72.599998
"1684","2020-01-24",71.449997
"1685","2020-01-27",70.989998
"1686","2020-01-28",71.080002
"1687","2020-01-29",70.650002
"1688","2020-01-30",72.080002
"1689","2020-01-31",70.650002
"1690","2020-02-03",71.010002
"1691","2020-02-04",71.839996
"1692","2020-02-05",73.089996
"1693","2020-02-06",71.879997
"1694","2020-02-07",71.279999
"1695","2020-02-10",71.379997
"1696","2020-02-11",71.769997
"1697","2020-02-12",72.300003
"1698","2020-02-13",72.910004
"1699","2020-02-14",72.32
"1700","2020-02-18",72.660004
"1701","2020-02-19",72.510002
"1702","2020-02-20",73.190002
"1703","2020-02-21",73.139999
"1704","2020-02-24",72.32
"1705","2020-02-25",70.970001
"1706","2020-02-26",70.489998
"1707","2020-02-27",68.68
"1708","2020-02-28",66.449997
"1709","2020-03-02",68.349998
"1710","2020-03-03",67.529999
"1711","2020-03-04",68.290001
"1712","2020-03-05",65.919998
"1713","2020-03-06",65.290001
"1714","2020-03-09",59.27
"1715","2020-03-10",62.439999
"1716","2020-03-11",57.400002
"1717","2020-03-12",54.52
"1718","2020-03-13",58.709999
"1719","2020-03-16",52.98
"1720","2020-03-17",61.52
"1721","2020-03-18",59.130001
"1722","2020-03-19",61.439999
"1723","2020-03-20",56.650002
"1724","2020-03-23",51.849998
"1725","2020-03-24",54.990002
"1726","2020-03-25",53.509998
"1727","2020-03-26",57.439999
"1728","2020-03-27",53.080002
"1729","2020-03-30",55.630001
"1730","2020-03-31",54.580002
"1731","2020-04-01",50.060001
"1732","2020-04-02",51.41
"1733","2020-04-03",50.349998
"1734","2020-04-06",55.240002
"1735","2020-04-07",52.57
"1736","2020-04-08",55.419998
"1737","2020-04-09",58.959999
"1738","2020-04-13",55.66
"1739","2020-04-14",55.73
"1740","2020-04-15",52.27
"1741","2020-04-16",51.099998
"1742","2020-04-17",53.049999
"1743","2020-04-20",52.880001
"1744","2020-04-21",51.189999
"1745","2020-04-22",50.900002
"1746","2020-04-23",51.529999
"1747","2020-04-24",51.130001
"1748","2020-04-27",53.98
"1749","2020-04-28",54.919998
"1750","2020-04-29",57.959999
"1751","2020-04-30",55.02
"1752","2020-05-01",54.130001
"1753","2020-05-04",53.540001
"1754","2020-05-05",51.720001
"1755","2020-05-06",51.119999
"1756","2020-05-07",51.52
"1757","2020-05-08",53.48
"1758","2020-05-11",51.049999
"1759","2020-05-12",48.990002
"1760","2020-05-13",47.27
"1761","2020-05-14",48.619999
"1762","2020-05-15",49.470001
"1763","2020-05-18",53.889999
"1764","2020-05-19",50.34
"1765","2020-05-20",53.98
"1766","2020-05-21",53.549999
"1767","2020-05-22",52.970001
"1768","2020-05-26",55.639999
"1769","2020-05-27",59.599998
"1770","2020-05-28",56.549999
"1771","2020-05-29",55.91
"1772","2020-06-01",55.599998
"1773","2020-06-02",54.799999
"1774","2020-06-03",56.529999
"1775","2020-06-04",56.740002
"1776","2020-06-05",60.43
"1777","2020-06-08",59.93
"1778","2020-06-09",59.110001
"1779","2020-06-10",57.130001
"1780","2020-06-11",54.060001
"1781","2020-06-12",54.889999
"1782","2020-06-15",54.59
"1783","2020-06-16",56.919998
"1784","2020-06-17",53.799999
"1785","2020-06-18",54.779999
"1786","2020-06-19",55.009998
"1787","2020-06-22",55.349998
"1788","2020-06-23",54.169998
"1789","2020-06-24",52.560001
"1790","2020-06-25",54.439999
"1791","2020-06-26",51.759998
"1792","2020-06-29",54.900002
"1793","2020-06-30",54.799999
"1794","2020-07-01",53.919998
"1795","2020-07-02",53.5
"1796","2020-07-06",54.150002
"1797","2020-07-07",51.990002
"1798","2020-07-08",51.290001
"1799","2020-07-09",49.450001
"1800","2020-07-10",50.419998
"1801","2020-07-13",51.599998
"1802","2020-07-14",51.32
"1803","2020-07-15",53.16
"1804","2020-07-16",52.68
"1805","2020-07-17",52.400002
"1806","2020-07-20",51.77
"1807","2020-07-21",54
"1808","2020-07-22",55.18
"1809","2020-07-23",56.599998
"1810","2020-07-24",57.009998
"1811","2020-07-27",55.639999
"1812","2020-07-28",56.98
"1813","2020-07-29",58.259998
"1814","2020-07-30",56.400002
"1815","2020-07-31",56.02
"1816","2020-08-03",56.73
"1817","2020-08-04",56.48
"1818","2020-08-05",57.66
"1819","2020-08-06",57.869999
"1820","2020-08-07",60.259998
"1821","2020-08-10",60.509998
"1822","2020-08-11",60.380001
"1823","2020-08-12",60.360001
"1824","2020-08-13",60.009998
"1825","2020-08-14",60.310001
"1826","2020-08-17",60.07
"1827","2020-08-18",59.32
"1828","2020-08-19",60.049999
"1829","2020-08-20",58.77
"1830","2020-08-21",58.299999
"1831","2020-08-24",60.389999
"1832","2020-08-25",60.68
"1833","2020-08-26",59.52
"1834","2020-08-27",60.48
"1835","2020-08-28",60.889999
"1836","2020-08-31",60.02
"1837","2020-09-01",60.580002
"1838","2020-09-02",60.459999
"1839","2020-09-03",60.349998
"1840","2020-09-04",59.959999
"1841","2020-09-08",58.810001
"1842","2020-09-09",59.27
"1843","2020-09-10",58.439999
"1844","2020-09-11",57.919998
"1845","2020-09-14",59.110001
"1846","2020-09-15",58.689999
"1847","2020-09-16",59.16
"1848","2020-09-17",59.41
"1849","2020-09-18",59.529999
"1850","2020-09-21",56.459999
"1851","2020-09-22",54.860001
"1852","2020-09-23",53.720001
"1853","2020-09-24",53.98
"1854","2020-09-25",54.77
"1855","2020-09-28",55.900002
"1856","2020-09-29",55.380001
"1857","2020-09-30",54.610001
"1858","2020-10-01",55.66
"1859","2020-10-02",57.299999
"1860","2020-10-05",59.110001
"1861","2020-10-06",58.18
"1862","2020-10-07",59.419998
"1863","2020-10-08",60.32
"1864","2020-10-09",60.360001
"1865","2020-10-12",61
"1866","2020-10-13",59.48
"1867","2020-10-14",59.009998
"1868","2020-10-15",59.939999
"1869","2020-10-16",59.41
"1870","2020-10-19",59.650002
"1871","2020-10-20",60.470001
"1872","2020-10-21",62.700001
"1873","2020-10-22",64.059998
"1874","2020-10-23",64.010002
"1875","2020-10-26",63.43
"1876","2020-10-27",61.66
"1877","2020-10-28",60.68
"1878","2020-10-29",61.740002
"1879","2020-10-30",61.700001
"1880","2020-11-02",62.400002
"1881","2020-11-03",64.120003
"1882","2020-11-04",60.630001
"1883","2020-11-05",62.139999
"1884","2020-11-06",60.299999
