"","date","IRT"
"1001","2017-08-02",10.12
"1002","2017-08-03",9.99
"1003","2017-08-04",10.13
"1004","2017-08-07",10.16
"1005","2017-08-08",10.11
"1006","2017-08-09",10.17
"1007","2017-08-10",10.16
"1008","2017-08-11",9.97
"1009","2017-08-14",10.32
"1010","2017-08-15",10.3
"1011","2017-08-16",10.2
"1012","2017-08-17",9.95
"1013","2017-08-18",10
"1014","2017-08-21",9.99
"1015","2017-08-22",10.16
"1016","2017-08-23",10.22
"1017","2017-08-24",10.25
"1018","2017-08-25",10.26
"1019","2017-08-28",10.17
"1020","2017-08-29",10.13
"1021","2017-08-30",10.22
"1022","2017-08-31",10.29
"1023","2017-09-01",10.26
"1024","2017-09-05",10.39
"1025","2017-09-06",9.46
"1026","2017-09-07",9.99
"1027","2017-09-08",10.19
"1028","2017-09-11",10.33
"1029","2017-09-12",10.28
"1030","2017-09-13",10.1
"1031","2017-09-14",9.99
"1032","2017-09-15",10.09
"1033","2017-09-18",10.31
"1034","2017-09-19",10.3
"1035","2017-09-20",10.16
"1036","2017-09-21",10.16
"1037","2017-09-22",10.17
"1038","2017-09-25",10.19
"1039","2017-09-26",10.11
"1040","2017-09-27",10.15
"1041","2017-09-28",10.11
"1042","2017-09-29",10.17
"1043","2017-10-02",10.35
"1044","2017-10-03",10.35
"1045","2017-10-04",10.32
"1046","2017-10-05",10.48
"1047","2017-10-06",10.37
"1048","2017-10-09",10.46
"1049","2017-10-10",10.48
"1050","2017-10-11",10.53
"1051","2017-10-12",10.53
"1052","2017-10-13",10.49
"1053","2017-10-16",10.37
"1054","2017-10-17",10.37
"1055","2017-10-18",10.51
"1056","2017-10-19",10.47
"1057","2017-10-20",10.49
"1058","2017-10-23",10.45
"1059","2017-10-24",10.57
"1060","2017-10-25",10.54
"1061","2017-10-26",10.41
"1062","2017-10-27",10.52
"1063","2017-10-30",10.22
"1064","2017-10-31",10.15
"1065","2017-11-01",10.28
"1066","2017-11-02",10.49
"1067","2017-11-03",10.39
"1068","2017-11-06",10.18
"1069","2017-11-07",10.2
"1070","2017-11-08",10.34
"1071","2017-11-09",10.41
"1072","2017-11-10",10.47
"1073","2017-11-13",10.4
"1074","2017-11-14",10.28
"1075","2017-11-15",10.13
"1076","2017-11-16",10.25
"1077","2017-11-17",10.21
"1078","2017-11-20",10.33
"1079","2017-11-21",10.39
"1080","2017-11-22",10.45
"1081","2017-11-24",10.54
"1082","2017-11-27",10.49
"1083","2017-11-28",10.42
"1084","2017-11-29",10.41
"1085","2017-11-30",10.33
"1086","2017-12-01",10.2
"1087","2017-12-04",10.16
"1088","2017-12-05",10.14
"1089","2017-12-06",10.13
"1090","2017-12-07",10.09
"1091","2017-12-08",10.1
"1092","2017-12-11",10.14
"1093","2017-12-12",10.09
"1094","2017-12-13",10.19
"1095","2017-12-14",10.12
"1096","2017-12-15",10.22
"1097","2017-12-18",10.34
"1098","2017-12-19",10.06
"1099","2017-12-20",10.05
"1100","2017-12-21",10.13
"1101","2017-12-22",10.12
"1102","2017-12-26",10.12
"1103","2017-12-27",10.14
"1104","2017-12-28",10.2
"1105","2017-12-29",10.09
"1106","2018-01-02",10.18
"1107","2018-01-03",10.19
"1108","2018-01-04",10.04
"1109","2018-01-05",10.08
"1110","2018-01-08",10.06
"1111","2018-01-09",9.79
"1112","2018-01-10",9.72
"1113","2018-01-11",9.69
"1114","2018-01-12",9.5
"1115","2018-01-16",9.5
"1116","2018-01-17",9.53
"1117","2018-01-18",9.34
"1118","2018-01-19",9.35
"1119","2018-01-22",9.48
"1120","2018-01-23",9.62
"1121","2018-01-24",9.55
"1122","2018-01-25",9.65
"1123","2018-01-26",9.51
"1124","2018-01-29",9.17
"1125","2018-01-30",9.08
"1126","2018-01-31",9.19
"1127","2018-02-01",9.09
"1128","2018-02-02",8.87
"1129","2018-02-05",8.49
"1130","2018-02-06",8.53
"1131","2018-02-07",8.55
"1132","2018-02-08",8.37
"1133","2018-02-09",8.5
"1134","2018-02-12",8.65
"1135","2018-02-13",8.74
"1136","2018-02-14",8.57
"1137","2018-02-15",8.67
"1138","2018-02-16",8.78
"1139","2018-02-20",8.6
"1140","2018-02-21",8.28
"1141","2018-02-22",8.52
"1142","2018-02-23",8.67
"1143","2018-02-26",8.77
"1144","2018-02-27",8.5
"1145","2018-02-28",8.52
"1146","2018-03-01",8.62
"1147","2018-03-02",8.62
"1148","2018-03-05",8.68
"1149","2018-03-06",8.71
"1150","2018-03-07",8.64
"1151","2018-03-08",8.6
"1152","2018-03-09",8.67
"1153","2018-03-12",8.86
"1154","2018-03-13",9
"1155","2018-03-14",8.99
"1156","2018-03-15",9.08
"1157","2018-03-16",9.17
"1158","2018-03-19",9.01
"1159","2018-03-20",9.02
"1160","2018-03-21",9.01
"1161","2018-03-22",9.01
"1162","2018-03-23",8.81
"1163","2018-03-26",8.93
"1164","2018-03-27",8.98
"1165","2018-03-28",9.14
"1166","2018-03-29",9.18
"1167","2018-04-02",9.14
"1168","2018-04-03",9.18
"1169","2018-04-04",9.22
"1170","2018-04-05",9.3
"1171","2018-04-06",9.31
"1172","2018-04-09",9.28
"1173","2018-04-10",9.43
"1174","2018-04-11",9.55
"1175","2018-04-12",9.45
"1176","2018-04-13",9.5
"1177","2018-04-16",9.58
"1178","2018-04-17",9.71
"1179","2018-04-18",9.63
"1180","2018-04-19",9.43
"1181","2018-04-20",9.37
"1182","2018-04-23",9.4
"1183","2018-04-24",9.4
"1184","2018-04-25",9.29
"1185","2018-04-26",9.3
"1186","2018-04-27",9.44
"1187","2018-04-30",9.4
"1188","2018-05-01",9.47
"1189","2018-05-02",9.47
"1190","2018-05-03",9.35
"1191","2018-05-04",9.53
"1192","2018-05-07",9.6
"1193","2018-05-08",9.38
"1194","2018-05-09",9.49
"1195","2018-05-10",9.5
"1196","2018-05-11",9.48
"1197","2018-05-14",9.34
"1198","2018-05-15",9.19
"1199","2018-05-16",9.24
"1200","2018-05-17",9.21
"1201","2018-05-18",9.19
"1202","2018-05-21",9.4
"1203","2018-05-22",9.43
"1204","2018-05-23",9.6
"1205","2018-05-24",9.51
"1206","2018-05-25",9.48
"1207","2018-05-29",9.52
"1208","2018-05-30",9.72
"1209","2018-05-31",9.7
"1210","2018-06-01",9.73
"1211","2018-06-04",10.02
"1212","2018-06-05",9.8
"1213","2018-06-06",9.81
"1214","2018-06-07",9.82
"1215","2018-06-08",9.91
"1216","2018-06-11",9.91
"1217","2018-06-12",10.02
"1218","2018-06-13",9.98
"1219","2018-06-14",10.03
"1220","2018-06-15",10.15
"1221","2018-06-18",10.17
"1222","2018-06-19",10.09
"1223","2018-06-20",10.26
"1224","2018-06-21",10.33
"1225","2018-06-22",10.23
"1226","2018-06-25",10.01
"1227","2018-06-26",10.09
"1228","2018-06-27",10.21
"1229","2018-06-28",10.32
"1230","2018-06-29",10.31
"1231","2018-07-02",10.33
"1232","2018-07-03",10.3
"1233","2018-07-05",10.27
"1234","2018-07-06",10.32
"1235","2018-07-09",10.33
"1236","2018-07-10",10.28
"1237","2018-07-11",10.25
"1238","2018-07-12",10.2
"1239","2018-07-13",10.18
"1240","2018-07-16",10.13
"1241","2018-07-17",9.96
"1242","2018-07-18",9.97
"1243","2018-07-19",10.11
"1244","2018-07-20",9.98
"1245","2018-07-23",9.98
"1246","2018-07-24",9.98
"1247","2018-07-25",10
"1248","2018-07-26",10.03
"1249","2018-07-27",9.86
"1250","2018-07-30",10.04
"1251","2018-07-31",10.15
"1252","2018-08-01",10.19
"1253","2018-08-02",9.97
"1254","2018-08-03",10.19
"1255","2018-08-06",10.28
"1256","2018-08-07",10.15
"1257","2018-08-08",10.18
"1258","2018-08-09",10.11
"1259","2018-08-10",10.04
"1260","2018-08-13",9.94
"1261","2018-08-14",10.04
"1262","2018-08-15",10.11
"1263","2018-08-16",10.22
"1264","2018-08-17",10.31
"1265","2018-08-20",10.29
"1266","2018-08-21",10.29
"1267","2018-08-22",10.28
"1268","2018-08-23",10.28
"1269","2018-08-24",10.3
"1270","2018-08-27",10.3
"1271","2018-08-28",10.34
"1272","2018-08-29",10.31
"1273","2018-08-30",10.27
"1274","2018-08-31",10.33
"1275","2018-09-04",10.29
"1276","2018-09-05",10.31
"1277","2018-09-06",10.32
"1278","2018-09-07",10.29
"1279","2018-09-10",10.34
"1280","2018-09-11",10.26
"1281","2018-09-12",10.24
"1282","2018-09-13",10.33
"1283","2018-09-14",10.26
"1284","2018-09-17",10.41
"1285","2018-09-18",10.38
"1286","2018-09-19",10.22
"1287","2018-09-20",10.34
"1288","2018-09-21",10.36
"1289","2018-09-24",10.31
"1290","2018-09-25",10.36
"1291","2018-09-26",10.22
"1292","2018-09-27",10.33
"1293","2018-09-28",10.53
"1294","2018-10-01",10.32
"1295","2018-10-02",10.31
"1296","2018-10-03",10.24
"1297","2018-10-04",9.75
"1298","2018-10-05",9.81
"1299","2018-10-08",10.1
"1300","2018-10-09",10.06
"1301","2018-10-10",9.94
"1302","2018-10-11",9.68
"1303","2018-10-12",9.63
"1304","2018-10-15",9.78
"1305","2018-10-16",9.9
"1306","2018-10-17",9.86
"1307","2018-10-18",9.8
"1308","2018-10-19",9.83
"1309","2018-10-22",9.74
"1310","2018-10-23",9.75
"1311","2018-10-24",9.82
"1312","2018-10-25",10
"1313","2018-10-26",9.88
"1314","2018-10-29",10.03
"1315","2018-10-30",10.11
"1316","2018-10-31",9.91
"1317","2018-11-01",9.72
"1318","2018-11-02",9.67
"1319","2018-11-05",9.5
"1320","2018-11-06",9.63
"1321","2018-11-07",9.94
"1322","2018-11-08",9.99
"1323","2018-11-09",9.99
"1324","2018-11-12",10.11
"1325","2018-11-13",10.07
"1326","2018-11-14",9.82
"1327","2018-11-15",9.78
"1328","2018-11-16",10
"1329","2018-11-19",9.91
"1330","2018-11-20",9.79
"1331","2018-11-21",9.84
"1332","2018-11-23",9.89
"1333","2018-11-26",9.8
"1334","2018-11-27",9.78
"1335","2018-11-28",9.83
"1336","2018-11-29",9.8
"1337","2018-11-30",10.1
"1338","2018-12-03",10.14
"1339","2018-12-04",10.06
"1340","2018-12-06",10.34
"1341","2018-12-07",10.3
"1342","2018-12-10",10.27
"1343","2018-12-11",10.25
"1344","2018-12-12",10.07
"1345","2018-12-13",10.24
"1346","2018-12-14",10.32
"1347","2018-12-17",9.92
"1348","2018-12-18",9.91
"1349","2018-12-19",9.82
"1350","2018-12-20",9.62
"1351","2018-12-21",9.55
"1352","2018-12-24",9.05
"1353","2018-12-26",9.21
"1354","2018-12-27",9.19
"1355","2018-12-28",9.23
"1356","2018-12-31",9.18
"1357","2019-01-02",9.12
"1358","2019-01-03",9.19
"1359","2019-01-04",9.37
"1360","2019-01-07",9.42
"1361","2019-01-08",9.69
"1362","2019-01-09",9.74
"1363","2019-01-10",9.77
"1364","2019-01-11",9.78
"1365","2019-01-14",9.75
"1366","2019-01-15",9.84
"1367","2019-01-16",10.06
"1368","2019-01-17",10.17
"1369","2019-01-18",10.07
"1370","2019-01-22",10.07
"1371","2019-01-23",10.1
"1372","2019-01-24",10.16
"1373","2019-01-25",10.25
"1374","2019-01-28",10.33
"1375","2019-01-29",10.36
"1376","2019-01-30",10.41
"1377","2019-01-31",10.45
"1378","2019-02-01",10.35
"1379","2019-02-04",10.51
"1380","2019-02-05",10.56
"1381","2019-02-06",10.35
"1382","2019-02-07",10.42
"1383","2019-02-08",10.47
"1384","2019-02-11",10.58
"1385","2019-02-12",10.51
"1386","2019-02-13",10.5
"1387","2019-02-14",10.52
"1388","2019-02-15",10.6
"1389","2019-02-19",10.72
"1390","2019-02-20",10.7
"1391","2019-02-21",10.28
"1392","2019-02-22",10.28
"1393","2019-02-25",10.28
"1394","2019-02-26",10.24
"1395","2019-02-27",10.28
"1396","2019-02-28",10.36
"1397","2019-03-01",10.37
"1398","2019-03-04",10.26
"1399","2019-03-05",10.26
"1400","2019-03-06",10.27
"1401","2019-03-07",10.23
"1402","2019-03-08",10.3
"1403","2019-03-11",10.4
"1404","2019-03-12",10.47
"1405","2019-03-13",10.59
"1406","2019-03-14",10.56
"1407","2019-03-15",10.49
"1408","2019-03-18",10.45
"1409","2019-03-19",10.43
"1410","2019-03-20",10.53
"1411","2019-03-21",10.62
"1412","2019-03-22",10.51
"1413","2019-03-25",10.58
"1414","2019-03-26",10.76
"1415","2019-03-27",10.85
"1416","2019-03-28",10.8
"1417","2019-03-29",10.79
"1418","2019-04-01",10.78
"1419","2019-04-02",10.89
"1420","2019-04-03",10.84
"1421","2019-04-04",10.72
"1422","2019-04-05",10.76
"1423","2019-04-08",10.67
"1424","2019-04-09",10.49
"1425","2019-04-10",10.68
"1426","2019-04-11",10.59
"1427","2019-04-12",10.57
"1428","2019-04-15",10.49
"1429","2019-04-16",10.32
"1430","2019-04-17",10.12
"1431","2019-04-18",10.3
"1432","2019-04-22",10.15
"1433","2019-04-23",10.34
"1434","2019-04-24",10.47
"1435","2019-04-25",10.49
"1436","2019-04-26",10.6
"1437","2019-04-29",10.55
"1438","2019-04-30",10.59
"1439","2019-05-01",10.65
"1440","2019-05-02",10.54
"1441","2019-05-03",10.8
"1442","2019-05-06",10.66
"1443","2019-05-07",10.5
"1444","2019-05-08",10.47
"1445","2019-05-09",10.55
"1446","2019-05-10",10.79
"1447","2019-05-13",10.71
"1448","2019-05-14",10.82
"1449","2019-05-15",10.84
"1450","2019-05-16",10.93
"1451","2019-05-17",10.93
"1452","2019-05-20",10.85
"1453","2019-05-21",10.93
"1454","2019-05-22",10.98
"1455","2019-05-23",10.96
"1456","2019-05-24",11.04
"1457","2019-05-28",10.96
"1458","2019-05-29",10.83
"1459","2019-05-30",10.89
"1460","2019-05-31",10.98
"1461","2019-06-03",11.04
"1462","2019-06-04",11.08
"1463","2019-06-05",11.24
"1464","2019-06-06",11.32
"1465","2019-06-07",11.42
"1466","2019-06-10",11.41
"1467","2019-06-11",11.52
"1468","2019-06-12",11.63
"1469","2019-06-13",11.85
"1470","2019-06-14",11.92
"1471","2019-06-17",12.01
"1472","2019-06-18",11.99
"1473","2019-06-19",12.05
"1474","2019-06-20",12.09
"1475","2019-06-21",11.83
"1476","2019-06-24",11.89
"1477","2019-06-25",11.68
"1478","2019-06-26",11.5
"1479","2019-06-27",11.49
"1480","2019-06-28",11.57
"1481","2019-07-01",11.65
"1482","2019-07-02",11.8
"1483","2019-07-03",11.98
"1484","2019-07-05",11.95
"1485","2019-07-08",11.98
"1486","2019-07-09",12
"1487","2019-07-10",11.99
"1488","2019-07-11",11.88
"1489","2019-07-12",11.95
"1490","2019-07-15",11.93
"1491","2019-07-16",11.95
"1492","2019-07-17",12.01
"1493","2019-07-18",12.1
"1494","2019-07-19",11.91
"1495","2019-07-22",11.82
"1496","2019-07-23",12
"1497","2019-07-24",11.98
"1498","2019-07-25",11.98
"1499","2019-07-26",12.06
"1500","2019-07-29",12.23
"1501","2019-07-30",12.37
"1502","2019-07-31",12.35
"1503","2019-08-01",13.01
"1504","2019-08-02",12.73
"1505","2019-08-05",12.6
"1506","2019-08-06",12.91
"1507","2019-08-07",13.07
"1508","2019-08-08",13.21
"1509","2019-08-09",13.3
"1510","2019-08-12",13.12
"1511","2019-08-13",13.17
"1512","2019-08-14",12.88
"1513","2019-08-15",13.24
"1514","2019-08-16",13.38
"1515","2019-08-19",13.52
"1516","2019-08-20",13.68
"1517","2019-08-21",13.79
"1518","2019-08-22",13.83
"1519","2019-08-23",13.84
"1520","2019-08-26",13.98
"1521","2019-08-27",13.88
"1522","2019-08-28",13.93
"1523","2019-08-29",13.96
"1524","2019-08-30",13.91
"1525","2019-09-03",13.88
"1526","2019-09-04",14
"1527","2019-09-05",13.82
"1528","2019-09-06",13.69
"1529","2019-09-09",13.8
"1530","2019-09-10",13.72
"1531","2019-09-11",14
"1532","2019-09-12",14.04
"1533","2019-09-13",13.92
"1534","2019-09-16",14.05
"1535","2019-09-17",14.48
"1536","2019-09-18",14.47
"1537","2019-09-19",14.42
"1538","2019-09-20",14.44
"1539","2019-09-23",14.42
"1540","2019-09-24",14.32
"1541","2019-09-25",14.43
"1542","2019-09-26",14.4
"1543","2019-09-27",14.34
"1544","2019-09-30",14.31
"1545","2019-10-01",14.21
"1546","2019-10-02",14.35
"1547","2019-10-03",14.38
"1548","2019-10-04",14.66
"1549","2019-10-07",14.7
"1550","2019-10-08",14.68
"1551","2019-10-09",14.69
"1552","2019-10-10",14.63
"1553","2019-10-11",14.69
"1554","2019-10-14",14.59
"1555","2019-10-15",14.8
"1556","2019-10-16",14.9
"1557","2019-10-17",15.02
"1558","2019-10-18",15.03
"1559","2019-10-21",15.07
"1560","2019-10-22",15
"1561","2019-10-23",15.06
"1562","2019-10-24",15.04
"1563","2019-10-25",15
"1564","2019-10-28",15.07
"1565","2019-10-29",15.15
"1566","2019-10-30",15.36
"1567","2019-10-31",15.4
"1568","2019-11-01",15.18
"1569","2019-11-04",14.9
"1570","2019-11-05",14.4
"1571","2019-11-06",14.5
"1572","2019-11-07",14.39
"1573","2019-11-08",14.31
"1574","2019-11-11",14.44
"1575","2019-11-12",14.32
"1576","2019-11-13",14.47
"1577","2019-11-14",14.5
"1578","2019-11-15",14.63
"1579","2019-11-18",14.66
"1580","2019-11-19",14.75
"1581","2019-11-20",14.74
"1582","2019-11-21",14.41
"1583","2019-11-22",14.45
"1584","2019-11-25",14.65
"1585","2019-11-26",14.9
"1586","2019-11-27",14.99
"1587","2019-11-29",14.94
"1588","2019-12-02",14.62
"1589","2019-12-03",14.64
"1590","2019-12-04",14.71
"1591","2019-12-05",14.77
"1592","2019-12-06",14.77
"1593","2019-12-09",14.81
"1594","2019-12-10",14.74
"1595","2019-12-11",14.19
"1596","2019-12-12",13.92
"1597","2019-12-13",13.71
"1598","2019-12-16",14.04
"1599","2019-12-17",13.79
"1600","2019-12-18",14.09
"1601","2019-12-19",13.92
"1602","2019-12-20",14.12
"1603","2019-12-23",13.9
"1604","2019-12-24",13.84
"1605","2019-12-26",13.88
"1606","2019-12-27",13.94
"1607","2019-12-30",13.88
"1608","2019-12-31",14.08
"1609","2020-01-02",13.86
"1610","2020-01-03",14.02
"1611","2020-01-06",14.09
"1612","2020-01-07",13.93
"1613","2020-01-08",13.97
"1614","2020-01-09",13.9
"1615","2020-01-10",14.05
"1616","2020-01-13",14.41
"1617","2020-01-14",14.31
"1618","2020-01-15",14.43
"1619","2020-01-16",14.57
"1620","2020-01-17",14.81
"1621","2020-01-21",14.99
"1622","2020-01-22",14.9
"1623","2020-01-23",14.99
"1624","2020-01-24",14.87
"1625","2020-01-27",14.92
"1626","2020-01-28",15.03
"1627","2020-01-29",14.93
"1628","2020-01-30",15.07
"1629","2020-01-31",14.67
"1630","2020-02-03",14.82
"1631","2020-02-04",14.88
"1632","2020-02-05",14.86
"1633","2020-02-06",15.1
"1634","2020-02-07",15.11
"1635","2020-02-10",15.3
"1636","2020-02-11",15.63
"1637","2020-02-12",15.8
"1638","2020-02-13",16.5
"1639","2020-02-14",16.440001
"1640","2020-02-18",16.309999
"1641","2020-02-19",16.309999
"1642","2020-02-20",15.35
"1643","2020-02-21",15.44
"1644","2020-02-24",15.31
"1645","2020-02-25",15.15
"1646","2020-02-26",15.16
"1647","2020-02-27",14.25
"1648","2020-02-28",13.26
"1649","2020-03-02",13.87
"1650","2020-03-03",13.71
"1651","2020-03-04",14.31
"1652","2020-03-05",14.57
"1653","2020-03-06",14.35
"1654","2020-03-09",12.56
"1655","2020-03-10",13.55
"1656","2020-03-11",12.55
"1657","2020-03-12",11.5
"1658","2020-03-13",12.38
"1659","2020-03-16",10.16
"1660","2020-03-17",11.16
"1661","2020-03-18",9.61
"1662","2020-03-19",9.29
"1663","2020-03-20",8.76
"1664","2020-03-23",7.62
"1665","2020-03-24",8.19
"1666","2020-03-25",8.35
"1667","2020-03-26",9.11
"1668","2020-03-27",8.95
"1669","2020-03-30",8.86
"1670","2020-03-31",8.94
"1671","2020-04-01",8.05
"1672","2020-04-02",7.82
"1673","2020-04-03",7.04
"1674","2020-04-06",7.73
"1675","2020-04-07",8.02
"1676","2020-04-08",8.5
"1677","2020-04-09",9.94
"1678","2020-04-13",9.38
"1679","2020-04-14",9.73
"1680","2020-04-15",9.07
"1681","2020-04-16",8.6
"1682","2020-04-17",9.02
"1683","2020-04-20",9.05
"1684","2020-04-21",9.11
"1685","2020-04-22",9.11
"1686","2020-04-23",8.92
"1687","2020-04-24",9.26
"1688","2020-04-27",9.48
"1689","2020-04-28",10.14
"1690","2020-04-29",10.2
"1691","2020-04-30",10.07
"1692","2020-05-01",9.86
"1693","2020-05-04",9.81
"1694","2020-05-05",9.76
"1695","2020-05-06",9.44
"1696","2020-05-07",9.42
"1697","2020-05-08",9.88
"1698","2020-05-11",9.63
"1699","2020-05-12",9.26
"1700","2020-05-13",9
"1701","2020-05-14",8.92
"1702","2020-05-15",9.08
"1703","2020-05-18",9.92
"1704","2020-05-19",9.61
"1705","2020-05-20",9.67
"1706","2020-05-21",9.72
"1707","2020-05-22",9.75
"1708","2020-05-26",10.12
"1709","2020-05-27",10.22
"1710","2020-05-28",10.17
"1711","2020-05-29",9.89
"1712","2020-06-01",10.07
"1713","2020-06-02",10.5
"1714","2020-06-03",10.91
"1715","2020-06-04",10.92
"1716","2020-06-05",11.62
"1717","2020-06-08",12.19
"1718","2020-06-09",11.92
"1719","2020-06-10",11.32
"1720","2020-06-11",10.81
"1721","2020-06-12",11.29
"1722","2020-06-15",11.49
"1723","2020-06-16",11.78
"1724","2020-06-17",11.4
"1725","2020-06-18",11.44
"1726","2020-06-19",11.01
"1727","2020-06-22",11.13
"1728","2020-06-23",11.19
"1729","2020-06-24",10.94
"1730","2020-06-25",11.09
"1731","2020-06-26",11.04
"1732","2020-06-29",11.45
"1733","2020-06-30",11.49
"1734","2020-07-01",11.56
"1735","2020-07-02",11.43
"1736","2020-07-06",11.5
"1737","2020-07-07",11.12
"1738","2020-07-08",10.95
"1739","2020-07-09",10.83
"1740","2020-07-10",10.93
"1741","2020-07-13",10.99
"1742","2020-07-14",11.11
"1743","2020-07-15",11.27
"1744","2020-07-16",11.15
"1745","2020-07-17",11.22
"1746","2020-07-20",11.08
"1747","2020-07-21",10.93
"1748","2020-07-22",11.25
"1749","2020-07-23",11
"1750","2020-07-24",10.84
"1751","2020-07-27",10.76
"1752","2020-07-28",11.06
"1753","2020-07-29",11.21
"1754","2020-07-30",11.44
"1755","2020-07-31",11.5
"1756","2020-08-03",11.02
"1757","2020-08-04",11.36
"1758","2020-08-05",11.66
"1759","2020-08-06",11.73
"1760","2020-08-07",11.93
"1761","2020-08-10",12.04
"1762","2020-08-11",11.94
"1763","2020-08-12",11.95
"1764","2020-08-13",11.61
"1765","2020-08-14",11.68
"1766","2020-08-17",11.81
"1767","2020-08-18",11.75
"1768","2020-08-19",11.59
"1769","2020-08-20",11.63
"1770","2020-08-21",11.46
"1771","2020-08-24",11.74
"1772","2020-08-25",11.7
"1773","2020-08-26",11.55
"1774","2020-08-27",11.78
"1775","2020-08-28",11.86
"1776","2020-08-31",11.71
"1777","2020-09-01",11.79
"1778","2020-09-02",11.98
"1779","2020-09-03",12.1
"1780","2020-09-04",12.14
"1781","2020-09-08",11.85
"1782","2020-09-09",11.72
"1783","2020-09-10",11.56
"1784","2020-09-11",11.22
"1785","2020-09-14",11.69
"1786","2020-09-15",11.7
"1787","2020-09-16",11.82
"1788","2020-09-17",11.73
"1789","2020-09-18",11.42
"1790","2020-09-21",10.98
"1791","2020-09-22",11.12
"1792","2020-09-23",10.92
"1793","2020-09-24",11.05
"1794","2020-09-25",11.33
"1795","2020-09-28",11.65
"1796","2020-09-29",11.5
"1797","2020-09-30",11.59
"1798","2020-10-01",11.87
"1799","2020-10-02",11.95
"1800","2020-10-05",12.04
"1801","2020-10-06",11.94
"1802","2020-10-07",11.94
"1803","2020-10-08",12.15
"1804","2020-10-09",12.07
"1805","2020-10-12",12.05
"1806","2020-10-13",11.94
"1807","2020-10-14",11.92
"1808","2020-10-15",11.96
"1809","2020-10-16",11.72
"1810","2020-10-19",11.5
"1811","2020-10-20",11.67
"1812","2020-10-21",11.77
"1813","2020-10-22",11.69
"1814","2020-10-23",11.7
"1815","2020-10-26",11.65
"1816","2020-10-27",11.74
"1817","2020-10-28",11.39
"1818","2020-10-29",12.02
"1819","2020-10-30",12.15
"1820","2020-11-02",12.65
"1821","2020-11-03",12.83
"1822","2020-11-04",12.77
"1823","2020-11-05",12.85
"1824","2020-11-06",12.61
"1825","2020-11-09",13.01
"1826","2020-11-10",13.8
"1827","2020-11-11",13.7
"1828","2020-11-12",13.23
"1829","2020-11-13",13.64
"1830","2020-11-16",13.88
"1831","2020-11-17",14.01
"1832","2020-11-18",13.4
"1833","2020-11-19",13.1
"1834","2020-11-20",12.98
"1835","2020-11-23",12.94
"1836","2020-11-24",13.18
"1837","2020-11-25",13.05
"1838","2020-11-27",12.86
