"","date","FNWB"
"992","2019-01-08",15.43
"993","2019-01-09",15.52
"994","2019-01-10",15.34
"995","2019-01-11",15.31
"996","2019-01-14",15.26
"997","2019-01-15",15.36
"998","2019-01-16",15.4
"999","2019-01-17",15.33
"1000","2019-01-18",15.31
"1001","2019-01-22",15.28
"1002","2019-01-23",15.35
"1003","2019-01-24",15.41
"1004","2019-01-25",15.23
"1005","2019-01-28",15.24
"1006","2019-01-29",15.27
"1007","2019-01-30",15.46
"1008","2019-01-31",15.27
"1009","2019-02-01",15.27
"1010","2019-02-04",15.5
"1011","2019-02-05",15.43
"1012","2019-02-06",15.64
"1013","2019-02-07",15.62
"1014","2019-02-08",15.69
"1015","2019-02-11",15.92
"1016","2019-02-12",15.94
"1017","2019-02-13",15.96
"1018","2019-02-14",15.86
"1019","2019-02-15",15.93
"1020","2019-02-19",15.99
"1021","2019-02-20",16.1
"1022","2019-02-21",16.23
"1023","2019-02-22",16.49
"1024","2019-02-25",16.25
"1025","2019-02-26",16.459999
"1026","2019-02-27",16.559999
"1027","2019-02-28",16.120001
"1028","2019-03-01",16.200001
"1029","2019-03-04",16.02
"1030","2019-03-05",15.88
"1031","2019-03-06",15.55
"1032","2019-03-07",15.42
"1033","2019-03-08",15.66
"1034","2019-03-11",16.09
"1035","2019-03-12",15.93
"1036","2019-03-13",16.02
"1037","2019-03-14",15.88
"1038","2019-03-15",16.040001
"1039","2019-03-18",16.08
"1040","2019-03-19",15.87
"1041","2019-03-20",15.73
"1042","2019-03-21",15.28
"1043","2019-03-22",14.7
"1044","2019-03-25",15.34
"1045","2019-03-26",15.54
"1046","2019-03-27",15.4
"1047","2019-03-28",15.5
"1048","2019-03-29",15.57
"1049","2019-04-01",15.71
"1050","2019-04-02",16.1
"1051","2019-04-03",16.129999
"1052","2019-04-04",16.190001
"1053","2019-04-05",16.35
"1054","2019-04-08",16.110001
"1055","2019-04-09",15.97
"1056","2019-04-10",16.25
"1057","2019-04-11",16.02
"1058","2019-04-12",16
"1059","2019-04-15",15.8
"1060","2019-04-16",16
"1061","2019-04-17",16.030001
"1062","2019-04-18",16.110001
"1063","2019-04-22",15.83
"1064","2019-04-23",15.96
"1065","2019-04-24",15.5
"1066","2019-04-25",15.85
"1067","2019-04-26",16.030001
"1068","2019-04-29",16.190001
"1069","2019-04-30",16.280001
"1070","2019-05-01",16.040001
"1071","2019-05-02",15.96
"1072","2019-05-03",16.27
"1073","2019-05-06",16.120001
"1074","2019-05-07",16.110001
"1075","2019-05-08",16.07
"1076","2019-05-09",16.120001
"1077","2019-05-10",16.280001
"1078","2019-05-13",16.1
"1079","2019-05-14",16.25
"1080","2019-05-15",16.280001
"1081","2019-05-16",16.040001
"1082","2019-05-17",16.1
"1083","2019-05-20",16.059999
"1084","2019-05-21",16.25
"1085","2019-05-22",16.24
"1086","2019-05-23",15.97
"1087","2019-05-24",16.15
"1088","2019-05-28",16.09
"1089","2019-05-29",16.040001
"1090","2019-05-30",16.18
"1091","2019-05-31",16.059999
"1092","2019-06-03",16.200001
"1093","2019-06-04",16.299999
"1094","2019-06-05",16.059999
"1095","2019-06-06",16.02
"1096","2019-06-07",16.110001
"1097","2019-06-10",16.219999
"1098","2019-06-11",16.299999
"1099","2019-06-12",16.200001
"1100","2019-06-13",16.25
"1101","2019-06-14",16.209999
"1102","2019-06-17",16.24
"1103","2019-06-18",16.25
"1104","2019-06-19",16.43
"1105","2019-06-20",16.469999
"1106","2019-06-21",16.4
"1107","2019-06-24",16.15
"1108","2019-06-25",16.26
"1109","2019-06-26",16.02
"1110","2019-06-27",16.280001
"1111","2019-06-28",16.25
"1112","2019-07-01",16.35
"1113","2019-07-02",16.290001
"1114","2019-07-03",16.4
"1115","2019-07-05",16.41
"1116","2019-07-08",16.26
"1117","2019-07-09",16.299999
"1118","2019-07-10",16.18
"1119","2019-07-11",16.27
"1120","2019-07-12",16.15
"1121","2019-07-15",16.16
"1122","2019-07-16",16.18
"1123","2019-07-17",16.09
"1124","2019-07-18",16.209999
"1125","2019-07-19",16.049999
"1126","2019-07-22",16.09
"1127","2019-07-23",16.09
"1128","2019-07-24",16.08
"1129","2019-07-25",16.1
"1130","2019-07-26",16.200001
"1131","2019-07-29",16.08
"1132","2019-07-30",16.190001
"1133","2019-07-31",16.07
"1134","2019-08-01",16.040001
"1135","2019-08-02",16.299999
"1136","2019-08-05",16.1
"1137","2019-08-06",16.200001
"1138","2019-08-07",16.139999
"1139","2019-08-08",16.08
"1140","2019-08-09",16.09
"1141","2019-08-12",16.120001
"1142","2019-08-13",16.25
"1143","2019-08-14",16
"1144","2019-08-15",16.09
"1145","2019-08-16",16.209999
"1146","2019-08-19",16.299999
"1147","2019-08-20",16.280001
"1148","2019-08-21",16.110001
"1149","2019-08-22",16.110001
"1150","2019-08-23",15.87
"1151","2019-08-26",16.299999
"1152","2019-08-27",15.96
"1153","2019-08-28",16.01
"1154","2019-08-29",16
"1155","2019-08-30",15.98
"1156","2019-09-03",15.85
"1157","2019-09-04",15.74
"1158","2019-09-05",16.030001
"1159","2019-09-06",16.01
"1160","2019-09-09",16.16
"1161","2019-09-10",16.24
"1162","2019-09-11",16.32
"1163","2019-09-12",16.35
"1164","2019-09-13",16.33
"1165","2019-09-16",16.1
"1166","2019-09-17",16
"1167","2019-09-18",16.139999
"1168","2019-09-19",16.209999
"1169","2019-09-20",16.76
"1170","2019-09-23",17.299999
"1171","2019-09-24",17.120001
"1172","2019-09-25",17.780001
"1173","2019-09-26",17.639999
"1174","2019-09-27",17.41
"1175","2019-09-30",17.32
"1176","2019-10-01",17.34
"1177","2019-10-02",17.09
"1178","2019-10-03",17.09
"1179","2019-10-04",17.379999
"1180","2019-10-07",17.379999
"1181","2019-10-08",17.290001
"1182","2019-10-09",17.5
"1183","2019-10-10",17.059999
"1184","2019-10-11",17.370001
"1185","2019-10-14",17.42
"1186","2019-10-15",17.440001
"1187","2019-10-16",17.360001
"1188","2019-10-17",17.530001
"1189","2019-10-18",17.52
"1190","2019-10-21",17.870001
"1191","2019-10-22",17.809999
"1192","2019-10-23",17.6
"1193","2019-10-24",17.290001
"1194","2019-10-25",17.309999
"1195","2019-10-28",17.360001
"1196","2019-10-29",17.379999
"1197","2019-10-30",17.530001
"1198","2019-10-31",17.57
"1199","2019-11-01",17.870001
"1200","2019-11-04",17.950001
"1201","2019-11-05",17.969999
"1202","2019-11-06",17.6
"1203","2019-11-07",17.58
"1204","2019-11-08",16.959999
"1205","2019-11-11",17.09
"1206","2019-11-12",17.24
"1207","2019-11-13",17.620001
"1208","2019-11-14",17.549999
"1209","2019-11-15",17.34
"1210","2019-11-18",17.52
"1211","2019-11-19",17.75
"1212","2019-11-20",17.18
"1213","2019-11-21",16.74
"1214","2019-11-22",16.49
"1215","2019-11-25",17.1
"1216","2019-11-26",17.129999
"1217","2019-11-27",17.360001
"1218","2019-11-29",17.629999
"1219","2019-12-02",17.370001
"1220","2019-12-03",17.4
"1221","2019-12-04",17.43
"1222","2019-12-05",17.4
"1223","2019-12-06",17.709999
"1224","2019-12-09",17.629999
"1225","2019-12-10",17.82
"1226","2019-12-11",17.98
"1227","2019-12-12",17.959999
"1228","2019-12-13",17.99
"1229","2019-12-16",17.99
"1230","2019-12-17",17.950001
"1231","2019-12-18",17.950001
"1232","2019-12-19",17.799999
"1233","2019-12-20",18.25
"1234","2019-12-23",17.99
"1235","2019-12-24",17.9
"1236","2019-12-26",18.219999
"1237","2019-12-27",18
"1238","2019-12-30",18
"1239","2019-12-31",18.129999
"1240","2020-01-02",17.68
"1241","2020-01-03",17.32
"1242","2020-01-06",17.25
"1243","2020-01-07",17.280001
"1244","2020-01-08",17.25
"1245","2020-01-09",17.309999
"1246","2020-01-10",17.110001
"1247","2020-01-13",17.27
"1248","2020-01-14",17.370001
"1249","2020-01-15",17.610001
"1250","2020-01-16",17.85
"1251","2020-01-17",17.459999
"1252","2020-01-21",17.42
"1253","2020-01-22",17.58
"1254","2020-01-23",17.469999
"1255","2020-01-24",17.4
"1256","2020-01-27",17.200001
"1257","2020-01-28",17
"1258","2020-01-29",16.5
"1259","2020-01-30",16.51
"1260","2020-01-31",15.79
"1261","2020-02-03",16.049999
"1262","2020-02-04",16.309999
"1263","2020-02-05",16.85
"1264","2020-02-06",16.780001
"1265","2020-02-07",16.77
"1266","2020-02-10",16.76
"1267","2020-02-11",16.889999
"1268","2020-02-12",17.17
"1269","2020-02-13",16.91
"1270","2020-02-14",16.959999
"1271","2020-02-18",16.719999
"1272","2020-02-19",16.719999
"1273","2020-02-20",16.99
"1274","2020-02-21",16.57
"1275","2020-02-24",16.629999
"1276","2020-02-25",16.139999
"1277","2020-02-26",15.8
"1278","2020-02-27",15.71
"1279","2020-02-28",15.92
"1280","2020-03-02",15.89
"1281","2020-03-03",15.76
"1282","2020-03-04",15.88
"1283","2020-03-05",15.19
"1284","2020-03-06",14.61
"1285","2020-03-09",13.25
"1286","2020-03-10",14.86
"1287","2020-03-11",14.04
"1288","2020-03-12",12.77
"1289","2020-03-13",13.43
"1290","2020-03-16",10.27
"1291","2020-03-17",11.5
"1292","2020-03-18",10.02
"1293","2020-03-19",10.18
"1294","2020-03-20",10.86
"1295","2020-03-23",9.3
"1296","2020-03-24",10.53
"1297","2020-03-25",11.04
"1298","2020-03-26",12.23
"1299","2020-03-27",10.66
"1300","2020-03-30",10.92
"1301","2020-03-31",10.87
"1302","2020-04-01",9.43
"1303","2020-04-02",9.5
"1304","2020-04-03",8.77
"1305","2020-04-06",9.64
"1306","2020-04-07",9.32
"1307","2020-04-08",9.97
"1308","2020-04-09",11.05
"1309","2020-04-13",11
"1310","2020-04-14",11.19
"1311","2020-04-15",10.16
"1312","2020-04-16",9.98
"1313","2020-04-17",10.73
"1314","2020-04-20",9.795
"1315","2020-04-21",9.6
"1316","2020-04-22",9.39
"1317","2020-04-23",9.8
"1318","2020-04-24",10.18
"1319","2020-04-27",10.47
"1320","2020-04-28",10.66
"1321","2020-04-29",11.28
"1322","2020-04-30",11.65
"1323","2020-05-01",11.23
"1324","2020-05-04",11.02
"1325","2020-05-05",11
"1326","2020-05-06",10.99
"1327","2020-05-07",10.67
"1328","2020-05-08",10.95
"1329","2020-05-11",11.02
"1330","2020-05-12",10.51
"1331","2020-05-13",10.56
"1332","2020-05-14",10.68
"1333","2020-05-15",11.22
"1334","2020-05-18",12.33
"1335","2020-05-19",11.58
"1336","2020-05-20",12.72
"1337","2020-05-21",12.19
"1338","2020-05-22",12.43
"1339","2020-05-26",12.91
"1340","2020-05-27",14.16
"1341","2020-05-28",13.49
"1342","2020-05-29",13.56
"1343","2020-06-01",13.26
"1344","2020-06-02",12.5
"1345","2020-06-03",13.25
"1346","2020-06-04",13.85
"1347","2020-06-05",14.05
"1348","2020-06-08",14
"1349","2020-06-09",14.08
"1350","2020-06-10",13.78
"1351","2020-06-11",12.41
"1352","2020-06-12",13.32
"1353","2020-06-15",13.52
"1354","2020-06-16",13.6
"1355","2020-06-17",13.06
"1356","2020-06-18",13.72
"1357","2020-06-19",13.49
"1358","2020-06-22",13.72
"1359","2020-06-23",13.77
"1360","2020-06-24",12.55
"1361","2020-06-25",13
"1362","2020-06-26",11.67
"1363","2020-06-29",12.36
"1364","2020-06-30",12.42
"1365","2020-07-01",12.27
"1366","2020-07-02",12.45
"1367","2020-07-06",12.4
"1368","2020-07-07",12.02
"1369","2020-07-08",12.02
"1370","2020-07-09",11.26
"1371","2020-07-10",11.78
"1372","2020-07-13",11.76
"1373","2020-07-14",11.99
"1374","2020-07-15",12.24
"1375","2020-07-16",11.8
"1376","2020-07-17",11.89
"1377","2020-07-20",11.5
"1378","2020-07-21",12.4
"1379","2020-07-22",11.61
"1380","2020-07-23",11.82
"1381","2020-07-24",11.73
"1382","2020-07-27",11.3
"1383","2020-07-28",11.15
"1384","2020-07-29",11.05
"1385","2020-07-30",11.16
"1386","2020-07-31",10.25
"1387","2020-08-03",10.19
"1388","2020-08-04",10.1
"1389","2020-08-05",10.89
"1390","2020-08-06",10.66
"1391","2020-08-07",11.15
"1392","2020-08-10",11.48
"1393","2020-08-11",11.53
"1394","2020-08-12",11.69
"1395","2020-08-13",11.47
"1396","2020-08-14",11.69
"1397","2020-08-17",11.91
"1398","2020-08-18",11.8
"1399","2020-08-19",12.02
"1400","2020-08-20",12.1
"1401","2020-08-21",11.96
"1402","2020-08-24",12.24
"1403","2020-08-25",11.94
"1404","2020-08-26",11.94
"1405","2020-08-27",11.85
"1406","2020-08-28",11.41
"1407","2020-08-31",11.1
"1408","2020-09-01",11.14
"1409","2020-09-02",11.28
"1410","2020-09-03",11.255
"1411","2020-09-04",11.72
"1412","2020-09-08",11.82
"1413","2020-09-09",11.86
"1414","2020-09-10",11.93
"1415","2020-09-11",12
"1416","2020-09-14",12.17
"1417","2020-09-15",12.13
"1418","2020-09-16",12.07
"1419","2020-09-17",12.11
"1420","2020-09-18",11.81
"1421","2020-09-21",10.65
"1422","2020-09-22",10.14
"1423","2020-09-23",9.57
"1424","2020-09-24",9.56
"1425","2020-09-25",9.87
"1426","2020-09-28",9.76
"1427","2020-09-29",9.86
"1428","2020-09-30",9.9
"1429","2020-10-01",9.83
"1430","2020-10-02",9.77
"1431","2020-10-05",10.23
"1432","2020-10-06",10.21
"1433","2020-10-07",10.88
"1434","2020-10-08",11.77
"1435","2020-10-09",11.68
"1436","2020-10-12",11.11
"1437","2020-10-13",10.7
"1438","2020-10-14",10.67
"1439","2020-10-15",10.84
"1440","2020-10-16",10.98
"1441","2020-10-19",10.98
"1442","2020-10-20",10.97
"1443","2020-10-21",11.12
"1444","2020-10-22",11.55
"1445","2020-10-23",11.71
"1446","2020-10-26",11.42
"1447","2020-10-27",11.21
"1448","2020-10-28",11.7
"1449","2020-10-29",12.14
"1450","2020-10-30",11.75
"1451","2020-11-02",12.03
"1452","2020-11-03",13.29
"1453","2020-11-04",12.66
"1454","2020-11-05",13
"1455","2020-11-06",12.07
"1456","2020-11-09",13.31
"1457","2020-11-10",14.28
"1458","2020-11-11",14.2
"1459","2020-11-12",14.1
"1460","2020-11-13",14.36
"1461","2020-11-16",15.47
"1462","2020-11-17",15.19
"1463","2020-11-18",15.07
"1464","2020-11-19",14.69
"1465","2020-11-20",14.26
"1466","2020-11-23",14.71
"1467","2020-11-24",15.96
"1468","2020-11-25",15.77
"1469","2020-11-27",15.87
