"","date","CZR"
"990","2018-08-24",49.75
"991","2018-08-27",48.599998
"992","2018-08-28",48.349998
"993","2018-08-29",48.950001
"994","2018-08-30",48
"995","2018-08-31",48.049999
"996","2018-09-04",46.900002
"997","2018-09-05",47.349998
"998","2018-09-06",45.799999
"999","2018-09-07",45.349998
"1000","2018-09-10",45.950001
"1001","2018-09-11",46.700001
"1002","2018-09-12",47.950001
"1003","2018-09-13",49
"1004","2018-09-14",48.849998
"1005","2018-09-17",47.849998
"1006","2018-09-18",48.299999
"1007","2018-09-19",47.299999
"1008","2018-09-20",48.450001
"1009","2018-09-21",48.200001
"1010","2018-09-24",48.349998
"1011","2018-09-25",47.849998
"1012","2018-09-26",47.900002
"1013","2018-09-27",48.599998
"1014","2018-09-28",48.599998
"1015","2018-10-01",48.610001
"1016","2018-10-02",49.5
"1017","2018-10-03",49.700001
"1018","2018-10-04",48.700001
"1019","2018-10-05",44.549999
"1020","2018-10-08",44.639999
"1021","2018-10-09",46.77
"1022","2018-10-10",45.720001
"1023","2018-10-11",45.43
"1024","2018-10-12",45.740002
"1025","2018-10-15",45.700001
"1026","2018-10-16",47.669998
"1027","2018-10-17",47.439999
"1028","2018-10-18",47.259998
"1029","2018-10-19",44.330002
"1030","2018-10-22",41.73
"1031","2018-10-23",40.040001
"1032","2018-10-24",37.939999
"1033","2018-10-25",39.369999
"1034","2018-10-26",36.509998
"1035","2018-10-29",32.82
"1036","2018-10-30",34.889999
"1037","2018-10-31",36.5
"1038","2018-11-01",38.189999
"1039","2018-11-02",38.529999
"1040","2018-11-05",37
"1041","2018-11-06",37.25
"1042","2018-11-07",37.799999
"1043","2018-11-08",38.889999
"1044","2018-11-09",36.720001
"1045","2018-11-12",33.029999
"1046","2018-11-13",35
"1047","2018-11-14",36.139999
"1048","2018-11-15",37.549999
"1049","2018-11-16",37.360001
"1050","2018-11-19",35.630001
"1051","2018-11-20",33.52
"1052","2018-11-21",35.830002
"1053","2018-11-23",35.849998
"1054","2018-11-26",39.380001
"1055","2018-11-27",40.299999
"1056","2018-11-28",43
"1057","2018-11-29",43.91
"1058","2018-11-30",43.98
"1059","2018-12-03",42.529999
"1060","2018-12-04",40.950001
"1061","2018-12-06",40.27
"1062","2018-12-07",38.369999
"1063","2018-12-10",38.5
"1064","2018-12-11",37.57
"1065","2018-12-12",39.279999
"1066","2018-12-13",37.41
"1067","2018-12-14",36.439999
"1068","2018-12-17",37.080002
"1069","2018-12-18",37.060001
"1070","2018-12-19",35.09
"1071","2018-12-20",34.529999
"1072","2018-12-21",33.529999
"1073","2018-12-24",32.299999
"1074","2018-12-26",35.279999
"1075","2018-12-27",35.439999
"1076","2018-12-28",35.740002
"1077","2018-12-31",36.209999
"1078","2019-01-02",37.950001
"1079","2019-01-03",37.380001
"1080","2019-01-04",39.450001
"1081","2019-01-07",40.799999
"1082","2019-01-08",42.18
"1083","2019-01-09",42.150002
"1084","2019-01-10",42.68
"1085","2019-01-11",42.849998
"1086","2019-01-14",42.060001
"1087","2019-01-15",42.040001
"1088","2019-01-16",42.689999
"1089","2019-01-17",42.939999
"1090","2019-01-18",44.380001
"1091","2019-01-22",43.66
"1092","2019-01-23",43.330002
"1093","2019-01-24",43.73
"1094","2019-01-25",44.389999
"1095","2019-01-28",44.560001
"1096","2019-01-29",44.110001
"1097","2019-01-30",44.91
"1098","2019-01-31",46.619999
"1099","2019-02-01",46.380001
"1100","2019-02-04",46.779999
"1101","2019-02-05",46.639999
"1102","2019-02-06",46.93
"1103","2019-02-07",46.459999
"1104","2019-02-08",45.84
"1105","2019-02-11",46.560001
"1106","2019-02-12",47.419998
"1107","2019-02-13",47.700001
"1108","2019-02-14",47.52
"1109","2019-02-15",47.68
"1110","2019-02-19",47.869999
"1111","2019-02-20",47.439999
"1112","2019-02-21",47.349998
"1113","2019-02-22",48.66
"1114","2019-02-25",48.09
"1115","2019-02-26",47.459999
"1116","2019-02-27",47.48
"1117","2019-02-28",48.209999
"1118","2019-03-01",47.959999
"1119","2019-03-04",46.77
"1120","2019-03-05",45.959999
"1121","2019-03-06",45
"1122","2019-03-07",44.52
"1123","2019-03-08",45.779999
"1124","2019-03-11",47.709999
"1125","2019-03-12",46.700001
"1126","2019-03-13",46.439999
"1127","2019-03-14",46.389999
"1128","2019-03-15",46.5
"1129","2019-03-18",45.599998
"1130","2019-03-19",46.16
"1131","2019-03-20",48.189999
"1132","2019-03-21",50.07
"1133","2019-03-22",49.66
"1134","2019-03-25",49.740002
"1135","2019-03-26",49.150002
"1136","2019-03-27",48
"1137","2019-03-28",46.959999
"1138","2019-03-29",46.689999
"1139","2019-04-01",48.580002
"1140","2019-04-02",47.869999
"1141","2019-04-03",47.59
"1142","2019-04-04",47.919998
"1143","2019-04-05",48.610001
"1144","2019-04-08",48.189999
"1145","2019-04-09",47.189999
"1146","2019-04-10",48.32
"1147","2019-04-11",48.970001
"1148","2019-04-12",49.619999
"1149","2019-04-15",49.23
"1150","2019-04-16",49.580002
"1151","2019-04-17",50.029999
"1152","2019-04-18",50.060001
"1153","2019-04-22",49.830002
"1154","2019-04-23",50.639999
"1155","2019-04-24",50.599998
"1156","2019-04-25",49.869999
"1157","2019-04-26",50.98
"1158","2019-04-29",50.59
"1159","2019-04-30",49.369999
"1160","2019-05-01",47.830002
"1161","2019-05-02",48.34
"1162","2019-05-03",49.650002
"1163","2019-05-06",48.400002
"1164","2019-05-07",46.450001
"1165","2019-05-08",47.259998
"1166","2019-05-09",47.810001
"1167","2019-05-10",48.27
"1168","2019-05-13",46.139999
"1169","2019-05-14",46.439999
"1170","2019-05-15",48.220001
"1171","2019-05-16",48.700001
"1172","2019-05-17",48.459999
"1173","2019-05-20",49.080002
"1174","2019-05-21",49.02
"1175","2019-05-22",48.389999
"1176","2019-05-23",48.59
"1177","2019-05-24",48.110001
"1178","2019-05-28",48.060001
"1179","2019-05-29",49.880001
"1180","2019-05-30",49.560001
"1181","2019-05-31",49.169998
"1182","2019-06-03",46.049999
"1183","2019-06-04",48.150002
"1184","2019-06-05",49.259998
"1185","2019-06-06",49.779999
"1186","2019-06-07",52.060001
"1187","2019-06-10",52.169998
"1188","2019-06-11",52.18
"1189","2019-06-12",51.580002
"1190","2019-06-13",52.34
"1191","2019-06-14",51.700001
"1192","2019-06-17",53.18
"1193","2019-06-18",53.02
"1194","2019-06-19",53.27
"1195","2019-06-20",52.720001
"1196","2019-06-21",51.220001
"1197","2019-06-24",45.77
"1198","2019-06-25",43.810001
"1199","2019-06-26",43.900002
"1200","2019-06-27",44.720001
"1201","2019-06-28",46.07
"1202","2019-07-01",47.639999
"1203","2019-07-02",48.389999
"1204","2019-07-03",49.02
"1205","2019-07-05",49.57
"1206","2019-07-08",48.790001
"1207","2019-07-09",48.189999
"1208","2019-07-10",47.349998
"1209","2019-07-11",45.540001
"1210","2019-07-12",45.560001
"1211","2019-07-15",45.57
"1212","2019-07-16",46.560001
"1213","2019-07-17",45.73
"1214","2019-07-18",45.48
"1215","2019-07-19",44.52
"1216","2019-07-22",43.709999
"1217","2019-07-23",44.07
"1218","2019-07-24",45.400002
"1219","2019-07-25",44.439999
"1220","2019-07-26",45.830002
"1221","2019-07-29",45.09
"1222","2019-07-30",46.709999
"1223","2019-07-31",45.119999
"1224","2019-08-01",44
"1225","2019-08-02",43.130001
"1226","2019-08-05",41.709999
"1227","2019-08-06",40.450001
"1228","2019-08-07",40.650002
"1229","2019-08-08",40.790001
"1230","2019-08-09",40.380001
"1231","2019-08-12",39.27
"1232","2019-08-13",40.560001
"1233","2019-08-14",39.459999
"1234","2019-08-15",39.25
"1235","2019-08-16",40.029999
"1236","2019-08-19",39.73
"1237","2019-08-20",39.990002
"1238","2019-08-21",40.619999
"1239","2019-08-22",40.040001
"1240","2019-08-23",37.880001
"1241","2019-08-26",39.029999
"1242","2019-08-27",37.310001
"1243","2019-08-28",38.099998
"1244","2019-08-29",38.700001
"1245","2019-08-30",38.509998
"1246","2019-09-03",35.419998
"1247","2019-09-04",38.049999
"1248","2019-09-05",39.049999
"1249","2019-09-06",39
"1250","2019-09-09",39.490002
"1251","2019-09-10",40.740002
"1252","2019-09-11",42.599998
"1253","2019-09-12",42.91
"1254","2019-09-13",43.25
"1255","2019-09-16",43.330002
"1256","2019-09-17",42.98
"1257","2019-09-18",43.310001
"1258","2019-09-19",42.990002
"1259","2019-09-20",43.18
"1260","2019-09-23",42.599998
"1261","2019-09-24",41.240002
"1262","2019-09-25",40.450001
"1263","2019-09-26",39.48
"1264","2019-09-27",38.560001
"1265","2019-09-30",39.869999
"1266","2019-10-01",40.080002
"1267","2019-10-02",39.84
"1268","2019-10-03",39.310001
"1269","2019-10-04",39.099998
"1270","2019-10-07",39.82
"1271","2019-10-08",38.970001
"1272","2019-10-09",39.09
"1273","2019-10-10",40.060001
"1274","2019-10-11",42.209999
"1275","2019-10-14",42.369999
"1276","2019-10-15",42.860001
"1277","2019-10-16",42.810001
"1278","2019-10-17",42.900002
"1279","2019-10-18",43.040001
"1280","2019-10-21",43.400002
"1281","2019-10-22",43.59
"1282","2019-10-23",43.900002
"1283","2019-10-24",44.330002
"1284","2019-10-25",45.029999
"1285","2019-10-28",45.080002
"1286","2019-10-29",44.869999
"1287","2019-10-30",44.349998
"1288","2019-10-31",44.77
"1289","2019-11-01",46.060001
"1290","2019-11-04",46.84
"1291","2019-11-05",46.16
"1292","2019-11-06",46.91
"1293","2019-11-07",50.43
"1294","2019-11-08",50.080002
"1295","2019-11-11",51.5
"1296","2019-11-12",50.98
"1297","2019-11-13",50.779999
"1298","2019-11-14",51.169998
"1299","2019-11-15",52.060001
"1300","2019-11-18",53.400002
"1301","2019-11-19",53.650002
"1302","2019-11-20",53.419998
"1303","2019-11-21",53.150002
"1304","2019-11-22",53
"1305","2019-11-25",54.09
"1306","2019-11-26",53.68
"1307","2019-11-27",53.84
"1308","2019-11-29",53.509998
"1309","2019-12-02",52.700001
"1310","2019-12-03",52.709999
"1311","2019-12-04",52.700001
"1312","2019-12-05",51.889999
"1313","2019-12-06",53.555
"1314","2019-12-09",52.919998
"1315","2019-12-10",52.75
"1316","2019-12-11",52.84
"1317","2019-12-12",54.849998
"1318","2019-12-13",54.889999
"1319","2019-12-16",55.700001
"1320","2019-12-17",56.790001
"1321","2019-12-18",57.240002
"1322","2019-12-19",57.91
"1323","2019-12-20",57.650002
"1324","2019-12-23",59.09
"1325","2019-12-24",59.18
"1326","2019-12-26",59.060001
"1327","2019-12-27",59.16
"1328","2019-12-30",59.009998
"1329","2019-12-31",59.639999
"1330","2020-01-02",59.509998
"1331","2020-01-03",58.009998
"1332","2020-01-06",58.799999
"1333","2020-01-07",59.330002
"1334","2020-01-08",59.529999
"1335","2020-01-09",59.290001
"1336","2020-01-10",58.450001
"1337","2020-01-13",59.34
"1338","2020-01-14",58.970001
"1339","2020-01-15",58.82
"1340","2020-01-16",60.549999
"1341","2020-01-17",61.34
"1342","2020-01-21",59.5
"1343","2020-01-22",60.27
"1344","2020-01-23",60.639999
"1345","2020-01-24",59.200001
"1346","2020-01-27",57.950001
"1347","2020-01-28",59.119999
"1348","2020-01-29",60.77
"1349","2020-01-30",60.849998
"1350","2020-01-31",59.779999
"1351","2020-02-03",60.900002
"1352","2020-02-04",62.700001
"1353","2020-02-05",63.540001
"1354","2020-02-06",63.610001
"1355","2020-02-07",62.299999
"1356","2020-02-10",64.160004
"1357","2020-02-11",65.5
"1358","2020-02-12",66.410004
"1359","2020-02-13",68.010002
"1360","2020-02-14",68.93
"1361","2020-02-18",68.82
"1362","2020-02-19",69.449997
"1363","2020-02-20",69.470001
"1364","2020-02-21",68.120003
"1365","2020-02-24",62.990002
"1366","2020-02-25",55.619999
"1367","2020-02-26",51.400002
"1368","2020-02-27",49.880001
"1369","2020-02-28",50.18
"1370","2020-03-02",45.43
"1371","2020-03-03",41.650002
"1372","2020-03-04",41.119999
"1373","2020-03-05",34.740002
"1374","2020-03-06",33.650002
"1375","2020-03-09",26.440001
"1376","2020-03-10",29.049999
"1377","2020-03-11",24.77
"1378","2020-03-12",15.48
"1379","2020-03-13",18.219999
"1380","2020-03-16",13.78
"1381","2020-03-17",10.09
"1382","2020-03-18",7.1
"1383","2020-03-19",7.77
"1384","2020-03-20",8.82
"1385","2020-03-23",10.44
"1386","2020-03-24",15.05
"1387","2020-03-25",16.690001
"1388","2020-03-26",16.790001
"1389","2020-03-27",15.14
"1390","2020-03-30",12.05
"1391","2020-03-31",14.4
"1392","2020-04-01",11.69
"1393","2020-04-02",10.67
"1394","2020-04-03",10.16
"1395","2020-04-06",14.03
"1396","2020-04-07",15.11
"1397","2020-04-08",18.15
"1398","2020-04-09",18.110001
"1399","2020-04-13",17.09
"1400","2020-04-14",17.495001
"1401","2020-04-15",15.99
"1402","2020-04-16",15.26
"1403","2020-04-17",16.700001
"1404","2020-04-20",16.07
"1405","2020-04-21",15.27
"1406","2020-04-22",15.01
"1407","2020-04-23",15.58
"1408","2020-04-24",17.82
"1409","2020-04-27",20.32
"1410","2020-04-28",21.129999
"1411","2020-04-29",22.41
"1412","2020-04-30",21.440001
"1413","2020-05-01",18.84
"1414","2020-05-04",18.93
"1415","2020-05-05",18.370001
"1416","2020-05-06",18.09
"1417","2020-05-07",19.370001
"1418","2020-05-08",21.09
"1419","2020-05-11",20.620001
"1420","2020-05-12",23.18
"1421","2020-05-13",20.280001
"1422","2020-05-14",22.129999
"1423","2020-05-15",23.209999
"1424","2020-05-18",27.799999
"1425","2020-05-19",28.76
"1426","2020-05-20",31.25
"1427","2020-05-21",32.68
"1428","2020-05-22",33.540001
"1429","2020-05-26",35.16
"1430","2020-05-27",36.419998
"1431","2020-05-28",34.759998
"1432","2020-05-29",35.459999
"1433","2020-06-01",36.09
"1434","2020-06-02",35.490002
"1435","2020-06-03",38.880001
"1436","2020-06-04",42.939999
"1437","2020-06-05",43.77
"1438","2020-06-08",44.810001
"1439","2020-06-09",42.529999
"1440","2020-06-10",39.860001
"1441","2020-06-11",33.255001
"1442","2020-06-12",36.779999
"1443","2020-06-15",38.439999
"1444","2020-06-16",40.790001
"1445","2020-06-17",43.130001
"1446","2020-06-18",40.77
"1447","2020-06-19",42.009998
"1448","2020-06-22",41.25
"1449","2020-06-23",43.994999
"1450","2020-06-24",41.16
"1451","2020-06-25",38.599998
"1452","2020-06-26",36.150002
"1453","2020-06-29",39.59
"1454","2020-06-30",40.060001
"1455","2020-07-01",40.860001
"1456","2020-07-02",41.200001
"1457","2020-07-06",39.529999
"1458","2020-07-07",38.029999
"1459","2020-07-08",39.75
"1460","2020-07-09",40.950001
"1461","2020-07-10",40.150002
"1462","2020-07-13",39
"1463","2020-07-14",40.110001
"1464","2020-07-15",42.029999
"1465","2020-07-16",40.77
"1466","2020-07-17",38
"1467","2020-07-20",38.240002
"1468","2020-07-21",38.400002
"1469","2020-07-22",38.240002
"1470","2020-07-23",36.580002
"1471","2020-07-24",33.75
"1472","2020-07-27",29.74
"1473","2020-07-28",30.27
"1474","2020-07-29",33.52
"1475","2020-07-30",33.369999
"1476","2020-07-31",31.049999
"1477","2020-08-03",32.220001
"1478","2020-08-04",33.93
"1479","2020-08-05",35.540001
"1480","2020-08-06",37.75
"1481","2020-08-07",37.07
"1482","2020-08-10",38.27
"1483","2020-08-11",37.880001
"1484","2020-08-12",37.16
"1485","2020-08-13",39.459999
"1486","2020-08-14",41.32
"1487","2020-08-17",41.560001
"1488","2020-08-18",42.720001
"1489","2020-08-19",44.044998
"1490","2020-08-20",46
"1491","2020-08-21",44.700001
"1492","2020-08-24",44.720001
"1493","2020-08-25",43.860001
"1494","2020-08-26",45.990002
"1495","2020-08-27",47.259998
"1496","2020-08-28",49.049999
"1497","2020-08-31",45.799999
"1498","2020-09-01",46.860001
"1499","2020-09-02",48.669998
"1500","2020-09-03",47.619999
"1501","2020-09-04",49.810001
"1502","2020-09-08",49.939999
"1503","2020-09-09",50.279999
"1504","2020-09-10",50.740002
"1505","2020-09-11",50.110001
"1506","2020-09-14",55.389999
"1507","2020-09-15",58.98
"1508","2020-09-16",55.939999
"1509","2020-09-17",55.400002
"1510","2020-09-18",56.200001
"1511","2020-09-21",54.43
"1512","2020-09-22",58.130001
"1513","2020-09-23",54.860001
"1514","2020-09-24",52.869999
"1515","2020-09-25",57.07
"1516","2020-09-28",58.209999
"1517","2020-09-29",54.490002
"1518","2020-09-30",56.060001
"1519","2020-10-01",57.099998
"1520","2020-10-02",56.830002
"1521","2020-10-05",57.07
"1522","2020-10-06",55
"1523","2020-10-07",55.740002
"1524","2020-10-08",54.740002
"1525","2020-10-09",52.349998
"1526","2020-10-12",53.950001
"1527","2020-10-13",55.450001
"1528","2020-10-14",55.330002
"1529","2020-10-15",55.599998
"1530","2020-10-16",54.970001
"1531","2020-10-19",53.419998
"1532","2020-10-20",54.470001
"1533","2020-10-21",52.450001
"1534","2020-10-22",54.130001
"1535","2020-10-23",54.689999
"1536","2020-10-26",51.759998
"1537","2020-10-27",48.470001
"1538","2020-10-28",45.259998
"1539","2020-10-29",46.099998
"1540","2020-10-30",44.82
"1541","2020-11-02",46.66
"1542","2020-11-03",50.110001
"1543","2020-11-04",52.200001
"1544","2020-11-05",56.130001
"1545","2020-11-06",56.889999
"1546","2020-11-09",63.080002
"1547","2020-11-10",60.279999
"1548","2020-11-11",58.970001
"1549","2020-11-12",57.779999
"1550","2020-11-13",61.380001
"1551","2020-11-16",63.189999
"1552","2020-11-17",63.73
"1553","2020-11-18",63.799999
"1554","2020-11-19",65.730003
"1555","2020-11-20",64.010002
"1556","2020-11-23",66.900002
"1557","2020-11-24",70.099998
"1558","2020-11-25",69.370003
"1559","2020-11-27",70.099998
