"","date","CRS"
"457","2008-10-23",19.950001
"458","2008-10-24",19.209999
"459","2008-10-27",18.049999
"460","2008-10-28",19.290001
"461","2008-10-29",18
"462","2008-10-30",17.9
"463","2008-10-31",18.1
"464","2008-11-03",19.299999
"465","2008-11-04",19.93
"466","2008-11-05",18
"467","2008-11-06",16.92
"468","2008-11-07",17.73
"469","2008-11-10",17.57
"470","2008-11-11",17.16
"471","2008-11-12",15.55
"472","2008-11-13",17.49
"473","2008-11-14",15.97
"474","2008-11-17",15.56
"475","2008-11-18",15.31
"476","2008-11-19",13.43
"477","2008-11-20",11.93
"478","2008-11-21",13.23
"479","2008-11-24",14.21
"480","2008-11-25",14.44
"481","2008-11-26",16.209999
"482","2008-11-28",16.66
"483","2008-12-01",14.47
"484","2008-12-02",15.61
"485","2008-12-03",15.16
"486","2008-12-04",15.1
"487","2008-12-05",15.11
"488","2008-12-08",17.32
"489","2008-12-09",17.959999
"490","2008-12-10",19.49
"491","2008-12-11",18.35
"492","2008-12-12",19.110001
"493","2008-12-15",17.76
"494","2008-12-16",19.459999
"495","2008-12-17",20.52
"496","2008-12-18",19.51
"497","2008-12-19",19.209999
"498","2008-12-22",17.950001
"499","2008-12-23",18.5
"500","2008-12-24",18.5
"501","2008-12-26",19.459999
"502","2008-12-29",19.43
"503","2008-12-30",20.35
"504","2008-12-31",20.540001
"505","2009-01-02",21.93
"506","2009-01-05",22.02
"507","2009-01-06",23.889999
"508","2009-01-07",22.34
"509","2009-01-08",22.959999
"510","2009-01-09",21.26
"511","2009-01-12",20.01
"512","2009-01-13",20.48
"513","2009-01-14",18.889999
"514","2009-01-15",19.42
"515","2009-01-16",19.469999
"516","2009-01-20",17.870001
"517","2009-01-21",18.280001
"518","2009-01-22",17.73
"519","2009-01-23",18.02
"520","2009-01-26",17.559999
"521","2009-01-27",19.18
"522","2009-01-28",18.57
"523","2009-01-29",17.57
"524","2009-01-30",16.5
"525","2009-02-02",16.200001
"526","2009-02-03",16.870001
"527","2009-02-04",17.08
"528","2009-02-05",17.620001
"529","2009-02-06",18.629999
"530","2009-02-09",18.42
"531","2009-02-10",16.709999
"532","2009-02-11",16.52
"533","2009-02-12",16.709999
"534","2009-02-13",16.58
"535","2009-02-17",15.77
"536","2009-02-18",15.72
"537","2009-02-19",15.29
"538","2009-02-20",15.29
"539","2009-02-23",13.67
"540","2009-02-24",14.56
"541","2009-02-25",13.76
"542","2009-02-26",13.64
"543","2009-02-27",13.7
"544","2009-03-02",12.15
"545","2009-03-03",12.67
"546","2009-03-04",13.57
"547","2009-03-05",12.61
"548","2009-03-06",12.64
"549","2009-03-09",12.64
"550","2009-03-10",13.96
"551","2009-03-11",14.21
"552","2009-03-12",14.65
"553","2009-03-13",15.01
"554","2009-03-16",14.94
"555","2009-03-17",14.96
"556","2009-03-18",15.12
"557","2009-03-19",15.64
"558","2009-03-20",14.64
"559","2009-03-23",14.17
"560","2009-03-24",13.61
"561","2009-03-25",13.25
"562","2009-03-26",14.19
"563","2009-03-27",14.28
"564","2009-03-30",13.78
"565","2009-03-31",14.12
"566","2009-04-01",14.42
"567","2009-04-02",15.62
"568","2009-04-03",15.99
"569","2009-04-06",15.93
"570","2009-04-07",14.89
"571","2009-04-08",15.53
"572","2009-04-09",16.870001
"573","2009-04-13",17.34
"574","2009-04-14",16.85
"575","2009-04-15",16.92
"576","2009-04-16",17.5
"577","2009-04-17",18.030001
"578","2009-04-20",17.059999
"579","2009-04-21",17.860001
"580","2009-04-22",18.02
"581","2009-04-23",18.24
"582","2009-04-24",19.32
"583","2009-04-27",18.49
"584","2009-04-28",18.76
"585","2009-04-29",19.66
"586","2009-04-30",20.67
"587","2009-05-01",20.68
"588","2009-05-04",22.469999
"589","2009-05-05",22.379999
"590","2009-05-06",22.450001
"591","2009-05-07",21.59
"592","2009-05-08",22.23
"593","2009-05-11",21.33
"594","2009-05-12",21.08
"595","2009-05-13",19.51
"596","2009-05-14",19.68
"597","2009-05-15",19.48
"598","2009-05-18",20.639999
"599","2009-05-19",21.200001
"600","2009-05-20",21.73
"601","2009-05-21",20.950001
"602","2009-05-22",21.24
"603","2009-05-26",22.33
"604","2009-05-27",21.549999
"605","2009-05-28",21.91
"606","2009-05-29",22.48
"607","2009-06-01",23.74
"608","2009-06-02",23.940001
"609","2009-06-03",23.23
"610","2009-06-04",23.75
"611","2009-06-05",24.459999
"612","2009-06-08",23.66
"613","2009-06-09",24.389999
"614","2009-06-10",24.74
"615","2009-06-11",24.280001
"616","2009-06-12",23.59
"617","2009-06-15",22.1
"618","2009-06-16",21.219999
"619","2009-06-17",20.6
"620","2009-06-18",20.799999
"621","2009-06-19",21.059999
"622","2009-06-22",19.15
"623","2009-06-23",19.209999
"624","2009-06-24",19.52
"625","2009-06-25",20.389999
"626","2009-06-26",20.24
"627","2009-06-29",20.84
"628","2009-06-30",20.809999
"629","2009-07-01",20.889999
"630","2009-07-02",20.059999
"631","2009-07-06",18.709999
"632","2009-07-07",17.940001
"633","2009-07-08",17.18
"634","2009-07-09",17.08
"635","2009-07-10",16.870001
"636","2009-07-13",17.299999
"637","2009-07-14",17.35
"638","2009-07-15",18
"639","2009-07-16",18.860001
"640","2009-07-17",18.68
"641","2009-07-20",19.469999
"642","2009-07-21",18.99
"643","2009-07-22",18.02
"644","2009-07-23",18.23
"645","2009-07-24",18.389999
"646","2009-07-27",18.549999
"647","2009-07-28",18
"648","2009-07-29",17.290001
"649","2009-07-30",18.049999
"650","2009-07-31",18.690001
"651","2009-08-03",19.32
"652","2009-08-04",19.389999
"653","2009-08-05",19.360001
"654","2009-08-06",19.190001
"655","2009-08-07",19.75
"656","2009-08-10",19.16
"657","2009-08-11",18.780001
"658","2009-08-12",19.15
"659","2009-08-13",19.549999
"660","2009-08-14",19.24
"661","2009-08-17",18.049999
"662","2009-08-18",18.360001
"663","2009-08-19",18.719999
"664","2009-08-20",18.99
"665","2009-08-21",19.77
"666","2009-08-24",20.24
"667","2009-08-25",19.639999
"668","2009-08-26",19.969999
"669","2009-08-27",21.450001
"670","2009-08-28",21.75
"671","2009-08-31",21.309999
"672","2009-09-01",20.209999
"673","2009-09-02",20.17
"674","2009-09-03",20.540001
"675","2009-09-04",20.92
"676","2009-09-08",22.57
"677","2009-09-09",22.290001
"678","2009-09-10",23.629999
"679","2009-09-11",23.59
"680","2009-09-14",24.33
"681","2009-09-15",24.639999
"682","2009-09-16",25.66
"683","2009-09-17",25.389999
"684","2009-09-18",25.1
"685","2009-09-21",24.42
"686","2009-09-22",25.32
"687","2009-09-23",25.190001
"688","2009-09-24",24.469999
"689","2009-09-25",23.91
"690","2009-09-28",24.290001
"691","2009-09-29",23.950001
"692","2009-09-30",23.389999
"693","2009-10-01",22.629999
"694","2009-10-02",22.27
"695","2009-10-05",23.530001
"696","2009-10-06",23.74
"697","2009-10-07",23.83
"698","2009-10-08",24.5
"699","2009-10-09",23.940001
"700","2009-10-12",23.59
"701","2009-10-13",23.49
"702","2009-10-14",24.68
"703","2009-10-15",24.620001
"704","2009-10-16",23.700001
"705","2009-10-19",24.370001
"706","2009-10-20",23.559999
"707","2009-10-21",22.879999
"708","2009-10-22",22.9
"709","2009-10-23",21.530001
"710","2009-10-26",21.370001
"711","2009-10-27",23.360001
"712","2009-10-28",21.360001
"713","2009-10-29",22.26
"714","2009-10-30",21.030001
"715","2009-11-02",20.83
"716","2009-11-03",21.360001
"717","2009-11-04",21.120001
"718","2009-11-05",22.17
"719","2009-11-06",22.290001
"720","2009-11-09",22.99
"721","2009-11-10",22.620001
"722","2009-11-11",22.91
"723","2009-11-12",22.02
"724","2009-11-13",22.27
"725","2009-11-16",23.780001
"726","2009-11-17",23.93
"727","2009-11-18",24.32
"728","2009-11-19",24.01
"729","2009-11-20",23.91
"730","2009-11-23",24.190001
"731","2009-11-24",24.41
"732","2009-11-25",24.690001
"733","2009-11-27",23.6
"734","2009-11-30",23.18
"735","2009-12-01",23.549999
"736","2009-12-02",23.799999
"737","2009-12-03",23.389999
"738","2009-12-04",23.620001
"739","2009-12-07",24.49
"740","2009-12-08",24.41
"741","2009-12-09",25.26
"742","2009-12-10",25.42
"743","2009-12-11",26.07
"744","2009-12-14",26.549999
"745","2009-12-15",25.98
"746","2009-12-16",25.43
"747","2009-12-17",25.34
"748","2009-12-18",25.440001
"749","2009-12-21",26.1
"750","2009-12-22",26.84
"751","2009-12-23",27.780001
"752","2009-12-24",27.9
"753","2009-12-28",27.450001
"754","2009-12-29",27.629999
"755","2009-12-30",27.790001
"756","2009-12-31",26.950001
"757","2010-01-04",28.16
"758","2010-01-05",29.450001
"759","2010-01-06",30.6
"760","2010-01-07",30.83
"761","2010-01-08",31.67
"762","2010-01-11",31.77
"763","2010-01-12",30.41
"764","2010-01-13",30.6
"765","2010-01-14",30.67
"766","2010-01-15",30.01
"767","2010-01-19",31.23
"768","2010-01-20",31
"769","2010-01-21",30.43
"770","2010-01-22",29.25
"771","2010-01-25",29.09
"772","2010-01-26",28.77
"773","2010-01-27",28.68
"774","2010-01-28",27.42
"775","2010-01-29",26.799999
"776","2010-02-01",28.82
"777","2010-02-02",29.32
"778","2010-02-03",28.559999
"779","2010-02-04",26.639999
"780","2010-02-05",26.98
"781","2010-02-08",26.540001
"782","2010-02-09",28.040001
"783","2010-02-10",27.219999
"784","2010-02-11",28.23
"785","2010-02-12",28.17
"786","2010-02-16",30.370001
"787","2010-02-17",30.219999
"788","2010-02-18",30.860001
"789","2010-02-19",31.08
"790","2010-02-22",30.809999
"791","2010-02-23",29.879999
"792","2010-02-24",29.309999
"793","2010-02-25",29.67
"794","2010-02-26",29.870001
"795","2010-03-01",31.040001
"796","2010-03-02",31.65
"797","2010-03-03",32.029999
"798","2010-03-04",31.959999
"799","2010-03-05",32.700001
"800","2010-03-08",32.990002
"801","2010-03-09",32.970001
"802","2010-03-10",32.93
"803","2010-03-11",33.400002
"804","2010-03-12",34.740002
"805","2010-03-15",33.759998
"806","2010-03-16",34.98
"807","2010-03-17",35.200001
"808","2010-03-18",34.080002
"809","2010-03-19",35.209999
"810","2010-03-22",35.09
"811","2010-03-23",36.459999
"812","2010-03-24",35.34
"813","2010-03-25",34.139999
"814","2010-03-26",35.290001
"815","2010-03-29",36.529999
"816","2010-03-30",36.189999
"817","2010-03-31",36.599998
"818","2010-04-01",37.279999
"819","2010-04-05",37.959999
"820","2010-04-06",38.450001
"821","2010-04-07",38.32
"822","2010-04-08",38.5
"823","2010-04-09",38.630001
"824","2010-04-12",38.310001
"825","2010-04-13",38.860001
"826","2010-04-14",40.25
"827","2010-04-15",39.75
"828","2010-04-16",38.68
"829","2010-04-19",36.939999
"830","2010-04-20",37.939999
"831","2010-04-21",40.580002
"832","2010-04-22",41.560001
"833","2010-04-23",42.52
"834","2010-04-26",42.310001
"835","2010-04-27",39.68
"836","2010-04-28",39.880001
"837","2010-04-29",40.48
"838","2010-04-30",39.27
"839","2010-05-03",39.759998
"840","2010-05-04",38.599998
"841","2010-05-05",38.110001
"842","2010-05-06",37.349998
"843","2010-05-07",38.450001
"844","2010-05-10",40.720001
"845","2010-05-11",39.689999
"846","2010-05-12",41.349998
"847","2010-05-13",41.169998
"848","2010-05-14",39.139999
"849","2010-05-17",37.560001
"850","2010-05-18",37.290001
"851","2010-05-19",37.060001
"852","2010-05-20",34.459999
"853","2010-05-21",36.330002
"854","2010-05-24",37.119999
"855","2010-05-25",37.75
"856","2010-05-26",37.529999
"857","2010-05-27",39.82
"858","2010-05-28",38.91
"859","2010-06-01",36.25
"860","2010-06-02",38.509998
"861","2010-06-03",37.82
"862","2010-06-04",35.32
"863","2010-06-07",34.119999
"864","2010-06-08",34.470001
"865","2010-06-09",34.959999
"866","2010-06-10",36.73
"867","2010-06-11",38.990002
"868","2010-06-14",39.369999
"869","2010-06-15",39.669998
"870","2010-06-16",38.330002
"871","2010-06-17",38.09
"872","2010-06-18",38.049999
"873","2010-06-21",38.32
"874","2010-06-22",36.630001
"875","2010-06-23",37.029999
"876","2010-06-24",35.66
"877","2010-06-25",36.279999
"878","2010-06-28",35.880001
"879","2010-06-29",33.5
"880","2010-06-30",32.830002
"881","2010-07-01",32.59
"882","2010-07-02",32.25
"883","2010-07-06",32
"884","2010-07-07",34.139999
"885","2010-07-08",34.43
"886","2010-07-09",35.540001
"887","2010-07-12",33.860001
"888","2010-07-13",34.349998
"889","2010-07-14",34.599998
"890","2010-07-15",33.869999
"891","2010-07-16",32.490002
"892","2010-07-19",32.450001
"893","2010-07-20",34.360001
"894","2010-07-21",34.169998
"895","2010-07-22",35.799999
"896","2010-07-23",37.169998
"897","2010-07-26",38.110001
"898","2010-07-27",37.560001
"899","2010-07-28",35.849998
"900","2010-07-29",35.68
"901","2010-07-30",34.950001
"902","2010-08-02",36.450001
"903","2010-08-03",35.369999
"904","2010-08-04",36.240002
"905","2010-08-05",35.509998
"906","2010-08-06",36.380001
"907","2010-08-09",36
"908","2010-08-10",35.189999
"909","2010-08-11",32.82
"910","2010-08-12",31.67
"911","2010-08-13",32.529999
"912","2010-08-16",32.700001
"913","2010-08-17",33.849998
"914","2010-08-18",34.509998
"915","2010-08-19",33.830002
"916","2010-08-20",33.259998
"917","2010-08-23",31.73
"918","2010-08-24",31.25
"919","2010-08-25",30.950001
"920","2010-08-26",30.879999
"921","2010-08-27",31.379999
"922","2010-08-30",30.58
"923","2010-08-31",31.01
"924","2010-09-01",32.66
"925","2010-09-02",32.610001
"926","2010-09-03",33.099998
"927","2010-09-07",32.91
"928","2010-09-08",33.490002
"929","2010-09-09",33.169998
"930","2010-09-10",33.779999
"931","2010-09-13",34.77
"932","2010-09-14",34.27
"933","2010-09-15",34.049999
"934","2010-09-16",34.400002
"935","2010-09-17",33.18
"936","2010-09-20",33.029999
"937","2010-09-21",33.369999
"938","2010-09-22",33.43
"939","2010-09-23",33.02
"940","2010-09-24",34.450001
"941","2010-09-27",34.98
"942","2010-09-28",34
"943","2010-09-29",34.400002
"944","2010-09-30",33.709999
"945","2010-10-01",34.299999
"946","2010-10-04",34.619999
"947","2010-10-05",34.98
"948","2010-10-06",34.900002
"949","2010-10-07",34.970001
"950","2010-10-08",36.299999
"951","2010-10-11",35.919998
"952","2010-10-12",35.900002
"953","2010-10-13",37.169998
"954","2010-10-14",37.700001
"955","2010-10-15",38.349998
"956","2010-10-18",38.689999
"957","2010-10-19",36.790001
"958","2010-10-20",37.639999
"959","2010-10-21",37.150002
