"","date","OFED"
"1008","2015-01-16",20.01
"1009","2015-01-20",20.01
"1010","2015-01-21",20.01
"1011","2015-01-22",20.01
"1012","2015-01-23",20.01
"1013","2015-01-26",20.75
"1014","2015-01-27",20.75
"1015","2015-01-28",20.59
"1016","2015-01-29",20.59
"1017","2015-01-30",20.59
"1018","2015-02-02",20.01
"1019","2015-02-03",20.01
"1020","2015-02-04",20.01
"1021","2015-02-05",20.01
"1022","2015-02-06",20.18
"1023","2015-02-09",20.120001
"1024","2015-02-10",20.450001
"1025","2015-02-11",20.25
"1026","2015-02-12",20.41
"1027","2015-02-13",20.41
"1028","2015-02-17",20.35
"1029","2015-02-18",20.35
"1030","2015-02-19",20.65
"1031","2015-02-20",20.65
"1032","2015-02-23",20.65
"1033","2015-02-24",20.5
"1034","2015-02-25",20.5
"1035","2015-02-26",20.5
"1036","2015-02-27",20.5
"1037","2015-03-02",20.35
"1038","2015-03-03",19.299999
"1039","2015-03-04",19.799999
"1040","2015-03-05",19.799999
"1041","2015-03-06",19.6
"1042","2015-03-09",19.6
"1043","2015-03-10",19.6
"1044","2015-03-11",19.6
"1045","2015-03-12",19.6
"1046","2015-03-13",19.15
"1047","2015-03-16",19.41
"1048","2015-03-17",19.450001
"1049","2015-03-18",19.799999
"1050","2015-03-19",19.809999
"1051","2015-03-20",19.809999
"1052","2015-03-23",20.01
"1053","2015-03-24",20.01
"1054","2015-03-25",19.9
"1055","2015-03-26",20.01
"1056","2015-03-27",20.01
"1057","2015-03-30",20.01
"1058","2015-03-31",20.07
"1059","2015-04-01",20.02
"1060","2015-04-02",20.02
"1061","2015-04-06",20.07
"1062","2015-04-07",20.15
"1063","2015-04-08",20.1
"1064","2015-04-09",20.1
"1065","2015-04-10",20.1
"1066","2015-04-13",20.16
"1067","2015-04-14",20.16
"1068","2015-04-15",20.299999
"1069","2015-04-16",20.26
"1070","2015-04-17",20.26
"1071","2015-04-20",20.26
"1072","2015-04-21",20.26
"1073","2015-04-22",20.299999
"1074","2015-04-23",20.17
"1075","2015-04-24",20.299999
"1076","2015-04-27",20.5
"1077","2015-04-28",20.549999
"1078","2015-04-29",20.15
"1079","2015-04-30",20.5
"1080","2015-05-01",20.5
"1081","2015-05-04",20.5
"1082","2015-05-05",20.5
"1083","2015-05-06",20.5
"1084","2015-05-07",20.5
"1085","2015-05-08",20.5
"1086","2015-05-11",20.5
"1087","2015-05-12",20.5
"1088","2015-05-13",20.5
"1089","2015-05-14",20.299999
"1090","2015-05-15",20.200001
"1091","2015-05-18",20.389999
"1092","2015-05-19",20.360001
"1093","2015-05-20",20.360001
"1094","2015-05-21",20.299999
"1095","2015-05-22",20.299999
"1096","2015-05-26",20.15
"1097","2015-05-27",19.690001
"1098","2015-05-28",19.07
"1099","2015-05-29",19.07
"1100","2015-06-01",19.07
"1101","2015-06-02",19.07
"1102","2015-06-03",18.5
"1103","2015-06-04",18.5
"1104","2015-06-05",18.85
"1105","2015-06-08",18.85
"1106","2015-06-09",18.85
"1107","2015-06-10",18.85
"1108","2015-06-11",18.85
"1109","2015-06-12",18.85
"1110","2015-06-15",20
"1111","2015-06-16",20.91
"1112","2015-06-17",20.91
"1113","2015-06-18",20.91
"1114","2015-06-19",18.620001
"1115","2015-06-22",18.620001
"1116","2015-06-23",20.1
"1117","2015-06-24",20.1
"1118","2015-06-25",20.1
"1119","2015-06-26",19.77
"1120","2015-06-29",19.08
"1121","2015-06-30",18.4
"1122","2015-07-01",18.799999
"1123","2015-07-02",18.799999
"1124","2015-07-06",18.799999
"1125","2015-07-07",18.700001
"1126","2015-07-08",18.9
"1127","2015-07-09",18.9
"1128","2015-07-10",18.9
"1129","2015-07-13",18.9
"1130","2015-07-14",19.6
"1131","2015-07-15",19.379999
"1132","2015-07-16",19.049999
"1133","2015-07-17",19.299999
"1134","2015-07-20",19.299999
"1135","2015-07-21",19.299999
"1136","2015-07-22",19.01
"1137","2015-07-23",19.01
"1138","2015-07-24",19.040001
"1139","2015-07-27",19.040001
"1140","2015-07-28",19.040001
"1141","2015-07-29",19.040001
"1142","2015-07-30",19.040001
"1143","2015-07-31",19.040001
"1144","2015-08-03",19.35
"1145","2015-08-04",19.35
"1146","2015-08-05",19.35
"1147","2015-08-06",19.299999
"1148","2015-08-07",19
"1149","2015-08-10",19
"1150","2015-08-11",19
"1151","2015-08-12",19
"1152","2015-08-13",18.360001
"1153","2015-08-14",18.360001
"1154","2015-08-17",18.360001
"1155","2015-08-18",18.360001
"1156","2015-08-19",18.360001
"1157","2015-08-20",19.299999
"1158","2015-08-21",19.299999
"1159","2015-08-24",18.16
"1160","2015-08-25",18.16
"1161","2015-08-26",18.16
"1162","2015-08-27",18.16
"1163","2015-08-28",18.16
"1164","2015-08-31",18.16
"1165","2015-09-01",18.16
"1166","2015-09-02",18.16
"1167","2015-09-03",18.16
"1168","2015-09-04",18.16
"1169","2015-09-08",18.16
"1170","2015-09-09",18.16
"1171","2015-09-10",17.01
"1172","2015-09-11",18.5
"1173","2015-09-14",18.5
"1174","2015-09-15",18.5
"1175","2015-09-16",18.5
"1176","2015-09-17",18.5
"1177","2015-09-18",20
"1178","2015-09-21",20
"1179","2015-09-22",20
"1180","2015-09-23",20
"1181","2015-09-24",20
"1182","2015-09-25",20
"1183","2015-09-28",20
"1184","2015-09-29",20
"1185","2015-09-30",20
"1186","2015-10-01",20
"1187","2015-10-02",20
"1188","2015-10-05",20
"1189","2015-10-06",20
"1190","2015-10-07",20
"1191","2015-10-08",20
"1192","2015-10-09",20
"1193","2015-10-12",20
"1194","2015-10-13",20
"1195","2015-10-14",20
"1196","2015-10-15",19.75
"1197","2015-10-16",18.1
"1198","2015-10-19",18.1
"1199","2015-10-20",19
"1200","2015-10-21",19
"1201","2015-10-22",18.120001
"1202","2015-10-23",18.700001
"1203","2015-10-26",18.700001
"1204","2015-10-27",18.700001
"1205","2015-10-28",18.799999
"1206","2015-10-29",18.799999
"1207","2015-10-30",18.799999
"1208","2015-11-02",18.799999
"1209","2015-11-03",18.799999
"1210","2015-11-04",18.799999
"1211","2015-11-05",18.799999
"1212","2015-11-06",18.799999
"1213","2015-11-09",18.799999
"1214","2015-11-10",18.799999
"1215","2015-11-11",18.9
"1216","2015-11-12",18.9
"1217","2015-11-13",18.9
"1218","2015-11-16",18.9
"1219","2015-11-17",18.450001
"1220","2015-11-18",18.450001
"1221","2015-11-19",18.450001
"1222","2015-11-20",18.450001
"1223","2015-11-23",18.440001
"1224","2015-11-24",18.440001
"1225","2015-11-25",18.440001
"1226","2015-11-27",18.129999
"1227","2015-11-30",18.129999
"1228","2015-12-01",18.129999
"1229","2015-12-02",18.34
"1230","2015-12-03",18.34
"1231","2015-12-04",18.34
"1232","2015-12-07",18.34
"1233","2015-12-08",18.34
"1234","2015-12-09",18.34
"1235","2015-12-10",18.34
"1236","2015-12-11",18.34
"1237","2015-12-14",18.34
"1238","2015-12-15",18.34
"1239","2015-12-16",18.34
"1240","2015-12-17",18.34
"1241","2015-12-18",18.74
"1242","2015-12-21",18.74
"1243","2015-12-22",18.74
"1244","2015-12-23",18.74
"1245","2015-12-24",18.74
"1246","2015-12-28",18.74
"1247","2015-12-29",18.549999
"1248","2015-12-30",18.65
"1249","2015-12-31",18.65
"1250","2016-01-04",18.65
"1251","2016-01-05",18.65
"1252","2016-01-06",18.65
"1253","2016-01-07",18.65
"1254","2016-01-08",18.65
"1255","2016-01-11",18.65
"1256","2016-01-12",18.65
"1257","2016-01-13",18.65
"1258","2016-01-14",18.65
"1259","2016-01-15",18.77
"1260","2016-01-19",18.450001
"1261","2016-01-20",18.450001
"1262","2016-01-21",18.450001
"1263","2016-01-22",18.6
"1264","2016-01-25",18.6
"1265","2016-01-26",18.879999
"1266","2016-01-27",18.9
"1267","2016-01-28",18.91
"1268","2016-01-29",18.91
"1269","2016-02-01",18.950001
"1270","2016-02-02",18.950001
"1271","2016-02-03",20.190001
"1272","2016-02-04",19.530001
"1273","2016-02-05",19.4
"1274","2016-02-08",19.4
"1275","2016-02-09",19.4
"1276","2016-02-10",19.4
"1277","2016-02-11",18.209999
"1278","2016-02-12",18.209999
"1279","2016-02-16",19.209999
"1280","2016-02-17",19.209999
"1281","2016-02-18",19.209999
"1282","2016-02-19",19.209999
"1283","2016-02-22",19.530001
"1284","2016-02-23",20.200001
"1285","2016-02-24",20.200001
"1286","2016-02-25",20
"1287","2016-02-26",20.299999
"1288","2016-02-29",19.58
"1289","2016-03-01",20.33
"1290","2016-03-02",20.33
"1291","2016-03-03",20.49
"1292","2016-03-04",20.049999
"1293","2016-03-07",20.049999
"1294","2016-03-08",20.049999
"1295","2016-03-09",20.049999
"1296","2016-03-10",20.049999
"1297","2016-03-11",20.049999
"1298","2016-03-14",20.049999
"1299","2016-03-15",19.040001
"1300","2016-03-16",19.040001
"1301","2016-03-17",19.040001
"1302","2016-03-18",19.360001
"1303","2016-03-21",19.360001
"1304","2016-03-22",19.360001
"1305","2016-03-23",19.360001
"1306","2016-03-24",19.360001
"1307","2016-03-28",19.360001
"1308","2016-03-29",19.360001
"1309","2016-03-30",19.360001
"1310","2016-03-31",18.530001
"1311","2016-04-01",18.530001
"1312","2016-04-04",18.530001
"1313","2016-04-05",18.530001
"1314","2016-04-06",18.530001
"1315","2016-04-07",18.530001
"1316","2016-04-08",18.530001
"1317","2016-04-11",18.58
"1318","2016-04-12",18.58
"1319","2016-04-13",18.58
"1320","2016-04-14",18.58
"1321","2016-04-15",19
"1322","2016-04-18",19.200001
"1323","2016-04-19",19.059999
"1324","2016-04-20",19.059999
"1325","2016-04-21",19.059999
"1326","2016-04-22",19.059999
"1327","2016-04-25",19.059999
"1328","2016-04-26",19.059999
"1329","2016-04-27",19.059999
"1330","2016-04-28",19.059999
"1331","2016-04-29",19.059999
"1332","2016-05-02",19.059999
"1333","2016-05-03",19.059999
"1334","2016-05-04",19.059999
"1335","2016-05-05",19.059999
"1336","2016-05-06",19.059999
"1337","2016-05-09",19.059999
"1338","2016-05-10",19.059999
"1339","2016-05-11",19.34
"1340","2016-05-12",19.540001
"1341","2016-05-13",19.540001
"1342","2016-05-16",19.450001
"1343","2016-05-17",19.549999
"1344","2016-05-18",19.549999
"1345","2016-05-19",19.5
"1346","2016-05-20",19.5
"1347","2016-05-23",19.959999
"1348","2016-05-24",19.85
"1349","2016-05-25",19.530001
"1350","2016-05-26",19.76
"1351","2016-05-27",19.76
"1352","2016-05-31",19.540001
"1353","2016-06-01",19.629999
"1354","2016-06-02",20
"1355","2016-06-03",20
"1356","2016-06-06",19.77
"1357","2016-06-07",19.77
"1358","2016-06-08",19.879999
"1359","2016-06-09",19.780001
"1360","2016-06-10",19.950001
"1361","2016-06-13",19.860001
"1362","2016-06-14",19.85
"1363","2016-06-15",20.5
"1364","2016-06-16",20
"1365","2016-06-17",20
"1366","2016-06-20",19.82
"1367","2016-06-21",19.68
"1368","2016-06-22",19.68
"1369","2016-06-23",19.68
"1370","2016-06-24",19.74
"1371","2016-06-27",19.74
"1372","2016-06-28",19.620001
"1373","2016-06-29",19.620001
"1374","2016-06-30",19.57
"1375","2016-07-01",19.860001
"1376","2016-07-05",19.860001
"1377","2016-07-06",19.75
"1378","2016-07-07",19.75
"1379","2016-07-08",19.75
"1380","2016-07-11",19.719999
"1381","2016-07-12",19.719999
"1382","2016-07-13",19.9
"1383","2016-07-14",19.9
"1384","2016-07-15",19.9
"1385","2016-07-18",19.9
"1386","2016-07-19",19.9
"1387","2016-07-20",19.25
"1388","2016-07-21",19.25
"1389","2016-07-22",19.290001
"1390","2016-07-25",19.290001
"1391","2016-07-26",19.33
"1392","2016-07-27",19.33
"1393","2016-07-28",19.33
"1394","2016-07-29",19.33
"1395","2016-08-01",19.33
"1396","2016-08-02",19.33
"1397","2016-08-03",19.33
"1398","2016-08-04",19.32
"1399","2016-08-05",19.299999
"1400","2016-08-08",19.5
"1401","2016-08-09",19.49
"1402","2016-08-10",19.35
"1403","2016-08-11",19.4
"1404","2016-08-12",19.889999
"1405","2016-08-15",19.889999
"1406","2016-08-16",20.02
"1407","2016-08-17",20.02
"1408","2016-08-18",20.02
"1409","2016-08-19",20.049999
"1410","2016-08-22",20.049999
"1411","2016-08-23",20.08
"1412","2016-08-24",20.25
"1413","2016-08-25",20.5
"1414","2016-08-26",20.5
"1415","2016-08-29",20.5
"1416","2016-08-30",20.75
"1417","2016-08-31",20.48
"1418","2016-09-01",20.75
"1419","2016-09-02",20.5
"1420","2016-09-06",20.5
"1421","2016-09-07",20.5
"1422","2016-09-08",20.5
"1423","2016-09-09",21.5
"1424","2016-09-12",21.5
"1425","2016-09-13",21.719999
"1426","2016-09-14",21.66
"1427","2016-09-15",22.5
"1428","2016-09-16",21
"1429","2016-09-19",21
"1430","2016-09-20",21
"1431","2016-09-21",21.93
"1432","2016-09-22",23.459999
"1433","2016-09-23",23.99
"1434","2016-09-26",23.99
"1435","2016-09-27",23.99
"1436","2016-09-28",23.99
"1437","2016-09-29",23.99
"1438","2016-09-30",23.059999
"1439","2016-10-03",23.059999
"1440","2016-10-04",23.059999
"1441","2016-10-05",23.059999
"1442","2016-10-06",23.059999
"1443","2016-10-07",24
"1444","2016-10-10",24.25
"1445","2016-10-11",24.25
"1446","2016-10-12",24.25
"1447","2016-10-13",22.59
"1448","2016-10-14",22.59
"1449","2016-10-17",22.59
"1450","2016-10-18",22.59
"1451","2016-10-19",22.59
"1452","2016-10-20",22.59
"1453","2016-10-21",22.58
"1454","2016-10-24",22.68
"1455","2016-10-25",23.379999
"1456","2016-10-26",23.379999
"1457","2016-10-27",23.379999
"1458","2016-10-28",23.379999
"1459","2016-10-31",23.030001
"1460","2016-11-01",23.190001
"1461","2016-11-02",23.190001
"1462","2016-11-03",23.209999
"1463","2016-11-04",23.209999
"1464","2016-11-07",23.209999
"1465","2016-11-08",22.5
"1466","2016-11-09",22.5
"1467","2016-11-10",20.9
"1468","2016-11-11",20.9
"1469","2016-11-14",22.93
"1470","2016-11-15",22.93
"1471","2016-11-16",22.93
"1472","2016-11-17",22.93
"1473","2016-11-18",22.93
"1474","2016-11-21",22.049999
"1475","2016-11-22",22.049999
"1476","2016-11-23",22.049999
"1477","2016-11-25",22.049999
"1478","2016-11-28",22.049999
"1479","2016-11-29",22.049999
"1480","2016-11-30",23
"1481","2016-12-01",22.459999
"1482","2016-12-02",22.459999
"1483","2016-12-05",22.85
"1484","2016-12-06",22.9
"1485","2016-12-07",22.719999
"1486","2016-12-08",22.610001
"1487","2016-12-09",22.6
"1488","2016-12-12",23.25
"1489","2016-12-13",23.25
"1490","2016-12-14",23.25
"1491","2016-12-15",23
"1492","2016-12-16",23
"1493","2016-12-19",23
"1494","2016-12-20",23
"1495","2016-12-21",23
"1496","2016-12-22",23
"1497","2016-12-23",23
"1498","2016-12-27",22.219999
"1499","2016-12-28",22.1
"1500","2016-12-29",22.1
"1501","2016-12-30",23.5
"1502","2017-01-03",23.5
"1503","2017-01-04",23.5
"1504","2017-01-05",23.5
"1505","2017-01-06",23.5
"1506","2017-01-09",21.549999
"1507","2017-01-10",21.549999
"1508","2017-01-11",21.549999
"1509","2017-01-12",21.549999
"1510","2017-01-13",22.08
"1511","2017-01-17",22.08
"1512","2017-01-18",22.139999
"1513","2017-01-19",22.139999
"1514","2017-01-20",22.139999
"1515","2017-01-23",22.139999
"1516","2017-01-24",22.139999
"1517","2017-01-25",22.139999
"1518","2017-01-26",22.84
"1519","2017-01-27",22.84
"1520","2017-01-30",22.719999
"1521","2017-01-31",22.719999
"1522","2017-02-01",22.719999
"1523","2017-02-02",22.75
"1524","2017-02-03",23.84
"1525","2017-02-06",23.57
"1526","2017-02-07",23.57
"1527","2017-02-08",23.719999
"1528","2017-02-09",23.719999
"1529","2017-02-10",22
"1530","2017-02-13",23.309999
"1531","2017-02-14",23.309999
"1532","2017-02-15",23.25
"1533","2017-02-16",23.25
"1534","2017-02-17",23.25
"1535","2017-02-21",23.25
"1536","2017-02-22",23.25
"1537","2017-02-23",23.82
"1538","2017-02-24",23.82
"1539","2017-02-27",23.85
"1540","2017-02-28",23.85
"1541","2017-03-01",23.85
"1542","2017-03-02",23.85
"1543","2017-03-03",23.75
"1544","2017-03-06",23.75
"1545","2017-03-07",25.75
"1546","2017-03-08",25
"1547","2017-03-09",25
"1548","2017-03-10",25
"1549","2017-03-13",25
"1550","2017-03-14",25
"1551","2017-03-15",25
"1552","2017-03-16",25
"1553","2017-03-17",25
"1554","2017-03-20",25
"1555","2017-03-21",25
"1556","2017-03-22",25
"1557","2017-03-23",25
"1558","2017-03-24",25
"1559","2017-03-27",25.75
"1560","2017-03-28",25.75
"1561","2017-03-29",25.75
"1562","2017-03-30",25.09
"1563","2017-03-31",24.559999
"1564","2017-04-03",24.559999
"1565","2017-04-04",24.559999
"1566","2017-04-05",24.559999
"1567","2017-04-06",24.559999
"1568","2017-04-07",24.559999
"1569","2017-04-10",24.559999
"1570","2017-04-11",24.559999
"1571","2017-04-12",24.73
"1572","2017-04-13",25.68
"1573","2017-04-17",25.75
"1574","2017-04-18",25.75
"1575","2017-04-19",25.74
"1576","2017-04-20",25.75
"1577","2017-04-21",25.75
"1578","2017-04-24",25.709999
"1579","2017-04-25",25.709999
"1580","2017-04-26",25.120001
"1581","2017-04-27",25.620001
"1582","2017-04-28",25.74
"1583","2017-05-01",25.74
"1584","2017-05-02",27
"1585","2017-05-03",27
"1586","2017-05-04",27
"1587","2017-05-05",26.33
"1588","2017-05-08",26
"1589","2017-05-09",27
"1590","2017-05-10",27
"1591","2017-05-11",27
"1592","2017-05-12",27.27
"1593","2017-05-15",27.27
"1594","2017-05-16",27.700001
"1595","2017-05-17",27.950001
"1596","2017-05-18",28
"1597","2017-05-19",27.950001
"1598","2017-05-22",28
"1599","2017-05-23",28
"1600","2017-05-24",28
"1601","2017-05-25",27.959999
"1602","2017-05-26",27.959999
"1603","2017-05-30",28
"1604","2017-05-31",27.959999
"1605","2017-06-01",27.98
"1606","2017-06-02",27.99
"1607","2017-06-05",27.99
"1608","2017-06-06",27.65
"1609","2017-06-07",27.65
"1610","2017-06-08",27.6
"1611","2017-06-09",27.65
"1612","2017-06-12",27.75
"1613","2017-06-13",28
"1614","2017-06-14",28
"1615","2017-06-15",29
"1616","2017-06-16",28.02
"1617","2017-06-19",28.469999
"1618","2017-06-20",28.059999
"1619","2017-06-21",27.540001
"1620","2017-06-22",27.5
"1621","2017-06-23",27.75
"1622","2017-06-26",27.16
"1623","2017-06-27",27.25
"1624","2017-06-28",27.76
"1625","2017-06-29",27.959999
"1626","2017-06-30",27.5
"1627","2017-07-03",27.99
"1628","2017-07-05",27.76
"1629","2017-07-06",27.5
"1630","2017-07-07",27.700001
"1631","2017-07-10",27.360001
"1632","2017-07-11",27.700001
"1633","2017-07-12",27.700001
"1634","2017-07-13",27.99
"1635","2017-07-14",27.6
"1636","2017-07-17",27.9
"1637","2017-07-18",27.379999
"1638","2017-07-19",27.450001
"1639","2017-07-20",27.4
"1640","2017-07-21",28
"1641","2017-07-24",27.99
"1642","2017-07-25",27.6
"1643","2017-07-26",27.5
"1644","2017-07-27",27.280001
"1645","2017-07-28",27.1
"1646","2017-07-31",27.25
"1647","2017-08-01",27.27
"1648","2017-08-02",27.1
"1649","2017-08-03",27.1
"1650","2017-08-04",27.209999
"1651","2017-08-07",26.969999
"1652","2017-08-08",27.299999
"1653","2017-08-09",26.889999
"1654","2017-08-10",26.700001
"1655","2017-08-11",26.690001
"1656","2017-08-14",28.5
"1657","2017-08-15",28
"1658","2017-08-16",28.209999
"1659","2017-08-17",28.200001
"1660","2017-08-18",28.540001
"1661","2017-08-21",28.540001
"1662","2017-08-22",28.360001
"1663","2017-08-23",28.09
"1664","2017-08-24",28.59
"1665","2017-08-25",28.639999
"1666","2017-08-28",28.530001
"1667","2017-08-29",28.389999
"1668","2017-08-30",28.690001
"1669","2017-08-31",28.110001
"1670","2017-09-01",28.58
"1671","2017-09-05",27.9
"1672","2017-09-06",27.41
"1673","2017-09-07",27.299999
"1674","2017-09-08",27.58
"1675","2017-09-11",27.639999
"1676","2017-09-12",27.530001
"1677","2017-09-13",27.280001
"1678","2017-09-14",27.219999
"1679","2017-09-15",27.469999
"1680","2017-09-18",28.32
"1681","2017-09-19",28.5
"1682","2017-09-20",28.120001
"1683","2017-09-21",28.65
"1684","2017-09-22",28.15
"1685","2017-09-25",28.040001
"1686","2017-09-26",28.1
"1687","2017-09-27",28.450001
"1688","2017-09-28",28.049999
"1689","2017-09-29",28.040001
"1690","2017-10-02",28.040001
"1691","2017-10-03",27.92
"1692","2017-10-04",28.35
"1693","2017-10-05",28
"1694","2017-10-06",28.209999
"1695","2017-10-09",28.5
"1696","2017-10-10",29
"1697","2017-10-11",28.9
"1698","2017-10-12",28.75
"1699","2017-10-13",28.860001
"1700","2017-10-16",28.940001
"1701","2017-10-17",28.940001
"1702","2017-10-18",29.5
"1703","2017-10-19",29.719999
"1704","2017-10-20",29.950001
"1705","2017-10-23",29.950001
"1706","2017-10-24",29.530001
"1707","2017-10-25",29.9
"1708","2017-10-26",29.6
"1709","2017-10-27",29.92
"1710","2017-10-30",29.92
"1711","2017-10-31",29.99
"1712","2017-11-01",29.5
"1713","2017-11-02",29.5
"1714","2017-11-03",29.51
"1715","2017-11-06",29.549999
"1716","2017-11-07",29.709999
"1717","2017-11-08",29.700001
"1718","2017-11-09",29.940001
"1719","2017-11-10",30
"1720","2017-11-13",30
"1721","2017-11-14",30
"1722","2017-11-15",29.459999
"1723","2017-11-16",29.99
"1724","2017-11-17",29.6
"1725","2017-11-20",30
"1726","2017-11-21",29.75
"1727","2017-11-22",29.6
"1728","2017-11-24",29.860001
"1729","2017-11-27",29.92
"1730","2017-11-28",29.92
"1731","2017-11-29",29.92
"1732","2017-11-30",29.26
"1733","2017-12-01",29.68
"1734","2017-12-04",29.85
"1735","2017-12-05",29.620001
"1736","2017-12-06",29.52
"1737","2017-12-07",29.459999
"1738","2017-12-08",29.459999
"1739","2017-12-11",29.780001
"1740","2017-12-12",30
"1741","2017-12-13",29.639999
"1742","2017-12-14",29.07
"1743","2017-12-15",30.35
"1744","2017-12-18",30.379999
"1745","2017-12-19",29.99
"1746","2017-12-20",29.700001
"1747","2017-12-21",29.700001
"1748","2017-12-22",29.33
"1749","2017-12-26",28.27
"1750","2017-12-27",28.27
"1751","2017-12-28",26.5
"1752","2017-12-29",28.700001
"1753","2018-01-02",29.790001
"1754","2018-01-03",29.549999
"1755","2018-01-04",29.34
"1756","2018-01-05",29.34
"1757","2018-01-08",29.34
"1758","2018-01-09",29.34
"1759","2018-01-10",29.34
"1760","2018-01-11",29.34
"1761","2018-01-12",29.780001
"1762","2018-01-16",28.58
"1763","2018-01-17",29.870001
"1764","2018-01-18",29.1
"1765","2018-01-19",29.879999
"1766","2018-01-22",27.549999
"1767","2018-01-23",27.549999
"1768","2018-01-24",27.549999
"1769","2018-01-25",28.01
"1770","2018-01-26",28.01
"1771","2018-01-29",28.200001
"1772","2018-01-30",28.799999
"1773","2018-01-31",28.5
"1774","2018-02-01",28.700001
"1775","2018-02-02",28.4
"1776","2018-02-05",28.4
"1777","2018-02-06",28.5
"1778","2018-02-07",28.5
"1779","2018-02-08",28.15
"1780","2018-02-09",28.35
"1781","2018-02-12",29.85
"1782","2018-02-13",29.65
"1783","2018-02-14",29.23
"1784","2018-02-15",29.23
"1785","2018-02-16",29.139999
"1786","2018-02-20",29
"1787","2018-02-21",29
"1788","2018-02-22",29
"1789","2018-02-23",29.1
"1790","2018-02-26",29.049999
"1791","2018-02-27",29.290001
"1792","2018-02-28",28.639999
"1793","2018-03-01",28.639999
"1794","2018-03-02",29.299999
"1795","2018-03-05",29.299999
"1796","2018-03-06",28.719999
"1797","2018-03-07",28.809999
"1798","2018-03-08",29.4
"1799","2018-03-09",29.4
"1800","2018-03-12",29.4
"1801","2018-03-13",28.51
"1802","2018-03-14",29.4
"1803","2018-03-15",29.360001
"1804","2018-03-16",29.139999
"1805","2018-03-19",29.4
"1806","2018-03-20",28.51
"1807","2018-03-21",28.51
"1808","2018-03-22",28.559999
"1809","2018-03-23",28.51
"1810","2018-03-26",29.209999
"1811","2018-03-27",29.200001
"1812","2018-03-28",28.65
"1813","2018-03-29",28.809999
"1814","2018-04-02",28.700001
"1815","2018-04-03",28.74
"1816","2018-04-04",28.610001
"1817","2018-04-05",28.959999
"1818","2018-04-06",28.65
"1819","2018-04-09",28.799999
"1820","2018-04-10",28.52
"1821","2018-04-11",28.25
"1822","2018-04-12",28.77
"1823","2018-04-13",28.77
"1824","2018-04-16",28.950001
"1825","2018-04-17",28.49
"1826","2018-04-18",29.15
"1827","2018-04-19",29.15
"1828","2018-04-20",28.34
"1829","2018-04-23",28.02
"1830","2018-04-24",28.309999
"1831","2018-04-25",28.6
"1832","2018-04-26",28.6
"1833","2018-04-27",28.450001
"1834","2018-04-30",28.73
"1835","2018-05-01",28.82
"1836","2018-05-02",28.459999
"1837","2018-05-03",28.309999
"1838","2018-05-04",28.809999
"1839","2018-05-07",28.809999
"1840","2018-05-08",28.5
"1841","2018-05-09",29.77
"1842","2018-05-10",30
"1843","2018-05-11",29.940001
"1844","2018-05-14",29.450001
"1845","2018-05-15",29.620001
"1846","2018-05-16",29.799999
"1847","2018-05-17",28.809999
"1848","2018-05-18",29.85
"1849","2018-05-21",29.43
"1850","2018-05-22",29.58
"1851","2018-05-23",29.6
"1852","2018-05-24",29.5
"1853","2018-05-25",29.75
"1854","2018-05-29",29.040001
"1855","2018-05-30",29.299999
"1856","2018-05-31",29.25
"1857","2018-06-01",29.33
"1858","2018-06-04",28.799999
"1859","2018-06-05",28.950001
"1860","2018-06-06",28.610001
"1861","2018-06-07",28.6
"1862","2018-06-08",28.549999
"1863","2018-06-11",28.690001
"1864","2018-06-12",28.549999
"1865","2018-06-13",28.450001
"1866","2018-06-14",28.059999
"1867","2018-06-15",28.57
"1868","2018-06-18",28.190001
"1869","2018-06-19",28.51
"1870","2018-06-20",29.6
"1871","2018-06-21",29.15
"1872","2018-06-22",29.299999
"1873","2018-06-25",29.34
"1874","2018-06-26",29.17
"1875","2018-06-27",28.620001
"1876","2018-06-28",28.9
"1877","2018-06-29",28.940001
"1878","2018-07-02",28.559999
"1879","2018-07-03",28.559999
"1880","2018-07-05",28.6
"1881","2018-07-06",28.33
"1882","2018-07-09",28.33
"1883","2018-07-10",28.139999
"1884","2018-07-11",28.6
"1885","2018-07-12",28.299999
"1886","2018-07-13",28.559999
"1887","2018-07-16",27.92
"1888","2018-07-17",27.719999
"1889","2018-07-18",27.790001
"1890","2018-07-19",27.309999
"1891","2018-07-20",27.77
"1892","2018-07-23",27.77
"1893","2018-07-24",27.799999
"1894","2018-07-25",28.309999
"1895","2018-07-26",28.190001
"1896","2018-07-27",27.049999
"1897","2018-07-30",27.110001
"1898","2018-07-31",27.209999
"1899","2018-08-01",27
"1900","2018-08-02",27.07
"1901","2018-08-03",26.780001
"1902","2018-08-06",26.809999
"1903","2018-08-07",26.809999
"1904","2018-08-08",26.809999
"1905","2018-08-09",26.799999
"1906","2018-08-10",26.709999
"1907","2018-08-13",26.709999
"1908","2018-08-14",26.67
"1909","2018-08-15",27
"1910","2018-08-16",27.030001
"1911","2018-08-17",27.030001
"1912","2018-08-20",27.030001
"1913","2018-08-21",27
"1914","2018-08-22",27.01
"1915","2018-08-23",27.01
"1916","2018-08-24",27.01
"1917","2018-08-27",26.52
"1918","2018-08-28",26.52
"1919","2018-08-29",26.52
"1920","2018-08-30",27.280001
"1921","2018-08-31",26.709999
"1922","2018-09-04",26.620001
"1923","2018-09-05",26.620001
"1924","2018-09-06",26.700001
"1925","2018-09-07",26.950001
"1926","2018-09-10",26.950001
"1927","2018-09-11",26.67
