"","date","CTMX"
"991","2019-09-16",9.25
"992","2019-09-17",9.27
"993","2019-09-18",9.28
"994","2019-09-19",9.19
"995","2019-09-20",8.99
"996","2019-09-23",8.765
"997","2019-09-24",8.17
"998","2019-09-25",8.15
"999","2019-09-26",7.625
"1000","2019-09-27",7.7
"1001","2019-09-30",7.38
"1002","2019-10-01",7.58
"1003","2019-10-02",7.4
"1004","2019-10-03",7.45
"1005","2019-10-04",7.66
"1006","2019-10-07",7.39
"1007","2019-10-08",6.95
"1008","2019-10-09",6.73
"1009","2019-10-10",6.97
"1010","2019-10-11",7.11
"1011","2019-10-14",7.05
"1012","2019-10-15",7.16
"1013","2019-10-16",7
"1014","2019-10-17",7.12
"1015","2019-10-18",6.72
"1016","2019-10-21",7.04
"1017","2019-10-22",6.97
"1018","2019-10-23",6.95
"1019","2019-10-24",6.47
"1020","2019-10-25",6.35
"1021","2019-10-28",6.34
"1022","2019-10-29",5.99
"1023","2019-10-30",6.06
"1024","2019-10-31",6.13
"1025","2019-11-01",6.295
"1026","2019-11-04",6.3
"1027","2019-11-05",6.21
"1028","2019-11-06",6.1
"1029","2019-11-07",6.15
"1030","2019-11-08",5.95
"1031","2019-11-11",5.59
"1032","2019-11-12",5.5
"1033","2019-11-13",5.305
"1034","2019-11-14",5.38
"1035","2019-11-15",5.36
"1036","2019-11-18",5.17
"1037","2019-11-19",5.18
"1038","2019-11-20",6.18
"1039","2019-11-21",5.75
"1040","2019-11-22",5.84
"1041","2019-11-25",5.81
"1042","2019-11-26",5.94
"1043","2019-11-27",6.145
"1044","2019-11-29",6.26
"1045","2019-12-02",6.01
"1046","2019-12-03",6.345
"1047","2019-12-04",6.51
"1048","2019-12-05",6.13
"1049","2019-12-06",6.29
"1050","2019-12-09",6.36
"1051","2019-12-10",6.42
"1052","2019-12-11",6.63
"1053","2019-12-12",7.12
"1054","2019-12-13",7.16
"1055","2019-12-16",7.255
"1056","2019-12-17",7.36
"1057","2019-12-18",7.96
"1058","2019-12-19",8.675
"1059","2019-12-20",8.79
"1060","2019-12-23",8.91
"1061","2019-12-24",8.9
"1062","2019-12-26",8.81
"1063","2019-12-27",8.54
"1064","2019-12-30",8.29
"1065","2019-12-31",8.31
"1066","2020-01-02",8.595
"1067","2020-01-03",7.91
"1068","2020-01-06",7.79
"1069","2020-01-07",7.89
"1070","2020-01-08",8.12
"1071","2020-01-09",8.08
"1072","2020-01-10",7.87
"1073","2020-01-13",7.37
"1074","2020-01-14",7.675
"1075","2020-01-15",7.82
"1076","2020-01-16",7.53
"1077","2020-01-17",7.46
"1078","2020-01-21",7.46
"1079","2020-01-22",7.37
"1080","2020-01-23",7.68
"1081","2020-01-24",7.5
"1082","2020-01-27",7.23
"1083","2020-01-28",7.6
"1084","2020-01-29",7.66
"1085","2020-01-30",7.6
"1086","2020-01-31",7.42
"1087","2020-02-03",7.71
"1088","2020-02-04",7.99
"1089","2020-02-05",7.91
"1090","2020-02-06",7.43
"1091","2020-02-07",6.75
"1092","2020-02-10",7.33
"1093","2020-02-11",7.26
"1094","2020-02-12",7.13
"1095","2020-02-13",7.03
"1096","2020-02-14",7.13
"1097","2020-02-18",7.62
"1098","2020-02-19",7.25
"1099","2020-02-20",7.37
"1100","2020-02-21",7.3
"1101","2020-02-24",7.25
"1102","2020-02-25",7.08
"1103","2020-02-26",7.26
"1104","2020-02-27",7.125
"1105","2020-02-28",6.69
"1106","2020-03-02",7.105
"1107","2020-03-03",7.3
"1108","2020-03-04",7.23
"1109","2020-03-05",7.1
"1110","2020-03-06",7
"1111","2020-03-09",6.19
"1112","2020-03-10",6.46
"1113","2020-03-11",5.87
"1114","2020-03-12",5
"1115","2020-03-13",5.17
"1116","2020-03-16",3.61
"1117","2020-03-17",4.61
"1118","2020-03-18",4.52
"1119","2020-03-19",5
"1120","2020-03-20",4.95
"1121","2020-03-23",4.93
"1122","2020-03-24",6.53
"1123","2020-03-25",6.26
"1124","2020-03-26",6.44
"1125","2020-03-27",6.35
"1126","2020-03-30",6.7
"1127","2020-03-31",7.67
"1128","2020-04-01",7.4
"1129","2020-04-02",7.47
"1130","2020-04-03",7.51
"1131","2020-04-06",7.99
"1132","2020-04-07",7.76
"1133","2020-04-08",8.4
"1134","2020-04-09",8.57
"1135","2020-04-13",8.9
"1136","2020-04-14",8.77
"1137","2020-04-15",8.77
"1138","2020-04-16",9.16
"1139","2020-04-17",9.48
"1140","2020-04-20",9.62
"1141","2020-04-21",10.07
"1142","2020-04-22",9.5
"1143","2020-04-23",9.23
"1144","2020-04-24",9.3
"1145","2020-04-27",9.25
"1146","2020-04-28",8.77
"1147","2020-04-29",10.99
"1148","2020-04-30",10.32
"1149","2020-05-01",11.21
"1150","2020-05-04",11.52
"1151","2020-05-05",11.6
"1152","2020-05-06",12.05
"1153","2020-05-07",12.25
"1154","2020-05-08",14.24
"1155","2020-05-11",14.46
"1156","2020-05-12",14.64
"1157","2020-05-13",14.44
"1158","2020-05-14",9.23
"1159","2020-05-15",9.01
"1160","2020-05-18",9.4
"1161","2020-05-19",9.155
"1162","2020-05-20",9.31
"1163","2020-05-21",9.415
"1164","2020-05-22",9.28
"1165","2020-05-26",9.16
"1166","2020-05-27",9.04
"1167","2020-05-28",8.73
"1168","2020-05-29",8.86
"1169","2020-06-01",8.06
"1170","2020-06-02",8.12
"1171","2020-06-03",8.05
"1172","2020-06-04",8.155
"1173","2020-06-05",8.06
"1174","2020-06-08",8.37
"1175","2020-06-09",8.05
"1176","2020-06-10",7.93
"1177","2020-06-11",7.51
"1178","2020-06-12",7.96
"1179","2020-06-15",8.04
"1180","2020-06-16",8.52
"1181","2020-06-17",8.35
"1182","2020-06-18",8.47
"1183","2020-06-19",8.25
"1184","2020-06-22",8.57
"1185","2020-06-23",8.76
"1186","2020-06-24",8.3
"1187","2020-06-25",8.56
"1188","2020-06-26",8.2
"1189","2020-06-29",8.21
"1190","2020-06-30",8.33
"1191","2020-07-01",8.52
"1192","2020-07-02",8.41
"1193","2020-07-06",8.2
"1194","2020-07-07",8.23
"1195","2020-07-08",8.38
"1196","2020-07-09",8.31
"1197","2020-07-10",8.525
"1198","2020-07-13",8.69
"1199","2020-07-14",8.55
"1200","2020-07-15",8.83
"1201","2020-07-16",8.51
"1202","2020-07-17",8.625
"1203","2020-07-20",8.57
"1204","2020-07-21",8.29
"1205","2020-07-22",8.06
"1206","2020-07-23",7.92
"1207","2020-07-24",7.76
"1208","2020-07-27",7.92
"1209","2020-07-28",7.4
"1210","2020-07-29",7.27
"1211","2020-07-30",7.44
"1212","2020-07-31",7.01
"1213","2020-08-03",7.37
"1214","2020-08-04",7.28
"1215","2020-08-05",7.45
"1216","2020-08-06",7.55
"1217","2020-08-07",7.62
"1218","2020-08-10",7.62
"1219","2020-08-11",6.99
"1220","2020-08-12",7.07
"1221","2020-08-13",7
"1222","2020-08-14",6.865
"1223","2020-08-17",7.155
"1224","2020-08-18",7.18
"1225","2020-08-19",7.045
"1226","2020-08-20",7.16
"1227","2020-08-21",6.95
"1228","2020-08-24",6.85
"1229","2020-08-25",7.08
"1230","2020-08-26",7.025
"1231","2020-08-27",7.05
"1232","2020-08-28",7.14
"1233","2020-08-31",7.3
"1234","2020-09-01",7.02
"1235","2020-09-02",7.19
"1236","2020-09-03",6.68
"1237","2020-09-04",6.56
"1238","2020-09-08",6.615
"1239","2020-09-09",6.82
"1240","2020-09-10",6.86
"1241","2020-09-11",6.73
"1242","2020-09-14",7.18
"1243","2020-09-15",7.22
"1244","2020-09-16",7.33
"1245","2020-09-17",7.18
"1246","2020-09-18",7.4
"1247","2020-09-21",6.94
"1248","2020-09-22",6.72
"1249","2020-09-23",6.61
"1250","2020-09-24",6.555
"1251","2020-09-25",6.8
"1252","2020-09-28",6.69
"1253","2020-09-29",6.69
"1254","2020-09-30",6.65
"1255","2020-10-01",6.91
"1256","2020-10-02",6.47
"1257","2020-10-05",7.02
"1258","2020-10-06",6.7
"1259","2020-10-07",6.94
"1260","2020-10-08",6.9
"1261","2020-10-09",6.815
"1262","2020-10-12",6.85
"1263","2020-10-13",6.9
"1264","2020-10-14",6.77
"1265","2020-10-15",6.81
"1266","2020-10-16",6.86
"1267","2020-10-19",6.69
"1268","2020-10-20",6.71
"1269","2020-10-21",6.57
"1270","2020-10-22",6.75
"1271","2020-10-23",6.76
"1272","2020-10-26",6.65
"1273","2020-10-27",6.63
"1274","2020-10-28",6.72
"1275","2020-10-29",6.77
"1276","2020-10-30",6.62
"1277","2020-11-02",6.555
"1278","2020-11-03",6.73
"1279","2020-11-04",7.07
"1280","2020-11-05",7.07
"1281","2020-11-06",7.02
"1282","2020-11-09",6.84
"1283","2020-11-10",7.47
"1284","2020-11-11",7.52
"1285","2020-11-12",7.65
"1286","2020-11-13",7.4
"1287","2020-11-16",7.33
"1288","2020-11-17",7.38
"1289","2020-11-18",7.32
"1290","2020-11-19",7.41
"1291","2020-11-20",7.32
"1292","2020-11-23",7.32
"1293","2020-11-24",7.38
"1294","2020-11-25",7.35
"1295","2020-11-27",7.42
