"","date","MX"
"1931","2018-11-08",8.17
"1932","2018-11-09",7.99
"1933","2018-11-12",7.51
"1934","2018-11-13",7.5
"1935","2018-11-14",7.27
"1936","2018-11-15",7.69
"1937","2018-11-16",7.63
"1938","2018-11-19",7.16
"1939","2018-11-20",7.1
"1940","2018-11-21",6.94
"1941","2018-11-23",6.9
"1942","2018-11-26",6.88
"1943","2018-11-27",6.86
"1944","2018-11-28",6.93
"1945","2018-11-29",6.9
"1946","2018-11-30",6.92
"1947","2018-12-03",7.07
"1948","2018-12-04",6.85
"1949","2018-12-06",6.58
"1950","2018-12-07",6.39
"1951","2018-12-10",6.33
"1952","2018-12-11",6.68
"1953","2018-12-12",6.69
"1954","2018-12-13",7.04
"1955","2018-12-14",6.78
"1956","2018-12-17",6.72
"1957","2018-12-18",7.02
"1958","2018-12-19",6.7
"1959","2018-12-20",6.38
"1960","2018-12-21",6.16
"1961","2018-12-24",5.99
"1962","2018-12-26",6.17
"1963","2018-12-27",6.53
"1964","2018-12-28",6.43
"1965","2018-12-31",6.21
"1966","2019-01-02",6.65
"1967","2019-01-03",6.39
"1968","2019-01-04",6.5
"1969","2019-01-07",6.63
"1970","2019-01-08",6.57
"1971","2019-01-09",6.87
"1972","2019-01-10",6.57
"1973","2019-01-11",6.56
"1974","2019-01-14",6.42
"1975","2019-01-15",6.55
"1976","2019-01-16",6.61
"1977","2019-01-17",6.51
"1978","2019-01-18",6.37
"1979","2019-01-22",6.24
"1980","2019-01-23",6.24
"1981","2019-01-24",6.31
"1982","2019-01-25",6.46
"1983","2019-01-28",6.22
"1984","2019-01-29",6.11
"1985","2019-01-30",5.85
"1986","2019-01-31",5.98
"1987","2019-02-01",6.56
"1988","2019-02-04",6.55
"1989","2019-02-05",6.51
"1990","2019-02-06",7.16
"1991","2019-02-07",6.89
"1992","2019-02-08",6.81
"1993","2019-02-11",6.78
"1994","2019-02-12",7.13
"1995","2019-02-13",7.09
"1996","2019-02-14",7
"1997","2019-02-15",6.82
"1998","2019-02-19",8.65
"1999","2019-02-20",8.35
"2000","2019-02-21",7.66
"2001","2019-02-22",7.7
"2002","2019-02-25",7.75
"2003","2019-02-26",7.72
"2004","2019-02-27",7.79
"2005","2019-02-28",7.77
"2006","2019-03-01",7.87
"2007","2019-03-04",7.92
"2008","2019-03-05",7.88
"2009","2019-03-06",7.68
"2010","2019-03-07",7.52
"2011","2019-03-08",7.51
"2012","2019-03-11",7.52
"2013","2019-03-12",7.5
"2014","2019-03-13",7.5
"2015","2019-03-14",7.55
"2016","2019-03-15",7.6
"2017","2019-03-18",7.55
"2018","2019-03-19",7.7
"2019","2019-03-20",7.7
"2020","2019-03-21",8.15
"2021","2019-03-22",7.69
"2022","2019-03-25",7.6
"2023","2019-03-26",7.57
"2024","2019-03-27",7.48
"2025","2019-03-28",7.42
"2026","2019-03-29",7.4
"2027","2019-04-01",7.64
"2028","2019-04-02",7.76
"2029","2019-04-03",7.94
"2030","2019-04-04",7.97
"2031","2019-04-05",8.17
"2032","2019-04-08",8.3
"2033","2019-04-09",8.21
"2034","2019-04-10",8.41
"2035","2019-04-11",8.5
"2036","2019-04-12",8.26
"2037","2019-04-15",8.16
"2038","2019-04-16",8.16
"2039","2019-04-17",8.23
"2040","2019-04-18",8.36
"2041","2019-04-22",9.28
"2042","2019-04-23",9.88
"2043","2019-04-24",9.5
"2044","2019-04-25",9.12
"2045","2019-04-26",9.34
"2046","2019-04-29",9.14
"2047","2019-04-30",8.85
"2048","2019-05-01",9.96
"2049","2019-05-02",9.98
"2050","2019-05-03",9.97
"2051","2019-05-06",9.93
"2052","2019-05-07",9.92
"2053","2019-05-08",9.98
"2054","2019-05-09",9.85
"2055","2019-05-10",9.88
"2056","2019-05-13",9.53
"2057","2019-05-14",9.56
"2058","2019-05-15",9.47
"2059","2019-05-16",9.44
"2060","2019-05-17",9.11
"2061","2019-05-20",8.25
"2062","2019-05-21",8.45
"2063","2019-05-22",8.36
"2064","2019-05-23",7.95
"2065","2019-05-24",7.93
"2066","2019-05-28",8.04
"2067","2019-05-29",8.14
"2068","2019-05-30",8.15
"2069","2019-05-31",8.11
"2070","2019-06-03",8.27
"2071","2019-06-04",9.14
"2072","2019-06-05",8.78
"2073","2019-06-06",8.74
"2074","2019-06-07",8.74
"2075","2019-06-10",8.81
"2076","2019-06-11",8.83
"2077","2019-06-12",9.9
"2078","2019-06-13",10.19
"2079","2019-06-14",10.14
"2080","2019-06-17",10.22
"2081","2019-06-18",10.31
"2082","2019-06-19",10.63
"2083","2019-06-20",10.81
"2084","2019-06-21",10.98
"2085","2019-06-24",10.73
"2086","2019-06-25",10.55
"2087","2019-06-26",10.28
"2088","2019-06-27",10.3
"2089","2019-06-28",10.35
"2090","2019-07-01",10.61
"2091","2019-07-02",10.78
"2092","2019-07-03",10.3
"2093","2019-07-05",10.21
"2094","2019-07-08",10.01
"2095","2019-07-09",9.91
"2096","2019-07-10",9.97
"2097","2019-07-11",10.12
"2098","2019-07-12",10.19
"2099","2019-07-15",10.02
"2100","2019-07-16",10
"2101","2019-07-17",10.04
"2102","2019-07-18",10.2
"2103","2019-07-19",10.27
"2104","2019-07-22",10.28
"2105","2019-07-23",10.26
"2106","2019-07-24",10.9
"2107","2019-07-25",10.49
"2108","2019-07-26",10.52
"2109","2019-07-29",10.83
"2110","2019-07-30",10.59
"2111","2019-07-31",11.05
"2112","2019-08-01",11.25
"2113","2019-08-02",11.39
"2114","2019-08-05",10.62
"2115","2019-08-06",10.52
"2116","2019-08-07",10.59
"2117","2019-08-08",10.69
"2118","2019-08-09",10.51
"2119","2019-08-12",10.15
"2120","2019-08-13",10.02
"2121","2019-08-14",10.05
"2122","2019-08-15",10.25
"2123","2019-08-16",10.68
"2124","2019-08-19",10.7
"2125","2019-08-20",10.57
"2126","2019-08-21",10.91
"2127","2019-08-22",11.05
"2128","2019-08-23",10.59
"2129","2019-08-26",10.55
"2130","2019-08-27",10.33
"2131","2019-08-28",10.02
"2132","2019-08-29",9.96
"2133","2019-08-30",10.11
"2134","2019-09-03",10.03
"2135","2019-09-04",10.29
"2136","2019-09-05",10.54
"2137","2019-09-06",10.55
"2138","2019-09-09",10.77
"2139","2019-09-10",10.78
"2140","2019-09-11",11.33
"2141","2019-09-12",11.25
"2142","2019-09-13",11.19
"2143","2019-09-16",11.15
"2144","2019-09-17",10.83
"2145","2019-09-18",10.81
"2146","2019-09-19",10.84
"2147","2019-09-20",10.71
"2148","2019-09-23",10.71
"2149","2019-09-24",10.52
"2150","2019-09-25",10.65
"2151","2019-09-26",10.43
"2152","2019-09-27",10.2
"2153","2019-09-30",10.14
"2154","2019-10-01",10.15
"2155","2019-10-02",10.02
"2156","2019-10-03",9.98
"2157","2019-10-04",10.22
"2158","2019-10-07",10.59
"2159","2019-10-08",10.38
"2160","2019-10-09",10.21
"2161","2019-10-10",10.33
"2162","2019-10-11",10.75
"2163","2019-10-14",10.95
"2164","2019-10-15",11.01
"2165","2019-10-16",11.07
"2166","2019-10-17",11.74
"2167","2019-10-18",11.95
"2168","2019-10-21",12.2
"2169","2019-10-22",12.16
"2170","2019-10-23",11.98
"2171","2019-10-24",12.51
"2172","2019-10-25",12.89
"2173","2019-10-28",13.3
"2174","2019-10-29",13.04
"2175","2019-10-30",12.78
"2176","2019-10-31",12.77
"2177","2019-11-01",12.92
"2178","2019-11-04",12.87
"2179","2019-11-05",12.85
"2180","2019-11-06",12.72
"2181","2019-11-07",12.8
"2182","2019-11-08",12.39
"2183","2019-11-11",12.1
"2184","2019-11-12",12.11
"2185","2019-11-13",12.18
"2186","2019-11-14",12.22
"2187","2019-11-15",12.5
"2188","2019-11-18",12.4
"2189","2019-11-19",11.9
"2190","2019-11-20",11.91
"2191","2019-11-21",11.64
"2192","2019-11-22",11.9
"2193","2019-11-25",11.99
"2194","2019-11-26",11.74
"2195","2019-11-27",11.65
"2196","2019-11-29",11.39
"2197","2019-12-02",11.2
"2198","2019-12-03",11.08
"2199","2019-12-04",11.35
"2200","2019-12-05",11.35
"2201","2019-12-06",11.74
"2202","2019-12-09",11.53
"2203","2019-12-10",11.46
"2204","2019-12-11",11.59
"2205","2019-12-12",11.43
"2206","2019-12-13",11.57
"2207","2019-12-16",11.45
"2208","2019-12-17",11.84
"2209","2019-12-18",11.83
"2210","2019-12-19",11.69
"2211","2019-12-20",11.75
"2212","2019-12-23",11.93
"2213","2019-12-24",11.72
"2214","2019-12-26",11.83
"2215","2019-12-27",11.69
"2216","2019-12-30",11.62
"2217","2019-12-31",11.61
"2218","2020-01-02",11.81
"2219","2020-01-03",11.52
"2220","2020-01-06",11.86
"2221","2020-01-07",12.1
"2222","2020-01-08",12.4
"2223","2020-01-09",12.19
"2224","2020-01-10",12.15
"2225","2020-01-13",12.58
"2226","2020-01-14",13.97
"2227","2020-01-15",13.96
"2228","2020-01-16",14.18
"2229","2020-01-17",14.06
"2230","2020-01-21",15.33
"2231","2020-01-22",15.57
"2232","2020-01-23",15.47
"2233","2020-01-24",14.71
"2234","2020-01-27",14.02
"2235","2020-01-28",13.95
"2236","2020-01-29",13.72
"2237","2020-01-30",13.79
"2238","2020-01-31",13.45
"2239","2020-02-03",14.06
"2240","2020-02-04",14.46
"2241","2020-02-05",14.68
"2242","2020-02-06",14.88
"2243","2020-02-07",14.13
"2244","2020-02-10",14.24
"2245","2020-02-11",14.56
"2246","2020-02-12",14.71
"2247","2020-02-13",14.82
"2248","2020-02-14",14.85
"2249","2020-02-18",14.25
"2250","2020-02-19",14.45
"2251","2020-02-20",15.03
"2252","2020-02-21",14.51
"2253","2020-02-24",13.48
"2254","2020-02-25",12.58
"2255","2020-02-26",12.15
"2256","2020-02-27",11.41
"2257","2020-02-28",11.43
"2258","2020-03-02",11.22
"2259","2020-03-03",11
"2260","2020-03-04",11.16
"2261","2020-03-05",10.88
"2262","2020-03-06",10.16
"2263","2020-03-09",9.17
"2264","2020-03-10",10.34
"2265","2020-03-11",9.69
"2266","2020-03-12",8.24
"2267","2020-03-13",8.44
"2268","2020-03-16",7.03
"2269","2020-03-17",7.4
"2270","2020-03-18",7.51
"2271","2020-03-19",8.51
"2272","2020-03-20",7.8
"2273","2020-03-23",8.3
"2274","2020-03-24",8.95
"2275","2020-03-25",9.17
"2276","2020-03-26",9.71
"2277","2020-03-27",9.26
"2278","2020-03-30",9.38
"2279","2020-03-31",11.05
"2280","2020-04-01",10.96
"2281","2020-04-02",10.96
"2282","2020-04-03",10.93
"2283","2020-04-06",11.67
"2284","2020-04-07",11.65
"2285","2020-04-08",11.81
"2286","2020-04-09",11.19
"2287","2020-04-13",11.69
"2288","2020-04-14",11.73
"2289","2020-04-15",11.45
"2290","2020-04-16",11.07
"2291","2020-04-17",11.14
"2292","2020-04-20",10.94
"2293","2020-04-21",10.64
"2294","2020-04-22",11.13
"2295","2020-04-23",11.54
"2296","2020-04-24",11.51
"2297","2020-04-27",11.57
"2298","2020-04-28",11.19
"2299","2020-04-29",12.15
"2300","2020-04-30",11.57
"2301","2020-05-01",10.74
"2302","2020-05-04",10.6
"2303","2020-05-05",11.11
"2304","2020-05-06",11.54
"2305","2020-05-07",11.83
"2306","2020-05-08",11.44
"2307","2020-05-11",11.08
"2308","2020-05-12",10.79
"2309","2020-05-13",10.22
"2310","2020-05-14",10.18
"2311","2020-05-15",9.92
"2312","2020-05-18",10.34
"2313","2020-05-19",10.37
"2314","2020-05-20",10.72
"2315","2020-05-21",10.41
"2316","2020-05-22",10.73
"2317","2020-05-26",11.05
"2318","2020-05-27",11.41
"2319","2020-05-28",10.86
"2320","2020-05-29",11.06
"2321","2020-06-01",11.09
"2322","2020-06-02",11.19
"2323","2020-06-03",11.84
"2324","2020-06-04",11.57
"2325","2020-06-05",12.68
"2326","2020-06-08",12.44
"2327","2020-06-09",12.56
"2328","2020-06-10",12.29
"2329","2020-06-11",11.41
"2330","2020-06-12",11.14
"2331","2020-06-15",11.3
"2332","2020-06-16",11.44
"2333","2020-06-17",11.23
"2334","2020-06-18",11.01
"2335","2020-06-19",10.9
"2336","2020-06-22",10.71
"2337","2020-06-23",11.01
"2338","2020-06-24",10.55
"2339","2020-06-25",10.35
"2340","2020-06-26",9.97
"2341","2020-06-29",10.08
"2342","2020-06-30",10.3
"2343","2020-07-01",10.3
"2344","2020-07-02",10.22
"2345","2020-07-06",10.34
"2346","2020-07-07",10.07
"2347","2020-07-08",10.09
"2348","2020-07-09",10.29
"2349","2020-07-10",10.27
"2350","2020-07-13",10.07
"2351","2020-07-14",10.51
"2352","2020-07-15",10.69
"2353","2020-07-16",10.54
"2354","2020-07-17",10.56
"2355","2020-07-20",10.69
"2356","2020-07-21",10.69
"2357","2020-07-22",10.65
"2358","2020-07-23",10.65
"2359","2020-07-24",10.42
"2360","2020-07-27",10.61
"2361","2020-07-28",10.56
"2362","2020-07-29",10.93
"2363","2020-07-30",11.35
"2364","2020-07-31",11.38
"2365","2020-08-03",11.91
"2366","2020-08-04",11.77
"2367","2020-08-05",11.88
"2368","2020-08-06",12.16
"2369","2020-08-07",12.08
"2370","2020-08-10",12.2
"2371","2020-08-11",12.01
"2372","2020-08-12",12.11
"2373","2020-08-13",12.06
"2374","2020-08-14",12.17
"2375","2020-08-17",12.34
"2376","2020-08-18",12.1
"2377","2020-08-19",12.08
"2378","2020-08-20",11.75
"2379","2020-08-21",11.72
"2380","2020-08-24",11.8
"2381","2020-08-25",12.28
"2382","2020-08-26",12.13
"2383","2020-08-27",11.96
"2384","2020-08-28",12.24
"2385","2020-08-31",12
"2386","2020-09-01",13.21
"2387","2020-09-02",13.07
"2388","2020-09-03",13.02
"2389","2020-09-04",13.01
"2390","2020-09-08",12.91
"2391","2020-09-09",13.22
"2392","2020-09-10",12.87
"2393","2020-09-11",12.76
"2394","2020-09-14",13.15
"2395","2020-09-15",13.11
"2396","2020-09-16",13.34
"2397","2020-09-17",13.13
"2398","2020-09-18",13.04
"2399","2020-09-21",13.02
"2400","2020-09-22",13.38
"2401","2020-09-23",13.36
"2402","2020-09-24",13.1
"2403","2020-09-25",13.41
"2404","2020-09-28",13.79
"2405","2020-09-29",13.78
"2406","2020-09-30",13.7
"2407","2020-10-01",13.8
"2408","2020-10-02",13.55
"2409","2020-10-05",13.8
"2410","2020-10-06",13.76
"2411","2020-10-07",14.54
"2412","2020-10-08",14.23
"2413","2020-10-09",14.27
"2414","2020-10-12",14.25
"2415","2020-10-13",14.29
"2416","2020-10-14",14.13
"2417","2020-10-15",13.97
"2418","2020-10-16",13.97
"2419","2020-10-19",13.93
"2420","2020-10-20",13.97
"2421","2020-10-21",13.82
"2422","2020-10-22",13.89
"2423","2020-10-23",13.9
"2424","2020-10-26",13.31
"2425","2020-10-27",13.46
"2426","2020-10-28",13.03
"2427","2020-10-29",13.48
"2428","2020-10-30",13.69
"2429","2020-11-02",13.88
"2430","2020-11-03",14.13
"2431","2020-11-04",14.24
"2432","2020-11-05",14.36
"2433","2020-11-06",14.5
"2434","2020-11-09",14.11
"2435","2020-11-10",13.76
"2436","2020-11-11",14.04
"2437","2020-11-12",13.76
"2438","2020-11-13",13.79
"2439","2020-11-16",13.97
"2440","2020-11-17",13.71
"2441","2020-11-18",13.73
"2442","2020-11-19",13.81
"2443","2020-11-20",13.83
"2444","2020-11-23",14.19
"2445","2020-11-24",14.22
"2446","2020-11-25",14.14
"2447","2020-11-27",14.25
