"","date","PLD"
"1860","2014-05-22",40.5
"1861","2014-05-23",41.02
"1862","2014-05-27",41.459999
"1863","2014-05-28",41.040001
"1864","2014-05-29",41.34
"1865","2014-05-30",41.509998
"1866","2014-06-02",41.509998
"1867","2014-06-03",41.049999
"1868","2014-06-04",41.380001
"1869","2014-06-05",42.529999
"1870","2014-06-06",42.189999
"1871","2014-06-09",41.43
"1872","2014-06-10",41.139999
"1873","2014-06-11",41.189999
"1874","2014-06-12",40.959999
"1875","2014-06-13",40.91
"1876","2014-06-16",40.91
"1877","2014-06-17",41.029999
"1878","2014-06-18",41.380001
"1879","2014-06-19",41.68
"1880","2014-06-20",41.279999
"1881","2014-06-23",41.209999
"1882","2014-06-24",41.369999
"1883","2014-06-25",41.560001
"1884","2014-06-26",41.099998
"1885","2014-06-27",41.18
"1886","2014-06-30",41.09
"1887","2014-07-01",41.130001
"1888","2014-07-02",41.169998
"1889","2014-07-03",40.900002
"1890","2014-07-07",41.130001
"1891","2014-07-08",41.119999
"1892","2014-07-09",41.049999
"1893","2014-07-10",41.23
"1894","2014-07-11",41.290001
"1895","2014-07-14",41.59
"1896","2014-07-15",41.459999
"1897","2014-07-16",41.709999
"1898","2014-07-17",41.450001
"1899","2014-07-18",41.709999
"1900","2014-07-21",41.549999
"1901","2014-07-22",41.98
"1902","2014-07-23",42.02
"1903","2014-07-24",41.869999
"1904","2014-07-25",41.630001
"1905","2014-07-28",42.16
"1906","2014-07-29",41.759998
"1907","2014-07-30",41.43
"1908","2014-07-31",40.810001
"1909","2014-08-01",40.549999
"1910","2014-08-04",40.689999
"1911","2014-08-05",40.16
"1912","2014-08-06",39.950001
"1913","2014-08-07",39.869999
"1914","2014-08-08",40.209999
"1915","2014-08-11",40.34
"1916","2014-08-12",40.279999
"1917","2014-08-13",40.880001
"1918","2014-08-14",40.830002
"1919","2014-08-15",40.799999
"1920","2014-08-18",41.279999
"1921","2014-08-19",41.27
"1922","2014-08-20",41.369999
"1923","2014-08-21",41.139999
"1924","2014-08-22",40.91
"1925","2014-08-25",40.830002
"1926","2014-08-26",40.799999
"1927","2014-08-27",40.75
"1928","2014-08-28",40.740002
"1929","2014-08-29",40.939999
"1930","2014-09-02",40.91
"1931","2014-09-03",40.720001
"1932","2014-09-04",40.59
"1933","2014-09-05",41.259998
"1934","2014-09-08",41.450001
"1935","2014-09-09",41.349998
"1936","2014-09-10",40.650002
"1937","2014-09-11",40.41
"1938","2014-09-12",39.049999
"1939","2014-09-15",38.830002
"1940","2014-09-16",38.990002
"1941","2014-09-17",38.779999
"1942","2014-09-18",38.310001
"1943","2014-09-19",38.650002
"1944","2014-09-22",38.18
"1945","2014-09-23",37.959999
"1946","2014-09-24",38.029999
"1947","2014-09-25",37.450001
"1948","2014-09-26",38.040001
"1949","2014-09-29",38.18
"1950","2014-09-30",37.700001
"1951","2014-10-01",37.560001
"1952","2014-10-02",37.549999
"1953","2014-10-03",37.630001
"1954","2014-10-06",37.73
"1955","2014-10-07",37.299999
"1956","2014-10-08",38.110001
"1957","2014-10-09",37.630001
"1958","2014-10-10",37.279999
"1959","2014-10-13",37.169998
"1960","2014-10-14",38.279999
"1961","2014-10-15",38.200001
"1962","2014-10-16",38.419998
"1963","2014-10-17",39.09
"1964","2014-10-20",39.580002
"1965","2014-10-21",40.209999
"1966","2014-10-22",40.009998
"1967","2014-10-23",40.450001
"1968","2014-10-24",40.73
"1969","2014-10-27",40.759998
"1970","2014-10-28",41.060001
"1971","2014-10-29",40.990002
"1972","2014-10-30",41.049999
"1973","2014-10-31",41.650002
"1974","2014-11-03",41.830002
"1975","2014-11-04",41.529999
"1976","2014-11-05",41.650002
"1977","2014-11-06",41.580002
"1978","2014-11-07",41.41
"1979","2014-11-10",41.68
"1980","2014-11-11",41.650002
"1981","2014-11-12",41
"1982","2014-11-13",41.099998
"1983","2014-11-14",40.77
"1984","2014-11-17",41.009998
"1985","2014-11-18",41.380001
"1986","2014-11-19",40.84
"1987","2014-11-20",40.950001
"1988","2014-11-21",41.240002
"1989","2014-11-24",41.490002
"1990","2014-11-25",41.599998
"1991","2014-11-26",42
"1992","2014-11-28",42.279999
"1993","2014-12-01",42.310001
"1994","2014-12-02",42.650002
"1995","2014-12-03",42.709999
"1996","2014-12-04",42.540001
"1997","2014-12-05",42.580002
"1998","2014-12-08",42.799999
"1999","2014-12-09",42.950001
"2000","2014-12-10",42.68
"2001","2014-12-11",42.889999
"2002","2014-12-12",42.240002
"2003","2014-12-15",41.290001
"2004","2014-12-16",41.369999
"2005","2014-12-17",42.380001
"2006","2014-12-18",42.639999
"2007","2014-12-19",42.5
"2008","2014-12-22",43.369999
"2009","2014-12-23",43.48
"2010","2014-12-24",43.110001
"2011","2014-12-26",43.459999
"2012","2014-12-29",43.509998
"2013","2014-12-30",43.639999
"2014","2014-12-31",43.029999
"2015","2015-01-02",43.43
"2016","2015-01-05",43.400002
"2017","2015-01-06",43.549999
"2018","2015-01-07",44.209999
"2019","2015-01-08",44.220001
"2020","2015-01-09",44.150002
"2021","2015-01-12",44.599998
"2022","2015-01-13",43.709999
"2023","2015-01-14",43.720001
"2024","2015-01-15",43.77
"2025","2015-01-16",44.150002
"2026","2015-01-20",43.84
"2027","2015-01-21",44.029999
"2028","2015-01-22",45.119999
"2029","2015-01-23",45.310001
"2030","2015-01-26",45.849998
"2031","2015-01-27",47.130001
"2032","2015-01-28",46.419998
"2033","2015-01-29",46.240002
"2034","2015-01-30",45.139999
"2035","2015-02-02",45.150002
"2036","2015-02-03",45.220001
"2037","2015-02-04",45.169998
"2038","2015-02-05",45.790001
"2039","2015-02-06",44.639999
"2040","2015-02-09",44.68
"2041","2015-02-10",44.880001
"2042","2015-02-11",44.41
"2043","2015-02-12",44.77
"2044","2015-02-13",43.810001
"2045","2015-02-17",43.709999
"2046","2015-02-18",43.959999
"2047","2015-02-19",42.849998
"2048","2015-02-20",43.02
"2049","2015-02-23",43.459999
"2050","2015-02-24",42.689999
"2051","2015-02-25",42.900002
"2052","2015-02-26",42.43
"2053","2015-02-27",42.709999
"2054","2015-03-02",42.700001
"2055","2015-03-03",42.650002
"2056","2015-03-04",42.380001
"2057","2015-03-05",42.66
"2058","2015-03-06",41.400002
"2059","2015-03-09",41.459999
"2060","2015-03-10",41.150002
"2061","2015-03-11",41.720001
"2062","2015-03-12",42.560001
"2063","2015-03-13",42.450001
"2064","2015-03-16",42.799999
"2065","2015-03-17",42.779999
"2066","2015-03-18",43.5
"2067","2015-03-19",43.68
"2068","2015-03-20",44.389999
"2069","2015-03-23",44.73
"2070","2015-03-24",44.380001
"2071","2015-03-25",43.619999
"2072","2015-03-26",43.07
"2073","2015-03-27",43.040001
"2074","2015-03-30",43.959999
"2075","2015-03-31",43.560001
"2076","2015-04-01",43.389999
"2077","2015-04-02",43.59
"2078","2015-04-06",44.369999
"2079","2015-04-07",43.349998
"2080","2015-04-08",43.5
"2081","2015-04-09",42.369999
"2082","2015-04-10",42.490002
"2083","2015-04-13",42.43
"2084","2015-04-14",42.84
"2085","2015-04-15",42.75
"2086","2015-04-16",42.970001
"2087","2015-04-17",42.880001
"2088","2015-04-20",43.049999
"2089","2015-04-21",42.759998
"2090","2015-04-22",42.360001
"2091","2015-04-23",42.560001
"2092","2015-04-24",42.560001
"2093","2015-04-27",42.450001
"2094","2015-04-28",42.23
"2095","2015-04-29",41.080002
"2096","2015-04-30",40.200001
"2097","2015-05-01",40.419998
"2098","2015-05-04",40.369999
"2099","2015-05-05",39.509998
"2100","2015-05-06",39.610001
"2101","2015-05-07",40.23
"2102","2015-05-08",40.75
"2103","2015-05-11",40.439999
"2104","2015-05-12",40.349998
"2105","2015-05-13",39.91
"2106","2015-05-14",40.27
"2107","2015-05-15",40.73
"2108","2015-05-18",40.580002
"2109","2015-05-19",40.549999
"2110","2015-05-20",40.75
"2111","2015-05-21",40.330002
"2112","2015-05-22",40.279999
"2113","2015-05-26",39.950001
"2114","2015-05-27",40.369999
"2115","2015-05-28",40.259998
"2116","2015-05-29",39.59
"2117","2015-06-01",40.119999
"2118","2015-06-02",40.169998
"2119","2015-06-03",39.950001
"2120","2015-06-04",40.060001
"2121","2015-06-05",39.98
"2122","2015-06-08",39.799999
"2123","2015-06-09",39.07
"2124","2015-06-10",39.389999
"2125","2015-06-11",39.650002
"2126","2015-06-12",39.290001
"2127","2015-06-15",39.029999
"2128","2015-06-16",39.200001
"2129","2015-06-17",39.400002
"2130","2015-06-18",39.75
"2131","2015-06-19",39.299999
"2132","2015-06-22",39.220001
"2133","2015-06-23",38.799999
"2134","2015-06-24",38.619999
"2135","2015-06-25",38.110001
"2136","2015-06-26",38.240002
"2137","2015-06-29",37.16
"2138","2015-06-30",37.099998
"2139","2015-07-01",37.799999
"2140","2015-07-02",37.93
"2141","2015-07-06",37.889999
"2142","2015-07-07",38.700001
"2143","2015-07-08",38.209999
"2144","2015-07-09",38.25
"2145","2015-07-10",38.57
"2146","2015-07-13",38.849998
"2147","2015-07-14",38.889999
"2148","2015-07-15",39
"2149","2015-07-16",39.5
"2150","2015-07-17",39.5
"2151","2015-07-20",39.650002
"2152","2015-07-21",40.310001
"2153","2015-07-22",40.139999
"2154","2015-07-23",39.919998
"2155","2015-07-24",39.860001
"2156","2015-07-27",39.950001
"2157","2015-07-28",40.360001
"2158","2015-07-29",40.639999
"2159","2015-07-30",40.200001
"2160","2015-07-31",40.610001
"2161","2015-08-03",40.639999
"2162","2015-08-04",40.450001
"2163","2015-08-05",40.48
"2164","2015-08-06",40.689999
"2165","2015-08-07",40.759998
"2166","2015-08-10",40.73
"2167","2015-08-11",41.139999
"2168","2015-08-12",41.18
"2169","2015-08-13",41.25
"2170","2015-08-14",41.349998
"2171","2015-08-17",41.939999
"2172","2015-08-18",42.25
"2173","2015-08-19",42.110001
"2174","2015-08-20",41.610001
"2175","2015-08-21",40.66
"2176","2015-08-24",38.080002
"2177","2015-08-25",36.450001
"2178","2015-08-26",37.529999
"2179","2015-08-27",38.720001
"2180","2015-08-28",38.889999
"2181","2015-08-31",38
"2182","2015-09-01",36.939999
"2183","2015-09-02",37.439999
"2184","2015-09-03",37.810001
"2185","2015-09-04",36.68
"2186","2015-09-08",37.27
"2187","2015-09-09",36.5
"2188","2015-09-10",36.75
"2189","2015-09-11",37.23
"2190","2015-09-14",37.200001
"2191","2015-09-15",37.740002
"2192","2015-09-16",37.709999
"2193","2015-09-17",38.189999
"2194","2015-09-18",38.150002
"2195","2015-09-21",38.66
"2196","2015-09-22",38.139999
"2197","2015-09-23",38.439999
"2198","2015-09-24",38.009998
"2199","2015-09-25",38.66
"2200","2015-09-28",38.02
"2201","2015-09-29",38.740002
"2202","2015-09-30",38.900002
"2203","2015-10-01",39.279999
"2204","2015-10-02",39.869999
"2205","2015-10-05",40.540001
"2206","2015-10-06",40.540001
"2207","2015-10-07",40.75
"2208","2015-10-08",41.23
"2209","2015-10-09",41.41
"2210","2015-10-12",41.91
"2211","2015-10-13",41.299999
"2212","2015-10-14",40.950001
"2213","2015-10-15",41.5
"2214","2015-10-16",41.68
"2215","2015-10-19",42.299999
"2216","2015-10-20",42.759998
"2217","2015-10-21",42.790001
"2218","2015-10-22",43.209999
"2219","2015-10-23",43.029999
"2220","2015-10-26",43.23
"2221","2015-10-27",43.119999
"2222","2015-10-28",43.349998
"2223","2015-10-29",43.16
"2224","2015-10-30",42.73
"2225","2015-11-02",43.68
"2226","2015-11-03",43.25
"2227","2015-11-04",43.169998
"2228","2015-11-05",43.150002
"2229","2015-11-06",41.869999
"2230","2015-11-09",40.860001
"2231","2015-11-10",41.139999
"2232","2015-11-11",41.34
"2233","2015-11-12",41.060001
"2234","2015-11-13",40.970001
"2235","2015-11-16",41.799999
"2236","2015-11-17",41.599998
"2237","2015-11-18",42.27
"2238","2015-11-19",42.290001
"2239","2015-11-20",43.099998
"2240","2015-11-23",43.220001
"2241","2015-11-24",43.34
"2242","2015-11-25",43.240002
"2243","2015-11-27",43.599998
"2244","2015-11-30",42.75
"2245","2015-12-01",43.669998
"2246","2015-12-02",42.349998
"2247","2015-12-03",41.48
"2248","2015-12-04",42.700001
"2249","2015-12-07",42.66
"2250","2015-12-08",42.439999
"2251","2015-12-09",42.130001
"2252","2015-12-10",41.990002
"2253","2015-12-11",41.41
"2254","2015-12-14",41.290001
"2255","2015-12-15",41.560001
"2256","2015-12-16",42.32
"2257","2015-12-17",42
"2258","2015-12-18",41.689999
"2259","2015-12-21",41.900002
"2260","2015-12-22",42.07
"2261","2015-12-23",42.389999
"2262","2015-12-24",42.459999
"2263","2015-12-28",42.91
"2264","2015-12-29",43.57
"2265","2015-12-30",43.240002
"2266","2015-12-31",42.919998
"2267","2016-01-04",41.900002
"2268","2016-01-05",42.779999
"2269","2016-01-06",42.549999
"2270","2016-01-07",41.439999
"2271","2016-01-08",41.07
"2272","2016-01-11",41.02
"2273","2016-01-12",40.689999
"2274","2016-01-13",40.5
"2275","2016-01-14",39.650002
"2276","2016-01-15",38.810001
"2277","2016-01-19",39.040001
"2278","2016-01-20",37.41
"2279","2016-01-21",37.73
"2280","2016-01-22",38.59
"2281","2016-01-25",38.220001
"2282","2016-01-26",39.849998
"2283","2016-01-27",39.470001
"2284","2016-01-28",38.880001
"2285","2016-01-29",39.470001
"2286","2016-02-01",39.470001
"2287","2016-02-02",39.27
"2288","2016-02-03",39.52
"2289","2016-02-04",39.580002
"2290","2016-02-05",39.240002
"2291","2016-02-08",37.650002
"2292","2016-02-09",37.400002
"2293","2016-02-10",37.299999
"2294","2016-02-11",35.57
"2295","2016-02-12",36.07
"2296","2016-02-16",37.16
"2297","2016-02-17",37.459999
"2298","2016-02-18",37.669998
"2299","2016-02-19",37.330002
"2300","2016-02-22",37.709999
"2301","2016-02-23",37.91
"2302","2016-02-24",38.169998
"2303","2016-02-25",39.07
"2304","2016-02-26",38.610001
"2305","2016-02-29",38.459999
"2306","2016-03-01",40.279999
"2307","2016-03-02",40.470001
"2308","2016-03-03",41.02
"2309","2016-03-04",41.490002
"2310","2016-03-07",41.599998
"2311","2016-03-08",41.34
"2312","2016-03-09",41.720001
"2313","2016-03-10",41.400002
"2314","2016-03-11",42.490002
"2315","2016-03-14",42.389999
"2316","2016-03-15",42.349998
"2317","2016-03-16",42.330002
"2318","2016-03-17",42.970001
"2319","2016-03-18",42.75
"2320","2016-03-21",42.610001
"2321","2016-03-22",42.560001
"2322","2016-03-23",42.18
"2323","2016-03-24",42.32
"2324","2016-03-28",42.950001
"2325","2016-03-29",43.84
"2326","2016-03-30",43.669998
"2327","2016-03-31",44.18
"2328","2016-04-01",44.619999
"2329","2016-04-04",44.389999
"2330","2016-04-05",44.119999
"2331","2016-04-06",44.049999
"2332","2016-04-07",43.650002
"2333","2016-04-08",44.119999
"2334","2016-04-11",43.970001
"2335","2016-04-12",43.970001
"2336","2016-04-13",44.529999
"2337","2016-04-14",44.400002
"2338","2016-04-15",44.830002
"2339","2016-04-18",45.119999
"2340","2016-04-19",45.779999
"2341","2016-04-20",45.029999
"2342","2016-04-21",44.240002
"2343","2016-04-22",44.900002
"2344","2016-04-25",45.790001
"2345","2016-04-26",45.799999
"2346","2016-04-27",46
"2347","2016-04-28",45.650002
"2348","2016-04-29",45.41
"2349","2016-05-02",46.009998
"2350","2016-05-03",45.650002
"2351","2016-05-04",45.880001
"2352","2016-05-05",46.110001
"2353","2016-05-06",46.599998
"2354","2016-05-09",47.290001
"2355","2016-05-10",47.75
"2356","2016-05-11",46.959999
"2357","2016-05-12",47.450001
"2358","2016-05-13",47.439999
"2359","2016-05-16",48.09
"2360","2016-05-17",47.5
"2361","2016-05-18",46.860001
"2362","2016-05-19",46.52
"2363","2016-05-20",46.84
"2364","2016-05-23",46.540001
"2365","2016-05-24",47.259998
"2366","2016-05-25",47.09
"2367","2016-05-26",47.110001
"2368","2016-05-27",47.580002
"2369","2016-05-31",47.529999
"2370","2016-06-01",47.790001
"2371","2016-06-02",48.009998
"2372","2016-06-03",48.459999
"2373","2016-06-06",48.32
"2374","2016-06-07",49.009998
"2375","2016-06-08",49.360001
"2376","2016-06-09",49.869999
"2377","2016-06-10",49.919998
"2378","2016-06-13",49.98
"2379","2016-06-14",49.349998
"2380","2016-06-15",49.880001
"2381","2016-06-16",50.330002
"2382","2016-06-17",49.860001
"2383","2016-06-20",49.889999
"2384","2016-06-21",49.970001
"2385","2016-06-22",50.029999
"2386","2016-06-23",50.09
"2387","2016-06-24",48.139999
"2388","2016-06-27",46.919998
"2389","2016-06-28",47.959999
"2390","2016-06-29",49.110001
"2391","2016-06-30",49.040001
"2392","2016-07-01",48.740002
"2393","2016-07-05",49.540001
"2394","2016-07-06",49.369999
"2395","2016-07-07",48.75
"2396","2016-07-08",49.549999
"2397","2016-07-11",49.91
"2398","2016-07-12",50.09
"2399","2016-07-13",50.650002
"2400","2016-07-14",50.959999
"2401","2016-07-15",51.330002
"2402","2016-07-18",51.619999
"2403","2016-07-19",51.709999
"2404","2016-07-20",51.599998
"2405","2016-07-21",51.779999
"2406","2016-07-22",52.57
"2407","2016-07-25",52.990002
"2408","2016-07-26",53.200001
"2409","2016-07-27",52.52
"2410","2016-07-28",53.630001
"2411","2016-07-29",54.490002
"2412","2016-08-01",54.610001
"2413","2016-08-02",54.200001
"2414","2016-08-03",54.060001
"2415","2016-08-04",54
"2416","2016-08-05",54.119999
"2417","2016-08-08",53.75
"2418","2016-08-09",54.240002
"2419","2016-08-10",54.400002
"2420","2016-08-11",54.029999
"2421","2016-08-12",54.349998
"2422","2016-08-15",54.169998
"2423","2016-08-16",53.880001
"2424","2016-08-17",53.59
"2425","2016-08-18",53.419998
"2426","2016-08-19",53.32
"2427","2016-08-22",53.599998
"2428","2016-08-23",53.82
"2429","2016-08-24",53.189999
"2430","2016-08-25",53.310001
"2431","2016-08-26",52.560001
"2432","2016-08-29",53.16
"2433","2016-08-30",53.139999
"2434","2016-08-31",53.110001
"2435","2016-09-01",53.02
"2436","2016-09-02",53.98
"2437","2016-09-06",54.130001
"2438","2016-09-07",54.560001
"2439","2016-09-08",54.040001
"2440","2016-09-09",51.490002
"2441","2016-09-12",52.48
"2442","2016-09-13",51.150002
"2443","2016-09-14",51.5
"2444","2016-09-15",51.259998
"2445","2016-09-16",51.470001
"2446","2016-09-19",52.419998
"2447","2016-09-20",52.27
"2448","2016-09-21",53.290001
"2449","2016-09-22",54.389999
"2450","2016-09-23",54.5
"2451","2016-09-26",54.34
"2452","2016-09-27",53.889999
"2453","2016-09-28",54.509998
"2454","2016-09-29",53.790001
"2455","2016-09-30",53.540001
"2456","2016-10-03",52.630001
"2457","2016-10-04",51.169998
"2458","2016-10-05",50.490002
"2459","2016-10-06",50.209999
"2460","2016-10-07",49.799999
"2461","2016-10-10",50.099998
"2462","2016-10-11",49.720001
"2463","2016-10-12",50.18
"2464","2016-10-13",51.209999
"2465","2016-10-14",50.869999
"2466","2016-10-17",51.200001
"2467","2016-10-18",52.07
"2468","2016-10-19",52.310001
"2469","2016-10-20",52.709999
"2470","2016-10-21",52.400002
"2471","2016-10-24",52.810001
"2472","2016-10-25",52.639999
"2473","2016-10-26",52.080002
"2474","2016-10-27",51
"2475","2016-10-28",51.07
"2476","2016-10-31",52.16
"2477","2016-11-01",50.779999
"2478","2016-11-02",49.849998
"2479","2016-11-03",49.279999
"2480","2016-11-04",49.34
"2481","2016-11-07",50.82
"2482","2016-11-08",51.049999
"2483","2016-11-09",48.580002
"2484","2016-11-10",47.009998
"2485","2016-11-11",46.380001
"2486","2016-11-14",47.82
"2487","2016-11-15",48.040001
"2488","2016-11-16",48.139999
"2489","2016-11-17",48.02
"2490","2016-11-18",48.970001
"2491","2016-11-21",48.91
"2492","2016-11-22",49.740002
"2493","2016-11-23",49.709999
"2494","2016-11-25",49.700001
"2495","2016-11-28",50.610001
"2496","2016-11-29",51.439999
"2497","2016-11-30",50.900002
"2498","2016-12-01",49.950001
"2499","2016-12-02",49.950001
"2500","2016-12-05",50.599998
"2501","2016-12-06",50.700001
"2502","2016-12-07",52.52
"2503","2016-12-08",52.48
"2504","2016-12-09",52.389999
"2505","2016-12-12",52.950001
"2506","2016-12-13",53.200001
"2507","2016-12-14",51.759998
"2508","2016-12-15",51.32
"2509","2016-12-16",52.48
"2510","2016-12-19",52.490002
"2511","2016-12-20",52.450001
"2512","2016-12-21",51.900002
"2513","2016-12-22",51.900002
"2514","2016-12-23",51.75
"2515","2016-12-27",52.040001
"2516","2016-12-28",51.549999
"2517","2016-12-29",52.27
"2518","2016-12-30",52.790001
"2519","2017-01-03",52.799999
"2520","2017-01-04",53.740002
"2521","2017-01-05",53.759998
"2522","2017-01-06",54.110001
"2523","2017-01-09",53.700001
"2524","2017-01-10",52.470001
"2525","2017-01-11",52.25
"2526","2017-01-12",52.689999
"2527","2017-01-13",52.299999
"2528","2017-01-17",52.529999
"2529","2017-01-18",52.849998
"2530","2017-01-19",52.759998
"2531","2017-01-20",52.57
"2532","2017-01-23",52.830002
"2533","2017-01-24",51.830002
"2534","2017-01-25",51.790001
"2535","2017-01-26",50.939999
"2536","2017-01-27",49.25
"2537","2017-01-30",48.740002
"2538","2017-01-31",48.849998
"2539","2017-02-01",48.439999
"2540","2017-02-02",49.060001
"2541","2017-02-03",50.209999
"2542","2017-02-06",49.389999
"2543","2017-02-07",48.73
"2544","2017-02-08",49.369999
"2545","2017-02-09",49.419998
"2546","2017-02-10",50.110001
"2547","2017-02-13",49.970001
"2548","2017-02-14",49.919998
"2549","2017-02-15",49.41
"2550","2017-02-16",50.119999
"2551","2017-02-17",50.189999
"2552","2017-02-21",50.75
"2553","2017-02-22",50.34
"2554","2017-02-23",50.560001
"2555","2017-02-24",51.080002
"2556","2017-02-27",51.610001
"2557","2017-02-28",51.049999
"2558","2017-03-01",50.990002
"2559","2017-03-02",51.049999
"2560","2017-03-03",51.139999
"2561","2017-03-06",50.59
"2562","2017-03-07",50.549999
"2563","2017-03-08",49.93
"2564","2017-03-09",49.299999
"2565","2017-03-10",49.400002
"2566","2017-03-13",49.290001
"2567","2017-03-14",49.360001
"2568","2017-03-15",50.700001
"2569","2017-03-16",50.700001
"2570","2017-03-17",50.98
"2571","2017-03-20",51.509998
"2572","2017-03-21",50.41
"2573","2017-03-22",50.310001
"2574","2017-03-23",50.860001
"2575","2017-03-24",51.029999
"2576","2017-03-27",49.869999
"2577","2017-03-28",50.299999
"2578","2017-03-29",50.639999
"2579","2017-03-30",51.18
"2580","2017-03-31",51.880001
"2581","2017-04-03",52.240002
"2582","2017-04-04",52.5
"2583","2017-04-05",52.669998
"2584","2017-04-06",53.060001
"2585","2017-04-07",53.580002
"2586","2017-04-10",54.200001
"2587","2017-04-11",54.580002
"2588","2017-04-12",54.93
"2589","2017-04-13",54.57
"2590","2017-04-17",55.259998
"2591","2017-04-18",54.560001
"2592","2017-04-19",54.299999
"2593","2017-04-20",54.529999
"2594","2017-04-21",54.349998
"2595","2017-04-24",54.34
"2596","2017-04-25",54.860001
"2597","2017-04-26",54.450001
"2598","2017-04-27",54.900002
"2599","2017-04-28",54.41
"2600","2017-05-01",54.759998
"2601","2017-05-02",54.599998
"2602","2017-05-03",53.82
"2603","2017-05-04",54.110001
"2604","2017-05-05",54.66
"2605","2017-05-08",54.799999
"2606","2017-05-09",54.200001
"2607","2017-05-10",54.630001
"2608","2017-05-11",54.619999
"2609","2017-05-12",54.349998
"2610","2017-05-15",55
"2611","2017-05-16",54.830002
"2612","2017-05-17",55.330002
"2613","2017-05-18",54.77
"2614","2017-05-19",55.240002
"2615","2017-05-22",55.41
"2616","2017-05-23",55.689999
"2617","2017-05-24",55.869999
"2618","2017-05-25",55.900002
"2619","2017-05-26",55.790001
"2620","2017-05-30",55.830002
"2621","2017-05-31",55.540001
"2622","2017-06-01",55.91
"2623","2017-06-02",56.880001
"2624","2017-06-05",56.41
"2625","2017-06-06",56.48
"2626","2017-06-07",56.759998
"2627","2017-06-08",56.459999
"2628","2017-06-09",57.130001
"2629","2017-06-12",57.330002
"2630","2017-06-13",57.189999
"2631","2017-06-14",57.830002
"2632","2017-06-15",58.509998
"2633","2017-06-16",58.130001
"2634","2017-06-19",58.59
"2635","2017-06-20",57.669998
"2636","2017-06-21",58.049999
"2637","2017-06-22",57.639999
"2638","2017-06-23",58.52
"2639","2017-06-26",59.060001
"2640","2017-06-27",58.720001
"2641","2017-06-28",59.189999
"2642","2017-06-29",58.689999
"2643","2017-06-30",58.639999
"2644","2017-07-03",59.189999
"2645","2017-07-05",58.529999
"2646","2017-07-06",57.279999
"2647","2017-07-07",57.75
"2648","2017-07-10",57.279999
"2649","2017-07-11",56.939999
"2650","2017-07-12",57.790001
"2651","2017-07-13",57.549999
"2652","2017-07-14",58.080002
"2653","2017-07-17",58.52
"2654","2017-07-18",60.119999
"2655","2017-07-19",60.119999
"2656","2017-07-20",59.169998
"2657","2017-07-21",58.990002
"2658","2017-07-24",60.299999
"2659","2017-07-25",60.27
"2660","2017-07-26",61.139999
"2661","2017-07-27",61.16
"2662","2017-07-28",61.549999
"2663","2017-07-31",60.810001
"2664","2017-08-01",61.34
"2665","2017-08-02",61.200001
"2666","2017-08-03",61.119999
"2667","2017-08-04",61.360001
"2668","2017-08-07",60.650002
"2669","2017-08-08",60.779999
"2670","2017-08-09",60.740002
"2671","2017-08-10",59.939999
"2672","2017-08-11",59.709999
"2673","2017-08-14",61.330002
"2674","2017-08-15",61.889999
"2675","2017-08-16",62.25
"2676","2017-08-17",61.299999
"2677","2017-08-18",61.23
"2678","2017-08-21",62.09
"2679","2017-08-22",61.700001
"2680","2017-08-23",62.810001
"2681","2017-08-24",62.27
"2682","2017-08-25",62.580002
"2683","2017-08-28",62.43
"2684","2017-08-29",62.18
"2685","2017-08-30",62.459999
"2686","2017-08-31",63.360001
"2687","2017-09-01",63.779999
"2688","2017-09-05",63.509998
"2689","2017-09-06",63.139999
"2690","2017-09-07",63.709999
"2691","2017-09-08",63.970001
"2692","2017-09-11",65.129997
"2693","2017-09-12",64.660004
"2694","2017-09-13",64.010002
"2695","2017-09-14",65.290001
"2696","2017-09-15",65.199997
"2697","2017-09-18",65.029999
"2698","2017-09-19",64.75
"2699","2017-09-20",64.620003
"2700","2017-09-21",64.360001
"2701","2017-09-22",63.68
"2702","2017-09-25",64.019997
"2703","2017-09-26",63.66
"2704","2017-09-27",62.91
"2705","2017-09-28",63.549999
"2706","2017-09-29",63.459999
"2707","2017-10-02",63.59
"2708","2017-10-03",63.689999
"2709","2017-10-04",64.080002
"2710","2017-10-05",64.57
"2711","2017-10-06",64.519997
"2712","2017-10-09",64.830002
"2713","2017-10-10",64.720001
"2714","2017-10-11",64.5
"2715","2017-10-12",65.080002
"2716","2017-10-13",65.209999
"2717","2017-10-16",65
"2718","2017-10-17",64.309998
"2719","2017-10-18",65.309998
"2720","2017-10-19",64.550003
"2721","2017-10-20",64.440002
"2722","2017-10-23",64.459999
"2723","2017-10-24",64.040001
"2724","2017-10-25",64.029999
"2725","2017-10-26",64.269997
"2726","2017-10-27",64.690002
"2727","2017-10-30",64.080002
"2728","2017-10-31",64.580002
"2729","2017-11-01",65
"2730","2017-11-02",65.940002
"2731","2017-11-03",66.269997
"2732","2017-11-06",66.540001
"2733","2017-11-07",66.529999
"2734","2017-11-08",66.720001
"2735","2017-11-09",66.480003
"2736","2017-11-10",66.220001
"2737","2017-11-13",67.07
"2738","2017-11-14",67.190002
"2739","2017-11-15",65.589996
"2740","2017-11-16",67.050003
"2741","2017-11-17",66.300003
"2742","2017-11-20",66.440002
"2743","2017-11-21",67.400002
"2744","2017-11-22",66.889999
"2745","2017-11-24",67.059998
"2746","2017-11-27",66.870003
"2747","2017-11-28",66.690002
"2748","2017-11-29",66.129997
