"","date","THC"
"981","2010-11-22",17.200001
"982","2010-11-23",17
"983","2010-11-24",16.879999
"984","2010-11-26",16.84
"985","2010-11-29",16.559999
"986","2010-11-30",16.32
"987","2010-12-01",16.4
"988","2010-12-02",17
"989","2010-12-03",17.16
"990","2010-12-06",16.959999
"991","2010-12-07",16.879999
"992","2010-12-08",17.040001
"993","2010-12-09",17.16
"994","2010-12-10",26.6
"995","2010-12-13",25.959999
"996","2010-12-14",25.92
"997","2010-12-15",26.559999
"998","2010-12-16",26.52
"999","2010-12-17",26.959999
"1000","2010-12-20",27.040001
"1001","2010-12-21",27.32
"1002","2010-12-22",27.200001
"1003","2010-12-23",26.84
"1004","2010-12-27",26.76
"1005","2010-12-28",26.76
"1006","2010-12-29",26.639999
"1007","2010-12-30",26.879999
"1008","2010-12-31",26.76
"1009","2011-01-03",27.200001
"1010","2011-01-04",27.360001
"1011","2011-01-05",27.440001
"1012","2011-01-06",27.48
"1013","2011-01-07",27.559999
"1014","2011-01-10",27.360001
"1015","2011-01-11",27.52
"1016","2011-01-12",28.040001
"1017","2011-01-13",28
"1018","2011-01-14",28.24
"1019","2011-01-18",28.16
"1020","2011-01-19",27.4
"1021","2011-01-20",27
"1022","2011-01-21",26.799999
"1023","2011-01-24",27.280001
"1024","2011-01-25",27.200001
"1025","2011-01-26",27
"1026","2011-01-27",26.959999
"1027","2011-01-28",26.68
"1028","2011-01-31",26.6
"1029","2011-02-01",26.6
"1030","2011-02-02",26.719999
"1031","2011-02-03",26.639999
"1032","2011-02-04",26.68
"1033","2011-02-07",26.879999
"1034","2011-02-08",27.120001
"1035","2011-02-09",27.48
"1036","2011-02-10",27.84
"1037","2011-02-11",28
"1038","2011-02-14",27.92
"1039","2011-02-15",27.639999
"1040","2011-02-16",28.120001
"1041","2011-02-17",28.16
"1042","2011-02-18",28.040001
"1043","2011-02-22",27.719999
"1044","2011-02-23",27.6
"1045","2011-02-24",27.879999
"1046","2011-02-25",28.280001
"1047","2011-02-28",28.719999
"1048","2011-03-01",28.120001
"1049","2011-03-02",28.360001
"1050","2011-03-03",28.719999
"1051","2011-03-04",28.719999
"1052","2011-03-07",28.120001
"1053","2011-03-08",28.52
"1054","2011-03-09",29.120001
"1055","2011-03-10",28.959999
"1056","2011-03-11",28.360001
"1057","2011-03-14",28.32
"1058","2011-03-15",28
"1059","2011-03-16",27.559999
"1060","2011-03-17",28.08
"1061","2011-03-18",28.040001
"1062","2011-03-21",28.4
"1063","2011-03-22",28.120001
"1064","2011-03-23",28.16
"1065","2011-03-24",28.4
"1066","2011-03-25",28.879999
"1067","2011-03-28",29.08
"1068","2011-03-29",29.16
"1069","2011-03-30",30.040001
"1070","2011-03-31",29.799999
"1071","2011-04-01",30.52
"1072","2011-04-04",30.48
"1073","2011-04-05",30.32
"1074","2011-04-06",30.16
"1075","2011-04-07",30
"1076","2011-04-08",30.200001
"1077","2011-04-11",25.76
"1078","2011-04-12",26.24
"1079","2011-04-13",26.16
"1080","2011-04-14",26.4
"1081","2011-04-15",26.639999
"1082","2011-04-18",25.959999
"1083","2011-04-19",26.559999
"1084","2011-04-20",26.84
"1085","2011-04-21",27.08
"1086","2011-04-25",27.52
"1087","2011-04-26",27.6
"1088","2011-04-27",27.76
"1089","2011-04-28",27.719999
"1090","2011-04-29",27.719999
"1091","2011-05-02",26.76
"1092","2011-05-03",26.32
"1093","2011-05-04",25.08
"1094","2011-05-05",25.879999
"1095","2011-05-06",26.120001
"1096","2011-05-09",26.08
"1097","2011-05-10",26.52
"1098","2011-05-11",25.959999
"1099","2011-05-12",25.84
"1100","2011-05-13",25.360001
"1101","2011-05-16",25.280001
"1102","2011-05-17",25.200001
"1103","2011-05-18",25.68
"1104","2011-05-19",25.68
"1105","2011-05-20",25.120001
"1106","2011-05-23",25.120001
"1107","2011-05-24",25.08
"1108","2011-05-25",25.280001
"1109","2011-05-26",25.6
"1110","2011-05-27",25.6
"1111","2011-05-31",25.52
"1112","2011-06-01",25.200001
"1113","2011-06-02",25.4
"1114","2011-06-03",25
"1115","2011-06-06",24.639999
"1116","2011-06-07",24.6
"1117","2011-06-08",24.200001
"1118","2011-06-09",24.48
"1119","2011-06-10",23.639999
"1120","2011-06-13",23.879999
"1121","2011-06-14",24.52
"1122","2011-06-15",24.16
"1123","2011-06-16",24.92
"1124","2011-06-17",25.639999
"1125","2011-06-20",25.76
"1126","2011-06-21",25.639999
"1127","2011-06-22",25.120001
"1128","2011-06-23",25.16
"1129","2011-06-24",23.959999
"1130","2011-06-27",24.200001
"1131","2011-06-28",24.76
"1132","2011-06-29",24.76
"1133","2011-06-30",24.959999
"1134","2011-07-01",26.040001
"1135","2011-07-05",25.92
"1136","2011-07-06",25.92
"1137","2011-07-07",25.84
"1138","2011-07-08",25.200001
"1139","2011-07-11",24.280001
"1140","2011-07-12",24.08
"1141","2011-07-13",24.360001
"1142","2011-07-14",24
"1143","2011-07-15",24.08
"1144","2011-07-18",24.040001
"1145","2011-07-19",24.52
"1146","2011-07-20",24.360001
"1147","2011-07-21",25.200001
"1148","2011-07-22",25.040001
"1149","2011-07-25",24.08
"1150","2011-07-26",23.4
"1151","2011-07-27",22.76
"1152","2011-07-28",22.799999
"1153","2011-07-29",22.24
"1154","2011-08-01",21.76
"1155","2011-08-02",20.4
"1156","2011-08-03",20.76
"1157","2011-08-04",19.68
"1158","2011-08-05",19.799999
"1159","2011-08-08",18.52
"1160","2011-08-09",19.120001
"1161","2011-08-10",18.040001
"1162","2011-08-11",19.719999
"1163","2011-08-12",19.799999
"1164","2011-08-15",20.280001
"1165","2011-08-16",20.360001
"1166","2011-08-17",20.440001
"1167","2011-08-18",18.959999
"1168","2011-08-19",18.6
"1169","2011-08-22",18.48
"1170","2011-08-23",19.24
"1171","2011-08-24",20.52
"1172","2011-08-25",20.360001
"1173","2011-08-26",20.52
"1174","2011-08-29",21.52
"1175","2011-08-30",21.440001
"1176","2011-08-31",21.120001
"1177","2011-09-01",20.879999
"1178","2011-09-02",20.120001
"1179","2011-09-06",20.24
"1180","2011-09-07",21.68
"1181","2011-09-08",20.799999
"1182","2011-09-09",20.08
"1183","2011-09-12",18.08
"1184","2011-09-13",18.48
"1185","2011-09-14",17.959999
"1186","2011-09-15",19.08
"1187","2011-09-16",19.16
"1188","2011-09-19",18.440001
"1189","2011-09-20",17.84
"1190","2011-09-21",17.08
"1191","2011-09-22",16.6
"1192","2011-09-23",16.76
"1193","2011-09-26",17.120001
"1194","2011-09-27",17.16
"1195","2011-09-28",16.120001
"1196","2011-09-29",17
"1197","2011-09-30",16.440001
"1198","2011-10-03",14.36
"1199","2011-10-04",15.2
"1200","2011-10-05",16
"1201","2011-10-06",17.200001
"1202","2011-10-07",17.4
"1203","2011-10-10",17.639999
"1204","2011-10-11",17.959999
"1205","2011-10-12",18.280001
"1206","2011-10-13",17.68
"1207","2011-10-14",18.24
"1208","2011-10-17",17.4
"1209","2011-10-18",17.879999
"1210","2011-10-19",17.639999
"1211","2011-10-20",18.68
"1212","2011-10-21",19.48
"1213","2011-10-24",20.08
"1214","2011-10-25",20.360001
"1215","2011-10-26",20.719999
"1216","2011-10-27",20.52
"1217","2011-10-28",20.280001
"1218","2011-10-31",18.92
"1219","2011-11-01",19.08
"1220","2011-11-02",19.84
"1221","2011-11-03",20.08
"1222","2011-11-04",19.440001
"1223","2011-11-07",19.84
"1224","2011-11-08",20.639999
"1225","2011-11-09",20.08
"1226","2011-11-10",20.24
"1227","2011-11-11",20.76
"1228","2011-11-14",20.52
"1229","2011-11-15",20.280001
"1230","2011-11-16",19.32
"1231","2011-11-17",18.16
"1232","2011-11-18",18
"1233","2011-11-21",17.24
"1234","2011-11-22",17.120001
"1235","2011-11-23",16.48
"1236","2011-11-25",16.68
"1237","2011-11-28",17.440001
"1238","2011-11-29",17.440001
"1239","2011-11-30",18.6
"1240","2011-12-01",18.719999
"1241","2011-12-02",16.719999
"1242","2011-12-05",18.799999
"1243","2011-12-06",18.719999
"1244","2011-12-07",18.200001
"1245","2011-12-08",17.76
"1246","2011-12-09",17.799999
"1247","2011-12-12",17.92
"1248","2011-12-13",17.32
"1249","2011-12-14",17.6
"1250","2011-12-15",17.879999
"1251","2011-12-16",17.68
"1252","2011-12-19",17.68
"1253","2011-12-20",18.68
"1254","2011-12-21",19.52
"1255","2011-12-22",19.68
"1256","2011-12-23",19.92
"1257","2011-12-27",20.08
"1258","2011-12-28",19.719999
"1259","2011-12-29",19.959999
"1260","2011-12-30",20.52
"1261","2012-01-03",19.84
"1262","2012-01-04",18.76
"1263","2012-01-05",19.040001
"1264","2012-01-06",19.959999
"1265","2012-01-09",20.4
"1266","2012-01-10",20.6
"1267","2012-01-11",20.92
"1268","2012-01-12",20.52
"1269","2012-01-13",20.280001
"1270","2012-01-17",19.719999
"1271","2012-01-18",20.08
"1272","2012-01-19",20.639999
"1273","2012-01-20",20.4
"1274","2012-01-23",20.360001
"1275","2012-01-24",21.32
"1276","2012-01-25",22
"1277","2012-01-26",21.639999
"1278","2012-01-27",21.92
"1279","2012-01-30",21.32
"1280","2012-01-31",21.16
"1281","2012-02-01",21.879999
"1282","2012-02-02",21.719999
"1283","2012-02-03",23.879999
"1284","2012-02-06",23.76
"1285","2012-02-07",23.4
"1286","2012-02-08",23.440001
"1287","2012-02-09",22.32
"1288","2012-02-10",22.879999
"1289","2012-02-13",23.08
"1290","2012-02-14",22.68
"1291","2012-02-15",22.799999
"1292","2012-02-16",22.719999
"1293","2012-02-17",22.639999
"1294","2012-02-21",22.4
"1295","2012-02-22",22.200001
"1296","2012-02-23",22.48
"1297","2012-02-24",23.120001
"1298","2012-02-27",22.6
"1299","2012-02-28",22.84
"1300","2012-02-29",22.6
"1301","2012-03-01",22.92
"1302","2012-03-02",22.639999
"1303","2012-03-05",22.08
"1304","2012-03-06",21.6
"1305","2012-03-07",21.799999
"1306","2012-03-08",22.120001
"1307","2012-03-09",21.879999
"1308","2012-03-12",21.48
"1309","2012-03-13",21.879999
"1310","2012-03-14",21.719999
"1311","2012-03-15",22.719999
"1312","2012-03-16",22.32
"1313","2012-03-19",22.120001
"1314","2012-03-20",21.639999
"1315","2012-03-21",21.719999
"1316","2012-03-22",21.360001
"1317","2012-03-23",21
"1318","2012-03-26",22.16
"1319","2012-03-27",21.639999
"1320","2012-03-28",20.76
"1321","2012-03-29",20.639999
"1322","2012-03-30",21.24
"1323","2012-04-02",21.48
"1324","2012-04-03",21.92
"1325","2012-04-04",21.4
"1326","2012-04-05",21.040001
"1327","2012-04-09",20.440001
"1328","2012-04-10",20.08
"1329","2012-04-11",20.32
"1330","2012-04-12",21.4
"1331","2012-04-13",21.200001
"1332","2012-04-16",21.120001
"1333","2012-04-17",21.52
"1334","2012-04-18",21.52
"1335","2012-04-19",21.76
"1336","2012-04-20",21.639999
"1337","2012-04-23",21.280001
"1338","2012-04-24",21.360001
"1339","2012-04-25",21.92
"1340","2012-04-26",20.639999
"1341","2012-04-27",20.84
"1342","2012-04-30",20.76
"1343","2012-05-01",21.360001
"1344","2012-05-02",21.120001
"1345","2012-05-03",20.4
"1346","2012-05-04",20.120001
"1347","2012-05-07",20.16
"1348","2012-05-08",20.4
"1349","2012-05-09",20.559999
"1350","2012-05-10",20.6
"1351","2012-05-11",20.280001
"1352","2012-05-14",20
"1353","2012-05-15",19.68
"1354","2012-05-16",19.6
"1355","2012-05-17",18.799999
"1356","2012-05-18",18.32
"1357","2012-05-21",18.639999
"1358","2012-05-22",18.719999
"1359","2012-05-23",18.52
"1360","2012-05-24",19
"1361","2012-05-25",19
"1362","2012-05-29",19.4
"1363","2012-05-30",19
"1364","2012-05-31",18.84
"1365","2012-06-01",17.959999
"1366","2012-06-04",17.559999
"1367","2012-06-05",17.799999
"1368","2012-06-06",18.84
"1369","2012-06-07",18.32
"1370","2012-06-08",18.719999
"1371","2012-06-11",18.719999
"1372","2012-06-12",18.92
"1373","2012-06-13",18.440001
"1374","2012-06-14",18.68
"1375","2012-06-15",18.440001
"1376","2012-06-18",19.32
"1377","2012-06-19",19.799999
"1378","2012-06-20",20.200001
"1379","2012-06-21",19.200001
"1380","2012-06-22",19.559999
"1381","2012-06-25",18.4
"1382","2012-06-26",19.68
"1383","2012-06-27",19.92
"1384","2012-06-28",21
"1385","2012-06-29",20.959999
"1386","2012-07-02",20.68
"1387","2012-07-03",20.360001
"1388","2012-07-05",20.52
"1389","2012-07-06",20.32
"1390","2012-07-09",20.440001
"1391","2012-07-10",19.52
"1392","2012-07-11",19.879999
"1393","2012-07-12",19.440001
"1394","2012-07-13",20.559999
"1395","2012-07-16",20.16
"1396","2012-07-17",19.559999
"1397","2012-07-18",19.24
"1398","2012-07-19",19.120001
"1399","2012-07-20",18.6
"1400","2012-07-23",17.879999
"1401","2012-07-24",17.799999
"1402","2012-07-25",17.559999
"1403","2012-07-26",17.6
"1404","2012-07-27",19.280001
"1405","2012-07-30",18.6
"1406","2012-07-31",18.48
"1407","2012-08-01",18.52
"1408","2012-08-02",18.6
"1409","2012-08-03",18.76
"1410","2012-08-06",18.639999
"1411","2012-08-07",20.32
"1412","2012-08-08",20.84
"1413","2012-08-09",21
"1414","2012-08-10",20.879999
"1415","2012-08-13",21.200001
"1416","2012-08-14",21
"1417","2012-08-15",20.879999
"1418","2012-08-16",21.16
"1419","2012-08-17",21.08
"1420","2012-08-20",20.639999
"1421","2012-08-21",20.559999
"1422","2012-08-22",20.48
"1423","2012-08-23",20.24
"1424","2012-08-24",20.68
"1425","2012-08-27",20.959999
"1426","2012-08-28",20.959999
"1427","2012-08-29",21.08
"1428","2012-08-30",21.120001
"1429","2012-08-31",20.76
"1430","2012-09-04",21.24
"1431","2012-09-05",21.08
"1432","2012-09-06",21.639999
"1433","2012-09-07",21.639999
"1434","2012-09-10",21.440001
"1435","2012-09-11",21.68
"1436","2012-09-12",21.84
"1437","2012-09-13",21.48
"1438","2012-09-14",23.040001
"1439","2012-09-17",23.639999
"1440","2012-09-18",24.360001
"1441","2012-09-19",24.76
"1442","2012-09-20",24.84
"1443","2012-09-21",24.719999
"1444","2012-09-24",25.24
"1445","2012-09-25",24.4
"1446","2012-09-26",25.08
"1447","2012-09-27",25.360001
"1448","2012-09-28",25.08
"1449","2012-10-01",25.92
"1450","2012-10-02",25.84
"1451","2012-10-03",25.6
"1452","2012-10-04",25.120001
"1453","2012-10-05",24.76
"1454","2012-10-08",24.52
"1455","2012-10-09",23.84
"1456","2012-10-10",23.879999
"1457","2012-10-11",24.09
"1458","2012-10-12",23.67
"1459","2012-10-15",24.18
"1460","2012-10-16",24.120001
"1461","2012-10-17",24.299999
"1462","2012-10-18",24.120001
"1463","2012-10-19",23.51
"1464","2012-10-22",23.809999
"1465","2012-10-23",23.290001
"1466","2012-10-24",23.379999
"1467","2012-10-25",23.75
"1468","2012-10-26",23.33
"1469","2012-10-31",23.6
"1470","2012-11-01",25.4
"1471","2012-11-02",25.030001
"1472","2012-11-05",25.92
"1473","2012-11-06",24.950001
"1474","2012-11-07",27.34
"1475","2012-11-08",26.299999
"1476","2012-11-09",26.209999
"1477","2012-11-12",26.57
"1478","2012-11-13",26.139999
"1479","2012-11-14",25.18
"1480","2012-11-15",25.15
"1481","2012-11-16",26.389999
"1482","2012-11-19",27.49
"1483","2012-11-20",27.799999
"1484","2012-11-21",28
"1485","2012-11-23",28.290001
"1486","2012-11-26",28.08
"1487","2012-11-27",27.690001
"1488","2012-11-28",28.379999
"1489","2012-11-29",28.950001
"1490","2012-11-30",28.959999
"1491","2012-12-03",29
"1492","2012-12-04",28.93
"1493","2012-12-05",28.969999
"1494","2012-12-06",29.09
"1495","2012-12-07",28.85
"1496","2012-12-10",29.610001
"1497","2012-12-11",30.09
"1498","2012-12-12",30.15
"1499","2012-12-13",30.200001
"1500","2012-12-14",30.629999
"1501","2012-12-17",31.18
"1502","2012-12-18",32.470001
"1503","2012-12-19",33
"1504","2012-12-20",33.5
"1505","2012-12-21",32.43
"1506","2012-12-24",32.330002
"1507","2012-12-26",32.330002
"1508","2012-12-27",31.98
"1509","2012-12-28",31.33
"1510","2012-12-31",32.470001
"1511","2013-01-02",33.389999
"1512","2013-01-03",34.279999
"1513","2013-01-04",34.110001
"1514","2013-01-07",34.299999
"1515","2013-01-08",33.470001
"1516","2013-01-09",33.459999
"1517","2013-01-10",33.16
"1518","2013-01-11",34.299999
"1519","2013-01-14",34.68
"1520","2013-01-15",35.470001
"1521","2013-01-16",35.75
"1522","2013-01-17",37.119999
"1523","2013-01-18",38.040001
"1524","2013-01-22",38.209999
"1525","2013-01-23",37.759998
"1526","2013-01-24",38.639999
"1527","2013-01-25",39.049999
"1528","2013-01-28",38.689999
"1529","2013-01-29",37.759998
"1530","2013-01-30",38.59
"1531","2013-01-31",38.830002
"1532","2013-02-01",39.330002
"1533","2013-02-04",38.860001
"1534","2013-02-05",38.84
"1535","2013-02-06",39.25
"1536","2013-02-07",39.16
"1537","2013-02-08",39.849998
"1538","2013-02-11",39.560001
"1539","2013-02-12",38.990002
"1540","2013-02-13",39.389999
"1541","2013-02-14",40.110001
"1542","2013-02-15",40.099998
"1543","2013-02-19",40.700001
"1544","2013-02-20",39.25
"1545","2013-02-21",38.990002
"1546","2013-02-22",39.310001
"1547","2013-02-25",37.630001
"1548","2013-02-26",37.869999
"1549","2013-02-27",38.950001
"1550","2013-02-28",39.310001
"1551","2013-03-01",39.48
"1552","2013-03-04",39.150002
"1553","2013-03-05",40.240002
"1554","2013-03-06",40.380001
"1555","2013-03-07",41.759998
"1556","2013-03-08",43.200001
"1557","2013-03-11",43.200001
"1558","2013-03-12",43.650002
"1559","2013-03-13",44.16
"1560","2013-03-14",44.959999
"1561","2013-03-15",44.220001
"1562","2013-03-18",44.209999
"1563","2013-03-19",43.990002
"1564","2013-03-20",44.889999
"1565","2013-03-21",45.110001
"1566","2013-03-22",45.380001
"1567","2013-03-25",46.66
"1568","2013-03-26",47.57
"1569","2013-03-27",47.540001
"1570","2013-03-28",47.580002
"1571","2013-04-01",48
"1572","2013-04-02",47.810001
"1573","2013-04-03",44.09
"1574","2013-04-04",43.73
"1575","2013-04-05",43.82
"1576","2013-04-08",44.029999
"1577","2013-04-09",43.52
"1578","2013-04-10",41.139999
"1579","2013-04-11",42.439999
"1580","2013-04-12",42.400002
"1581","2013-04-15",39.779999
"1582","2013-04-16",40.400002
"1583","2013-04-17",39.77
"1584","2013-04-18",39.259998
"1585","2013-04-19",40.040001
"1586","2013-04-22",39.75
"1587","2013-04-23",40.459999
"1588","2013-04-24",40.32
"1589","2013-04-25",39.869999
"1590","2013-04-26",41.16
"1591","2013-04-29",43.84
"1592","2013-04-30",45.360001
"1593","2013-05-01",44.299999
"1594","2013-05-02",46.209999
"1595","2013-05-03",46.52
"1596","2013-05-06",47
"1597","2013-05-07",47.240002
"1598","2013-05-08",48.07
"1599","2013-05-09",47.68
"1600","2013-05-10",48.66
"1601","2013-05-13",48.990002
"1602","2013-05-14",49.25
"1603","2013-05-15",47.439999
"1604","2013-05-16",47.060001
"1605","2013-05-17",45.82
"1606","2013-05-20",44.68
"1607","2013-05-21",45.110001
"1608","2013-05-22",44.799999
"1609","2013-05-23",45
"1610","2013-05-24",44.889999
"1611","2013-05-28",46.639999
"1612","2013-05-29",45.75
"1613","2013-05-30",47.169998
"1614","2013-05-31",47.369999
"1615","2013-06-03",47.040001
"1616","2013-06-04",45.959999
"1617","2013-06-05",44.369999
"1618","2013-06-06",45.759998
"1619","2013-06-07",46.580002
"1620","2013-06-10",46.450001
"1621","2013-06-11",46.07
"1622","2013-06-12",46.09
"1623","2013-06-13",47.130001
"1624","2013-06-14",46.669998
"1625","2013-06-17",45.52
"1626","2013-06-18",45.830002
"1627","2013-06-19",44.110001
"1628","2013-06-20",42.529999
"1629","2013-06-21",41.849998
"1630","2013-06-24",43.73
"1631","2013-06-25",44.939999
"1632","2013-06-26",45.380001
"1633","2013-06-27",46.799999
"1634","2013-06-28",46.099998
"1635","2013-07-01",46.23
"1636","2013-07-02",45.619999
"1637","2013-07-03",43.639999
"1638","2013-07-05",43.279999
"1639","2013-07-08",43.349998
"1640","2013-07-09",43.919998
"1641","2013-07-10",43.169998
"1642","2013-07-11",43.599998
"1643","2013-07-12",43.810001
"1644","2013-07-15",43.709999
"1645","2013-07-16",45.189999
"1646","2013-07-17",43.900002
"1647","2013-07-18",43.700001
"1648","2013-07-19",42.650002
"1649","2013-07-22",43.130001
"1650","2013-07-23",43.099998
"1651","2013-07-24",43.169998
"1652","2013-07-25",43.560001
"1653","2013-07-26",44.779999
"1654","2013-07-29",45
"1655","2013-07-30",44.400002
"1656","2013-07-31",44.650002
"1657","2013-08-01",44.389999
"1658","2013-08-02",43.93
"1659","2013-08-05",44.66
"1660","2013-08-06",42.98
"1661","2013-08-07",41.52
"1662","2013-08-08",41.389999
"1663","2013-08-09",41.66
"1664","2013-08-12",41.830002
"1665","2013-08-13",41.470001
"1666","2013-08-14",41.48
"1667","2013-08-15",40.27
"1668","2013-08-16",39.669998
"1669","2013-08-19",39
"1670","2013-08-20",40.189999
"1671","2013-08-21",39.700001
"1672","2013-08-22",39.82
"1673","2013-08-23",39.990002
"1674","2013-08-26",40.360001
"1675","2013-08-27",39.43
"1676","2013-08-28",39.599998
"1677","2013-08-29",39.57
"1678","2013-08-30",39.049999
"1679","2013-09-03",39.040001
"1680","2013-09-04",39.380001
"1681","2013-09-05",40.68
"1682","2013-09-06",39.860001
"1683","2013-09-09",38.389999
"1684","2013-09-10",39.099998
"1685","2013-09-11",38.75
"1686","2013-09-12",38.23
"1687","2013-09-13",40.220001
"1688","2013-09-16",40.720001
"1689","2013-09-17",41.68
"1690","2013-09-18",42.959999
"1691","2013-09-19",42.77
"1692","2013-09-20",42.029999
"1693","2013-09-23",41.029999
"1694","2013-09-24",40.360001
"1695","2013-09-25",40.32
"1696","2013-09-26",40.639999
"1697","2013-09-27",40.330002
"1698","2013-09-30",41.189999
"1699","2013-10-01",41.369999
"1700","2013-10-02",43.900002
"1701","2013-10-03",46.27
"1702","2013-10-04",46.099998
"1703","2013-10-07",46.099998
"1704","2013-10-08",46.209999
"1705","2013-10-09",45.610001
"1706","2013-10-10",45.900002
"1707","2013-10-11",46.209999
"1708","2013-10-14",46.279999
"1709","2013-10-15",46.389999
"1710","2013-10-16",46.98
"1711","2013-10-17",47.18
"1712","2013-10-18",47.790001
"1713","2013-10-21",47.18
"1714","2013-10-22",47.25
"1715","2013-10-23",46.290001
"1716","2013-10-24",45.27
"1717","2013-10-25",45.93
"1718","2013-10-28",45.169998
"1719","2013-10-29",45.810001
"1720","2013-10-30",44.900002
"1721","2013-10-31",47.189999
"1722","2013-11-01",47.189999
"1723","2013-11-04",48.259998
"1724","2013-11-05",44
"1725","2013-11-06",43.77
"1726","2013-11-07",41.709999
"1727","2013-11-08",42.330002
"1728","2013-11-11",42.110001
"1729","2013-11-12",43.59
"1730","2013-11-13",43.450001
"1731","2013-11-14",43.349998
"1732","2013-11-15",42.389999
"1733","2013-11-18",41.970001
"1734","2013-11-19",40.630001
"1735","2013-11-20",41.25
"1736","2013-11-21",42.060001
"1737","2013-11-22",42.099998
"1738","2013-11-25",41.990002
"1739","2013-11-26",42.560001
"1740","2013-11-27",42.82
"1741","2013-11-29",43.150002
"1742","2013-12-02",42.369999
"1743","2013-12-03",43.150002
"1744","2013-12-04",43.07
"1745","2013-12-05",42.73
"1746","2013-12-06",42.700001
"1747","2013-12-09",42.77
"1748","2013-12-10",42.549999
"1749","2013-12-11",40.779999
"1750","2013-12-12",40.419998
"1751","2013-12-13",40.34
"1752","2013-12-16",40.610001
"1753","2013-12-17",39.860001
"1754","2013-12-18",40.919998
"1755","2013-12-19",39.849998
"1756","2013-12-20",40.310001
"1757","2013-12-23",39.810001
"1758","2013-12-24",40.91
"1759","2013-12-26",40.84
"1760","2013-12-27",40.889999
"1761","2013-12-30",41.549999
"1762","2013-12-31",42.119999
"1763","2014-01-02",43.119999
"1764","2014-01-03",44.200001
"1765","2014-01-06",43.950001
"1766","2014-01-07",46.099998
"1767","2014-01-08",45.360001
"1768","2014-01-09",45.84
"1769","2014-01-10",46.68
"1770","2014-01-13",45.91
"1771","2014-01-14",46.52
"1772","2014-01-15",46.490002
"1773","2014-01-16",47.23
"1774","2014-01-17",47.240002
"1775","2014-01-21",45.540001
"1776","2014-01-22",45.810001
"1777","2014-01-23",46.110001
"1778","2014-01-24",44.950001
"1779","2014-01-27",44.919998
"1780","2014-01-28",45.799999
"1781","2014-01-29",45.220001
"1782","2014-01-30",45.330002
"1783","2014-01-31",46.009998
"1784","2014-02-03",44.970001
"1785","2014-02-04",44.490002
"1786","2014-02-05",44.07
"1787","2014-02-06",44.689999
"1788","2014-02-07",44.790001
"1789","2014-02-10",45.389999
"1790","2014-02-11",45.790001
"1791","2014-02-12",45.68
"1792","2014-02-13",47
"1793","2014-02-14",46.560001
"1794","2014-02-18",46.560001
"1795","2014-02-19",46.09
"1796","2014-02-20",46.119999
"1797","2014-02-21",46.869999
"1798","2014-02-24",48.330002
"1799","2014-02-25",43.93
"1800","2014-02-26",44.34
"1801","2014-02-27",44.07
"1802","2014-02-28",44.119999
"1803","2014-03-03",43.650002
"1804","2014-03-04",43.950001
"1805","2014-03-05",43.389999
"1806","2014-03-06",42.82
"1807","2014-03-07",42.310001
"1808","2014-03-10",42.009998
"1809","2014-03-11",42.110001
"1810","2014-03-12",41.310001
"1811","2014-03-13",40.240002
"1812","2014-03-14",39.799999
"1813","2014-03-17",40.029999
"1814","2014-03-18",40.700001
"1815","2014-03-19",41.080002
"1816","2014-03-20",40.549999
"1817","2014-03-21",40.189999
"1818","2014-03-24",39.259998
"1819","2014-03-25",38.900002
"1820","2014-03-26",40.93
"1821","2014-03-27",41.299999
"1822","2014-03-28",41.860001
"1823","2014-03-31",42.810001
"1824","2014-04-01",42.560001
"1825","2014-04-02",42.599998
"1826","2014-04-03",42.43
"1827","2014-04-04",41.880001
"1828","2014-04-07",40.150002
"1829","2014-04-08",40.580002
"1830","2014-04-09",40.610001
"1831","2014-04-10",40.07
"1832","2014-04-11",39.34
"1833","2014-04-14",39.450001
"1834","2014-04-15",39.439999
"1835","2014-04-16",38.75
"1836","2014-04-17",39.720001
"1837","2014-04-21",39.900002
"1838","2014-04-22",40.34
"1839","2014-04-23",42.029999
"1840","2014-04-24",42.259998
"1841","2014-04-25",46.119999
"1842","2014-04-28",46.259998
"1843","2014-04-29",45.709999
"1844","2014-04-30",45.080002
"1845","2014-05-01",45.509998
"1846","2014-05-02",45.41
"1847","2014-05-05",45.360001
"1848","2014-05-06",45.34
"1849","2014-05-07",44.549999
"1850","2014-05-08",43.77
"1851","2014-05-09",44.360001
"1852","2014-05-12",44.580002
"1853","2014-05-13",46.029999
"1854","2014-05-14",46.080002
"1855","2014-05-15",45.830002
"1856","2014-05-16",45.16
"1857","2014-05-19",45.799999
"1858","2014-05-20",45.900002
"1859","2014-05-21",47
"1860","2014-05-22",47.299999
"1861","2014-05-23",47.900002
"1862","2014-05-27",47.27
"1863","2014-05-28",47.099998
"1864","2014-05-29",47.419998
"1865","2014-05-30",47
"1866","2014-06-02",46.73
"1867","2014-06-03",46.959999
"1868","2014-06-04",47.490002
"1869","2014-06-05",49.43
"1870","2014-06-06",49.220001
"1871","2014-06-09",49.150002
"1872","2014-06-10",48.779999
"1873","2014-06-11",48.200001
"1874","2014-06-12",47.77
"1875","2014-06-13",46.970001
"1876","2014-06-16",48.110001
"1877","2014-06-17",48.009998
"1878","2014-06-18",47.77
"1879","2014-06-19",48
"1880","2014-06-20",48.75
"1881","2014-06-23",49.470001
"1882","2014-06-24",47.82
"1883","2014-06-25",47.939999
"1884","2014-06-26",46.630001
