"","date","MCHX"
"1001","2010-12-21",8.92
"1002","2010-12-22",8.75
"1003","2010-12-23",9.06
"1004","2010-12-27",9.72
"1005","2010-12-28",9.6
"1006","2010-12-29",9.6
"1007","2010-12-30",9.41
"1008","2010-12-31",9.54
"1009","2011-01-03",9.94
"1010","2011-01-04",9.81
"1011","2011-01-05",9.59
"1012","2011-01-06",9.75
"1013","2011-01-07",9.57
"1014","2011-01-10",9.66
"1015","2011-01-11",9.52
"1016","2011-01-12",9.71
"1017","2011-01-13",9.55
"1018","2011-01-14",9.85
"1019","2011-01-18",9.75
"1020","2011-01-19",9.55
"1021","2011-01-20",9.5
"1022","2011-01-21",9.5
"1023","2011-01-24",9.54
"1024","2011-01-25",9.54
"1025","2011-01-26",9.69
"1026","2011-01-27",9.58
"1027","2011-01-28",9.4
"1028","2011-01-31",9.52
"1029","2011-02-01",9.59
"1030","2011-02-02",9.8
"1031","2011-02-03",9.57
"1032","2011-02-04",9.53
"1033","2011-02-07",9.47
"1034","2011-02-08",9.3
"1035","2011-02-09",9.02
"1036","2011-02-10",8.94
"1037","2011-02-11",9.07
"1038","2011-02-14",8.96
"1039","2011-02-15",9.09
"1040","2011-02-16",9.45
"1041","2011-02-17",9.51
"1042","2011-02-18",9.25
"1043","2011-02-22",8.8
"1044","2011-02-23",8.63
"1045","2011-02-24",8.71
"1046","2011-02-25",8.83
"1047","2011-02-28",8.99
"1048","2011-03-01",8.71
"1049","2011-03-02",8.92
"1050","2011-03-03",9.18
"1051","2011-03-04",9.07
"1052","2011-03-07",8.75
"1053","2011-03-08",8.64
"1054","2011-03-09",8.67
"1055","2011-03-10",8.36
"1056","2011-03-11",8.3
"1057","2011-03-14",8.15
"1058","2011-03-15",7.99
"1059","2011-03-16",7.95
"1060","2011-03-17",8.2
"1061","2011-03-18",8.17
"1062","2011-03-21",8.37
"1063","2011-03-22",7.89
"1064","2011-03-23",7.58
"1065","2011-03-24",7.5
"1066","2011-03-25",7.45
"1067","2011-03-28",7.42
"1068","2011-03-29",7.67
"1069","2011-03-30",7.9
"1070","2011-03-31",7.87
"1071","2011-04-01",8.09
"1072","2011-04-04",8.04
"1073","2011-04-05",7.7
"1074","2011-04-06",7.69
"1075","2011-04-07",7.46
"1076","2011-04-08",7.43
"1077","2011-04-11",7.56
"1078","2011-04-12",7.29
"1079","2011-04-13",7.14
"1080","2011-04-14",7.25
"1081","2011-04-15",7.28
"1082","2011-04-18",6.77
"1083","2011-04-19",6.76
"1084","2011-04-20",6.8
"1085","2011-04-21",6.54
"1086","2011-04-25",6.85
"1087","2011-04-26",7.02
"1088","2011-04-27",6.99
"1089","2011-04-28",6.92
"1090","2011-04-29",7.06
"1091","2011-05-02",7.15
"1092","2011-05-03",6.69
"1093","2011-05-04",6.56
"1094","2011-05-05",6.87
"1095","2011-05-06",7.55
"1096","2011-05-09",7.18
"1097","2011-05-10",8.02
"1098","2011-05-11",7.6
"1099","2011-05-12",7.99
"1100","2011-05-13",7.61
"1101","2011-05-16",7.16
"1102","2011-05-17",7.26
"1103","2011-05-18",7.22
"1104","2011-05-19",7.2
"1105","2011-05-20",7.45
"1106","2011-05-23",6.98
"1107","2011-05-24",6.92
"1108","2011-05-25",7
"1109","2011-05-26",7.43
"1110","2011-05-27",7.68
"1111","2011-05-31",7.79
"1112","2011-06-01",7.53
"1113","2011-06-02",8.3
"1114","2011-06-03",8.04
"1115","2011-06-06",7.79
"1116","2011-06-07",7.41
"1117","2011-06-08",7.53
"1118","2011-06-09",7.89
"1119","2011-06-10",7.67
"1120","2011-06-13",8
"1121","2011-06-14",8.31
"1122","2011-06-15",8.01
"1123","2011-06-16",8.25
"1124","2011-06-17",8.31
"1125","2011-06-20",8.23
"1126","2011-06-21",8.7
"1127","2011-06-22",8.49
"1128","2011-06-23",8.47
"1129","2011-06-24",8.7
"1130","2011-06-27",8.9
"1131","2011-06-28",8.99
"1132","2011-06-29",8.87
"1133","2011-06-30",8.88
"1134","2011-07-01",9.07
"1135","2011-07-05",9.43
"1136","2011-07-06",9.33
"1137","2011-07-07",9.67
"1138","2011-07-08",9.49
"1139","2011-07-11",9.34
"1140","2011-07-12",9.33
"1141","2011-07-13",9.3
"1142","2011-07-14",9.07
"1143","2011-07-15",9.46
"1144","2011-07-18",9.2
"1145","2011-07-19",9.28
"1146","2011-07-20",8.83
"1147","2011-07-21",8.91
"1148","2011-07-22",9
"1149","2011-07-25",8.7
"1150","2011-07-26",8.46
"1151","2011-07-27",8.23
"1152","2011-07-28",8.29
"1153","2011-07-29",8.67
"1154","2011-08-01",8.48
"1155","2011-08-02",8.1
"1156","2011-08-03",8.29
"1157","2011-08-04",7.85
"1158","2011-08-05",9.53
"1159","2011-08-08",9.14
"1160","2011-08-09",10.8
"1161","2011-08-10",10.26
"1162","2011-08-11",10.25
"1163","2011-08-12",10.45
"1164","2011-08-15",10.64
"1165","2011-08-16",10.27
"1166","2011-08-17",10.36
"1167","2011-08-18",9.86
"1168","2011-08-19",9.79
"1169","2011-08-22",9.36
"1170","2011-08-23",9.49
"1171","2011-08-24",9.51
"1172","2011-08-25",9.15
"1173","2011-08-26",9.26
"1174","2011-08-29",9.81
"1175","2011-08-30",10.05
"1176","2011-08-31",10.06
"1177","2011-09-01",9.33
"1178","2011-09-02",8.91
"1179","2011-09-06",8.68
"1180","2011-09-07",9.27
"1181","2011-09-08",8.95
"1182","2011-09-09",8.44
"1183","2011-09-12",8.25
"1184","2011-09-13",8.62
"1185","2011-09-14",9.38
"1186","2011-09-15",9.91
"1187","2011-09-16",9.9
"1188","2011-09-19",9.76
"1189","2011-09-20",9.81
"1190","2011-09-21",9.52
"1191","2011-09-22",9.13
"1192","2011-09-23",9.43
"1193","2011-09-26",9.49
"1194","2011-09-27",9.56
"1195","2011-09-28",9.2
"1196","2011-09-29",8.78
"1197","2011-09-30",8.5
"1198","2011-10-03",7.8
"1199","2011-10-04",8.54
"1200","2011-10-05",8.89
"1201","2011-10-06",8.79
"1202","2011-10-07",8.66
"1203","2011-10-10",9.05
"1204","2011-10-11",9.08
"1205","2011-10-12",8.86
"1206","2011-10-13",8.9
"1207","2011-10-14",9.09
"1208","2011-10-17",8.82
"1209","2011-10-18",8.9
"1210","2011-10-19",8.76
"1211","2011-10-20",8.62
"1212","2011-10-21",9.08
"1213","2011-10-24",9.14
"1214","2011-10-25",8.77
"1215","2011-10-26",8.9
"1216","2011-10-27",9.04
"1217","2011-10-28",8.98
"1218","2011-10-31",8.89
"1219","2011-11-01",8.47
"1220","2011-11-02",8.65
"1221","2011-11-03",7.81
"1222","2011-11-04",7.57
"1223","2011-11-07",7.09
"1224","2011-11-08",7.4
"1225","2011-11-09",7.02
"1226","2011-11-10",7
"1227","2011-11-11",7.08
"1228","2011-11-14",6.38
"1229","2011-11-15",6.2
"1230","2011-11-16",5.96
"1231","2011-11-17",6.1
"1232","2011-11-18",6.09
"1233","2011-11-21",5.82
"1234","2011-11-22",6.09
"1235","2011-11-23",5.91
"1236","2011-11-25",5.74
"1237","2011-11-28",6.56
"1238","2011-11-29",6.54
"1239","2011-11-30",6.91
"1240","2011-12-01",6.95
"1241","2011-12-02",6.98
"1242","2011-12-05",7.15
"1243","2011-12-06",7.27
"1244","2011-12-07",7.19
"1245","2011-12-08",7.07
"1246","2011-12-09",7.15
"1247","2011-12-12",6.97
"1248","2011-12-13",6.82
"1249","2011-12-14",6.6
"1250","2011-12-15",6.54
"1251","2011-12-16",6.28
"1252","2011-12-19",6.19
"1253","2011-12-20",6.35
"1254","2011-12-21",6.02
"1255","2011-12-22",6.08
"1256","2011-12-23",5.97
"1257","2011-12-27",5.79
"1258","2011-12-28",5.67
"1259","2011-12-29",6.06
"1260","2011-12-30",6.25
"1261","2012-01-03",6.25
"1262","2012-01-04",5.81
"1263","2012-01-05",5.7
"1264","2012-01-06",5.48
"1265","2012-01-09",5.29
"1266","2012-01-10",5.3
"1267","2012-01-11",5.42
"1268","2012-01-12",5.34
"1269","2012-01-13",5.1
"1270","2012-01-17",5
"1271","2012-01-18",5.1
"1272","2012-01-19",5.16
"1273","2012-01-20",4.89
"1274","2012-01-23",4.88
"1275","2012-01-24",4.88
"1276","2012-01-25",4.88
"1277","2012-01-26",4.44
"1278","2012-01-27",4.73
"1279","2012-01-30",4.7
"1280","2012-01-31",4.52
"1281","2012-02-01",4.53
"1282","2012-02-02",4.5
"1283","2012-02-03",4.52
"1284","2012-02-06",4.4
"1285","2012-02-07",4.36
"1286","2012-02-08",4.35
"1287","2012-02-09",4.37
"1288","2012-02-10",4.57
"1289","2012-02-13",4.91
"1290","2012-02-14",4.89
"1291","2012-02-15",4.97
"1292","2012-02-16",5.08
"1293","2012-02-17",4.8
"1294","2012-02-21",4.75
"1295","2012-02-22",4.64
"1296","2012-02-23",4.83
"1297","2012-02-24",4.7
"1298","2012-02-27",4.28
"1299","2012-02-28",4.23
"1300","2012-02-29",4.29
"1301","2012-03-01",4.27
"1302","2012-03-02",4.08
"1303","2012-03-05",4.13
"1304","2012-03-06",4.03
"1305","2012-03-07",4.07
"1306","2012-03-08",4.26
"1307","2012-03-09",4.21
"1308","2012-03-12",4.31
"1309","2012-03-13",4.48
"1310","2012-03-14",4.26
"1311","2012-03-15",4.24
"1312","2012-03-16",4.41
"1313","2012-03-19",4.6
"1314","2012-03-20",4.5
"1315","2012-03-21",4.49
"1316","2012-03-22",4.32
"1317","2012-03-23",4.34
"1318","2012-03-26",4.75
"1319","2012-03-27",4.51
"1320","2012-03-28",4.43
"1321","2012-03-29",4.43
"1322","2012-03-30",4.46
"1323","2012-04-02",4.47
"1324","2012-04-03",4.33
"1325","2012-04-04",4.29
"1326","2012-04-05",4.44
"1327","2012-04-09",4.32
"1328","2012-04-10",4.11
"1329","2012-04-11",4.08
"1330","2012-04-12",4.14
"1331","2012-04-13",4.03
"1332","2012-04-16",3.85
"1333","2012-04-17",3.85
"1334","2012-04-18",3.64
"1335","2012-04-19",3.77
"1336","2012-04-20",3.52
"1337","2012-04-23",3.47
"1338","2012-04-24",3.33
"1339","2012-04-25",3.5
"1340","2012-04-26",3.51
"1341","2012-04-27",3.47
"1342","2012-04-30",3.48
"1343","2012-05-01",3.57
"1344","2012-05-02",3.42
"1345","2012-05-03",3.4
"1346","2012-05-04",3.35
"1347","2012-05-07",3.38
"1348","2012-05-08",3.3
"1349","2012-05-09",3.25
"1350","2012-05-10",3.26
"1351","2012-05-11",3.25
"1352","2012-05-14",3.35
"1353","2012-05-15",3.37
"1354","2012-05-16",3.21
"1355","2012-05-17",3.19
"1356","2012-05-18",3.41
"1357","2012-05-21",3.47
"1358","2012-05-22",3.36
"1359","2012-05-23",3.34
"1360","2012-05-24",3.32
"1361","2012-05-25",3.29
"1362","2012-05-29",3.49
"1363","2012-05-30",3.49
"1364","2012-05-31",3.58
"1365","2012-06-01",3.46
"1366","2012-06-04",3.53
"1367","2012-06-05",3.45
"1368","2012-06-06",3.55
"1369","2012-06-07",3.25
"1370","2012-06-08",3.21
"1371","2012-06-11",3.2
"1372","2012-06-12",3.22
"1373","2012-06-13",3.2
"1374","2012-06-14",3.28
"1375","2012-06-15",3.26
"1376","2012-06-18",3.37
"1377","2012-06-19",3.42
"1378","2012-06-20",3.54
"1379","2012-06-21",3.45
"1380","2012-06-22",3.47
"1381","2012-06-25",3.43
"1382","2012-06-26",3.39
"1383","2012-06-27",3.49
"1384","2012-06-28",3.48
"1385","2012-06-29",3.61
"1386","2012-07-02",3.65
"1387","2012-07-03",3.84
"1388","2012-07-05",3.75
"1389","2012-07-06",3.93
"1390","2012-07-09",4.26
"1391","2012-07-10",4.16
"1392","2012-07-11",4.15
"1393","2012-07-12",4.09
"1394","2012-07-13",4.18
"1395","2012-07-16",4.12
"1396","2012-07-17",3.97
"1397","2012-07-18",3.93
"1398","2012-07-19",3.71
"1399","2012-07-20",3.73
"1400","2012-07-23",3.61
"1401","2012-07-24",3.41
"1402","2012-07-25",3.39
"1403","2012-07-26",3.43
"1404","2012-07-27",3.52
"1405","2012-07-30",3.51
"1406","2012-07-31",3.47
"1407","2012-08-01",3.28
"1408","2012-08-02",3.29
"1409","2012-08-03",3.08
"1410","2012-08-06",3.22
"1411","2012-08-07",3.28
"1412","2012-08-08",3.37
"1413","2012-08-09",3.29
"1414","2012-08-10",3.2
"1415","2012-08-13",3.29
"1416","2012-08-14",3.12
"1417","2012-08-15",3.26
"1418","2012-08-16",3.28
"1419","2012-08-17",3.28
"1420","2012-08-20",3.25
"1421","2012-08-21",3.26
"1422","2012-08-22",3.14
"1423","2012-08-23",3.08
"1424","2012-08-24",3.13
"1425","2012-08-27",3.18
"1426","2012-08-28",3.27
"1427","2012-08-29",3.28
"1428","2012-08-30",3.21
"1429","2012-08-31",3.39
"1430","2012-09-04",3.42
"1431","2012-09-05",3.34
"1432","2012-09-06",3.42
"1433","2012-09-07",3.45
"1434","2012-09-10",3.53
"1435","2012-09-11",3.59
"1436","2012-09-12",3.6
"1437","2012-09-13",3.57
"1438","2012-09-14",3.6
"1439","2012-09-17",3.71
"1440","2012-09-18",3.67
"1441","2012-09-19",3.44
"1442","2012-09-20",3.45
"1443","2012-09-21",3.68
"1444","2012-09-24",3.66
"1445","2012-09-25",3.65
"1446","2012-09-26",3.86
"1447","2012-09-27",3.9
"1448","2012-09-28",3.84
"1449","2012-10-01",3.88
"1450","2012-10-02",3.83
"1451","2012-10-03",3.88
"1452","2012-10-04",3.88
"1453","2012-10-05",3.76
"1454","2012-10-08",3.68
"1455","2012-10-09",3.67
"1456","2012-10-10",3.64
"1457","2012-10-11",3.89
"1458","2012-10-12",3.86
"1459","2012-10-15",3.92
"1460","2012-10-16",3.88
"1461","2012-10-17",4.05
"1462","2012-10-18",4.14
"1463","2012-10-19",3.99
"1464","2012-10-22",4.05
"1465","2012-10-23",4.04
"1466","2012-10-24",4.27
"1467","2012-10-25",4.17
"1468","2012-10-26",4.1
"1469","2012-10-31",4.09
"1470","2012-11-01",4.06
"1471","2012-11-02",4.12
"1472","2012-11-05",4.22
"1473","2012-11-06",4.15
"1474","2012-11-07",4.11
"1475","2012-11-08",4.04
"1476","2012-11-09",3.91
"1477","2012-11-12",3.89
"1478","2012-11-13",3.88
"1479","2012-11-14",3.82
"1480","2012-11-15",3.86
"1481","2012-11-16",4.01
"1482","2012-11-19",3.98
"1483","2012-11-20",3.98
"1484","2012-11-21",3.98
"1485","2012-11-23",4.07
"1486","2012-11-26",4.14
"1487","2012-11-27",3.98
"1488","2012-11-28",3.93
"1489","2012-11-29",4.16
"1490","2012-11-30",4.16
"1491","2012-12-03",4.1
"1492","2012-12-04",4.08
"1493","2012-12-05",4.14
"1494","2012-12-06",4.22
"1495","2012-12-07",4.21
"1496","2012-12-10",4.13
"1497","2012-12-11",4.3
"1498","2012-12-12",4.23
"1499","2012-12-13",4.25
"1500","2012-12-14",4.13
"1501","2012-12-17",4.21
"1502","2012-12-18",4.15
"1503","2012-12-19",4.19
"1504","2012-12-20",4.41
"1505","2012-12-21",4.46
"1506","2012-12-24",4.22
"1507","2012-12-26",4.03
"1508","2012-12-27",3.99
"1509","2012-12-28",3.99
"1510","2012-12-31",4.11
"1511","2013-01-02",4.27
"1512","2013-01-03",4.15
"1513","2013-01-04",4.09
"1514","2013-01-07",4.05
"1515","2013-01-08",4.03
"1516","2013-01-09",4.12
"1517","2013-01-10",4.1
"1518","2013-01-11",4.06
"1519","2013-01-14",4.02
"1520","2013-01-15",3.99
"1521","2013-01-16",3.89
"1522","2013-01-17",3.82
"1523","2013-01-18",3.84
"1524","2013-01-22",3.81
"1525","2013-01-23",3.68
"1526","2013-01-24",3.6
"1527","2013-01-25",3.52
"1528","2013-01-28",3.54
"1529","2013-01-29",3.65
"1530","2013-01-30",3.55
"1531","2013-01-31",3.72
"1532","2013-02-01",3.83
"1533","2013-02-04",3.73
"1534","2013-02-05",3.88
"1535","2013-02-06",3.97
"1536","2013-02-07",4.02
"1537","2013-02-08",4.08
"1538","2013-02-11",4.03
"1539","2013-02-12",4.08
"1540","2013-02-13",4
"1541","2013-02-14",3.89
"1542","2013-02-15",3.82
"1543","2013-02-19",3.98
"1544","2013-02-20",3.94
"1545","2013-02-21",3.93
"1546","2013-02-22",3.95
"1547","2013-02-25",3.7
"1548","2013-02-26",3.76
"1549","2013-02-27",3.79
"1550","2013-02-28",3.78
"1551","2013-03-01",3.82
"1552","2013-03-04",3.88
"1553","2013-03-05",3.89
"1554","2013-03-06",3.83
"1555","2013-03-07",4.02
"1556","2013-03-08",4.04
"1557","2013-03-11",4.01
"1558","2013-03-12",4.06
"1559","2013-03-13",4.1
"1560","2013-03-14",4.21
"1561","2013-03-15",4.4
"1562","2013-03-18",4.33
"1563","2013-03-19",4.28
"1564","2013-03-20",4.41
"1565","2013-03-21",4.35
"1566","2013-03-22",4.33
"1567","2013-03-25",4.28
"1568","2013-03-26",4.22
"1569","2013-03-27",4.17
"1570","2013-03-28",4.21
"1571","2013-04-01",4.2
"1572","2013-04-02",4.2
"1573","2013-04-03",4.2
"1574","2013-04-04",4.16
"1575","2013-04-05",4.16
"1576","2013-04-08",4.05
"1577","2013-04-09",4.01
"1578","2013-04-10",4.1
"1579","2013-04-11",4.05
"1580","2013-04-12",4.03
"1581","2013-04-15",3.85
"1582","2013-04-16",3.72
"1583","2013-04-17",3.78
"1584","2013-04-18",3.78
"1585","2013-04-19",3.86
"1586","2013-04-22",3.88
"1587","2013-04-23",3.98
"1588","2013-04-24",4.02
"1589","2013-04-25",3.96
"1590","2013-04-26",3.87
"1591","2013-04-29",4.06
"1592","2013-04-30",4.13
"1593","2013-05-01",3.98
"1594","2013-05-02",4.11
"1595","2013-05-03",4.37
"1596","2013-05-06",4.74
"1597","2013-05-07",4.86
"1598","2013-05-08",4.98
"1599","2013-05-09",5.3
"1600","2013-05-10",5.23
"1601","2013-05-13",5.16
"1602","2013-05-14",5.56
"1603","2013-05-15",5.64
"1604","2013-05-16",5.71
"1605","2013-05-17",5.96
"1606","2013-05-20",5.91
"1607","2013-05-21",5.92
"1608","2013-05-22",5.95
"1609","2013-05-23",6
"1610","2013-05-24",5.94
"1611","2013-05-28",6.14
"1612","2013-05-29",6.01
"1613","2013-05-30",6
"1614","2013-05-31",5.79
"1615","2013-06-03",6.03
"1616","2013-06-04",5.79
"1617","2013-06-05",5.72
"1618","2013-06-06",5.77
"1619","2013-06-07",5.71
"1620","2013-06-10",5.86
"1621","2013-06-11",5.86
"1622","2013-06-12",5.86
"1623","2013-06-13",5.93
"1624","2013-06-14",5.86
"1625","2013-06-17",5.94
"1626","2013-06-18",6.05
"1627","2013-06-19",5.92
"1628","2013-06-20",5.86
"1629","2013-06-21",6.03
"1630","2013-06-24",6.05
"1631","2013-06-25",5.94
"1632","2013-06-26",5.91
"1633","2013-06-27",5.99
"1634","2013-06-28",6.02
"1635","2013-07-01",6.01
"1636","2013-07-02",5.87
"1637","2013-07-03",5.9
"1638","2013-07-05",6
"1639","2013-07-08",6
"1640","2013-07-09",5.95
"1641","2013-07-10",6.04
"1642","2013-07-11",6.18
"1643","2013-07-12",6.12
"1644","2013-07-15",6
"1645","2013-07-16",6.04
"1646","2013-07-17",5.99
"1647","2013-07-18",6.05
"1648","2013-07-19",6.05
"1649","2013-07-22",6.07
"1650","2013-07-23",6.05
"1651","2013-07-24",6.09
"1652","2013-07-25",6.19
"1653","2013-07-26",6.1
"1654","2013-07-29",6.06
"1655","2013-07-30",6.13
"1656","2013-07-31",6.1
"1657","2013-08-01",6.07
"1658","2013-08-02",6.09
"1659","2013-08-05",6.09
"1660","2013-08-06",5.87
"1661","2013-08-07",7.29
"1662","2013-08-08",6.97
"1663","2013-08-09",6.91
"1664","2013-08-12",6.82
"1665","2013-08-13",6.86
"1666","2013-08-14",6.89
"1667","2013-08-15",6.68
"1668","2013-08-16",6.67
"1669","2013-08-19",6.6
"1670","2013-08-20",6.73
"1671","2013-08-21",6.74
"1672","2013-08-22",7
"1673","2013-08-23",7.13
"1674","2013-08-26",7.19
"1675","2013-08-27",6.94
"1676","2013-08-28",6.86
"1677","2013-08-29",6.87
"1678","2013-08-30",6.85
"1679","2013-09-03",7.08
"1680","2013-09-04",7.4
"1681","2013-09-05",7.28
"1682","2013-09-06",7.25
"1683","2013-09-09",7.24
"1684","2013-09-10",7.02
"1685","2013-09-11",6.9
"1686","2013-09-12",6.81
"1687","2013-09-13",6.91
"1688","2013-09-16",7.16
"1689","2013-09-17",7.48
"1690","2013-09-18",7.75
"1691","2013-09-19",7.52
"1692","2013-09-20",7.38
"1693","2013-09-23",7.45
"1694","2013-09-24",7.48
"1695","2013-09-25",7.4
"1696","2013-09-26",7.63
"1697","2013-09-27",7.43
"1698","2013-09-30",7.28
"1699","2013-10-01",7.15
"1700","2013-10-02",7.55
"1701","2013-10-03",7.55
"1702","2013-10-04",7.74
"1703","2013-10-07",8
"1704","2013-10-08",7.77
"1705","2013-10-09",7.96
"1706","2013-10-10",8.02
"1707","2013-10-11",8.12
"1708","2013-10-14",8.12
"1709","2013-10-15",8.06
"1710","2013-10-16",8.38
"1711","2013-10-17",8.3
"1712","2013-10-18",8.49
"1713","2013-10-21",8.41
"1714","2013-10-22",8.46
"1715","2013-10-23",8.44
"1716","2013-10-24",8.47
"1717","2013-10-25",8.36
"1718","2013-10-28",8.21
"1719","2013-10-29",8.8
"1720","2013-10-30",8.95
"1721","2013-10-31",8.92
"1722","2013-11-01",8.8
"1723","2013-11-04",8.71
"1724","2013-11-05",8.69
"1725","2013-11-06",9.9
"1726","2013-11-07",9.31
"1727","2013-11-08",9.25
"1728","2013-11-11",9
"1729","2013-11-12",8.9
"1730","2013-11-13",9.23
"1731","2013-11-14",9.2
"1732","2013-11-15",9.21
"1733","2013-11-18",9.37
"1734","2013-11-19",9.52
"1735","2013-11-20",9.24
"1736","2013-11-21",9.35
"1737","2013-11-22",9.38
"1738","2013-11-25",9.4
"1739","2013-11-26",9.51
"1740","2013-11-27",9.54
"1741","2013-11-29",9.38
"1742","2013-12-02",9.05
"1743","2013-12-03",8.92
"1744","2013-12-04",8.99
"1745","2013-12-05",8.51
"1746","2013-12-06",8.66
"1747","2013-12-09",8.52
"1748","2013-12-10",8.63
"1749","2013-12-11",8.42
"1750","2013-12-12",8.32
"1751","2013-12-13",8.34
"1752","2013-12-16",8.5
"1753","2013-12-17",8.5
"1754","2013-12-18",8.59
"1755","2013-12-19",8.8
"1756","2013-12-20",8.94
"1757","2013-12-23",9.04
"1758","2013-12-24",8.61
"1759","2013-12-26",8.46
"1760","2013-12-27",8.43
"1761","2013-12-30",8.48
"1762","2013-12-31",8.65
"1763","2014-01-02",9.86
"1764","2014-01-03",9.69
"1765","2014-01-06",10.07
"1766","2014-01-07",9.97
"1767","2014-01-08",10.04
"1768","2014-01-09",9.92
"1769","2014-01-10",9.88
"1770","2014-01-13",9.81
"1771","2014-01-14",9.9
"1772","2014-01-15",9.79
"1773","2014-01-16",9.78
"1774","2014-01-17",10.14
"1775","2014-01-21",9.84
"1776","2014-01-22",9.8
"1777","2014-01-23",9.79
"1778","2014-01-24",9.74
"1779","2014-01-27",9.47
"1780","2014-01-28",9.73
"1781","2014-01-29",9.49
"1782","2014-01-30",9.57
"1783","2014-01-31",9.36
"1784","2014-02-03",9.13
"1785","2014-02-04",9.29
"1786","2014-02-05",8.95
"1787","2014-02-06",8.89
"1788","2014-02-07",9.21
"1789","2014-02-10",9.32
"1790","2014-02-11",9.19
"1791","2014-02-12",9.41
"1792","2014-02-13",9.49
"1793","2014-02-14",9.49
"1794","2014-02-18",9.52
"1795","2014-02-19",9.59
"1796","2014-02-20",11.91
"1797","2014-02-21",12.21
"1798","2014-02-24",11.84
"1799","2014-02-25",11.61
"1800","2014-02-26",12.36
"1801","2014-02-27",12.25
"1802","2014-02-28",11.84
"1803","2014-03-03",11.74
"1804","2014-03-04",12.01
"1805","2014-03-05",12.27
"1806","2014-03-06",11.83
"1807","2014-03-07",11.83
"1808","2014-03-10",11.33
"1809","2014-03-11",11.33
"1810","2014-03-12",11.19
"1811","2014-03-13",11.21
"1812","2014-03-14",11.45
"1813","2014-03-17",11.3
"1814","2014-03-18",12.01
"1815","2014-03-19",12.3
"1816","2014-03-20",12.37
"1817","2014-03-21",12.47
"1818","2014-03-24",11.99
"1819","2014-03-25",12.08
"1820","2014-03-26",11.14
"1821","2014-03-27",10.41
"1822","2014-03-28",10.65
"1823","2014-03-31",10.51
"1824","2014-04-01",11.08
"1825","2014-04-02",11.35
"1826","2014-04-03",10.71
"1827","2014-04-04",10.15
"1828","2014-04-07",10.25
"1829","2014-04-08",10.32
"1830","2014-04-09",10.41
"1831","2014-04-10",9.88
"1832","2014-04-11",9.87
"1833","2014-04-14",9.65
"1834","2014-04-15",9.48
"1835","2014-04-16",9.79
"1836","2014-04-17",9.79
"1837","2014-04-21",10.03
"1838","2014-04-22",10.25
"1839","2014-04-23",10.09
"1840","2014-04-24",9.96
"1841","2014-04-25",9.49
"1842","2014-04-28",9.24
"1843","2014-04-29",9.33
"1844","2014-04-30",9.25
"1845","2014-05-01",9.72
"1846","2014-05-02",10.77
"1847","2014-05-05",11.03
"1848","2014-05-06",10.68
"1849","2014-05-07",10.68
"1850","2014-05-08",10.6
"1851","2014-05-09",10.59
"1852","2014-05-12",10.82
"1853","2014-05-13",10.6
"1854","2014-05-14",10.23
"1855","2014-05-15",9.93
"1856","2014-05-16",10.07
"1857","2014-05-19",10.16
"1858","2014-05-20",10.01
"1859","2014-05-21",9.98
"1860","2014-05-22",10.13
"1861","2014-05-23",10.44
"1862","2014-05-27",10.66
"1863","2014-05-28",10.66
"1864","2014-05-29",10.54
"1865","2014-05-30",10.33
"1866","2014-06-02",10.2
"1867","2014-06-03",10
"1868","2014-06-04",10.24
"1869","2014-06-05",10.62
"1870","2014-06-06",10.71
"1871","2014-06-09",10.71
"1872","2014-06-10",10.9
"1873","2014-06-11",10.82
"1874","2014-06-12",10.78
"1875","2014-06-13",10.91
"1876","2014-06-16",11.14
"1877","2014-06-17",11.1
"1878","2014-06-18",11.3
"1879","2014-06-19",11.3
"1880","2014-06-20",11.47
"1881","2014-06-23",11.87
"1882","2014-06-24",11.8
"1883","2014-06-25",12.07
"1884","2014-06-26",12.09
"1885","2014-06-27",12.04
"1886","2014-06-30",12.02
"1887","2014-07-01",12.12
"1888","2014-07-02",12.08
"1889","2014-07-03",12.14
"1890","2014-07-07",11.64
"1891","2014-07-08",11.59
"1892","2014-07-09",11.54
"1893","2014-07-10",11.79
"1894","2014-07-11",11.66
"1895","2014-07-14",12.39
"1896","2014-07-15",11.98
"1897","2014-07-16",12.13
"1898","2014-07-17",11.71
"1899","2014-07-18",11.9
"1900","2014-07-21",11.75
"1901","2014-07-22",11.78
"1902","2014-07-23",11.73
"1903","2014-07-24",11.66
"1904","2014-07-25",11.33
"1905","2014-07-28",11.48
"1906","2014-07-29",11.26
"1907","2014-07-30",11.25
"1908","2014-07-31",11
"1909","2014-08-01",11.14
"1910","2014-08-04",10.84
"1911","2014-08-05",10.65
"1912","2014-08-06",11.16
"1913","2014-08-07",10.76
"1914","2014-08-08",10.52
"1915","2014-08-11",10.19
"1916","2014-08-12",9.11
"1917","2014-08-13",9.33
"1918","2014-08-14",9.28
"1919","2014-08-15",9.24
"1920","2014-08-18",8.91
"1921","2014-08-19",9
"1922","2014-08-20",8.9
"1923","2014-08-21",8.87
"1924","2014-08-22",9.04
"1925","2014-08-25",8.78
"1926","2014-08-26",8.78
"1927","2014-08-27",8.81
"1928","2014-08-28",8.63
"1929","2014-08-29",8.58
"1930","2014-09-02",8.33
"1931","2014-09-03",8.28
"1932","2014-09-04",8.54
"1933","2014-09-05",8.51
"1934","2014-09-08",8.64
