"","date","SPLP"
"989","2016-03-15",14.14
"990","2016-03-16",14.21
"991","2016-03-17",14.52
"992","2016-03-18",14.62
"993","2016-03-21",14.67
"994","2016-03-22",14.66
"995","2016-03-23",14.9
"996","2016-03-24",14.8
"997","2016-03-28",14.9
"998","2016-03-29",15.05
"999","2016-03-30",15.01
"1000","2016-03-31",15.25
"1001","2016-04-01",15.32
"1002","2016-04-04",15.5
"1003","2016-04-05",15.44
"1004","2016-04-06",15.57
"1005","2016-04-07",15.44
"1006","2016-04-08",15.21
"1007","2016-04-11",15
"1008","2016-04-12",15.18
"1009","2016-04-13",15.53
"1010","2016-04-14",15.53
"1011","2016-04-15",15.59
"1012","2016-04-18",15.48
"1013","2016-04-19",15.54
"1014","2016-04-20",15.51
"1015","2016-04-21",15.55
"1016","2016-04-22",15.5
"1017","2016-04-25",15.5
"1018","2016-04-26",15.55
"1019","2016-04-27",15.55
"1020","2016-04-28",15.12
"1021","2016-04-29",15.15
"1022","2016-05-02",15.15
"1023","2016-05-03",14.8
"1024","2016-05-04",15
"1025","2016-05-05",14.81
"1026","2016-05-06",15.01
"1027","2016-05-09",15.08
"1028","2016-05-10",14.95
"1029","2016-05-11",15.08
"1030","2016-05-12",14.75
"1031","2016-05-13",14.5
"1032","2016-05-16",14.73
"1033","2016-05-17",14.75
"1034","2016-05-18",14.61
"1035","2016-05-19",14.64
"1036","2016-05-20",14.43
"1037","2016-05-23",14.48
"1038","2016-05-24",14.34
"1039","2016-05-25",14.34
"1040","2016-05-26",14.2
"1041","2016-05-27",14.2
"1042","2016-05-31",14.24
"1043","2016-06-01",14.29
"1044","2016-06-02",14.22
"1045","2016-06-03",14.2
"1046","2016-06-06",14.14
"1047","2016-06-07",14.07
"1048","2016-06-08",14.17
"1049","2016-06-09",14.17
"1050","2016-06-10",14.14
"1051","2016-06-13",14.07
"1052","2016-06-14",14.08
"1053","2016-06-15",14.25
"1054","2016-06-16",14.19
"1055","2016-06-17",14.16
"1056","2016-06-20",14.22
"1057","2016-06-21",14.11
"1058","2016-06-22",14.36
"1059","2016-06-23",14.72
"1060","2016-06-24",14.72
"1061","2016-06-27",14.27
"1062","2016-06-28",14.27
"1063","2016-06-29",14.56
"1064","2016-06-30",14.66
"1065","2016-07-01",14.5
"1066","2016-07-05",14.39
"1067","2016-07-06",14.27
"1068","2016-07-07",14.3
"1069","2016-07-08",14.31
"1070","2016-07-11",14.37
"1071","2016-07-12",14.26
"1072","2016-07-13",14.44
"1073","2016-07-14",14.53
"1074","2016-07-15",14.53
"1075","2016-07-18",14.55
"1076","2016-07-19",14.49
"1077","2016-07-20",14.57
"1078","2016-07-21",14.66
"1079","2016-07-22",14.4
"1080","2016-07-25",14.72
"1081","2016-07-26",14.8
"1082","2016-07-27",14.83
"1083","2016-07-28",14.86
"1084","2016-07-29",14.85
"1085","2016-08-01",14.9
"1086","2016-08-02",15.07
"1087","2016-08-03",15.08
"1088","2016-08-04",15.14
"1089","2016-08-05",14.97
"1090","2016-08-08",14.73
"1091","2016-08-09",14.73
"1092","2016-08-10",14.55
"1093","2016-08-11",14.4
"1094","2016-08-12",14.38
"1095","2016-08-15",14.5
"1096","2016-08-16",14.74
"1097","2016-08-17",14.68
"1098","2016-08-18",14.76
"1099","2016-08-19",14.74
"1100","2016-08-22",14.74
"1101","2016-08-23",14.74
"1102","2016-08-24",14.61
"1103","2016-08-25",14.61
"1104","2016-08-26",14.72
"1105","2016-08-29",14.72
"1106","2016-08-30",14.56
"1107","2016-08-31",14.45
"1108","2016-09-01",14.45
"1109","2016-09-02",14.42
"1110","2016-09-06",14.42
"1111","2016-09-07",14.42
"1112","2016-09-08",14.52
"1113","2016-09-09",14.4
"1114","2016-09-12",14.5
"1115","2016-09-13",14.5
"1116","2016-09-14",14.41
"1117","2016-09-15",14.4
"1118","2016-09-16",14.35
"1119","2016-09-19",14.39
"1120","2016-09-20",14.34
"1121","2016-09-21",14.45
"1122","2016-09-22",14.46
"1123","2016-09-23",14.36
"1124","2016-09-26",14.36
"1125","2016-09-27",14.36
"1126","2016-09-28",14.32
"1127","2016-09-29",14.44
"1128","2016-09-30",14.35
"1129","2016-10-03",14.35
"1130","2016-10-04",14.34
"1131","2016-10-05",14.28
"1132","2016-10-06",14.35
"1133","2016-10-07",14.37
"1134","2016-10-10",14.34
"1135","2016-10-11",14.32
"1136","2016-10-12",14.35
"1137","2016-10-13",14.37
"1138","2016-10-14",14.45
"1139","2016-10-17",14.45
"1140","2016-10-18",14.35
"1141","2016-10-19",14.4
"1142","2016-10-20",14.45
"1143","2016-10-21",14.55
"1144","2016-10-24",14.5
"1145","2016-10-25",14.45
"1146","2016-10-26",14.4
"1147","2016-10-27",14.4
"1148","2016-10-28",14.5
"1149","2016-10-31",14.35
"1150","2016-11-01",14.25
"1151","2016-11-02",14.15
"1152","2016-11-03",14.15
"1153","2016-11-04",14
"1154","2016-11-07",13.9
"1155","2016-11-08",13.93
"1156","2016-11-09",13.91
"1157","2016-11-10",13.95
"1158","2016-11-11",13.9
"1159","2016-11-14",13.8
"1160","2016-11-15",13.73
"1161","2016-11-16",14
"1162","2016-11-17",13.88
"1163","2016-11-18",14
"1164","2016-11-21",13.85
"1165","2016-11-22",13.9
"1166","2016-11-23",13.95
"1167","2016-11-25",14
"1168","2016-11-28",14.15
"1169","2016-11-29",14.1
"1170","2016-11-30",14.3
"1171","2016-12-01",14.25
"1172","2016-12-02",14
"1173","2016-12-05",14.4
"1174","2016-12-06",14.5
"1175","2016-12-07",14.6
"1176","2016-12-08",14.9
"1177","2016-12-09",14.75
"1178","2016-12-12",14.8
"1179","2016-12-13",15.2
"1180","2016-12-14",15.35
"1181","2016-12-15",15.25
"1182","2016-12-16",15.4
"1183","2016-12-19",15.45
"1184","2016-12-20",15.45
"1185","2016-12-21",15.5
"1186","2016-12-22",15.48
"1187","2016-12-23",15.65
"1188","2016-12-27",15.65
"1189","2016-12-28",15.56
"1190","2016-12-29",15.6
"1191","2016-12-30",15.5
"1192","2017-01-03",15.65
"1193","2017-01-04",15.65
"1194","2017-01-05",15.3
"1195","2017-01-06",15.65
"1196","2017-01-09",16
"1197","2017-01-10",16.1
"1198","2017-01-11",15.9
"1199","2017-01-12",15.92
"1200","2017-01-13",15.8
"1201","2017-01-17",15.95
"1202","2017-01-18",15.93
"1203","2017-01-19",16.35
"1204","2017-01-20",16.65
"1205","2017-01-23",16.700001
"1206","2017-01-24",16.75
"1207","2017-01-25",17.5
"1208","2017-01-26",17.65
"1209","2017-01-27",17.65
"1210","2017-01-30",17.549999
"1211","2017-01-31",17.5
"1212","2017-02-01",17.549999
"1213","2017-02-02",17.5
"1214","2017-02-03",17.6
"1215","2017-02-06",17.5
"1216","2017-02-07",17.549999
"1217","2017-02-08",17.6
"1218","2017-02-09",17.52
"1219","2017-02-10",17.65
"1220","2017-02-13",17.75
"1221","2017-02-14",17.700001
"1222","2017-02-15",17.65
"1223","2017-02-16",17.33
"1224","2017-02-17",17.299999
"1225","2017-02-21",17.549999
"1226","2017-02-22",17.4
"1227","2017-02-23",17.700001
"1228","2017-02-24",17.549999
"1229","2017-02-27",17.549999
"1230","2017-02-28",17.450001
"1231","2017-03-01",17.65
"1232","2017-03-02",17.75
"1233","2017-03-03",17.799999
"1234","2017-03-06",18
"1235","2017-03-07",18
"1236","2017-03-08",17.700001
"1237","2017-03-09",17.85
"1238","2017-03-10",18.299999
"1239","2017-03-13",18.200001
"1240","2017-03-14",18.299999
"1241","2017-03-15",18.75
"1242","2017-03-16",18.65
"1243","2017-03-17",18.700001
"1244","2017-03-20",18.9
"1245","2017-03-21",18.65
"1246","2017-03-22",18.75
"1247","2017-03-23",19
"1248","2017-03-24",19.18
"1249","2017-03-27",19.049999
"1250","2017-03-28",19.65
"1251","2017-03-29",19.200001
"1252","2017-03-30",19.1
"1253","2017-03-31",19.200001
"1254","2017-04-03",19.049999
"1255","2017-04-04",19.15
"1256","2017-04-05",19.049999
"1257","2017-04-06",19.049999
"1258","2017-04-07",19.049999
"1259","2017-04-10",18.950001
"1260","2017-04-11",18.9
"1261","2017-04-12",18.799999
"1262","2017-04-13",18.65
"1263","2017-04-17",18.5
"1264","2017-04-18",18.35
"1265","2017-04-19",18
"1266","2017-04-20",18.200001
"1267","2017-04-21",18.200001
"1268","2017-04-24",18.25
"1269","2017-04-25",18.4
"1270","2017-04-26",18.4
"1271","2017-04-27",18.4
"1272","2017-04-28",18.4
"1273","2017-05-01",18.299999
"1274","2017-05-02",18.299999
"1275","2017-05-03",18.200001
"1276","2017-05-04",18.15
"1277","2017-05-05",18.129999
"1278","2017-05-08",18.200001
"1279","2017-05-09",18.15
"1280","2017-05-10",18.23
"1281","2017-05-11",18.23
"1282","2017-05-12",18.1
"1283","2017-05-15",18
"1284","2017-05-16",18.15
"1285","2017-05-17",18.15
"1286","2017-05-18",18.15
"1287","2017-05-19",18.25
"1288","2017-05-22",18.6
"1289","2017-05-23",18.6
"1290","2017-05-24",18.9
"1291","2017-05-25",19
"1292","2017-05-26",18.950001
"1293","2017-05-30",18.75
"1294","2017-05-31",18.700001
"1295","2017-06-01",18.700001
"1296","2017-06-02",18.6
"1297","2017-06-05",18.42
"1298","2017-06-06",18.5
"1299","2017-06-07",18.700001
"1300","2017-06-08",18.469999
"1301","2017-06-09",18.5
"1302","2017-06-12",18.5
"1303","2017-06-13",18.9
"1304","2017-06-14",18.700001
"1305","2017-06-15",18.35
"1306","2017-06-16",19.200001
"1307","2017-06-19",18.200001
"1308","2017-06-20",18.5
"1309","2017-06-21",18.4
"1310","2017-06-22",18.5
"1311","2017-06-23",18.4
"1312","2017-06-26",18.5
"1313","2017-06-27",18.5
"1314","2017-06-28",18.5
"1315","2017-06-29",18.549999
"1316","2017-06-30",18.6
"1317","2017-07-03",18.5
"1318","2017-07-05",18.6
"1319","2017-07-06",18.5
"1320","2017-07-07",18.5
"1321","2017-07-10",18.549999
"1322","2017-07-11",18.799999
"1323","2017-07-12",18.700001
"1324","2017-07-13",18.75
"1325","2017-07-14",18.4
"1326","2017-07-17",18.6
"1327","2017-07-18",18.5
"1328","2017-07-19",18.52
"1329","2017-07-20",18.5
"1330","2017-07-21",18.6
"1331","2017-07-24",18.6
"1332","2017-07-25",18.450001
"1333","2017-07-26",18.549999
"1334","2017-07-27",18.6
"1335","2017-07-28",18.5
"1336","2017-07-31",18.5
"1337","2017-08-01",18.5
"1338","2017-08-02",18.5
"1339","2017-08-03",18.4
"1340","2017-08-04",18.35
"1341","2017-08-07",18.549999
"1342","2017-08-08",18.4
"1343","2017-08-09",18.59
"1344","2017-08-10",18.5
"1345","2017-08-11",18.51
"1346","2017-08-14",18.549999
"1347","2017-08-15",18.549999
"1348","2017-08-16",18.51
"1349","2017-08-17",18.4
"1350","2017-08-18",18.299999
"1351","2017-08-21",18.32
"1352","2017-08-22",18.25
"1353","2017-08-23",18.049999
"1354","2017-08-24",17.950001
"1355","2017-08-25",18.1
"1356","2017-08-28",18.4
"1357","2017-08-29",18.4
"1358","2017-08-30",18.15
"1359","2017-08-31",18.15
"1360","2017-09-01",18.08
"1361","2017-09-05",18.299999
"1362","2017-09-06",18.200001
"1363","2017-09-07",18.299999
"1364","2017-09-08",18.200001
"1365","2017-09-11",18.25
"1366","2017-09-12",18.209999
"1367","2017-09-13",18.16
"1368","2017-09-14",18.049999
"1369","2017-09-15",18.9
"1370","2017-09-18",18.34
"1371","2017-09-19",18.299999
"1372","2017-09-20",18.299999
"1373","2017-09-21",18.299999
"1374","2017-09-22",18.299999
"1375","2017-09-25",18.41
"1376","2017-09-26",18.299999
"1377","2017-09-27",18.35
"1378","2017-09-28",18.35
"1379","2017-09-29",18.35
"1380","2017-10-02",18.4
"1381","2017-10-03",18.549999
"1382","2017-10-04",18.299999
"1383","2017-10-05",18.4
"1384","2017-10-06",18.450001
"1385","2017-10-09",18.360001
"1386","2017-10-10",18.5
"1387","2017-10-11",18.549999
"1388","2017-10-12",18.5
"1389","2017-10-13",18.4
"1390","2017-10-16",18.15
"1391","2017-10-17",18.200001
"1392","2017-10-18",18.049999
"1393","2017-10-19",18.25
"1394","2017-10-20",18.85
"1395","2017-10-23",18.799999
"1396","2017-10-24",19.15
"1397","2017-10-25",19.049999
"1398","2017-10-26",19.15
"1399","2017-10-27",19
"1400","2017-10-30",19
"1401","2017-10-31",19.049999
"1402","2017-11-01",19
"1403","2017-11-02",19.15
"1404","2017-11-03",19.1
"1405","2017-11-06",18.299999
"1406","2017-11-07",18.25
"1407","2017-11-08",18.5
"1408","2017-11-09",18.5
"1409","2017-11-10",18.549999
"1410","2017-11-13",18.549999
"1411","2017-11-14",18.299999
"1412","2017-11-15",18.9
"1413","2017-11-16",18.950001
"1414","2017-11-17",18.549999
"1415","2017-11-20",18.9
"1416","2017-11-21",19.200001
"1417","2017-11-22",19
"1418","2017-11-24",19
"1419","2017-11-27",19
"1420","2017-11-28",18.85
"1421","2017-11-29",18.9
"1422","2017-11-30",19.35
"1423","2017-12-01",19.1
"1424","2017-12-04",19.299999
"1425","2017-12-05",19.5
"1426","2017-12-06",19.4
"1427","2017-12-07",19.450001
"1428","2017-12-08",19.35
"1429","2017-12-11",19.15
"1430","2017-12-12",19.25
"1431","2017-12-13",19.35
"1432","2017-12-14",19.25
"1433","2017-12-15",19.450001
"1434","2017-12-18",19.450001
"1435","2017-12-19",19.35
"1436","2017-12-20",19.65
"1437","2017-12-21",19.700001
"1438","2017-12-22",19.9
"1439","2017-12-26",19.9
"1440","2017-12-27",20
"1441","2017-12-28",19.950001
"1442","2017-12-29",19.549999
"1443","2018-01-02",19.700001
"1444","2018-01-03",19.6
"1445","2018-01-04",20.25
"1446","2018-01-05",20.35
"1447","2018-01-08",20.1
"1448","2018-01-09",19.950001
"1449","2018-01-10",20.200001
"1450","2018-01-11",20.299999
"1451","2018-01-12",20.25
"1452","2018-01-16",20.25
"1453","2018-01-17",20.35
"1454","2018-01-18",20.4
"1455","2018-01-19",20.4
"1456","2018-01-22",20.25
"1457","2018-01-23",20.299999
"1458","2018-01-24",20.299999
"1459","2018-01-25",20.5
"1460","2018-01-26",20.25
"1461","2018-01-29",20.549999
"1462","2018-01-30",20
"1463","2018-01-31",20.25
"1464","2018-02-01",20.549999
"1465","2018-02-02",20.4
"1466","2018-02-05",20.049999
"1467","2018-02-06",20.25
"1468","2018-02-07",19.799999
"1469","2018-02-08",19.75
"1470","2018-02-09",19.700001
"1471","2018-02-12",19.700001
"1472","2018-02-13",19.5
"1473","2018-02-14",19.549999
"1474","2018-02-15",19.950001
"1475","2018-02-16",19.950001
"1476","2018-02-20",20
"1477","2018-02-21",19.75
"1478","2018-02-22",19.15
"1479","2018-02-23",19.4
"1480","2018-02-26",19.26
"1481","2018-02-27",19.15
"1482","2018-02-28",19.15
"1483","2018-03-01",19.15
"1484","2018-03-02",19
"1485","2018-03-05",18.75
"1486","2018-03-06",19.200001
"1487","2018-03-07",19.299999
"1488","2018-03-08",18.75
"1489","2018-03-09",20
"1490","2018-03-12",19.85
"1491","2018-03-13",19
"1492","2018-03-14",18.950001
"1493","2018-03-15",18.549999
"1494","2018-03-16",18.049999
"1495","2018-03-19",18.1
"1496","2018-03-20",17.950001
"1497","2018-03-21",18.15
"1498","2018-03-22",17.950001
"1499","2018-03-23",17.950001
"1500","2018-03-26",17.799999
"1501","2018-03-27",17.700001
"1502","2018-03-28",17.5
"1503","2018-03-29",17.9
"1504","2018-04-02",17.85
"1505","2018-04-03",17.950001
"1506","2018-04-04",17.879999
"1507","2018-04-05",17.879999
"1508","2018-04-06",17.799999
"1509","2018-04-09",17.6
"1510","2018-04-10",17.950001
"1511","2018-04-11",17.799999
"1512","2018-04-12",17.799999
"1513","2018-04-13",17.799999
"1514","2018-04-16",17.700001
"1515","2018-04-17",17.65
"1516","2018-04-18",17.799999
"1517","2018-04-19",17.5
"1518","2018-04-20",17.6
"1519","2018-04-23",17.5
"1520","2018-04-24",17.549999
"1521","2018-04-25",17.280001
"1522","2018-04-26",17.25
"1523","2018-04-27",16.9
"1524","2018-04-30",16.799999
"1525","2018-05-01",17.25
"1526","2018-05-02",17.5
"1527","2018-05-03",17.5
"1528","2018-05-04",17.25
"1529","2018-05-07",17.299999
"1530","2018-05-08",17.299999
"1531","2018-05-09",17.049999
"1532","2018-05-10",16.9
"1533","2018-05-11",17.450001
"1534","2018-05-14",17.4
"1535","2018-05-15",17
"1536","2018-05-16",17.35
"1537","2018-05-17",17.35
"1538","2018-05-18",17.35
"1539","2018-05-21",17.25
"1540","2018-05-22",17.4
"1541","2018-05-23",17.35
"1542","2018-05-24",17.35
"1543","2018-05-25",17.4
"1544","2018-05-29",17.299999
"1545","2018-05-30",17.049999
"1546","2018-05-31",17.1
"1547","2018-06-01",17.24
"1548","2018-06-04",17.1
"1549","2018-06-05",17.09
"1550","2018-06-06",17.059999
"1551","2018-06-07",16.950001
"1552","2018-06-08",17
"1553","2018-06-11",17.200001
"1554","2018-06-12",17
"1555","2018-06-13",16.9
"1556","2018-06-14",17.35
"1557","2018-06-15",17.1
"1558","2018-06-18",16.950001
"1559","2018-06-19",16.950001
"1560","2018-06-20",17
"1561","2018-06-21",16.9
"1562","2018-06-22",16.83
"1563","2018-06-25",16.9
"1564","2018-06-26",16.950001
"1565","2018-06-27",16.790001
"1566","2018-06-28",16.85
"1567","2018-06-29",16.85
"1568","2018-07-02",16.700001
"1569","2018-07-03",16.73
"1570","2018-07-05",16.700001
"1571","2018-07-06",16.549999
"1572","2018-07-09",16.5
"1573","2018-07-10",16.610001
"1574","2018-07-11",16.700001
"1575","2018-07-12",16.35
"1576","2018-07-13",16.65
"1577","2018-07-16",16.5
"1578","2018-07-17",16.5
"1579","2018-07-18",16.379999
"1580","2018-07-19",16.5
"1581","2018-07-20",16.5
"1582","2018-07-23",16.41
"1583","2018-07-24",16.799999
"1584","2018-07-25",16.48
"1585","2018-07-26",16.700001
"1586","2018-07-27",16.49
"1587","2018-07-30",16.5
"1588","2018-07-31",16.5
"1589","2018-08-01",16.5
"1590","2018-08-02",16.4
"1591","2018-08-03",16.4
"1592","2018-08-06",16.299999
"1593","2018-08-07",15.9
"1594","2018-08-08",17.030001
"1595","2018-08-09",17.049999
"1596","2018-08-10",16.950001
"1597","2018-08-13",16.790001
"1598","2018-08-14",16.950001
"1599","2018-08-15",17
"1600","2018-08-16",17.049999
"1601","2018-08-17",17.049999
"1602","2018-08-20",16.950001
"1603","2018-08-21",17.049999
"1604","2018-08-22",17.040001
"1605","2018-08-23",17.1
"1606","2018-08-24",16.950001
"1607","2018-08-27",17
"1608","2018-08-28",17.049999
"1609","2018-08-29",17.049999
"1610","2018-08-30",17.049999
"1611","2018-08-31",17.049999
"1612","2018-09-04",16.950001
"1613","2018-09-05",16.799999
"1614","2018-09-06",16.629999
"1615","2018-09-07",16.73
"1616","2018-09-10",16.700001
"1617","2018-09-11",16.59
"1618","2018-09-12",16.82
"1619","2018-09-13",16.549999
"1620","2018-09-14",16.799999
"1621","2018-09-17",16.450001
"1622","2018-09-18",16.25
"1623","2018-09-19",16.700001
"1624","2018-09-20",16.9
"1625","2018-09-21",16.9
"1626","2018-09-24",17
"1627","2018-09-25",16.950001
"1628","2018-09-26",17.200001
"1629","2018-09-27",17.200001
"1630","2018-09-28",16.700001
"1631","2018-10-01",16.59
"1632","2018-10-02",16.43
"1633","2018-10-03",16.700001
"1634","2018-10-04",16.219999
"1635","2018-10-05",16.48
"1636","2018-10-08",16.43
"1637","2018-10-09",16.389999
"1638","2018-10-10",16.27
"1639","2018-10-11",16.1
"1640","2018-10-12",16.09
"1641","2018-10-15",16.09
"1642","2018-10-16",16.01
"1643","2018-10-17",15.92
"1644","2018-10-18",16.01
"1645","2018-10-19",15.95
"1646","2018-10-22",16.049999
"1647","2018-10-23",15.95
"1648","2018-10-24",15.95
"1649","2018-10-25",15.8
"1650","2018-10-26",15.75
"1651","2018-10-29",15.75
"1652","2018-10-30",15.95
"1653","2018-10-31",16.07
"1654","2018-11-01",16.26
"1655","2018-11-02",14.93
"1656","2018-11-05",14.95
"1657","2018-11-06",15.01
"1658","2018-11-07",15
"1659","2018-11-08",15
"1660","2018-11-09",14.99
"1661","2018-11-12",15.01
"1662","2018-11-13",15
"1663","2018-11-14",15.1
"1664","2018-11-15",15.02
"1665","2018-11-16",14.98
"1666","2018-11-19",14.95
"1667","2018-11-20",15
"1668","2018-11-21",15
"1669","2018-11-23",15
"1670","2018-11-26",14.94
"1671","2018-11-27",15.25
"1672","2018-11-28",15.12
"1673","2018-11-29",15.12
"1674","2018-11-30",14.35
"1675","2018-12-03",13.9
"1676","2018-12-04",14.1
"1677","2018-12-06",14.28
"1678","2018-12-07",14.33
"1679","2018-12-10",14.15
"1680","2018-12-11",14.33
"1681","2018-12-12",14.51
"1682","2018-12-13",14.51
"1683","2018-12-14",14.47
"1684","2018-12-17",14.5
"1685","2018-12-18",14.34
"1686","2018-12-19",14.19
"1687","2018-12-20",14.05
"1688","2018-12-21",13.75
"1689","2018-12-24",13.75
"1690","2018-12-26",13.75
"1691","2018-12-27",13.75
"1692","2018-12-28",13.75
"1693","2018-12-31",13.4
"1694","2019-01-02",13.4
"1695","2019-01-03",13.44
"1696","2019-01-04",13.26
"1697","2019-01-07",13.75
"1698","2019-01-08",14
"1699","2019-01-09",13.9
"1700","2019-01-10",14
"1701","2019-01-11",14.2
"1702","2019-01-14",14.2
"1703","2019-01-15",14.2
"1704","2019-01-16",14.21
"1705","2019-01-17",14.02
"1706","2019-01-18",14.1
"1707","2019-01-22",13.85
"1708","2019-01-23",14
"1709","2019-01-24",14.05
"1710","2019-01-25",14.05
"1711","2019-01-28",14
"1712","2019-01-29",14
"1713","2019-01-30",13.91
"1714","2019-01-31",14.03
"1715","2019-02-01",14
"1716","2019-02-04",13.86
"1717","2019-02-05",13.84
"1718","2019-02-06",13.82
"1719","2019-02-07",13.68
"1720","2019-02-08",13.78
"1721","2019-02-11",13.75
"1722","2019-02-12",13.99
"1723","2019-02-13",13.99
"1724","2019-02-14",13.86
"1725","2019-02-15",13.99
"1726","2019-02-19",13.85
"1727","2019-02-20",13.5
"1728","2019-02-21",13.6
"1729","2019-02-22",13.71
"1730","2019-02-25",14
"1731","2019-02-26",14
"1732","2019-02-27",14
"1733","2019-02-28",13.78
"1734","2019-03-01",14
"1735","2019-03-04",14
"1736","2019-03-05",13.95
"1737","2019-03-06",13.99
"1738","2019-03-07",13.75
"1739","2019-03-08",14
"1740","2019-03-11",14
"1741","2019-03-12",14
"1742","2019-03-13",14.09
"1743","2019-03-14",14.24
"1744","2019-03-15",14
"1745","2019-03-18",14.11
"1746","2019-03-19",14.05
"1747","2019-03-20",13.89
"1748","2019-03-21",13.99
"1749","2019-03-22",14.05
"1750","2019-03-25",13.9
"1751","2019-03-26",13.99
"1752","2019-03-27",14
"1753","2019-03-28",14
"1754","2019-03-29",13.83
"1755","2019-04-01",13.87
"1756","2019-04-02",13.85
"1757","2019-04-03",13.7
"1758","2019-04-04",13.98
"1759","2019-04-05",13.84
"1760","2019-04-08",14.05
"1761","2019-04-09",13.99
"1762","2019-04-10",13.92
"1763","2019-04-11",14
"1764","2019-04-12",13.97
"1765","2019-04-15",13.89
"1766","2019-04-16",13.9
"1767","2019-04-17",14
"1768","2019-04-18",13.42
"1769","2019-04-22",14.03
"1770","2019-04-23",14.15
"1771","2019-04-24",14.31
"1772","2019-04-25",14.05
"1773","2019-04-26",14
"1774","2019-04-29",14.01
"1775","2019-04-30",13.87
"1776","2019-05-01",13.95
"1777","2019-05-02",13.99
"1778","2019-05-03",14.03
"1779","2019-05-06",13.81
"1780","2019-05-07",13.82
"1781","2019-05-08",14
"1782","2019-05-09",13.65
"1783","2019-05-10",14.03
"1784","2019-05-13",13.99
"1785","2019-05-14",13.99
"1786","2019-05-15",13.85
"1787","2019-05-16",14
"1788","2019-05-17",14
"1789","2019-05-20",14
"1790","2019-05-21",14
"1791","2019-05-22",14
"1792","2019-05-23",14
"1793","2019-05-24",13.86
"1794","2019-05-28",13.98
"1795","2019-05-29",13.9
"1796","2019-05-30",13.78
"1797","2019-05-31",14
"1798","2019-06-03",13.83
"1799","2019-06-04",13.55
"1800","2019-06-05",13.7
"1801","2019-06-06",13.45
"1802","2019-06-07",13.89
"1803","2019-06-10",13.9
"1804","2019-06-11",13.67
"1805","2019-06-12",13.53
"1806","2019-06-13",13.54
"1807","2019-06-14",13.8
"1808","2019-06-17",14
"1809","2019-06-18",13.5
"1810","2019-06-19",13.41
"1811","2019-06-20",13.52
"1812","2019-06-21",13.8
"1813","2019-06-24",13.71
"1814","2019-06-25",13.71
"1815","2019-06-26",13.58
"1816","2019-06-27",13.72
"1817","2019-06-28",14
"1818","2019-07-01",13.85
"1819","2019-07-02",13.74
"1820","2019-07-03",13.65
"1821","2019-07-05",13.6
"1822","2019-07-08",13.55
"1823","2019-07-09",13.72
"1824","2019-07-10",13.68
"1825","2019-07-11",13.63
"1826","2019-07-12",13.63
"1827","2019-07-15",14
"1828","2019-07-16",13.82
"1829","2019-07-17",14
"1830","2019-07-18",14
"1831","2019-07-19",14
"1832","2019-07-22",13.8
"1833","2019-07-23",14
"1834","2019-07-24",14
"1835","2019-07-25",13.66
"1836","2019-07-26",13.66
"1837","2019-07-29",13.95
"1838","2019-07-30",13.95
"1839","2019-07-31",13.95
"1840","2019-08-01",13.95
"1841","2019-08-02",13.8
"1842","2019-08-05",13.4
"1843","2019-08-06",13.62
"1844","2019-08-07",13.56
"1845","2019-08-08",13.7
"1846","2019-08-09",13.67
"1847","2019-08-12",13.4
"1848","2019-08-13",13.5
"1849","2019-08-14",13.52
"1850","2019-08-15",13.41
"1851","2019-08-16",13.2
"1852","2019-08-19",13.4
"1853","2019-08-20",13.34
"1854","2019-08-21",13.34
"1855","2019-08-22",13.38
"1856","2019-08-23",13.4
"1857","2019-08-26",13.4
"1858","2019-08-27",13.4
"1859","2019-08-28",13.3
"1860","2019-08-29",13
"1861","2019-08-30",13.07
"1862","2019-09-03",12.85
"1863","2019-09-04",12.91
"1864","2019-09-05",12.98
"1865","2019-09-06",13
"1866","2019-09-09",13.1
"1867","2019-09-10",13
"1868","2019-09-11",13.25
"1869","2019-09-12",13.22
"1870","2019-09-13",13.14
"1871","2019-09-16",13
"1872","2019-09-17",13.01
"1873","2019-09-18",12.9
"1874","2019-09-19",12.9
"1875","2019-09-20",12.95
"1876","2019-09-23",12.67
"1877","2019-09-24",12.7
"1878","2019-09-25",12.76
"1879","2019-09-26",12.76
"1880","2019-09-27",13
"1881","2019-09-30",12.8
"1882","2019-10-01",12.5
"1883","2019-10-02",12.38
"1884","2019-10-03",12.25
"1885","2019-10-04",12.25
"1886","2019-10-07",12.09
"1887","2019-10-08",12.18
"1888","2019-10-09",12.29
"1889","2019-10-10",12.12
"1890","2019-10-11",12.26
"1891","2019-10-14",12.86
"1892","2019-10-15",12.7
"1893","2019-10-16",12.55
"1894","2019-10-17",12.7
"1895","2019-10-18",12.81
"1896","2019-10-21",13
"1897","2019-10-22",12.87
"1898","2019-10-23",12.36
"1899","2019-10-24",12.6
"1900","2019-10-25",12.41
"1901","2019-10-28",12.15
"1902","2019-10-29",12.8
"1903","2019-10-30",12.51
"1904","2019-10-31",12.28
"1905","2019-11-01",12.3
"1906","2019-11-04",12.32
"1907","2019-11-05",12.23
"1908","2019-11-06",12.21
"1909","2019-11-07",12.25
"1910","2019-11-08",12.23
"1911","2019-11-11",12.27
"1912","2019-11-12",12.14
"1913","2019-11-13",12.2
"1914","2019-11-14",12.2
"1915","2019-11-15",12.08
"1916","2019-11-18",11.9
"1917","2019-11-19",11.8
"1918","2019-11-20",12.04
"1919","2019-11-21",12.09
"1920","2019-11-22",11.41
