"","date","HBANN"
"969","2020-06-25",25.74
"970","2020-06-26",25.83
"971","2020-06-29",25.5
"972","2020-06-30",25.4
"973","2020-07-01",25.389999
"974","2020-07-02",25.49
"975","2020-07-06",25.690001
"976","2020-07-07",25.860001
"977","2020-07-08",25.75
"978","2020-07-09",25.91
"979","2020-07-10",25.809999
"980","2020-07-13",25.846001
"981","2020-07-14",26.120001
"982","2020-07-15",26.219999
"983","2020-07-16",26.049999
"984","2020-07-17",26.25
"985","2020-07-20",26.25
"986","2020-07-21",26.26
"987","2020-07-22",25.6
"988","2020-07-23",25.83
"989","2020-07-24",25.690001
"990","2020-07-27",25.76
"991","2020-07-28",26
"992","2020-07-29",25.959999
"993","2020-07-30",25.9
"994","2020-07-31",26.16
"995","2020-08-03",26.15
"996","2020-08-04",26.5
"997","2020-08-05",26.35
"998","2020-08-06",26.18
"999","2020-08-07",26.381001
"1000","2020-08-10",26.34
"1001","2020-08-11",26.49
"1002","2020-08-12",29.17
"1003","2020-08-13",26.5
"1004","2020-08-14",26.84
"1005","2020-08-17",26.51
"1006","2020-08-18",26.860001
"1007","2020-08-19",26.896
"1008","2020-08-20",26.879999
"1009","2020-08-21",26.75
"1010","2020-08-24",27.007
"1011","2020-08-25",27.07
"1012","2020-08-26",27
"1013","2020-08-27",26.889999
"1014","2020-08-28",26.92
"1015","2020-08-31",26.83
"1016","2020-09-01",26.85
"1017","2020-09-02",26.893999
"1018","2020-09-03",27.139999
"1019","2020-09-04",26.620001
"1020","2020-09-08",26.77
"1021","2020-09-09",26.98
"1022","2020-09-10",26.9
"1023","2020-09-11",26.9
"1024","2020-09-14",26.889999
"1025","2020-09-15",26.860001
"1026","2020-09-16",27.120001
"1027","2020-09-17",27.110001
"1028","2020-09-18",26.82
"1029","2020-09-21",26.959999
"1030","2020-09-22",26.98
"1031","2020-09-23",26.4
"1032","2020-09-24",26.549999
"1033","2020-09-25",26.719999
"1034","2020-09-28",27.059999
"1035","2020-09-29",27.049999
"1036","2020-09-30",26.99
"1037","2020-10-01",27.066
"1038","2020-10-02",27
"1039","2020-10-05",27
"1040","2020-10-06",27
"1041","2020-10-07",26.76
"1042","2020-10-08",26.950001
"1043","2020-10-09",27.1
"1044","2020-10-12",27.1
"1045","2020-10-13",27.299999
"1046","2020-10-14",26.91
"1047","2020-10-15",26.809999
"1048","2020-10-16",26.700001
"1049","2020-10-19",26.549999
"1050","2020-10-20",26.9
"1051","2020-10-21",26.42
"1052","2020-10-22",26.517
"1053","2020-10-23",26.73
"1054","2020-10-26",26.202
"1055","2020-10-27",26.49
"1056","2020-10-28",26.360001
"1057","2020-10-29",26.280001
"1058","2020-10-30",26.57
"1059","2020-11-02",26.465
"1060","2020-11-03",26.75
"1061","2020-11-04",26.9
"1062","2020-11-05",26.9
"1063","2020-11-06",26.43
"1064","2020-11-09",26.59
"1065","2020-11-10",26.52
"1066","2020-11-11",26.469999
"1067","2020-11-12",26.469999
"1068","2020-11-13",26.450001
"1069","2020-11-16",26.52
"1070","2020-11-17",26.780001
"1071","2020-11-18",26.601999
"1072","2020-11-19",26.719999
"1073","2020-11-20",26.719999
"1074","2020-11-23",26.780001
"1075","2020-11-24",26.780001
"1076","2020-11-25",26.709999
"1077","2020-11-27",26.719999
