"","date","TLGT"
"1023","2011-01-24",17.1
"1024","2011-01-25",17.5
"1025","2011-01-26",17.5
"1026","2011-01-27",17.700001
"1027","2011-01-28",17.5
"1028","2011-01-31",17.5
"1029","2011-02-01",17.5
"1030","2011-02-02",17.5
"1031","2011-02-03",17.5
"1032","2011-02-04",18
"1033","2011-02-07",17.4
"1034","2011-02-08",17.1
"1035","2011-02-09",17.4
"1036","2011-02-10",17
"1037","2011-02-11",17.4
"1038","2011-02-14",17.5
"1039","2011-02-15",17.1
"1040","2011-02-16",17.200001
"1041","2011-02-17",17.200001
"1042","2011-02-18",17
"1043","2011-02-22",17.200001
"1044","2011-02-23",17.200001
"1045","2011-02-24",17
"1046","2011-02-25",17.5
"1047","2011-02-28",17.200001
"1048","2011-03-01",16.4
"1049","2011-03-02",16.6
"1050","2011-03-03",16.6
"1051","2011-03-04",16
"1052","2011-03-07",15.1
"1053","2011-03-08",16.200001
"1054","2011-03-09",15.9
"1055","2011-03-10",15.8
"1056","2011-03-11",15.8
"1057","2011-03-14",16.1
"1058","2011-03-15",16.299999
"1059","2011-03-16",16.299999
"1060","2011-03-17",16.4
"1061","2011-03-18",15.5
"1062","2011-03-21",16
"1063","2011-03-22",16
"1064","2011-03-23",16
"1065","2011-03-24",15.4
"1066","2011-03-25",15.8
"1067","2011-03-28",16
"1068","2011-03-29",15.7
"1069","2011-03-30",15.5
"1070","2011-03-31",15.3
"1071","2011-04-01",15.1
"1072","2011-04-04",14.7
"1073","2011-04-05",14.5
"1074","2011-04-06",14.1
"1075","2011-04-07",13.3
"1076","2011-04-08",14
"1077","2011-04-11",13.9
"1078","2011-04-12",13.7
"1079","2011-04-13",13.5
"1080","2011-04-14",13.4
"1081","2011-04-15",13
"1082","2011-04-18",13
"1083","2011-04-19",13.1
"1084","2011-04-20",13.3
"1085","2011-04-21",13.1
"1086","2011-04-25",13
"1087","2011-04-26",12.5
"1088","2011-04-27",12.6
"1089","2011-04-28",12.9
"1090","2011-04-29",13
"1091","2011-05-02",12.7
"1092","2011-05-03",12.6
"1093","2011-05-04",12.6
"1094","2011-05-05",12.4
"1095","2011-05-06",12.4
"1096","2011-05-09",12
"1097","2011-05-10",12
"1098","2011-05-11",11.9
"1099","2011-05-12",12
"1100","2011-05-13",11.7
"1101","2011-05-16",11.7
"1102","2011-05-17",11.7
"1103","2011-05-18",11.8
"1104","2011-05-19",11
"1105","2011-05-20",10.5
"1106","2011-05-23",10.3
"1107","2011-05-24",10
"1108","2011-05-25",10
"1109","2011-05-26",10.3
"1110","2011-05-27",10.3
"1111","2011-05-31",10.7
"1112","2011-06-01",11.1
"1113","2011-06-02",11.4
"1114","2011-06-03",11.3
"1115","2011-06-06",11.3
"1116","2011-06-07",11.3
"1117","2011-06-08",11.3
"1118","2011-06-09",11.6
"1119","2011-06-10",11.4
"1120","2011-06-13",11.3
"1121","2011-06-14",11.8
"1122","2011-06-15",10.7
"1123","2011-06-16",10.9
"1124","2011-06-17",12.5
"1125","2011-06-20",11.2
"1126","2011-06-21",11.4
"1127","2011-06-22",11.5
"1128","2011-06-23",11.5
"1129","2011-06-24",12
"1130","2011-06-27",11.2
"1131","2011-06-28",11.1
"1132","2011-06-29",11.1
"1133","2011-06-30",11.1
"1134","2011-07-01",11.1
"1135","2011-07-05",10.8
"1136","2011-07-06",11.4
"1137","2011-07-07",11.5
"1138","2011-07-08",11.5
"1139","2011-07-11",10
"1140","2011-07-12",10.4
"1141","2011-07-13",10.8
"1142","2011-07-14",10.5
"1143","2011-07-15",10.5
"1144","2011-07-18",10.4
"1145","2011-07-19",10.6
"1146","2011-07-20",10.8
"1147","2011-07-21",11.1
"1148","2011-07-22",11.1
"1149","2011-07-25",11.1
"1150","2011-07-26",11.1
"1151","2011-07-27",11.1
"1152","2011-07-28",11.2
"1153","2011-07-29",11.2
"1154","2011-08-01",11
"1155","2011-08-02",11
"1156","2011-08-03",11.2
"1157","2011-08-04",11.1
"1158","2011-08-05",10.7
"1159","2011-08-08",10.7
"1160","2011-08-09",10.2
"1161","2011-08-10",10.5
"1162","2011-08-11",11
"1163","2011-08-12",10.6
"1164","2011-08-15",10.6
"1165","2011-08-16",11
"1166","2011-08-17",11
"1167","2011-08-18",11
"1168","2011-08-19",10.8
"1169","2011-08-22",10.5
"1170","2011-08-23",11
"1171","2011-08-24",11
"1172","2011-08-25",11
"1173","2011-08-26",11
"1174","2011-08-29",10.5
"1175","2011-08-30",11.2
"1176","2011-08-31",11.2
"1177","2011-09-01",11.2
"1178","2011-09-02",10.7
"1179","2011-09-06",10.5
"1180","2011-09-07",10
"1181","2011-09-08",10.2
"1182","2011-09-09",10.9
"1183","2011-09-12",10.9
"1184","2011-09-13",10.3
"1185","2011-09-14",11
"1186","2011-09-15",11
"1187","2011-09-16",11
"1188","2011-09-19",10.7
"1189","2011-09-20",10.6
"1190","2011-09-21",10.5
"1191","2011-09-22",10.4
"1192","2011-09-23",10.7
"1193","2011-09-26",10.6
"1194","2011-09-27",10.6
"1195","2011-09-28",10.8
"1196","2011-09-29",11
"1197","2011-09-30",11
"1198","2011-10-03",10.8
"1199","2011-10-04",11
"1200","2011-10-05",11
"1201","2011-10-06",10.5
"1202","2011-10-07",10.2
"1203","2011-10-10",10.9
"1204","2011-10-11",10.5
"1205","2011-10-12",10.6
"1206","2011-10-13",10.7
"1207","2011-10-14",10.7
"1208","2011-10-17",10.7
"1209","2011-10-18",10.7
"1210","2011-10-19",10.7
"1211","2011-10-20",10.7
"1212","2011-10-21",10.5
"1213","2011-10-24",10.7
"1214","2011-10-25",10.7
"1215","2011-10-26",10.7
"1216","2011-10-27",10.5
"1217","2011-10-28",10.6
"1218","2011-10-31",10.8
"1219","2011-11-01",10.8
"1220","2011-11-02",10.8
"1221","2011-11-03",10.8
"1222","2011-11-04",10.7
"1223","2011-11-07",11
"1224","2011-11-08",11
"1225","2011-11-09",10.9
"1226","2011-11-10",10.9
"1227","2011-11-11",10.9
"1228","2011-11-14",10.9
"1229","2011-11-15",10.9
"1230","2011-11-16",10.9
"1231","2011-11-17",10.9
"1232","2011-11-18",10.9
"1233","2011-11-21",11
"1234","2011-11-22",11
"1235","2011-11-23",10.9
"1236","2011-11-25",10.9
"1237","2011-11-28",11
"1238","2011-11-29",11
"1239","2011-11-30",11
"1240","2011-12-01",11
"1241","2011-12-02",11.2
"1242","2011-12-05",11.1
"1243","2011-12-06",11
"1244","2011-12-07",11
"1245","2011-12-08",10.8
"1246","2011-12-09",10.8
"1247","2011-12-12",10.6
"1248","2011-12-13",10.4
"1249","2011-12-14",10.4
"1250","2011-12-15",10.4
"1251","2011-12-16",10.5
"1252","2011-12-19",10.6
"1253","2011-12-20",10.7
"1254","2011-12-21",10.2
"1255","2011-12-22",10.4
"1256","2011-12-23",10.5
"1257","2011-12-27",10.2
"1258","2011-12-28",10.5
"1259","2011-12-29",10.4
"1260","2011-12-30",11.5
"1261","2012-01-03",11.1
"1262","2012-01-04",11.1
"1263","2012-01-05",10.7
"1264","2012-01-06",11.1
"1265","2012-01-09",11
"1266","2012-01-10",11
"1267","2012-01-11",11
"1268","2012-01-12",11.1
"1269","2012-01-13",11
"1270","2012-01-17",11.1
"1271","2012-01-18",11.1
"1272","2012-01-19",11.1
"1273","2012-01-20",11.1
"1274","2012-01-23",11.1
"1275","2012-01-24",10.8
"1276","2012-01-25",10.8
"1277","2012-01-26",11
"1278","2012-01-27",11
"1279","2012-01-30",11
"1280","2012-01-31",11
"1281","2012-02-01",11
"1282","2012-02-02",11
"1283","2012-02-03",11
"1284","2012-02-06",11.2
"1285","2012-02-07",11.2
"1286","2012-02-08",11.2
"1287","2012-02-09",11.1
"1288","2012-02-10",11.1
"1289","2012-02-13",11.1
"1290","2012-02-14",11
"1291","2012-02-15",11
"1292","2012-02-16",11
"1293","2012-02-17",11
"1294","2012-02-21",11.1
"1295","2012-02-22",11.1
"1296","2012-02-23",11.1
"1297","2012-02-24",11.1
"1298","2012-02-27",11.1
"1299","2012-02-28",11.4
"1300","2012-02-29",11.4
"1301","2012-03-01",11.4
"1302","2012-03-02",11.8
"1303","2012-03-05",11.6
"1304","2012-03-06",11.4
"1305","2012-03-07",11.2
"1306","2012-03-08",11.3
"1307","2012-03-09",11.2
"1308","2012-03-12",11
"1309","2012-03-13",11.4
"1310","2012-03-14",11.5
"1311","2012-03-15",11.2
"1312","2012-03-16",11.4
"1313","2012-03-19",11.5
"1314","2012-03-20",11.4
"1315","2012-03-21",10.8
"1316","2012-03-22",11
"1317","2012-03-23",11.2
"1318","2012-03-26",11.1
"1319","2012-03-27",11.2
"1320","2012-03-28",10.7
"1321","2012-03-29",10.9
"1322","2012-03-30",10.9
"1323","2012-04-02",11
"1324","2012-04-03",11
"1325","2012-04-04",11
"1326","2012-04-05",11
"1327","2012-04-09",11
"1328","2012-04-10",10.7
"1329","2012-04-11",10.9
"1330","2012-04-12",10.7
"1331","2012-04-13",10.7
"1332","2012-04-16",10.7
"1333","2012-04-17",10.7
"1334","2012-04-18",10.7
"1335","2012-04-19",10.7
"1336","2012-04-20",10.3
"1337","2012-04-23",10.8
"1338","2012-04-24",11
"1339","2012-04-25",11
"1340","2012-04-26",11
"1341","2012-04-27",10.6
"1342","2012-04-30",10.5
"1343","2012-05-01",10.5
"1344","2012-05-02",10.5
"1345","2012-05-03",10.6
"1346","2012-05-04",10.6
"1347","2012-05-07",10.3
"1348","2012-05-08",10.5
"1349","2012-05-09",10.5
"1350","2012-05-10",10.5
"1351","2012-05-11",10.5
"1352","2012-05-14",10.4
"1353","2012-05-15",10.4
"1354","2012-05-16",10
"1355","2012-05-17",10.2
"1356","2012-05-18",9.8
"1357","2012-05-21",10
"1358","2012-05-22",10.4
"1359","2012-05-23",10.4
"1360","2012-05-24",10.4
"1361","2012-05-25",10.3
"1362","2012-05-29",10.4
"1363","2012-05-30",10.4
"1364","2012-05-31",10.2
"1365","2012-06-01",10.2
"1366","2012-06-04",10.2
"1367","2012-06-05",10
"1368","2012-06-06",10.2
"1369","2012-06-07",10.2
"1370","2012-06-08",9.7
"1371","2012-06-11",10
"1372","2012-06-12",10.2
"1373","2012-06-13",10
"1374","2012-06-14",10
"1375","2012-06-15",10
"1376","2012-06-18",10
"1377","2012-06-19",10
"1378","2012-06-20",10
"1379","2012-06-21",10
"1380","2012-06-22",9.9
"1381","2012-06-25",9.4
"1382","2012-06-26",9.4
"1383","2012-06-27",9.4
"1384","2012-06-28",10
"1385","2012-06-29",10.3
"1386","2012-07-02",10
"1387","2012-07-03",10
"1388","2012-07-05",10
"1389","2012-07-06",10
"1390","2012-07-09",10
"1391","2012-07-10",10.2
"1392","2012-07-11",10
"1393","2012-07-12",10
"1394","2012-07-13",10
"1395","2012-07-16",10
"1396","2012-07-17",10
"1397","2012-07-18",10
"1398","2012-07-19",10
"1399","2012-07-20",10
"1400","2012-07-23",10
"1401","2012-07-24",10
"1402","2012-07-25",10
"1403","2012-07-26",10
"1404","2012-07-27",10
"1405","2012-07-30",10.2
"1406","2012-07-31",10.9
"1407","2012-08-01",10.9
"1408","2012-08-02",10.7
"1409","2012-08-03",10.8
"1410","2012-08-06",11.7
"1411","2012-08-07",11.3
"1412","2012-08-08",11.4
"1413","2012-08-09",11.7
"1414","2012-08-10",11.5
"1415","2012-08-13",11.5
"1416","2012-08-14",11.4
"1417","2012-08-15",11.5
"1418","2012-08-16",11.8
"1419","2012-08-17",11.9
"1420","2012-08-20",12
"1421","2012-08-21",11.8
"1422","2012-08-22",12
"1423","2012-08-23",12
"1424","2012-08-24",12
"1425","2012-08-27",11.8
"1426","2012-08-28",12.4
"1427","2012-08-29",12.5
"1428","2012-08-30",12.5
"1429","2012-08-31",12.5
"1430","2012-09-04",12.4
"1431","2012-09-05",12.3
"1432","2012-09-06",11.4
"1433","2012-09-07",13.2
"1434","2012-09-10",13.3
"1435","2012-09-11",12.8
"1436","2012-09-12",13.2
"1437","2012-09-13",12.9
"1438","2012-09-14",13
"1439","2012-09-17",12.9
"1440","2012-09-18",13.1
"1441","2012-09-19",12.9
"1442","2012-09-20",13
"1443","2012-09-21",13.4
"1444","2012-09-24",13.3
"1445","2012-09-25",13
"1446","2012-09-26",12.7
"1447","2012-09-27",11.9
"1448","2012-09-28",12.4
"1449","2012-10-01",12.4
"1450","2012-10-02",12.4
"1451","2012-10-03",12.2
"1452","2012-10-04",12.3
"1453","2012-10-05",12.7
"1454","2012-10-08",12.8
"1455","2012-10-09",12.8
"1456","2012-10-10",12.7
"1457","2012-10-11",12.8
"1458","2012-10-12",12.9
"1459","2012-10-15",12.7
"1460","2012-10-16",12.6
"1461","2012-10-17",12
"1462","2012-10-18",12.3
"1463","2012-10-19",11
"1464","2012-10-22",11.7
"1465","2012-10-23",11.5
"1466","2012-10-24",11.6
"1467","2012-10-25",11.3
"1468","2012-10-26",11.8
"1469","2012-10-31",11.5
"1470","2012-11-01",11.6
"1471","2012-11-02",11.4
"1472","2012-11-05",11.4
"1473","2012-11-06",11.5
"1474","2012-11-07",11.8
"1475","2012-11-08",11.4
"1476","2012-11-09",11.6
"1477","2012-11-12",11.5
"1478","2012-11-13",11.9
"1479","2012-11-14",11.7
"1480","2012-11-15",11.3
"1481","2012-11-16",11.3
"1482","2012-11-19",11.5
"1483","2012-11-20",11.5
"1484","2012-11-21",10.5
"1485","2012-11-23",10.5
"1486","2012-11-26",10
"1487","2012-11-27",10.4
"1488","2012-11-28",10.9
"1489","2012-11-29",10.5
"1490","2012-11-30",10.5
"1491","2012-12-03",10.1
"1492","2012-12-04",10.3
"1493","2012-12-05",10.5
"1494","2012-12-06",10.3
"1495","2012-12-07",10.2
"1496","2012-12-10",10.5
"1497","2012-12-11",10.5
"1498","2012-12-12",10.4
"1499","2012-12-13",10.5
"1500","2012-12-14",10.5
"1501","2012-12-17",10.4
"1502","2012-12-18",10.2
"1503","2012-12-19",10.3
"1504","2012-12-20",10
"1505","2012-12-21",10.5
"1506","2012-12-24",10.4
"1507","2012-12-26",10.1
"1508","2012-12-27",10.4
"1509","2012-12-28",10
"1510","2012-12-31",10.4
"1511","2013-01-02",10.4
"1512","2013-01-03",10.3
"1513","2013-01-04",10.4
"1514","2013-01-07",10.6
"1515","2013-01-08",10.6
"1516","2013-01-09",10.5
"1517","2013-01-10",10.2
"1518","2013-01-11",10.6
"1519","2013-01-14",10.8
"1520","2013-01-15",10.9
"1521","2013-01-16",11
"1522","2013-01-17",11.6
"1523","2013-01-18",11.8
"1524","2013-01-22",11.9
"1525","2013-01-23",11.9
"1526","2013-01-24",12.1
"1527","2013-01-25",12.1
"1528","2013-01-28",12.1
"1529","2013-01-29",11.5
"1530","2013-01-30",11.4
"1531","2013-01-31",11.5
"1532","2013-02-01",11.7
"1533","2013-02-04",11.5
"1534","2013-02-05",11.4
"1535","2013-02-06",11.6
"1536","2013-02-07",11.2
"1537","2013-02-08",11.4
"1538","2013-02-11",11.1
"1539","2013-02-12",11.2
"1540","2013-02-13",11.2
"1541","2013-02-14",10.5
"1542","2013-02-15",11
"1543","2013-02-19",11.4
"1544","2013-02-20",11.1
"1545","2013-02-21",11.1
"1546","2013-02-22",11.4
"1547","2013-02-25",11.3
"1548","2013-02-26",10.9
"1549","2013-02-27",11.3
"1550","2013-02-28",11.3
"1551","2013-03-01",11.5
"1552","2013-03-04",11.5
"1553","2013-03-05",11.5
"1554","2013-03-06",11.5
"1555","2013-03-07",11.8
"1556","2013-03-08",12.1
"1557","2013-03-11",12.5
"1558","2013-03-12",13.3
"1559","2013-03-13",13.3
"1560","2013-03-14",13.2
"1561","2013-03-15",13.7
"1562","2013-03-18",16
"1563","2013-03-19",16.799999
"1564","2013-03-20",16
"1565","2013-03-21",16.200001
"1566","2013-03-22",16.5
"1567","2013-03-25",16.6
"1568","2013-03-26",16.5
"1569","2013-03-27",16.9
"1570","2013-03-28",17.1
"1571","2013-04-01",17.200001
"1572","2013-04-02",17.299999
"1573","2013-04-03",17.299999
"1574","2013-04-04",17.200001
"1575","2013-04-05",17.200001
"1576","2013-04-08",17.200001
"1577","2013-04-09",16.700001
"1578","2013-04-10",17
"1579","2013-04-11",17
"1580","2013-04-12",17
"1581","2013-04-15",17.200001
"1582","2013-04-16",17.299999
"1583","2013-04-17",17.4
"1584","2013-04-18",17.5
"1585","2013-04-19",17.299999
"1586","2013-04-22",17.799999
"1587","2013-04-23",17.799999
"1588","2013-04-24",18.4
"1589","2013-04-25",18.200001
"1590","2013-04-26",18.5
"1591","2013-04-29",18.299999
"1592","2013-04-30",18.700001
"1593","2013-05-01",20.200001
"1594","2013-05-02",20.1
"1595","2013-05-03",20.1
"1596","2013-05-06",20.1
"1597","2013-05-07",20
"1598","2013-05-08",18.799999
"1599","2013-05-09",18.5
"1600","2013-05-10",17.9
"1601","2013-05-13",17.700001
"1602","2013-05-14",17.5
"1603","2013-05-15",17.5
"1604","2013-05-16",17.6
"1605","2013-05-17",16.700001
"1606","2013-05-20",16.200001
"1607","2013-05-21",16.4
"1608","2013-05-22",16.200001
"1609","2013-05-23",15.7
"1610","2013-05-24",16
"1611","2013-05-28",15.7
"1612","2013-05-29",15.4
"1613","2013-05-30",14.7
"1614","2013-05-31",14.8
"1615","2013-06-03",14.7
"1616","2013-06-04",14
"1617","2013-06-05",13.8
"1618","2013-06-06",13.8
"1619","2013-06-07",14.1
"1620","2013-06-10",14.2
"1621","2013-06-11",14.3
"1622","2013-06-12",14.3
"1623","2013-06-13",14.5
"1624","2013-06-14",14
"1625","2013-06-17",14
"1626","2013-06-18",14.2
"1627","2013-06-19",14.5
"1628","2013-06-20",13.5
"1629","2013-06-21",13.3
"1630","2013-06-24",13.6
"1631","2013-06-25",14.1
"1632","2013-06-26",14.1
"1633","2013-06-27",14.5
"1634","2013-06-28",14.3
"1635","2013-07-01",14.5
"1636","2013-07-02",14.2
"1637","2013-07-03",14.3
"1638","2013-07-05",14.3
"1639","2013-07-08",14.3
"1640","2013-07-09",14.1
"1641","2013-07-10",14.3
"1642","2013-07-11",14.2
"1643","2013-07-12",15
"1644","2013-07-15",15.2
"1645","2013-07-16",15.5
"1646","2013-07-17",14.8
"1647","2013-07-18",14.6
"1648","2013-07-19",14.1
"1649","2013-07-22",14.8
"1650","2013-07-23",14.9
"1651","2013-07-24",14.7
"1652","2013-07-25",15.2
"1653","2013-07-26",15.3
"1654","2013-07-29",15
"1655","2013-07-30",14.8
"1656","2013-07-31",14.5
"1657","2013-08-01",15
"1658","2013-08-02",14.7
"1659","2013-08-05",14.8
"1660","2013-08-06",14.9
"1661","2013-08-07",14.9
"1662","2013-08-08",15.3
"1663","2013-08-09",15.4
"1664","2013-08-12",15.6
"1665","2013-08-13",16
"1666","2013-08-14",16
"1667","2013-08-15",16.1
"1668","2013-08-16",16
"1669","2013-08-19",16.700001
"1670","2013-08-20",17.4
"1671","2013-08-21",17.200001
"1672","2013-08-22",18.4
"1673","2013-08-23",20.9
"1674","2013-08-26",20.9
"1675","2013-08-27",20.4
"1676","2013-08-28",20.799999
"1677","2013-08-29",18.799999
"1678","2013-08-30",18.9
"1679","2013-09-03",19.6
"1680","2013-09-04",19.1
"1681","2013-09-05",19.5
"1682","2013-09-06",19.200001
"1683","2013-09-09",19
"1684","2013-09-10",19.200001
"1685","2013-09-11",19.6
"1686","2013-09-12",19.6
"1687","2013-09-13",19.4
"1688","2013-09-16",19.5
"1689","2013-09-17",19.5
"1690","2013-09-18",19.200001
"1691","2013-09-19",19.299999
"1692","2013-09-20",18.299999
"1693","2013-09-23",18.4
"1694","2013-09-24",18.6
"1695","2013-09-25",18.299999
"1696","2013-09-26",18.799999
"1697","2013-09-27",19
"1698","2013-09-30",18.200001
"1699","2013-10-01",19.299999
"1700","2013-10-02",19.299999
"1701","2013-10-03",18.700001
"1702","2013-10-04",19
"1703","2013-10-07",18.4
"1704","2013-10-08",18.5
"1705","2013-10-09",19.5
"1706","2013-10-10",20.9
"1707","2013-10-11",20.5
"1708","2013-10-14",20.200001
"1709","2013-10-15",20.4
"1710","2013-10-16",20.299999
"1711","2013-10-17",19.9
"1712","2013-10-18",19.5
"1713","2013-10-21",19.5
"1714","2013-10-22",19.200001
"1715","2013-10-23",19.5
"1716","2013-10-24",18.9
"1717","2013-10-25",19.1
"1718","2013-10-28",19
"1719","2013-10-29",18.5
"1720","2013-10-30",20.299999
"1721","2013-10-31",21.9
"1722","2013-11-01",23.5
"1723","2013-11-04",23.4
"1724","2013-11-05",24.6
"1725","2013-11-06",24.1
"1726","2013-11-07",23
"1727","2013-11-08",23.9
"1728","2013-11-11",26.6
"1729","2013-11-12",26.5
"1730","2013-11-13",25.6
"1731","2013-11-14",29.299999
"1732","2013-11-15",30.6
"1733","2013-11-18",30.200001
"1734","2013-11-19",30.5
"1735","2013-11-20",30.299999
"1736","2013-11-21",29.700001
"1737","2013-11-22",28.700001
"1738","2013-11-25",28.9
"1739","2013-11-26",30.6
"1740","2013-11-27",31.1
"1741","2013-11-29",32.900002
"1742","2013-12-02",32.5
"1743","2013-12-03",32.400002
"1744","2013-12-04",31.9
"1745","2013-12-05",31.9
"1746","2013-12-06",31.5
"1747","2013-12-09",30
"1748","2013-12-10",29.200001
"1749","2013-12-11",29.299999
"1750","2013-12-12",28.4
"1751","2013-12-13",28.799999
"1752","2013-12-16",29.200001
"1753","2013-12-17",28.5
"1754","2013-12-18",29
"1755","2013-12-19",28.4
"1756","2013-12-20",29.200001
"1757","2013-12-23",29
"1758","2013-12-24",29.299999
"1759","2013-12-26",28.6
"1760","2013-12-27",28.9
"1761","2013-12-30",29.6
"1762","2013-12-31",30.5
"1763","2014-01-02",29.6
"1764","2014-01-03",29.700001
"1765","2014-01-06",30
"1766","2014-01-07",30
"1767","2014-01-08",30.1
"1768","2014-01-09",31.5
"1769","2014-01-10",32.599998
"1770","2014-01-13",36
"1771","2014-01-14",37.799999
"1772","2014-01-15",38.799999
"1773","2014-01-16",37.700001
"1774","2014-01-17",38.400002
"1775","2014-01-21",36.900002
"1776","2014-01-22",37.900002
"1777","2014-01-23",36.799999
"1778","2014-01-24",37
"1779","2014-01-27",36.200001
"1780","2014-01-28",36.400002
"1781","2014-01-29",35.099998
"1782","2014-01-30",36
"1783","2014-01-31",35.400002
"1784","2014-02-03",34.099998
"1785","2014-02-04",32.400002
"1786","2014-02-05",32.099998
"1787","2014-02-06",32.400002
"1788","2014-02-07",33
"1789","2014-02-10",34.299999
"1790","2014-02-11",33.400002
"1791","2014-02-12",33.700001
"1792","2014-02-13",34.299999
"1793","2014-02-14",34.599998
"1794","2014-02-18",34.799999
"1795","2014-02-19",35.700001
"1796","2014-02-20",36
"1797","2014-02-21",36
"1798","2014-02-24",38.900002
"1799","2014-02-25",40.400002
"1800","2014-02-26",43
"1801","2014-02-27",42
"1802","2014-02-28",41.5
"1803","2014-03-03",43.400002
"1804","2014-03-04",41.299999
"1805","2014-03-05",40.400002
"1806","2014-03-06",40.900002
"1807","2014-03-07",41.900002
"1808","2014-03-10",46.799999
"1809","2014-03-11",46.5
"1810","2014-03-12",47.099998
"1811","2014-03-13",48.900002
"1812","2014-03-14",51.700001
"1813","2014-03-17",53.200001
"1814","2014-03-18",58.5
"1815","2014-03-19",57.299999
"1816","2014-03-20",56.599998
"1817","2014-03-21",55
"1818","2014-03-24",51
"1819","2014-03-25",52.5
"1820","2014-03-26",50.700001
"1821","2014-03-27",52.099998
"1822","2014-03-28",53.5
"1823","2014-03-31",56.5
"1824","2014-04-01",55
"1825","2014-04-02",55
"1826","2014-04-03",54.799999
"1827","2014-04-04",54.700001
"1828","2014-04-07",48.799999
"1829","2014-04-08",46.900002
"1830","2014-04-09",47.5
"1831","2014-04-10",48.799999
"1832","2014-04-11",49.200001
"1833","2014-04-14",45.5
"1834","2014-04-15",41
"1835","2014-04-16",43.299999
"1836","2014-04-17",41.200001
"1837","2014-04-21",47.599998
"1838","2014-04-22",51.700001
"1839","2014-04-23",51.5
"1840","2014-04-24",50.599998
"1841","2014-04-25",49.099998
"1842","2014-04-28",51.700001
"1843","2014-04-29",50.200001
"1844","2014-04-30",50.299999
"1845","2014-05-01",47.299999
"1846","2014-05-02",49.599998
"1847","2014-05-05",49.400002
"1848","2014-05-06",46.799999
"1849","2014-05-07",47.5
"1850","2014-05-08",47.700001
"1851","2014-05-09",47.5
"1852","2014-05-12",46
"1853","2014-05-13",45.5
"1854","2014-05-14",46.299999
"1855","2014-05-15",47
"1856","2014-05-16",46.599998
"1857","2014-05-19",45.5
"1858","2014-05-20",45.900002
"1859","2014-05-21",44.599998
"1860","2014-05-22",47.299999
"1861","2014-05-23",49.400002
"1862","2014-05-27",49.099998
"1863","2014-05-28",49.299999
"1864","2014-05-29",52.099998
"1865","2014-05-30",52.700001
"1866","2014-06-02",56.599998
"1867","2014-06-03",57.5
"1868","2014-06-04",56.900002
"1869","2014-06-05",56
"1870","2014-06-06",54.799999
"1871","2014-06-09",54.599998
"1872","2014-06-10",55.200001
"1873","2014-06-11",55.400002
"1874","2014-06-12",56.200001
"1875","2014-06-13",56.700001
"1876","2014-06-16",58
"1877","2014-06-17",58.599998
"1878","2014-06-18",60
"1879","2014-06-19",58.299999
"1880","2014-06-20",58.599998
"1881","2014-06-23",60
"1882","2014-06-24",57.599998
"1883","2014-06-25",55.400002
"1884","2014-06-26",53.099998
"1885","2014-06-27",50
"1886","2014-06-30",53.099998
"1887","2014-07-01",57.299999
"1888","2014-07-02",57.299999
"1889","2014-07-03",55.599998
"1890","2014-07-07",55.200001
"1891","2014-07-08",53.700001
"1892","2014-07-09",53.099998
"1893","2014-07-10",52.599998
"1894","2014-07-11",55
"1895","2014-07-14",58.099998
"1896","2014-07-15",55.799999
"1897","2014-07-16",54.200001
"1898","2014-07-17",52.700001
"1899","2014-07-18",56.099998
"1900","2014-07-21",53.799999
"1901","2014-07-22",54.5
"1902","2014-07-23",54.200001
"1903","2014-07-24",55.599998
"1904","2014-07-25",53
"1905","2014-07-28",51
"1906","2014-07-29",51.400002
"1907","2014-07-30",53.700001
"1908","2014-07-31",52.700001
"1909","2014-08-01",58.299999
"1910","2014-08-04",59.700001
"1911","2014-08-05",59
"1912","2014-08-06",59.799999
"1913","2014-08-07",63.799999
"1914","2014-08-08",62.599998
"1915","2014-08-11",61
"1916","2014-08-12",57.799999
"1917","2014-08-13",59.900002
"1918","2014-08-14",62.400002
"1919","2014-08-15",61.200001
"1920","2014-08-18",60.5
"1921","2014-08-19",59.400002
"1922","2014-08-20",59.599998
"1923","2014-08-21",57.299999
"1924","2014-08-22",60
"1925","2014-08-25",63.400002
"1926","2014-08-26",62.200001
"1927","2014-08-27",64.199997
"1928","2014-08-28",67.900002
"1929","2014-08-29",68.900002
"1930","2014-09-02",68.099998
"1931","2014-09-03",68.699997
"1932","2014-09-04",67.300003
"1933","2014-09-05",68.599998
"1934","2014-09-08",73.599998
"1935","2014-09-09",73
"1936","2014-09-10",73.400002
"1937","2014-09-11",72.900002
"1938","2014-09-12",74.199997
"1939","2014-09-15",73
"1940","2014-09-16",78.199997
"1941","2014-09-17",76.900002
"1942","2014-09-18",76.900002
"1943","2014-09-19",75.5
"1944","2014-09-22",73.900002
"1945","2014-09-23",73.800003
"1946","2014-09-24",74.5
"1947","2014-09-25",88
"1948","2014-09-26",92.300003
"1949","2014-09-29",94.300003
"1950","2014-09-30",93.199997
"1951","2014-10-01",88.099998
"1952","2014-10-02",91.099998
"1953","2014-10-03",92.900002
"1954","2014-10-06",89.900002
"1955","2014-10-07",88.900002
"1956","2014-10-08",89.300003
"1957","2014-10-09",84.699997
"1958","2014-10-10",84.300003
"1959","2014-10-13",80.099998
"1960","2014-10-14",81.300003
"1961","2014-10-15",84
"1962","2014-10-16",90.400002
"1963","2014-10-17",88.699997
