"","date","OXBR"
"1006","2018-03-23",2.2
"1007","2018-03-26",2.25
"1008","2018-03-27",2.261
"1009","2018-03-28",2.261
"1010","2018-03-29",2.251
"1011","2018-04-02",2.35
"1012","2018-04-03",2.25
"1013","2018-04-04",2.25
"1014","2018-04-05",2.3
"1015","2018-04-06",2.25
"1016","2018-04-09",2.106
"1017","2018-04-10",2.06
"1018","2018-04-11",2.05
"1019","2018-04-12",2.2
"1020","2018-04-13",2.15
"1021","2018-04-16",2.15
"1022","2018-04-17",2.15
"1023","2018-04-18",2.085
"1024","2018-04-19",2.05
"1025","2018-04-20",2.075
"1026","2018-04-23",2.05
"1027","2018-04-24",2.05
"1028","2018-04-25",2.09
"1029","2018-04-26",2.05
"1030","2018-04-27",2.05
"1031","2018-04-30",2.05
"1032","2018-05-01",2.05
"1033","2018-05-02",2.05
"1034","2018-05-03",2.059
"1035","2018-05-04",2.051
"1036","2018-05-07",2.05
"1037","2018-05-08",2.05
"1038","2018-05-09",2.05
"1039","2018-05-10",2.1
"1040","2018-05-11",2.1
"1041","2018-05-14",2.05
"1042","2018-05-15",2.099
"1043","2018-05-16",1.9
"1044","2018-05-17",1.95
"1045","2018-05-18",1.686
"1046","2018-05-21",1.644
"1047","2018-05-22",1.65
"1048","2018-05-23",1.7
"1049","2018-05-24",1.65
"1050","2018-05-25",1.65
"1051","2018-05-29",1.65
"1052","2018-05-30",1.6
"1053","2018-05-31",1.55
"1054","2018-06-01",1.55
"1055","2018-06-04",1.5
"1056","2018-06-05",1.35
"1057","2018-06-06",1.308
"1058","2018-06-07",1.55
"1059","2018-06-08",1.9
"1060","2018-06-11",1.775
"1061","2018-06-12",1.85
"1062","2018-06-13",1.95
"1063","2018-06-14",1.8
"1064","2018-06-15",1.9
"1065","2018-06-18",1.95
"1066","2018-06-19",1.95
"1067","2018-06-20",1.8
"1068","2018-06-21",1.9
"1069","2018-06-22",1.9
"1070","2018-06-25",1.95
"1071","2018-06-26",1.8
"1072","2018-06-27",1.7
"1073","2018-06-28",1.75
"1074","2018-06-29",1.75
"1075","2018-07-02",1.75
"1076","2018-07-03",1.8
"1077","2018-07-05",1.85
"1078","2018-07-06",1.8
"1079","2018-07-09",1.693
"1080","2018-07-10",1.775
"1081","2018-07-11",1.8
"1082","2018-07-12",1.705
"1083","2018-07-13",1.705
"1084","2018-07-16",1.702
"1085","2018-07-17",1.75
"1086","2018-07-18",1.65
"1087","2018-07-19",1.75
"1088","2018-07-20",1.654
"1089","2018-07-23",1.6
"1090","2018-07-24",1.683
"1091","2018-07-25",1.63
"1092","2018-07-26",1.653
"1093","2018-07-27",1.653
"1094","2018-07-30",1.58
"1095","2018-07-31",1.7
"1096","2018-08-01",1.651
"1097","2018-08-02",1.75
"1098","2018-08-03",2.3
"1099","2018-08-06",2.1
"1100","2018-08-07",2
"1101","2018-08-08",1.998
"1102","2018-08-09",2.095
"1103","2018-08-10",2.089
"1104","2018-08-13",2.05
"1105","2018-08-14",1.9
"1106","2018-08-15",1.908
"1107","2018-08-16",1.95
"1108","2018-08-17",2
"1109","2018-08-20",1.886
"1110","2018-08-21",1.9
"1111","2018-08-22",1.85
"1112","2018-08-23",1.8
"1113","2018-08-24",1.85
"1114","2018-08-27",1.86
"1115","2018-08-28",1.856
"1116","2018-08-29",1.8
"1117","2018-08-30",1.8
"1118","2018-08-31",1.85
"1119","2018-09-04",1.9
"1120","2018-09-05",1.95
"1121","2018-09-06",1.9
"1122","2018-09-07",1.818
"1123","2018-09-10",2.05
"1124","2018-09-11",2.4
"1125","2018-09-12",2.4
"1126","2018-09-13",1.95
"1127","2018-09-14",1.95
"1128","2018-09-17",2.25
"1129","2018-09-18",2.1
"1130","2018-09-19",2.05
"1131","2018-09-20",2
"1132","2018-09-21",1.95
"1133","2018-09-24",1.8
"1134","2018-09-25",1.65
"1135","2018-09-26",1.75
"1136","2018-09-27",1.85
"1137","2018-09-28",1.85
"1138","2018-10-01",1.8
"1139","2018-10-02",1.73
"1140","2018-10-03",1.699
"1141","2018-10-04",1.65
"1142","2018-10-05",1.42
"1143","2018-10-08",1.44
"1144","2018-10-09",1.4
"1145","2018-10-10",1.42
"1146","2018-10-11",1.35
"1147","2018-10-12",1.32
"1148","2018-10-15",1.21
"1149","2018-10-16",1.2
"1150","2018-10-17",1.25
"1151","2018-10-18",1.09
"1152","2018-10-19",1.2
"1153","2018-10-22",1.28
"1154","2018-10-23",1.11
"1155","2018-10-24",1.05
"1156","2018-10-25",1.18
"1157","2018-10-26",1.09
"1158","2018-10-29",1.05
"1159","2018-10-30",1.03
"1160","2018-10-31",1.106
"1161","2018-11-01",1.11
"1162","2018-11-02",1.13
"1163","2018-11-05",1.17
"1164","2018-11-06",1.15
"1165","2018-11-07",1.12
"1166","2018-11-08",1.07
"1167","2018-11-09",1.139
"1168","2018-11-12",1.05
"1169","2018-11-13",1.06
"1170","2018-11-14",1.11
"1171","2018-11-15",1.226
"1172","2018-11-16",1.19
"1173","2018-11-19",1.14
"1174","2018-11-20",1.08
"1175","2018-11-21",1.08
"1176","2018-11-23",0.998
"1177","2018-11-26",1
"1178","2018-11-27",0.93
"1179","2018-11-28",0.93
"1180","2018-11-29",0.94
"1181","2018-11-30",0.9
"1182","2018-12-03",0.92
"1183","2018-12-04",0.9
"1184","2018-12-06",0.87
"1185","2018-12-07",0.782
"1186","2018-12-10",0.84
"1187","2018-12-11",0.83
"1188","2018-12-12",0.83
"1189","2018-12-13",0.81
"1190","2018-12-14",0.812
"1191","2018-12-17",0.72
"1192","2018-12-18",0.75
"1193","2018-12-19",0.71
"1194","2018-12-20",0.62
"1195","2018-12-21",0.589
"1196","2018-12-24",0.54
"1197","2018-12-26",0.57
"1198","2018-12-27",0.66
"1199","2018-12-28",0.622
"1200","2018-12-31",0.63
"1201","2019-01-02",0.79
"1202","2019-01-03",0.81
"1203","2019-01-04",0.8
"1204","2019-01-07",1
"1205","2019-01-08",1.05
"1206","2019-01-09",0.995
"1207","2019-01-10",0.995
"1208","2019-01-11",1
"1209","2019-01-14",1.095
"1210","2019-01-15",1.05
"1211","2019-01-16",1.02
"1212","2019-01-17",1
"1213","2019-01-18",1
"1214","2019-01-22",1
"1215","2019-01-23",1.013
"1216","2019-01-24",1
"1217","2019-01-25",1
"1218","2019-01-28",1.02
"1219","2019-01-29",0.96
"1220","2019-01-30",1.069
"1221","2019-01-31",0.98
"1222","2019-02-01",1
"1223","2019-02-04",1
"1224","2019-02-05",1
"1225","2019-02-06",1
"1226","2019-02-07",1.038
"1227","2019-02-08",0.98
"1228","2019-02-11",1.01
"1229","2019-02-12",1.1
"1230","2019-02-13",1.16
"1231","2019-02-14",1.4
"1232","2019-02-15",1.1
"1233","2019-02-19",1
"1234","2019-02-20",1.02
"1235","2019-02-21",1
"1236","2019-02-22",1.02
"1237","2019-02-25",0.983
"1238","2019-02-26",0.96
"1239","2019-02-27",0.953
"1240","2019-02-28",0.93
"1241","2019-03-01",0.948
"1242","2019-03-04",0.9
"1243","2019-03-05",0.86
"1244","2019-03-06",0.89
"1245","2019-03-07",0.85
"1246","2019-03-08",1
"1247","2019-03-11",0.95
"1248","2019-03-12",0.97
"1249","2019-03-13",0.953
"1250","2019-03-14",1.48
"1251","2019-03-15",1.25
"1252","2019-03-18",1.19
"1253","2019-03-19",1.09
"1254","2019-03-20",0.93
"1255","2019-03-21",0.93
"1256","2019-03-22",0.95
"1257","2019-03-25",0.957
"1258","2019-03-26",1.17
"1259","2019-03-27",1.18
"1260","2019-03-28",1.1
"1261","2019-03-29",1.1
"1262","2019-04-01",1.141
"1263","2019-04-02",1.38
"1264","2019-04-03",1.45
"1265","2019-04-04",1.33
"1266","2019-04-05",1.31
"1267","2019-04-08",1.37
"1268","2019-04-09",1.4
"1269","2019-04-10",1.47
"1270","2019-04-11",1.3
"1271","2019-04-12",1.26
"1272","2019-04-15",1.28
"1273","2019-04-16",1.26
"1274","2019-04-17",1.28
"1275","2019-04-18",1.28
"1276","2019-04-22",1.12
"1277","2019-04-23",1.15
"1278","2019-04-24",1.17
"1279","2019-04-25",1.05
"1280","2019-04-26",1.11
"1281","2019-04-29",1.05
"1282","2019-04-30",1.36
"1283","2019-05-01",1.21
"1284","2019-05-02",1.29
"1285","2019-05-03",1.21
"1286","2019-05-06",1.15
"1287","2019-05-07",1.22
"1288","2019-05-08",1.219
"1289","2019-05-09",1.164
"1290","2019-05-10",1.16
"1291","2019-05-13",1.17
"1292","2019-05-14",1.166
"1293","2019-05-15",1.18
"1294","2019-05-16",1.2
"1295","2019-05-17",1.251
"1296","2019-05-20",1.23
"1297","2019-05-21",1.16
"1298","2019-05-22",1.11
"1299","2019-05-23",1.152
"1300","2019-05-24",1.106
"1301","2019-05-28",1.164
"1302","2019-05-29",1.161
"1303","2019-05-30",1.21
"1304","2019-05-31",1.1
"1305","2019-06-03",1.14
"1306","2019-06-04",1.11
"1307","2019-06-05",1.02
"1308","2019-06-06",1.05
"1309","2019-06-07",1.135
"1310","2019-06-10",1.1
"1311","2019-06-11",1.37
"1312","2019-06-12",1.27
"1313","2019-06-13",1.21
"1314","2019-06-14",1.24
"1315","2019-06-17",1.12
"1316","2019-06-18",1.17
"1317","2019-06-19",1.18
"1318","2019-06-20",1.05
"1319","2019-06-21",1.08
"1320","2019-06-24",0.957
"1321","2019-06-25",1.34
"1322","2019-06-26",1.25
"1323","2019-06-27",1.1
"1324","2019-06-28",1.16
"1325","2019-07-01",1.06
"1326","2019-07-02",1.1
"1327","2019-07-03",1.13
"1328","2019-07-05",1.11
"1329","2019-07-08",1.07
"1330","2019-07-09",1.07
"1331","2019-07-10",1.1
"1332","2019-07-11",1.01
"1333","2019-07-12",1.07
"1334","2019-07-15",1.06
"1335","2019-07-16",1.06
"1336","2019-07-17",1.1
"1337","2019-07-18",1.093
"1338","2019-07-19",1.05
"1339","2019-07-22",1.06
"1340","2019-07-23",1
"1341","2019-07-24",1
"1342","2019-07-25",1.04
"1343","2019-07-26",1.04
"1344","2019-07-29",1
"1345","2019-07-30",1.029
"1346","2019-07-31",1.01
"1347","2019-08-01",1.02
"1348","2019-08-02",1.05
"1349","2019-08-05",0.991
"1350","2019-08-06",1.02
"1351","2019-08-07",1.01
"1352","2019-08-08",0.99
"1353","2019-08-09",0.986
"1354","2019-08-12",1.015
"1355","2019-08-13",1
"1356","2019-08-14",1
"1357","2019-08-15",0.958
"1358","2019-08-16",0.955
"1359","2019-08-19",0.998
"1360","2019-08-20",0.99
"1361","2019-08-21",0.99
"1362","2019-08-22",0.979
"1363","2019-08-23",1
"1364","2019-08-26",1.05
"1365","2019-08-27",0.99
"1366","2019-08-28",0.989
"1367","2019-08-29",0.92
"1368","2019-08-30",0.864
"1369","2019-09-03",0.868
"1370","2019-09-04",0.785
"1371","2019-09-05",0.754
"1372","2019-09-06",0.767
"1373","2019-09-09",0.785
"1374","2019-09-10",0.81
"1375","2019-09-11",0.82
"1376","2019-09-12",0.84
"1377","2019-09-13",0.8
"1378","2019-09-16",0.82
"1379","2019-09-17",0.85
"1380","2019-09-18",0.83
"1381","2019-09-19",0.83
"1382","2019-09-20",0.885
"1383","2019-09-23",0.83
"1384","2019-09-24",0.849
"1385","2019-09-25",0.83
"1386","2019-09-26",0.772
"1387","2019-09-27",0.78
"1388","2019-09-30",0.834
"1389","2019-10-01",0.82
"1390","2019-10-02",0.782
"1391","2019-10-03",0.9
"1392","2019-10-04",0.937
"1393","2019-10-07",0.92
"1394","2019-10-08",1.05
"1395","2019-10-09",0.942
"1396","2019-10-10",1.025
"1397","2019-10-11",0.995
"1398","2019-10-14",0.981
"1399","2019-10-15",1.06
"1400","2019-10-16",1.05
"1401","2019-10-17",1.005
"1402","2019-10-18",0.976
"1403","2019-10-21",1.01
"1404","2019-10-22",1
"1405","2019-10-23",0.952
"1406","2019-10-24",0.998
"1407","2019-10-25",0.95
"1408","2019-10-28",0.95
"1409","2019-10-29",0.94
"1410","2019-10-30",0.921
"1411","2019-10-31",0.91
"1412","2019-11-01",0.89
"1413","2019-11-04",0.9
"1414","2019-11-05",0.98
"1415","2019-11-06",0.912
"1416","2019-11-07",0.9
"1417","2019-11-08",0.9
"1418","2019-11-11",0.88
"1419","2019-11-12",0.835
"1420","2019-11-13",0.871
"1421","2019-11-14",0.85
"1422","2019-11-15",0.83
"1423","2019-11-18",0.847
"1424","2019-11-19",0.88
"1425","2019-11-20",0.78
"1426","2019-11-21",0.8
"1427","2019-11-22",0.804
"1428","2019-11-25",0.83
"1429","2019-11-26",0.85
"1430","2019-11-27",0.815
"1431","2019-11-29",0.843
"1432","2019-12-02",0.81
"1433","2019-12-03",0.876
"1434","2019-12-04",0.833
"1435","2019-12-05",0.82
"1436","2019-12-06",0.86
"1437","2019-12-09",0.89
"1438","2019-12-10",0.95
"1439","2019-12-11",0.9
"1440","2019-12-12",0.922
"1441","2019-12-13",0.825
"1442","2019-12-16",0.9
"1443","2019-12-17",0.92
"1444","2019-12-18",0.89
"1445","2019-12-19",0.82
"1446","2019-12-20",0.81
"1447","2019-12-23",0.777
"1448","2019-12-24",0.75
"1449","2019-12-26",0.775
"1450","2019-12-27",0.74
"1451","2019-12-30",0.76
"1452","2019-12-31",0.745
"1453","2020-01-02",0.8
"1454","2020-01-03",0.78
"1455","2020-01-06",0.93
"1456","2020-01-07",0.959
"1457","2020-01-08",0.957
"1458","2020-01-09",0.97
"1459","2020-01-10",0.95
"1460","2020-01-13",0.915
"1461","2020-01-14",0.866
"1462","2020-01-15",0.866
"1463","2020-01-16",1
"1464","2020-01-17",0.99
"1465","2020-01-21",1.02
"1466","2020-01-22",1.02
"1467","2020-01-23",1.04
"1468","2020-01-24",1.09
"1469","2020-01-27",1.07
"1470","2020-01-28",1.07
"1471","2020-01-29",1.07
"1472","2020-01-30",0.952
"1473","2020-01-31",0.928
"1474","2020-02-03",1
"1475","2020-02-04",1.009
"1476","2020-02-05",0.963
"1477","2020-02-06",1.015
"1478","2020-02-07",1.105
"1479","2020-02-10",1.207
"1480","2020-02-11",1.18
"1481","2020-02-12",1.26
"1482","2020-02-13",1.138
"1483","2020-02-14",1.28
"1484","2020-02-18",1.25
"1485","2020-02-19",1.22
"1486","2020-02-20",1.26
"1487","2020-02-21",1.5
"1488","2020-02-24",1.47
"1489","2020-02-25",1.44
"1490","2020-02-26",1.36
"1491","2020-02-27",1.41
"1492","2020-02-28",1.39
"1493","2020-03-02",1.297
"1494","2020-03-03",1.5
"1495","2020-03-04",1.37
"1496","2020-03-05",1.315
"1497","2020-03-06",1.25
"1498","2020-03-09",1.2
"1499","2020-03-10",1.271
"1500","2020-03-11",1.083
"1501","2020-03-12",1.14
"1502","2020-03-13",1.136
"1503","2020-03-16",1.1
"1504","2020-03-17",1.14
"1505","2020-03-18",1
"1506","2020-03-19",0.96
"1507","2020-03-20",0.74
"1508","2020-03-23",0.74
"1509","2020-03-24",0.85
"1510","2020-03-25",0.884
"1511","2020-03-26",0.79
"1512","2020-03-27",0.784
"1513","2020-03-30",0.809
"1514","2020-03-31",0.873
"1515","2020-04-01",0.873
"1516","2020-04-02",0.879
"1517","2020-04-03",0.78
"1518","2020-04-06",0.79
"1519","2020-04-07",0.81
"1520","2020-04-08",0.79
"1521","2020-04-09",0.79
"1522","2020-04-13",0.82
"1523","2020-04-14",0.84
"1524","2020-04-15",0.9
"1525","2020-04-16",0.959
"1526","2020-04-17",0.844
"1527","2020-04-20",0.878
"1528","2020-04-21",0.78
"1529","2020-04-22",0.8
"1530","2020-04-23",0.82
"1531","2020-04-24",0.83
"1532","2020-04-27",0.879
"1533","2020-04-28",0.838
"1534","2020-04-29",0.841
"1535","2020-04-30",0.845
"1536","2020-05-01",0.855
"1537","2020-05-04",0.88
"1538","2020-05-05",0.85
"1539","2020-05-06",0.85
"1540","2020-05-07",0.845
"1541","2020-05-08",0.95
"1542","2020-05-11",0.98
"1543","2020-05-12",1.02
"1544","2020-05-13",0.913
"1545","2020-05-14",0.913
"1546","2020-05-15",0.931
"1547","2020-05-18",0.9
"1548","2020-05-19",0.884
"1549","2020-05-20",0.914
"1550","2020-05-21",0.87
"1551","2020-05-22",0.9
"1552","2020-05-26",0.92
"1553","2020-05-27",0.9
"1554","2020-05-28",0.999
"1555","2020-05-29",1
"1556","2020-06-01",1.02
"1557","2020-06-02",1.025
"1558","2020-06-03",0.921
"1559","2020-06-04",1
"1560","2020-06-05",1.04
"1561","2020-06-08",1.04
"1562","2020-06-09",1.05
"1563","2020-06-10",1
"1564","2020-06-11",1.05
"1565","2020-06-12",1.2
"1566","2020-06-15",1.16
"1567","2020-06-16",1.17
"1568","2020-06-17",1.37
"1569","2020-06-18",1.33
"1570","2020-06-19",1.63
"1571","2020-06-22",1.24
"1572","2020-06-23",1.21
"1573","2020-06-24",1.21
"1574","2020-06-25",1.15
"1575","2020-06-26",1.02
"1576","2020-06-29",1
"1577","2020-06-30",1.4
"1578","2020-07-01",1.15
"1579","2020-07-02",1.11
"1580","2020-07-06",1.25
"1581","2020-07-07",1.11
"1582","2020-07-08",1.08
"1583","2020-07-09",1.06
"1584","2020-07-10",1.09
"1585","2020-07-13",1.09
"1586","2020-07-14",1.05
"1587","2020-07-15",1.07
"1588","2020-07-16",1.1
"1589","2020-07-17",1.09
"1590","2020-07-20",1.09
"1591","2020-07-21",1.14
"1592","2020-07-22",1.155
"1593","2020-07-23",1.15
"1594","2020-07-24",1.15
"1595","2020-07-27",1.131
"1596","2020-07-28",1.22
"1597","2020-07-29",1.16
"1598","2020-07-30",1.15
"1599","2020-07-31",1.39
"1600","2020-08-03",1.25
"1601","2020-08-04",1.29
"1602","2020-08-05",1.25
"1603","2020-08-06",1.28
"1604","2020-08-07",1.23
"1605","2020-08-10",1.17
"1606","2020-08-11",1.83
"1607","2020-08-12",2
"1608","2020-08-13",1.77
"1609","2020-08-14",1.58
"1610","2020-08-17",1.58
"1611","2020-08-18",1.39
"1612","2020-08-19",1.43
"1613","2020-08-20",1.3
"1614","2020-08-21",1.29
"1615","2020-08-24",1.3
"1616","2020-08-25",1.32
"1617","2020-08-26",1.22
"1618","2020-08-27",1.25
"1619","2020-08-28",1.21
"1620","2020-08-31",1.12
"1621","2020-09-01",1.17
"1622","2020-09-02",1.14
"1623","2020-09-03",1.12
"1624","2020-09-04",1.1
"1625","2020-09-08",1.12
"1626","2020-09-09",1.095
"1627","2020-09-10",1.06
"1628","2020-09-11",1.03
"1629","2020-09-14",1.05
"1630","2020-09-15",1.01
"1631","2020-09-16",1.04
"1632","2020-09-17",1.04
"1633","2020-09-18",1.03
"1634","2020-09-21",1.005
"1635","2020-09-22",1
"1636","2020-09-23",1.02
"1637","2020-09-24",0.995
"1638","2020-09-25",1.07
"1639","2020-09-28",2.95
"1640","2020-09-29",2.17
"1641","2020-09-30",1.76
"1642","2020-10-01",1.92
"1643","2020-10-02",1.77
"1644","2020-10-05",1.78
"1645","2020-10-06",1.82
"1646","2020-10-07",1.78
"1647","2020-10-08",2.34
"1648","2020-10-09",2.37
"1649","2020-10-12",2.12
"1650","2020-10-13",1.95
"1651","2020-10-14",2.02
"1652","2020-10-15",1.98
"1653","2020-10-16",1.94
"1654","2020-10-19",1.88
"1655","2020-10-20",1.91
"1656","2020-10-21",1.89
"1657","2020-10-22",1.93
"1658","2020-10-23",1.97
"1659","2020-10-26",1.91
"1660","2020-10-27",1.93
"1661","2020-10-28",1.84
"1662","2020-10-29",1.75
"1663","2020-10-30",1.63
"1664","2020-11-02",1.62
"1665","2020-11-03",1.68
"1666","2020-11-04",1.58
"1667","2020-11-05",1.65
"1668","2020-11-06",1.67
"1669","2020-11-09",1.75
"1670","2020-11-10",1.93
"1671","2020-11-11",1.74
"1672","2020-11-12",1.64
"1673","2020-11-13",1.6
"1674","2020-11-16",1.61
"1675","2020-11-17",1.62
"1676","2020-11-18",1.62
"1677","2020-11-19",1.65
"1678","2020-11-20",1.61
"1679","2020-11-23",1.58
"1680","2020-11-24",1.59
"1681","2020-11-25",1.68
"1682","2020-11-27",1.718
