"","date","SFE"
"999","2010-12-17",16.559999
"1000","2010-12-20",16.58
"1001","2010-12-21",16.84
"1002","2010-12-22",16.700001
"1003","2010-12-23",16.709999
"1004","2010-12-27",17.040001
"1005","2010-12-28",17.209999
"1006","2010-12-29",16.959999
"1007","2010-12-30",17.4
"1008","2010-12-31",17.08
"1009","2011-01-03",17.1
"1010","2011-01-04",17.25
"1011","2011-01-05",17.389999
"1012","2011-01-06",17.4
"1013","2011-01-07",17.290001
"1014","2011-01-10",17.15
"1015","2011-01-11",17.540001
"1016","2011-01-12",17.84
"1017","2011-01-13",17.75
"1018","2011-01-14",17.92
"1019","2011-01-18",17.85
"1020","2011-01-19",17.24
"1021","2011-01-20",17.27
"1022","2011-01-21",17.030001
"1023","2011-01-24",16.959999
"1024","2011-01-25",16.879999
"1025","2011-01-26",17.049999
"1026","2011-01-27",17.200001
"1027","2011-01-28",16.58
"1028","2011-01-31",16.450001
"1029","2011-02-01",17.26
"1030","2011-02-02",17.6
"1031","2011-02-03",17.780001
"1032","2011-02-04",17.360001
"1033","2011-02-07",17.41
"1034","2011-02-08",18
"1035","2011-02-09",17.790001
"1036","2011-02-10",18.120001
"1037","2011-02-11",18.530001
"1038","2011-02-14",18.780001
"1039","2011-02-15",18.629999
"1040","2011-02-16",19.219999
"1041","2011-02-17",19.209999
"1042","2011-02-18",19.26
"1043","2011-02-22",18.9
"1044","2011-02-23",18.790001
"1045","2011-02-24",18.58
"1046","2011-02-25",21.08
"1047","2011-02-28",20.98
"1048","2011-03-01",20.41
"1049","2011-03-02",20.02
"1050","2011-03-03",20.35
"1051","2011-03-04",19.700001
"1052","2011-03-07",19.23
"1053","2011-03-08",19.83
"1054","2011-03-09",19.93
"1055","2011-03-10",18.9
"1056","2011-03-11",18.950001
"1057","2011-03-14",18.67
"1058","2011-03-15",18.370001
"1059","2011-03-16",18.17
"1060","2011-03-17",18.110001
"1061","2011-03-18",18.5
"1062","2011-03-21",19.26
"1063","2011-03-22",19.66
"1064","2011-03-23",19.82
"1065","2011-03-24",19.83
"1066","2011-03-25",20.17
"1067","2011-03-28",19.780001
"1068","2011-03-29",19.950001
"1069","2011-03-30",20.07
"1070","2011-03-31",20.35
"1071","2011-04-01",20.809999
"1072","2011-04-04",20.74
"1073","2011-04-05",20.809999
"1074","2011-04-06",20.860001
"1075","2011-04-07",20.450001
"1076","2011-04-08",19.559999
"1077","2011-04-11",19.52
"1078","2011-04-12",19.02
"1079","2011-04-13",19.33
"1080","2011-04-14",19.219999
"1081","2011-04-15",20.030001
"1082","2011-04-18",19.26
"1083","2011-04-19",19.17
"1084","2011-04-20",19.67
"1085","2011-04-21",19.67
"1086","2011-04-25",19.700001
"1087","2011-04-26",19.93
"1088","2011-04-27",19.27
"1089","2011-04-28",19.120001
"1090","2011-04-29",19.549999
"1091","2011-05-02",18.67
"1092","2011-05-03",18.42
"1093","2011-05-04",17.93
"1094","2011-05-05",17.76
"1095","2011-05-06",18.32
"1096","2011-05-09",18.389999
"1097","2011-05-10",18.790001
"1098","2011-05-11",18.700001
"1099","2011-05-12",19.110001
"1100","2011-05-13",18.9
"1101","2011-05-16",18.280001
"1102","2011-05-17",19.23
"1103","2011-05-18",19.82
"1104","2011-05-19",19.5
"1105","2011-05-20",19.209999
"1106","2011-05-23",18.950001
"1107","2011-05-24",18.57
"1108","2011-05-25",18.84
"1109","2011-05-26",18.799999
"1110","2011-05-27",18.85
"1111","2011-05-31",19.52
"1112","2011-06-01",18.540001
"1113","2011-06-02",18.83
"1114","2011-06-03",18.32
"1115","2011-06-06",17.93
"1116","2011-06-07",18.049999
"1117","2011-06-08",17.93
"1118","2011-06-09",17.959999
"1119","2011-06-10",17.209999
"1120","2011-06-13",17.540001
"1121","2011-06-14",18.030001
"1122","2011-06-15",17.68
"1123","2011-06-16",18.08
"1124","2011-06-17",18.190001
"1125","2011-06-20",18.41
"1126","2011-06-21",18.799999
"1127","2011-06-22",18.870001
"1128","2011-06-23",18.52
"1129","2011-06-24",18.26
"1130","2011-06-27",18.540001
"1131","2011-06-28",18.879999
"1132","2011-06-29",18.719999
"1133","2011-06-30",18.879999
"1134","2011-07-01",18.75
"1135","2011-07-05",18.809999
"1136","2011-07-06",18.82
"1137","2011-07-07",18.77
"1138","2011-07-08",18.790001
"1139","2011-07-11",18.379999
"1140","2011-07-12",18.16
"1141","2011-07-13",18.040001
"1142","2011-07-14",17.76
"1143","2011-07-15",17.68
"1144","2011-07-18",17.18
"1145","2011-07-19",18
"1146","2011-07-20",17.959999
"1147","2011-07-21",17.98
"1148","2011-07-22",18.280001
"1149","2011-07-25",18.1
"1150","2011-07-26",17.93
"1151","2011-07-27",17.969999
"1152","2011-07-28",18.219999
"1153","2011-07-29",18.209999
"1154","2011-08-01",18.35
"1155","2011-08-02",17.940001
"1156","2011-08-03",17.209999
"1157","2011-08-04",15.63
"1158","2011-08-05",14.95
"1159","2011-08-08",13.45
"1160","2011-08-09",14.73
"1161","2011-08-10",13.35
"1162","2011-08-11",14.56
"1163","2011-08-12",14.64
"1164","2011-08-15",15.65
"1165","2011-08-16",15.54
"1166","2011-08-17",15.66
"1167","2011-08-18",14.38
"1168","2011-08-19",14.14
"1169","2011-08-22",13.8
"1170","2011-08-23",14.74
"1171","2011-08-24",15.05
"1172","2011-08-25",14.59
"1173","2011-08-26",14.67
"1174","2011-08-29",15.66
"1175","2011-08-30",15.71
"1176","2011-08-31",16.040001
"1177","2011-09-01",15.29
"1178","2011-09-02",14.07
"1179","2011-09-06",14.55
"1180","2011-09-07",15.22
"1181","2011-09-08",15.06
"1182","2011-09-09",14.63
"1183","2011-09-12",14.32
"1184","2011-09-13",14.53
"1185","2011-09-14",14.87
"1186","2011-09-15",15.09
"1187","2011-09-16",15.22
"1188","2011-09-19",14.98
"1189","2011-09-20",14.78
"1190","2011-09-21",13.79
"1191","2011-09-22",13.42
"1192","2011-09-23",13.48
"1193","2011-09-26",13.81
"1194","2011-09-27",14.65
"1195","2011-09-28",14.55
"1196","2011-09-29",15.03
"1197","2011-09-30",15
"1198","2011-10-03",14.21
"1199","2011-10-04",15.3
"1200","2011-10-05",15.01
"1201","2011-10-06",15.25
"1202","2011-10-07",14.58
"1203","2011-10-10",15.53
"1204","2011-10-11",15.73
"1205","2011-10-12",16.01
"1206","2011-10-13",15.95
"1207","2011-10-14",16.1
"1208","2011-10-17",15.71
"1209","2011-10-18",16.5
"1210","2011-10-19",16.200001
"1211","2011-10-20",16.09
"1212","2011-10-21",16.389999
"1213","2011-10-24",17.049999
"1214","2011-10-25",16.07
"1215","2011-10-26",17.530001
"1216","2011-10-27",18
"1217","2011-10-28",17.4
"1218","2011-10-31",16.91
"1219","2011-11-01",15.83
"1220","2011-11-02",16.74
"1221","2011-11-03",17.08
"1222","2011-11-04",16.57
"1223","2011-11-07",16.42
"1224","2011-11-08",16.889999
"1225","2011-11-09",15.85
"1226","2011-11-10",15.8
"1227","2011-11-11",16.120001
"1228","2011-11-14",15.64
"1229","2011-11-15",16.02
"1230","2011-11-16",15.53
"1231","2011-11-17",15.43
"1232","2011-11-18",15.54
"1233","2011-11-21",15.15
"1234","2011-11-22",15.09
"1235","2011-11-23",14.4
"1236","2011-11-25",14.02
"1237","2011-11-28",15.23
"1238","2011-11-29",15.26
"1239","2011-11-30",16.85
"1240","2011-12-01",16.42
"1241","2011-12-02",16.309999
"1242","2011-12-05",16.43
"1243","2011-12-06",16.35
"1244","2011-12-07",15.81
"1245","2011-12-08",15.2
"1246","2011-12-09",15.63
"1247","2011-12-12",15.43
"1248","2011-12-13",15.08
"1249","2011-12-14",15.08
"1250","2011-12-15",15.02
"1251","2011-12-16",15.37
"1252","2011-12-19",14.86
"1253","2011-12-20",15.66
"1254","2011-12-21",15.64
"1255","2011-12-22",15.59
"1256","2011-12-23",15.85
"1257","2011-12-27",15.92
"1258","2011-12-28",15.39
"1259","2011-12-29",15.58
"1260","2011-12-30",15.79
"1261","2012-01-03",16.41
"1262","2012-01-04",16.360001
"1263","2012-01-05",16.08
"1264","2012-01-06",15.88
"1265","2012-01-09",15.61
"1266","2012-01-10",15.9
"1267","2012-01-11",15.52
"1268","2012-01-12",15.79
"1269","2012-01-13",16.049999
"1270","2012-01-17",16.370001
"1271","2012-01-18",16.74
"1272","2012-01-19",16.84
"1273","2012-01-20",16.790001
"1274","2012-01-23",16.91
"1275","2012-01-24",17.23
"1276","2012-01-25",16.969999
"1277","2012-01-26",16.74
"1278","2012-01-27",16.469999
"1279","2012-01-30",16.52
"1280","2012-01-31",15.9
"1281","2012-02-01",16.459999
"1282","2012-02-02",16.959999
"1283","2012-02-03",17.190001
"1284","2012-02-06",17.129999
"1285","2012-02-07",17.120001
"1286","2012-02-08",17.26
"1287","2012-02-09",17.290001
"1288","2012-02-10",17.219999
"1289","2012-02-13",17.5
"1290","2012-02-14",17.49
"1291","2012-02-15",17.49
"1292","2012-02-16",17.74
"1293","2012-02-17",18.09
"1294","2012-02-21",18.059999
"1295","2012-02-22",17.940001
"1296","2012-02-23",17.9
"1297","2012-02-24",17.59
"1298","2012-02-27",17.280001
"1299","2012-02-28",17.629999
"1300","2012-02-29",16.91
"1301","2012-03-01",16.65
"1302","2012-03-02",16.27
"1303","2012-03-05",16.43
"1304","2012-03-06",16.07
"1305","2012-03-07",15.93
"1306","2012-03-08",16.110001
"1307","2012-03-09",16.52
"1308","2012-03-12",16.74
"1309","2012-03-13",17.219999
"1310","2012-03-14",17.26
"1311","2012-03-15",17.370001
"1312","2012-03-16",17.16
"1313","2012-03-19",17.35
"1314","2012-03-20",17.15
"1315","2012-03-21",17.17
"1316","2012-03-22",17.059999
"1317","2012-03-23",17.24
"1318","2012-03-26",17.6
"1319","2012-03-27",17.4
"1320","2012-03-28",17.25
"1321","2012-03-29",17.27
"1322","2012-03-30",17.200001
"1323","2012-04-02",17.65
"1324","2012-04-03",17.58
"1325","2012-04-04",17.059999
"1326","2012-04-05",16.84
"1327","2012-04-09",16.459999
"1328","2012-04-10",16.379999
"1329","2012-04-11",16.49
"1330","2012-04-12",16.68
"1331","2012-04-13",16.25
"1332","2012-04-16",16.309999
"1333","2012-04-17",16.82
"1334","2012-04-18",16.389999
"1335","2012-04-19",15.9
"1336","2012-04-20",16.25
"1337","2012-04-23",15.78
"1338","2012-04-24",16.27
"1339","2012-04-25",16.639999
"1340","2012-04-26",16.48
"1341","2012-04-27",16.77
"1342","2012-04-30",16.360001
"1343","2012-05-01",16.25
"1344","2012-05-02",16.200001
"1345","2012-05-03",15.94
"1346","2012-05-04",15.71
"1347","2012-05-07",15.68
"1348","2012-05-08",15.56
"1349","2012-05-09",15.46
"1350","2012-05-10",15.54
"1351","2012-05-11",15.48
"1352","2012-05-14",15.5
"1353","2012-05-15",15.57
"1354","2012-05-16",15.47
"1355","2012-05-17",15.4
"1356","2012-05-18",15.09
"1357","2012-05-21",15.27
"1358","2012-05-22",15.1
"1359","2012-05-23",15.17
"1360","2012-05-24",15.19
"1361","2012-05-25",15.07
"1362","2012-05-29",15.05
"1363","2012-05-30",15.07
"1364","2012-05-31",15.15
"1365","2012-06-01",14.73
"1366","2012-06-04",14.95
"1367","2012-06-05",15.06
"1368","2012-06-06",15.5
"1369","2012-06-07",15.41
"1370","2012-06-08",15.61
"1371","2012-06-11",15.01
"1372","2012-06-12",15.2
"1373","2012-06-13",14.86
"1374","2012-06-14",15.08
"1375","2012-06-15",15.65
"1376","2012-06-18",15.34
"1377","2012-06-19",15.31
"1378","2012-06-20",15.39
"1379","2012-06-21",14.75
"1380","2012-06-22",15.03
"1381","2012-06-25",14.84
"1382","2012-06-26",14.88
"1383","2012-06-27",15.15
"1384","2012-06-28",14.94
"1385","2012-06-29",15.48
"1386","2012-07-02",15.72
"1387","2012-07-03",15.75
"1388","2012-07-05",15.68
"1389","2012-07-06",15.52
"1390","2012-07-09",15.66
"1391","2012-07-10",15.66
"1392","2012-07-11",15.86
"1393","2012-07-12",15.82
"1394","2012-07-13",16.24
"1395","2012-07-16",16.25
"1396","2012-07-17",16.17
"1397","2012-07-18",16.190001
"1398","2012-07-19",16.030001
"1399","2012-07-20",15.92
"1400","2012-07-23",15.59
"1401","2012-07-24",15.53
"1402","2012-07-25",15.94
"1403","2012-07-26",15.49
"1404","2012-07-27",15.6
"1405","2012-07-30",15.81
"1406","2012-07-31",15.47
"1407","2012-08-01",15
"1408","2012-08-02",15.1
"1409","2012-08-03",15.92
"1410","2012-08-06",16.15
"1411","2012-08-07",16.049999
"1412","2012-08-08",15.78
"1413","2012-08-09",15.74
"1414","2012-08-10",15.64
"1415","2012-08-13",15.84
"1416","2012-08-14",15.73
"1417","2012-08-15",15.8
"1418","2012-08-16",15.99
"1419","2012-08-17",15.97
"1420","2012-08-20",15.99
"1421","2012-08-21",15.7
"1422","2012-08-22",15.55
"1423","2012-08-23",15.35
"1424","2012-08-24",15.41
"1425","2012-08-27",15.2
"1426","2012-08-28",15.2
"1427","2012-08-29",15.41
"1428","2012-08-30",15.5
"1429","2012-08-31",15.56
"1430","2012-09-04",15.48
"1431","2012-09-05",15.57
"1432","2012-09-06",16
"1433","2012-09-07",15.98
"1434","2012-09-10",15.96
"1435","2012-09-11",15.95
"1436","2012-09-12",15.97
"1437","2012-09-13",16
"1438","2012-09-14",16.129999
"1439","2012-09-17",15.99
"1440","2012-09-18",15.99
"1441","2012-09-19",15.87
"1442","2012-09-20",15.86
"1443","2012-09-21",15.86
"1444","2012-09-24",15.9
"1445","2012-09-25",15.78
"1446","2012-09-26",15.67
"1447","2012-09-27",15.92
"1448","2012-09-28",15.69
"1449","2012-10-01",15.57
"1450","2012-10-02",15.4
"1451","2012-10-03",15.35
"1452","2012-10-04",15.3
"1453","2012-10-05",15.31
"1454","2012-10-08",15.36
"1455","2012-10-09",15.36
"1456","2012-10-10",15.4
"1457","2012-10-11",15.48
"1458","2012-10-12",15.4
"1459","2012-10-15",15.48
"1460","2012-10-16",15.78
"1461","2012-10-17",15.98
"1462","2012-10-18",15.96
"1463","2012-10-19",16.040001
"1464","2012-10-22",16.09
"1465","2012-10-23",15.72
"1466","2012-10-24",15.74
"1467","2012-10-25",15.8
"1468","2012-10-26",15.79
"1469","2012-10-31",15.85
"1470","2012-11-01",15.86
"1471","2012-11-02",15.73
"1472","2012-11-05",15.81
"1473","2012-11-06",16.08
"1474","2012-11-07",15.64
"1475","2012-11-08",15.33
"1476","2012-11-09",15.15
"1477","2012-11-12",15.08
"1478","2012-11-13",14.98
"1479","2012-11-14",14.26
"1480","2012-11-15",13.84
"1481","2012-11-16",13.82
"1482","2012-11-19",14.15
"1483","2012-11-20",13.97
"1484","2012-11-21",14.08
"1485","2012-11-23",13.99
"1486","2012-11-26",14.04
"1487","2012-11-27",13.96
"1488","2012-11-28",13.98
"1489","2012-11-29",14.09
"1490","2012-11-30",14.13
"1491","2012-12-03",14.19
"1492","2012-12-04",14
"1493","2012-12-05",13.71
"1494","2012-12-06",13.73
"1495","2012-12-07",13.84
"1496","2012-12-10",13.75
"1497","2012-12-11",13.99
"1498","2012-12-12",13.91
"1499","2012-12-13",14
"1500","2012-12-14",14.26
"1501","2012-12-17",14.83
"1502","2012-12-18",14.93
"1503","2012-12-19",15.1
"1504","2012-12-20",15.24
"1505","2012-12-21",15.02
"1506","2012-12-24",14.69
"1507","2012-12-26",14.88
"1508","2012-12-27",14.89
"1509","2012-12-28",14.71
"1510","2012-12-31",14.75
"1511","2013-01-02",15
"1512","2013-01-03",15.09
"1513","2013-01-04",15.2
"1514","2013-01-07",14.91
"1515","2013-01-08",14.99
"1516","2013-01-09",14.98
"1517","2013-01-10",14.95
"1518","2013-01-11",15.04
"1519","2013-01-14",15
"1520","2013-01-15",14.82
"1521","2013-01-16",14.62
"1522","2013-01-17",14.94
"1523","2013-01-18",14.95
"1524","2013-01-22",14.74
"1525","2013-01-23",14.64
"1526","2013-01-24",14.62
"1527","2013-01-25",14.84
"1528","2013-01-28",15.26
"1529","2013-01-29",15.35
"1530","2013-01-30",15.24
"1531","2013-01-31",15.44
"1532","2013-02-01",15.45
"1533","2013-02-04",14.88
"1534","2013-02-05",15
"1535","2013-02-06",15.27
"1536","2013-02-07",14.99
"1537","2013-02-08",15.25
"1538","2013-02-11",15.27
"1539","2013-02-12",15.28
"1540","2013-02-13",15.28
"1541","2013-02-14",15.44
"1542","2013-02-15",15.68
"1543","2013-02-19",15.64
"1544","2013-02-20",15.51
"1545","2013-02-21",15.45
"1546","2013-02-22",15.62
"1547","2013-02-25",15.25
"1548","2013-02-26",15.21
"1549","2013-02-27",15.19
"1550","2013-02-28",15.14
"1551","2013-03-01",15.26
"1552","2013-03-04",15.52
"1553","2013-03-05",15.87
"1554","2013-03-06",15.66
"1555","2013-03-07",15.59
"1556","2013-03-08",15.55
"1557","2013-03-11",15.73
"1558","2013-03-12",15.44
"1559","2013-03-13",15.46
"1560","2013-03-14",15.68
"1561","2013-03-15",16.219999
"1562","2013-03-18",16.110001
"1563","2013-03-19",16.1
"1564","2013-03-20",16.23
"1565","2013-03-21",15.85
"1566","2013-03-22",15.85
"1567","2013-03-25",15.63
"1568","2013-03-26",15.94
"1569","2013-03-27",15.72
"1570","2013-03-28",15.8
"1571","2013-04-01",15.91
"1572","2013-04-02",16.08
"1573","2013-04-03",15.95
"1574","2013-04-04",15.98
"1575","2013-04-05",15.84
"1576","2013-04-08",15.63
"1577","2013-04-09",15.6
"1578","2013-04-10",16.049999
"1579","2013-04-11",16.1
"1580","2013-04-12",15.99
"1581","2013-04-15",15.86
"1582","2013-04-16",15.97
"1583","2013-04-17",15.65
"1584","2013-04-18",15.79
"1585","2013-04-19",15.95
"1586","2013-04-22",15.77
"1587","2013-04-23",16.049999
"1588","2013-04-24",16.02
"1589","2013-04-25",15.72
"1590","2013-04-26",15.66
"1591","2013-04-29",16.030001
"1592","2013-04-30",16.139999
"1593","2013-05-01",15.59
"1594","2013-05-02",15.56
"1595","2013-05-03",15.66
"1596","2013-05-06",15.81
"1597","2013-05-07",16.02
"1598","2013-05-08",16.16
"1599","2013-05-09",15.91
"1600","2013-05-10",16.15
"1601","2013-05-13",16.129999
"1602","2013-05-14",16.459999
"1603","2013-05-15",16.450001
"1604","2013-05-16",16.360001
"1605","2013-05-17",16.5
"1606","2013-05-20",16.440001
"1607","2013-05-21",16.35
"1608","2013-05-22",15.92
"1609","2013-05-23",15.87
"1610","2013-05-24",15.9
"1611","2013-05-28",16.040001
"1612","2013-05-29",15.86
"1613","2013-05-30",15.9
"1614","2013-05-31",15.78
"1615","2013-06-03",15.94
"1616","2013-06-04",15.65
"1617","2013-06-05",15.44
"1618","2013-06-06",15.51
"1619","2013-06-07",15.55
"1620","2013-06-10",15.77
"1621","2013-06-11",15.6
"1622","2013-06-12",15.58
"1623","2013-06-13",15.9
"1624","2013-06-14",15.93
"1625","2013-06-17",16.09
"1626","2013-06-18",16.059999
"1627","2013-06-19",16.040001
"1628","2013-06-20",15.67
"1629","2013-06-21",15.71
"1630","2013-06-24",15.34
"1631","2013-06-25",15.57
"1632","2013-06-26",15.41
"1633","2013-06-27",15.72
"1634","2013-06-28",16.049999
"1635","2013-07-01",16.15
"1636","2013-07-02",16.23
"1637","2013-07-03",16.25
"1638","2013-07-05",16.41
"1639","2013-07-08",16.5
"1640","2013-07-09",16.59
"1641","2013-07-10",16.75
"1642","2013-07-11",16.82
"1643","2013-07-12",16.77
"1644","2013-07-15",16.76
"1645","2013-07-16",16.82
"1646","2013-07-17",16.74
"1647","2013-07-18",16.74
"1648","2013-07-19",16.719999
"1649","2013-07-22",16.690001
"1650","2013-07-23",16.639999
"1651","2013-07-24",16.450001
"1652","2013-07-25",15.9
"1653","2013-07-26",15
"1654","2013-07-29",14.98
"1655","2013-07-30",15
"1656","2013-07-31",14.95
"1657","2013-08-01",15
"1658","2013-08-02",15.06
"1659","2013-08-05",15.13
"1660","2013-08-06",15.25
"1661","2013-08-07",15.02
"1662","2013-08-08",15.01
"1663","2013-08-09",15
"1664","2013-08-12",15.07
"1665","2013-08-13",15.1
"1666","2013-08-14",15.06
"1667","2013-08-15",14.78
"1668","2013-08-16",14.71
"1669","2013-08-19",14.6
"1670","2013-08-20",14.7
"1671","2013-08-21",14.51
"1672","2013-08-22",14.86
"1673","2013-08-23",14.68
"1674","2013-08-26",14.73
"1675","2013-08-27",14.26
"1676","2013-08-28",14.43
"1677","2013-08-29",14.78
"1678","2013-08-30",14.54
"1679","2013-09-03",14.75
"1680","2013-09-04",14.8
"1681","2013-09-05",14.64
"1682","2013-09-06",14.66
"1683","2013-09-09",15.03
"1684","2013-09-10",15
"1685","2013-09-11",14.87
"1686","2013-09-12",15.01
"1687","2013-09-13",15.11
"1688","2013-09-16",15.11
"1689","2013-09-17",15.16
"1690","2013-09-18",15.17
"1691","2013-09-19",15.15
"1692","2013-09-20",15.12
"1693","2013-09-23",15.14
"1694","2013-09-24",15.09
"1695","2013-09-25",14.94
"1696","2013-09-26",14.99
"1697","2013-09-27",15.34
"1698","2013-09-30",15.69
"1699","2013-10-01",15.23
"1700","2013-10-02",15.01
"1701","2013-10-03",15.08
"1702","2013-10-04",15.28
"1703","2013-10-07",15.75
"1704","2013-10-08",15.66
"1705","2013-10-09",15.96
"1706","2013-10-10",16.35
"1707","2013-10-11",16.389999
"1708","2013-10-14",16.43
"1709","2013-10-15",16.52
"1710","2013-10-16",16.83
"1711","2013-10-17",17.040001
"1712","2013-10-18",17.059999
"1713","2013-10-21",17.540001
"1714","2013-10-22",17.450001
"1715","2013-10-23",17.110001
"1716","2013-10-24",17.450001
"1717","2013-10-25",17.309999
"1718","2013-10-28",17.33
"1719","2013-10-29",17.360001
"1720","2013-10-30",17.49
"1721","2013-10-31",17.450001
"1722","2013-11-01",17.65
"1723","2013-11-04",17.91
"1724","2013-11-05",17.870001
"1725","2013-11-06",17.799999
"1726","2013-11-07",17.66
"1727","2013-11-08",17.93
"1728","2013-11-11",17.969999
"1729","2013-11-12",18.1
"1730","2013-11-13",18.17
"1731","2013-11-14",18.16
"1732","2013-11-15",18.41
"1733","2013-11-18",18.559999
"1734","2013-11-19",18.75
"1735","2013-11-20",18.469999
"1736","2013-11-21",18.540001
"1737","2013-11-22",18.83
"1738","2013-11-25",18.719999
"1739","2013-11-26",18.370001
"1740","2013-11-27",18.66
"1741","2013-11-29",18.65
"1742","2013-12-02",18.34
"1743","2013-12-03",18.17
"1744","2013-12-04",18.290001
"1745","2013-12-05",18.190001
"1746","2013-12-06",18.43
"1747","2013-12-09",18.280001
"1748","2013-12-10",18.07
"1749","2013-12-11",17.879999
"1750","2013-12-12",17.76
"1751","2013-12-13",17.9
"1752","2013-12-16",18.309999
"1753","2013-12-17",18.1
"1754","2013-12-18",18.41
"1755","2013-12-19",18.26
"1756","2013-12-20",18.549999
"1757","2013-12-23",18.559999
"1758","2013-12-24",18.719999
"1759","2013-12-26",18.77
"1760","2013-12-27",18.6
"1761","2013-12-30",18.73
"1762","2013-12-31",20.09
"1763","2014-01-02",19.870001
"1764","2014-01-03",19.870001
"1765","2014-01-06",19.9
"1766","2014-01-07",19.91
"1767","2014-01-08",19.799999
"1768","2014-01-09",19.52
"1769","2014-01-10",19.309999
"1770","2014-01-13",18.99
"1771","2014-01-14",19
"1772","2014-01-15",19.48
"1773","2014-01-16",19.6
"1774","2014-01-17",19.870001
"1775","2014-01-21",19.780001
"1776","2014-01-22",19.629999
"1777","2014-01-23",19.32
"1778","2014-01-24",18.889999
"1779","2014-01-27",18.73
"1780","2014-01-28",18.719999
"1781","2014-01-29",18.41
"1782","2014-01-30",18.719999
"1783","2014-01-31",18.33
"1784","2014-02-03",17.75
"1785","2014-02-04",17.639999
"1786","2014-02-05",18.15
"1787","2014-02-06",18.459999
"1788","2014-02-07",19.440001
"1789","2014-02-10",19.299999
"1790","2014-02-11",19.709999
"1791","2014-02-12",19.75
"1792","2014-02-13",20.120001
"1793","2014-02-14",20.219999
"1794","2014-02-18",20.370001
"1795","2014-02-19",19.67
"1796","2014-02-20",19.92
"1797","2014-02-21",19.98
"1798","2014-02-24",20.030001
"1799","2014-02-25",19.690001
"1800","2014-02-26",19.620001
"1801","2014-02-27",19.709999
"1802","2014-02-28",19.610001
"1803","2014-03-03",19.610001
"1804","2014-03-04",19.92
"1805","2014-03-05",20.67
"1806","2014-03-06",20.309999
"1807","2014-03-07",20.35
"1808","2014-03-10",20.08
"1809","2014-03-11",20.459999
"1810","2014-03-12",20.370001
"1811","2014-03-13",20.469999
"1812","2014-03-14",20.15
"1813","2014-03-17",20.219999
"1814","2014-03-18",20.25
"1815","2014-03-19",20.42
"1816","2014-03-20",21.26
"1817","2014-03-21",21.559999
"1818","2014-03-24",21.24
"1819","2014-03-25",21.85
"1820","2014-03-26",22.200001
"1821","2014-03-27",22.1
"1822","2014-03-28",21.559999
"1823","2014-03-31",22.18
"1824","2014-04-01",21.690001
"1825","2014-04-02",21.709999
"1826","2014-04-03",21.93
"1827","2014-04-04",21.200001
"1828","2014-04-07",20.34
"1829","2014-04-08",20.370001
"1830","2014-04-09",20.92
"1831","2014-04-10",20.51
"1832","2014-04-11",20.120001
"1833","2014-04-14",20.17
"1834","2014-04-15",20.17
"1835","2014-04-16",20.43
"1836","2014-04-17",20.370001
"1837","2014-04-21",20.67
"1838","2014-04-22",20.809999
"1839","2014-04-23",21.200001
"1840","2014-04-24",21.780001
"1841","2014-04-25",21.629999
"1842","2014-04-28",20.809999
"1843","2014-04-29",21.09
"1844","2014-04-30",21.01
"1845","2014-05-01",21.040001
"1846","2014-05-02",21.129999
"1847","2014-05-05",20.85
"1848","2014-05-06",20.209999
"1849","2014-05-07",20.139999
"1850","2014-05-08",19.950001
"1851","2014-05-09",19.98
"1852","2014-05-12",20.370001
"1853","2014-05-13",19.219999
"1854","2014-05-14",19.09
"1855","2014-05-15",18.809999
"1856","2014-05-16",18.93
"1857","2014-05-19",19.23
"1858","2014-05-20",19.01
"1859","2014-05-21",18.84
"1860","2014-05-22",18.85
"1861","2014-05-23",19.23
"1862","2014-05-27",19.65
"1863","2014-05-28",19.66
"1864","2014-05-29",19.34
"1865","2014-05-30",19.08
"1866","2014-06-02",18.92
"1867","2014-06-03",18.889999
"1868","2014-06-04",18.959999
"1869","2014-06-05",19.469999
"1870","2014-06-06",19.83
"1871","2014-06-09",19.92
"1872","2014-06-10",19.969999
"1873","2014-06-11",19.459999
"1874","2014-06-12",19.469999
"1875","2014-06-13",19.469999
"1876","2014-06-16",19.43
"1877","2014-06-17",19.82
"1878","2014-06-18",20.09
"1879","2014-06-19",20.219999
"1880","2014-06-20",20.26
"1881","2014-06-23",20.08
"1882","2014-06-24",19.780001
"1883","2014-06-25",19.99
"1884","2014-06-26",19.77
"1885","2014-06-27",21
"1886","2014-06-30",20.790001
"1887","2014-07-01",20.75
"1888","2014-07-02",20.65
"1889","2014-07-03",20.6
"1890","2014-07-07",20.4
"1891","2014-07-08",20
"1892","2014-07-09",20.049999
"1893","2014-07-10",19.57
"1894","2014-07-11",19.57
"1895","2014-07-14",19.73
"1896","2014-07-15",19.52
"1897","2014-07-16",19.51
"1898","2014-07-17",19.24
"1899","2014-07-18",19.59
"1900","2014-07-21",19.549999
"1901","2014-07-22",19.73
"1902","2014-07-23",19.799999
"1903","2014-07-24",19.940001
"1904","2014-07-25",19.49
"1905","2014-07-28",19.91
"1906","2014-07-29",20.02
"1907","2014-07-30",20.08
"1908","2014-07-31",19.85
"1909","2014-08-01",19.709999
"1910","2014-08-04",19.790001
"1911","2014-08-05",19.700001
"1912","2014-08-06",19.74
"1913","2014-08-07",19.75
"1914","2014-08-08",19.799999
"1915","2014-08-11",20.25
"1916","2014-08-12",20.120001
"1917","2014-08-13",20.120001
"1918","2014-08-14",20.18
