"","date","SONA"
"1004","2010-12-27",7.5
"1005","2010-12-28",7.58
"1006","2010-12-29",7.58
"1007","2010-12-30",7.52
"1008","2010-12-31",7.6
"1009","2011-01-03",7.6
"1010","2011-01-04",7.59
"1011","2011-01-05",7.65
"1012","2011-01-06",7.62
"1013","2011-01-07",7.63
"1014","2011-01-10",7.6
"1015","2011-01-11",7.65
"1016","2011-01-12",7.55
"1017","2011-01-13",7.55
"1018","2011-01-14",7.6
"1019","2011-01-18",7.62
"1020","2011-01-19",7.65
"1021","2011-01-20",7.75
"1022","2011-01-21",7.65
"1023","2011-01-24",7.68
"1024","2011-01-25",7.6
"1025","2011-01-26",7.85
"1026","2011-01-27",7.94
"1027","2011-01-28",7.33
"1028","2011-01-31",7.62
"1029","2011-02-01",7.5
"1030","2011-02-02",7.52
"1031","2011-02-03",7.48
"1032","2011-02-04",7.79
"1033","2011-02-07",7.64
"1034","2011-02-08",7.92
"1035","2011-02-09",7.62
"1036","2011-02-10",7.4
"1037","2011-02-11",7.31
"1038","2011-02-14",7.36
"1039","2011-02-15",7.38
"1040","2011-02-16",7.3
"1041","2011-02-17",7.35
"1042","2011-02-18",7.54
"1043","2011-02-22",7.26
"1044","2011-02-23",7.3
"1045","2011-02-24",7.29
"1046","2011-02-25",7.37
"1047","2011-02-28",7.31
"1048","2011-03-01",7.31
"1049","2011-03-02",7.4
"1050","2011-03-03",7.4
"1051","2011-03-04",7.42
"1052","2011-03-07",7.46
"1053","2011-03-08",7.49
"1054","2011-03-09",7.36
"1055","2011-03-10",7.44
"1056","2011-03-11",7.38
"1057","2011-03-14",7.29
"1058","2011-03-15",7.32
"1059","2011-03-16",7.25
"1060","2011-03-17",7.33
"1061","2011-03-18",7.2
"1062","2011-03-21",7.21
"1063","2011-03-22",7.27
"1064","2011-03-23",7.2
"1065","2011-03-24",7.2
"1066","2011-03-25",7.2
"1067","2011-03-28",7.18
"1068","2011-03-29",7.2
"1069","2011-03-30",7.19
"1070","2011-03-31",7.16
"1071","2011-04-01",7.21
"1072","2011-04-04",7.2
"1073","2011-04-05",7.23
"1074","2011-04-06",7.2
"1075","2011-04-07",7.19
"1076","2011-04-08",7.25
"1077","2011-04-11",7.2
"1078","2011-04-12",7.15
"1079","2011-04-13",7.2
"1080","2011-04-14",7.03
"1081","2011-04-15",7.03
"1082","2011-04-18",7.13
"1083","2011-04-19",7.12
"1084","2011-04-20",7.03
"1085","2011-04-21",7.05
"1086","2011-04-25",6.95
"1087","2011-04-26",6.94
"1088","2011-04-27",6.99
"1089","2011-04-28",6.91
"1090","2011-04-29",7.02
"1091","2011-05-02",7
"1092","2011-05-03",6.95
"1093","2011-05-04",6.93
"1094","2011-05-05",6.89
"1095","2011-05-06",6.89
"1096","2011-05-09",7.03
"1097","2011-05-10",6.95
"1098","2011-05-11",6.9
"1099","2011-05-12",7
"1100","2011-05-13",6.92
"1101","2011-05-16",6.9
"1102","2011-05-17",6.88
"1103","2011-05-18",6.94
"1104","2011-05-19",6.86
"1105","2011-05-20",6.83
"1106","2011-05-23",6.86
"1107","2011-05-24",6.68
"1108","2011-05-25",6.58
"1109","2011-05-26",6.5
"1110","2011-05-27",6.52
"1111","2011-05-31",6.59
"1112","2011-06-01",6.69
"1113","2011-06-02",6.78
"1114","2011-06-03",6.62
"1115","2011-06-06",6.54
"1116","2011-06-07",6.59
"1117","2011-06-08",6.51
"1118","2011-06-09",6.48
"1119","2011-06-10",6.46
"1120","2011-06-13",6.4
"1121","2011-06-14",6.45
"1122","2011-06-15",6.6
"1123","2011-06-16",6.45
"1124","2011-06-17",6.67
"1125","2011-06-20",6.62
"1126","2011-06-21",6.55
"1127","2011-06-22",6.56
"1128","2011-06-23",6.63
"1129","2011-06-24",6.54
"1130","2011-06-27",6.54
"1131","2011-06-28",6.54
"1132","2011-06-29",6.91
"1133","2011-06-30",6.79
"1134","2011-07-01",6.79
"1135","2011-07-05",6.55
"1136","2011-07-06",6.53
"1137","2011-07-07",6.66
"1138","2011-07-08",6.65
"1139","2011-07-11",6.66
"1140","2011-07-12",6.56
"1141","2011-07-13",6.74
"1142","2011-07-14",6.72
"1143","2011-07-15",6.65
"1144","2011-07-18",6.65
"1145","2011-07-19",6.64
"1146","2011-07-20",6.64
"1147","2011-07-21",6.77
"1148","2011-07-22",6.89
"1149","2011-07-25",6.9
"1150","2011-07-26",6.9
"1151","2011-07-27",6.91
"1152","2011-07-28",6.76
"1153","2011-07-29",6.91
"1154","2011-08-01",7
"1155","2011-08-02",7.13
"1156","2011-08-03",7.05
"1157","2011-08-04",6.98
"1158","2011-08-05",7
"1159","2011-08-08",6.83
"1160","2011-08-09",6.83
"1161","2011-08-10",6.83
"1162","2011-08-11",6.51
"1163","2011-08-12",6.67
"1164","2011-08-15",6.73
"1165","2011-08-16",7.06
"1166","2011-08-17",7.04
"1167","2011-08-18",7.04
"1168","2011-08-19",7.1
"1169","2011-08-22",7.1
"1170","2011-08-23",6.99
"1171","2011-08-24",6.74
"1172","2011-08-25",6.52
"1173","2011-08-26",6.5
"1174","2011-08-29",6.5
"1175","2011-08-30",6.76
"1176","2011-08-31",6.71
"1177","2011-09-01",6.71
"1178","2011-09-02",6.5
"1179","2011-09-06",6.49
"1180","2011-09-07",6.5
"1181","2011-09-08",6.5
"1182","2011-09-09",6.44
"1183","2011-09-12",6.26
"1184","2011-09-13",6.3
"1185","2011-09-14",6.3
"1186","2011-09-15",6.3
"1187","2011-09-16",6.72
"1188","2011-09-19",6.54
"1189","2011-09-20",6.44
"1190","2011-09-21",6.25
"1191","2011-09-22",6.25
"1192","2011-09-23",6.25
"1193","2011-09-26",6.25
"1194","2011-09-27",6.25
"1195","2011-09-28",6.25
"1196","2011-09-29",6.2
"1197","2011-09-30",6.26
"1198","2011-10-03",6.25
"1199","2011-10-04",6.2
"1200","2011-10-05",6.25
"1201","2011-10-06",6.25
"1202","2011-10-07",6.25
"1203","2011-10-10",6.25
"1204","2011-10-11",6.04
"1205","2011-10-12",6.07
"1206","2011-10-13",6.02
"1207","2011-10-14",6.07
"1208","2011-10-17",6.27
"1209","2011-10-18",6.02
"1210","2011-10-19",6.02
"1211","2011-10-20",6.03
"1212","2011-10-21",5.88
"1213","2011-10-24",5.88
"1214","2011-10-25",6.03
"1215","2011-10-26",5.89
"1216","2011-10-27",6.01
"1217","2011-10-28",6.11
"1218","2011-10-31",6.06
"1219","2011-11-01",6.06
"1220","2011-11-02",6.06
"1221","2011-11-03",6.1
"1222","2011-11-04",6.1
"1223","2011-11-07",6.1
"1224","2011-11-08",6.1
"1225","2011-11-09",6.25
"1226","2011-11-10",6.15
"1227","2011-11-11",6.15
"1228","2011-11-14",6.25
"1229","2011-11-15",6.25
"1230","2011-11-16",6.25
"1231","2011-11-17",6.25
"1232","2011-11-18",6.25
"1233","2011-11-21",6.25
"1234","2011-11-22",6.2
"1235","2011-11-23",6.2
"1236","2011-11-25",6.2
"1237","2011-11-28",6.1
"1238","2011-11-29",6.11
"1239","2011-11-30",6.17
"1240","2011-12-01",6.19
"1241","2011-12-02",6.17
"1242","2011-12-05",6.15
"1243","2011-12-06",6.2
"1244","2011-12-07",6.2
"1245","2011-12-08",6.2
"1246","2011-12-09",6.07
"1247","2011-12-12",6.1
"1248","2011-12-13",5.99
"1249","2011-12-14",5.82
"1250","2011-12-15",6
"1251","2011-12-16",5.95
"1252","2011-12-19",5.96
"1253","2011-12-20",6.01
"1254","2011-12-21",6.02
"1255","2011-12-22",6.11
"1256","2011-12-23",6.1
"1257","2011-12-27",6.09
"1258","2011-12-28",6.06
"1259","2011-12-29",6.1
"1260","2011-12-30",6.1
"1261","2012-01-03",6.1
"1262","2012-01-04",6.25
"1263","2012-01-05",6.18
"1264","2012-01-06",6.21
"1265","2012-01-09",6.21
"1266","2012-01-10",6.2
"1267","2012-01-11",6.17
"1268","2012-01-12",6.17
"1269","2012-01-13",6.17
"1270","2012-01-17",6.2
"1271","2012-01-18",6.16
"1272","2012-01-19",6.15
"1273","2012-01-20",6.16
"1274","2012-01-23",6.22
"1275","2012-01-24",6.2
"1276","2012-01-25",6.2
"1277","2012-01-26",6.16
"1278","2012-01-27",6.29
"1279","2012-01-30",6.29
"1280","2012-01-31",6.16
"1281","2012-02-01",6.16
"1282","2012-02-02",6.22
"1283","2012-02-03",6.22
"1284","2012-02-06",6.23
"1285","2012-02-07",6.22
"1286","2012-02-08",6.25
"1287","2012-02-09",6.34
"1288","2012-02-10",6.36
"1289","2012-02-13",6.3
"1290","2012-02-14",6.31
"1291","2012-02-15",6.43
"1292","2012-02-16",6.45
"1293","2012-02-17",6.35
"1294","2012-02-21",6.45
"1295","2012-02-22",6.47
"1296","2012-02-23",6.5
"1297","2012-02-24",6.87
"1298","2012-02-27",6.46
"1299","2012-02-28",6.41
"1300","2012-02-29",6.48
"1301","2012-03-01",6.65
"1302","2012-03-02",6.75
"1303","2012-03-05",6.75
"1304","2012-03-06",6.76
"1305","2012-03-07",6.85
"1306","2012-03-08",6.81
"1307","2012-03-09",6.77
"1308","2012-03-12",6.77
"1309","2012-03-13",6.75
"1310","2012-03-14",6.64
"1311","2012-03-15",6.75
"1312","2012-03-16",6.78
"1313","2012-03-19",6.77
"1314","2012-03-20",6.78
"1315","2012-03-21",6.78
"1316","2012-03-22",6.77
"1317","2012-03-23",6.78
"1318","2012-03-26",6.84
"1319","2012-03-27",6.9
"1320","2012-03-28",6.9
"1321","2012-03-29",6.9
"1322","2012-03-30",6.75
"1323","2012-04-02",6.75
"1324","2012-04-03",6.9
"1325","2012-04-04",6.7
"1326","2012-04-05",6.7
"1327","2012-04-09",6.8
"1328","2012-04-10",6.65
"1329","2012-04-11",6.88
"1330","2012-04-12",6.88
"1331","2012-04-13",6.85
"1332","2012-04-16",6.85
"1333","2012-04-17",6.87
"1334","2012-04-18",6.87
"1335","2012-04-19",6.9
"1336","2012-04-20",6.9
"1337","2012-04-23",6.7
"1338","2012-04-24",6.86
"1339","2012-04-25",6.79
"1340","2012-04-26",6.85
"1341","2012-04-27",6.85
"1342","2012-04-30",6.9
"1343","2012-05-01",7.02
"1344","2012-05-02",7.01
"1345","2012-05-03",6.99
"1346","2012-05-04",6.99
"1347","2012-05-07",7
"1348","2012-05-08",7
"1349","2012-05-09",7
"1350","2012-05-10",7
"1351","2012-05-11",7.05
"1352","2012-05-14",7.05
"1353","2012-05-15",7.03
"1354","2012-05-16",6.9
"1355","2012-05-17",6.75
"1356","2012-05-18",6.75
"1357","2012-05-21",6.85
"1358","2012-05-22",6.95
"1359","2012-05-23",6.89
"1360","2012-05-24",7.04
"1361","2012-05-25",6.99
"1362","2012-05-29",7.05
"1363","2012-05-30",7.01
"1364","2012-05-31",7.01
"1365","2012-06-01",6.8
"1366","2012-06-04",6.8
"1367","2012-06-05",6.8
"1368","2012-06-06",6.87
"1369","2012-06-07",6.87
"1370","2012-06-08",6.87
"1371","2012-06-11",6.87
"1372","2012-06-12",6.87
"1373","2012-06-13",6.87
"1374","2012-06-14",6.9
"1375","2012-06-15",6.85
"1376","2012-06-18",6.9
"1377","2012-06-19",6.88
"1378","2012-06-20",6.85
"1379","2012-06-21",6.87
"1380","2012-06-22",7.12
"1381","2012-06-25",7.03
"1382","2012-06-26",7.04
"1383","2012-06-27",7
"1384","2012-06-28",7.06
"1385","2012-06-29",7.58
"1386","2012-07-02",7.41
"1387","2012-07-03",7.95
"1388","2012-07-05",7.95
"1389","2012-07-06",7.89
"1390","2012-07-09",7.79
"1391","2012-07-10",7.69
"1392","2012-07-11",7.36
"1393","2012-07-12",7.46
"1394","2012-07-13",7.42
"1395","2012-07-16",7.48
"1396","2012-07-17",7.48
"1397","2012-07-18",7.31
"1398","2012-07-19",7.35
"1399","2012-07-20",7.31
"1400","2012-07-23",7.35
"1401","2012-07-24",7.31
"1402","2012-07-25",7.31
"1403","2012-07-26",7.3
"1404","2012-07-27",7.32
"1405","2012-07-30",7.32
"1406","2012-07-31",7.32
"1407","2012-08-01",7.32
"1408","2012-08-02",7.45
"1409","2012-08-03",7.33
"1410","2012-08-06",7.33
"1411","2012-08-07",7.34
"1412","2012-08-08",7.35
"1413","2012-08-09",7.34
"1414","2012-08-10",7.45
"1415","2012-08-13",7.55
"1416","2012-08-14",7.54
"1417","2012-08-15",7.54
"1418","2012-08-16",7.41
"1419","2012-08-17",7.8
"1420","2012-08-20",7.8
"1421","2012-08-21",7.58
"1422","2012-08-22",7.75
"1423","2012-08-23",7.69
"1424","2012-08-24",7.8
"1425","2012-08-27",7.8
"1426","2012-08-28",7.7
"1427","2012-08-29",7.7
"1428","2012-08-30",7.7
"1429","2012-08-31",7.85
"1430","2012-09-04",7.6
"1431","2012-09-05",7.71
"1432","2012-09-06",7.57
"1433","2012-09-07",7.63
"1434","2012-09-10",7.64
"1435","2012-09-11",7.5
"1436","2012-09-12",7.56
"1437","2012-09-13",7.75
"1438","2012-09-14",7.7
"1439","2012-09-17",7.5
"1440","2012-09-18",7.63
"1441","2012-09-19",7.47
"1442","2012-09-20",7.84
"1443","2012-09-21",8.06
"1444","2012-09-24",7.65
"1445","2012-09-25",7.94
"1446","2012-09-26",7.87
"1447","2012-09-27",8
"1448","2012-09-28",8
"1449","2012-10-01",7.95
"1450","2012-10-02",8
"1451","2012-10-03",7.95
"1452","2012-10-04",8
"1453","2012-10-05",8
"1454","2012-10-08",7.95
"1455","2012-10-09",8.09
"1456","2012-10-10",8.14
"1457","2012-10-11",8.2
"1458","2012-10-12",8.15
"1459","2012-10-15",8.01
"1460","2012-10-16",8
"1461","2012-10-17",8.1
"1462","2012-10-18",8
"1463","2012-10-19",8
"1464","2012-10-22",8
"1465","2012-10-23",8.13
"1466","2012-10-24",8.15
"1467","2012-10-25",8.12
"1468","2012-10-26",8.01
"1469","2012-10-31",8.14
"1470","2012-11-01",8
"1471","2012-11-02",8
"1472","2012-11-05",8
"1473","2012-11-06",8.04
"1474","2012-11-07",7.95
"1475","2012-11-08",8.14
"1476","2012-11-09",8.04
"1477","2012-11-12",8.1
"1478","2012-11-13",8.12
"1479","2012-11-14",8
"1480","2012-11-15",8.06
"1481","2012-11-16",8.12
"1482","2012-11-19",8.12
"1483","2012-11-20",8.02
"1484","2012-11-21",8.1
"1485","2012-11-23",8.14
"1486","2012-11-26",8.15
"1487","2012-11-27",7.99
"1488","2012-11-28",7.93
"1489","2012-11-29",8.2
"1490","2012-11-30",8.2
"1491","2012-12-03",8.22
"1492","2012-12-04",7.92
"1493","2012-12-05",8.24
"1494","2012-12-06",8.14
"1495","2012-12-07",8.16
"1496","2012-12-10",8.15
"1497","2012-12-11",8.14
"1498","2012-12-12",8
"1499","2012-12-13",8.13
"1500","2012-12-14",8
"1501","2012-12-17",8.05
"1502","2012-12-18",8.14
"1503","2012-12-19",7.85
"1504","2012-12-20",8.02
"1505","2012-12-21",8.1
"1506","2012-12-24",8.15
"1507","2012-12-26",8.11
"1508","2012-12-27",8
"1509","2012-12-28",8.15
"1510","2012-12-31",8.14
"1511","2013-01-02",7.9
"1512","2013-01-03",8.15
"1513","2013-01-04",8.15
"1514","2013-01-07",8.25
"1515","2013-01-08",8.55
"1516","2013-01-09",8.24
"1517","2013-01-10",8.24
"1518","2013-01-11",8.7
"1519","2013-01-14",8.55
"1520","2013-01-15",8.59
"1521","2013-01-16",8.59
"1522","2013-01-17",8.78
"1523","2013-01-18",8.8
"1524","2013-01-22",9.09
"1525","2013-01-23",9
"1526","2013-01-24",9.05
"1527","2013-01-25",9.07
"1528","2013-01-28",9.32
"1529","2013-01-29",9.24
"1530","2013-01-30",9.3
"1531","2013-01-31",9.32
"1532","2013-02-01",9.35
"1533","2013-02-04",9.64
"1534","2013-02-05",9.75
"1535","2013-02-06",9.5
"1536","2013-02-07",9.42
"1537","2013-02-08",9.69
"1538","2013-02-11",10
"1539","2013-02-12",9.98
"1540","2013-02-13",9.95
"1541","2013-02-14",9.98
"1542","2013-02-15",9.99
"1543","2013-02-19",9.94
"1544","2013-02-20",9.95
"1545","2013-02-21",10
"1546","2013-02-22",10.45
"1547","2013-02-25",10.01
"1548","2013-02-26",9.88
"1549","2013-02-27",9.2
"1550","2013-02-28",9.45
"1551","2013-03-01",9.93
"1552","2013-03-04",9.86
"1553","2013-03-05",9.83
"1554","2013-03-06",9.89
"1555","2013-03-07",9.94
"1556","2013-03-08",9.75
"1557","2013-03-11",9.85
"1558","2013-03-12",9.86
"1559","2013-03-13",9.74
"1560","2013-03-14",9.67
"1561","2013-03-15",9.55
"1562","2013-03-18",9.7
"1563","2013-03-19",9.4
"1564","2013-03-20",9.46
"1565","2013-03-21",9.5
"1566","2013-03-22",9.6
"1567","2013-03-25",9.84
"1568","2013-03-26",9.63
"1569","2013-03-27",9.61
"1570","2013-03-28",9.68
"1571","2013-04-01",9.6
"1572","2013-04-02",9.7
"1573","2013-04-03",9.82
"1574","2013-04-04",9.94
"1575","2013-04-05",9.76
"1576","2013-04-08",9.82
"1577","2013-04-09",9.72
"1578","2013-04-10",9.55
"1579","2013-04-11",9.96
"1580","2013-04-12",10.3
"1581","2013-04-15",10.21
"1582","2013-04-16",10.32
"1583","2013-04-17",10.15
"1584","2013-04-18",10.3
"1585","2013-04-19",10.13
"1586","2013-04-22",10.03
"1587","2013-04-23",9.77
"1588","2013-04-24",10.27
"1589","2013-04-25",10.22
"1590","2013-04-26",10
"1591","2013-04-29",10.07
"1592","2013-04-30",10.13
"1593","2013-05-01",10.34
"1594","2013-05-02",10.05
"1595","2013-05-03",10.28
"1596","2013-05-06",10.24
"1597","2013-05-07",10.36
"1598","2013-05-08",10.29
"1599","2013-05-09",9.96
"1600","2013-05-10",9.98
"1601","2013-05-13",9.9
"1602","2013-05-14",10.21
"1603","2013-05-15",10.11
"1604","2013-05-16",9.9
"1605","2013-05-17",9.89
"1606","2013-05-20",10.1
"1607","2013-05-21",9.79
"1608","2013-05-22",9.38
"1609","2013-05-23",9.52
"1610","2013-05-24",10.08
"1611","2013-05-28",10
"1612","2013-05-29",9.85
"1613","2013-05-30",10.12
"1614","2013-05-31",10.25
"1615","2013-06-03",9.87
"1616","2013-06-04",9.68
"1617","2013-06-05",9.54
"1618","2013-06-06",9.7
"1619","2013-06-07",9.3
"1620","2013-06-10",9.21
"1621","2013-06-11",9.09
"1622","2013-06-12",9.81
"1623","2013-06-13",9.48
"1624","2013-06-14",9.47
"1625","2013-06-17",9.38
"1626","2013-06-18",9.33
"1627","2013-06-19",9.25
"1628","2013-06-20",9.14
"1629","2013-06-21",9.24
"1630","2013-06-24",9.15
"1631","2013-06-25",9.05
"1632","2013-06-26",9.1
"1633","2013-06-27",9.1
"1634","2013-06-28",9.78
"1635","2013-07-01",9.44
"1636","2013-07-02",9.21
"1637","2013-07-03",9.28
"1638","2013-07-05",9.54
"1639","2013-07-08",9.26
"1640","2013-07-09",9.3
"1641","2013-07-10",9.42
"1642","2013-07-11",9.48
"1643","2013-07-12",9.47
"1644","2013-07-15",9.47
"1645","2013-07-16",9.58
"1646","2013-07-17",9.53
"1647","2013-07-18",9.63
"1648","2013-07-19",9.99
"1649","2013-07-22",9.87
"1650","2013-07-23",10.15
"1651","2013-07-24",9.85
"1652","2013-07-25",9.85
"1653","2013-07-26",9.94
"1654","2013-07-29",10.16
"1655","2013-07-30",10.13
"1656","2013-07-31",9.91
"1657","2013-08-01",9.99
"1658","2013-08-02",10.01
"1659","2013-08-05",9.78
"1660","2013-08-06",9.79
"1661","2013-08-07",9.9
"1662","2013-08-08",9.96
"1663","2013-08-09",9.94
"1664","2013-08-12",10
"1665","2013-08-13",9.94
"1666","2013-08-14",9.92
"1667","2013-08-15",9.9
"1668","2013-08-16",9.91
"1669","2013-08-19",9.52
"1670","2013-08-20",9.96
"1671","2013-08-21",9.66
"1672","2013-08-22",9.9
"1673","2013-08-23",9.79
"1674","2013-08-26",9.8
"1675","2013-08-27",9.92
"1676","2013-08-28",9.86
"1677","2013-08-29",9.95
"1678","2013-08-30",9.94
"1679","2013-09-03",9.94
"1680","2013-09-04",9.83
"1681","2013-09-05",9.82
"1682","2013-09-06",9.82
"1683","2013-09-09",9.65
"1684","2013-09-10",10.02
"1685","2013-09-11",9.9
"1686","2013-09-12",9.81
"1687","2013-09-13",9.89
"1688","2013-09-16",9.64
"1689","2013-09-17",9.59
"1690","2013-09-18",9.75
"1691","2013-09-19",9.71
"1692","2013-09-20",9.99
"1693","2013-09-23",10
"1694","2013-09-24",9.9
"1695","2013-09-25",9.85
"1696","2013-09-26",9.78
"1697","2013-09-27",9.86
"1698","2013-09-30",9.63
"1699","2013-10-01",9.72
"1700","2013-10-02",9.74
"1701","2013-10-03",9.64
"1702","2013-10-04",9.6
"1703","2013-10-07",9.5
"1704","2013-10-08",9.57
"1705","2013-10-09",9.66
"1706","2013-10-10",9.6
"1707","2013-10-11",9.61
"1708","2013-10-14",9.67
"1709","2013-10-15",9.68
"1710","2013-10-16",9.67
"1711","2013-10-17",9.63
"1712","2013-10-18",9.54
"1713","2013-10-21",9.59
"1714","2013-10-22",9.7
"1715","2013-10-23",9.71
"1716","2013-10-24",9.55
"1717","2013-10-25",9.71
"1718","2013-10-28",9.85
"1719","2013-10-29",9.8
"1720","2013-10-30",9.92
"1721","2013-10-31",9.75
"1722","2013-11-01",9.7
"1723","2013-11-04",9.72
"1724","2013-11-05",9.77
"1725","2013-11-06",9.77
"1726","2013-11-07",9.75
"1727","2013-11-08",9.75
"1728","2013-11-11",9.81
"1729","2013-11-12",9.84
"1730","2013-11-13",9.83
"1731","2013-11-14",9.78
"1732","2013-11-15",9.84
"1733","2013-11-18",9.85
"1734","2013-11-19",9.82
"1735","2013-11-20",9.85
"1736","2013-11-21",9.81
"1737","2013-11-22",9.76
"1738","2013-11-25",9.89
"1739","2013-11-26",9.75
"1740","2013-11-27",9.77
"1741","2013-11-29",9.85
"1742","2013-12-02",9.98
"1743","2013-12-03",10.03
"1744","2013-12-04",9.9
"1745","2013-12-05",9.92
"1746","2013-12-06",9.99
"1747","2013-12-09",9.95
"1748","2013-12-10",9.95
"1749","2013-12-11",9.95
"1750","2013-12-12",9.98
"1751","2013-12-13",9.94
"1752","2013-12-16",9.97
"1753","2013-12-17",10
"1754","2013-12-18",10.13
"1755","2013-12-19",10.08
"1756","2013-12-20",10.11
"1757","2013-12-23",10.25
"1758","2013-12-24",10.11
"1759","2013-12-26",10.2
"1760","2013-12-27",10.2
"1761","2013-12-30",10.2
"1762","2013-12-31",10.01
"1763","2014-01-02",9.99
"1764","2014-01-03",9.98
"1765","2014-01-06",9.93
"1766","2014-01-07",10.09
"1767","2014-01-08",10.06
"1768","2014-01-09",10.02
"1769","2014-01-10",10.02
"1770","2014-01-13",10.04
"1771","2014-01-14",10.1
"1772","2014-01-15",10.14
"1773","2014-01-16",10.13
"1774","2014-01-17",10.14
"1775","2014-01-21",10.15
"1776","2014-01-22",10.2
"1777","2014-01-23",10.2
"1778","2014-01-24",10.1
"1779","2014-01-27",10.23
"1780","2014-01-28",10.23
"1781","2014-01-29",10.23
"1782","2014-01-30",10.16
"1783","2014-01-31",10.2
"1784","2014-02-03",10.1
"1785","2014-02-04",10.05
"1786","2014-02-05",10
"1787","2014-02-06",10.14
"1788","2014-02-07",10.13
"1789","2014-02-10",10.13
"1790","2014-02-11",10.15
"1791","2014-02-12",10.11
"1792","2014-02-13",10.06
"1793","2014-02-14",10.15
"1794","2014-02-18",10.15
"1795","2014-02-19",10.11
"1796","2014-02-20",10
"1797","2014-02-21",10.11
"1798","2014-02-24",10
"1799","2014-02-25",10
"1800","2014-02-26",9.99
"1801","2014-02-27",10
"1802","2014-02-28",10.05
"1803","2014-03-03",10.12
"1804","2014-03-04",10.02
"1805","2014-03-05",10.09
"1806","2014-03-06",10.04
"1807","2014-03-07",10.1
"1808","2014-03-10",10.02
"1809","2014-03-11",10.02
"1810","2014-03-12",10.08
"1811","2014-03-13",10.08
"1812","2014-03-14",9.87
"1813","2014-03-17",10
"1814","2014-03-18",9.96
"1815","2014-03-19",10.04
"1816","2014-03-20",10
"1817","2014-03-21",9.82
"1818","2014-03-24",9.87
"1819","2014-03-25",10.08
"1820","2014-03-26",10.05
"1821","2014-03-27",10.05
"1822","2014-03-28",10.15
"1823","2014-03-31",10.19
"1824","2014-04-01",10.11
"1825","2014-04-02",10.11
"1826","2014-04-03",10.18
"1827","2014-04-04",10.15
"1828","2014-04-07",10.15
"1829","2014-04-08",10.17
"1830","2014-04-09",10.15
"1831","2014-04-10",10.15
"1832","2014-04-11",10.2
"1833","2014-04-14",10.2
"1834","2014-04-15",10.22
"1835","2014-04-16",10.26
"1836","2014-04-17",10.18
"1837","2014-04-21",10.45
"1838","2014-04-22",10.45
"1839","2014-04-23",10.39
"1840","2014-04-24",10.19
"1841","2014-04-25",10.19
"1842","2014-04-28",10.27
"1843","2014-04-29",10.33
"1844","2014-04-30",10.34
"1845","2014-05-01",10.3
"1846","2014-05-02",10.26
"1847","2014-05-05",10.16
"1848","2014-05-06",10.13
"1849","2014-05-07",10.15
"1850","2014-05-08",10.2
"1851","2014-05-09",10.14
"1852","2014-05-12",10.12
"1853","2014-05-13",10.18
"1854","2014-05-14",10.06
"1855","2014-05-15",10.06
"1856","2014-05-16",10.28
"1857","2014-05-19",10.28
"1858","2014-05-20",10.43
"1859","2014-05-21",10.42
"1860","2014-05-22",10.3
"1861","2014-05-23",10.43
"1862","2014-05-27",10.42
"1863","2014-05-28",10.4
"1864","2014-05-29",10.4
"1865","2014-05-30",10.4
"1866","2014-06-02",10.21
"1867","2014-06-03",10.2
"1868","2014-06-04",10.38
"1869","2014-06-05",10.42
"1870","2014-06-06",10.59
"1871","2014-06-09",10.36
"1872","2014-06-10",10.45
"1873","2014-06-11",10.64
"1874","2014-06-12",10.71
"1875","2014-06-13",10.81
"1876","2014-06-16",10.9
"1877","2014-06-17",10.57
"1878","2014-06-18",10.57
"1879","2014-06-19",10.57
"1880","2014-06-20",10.63
"1881","2014-06-23",10.69
"1882","2014-06-24",10.69
"1883","2014-06-25",10.95
"1884","2014-06-26",10.96
"1885","2014-06-27",11.7
"1886","2014-06-30",11.16
"1887","2014-07-01",11.43
"1888","2014-07-02",11.25
"1889","2014-07-03",11
"1890","2014-07-07",11.16
"1891","2014-07-08",10.99
"1892","2014-07-09",10.99
"1893","2014-07-10",10.97
"1894","2014-07-11",10.46
"1895","2014-07-14",10.85
"1896","2014-07-15",10.85
"1897","2014-07-16",10.83
"1898","2014-07-17",10.64
"1899","2014-07-18",10.63
"1900","2014-07-21",10.47
"1901","2014-07-22",10.64
"1902","2014-07-23",10.65
"1903","2014-07-24",10.65
"1904","2014-07-25",10.55
"1905","2014-07-28",10.55
"1906","2014-07-29",10.72
"1907","2014-07-30",10.99
"1908","2014-07-31",11
"1909","2014-08-01",10.76
"1910","2014-08-04",10.85
"1911","2014-08-05",10.62
"1912","2014-08-06",10.7
"1913","2014-08-07",10.63
"1914","2014-08-08",10.76
"1915","2014-08-11",10.65
"1916","2014-08-12",10.65
"1917","2014-08-13",10.67
"1918","2014-08-14",10.67
"1919","2014-08-15",10.44
"1920","2014-08-18",10.49
"1921","2014-08-19",10.53
"1922","2014-08-20",10.52
"1923","2014-08-21",10.52
"1924","2014-08-22",10.73
"1925","2014-08-25",10.74
"1926","2014-08-26",10.7
"1927","2014-08-27",10.7
"1928","2014-08-28",10.57
"1929","2014-08-29",10.56
"1930","2014-09-02",10.56
"1931","2014-09-03",10.7
"1932","2014-09-04",10.69
"1933","2014-09-05",10.75
"1934","2014-09-08",10.74
"1935","2014-09-09",10.75
"1936","2014-09-10",10.85
"1937","2014-09-11",10.88
"1938","2014-09-12",10.91
"1939","2014-09-15",10.9
"1940","2014-09-16",10.8
"1941","2014-09-17",10.9
