"","date","SEAC"
"1002","2010-12-22",8.92
"1003","2010-12-23",8.91
"1004","2010-12-27",8.84
"1005","2010-12-28",8.76
"1006","2010-12-29",8.71
"1007","2010-12-30",8.69
"1008","2010-12-31",8.55
"1009","2011-01-03",8.74
"1010","2011-01-04",8.69
"1011","2011-01-05",8.9
"1012","2011-01-06",8.88
"1013","2011-01-07",9.04
"1014","2011-01-10",8.96
"1015","2011-01-11",8.94
"1016","2011-01-12",8.93
"1017","2011-01-13",8.66
"1018","2011-01-14",8.94
"1019","2011-01-18",8.89
"1020","2011-01-19",8.83
"1021","2011-01-20",8.81
"1022","2011-01-21",8.66
"1023","2011-01-24",8.82
"1024","2011-01-25",8.62
"1025","2011-01-26",8.73
"1026","2011-01-27",8.75
"1027","2011-01-28",8.37
"1028","2011-01-31",8.28
"1029","2011-02-01",8.62
"1030","2011-02-02",8.65
"1031","2011-02-03",8.68
"1032","2011-02-04",8.77
"1033","2011-02-07",9.26
"1034","2011-02-08",9.39
"1035","2011-02-09",9.23
"1036","2011-02-10",9.21
"1037","2011-02-11",9.4
"1038","2011-02-14",9.37
"1039","2011-02-15",9.3
"1040","2011-02-16",9.45
"1041","2011-02-17",9.45
"1042","2011-02-18",9.59
"1043","2011-02-22",9.08
"1044","2011-02-23",8.93
"1045","2011-02-24",9.21
"1046","2011-02-25",9.38
"1047","2011-02-28",9.44
"1048","2011-03-01",9.2
"1049","2011-03-02",9.04
"1050","2011-03-03",9.33
"1051","2011-03-04",9.35
"1052","2011-03-07",9.08
"1053","2011-03-08",9.3
"1054","2011-03-09",9.26
"1055","2011-03-10",9.14
"1056","2011-03-11",9.26
"1057","2011-03-14",9.25
"1058","2011-03-15",9.26
"1059","2011-03-16",9.25
"1060","2011-03-17",9.25
"1061","2011-03-18",8.8
"1062","2011-03-21",9.31
"1063","2011-03-22",9.25
"1064","2011-03-23",9.42
"1065","2011-03-24",9.41
"1066","2011-03-25",9.28
"1067","2011-03-28",9
"1068","2011-03-29",9.15
"1069","2011-03-30",9.39
"1070","2011-03-31",9.5
"1071","2011-04-01",9.93
"1072","2011-04-04",10.01
"1073","2011-04-05",10.1
"1074","2011-04-06",10.78
"1075","2011-04-07",10.88
"1076","2011-04-08",10.95
"1077","2011-04-11",10.58
"1078","2011-04-12",10.35
"1079","2011-04-13",10.34
"1080","2011-04-14",10.26
"1081","2011-04-15",10.39
"1082","2011-04-18",10.13
"1083","2011-04-19",10
"1084","2011-04-20",10.28
"1085","2011-04-21",10.36
"1086","2011-04-25",10.51
"1087","2011-04-26",10.58
"1088","2011-04-27",10.6
"1089","2011-04-28",10.65
"1090","2011-04-29",10.71
"1091","2011-05-02",10.44
"1092","2011-05-03",10.43
"1093","2011-05-04",10.19
"1094","2011-05-05",10.11
"1095","2011-05-06",10.25
"1096","2011-05-09",10.37
"1097","2011-05-10",10.57
"1098","2011-05-11",10.17
"1099","2011-05-12",10.44
"1100","2011-05-13",10.28
"1101","2011-05-16",9.73
"1102","2011-05-17",9.66
"1103","2011-05-18",9.94
"1104","2011-05-19",9.98
"1105","2011-05-20",9.78
"1106","2011-05-23",9.56
"1107","2011-05-24",9.41
"1108","2011-05-25",9.57
"1109","2011-05-26",9.89
"1110","2011-05-27",11.06
"1111","2011-05-31",11.26
"1112","2011-06-01",10.93
"1113","2011-06-02",10.71
"1114","2011-06-03",10.51
"1115","2011-06-06",10.27
"1116","2011-06-07",10.04
"1117","2011-06-08",10.01
"1118","2011-06-09",10.1
"1119","2011-06-10",10.47
"1120","2011-06-13",10.3
"1121","2011-06-14",10.61
"1122","2011-06-15",10.35
"1123","2011-06-16",10.29
"1124","2011-06-17",10.08
"1125","2011-06-20",10.18
"1126","2011-06-21",10.57
"1127","2011-06-22",10.38
"1128","2011-06-23",10.56
"1129","2011-06-24",10.59
"1130","2011-06-27",10.84
"1131","2011-06-28",11.1
"1132","2011-06-29",10.81
"1133","2011-06-30",10.78
"1134","2011-07-01",10.84
"1135","2011-07-05",10.74
"1136","2011-07-06",10.86
"1137","2011-07-07",10.84
"1138","2011-07-08",10.71
"1139","2011-07-11",10.56
"1140","2011-07-12",10.45
"1141","2011-07-13",10.55
"1142","2011-07-14",10.5
"1143","2011-07-15",10.65
"1144","2011-07-18",10.41
"1145","2011-07-19",10.78
"1146","2011-07-20",10.75
"1147","2011-07-21",10.6
"1148","2011-07-22",10.35
"1149","2011-07-25",10.23
"1150","2011-07-26",9.91
"1151","2011-07-27",9.66
"1152","2011-07-28",9.56
"1153","2011-07-29",9.56
"1154","2011-08-01",9.6
"1155","2011-08-02",9.33
"1156","2011-08-03",9.63
"1157","2011-08-04",9.05
"1158","2011-08-05",8.79
"1159","2011-08-08",7.98
"1160","2011-08-09",8.07
"1161","2011-08-10",7.51
"1162","2011-08-11",7.66
"1163","2011-08-12",7.83
"1164","2011-08-15",7.99
"1165","2011-08-16",7.7
"1166","2011-08-17",7.89
"1167","2011-08-18",7.34
"1168","2011-08-19",6.96
"1169","2011-08-22",7.14
"1170","2011-08-23",7.58
"1171","2011-08-24",7.54
"1172","2011-08-25",7.2
"1173","2011-08-26",7.44
"1174","2011-08-29",7.62
"1175","2011-08-30",7.74
"1176","2011-08-31",7.86
"1177","2011-09-01",7.69
"1178","2011-09-02",7.4
"1179","2011-09-06",7.55
"1180","2011-09-07",7.89
"1181","2011-09-08",8.11
"1182","2011-09-09",7.64
"1183","2011-09-12",7.98
"1184","2011-09-13",8.09
"1185","2011-09-14",8.19
"1186","2011-09-15",8.34
"1187","2011-09-16",8.56
"1188","2011-09-19",8.12
"1189","2011-09-20",7.94
"1190","2011-09-21",7.78
"1191","2011-09-22",7.5
"1192","2011-09-23",7.74
"1193","2011-09-26",8.01
"1194","2011-09-27",8.29
"1195","2011-09-28",7.71
"1196","2011-09-29",8.07
"1197","2011-09-30",7.7
"1198","2011-10-03",7.34
"1199","2011-10-04",8.13
"1200","2011-10-05",8.16
"1201","2011-10-06",8.27
"1202","2011-10-07",7.98
"1203","2011-10-10",8.4
"1204","2011-10-11",8.32
"1205","2011-10-12",8.42
"1206","2011-10-13",8.27
"1207","2011-10-14",8.38
"1208","2011-10-17",8.1
"1209","2011-10-18",8.09
"1210","2011-10-19",7.9
"1211","2011-10-20",7.85
"1212","2011-10-21",7.96
"1213","2011-10-24",8.18
"1214","2011-10-25",7.81
"1215","2011-10-26",8.14
"1216","2011-10-27",8.46
"1217","2011-10-28",8.46
"1218","2011-10-31",8.44
"1219","2011-11-01",8.1
"1220","2011-11-02",8.52
"1221","2011-11-03",8.7
"1222","2011-11-04",8.6
"1223","2011-11-07",8.41
"1224","2011-11-08",8.64
"1225","2011-11-09",8.28
"1226","2011-11-10",8.5
"1227","2011-11-11",8.7
"1228","2011-11-14",8.55
"1229","2011-11-15",8.82
"1230","2011-11-16",8.33
"1231","2011-11-17",8.25
"1232","2011-11-18",8.35
"1233","2011-11-21",7.9
"1234","2011-11-22",7.67
"1235","2011-11-23",7.32
"1236","2011-11-25",7.18
"1237","2011-11-28",7.69
"1238","2011-11-29",7.53
"1239","2011-11-30",8.01
"1240","2011-12-01",7.46
"1241","2011-12-02",7.45
"1242","2011-12-05",7.59
"1243","2011-12-06",7.7
"1244","2011-12-07",7.7
"1245","2011-12-08",6.98
"1246","2011-12-09",7.89
"1247","2011-12-12",7.74
"1248","2011-12-13",7.44
"1249","2011-12-14",7.38
"1250","2011-12-15",7.3
"1251","2011-12-16",7.18
"1252","2011-12-19",6.92
"1253","2011-12-20",7.13
"1254","2011-12-21",6.99
"1255","2011-12-22",7.03
"1256","2011-12-23",7.02
"1257","2011-12-27",7.1
"1258","2011-12-28",6.96
"1259","2011-12-29",7.03
"1260","2011-12-30",7.03
"1261","2012-01-03",7.2
"1262","2012-01-04",6.94
"1263","2012-01-05",7.03
"1264","2012-01-06",6.75
"1265","2012-01-09",6.83
"1266","2012-01-10",6.72
"1267","2012-01-11",6.7
"1268","2012-01-12",6.72
"1269","2012-01-13",6.59
"1270","2012-01-17",6.63
"1271","2012-01-18",6.74
"1272","2012-01-19",6.79
"1273","2012-01-20",6.95
"1274","2012-01-23",7.1
"1275","2012-01-24",7.21
"1276","2012-01-25",7.08
"1277","2012-01-26",7.1
"1278","2012-01-27",7.2
"1279","2012-01-30",7.22
"1280","2012-01-31",7.18
"1281","2012-02-01",7.29
"1282","2012-02-02",7.26
"1283","2012-02-03",7.18
"1284","2012-02-06",7.12
"1285","2012-02-07",7.2
"1286","2012-02-08",7.23
"1287","2012-02-09",7.2
"1288","2012-02-10",7.27
"1289","2012-02-13",7.35
"1290","2012-02-14",7.18
"1291","2012-02-15",7.05
"1292","2012-02-16",7
"1293","2012-02-17",7.06
"1294","2012-02-21",6.99
"1295","2012-02-22",6.98
"1296","2012-02-23",7.14
"1297","2012-02-24",7.06
"1298","2012-02-27",6.96
"1299","2012-02-28",7.03
"1300","2012-02-29",6.87
"1301","2012-03-01",6.82
"1302","2012-03-02",6.81
"1303","2012-03-05",6.96
"1304","2012-03-06",6.85
"1305","2012-03-07",6.9
"1306","2012-03-08",6.85
"1307","2012-03-09",6.96
"1308","2012-03-12",7.35
"1309","2012-03-13",7.9
"1310","2012-03-14",7.86
"1311","2012-03-15",7.9
"1312","2012-03-16",7.94
"1313","2012-03-19",8.31
"1314","2012-03-20",8.11
"1315","2012-03-21",8.13
"1316","2012-03-22",8.2
"1317","2012-03-23",8.19
"1318","2012-03-26",8.18
"1319","2012-03-27",8.06
"1320","2012-03-28",8.17
"1321","2012-03-29",7.89
"1322","2012-03-30",7.78
"1323","2012-04-02",8
"1324","2012-04-03",8.05
"1325","2012-04-04",8.07
"1326","2012-04-05",8.1
"1327","2012-04-09",8.1
"1328","2012-04-10",8.05
"1329","2012-04-11",8.11
"1330","2012-04-12",8.12
"1331","2012-04-13",8.19
"1332","2012-04-16",8.19
"1333","2012-04-17",8.29
"1334","2012-04-18",8.27
"1335","2012-04-19",8.23
"1336","2012-04-20",8.31
"1337","2012-04-23",8.32
"1338","2012-04-24",8.25
"1339","2012-04-25",8.22
"1340","2012-04-26",8.25
"1341","2012-04-27",8.39
"1342","2012-04-30",8.22
"1343","2012-05-01",8.22
"1344","2012-05-02",8.69
"1345","2012-05-03",8.5
"1346","2012-05-04",8.41
"1347","2012-05-07",8.54
"1348","2012-05-08",8.46
"1349","2012-05-09",8.43
"1350","2012-05-10",8.35
"1351","2012-05-11",8.2
"1352","2012-05-14",8.11
"1353","2012-05-15",8.1
"1354","2012-05-16",7.97
"1355","2012-05-17",7.99
"1356","2012-05-18",7.94
"1357","2012-05-21",7.98
"1358","2012-05-22",8.17
"1359","2012-05-23",8.18
"1360","2012-05-24",8
"1361","2012-05-25",7.99
"1362","2012-05-29",8.06
"1363","2012-05-30",8
"1364","2012-05-31",8.09
"1365","2012-06-01",7.94
"1366","2012-06-04",8.02
"1367","2012-06-05",8.18
"1368","2012-06-06",8.4
"1369","2012-06-07",7.98
"1370","2012-06-08",8.18
"1371","2012-06-11",7.89
"1372","2012-06-12",8.01
"1373","2012-06-13",7.91
"1374","2012-06-14",8.05
"1375","2012-06-15",8.13
"1376","2012-06-18",8.11
"1377","2012-06-19",8.28
"1378","2012-06-20",8.2
"1379","2012-06-21",7.88
"1380","2012-06-22",8.08
"1381","2012-06-25",7.91
"1382","2012-06-26",7.93
"1383","2012-06-27",7.87
"1384","2012-06-28",7.87
"1385","2012-06-29",8.23
"1386","2012-07-02",8.15
"1387","2012-07-03",8.2
"1388","2012-07-05",8
"1389","2012-07-06",7.82
"1390","2012-07-09",7.73
"1391","2012-07-10",7.98
"1392","2012-07-11",7.64
"1393","2012-07-12",7.88
"1394","2012-07-13",8.07
"1395","2012-07-16",7.92
"1396","2012-07-17",7.78
"1397","2012-07-18",7.86
"1398","2012-07-19",7.69
"1399","2012-07-20",7.66
"1400","2012-07-23",7.36
"1401","2012-07-24",7.07
"1402","2012-07-25",7.24
"1403","2012-07-26",7.11
"1404","2012-07-27",7.46
"1405","2012-07-30",7.5
"1406","2012-07-31",7.57
"1407","2012-08-01",7.37
"1408","2012-08-02",7.51
"1409","2012-08-03",7.71
"1410","2012-08-06",7.71
"1411","2012-08-07",7.79
"1412","2012-08-08",7.76
"1413","2012-08-09",7.67
"1414","2012-08-10",7.54
"1415","2012-08-13",7.34
"1416","2012-08-14",7.24
"1417","2012-08-15",7.33
"1418","2012-08-16",7.65
"1419","2012-08-17",8.01
"1420","2012-08-20",7.67
"1421","2012-08-21",7.59
"1422","2012-08-22",7.52
"1423","2012-08-23",7.57
"1424","2012-08-24",7.57
"1425","2012-08-27",7.4
"1426","2012-08-28",7.79
"1427","2012-08-29",8.11
"1428","2012-08-30",8.11
"1429","2012-08-31",8.16
"1430","2012-09-04",8.21
"1431","2012-09-05",8.6
"1432","2012-09-06",8.13
"1433","2012-09-07",7.98
"1434","2012-09-10",7.95
"1435","2012-09-11",7.87
"1436","2012-09-12",8.12
"1437","2012-09-13",8.05
"1438","2012-09-14",8.02
"1439","2012-09-17",8.07
"1440","2012-09-18",8.07
"1441","2012-09-19",8.05
"1442","2012-09-20",7.88
"1443","2012-09-21",8.01
"1444","2012-09-24",8.17
"1445","2012-09-25",7.86
"1446","2012-09-26",7.85
"1447","2012-09-27",7.83
"1448","2012-09-28",7.85
"1449","2012-10-01",7.84
"1450","2012-10-02",8.05
"1451","2012-10-03",8.37
"1452","2012-10-04",8.62
"1453","2012-10-05",8.32
"1454","2012-10-08",8.29
"1455","2012-10-09",8.27
"1456","2012-10-10",8.27
"1457","2012-10-11",8.26
"1458","2012-10-12",8.3
"1459","2012-10-15",8.63
"1460","2012-10-16",8.49
"1461","2012-10-17",8.57
"1462","2012-10-18",8.5
"1463","2012-10-19",8.36
"1464","2012-10-22",8.52
"1465","2012-10-23",8.74
"1466","2012-10-24",8.63
"1467","2012-10-25",8.77
"1468","2012-10-26",8.99
"1469","2012-10-31",9.05
"1470","2012-11-01",8.97
"1471","2012-11-02",8.84
"1472","2012-11-05",8.92
"1473","2012-11-06",9.06
"1474","2012-11-07",9.11
"1475","2012-11-08",8.88
"1476","2012-11-09",8.99
"1477","2012-11-12",9.04
"1478","2012-11-13",8.84
"1479","2012-11-14",8.6
"1480","2012-11-15",8.7
"1481","2012-11-16",8.74
"1482","2012-11-19",8.96
"1483","2012-11-20",9.06
"1484","2012-11-21",9.11
"1485","2012-11-23",8.97
"1486","2012-11-26",9.13
"1487","2012-11-27",9.1
"1488","2012-11-28",9.14
"1489","2012-11-29",9.3
"1490","2012-11-30",9.25
"1491","2012-12-03",9.15
"1492","2012-12-04",9.08
"1493","2012-12-05",10
"1494","2012-12-06",10.29
"1495","2012-12-07",10.3
"1496","2012-12-10",9.94
"1497","2012-12-11",10
"1498","2012-12-12",9.69
"1499","2012-12-13",9.63
"1500","2012-12-14",9.64
"1501","2012-12-17",9.87
"1502","2012-12-18",9.71
"1503","2012-12-19",9.69
"1504","2012-12-20",9.69
"1505","2012-12-21",9.66
"1506","2012-12-24",9.64
"1507","2012-12-26",9.62
"1508","2012-12-27",9.59
"1509","2012-12-28",9.46
"1510","2012-12-31",9.67
"1511","2013-01-02",10.13
"1512","2013-01-03",9.94
"1513","2013-01-04",10.15
"1514","2013-01-07",9.84
"1515","2013-01-08",10.15
"1516","2013-01-09",10.49
"1517","2013-01-10",10.54
"1518","2013-01-11",10.58
"1519","2013-01-14",10.81
"1520","2013-01-15",10.71
"1521","2013-01-16",10.6
"1522","2013-01-17",10.75
"1523","2013-01-18",10.77
"1524","2013-01-22",10.72
"1525","2013-01-23",10.81
"1526","2013-01-24",11.08
"1527","2013-01-25",11.06
"1528","2013-01-28",11.03
"1529","2013-01-29",11.1
"1530","2013-01-30",11.02
"1531","2013-01-31",11.15
"1532","2013-02-01",11.18
"1533","2013-02-04",11.2
"1534","2013-02-05",11.18
"1535","2013-02-06",11.23
"1536","2013-02-07",11.22
"1537","2013-02-08",11.31
"1538","2013-02-11",11.25
"1539","2013-02-12",11.67
"1540","2013-02-13",11.8
"1541","2013-02-14",11.65
"1542","2013-02-15",11.59
"1543","2013-02-19",11.81
"1544","2013-02-20",11.65
"1545","2013-02-21",11.38
"1546","2013-02-22",11.59
"1547","2013-02-25",11.24
"1548","2013-02-26",11.27
"1549","2013-02-27",11.38
"1550","2013-02-28",11.52
"1551","2013-03-01",11.45
"1552","2013-03-04",11.27
"1553","2013-03-05",11.34
"1554","2013-03-06",11.2
"1555","2013-03-07",11.24
"1556","2013-03-08",11.19
"1557","2013-03-11",11.5
"1558","2013-03-12",11.73
"1559","2013-03-13",11.76
"1560","2013-03-14",11.86
"1561","2013-03-15",11.79
"1562","2013-03-18",11.72
"1563","2013-03-19",11.89
"1564","2013-03-20",11.87
"1565","2013-03-21",11.84
"1566","2013-03-22",11.93
"1567","2013-03-25",12.08
"1568","2013-03-26",11.96
"1569","2013-03-27",11.9
"1570","2013-03-28",11.89
"1571","2013-04-01",11.68
"1572","2013-04-02",11.67
"1573","2013-04-03",11.28
"1574","2013-04-04",11.51
"1575","2013-04-05",11.28
"1576","2013-04-08",11.39
"1577","2013-04-09",11.41
"1578","2013-04-10",10.95
"1579","2013-04-11",11.03
"1580","2013-04-12",10.71
"1581","2013-04-15",10.61
"1582","2013-04-16",10.86
"1583","2013-04-17",10.71
"1584","2013-04-18",10.81
"1585","2013-04-19",10.88
"1586","2013-04-22",10.5
"1587","2013-04-23",10.88
"1588","2013-04-24",10.85
"1589","2013-04-25",10.8
"1590","2013-04-26",10.73
"1591","2013-04-29",10.79
"1592","2013-04-30",10.86
"1593","2013-05-01",10.51
"1594","2013-05-02",10.82
"1595","2013-05-03",10.97
"1596","2013-05-06",11
"1597","2013-05-07",11.1
"1598","2013-05-08",11.15
"1599","2013-05-09",11.03
"1600","2013-05-10",10.95
"1601","2013-05-13",10.97
"1602","2013-05-14",11.09
"1603","2013-05-15",11.4
"1604","2013-05-16",11.49
"1605","2013-05-17",11.59
"1606","2013-05-20",11.4
"1607","2013-05-21",11.26
"1608","2013-05-22",10.91
"1609","2013-05-23",10.97
"1610","2013-05-24",10.94
"1611","2013-05-28",11.13
"1612","2013-05-29",10.98
"1613","2013-05-30",10.87
"1614","2013-05-31",10.76
"1615","2013-06-03",10.84
"1616","2013-06-04",10.67
"1617","2013-06-05",10.54
"1618","2013-06-06",10.67
"1619","2013-06-07",10.95
"1620","2013-06-10",11.09
"1621","2013-06-11",11.09
"1622","2013-06-12",11.25
"1623","2013-06-13",11.32
"1624","2013-06-14",11.31
"1625","2013-06-17",11.56
"1626","2013-06-18",11.83
"1627","2013-06-19",11.75
"1628","2013-06-20",11.63
"1629","2013-06-21",11.57
"1630","2013-06-24",11.43
"1631","2013-06-25",11.44
"1632","2013-06-26",11.33
"1633","2013-06-27",11.63
"1634","2013-06-28",11.71
"1635","2013-07-01",11.71
"1636","2013-07-02",11.73
"1637","2013-07-03",11.83
"1638","2013-07-05",11.79
"1639","2013-07-08",11.83
"1640","2013-07-09",11.5
"1641","2013-07-10",11.72
"1642","2013-07-11",11.85
"1643","2013-07-12",11.96
"1644","2013-07-15",12.27
"1645","2013-07-16",12.5
"1646","2013-07-17",12.58
"1647","2013-07-18",12.58
"1648","2013-07-19",12.32
"1649","2013-07-22",12.25
"1650","2013-07-23",12.23
"1651","2013-07-24",12.17
"1652","2013-07-25",12.4
"1653","2013-07-26",12.22
"1654","2013-07-29",11.87
"1655","2013-07-30",11.94
"1656","2013-07-31",11.78
"1657","2013-08-01",11.92
"1658","2013-08-02",11.89
"1659","2013-08-05",11.95
"1660","2013-08-06",11.71
"1661","2013-08-07",11.61
"1662","2013-08-08",11.71
"1663","2013-08-09",11.44
"1664","2013-08-12",11.48
"1665","2013-08-13",11.41
"1666","2013-08-14",11.34
"1667","2013-08-15",11
"1668","2013-08-16",10.93
"1669","2013-08-19",10.88
"1670","2013-08-20",10.97
"1671","2013-08-21",10.7
"1672","2013-08-22",10.84
"1673","2013-08-23",10.88
"1674","2013-08-26",10.52
"1675","2013-08-27",10.18
"1676","2013-08-28",9.97
"1677","2013-08-29",10.27
"1678","2013-08-30",10
"1679","2013-09-03",10.14
"1680","2013-09-04",10.56
"1681","2013-09-05",10.9
"1682","2013-09-06",10.86
"1683","2013-09-09",11.43
"1684","2013-09-10",11.54
"1685","2013-09-11",11.48
"1686","2013-09-12",11.53
"1687","2013-09-13",11.62
"1688","2013-09-16",11.52
"1689","2013-09-17",11.74
"1690","2013-09-18",11.75
"1691","2013-09-19",11.8
"1692","2013-09-20",11.59
"1693","2013-09-23",11.55
"1694","2013-09-24",11.76
"1695","2013-09-25",11.41
"1696","2013-09-26",11.83
"1697","2013-09-27",11.59
"1698","2013-09-30",11.47
"1699","2013-10-01",11.63
"1700","2013-10-02",11.65
"1701","2013-10-03",12.97
"1702","2013-10-04",12.92
"1703","2013-10-07",12.47
"1704","2013-10-08",12.23
"1705","2013-10-09",12.36
"1706","2013-10-10",12.67
"1707","2013-10-11",12.88
"1708","2013-10-14",13.23
"1709","2013-10-15",13.25
"1710","2013-10-16",13.4
"1711","2013-10-17",13.65
"1712","2013-10-18",13.72
"1713","2013-10-21",13.56
"1714","2013-10-22",13.79
"1715","2013-10-23",14.59
"1716","2013-10-24",15.12
"1717","2013-10-25",14.83
"1718","2013-10-28",14.69
"1719","2013-10-29",14.63
"1720","2013-10-30",14.24
"1721","2013-10-31",14.19
"1722","2013-11-01",13.98
"1723","2013-11-04",14.49
"1724","2013-11-05",14.29
"1725","2013-11-06",14
"1726","2013-11-07",13.31
"1727","2013-11-08",13.28
"1728","2013-11-11",13.39
"1729","2013-11-12",13.58
"1730","2013-11-13",13.79
"1731","2013-11-14",13.8
"1732","2013-11-15",13.97
"1733","2013-11-18",14.12
"1734","2013-11-19",13.7
"1735","2013-11-20",13.8
"1736","2013-11-21",14.04
"1737","2013-11-22",14.39
"1738","2013-11-25",13.85
"1739","2013-11-26",14.49
"1740","2013-11-27",14.86
"1741","2013-11-29",14.84
"1742","2013-12-02",14.43
"1743","2013-12-03",14.61
"1744","2013-12-04",14.6
"1745","2013-12-05",14.4
"1746","2013-12-06",12.03
"1747","2013-12-09",11.5
"1748","2013-12-10",11.36
"1749","2013-12-11",11.11
"1750","2013-12-12",11.23
"1751","2013-12-13",11.43
"1752","2013-12-16",11.44
"1753","2013-12-17",11.45
"1754","2013-12-18",11.65
"1755","2013-12-19",11.62
"1756","2013-12-20",11.69
"1757","2013-12-23",11.89
"1758","2013-12-24",11.75
"1759","2013-12-26",11.93
"1760","2013-12-27",11.9
"1761","2013-12-30",12
"1762","2013-12-31",12.16
"1763","2014-01-02",12.15
"1764","2014-01-03",12.22
"1765","2014-01-06",12.32
"1766","2014-01-07",12.32
"1767","2014-01-08",12.19
"1768","2014-01-09",12.25
"1769","2014-01-10",11.96
"1770","2014-01-13",11.98
"1771","2014-01-14",12.26
"1772","2014-01-15",12.78
"1773","2014-01-16",12.5
"1774","2014-01-17",12.49
"1775","2014-01-21",12.21
"1776","2014-01-22",12.24
"1777","2014-01-23",12.3
"1778","2014-01-24",12.15
"1779","2014-01-27",11.61
"1780","2014-01-28",12.25
"1781","2014-01-29",11.97
"1782","2014-01-30",12.02
"1783","2014-01-31",11.96
"1784","2014-02-03",11.49
"1785","2014-02-04",11.55
"1786","2014-02-05",11.49
"1787","2014-02-06",11.62
"1788","2014-02-07",11.56
"1789","2014-02-10",11.56
"1790","2014-02-11",11.49
"1791","2014-02-12",11.49
"1792","2014-02-13",11.61
"1793","2014-02-14",11.69
"1794","2014-02-18",12.07
"1795","2014-02-19",11.95
"1796","2014-02-20",12.14
"1797","2014-02-21",12.07
"1798","2014-02-24",12.27
"1799","2014-02-25",12.09
"1800","2014-02-26",10.86
"1801","2014-02-27",10.7
"1802","2014-02-28",10.55
"1803","2014-03-03",10.49
"1804","2014-03-04",10.6
"1805","2014-03-05",10.68
"1806","2014-03-06",10.41
"1807","2014-03-07",10.29
"1808","2014-03-10",10.22
"1809","2014-03-11",10.07
"1810","2014-03-12",10.2
"1811","2014-03-13",10.14
"1812","2014-03-14",10.17
"1813","2014-03-17",10.16
"1814","2014-03-18",10.31
"1815","2014-03-19",10.47
"1816","2014-03-20",10.36
"1817","2014-03-21",10.38
"1818","2014-03-24",10.35
"1819","2014-03-25",10.32
"1820","2014-03-26",10.19
"1821","2014-03-27",10.14
"1822","2014-03-28",10.09
"1823","2014-03-31",10.44
"1824","2014-04-01",10.49
"1825","2014-04-02",10.57
"1826","2014-04-03",10.56
"1827","2014-04-04",10.4
"1828","2014-04-07",10.24
"1829","2014-04-08",10.06
"1830","2014-04-09",10.27
"1831","2014-04-10",9.9
"1832","2014-04-11",9.74
"1833","2014-04-14",9.81
"1834","2014-04-15",9.78
"1835","2014-04-16",9.77
"1836","2014-04-17",10.03
"1837","2014-04-21",10.07
"1838","2014-04-22",10.06
"1839","2014-04-23",10.1
"1840","2014-04-24",9.97
"1841","2014-04-25",9.7
"1842","2014-04-28",9.44
"1843","2014-04-29",9.26
"1844","2014-04-30",9.37
"1845","2014-05-01",9.28
"1846","2014-05-02",9.2
"1847","2014-05-05",9.04
"1848","2014-05-06",8.84
"1849","2014-05-07",8.73
"1850","2014-05-08",9.01
"1851","2014-05-09",9.03
"1852","2014-05-12",9.3
"1853","2014-05-13",9.23
"1854","2014-05-14",8.89
"1855","2014-05-15",8.93
"1856","2014-05-16",9.18
"1857","2014-05-19",9.51
"1858","2014-05-20",9.38
"1859","2014-05-21",9.42
"1860","2014-05-22",9.39
"1861","2014-05-23",9.41
"1862","2014-05-27",9.56
"1863","2014-05-28",9.51
"1864","2014-05-29",9.71
"1865","2014-05-30",9.58
"1866","2014-06-02",9.33
"1867","2014-06-03",9.28
"1868","2014-06-04",9.25
"1869","2014-06-05",9.3
"1870","2014-06-06",8.65
"1871","2014-06-09",8.66
"1872","2014-06-10",8.64
"1873","2014-06-11",8.48
"1874","2014-06-12",8.25
"1875","2014-06-13",8.17
"1876","2014-06-16",7.86
"1877","2014-06-17",8.13
"1878","2014-06-18",8.05
"1879","2014-06-19",8
"1880","2014-06-20",7.93
"1881","2014-06-23",7.71
"1882","2014-06-24",7.71
"1883","2014-06-25",7.78
"1884","2014-06-26",7.71
"1885","2014-06-27",7.88
"1886","2014-06-30",8.01
"1887","2014-07-01",8.29
"1888","2014-07-02",8.29
"1889","2014-07-03",8.23
"1890","2014-07-07",8.1
"1891","2014-07-08",8.13
"1892","2014-07-09",8.11
"1893","2014-07-10",8.03
"1894","2014-07-11",7.98
"1895","2014-07-14",7.94
"1896","2014-07-15",7.99
"1897","2014-07-16",7.92
"1898","2014-07-17",7.67
"1899","2014-07-18",7.95
"1900","2014-07-21",7.91
"1901","2014-07-22",7.93
"1902","2014-07-23",8.02
"1903","2014-07-24",7.85
"1904","2014-07-25",7.69
"1905","2014-07-28",7.62
"1906","2014-07-29",7.63
"1907","2014-07-30",7.74
"1908","2014-07-31",7.49
"1909","2014-08-01",7.37
"1910","2014-08-04",7.53
"1911","2014-08-05",7.58
"1912","2014-08-06",7.66
"1913","2014-08-07",7.53
"1914","2014-08-08",7.56
"1915","2014-08-11",7.54
"1916","2014-08-12",7.33
"1917","2014-08-13",7.34
"1918","2014-08-14",7.25
"1919","2014-08-15",7.33
"1920","2014-08-18",7.4
"1921","2014-08-19",7.4
"1922","2014-08-20",7.41
"1923","2014-08-21",7.57
"1924","2014-08-22",7.63
"1925","2014-08-25",7.5
"1926","2014-08-26",7.71
"1927","2014-08-27",7.59
"1928","2014-08-28",7.7
"1929","2014-08-29",7.59
"1930","2014-09-02",7.55
"1931","2014-09-03",7.5
"1932","2014-09-04",7.89
"1933","2014-09-05",7.84
"1934","2014-09-08",7.97
"1935","2014-09-09",7.88
