"","date","STND"
"995","2014-09-19",21.25
"996","2014-09-22",21
"997","2014-09-23",21
"998","2014-09-24",21
"999","2014-09-25",20.549999
"1000","2014-09-26",20.549999
"1001","2014-09-29",20.549999
"1002","2014-09-30",20.549999
"1003","2014-10-01",20.75
"1004","2014-10-02",22.5
"1005","2014-10-03",21.5
"1006","2014-10-06",21.5
"1007","2014-10-07",21.98
"1008","2014-10-08",21.75
"1009","2014-10-09",21.75
"1010","2014-10-10",21.52
"1011","2014-10-13",21.139999
"1012","2014-10-14",21
"1013","2014-10-15",21
"1014","2014-10-16",21
"1015","2014-10-17",21
"1016","2014-10-20",21
"1017","2014-10-21",21
"1018","2014-10-22",20.75
"1019","2014-10-23",20.75
"1020","2014-10-24",20.75
"1021","2014-10-27",20.75
"1022","2014-10-28",21.25
"1023","2014-10-29",21
"1024","2014-10-30",20.9
"1025","2014-10-31",22.459999
"1026","2014-11-03",21.9
"1027","2014-11-04",21.9
"1028","2014-11-05",21.75
"1029","2014-11-06",21.75
"1030","2014-11-07",21.75
"1031","2014-11-10",21.75
"1032","2014-11-11",21.75
"1033","2014-11-12",21.07
"1034","2014-11-13",21.07
"1035","2014-11-14",21.450001
"1036","2014-11-17",21.5
"1037","2014-11-18",21.25
"1038","2014-11-19",21.25
"1039","2014-11-20",21.5
"1040","2014-11-21",21.5
"1041","2014-11-24",21.5
"1042","2014-11-25",21.5
"1043","2014-11-26",21.5
"1044","2014-11-28",21.700001
"1045","2014-12-01",22
"1046","2014-12-02",22
"1047","2014-12-03",21.799999
"1048","2014-12-04",21.75
"1049","2014-12-05",21.25
"1050","2014-12-08",21.75
"1051","2014-12-09",21.75
"1052","2014-12-10",21.75
"1053","2014-12-11",21.75
"1054","2014-12-12",21.299999
"1055","2014-12-15",21.75
"1056","2014-12-16",21.75
"1057","2014-12-17",21.75
"1058","2014-12-18",21.75
"1059","2014-12-19",21.719999
"1060","2014-12-22",21.719999
"1061","2014-12-23",21.65
"1062","2014-12-24",21.75
"1063","2014-12-26",21.75
"1064","2014-12-29",21.75
"1065","2014-12-30",21.75
"1066","2014-12-31",21.75
"1067","2015-01-02",21.77
"1068","2015-01-05",21.75
"1069","2015-01-06",21.75
"1070","2015-01-07",21.75
"1071","2015-01-08",21.75
"1072","2015-01-09",21.75
"1073","2015-01-12",21.75
"1074","2015-01-13",21.65
"1075","2015-01-14",21.65
"1076","2015-01-15",21.51
"1077","2015-01-16",21.51
"1078","2015-01-20",21.450001
"1079","2015-01-21",21.450001
"1080","2015-01-22",21.450001
"1081","2015-01-23",21.450001
"1082","2015-01-26",21.450001
"1083","2015-01-27",21.299999
"1084","2015-01-28",21.299999
"1085","2015-01-29",21.299999
"1086","2015-01-30",21.299999
"1087","2015-02-02",21.35
"1088","2015-02-03",21.35
"1089","2015-02-04",21.35
"1090","2015-02-05",21.35
"1091","2015-02-06",21.35
"1092","2015-02-09",21.35
"1093","2015-02-10",21.35
"1094","2015-02-11",21.35
"1095","2015-02-12",21.35
"1096","2015-02-13",21.35
"1097","2015-02-17",21.299999
"1098","2015-02-18",21.299999
"1099","2015-02-19",21.15
"1100","2015-02-20",21.129999
"1101","2015-02-23",21
"1102","2015-02-24",21
"1103","2015-02-25",21
"1104","2015-02-26",21
"1105","2015-02-27",21
"1106","2015-03-02",21
"1107","2015-03-03",21
"1108","2015-03-04",21
"1109","2015-03-05",20.9
"1110","2015-03-06",21
"1111","2015-03-09",20.9
"1112","2015-03-10",20.85
"1113","2015-03-11",20.85
"1114","2015-03-12",21
"1115","2015-03-13",21
"1116","2015-03-16",20.799999
"1117","2015-03-17",21
"1118","2015-03-18",21
"1119","2015-03-19",21
"1120","2015-03-20",20.799999
"1121","2015-03-23",20.75
"1122","2015-03-24",20.75
"1123","2015-03-25",20.75
"1124","2015-03-26",20.75
"1125","2015-03-27",20.75
"1126","2015-03-30",20.75
"1127","2015-03-31",21
"1128","2015-04-01",21
"1129","2015-04-02",21
"1130","2015-04-06",21
"1131","2015-04-07",21
"1132","2015-04-08",21
"1133","2015-04-09",21
"1134","2015-04-10",20.799999
"1135","2015-04-13",20.799999
"1136","2015-04-14",21
"1137","2015-04-15",21.01
"1138","2015-04-16",21.01
"1139","2015-04-17",20.950001
"1140","2015-04-20",20.950001
"1141","2015-04-21",20.950001
"1142","2015-04-22",20.75
"1143","2015-04-23",20.950001
"1144","2015-04-24",21.200001
"1145","2015-04-27",21.200001
"1146","2015-04-28",21.25
"1147","2015-04-29",21.1
"1148","2015-04-30",21
"1149","2015-05-01",21.34
"1150","2015-05-04",21.4
"1151","2015-05-05",21.4
"1152","2015-05-06",22
"1153","2015-05-07",21.5
"1154","2015-05-08",21.5
"1155","2015-05-11",21.48
"1156","2015-05-12",21.48
"1157","2015-05-13",21.25
"1158","2015-05-14",21.25
"1159","2015-05-15",21.200001
"1160","2015-05-18",21.200001
"1161","2015-05-19",21.25
"1162","2015-05-20",21.25
"1163","2015-05-21",21.25
"1164","2015-05-22",21.110001
"1165","2015-05-26",21
"1166","2015-05-27",20.85
"1167","2015-05-28",20.799999
"1168","2015-05-29",21.049999
"1169","2015-06-01",21.049999
"1170","2015-06-02",21.15
"1171","2015-06-03",21.15
"1172","2015-06-04",21.15
"1173","2015-06-05",21.25
"1174","2015-06-08",21.25
"1175","2015-06-09",21.25
"1176","2015-06-10",21.25
"1177","2015-06-11",21.25
"1178","2015-06-12",21.25
"1179","2015-06-15",21.15
"1180","2015-06-16",21.25
"1181","2015-06-17",21.25
"1182","2015-06-18",21.25
"1183","2015-06-19",21.16
"1184","2015-06-22",21.16
"1185","2015-06-23",21.049999
"1186","2015-06-24",21.049999
"1187","2015-06-25",21.15
"1188","2015-06-26",21.15
"1189","2015-06-29",21.040001
"1190","2015-06-30",21.040001
"1191","2015-07-01",21.040001
"1192","2015-07-02",21.040001
"1193","2015-07-06",21.25
"1194","2015-07-07",21.25
"1195","2015-07-08",21.25
"1196","2015-07-09",21.25
"1197","2015-07-10",21.200001
"1198","2015-07-13",21.200001
"1199","2015-07-14",21.35
"1200","2015-07-15",21.35
"1201","2015-07-16",21.35
"1202","2015-07-17",21.450001
"1203","2015-07-20",21.450001
"1204","2015-07-21",21.200001
"1205","2015-07-22",21.299999
"1206","2015-07-23",21.25
"1207","2015-07-24",21.299999
"1208","2015-07-27",21.200001
"1209","2015-07-28",21.15
"1210","2015-07-29",21.15
"1211","2015-07-30",21.16
"1212","2015-07-31",21.35
"1213","2015-08-03",22
"1214","2015-08-04",22
"1215","2015-08-05",22
"1216","2015-08-06",21.4
"1217","2015-08-07",21.75
"1218","2015-08-10",22.200001
"1219","2015-08-11",21.629999
"1220","2015-08-12",21.299999
"1221","2015-08-13",21.5
"1222","2015-08-14",21.75
"1223","2015-08-17",22
"1224","2015-08-18",22
"1225","2015-08-19",21.75
"1226","2015-08-20",21.75
"1227","2015-08-21",22
"1228","2015-08-24",22.049999
"1229","2015-08-25",22
"1230","2015-08-26",21.65
"1231","2015-08-27",21.65
"1232","2015-08-28",21.549999
"1233","2015-08-31",22
"1234","2015-09-01",22
"1235","2015-09-02",22
"1236","2015-09-03",22
"1237","2015-09-04",22.049999
"1238","2015-09-08",22.1
"1239","2015-09-09",23.5
"1240","2015-09-10",23.5
"1241","2015-09-11",23.5
"1242","2015-09-14",23.5
"1243","2015-09-15",23.5
"1244","2015-09-16",23.5
"1245","2015-09-17",22
"1246","2015-09-18",23
"1247","2015-09-21",23
"1248","2015-09-22",22.75
"1249","2015-09-23",22.75
"1250","2015-09-24",22.299999
"1251","2015-09-25",22.74
"1252","2015-09-28",22.299999
"1253","2015-09-29",23
"1254","2015-09-30",23.5
"1255","2015-10-01",24
"1256","2015-10-02",24
"1257","2015-10-05",24.049999
"1258","2015-10-06",24.049999
"1259","2015-10-07",24.049999
"1260","2015-10-08",24.049999
"1261","2015-10-09",24.200001
"1262","2015-10-12",24.5
"1263","2015-10-13",24.5
"1264","2015-10-14",24.5
"1265","2015-10-15",24.5
"1266","2015-10-16",24.5
"1267","2015-10-19",24.5
"1268","2015-10-20",24.5
"1269","2015-10-21",24.5
"1270","2015-10-22",24.5
"1271","2015-10-23",24.25
"1272","2015-10-26",25
"1273","2015-10-27",25.5
"1274","2015-10-28",25.99
"1275","2015-10-29",26.200001
"1276","2015-10-30",26.25
"1277","2015-11-02",26.200001
"1278","2015-11-03",26.25
"1279","2015-11-04",26.25
"1280","2015-11-05",26.4
"1281","2015-11-06",26.4
"1282","2015-11-09",26.450001
"1283","2015-11-10",26.1
"1284","2015-11-11",25.809999
"1285","2015-11-12",25.809999
"1286","2015-11-13",25.809999
"1287","2015-11-16",25.809999
"1288","2015-11-17",25.75
"1289","2015-11-18",26
"1290","2015-11-19",26.4
"1291","2015-11-20",26.25
"1292","2015-11-23",26.75
"1293","2015-11-24",26.700001
"1294","2015-11-25",26.85
"1295","2015-11-27",26.9
"1296","2015-11-30",26.889999
"1297","2015-12-01",26.950001
"1298","2015-12-02",26.950001
"1299","2015-12-03",26.75
"1300","2015-12-04",26.950001
"1301","2015-12-07",26.950001
"1302","2015-12-08",26.950001
"1303","2015-12-09",26.950001
"1304","2015-12-10",26.25
"1305","2015-12-11",26.25
"1306","2015-12-14",26
"1307","2015-12-15",26
"1308","2015-12-16",26
"1309","2015-12-17",26
"1310","2015-12-18",26
"1311","2015-12-21",25.65
"1312","2015-12-22",26
"1313","2015-12-23",26
"1314","2015-12-24",25.75
"1315","2015-12-28",25.75
"1316","2015-12-29",25.75
"1317","2015-12-30",25.5
"1318","2015-12-31",25.5
"1319","2016-01-04",25.25
"1320","2016-01-05",25.5
"1321","2016-01-06",26
"1322","2016-01-07",25.700001
"1323","2016-01-08",26
"1324","2016-01-11",26.25
"1325","2016-01-12",26.25
"1326","2016-01-13",26.4
"1327","2016-01-14",26.4
"1328","2016-01-15",26
"1329","2016-01-19",26.5
"1330","2016-01-20",26
"1331","2016-01-21",26.25
"1332","2016-01-22",26.25
"1333","2016-01-25",26.25
"1334","2016-01-26",26.25
"1335","2016-01-27",26.5
"1336","2016-01-28",26.5
"1337","2016-01-29",26.5
"1338","2016-02-01",26.25
"1339","2016-02-02",26.25
"1340","2016-02-03",26.25
"1341","2016-02-04",26.25
"1342","2016-02-05",25.75
"1343","2016-02-08",25.5
"1344","2016-02-09",25
"1345","2016-02-10",25
"1346","2016-02-11",24.5
"1347","2016-02-12",24.5
"1348","2016-02-16",24
"1349","2016-02-17",23.549999
"1350","2016-02-18",24.4
"1351","2016-02-19",24.77
"1352","2016-02-22",24.75
"1353","2016-02-23",24.700001
"1354","2016-02-24",24.75
"1355","2016-02-25",24.75
"1356","2016-02-26",25.25
"1357","2016-02-29",25.25
"1358","2016-03-01",24
"1359","2016-03-02",24
"1360","2016-03-03",24.25
"1361","2016-03-04",24.25
"1362","2016-03-07",24.25
"1363","2016-03-08",24.25
"1364","2016-03-09",24.25
"1365","2016-03-10",24.75
"1366","2016-03-11",24.75
"1367","2016-03-14",24.5
"1368","2016-03-15",24.5
"1369","2016-03-16",24.5
"1370","2016-03-17",24.299999
"1371","2016-03-18",24.5
"1372","2016-03-21",24.5
"1373","2016-03-22",24.5
"1374","2016-03-23",24.299999
"1375","2016-03-24",24.299999
"1376","2016-03-28",24.299999
"1377","2016-03-29",24.299999
"1378","2016-03-30",24
"1379","2016-03-31",24.299999
"1380","2016-04-01",24.299999
"1381","2016-04-04",24.299999
"1382","2016-04-05",24.299999
"1383","2016-04-06",24.299999
"1384","2016-04-07",24.299999
"1385","2016-04-08",24.299999
"1386","2016-04-11",24.299999
"1387","2016-04-12",24.299999
"1388","2016-04-13",24
"1389","2016-04-14",24
"1390","2016-04-15",23.5
"1391","2016-04-18",23.5
"1392","2016-04-19",23.5
"1393","2016-04-20",23.35
"1394","2016-04-21",23.6
"1395","2016-04-22",23.65
"1396","2016-04-25",23.700001
"1397","2016-04-26",24
"1398","2016-04-27",23.75
"1399","2016-04-28",23.75
"1400","2016-04-29",24.5
"1401","2016-05-02",24.5
"1402","2016-05-03",24.5
"1403","2016-05-04",24.24
"1404","2016-05-05",24.24
"1405","2016-05-06",24
"1406","2016-05-09",24
"1407","2016-05-10",24
"1408","2016-05-11",24
"1409","2016-05-12",23.5
"1410","2016-05-13",23.5
"1411","2016-05-16",23.5
"1412","2016-05-17",23.5
"1413","2016-05-18",23.75
"1414","2016-05-19",23.75
"1415","2016-05-20",23.75
"1416","2016-05-23",24.24
"1417","2016-05-24",24.5
"1418","2016-05-25",24.5
"1419","2016-05-26",24.5
"1420","2016-05-27",24.5
"1421","2016-05-31",24.25
"1422","2016-06-01",24.25
"1423","2016-06-02",24.25
"1424","2016-06-03",24.25
"1425","2016-06-06",24
"1426","2016-06-07",24
"1427","2016-06-08",24
"1428","2016-06-09",24
"1429","2016-06-10",24
"1430","2016-06-13",24
"1431","2016-06-14",24
"1432","2016-06-15",24
"1433","2016-06-16",24
"1434","2016-06-17",24
"1435","2016-06-20",24
"1436","2016-06-21",24
"1437","2016-06-22",24
"1438","2016-06-23",24
"1439","2016-06-24",24.5
"1440","2016-06-27",23.549999
"1441","2016-06-28",23.25
"1442","2016-06-29",23.35
"1443","2016-06-30",23.200001
"1444","2016-07-01",23.25
"1445","2016-07-05",23.25
"1446","2016-07-06",23.25
"1447","2016-07-07",23.25
"1448","2016-07-08",23.25
"1449","2016-07-11",23.25
"1450","2016-07-12",23.5
"1451","2016-07-13",23.5
"1452","2016-07-14",23.5
"1453","2016-07-15",23.5
"1454","2016-07-18",23.5
"1455","2016-07-19",23.5
"1456","2016-07-20",23.5
"1457","2016-07-21",23.5
"1458","2016-07-22",23.5
"1459","2016-07-25",24.5
"1460","2016-07-26",24.5
"1461","2016-07-27",24.01
"1462","2016-07-28",25
"1463","2016-07-29",24
"1464","2016-08-01",24
"1465","2016-08-02",24
"1466","2016-08-03",24
"1467","2016-08-04",24
"1468","2016-08-05",25.950001
"1469","2016-08-08",25.950001
"1470","2016-08-09",25.85
"1471","2016-08-10",24
"1472","2016-08-11",24
"1473","2016-08-12",24.75
"1474","2016-08-15",24.75
"1475","2016-08-16",24.75
"1476","2016-08-17",24.75
"1477","2016-08-18",24.75
"1478","2016-08-19",24.75
"1479","2016-08-22",25
"1480","2016-08-23",25
"1481","2016-08-24",25
"1482","2016-08-25",25
"1483","2016-08-26",24.75
"1484","2016-08-29",25.85
"1485","2016-08-30",25
"1486","2016-08-31",23.799999
"1487","2016-09-01",23.799999
"1488","2016-09-02",23.75
"1489","2016-09-06",23.299999
"1490","2016-09-07",23.15
"1491","2016-09-08",23.200001
"1492","2016-09-09",23.389999
"1493","2016-09-12",23.389999
"1494","2016-09-13",23.34
"1495","2016-09-14",23.18
"1496","2016-09-15",23.33
"1497","2016-09-16",23.1
"1498","2016-09-19",23.1
"1499","2016-09-20",23
"1500","2016-09-21",23
"1501","2016-09-22",22.75
"1502","2016-09-23",23.25
"1503","2016-09-26",23.25
"1504","2016-09-27",23
"1505","2016-09-28",23
"1506","2016-09-29",22.9
"1507","2016-09-30",22.799999
"1508","2016-10-03",22.799999
"1509","2016-10-04",23
"1510","2016-10-05",22.799999
"1511","2016-10-06",22.799999
"1512","2016-10-07",22.9
"1513","2016-10-10",22.9
"1514","2016-10-11",22.9
"1515","2016-10-12",22.9
"1516","2016-10-13",22.700001
"1517","2016-10-14",22.700001
"1518","2016-10-17",22.9
"1519","2016-10-18",22.9
"1520","2016-10-19",23.200001
"1521","2016-10-20",23.25
"1522","2016-10-21",23.450001
"1523","2016-10-24",23.450001
"1524","2016-10-25",23.24
"1525","2016-10-26",23.24
"1526","2016-10-27",23.24
"1527","2016-10-28",23.200001
"1528","2016-10-31",23.24
"1529","2016-11-01",23
"1530","2016-11-02",22.860001
"1531","2016-11-03",22.860001
"1532","2016-11-04",22.860001
"1533","2016-11-07",22.75
"1534","2016-11-08",22.9
"1535","2016-11-09",23.700001
"1536","2016-11-10",23.700001
"1537","2016-11-11",23.74
"1538","2016-11-14",23
"1539","2016-11-15",23.24
"1540","2016-11-16",23.24
"1541","2016-11-17",23.5
"1542","2016-11-18",23.73
"1543","2016-11-21",23.83
"1544","2016-11-22",23.9
"1545","2016-11-23",24.24
"1546","2016-11-25",24.049999
"1547","2016-11-28",24.1
"1548","2016-11-29",24.15
"1549","2016-11-30",24.25
"1550","2016-12-01",24.01
"1551","2016-12-02",24
"1552","2016-12-05",24
"1553","2016-12-06",24
"1554","2016-12-07",24.25
"1555","2016-12-08",24.4
"1556","2016-12-09",24.299999
"1557","2016-12-12",24.299999
"1558","2016-12-13",24.440001
"1559","2016-12-14",24.440001
"1560","2016-12-15",24.42
"1561","2016-12-16",24.6
"1562","2016-12-19",24.6
"1563","2016-12-20",24.799999
"1564","2016-12-21",24.799999
"1565","2016-12-22",25.200001
"1566","2016-12-23",25
"1567","2016-12-27",25.450001
"1568","2016-12-28",25.4
"1569","2016-12-29",25.4
"1570","2016-12-30",25.200001
"1571","2017-01-03",25.200001
"1572","2017-01-04",25.200001
"1573","2017-01-05",25.15
"1574","2017-01-06",25.4
"1575","2017-01-09",25.25
"1576","2017-01-10",25.25
"1577","2017-01-11",25.6
"1578","2017-01-12",25.6
"1579","2017-01-13",25.65
"1580","2017-01-17",25.65
"1581","2017-01-18",25.799999
"1582","2017-01-19",25.75
"1583","2017-01-20",25.75
"1584","2017-01-23",25.75
"1585","2017-01-24",25.799999
"1586","2017-01-25",25.950001
"1587","2017-01-26",26.049999
"1588","2017-01-27",26.049999
"1589","2017-01-30",26.4
"1590","2017-01-31",26.4
"1591","2017-02-01",26.4
"1592","2017-02-02",26.15
"1593","2017-02-03",26.290001
"1594","2017-02-06",26
"1595","2017-02-07",26
"1596","2017-02-08",26.120001
"1597","2017-02-09",26
"1598","2017-02-10",26.200001
"1599","2017-02-13",26.35
"1600","2017-02-14",26.209999
"1601","2017-02-15",26.209999
"1602","2017-02-16",26.25
"1603","2017-02-17",26.25
"1604","2017-02-21",26.25
"1605","2017-02-22",26.25
"1606","2017-02-23",26.25
"1607","2017-02-24",26.450001
"1608","2017-02-27",26.5
"1609","2017-02-28",26.5
"1610","2017-03-01",26.5
"1611","2017-03-02",26.25
"1612","2017-03-03",26.25
"1613","2017-03-06",26.200001
"1614","2017-03-07",26.25
"1615","2017-03-08",26.5
"1616","2017-03-09",26.5
"1617","2017-03-10",26.5
"1618","2017-03-13",26.5
"1619","2017-03-14",26.5
"1620","2017-03-15",26.5
"1621","2017-03-16",26.51
"1622","2017-03-17",26.51
"1623","2017-03-20",26.51
"1624","2017-03-21",26.51
"1625","2017-03-22",26.549999
"1626","2017-03-23",26.51
"1627","2017-03-24",26.549999
"1628","2017-03-27",26.51
"1629","2017-03-28",26.549999
"1630","2017-03-29",26.559999
"1631","2017-03-30",26.51
"1632","2017-03-31",26.5
"1633","2017-04-03",26.6
"1634","2017-04-04",26.65
"1635","2017-04-05",26.65
"1636","2017-04-06",26.6
"1637","2017-04-07",26.6
"1638","2017-04-10",26.700001
"1639","2017-04-11",26.799999
"1640","2017-04-12",26.6
"1641","2017-04-13",26.6
"1642","2017-04-17",26.700001
"1643","2017-04-18",26.65
"1644","2017-04-19",26.75
"1645","2017-04-20",26.700001
"1646","2017-04-21",26.700001
"1647","2017-04-24",26.700001
"1648","2017-04-25",26.799999
"1649","2017-04-26",26.950001
"1650","2017-04-27",26.9
"1651","2017-04-28",26.85
"1652","2017-05-01",27
"1653","2017-05-02",26.85
"1654","2017-05-03",26.85
"1655","2017-05-04",27.200001
"1656","2017-05-05",27
"1657","2017-05-08",27
"1658","2017-05-09",26.9
"1659","2017-05-10",26.9
"1660","2017-05-11",27
"1661","2017-05-12",27
"1662","2017-05-15",27
"1663","2017-05-16",27.09
"1664","2017-05-17",27
"1665","2017-05-18",27
"1666","2017-05-19",26.85
"1667","2017-05-22",26.85
"1668","2017-05-23",27.200001
"1669","2017-05-24",27.200001
"1670","2017-05-25",27
"1671","2017-05-26",27
"1672","2017-05-30",27.1
"1673","2017-05-31",27
"1674","2017-06-01",27
"1675","2017-06-02",27.1
"1676","2017-06-05",27.1
"1677","2017-06-06",27.1
"1678","2017-06-07",27.1
"1679","2017-06-08",27.049999
"1680","2017-06-09",27.049999
"1681","2017-06-12",27.049999
"1682","2017-06-13",27.24
"1683","2017-06-14",27.24
"1684","2017-06-15",27.34
"1685","2017-06-16",27.34
"1686","2017-06-19",27.6
"1687","2017-06-20",27.75
"1688","2017-06-21",27.969999
"1689","2017-06-22",27.969999
"1690","2017-06-23",27.75
"1691","2017-06-26",27.549999
"1692","2017-06-27",27.549999
"1693","2017-06-28",28
"1694","2017-06-29",28
"1695","2017-06-30",28.25
"1696","2017-07-03",28.25
"1697","2017-07-05",28.25
"1698","2017-07-06",28.25
"1699","2017-07-07",28.5
"1700","2017-07-10",28.85
"1701","2017-07-11",29
"1702","2017-07-12",29.25
"1703","2017-07-13",29.25
"1704","2017-07-14",29.25
"1705","2017-07-17",29.25
"1706","2017-07-18",29.35
"1707","2017-07-19",29.35
"1708","2017-07-20",29.5
"1709","2017-07-21",29.5
"1710","2017-07-24",29.5
"1711","2017-07-25",29.5
"1712","2017-07-26",29.65
"1713","2017-07-27",29.25
"1714","2017-07-28",29.299999
"1715","2017-07-31",29.65
"1716","2017-08-01",28.9
"1717","2017-08-02",28.9
"1718","2017-08-03",28.9
"1719","2017-08-04",29.200001
"1720","2017-08-07",29.1
"1721","2017-08-08",29
"1722","2017-08-09",29
"1723","2017-08-10",29
"1724","2017-08-11",28.799999
"1725","2017-08-14",28.5
"1726","2017-08-15",28.5
"1727","2017-08-16",28.5
"1728","2017-08-17",28.5
"1729","2017-08-18",28.75
"1730","2017-08-21",28.75
"1731","2017-08-22",28.6
"1732","2017-08-23",28.6
"1733","2017-08-24",28.549999
"1734","2017-08-25",28.549999
"1735","2017-08-28",28.549999
"1736","2017-08-29",28.450001
"1737","2017-08-30",28.5
"1738","2017-08-31",28.75
"1739","2017-09-01",28.75
"1740","2017-09-05",28.700001
"1741","2017-09-06",28.450001
"1742","2017-09-07",28.950001
"1743","2017-09-08",28.950001
"1744","2017-09-11",29
"1745","2017-09-12",29
"1746","2017-09-13",28.5
"1747","2017-09-14",28.6
"1748","2017-09-15",28.6
"1749","2017-09-18",28.5
"1750","2017-09-19",29
"1751","2017-09-20",29
"1752","2017-09-21",29.25
"1753","2017-09-22",29.25
"1754","2017-09-25",29.700001
"1755","2017-09-26",29.700001
"1756","2017-09-27",29.5
"1757","2017-09-28",29.01
"1758","2017-09-29",29.5
"1759","2017-10-02",29.6
"1760","2017-10-03",29.450001
"1761","2017-10-04",29.6
"1762","2017-10-05",29.5
"1763","2017-10-06",29.299999
"1764","2017-10-09",29.299999
"1765","2017-10-10",29.5
"1766","2017-10-11",29.5
"1767","2017-10-12",29.5
"1768","2017-10-13",29.5
"1769","2017-10-16",29.6
"1770","2017-10-17",29.6
"1771","2017-10-18",29.75
"1772","2017-10-19",29.9
"1773","2017-10-20",29.9
"1774","2017-10-23",29.6
"1775","2017-10-24",29.799999
"1776","2017-10-25",29.799999
"1777","2017-10-26",29.950001
"1778","2017-10-27",29.950001
"1779","2017-10-30",29.700001
"1780","2017-10-31",29.75
"1781","2017-11-01",29.75
"1782","2017-11-02",29.5
"1783","2017-11-03",29.6
"1784","2017-11-06",29.75
"1785","2017-11-07",29.75
"1786","2017-11-08",29.549999
"1787","2017-11-09",29.549999
"1788","2017-11-10",29.549999
"1789","2017-11-13",29.6
"1790","2017-11-14",29.5
"1791","2017-11-15",29.5
"1792","2017-11-16",29.200001
"1793","2017-11-17",29.5
"1794","2017-11-20",29.75
"1795","2017-11-21",29.65
"1796","2017-11-22",29.65
"1797","2017-11-24",29.889999
"1798","2017-11-27",29.5
"1799","2017-11-28",29.700001
"1800","2017-11-29",29.700001
"1801","2017-11-30",29.700001
"1802","2017-12-01",29.6
"1803","2017-12-04",29.5
"1804","2017-12-05",29.5
"1805","2017-12-06",29.6
"1806","2017-12-07",29.6
"1807","2017-12-08",29.5
"1808","2017-12-11",29.5
"1809","2017-12-12",29.700001
"1810","2017-12-13",29.700001
"1811","2017-12-14",29.700001
"1812","2017-12-15",29.549999
"1813","2017-12-18",29.549999
"1814","2017-12-19",29.6
"1815","2017-12-20",29.75
"1816","2017-12-21",29.9
"1817","2017-12-22",29.9
"1818","2017-12-26",29.9
"1819","2017-12-27",29.9
"1820","2017-12-28",29.9
"1821","2017-12-29",30.08
"1822","2018-01-02",30
"1823","2018-01-03",30
"1824","2018-01-04",30.1
"1825","2018-01-05",30.1
"1826","2018-01-08",30.1
"1827","2018-01-09",30
"1828","2018-01-10",30.15
"1829","2018-01-11",30.5
"1830","2018-01-12",30.049999
"1831","2018-01-16",30.049999
"1832","2018-01-17",30.08
"1833","2018-01-18",30.120001
"1834","2018-01-19",30.16
"1835","2018-01-22",30.200001
"1836","2018-01-23",30.200001
"1837","2018-01-24",30.1
"1838","2018-01-25",30.200001
"1839","2018-01-26",30.200001
"1840","2018-01-29",30.299999
"1841","2018-01-30",30.5
"1842","2018-01-31",30.1
"1843","2018-02-01",30.200001
"1844","2018-02-02",30.299999
"1845","2018-02-05",30
"1846","2018-02-06",30.049999
"1847","2018-02-07",30.049999
"1848","2018-02-08",30.059999
"1849","2018-02-09",30.049999
"1850","2018-02-12",30.049999
"1851","2018-02-13",30.02
"1852","2018-02-14",30.02
"1853","2018-02-15",30.1
"1854","2018-02-16",30.1
"1855","2018-02-20",30.1
"1856","2018-02-21",30.120001
"1857","2018-02-22",30.1
"1858","2018-02-23",30.4
"1859","2018-02-26",30.110001
"1860","2018-02-27",30.110001
"1861","2018-02-28",30.110001
"1862","2018-03-01",30.110001
"1863","2018-03-02",30.15
"1864","2018-03-05",29.99
"1865","2018-03-06",30.01
"1866","2018-03-07",30.01
"1867","2018-03-08",30.01
"1868","2018-03-09",30.01
"1869","2018-03-12",30.09
"1870","2018-03-13",30.049999
"1871","2018-03-14",30.049999
"1872","2018-03-15",30.049999
"1873","2018-03-16",30.049999
"1874","2018-03-19",30.049999
"1875","2018-03-20",30.01
"1876","2018-03-21",30.01
"1877","2018-03-22",30.01
"1878","2018-03-23",30.01
"1879","2018-03-26",29.9
"1880","2018-03-27",29.91
"1881","2018-03-28",29.91
"1882","2018-03-29",29.9
"1883","2018-04-02",29.85
"1884","2018-04-03",29.9
"1885","2018-04-04",29.950001
"1886","2018-04-05",30
"1887","2018-04-06",30.049999
"1888","2018-04-09",29.91
"1889","2018-04-10",30.049999
"1890","2018-04-11",30.15
"1891","2018-04-12",30.200001
"1892","2018-04-13",30.25
"1893","2018-04-16",30.25
"1894","2018-04-17",30.200001
"1895","2018-04-18",30.5
"1896","2018-04-19",30.5
"1897","2018-04-20",30.5
"1898","2018-04-23",30.5
"1899","2018-04-24",30.15
"1900","2018-04-25",30.1
"1901","2018-04-26",30.1
"1902","2018-04-27",30.1
"1903","2018-04-30",30.1
"1904","2018-05-01",30.120001
"1905","2018-05-02",30.120001
"1906","2018-05-03",30.129999
"1907","2018-05-04",30.15
"1908","2018-05-07",30.15
"1909","2018-05-08",30.049999
"1910","2018-05-09",30.15
"1911","2018-05-10",30.15
"1912","2018-05-11",30.049999
"1913","2018-05-14",30.15
"1914","2018-05-15",30.15
"1915","2018-05-16",30.23
"1916","2018-05-17",30.15
"1917","2018-05-18",30.15
"1918","2018-05-21",30.200001
"1919","2018-05-22",31.049999
"1920","2018-05-23",31.299999
"1921","2018-05-24",31.5
"1922","2018-05-25",31.75
"1923","2018-05-29",31.049999
"1924","2018-05-30",31.049999
"1925","2018-05-31",31.6
"1926","2018-06-01",31.049999
"1927","2018-06-04",31
"1928","2018-06-05",30.549999
"1929","2018-06-06",30.9
"1930","2018-06-07",30.9
