"","date","FORTY"
"1006","2010-12-29",18.5
"1007","2010-12-30",18.4
"1008","2010-12-31",18.51
"1009","2011-01-03",19.700001
"1010","2011-01-04",19.9
"1011","2011-01-05",19.82
"1012","2011-01-06",20.059999
"1013","2011-01-07",19.969999
"1014","2011-01-10",19.950001
"1015","2011-01-11",20.110001
"1016","2011-01-12",19.75
"1017","2011-01-13",19.530001
"1018","2011-01-14",19.68
"1019","2011-01-18",20.33
"1020","2011-01-19",20.059999
"1021","2011-01-20",19.99
"1022","2011-01-21",19.860001
"1023","2011-01-24",20.16
"1024","2011-01-25",19.77
"1025","2011-01-26",20.200001
"1026","2011-01-27",19.879999
"1027","2011-01-28",19.25
"1028","2011-01-31",18.200001
"1029","2011-02-01",17.76
"1030","2011-02-02",18.25
"1031","2011-02-03",18.879999
"1032","2011-02-04",18.65
"1033","2011-02-07",20.23
"1034","2011-02-08",20.49
"1035","2011-02-09",20.370001
"1036","2011-02-10",19.290001
"1037","2011-02-11",19.4
"1038","2011-02-14",19.879999
"1039","2011-02-15",20.07
"1040","2011-02-16",20.219999
"1041","2011-02-17",20.389999
"1042","2011-02-18",20.1
"1043","2011-02-22",19.139999
"1044","2011-02-23",18.5
"1045","2011-02-24",18.6
"1046","2011-02-25",18.790001
"1047","2011-02-28",18.9
"1048","2011-03-01",18.5
"1049","2011-03-02",18.43
"1050","2011-03-03",18.51
"1051","2011-03-04",18.51
"1052","2011-03-07",17.719999
"1053","2011-03-08",17.610001
"1054","2011-03-09",17.01
"1055","2011-03-10",16.879999
"1056","2011-03-11",17.200001
"1057","2011-03-14",17.1
"1058","2011-03-15",16.98
"1059","2011-03-16",17.129999
"1060","2011-03-17",17.139999
"1061","2011-03-18",17.5
"1062","2011-03-21",18
"1063","2011-03-22",18.6
"1064","2011-03-23",18.959999
"1065","2011-03-24",19
"1066","2011-03-25",18.99
"1067","2011-03-28",18.790001
"1068","2011-03-29",18.76
"1069","2011-03-30",19.15
"1070","2011-03-31",19.09
"1071","2011-04-01",18.98
"1072","2011-04-04",19.43
"1073","2011-04-05",19.309999
"1074","2011-04-06",19.6
"1075","2011-04-07",19.91
"1076","2011-04-08",19.5
"1077","2011-04-11",19.690001
"1078","2011-04-12",19.700001
"1079","2011-04-13",19.74
"1080","2011-04-14",19.51
"1081","2011-04-15",19.549999
"1082","2011-04-18",19.360001
"1083","2011-04-19",19.440001
"1084","2011-04-20",19.6
"1085","2011-04-21",19.549999
"1086","2011-04-25",19.67
"1087","2011-04-26",19.950001
"1088","2011-04-27",19.950001
"1089","2011-04-28",19.879999
"1090","2011-04-29",19.85
"1091","2011-05-02",19.799999
"1092","2011-05-03",19.16
"1093","2011-05-04",19.09
"1094","2011-05-05",18.26
"1095","2011-05-06",18.200001
"1096","2011-05-09",17.700001
"1097","2011-05-10",17.74
"1098","2011-05-11",17.34
"1099","2011-05-12",17.139999
"1100","2011-05-13",17.299999
"1101","2011-05-16",16.530001
"1102","2011-05-17",17.41
"1103","2011-05-18",17.799999
"1104","2011-05-19",17.32
"1105","2011-05-20",17.65
"1106","2011-05-23",17.57
"1107","2011-05-24",17.530001
"1108","2011-05-25",17.77
"1109","2011-05-26",17.92
"1110","2011-05-27",18.1
"1111","2011-05-31",18.6
"1112","2011-06-01",18.360001
"1113","2011-06-02",18.129999
"1114","2011-06-03",18.139999
"1115","2011-06-06",17.209999
"1116","2011-06-07",17.35
"1117","2011-06-08",17.35
"1118","2011-06-09",17.15
"1119","2011-06-10",17
"1120","2011-06-13",16.469999
"1121","2011-06-14",17.1
"1122","2011-06-15",17.040001
"1123","2011-06-16",16.540001
"1124","2011-06-17",16.25
"1125","2011-06-20",16.059999
"1126","2011-06-21",16.42
"1127","2011-06-22",16.200001
"1128","2011-06-23",16.5
"1129","2011-06-24",16.32
"1130","2011-06-27",16.440001
"1131","2011-06-28",16.700001
"1132","2011-06-29",16.99
"1133","2011-06-30",17.049999
"1134","2011-07-01",17.25
"1135","2011-07-05",17.4
"1136","2011-07-06",17.299999
"1137","2011-07-07",18.25
"1138","2011-07-08",18.23
"1139","2011-07-11",18.129999
"1140","2011-07-12",18.030001
"1141","2011-07-13",17.91
"1142","2011-07-14",17.709999
"1143","2011-07-15",17.879999
"1144","2011-07-18",17.290001
"1145","2011-07-19",17.5
"1146","2011-07-20",17.73
"1147","2011-07-21",17.879999
"1148","2011-07-22",17.76
"1149","2011-07-25",18.040001
"1150","2011-07-26",17.98
"1151","2011-07-27",17.790001
"1152","2011-07-28",18.209999
"1153","2011-07-29",18.139999
"1154","2011-08-01",17.74
"1155","2011-08-02",17.379999
"1156","2011-08-03",17.35
"1157","2011-08-04",16.67
"1158","2011-08-05",16.75
"1159","2011-08-08",14.9
"1160","2011-08-09",15.53
"1161","2011-08-10",16.040001
"1162","2011-08-11",15.7
"1163","2011-08-12",16.26
"1164","2011-08-15",15.71
"1165","2011-08-16",15.45
"1166","2011-08-17",15.4
"1167","2011-08-18",15.09
"1168","2011-08-19",14.75
"1169","2011-08-22",15.38
"1170","2011-08-23",15.82
"1171","2011-08-24",16.190001
"1172","2011-08-25",15.34
"1173","2011-08-26",15.88
"1174","2011-08-29",16.299999
"1175","2011-08-30",16.139999
"1176","2011-08-31",16.43
"1177","2011-09-01",15.68
"1178","2011-09-02",15.74
"1179","2011-09-06",14.3
"1180","2011-09-07",14.35
"1181","2011-09-08",14.23
"1182","2011-09-09",14.5
"1183","2011-09-12",13.43
"1184","2011-09-13",13.45
"1185","2011-09-14",13.45
"1186","2011-09-15",13.1
"1187","2011-09-16",13.1
"1188","2011-09-19",12.19
"1189","2011-09-20",12.28
"1190","2011-09-21",11.93
"1191","2011-09-22",11.14
"1192","2011-09-23",11.48
"1193","2011-09-26",11.56
"1194","2011-09-27",12.12
"1195","2011-09-28",12.18
"1196","2011-09-29",12.18
"1197","2011-09-30",11.97
"1198","2011-10-03",12.29
"1199","2011-10-04",12.55
"1200","2011-10-05",12.42
"1201","2011-10-06",12.99
"1202","2011-10-07",12.66
"1203","2011-10-10",13.46
"1204","2011-10-11",13.9
"1205","2011-10-12",13.72
"1206","2011-10-13",13.89
"1207","2011-10-14",14.3
"1208","2011-10-17",14.54
"1209","2011-10-18",14.91
"1210","2011-10-19",14.91
"1211","2011-10-20",14.5
"1212","2011-10-21",14.75
"1213","2011-10-24",14.88
"1214","2011-10-25",15.03
"1215","2011-10-26",15
"1216","2011-10-27",15.7
"1217","2011-10-28",15.68
"1218","2011-10-31",15.43
"1219","2011-11-01",15.2
"1220","2011-11-02",15.5
"1221","2011-11-03",15.98
"1222","2011-11-04",15.59
"1223","2011-11-07",15.44
"1224","2011-11-08",16.129999
"1225","2011-11-09",15.75
"1226","2011-11-10",16.200001
"1227","2011-11-11",16.23
"1228","2011-11-14",16.4
"1229","2011-11-15",16.299999
"1230","2011-11-16",16.780001
"1231","2011-11-17",16.25
"1232","2011-11-18",16.35
"1233","2011-11-21",15.89
"1234","2011-11-22",15.95
"1235","2011-11-23",15.27
"1236","2011-11-25",15.27
"1237","2011-11-28",15.65
"1238","2011-11-29",15.94
"1239","2011-11-30",16.02
"1240","2011-12-01",16
"1241","2011-12-02",16.049999
"1242","2011-12-05",16.6
"1243","2011-12-06",16.15
"1244","2011-12-07",16.02
"1245","2011-12-08",16.09
"1246","2011-12-09",16.030001
"1247","2011-12-12",16
"1248","2011-12-13",16.4
"1249","2011-12-14",15.9
"1250","2011-12-15",16.1
"1251","2011-12-16",16.059999
"1252","2011-12-19",15.52
"1253","2011-12-20",15.3
"1254","2011-12-21",14.91
"1255","2011-12-22",14.4
"1256","2011-12-23",14.56
"1257","2011-12-27",14.99
"1258","2011-12-28",14.75
"1259","2011-12-29",15.14
"1260","2011-12-30",14.77
"1261","2012-01-03",15.63
"1262","2012-01-04",15.21
"1263","2012-01-05",14.94
"1264","2012-01-06",14.94
"1265","2012-01-09",14.9
"1266","2012-01-10",15.12
"1267","2012-01-11",15.35
"1268","2012-01-12",15.49
"1269","2012-01-13",15.83
"1270","2012-01-17",15.88
"1271","2012-01-18",15.9
"1272","2012-01-19",16.07
"1273","2012-01-20",16.17
"1274","2012-01-23",16.1
"1275","2012-01-24",16.219999
"1276","2012-01-25",16.25
"1277","2012-01-26",16.02
"1278","2012-01-27",16.02
"1279","2012-01-30",15.66
"1280","2012-01-31",15.62
"1281","2012-02-01",15.98
"1282","2012-02-02",16.200001
"1283","2012-02-03",16.5
"1284","2012-02-06",16.360001
"1285","2012-02-07",16.15
"1286","2012-02-08",15.95
"1287","2012-02-09",16.389999
"1288","2012-02-10",16.1
"1289","2012-02-13",15.87
"1290","2012-02-14",16.1
"1291","2012-02-15",16.08
"1292","2012-02-16",16
"1293","2012-02-17",16.190001
"1294","2012-02-21",16.25
"1295","2012-02-22",16.120001
"1296","2012-02-23",15.84
"1297","2012-02-24",15.96
"1298","2012-02-27",15.48
"1299","2012-02-28",15.48
"1300","2012-02-29",15.48
"1301","2012-03-01",15.26
"1302","2012-03-02",15.15
"1303","2012-03-05",15.21
"1304","2012-03-06",15.04
"1305","2012-03-07",14.96
"1306","2012-03-08",15.38
"1307","2012-03-09",15.32
"1308","2012-03-12",15.39
"1309","2012-03-13",15.85
"1310","2012-03-14",16.120001
"1311","2012-03-15",16.129999
"1312","2012-03-16",16.309999
"1313","2012-03-19",16.299999
"1314","2012-03-20",16.309999
"1315","2012-03-21",16.24
"1316","2012-03-22",16.799999
"1317","2012-03-23",16.93
"1318","2012-03-26",16.9
"1319","2012-03-27",16.879999
"1320","2012-03-28",16.59
"1321","2012-03-29",16.950001
"1322","2012-03-30",16.700001
"1323","2012-04-02",16.700001
"1324","2012-04-03",17.1
"1325","2012-04-04",16.65
"1326","2012-04-05",17.040001
"1327","2012-04-09",17.049999
"1328","2012-04-10",16.75
"1329","2012-04-11",16.67
"1330","2012-04-12",16.389999
"1331","2012-04-13",16.389999
"1332","2012-04-16",15.93
"1333","2012-04-17",15.99
"1334","2012-04-18",15.49
"1335","2012-04-19",15.36
"1336","2012-04-20",16.1
"1337","2012-04-23",15.63
"1338","2012-04-24",15.74
"1339","2012-04-25",15.86
"1340","2012-04-26",15.81
"1341","2012-04-27",16.35
"1342","2012-04-30",16.35
"1343","2012-05-01",15.97
"1344","2012-05-02",16.530001
"1345","2012-05-03",16.5
"1346","2012-05-04",17.200001
"1347","2012-05-07",16.91
"1348","2012-05-08",16.91
"1349","2012-05-09",16.91
"1350","2012-05-10",17.469999
"1351","2012-05-11",16.82
"1352","2012-05-14",16.51
"1353","2012-05-15",16.9
"1354","2012-05-16",16.549999
"1355","2012-05-17",16.129999
"1356","2012-05-18",16.09
"1357","2012-05-21",16.32
"1358","2012-05-22",16.290001
"1359","2012-05-23",16.469999
"1360","2012-05-24",16.219999
"1361","2012-05-25",16
"1362","2012-05-29",16.299999
"1363","2012-05-30",15.84
"1364","2012-05-31",15.99
"1365","2012-06-01",15.99
"1366","2012-06-04",15.96
"1367","2012-06-05",15.56
"1368","2012-06-06",15.61
"1369","2012-06-07",15.73
"1370","2012-06-08",15.82
"1371","2012-06-11",16.99
"1372","2012-06-12",16.91
"1373","2012-06-13",16.799999
"1374","2012-06-14",16.52
"1375","2012-06-15",16.52
"1376","2012-06-18",16.700001
"1377","2012-06-19",16.77
"1378","2012-06-20",16.51
"1379","2012-06-21",16.139999
"1380","2012-06-22",16.01
"1381","2012-06-25",15.62
"1382","2012-06-26",15.43
"1383","2012-06-27",15.35
"1384","2012-06-28",15.45
"1385","2012-06-29",16.41
"1386","2012-07-02",16.17
"1387","2012-07-03",15.87
"1388","2012-07-05",15.17
"1389","2012-07-06",15.46
"1390","2012-07-09",14.98
"1391","2012-07-10",14.82
"1392","2012-07-11",14.6
"1393","2012-07-12",14.4
"1394","2012-07-13",14.54
"1395","2012-07-16",14.44
"1396","2012-07-17",14.5
"1397","2012-07-18",14.43
"1398","2012-07-19",14.43
"1399","2012-07-20",14.43
"1400","2012-07-23",14.07
"1401","2012-07-24",14.44
"1402","2012-07-25",14.36
"1403","2012-07-26",14.47
"1404","2012-07-27",14.5
"1405","2012-07-30",14.48
"1406","2012-07-31",14.39
"1407","2012-08-01",14.73
"1408","2012-08-02",14.21
"1409","2012-08-03",14.99
"1410","2012-08-06",15
"1411","2012-08-07",15.04
"1412","2012-08-08",14.81
"1413","2012-08-09",14.81
"1414","2012-08-10",14.81
"1415","2012-08-13",14.38
"1416","2012-08-14",14.15
"1417","2012-08-15",14.2
"1418","2012-08-16",14.46
"1419","2012-08-17",14.44
"1420","2012-08-20",14.12
"1421","2012-08-21",13.81
"1422","2012-08-22",13.55
"1423","2012-08-23",13.55
"1424","2012-08-24",13.76
"1425","2012-08-27",13.85
"1426","2012-08-28",13.76
"1427","2012-08-29",13.79
"1428","2012-08-30",14.04
"1429","2012-08-31",14.31
"1430","2012-09-04",14.32
"1431","2012-09-05",14.38
"1432","2012-09-06",14.38
"1433","2012-09-07",14.66
"1434","2012-09-10",14.85
"1435","2012-09-11",14.85
"1436","2012-09-12",15
"1437","2012-09-13",15
"1438","2012-09-14",15.5
"1439","2012-09-17",15.57
"1440","2012-09-18",15.72
"1441","2012-09-19",15.56
"1442","2012-09-20",15.86
"1443","2012-09-21",15.78
"1444","2012-09-24",15.92
"1445","2012-09-25",16.209999
"1446","2012-09-26",16.209999
"1447","2012-09-27",15.93
"1448","2012-09-28",15.84
"1449","2012-10-01",15.86
"1450","2012-10-02",15.77
"1451","2012-10-03",15.9
"1452","2012-10-04",16.49
"1453","2012-10-05",16.58
"1454","2012-10-08",16.58
"1455","2012-10-09",16.450001
"1456","2012-10-10",15.41
"1457","2012-10-11",15.41
"1458","2012-10-12",16.440001
"1459","2012-10-15",16.629999
"1460","2012-10-16",16.51
"1461","2012-10-17",16.700001
"1462","2012-10-18",16.780001
"1463","2012-10-19",16.58
"1464","2012-10-22",16.35
"1465","2012-10-23",15.72
"1466","2012-10-24",15.59
"1467","2012-10-25",15.71
"1468","2012-10-26",15.65
"1469","2012-10-31",15.7
"1470","2012-11-01",15.7
"1471","2012-11-02",16
"1472","2012-11-05",16.32
"1473","2012-11-06",16
"1474","2012-11-07",15.79
"1475","2012-11-08",15.5
"1476","2012-11-09",15.5
"1477","2012-11-12",15.06
"1478","2012-11-13",15.09
"1479","2012-11-14",15.5
"1480","2012-11-15",15.34
"1481","2012-11-16",15.42
"1482","2012-11-19",15.6
"1483","2012-11-20",15.6
"1484","2012-11-21",15.16
"1485","2012-11-23",15.16
"1486","2012-11-26",16.030001
"1487","2012-11-27",16.01
"1488","2012-11-28",16.059999
"1489","2012-11-29",16.200001
"1490","2012-11-30",16.16
"1491","2012-12-03",16.43
"1492","2012-12-04",16.379999
"1493","2012-12-05",16.4
"1494","2012-12-06",16.4
"1495","2012-12-07",16.35
"1496","2012-12-10",16.5
"1497","2012-12-11",16.5
"1498","2012-12-12",16.549999
"1499","2012-12-13",16.540001
"1500","2012-12-14",15.95
"1501","2012-12-17",15.61
"1502","2012-12-18",15.58
"1503","2012-12-19",15.58
"1504","2012-12-20",15.55
"1505","2012-12-21",15.41
"1506","2012-12-24",15.43
"1507","2012-12-26",15.48
"1508","2012-12-27",15.32
"1509","2012-12-28",15.32
"1510","2012-12-31",15.49
"1511","2013-01-02",16.83
"1512","2013-01-03",16.290001
"1513","2013-01-04",16.530001
"1514","2013-01-07",16.66
"1515","2013-01-08",16.690001
"1516","2013-01-09",16.700001
"1517","2013-01-10",16.98
"1518","2013-01-11",17.02
"1519","2013-01-14",16.99
"1520","2013-01-15",17
"1521","2013-01-16",17
"1522","2013-01-17",17
"1523","2013-01-18",16.559999
"1524","2013-01-22",16.940001
"1525","2013-01-23",17
"1526","2013-01-24",16.959999
"1527","2013-01-25",16.82
"1528","2013-01-28",16.73
"1529","2013-01-29",16.73
"1530","2013-01-30",16.75
"1531","2013-01-31",16.860001
"1532","2013-02-01",16.860001
"1533","2013-02-04",17.200001
"1534","2013-02-05",17.700001
"1535","2013-02-06",17.9
"1536","2013-02-07",18.08
"1537","2013-02-08",18.299999
"1538","2013-02-11",18.299999
"1539","2013-02-12",18.5
"1540","2013-02-13",18.5
"1541","2013-02-14",17.959999
"1542","2013-02-15",18.700001
"1543","2013-02-19",18.389999
"1544","2013-02-20",18.49
"1545","2013-02-21",18.49
"1546","2013-02-22",18.49
"1547","2013-02-25",18.200001
"1548","2013-02-26",18.15
"1549","2013-02-27",18.15
"1550","2013-02-28",18.15
"1551","2013-03-01",18.059999
"1552","2013-03-04",18.059999
"1553","2013-03-05",18.33
"1554","2013-03-06",18.35
"1555","2013-03-07",18.4
"1556","2013-03-08",18.5
"1557","2013-03-11",18.9
"1558","2013-03-12",18.25
"1559","2013-03-13",18.1
"1560","2013-03-14",17.879999
"1561","2013-03-15",17.9
"1562","2013-03-18",18.42
"1563","2013-03-19",18.799999
"1564","2013-03-20",19
"1565","2013-03-21",19.129999
"1566","2013-03-22",19.200001
"1567","2013-03-25",19.25
"1568","2013-03-26",19.25
"1569","2013-03-27",19.379999
"1570","2013-03-28",19.07
"1571","2013-04-01",19.07
"1572","2013-04-02",19.4
"1573","2013-04-03",19.15
"1574","2013-04-04",19.15
"1575","2013-04-05",19.08
"1576","2013-04-08",19.15
"1577","2013-04-09",19.27
"1578","2013-04-10",19.65
"1579","2013-04-11",20.200001
"1580","2013-04-12",20.200001
"1581","2013-04-15",20
"1582","2013-04-16",20.18
"1583","2013-04-17",19.65
"1584","2013-04-18",19.52
"1585","2013-04-19",19.559999
"1586","2013-04-22",19.57
"1587","2013-04-23",19.57
"1588","2013-04-24",19.57
"1589","2013-04-25",20.17
"1590","2013-04-26",19.889999
"1591","2013-04-29",20.33
"1592","2013-04-30",20.83
"1593","2013-05-01",21.35
"1594","2013-05-02",21.780001
"1595","2013-05-03",22.030001
"1596","2013-05-06",22.129999
"1597","2013-05-07",21.879999
"1598","2013-05-08",22.15
"1599","2013-05-09",21.76
"1600","2013-05-10",21.98
"1601","2013-05-13",21.280001
"1602","2013-05-14",21.25
"1603","2013-05-15",21.030001
"1604","2013-05-16",21.030001
"1605","2013-05-17",21.030001
"1606","2013-05-20",21.58
"1607","2013-05-21",21.610001
"1608","2013-05-22",21.610001
"1609","2013-05-23",21.01
"1610","2013-05-24",20.82
"1611","2013-05-28",21.870001
"1612","2013-05-29",21.620001
"1613","2013-05-30",21.620001
"1614","2013-05-31",21.67
"1615","2013-06-03",21.9
"1616","2013-06-04",21.9
"1617","2013-06-05",21.9
"1618","2013-06-06",22.25
"1619","2013-06-07",22.559999
"1620","2013-06-10",22.799999
"1621","2013-06-11",22.629999
"1622","2013-06-12",22.42
"1623","2013-06-13",21.219999
"1624","2013-06-14",21.5
"1625","2013-06-17",21.950001
"1626","2013-06-18",22.4
"1627","2013-06-19",22.209999
"1628","2013-06-20",21.950001
"1629","2013-06-21",22.190001
"1630","2013-06-24",21.26
"1631","2013-06-25",21.26
"1632","2013-06-26",21.629999
"1633","2013-06-27",21.75
"1634","2013-06-28",21.75
"1635","2013-07-01",21.940001
"1636","2013-07-02",22.23
"1637","2013-07-03",22.65
"1638","2013-07-05",22.85
"1639","2013-07-08",22.549999
"1640","2013-07-09",22.75
"1641","2013-07-10",22.74
"1642","2013-07-11",22.799999
"1643","2013-07-12",22.690001
"1644","2013-07-15",23.120001
"1645","2013-07-16",23.059999
"1646","2013-07-17",23.84
"1647","2013-07-18",23.82
"1648","2013-07-19",23.82
"1649","2013-07-22",23.68
"1650","2013-07-23",24
"1651","2013-07-24",23.799999
"1652","2013-07-25",23.799999
"1653","2013-07-26",23.459999
"1654","2013-07-29",22.959999
"1655","2013-07-30",22.879999
"1656","2013-07-31",23.030001
"1657","2013-08-01",23.459999
"1658","2013-08-02",23.459999
"1659","2013-08-05",23.98
"1660","2013-08-06",24.040001
"1661","2013-08-07",23.75
"1662","2013-08-08",23.75
"1663","2013-08-09",23.959999
"1664","2013-08-12",23.959999
"1665","2013-08-13",24.25
"1666","2013-08-14",24.01
"1667","2013-08-15",23.889999
"1668","2013-08-16",24.1
"1669","2013-08-19",24.23
"1670","2013-08-20",24.1
"1671","2013-08-21",24.1
"1672","2013-08-22",24.1
"1673","2013-08-23",24.1
"1674","2013-08-26",24.120001
"1675","2013-08-27",22.84
"1676","2013-08-28",22.799999
"1677","2013-08-29",22.799999
"1678","2013-08-30",22.799999
"1679","2013-09-03",22.799999
"1680","2013-09-04",22.799999
"1681","2013-09-05",23.299999
"1682","2013-09-06",23.299999
"1683","2013-09-09",23.66
"1684","2013-09-10",24.110001
"1685","2013-09-11",24.139999
"1686","2013-09-12",23.98
"1687","2013-09-13",23.52
"1688","2013-09-16",24.6
"1689","2013-09-17",24.99
"1690","2013-09-18",24.99
"1691","2013-09-19",25.059999
"1692","2013-09-20",25.059999
"1693","2013-09-23",25.110001
"1694","2013-09-24",25.09
"1695","2013-09-25",25.459999
"1696","2013-09-26",25
"1697","2013-09-27",24.91
"1698","2013-09-30",25.08
"1699","2013-10-01",25.08
"1700","2013-10-02",25.799999
"1701","2013-10-03",25.299999
"1702","2013-10-04",25.35
"1703","2013-10-07",25.5
"1704","2013-10-08",25.5
"1705","2013-10-09",25.790001
"1706","2013-10-10",25.68
"1707","2013-10-11",25.690001
"1708","2013-10-14",25.83
"1709","2013-10-15",25.83
"1710","2013-10-16",25.83
"1711","2013-10-17",25.969999
"1712","2013-10-18",25.889999
"1713","2013-10-21",25.889999
"1714","2013-10-22",26.040001
"1715","2013-10-23",25.799999
"1716","2013-10-24",25.940001
"1717","2013-10-25",25.940001
"1718","2013-10-28",25.940001
"1719","2013-10-29",25.940001
"1720","2013-10-30",25.91
"1721","2013-10-31",25.77
"1722","2013-11-01",26.299999
"1723","2013-11-04",25.620001
"1724","2013-11-05",25.610001
"1725","2013-11-06",26.1
"1726","2013-11-07",25.889999
"1727","2013-11-08",25.690001
"1728","2013-11-11",25.16
"1729","2013-11-12",24.860001
"1730","2013-11-13",24.48
"1731","2013-11-14",24.85
"1732","2013-11-15",24.969999
"1733","2013-11-18",24.959999
"1734","2013-11-19",25
"1735","2013-11-20",25
"1736","2013-11-21",24.75
"1737","2013-11-22",24.549999
"1738","2013-11-25",25
"1739","2013-11-26",25.129999
"1740","2013-11-27",24.75
"1741","2013-11-29",24.75
"1742","2013-12-02",23.209999
"1743","2013-12-03",23.209999
"1744","2013-12-04",22.93
"1745","2013-12-05",22.93
"1746","2013-12-06",22.93
"1747","2013-12-09",23.18
"1748","2013-12-10",23.18
"1749","2013-12-11",23.18
"1750","2013-12-12",23.18
"1751","2013-12-13",23.18
"1752","2013-12-16",23.75
"1753","2013-12-17",25
"1754","2013-12-18",25
"1755","2013-12-19",25
"1756","2013-12-20",23.65
"1757","2013-12-23",24.5
"1758","2013-12-24",24.5
"1759","2013-12-26",24.5
"1760","2013-12-27",24.51
"1761","2013-12-30",24.59
"1762","2013-12-31",25.1
"1763","2014-01-02",25.9
"1764","2014-01-03",25.9
"1765","2014-01-06",25.709999
"1766","2014-01-07",26.110001
"1767","2014-01-08",27
"1768","2014-01-09",26.26
"1769","2014-01-10",26.1
"1770","2014-01-13",27.200001
"1771","2014-01-14",27.469999
"1772","2014-01-15",27.4
"1773","2014-01-16",27
"1774","2014-01-17",27
"1775","2014-01-21",27
"1776","2014-01-22",27.1
"1777","2014-01-23",27.190001
"1778","2014-01-24",26.4
"1779","2014-01-27",25.129999
"1780","2014-01-28",26.139999
"1781","2014-01-29",26.139999
"1782","2014-01-30",26.139999
"1783","2014-01-31",25.690001
"1784","2014-02-03",25.83
"1785","2014-02-04",25.83
"1786","2014-02-05",25.83
"1787","2014-02-06",25.85
"1788","2014-02-07",26.49
"1789","2014-02-10",26.25
"1790","2014-02-11",26.639999
"1791","2014-02-12",26.610001
"1792","2014-02-13",26.610001
"1793","2014-02-14",26.16
"1794","2014-02-18",25.620001
"1795","2014-02-19",25.620001
"1796","2014-02-20",24.700001
"1797","2014-02-21",24.700001
"1798","2014-02-24",24.700001
"1799","2014-02-25",25.629999
"1800","2014-02-26",26.139999
"1801","2014-02-27",27.23
"1802","2014-02-28",26.85
"1803","2014-03-03",26.57
"1804","2014-03-04",26.41
"1805","2014-03-05",27.309999
"1806","2014-03-06",27.559999
"1807","2014-03-07",27.58
"1808","2014-03-10",27.559999
"1809","2014-03-11",27.25
"1810","2014-03-12",27.18
"1811","2014-03-13",27.620001
"1812","2014-03-14",27.66
"1813","2014-03-17",28.85
"1814","2014-03-18",29.379999
"1815","2014-03-19",29.780001
"1816","2014-03-20",29.65
"1817","2014-03-21",29.99
"1818","2014-03-24",29.57
"1819","2014-03-25",30.309999
"1820","2014-03-26",30.309999
"1821","2014-03-27",30.129999
"1822","2014-03-28",30.65
"1823","2014-03-31",30.65
"1824","2014-04-01",33.540001
"1825","2014-04-02",32.18
"1826","2014-04-03",31.549999
"1827","2014-04-04",31.42
"1828","2014-04-07",31.17
"1829","2014-04-08",31.5
"1830","2014-04-09",31.5
"1831","2014-04-10",31.299999
"1832","2014-04-11",31.299999
"1833","2014-04-14",30.870001
"1834","2014-04-15",30.030001
"1835","2014-04-16",29.99
"1836","2014-04-17",29.48
"1837","2014-04-21",29.48
"1838","2014-04-22",30.709999
"1839","2014-04-23",31.18
"1840","2014-04-24",31.18
"1841","2014-04-25",31
"1842","2014-04-28",30.59
"1843","2014-04-29",30.120001
"1844","2014-04-30",30.120001
"1845","2014-05-01",30.120001
"1846","2014-05-02",30.120001
"1847","2014-05-05",30.120001
"1848","2014-05-06",30.07
"1849","2014-05-07",30.07
"1850","2014-05-08",29.82
"1851","2014-05-09",29.75
"1852","2014-05-12",28.98
"1853","2014-05-13",30.09
"1854","2014-05-14",30
"1855","2014-05-15",30.02
"1856","2014-05-16",30.370001
"1857","2014-05-19",30.459999
"1858","2014-05-20",30.27
"1859","2014-05-21",29.5
"1860","2014-05-22",29.5
"1861","2014-05-23",29.280001
"1862","2014-05-27",28.75
"1863","2014-05-28",30.01
"1864","2014-05-29",30.24
"1865","2014-05-30",30.299999
"1866","2014-06-02",29.4
"1867","2014-06-03",29.67
"1868","2014-06-04",29.4
"1869","2014-06-05",29.77
"1870","2014-06-06",29.77
"1871","2014-06-09",29.77
"1872","2014-06-10",29.77
"1873","2014-06-11",30.43
"1874","2014-06-12",29.32
"1875","2014-06-13",29.1
"1876","2014-06-16",29.299999
"1877","2014-06-17",29.9
"1878","2014-06-18",29.9
"1879","2014-06-19",29.9
"1880","2014-06-20",29.559999
"1881","2014-06-23",29.6
"1882","2014-06-24",29.6
"1883","2014-06-25",29.91
"1884","2014-06-26",29.27
"1885","2014-06-27",29.27
"1886","2014-06-30",28.790001
"1887","2014-07-01",28.809999
"1888","2014-07-02",28.639999
"1889","2014-07-03",28.700001
"1890","2014-07-07",28.27
"1891","2014-07-08",27.120001
"1892","2014-07-09",27.5
"1893","2014-07-10",27.9
"1894","2014-07-11",27.33
"1895","2014-07-14",28.08
"1896","2014-07-15",28.889999
"1897","2014-07-16",28.969999
"1898","2014-07-17",28.629999
"1899","2014-07-18",28.629999
"1900","2014-07-21",28.18
"1901","2014-07-22",28.23
"1902","2014-07-23",28.09
"1903","2014-07-24",28.5
"1904","2014-07-25",28.5
"1905","2014-07-28",27.549999
"1906","2014-07-29",27.549999
"1907","2014-07-30",27
"1908","2014-07-31",27
"1909","2014-08-01",27.4
"1910","2014-08-04",26.9
"1911","2014-08-05",26.9
"1912","2014-08-06",26.889999
"1913","2014-08-07",26.889999
"1914","2014-08-08",26.99
"1915","2014-08-11",26.040001
"1916","2014-08-12",26.57
"1917","2014-08-13",27.35
"1918","2014-08-14",27.559999
"1919","2014-08-15",27.559999
"1920","2014-08-18",27.16
"1921","2014-08-19",27.15
"1922","2014-08-20",27.35
