"","date","TSQ"
"1002","2018-07-16",6.65
"1003","2018-07-17",6.6
"1004","2018-07-18",6.49
"1005","2018-07-19",6.37
"1006","2018-07-20",6.41
"1007","2018-07-23",6.45
"1008","2018-07-24",6.52
"1009","2018-07-25",6.49
"1010","2018-07-26",6.47
"1011","2018-07-27",6.47
"1012","2018-07-30",6.43
"1013","2018-07-31",6.48
"1014","2018-08-01",6.51
"1015","2018-08-02",6.61
"1016","2018-08-03",6.67
"1017","2018-08-06",6.56
"1018","2018-08-07",6.51
"1019","2018-08-08",7.57
"1020","2018-08-09",7.9
"1021","2018-08-10",7.85
"1022","2018-08-13",8.09
"1023","2018-08-14",8.28
"1024","2018-08-15",8.16
"1025","2018-08-16",8.24
"1026","2018-08-17",8.55
"1027","2018-08-20",8.67
"1028","2018-08-21",8.86
"1029","2018-08-22",9.08
"1030","2018-08-23",8.98
"1031","2018-08-24",9.07
"1032","2018-08-27",9.62
"1033","2018-08-28",9.41
"1034","2018-08-29",9.38
"1035","2018-08-30",9.17
"1036","2018-08-31",8.93
"1037","2018-09-04",9.34
"1038","2018-09-05",9.75
"1039","2018-09-06",9.37
"1040","2018-09-07",9.27
"1041","2018-09-10",9.3
"1042","2018-09-11",8.96
"1043","2018-09-12",9.04
"1044","2018-09-13",9.02
"1045","2018-09-14",9
"1046","2018-09-17",8.79
"1047","2018-09-18",8.33
"1048","2018-09-19",8.74
"1049","2018-09-20",8.69
"1050","2018-09-21",8.77
"1051","2018-09-24",8.45
"1052","2018-09-25",8.31
"1053","2018-09-26",7.91
"1054","2018-09-27",7.9
"1055","2018-09-28",7.83
"1056","2018-10-01",7.69
"1057","2018-10-02",7.83
"1058","2018-10-03",7.92
"1059","2018-10-04",7.77
"1060","2018-10-05",7.71
"1061","2018-10-08",7.99
"1062","2018-10-09",7.86
"1063","2018-10-10",7.35
"1064","2018-10-11",7.45
"1065","2018-10-12",7.3
"1066","2018-10-15",7.35
"1067","2018-10-16",7.77
"1068","2018-10-17",7.94
"1069","2018-10-18",7.74
"1070","2018-10-19",7.68
"1071","2018-10-22",7.66
"1072","2018-10-23",7.57
"1073","2018-10-24",7.11
"1074","2018-10-25",6.89
"1075","2018-10-26",6.64
"1076","2018-10-29",6.69
"1077","2018-10-30",6.71
"1078","2018-10-31",6.9
"1079","2018-11-01",7.21
"1080","2018-11-02",7.04
"1081","2018-11-05",7.14
"1082","2018-11-06",7.12
"1083","2018-11-07",6.25
"1084","2018-11-08",6.37
"1085","2018-11-09",6.3
"1086","2018-11-12",6.11
"1087","2018-11-13",6.31
"1088","2018-11-14",6.13
"1089","2018-11-15",6.22
"1090","2018-11-16",6.28
"1091","2018-11-19",6.13
"1092","2018-11-20",6.07
"1093","2018-11-21",6.37
"1094","2018-11-23",6.16
"1095","2018-11-26",6.34
"1096","2018-11-27",6.27
"1097","2018-11-28",6.38
"1098","2018-11-29",6.61
"1099","2018-11-30",6.2
"1100","2018-12-03",6.19
"1101","2018-12-04",5.84
"1102","2018-12-06",5.97
"1103","2018-12-07",5.89
"1104","2018-12-10",5.85
"1105","2018-12-11",5.73
"1106","2018-12-12",5.66
"1107","2018-12-13",5.47
"1108","2018-12-14",5.47
"1109","2018-12-17",5.23
"1110","2018-12-18",5.2
"1111","2018-12-19",5.02
"1112","2018-12-20",4.78
"1113","2018-12-21",4.27
"1114","2018-12-24",4.16
"1115","2018-12-26",4.11
"1116","2018-12-27",4.04
"1117","2018-12-28",4.04
"1118","2018-12-31",4.08
"1119","2019-01-02",5.03
"1120","2019-01-03",5.54
"1121","2019-01-04",5.82
"1122","2019-01-07",5.95
"1123","2019-01-08",6.06
"1124","2019-01-09",6.16
"1125","2019-01-10",6.23
"1126","2019-01-11",6.01
"1127","2019-01-14",6.07
"1128","2019-01-15",5.97
"1129","2019-01-16",5.9
"1130","2019-01-17",5.86
"1131","2019-01-18",5.83
"1132","2019-01-22",5.79
"1133","2019-01-23",5.83
"1134","2019-01-24",5.96
"1135","2019-01-25",5.96
"1136","2019-01-28",6.24
"1137","2019-01-29",6.11
"1138","2019-01-30",6.13
"1139","2019-01-31",6.13
"1140","2019-02-01",6.11
"1141","2019-02-04",6.22
"1142","2019-02-05",6.13
"1143","2019-02-06",6.07
"1144","2019-02-07",6.1
"1145","2019-02-08",6.03
"1146","2019-02-11",6.06
"1147","2019-02-12",6.05
"1148","2019-02-13",5.985
"1149","2019-02-14",6
"1150","2019-02-15",5.94
"1151","2019-02-19",6.09
"1152","2019-02-20",5.9
"1153","2019-02-21",5.82
"1154","2019-02-22",5.56
"1155","2019-02-25",5.64
"1156","2019-02-26",5.74
"1157","2019-02-27",5.65
"1158","2019-02-28",5.71
"1159","2019-03-01",5.77
"1160","2019-03-04",5.39
"1161","2019-03-05",5.3
"1162","2019-03-06",5.2
"1163","2019-03-07",4.85
"1164","2019-03-08",4.78
"1165","2019-03-11",5.49
"1166","2019-03-12",5.39
"1167","2019-03-13",5.51
"1168","2019-03-14",5.42
"1169","2019-03-15",5.77
"1170","2019-03-18",6.02
"1171","2019-03-19",5.84
"1172","2019-03-20",5.71
"1173","2019-03-21",5.76
"1174","2019-03-22",5.74
"1175","2019-03-25",5.72
"1176","2019-03-26",5.77
"1177","2019-03-27",5.77
"1178","2019-03-28",5.72
"1179","2019-03-29",5.72
"1180","2019-04-01",5.85
"1181","2019-04-02",5.87
"1182","2019-04-03",5.81
"1183","2019-04-04",5.97
"1184","2019-04-05",5.95
"1185","2019-04-08",5.85
"1186","2019-04-09",5.95
"1187","2019-04-10",5.79
"1188","2019-04-11",5.82
"1189","2019-04-12",5.68
"1190","2019-04-15",5.9
"1191","2019-04-16",5.9
"1192","2019-04-17",5.77
"1193","2019-04-18",5.93
"1194","2019-04-22",5.84
"1195","2019-04-23",5.96
"1196","2019-04-24",5.95
"1197","2019-04-25",5.86
"1198","2019-04-26",5.88
"1199","2019-04-29",5.83
"1200","2019-04-30",5.65
"1201","2019-05-01",5.36
"1202","2019-05-02",5.59
"1203","2019-05-03",5.4
"1204","2019-05-06",5.8
"1205","2019-05-07",5.84
"1206","2019-05-08",6.06
"1207","2019-05-09",6.16
"1208","2019-05-10",6.2
"1209","2019-05-13",6.1
"1210","2019-05-14",6.05
"1211","2019-05-15",5.945
"1212","2019-05-16",5.71
"1213","2019-05-17",5.74
"1214","2019-05-20",5.56
"1215","2019-05-21",5.64
"1216","2019-05-22",5.5
"1217","2019-05-23",5.54
"1218","2019-05-24",5.5
"1219","2019-05-28",5.51
"1220","2019-05-29",5.54
"1221","2019-05-30",5.53
"1222","2019-05-31",5.5
"1223","2019-06-03",5.48
"1224","2019-06-04",5.52
"1225","2019-06-05",5.48
"1226","2019-06-06",5.42
"1227","2019-06-07",5.32
"1228","2019-06-10",5.2
"1229","2019-06-11",5.06
"1230","2019-06-12",5.06
"1231","2019-06-13",5.1
"1232","2019-06-14",5.05
"1233","2019-06-17",5.02
"1234","2019-06-18",5.06
"1235","2019-06-19",5.15
"1236","2019-06-20",5.27
"1237","2019-06-21",5.21
"1238","2019-06-24",5.1
"1239","2019-06-25",5.25
"1240","2019-06-26",5.07
"1241","2019-06-27",5.24
"1242","2019-06-28",5.38
"1243","2019-07-01",5.57
"1244","2019-07-02",5.63
"1245","2019-07-03",5.6
"1246","2019-07-05",5.61
"1247","2019-07-08",5.63
"1248","2019-07-09",5.62
"1249","2019-07-10",5.66
"1250","2019-07-11",5.64
"1251","2019-07-12",5.59
"1252","2019-07-15",5.71
"1253","2019-07-16",5.73
"1254","2019-07-17",5.48
"1255","2019-07-18",5.49
"1256","2019-07-19",5.54
"1257","2019-07-22",5.64
"1258","2019-07-23",5.6
"1259","2019-07-24",5.56
"1260","2019-07-25",5.66
"1261","2019-07-26",5.27
"1262","2019-07-29",5.27
"1263","2019-07-30",5.52
"1264","2019-07-31",5.39
"1265","2019-08-01",5.49
"1266","2019-08-02",5.51
"1267","2019-08-05",5.22
"1268","2019-08-06",5.9
"1269","2019-08-07",5.94
"1270","2019-08-08",5.85
"1271","2019-08-09",6.17
"1272","2019-08-12",6.01
"1273","2019-08-13",6.11
"1274","2019-08-14",6.05
"1275","2019-08-15",5.84
"1276","2019-08-16",6.01
"1277","2019-08-19",6.1
"1278","2019-08-20",6.19
"1279","2019-08-21",6.12
"1280","2019-08-22",6.15
"1281","2019-08-23",6.08
"1282","2019-08-26",6.01
"1283","2019-08-27",6.05
"1284","2019-08-28",6.085
"1285","2019-08-29",6.04
"1286","2019-08-30",6.04
"1287","2019-09-03",6.08
"1288","2019-09-04",6.19
"1289","2019-09-05",6.1
"1290","2019-09-06",6.12
"1291","2019-09-09",6.18
"1292","2019-09-10",6.64
"1293","2019-09-11",6.58
"1294","2019-09-12",6.61
"1295","2019-09-13",6.63
"1296","2019-09-16",6.84
"1297","2019-09-17",7.06
"1298","2019-09-18",6.95
"1299","2019-09-19",6.89
"1300","2019-09-20",7.08
"1301","2019-09-23",7.09
"1302","2019-09-24",7.02
"1303","2019-09-25",7.04
"1304","2019-09-26",6.92
"1305","2019-09-27",6.92
"1306","2019-09-30",7.03
"1307","2019-10-01",6.88
"1308","2019-10-02",6.49
"1309","2019-10-03",6.2
"1310","2019-10-04",6.22
"1311","2019-10-07",6.2
"1312","2019-10-08",6.21
"1313","2019-10-09",6.21
"1314","2019-10-10",6.03
"1315","2019-10-11",6.12
"1316","2019-10-14",6.16
"1317","2019-10-15",6.13
"1318","2019-10-16",6.19
"1319","2019-10-17",6.11
"1320","2019-10-18",6.15
"1321","2019-10-21",6.09
"1322","2019-10-22",6.07
"1323","2019-10-23",6.125
"1324","2019-10-24",6.15
"1325","2019-10-25",6.37
"1326","2019-10-28",7.1
"1327","2019-10-29",6.79
"1328","2019-10-30",6.85
"1329","2019-10-31",6.79
"1330","2019-11-01",6.89
"1331","2019-11-04",7.13
"1332","2019-11-05",7.82
"1333","2019-11-06",7.81
"1334","2019-11-07",8.28
"1335","2019-11-08",7.82
"1336","2019-11-11",8
"1337","2019-11-12",8
"1338","2019-11-13",8.3
"1339","2019-11-14",7.99
"1340","2019-11-15",7.96
"1341","2019-11-18",8
"1342","2019-11-19",8
"1343","2019-11-20",7.91
"1344","2019-11-21",7.96
"1345","2019-11-22",8
"1346","2019-11-25",8.04
"1347","2019-11-26",8.26
"1348","2019-11-27",8.48
"1349","2019-11-29",8.23
"1350","2019-12-02",8.15
"1351","2019-12-03",8.2
"1352","2019-12-04",8.39
"1353","2019-12-05",8.45
"1354","2019-12-06",8.68
"1355","2019-12-09",8.73
"1356","2019-12-10",8.78
"1357","2019-12-11",9.31
"1358","2019-12-12",9.33
"1359","2019-12-13",9.45
"1360","2019-12-16",9.61
"1361","2019-12-17",9.58
"1362","2019-12-18",9.32
"1363","2019-12-19",9.51
"1364","2019-12-20",9.64
"1365","2019-12-23",9.79
"1366","2019-12-24",9.82
"1367","2019-12-26",9.68
"1368","2019-12-27",9.63
"1369","2019-12-30",9.93
"1370","2019-12-31",9.97
"1371","2020-01-02",9.82
"1372","2020-01-03",9.86
"1373","2020-01-06",9.76
"1374","2020-01-07",9.8
"1375","2020-01-08",9.75
"1376","2020-01-09",9.81
"1377","2020-01-10",9.8
"1378","2020-01-13",9.8
"1379","2020-01-14",9.77
"1380","2020-01-15",10.05
"1381","2020-01-16",10.17
"1382","2020-01-17",10.08
"1383","2020-01-21",9.92
"1384","2020-01-22",9.93
"1385","2020-01-23",10
"1386","2020-01-24",9.54
"1387","2020-01-27",9.27
"1388","2020-01-28",9.34
"1389","2020-01-29",9.71
"1390","2020-01-30",9.79
"1391","2020-01-31",9.65
"1392","2020-02-03",9.86
"1393","2020-02-04",9.87
"1394","2020-02-05",10.2
"1395","2020-02-06",10.12
"1396","2020-02-07",10.25
"1397","2020-02-10",10.1
"1398","2020-02-11",10
"1399","2020-02-12",10.25
"1400","2020-02-13",10.23
"1401","2020-02-14",10.11
"1402","2020-02-18",10.29
"1403","2020-02-19",9.95
"1404","2020-02-20",10.01
"1405","2020-02-21",9.54
"1406","2020-02-24",9.6
"1407","2020-02-25",9.2
"1408","2020-02-26",8.89
"1409","2020-02-27",8.83
"1410","2020-02-28",8.91
"1411","2020-03-02",8.09
"1412","2020-03-03",7.9
"1413","2020-03-04",8.6
"1414","2020-03-05",8.19
"1415","2020-03-06",7.77
"1416","2020-03-09",6.51
"1417","2020-03-10",6.87
"1418","2020-03-11",5.94
"1419","2020-03-12",4.37
"1420","2020-03-13",4.72
"1421","2020-03-16",4.01
"1422","2020-03-17",4.16
"1423","2020-03-18",3.8
"1424","2020-03-19",3.82
"1425","2020-03-20",3.95
"1426","2020-03-23",4
"1427","2020-03-24",4.49
"1428","2020-03-25",4.83
"1429","2020-03-26",4.91
"1430","2020-03-27",4.98
"1431","2020-03-30",4.85
"1432","2020-03-31",4.61
"1433","2020-04-01",4.3
"1434","2020-04-02",4.49
"1435","2020-04-03",4.22
"1436","2020-04-06",4.31
"1437","2020-04-07",4.43
"1438","2020-04-08",4.2
"1439","2020-04-09",4.2
"1440","2020-04-13",4.42
"1441","2020-04-14",4.51
"1442","2020-04-15",4.36
"1443","2020-04-16",4.22
"1444","2020-04-17",4.27
"1445","2020-04-20",4.31
"1446","2020-04-21",4.26
"1447","2020-04-22",4.28
"1448","2020-04-23",4.22
"1449","2020-04-24",4.33
"1450","2020-04-27",4.69
"1451","2020-04-28",4.63
"1452","2020-04-29",5.02
"1453","2020-04-30",4.9
"1454","2020-05-01",4.61
"1455","2020-05-04",4.48
"1456","2020-05-05",4.32
"1457","2020-05-06",4.24
"1458","2020-05-07",4.25
"1459","2020-05-08",4.44
"1460","2020-05-11",4.26
"1461","2020-05-12",4.25
"1462","2020-05-13",4.24
"1463","2020-05-14",4.38
"1464","2020-05-15",4.34
"1465","2020-05-18",4.46
"1466","2020-05-19",4.25
"1467","2020-05-20",4.23
"1468","2020-05-21",4.21
"1469","2020-05-22",4.47
"1470","2020-05-26",4.79
"1471","2020-05-27",5.15
"1472","2020-05-28",4.35
"1473","2020-05-29",4.47
"1474","2020-06-01",4.44
"1475","2020-06-02",4.23
"1476","2020-06-03",4.35
"1477","2020-06-04",4.5
"1478","2020-06-05",5.35
"1479","2020-06-08",6.48
"1480","2020-06-09",5.28
"1481","2020-06-10",5.53
"1482","2020-06-11",4.88
"1483","2020-06-12",5.09
"1484","2020-06-15",5.07
"1485","2020-06-16",5.08
"1486","2020-06-17",5.02
"1487","2020-06-18",5
"1488","2020-06-19",5
"1489","2020-06-22",4.79
"1490","2020-06-23",4.72
"1491","2020-06-24",4.65
"1492","2020-06-25",4.55
"1493","2020-06-26",4.51
"1494","2020-06-29",4.5
"1495","2020-06-30",4.47
"1496","2020-07-01",4.42
"1497","2020-07-02",4.52
"1498","2020-07-06",4.56
"1499","2020-07-07",4.47
"1500","2020-07-08",4.39
"1501","2020-07-09",4.29
"1502","2020-07-10",4.41
"1503","2020-07-13",4.39
"1504","2020-07-14",4.45
"1505","2020-07-15",4.67
"1506","2020-07-16",4.86
"1507","2020-07-17",4.85
"1508","2020-07-20",4.57
"1509","2020-07-21",4.74
"1510","2020-07-22",4.74
"1511","2020-07-23",4.6
"1512","2020-07-24",4.59
"1513","2020-07-27",4.7
"1514","2020-07-28",4.6
"1515","2020-07-29",4.52
"1516","2020-07-30",4.56
"1517","2020-07-31",4.44
"1518","2020-08-03",4.45
"1519","2020-08-04",4.45
"1520","2020-08-05",4.45
"1521","2020-08-06",4.52
"1522","2020-08-07",4.4
"1523","2020-08-10",4.59
"1524","2020-08-11",4.69
"1525","2020-08-12",4.66
"1526","2020-08-13",4.65
"1527","2020-08-14",4.71
"1528","2020-08-17",4.78
"1529","2020-08-18",4.71
"1530","2020-08-19",4.72
"1531","2020-08-20",4.71
"1532","2020-08-21",4.65
"1533","2020-08-24",4.71
"1534","2020-08-25",4.85
"1535","2020-08-26",4.74
"1536","2020-08-27",4.73
"1537","2020-08-28",4.69
"1538","2020-08-31",4.65
"1539","2020-09-01",4.66
"1540","2020-09-02",4.65
"1541","2020-09-03",4.65
"1542","2020-09-04",4.66
"1543","2020-09-08",4.66
"1544","2020-09-09",4.76
"1545","2020-09-10",4.78
"1546","2020-09-11",4.8
"1547","2020-09-14",4.9
"1548","2020-09-15",4.77
"1549","2020-09-16",4.85
"1550","2020-09-17",4.75
"1551","2020-09-18",4.75
"1552","2020-09-21",4.66
"1553","2020-09-22",4.71
"1554","2020-09-23",4.77
"1555","2020-09-24",4.78
"1556","2020-09-25",4.74
"1557","2020-09-28",4.75
"1558","2020-09-29",4.7
"1559","2020-09-30",4.66
"1560","2020-10-01",4.67
"1561","2020-10-02",4.82
"1562","2020-10-05",4.8
"1563","2020-10-06",5
"1564","2020-10-07",5.03
"1565","2020-10-08",5.01
"1566","2020-10-09",4.89
"1567","2020-10-12",5
"1568","2020-10-13",4.985
"1569","2020-10-14",4.78
"1570","2020-10-15",4.81
"1571","2020-10-16",4.73
"1572","2020-10-19",4.7
"1573","2020-10-20",4.73
"1574","2020-10-21",4.72
"1575","2020-10-22",4.67
"1576","2020-10-23",4.71
"1577","2020-10-26",4.67
"1578","2020-10-27",4.65
"1579","2020-10-28",4.56
"1580","2020-10-29",4.59
"1581","2020-10-30",4.52
"1582","2020-11-02",4.56
"1583","2020-11-03",4.75
"1584","2020-11-04",4.6
"1585","2020-11-05",4.63
"1586","2020-11-06",4.96
"1587","2020-11-09",5.38
"1588","2020-11-10",5.38
"1589","2020-11-11",5.56
"1590","2020-11-12",5.34
"1591","2020-11-13",5.42
"1592","2020-11-16",5.51
"1593","2020-11-17",5.59
"1594","2020-11-18",5.52
"1595","2020-11-19",5.61
"1596","2020-11-20",6.05
"1597","2020-11-23",6.17
"1598","2020-11-24",6.01
"1599","2020-11-25",6.01
"1600","2020-11-27",6.23
