"","date","SMIT"
"1007","2010-12-30",2.92
"1008","2010-12-31",2.92
"1009","2011-01-03",2.92
"1010","2011-01-04",3.2
"1011","2011-01-05",3.16
"1012","2011-01-06",3.45
"1013","2011-01-07",3.77
"1014","2011-01-10",3.4
"1015","2011-01-11",3.62
"1016","2011-01-12",3.36
"1017","2011-01-13",3.28
"1018","2011-01-14",3.25
"1019","2011-01-18",3.28
"1020","2011-01-19",3.26
"1021","2011-01-20",3.35
"1022","2011-01-21",3.35
"1023","2011-01-24",3.47
"1024","2011-01-25",3.37
"1025","2011-01-26",3.88
"1026","2011-01-27",3.9
"1027","2011-01-28",3.9
"1028","2011-01-31",3.9
"1029","2011-02-01",3.9
"1030","2011-02-02",3.9
"1031","2011-02-03",3.75
"1032","2011-02-04",3.9
"1033","2011-02-07",3.9
"1034","2011-02-08",3.9
"1035","2011-02-09",3.9
"1036","2011-02-10",3.82
"1037","2011-02-11",3.75
"1038","2011-02-14",3.85
"1039","2011-02-15",3.85
"1040","2011-02-16",3.52
"1041","2011-02-17",3.6
"1042","2011-02-18",3.6
"1043","2011-02-22",3.45
"1044","2011-02-23",3.45
"1045","2011-02-24",3.45
"1046","2011-02-25",3.45
"1047","2011-02-28",3.5
"1048","2011-03-01",3.55
"1049","2011-03-02",3.55
"1050","2011-03-03",3.65
"1051","2011-03-04",3.65
"1052","2011-03-07",3.65
"1053","2011-03-08",3.64
"1054","2011-03-09",3.64
"1055","2011-03-10",3.5
"1056","2011-03-11",3.5
"1057","2011-03-14",3.5
"1058","2011-03-15",3.5
"1059","2011-03-16",3.5
"1060","2011-03-17",3.5
"1061","2011-03-18",3.48
"1062","2011-03-21",4
"1063","2011-03-22",3.94
"1064","2011-03-23",3.87
"1065","2011-03-24",3.56
"1066","2011-03-25",4
"1067","2011-03-28",4.1
"1068","2011-03-29",4.2
"1069","2011-03-30",4.19
"1070","2011-03-31",4.2
"1071","2011-04-01",3.85
"1072","2011-04-04",3.93
"1073","2011-04-05",3.93
"1074","2011-04-06",4.05
"1075","2011-04-07",4.03
"1076","2011-04-08",4.08
"1077","2011-04-11",4
"1078","2011-04-12",4
"1079","2011-04-13",4
"1080","2011-04-14",4
"1081","2011-04-15",3.89
"1082","2011-04-18",3.8
"1083","2011-04-19",3.76
"1084","2011-04-20",3.6
"1085","2011-04-21",3.6
"1086","2011-04-25",3.41
"1087","2011-04-26",3.46
"1088","2011-04-27",3.45
"1089","2011-04-28",3.45
"1090","2011-04-29",3.45
"1091","2011-05-02",3.45
"1092","2011-05-03",3.45
"1093","2011-05-04",3.45
"1094","2011-05-05",3.7
"1095","2011-05-06",3.7
"1096","2011-05-09",3.65
"1097","2011-05-10",3.65
"1098","2011-05-11",3.5
"1099","2011-05-12",3.5
"1100","2011-05-13",3.55
"1101","2011-05-16",3.35
"1102","2011-05-17",3.6
"1103","2011-05-18",3.6
"1104","2011-05-19",3.5
"1105","2011-05-20",3.5
"1106","2011-05-23",3.3
"1107","2011-05-24",3.47
"1108","2011-05-25",3.5
"1109","2011-05-26",3.75
"1110","2011-05-27",3.75
"1111","2011-05-31",3.65
"1112","2011-06-01",3.87
"1113","2011-06-02",3.87
"1114","2011-06-03",3.75
"1115","2011-06-06",3.75
"1116","2011-06-07",3.65
"1117","2011-06-08",3.7
"1118","2011-06-09",3.8
"1119","2011-06-10",3.53
"1120","2011-06-13",3.33
"1121","2011-06-14",3.48
"1122","2011-06-15",3.48
"1123","2011-06-16",3.2
"1124","2011-06-17",3.18
"1125","2011-06-20",3.25
"1126","2011-06-21",3.44
"1127","2011-06-22",3.35
"1128","2011-06-23",3.35
"1129","2011-06-24",3.4
"1130","2011-06-27",3.51
"1131","2011-06-28",3.63
"1132","2011-06-29",3.52
"1133","2011-06-30",3.4
"1134","2011-07-01",3.6
"1135","2011-07-05",3.6
"1136","2011-07-06",3.55
"1137","2011-07-07",3.53
"1138","2011-07-08",3.67
"1139","2011-07-11",3.5
"1140","2011-07-12",3.68
"1141","2011-07-13",3.62
"1142","2011-07-14",3.62
"1143","2011-07-15",3.51
"1144","2011-07-18",3.73
"1145","2011-07-19",3.6
"1146","2011-07-20",3.45
"1147","2011-07-21",3.45
"1148","2011-07-22",3.69
"1149","2011-07-25",3.5
"1150","2011-07-26",3.48
"1151","2011-07-27",3.45
"1152","2011-07-28",3.47
"1153","2011-07-29",3.54
"1154","2011-08-01",3.57
"1155","2011-08-02",3.5
"1156","2011-08-03",3.5
"1157","2011-08-04",3.41
"1158","2011-08-05",3.57
"1159","2011-08-08",3.55
"1160","2011-08-09",3.55
"1161","2011-08-10",3.56
"1162","2011-08-11",3.56
"1163","2011-08-12",3.56
"1164","2011-08-15",3.5
"1165","2011-08-16",3.5
"1166","2011-08-17",3.46
"1167","2011-08-18",3.5
"1168","2011-08-19",3.37
"1169","2011-08-22",3.45
"1170","2011-08-23",3.36
"1171","2011-08-24",3.55
"1172","2011-08-25",3.31
"1173","2011-08-26",3.3
"1174","2011-08-29",3.23
"1175","2011-08-30",3.25
"1176","2011-08-31",3.5
"1177","2011-09-01",3.5
"1178","2011-09-02",3.38
"1179","2011-09-06",3.28
"1180","2011-09-07",3.39
"1181","2011-09-08",3.36
"1182","2011-09-09",3.36
"1183","2011-09-12",3.36
"1184","2011-09-13",3.36
"1185","2011-09-14",3.49
"1186","2011-09-15",3.32
"1187","2011-09-16",3.48
"1188","2011-09-19",3.49
"1189","2011-09-20",3.49
"1190","2011-09-21",3.5
"1191","2011-09-22",3.35
"1192","2011-09-23",3.25
"1193","2011-09-26",3.25
"1194","2011-09-27",3.26
"1195","2011-09-28",3.21
"1196","2011-09-29",3.33
"1197","2011-09-30",3.2
"1198","2011-10-03",3.2
"1199","2011-10-04",3.4
"1200","2011-10-05",3.38
"1201","2011-10-06",3.22
"1202","2011-10-07",3.22
"1203","2011-10-10",3.38
"1204","2011-10-11",3.38
"1205","2011-10-12",3.94
"1206","2011-10-13",3.93
"1207","2011-10-14",3.63
"1208","2011-10-17",3.63
"1209","2011-10-18",4
"1210","2011-10-19",3.93
"1211","2011-10-20",3.93
"1212","2011-10-21",3.65
"1213","2011-10-24",3.65
"1214","2011-10-25",3.45
"1215","2011-10-26",3.64
"1216","2011-10-27",3.96
"1217","2011-10-28",3.96
"1218","2011-10-31",3.96
"1219","2011-11-01",3.6
"1220","2011-11-02",3.74
"1221","2011-11-03",3.74
"1222","2011-11-04",3.34
"1223","2011-11-07",3.34
"1224","2011-11-08",3.57
"1225","2011-11-09",3.57
"1226","2011-11-10",3.34
"1227","2011-11-11",3.5
"1228","2011-11-14",3.5
"1229","2011-11-15",3.33
"1230","2011-11-16",3.33
"1231","2011-11-17",3.5
"1232","2011-11-18",3.58
"1233","2011-11-21",3.58
"1234","2011-11-22",3.58
"1235","2011-11-23",3.6
"1236","2011-11-25",3.6
"1237","2011-11-28",3.55
"1238","2011-11-29",3.5
"1239","2011-11-30",3.75
"1240","2011-12-01",3.75
"1241","2011-12-02",3.31
"1242","2011-12-05",3.33
"1243","2011-12-06",3.35
"1244","2011-12-07",3.3
"1245","2011-12-08",3.3
"1246","2011-12-09",3.5
"1247","2011-12-12",3.5
"1248","2011-12-13",3.3
"1249","2011-12-14",3.3
"1250","2011-12-15",3.3
"1251","2011-12-16",3.35
"1252","2011-12-19",3.4
"1253","2011-12-20",3.45
"1254","2011-12-21",3.2
"1255","2011-12-22",3.2
"1256","2011-12-23",3.21
"1257","2011-12-27",3.1
"1258","2011-12-28",3.15
"1259","2011-12-29",3.15
"1260","2011-12-30",3.2
"1261","2012-01-03",3.26
"1262","2012-01-04",3.4
"1263","2012-01-05",3.4
"1264","2012-01-06",3.58
"1265","2012-01-09",3.57
"1266","2012-01-10",3.59
"1267","2012-01-11",3.48
"1268","2012-01-12",3.58
"1269","2012-01-13",3.63
"1270","2012-01-17",3.5
"1271","2012-01-18",3.5
"1272","2012-01-19",3.35
"1273","2012-01-20",3.28
"1274","2012-01-23",3.13
"1275","2012-01-24",3.35
"1276","2012-01-25",3.35
"1277","2012-01-26",3.4
"1278","2012-01-27",3.39
"1279","2012-01-30",3.21
"1280","2012-01-31",3.36
"1281","2012-02-01",3.36
"1282","2012-02-02",3.27
"1283","2012-02-03",3.27
"1284","2012-02-06",3.27
"1285","2012-02-07",3.27
"1286","2012-02-08",3.1
"1287","2012-02-09",3.1
"1288","2012-02-10",3.1
"1289","2012-02-13",3.25
"1290","2012-02-14",3.35
"1291","2012-02-15",3.37
"1292","2012-02-16",3.4
"1293","2012-02-17",3.41
"1294","2012-02-21",3.17
"1295","2012-02-22",3.38
"1296","2012-02-23",3.45
"1297","2012-02-24",3.45
"1298","2012-02-27",3.63
"1299","2012-02-28",3.63
"1300","2012-02-29",3.63
"1301","2012-03-01",3.63
"1302","2012-03-02",3.63
"1303","2012-03-05",3.63
"1304","2012-03-06",3.27
"1305","2012-03-07",3.26
"1306","2012-03-08",3.4
"1307","2012-03-09",3.4
"1308","2012-03-12",3.4
"1309","2012-03-13",3.4
"1310","2012-03-14",3.4
"1311","2012-03-15",3.4
"1312","2012-03-16",3.4
"1313","2012-03-19",3.15
"1314","2012-03-20",3.15
"1315","2012-03-21",3.11
"1316","2012-03-22",3.06
"1317","2012-03-23",3.06
"1318","2012-03-26",3.47
"1319","2012-03-27",3.09
"1320","2012-03-28",3.45
"1321","2012-03-29",3.36
"1322","2012-03-30",3.29
"1323","2012-04-02",3.15
"1324","2012-04-03",3.13
"1325","2012-04-04",3.2
"1326","2012-04-05",3.3
"1327","2012-04-09",3.3
"1328","2012-04-10",3.3
"1329","2012-04-11",3.36
"1330","2012-04-12",3.36
"1331","2012-04-13",3.25
"1332","2012-04-16",3.35
"1333","2012-04-17",3.3
"1334","2012-04-18",3.22
"1335","2012-04-19",3.14
"1336","2012-04-20",3.1
"1337","2012-04-23",3.23
"1338","2012-04-24",3.26
"1339","2012-04-25",3.26
"1340","2012-04-26",3.4
"1341","2012-04-27",3.44
"1342","2012-04-30",3.47
"1343","2012-05-01",3.51
"1344","2012-05-02",3.3
"1345","2012-05-03",3.5
"1346","2012-05-04",3.59
"1347","2012-05-07",3.47
"1348","2012-05-08",3.33
"1349","2012-05-09",3.49
"1350","2012-05-10",3.55
"1351","2012-05-11",3.55
"1352","2012-05-14",3.45
"1353","2012-05-15",3.37
"1354","2012-05-16",3.34
"1355","2012-05-17",3.34
"1356","2012-05-18",3.65
"1357","2012-05-21",3.4
"1358","2012-05-22",3.62
"1359","2012-05-23",3.56
"1360","2012-05-24",3.49
"1361","2012-05-25",3.45
"1362","2012-05-29",3.56
"1363","2012-05-30",3.56
"1364","2012-05-31",3.65
"1365","2012-06-01",3.32
"1366","2012-06-04",3.32
"1367","2012-06-05",3.35
"1368","2012-06-06",3.35
"1369","2012-06-07",3.33
"1370","2012-06-08",3.3
"1371","2012-06-11",3.58
"1372","2012-06-12",3.56
"1373","2012-06-13",3.59
"1374","2012-06-14",3.63
"1375","2012-06-15",3.41
"1376","2012-06-18",3.6
"1377","2012-06-19",3.6
"1378","2012-06-20",3.4
"1379","2012-06-21",3.65
"1380","2012-06-22",3.65
"1381","2012-06-25",3.65
"1382","2012-06-26",3.65
"1383","2012-06-27",3.72
"1384","2012-06-28",3.54
"1385","2012-06-29",3.35
"1386","2012-07-02",3.55
"1387","2012-07-03",3.55
"1388","2012-07-05",3.45
"1389","2012-07-06",3.44
"1390","2012-07-09",3.45
"1391","2012-07-10",3.45
"1392","2012-07-11",3.56
"1393","2012-07-12",3.6
"1394","2012-07-13",3.6
"1395","2012-07-16",3.6
"1396","2012-07-17",3.75
"1397","2012-07-18",3.75
"1398","2012-07-19",3.75
"1399","2012-07-20",3.75
"1400","2012-07-23",3.67
"1401","2012-07-24",3.67
"1402","2012-07-25",3.51
"1403","2012-07-26",3.51
"1404","2012-07-27",3.51
"1405","2012-07-30",3.51
"1406","2012-07-31",3.6
"1407","2012-08-01",3.6
"1408","2012-08-02",3.6
"1409","2012-08-03",3.6
"1410","2012-08-06",3.43
"1411","2012-08-07",3.4
"1412","2012-08-08",3.26
"1413","2012-08-09",3.26
"1414","2012-08-10",3.26
"1415","2012-08-13",3.32
"1416","2012-08-14",3.4
"1417","2012-08-15",3.68
"1418","2012-08-16",3.4
"1419","2012-08-17",3.4
"1420","2012-08-20",3.71
"1421","2012-08-21",3.58
"1422","2012-08-22",3.55
"1423","2012-08-23",3.49
"1424","2012-08-24",3.49
"1425","2012-08-27",3.49
"1426","2012-08-28",3.49
"1427","2012-08-29",3.49
"1428","2012-08-30",3.39
"1429","2012-08-31",3.54
"1430","2012-09-04",3.54
"1431","2012-09-05",3.49
"1432","2012-09-06",3.55
"1433","2012-09-07",3.55
"1434","2012-09-10",3.5
"1435","2012-09-11",3.5
"1436","2012-09-12",3.4
"1437","2012-09-13",3.3
"1438","2012-09-14",3.39
"1439","2012-09-17",3.39
"1440","2012-09-18",3.26
"1441","2012-09-19",3.28
"1442","2012-09-20",3.24
"1443","2012-09-21",3.38
"1444","2012-09-24",3.25
"1445","2012-09-25",3.38
"1446","2012-09-26",3.18
"1447","2012-09-27",3.15
"1448","2012-09-28",3.25
"1449","2012-10-01",3.25
"1450","2012-10-02",3.1
"1451","2012-10-03",3.07
"1452","2012-10-04",3.11
"1453","2012-10-05",3.2
"1454","2012-10-08",3.3
"1455","2012-10-09",3.18
"1456","2012-10-10",3.15
"1457","2012-10-11",3.15
"1458","2012-10-12",3.07
"1459","2012-10-15",3.06
"1460","2012-10-16",3.09
"1461","2012-10-17",3.09
"1462","2012-10-18",3.07
"1463","2012-10-19",3.08
"1464","2012-10-22",3.06
"1465","2012-10-23",3.05
"1466","2012-10-24",3
"1467","2012-10-25",3.05
"1468","2012-10-26",3.04
"1469","2012-10-31",3.04
"1470","2012-11-01",3.04
"1471","2012-11-02",2.95
"1472","2012-11-05",3.03
"1473","2012-11-06",2.91
"1474","2012-11-07",3
"1475","2012-11-08",3
"1476","2012-11-09",2.95
"1477","2012-11-12",3
"1478","2012-11-13",2.9
"1479","2012-11-14",3.04
"1480","2012-11-15",3
"1481","2012-11-16",3
"1482","2012-11-19",3
"1483","2012-11-20",3
"1484","2012-11-21",3.02
"1485","2012-11-23",3.02
"1486","2012-11-26",3
"1487","2012-11-27",3.02
"1488","2012-11-28",3.02
"1489","2012-11-29",3
"1490","2012-11-30",3.02
"1491","2012-12-03",3.02
"1492","2012-12-04",3.02
"1493","2012-12-05",3.01
"1494","2012-12-06",3.02
"1495","2012-12-07",3.01
"1496","2012-12-10",3.03
"1497","2012-12-11",3.03
"1498","2012-12-12",3
"1499","2012-12-13",3
"1500","2012-12-14",3
"1501","2012-12-17",2.98
"1502","2012-12-18",3
"1503","2012-12-19",3.02
"1504","2012-12-20",3.03
"1505","2012-12-21",3.01
"1506","2012-12-24",2.95
"1507","2012-12-26",2.95
"1508","2012-12-27",3
"1509","2012-12-28",3.02
"1510","2012-12-31",3
"1511","2013-01-02",3.02
"1512","2013-01-03",3.03
"1513","2013-01-04",3.03
"1514","2013-01-07",2.95
"1515","2013-01-08",3.02
"1516","2013-01-09",2.96
"1517","2013-01-10",2.96
"1518","2013-01-11",3.02
"1519","2013-01-14",2.95
"1520","2013-01-15",3.03
"1521","2013-01-16",3.03
"1522","2013-01-17",3.03
"1523","2013-01-18",3.03
"1524","2013-01-22",2.93
"1525","2013-01-23",3.02
"1526","2013-01-24",3.02
"1527","2013-01-25",3
"1528","2013-01-28",3
"1529","2013-01-29",3.02
"1530","2013-01-30",2.92
"1531","2013-01-31",2.92
"1532","2013-02-01",3
"1533","2013-02-04",2.99
"1534","2013-02-05",3.01
"1535","2013-02-06",3.02
"1536","2013-02-07",3.02
"1537","2013-02-08",3.02
"1538","2013-02-11",3.01
"1539","2013-02-12",3.01
"1540","2013-02-13",3.01
"1541","2013-02-14",3.02
"1542","2013-02-15",3.02
"1543","2013-02-19",2.96
"1544","2013-02-20",2.95
"1545","2013-02-21",2.95
"1546","2013-02-22",2.94
"1547","2013-02-25",2.9
"1548","2013-02-26",2.9
"1549","2013-02-27",2.99
"1550","2013-02-28",2.99
"1551","2013-03-01",3.02
"1552","2013-03-04",3
"1553","2013-03-05",3
"1554","2013-03-06",2.92
"1555","2013-03-07",2.94
"1556","2013-03-08",2.94
"1557","2013-03-11",2.9
"1558","2013-03-12",2.93
"1559","2013-03-13",2.93
"1560","2013-03-14",3.01
"1561","2013-03-15",3.01
"1562","2013-03-18",3.01
"1563","2013-03-19",2.99
"1564","2013-03-20",2.99
"1565","2013-03-21",2.99
"1566","2013-03-22",2.94
"1567","2013-03-25",2.94
"1568","2013-03-26",2.94
"1569","2013-03-27",2.94
"1570","2013-03-28",2.91
"1571","2013-04-01",3
"1572","2013-04-02",3
"1573","2013-04-03",2.98
"1574","2013-04-04",2.96
"1575","2013-04-05",3
"1576","2013-04-08",2.9
"1577","2013-04-09",2.96
"1578","2013-04-10",3
"1579","2013-04-11",2.7
"1580","2013-04-12",2.86
"1581","2013-04-15",2.87
"1582","2013-04-16",2.71
"1583","2013-04-17",2.86
"1584","2013-04-18",2.86
"1585","2013-04-19",2.86
"1586","2013-04-22",2.86
"1587","2013-04-23",2.72
"1588","2013-04-24",2.7
"1589","2013-04-25",2.89
"1590","2013-04-26",2.89
"1591","2013-04-29",2.74
"1592","2013-04-30",2.75
"1593","2013-05-01",2.78
"1594","2013-05-02",2.8
"1595","2013-05-03",2.82
"1596","2013-05-06",2.82
"1597","2013-05-07",2.82
"1598","2013-05-08",2.75
"1599","2013-05-09",2.75
"1600","2013-05-10",2.79
"1601","2013-05-13",2.79
"1602","2013-05-14",2.99
"1603","2013-05-15",2.99
"1604","2013-05-16",2.99
"1605","2013-05-17",2.99
"1606","2013-05-20",2.83
"1607","2013-05-21",2.99
"1608","2013-05-22",2.76
"1609","2013-05-23",2.95
"1610","2013-05-24",2.92
"1611","2013-05-28",2.71
"1612","2013-05-29",2.77
"1613","2013-05-30",2.99
"1614","2013-05-31",2.99
"1615","2013-06-03",2.99
"1616","2013-06-04",2.99
"1617","2013-06-05",3
"1618","2013-06-06",2.94
"1619","2013-06-07",2.98
"1620","2013-06-10",2.99
"1621","2013-06-11",2.99
"1622","2013-06-12",3
"1623","2013-06-13",3
"1624","2013-06-14",3
"1625","2013-06-17",2.82
"1626","2013-06-18",3.02
"1627","2013-06-19",2.91
"1628","2013-06-20",2.86
"1629","2013-06-21",2.99
"1630","2013-06-24",2.94
"1631","2013-06-25",3.01
"1632","2013-06-26",3.01
"1633","2013-06-27",3.05
"1634","2013-06-28",2.95
"1635","2013-07-01",2.95
"1636","2013-07-02",2.93
"1637","2013-07-03",2.93
"1638","2013-07-05",3.02
"1639","2013-07-08",3.02
"1640","2013-07-09",3
"1641","2013-07-10",3.01
"1642","2013-07-11",3.03
"1643","2013-07-12",2.95
"1644","2013-07-15",2.93
"1645","2013-07-16",2.75
"1646","2013-07-17",2.8
"1647","2013-07-18",2.79
"1648","2013-07-19",2.75
"1649","2013-07-22",2.85
"1650","2013-07-23",2.74
"1651","2013-07-24",2.72
"1652","2013-07-25",2.7
"1653","2013-07-26",2.7
"1654","2013-07-29",2.7
"1655","2013-07-30",2.7
"1656","2013-07-31",2.7
"1657","2013-08-01",2.72
"1658","2013-08-02",2.65
"1659","2013-08-05",2.65
"1660","2013-08-06",2.65
"1661","2013-08-07",2.73
"1662","2013-08-08",2.73
"1663","2013-08-09",2.73
"1664","2013-08-12",2.67
"1665","2013-08-13",2.72
"1666","2013-08-14",2.63
"1667","2013-08-15",2.62
"1668","2013-08-16",2.63
"1669","2013-08-19",2.72
"1670","2013-08-20",2.55
"1671","2013-08-21",2.6
"1672","2013-08-22",2.7
"1673","2013-08-23",2.6
"1674","2013-08-26",2.56
"1675","2013-08-27",2.54
"1676","2013-08-28",2.6
"1677","2013-08-29",2.62
"1678","2013-08-30",2.51
"1679","2013-09-03",2.51
"1680","2013-09-04",2.6
"1681","2013-09-05",2.6
"1682","2013-09-06",2.55
"1683","2013-09-09",2.6
"1684","2013-09-10",2.54
"1685","2013-09-11",2.47
"1686","2013-09-12",2.44
"1687","2013-09-13",2.44
"1688","2013-09-16",2.69
"1689","2013-09-17",2.46
"1690","2013-09-18",2.49
"1691","2013-09-19",2.49
"1692","2013-09-20",2.53
"1693","2013-09-23",2.54
"1694","2013-09-24",2.55
"1695","2013-09-25",2.55
"1696","2013-09-26",2.55
"1697","2013-09-27",2.61
"1698","2013-09-30",2.52
"1699","2013-10-01",2.56
"1700","2013-10-02",2.63
"1701","2013-10-03",2.62
"1702","2013-10-04",2.53
"1703","2013-10-07",2.58
"1704","2013-10-08",2.63
"1705","2013-10-09",2.63
"1706","2013-10-10",2.55
"1707","2013-10-11",2.55
"1708","2013-10-14",2.52
"1709","2013-10-15",2.55
"1710","2013-10-16",2.64
"1711","2013-10-17",2.55
"1712","2013-10-18",2.62
"1713","2013-10-21",2.56
"1714","2013-10-22",2.55
"1715","2013-10-23",2.55
"1716","2013-10-24",2.55
"1717","2013-10-25",2.58
"1718","2013-10-28",2.55
"1719","2013-10-29",2.59
"1720","2013-10-30",2.55
"1721","2013-10-31",2.54
"1722","2013-11-01",2.6
"1723","2013-11-04",2.63
"1724","2013-11-05",2.54
"1725","2013-11-06",2.6
"1726","2013-11-07",2.6
"1727","2013-11-08",2.6
"1728","2013-11-11",2.6
"1729","2013-11-12",2.6
"1730","2013-11-13",2.67
"1731","2013-11-14",2.59
"1732","2013-11-15",2.59
"1733","2013-11-18",2.59
"1734","2013-11-19",2.67
"1735","2013-11-20",2.67
"1736","2013-11-21",2.7
"1737","2013-11-22",2.7
"1738","2013-11-25",2.7
"1739","2013-11-26",2.63
"1740","2013-11-27",2.63
"1741","2013-11-29",2.63
"1742","2013-12-02",2.58
"1743","2013-12-03",2.55
"1744","2013-12-04",2.54
"1745","2013-12-05",2.68
"1746","2013-12-06",2.52
"1747","2013-12-09",2.52
"1748","2013-12-10",2.56
"1749","2013-12-11",2.56
"1750","2013-12-12",2.54
"1751","2013-12-13",2.52
"1752","2013-12-16",2.53
"1753","2013-12-17",2.59
"1754","2013-12-18",2.53
"1755","2013-12-19",2.6
"1756","2013-12-20",2.58
"1757","2013-12-23",2.55
"1758","2013-12-24",2.65
"1759","2013-12-26",2.56
"1760","2013-12-27",2.57
"1761","2013-12-30",2.56
"1762","2013-12-31",2.56
"1763","2014-01-02",2.65
"1764","2014-01-03",2.66
"1765","2014-01-06",2.57
"1766","2014-01-07",2.66
"1767","2014-01-08",2.56
"1768","2014-01-09",2.55
"1769","2014-01-10",2.53
"1770","2014-01-13",2.6
"1771","2014-01-14",2.55
"1772","2014-01-15",2.55
"1773","2014-01-16",2.53
"1774","2014-01-17",2.53
"1775","2014-01-21",2.6
"1776","2014-01-22",2.54
"1777","2014-01-23",2.54
"1778","2014-01-24",2.55
"1779","2014-01-27",2.55
"1780","2014-01-28",2.51
"1781","2014-01-29",2.62
"1782","2014-01-30",2.62
"1783","2014-01-31",2.54
"1784","2014-02-03",2.54
"1785","2014-02-04",2.54
"1786","2014-02-05",2.52
"1787","2014-02-06",2.52
"1788","2014-02-07",2.51
"1789","2014-02-10",2.52
"1790","2014-02-11",2.55
"1791","2014-02-12",2.6
"1792","2014-02-13",2.6
"1793","2014-02-14",2.55
"1794","2014-02-18",2.55
"1795","2014-02-19",2.64
"1796","2014-02-20",2.53
"1797","2014-02-21",2.53
"1798","2014-02-24",2.55
"1799","2014-02-25",2.65
"1800","2014-02-26",2.65
"1801","2014-02-27",2.7
"1802","2014-02-28",2.7
"1803","2014-03-03",2.7
"1804","2014-03-04",2.65
"1805","2014-03-05",2.65
"1806","2014-03-06",2.81
"1807","2014-03-07",2.76
"1808","2014-03-10",2.97
"1809","2014-03-11",2.9
"1810","2014-03-12",2.95
"1811","2014-03-13",2.95
"1812","2014-03-14",2.9
"1813","2014-03-17",2.76
"1814","2014-03-18",2.8
"1815","2014-03-19",2.8
"1816","2014-03-20",2.8
"1817","2014-03-21",2.8
"1818","2014-03-24",2.75
"1819","2014-03-25",2.75
"1820","2014-03-26",3.02
"1821","2014-03-27",2.95
"1822","2014-03-28",2.95
"1823","2014-03-31",2.95
"1824","2014-04-01",2.95
"1825","2014-04-02",2.72
"1826","2014-04-03",2.72
"1827","2014-04-04",2.77
"1828","2014-04-07",2.76
"1829","2014-04-08",2.76
"1830","2014-04-09",2.76
"1831","2014-04-10",2.8
"1832","2014-04-11",2.8
"1833","2014-04-14",2.95
"1834","2014-04-15",2.95
"1835","2014-04-16",3.03
"1836","2014-04-17",2.97
"1837","2014-04-21",2.87
"1838","2014-04-22",2.89
"1839","2014-04-23",2.9
"1840","2014-04-24",2.9
"1841","2014-04-25",2.86
"1842","2014-04-28",2.77
"1843","2014-04-29",2.79
"1844","2014-04-30",2.85
"1845","2014-05-01",2.85
"1846","2014-05-02",2.75
"1847","2014-05-05",2.75
"1848","2014-05-06",2.75
"1849","2014-05-07",2.75
"1850","2014-05-08",2.79
"1851","2014-05-09",2.74
"1852","2014-05-12",2.9
"1853","2014-05-13",2.9
"1854","2014-05-14",2.65
"1855","2014-05-15",2.65
"1856","2014-05-16",2.65
"1857","2014-05-19",2.65
"1858","2014-05-20",2.7
"1859","2014-05-21",2.78
"1860","2014-05-22",2.92
"1861","2014-05-23",2.9
"1862","2014-05-27",2.85
"1863","2014-05-28",2.85
"1864","2014-05-29",2.85
"1865","2014-05-30",2.85
"1866","2014-06-02",2.85
"1867","2014-06-03",2.7
"1868","2014-06-04",2.7
"1869","2014-06-05",2.7
"1870","2014-06-06",2.7
"1871","2014-06-09",2.7
"1872","2014-06-10",2.73
"1873","2014-06-11",2.72
"1874","2014-06-12",2.72
"1875","2014-06-13",2.75
"1876","2014-06-16",2.77
"1877","2014-06-17",2.8
"1878","2014-06-18",2.77
"1879","2014-06-19",2.75
"1880","2014-06-20",2.75
"1881","2014-06-23",2.75
"1882","2014-06-24",2.75
"1883","2014-06-25",2.74
"1884","2014-06-26",2.75
"1885","2014-06-27",2.95
"1886","2014-06-30",2.8
"1887","2014-07-01",2.8
"1888","2014-07-02",2.83
"1889","2014-07-03",2.83
"1890","2014-07-07",2.82
"1891","2014-07-08",2.81
"1892","2014-07-09",2.88
"1893","2014-07-10",2.8
"1894","2014-07-11",2.85
"1895","2014-07-14",2.9
"1896","2014-07-15",2.8
"1897","2014-07-16",2.87
"1898","2014-07-17",2.87
"1899","2014-07-18",2.72
"1900","2014-07-21",2.8
"1901","2014-07-22",2.78
"1902","2014-07-23",2.65
"1903","2014-07-24",2.71
"1904","2014-07-25",2.7
"1905","2014-07-28",2.68
"1906","2014-07-29",2.76
"1907","2014-07-30",2.84
"1908","2014-07-31",2.7
"1909","2014-08-01",2.75
"1910","2014-08-04",2.77
"1911","2014-08-05",2.78
"1912","2014-08-06",2.74
"1913","2014-08-07",2.74
"1914","2014-08-08",2.71
"1915","2014-08-11",3.06
"1916","2014-08-12",2.95
"1917","2014-08-13",2.89
"1918","2014-08-14",2.87
"1919","2014-08-15",2.78
"1920","2014-08-18",2.78
"1921","2014-08-19",2.78
"1922","2014-08-20",2.76
"1923","2014-08-21",2.74
"1924","2014-08-22",2.75
"1925","2014-08-25",2.72
"1926","2014-08-26",2.79
"1927","2014-08-27",3.04
"1928","2014-08-28",2.94
"1929","2014-08-29",2.88
"1930","2014-09-02",2.88
"1931","2014-09-03",2.82
"1932","2014-09-04",2.84
"1933","2014-09-05",2.81
"1934","2014-09-08",2.76
"1935","2014-09-09",2.76
"1936","2014-09-10",2.76
"1937","2014-09-11",2.7
"1938","2014-09-12",2.77
"1939","2014-09-15",2.77
"1940","2014-09-16",2.71
"1941","2014-09-17",2.77
"1942","2014-09-18",2.77
"1943","2014-09-19",2.72
