"","date","ORMP"
"1010","2011-05-02",3.84
"1011","2011-05-03",3.84
"1012","2011-05-04",3.6
"1013","2011-05-05",3.6
"1014","2011-05-06",3.72
"1015","2011-05-09",3.84
"1016","2011-05-10",3.84
"1017","2011-05-11",3.6
"1018","2011-05-12",3.6
"1019","2011-05-13",3.96
"1020","2011-05-16",3.96
"1021","2011-05-17",3.72
"1022","2011-05-18",3.96
"1023","2011-05-19",3.96
"1024","2011-05-20",3.6
"1025","2011-05-23",3.48
"1026","2011-05-24",3.84
"1027","2011-05-25",4.2
"1028","2011-05-26",4.08
"1029","2011-05-27",3.84
"1030","2011-05-31",3.96
"1031","2011-06-01",4.08
"1032","2011-06-02",4.08
"1033","2011-06-03",4.08
"1034","2011-06-06",4.08
"1035","2011-06-07",3.6
"1036","2011-06-08",4.08
"1037","2011-06-09",3.6
"1038","2011-06-10",3.6
"1039","2011-06-13",3.96
"1040","2011-06-14",3.96
"1041","2011-06-15",4.08
"1042","2011-06-16",3.6
"1043","2011-06-17",3.6
"1044","2011-06-20",3.84
"1045","2011-06-21",3.6
"1046","2011-06-22",3.72
"1047","2011-06-23",3.72
"1048","2011-06-24",3.72
"1049","2011-06-27",3.72
"1050","2011-06-28",3.84
"1051","2011-06-29",3.72
"1052","2011-06-30",3.48
"1053","2011-07-01",3.48
"1054","2011-07-05",3.84
"1055","2011-07-06",3.84
"1056","2011-07-07",3.72
"1057","2011-07-08",3.48
"1058","2011-07-11",3.84
"1059","2011-07-12",3.84
"1060","2011-07-13",3.48
"1061","2011-07-14",3.84
"1062","2011-07-15",3.84
"1063","2011-07-18",3.96
"1064","2011-07-19",3.6
"1065","2011-07-20",3.72
"1066","2011-07-21",3.72
"1067","2011-07-22",3.6
"1068","2011-07-25",3.6
"1069","2011-07-26",3.72
"1070","2011-07-27",3.72
"1071","2011-07-28",3.6
"1072","2011-07-29",3.48
"1073","2011-08-01",3.6
"1074","2011-08-02",3.12
"1075","2011-08-03",3.24
"1076","2011-08-04",3
"1077","2011-08-05",3
"1078","2011-08-08",3.12
"1079","2011-08-09",3
"1080","2011-08-10",3
"1081","2011-08-11",3.72
"1082","2011-08-12",3.6
"1083","2011-08-15",3.48
"1084","2011-08-16",3.48
"1085","2011-08-17",3.48
"1086","2011-08-18",3.36
"1087","2011-08-19",3.24
"1088","2011-08-22",3.24
"1089","2011-08-23",3.24
"1090","2011-08-24",3.24
"1091","2011-08-25",3.24
"1092","2011-08-26",3.12
"1093","2011-08-29",3.24
"1094","2011-08-30",3.12
"1095","2011-08-31",3.48
"1096","2011-09-01",3.48
"1097","2011-09-02",3.48
"1098","2011-09-06",3.36
"1099","2011-09-07",3.36
"1100","2011-09-08",3.24
"1101","2011-09-09",3.36
"1102","2011-09-12",3.36
"1103","2011-09-13",3.36
"1104","2011-09-14",3.24
"1105","2011-09-15",3.24
"1106","2011-09-16",3.6
"1107","2011-09-19",3.24
"1108","2011-09-20",3.36
"1109","2011-09-21",3.36
"1110","2011-09-22",3.6
"1111","2011-09-23",3.36
"1112","2011-09-26",3.48
"1113","2011-09-27",3.72
"1114","2011-09-28",3.84
"1115","2011-09-29",3.72
"1116","2011-09-30",4.2
"1117","2011-10-03",4.2
"1118","2011-10-04",4.44
"1119","2011-10-05",5.04
"1120","2011-10-06",4.8
"1121","2011-10-07",4.92
"1122","2011-10-10",4.68
"1123","2011-10-11",4.8
"1124","2011-10-12",4.44
"1125","2011-10-13",4.8
"1126","2011-10-14",4.92
"1127","2011-10-17",4.68
"1128","2011-10-18",4.68
"1129","2011-10-19",4.32
"1130","2011-10-20",4.8
"1131","2011-10-21",4.8
"1132","2011-10-24",4.56
"1133","2011-10-25",4.2
"1134","2011-10-26",4.2
"1135","2011-10-27",4.32
"1136","2011-10-28",4.2
"1137","2011-10-31",3.96
"1138","2011-11-01",3.84
"1139","2011-11-02",4.32
"1140","2011-11-03",4.56
"1141","2011-11-04",4.44
"1142","2011-11-07",4.68
"1143","2011-11-08",4.56
"1144","2011-11-09",4.32
"1145","2011-11-10",4.44
"1146","2011-11-11",4.32
"1147","2011-11-14",3.96
"1148","2011-11-15",4.2
"1149","2011-11-16",4.08
"1150","2011-11-17",4.08
"1151","2011-11-18",4.08
"1152","2011-11-21",3.96
"1153","2011-11-22",3.6
"1154","2011-11-23",3.36
"1155","2011-11-25",4.08
"1156","2011-11-28",3.48
"1157","2011-11-29",3.6
"1158","2011-11-30",3.6
"1159","2011-12-01",3.48
"1160","2011-12-02",3.48
"1161","2011-12-05",3.84
"1162","2011-12-06",3.48
"1163","2011-12-07",3.72
"1164","2011-12-08",3.72
"1165","2011-12-09",3.72
"1166","2011-12-12",3.6
"1167","2011-12-13",3.48
"1168","2011-12-14",3.24
"1169","2011-12-15",3.48
"1170","2011-12-16",3.48
"1171","2011-12-19",3.24
"1172","2011-12-20",3.48
"1173","2011-12-21",3.24
"1174","2011-12-22",3.36
"1175","2011-12-23",3.6
"1176","2011-12-27",3.24
"1177","2011-12-28",3.24
"1178","2011-12-29",3.24
"1179","2011-12-30",3.36
"1180","2012-01-03",3.24
"1181","2012-01-04",3.24
"1182","2012-01-05",3.36
"1183","2012-01-06",3.36
"1184","2012-01-09",3.6
"1185","2012-01-10",3.72
"1186","2012-01-11",3.72
"1187","2012-01-12",3.6
"1188","2012-01-13",3.6
"1189","2012-01-17",3.6
"1190","2012-01-18",3.48
"1191","2012-01-19",3.48
"1192","2012-01-20",3.6
"1193","2012-01-23",3.6
"1194","2012-01-24",3.84
"1195","2012-01-25",3.72
"1196","2012-01-26",4.32
"1197","2012-01-27",4.44
"1198","2012-01-30",4.44
"1199","2012-01-31",3.6
"1200","2012-02-01",3.84
"1201","2012-02-02",3.84
"1202","2012-02-03",4.32
"1203","2012-02-06",4.08
"1204","2012-02-07",3.6
"1205","2012-02-08",3.84
"1206","2012-02-09",3.6
"1207","2012-02-10",3.84
"1208","2012-02-13",3.84
"1209","2012-02-14",3.84
"1210","2012-02-15",3.72
"1211","2012-02-16",3.6
"1212","2012-02-17",4.08
"1213","2012-02-21",3.84
"1214","2012-02-22",3.84
"1215","2012-02-23",3.96
"1216","2012-02-24",4.08
"1217","2012-02-27",3.36
"1218","2012-02-28",3.6
"1219","2012-02-29",3.36
"1220","2012-03-01",3.72
"1221","2012-03-02",3.36
"1222","2012-03-05",3.84
"1223","2012-03-06",3.84
"1224","2012-03-07",3.48
"1225","2012-03-08",3.48
"1226","2012-03-09",3.48
"1227","2012-03-12",3.6
"1228","2012-03-13",3.48
"1229","2012-03-14",3.48
"1230","2012-03-15",3.6
"1231","2012-03-16",3.48
"1232","2012-03-19",3.36
"1233","2012-03-20",3.36
"1234","2012-03-21",3.24
"1235","2012-03-22",3.24
"1236","2012-03-23",3.24
"1237","2012-03-26",3.48
"1238","2012-03-27",3.84
"1239","2012-03-28",3.48
"1240","2012-03-29",3.48
"1241","2012-03-30",3.24
"1242","2012-04-02",3.96
"1243","2012-04-03",4.08
"1244","2012-04-04",3.84
"1245","2012-04-05",3.48
"1246","2012-04-09",3.48
"1247","2012-04-10",3.6
"1248","2012-04-11",3.6
"1249","2012-04-12",3.6
"1250","2012-04-13",3.72
"1251","2012-04-16",3.72
"1252","2012-04-17",3.72
"1253","2012-04-18",3.72
"1254","2012-04-19",3.36
"1255","2012-04-20",3.36
"1256","2012-04-23",3.72
"1257","2012-04-24",3.72
"1258","2012-04-25",3.84
"1259","2012-04-26",3.84
"1260","2012-04-27",3.84
"1261","2012-04-30",3.84
"1262","2012-05-01",3.6
"1263","2012-05-02",3.84
"1264","2012-05-03",3.84
"1265","2012-05-04",3.84
"1266","2012-05-07",3.36
"1267","2012-05-08",3.72
"1268","2012-05-09",3.84
"1269","2012-05-10",3.84
"1270","2012-05-11",3.84
"1271","2012-05-14",3.96
"1272","2012-05-15",3.84
"1273","2012-05-16",3.84
"1274","2012-05-17",3.6
"1275","2012-05-18",3.84
"1276","2012-05-21",3.84
"1277","2012-05-22",3.84
"1278","2012-05-23",3.96
"1279","2012-05-24",3.96
"1280","2012-05-25",3.84
"1281","2012-05-29",3.96
"1282","2012-05-30",3.84
"1283","2012-05-31",4.08
"1284","2012-06-01",4.08
"1285","2012-06-04",3.48
"1286","2012-06-05",4.08
"1287","2012-06-06",3.48
"1288","2012-06-07",3.48
"1289","2012-06-08",3.48
"1290","2012-06-11",3.72
"1291","2012-06-12",4.2
"1292","2012-06-13",3.72
"1293","2012-06-14",3.72
"1294","2012-06-15",4.2
"1295","2012-06-18",4.2
"1296","2012-06-19",4.2
"1297","2012-06-20",3.84
"1298","2012-06-21",4.32
"1299","2012-06-22",4.32
"1300","2012-06-25",3.96
"1301","2012-06-26",3.6
"1302","2012-06-27",3.96
"1303","2012-06-28",3.6
"1304","2012-06-29",3.6
"1305","2012-07-02",3.6
"1306","2012-07-03",3.6
"1307","2012-07-05",3.84
"1308","2012-07-06",3.84
"1309","2012-07-09",3.84
"1310","2012-07-10",3.84
"1311","2012-07-11",3.84
"1312","2012-07-12",3.84
"1313","2012-07-13",3.84
"1314","2012-07-16",3.6
"1315","2012-07-17",3.48
"1316","2012-07-18",3.48
"1317","2012-07-19",3.72
"1318","2012-07-20",3.6
"1319","2012-07-23",3.84
"1320","2012-07-24",3.6
"1321","2012-07-25",3.6
"1322","2012-07-26",3.84
"1323","2012-07-27",3.72
"1324","2012-07-30",3.84
"1325","2012-07-31",4.08
"1326","2012-08-01",3.96
"1327","2012-08-02",3.96
"1328","2012-08-03",4.08
"1329","2012-08-06",3.84
"1330","2012-08-07",4.08
"1331","2012-08-08",4.08
"1332","2012-08-09",4.08
"1333","2012-08-10",3.84
"1334","2012-08-13",4.08
"1335","2012-08-14",3.6
"1336","2012-08-15",3.84
"1337","2012-08-16",4.08
"1338","2012-08-17",3.72
"1339","2012-08-20",3.84
"1340","2012-08-21",4.08
"1341","2012-08-22",3.6
"1342","2012-08-23",3.72
"1343","2012-08-24",3.84
"1344","2012-08-27",3.84
"1345","2012-08-28",3.48
"1346","2012-08-29",3.84
"1347","2012-08-30",3.24
"1348","2012-08-31",3.84
"1349","2012-09-04",3.84
"1350","2012-09-05",3.84
"1351","2012-09-06",3.96
"1352","2012-09-07",3.36
"1353","2012-09-10",3.72
"1354","2012-09-11",3.48
"1355","2012-09-12",3.84
"1356","2012-09-13",3.84
"1357","2012-09-14",3.48
"1358","2012-09-17",3.84
"1359","2012-09-18",3.84
"1360","2012-09-19",3.96
"1361","2012-09-20",3.96
"1362","2012-09-21",3.6
"1363","2012-09-24",3.6
"1364","2012-09-25",3.6
"1365","2012-09-26",3.6
"1366","2012-09-27",3.72
"1367","2012-09-28",3.84
"1368","2012-10-01",3.84
"1369","2012-10-02",3.6
"1370","2012-10-03",3.6
"1371","2012-10-04",3.6
"1372","2012-10-05",3.48
"1373","2012-10-08",3.72
"1374","2012-10-09",3.72
"1375","2012-10-10",4.08
"1376","2012-10-11",4.08
"1377","2012-10-12",4.08
"1378","2012-10-15",3.48
"1379","2012-10-16",3.48
"1380","2012-10-17",3.6
"1381","2012-10-18",3.72
"1382","2012-10-19",3.84
"1383","2012-10-22",3.84
"1384","2012-10-23",3.96
"1385","2012-10-24",3.84
"1386","2012-10-25",3.96
"1387","2012-10-26",3.72
"1388","2012-10-31",3.72
"1389","2012-11-01",3.96
"1390","2012-11-02",3.96
"1391","2012-11-05",3.96
"1392","2012-11-06",3.96
"1393","2012-11-07",3.6
"1394","2012-11-08",3.72
"1395","2012-11-09",3.6
"1396","2012-11-12",3.6
"1397","2012-11-13",3.96
"1398","2012-11-14",3.96
"1399","2012-11-15",3.96
"1400","2012-11-16",3.6
"1401","2012-11-19",3.48
"1402","2012-11-20",3.12
"1403","2012-11-21",3.36
"1404","2012-11-23",3.6
"1405","2012-11-26",3.72
"1406","2012-11-27",3.96
"1407","2012-11-28",3.48
"1408","2012-11-29",3.6
"1409","2012-11-30",3.72
"1410","2012-12-03",3.84
"1411","2012-12-04",3.84
"1412","2012-12-05",3.84
"1413","2012-12-06",3.6
"1414","2012-12-07",3.84
"1415","2012-12-10",3.6
"1416","2012-12-11",4.08
"1417","2012-12-12",3.96
"1418","2012-12-13",4.2
"1419","2012-12-14",4.08
"1420","2012-12-17",4.08
"1421","2012-12-18",4.2
"1422","2012-12-19",4.2
"1423","2012-12-20",4.2
"1424","2012-12-21",3.96
"1425","2012-12-24",3.96
"1426","2012-12-26",4.08
"1427","2012-12-27",3.96
"1428","2012-12-28",3.96
"1429","2012-12-31",3.96
"1430","2013-01-02",4.08
"1431","2013-01-03",3.84
"1432","2013-01-04",3.96
"1433","2013-01-07",4.68
"1434","2013-01-08",4.56
"1435","2013-01-09",4.56
"1436","2013-01-10",4.8
"1437","2013-01-11",5.4
"1438","2013-01-14",8.76
"1439","2013-01-15",7.68
"1440","2013-01-16",7.44
"1441","2013-01-17",8.04
"1442","2013-01-18",7.2
"1443","2013-01-22",7.2
"1444","2013-01-23",7.5
"1445","2013-01-24",7.49
"1446","2013-01-25",6.51
"1447","2013-01-28",7.5
"1448","2013-01-29",7.6
"1449","2013-01-30",7.09
"1450","2013-01-31",7.39
"1451","2013-02-01",7.25
"1452","2013-02-04",6.53
"1453","2013-02-05",6.24
"1454","2013-02-06",7
"1455","2013-02-07",7.3
"1456","2013-02-08",7.3
"1457","2013-02-11",9.25
"1458","2013-02-12",9.3
"1459","2013-02-13",9.24
"1460","2013-02-14",8.9
"1461","2013-02-15",8.87
"1462","2013-02-19",9.6
"1463","2013-02-20",8.4
"1464","2013-02-21",9
"1465","2013-02-22",8.75
"1466","2013-02-25",8.75
"1467","2013-02-26",8.61
"1468","2013-02-27",8.8
"1469","2013-02-28",9
"1470","2013-03-01",9.02
"1471","2013-03-04",9.02
"1472","2013-03-05",9.36
"1473","2013-03-06",9.2
"1474","2013-03-07",9.2
"1475","2013-03-08",8.5
"1476","2013-03-11",8.99
"1477","2013-03-12",8.61
"1478","2013-03-13",8.68
"1479","2013-03-14",8.5
"1480","2013-03-15",8.52
"1481","2013-03-18",8.77
"1482","2013-03-19",8.6
"1483","2013-03-20",8.51
"1484","2013-03-21",8.53
"1485","2013-03-22",8.71
"1486","2013-03-25",8.5
"1487","2013-03-26",8.5
"1488","2013-03-27",8.7
"1489","2013-03-28",8.6
"1490","2013-04-01",8.69
"1491","2013-04-02",8.56
"1492","2013-04-03",8.65
"1493","2013-04-04",8.31
"1494","2013-04-05",8.59
"1495","2013-04-08",8.36
"1496","2013-04-09",8.36
"1497","2013-04-10",8.16
"1498","2013-04-11",8.15
"1499","2013-04-12",7.88
"1500","2013-04-15",6.96
"1501","2013-04-16",6.91
"1502","2013-04-17",6.6
"1503","2013-04-18",6.11
"1504","2013-04-19",6.3
"1505","2013-04-22",6.86
"1506","2013-04-23",7.79
"1507","2013-04-24",8.18
"1508","2013-04-25",8.02
"1509","2013-04-26",7.98
"1510","2013-04-29",8.84
"1511","2013-04-30",9.35
"1512","2013-05-01",9.85
"1513","2013-05-02",9.78
"1514","2013-05-03",9.85
"1515","2013-05-06",9.5
"1516","2013-05-07",8.65
"1517","2013-05-08",8.64
"1518","2013-05-09",8.77
"1519","2013-05-10",8.5
"1520","2013-05-13",8.85
"1521","2013-05-14",8.4
"1522","2013-05-15",8.12
"1523","2013-05-16",8.49
"1524","2013-05-17",8.6
"1525","2013-05-20",9.89
"1526","2013-05-21",10.2
"1527","2013-05-22",9.51
"1528","2013-05-23",9.2
"1529","2013-05-24",9.33
"1530","2013-05-28",9.55
"1531","2013-05-29",9.39
"1532","2013-05-30",9.17
"1533","2013-05-31",9.18
"1534","2013-06-03",8.85
"1535","2013-06-04",8.3
"1536","2013-06-05",8.47
"1537","2013-06-06",8.42
"1538","2013-06-07",8.49
"1539","2013-06-10",8.17
"1540","2013-06-11",7.75
"1541","2013-06-12",7.97
"1542","2013-06-13",8.09
"1543","2013-06-14",8.59
"1544","2013-06-17",6.95
"1545","2013-06-18",6.4
"1546","2013-06-19",6
"1547","2013-06-20",5.42
"1548","2013-06-21",6.81
"1549","2013-06-24",6.75
"1550","2013-06-25",7
"1551","2013-06-26",7.65
"1552","2013-06-27",8.15
"1553","2013-06-28",8.17
"1554","2013-07-01",8.45
"1555","2013-07-02",7.51
"1556","2013-07-03",8.05
"1557","2013-07-05",9.35
"1558","2013-07-08",8.39
"1559","2013-07-09",7.22
"1560","2013-07-10",7.37
"1561","2013-07-11",6.98
"1562","2013-07-12",6.81
"1563","2013-07-15",6.85
"1564","2013-07-16",6.83
"1565","2013-07-17",6.93
"1566","2013-07-18",7
"1567","2013-07-19",7.05
"1568","2013-07-22",7.15
"1569","2013-07-23",7.06
"1570","2013-07-24",6.95
"1571","2013-07-25",6.82
"1572","2013-07-26",6.95
"1573","2013-07-29",6.95
"1574","2013-07-30",7.4
"1575","2013-07-31",7.23
"1576","2013-08-01",7.11
"1577","2013-08-02",7.01
"1578","2013-08-05",6.93
"1579","2013-08-06",7.19
"1580","2013-08-07",7.16
"1581","2013-08-08",7.11
"1582","2013-08-09",7.19
"1583","2013-08-12",7.22
"1584","2013-08-13",7.39
"1585","2013-08-14",7.43
"1586","2013-08-15",7.25
"1587","2013-08-16",7.26
"1588","2013-08-19",7.26
"1589","2013-08-20",7.3
"1590","2013-08-21",7.41
"1591","2013-08-22",7.25
"1592","2013-08-23",7.19
"1593","2013-08-26",7.3
"1594","2013-08-27",7.26
"1595","2013-08-28",7.17
"1596","2013-08-29",7.35
"1597","2013-08-30",7.29
"1598","2013-09-03",7.19
"1599","2013-09-04",7.1
"1600","2013-09-05",7.02
"1601","2013-09-06",7.03
"1602","2013-09-09",7.09
"1603","2013-09-10",6.98
"1604","2013-09-11",6.98
"1605","2013-09-12",6.96
"1606","2013-09-13",6.83
"1607","2013-09-16",6.83
"1608","2013-09-17",6.9
"1609","2013-09-18",6.8
"1610","2013-09-19",6.51
"1611","2013-09-20",6.53
"1612","2013-09-23",6.49
"1613","2013-09-24",6.25
"1614","2013-09-25",6.26
"1615","2013-09-26",6.24
"1616","2013-09-27",6.5
"1617","2013-09-30",6.21
"1618","2013-10-01",6.22
"1619","2013-10-02",6.46
"1620","2013-10-03",6.26
"1621","2013-10-04",6.25
"1622","2013-10-07",6.23
"1623","2013-10-08",6.22
"1624","2013-10-09",6.64
"1625","2013-10-10",6.33
"1626","2013-10-11",6.49
"1627","2013-10-14",6.4
"1628","2013-10-15",6.4
"1629","2013-10-16",6.52
"1630","2013-10-17",6.37
"1631","2013-10-18",6.36
"1632","2013-10-21",6.39
"1633","2013-10-22",6.39
"1634","2013-10-23",6.53
"1635","2013-10-24",6.55
"1636","2013-10-25",6.48
"1637","2013-10-28",6.52
"1638","2013-10-29",6.52
"1639","2013-10-30",6.6
"1640","2013-10-31",6.5
"1641","2013-11-01",6.44
"1642","2013-11-04",6.6
"1643","2013-11-05",6.66
"1644","2013-11-06",7.04
"1645","2013-11-07",6.98
"1646","2013-11-08",7.01
"1647","2013-11-11",6.91
"1648","2013-11-12",7.2
"1649","2013-11-13",7.08
"1650","2013-11-14",7.14
"1651","2013-11-15",6.9
"1652","2013-11-18",7.05
"1653","2013-11-19",7.25
"1654","2013-11-20",7.51
"1655","2013-11-21",7.7
"1656","2013-11-22",7.98
"1657","2013-11-25",8.31
"1658","2013-11-26",8.5
"1659","2013-11-27",8.48
"1660","2013-11-29",8.3
"1661","2013-12-02",7.82
"1662","2013-12-03",8.03
"1663","2013-12-04",8.09
"1664","2013-12-05",7.9
"1665","2013-12-06",7.81
"1666","2013-12-09",7.88
"1667","2013-12-10",7.93
"1668","2013-12-11",7.06
"1669","2013-12-12",7.62
"1670","2013-12-13",7.57
"1671","2013-12-16",7.1
"1672","2013-12-17",6.95
"1673","2013-12-18",6.86
"1674","2013-12-19",7.15
"1675","2013-12-20",10.65
"1676","2013-12-23",11.71
"1677","2013-12-24",15
"1678","2013-12-26",11.81
"1679","2013-12-27",12.99
"1680","2013-12-30",15.06
"1681","2013-12-31",15.43
"1682","2014-01-02",18.200001
"1683","2014-01-03",18.01
"1684","2014-01-06",18.15
"1685","2014-01-07",18.76
"1686","2014-01-08",24.639999
"1687","2014-01-09",24.389999
"1688","2014-01-10",28.91
"1689","2014-01-13",26.75
"1690","2014-01-14",26.41
"1691","2014-01-15",22.950001
"1692","2014-01-16",23.65
"1693","2014-01-17",23.08
"1694","2014-01-21",22.610001
"1695","2014-01-22",21.82
"1696","2014-01-23",20.549999
"1697","2014-01-24",20
"1698","2014-01-27",24.379999
"1699","2014-01-28",25.25
"1700","2014-01-29",25.969999
"1701","2014-01-30",24.940001
"1702","2014-01-31",22.09
"1703","2014-02-03",16.77
"1704","2014-02-04",15.18
"1705","2014-02-05",16.209999
"1706","2014-02-06",13.97
"1707","2014-02-07",14.25
"1708","2014-02-10",15.97
"1709","2014-02-11",14.88
"1710","2014-02-12",15.15
"1711","2014-02-13",15.76
"1712","2014-02-14",15.05
"1713","2014-02-18",14.89
"1714","2014-02-19",14.72
"1715","2014-02-20",14.35
"1716","2014-02-21",15.05
"1717","2014-02-24",15.05
"1718","2014-02-25",14.64
"1719","2014-02-26",15.57
"1720","2014-02-27",15.09
"1721","2014-02-28",14.86
"1722","2014-03-03",14.72
"1723","2014-03-04",15.49
"1724","2014-03-05",15.45
"1725","2014-03-06",15.2
"1726","2014-03-07",15.15
"1727","2014-03-10",14.8
"1728","2014-03-11",14.49
"1729","2014-03-12",12.24
"1730","2014-03-13",11.48
"1731","2014-03-14",11.34
"1732","2014-03-17",10.93
"1733","2014-03-18",11.23
"1734","2014-03-19",10.99
"1735","2014-03-20",10.95
"1736","2014-03-21",10.41
"1737","2014-03-24",10.35
"1738","2014-03-25",11.06
"1739","2014-03-26",10.65
"1740","2014-03-27",11.17
"1741","2014-03-28",10.56
"1742","2014-03-31",11.8
"1743","2014-04-01",11.87
"1744","2014-04-02",12.08
"1745","2014-04-03",12.11
"1746","2014-04-04",11.72
"1747","2014-04-07",11.59
"1748","2014-04-08",12.25
"1749","2014-04-09",12.45
"1750","2014-04-10",13.01
"1751","2014-04-11",13.84
"1752","2014-04-14",13.81
"1753","2014-04-15",12.28
"1754","2014-04-16",12.54
"1755","2014-04-17",12.17
"1756","2014-04-21",12.85
"1757","2014-04-22",13.54
"1758","2014-04-23",13.69
"1759","2014-04-24",12.51
"1760","2014-04-25",11.43
"1761","2014-04-28",10.72
"1762","2014-04-29",10.45
"1763","2014-04-30",9.66
"1764","2014-05-01",9.62
"1765","2014-05-02",9.47
"1766","2014-05-05",9.61
"1767","2014-05-06",9.26
"1768","2014-05-07",9.29
"1769","2014-05-08",9.03
"1770","2014-05-09",9.25
"1771","2014-05-12",9.53
"1772","2014-05-13",9.26
"1773","2014-05-14",9.5
"1774","2014-05-15",9.52
"1775","2014-05-16",9.47
"1776","2014-05-19",9.5
"1777","2014-05-20",9.49
"1778","2014-05-21",9.46
"1779","2014-05-22",9.38
"1780","2014-05-23",7.71
"1781","2014-05-27",7.02
"1782","2014-05-28",7.7
"1783","2014-05-29",7.86
"1784","2014-05-30",8.33
"1785","2014-06-02",7.8
"1786","2014-06-03",7.55
"1787","2014-06-04",8.12
"1788","2014-06-05",7.93
"1789","2014-06-06",8.18
"1790","2014-06-09",8.26
"1791","2014-06-10",9.09
"1792","2014-06-11",10.78
"1793","2014-06-12",11.05
"1794","2014-06-13",9.64
"1795","2014-06-16",10.64
"1796","2014-06-17",10.03
"1797","2014-06-18",10.2
"1798","2014-06-19",9.92
"1799","2014-06-20",9.89
"1800","2014-06-23",9.99
"1801","2014-06-24",9.89
"1802","2014-06-25",9.65
"1803","2014-06-26",9.41
"1804","2014-06-27",9.92
"1805","2014-06-30",9.62
"1806","2014-07-01",9.97
"1807","2014-07-02",10.25
"1808","2014-07-03",10.06
"1809","2014-07-07",10.14
"1810","2014-07-08",9.48
"1811","2014-07-09",9.44
"1812","2014-07-10",9.57
"1813","2014-07-11",9.31
"1814","2014-07-14",8.95
"1815","2014-07-15",8.68
"1816","2014-07-16",8.61
"1817","2014-07-17",8.41
"1818","2014-07-18",8.71
"1819","2014-07-21",8.38
"1820","2014-07-22",8.15
"1821","2014-07-23",8.59
"1822","2014-07-24",8.48
"1823","2014-07-25",8.79
"1824","2014-07-28",8.68
"1825","2014-07-29",8.66
"1826","2014-07-30",8.61
"1827","2014-07-31",8.33
"1828","2014-08-01",8.04
"1829","2014-08-04",8.44
"1830","2014-08-05",8.61
"1831","2014-08-06",8.6
"1832","2014-08-07",8.46
"1833","2014-08-08",8.49
"1834","2014-08-11",8.57
"1835","2014-08-12",8.37
"1836","2014-08-13",8.97
"1837","2014-08-14",9.49
"1838","2014-08-15",9.31
"1839","2014-08-18",9.46
"1840","2014-08-19",9.75
"1841","2014-08-20",9.8
"1842","2014-08-21",9.64
"1843","2014-08-22",9.44
"1844","2014-08-25",9.65
"1845","2014-08-26",9.75
"1846","2014-08-27",9.77
"1847","2014-08-28",9.62
"1848","2014-08-29",10.14
"1849","2014-09-02",9.89
"1850","2014-09-03",9.7
"1851","2014-09-04",9.1
"1852","2014-09-05",8.93
"1853","2014-09-08",8.93
"1854","2014-09-09",8.48
"1855","2014-09-10",8.3
"1856","2014-09-11",8.43
"1857","2014-09-12",8.63
"1858","2014-09-15",8.89
"1859","2014-09-16",8.91
"1860","2014-09-17",8.88
"1861","2014-09-18",8.45
"1862","2014-09-19",8.3
"1863","2014-09-22",8.12
"1864","2014-09-23",7.98
"1865","2014-09-24",7.94
"1866","2014-09-25",7.27
"1867","2014-09-26",7.53
"1868","2014-09-29",7.56
"1869","2014-09-30",8.13
"1870","2014-10-01",7.57
"1871","2014-10-02",7.61
"1872","2014-10-03",7.71
"1873","2014-10-06",7.6
"1874","2014-10-07",7.32
"1875","2014-10-08",7.46
"1876","2014-10-09",7.44
"1877","2014-10-10",7.28
"1878","2014-10-13",6.81
"1879","2014-10-14",6.85
"1880","2014-10-15",6.58
"1881","2014-10-16",7.04
"1882","2014-10-17",7.36
"1883","2014-10-20",7.66
"1884","2014-10-21",7.95
"1885","2014-10-22",7.62
"1886","2014-10-23",7.83
"1887","2014-10-24",8
"1888","2014-10-27",7.84
"1889","2014-10-28",7.85
"1890","2014-10-29",7.82
"1891","2014-10-30",7.4
"1892","2014-10-31",7.18
"1893","2014-11-03",7.37
"1894","2014-11-04",7.27
"1895","2014-11-05",7.25
"1896","2014-11-06",6.99
"1897","2014-11-07",7.1
"1898","2014-11-10",7.23
"1899","2014-11-11",7.1
"1900","2014-11-12",7.14
"1901","2014-11-13",6.9
"1902","2014-11-14",6.8
"1903","2014-11-17",6.5
"1904","2014-11-18",6.71
"1905","2014-11-19",6.71
"1906","2014-11-20",6.67
"1907","2014-11-21",6.41
"1908","2014-11-24",6.41
"1909","2014-11-25",6.48
"1910","2014-11-26",6.46
"1911","2014-11-28",6
"1912","2014-12-01",5.91
"1913","2014-12-02",5.82
"1914","2014-12-03",6.4
"1915","2014-12-04",6.1
"1916","2014-12-05",5.96
"1917","2014-12-08",5.91
"1918","2014-12-09",5.95
"1919","2014-12-10",5.8
"1920","2014-12-11",5.81
"1921","2014-12-12",6
"1922","2014-12-15",5.88
"1923","2014-12-16",5.41
"1924","2014-12-17",5.32
"1925","2014-12-18",5.66
"1926","2014-12-19",5.41
"1927","2014-12-22",5.13
"1928","2014-12-23",4.71
"1929","2014-12-24",4.46
"1930","2014-12-26",4.46
"1931","2014-12-29",4.5
"1932","2014-12-30",4.45
"1933","2014-12-31",4.56
"1934","2015-01-02",5
"1935","2015-01-05",5.26
"1936","2015-01-06",5
"1937","2015-01-07",4.9
"1938","2015-01-08",4.92
"1939","2015-01-09",4.99
"1940","2015-01-12",4.95
"1941","2015-01-13",4.69
"1942","2015-01-14",4.6
"1943","2015-01-15",4.52
