"","date","BITA"
"991","2014-10-27",77.849998
"992","2014-10-28",81.419998
"993","2014-10-29",78.349998
"994","2014-10-30",78.790001
"995","2014-10-31",83.720001
"996","2014-11-03",82.150002
"997","2014-11-04",81.849998
"998","2014-11-05",76.529999
"999","2014-11-06",78.260002
"1000","2014-11-07",79.309998
"1001","2014-11-10",82.080002
"1002","2014-11-11",79.25
"1003","2014-11-12",79.32
"1004","2014-11-13",79.290001
"1005","2014-11-14",91.910004
"1006","2014-11-17",89.379997
"1007","2014-11-18",93.989998
"1008","2014-11-19",88.129997
"1009","2014-11-20",87.599998
"1010","2014-11-21",86.279999
"1011","2014-11-24",87.510002
"1012","2014-11-25",87.139999
"1013","2014-11-26",93.059998
"1014","2014-11-28",92.160004
"1015","2014-12-01",81.349998
"1016","2014-12-02",78.32
"1017","2014-12-03",79.410004
"1018","2014-12-04",78.209999
"1019","2014-12-05",74.57
"1020","2014-12-08",72.580002
"1021","2014-12-09",73.339996
"1022","2014-12-10",69.889999
"1023","2014-12-11",70.839996
"1024","2014-12-12",69.18
"1025","2014-12-15",70.220001
"1026","2014-12-16",68.830002
"1027","2014-12-17",70.940002
"1028","2014-12-18",74.050003
"1029","2014-12-19",74.029999
"1030","2014-12-22",73.489998
"1031","2014-12-23",72.209999
"1032","2014-12-24",72.57
"1033","2014-12-26",73.580002
"1034","2014-12-29",73.089996
"1035","2014-12-30",70.709999
"1036","2014-12-31",70.410004
"1037","2015-01-02",74.709999
"1038","2015-01-05",75.220001
"1039","2015-01-06",75.709999
"1040","2015-01-07",82.900002
"1041","2015-01-08",83.709999
"1042","2015-01-09",89.110001
"1043","2015-01-12",74.040001
"1044","2015-01-13",66.550003
"1045","2015-01-14",65
"1046","2015-01-15",62.040001
"1047","2015-01-16",63.529999
"1048","2015-01-20",63.009998
"1049","2015-01-21",63.450001
"1050","2015-01-22",61.400002
"1051","2015-01-23",61.049999
"1052","2015-01-26",60.130001
"1053","2015-01-27",61.470001
"1054","2015-01-28",60.529999
"1055","2015-01-29",60.52
"1056","2015-01-30",59.82
"1057","2015-02-02",55.959999
"1058","2015-02-03",58.080002
"1059","2015-02-04",58.060001
"1060","2015-02-05",57.860001
"1061","2015-02-06",56.34
"1062","2015-02-09",56.669998
"1063","2015-02-10",58.220001
"1064","2015-02-11",60.02
"1065","2015-02-12",60.099998
"1066","2015-02-13",62.950001
"1067","2015-02-17",62.360001
"1068","2015-02-18",64.419998
"1069","2015-02-19",65.290001
"1070","2015-02-20",65.010002
"1071","2015-02-23",63.93
"1072","2015-02-24",63.470001
"1073","2015-02-25",64.339996
"1074","2015-02-26",64.959999
"1075","2015-02-27",63.450001
"1076","2015-03-02",64.019997
"1077","2015-03-03",65.410004
"1078","2015-03-04",68.239998
"1079","2015-03-05",73.459999
"1080","2015-03-06",67
"1081","2015-03-09",55.360001
"1082","2015-03-10",53.5
"1083","2015-03-11",49.950001
"1084","2015-03-12",49.27
"1085","2015-03-13",47.599998
"1086","2015-03-16",47.389999
"1087","2015-03-17",50.099998
"1088","2015-03-18",51.700001
"1089","2015-03-19",50.830002
"1090","2015-03-20",53.080002
"1091","2015-03-23",53.029999
"1092","2015-03-24",52.66
"1093","2015-03-25",50.639999
"1094","2015-03-26",50.650002
"1095","2015-03-27",51.16
"1096","2015-03-30",50.18
"1097","2015-03-31",50.880001
"1098","2015-04-01",50.119999
"1099","2015-04-02",49.93
"1100","2015-04-06",50.439999
"1101","2015-04-07",51.209999
"1102","2015-04-08",54.419998
"1103","2015-04-09",55.02
"1104","2015-04-10",54.040001
"1105","2015-04-13",52.889999
"1106","2015-04-14",57.139999
"1107","2015-04-15",57.509998
"1108","2015-04-16",56.869999
"1109","2015-04-17",56.349998
"1110","2015-04-20",55.169998
"1111","2015-04-21",56.259998
"1112","2015-04-22",57.150002
"1113","2015-04-23",58.77
"1114","2015-04-24",61.630001
"1115","2015-04-27",64.809998
"1116","2015-04-28",59.91
"1117","2015-04-29",59.59
"1118","2015-04-30",59.48
"1119","2015-05-01",61.349998
"1120","2015-05-04",62.810001
"1121","2015-05-05",60.889999
"1122","2015-05-06",59.169998
"1123","2015-05-07",60.740002
"1124","2015-05-08",62.189999
"1125","2015-05-11",63.200001
"1126","2015-05-12",61.93
"1127","2015-05-13",62.299999
"1128","2015-05-14",62.16
"1129","2015-05-15",62.060001
"1130","2015-05-18",62.119999
"1131","2015-05-19",59.830002
"1132","2015-05-20",60.889999
"1133","2015-05-21",61.73
"1134","2015-05-22",65.010002
"1135","2015-05-26",64.400002
"1136","2015-05-27",64.610001
"1137","2015-05-28",62.16
"1138","2015-05-29",60.540001
"1139","2015-06-01",60.880001
"1140","2015-06-02",60.189999
"1141","2015-06-03",59.490002
"1142","2015-06-04",58.599998
"1143","2015-06-05",61
"1144","2015-06-08",59.919998
"1145","2015-06-09",60.029999
"1146","2015-06-10",62.150002
"1147","2015-06-11",60.290001
"1148","2015-06-12",62.119999
"1149","2015-06-15",61.310001
"1150","2015-06-16",60.18
"1151","2015-06-17",63.490002
"1152","2015-06-18",62.939999
"1153","2015-06-19",57.259998
"1154","2015-06-22",54.549999
"1155","2015-06-23",55.439999
"1156","2015-06-24",55.150002
"1157","2015-06-25",54.509998
"1158","2015-06-26",51.77
"1159","2015-06-29",49.490002
"1160","2015-06-30",51.049999
"1161","2015-07-01",50.610001
"1162","2015-07-02",49.59
"1163","2015-07-06",47.220001
"1164","2015-07-07",45.009998
"1165","2015-07-08",46.439999
"1166","2015-07-09",48.220001
"1167","2015-07-10",48.290001
"1168","2015-07-13",48.200001
"1169","2015-07-14",47.990002
"1170","2015-07-15",45.900002
"1171","2015-07-16",47.740002
"1172","2015-07-17",46.599998
"1173","2015-07-20",44.830002
"1174","2015-07-21",45.459999
"1175","2015-07-22",44.439999
"1176","2015-07-23",44.939999
"1177","2015-07-24",42.68
"1178","2015-07-27",40.290001
"1179","2015-07-28",39.48
"1180","2015-07-29",40.52
"1181","2015-07-30",39.779999
"1182","2015-07-31",39.119999
"1183","2015-08-03",38.380001
"1184","2015-08-04",39.029999
"1185","2015-08-05",35.799999
"1186","2015-08-06",37.369999
"1187","2015-08-07",30.639999
"1188","2015-08-10",34.009998
"1189","2015-08-11",31.379999
"1190","2015-08-12",30.389999
"1191","2015-08-13",28.99
"1192","2015-08-14",29.120001
"1193","2015-08-17",29.23
"1194","2015-08-18",28.129999
"1195","2015-08-19",26.91
"1196","2015-08-20",24.959999
"1197","2015-08-21",24.91
"1198","2015-08-24",24.52
"1199","2015-08-25",26.540001
"1200","2015-08-26",26.290001
"1201","2015-08-27",27.379999
"1202","2015-08-28",26.309999
"1203","2015-08-31",26.85
"1204","2015-09-01",26.35
"1205","2015-09-02",26.4
"1206","2015-09-03",27.120001
"1207","2015-09-04",26
"1208","2015-09-08",26.719999
"1209","2015-09-09",26.040001
"1210","2015-09-10",25.15
"1211","2015-09-11",25.26
"1212","2015-09-14",24.66
"1213","2015-09-15",24.969999
"1214","2015-09-16",26.969999
"1215","2015-09-17",26.76
"1216","2015-09-18",27.1
"1217","2015-09-21",27
"1218","2015-09-22",26.57
"1219","2015-09-23",25.709999
"1220","2015-09-24",26.639999
"1221","2015-09-25",27.26
"1222","2015-09-28",25.799999
"1223","2015-09-29",28.290001
"1224","2015-09-30",29.77
"1225","2015-10-01",29.02
"1226","2015-10-02",32.73
"1227","2015-10-05",31.65
"1228","2015-10-06",32.869999
"1229","2015-10-07",32.98
"1230","2015-10-08",32.48
"1231","2015-10-09",32.889999
"1232","2015-10-12",32.860001
"1233","2015-10-13",32.959999
"1234","2015-10-14",31.09
"1235","2015-10-15",33.189999
"1236","2015-10-16",33.740002
"1237","2015-10-19",32.599998
"1238","2015-10-20",33.389999
"1239","2015-10-21",32.52
"1240","2015-10-22",33.07
"1241","2015-10-23",36.09
"1242","2015-10-26",34.330002
"1243","2015-10-27",33.32
"1244","2015-10-28",32.790001
"1245","2015-10-29",31.700001
"1246","2015-10-30",31.9
"1247","2015-11-02",31.85
"1248","2015-11-03",34.75
"1249","2015-11-04",33.759998
"1250","2015-11-05",29.66
"1251","2015-11-06",30.34
"1252","2015-11-09",29.049999
"1253","2015-11-10",27.530001
"1254","2015-11-11",28.360001
"1255","2015-11-12",28.309999
"1256","2015-11-13",27.84
"1257","2015-11-16",28.540001
"1258","2015-11-17",27.719999
"1259","2015-11-18",28.860001
"1260","2015-11-19",29.33
"1261","2015-11-20",29.15
"1262","2015-11-23",28.469999
"1263","2015-11-24",26.68
"1264","2015-11-25",27.02
"1265","2015-11-27",27.17
"1266","2015-11-30",26.85
"1267","2015-12-01",26.030001
"1268","2015-12-02",25.860001
"1269","2015-12-03",25.629999
"1270","2015-12-04",25.620001
"1271","2015-12-07",25.02
"1272","2015-12-08",24.209999
"1273","2015-12-09",25.049999
"1274","2015-12-10",25
"1275","2015-12-11",24.030001
"1276","2015-12-14",23.49
"1277","2015-12-15",24.559999
"1278","2015-12-16",26.129999
"1279","2015-12-17",26.790001
"1280","2015-12-18",28.76
"1281","2015-12-21",28.360001
"1282","2015-12-22",28.67
"1283","2015-12-23",28.35
"1284","2015-12-24",29.110001
"1285","2015-12-28",27.76
"1286","2015-12-29",27.209999
"1287","2015-12-30",27.379999
"1288","2015-12-31",28.280001
"1289","2016-01-04",26
"1290","2016-01-05",26.360001
"1291","2016-01-06",26.1
"1292","2016-01-07",25.15
"1293","2016-01-08",24.870001
"1294","2016-01-11",23.48
"1295","2016-01-12",23.67
"1296","2016-01-13",22.940001
"1297","2016-01-14",23.02
"1298","2016-01-15",21.67
"1299","2016-01-19",21.049999
"1300","2016-01-20",21.42
"1301","2016-01-21",21.049999
"1302","2016-01-22",19.889999
"1303","2016-01-25",20.040001
"1304","2016-01-26",19.57
"1305","2016-01-27",18.700001
"1306","2016-01-28",18.280001
"1307","2016-01-29",18.65
"1308","2016-02-01",18.200001
"1309","2016-02-02",17.469999
"1310","2016-02-03",17.870001
"1311","2016-02-04",19.1
"1312","2016-02-05",18.299999
"1313","2016-02-08",17.32
"1314","2016-02-09",16.469999
"1315","2016-02-10",16.57
"1316","2016-02-11",16.41
"1317","2016-02-12",17.209999
"1318","2016-02-16",19.059999
"1319","2016-02-17",20.82
"1320","2016-02-18",19.68
"1321","2016-02-19",19.809999
"1322","2016-02-22",21.9
"1323","2016-02-23",20.639999
"1324","2016-02-24",20.57
"1325","2016-02-25",20.219999
"1326","2016-02-26",20.940001
"1327","2016-02-29",20.690001
"1328","2016-03-01",21.6
"1329","2016-03-02",21.610001
"1330","2016-03-03",22.040001
"1331","2016-03-04",23.139999
"1332","2016-03-07",23.549999
"1333","2016-03-08",24.709999
"1334","2016-03-09",25.549999
"1335","2016-03-10",24.040001
"1336","2016-03-11",25.379999
"1337","2016-03-14",24.67
"1338","2016-03-15",24.559999
"1339","2016-03-16",25.98
"1340","2016-03-17",26.870001
"1341","2016-03-18",27.440001
"1342","2016-03-21",26.209999
"1343","2016-03-22",26.299999
"1344","2016-03-23",24.57
"1345","2016-03-24",24.75
"1346","2016-03-28",23.93
"1347","2016-03-29",24.879999
"1348","2016-03-30",24.91
"1349","2016-03-31",24.790001
"1350","2016-04-01",25.790001
"1351","2016-04-04",25.780001
"1352","2016-04-05",26.120001
"1353","2016-04-06",26.790001
"1354","2016-04-07",26.129999
"1355","2016-04-08",26.799999
"1356","2016-04-11",26.85
"1357","2016-04-12",27.42
"1358","2016-04-13",28.02
"1359","2016-04-14",27.540001
"1360","2016-04-15",27.059999
"1361","2016-04-18",28.389999
"1362","2016-04-19",28.040001
"1363","2016-04-20",27.82
"1364","2016-04-21",27.32
"1365","2016-04-22",27.540001
"1366","2016-04-25",24.83
"1367","2016-04-26",24.790001
"1368","2016-04-27",24.73
"1369","2016-04-28",24.98
"1370","2016-04-29",24.959999
"1371","2016-05-02",24.75
"1372","2016-05-03",24.5
"1373","2016-05-04",24.940001
"1374","2016-05-05",25.41
"1375","2016-05-06",25.559999
"1376","2016-05-09",24.030001
"1377","2016-05-10",24.860001
"1378","2016-05-11",24.33
"1379","2016-05-12",24.559999
"1380","2016-05-13",21.440001
"1381","2016-05-16",19.58
"1382","2016-05-17",19.33
"1383","2016-05-18",18.610001
"1384","2016-05-19",18.959999
"1385","2016-05-20",18.620001
"1386","2016-05-23",17.93
"1387","2016-05-24",18.959999
"1388","2016-05-25",19.219999
"1389","2016-05-26",19.57
"1390","2016-05-27",20.110001
"1391","2016-05-31",20.290001
"1392","2016-06-01",19.99
"1393","2016-06-02",20.48
"1394","2016-06-03",20.459999
"1395","2016-06-06",22.950001
"1396","2016-06-07",23.879999
"1397","2016-06-08",25.309999
"1398","2016-06-09",24.76
"1399","2016-06-10",22.58
"1400","2016-06-13",23.15
"1401","2016-06-14",24.040001
"1402","2016-06-15",24.93
"1403","2016-06-16",25.51
"1404","2016-06-17",26.08
"1405","2016-06-20",25.91
"1406","2016-06-21",26.389999
"1407","2016-06-22",25.83
"1408","2016-06-23",27.049999
"1409","2016-06-24",26.139999
"1410","2016-06-27",25.450001
"1411","2016-06-28",27
"1412","2016-06-29",27.610001
"1413","2016-06-30",26.959999
"1414","2016-07-01",27.27
"1415","2016-07-05",26.5
"1416","2016-07-06",25.379999
"1417","2016-07-07",26.459999
"1418","2016-07-08",27.51
"1419","2016-07-11",27.92
"1420","2016-07-12",28
"1421","2016-07-13",27.68
"1422","2016-07-14",28
"1423","2016-07-15",27.15
"1424","2016-07-18",27.959999
"1425","2016-07-19",27.799999
"1426","2016-07-20",28.67
"1427","2016-07-21",27.889999
"1428","2016-07-22",27
"1429","2016-07-25",26.41
"1430","2016-07-26",27.5
"1431","2016-07-27",27.530001
"1432","2016-07-28",27.76
"1433","2016-07-29",27.5
"1434","2016-08-01",28
"1435","2016-08-02",28.08
"1436","2016-08-03",27.4
"1437","2016-08-04",27.51
"1438","2016-08-05",28.26
"1439","2016-08-08",26.98
"1440","2016-08-09",26.219999
"1441","2016-08-10",26.84
"1442","2016-08-11",25.639999
"1443","2016-08-12",25.48
"1444","2016-08-15",26.25
"1445","2016-08-16",26.65
"1446","2016-08-17",27.09
"1447","2016-08-18",27.120001
"1448","2016-08-19",27.5
"1449","2016-08-22",27.5
"1450","2016-08-23",27.58
"1451","2016-08-24",26.02
"1452","2016-08-25",25.5
"1453","2016-08-26",25.129999
"1454","2016-08-29",25.41
"1455","2016-08-30",25.879999
"1456","2016-08-31",25.24
"1457","2016-09-01",26.040001
"1458","2016-09-02",26.23
"1459","2016-09-06",26.52
"1460","2016-09-07",26.74
"1461","2016-09-08",26.65
"1462","2016-09-09",26.43
"1463","2016-09-12",26.41
"1464","2016-09-13",26.23
"1465","2016-09-14",26.35
"1466","2016-09-15",26.280001
"1467","2016-09-16",25.639999
"1468","2016-09-19",26.52
"1469","2016-09-20",26.58
"1470","2016-09-21",30.02
"1471","2016-09-22",30.200001
"1472","2016-09-23",30.9
"1473","2016-09-26",30.91
"1474","2016-09-27",32.68
"1475","2016-09-28",31.32
"1476","2016-09-29",30.17
"1477","2016-09-30",29.08
"1478","2016-10-03",29.52
"1479","2016-10-04",29.9
"1480","2016-10-05",30.469999
"1481","2016-10-06",29.82
"1482","2016-10-07",28.91
"1483","2016-10-10",29.620001
"1484","2016-10-11",28.17
"1485","2016-10-12",27.17
"1486","2016-10-13",27.07
"1487","2016-10-14",27.48
"1488","2016-10-17",26.82
"1489","2016-10-18",26.82
"1490","2016-10-19",26.690001
"1491","2016-10-20",26.379999
"1492","2016-10-21",25.99
"1493","2016-10-24",25.82
"1494","2016-10-25",25.6
"1495","2016-10-26",26.290001
"1496","2016-10-27",25.809999
"1497","2016-10-28",25.51
"1498","2016-10-31",25.530001
"1499","2016-11-01",25.6
"1500","2016-11-02",26.01
"1501","2016-11-03",25.01
"1502","2016-11-04",25.33
"1503","2016-11-07",25.65
"1504","2016-11-08",25.07
"1505","2016-11-09",25.25
"1506","2016-11-10",24.809999
"1507","2016-11-11",24.049999
"1508","2016-11-14",22.58
"1509","2016-11-15",22.9
"1510","2016-11-16",22.360001
"1511","2016-11-17",22.48
"1512","2016-11-18",22.4
"1513","2016-11-21",22.76
"1514","2016-11-22",22.77
"1515","2016-11-23",22.52
"1516","2016-11-25",23.030001
"1517","2016-11-28",23.02
"1518","2016-11-29",23.200001
"1519","2016-11-30",22.549999
"1520","2016-12-01",21.389999
"1521","2016-12-02",20.74
"1522","2016-12-05",20.41
"1523","2016-12-06",19.940001
"1524","2016-12-07",19.440001
"1525","2016-12-08",19.26
"1526","2016-12-09",19.780001
"1527","2016-12-12",18.950001
"1528","2016-12-13",18.25
"1529","2016-12-14",17.68
"1530","2016-12-15",16.76
"1531","2016-12-16",17.75
"1532","2016-12-19",17.709999
"1533","2016-12-20",18.09
"1534","2016-12-21",19.16
"1535","2016-12-22",19.98
"1536","2016-12-23",20.49
"1537","2016-12-27",20.5
"1538","2016-12-28",19.799999
"1539","2016-12-29",19.01
"1540","2016-12-30",18.940001
"1541","2017-01-03",19.74
"1542","2017-01-04",20.24
"1543","2017-01-05",21.440001
"1544","2017-01-06",21.27
"1545","2017-01-09",21.33
"1546","2017-01-10",22.01
"1547","2017-01-11",22.66
"1548","2017-01-12",21.940001
"1549","2017-01-13",22.23
"1550","2017-01-17",21.4
"1551","2017-01-18",21.290001
"1552","2017-01-19",20.82
"1553","2017-01-20",20.49
"1554","2017-01-23",20.52
"1555","2017-01-24",21.799999
"1556","2017-01-25",21.73
"1557","2017-01-26",21.57
"1558","2017-01-27",20.33
"1559","2017-01-30",19.5
"1560","2017-01-31",19.5
"1561","2017-02-01",18.99
"1562","2017-02-02",18.77
"1563","2017-02-03",18.969999
"1564","2017-02-06",18.98
"1565","2017-02-07",19.540001
"1566","2017-02-08",19.83
"1567","2017-02-09",20
"1568","2017-02-10",20.18
"1569","2017-02-13",20.379999
"1570","2017-02-14",19.93
"1571","2017-02-15",18.790001
"1572","2017-02-16",18.959999
"1573","2017-02-17",18.75
"1574","2017-02-21",18.85
"1575","2017-02-22",18.52
"1576","2017-02-23",19.469999
"1577","2017-02-24",19.290001
"1578","2017-02-27",19.43
"1579","2017-02-28",19.059999
"1580","2017-03-01",19.530001
"1581","2017-03-02",19.959999
"1582","2017-03-03",21.75
"1583","2017-03-06",21.9
"1584","2017-03-07",22.08
"1585","2017-03-08",23.85
"1586","2017-03-09",24.450001
"1587","2017-03-10",24.48
"1588","2017-03-13",25.799999
"1589","2017-03-14",25.57
"1590","2017-03-15",25.200001
"1591","2017-03-16",26.030001
"1592","2017-03-17",25.280001
"1593","2017-03-20",25.27
"1594","2017-03-21",24.620001
"1595","2017-03-22",24.299999
"1596","2017-03-23",24.92
"1597","2017-03-24",25.639999
"1598","2017-03-27",25.9
"1599","2017-03-28",26.200001
"1600","2017-03-29",26.360001
"1601","2017-03-30",25.26
"1602","2017-03-31",25.610001
"1603","2017-04-03",25.48
"1604","2017-04-04",25.059999
"1605","2017-04-05",24.190001
"1606","2017-04-06",23.879999
"1607","2017-04-07",23.48
"1608","2017-04-10",24.040001
"1609","2017-04-11",23.799999
"1610","2017-04-12",23.950001
"1611","2017-04-13",23.6
"1612","2017-04-17",24.040001
"1613","2017-04-18",24
"1614","2017-04-19",24.58
"1615","2017-04-20",25.200001
"1616","2017-04-21",27.01
"1617","2017-04-24",27.75
"1618","2017-04-25",30.709999
"1619","2017-04-26",31.16
"1620","2017-04-27",30.790001
"1621","2017-04-28",29.32
"1622","2017-05-01",29.49
"1623","2017-05-02",28.290001
"1624","2017-05-03",27.57
"1625","2017-05-04",27.219999
"1626","2017-05-05",27.700001
"1627","2017-05-08",28.67
"1628","2017-05-09",29.459999
"1629","2017-05-10",29.690001
"1630","2017-05-11",29.49
"1631","2017-05-12",31.1
"1632","2017-05-15",30.49
"1633","2017-05-16",31.030001
"1634","2017-05-17",30.42
"1635","2017-05-18",30.459999
"1636","2017-05-19",32.23
"1637","2017-05-22",32.48
"1638","2017-05-23",32.07
"1639","2017-05-24",31.459999
"1640","2017-05-25",28.84
"1641","2017-05-26",29.25
"1642","2017-05-30",27.33
"1643","2017-05-31",26.34
"1644","2017-06-01",27.209999
"1645","2017-06-02",27.639999
"1646","2017-06-05",27.41
"1647","2017-06-06",28.709999
"1648","2017-06-07",30.02
"1649","2017-06-08",29.17
"1650","2017-06-09",27.940001
"1651","2017-06-12",27.809999
"1652","2017-06-13",27.26
"1653","2017-06-14",27.26
"1654","2017-06-15",27.35
"1655","2017-06-16",27.02
"1656","2017-06-19",28.129999
"1657","2017-06-20",28
"1658","2017-06-21",28.959999
"1659","2017-06-22",28.84
"1660","2017-06-23",29.41
"1661","2017-06-26",28.870001
"1662","2017-06-27",28.709999
"1663","2017-06-28",29.139999
"1664","2017-06-29",28.709999
"1665","2017-06-30",28.75
"1666","2017-07-03",29.59
"1667","2017-07-05",28.26
"1668","2017-07-06",28.049999
"1669","2017-07-07",28.5
"1670","2017-07-10",29.360001
"1671","2017-07-11",30.030001
"1672","2017-07-12",30.41
"1673","2017-07-13",30.25
"1674","2017-07-14",30.35
"1675","2017-07-17",30.219999
"1676","2017-07-18",30.209999
"1677","2017-07-19",30.5
"1678","2017-07-20",30.440001
"1679","2017-07-21",30.25
"1680","2017-07-24",31
"1681","2017-07-25",30.98
"1682","2017-07-26",31.120001
"1683","2017-07-27",29.9
"1684","2017-07-28",30.530001
"1685","2017-07-31",31.6
"1686","2017-08-01",31.42
"1687","2017-08-02",30.450001
"1688","2017-08-03",31.639999
"1689","2017-08-04",32.23
"1690","2017-08-07",37.720001
"1691","2017-08-08",37.630001
"1692","2017-08-09",37.59
"1693","2017-08-10",35.799999
"1694","2017-08-11",36.91
"1695","2017-08-14",39.279999
"1696","2017-08-15",37.880001
"1697","2017-08-16",36.950001
"1698","2017-08-17",36.369999
"1699","2017-08-18",37
"1700","2017-08-21",37.009998
"1701","2017-08-22",39.169998
"1702","2017-08-23",39.990002
"1703","2017-08-24",37.689999
"1704","2017-08-25",37.389999
"1705","2017-08-28",34.970001
"1706","2017-08-29",34.52
"1707","2017-08-30",34.860001
"1708","2017-08-31",35.799999
"1709","2017-09-01",35.990002
"1710","2017-09-05",36.450001
"1711","2017-09-06",36.5
"1712","2017-09-07",38.25
"1713","2017-09-08",38.139999
"1714","2017-09-11",38.599998
"1715","2017-09-12",39.330002
"1716","2017-09-13",40.709999
"1717","2017-09-14",44.27
"1718","2017-09-15",44.32
"1719","2017-09-18",45.98
"1720","2017-09-19",46.91
"1721","2017-09-20",47.5
"1722","2017-09-21",45.400002
"1723","2017-09-22",45.16
"1724","2017-09-25",42.27
"1725","2017-09-26",43.07
"1726","2017-09-27",44.150002
"1727","2017-09-28",45.16
"1728","2017-09-29",44.68
"1729","2017-10-02",44.939999
"1730","2017-10-03",46.490002
"1731","2017-10-04",47
"1732","2017-10-05",47.130001
"1733","2017-10-06",49.18
"1734","2017-10-09",50.040001
"1735","2017-10-10",50.02
"1736","2017-10-11",49.98
"1737","2017-10-12",49.509998
"1738","2017-10-13",50.509998
"1739","2017-10-16",53.209999
"1740","2017-10-17",50.700001
"1741","2017-10-18",52.639999
"1742","2017-10-19",50.540001
"1743","2017-10-20",50.16
"1744","2017-10-23",50.200001
"1745","2017-10-24",50.299999
"1746","2017-10-25",49.91
"1747","2017-10-26",48.900002
"1748","2017-10-27",47.68
"1749","2017-10-30",46.040001
"1750","2017-10-31",45.169998
"1751","2017-11-01",46.009998
"1752","2017-11-02",45.790001
"1753","2017-11-03",48.009998
"1754","2017-11-06",50.099998
"1755","2017-11-07",50.580002
"1756","2017-11-08",51.799999
"1757","2017-11-09",49.41
"1758","2017-11-10",46.919998
"1759","2017-11-13",48.57
"1760","2017-11-14",47.869999
"1761","2017-11-15",47.580002
"1762","2017-11-16",43.049999
"1763","2017-11-17",39.130001
"1764","2017-11-20",37.610001
"1765","2017-11-21",34.02
"1766","2017-11-22",33.959999
"1767","2017-11-24",33.689999
"1768","2017-11-27",34.400002
"1769","2017-11-28",31.559999
"1770","2017-11-29",30.040001
"1771","2017-11-30",29.629999
"1772","2017-12-01",29.09
"1773","2017-12-04",28.51
"1774","2017-12-05",30.84
"1775","2017-12-06",29.09
"1776","2017-12-07",29.309999
"1777","2017-12-08",29.25
"1778","2017-12-11",29.91
"1779","2017-12-12",29.17
"1780","2017-12-13",30.959999
"1781","2017-12-14",29.92
"1782","2017-12-15",29.77
"1783","2017-12-18",31.08
"1784","2017-12-19",30.27
"1785","2017-12-20",31.780001
"1786","2017-12-21",31.85
"1787","2017-12-22",31.66
"1788","2017-12-26",31.85
"1789","2017-12-27",31.82
"1790","2017-12-28",31.639999
"1791","2017-12-29",31.799999
"1792","2018-01-02",32.849998
"1793","2018-01-03",34.349998
"1794","2018-01-04",35.43
"1795","2018-01-05",36.990002
"1796","2018-01-08",37.400002
"1797","2018-01-09",38.23
"1798","2018-01-10",35.669998
"1799","2018-01-11",36.439999
"1800","2018-01-12",35.549999
"1801","2018-01-16",36.470001
"1802","2018-01-17",37.189999
"1803","2018-01-18",38.139999
"1804","2018-01-19",37.919998
"1805","2018-01-22",38.57
"1806","2018-01-23",38.98
"1807","2018-01-24",39.150002
"1808","2018-01-25",38.779999
"1809","2018-01-26",39.119999
"1810","2018-01-29",36.939999
"1811","2018-01-30",35.400002
"1812","2018-01-31",34.790001
"1813","2018-02-01",32.720001
"1814","2018-02-02",31.719999
"1815","2018-02-05",30.030001
"1816","2018-02-06",30.040001
"1817","2018-02-07",28.709999
"1818","2018-02-08",27.67
"1819","2018-02-09",27.040001
"1820","2018-02-12",28.73
"1821","2018-02-13",29.450001
"1822","2018-02-14",30.610001
"1823","2018-02-15",31
"1824","2018-02-16",30.43
"1825","2018-02-20",30.639999
"1826","2018-02-21",31.620001
"1827","2018-02-22",31.139999
"1828","2018-02-23",31.58
"1829","2018-02-26",31.68
"1830","2018-02-27",29.969999
"1831","2018-02-28",28.389999
"1832","2018-03-01",27.42
"1833","2018-03-02",28.559999
"1834","2018-03-05",28.5
"1835","2018-03-06",28.889999
"1836","2018-03-07",28.549999
"1837","2018-03-08",29.5
"1838","2018-03-09",30.75
"1839","2018-03-12",31.73
"1840","2018-03-13",30.93
"1841","2018-03-14",30.799999
"1842","2018-03-15",27.559999
"1843","2018-03-16",24.469999
"1844","2018-03-19",24.809999
"1845","2018-03-20",25.040001
"1846","2018-03-21",24.299999
"1847","2018-03-22",22.73
"1848","2018-03-23",22.139999
"1849","2018-03-26",21.48
"1850","2018-03-27",20.030001
"1851","2018-03-28",20.76
"1852","2018-03-29",21.15
"1853","2018-04-02",20.99
"1854","2018-04-03",20.870001
"1855","2018-04-04",21.43
"1856","2018-04-05",22.049999
"1857","2018-04-06",20.34
"1858","2018-04-09",20.85
"1859","2018-04-10",20.469999
"1860","2018-04-11",21
"1861","2018-04-12",20.459999
"1862","2018-04-13",20.08
"1863","2018-04-16",19.969999
"1864","2018-04-17",20.959999
"1865","2018-04-18",20.09
"1866","2018-04-19",20.549999
"1867","2018-04-20",20.98
"1868","2018-04-23",19.860001
"1869","2018-04-24",19.41
"1870","2018-04-25",19.139999
"1871","2018-04-26",19.76
"1872","2018-04-27",19.870001
"1873","2018-04-30",21.17
"1874","2018-05-01",20.27
"1875","2018-05-02",20.77
"1876","2018-05-03",20.610001
"1877","2018-05-04",20.700001
"1878","2018-05-07",21.709999
"1879","2018-05-08",21.309999
"1880","2018-05-09",22.559999
"1881","2018-05-10",23.9
"1882","2018-05-11",22.959999
"1883","2018-05-14",23.450001
"1884","2018-05-15",22.67
"1885","2018-05-16",23.370001
"1886","2018-05-17",23.879999
"1887","2018-05-18",22.65
"1888","2018-05-21",23
"1889","2018-05-22",23.07
"1890","2018-05-23",23.92
"1891","2018-05-24",22.68
"1892","2018-05-25",22.09
