"","date","MFG"
"1001","2010-12-21",3.62
"1002","2010-12-22",3.65
"1003","2010-12-23",3.66
"1004","2010-12-27",3.7
"1005","2010-12-28",3.78
"1006","2010-12-29",3.85
"1007","2010-12-30",3.74
"1008","2010-12-31",3.75
"1009","2011-01-03",3.86
"1010","2011-01-04",3.85
"1011","2011-01-05",3.78
"1012","2011-01-06",3.83
"1013","2011-01-07",3.88
"1014","2011-01-10",3.92
"1015","2011-01-11",3.95
"1016","2011-01-12",4.11
"1017","2011-01-13",4.15
"1018","2011-01-14",4.14
"1019","2011-01-18",4.16
"1020","2011-01-19",4.16
"1021","2011-01-20",4.13
"1022","2011-01-21",4.04
"1023","2011-01-24",4.03
"1024","2011-01-25",4.08
"1025","2011-01-26",4.03
"1026","2011-01-27",4
"1027","2011-01-28",3.9
"1028","2011-01-31",3.88
"1029","2011-02-01",3.93
"1030","2011-02-02",4.07
"1031","2011-02-03",4.03
"1032","2011-02-04",4.02
"1033","2011-02-07",4.07
"1034","2011-02-08",4.18
"1035","2011-02-09",4.07
"1036","2011-02-10",4.06
"1037","2011-02-11",4.06
"1038","2011-02-14",4.14
"1039","2011-02-15",4.12
"1040","2011-02-16",4.2
"1041","2011-02-17",4.26
"1042","2011-02-18",4.19
"1043","2011-02-22",4
"1044","2011-02-23",3.97
"1045","2011-02-24",3.97
"1046","2011-02-25",4.08
"1047","2011-02-28",4.17
"1048","2011-03-01",4.2
"1049","2011-03-02",4.17
"1050","2011-03-03",4.19
"1051","2011-03-04",4.1
"1052","2011-03-07",4.06
"1053","2011-03-08",4.07
"1054","2011-03-09",4.04
"1055","2011-03-10",3.97
"1056","2011-03-11",3.88
"1057","2011-03-14",3.6
"1058","2011-03-15",3.53
"1059","2011-03-16",3.35
"1060","2011-03-17",3.47
"1061","2011-03-18",3.57
"1062","2011-03-21",3.62
"1063","2011-03-22",3.73
"1064","2011-03-23",3.73
"1065","2011-03-24",3.77
"1066","2011-03-25",3.69
"1067","2011-03-28",3.55
"1068","2011-03-29",3.41
"1069","2011-03-30",3.37
"1070","2011-03-31",3.32
"1071","2011-04-01",3.33
"1072","2011-04-04",3.16
"1073","2011-04-05",3.11
"1074","2011-04-06",3.07
"1075","2011-04-07",3.09
"1076","2011-04-08",3.17
"1077","2011-04-11",3.11
"1078","2011-04-12",3.09
"1079","2011-04-13",3.17
"1080","2011-04-14",3.21
"1081","2011-04-15",3.14
"1082","2011-04-18",3.1
"1083","2011-04-19",3.07
"1084","2011-04-20",3.14
"1085","2011-04-21",3.15
"1086","2011-04-25",3.1
"1087","2011-04-26",3.13
"1088","2011-04-27",3.12
"1089","2011-04-28",3.16
"1090","2011-04-29",3.19
"1091","2011-05-02",3.3
"1092","2011-05-03",3.3
"1093","2011-05-04",3.31
"1094","2011-05-05",3.27
"1095","2011-05-06",3.23
"1096","2011-05-09",3.34
"1097","2011-05-10",3.38
"1098","2011-05-11",3.28
"1099","2011-05-12",3.38
"1100","2011-05-13",3.28
"1101","2011-05-16",3.19
"1102","2011-05-17",3.15
"1103","2011-05-18",3.25
"1104","2011-05-19",3.19
"1105","2011-05-20",3.11
"1106","2011-05-23",3.07
"1107","2011-05-24",3.06
"1108","2011-05-25",3.11
"1109","2011-05-26",3.09
"1110","2011-05-27",3.13
"1111","2011-05-31",3.14
"1112","2011-06-01",3.07
"1113","2011-06-02",3.07
"1114","2011-06-03",3.02
"1115","2011-06-06",2.99
"1116","2011-06-07",3.02
"1117","2011-06-08",3.03
"1118","2011-06-09",3.05
"1119","2011-06-10",2.99
"1120","2011-06-13",3.05
"1121","2011-06-14",3.08
"1122","2011-06-15",3
"1123","2011-06-16",3.02
"1124","2011-06-17",3.03
"1125","2011-06-20",3
"1126","2011-06-21",3.03
"1127","2011-06-22",3.09
"1128","2011-06-23",3.14
"1129","2011-06-24",3.18
"1130","2011-06-27",3.18
"1131","2011-06-28",3.17
"1132","2011-06-29",3.28
"1133","2011-06-30",3.28
"1134","2011-07-01",3.35
"1135","2011-07-05",3.38
"1136","2011-07-06",3.39
"1137","2011-07-07",3.38
"1138","2011-07-08",3.33
"1139","2011-07-11",3.28
"1140","2011-07-12",3.28
"1141","2011-07-13",3.31
"1142","2011-07-14",3.33
"1143","2011-07-15",3.26
"1144","2011-07-18",3.23
"1145","2011-07-19",3.2
"1146","2011-07-20",3.29
"1147","2011-07-21",3.35
"1148","2011-07-22",3.39
"1149","2011-07-25",3.36
"1150","2011-07-26",3.33
"1151","2011-07-27",3.28
"1152","2011-07-28",3.28
"1153","2011-07-29",3.26
"1154","2011-08-01",3.34
"1155","2011-08-02",3.29
"1156","2011-08-03",3.3
"1157","2011-08-04",3.07
"1158","2011-08-05",3.04
"1159","2011-08-08",2.91
"1160","2011-08-09",3.03
"1161","2011-08-10",2.89
"1162","2011-08-11",2.98
"1163","2011-08-12",2.98
"1164","2011-08-15",3.04
"1165","2011-08-16",2.97
"1166","2011-08-17",3.01
"1167","2011-08-18",2.92
"1168","2011-08-19",2.94
"1169","2011-08-22",2.85
"1170","2011-08-23",2.93
"1171","2011-08-24",2.88
"1172","2011-08-25",2.84
"1173","2011-08-26",2.95
"1174","2011-08-29",2.95
"1175","2011-08-30",2.95
"1176","2011-08-31",3.03
"1177","2011-09-01",2.95
"1178","2011-09-02",2.89
"1179","2011-09-06",2.84
"1180","2011-09-07",2.88
"1181","2011-09-08",2.84
"1182","2011-09-09",2.79
"1183","2011-09-12",2.86
"1184","2011-09-13",2.89
"1185","2011-09-14",2.93
"1186","2011-09-15",2.99
"1187","2011-09-16",3
"1188","2011-09-19",2.98
"1189","2011-09-20",2.96
"1190","2011-09-21",2.85
"1191","2011-09-22",2.8
"1192","2011-09-23",2.83
"1193","2011-09-26",2.94
"1194","2011-09-27",2.86
"1195","2011-09-28",2.87
"1196","2011-09-29",2.95
"1197","2011-09-30",2.85
"1198","2011-10-03",2.82
"1199","2011-10-04",2.85
"1200","2011-10-05",2.87
"1201","2011-10-06",2.85
"1202","2011-10-07",2.81
"1203","2011-10-10",2.87
"1204","2011-10-11",2.86
"1205","2011-10-12",2.9
"1206","2011-10-13",2.86
"1207","2011-10-14",2.85
"1208","2011-10-17",2.87
"1209","2011-10-18",2.91
"1210","2011-10-19",2.85
"1211","2011-10-20",2.86
"1212","2011-10-21",2.84
"1213","2011-10-24",2.84
"1214","2011-10-25",2.77
"1215","2011-10-26",2.82
"1216","2011-10-27",2.96
"1217","2011-10-28",2.97
"1218","2011-10-31",2.81
"1219","2011-11-01",2.7
"1220","2011-11-02",2.72
"1221","2011-11-03",2.76
"1222","2011-11-04",2.78
"1223","2011-11-07",2.76
"1224","2011-11-08",2.72
"1225","2011-11-09",2.64
"1226","2011-11-10",2.56
"1227","2011-11-11",2.59
"1228","2011-11-14",2.62
"1229","2011-11-15",2.64
"1230","2011-11-16",2.57
"1231","2011-11-17",2.52
"1232","2011-11-18",2.55
"1233","2011-11-21",2.52
"1234","2011-11-22",2.51
"1235","2011-11-23",2.45
"1236","2011-11-25",2.45
"1237","2011-11-28",2.53
"1238","2011-11-29",2.53
"1239","2011-11-30",2.6
"1240","2011-12-01",2.56
"1241","2011-12-02",2.57
"1242","2011-12-05",2.66
"1243","2011-12-06",2.62
"1244","2011-12-07",2.7
"1245","2011-12-08",2.66
"1246","2011-12-09",2.66
"1247","2011-12-12",2.61
"1248","2011-12-13",2.6
"1249","2011-12-14",2.63
"1250","2011-12-15",2.58
"1251","2011-12-16",2.62
"1252","2011-12-19",2.55
"1253","2011-12-20",2.59
"1254","2011-12-21",2.58
"1255","2011-12-22",2.63
"1256","2011-12-23",2.63
"1257","2011-12-27",2.64
"1258","2011-12-28",2.62
"1259","2011-12-29",2.62
"1260","2011-12-30",2.68
"1261","2012-01-03",2.76
"1262","2012-01-04",2.8
"1263","2012-01-05",2.74
"1264","2012-01-06",2.78
"1265","2012-01-09",2.77
"1266","2012-01-10",2.83
"1267","2012-01-11",2.81
"1268","2012-01-12",2.82
"1269","2012-01-13",2.79
"1270","2012-01-17",2.79
"1271","2012-01-18",2.79
"1272","2012-01-19",2.84
"1273","2012-01-20",2.98
"1274","2012-01-23",3.04
"1275","2012-01-24",2.98
"1276","2012-01-25",3
"1277","2012-01-26",2.99
"1278","2012-01-27",2.99
"1279","2012-01-30",3.01
"1280","2012-01-31",3
"1281","2012-02-01",3.06
"1282","2012-02-02",3.11
"1283","2012-02-03",3.11
"1284","2012-02-06",3.11
"1285","2012-02-07",3.13
"1286","2012-02-08",3.19
"1287","2012-02-09",3.2
"1288","2012-02-10",3.14
"1289","2012-02-13",3.21
"1290","2012-02-14",3.24
"1291","2012-02-15",3.26
"1292","2012-02-16",3.26
"1293","2012-02-17",3.23
"1294","2012-02-21",3.2
"1295","2012-02-22",3.22
"1296","2012-02-23",3.28
"1297","2012-02-24",3.31
"1298","2012-02-27",3.35
"1299","2012-02-28",3.35
"1300","2012-02-29",3.3
"1301","2012-03-01",3.29
"1302","2012-03-02",3.3
"1303","2012-03-05",3.31
"1304","2012-03-06",3.21
"1305","2012-03-07",3.23
"1306","2012-03-08",3.31
"1307","2012-03-09",3.33
"1308","2012-03-12",3.29
"1309","2012-03-13",3.34
"1310","2012-03-14",3.33
"1311","2012-03-15",3.3
"1312","2012-03-16",3.34
"1313","2012-03-19",3.38
"1314","2012-03-20",3.36
"1315","2012-03-21",3.35
"1316","2012-03-22",3.38
"1317","2012-03-23",3.39
"1318","2012-03-26",3.36
"1319","2012-03-27",3.35
"1320","2012-03-28",3.3
"1321","2012-03-29",3.28
"1322","2012-03-30",3.23
"1323","2012-04-02",3.3
"1324","2012-04-03",3.17
"1325","2012-04-04",3.11
"1326","2012-04-05",3.1
"1327","2012-04-09",3.01
"1328","2012-04-10",3.02
"1329","2012-04-11",3.1
"1330","2012-04-12",3.11
"1331","2012-04-13",3.14
"1332","2012-04-16",3.13
"1333","2012-04-17",3.13
"1334","2012-04-18",3.15
"1335","2012-04-19",3.15
"1336","2012-04-20",3.15
"1337","2012-04-23",3.09
"1338","2012-04-24",3.12
"1339","2012-04-25",3.15
"1340","2012-04-26",3.16
"1341","2012-04-27",3.16
"1342","2012-04-30",3.14
"1343","2012-05-01",3.11
"1344","2012-05-02",3.09
"1345","2012-05-03",3.07
"1346","2012-05-04",3.04
"1347","2012-05-07",3.04
"1348","2012-05-08",2.95
"1349","2012-05-09",2.93
"1350","2012-05-10",2.96
"1351","2012-05-11",2.87
"1352","2012-05-14",2.84
"1353","2012-05-15",2.86
"1354","2012-05-16",2.84
"1355","2012-05-17",2.88
"1356","2012-05-18",2.81
"1357","2012-05-21",2.87
"1358","2012-05-22",2.91
"1359","2012-05-23",2.87
"1360","2012-05-24",2.9
"1361","2012-05-25",2.85
"1362","2012-05-29",2.92
"1363","2012-05-30",2.87
"1364","2012-05-31",2.87
"1365","2012-06-01",2.82
"1366","2012-06-04",2.83
"1367","2012-06-05",2.91
"1368","2012-06-06",2.97
"1369","2012-06-07",3
"1370","2012-06-08",2.95
"1371","2012-06-11",2.97
"1372","2012-06-12",3
"1373","2012-06-13",2.94
"1374","2012-06-14",3.03
"1375","2012-06-15",3.12
"1376","2012-06-18",3.17
"1377","2012-06-19",3.19
"1378","2012-06-20",3.22
"1379","2012-06-21",3.17
"1380","2012-06-22",3.21
"1381","2012-06-25",3.15
"1382","2012-06-26",3.13
"1383","2012-06-27",3.2
"1384","2012-06-28",3.27
"1385","2012-06-29",3.33
"1386","2012-07-02",3.35
"1387","2012-07-03",3.4
"1388","2012-07-05",3.37
"1389","2012-07-06",3.31
"1390","2012-07-09",3.29
"1391","2012-07-10",3.24
"1392","2012-07-11",3.26
"1393","2012-07-12",3.23
"1394","2012-07-13",3.25
"1395","2012-07-16",3.24
"1396","2012-07-17",3.24
"1397","2012-07-18",3.23
"1398","2012-07-19",3.28
"1399","2012-07-20",3.11
"1400","2012-07-23",3.08
"1401","2012-07-24",3.05
"1402","2012-07-25",3.09
"1403","2012-07-26",3.24
"1404","2012-07-27",3.34
"1405","2012-07-30",3.3
"1406","2012-07-31",3.39
"1407","2012-08-01",3.33
"1408","2012-08-02",3.33
"1409","2012-08-03",3.38
"1410","2012-08-06",3.37
"1411","2012-08-07",3.41
"1412","2012-08-08",3.39
"1413","2012-08-09",3.34
"1414","2012-08-10",3.36
"1415","2012-08-13",3.36
"1416","2012-08-14",3.29
"1417","2012-08-15",3.25
"1418","2012-08-16",3.31
"1419","2012-08-17",3.32
"1420","2012-08-20",3.3
"1421","2012-08-21",3.32
"1422","2012-08-22",3.31
"1423","2012-08-23",3.29
"1424","2012-08-24",3.27
"1425","2012-08-27",3.25
"1426","2012-08-28",3.25
"1427","2012-08-29",3.26
"1428","2012-08-30",3.19
"1429","2012-08-31",3.22
"1430","2012-09-04",3.21
"1431","2012-09-05",3.17
"1432","2012-09-06",3.27
"1433","2012-09-07",3.33
"1434","2012-09-10",3.31
"1435","2012-09-11",3.31
"1436","2012-09-12",3.36
"1437","2012-09-13",3.42
"1438","2012-09-14",3.48
"1439","2012-09-17",3.45
"1440","2012-09-18",3.44
"1441","2012-09-19",3.42
"1442","2012-09-20",3.41
"1443","2012-09-21",3.39
"1444","2012-09-24",3.4
"1445","2012-09-25",3.32
"1446","2012-09-26",3.28
"1447","2012-09-27",3.31
"1448","2012-09-28",3.23
"1449","2012-10-01",3.19
"1450","2012-10-02",3.18
"1451","2012-10-03",3.18
"1452","2012-10-04",3.28
"1453","2012-10-05",3.24
"1454","2012-10-08",3.22
"1455","2012-10-09",3.15
"1456","2012-10-10",3.15
"1457","2012-10-11",3.14
"1458","2012-10-12",3.1
"1459","2012-10-15",3.11
"1460","2012-10-16",3.18
"1461","2012-10-17",3.18
"1462","2012-10-18",3.22
"1463","2012-10-19",3.19
"1464","2012-10-22",3.24
"1465","2012-10-23",3.12
"1466","2012-10-24",3.14
"1467","2012-10-25",3.17
"1468","2012-10-26",3.09
"1469","2012-10-31",3.11
"1470","2012-11-01",3.13
"1471","2012-11-02",3.13
"1472","2012-11-05",3.12
"1473","2012-11-06",3.1
"1474","2012-11-07",3.06
"1475","2012-11-08",3.02
"1476","2012-11-09",3.06
"1477","2012-11-12",3.04
"1478","2012-11-13",3.05
"1479","2012-11-14",3.02
"1480","2012-11-15",3.1
"1481","2012-11-16",3.13
"1482","2012-11-19",3.17
"1483","2012-11-20",3.17
"1484","2012-11-21",3.14
"1485","2012-11-23",3.19
"1486","2012-11-26",3.16
"1487","2012-11-27",3.17
"1488","2012-11-28",3.15
"1489","2012-11-29",3.2
"1490","2012-11-30",3.23
"1491","2012-12-03",3.21
"1492","2012-12-04",3.17
"1493","2012-12-05",3.16
"1494","2012-12-06",3.2
"1495","2012-12-07",3.21
"1496","2012-12-10",3.21
"1497","2012-12-11",3.21
"1498","2012-12-12",3.22
"1499","2012-12-13",3.21
"1500","2012-12-14",3.23
"1501","2012-12-17",3.29
"1502","2012-12-18",3.4
"1503","2012-12-19",3.48
"1504","2012-12-20",3.55
"1505","2012-12-21",3.57
"1506","2012-12-24",3.56
"1507","2012-12-26",3.61
"1508","2012-12-27",3.62
"1509","2012-12-28",3.59
"1510","2012-12-31",3.66
"1511","2013-01-02",3.8
"1512","2013-01-03",3.72
"1513","2013-01-04",3.71
"1514","2013-01-07",3.7
"1515","2013-01-08",3.66
"1516","2013-01-09",3.77
"1517","2013-01-10",3.84
"1518","2013-01-11",3.83
"1519","2013-01-14",3.87
"1520","2013-01-15",3.82
"1521","2013-01-16",3.78
"1522","2013-01-17",3.83
"1523","2013-01-18",3.89
"1524","2013-01-22",3.79
"1525","2013-01-23",3.8
"1526","2013-01-24",3.79
"1527","2013-01-25",3.8
"1528","2013-01-28",3.76
"1529","2013-01-29",3.89
"1530","2013-01-30",3.94
"1531","2013-01-31",3.98
"1532","2013-02-01",4.01
"1533","2013-02-04",4.13
"1534","2013-02-05",4.22
"1535","2013-02-06",4.31
"1536","2013-02-07",4.46
"1537","2013-02-08",4.53
"1538","2013-02-11",4.55
"1539","2013-02-12",4.67
"1540","2013-02-13",4.52
"1541","2013-02-14",4.43
"1542","2013-02-15",4.26
"1543","2013-02-19",4.4
"1544","2013-02-20",4.36
"1545","2013-02-21",4.27
"1546","2013-02-22",4.37
"1547","2013-02-25",4.27
"1548","2013-02-26",4.4
"1549","2013-02-27",4.39
"1550","2013-02-28",4.39
"1551","2013-03-01",4.45
"1552","2013-03-04",4.46
"1553","2013-03-05",4.47
"1554","2013-03-06",4.44
"1555","2013-03-07",4.36
"1556","2013-03-08",4.34
"1557","2013-03-11",4.55
"1558","2013-03-12",4.42
"1559","2013-03-13",4.46
"1560","2013-03-14",4.5
"1561","2013-03-15",4.41
"1562","2013-03-18",4.39
"1563","2013-03-19",4.47
"1564","2013-03-20",4.5
"1565","2013-03-21",4.43
"1566","2013-03-22",4.47
"1567","2013-03-25",4.39
"1568","2013-03-26",4.32
"1569","2013-03-27",4.35
"1570","2013-03-28",4.27
"1571","2013-04-01",4.05
"1572","2013-04-02",4.2
"1573","2013-04-03",4.14
"1574","2013-04-04",4.51
"1575","2013-04-05",4.47
"1576","2013-04-08",4.47
"1577","2013-04-09",4.37
"1578","2013-04-10",4.46
"1579","2013-04-11",4.45
"1580","2013-04-12",4.4
"1581","2013-04-15",4.25
"1582","2013-04-16",4.32
"1583","2013-04-17",4.33
"1584","2013-04-18",4.38
"1585","2013-04-19",4.41
"1586","2013-04-22",4.39
"1587","2013-04-23",4.39
"1588","2013-04-24",4.34
"1589","2013-04-25",4.4
"1590","2013-04-26",4.4
"1591","2013-04-29",4.43
"1592","2013-04-30",4.4
"1593","2013-05-01",4.39
"1594","2013-05-02",4.45
"1595","2013-05-03",4.51
"1596","2013-05-06",4.47
"1597","2013-05-07",4.42
"1598","2013-05-08",4.37
"1599","2013-05-09",4.3
"1600","2013-05-10",4.3
"1601","2013-05-13",4.53
"1602","2013-05-14",4.48
"1603","2013-05-15",4.51
"1604","2013-05-16",4.26
"1605","2013-05-17",4.36
"1606","2013-05-20",4.33
"1607","2013-05-21",4.31
"1608","2013-05-22",4.24
"1609","2013-05-23",4.09
"1610","2013-05-24",3.99
"1611","2013-05-28",3.99
"1612","2013-05-29",3.91
"1613","2013-05-30",3.9
"1614","2013-05-31",3.89
"1615","2013-06-03",3.7
"1616","2013-06-04",3.97
"1617","2013-06-05",3.81
"1618","2013-06-06",3.82
"1619","2013-06-07",3.94
"1620","2013-06-10",3.96
"1621","2013-06-11",4
"1622","2013-06-12",3.97
"1623","2013-06-13",4.08
"1624","2013-06-14",3.88
"1625","2013-06-17",3.95
"1626","2013-06-18",3.99
"1627","2013-06-19",4.04
"1628","2013-06-20",3.92
"1629","2013-06-21",3.98
"1630","2013-06-24",3.89
"1631","2013-06-25",3.99
"1632","2013-06-26",3.97
"1633","2013-06-27",4.07
"1634","2013-06-28",4.13
"1635","2013-07-01",4.16
"1636","2013-07-02",4.15
"1637","2013-07-03",4.18
"1638","2013-07-05",4.22
"1639","2013-07-08",4.18
"1640","2013-07-09",4.25
"1641","2013-07-10",4.25
"1642","2013-07-11",4.34
"1643","2013-07-12",4.37
"1644","2013-07-15",4.4
"1645","2013-07-16",4.36
"1646","2013-07-17",4.4
"1647","2013-07-18",4.45
"1648","2013-07-19",4.45
"1649","2013-07-22",4.45
"1650","2013-07-23",4.42
"1651","2013-07-24",4.38
"1652","2013-07-25",4.27
"1653","2013-07-26",4.15
"1654","2013-07-29",4.08
"1655","2013-07-30",4.1
"1656","2013-07-31",4.18
"1657","2013-08-01",4.33
"1658","2013-08-02",4.33
"1659","2013-08-05",4.38
"1660","2013-08-06",4.35
"1661","2013-08-07",4.3
"1662","2013-08-08",4.31
"1663","2013-08-09",4.29
"1664","2013-08-12",4.26
"1665","2013-08-13",4.28
"1666","2013-08-14",4.24
"1667","2013-08-15",4.19
"1668","2013-08-16",4.2
"1669","2013-08-19",4.15
"1670","2013-08-20",4.17
"1671","2013-08-21",4.11
"1672","2013-08-22",4.15
"1673","2013-08-23",4.2
"1674","2013-08-26",4.13
"1675","2013-08-27",4.12
"1676","2013-08-28",4.12
"1677","2013-08-29",4.09
"1678","2013-08-30",4.04
"1679","2013-09-03",4.14
"1680","2013-09-04",4.27
"1681","2013-09-05",4.2
"1682","2013-09-06",4.22
"1683","2013-09-09",4.29
"1684","2013-09-10",4.34
"1685","2013-09-11",4.28
"1686","2013-09-12",4.28
"1687","2013-09-13",4.31
"1688","2013-09-16",4.36
"1689","2013-09-17",4.39
"1690","2013-09-18",4.49
"1691","2013-09-19",4.49
"1692","2013-09-20",4.46
"1693","2013-09-23",4.45
"1694","2013-09-24",4.49
"1695","2013-09-25",4.46
"1696","2013-09-26",4.5
"1697","2013-09-27",4.41
"1698","2013-09-30",4.32
"1699","2013-10-01",4.31
"1700","2013-10-02",4.29
"1701","2013-10-03",4.27
"1702","2013-10-04",4.29
"1703","2013-10-07",4.19
"1704","2013-10-08",4.13
"1705","2013-10-09",4.2
"1706","2013-10-10",4.2
"1707","2013-10-11",4.25
"1708","2013-10-14",4.25
"1709","2013-10-15",4.2
"1710","2013-10-16",4.26
"1711","2013-10-17",4.29
"1712","2013-10-18",4.3
"1713","2013-10-21",4.27
"1714","2013-10-22",4.29
"1715","2013-10-23",4.2
"1716","2013-10-24",4.23
"1717","2013-10-25",4.23
"1718","2013-10-28",4.27
"1719","2013-10-29",4.26
"1720","2013-10-30",4.19
"1721","2013-10-31",4.2
"1722","2013-11-01",4.2
"1723","2013-11-04",4.19
"1724","2013-11-05",4.17
"1725","2013-11-06",4.2
"1726","2013-11-07",4.11
"1727","2013-11-08",4.17
"1728","2013-11-11",4.2
"1729","2013-11-12",4.23
"1730","2013-11-13",4.34
"1731","2013-11-14",4.33
"1732","2013-11-15",4.41
"1733","2013-11-18",4.41
"1734","2013-11-19",4.39
"1735","2013-11-20",4.35
"1736","2013-11-21",4.33
"1737","2013-11-22",4.3
"1738","2013-11-25",4.25
"1739","2013-11-26",4.29
"1740","2013-11-27",4.28
"1741","2013-11-29",4.23
"1742","2013-12-02",4.21
"1743","2013-12-03",4.17
"1744","2013-12-04",4.14
"1745","2013-12-05",4.15
"1746","2013-12-06",4.18
"1747","2013-12-09",4.14
"1748","2013-12-10",4.18
"1749","2013-12-11",4.15
"1750","2013-12-12",4.14
"1751","2013-12-13",4.1
"1752","2013-12-16",4.11
"1753","2013-12-17",4.09
"1754","2013-12-18",4.18
"1755","2013-12-19",4.1
"1756","2013-12-20",4.1
"1757","2013-12-23",4.15
"1758","2013-12-24",4.1
"1759","2013-12-26",4.18
"1760","2013-12-27",4.26
"1761","2013-12-30",4.32
"1762","2013-12-31",4.36
"1763","2014-01-02",4.31
"1764","2014-01-03",4.32
"1765","2014-01-06",4.34
"1766","2014-01-07",4.38
"1767","2014-01-08",4.43
"1768","2014-01-09",4.43
"1769","2014-01-10",4.5
"1770","2014-01-13",4.49
"1771","2014-01-14",4.5
"1772","2014-01-15",4.49
"1773","2014-01-16",4.41
"1774","2014-01-17",4.45
"1775","2014-01-21",4.45
"1776","2014-01-22",4.47
"1777","2014-01-23",4.5
"1778","2014-01-24",4.38
"1779","2014-01-27",4.37
"1780","2014-01-28",4.33
"1781","2014-01-29",4.31
"1782","2014-01-30",4.31
"1783","2014-01-31",4.25
"1784","2014-02-03",4.07
"1785","2014-02-04",4.06
"1786","2014-02-05",4.09
"1787","2014-02-06",4.09
"1788","2014-02-07",4.18
"1789","2014-02-10",4.18
"1790","2014-02-11",4.23
"1791","2014-02-12",4.19
"1792","2014-02-13",4.17
"1793","2014-02-14",4.12
"1794","2014-02-18",4.26
"1795","2014-02-19",4.26
"1796","2014-02-20",4.17
"1797","2014-02-21",4.16
"1798","2014-02-24",4.2
"1799","2014-02-25",4.19
"1800","2014-02-26",4.16
"1801","2014-02-27",4.11
"1802","2014-02-28",4.11
"1803","2014-03-03",4.05
"1804","2014-03-04",4.1
"1805","2014-03-05",4.05
"1806","2014-03-06",4.15
"1807","2014-03-07",4.09
"1808","2014-03-10",4.05
"1809","2014-03-11",4.02
"1810","2014-03-12",4
"1811","2014-03-13",3.95
"1812","2014-03-14",3.96
"1813","2014-03-17",4.03
"1814","2014-03-18",4.01
"1815","2014-03-19",3.97
"1816","2014-03-20",3.91
"1817","2014-03-21",3.93
"1818","2014-03-24",3.93
"1819","2014-03-25",3.92
"1820","2014-03-26",3.9
"1821","2014-03-27",3.92
"1822","2014-03-28",3.94
"1823","2014-03-31",3.98
"1824","2014-04-01",4.02
"1825","2014-04-02",4.07
"1826","2014-04-03",4.04
"1827","2014-04-04",4.03
"1828","2014-04-07",3.97
"1829","2014-04-08",3.93
"1830","2014-04-09",3.93
"1831","2014-04-10",3.88
"1832","2014-04-11",3.89
"1833","2014-04-14",3.91
"1834","2014-04-15",3.92
"1835","2014-04-16",3.97
"1836","2014-04-17",3.96
"1837","2014-04-21",3.91
"1838","2014-04-22",3.87
"1839","2014-04-23",3.86
"1840","2014-04-24",3.85
"1841","2014-04-25",3.85
"1842","2014-04-28",3.87
"1843","2014-04-29",3.89
"1844","2014-04-30",3.91
"1845","2014-05-01",3.96
"1846","2014-05-02",3.97
"1847","2014-05-05",3.95
"1848","2014-05-06",3.95
"1849","2014-05-07",3.94
"1850","2014-05-08",3.9
"1851","2014-05-09",3.92
"1852","2014-05-12",3.93
"1853","2014-05-13",3.97
"1854","2014-05-14",3.93
"1855","2014-05-15",3.92
"1856","2014-05-16",3.94
"1857","2014-05-19",3.94
"1858","2014-05-20",3.86
"1859","2014-05-21",3.85
"1860","2014-05-22",3.86
"1861","2014-05-23",3.85
"1862","2014-05-27",3.88
"1863","2014-05-28",3.85
"1864","2014-05-29",3.9
"1865","2014-05-30",3.9
"1866","2014-06-02",3.95
"1867","2014-06-03",3.99
"1868","2014-06-04",3.97
"1869","2014-06-05",4
"1870","2014-06-06",4.02
"1871","2014-06-09",4.05
"1872","2014-06-10",4.02
"1873","2014-06-11",4.05
"1874","2014-06-12",4.06
"1875","2014-06-13",4.1
"1876","2014-06-16",4.08
"1877","2014-06-17",4.08
"1878","2014-06-18",4.12
"1879","2014-06-19",4.14
"1880","2014-06-20",4.11
"1881","2014-06-23",4.08
"1882","2014-06-24",4.05
"1883","2014-06-25",4.08
"1884","2014-06-26",4.08
"1885","2014-06-27",4.07
"1886","2014-06-30",4.11
"1887","2014-07-01",4.11
"1888","2014-07-02",4.1
"1889","2014-07-03",4.04
"1890","2014-07-07",4.02
"1891","2014-07-08",3.99
"1892","2014-07-09",3.99
"1893","2014-07-10",3.94
"1894","2014-07-11",3.97
"1895","2014-07-14",3.96
"1896","2014-07-15",3.96
"1897","2014-07-16",3.96
"1898","2014-07-17",3.94
"1899","2014-07-18",3.98
"1900","2014-07-21",3.97
"1901","2014-07-22",3.95
"1902","2014-07-23",3.94
"1903","2014-07-24",3.93
"1904","2014-07-25",3.93
"1905","2014-07-28",3.98
"1906","2014-07-29",3.95
"1907","2014-07-30",3.92
"1908","2014-07-31",3.88
"1909","2014-08-01",3.86
"1910","2014-08-04",3.85
"1911","2014-08-05",3.81
"1912","2014-08-06",3.78
"1913","2014-08-07",3.79
"1914","2014-08-08",3.84
"1915","2014-08-11",3.81
"1916","2014-08-12",3.81
"1917","2014-08-13",3.84
"1918","2014-08-14",3.85
"1919","2014-08-15",3.83
"1920","2014-08-18",3.85
"1921","2014-08-19",3.84
"1922","2014-08-20",3.81
"1923","2014-08-21",3.85
"1924","2014-08-22",3.81
"1925","2014-08-25",3.82
"1926","2014-08-26",3.8
"1927","2014-08-27",3.8
"1928","2014-08-28",3.79
"1929","2014-08-29",3.82
"1930","2014-09-02",3.88
"1931","2014-09-03",3.89
"1932","2014-09-04",3.88
"1933","2014-09-05",3.85
"1934","2014-09-08",3.85
