"","date","AQN"
"1000","2013-12-17",6.76
"1001","2013-12-18",6.83
"1002","2013-12-19",6.78
"1003","2013-12-20",6.96
"1004","2013-12-23",6.89
"1005","2013-12-24",6.88
"1006","2013-12-26",6.75
"1007","2013-12-27",6.78
"1008","2013-12-30",6.84
"1009","2013-12-31",6.83
"1010","2014-01-02",6.84
"1011","2014-01-03",6.84
"1012","2014-01-06",6.75
"1013","2014-01-07",6.75
"1014","2014-01-08",6.82
"1015","2014-01-09",6.75
"1016","2014-01-10",6.7
"1017","2014-01-13",6.66
"1018","2014-01-14",6.55
"1019","2014-01-15",6.52
"1020","2014-01-16",6.66
"1021","2014-01-17",6.57
"1022","2014-01-21",6.68
"1023","2014-01-22",6.58
"1024","2014-01-23",6.58
"1025","2014-01-24",6.44
"1026","2014-01-27",6.39
"1027","2014-01-28",6.34
"1028","2014-01-29",6.41
"1029","2014-01-30",6.49
"1030","2014-01-31",6.51
"1031","2014-02-03",6.43
"1032","2014-02-04",6.43
"1033","2014-02-05",6.43
"1034","2014-02-06",6.43
"1035","2014-02-07",6.62
"1036","2014-02-10",6.65
"1037","2014-02-11",6.65
"1038","2014-02-12",6.71
"1039","2014-02-13",6.73
"1040","2014-02-14",6.68
"1041","2014-02-18",6.72
"1042","2014-02-19",6.68
"1043","2014-02-20",6.66
"1044","2014-02-21",6.57
"1045","2014-02-24",6.57
"1046","2014-02-25",6.6
"1047","2014-02-26",6.53
"1048","2014-02-27",6.48
"1049","2014-02-28",6.52
"1050","2014-03-03",6.5
"1051","2014-03-04",6.5
"1052","2014-03-05",6.5
"1053","2014-03-06",6.5
"1054","2014-03-07",6.85
"1055","2014-03-10",6.89
"1056","2014-03-11",6.87
"1057","2014-03-12",6.87
"1058","2014-03-13",6.95
"1059","2014-03-14",7
"1060","2014-03-17",7.01
"1061","2014-03-18",7.02
"1062","2014-03-19",6.98
"1063","2014-03-20",6.99
"1064","2014-03-21",6.95
"1065","2014-03-24",7
"1066","2014-03-25",6.95
"1067","2014-03-26",6.98
"1068","2014-03-27",6.97
"1069","2014-03-28",6.97
"1070","2014-03-31",7.05
"1071","2014-04-01",7.02
"1072","2014-04-02",6.99
"1073","2014-04-03",6.95
"1074","2014-04-04",6.92
"1075","2014-04-07",6.93
"1076","2014-04-08",7.08
"1077","2014-04-09",7
"1078","2014-04-10",7
"1079","2014-04-11",6.93
"1080","2014-04-14",6.92
"1081","2014-04-15",6.92
"1082","2014-04-16",7
"1083","2014-04-17",7
"1084","2014-04-21",6.98
"1085","2014-04-22",6.98
"1086","2014-04-23",7.08
"1087","2014-04-24",7.15
"1088","2014-04-25",7.15
"1089","2014-04-28",7.08
"1090","2014-04-29",7.19
"1091","2014-04-30",7.2
"1092","2014-05-01",7.18
"1093","2014-05-02",7.18
"1094","2014-05-05",7.22
"1095","2014-05-06",7.28
"1096","2014-05-07",7.23
"1097","2014-05-08",7.3
"1098","2014-05-09",7.3
"1099","2014-05-12",7.32
"1100","2014-05-13",7.35
"1101","2014-05-14",7.41
"1102","2014-05-15",7.5
"1103","2014-05-16",7.5
"1104","2014-05-19",7.48
"1105","2014-05-20",7.51
"1106","2014-05-21",7.41
"1107","2014-05-22",7.49
"1108","2014-05-23",7.48
"1109","2014-05-27",7.53
"1110","2014-05-28",7.44
"1111","2014-05-29",7.44
"1112","2014-05-30",7.4
"1113","2014-06-02",7.43
"1114","2014-06-03",7.42
"1115","2014-06-04",7.4
"1116","2014-06-05",7.51
"1117","2014-06-06",7.54
"1118","2014-06-09",7.44
"1119","2014-06-10",7.36
"1120","2014-06-11",7.39
"1121","2014-06-12",7.48
"1122","2014-06-13",7.48
"1123","2014-06-16",7.6
"1124","2014-06-17",7.56
"1125","2014-06-18",7.56
"1126","2014-06-19",7.6
"1127","2014-06-20",7.67
"1128","2014-06-23",7.64
"1129","2014-06-24",7.57
"1130","2014-06-25",7.54
"1131","2014-06-26",7.56
"1132","2014-06-27",7.56
"1133","2014-06-30",7.65
"1134","2014-07-01",7.65
"1135","2014-07-02",7.69
"1136","2014-07-03",7.67
"1137","2014-07-07",7.62
"1138","2014-07-08",7.56
"1139","2014-07-09",7.54
"1140","2014-07-10",7.57
"1141","2014-07-11",7.57
"1142","2014-07-14",7.53
"1143","2014-07-15",7.47
"1144","2014-07-16",7.49
"1145","2014-07-17",7.53
"1146","2014-07-18",7.56
"1147","2014-07-21",7.51
"1148","2014-07-22",7.56
"1149","2014-07-23",7.57
"1150","2014-07-24",7.57
"1151","2014-07-25",7.55
"1152","2014-07-28",7.55
"1153","2014-07-29",7.54
"1154","2014-07-30",7.56
"1155","2014-07-31",7.46
"1156","2014-08-01",7.37
"1157","2014-08-04",7.48
"1158","2014-08-05",7.48
"1159","2014-08-06",7.45
"1160","2014-08-07",7.43
"1161","2014-08-08",7.45
"1162","2014-08-11",7.48
"1163","2014-08-12",7.5
"1164","2014-08-13",7.55
"1165","2014-08-14",7.75
"1166","2014-08-15",7.74
"1167","2014-08-18",8
"1168","2014-08-19",8.14
"1169","2014-08-20",8.08
"1170","2014-08-21",8.08
"1171","2014-08-22",8.11
"1172","2014-08-25",8.17
"1173","2014-08-26",8.3
"1174","2014-08-27",8.28
"1175","2014-08-28",8.28
"1176","2014-08-29",8.37
"1177","2014-09-02",8.24
"1178","2014-09-03",8.33
"1179","2014-09-04",8.35
"1180","2014-09-05",8.15
"1181","2014-09-08",8.05
"1182","2014-09-09",7.96
"1183","2014-09-10",8.02
"1184","2014-09-11",7.99
"1185","2014-09-12",7.94
"1186","2014-09-15",7.93
"1187","2014-09-16",8.02
"1188","2014-09-17",8.05
"1189","2014-09-18",8.1
"1190","2014-09-19",8.14
"1191","2014-09-22",8.15
"1192","2014-09-23",8.16
"1193","2014-09-24",8.12
"1194","2014-09-25",8
"1195","2014-09-26",7.9
"1196","2014-09-29",7.87
"1197","2014-09-30",7.91
"1198","2014-10-01",6.91
"1199","2014-10-02",7.84
"1200","2014-10-03",7.84
"1201","2014-10-06",7.99
"1202","2014-10-07",8.07
"1203","2014-10-08",8.04
"1204","2014-10-09",7.85
"1205","2014-10-10",7.68
"1206","2014-10-13",7.56
"1207","2014-10-14",7.52
"1208","2014-10-15",7.47
"1209","2014-10-16",7.55
"1210","2014-10-17",7.68
"1211","2014-10-20",7.86
"1212","2014-10-21",7.96
"1213","2014-10-22",7.98
"1214","2014-10-23",7.91
"1215","2014-10-24",8
"1216","2014-10-27",8.05
"1217","2014-10-28",8.18
"1218","2014-10-29",8.15
"1219","2014-10-30",8.08
"1220","2014-10-31",8.07
"1221","2014-11-03",8.09
"1222","2014-11-04",8
"1223","2014-11-05",8.09
"1224","2014-11-06",8.23
"1225","2014-11-07",8.33
"1226","2014-11-10",8.38
"1227","2014-11-11",8.45
"1228","2014-11-12",8.44
"1229","2014-11-13",8.54
"1230","2014-11-14",8.16
"1231","2014-11-17",8.15
"1232","2014-11-18",8.38
"1233","2014-11-19",8.39
"1234","2014-11-20",8.41
"1235","2014-11-21",8.57
"1236","2014-11-24",8.43
"1237","2014-11-25",8.5
"1238","2014-11-26",8.46
"1239","2014-11-28",8.43
"1240","2014-12-01",8.68
"1241","2014-12-02",8.83
"1242","2014-12-03",8.67
"1243","2014-12-04",8.59
"1244","2014-12-05",8.49
"1245","2014-12-08",8.3
"1246","2014-12-09",8.39
"1247","2014-12-10",8.32
"1248","2014-12-11",8.24
"1249","2014-12-12",8.1
"1250","2014-12-15",8.09
"1251","2014-12-16",8.07
"1252","2014-12-17",8.03
"1253","2014-12-18",8.06
"1254","2014-12-19",8.21
"1255","2014-12-22",8.34
"1256","2014-12-23",8.34
"1257","2014-12-24",8.4
"1258","2014-12-26",8.4
"1259","2014-12-29",8.34
"1260","2014-12-30",8.27
"1261","2014-12-31",8.28
"1262","2015-01-02",8.25
"1263","2015-01-05",8.27
"1264","2015-01-06",8.19
"1265","2015-01-07",8.19
"1266","2015-01-08",8.29
"1267","2015-01-09",8.26
"1268","2015-01-12",8.13
"1269","2015-01-13",7.99
"1270","2015-01-14",7.98
"1271","2015-01-15",8.18
"1272","2015-01-16",8.22
"1273","2015-01-20",8.21
"1274","2015-01-21",8.12
"1275","2015-01-22",8.14
"1276","2015-01-23",8.27
"1277","2015-01-26",7.94
"1278","2015-01-27",8.22
"1279","2015-01-28",8.34
"1280","2015-01-29",8.19
"1281","2015-01-30",8.08
"1282","2015-02-02",8.29
"1283","2015-02-03",8.45
"1284","2015-02-04",8.32
"1285","2015-02-05",8.39
"1286","2015-02-06",8.2
"1287","2015-02-09",8.2
"1288","2015-02-10",8.16
"1289","2015-02-11",8.19
"1290","2015-02-12",8.31
"1291","2015-02-13",8.22
"1292","2015-02-17",8.24
"1293","2015-02-18",8.21
"1294","2015-02-19",8.15
"1295","2015-02-20",8.14
"1296","2015-02-23",8.07
"1297","2015-02-24",8.19
"1298","2015-02-25",8.21
"1299","2015-02-26",8.16
"1300","2015-02-27",8.19
"1301","2015-03-02",8.18
"1302","2015-03-03",8.23
"1303","2015-03-04",8.27
"1304","2015-03-05",8.26
"1305","2015-03-06",7.45
"1306","2015-03-09",6.8
"1307","2015-03-10",7.04
"1308","2015-03-11",6.85
"1309","2015-03-12",7.09
"1310","2015-03-13",6.6
"1311","2015-03-16",7.18
"1312","2015-03-17",7.32
"1313","2015-03-18",7.36
"1314","2015-03-19",7.33
"1315","2015-03-20",7.29
"1316","2015-03-23",7.4
"1317","2015-03-24",7.44
"1318","2015-03-25",7.49
"1319","2015-03-26",7.5
"1320","2015-03-27",7.38
"1321","2015-03-30",7.42
"1322","2015-03-31",7.32
"1323","2015-04-01",7.32
"1324","2015-04-02",7.45
"1325","2015-04-06",7.7
"1326","2015-04-07",7.66
"1327","2015-04-08",7.62
"1328","2015-04-09",7.5
"1329","2015-04-10",7.6
"1330","2015-04-13",7.68
"1331","2015-04-14",7.82
"1332","2015-04-15",8.08
"1333","2015-04-16",8.14
"1334","2015-04-17",8.16
"1335","2015-04-20",8.15
"1336","2015-04-21",8.11
"1337","2015-04-22",8.12
"1338","2015-04-23",8.24
"1339","2015-04-24",8.11
"1340","2015-04-27",8.25
"1341","2015-04-28",8.21
"1342","2015-04-29",8.18
"1343","2015-04-30",8.09
"1344","2015-05-01",8
"1345","2015-05-04",8.15
"1346","2015-05-05",8.21
"1347","2015-05-06",8.1
"1348","2015-05-07",8.06
"1349","2015-05-08",8
"1350","2015-05-11",8.06
"1351","2015-05-12",8.1
"1352","2015-05-13",8.12
"1353","2015-05-14",8.14
"1354","2015-05-15",8.17
"1355","2015-05-18",8.03
"1356","2015-05-19",8
"1357","2015-05-20",8.03
"1358","2015-05-21",8.05
"1359","2015-05-22",7.95
"1360","2015-05-26",7.63
"1361","2015-05-27",7.65
"1362","2015-05-28",7.75
"1363","2015-05-29",7.81
"1364","2015-06-01",7.81
"1365","2015-06-02",7.7
"1366","2015-06-03",7.56
"1367","2015-06-04",7.61
"1368","2015-06-05",7.32
"1369","2015-06-08",7.28
"1370","2015-06-09",7.25
"1371","2015-06-10",7.48
"1372","2015-06-11",7.55
"1373","2015-06-12",7.54
"1374","2015-06-15",7.55
"1375","2015-06-16",7.54
"1376","2015-06-17",7.66
"1377","2015-06-18",7.75
"1378","2015-06-19",7.75
"1379","2015-06-22",7.68
"1380","2015-06-23",7.75
"1381","2015-06-24",7.89
"1382","2015-06-25",7.89
"1383","2015-06-26",7.89
"1384","2015-06-29",7.61
"1385","2015-06-30",7.47
"1386","2015-07-01",7.25
"1387","2015-07-02",7.25
"1388","2015-07-06",7.25
"1389","2015-07-07",7.38
"1390","2015-07-08",7.33
"1391","2015-07-09",7.19
"1392","2015-07-10",7.24
"1393","2015-07-13",7.29
"1394","2015-07-14",7.38
"1395","2015-07-15",7.31
"1396","2015-07-16",7.39
"1397","2015-07-17",7.48
"1398","2015-07-20",7.3
"1399","2015-07-21",7.34
"1400","2015-07-22",7.14
"1401","2015-07-23",7.21
"1402","2015-07-24",7.17
"1403","2015-07-27",7.08
"1404","2015-07-28",7.14
"1405","2015-07-29",7.14
"1406","2015-07-30",7.15
"1407","2015-07-31",7.25
"1408","2015-08-03",7.27
"1409","2015-08-04",7.19
"1410","2015-08-05",7.19
"1411","2015-08-06",6.99
"1412","2015-08-07",6.97
"1413","2015-08-10",7.05
"1414","2015-08-11",6.94
"1415","2015-08-12",7
"1416","2015-08-13",6.95
"1417","2015-08-14",7.31
"1418","2015-08-17",7.51
"1419","2015-08-18",7.46
"1420","2015-08-19",7.42
"1421","2015-08-20",7.31
"1422","2015-08-21",7.15
"1423","2015-08-24",6.71
"1424","2015-08-25",6.93
"1425","2015-08-26",6.97
"1426","2015-08-27",7.35
"1427","2015-08-28",7.53
"1428","2015-08-31",7.42
"1429","2015-09-01",7.28
"1430","2015-09-02",7.03
"1431","2015-09-03",7.11
"1432","2015-09-04",7.04
"1433","2015-09-08",7.1
"1434","2015-09-09",7.03
"1435","2015-09-10",7.03
"1436","2015-09-11",6.94
"1437","2015-09-14",7.04
"1438","2015-09-15",7.12
"1439","2015-09-16",7.33
"1440","2015-09-17",7.42
"1441","2015-09-18",7.26
"1442","2015-09-21",7.19
"1443","2015-09-22",7.16
"1444","2015-09-23",7.15
"1445","2015-09-24",7.15
"1446","2015-09-25",7.14
"1447","2015-09-28",6.84
"1448","2015-09-29",6.86
"1449","2015-09-30",6.85
"1450","2015-10-01",7.02
"1451","2015-10-02",7.09
"1452","2015-10-05",7.23
"1453","2015-10-06",7.26
"1454","2015-10-07",7.26
"1455","2015-10-08",7.19
"1456","2015-10-09",7.23
"1457","2015-10-12",7.23
"1458","2015-10-13",7.29
"1459","2015-10-14",7.28
"1460","2015-10-15",7.37
"1461","2015-10-16",7.31
"1462","2015-10-19",7.27
"1463","2015-10-20",7.51
"1464","2015-10-21",7.41
"1465","2015-10-22",7.65
"1466","2015-10-23",7.61
"1467","2015-10-26",7.53
"1468","2015-10-27",7.6
"1469","2015-10-28",7.71
"1470","2015-10-29",7.71
"1471","2015-10-30",7.74
"1472","2015-11-02",7.67
"1473","2015-11-03",7.76
"1474","2015-11-04",7.67
"1475","2015-11-05",7.7
"1476","2015-11-06",7.91
"1477","2015-11-09",8.13
"1478","2015-11-10",8.12
"1479","2015-11-11",8.15
"1480","2015-11-12",8.01
"1481","2015-11-13",7.98
"1482","2015-11-16",8.04
"1483","2015-11-17",8.01
"1484","2015-11-18",8.06
"1485","2015-11-19",8.2
"1486","2015-11-20",8.1
"1487","2015-11-23",8.03
"1488","2015-11-24",8.03
"1489","2015-11-25",7.75
"1490","2015-11-27",7.75
"1491","2015-11-30",7.74
"1492","2015-12-01",7.75
"1493","2015-12-02",7.72
"1494","2015-12-03",7.88
"1495","2015-12-04",7.84
"1496","2015-12-07",7.58
"1497","2015-12-08",7.5
"1498","2015-12-09",7.58
"1499","2015-12-10",7.59
"1500","2015-12-11",7.47
"1501","2015-12-14",7.45
"1502","2015-12-15",7.57
"1503","2015-12-16",7.9
"1504","2015-12-17",7.69
"1505","2015-12-18",7.74
"1506","2015-12-21",7.83
"1507","2015-12-22",7.75
"1508","2015-12-23",7.96
"1509","2015-12-24",8.18
"1510","2015-12-28",8.31
"1511","2015-12-29",8.03
"1512","2015-12-30",7.97
"1513","2015-12-31",7.88
"1514","2016-01-04",7.71
"1515","2016-01-05",7.76
"1516","2016-01-06",7.67
"1517","2016-01-07",7.61
"1518","2016-01-08",7.8
"1519","2016-01-11",7.7
"1520","2016-01-12",7.62
"1521","2016-01-13",7.54
"1522","2016-01-14",7.49
"1523","2016-01-15",7.35
"1524","2016-01-19",7.25
"1525","2016-01-20",7.41
"1526","2016-01-21",7.48
"1527","2016-01-22",7.89
"1528","2016-01-25",7.72
"1529","2016-01-26",8.04
"1530","2016-01-27",7.93
"1531","2016-01-28",8.06
"1532","2016-01-29",8.19
"1533","2016-02-01",8.18
"1534","2016-02-02",8.32
"1535","2016-02-03",8.59
"1536","2016-02-04",8.66
"1537","2016-02-05",8.62
"1538","2016-02-08",8.55
"1539","2016-02-09",8.36
"1540","2016-02-10",7.65
"1541","2016-02-11",7.55
"1542","2016-02-12",7.54
"1543","2016-02-16",7.58
"1544","2016-02-17",7.79
"1545","2016-02-18",7.84
"1546","2016-02-19",7.72
"1547","2016-02-22",7.79
"1548","2016-02-23",7.6
"1549","2016-02-24",7.62
"1550","2016-02-25",7.78
"1551","2016-02-26",7.8
"1552","2016-02-29",7.72
"1553","2016-03-01",7.96
"1554","2016-03-02",8.05
"1555","2016-03-03",8.08
"1556","2016-03-04",8.12
"1557","2016-03-07",8.21
"1558","2016-03-08",8.1
"1559","2016-03-09",8.13
"1560","2016-03-10",8.16
"1561","2016-03-11",8.22
"1562","2016-03-14",8.22
"1563","2016-03-15",8.19
"1564","2016-03-16",8.22
"1565","2016-03-17",8.37
"1566","2016-03-18",8.29
"1567","2016-03-21",8.29
"1568","2016-03-22",8.24
"1569","2016-03-23",8.17
"1570","2016-03-24",8.11
"1571","2016-03-28",8.25
"1572","2016-03-29",8.25
"1573","2016-03-30",8.38
"1574","2016-03-31",8.4
"1575","2016-04-01",8.34
"1576","2016-04-04",8.33
"1577","2016-04-05",8.2
"1578","2016-04-06",8.17
"1579","2016-04-07",8.13
"1580","2016-04-08",8.28
"1581","2016-04-11",8.31
"1582","2016-04-12",8.3
"1583","2016-04-13",8.39
"1584","2016-04-14",8.29
"1585","2016-04-15",8.35
"1586","2016-04-18",8.4
"1587","2016-04-19",8.48
"1588","2016-04-20",8.45
"1589","2016-04-21",8.42
"1590","2016-04-22",8.48
"1591","2016-04-25",8.5
"1592","2016-04-26",8.59
"1593","2016-04-27",8.59
"1594","2016-04-28",8.71
"1595","2016-04-29",8.71
"1596","2016-05-02",8.78
"1597","2016-05-03",8.7
"1598","2016-05-04",8.62
"1599","2016-05-05",8.75
"1600","2016-05-06",8.72
"1601","2016-05-09",8.64
"1602","2016-05-10",8.73
"1603","2016-05-11",8.87
"1604","2016-05-12",8.87
"1605","2016-05-13",8.8
"1606","2016-05-16",8.8
"1607","2016-05-17",8.8
"1608","2016-05-18",8.55
"1609","2016-05-19",8.55
"1610","2016-05-20",8.65
"1611","2016-05-23",8.77
"1612","2016-05-24",8.58
"1613","2016-05-25",8.7
"1614","2016-05-26",8.85
"1615","2016-05-27",8.8
"1616","2016-05-31",8.83
"1617","2016-06-01",8.88
"1618","2016-06-02",8.85
"1619","2016-06-03",9.05
"1620","2016-06-06",9.12
"1621","2016-06-07",9
"1622","2016-06-08",9.12
"1623","2016-06-09",9.12
"1624","2016-06-10",9.12
"1625","2016-06-13",9.16
"1626","2016-06-14",9.12
"1627","2016-06-15",9.13
"1628","2016-06-16",9.09
"1629","2016-06-17",9.21
"1630","2016-06-20",9.28
"1631","2016-06-21",9.19
"1632","2016-06-22",9.25
"1633","2016-06-23",9.18
"1634","2016-06-24",9.11
"1635","2016-06-27",9.08
"1636","2016-06-28",9.02
"1637","2016-06-29",9.08
"1638","2016-06-30",9.22
"1639","2016-07-01",9
"1640","2016-07-05",9.41
"1641","2016-07-06",9.5
"1642","2016-07-07",9.43
"1643","2016-07-08",9.37
"1644","2016-07-11",9.34
"1645","2016-07-12",9.37
"1646","2016-07-13",9.5
"1647","2016-07-14",9.56
"1648","2016-07-15",9.49
"1649","2016-07-18",9.49
"1650","2016-07-19",9.5
"1651","2016-07-20",9.44
"1652","2016-07-21",9.43
"1653","2016-07-22",9.45
"1654","2016-07-25",9.37
"1655","2016-07-26",9.3
"1656","2016-07-27",9.2
"1657","2016-07-28",9.24
"1658","2016-07-29",9.35
"1659","2016-08-01",9.3
"1660","2016-08-02",9.29
"1661","2016-08-03",9.29
"1662","2016-08-04",9.35
"1663","2016-08-05",9.21
"1664","2016-08-08",9.22
"1665","2016-08-09",9.1
"1666","2016-08-10",9.12
"1667","2016-08-11",9.14
"1668","2016-08-12",9.38
"1669","2016-08-15",9.45
"1670","2016-08-16",9.5
"1671","2016-08-17",9.55
"1672","2016-08-18",9.59
"1673","2016-08-19",9.47
"1674","2016-08-22",9.43
"1675","2016-08-23",9.47
"1676","2016-08-24",9.37
"1677","2016-08-25",9.39
"1678","2016-08-26",9.19
"1679","2016-08-29",9.21
"1680","2016-08-30",9.03
"1681","2016-08-31",8.96
"1682","2016-09-01",9
"1683","2016-09-02",9.28
"1684","2016-09-06",9.46
"1685","2016-09-07",9.37
"1686","2016-09-08",9.34
"1687","2016-09-09",9.09
"1688","2016-09-12",9.17
"1689","2016-09-13",8.92
"1690","2016-09-14",8.9
"1691","2016-09-15",8.94
"1692","2016-09-16",8.83
"1693","2016-09-19",8.89
"1694","2016-09-20",8.92
"1695","2016-09-21",9.11
"1696","2016-09-22",9.17
"1697","2016-09-23",9.11
"1698","2016-09-26",9.13
"1699","2016-09-27",9.02
"1700","2016-09-28",9.06
"1701","2016-09-29",9.04
"1702","2016-09-30",8.97
"1703","2016-10-03",8.84
"1704","2016-10-04",8.66
"1705","2016-10-05",8.69
"1706","2016-10-06",8.7
"1707","2016-10-07",8.62
"1708","2016-10-10",8.53
"1709","2016-10-11",8.54
"1710","2016-10-12",8.59
"1711","2016-10-13",8.77
"1712","2016-10-14",8.73
"1713","2016-10-17",8.77
"1714","2016-10-18",8.84
"1715","2016-10-19",8.89
"1716","2016-10-20",8.8
"1717","2016-10-21",8.93
"1718","2016-10-24",8.9
"1719","2016-10-25",8.88
"1720","2016-10-26",8.79
"1721","2016-10-27",8.76
"1722","2016-10-28",8.81
"1723","2016-10-31",8.85
"1724","2016-11-01",8.78
"1725","2016-11-02",8.62
"1726","2016-11-03",8.53
"1727","2016-11-04",8.57
"1728","2016-11-07",8.58
"1729","2016-11-08",8.7
"1730","2016-11-09",8.34
"1731","2016-11-10",8.13
"1732","2016-11-11",7.87
"1733","2016-11-14",7.82
"1734","2016-11-15",8.04
"1735","2016-11-16",8.03
"1736","2016-11-17",7.95
"1737","2016-11-18",7.93
"1738","2016-11-21",7.94
"1739","2016-11-22",7.89
"1740","2016-11-23",7.85
"1741","2016-11-25",7.89
"1742","2016-11-28",8.05
"1743","2016-11-29",8.2
"1744","2016-11-30",8.29
"1745","2016-12-01",8.48
"1746","2016-12-02",8.3
"1747","2016-12-05",8.31
"1748","2016-12-06",8.26
"1749","2016-12-07",8.38
"1750","2016-12-08",8.46
"1751","2016-12-09",8.47
"1752","2016-12-12",8.51
"1753","2016-12-13",8.6
"1754","2016-12-14",8.44
"1755","2016-12-15",8.34
"1756","2016-12-16",8.53
"1757","2016-12-19",8.48
"1758","2016-12-20",8.59
"1759","2016-12-21",8.64
"1760","2016-12-22",8.48
"1761","2016-12-23",8.43
"1762","2016-12-27",8.9
"1763","2016-12-28",8.39
"1764","2016-12-29",8.46
"1765","2016-12-30",8.48
"1766","2017-01-03",8.35
"1767","2017-01-04",8.47
"1768","2017-01-05",8.49
"1769","2017-01-06",8.47
"1770","2017-01-09",8.47
"1771","2017-01-10",8.45
"1772","2017-01-11",8.52
"1773","2017-01-12",8.55
"1774","2017-01-13",8.52
"1775","2017-01-17",8.67
"1776","2017-01-18",8.56
"1777","2017-01-19",8.52
"1778","2017-01-20",8.47
"1779","2017-01-23",8.49
"1780","2017-01-24",8.59
"1781","2017-01-25",8.68
"1782","2017-01-26",8.62
"1783","2017-01-27",8.58
"1784","2017-01-30",8.59
"1785","2017-01-31",8.7
"1786","2017-02-01",8.74
"1787","2017-02-02",8.89
"1788","2017-02-03",8.95
"1789","2017-02-06",8.89
"1790","2017-02-07",8.88
"1791","2017-02-08",8.94
"1792","2017-02-09",8.97
"1793","2017-02-10",8.99
"1794","2017-02-13",9.07
"1795","2017-02-14",9.05
"1796","2017-02-15",9.04
"1797","2017-02-16",9.07
"1798","2017-02-17",9.02
"1799","2017-02-21",9.01
"1800","2017-02-22",9.23
"1801","2017-02-23",9.32
"1802","2017-02-24",9.25
"1803","2017-02-27",9.12
"1804","2017-02-28",9.09
"1805","2017-03-01",9.13
"1806","2017-03-02",9.27
"1807","2017-03-03",9.28
"1808","2017-03-06",9.3
"1809","2017-03-07",9.33
"1810","2017-03-08",9.21
"1811","2017-03-09",9.07
"1812","2017-03-10",9.21
"1813","2017-03-13",9.22
"1814","2017-03-14",9.23
"1815","2017-03-15",9.42
"1816","2017-03-16",9.4
"1817","2017-03-17",9.42
"1818","2017-03-20",9.42
"1819","2017-03-21",9.47
"1820","2017-03-22",9.47
"1821","2017-03-23",9.47
"1822","2017-03-24",9.55
"1823","2017-03-27",9.63
"1824","2017-03-28",9.67
"1825","2017-03-29",9.57
"1826","2017-03-30",9.55
"1827","2017-03-31",9.58
"1828","2017-04-03",9.5
"1829","2017-04-04",9.45
"1830","2017-04-05",9.42
"1831","2017-04-06",9.5
"1832","2017-04-07",9.57
"1833","2017-04-10",9.69
"1834","2017-04-11",9.61
"1835","2017-04-12",9.7
"1836","2017-04-13",9.66
"1837","2017-04-17",9.72
"1838","2017-04-18",9.74
"1839","2017-04-19",9.61
"1840","2017-04-20",9.6
"1841","2017-04-21",9.58
"1842","2017-04-24",9.6
"1843","2017-04-25",9.46
"1844","2017-04-26",9.45
"1845","2017-04-27",9.47
"1846","2017-04-28",9.46
"1847","2017-05-01",9.47
"1848","2017-05-02",9.48
"1849","2017-05-03",9.51
"1850","2017-05-04",9.48
"1851","2017-05-05",9.51
"1852","2017-05-08",9.6
"1853","2017-05-09",9.58
"1854","2017-05-10",9.73
"1855","2017-05-11",9.66
"1856","2017-05-12",9.68
"1857","2017-05-15",9.77
"1858","2017-05-16",9.95
"1859","2017-05-17",9.9
"1860","2017-05-18",9.85
"1861","2017-05-19",10.03
"1862","2017-05-22",10.24
"1863","2017-05-23",10.05
"1864","2017-05-24",10.22
"1865","2017-05-25",10.24
"1866","2017-05-26",10.26
"1867","2017-05-30",10.23
"1868","2017-05-31",10.33
"1869","2017-06-01",10.41
"1870","2017-06-02",10.5
"1871","2017-06-05",10.52
"1872","2017-06-06",10.6
"1873","2017-06-07",10.33
"1874","2017-06-08",10.33
"1875","2017-06-09",10.36
"1876","2017-06-12",10.42
"1877","2017-06-13",10.5
"1878","2017-06-14",10.49
"1879","2017-06-15",10.5
"1880","2017-06-16",10.67
"1881","2017-06-19",10.65
"1882","2017-06-20",10.62
"1883","2017-06-21",10.57
"1884","2017-06-22",10.69
"1885","2017-06-23",10.75
"1886","2017-06-26",10.71
"1887","2017-06-27",10.75
"1888","2017-06-28",10.67
"1889","2017-06-29",10.39
"1890","2017-06-30",10.54
"1891","2017-07-03",10.56
"1892","2017-07-05",10.28
"1893","2017-07-06",10.17
"1894","2017-07-07",10.17
"1895","2017-07-10",10.25
"1896","2017-07-11",10.03
"1897","2017-07-12",10.28
"1898","2017-07-13",10.15
"1899","2017-07-14",10.45
"1900","2017-07-17",10.29
"1901","2017-07-18",10.45
"1902","2017-07-19",10.67
"1903","2017-07-20",10.66
"1904","2017-07-21",10.69
"1905","2017-07-24",10.64
"1906","2017-07-25",10.49
"1907","2017-07-26",10.7
"1908","2017-07-27",10.59
"1909","2017-07-28",10.77
"1910","2017-07-31",10.73
"1911","2017-08-01",10.65
"1912","2017-08-02",10.64
"1913","2017-08-03",10.58
"1914","2017-08-04",10.49
"1915","2017-08-07",10.57
"1916","2017-08-08",10.44
"1917","2017-08-09",10.43
"1918","2017-08-10",10.45
"1919","2017-08-11",10.51
"1920","2017-08-14",10.36
"1921","2017-08-15",10.49
"1922","2017-08-16",10.55
"1923","2017-08-17",10.55
"1924","2017-08-18",10.73
"1925","2017-08-21",10.71
"1926","2017-08-22",10.82
"1927","2017-08-23",11.02
"1928","2017-08-24",10.88
"1929","2017-08-25",10.83
"1930","2017-08-28",10.65
"1931","2017-08-29",10.68
"1932","2017-08-30",10.61
"1933","2017-08-31",10.85
"1934","2017-09-01",10.87
