"","date","SABR"
"659","2016-11-25",26.32
"660","2016-11-28",26.5
"661","2016-11-29",26.030001
"662","2016-11-30",25.85
"663","2016-12-01",25.559999
"664","2016-12-02",25.57
"665","2016-12-05",25.290001
"666","2016-12-06",25.4
"667","2016-12-07",25.77
"668","2016-12-08",26.17
"669","2016-12-09",27.07
"670","2016-12-12",26.49
"671","2016-12-13",26.120001
"672","2016-12-14",26.110001
"673","2016-12-15",25.43
"674","2016-12-16",25.42
"675","2016-12-19",25.5
"676","2016-12-20",25.15
"677","2016-12-21",25.15
"678","2016-12-22",24.790001
"679","2016-12-23",24.84
"680","2016-12-27",25.01
"681","2016-12-28",24.9
"682","2016-12-29",25
"683","2016-12-30",24.950001
"684","2017-01-03",24.790001
"685","2017-01-04",24.82
"686","2017-01-05",24.709999
"687","2017-01-06",24.860001
"688","2017-01-09",24.9
"689","2017-01-10",24.940001
"690","2017-01-11",24.959999
"691","2017-01-12",24.959999
"692","2017-01-13",25.139999
"693","2017-01-17",24.92
"694","2017-01-18",24.719999
"695","2017-01-19",24.799999
"696","2017-01-20",24.76
"697","2017-01-23",24.82
"698","2017-01-24",24.51
"699","2017-01-25",24.59
"700","2017-01-26",24.65
"701","2017-01-27",24.780001
"702","2017-01-30",24.540001
"703","2017-01-31",24.5
"704","2017-02-01",24.530001
"705","2017-02-02",24.639999
"706","2017-02-03",24.92
"707","2017-02-06",24.809999
"708","2017-02-07",22.209999
"709","2017-02-08",21.82
"710","2017-02-09",22.469999
"711","2017-02-10",22.77
"712","2017-02-13",22.27
"713","2017-02-14",21.9
"714","2017-02-15",21.65
"715","2017-02-16",21.299999
"716","2017-02-17",21.299999
"717","2017-02-21",21.129999
"718","2017-02-22",21.67
"719","2017-02-23",21.75
"720","2017-02-24",21.790001
"721","2017-02-27",21.719999
"722","2017-02-28",21.91
"723","2017-03-01",22.219999
"724","2017-03-02",22.15
"725","2017-03-03",22.15
"726","2017-03-06",21.92
"727","2017-03-07",21.610001
"728","2017-03-08",21.73
"729","2017-03-09",21.6
"730","2017-03-10",21.940001
"731","2017-03-13",21.98
"732","2017-03-14",21.950001
"733","2017-03-15",22.01
"734","2017-03-16",21.84
"735","2017-03-17",21.82
"736","2017-03-20",21.57
"737","2017-03-21",21.35
"738","2017-03-22",21.16
"739","2017-03-23",20.93
"740","2017-03-24",20.91
"741","2017-03-27",20.940001
"742","2017-03-28",21.18
"743","2017-03-29",21.559999
"744","2017-03-30",21.540001
"745","2017-03-31",21.190001
"746","2017-04-03",21.120001
"747","2017-04-04",20.860001
"748","2017-04-05",20.5
"749","2017-04-06",20.959999
"750","2017-04-07",21.18
"751","2017-04-10",21.290001
"752","2017-04-11",21.42
"753","2017-04-12",21.309999
"754","2017-04-13",21.08
"755","2017-04-17",21.950001
"756","2017-04-18",22.200001
"757","2017-04-19",22.42
"758","2017-04-20",23.049999
"759","2017-04-21",23.09
"760","2017-04-24",23.129999
"761","2017-04-25",23.26
"762","2017-04-26",23.280001
"763","2017-04-27",23.42
"764","2017-04-28",23.41
"765","2017-05-01",23.629999
"766","2017-05-02",24.67
"767","2017-05-03",24.379999
"768","2017-05-04",24.66
"769","2017-05-05",24.690001
"770","2017-05-08",24.6
"771","2017-05-09",24.700001
"772","2017-05-10",24.73
"773","2017-05-11",24.5
"774","2017-05-12",24.25
"775","2017-05-15",24.35
"776","2017-05-16",24.15
"777","2017-05-17",23.450001
"778","2017-05-18",22.799999
"779","2017-05-19",22.809999
"780","2017-05-22",22.959999
"781","2017-05-23",22.92
"782","2017-05-24",23.09
"783","2017-05-25",22.969999
"784","2017-05-26",22.559999
"785","2017-05-30",22.85
"786","2017-05-31",22.43
"787","2017-06-01",22.75
"788","2017-06-02",22.700001
"789","2017-06-05",22.59
"790","2017-06-06",22.26
"791","2017-06-07",22.5
"792","2017-06-08",22.4
"793","2017-06-09",22.66
"794","2017-06-12",22.51
"795","2017-06-13",22.65
"796","2017-06-14",22.83
"797","2017-06-15",22.530001
"798","2017-06-16",22.549999
"799","2017-06-19",22.73
"800","2017-06-20",22.780001
"801","2017-06-21",22.52
"802","2017-06-22",22.41
"803","2017-06-23",22.67
"804","2017-06-26",22.33
"805","2017-06-27",22.09
"806","2017-06-28",22.24
"807","2017-06-29",21.93
"808","2017-06-30",21.77
"809","2017-07-03",22.1
"810","2017-07-05",21.74
"811","2017-07-06",21.24
"812","2017-07-07",21.43
"813","2017-07-10",21.33
"814","2017-07-11",21.24
"815","2017-07-12",21.809999
"816","2017-07-13",21.91
"817","2017-07-14",21.709999
"818","2017-07-17",21.9
"819","2017-07-18",21.65
"820","2017-07-19",21.85
"821","2017-07-20",22.280001
"822","2017-07-21",22.01
"823","2017-07-24",21.91
"824","2017-07-25",22.040001
"825","2017-07-26",21.889999
"826","2017-07-27",21.83
"827","2017-07-28",21.809999
"828","2017-07-31",22.129999
"829","2017-08-01",19.809999
"830","2017-08-02",20.155001
"831","2017-08-03",20.370001
"832","2017-08-04",19.73
"833","2017-08-07",19.129999
"834","2017-08-08",18.99
"835","2017-08-09",18.52
"836","2017-08-10",17.870001
"837","2017-08-11",17.889999
"838","2017-08-14",18.200001
"839","2017-08-15",17.82
"840","2017-08-16",17.76
"841","2017-08-17",17.620001
"842","2017-08-18",17.4
"843","2017-08-21",17.440001
"844","2017-08-22",17.77
"845","2017-08-23",17.940001
"846","2017-08-24",18.32
"847","2017-08-25",18.35
"848","2017-08-28",18.43
"849","2017-08-29",18.389999
"850","2017-08-30",18.48
"851","2017-08-31",18.440001
"852","2017-09-01",18.389999
"853","2017-09-05",17.84
"854","2017-09-06",17.870001
"855","2017-09-07",17.790001
"856","2017-09-08",17.690001
"857","2017-09-11",18.02
"858","2017-09-12",18.48
"859","2017-09-13",18.4
"860","2017-09-14",18.08
"861","2017-09-15",18.200001
"862","2017-09-18",18.049999
"863","2017-09-19",18.08
"864","2017-09-20",18.110001
"865","2017-09-21",18.209999
"866","2017-09-22",18.129999
"867","2017-09-25",18.09
"868","2017-09-26",18.01
"869","2017-09-27",18.23
"870","2017-09-28",18.299999
"871","2017-09-29",18.1
"872","2017-10-02",18.139999
"873","2017-10-03",18.450001
"874","2017-10-04",18.23
"875","2017-10-05",18.309999
"876","2017-10-06",18.16
"877","2017-10-09",18.030001
"878","2017-10-10",18.23
"879","2017-10-11",18.190001
"880","2017-10-12",18
"881","2017-10-13",18.110001
"882","2017-10-16",18.309999
"883","2017-10-17",18.190001
"884","2017-10-18",18.290001
"885","2017-10-19",18.43
"886","2017-10-20",18.219999
"887","2017-10-23",18.15
"888","2017-10-24",18.280001
"889","2017-10-25",18.01
"890","2017-10-26",18.110001
"891","2017-10-27",18.15
"892","2017-10-30",18.15
"893","2017-10-31",19.559999
"894","2017-11-01",19.549999
"895","2017-11-02",18.530001
"896","2017-11-03",18.74
"897","2017-11-06",19.01
"898","2017-11-07",19.040001
"899","2017-11-08",19.07
"900","2017-11-09",18.790001
"901","2017-11-10",18.93
"902","2017-11-13",19.059999
"903","2017-11-14",18.959999
"904","2017-11-15",18.459999
"905","2017-11-16",18.5
"906","2017-11-17",19.5
"907","2017-11-20",19.33
"908","2017-11-21",19.27
"909","2017-11-22",19.360001
"910","2017-11-24",19.34
"911","2017-11-27",19.190001
"912","2017-11-28",19.48
"913","2017-11-29",19.82
"914","2017-11-30",19.91
"915","2017-12-01",19.620001
"916","2017-12-04",19.82
"917","2017-12-05",19.77
"918","2017-12-06",19.190001
"919","2017-12-07",19.719999
"920","2017-12-08",19.299999
"921","2017-12-11",19.540001
"922","2017-12-12",19.870001
"923","2017-12-13",19.860001
"924","2017-12-14",20.219999
"925","2017-12-15",20.42
"926","2017-12-18",20.450001
"927","2017-12-19",20.290001
"928","2017-12-20",20.530001
"929","2017-12-21",20.639999
"930","2017-12-22",20.76
"931","2017-12-26",20.790001
"932","2017-12-27",20.709999
"933","2017-12-28",20.620001
"934","2017-12-29",20.5
"935","2018-01-02",20.65
"936","2018-01-03",20.950001
"937","2018-01-04",20.889999
"938","2018-01-05",20.43
"939","2018-01-08",20.629999
"940","2018-01-09",20.629999
"941","2018-01-10",20.41
"942","2018-01-11",20.51
"943","2018-01-12",20.530001
"944","2018-01-16",20.74
"945","2018-01-17",20.549999
"946","2018-01-18",20.620001
"947","2018-01-19",20.67
"948","2018-01-22",20.73
"949","2018-01-23",20.719999
"950","2018-01-24",20.52
"951","2018-01-25",20.74
"952","2018-01-26",21.1
"953","2018-01-29",20.959999
"954","2018-01-30",20.68
"955","2018-01-31",20.77
"956","2018-02-01",20.67
"957","2018-02-02",20.190001
"958","2018-02-05",19.639999
"959","2018-02-06",19.209999
"960","2018-02-07",19.379999
"961","2018-02-08",18.42
"962","2018-02-09",18.549999
"963","2018-02-12",19.26
"964","2018-02-13",19.129999
"965","2018-02-14",21.57
"966","2018-02-15",22.690001
"967","2018-02-16",23.26
"968","2018-02-20",23.110001
"969","2018-02-21",23.530001
