"","date","DENN"
"1001","2010-12-21",3.55
"1002","2010-12-22",3.63
"1003","2010-12-23",3.57
"1004","2010-12-27",3.52
"1005","2010-12-28",3.49
"1006","2010-12-29",3.51
"1007","2010-12-30",3.56
"1008","2010-12-31",3.58
"1009","2011-01-03",3.64
"1010","2011-01-04",3.6
"1011","2011-01-05",3.6
"1012","2011-01-06",3.59
"1013","2011-01-07",3.55
"1014","2011-01-10",3.58
"1015","2011-01-11",3.66
"1016","2011-01-12",3.75
"1017","2011-01-13",3.71
"1018","2011-01-14",3.73
"1019","2011-01-18",3.75
"1020","2011-01-19",3.71
"1021","2011-01-20",3.7
"1022","2011-01-21",3.8
"1023","2011-01-24",3.7
"1024","2011-01-25",3.73
"1025","2011-01-26",3.78
"1026","2011-01-27",3.77
"1027","2011-01-28",3.72
"1028","2011-01-31",3.78
"1029","2011-02-01",3.89
"1030","2011-02-02",3.87
"1031","2011-02-03",3.98
"1032","2011-02-04",4.03
"1033","2011-02-07",4.1
"1034","2011-02-08",4.13
"1035","2011-02-09",4.08
"1036","2011-02-10",4.08
"1037","2011-02-11",4.1
"1038","2011-02-14",4.1
"1039","2011-02-15",4.08
"1040","2011-02-16",4.04
"1041","2011-02-17",4.06
"1042","2011-02-18",4.13
"1043","2011-02-22",3.87
"1044","2011-02-23",3.86
"1045","2011-02-24",3.91
"1046","2011-02-25",3.93
"1047","2011-02-28",3.89
"1048","2011-03-01",3.9
"1049","2011-03-02",3.91
"1050","2011-03-03",4.05
"1051","2011-03-04",4.12
"1052","2011-03-07",4.05
"1053","2011-03-08",4.13
"1054","2011-03-09",4.12
"1055","2011-03-10",4.07
"1056","2011-03-11",4.04
"1057","2011-03-14",3.92
"1058","2011-03-15",3.95
"1059","2011-03-16",3.97
"1060","2011-03-17",4.04
"1061","2011-03-18",4.13
"1062","2011-03-21",4.07
"1063","2011-03-22",4.07
"1064","2011-03-23",4.06
"1065","2011-03-24",4.1
"1066","2011-03-25",4.12
"1067","2011-03-28",4.12
"1068","2011-03-29",4.14
"1069","2011-03-30",4.18
"1070","2011-03-31",4.06
"1071","2011-04-01",4.12
"1072","2011-04-04",4.13
"1073","2011-04-05",4.12
"1074","2011-04-06",4.09
"1075","2011-04-07",4.11
"1076","2011-04-08",4.06
"1077","2011-04-11",4.06
"1078","2011-04-12",4.01
"1079","2011-04-13",4.01
"1080","2011-04-14",4.01
"1081","2011-04-15",4.03
"1082","2011-04-18",4.03
"1083","2011-04-19",4.02
"1084","2011-04-20",4.11
"1085","2011-04-21",4.11
"1086","2011-04-25",4.1
"1087","2011-04-26",4.08
"1088","2011-04-27",4.1
"1089","2011-04-28",4.11
"1090","2011-04-29",4.09
"1091","2011-05-02",4.09
"1092","2011-05-03",4.04
"1093","2011-05-04",3.88
"1094","2011-05-05",3.92
"1095","2011-05-06",4
"1096","2011-05-09",4.01
"1097","2011-05-10",4.03
"1098","2011-05-11",4.02
"1099","2011-05-12",4.03
"1100","2011-05-13",3.97
"1101","2011-05-16",3.88
"1102","2011-05-17",3.84
"1103","2011-05-18",4
"1104","2011-05-19",4.03
"1105","2011-05-20",3.97
"1106","2011-05-23",3.86
"1107","2011-05-24",3.86
"1108","2011-05-25",3.91
"1109","2011-05-26",4.06
"1110","2011-05-27",4.04
"1111","2011-05-31",4.09
"1112","2011-06-01",3.98
"1113","2011-06-02",3.95
"1114","2011-06-03",3.93
"1115","2011-06-06",3.89
"1116","2011-06-07",3.91
"1117","2011-06-08",3.84
"1118","2011-06-09",3.85
"1119","2011-06-10",3.83
"1120","2011-06-13",3.82
"1121","2011-06-14",3.9
"1122","2011-06-15",3.84
"1123","2011-06-16",3.87
"1124","2011-06-17",3.91
"1125","2011-06-20",3.85
"1126","2011-06-21",3.95
"1127","2011-06-22",3.91
"1128","2011-06-23",3.91
"1129","2011-06-24",3.82
"1130","2011-06-27",3.88
"1131","2011-06-28",3.9
"1132","2011-06-29",3.87
"1133","2011-06-30",3.88
"1134","2011-07-01",3.9
"1135","2011-07-05",3.83
"1136","2011-07-06",3.8
"1137","2011-07-07",3.9
"1138","2011-07-08",3.9
"1139","2011-07-11",3.88
"1140","2011-07-12",3.89
"1141","2011-07-13",4.1
"1142","2011-07-14",4.06
"1143","2011-07-15",4.05
"1144","2011-07-18",3.87
"1145","2011-07-19",4.09
"1146","2011-07-20",4.17
"1147","2011-07-21",4.29
"1148","2011-07-22",4.2
"1149","2011-07-25",4.06
"1150","2011-07-26",4.11
"1151","2011-07-27",3.92
"1152","2011-07-28",3.73
"1153","2011-07-29",3.81
"1154","2011-08-01",3.79
"1155","2011-08-02",3.77
"1156","2011-08-03",4.11
"1157","2011-08-04",4.25
"1158","2011-08-05",4.08
"1159","2011-08-08",3.6
"1160","2011-08-09",3.76
"1161","2011-08-10",3.55
"1162","2011-08-11",3.81
"1163","2011-08-12",3.78
"1164","2011-08-15",3.81
"1165","2011-08-16",3.73
"1166","2011-08-17",3.72
"1167","2011-08-18",3.45
"1168","2011-08-19",3.47
"1169","2011-08-22",3.47
"1170","2011-08-23",3.74
"1171","2011-08-24",3.79
"1172","2011-08-25",3.54
"1173","2011-08-26",3.69
"1174","2011-08-29",3.79
"1175","2011-08-30",3.73
"1176","2011-08-31",3.79
"1177","2011-09-01",3.65
"1178","2011-09-02",3.48
"1179","2011-09-06",3.59
"1180","2011-09-07",3.74
"1181","2011-09-08",3.57
"1182","2011-09-09",3.44
"1183","2011-09-12",3.47
"1184","2011-09-13",3.58
"1185","2011-09-14",3.64
"1186","2011-09-15",3.62
"1187","2011-09-16",3.62
"1188","2011-09-19",3.59
"1189","2011-09-20",3.5
"1190","2011-09-21",3.38
"1191","2011-09-22",3.17
"1192","2011-09-23",3.44
"1193","2011-09-26",3.52
"1194","2011-09-27",3.62
"1195","2011-09-28",3.37
"1196","2011-09-29",3.55
"1197","2011-09-30",3.33
"1198","2011-10-03",3.18
"1199","2011-10-04",3.43
"1200","2011-10-05",3.43
"1201","2011-10-06",3.5
"1202","2011-10-07",3.38
"1203","2011-10-10",3.58
"1204","2011-10-11",3.76
"1205","2011-10-12",3.79
"1206","2011-10-13",3.55
"1207","2011-10-14",3.55
"1208","2011-10-17",3.45
"1209","2011-10-18",3.45
"1210","2011-10-19",3.39
"1211","2011-10-20",3.39
"1212","2011-10-21",3.46
"1213","2011-10-24",3.5
"1214","2011-10-25",3.42
"1215","2011-10-26",3.47
"1216","2011-10-27",3.6
"1217","2011-10-28",3.58
"1218","2011-10-31",3.6
"1219","2011-11-01",3.54
"1220","2011-11-02",3.66
"1221","2011-11-03",3.73
"1222","2011-11-04",3.66
"1223","2011-11-07",3.59
"1224","2011-11-08",3.61
"1225","2011-11-09",3.49
"1226","2011-11-10",3.48
"1227","2011-11-11",3.59
"1228","2011-11-14",3.48
"1229","2011-11-15",3.56
"1230","2011-11-16",3.47
"1231","2011-11-17",3.39
"1232","2011-11-18",3.42
"1233","2011-11-21",3.31
"1234","2011-11-22",3.28
"1235","2011-11-23",3.15
"1236","2011-11-25",3.1
"1237","2011-11-28",3.26
"1238","2011-11-29",3.18
"1239","2011-11-30",3.4
"1240","2011-12-01",3.45
"1241","2011-12-02",3.52
"1242","2011-12-05",3.64
"1243","2011-12-06",3.52
"1244","2011-12-07",3.49
"1245","2011-12-08",3.32
"1246","2011-12-09",3.35
"1247","2011-12-12",3.28
"1248","2011-12-13",3.42
"1249","2011-12-14",3.52
"1250","2011-12-15",3.71
"1251","2011-12-16",3.84
"1252","2011-12-19",3.85
"1253","2011-12-20",3.96
"1254","2011-12-21",3.98
"1255","2011-12-22",3.96
"1256","2011-12-23",3.99
"1257","2011-12-27",3.97
"1258","2011-12-28",3.82
"1259","2011-12-29",3.81
"1260","2011-12-30",3.76
"1261","2012-01-03",3.84
"1262","2012-01-04",3.89
"1263","2012-01-05",3.9
"1264","2012-01-06",3.87
"1265","2012-01-09",3.85
"1266","2012-01-10",4
"1267","2012-01-11",3.97
"1268","2012-01-12",3.99
"1269","2012-01-13",3.9
"1270","2012-01-17",3.98
"1271","2012-01-18",4.17
"1272","2012-01-19",4.2
"1273","2012-01-20",4.23
"1274","2012-01-23",4.22
"1275","2012-01-24",4.14
"1276","2012-01-25",4.19
"1277","2012-01-26",4.23
"1278","2012-01-27",4.3
"1279","2012-01-30",4.16
"1280","2012-01-31",4.29
"1281","2012-02-01",4.4
"1282","2012-02-02",4.31
"1283","2012-02-03",4.44
"1284","2012-02-06",4.44
"1285","2012-02-07",4.48
"1286","2012-02-08",4.48
"1287","2012-02-09",4.46
"1288","2012-02-10",4.45
"1289","2012-02-13",4.47
"1290","2012-02-14",4.34
"1291","2012-02-15",4.3
"1292","2012-02-16",4.24
"1293","2012-02-17",4.21
"1294","2012-02-21",4.2
"1295","2012-02-22",4.11
"1296","2012-02-23",4.2
"1297","2012-02-24",4.16
"1298","2012-02-27",4.17
"1299","2012-02-28",4.19
"1300","2012-02-29",4.15
"1301","2012-03-01",4.15
"1302","2012-03-02",4.14
"1303","2012-03-05",4.12
"1304","2012-03-06",4.01
"1305","2012-03-07",4.11
"1306","2012-03-08",4.16
"1307","2012-03-09",4.23
"1308","2012-03-12",4.23
"1309","2012-03-13",4.17
"1310","2012-03-14",4.24
"1311","2012-03-15",4.37
"1312","2012-03-16",4.25
"1313","2012-03-19",4.28
"1314","2012-03-20",4.24
"1315","2012-03-21",4.17
"1316","2012-03-22",4.15
"1317","2012-03-23",4.19
"1318","2012-03-26",4.35
"1319","2012-03-27",4.24
"1320","2012-03-28",4.14
"1321","2012-03-29",4.17
"1322","2012-03-30",4.04
"1323","2012-04-02",4.1
"1324","2012-04-03",4
"1325","2012-04-04",3.95
"1326","2012-04-05",4.03
"1327","2012-04-09",3.96
"1328","2012-04-10",3.99
"1329","2012-04-11",4.06
"1330","2012-04-12",4.01
"1331","2012-04-13",3.96
"1332","2012-04-16",3.92
"1333","2012-04-17",3.97
"1334","2012-04-18",3.95
"1335","2012-04-19",3.85
"1336","2012-04-20",3.84
"1337","2012-04-23",3.82
"1338","2012-04-24",4
"1339","2012-04-25",4.06
"1340","2012-04-26",4.05
"1341","2012-04-27",4.13
"1342","2012-04-30",4.14
"1343","2012-05-01",4.27
"1344","2012-05-02",4.26
"1345","2012-05-03",4.16
"1346","2012-05-04",4
"1347","2012-05-07",3.99
"1348","2012-05-08",3.96
"1349","2012-05-09",3.94
"1350","2012-05-10",3.97
"1351","2012-05-11",3.97
"1352","2012-05-14",3.96
"1353","2012-05-15",4.08
"1354","2012-05-16",4.05
"1355","2012-05-17",4.04
"1356","2012-05-18",3.98
"1357","2012-05-21",4.05
"1358","2012-05-22",4.01
"1359","2012-05-23",4.01
"1360","2012-05-24",4.08
"1361","2012-05-25",4.16
"1362","2012-05-29",4.37
"1363","2012-05-30",4.29
"1364","2012-05-31",4.31
"1365","2012-06-01",4.2
"1366","2012-06-04",4.25
"1367","2012-06-05",4.28
"1368","2012-06-06",4.41
"1369","2012-06-07",4.26
"1370","2012-06-08",4.33
"1371","2012-06-11",4.35
"1372","2012-06-12",4.41
"1373","2012-06-13",4.27
"1374","2012-06-14",4.35
"1375","2012-06-15",4.36
"1376","2012-06-18",4.36
"1377","2012-06-19",4.45
"1378","2012-06-20",4.36
"1379","2012-06-21",4.23
"1380","2012-06-22",4.28
"1381","2012-06-25",4.21
"1382","2012-06-26",4.26
"1383","2012-06-27",4.26
"1384","2012-06-28",4.31
"1385","2012-06-29",4.42
"1386","2012-07-02",4.75
"1387","2012-07-03",4.76
"1388","2012-07-05",4.66
"1389","2012-07-06",4.68
"1390","2012-07-09",4.51
"1391","2012-07-10",4.52
"1392","2012-07-11",4.52
"1393","2012-07-12",4.46
"1394","2012-07-13",4.52
"1395","2012-07-16",4.5
"1396","2012-07-17",4.56
"1397","2012-07-18",4.65
"1398","2012-07-19",4.56
"1399","2012-07-20",4.44
"1400","2012-07-23",4.31
"1401","2012-07-24",4.26
"1402","2012-07-25",4.28
"1403","2012-07-26",4.34
"1404","2012-07-27",4.51
"1405","2012-07-30",4.5
"1406","2012-07-31",4.36
"1407","2012-08-01",4.31
"1408","2012-08-02",4.39
"1409","2012-08-03",4.62
"1410","2012-08-06",4.56
"1411","2012-08-07",4.63
"1412","2012-08-08",4.64
"1413","2012-08-09",4.6
"1414","2012-08-10",4.59
"1415","2012-08-13",4.68
"1416","2012-08-14",4.67
"1417","2012-08-15",4.67
"1418","2012-08-16",4.78
"1419","2012-08-17",4.86
"1420","2012-08-20",4.79
"1421","2012-08-21",4.82
"1422","2012-08-22",4.85
"1423","2012-08-23",4.81
"1424","2012-08-24",4.83
"1425","2012-08-27",4.86
"1426","2012-08-28",4.89
"1427","2012-08-29",4.95
"1428","2012-08-30",4.93
"1429","2012-08-31",4.89
"1430","2012-09-04",4.94
"1431","2012-09-05",4.94
"1432","2012-09-06",4.96
"1433","2012-09-07",4.98
"1434","2012-09-10",4.97
"1435","2012-09-11",4.96
"1436","2012-09-12",5
"1437","2012-09-13",5
"1438","2012-09-14",5.06
"1439","2012-09-17",5.08
"1440","2012-09-18",5.06
"1441","2012-09-19",5.01
"1442","2012-09-20",5.03
"1443","2012-09-21",5.06
"1444","2012-09-24",5.12
"1445","2012-09-25",5.05
"1446","2012-09-26",5.09
"1447","2012-09-27",5
"1448","2012-09-28",4.84
"1449","2012-10-01",4.97
"1450","2012-10-02",4.84
"1451","2012-10-03",4.84
"1452","2012-10-04",4.87
"1453","2012-10-05",4.74
"1454","2012-10-08",4.92
"1455","2012-10-09",4.92
"1456","2012-10-10",4.92
"1457","2012-10-11",4.94
"1458","2012-10-12",4.95
"1459","2012-10-15",4.96
"1460","2012-10-16",5
"1461","2012-10-17",5
"1462","2012-10-18",4.93
"1463","2012-10-19",4.71
"1464","2012-10-22",4.75
"1465","2012-10-23",4.63
"1466","2012-10-24",4.65
"1467","2012-10-25",4.78
"1468","2012-10-26",4.67
"1469","2012-10-31",4.6
"1470","2012-11-01",4.59
"1471","2012-11-02",4.63
"1472","2012-11-05",4.71
"1473","2012-11-06",4.75
"1474","2012-11-07",4.65
"1475","2012-11-08",4.66
"1476","2012-11-09",4.6
"1477","2012-11-12",4.6
"1478","2012-11-13",4.61
"1479","2012-11-14",4.6
"1480","2012-11-15",4.58
"1481","2012-11-16",4.62
"1482","2012-11-19",4.67
"1483","2012-11-20",4.61
"1484","2012-11-21",4.7
"1485","2012-11-23",4.71
"1486","2012-11-26",4.72
"1487","2012-11-27",4.7
"1488","2012-11-28",4.7
"1489","2012-11-29",4.73
"1490","2012-11-30",4.75
"1491","2012-12-03",4.82
"1492","2012-12-04",4.84
"1493","2012-12-05",4.84
"1494","2012-12-06",4.87
"1495","2012-12-07",4.7
"1496","2012-12-10",4.65
"1497","2012-12-11",4.86
"1498","2012-12-12",4.68
"1499","2012-12-13",4.6
"1500","2012-12-14",4.6
"1501","2012-12-17",4.68
"1502","2012-12-18",4.75
"1503","2012-12-19",4.78
"1504","2012-12-20",4.75
"1505","2012-12-21",4.85
"1506","2012-12-24",4.93
"1507","2012-12-26",4.81
"1508","2012-12-27",4.83
"1509","2012-12-28",4.76
"1510","2012-12-31",4.88
"1511","2013-01-02",4.97
"1512","2013-01-03",5
"1513","2013-01-04",5.08
"1514","2013-01-07",5.15
"1515","2013-01-08",5.19
"1516","2013-01-09",5.22
"1517","2013-01-10",5.22
"1518","2013-01-11",5.27
"1519","2013-01-14",5.26
"1520","2013-01-15",5.2
"1521","2013-01-16",5.19
"1522","2013-01-17",5.18
"1523","2013-01-18",5.19
"1524","2013-01-22",5.24
"1525","2013-01-23",5.19
"1526","2013-01-24",5.18
"1527","2013-01-25",5.2
"1528","2013-01-28",5.23
"1529","2013-01-29",5.2
"1530","2013-01-30",5.09
"1531","2013-01-31",5.06
"1532","2013-02-01",5.14
"1533","2013-02-04",4.98
"1534","2013-02-05",5.26
"1535","2013-02-06",5.33
"1536","2013-02-07",5.3
"1537","2013-02-08",5.34
"1538","2013-02-11",5.36
"1539","2013-02-12",5.46
"1540","2013-02-13",5.55
"1541","2013-02-14",5.61
"1542","2013-02-15",5.65
"1543","2013-02-19",5.62
"1544","2013-02-20",5.62
"1545","2013-02-21",5.52
"1546","2013-02-22",5.52
"1547","2013-02-25",5.54
"1548","2013-02-26",5.58
"1549","2013-02-27",5.66
"1550","2013-02-28",5.66
"1551","2013-03-01",5.66
"1552","2013-03-04",5.7
"1553","2013-03-05",5.78
"1554","2013-03-06",5.78
"1555","2013-03-07",5.81
"1556","2013-03-08",5.81
"1557","2013-03-11",5.78
"1558","2013-03-12",5.71
"1559","2013-03-13",5.8
"1560","2013-03-14",5.81
"1561","2013-03-15",5.8
"1562","2013-03-18",5.74
"1563","2013-03-19",5.74
"1564","2013-03-20",5.8
"1565","2013-03-21",5.75
"1566","2013-03-22",5.77
"1567","2013-03-25",5.78
"1568","2013-03-26",5.78
"1569","2013-03-27",5.77
"1570","2013-03-28",5.78
"1571","2013-04-01",5.64
"1572","2013-04-02",5.7
"1573","2013-04-03",5.64
"1574","2013-04-04",5.7
"1575","2013-04-05",5.67
"1576","2013-04-08",5.64
"1577","2013-04-09",5.61
"1578","2013-04-10",5.67
"1579","2013-04-11",5.63
"1580","2013-04-12",5.62
"1581","2013-04-15",5.4
"1582","2013-04-16",5.49
"1583","2013-04-17",5.43
"1584","2013-04-18",5.52
"1585","2013-04-19",5.56
"1586","2013-04-22",5.51
"1587","2013-04-23",5.51
"1588","2013-04-24",5.54
"1589","2013-04-25",5.67
"1590","2013-04-26",5.64
"1591","2013-04-29",5.69
"1592","2013-04-30",5.67
"1593","2013-05-01",5.69
"1594","2013-05-02",5.69
"1595","2013-05-03",5.73
"1596","2013-05-06",5.74
"1597","2013-05-07",5.74
"1598","2013-05-08",5.75
"1599","2013-05-09",5.94
"1600","2013-05-10",6.09
"1601","2013-05-13",5.95
"1602","2013-05-14",6.02
"1603","2013-05-15",5.94
"1604","2013-05-16",5.89
"1605","2013-05-17",5.92
"1606","2013-05-20",5.92
"1607","2013-05-21",6.01
"1608","2013-05-22",6
"1609","2013-05-23",6.03
"1610","2013-05-24",6
"1611","2013-05-28",6.12
"1612","2013-05-29",6.04
"1613","2013-05-30",6.05
"1614","2013-05-31",6.03
"1615","2013-06-03",6.06
"1616","2013-06-04",6.02
"1617","2013-06-05",6.06
"1618","2013-06-06",6.14
"1619","2013-06-07",6.22
"1620","2013-06-10",6.17
"1621","2013-06-11",6.09
"1622","2013-06-12",5.96
"1623","2013-06-13",6.02
"1624","2013-06-14",5.94
"1625","2013-06-17",5.86
"1626","2013-06-18",5.91
"1627","2013-06-19",5.81
"1628","2013-06-20",5.47
"1629","2013-06-21",5.39
"1630","2013-06-24",5.35
"1631","2013-06-25",5.42
"1632","2013-06-26",5.47
"1633","2013-06-27",5.58
"1634","2013-06-28",5.62
"1635","2013-07-01",5.72
"1636","2013-07-02",5.62
"1637","2013-07-03",5.73
"1638","2013-07-05",5.81
"1639","2013-07-08",5.77
"1640","2013-07-09",5.89
"1641","2013-07-10",5.84
"1642","2013-07-11",5.91
"1643","2013-07-12",5.94
"1644","2013-07-15",5.92
"1645","2013-07-16",5.99
"1646","2013-07-17",5.98
"1647","2013-07-18",5.91
"1648","2013-07-19",5.88
"1649","2013-07-22",5.82
"1650","2013-07-23",5.67
"1651","2013-07-24",5.67
"1652","2013-07-25",5.76
"1653","2013-07-26",5.8
"1654","2013-07-29",5.84
"1655","2013-07-30",5.59
"1656","2013-07-31",5.69
"1657","2013-08-01",5.71
"1658","2013-08-02",5.78
"1659","2013-08-05",5.72
"1660","2013-08-06",5.65
"1661","2013-08-07",5.56
"1662","2013-08-08",5.73
"1663","2013-08-09",5.7
"1664","2013-08-12",5.68
"1665","2013-08-13",5.75
"1666","2013-08-14",5.77
"1667","2013-08-15",5.59
"1668","2013-08-16",5.5
"1669","2013-08-19",5.49
"1670","2013-08-20",5.67
"1671","2013-08-21",5.61
"1672","2013-08-22",5.73
"1673","2013-08-23",5.68
"1674","2013-08-26",5.68
"1675","2013-08-27",5.48
"1676","2013-08-28",5.57
"1677","2013-08-29",5.66
"1678","2013-08-30",5.62
"1679","2013-09-03",5.61
"1680","2013-09-04",5.61
"1681","2013-09-05",5.72
"1682","2013-09-06",5.74
"1683","2013-09-09",5.81
"1684","2013-09-10",5.94
"1685","2013-09-11",5.9
"1686","2013-09-12",6.12
"1687","2013-09-13",6.14
"1688","2013-09-16",6.14
"1689","2013-09-17",6.22
"1690","2013-09-18",6.34
"1691","2013-09-19",6.35
"1692","2013-09-20",6.22
"1693","2013-09-23",6.21
"1694","2013-09-24",6.16
"1695","2013-09-25",6.13
"1696","2013-09-26",6.11
"1697","2013-09-27",6.19
"1698","2013-09-30",6.11
"1699","2013-10-01",6.19
"1700","2013-10-02",6.22
"1701","2013-10-03",6.13
"1702","2013-10-04",6.23
"1703","2013-10-07",6.11
"1704","2013-10-08",6.07
"1705","2013-10-09",6.05
"1706","2013-10-10",6.23
"1707","2013-10-11",6.32
"1708","2013-10-14",6.42
"1709","2013-10-15",6.32
"1710","2013-10-16",6.35
"1711","2013-10-17",6.39
"1712","2013-10-18",6.44
"1713","2013-10-21",6.37
"1714","2013-10-22",6.54
"1715","2013-10-23",6.4
"1716","2013-10-24",6.46
"1717","2013-10-25",6.47
"1718","2013-10-28",6.6
"1719","2013-10-29",6.35
"1720","2013-10-30",6.39
"1721","2013-10-31",6.35
"1722","2013-11-01",6.38
"1723","2013-11-04",6.33
"1724","2013-11-05",6.54
"1725","2013-11-06",6.51
"1726","2013-11-07",6.5
"1727","2013-11-08",6.66
"1728","2013-11-11",6.72
"1729","2013-11-12",6.7
"1730","2013-11-13",6.83
"1731","2013-11-14",6.87
"1732","2013-11-15",6.91
"1733","2013-11-18",6.96
"1734","2013-11-19",6.97
"1735","2013-11-20",7.01
"1736","2013-11-21",7.15
"1737","2013-11-22",7.22
"1738","2013-11-25",7.3
"1739","2013-11-26",7.5
"1740","2013-11-27",7.26
"1741","2013-11-29",7.2
"1742","2013-12-02",7.3
"1743","2013-12-03",7.35
"1744","2013-12-04",7.28
"1745","2013-12-05",7.3
"1746","2013-12-06",7.31
"1747","2013-12-09",7.29
"1748","2013-12-10",7.14
"1749","2013-12-11",7.12
"1750","2013-12-12",7.11
"1751","2013-12-13",7.07
"1752","2013-12-16",7.15
"1753","2013-12-17",7.04
"1754","2013-12-18",7.18
"1755","2013-12-19",7.12
"1756","2013-12-20",7.2
"1757","2013-12-23",7.3
"1758","2013-12-24",7.4
"1759","2013-12-26",7.37
"1760","2013-12-27",7.41
"1761","2013-12-30",7.4
"1762","2013-12-31",7.19
"1763","2014-01-02",7.19
"1764","2014-01-03",7.22
"1765","2014-01-06",6.91
"1766","2014-01-07",6.9
"1767","2014-01-08",6.96
"1768","2014-01-09",6.9
"1769","2014-01-10",6.93
"1770","2014-01-13",6.86
"1771","2014-01-14",7.04
"1772","2014-01-15",7.15
"1773","2014-01-16",7.1
"1774","2014-01-17",7.12
"1775","2014-01-21",7.11
"1776","2014-01-22",7.11
"1777","2014-01-23",7.14
"1778","2014-01-24",6.9
"1779","2014-01-27",6.93
"1780","2014-01-28",6.93
"1781","2014-01-29",6.8
"1782","2014-01-30",6.96
"1783","2014-01-31",6.86
"1784","2014-02-03",6.43
"1785","2014-02-04",6.44
"1786","2014-02-05",6.31
"1787","2014-02-06",6.3
"1788","2014-02-07",6.39
"1789","2014-02-10",6.54
"1790","2014-02-11",6.76
"1791","2014-02-12",6.68
"1792","2014-02-13",6.68
"1793","2014-02-14",6.63
"1794","2014-02-18",6.5
"1795","2014-02-19",6.43
"1796","2014-02-20",6.5
"1797","2014-02-21",6.49
"1798","2014-02-24",6.51
"1799","2014-02-25",6.54
"1800","2014-02-26",6.69
"1801","2014-02-27",6.77
"1802","2014-02-28",6.8
"1803","2014-03-03",6.33
"1804","2014-03-04",6.58
"1805","2014-03-05",6.59
"1806","2014-03-06",6.6
"1807","2014-03-07",6.67
"1808","2014-03-10",6.8
"1809","2014-03-11",6.75
"1810","2014-03-12",6.82
"1811","2014-03-13",6.74
"1812","2014-03-14",6.75
"1813","2014-03-17",6.72
"1814","2014-03-18",6.79
"1815","2014-03-19",6.68
"1816","2014-03-20",6.67
"1817","2014-03-21",6.7
"1818","2014-03-24",6.57
"1819","2014-03-25",6.52
"1820","2014-03-26",6.38
"1821","2014-03-27",6.41
"1822","2014-03-28",6.39
"1823","2014-03-31",6.43
"1824","2014-04-01",6.6
"1825","2014-04-02",6.56
"1826","2014-04-03",6.55
"1827","2014-04-04",6.41
"1828","2014-04-07",6.36
"1829","2014-04-08",6.43
"1830","2014-04-09",6.51
"1831","2014-04-10",6.38
"1832","2014-04-11",6.26
"1833","2014-04-14",6.3
"1834","2014-04-15",6.27
"1835","2014-04-16",6.27
"1836","2014-04-17",6.36
"1837","2014-04-21",6.35
"1838","2014-04-22",6.5
"1839","2014-04-23",6.34
"1840","2014-04-24",6.48
"1841","2014-04-25",6.31
"1842","2014-04-28",6.27
"1843","2014-04-29",6.65
"1844","2014-04-30",6.74
"1845","2014-05-01",6.69
"1846","2014-05-02",6.75
"1847","2014-05-05",6.69
"1848","2014-05-06",6.59
"1849","2014-05-07",6.69
"1850","2014-05-08",6.57
"1851","2014-05-09",6.71
"1852","2014-05-12",6.79
"1853","2014-05-13",6.66
"1854","2014-05-14",6.52
"1855","2014-05-15",6.55
"1856","2014-05-16",6.64
"1857","2014-05-19",6.64
"1858","2014-05-20",6.45
"1859","2014-05-21",6.48
"1860","2014-05-22",6.55
"1861","2014-05-23",6.67
"1862","2014-05-27",6.78
"1863","2014-05-28",6.55
"1864","2014-05-29",6.54
"1865","2014-05-30",6.5
"1866","2014-06-02",6.54
"1867","2014-06-03",6.46
"1868","2014-06-04",6.48
"1869","2014-06-05",6.55
"1870","2014-06-06",6.55
"1871","2014-06-09",6.62
"1872","2014-06-10",6.64
"1873","2014-06-11",6.57
"1874","2014-06-12",6.39
"1875","2014-06-13",6.41
"1876","2014-06-16",6.44
"1877","2014-06-17",6.45
"1878","2014-06-18",6.54
"1879","2014-06-19",6.52
"1880","2014-06-20",6.56
"1881","2014-06-23",6.56
"1882","2014-06-24",6.55
"1883","2014-06-25",6.6
"1884","2014-06-26",6.53
"1885","2014-06-27",6.55
"1886","2014-06-30",6.52
"1887","2014-07-01",6.58
"1888","2014-07-02",6.52
"1889","2014-07-03",6.61
"1890","2014-07-07",6.49
"1891","2014-07-08",6.44
"1892","2014-07-09",6.45
"1893","2014-07-10",6.43
"1894","2014-07-11",6.38
"1895","2014-07-14",6.33
"1896","2014-07-15",6.3
"1897","2014-07-16",6.29
"1898","2014-07-17",6.2
"1899","2014-07-18",6.28
"1900","2014-07-21",6.25
"1901","2014-07-22",6.28
"1902","2014-07-23",6.28
"1903","2014-07-24",6.29
"1904","2014-07-25",6.29
"1905","2014-07-28",6.28
"1906","2014-07-29",6.91
"1907","2014-07-30",6.99
"1908","2014-07-31",6.85
"1909","2014-08-01",6.78
"1910","2014-08-04",6.76
"1911","2014-08-05",6.79
"1912","2014-08-06",6.82
"1913","2014-08-07",6.75
"1914","2014-08-08",6.82
"1915","2014-08-11",6.93
"1916","2014-08-12",6.82
"1917","2014-08-13",6.77
"1918","2014-08-14",6.77
"1919","2014-08-15",6.73
"1920","2014-08-18",6.78
"1921","2014-08-19",6.75
"1922","2014-08-20",6.8
"1923","2014-08-21",6.81
"1924","2014-08-22",6.82
"1925","2014-08-25",6.85
"1926","2014-08-26",6.86
"1927","2014-08-27",6.82
"1928","2014-08-28",6.81
"1929","2014-08-29",6.83
"1930","2014-09-02",6.91
"1931","2014-09-03",6.97
"1932","2014-09-04",7
"1933","2014-09-05",7.04
"1934","2014-09-08",7.01
